ticker,MBOT US Equity
2000-05-24,-12.381
2000-05-25,8.6957
2000-05-26,0.0
2000-05-30,-5.0
2000-05-31,-14.7368
2000-06-01,3.7037
2000-06-02,19.0476
2000-06-05,8.0
2000-06-06,29.6296
2000-06-07,7.1429
2000-06-08,-5.3333
2000-06-09,0.0
2000-06-12,-5.6338
2000-06-13,2.2388
2000-06-14,0.7299
2000-06-15,-10.1449
2000-06-16,-3.2258
2000-06-19,8.3333
2000-06-20,-0.7692
2000-06-21,10.0775
2000-06-22,4.2254
2000-06-23,5.4054
2000-06-26,10.2564
2000-06-27,18.6047
2000-06-28,-8.3333
2000-06-29,-8.0214
2000-06-30,-1.1628
2000-07-03,8.2353
2000-07-05,6.5217
2000-07-06,1.0204
2000-07-07,-7.0707
2000-07-10,-4.3478
2000-07-11,0.0
2000-07-12,-6.8182
2000-07-13,-4.878
2000-07-14,0.0
2000-07-17,-3.8462
2000-07-18,-1.3333
2000-07-19,-8.1081
2000-07-20,8.8235
2000-07-21,9.4595
2000-07-24,-4.9383
2000-07-25,-6.4935
2000-07-26,-9.7222
2000-07-27,1.5385
2000-07-28,0.0
2000-07-31,-5.6818
2000-08-01,2.008
2000-08-02,-2.3622
2000-08-03,1.6129
2000-08-04,-0.7937
2000-08-07,4.0
2000-08-08,-3.0769
2000-08-09,-1.5873
2000-08-10,16.129
2000-08-11,12.5
2000-08-14,9.8765
2000-08-15,-6.1798
2000-08-16,-10.1796
2000-08-17,6.6667
2000-08-18,-0.3125
2000-08-21,6.5831
2000-08-22,1.1764999999999999
2000-08-23,37.2093
2000-08-24,30.9322
2000-08-25,-17.7994
2000-08-28,5.1181
2000-08-29,-4.1199
2000-08-30,17.9688
2000-08-31,-4.6358
2000-09-01,-0.6944
2000-09-05,-0.6993
2000-09-06,-10.9155
2000-09-07,0.7905
2000-09-08,-5.098
2000-09-11,-1.6529
2000-09-12,-6.7227
2000-09-13,-6.7568
2000-09-14,27.5362
2000-09-15,-8.9015
2000-09-18,-5.1975
2000-09-19,-3.5088
2000-09-20,0.0
2000-09-21,-0.9091
2000-09-22,-0.9174
2000-09-25,0.0
2000-09-26,-3.7037
2000-09-27,0.9615
2000-09-28,2.8571
2000-09-29,-3.7037
2000-10-02,-4.3269
2000-10-03,-7.5377
2000-10-04,-10.8696
2000-10-05,0.0
2000-10-06,-0.6098
2000-10-09,-7.362
2000-10-10,5.9603
2000-10-11,-5.0
2000-10-12,-6.5789
2000-10-13,-1.4085
2000-10-16,10.0
2000-10-17,-3.8961
2000-10-18,-2.7027
2000-10-19,5.5556
2000-10-20,7.8947
2000-10-23,13.4146
2000-10-24,-3.2258
2000-10-25,-8.8889
2000-10-26,-4.878
2000-10-27,2.5641
2000-10-30,-1.25
2000-10-31,-0.6329
2000-11-01,-3.1847
2000-11-02,13.1579
2000-11-03,-1.7442
2000-11-06,4.7337
2000-11-07,1.6949
2000-11-08,-0.5556
2000-11-09,-7.2626
2000-11-10,1.2048
2000-11-13,-14.2857
2000-11-14,-8.3333
2000-11-15,5.303
2000-11-16,-4.3165
2000-11-17,-3.7594
2000-11-20,-6.25
2000-11-21,-15.0
2000-11-22,0.9804
2000-11-24,13.5922
2000-11-27,-4.2735
2000-11-28,-7.1429
2000-11-29,-9.6154
2000-11-30,-6.383
2000-12-01,13.6364
2000-12-04,1.0
2000-12-05,3.9604
2000-12-06,-4.7619
2000-12-07,-10.0
2000-12-08,5.5556
2000-12-11,7.3684
2000-12-12,-1.9607999999999999
2000-12-13,-4.0
2000-12-14,-2.0833
2000-12-15,-10.6383
2000-12-18,-4.7619
2000-12-19,40.0
2000-12-20,-12.5
2000-12-21,-11.2245
2000-12-22,5.7471
2000-12-26,-3.2609
2000-12-27,-12.3596
2000-12-28,3.8462
2000-12-29,-1.2346
2001-01-02,-2.5
2001-01-03,2.5641
2001-01-04,12.5
2001-01-05,-1.1111
2001-01-08,-6.7416
2001-01-09,3.6145
2001-01-10,6.9767
2001-01-11,-2.1739
2001-01-12,2.2222
2001-01-16,8.6957
2001-01-17,8.0
2001-01-18,0.9259
2001-01-19,-0.9174
2001-01-22,-6.4815
2001-01-23,6.9307
2001-01-24,5.5556
2001-01-25,-3.5088
2001-01-26,-1.8182
2001-01-29,1.8519
2001-01-30,3.6364
2001-01-31,0.0
2001-02-01,-7.0175
2001-02-02,-3.7736
2001-02-05,-3.9215999999999998
2001-02-06,-4.0816
2001-02-07,1.0638
2001-02-08,2.1053
2001-02-09,-7.2165
2001-02-12,2.2222
2001-02-13,-2.1739
2001-02-14,0.0
2001-02-15,-2.2222
2001-02-16,2.2727
2001-02-20,-10.0
2001-02-21,-3.7037
2001-02-22,-8.9744
2001-02-23,-2.8169
2001-02-26,40.5797
2001-02-27,-6.1856
2001-02-28,-4.3956
2001-03-01,5.7471
2001-03-02,9.7826
2001-03-05,-3.9604
2001-03-06,1.0309
2001-03-07,-6.1224
2001-03-08,-6.5217
2001-03-09,-4.6512
2001-03-12,-9.7561
2001-03-13,4.0541
2001-03-14,-2.5974
2001-03-15,2.6667
2001-03-16,-3.8961
2001-03-19,-4.0541
2001-03-20,-8.4507
2001-03-21,-6.1538
2001-03-22,-3.2787
2001-03-23,8.4746
2001-03-26,-6.25
2001-03-27,-5.0
2001-03-28,-1.7544
2001-03-29,0.0
2001-03-30,0.0
2001-04-02,1.7856999999999998
2001-04-03,-10.526299999999999
2001-04-04,-1.9607999999999999
2001-04-05,10.0
2001-04-06,-7.2727
2001-04-09,-1.4902
2001-04-10,19.7452
2001-04-11,0.5319
2001-04-12,-1.5873
2001-04-16,-2.6882
2001-04-17,1.105
2001-04-18,4.3716
2001-04-19,2.6178
2001-04-20,-6.1224
2001-04-23,3.8043
2001-04-24,-7.3298
2001-04-25,7.3446
2001-04-26,0.5263
2001-04-27,-3.6649000000000003
2001-04-30,7.0652
2001-05-01,-4.5685
2001-05-02,15.9574
2001-05-03,-0.4587
2001-05-04,1.3825
2001-05-07,6.8182
2001-05-08,8.0851
2001-05-09,14.1732
2001-05-10,-7.2414
2001-05-11,-5.948
2001-05-14,0.3953
2001-05-15,11.811
2001-05-16,2.1127
2001-05-17,3.7931
2001-05-18,8.3056
2001-05-21,21.1656
2001-05-22,-9.8734
2001-05-23,-6.1798
2001-05-24,7.7844
2001-05-25,-5.5556
2001-05-29,-8.8235
2001-05-30,-7.7419
2001-05-31,3.1469
2001-06-01,0.678
2001-06-04,2.3569
2001-06-05,4.9342
2001-06-06,2.8213
2001-06-07,64.939
2001-06-08,-7.024
2001-06-11,-9.7416
2001-06-12,-2.8634
2001-06-13,-2.9478
2001-06-14,-9.8131
2001-06-15,-4.4041
2001-06-18,9.4851
2001-06-19,2.4752
2001-06-20,-5.7971
2001-06-21,4.1026
2001-06-22,10.0985
2001-06-25,5.1454
2001-06-26,-1.0638
2001-06-27,-4.086
2001-06-28,0.6726
2001-06-29,5.1225
2001-07-02,19.4915
2001-07-03,-6.383
2001-07-05,-3.2197
2001-07-06,-4.1096
2001-07-09,16.3265
2001-07-10,-4.386
2001-07-11,-7.8899
2001-07-12,11.3546
2001-07-13,4.6512
2001-07-16,11.1111
2001-07-17,-2.9231
2001-07-18,-3.1696
2001-07-19,2.2913
2001-07-20,0.8
2001-07-23,11.1111
2001-07-24,-3.5714
2001-07-25,-8.2963
2001-07-26,-3.0695
2001-07-27,6.3333
2001-07-30,-3.4483
2001-07-31,-11.3636
2001-08-01,-16.4835
2001-08-02,-5.9211
2001-08-03,-4.0793
2001-08-06,10.5711
2001-08-07,13.1868
2001-08-08,-8.1553
2001-08-09,36.3636
2001-08-10,-24.9612
2001-08-13,2.8926
2001-08-14,-6.8273
2001-08-15,-12.069
2001-08-16,-2.9412000000000003
2001-08-17,-3.7879
2001-08-20,-6.2992
2001-08-21,0.5602
2001-08-22,4.4568
2001-08-23,-4.8
2001-08-24,3.0812
2001-08-27,1.6303999999999998
2001-08-28,-3.7433
2001-08-29,-8.8889
2001-08-30,-6.7073
2001-08-31,1.3072
2001-09-04,-3.5484
2001-09-05,0.3344
2001-09-06,0.3333
2001-09-07,-1.6611
2001-09-10,-12.5
2001-09-17,-16.9884
2001-09-18,8.3721
2001-09-19,-9.8712
2001-09-20,-4.7619
2001-09-21,-2.5
2001-09-24,3.0769
2001-09-25,-3.4826
2001-09-26,3.6082
2001-09-27,0.995
2001-09-28,-0.9852
2001-10-01,4.4776
2001-10-02,-0.4762
2001-10-03,2.8708
2001-10-04,2.3256
2001-10-05,-4.0909
2001-10-08,-1.8957000000000002
2001-10-09,16.4251
2001-10-10,23.2365
2001-10-11,-7.0707
2001-10-12,-1.087
2001-10-15,-1.0989
2001-10-16,2.5926
2001-10-17,-4.3321
2001-10-18,2.6414999999999997
2001-10-19,-0.7353
2001-10-22,-2.963
2001-10-23,-0.3817
2001-10-24,-3.8314
2001-10-25,4.7809
2001-10-26,16.3688
2001-10-29,-3.2838
2001-10-30,-8.4459
2001-10-31,0.369
2001-11-01,2.2059
2001-11-02,3.2374
2001-11-05,-3.8327999999999998
2001-11-06,0.3623
2001-11-07,-2.8881
2001-11-08,1.487
2001-11-09,-1.8315000000000001
2001-11-12,-4.1045
2001-11-13,1.5564
2001-11-14,-0.3831
2001-11-15,-1.1538
2001-11-16,-0.3891
2001-11-19,2.3437
2001-11-20,1.5267
2001-11-21,-0.7519
2001-11-23,2.6515
2001-11-26,9.2251
2001-11-27,-4.7297
2001-11-28,3.1915
2001-11-29,-4.9828
2001-11-30,1.9891999999999999
2001-12-03,1.0638
2001-12-04,1.7544
2001-12-05,16.5517
2001-12-06,-0.8876
2001-12-07,-3.2836
2001-12-10,0.3086
2001-12-11,4.3077
2001-12-12,6.1947
2001-12-13,0.5556
2001-12-14,-2.7624
2001-12-17,17.8977
2001-12-18,-7.4699
2001-12-19,-5.2083
2001-12-20,-4.6703
2001-12-21,3.17
2001-12-24,0.5587
2001-12-26,-4.4444
2001-12-27,0.8721
2001-12-28,2.5937
2001-12-31,-1.9663
2002-01-02,0.0
2002-01-03,0.5731
2002-01-04,7.4074
2002-01-07,1.8568
2002-01-08,-1.0417
2002-01-09,-1.3158
2002-01-10,0.2667
2002-01-11,1.8617
2002-01-14,-6.0052
2002-01-15,-3.0556
2002-01-16,-0.8596
2002-01-17,-2.3121
2002-01-18,0.2959
2002-01-22,0.0
2002-01-23,-1.1799
2002-01-24,0.0
2002-01-25,-2.0896
2002-01-28,-8.5366
2002-01-29,-9.3333
2002-01-30,8.6397
2002-01-31,3.2149
2002-02-01,2.623
2002-02-04,-4.7923
2002-02-05,-5.3690999999999995
2002-02-06,0.0
2002-02-07,-5.6738
2002-02-08,1.5038
2002-02-11,7.037
2002-02-12,2.4221
2002-02-13,-4.3919
2002-02-14,-2.4735
2002-02-15,-2.8986
2002-02-19,-4.4776
2002-02-20,3.125
2002-02-21,0.3788
2002-02-22,8.6792
2002-02-25,-4.5139
2002-02-26,-4.3636
2002-02-27,1.1407
2002-02-28,-2.2556
2002-03-01,-1.9303
2002-03-04,3.537
2002-03-05,-1.5152
2002-03-06,1.9231
2002-03-07,0.3774
2002-03-08,-9.7744
2002-03-11,5.8333
2002-03-12,0.0
2002-03-13,-3.5433
2002-03-14,-5.3061
2002-03-15,3.4483
2002-03-18,2.0833
2002-03-19,0.4082
2002-03-20,-2.439
2002-03-21,-1.6667
2002-03-22,0.0
2002-03-25,-1.2711999999999999
2002-03-26,0.4292
2002-03-27,-5.5556
2002-03-28,-3.6199
2002-04-01,-2.8169
2002-04-02,0.4348
2002-04-03,-11.0149
2002-04-04,6.4865
2002-04-05,-0.5076
2002-04-08,-3.5714
2002-04-09,1.5873
2002-04-10,3.6458
2002-04-11,-0.5025
2002-04-12,-2.5253
2002-04-15,-0.5181
2002-04-16,1.5625
2002-04-17,5.1282
2002-04-18,-1.4634
2002-04-19,2.4752
2002-04-22,13.0435
2002-04-23,-1.7521
2002-04-24,-0.8264
2002-04-25,-0.4386
2002-04-26,-2.6432
2002-04-29,-2.7149
2002-04-30,-3.7209
2002-05-01,0.5314
2002-05-02,-3.3638
2002-05-03,-2.5361000000000002
2002-05-06,-8.1473
2002-05-07,1.8608
2002-05-08,-0.2079
2002-05-09,-5.7377
2002-05-10,-2.5507
2002-05-13,-16.1214
2002-05-14,5.6738
2002-05-15,4.698
2002-05-16,10.8974
2002-05-17,-1.7341
2002-05-20,5.2941
2002-05-21,3.352
2002-05-22,-3.7838000000000003
2002-05-23,-1.6854
2002-05-24,3.4286
2002-05-28,-0.5525
2002-05-29,1.1111
2002-05-30,-1.0989
2002-05-31,0.0
2002-06-03,-3.3333
2002-06-04,1.1494
2002-06-05,12.5
2002-06-06,-2.4747
2002-06-07,-1.0875
2002-06-10,-0.5236
2002-06-11,-7.8947
2002-06-12,-2.2857
2002-06-13,-0.5848
2002-06-14,0.0
2002-06-17,0.0
2002-06-18,-1.1764999999999999
2002-06-19,0.0
2002-06-20,1.1905000000000001
2002-06-21,-1.1764999999999999
2002-06-24,-0.5952
2002-06-25,-2.3952
2002-06-26,-3.0675
2002-06-27,-4.4304
2002-06-28,7.2848
2002-07-01,-1.8519
2002-07-02,-4.4025
2002-07-03,-2.6316
2002-07-05,4.0541
2002-07-08,-0.6494
2002-07-09,-0.6536
2002-07-10,-2.6316
2002-07-11,-16.8243
2002-07-12,0.7311
2002-07-15,11.2903
2002-07-16,-6.5217
2002-07-17,6.9767
2002-07-18,4.3478
2002-07-19,4.1667
2002-07-22,-2.6667
2002-07-23,4.7945
2002-07-24,2.6144
2002-07-25,15.9236
2002-07-26,0.0
2002-07-29,-2.1978
2002-07-30,-1.6854
2002-07-31,13.1429
2002-08-01,4.5455
2002-08-02,-5.7971
2002-08-05,-15.3846
2002-08-06,-12.6667
2002-08-07,-0.0694
2002-08-08,-5.5556
2002-08-09,1.4706000000000001
2002-08-12,-5.7971
2002-08-13,0.7692
2002-08-14,7.6336
2002-08-15,-3.5461
2002-08-16,-6.6176
2002-08-19,-0.7874
2002-08-20,0.7937
2002-08-21,-2.2835
2002-08-22,1.5310000000000001
2002-08-23,0.0
2002-08-26,-0.7937
2002-08-27,-0.8
2002-08-28,8.0645
2002-08-29,-4.4776
2002-08-30,-7.0313
2002-09-03,-4.1176
2002-09-04,0.7888
2002-09-05,0.0
2002-09-06,1.7391
2002-09-09,-2.5641
2002-09-10,-5.2632
2002-09-11,0.0926
2002-09-12,0.8326
2002-09-13,-9.1743
2002-09-16,-13.1313
2002-09-17,-6.9767
2002-09-18,0.0
2002-09-19,-12.5
2002-09-20,-7.1429
2002-09-23,30.7692
2002-09-24,-10.5882
2002-09-25,9.2105
2002-09-26,-3.6145
2002-09-27,-3.75
2002-09-30,-2.5974
2002-10-01,-6.6667
2002-10-02,-5.7143
2002-10-03,-4.5455
2002-10-04,-4.7619
2002-10-07,1.6667
2002-10-08,-1.6393
2002-10-09,-8.3333
2002-10-10,-0.1818
2002-10-11,-7.1038
2002-10-14,3.9215999999999998
2002-10-15,2.8302
2002-10-16,6.422
2002-10-17,-12.069
2002-10-18,19.6078
2002-10-21,3.2787
2002-10-22,3.1746
2002-10-23,-4.6154
2002-10-24,-3.2258
2002-10-25,0.0
2002-10-28,-10.0
2002-10-29,3.7037
2002-10-30,-8.9286
2002-10-31,7.8431
2002-11-01,0.0
2002-11-04,2.75
2002-11-05,0.8626
2002-11-06,36.8421
2002-11-07,-3.8462
2002-11-08,-1.3333
2002-11-11,-10.8108
2002-11-12,4.5455
2002-11-13,-1.4493
2002-11-14,-7.3529
2002-11-15,-6.3492
2002-11-18,-1.6949
2002-11-19,0.0
2002-11-20,1.7241
2002-11-21,8.4746
2002-11-22,6.25
2002-11-25,5.8824
2002-11-26,-4.1667
2002-11-27,2.8986
2002-11-29,12.6761
2002-12-02,20.0
2002-12-03,17.7083
2002-12-04,4.4248
2002-12-05,-13.9831
2002-12-06,-15.2709
2002-12-09,-2.3256
2002-12-10,27.381
2002-12-11,12.9907
2002-12-12,-9.8428
2002-12-13,0.9174
2002-12-16,7.2727
2002-12-17,-0.8475
2002-12-18,-1.7094
2002-12-19,2.6087
2002-12-20,-0.8475
2002-12-23,0.8547
2002-12-24,-0.8475
2002-12-26,5.1282
2002-12-27,0.8943
2002-12-30,-8.1386
2002-12-31,-4.386
2003-01-02,0.0
2003-01-03,-4.5872
2003-01-06,-0.9615
2003-01-07,3.8834999999999997
2003-01-08,20.5607
2003-01-09,-5.4264
2003-01-10,0.8197
2003-01-13,-4.065
2003-01-14,-2.5423999999999998
2003-01-15,0.0
2003-01-16,1.7391
2003-01-17,-1.7094
2003-01-21,-0.8696
2003-01-22,-2.6316
2003-01-23,-0.9009
2003-01-24,0.9091
2003-01-27,-7.2072
2003-01-28,1.9417
2003-01-29,-2.8571
2003-01-30,-1.0784
2003-01-31,-2.8741
2003-02-03,-2.0408
2003-02-04,1.1458
2003-02-05,-3.1926
2003-02-06,-4.2553
2003-02-07,3.3333
2003-02-10,0.1075
2003-02-11,-2.2556
2003-02-12,-1.0989
2003-02-13,0.0
2003-02-14,2.2222
2003-02-18,12.0652
2003-02-19,7.6625
2003-02-20,1.8018
2003-02-21,-2.6549
2003-02-24,0.0
2003-02-25,2.7273
2003-02-26,-1.7699
2003-02-27,-2.7027
2003-02-28,0.0
2003-03-03,2.7778
2003-03-04,0.0
2003-03-05,1.8018
2003-03-06,0.885
2003-03-07,-3.5088
2003-03-10,-8.1818
2003-03-11,-6.9307
2003-03-12,1.0638
2003-03-13,2.1053
2003-03-14,1.0309
2003-03-17,-5.102
2003-03-18,5.3763
2003-03-19,0.0
2003-03-20,-5.102
2003-03-21,2.1505
2003-03-24,0.0
2003-03-25,-2.1053
2003-03-26,3.3333
2003-03-27,-0.1041
2003-03-28,-1.0417
2003-03-31,0.0
2003-04-01,-26.3158
2003-04-02,1.4285999999999999
2003-04-03,-7.0423
2003-04-04,34.8485
2003-04-07,-8.9888
2003-04-08,-4.9383
2003-04-09,-2.5974
2003-04-10,4.0
2003-04-11,2.5641
2003-04-14,-2.5
2003-04-15,3.8462
2003-04-16,-3.7037
2003-04-17,-1.2821
2003-04-21,0.0
2003-04-22,-3.8961
2003-04-23,-1.3514
2003-04-24,2.7397
2003-04-25,2.6667
2003-04-28,3.8961
2003-04-29,-6.25
2003-04-30,1.3333
2003-05-01,-2.6316
2003-05-02,127.027
2003-05-05,8.3333
2003-05-06,-13.7363
2003-05-07,-8.9172
2003-05-08,6.993
2003-05-09,0.6536
2003-05-12,-1.2987
2003-05-13,6.5789
2003-05-14,-4.321
2003-05-15,-1.9355
2003-05-16,2.6316
2003-05-19,-2.5641
2003-05-20,0.6579
2003-05-21,0.0
2003-05-22,-0.6536
2003-05-23,1.3158
2003-05-27,8.4416
2003-05-28,1.1976
2003-05-29,-5.3254
2003-05-30,7.5
2003-06-02,-1.1628
2003-06-03,1.1764999999999999
2003-06-04,-1.1628
2003-06-05,14.7059
2003-06-06,-2.5641
2003-06-09,13.6842
2003-06-10,4.1667
2003-06-11,10.2222
2003-06-12,0.8065
2003-06-13,-9.2
2003-06-16,-13.6564
2003-06-17,0.0
2003-06-18,0.5102
2003-06-19,-3.5533
2003-06-20,-4.2105
2003-06-23,-2.1978
2003-06-24,-1.1236
2003-06-25,-3.4091
2003-06-26,-4.7059
2003-06-27,-1.2346
2003-06-30,3.75
2003-07-01,-1.8072
2003-07-02,2.454
2003-07-03,1.1976
2003-07-07,-0.5917
2003-07-08,8.9286
2003-07-09,4.918
2003-07-10,-2.6042
2003-07-11,-2.1390000000000002
2003-07-14,-0.5464
2003-07-15,-2.1978
2003-07-16,-5.618
2003-07-17,-3.0357
2003-07-18,1.2891
2003-07-21,-1.8182
2003-07-22,1.8519
2003-07-23,0.6061
2003-07-24,-2.4096
2003-07-25,0.6173
2003-07-28,0.6135
2003-07-29,4.2683
2003-07-30,-0.5848
2003-07-31,-2.3529
2003-08-01,-1.8072
2003-08-04,-1.1656
2003-08-05,-2.545
2003-08-06,-12.1019
2003-08-07,-7.971
2003-08-08,-1.5748
2003-08-11,8.0
2003-08-12,-0.7407
2003-08-13,4.4030000000000005
2003-08-14,0.0715
2003-08-15,0.7143
2003-08-18,-1.4184
2003-08-19,-0.7194
2003-08-20,4.3478
2003-08-21,11.1111
2003-08-22,-5.0
2003-08-25,-3.1579
2003-08-26,3.9402
2003-08-27,-3.268
2003-08-28,-2.027
2003-08-29,-2.069
2003-09-02,6.338
2003-09-03,-0.6623
2003-09-04,3.3333
2003-09-05,1.8065
2003-09-08,7.0976
2003-09-09,-2.3669000000000002
2003-09-10,-2.4242
2003-09-11,-1.2422
2003-09-12,16.9811
2003-09-15,2.6882
2003-09-16,-2.0942
2003-09-17,2.1390000000000002
2003-09-18,1.5707
2003-09-19,-0.5155
2003-09-22,12.0207
2003-09-23,5.8742
2003-09-24,-9.1306
2003-09-25,-4.3269
2003-09-26,-5.4271
2003-09-29,-2.763
2003-09-30,-2.7321999999999997
2003-10-01,8.9888
2003-10-02,-4.1237
2003-10-03,1.6129
2003-10-06,0.5291
2003-10-07,7.3684
2003-10-08,1.9607999999999999
2003-10-09,0.0
2003-10-10,-3.3654
2003-10-13,-0.995
2003-10-14,5.0251
2003-10-15,1.4354
2003-10-16,1.9340000000000002
2003-10-17,-2.36
2003-10-20,-1.8957000000000002
2003-10-21,0.0
2003-10-22,-5.314
2003-10-23,-6.1224
2003-10-24,-4.8913
2003-10-27,2.8571
2003-10-28,2.7778
2003-10-29,0.0
2003-10-30,-2.7027
2003-10-31,-3.3333
2003-11-03,5.1724
2003-11-04,-2.7321999999999997
2003-11-05,0.0
2003-11-06,-0.5618
2003-11-07,36.1582
2003-11-10,-3.7344
2003-11-11,1.2931
2003-11-12,-5.1064
2003-11-13,3.1390000000000002
2003-11-14,-1.3043
2003-11-17,-0.8811
2003-11-18,-0.8889
2003-11-19,-1.7936999999999999
2003-11-20,-3.1963
2003-11-21,-5.6604
2003-11-24,7.0
2003-11-25,1.8692
2003-11-26,-1.3761
2003-11-28,0.9302
2003-12-01,5.0691
2003-12-02,5.2632
2003-12-03,-5.0
2003-12-04,-0.8772
2003-12-05,-2.6991
2003-12-08,-4.502
2003-12-09,-0.9524
2003-12-10,-3.8462
2003-12-11,1.0
2003-12-12,-0.495
2003-12-15,-0.995
2003-12-16,-0.5025
2003-12-17,-3.0303
2003-12-18,2.6042
2003-12-19,-2.0305
2003-12-22,5.6995000000000005
2003-12-23,-0.1471
2003-12-24,0.6382
2003-12-26,-2.439
2003-12-29,0.0
2003-12-30,0.5
2003-12-31,-1.4925
2004-01-02,0.5051
2004-01-05,9.0452
2004-01-06,0.9217
2004-01-07,-1.3699
2004-01-08,2.3148
2004-01-09,-2.3529
2004-01-12,-3.6145
2004-01-13,0.4808
2004-01-14,2.8708
2004-01-15,1.3953
2004-01-16,-0.9174
2004-01-20,0.463
2004-01-21,9.2166
2004-01-22,5.4852
2004-01-23,-6.4
2004-01-26,2.1368
2004-01-27,-1.2551999999999999
2004-01-28,-4.661
2004-01-29,-2.2222
2004-01-30,-2.2727
2004-02-02,1.8605
2004-02-03,-0.4566
2004-02-04,-5.5046
2004-02-05,0.0
2004-02-06,-0.9709
2004-02-09,0.9804
2004-02-10,2.9126
2004-02-11,-0.9434
2004-02-12,11.4286
2004-02-13,-6.4103
2004-02-17,-0.4566
2004-02-18,-1.5138
2004-02-19,-2.1891
2004-02-20,-0.4762
2004-02-23,-0.4785
2004-02-24,-2.8846
2004-02-25,-4.4554
2004-02-26,1.5544
2004-02-27,-0.5102
2004-03-01,0.0
2004-03-02,-2.5641
2004-03-03,3.1579
2004-03-04,1.8878
2004-03-05,0.1502
2004-03-08,-1.5
2004-03-09,-0.5076
2004-03-10,-6.6327
2004-03-11,4.918
2004-03-12,-1.5625
2004-03-15,-3.1746
2004-03-16,0.5464
2004-03-17,-1.6303999999999998
2004-03-18,2.2099
2004-03-19,1.0811
2004-03-22,-4.8128
2004-03-23,-1.6854
2004-03-24,-5.1429
2004-03-25,-2.4096
2004-03-26,-0.6173
2004-03-29,2.4845
2004-03-30,4.8485
2004-03-31,-2.8902
2004-04-01,1.1905000000000001
2004-04-02,-0.5882
2004-04-05,0.0
2004-04-06,-4.142
2004-04-07,-1.8519
2004-04-08,-1.8868
2004-04-12,-1.9231
2004-04-13,0.0
2004-04-14,0.0
2004-04-15,12.4183
2004-04-16,0.0
2004-04-19,-4.0698
2004-04-20,-1.2121
2004-04-21,-3.0675
2004-04-22,1.8987
2004-04-23,2.4845
2004-04-26,10.303
2004-04-27,-3.2967
2004-04-28,-7.3864
2004-04-29,-7.9755
2004-04-30,0.0
2004-05-03,2.0
2004-05-04,-0.6536
2004-05-05,-4.6053
2004-05-06,15.8621
2004-05-07,-4.7619
2004-05-10,-1.875
2004-05-11,-0.6369
2004-05-12,-1.9231
2004-05-13,-0.6536
2004-05-14,1.3158
2004-05-17,-4.5455
2004-05-18,-4.0816
2004-05-19,2.1277
2004-05-20,-2.7778
2004-05-21,0.7143
2004-05-24,-5.6738
2004-05-25,0.0
2004-05-26,5.2632
2004-05-27,-4.2857
2004-05-28,1.4925
2004-06-01,5.1471
2004-06-02,1.3986
2004-06-03,-1.3793
2004-06-04,6.2937
2004-06-07,4.6053
