ticker,PRRE US Equity
2014-08-07,1.3889
2014-08-08,-3.5616
2014-08-11,-0.5682
2014-08-12,-0.0357
2014-08-13,-11.3612
2014-08-14,6.4087
2014-08-15,6.0606
2014-08-18,-11.4286
2014-08-19,6.4516
2014-08-20,3.0303
2014-08-21,-2.9412000000000003
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,-7.5758
2014-08-27,-6.8443000000000005
2014-08-28,5.5873
2014-08-29,12.625
2014-09-02,-15.3533
2014-09-03,1.3986
2014-09-04,0.0
2014-09-05,3.4483
2014-09-08,-5.0
2014-09-09,5.2632
2014-09-10,-3.3333
2014-09-11,-3.3405
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,-3.6789
2014-09-17,-17.7083
2014-09-18,12.5176
2014-09-19,-16.0
2014-09-22,0.0
2014-09-23,4.7619
2014-09-24,13.9205
2014-09-25,15.6608
2014-09-26,-13.3678
2014-09-29,-16.3763
2014-09-30,7.0833
2014-10-01,-15.5086
2014-10-02,-18.4211
2014-10-03,0.3226
2014-10-06,2.8939
2014-10-07,21.875
2014-10-08,-15.3205
2014-10-09,-3.1037
2014-10-10,-6.25
2014-10-13,22.6667
2014-10-14,0.5435
2014-10-15,-30.5405
2014-10-16,16.7315
2014-10-17,20.6667
2014-10-20,4.9724
2014-10-21,15.723700000000001
2014-10-22,0.0569
2014-10-23,-0.3693
2014-10-24,-8.7539
2014-10-27,0.0
2014-10-28,0.0
2014-10-30,4.9375
2014-10-31,-0.7445
2014-11-03,-8.7909
2014-11-04,29.0461
2014-11-05,6.0413
2014-11-06,-11.538499999999999
2014-11-07,-8.6141
2014-11-10,2.2896
2014-11-11,-0.4651
2014-11-12,-1.9276
2014-11-13,-14.2347
2014-11-14,0.0
2014-11-17,-2.7778
2014-11-18,-8.5714
2014-11-19,46.7578
2014-11-20,-3.5401
2014-11-21,-24.9448
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,2.9412000000000003
2014-11-28,8.4643
2014-12-01,-7.8038
2014-12-02,0.0
2014-12-03,8.4643
2014-12-04,-7.8038
2014-12-05,0.0714
2014-12-08,0.0357
2014-12-09,8.3482
2014-12-10,-7.705
2014-12-11,-2.9611
2014-12-12,11.6544
2014-12-15,-10.4379
2014-12-16,5.8824
2014-12-17,0.0
2014-12-18,-0.0694
2014-12-19,-10.979800000000001
2014-12-22,0.0
2014-12-23,-0.0781
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,3.125
2014-12-30,-5.3788
2014-12-31,8.807
2015-01-02,17.7336
2015-01-05,10.0
2015-01-06,-9.0341
2015-01-07,0.0
2015-01-08,14.9282
2015-01-09,-13.0435
2015-01-12,0.0
2015-01-13,-9.9375
2015-01-14,0.0347
2015-01-15,10.9955
2015-01-16,4.9375
2015-01-20,-4.6456
2015-01-21,-0.1562
2015-01-22,-4.9109
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,-20.4605
2015-01-28,32.3408
2015-01-29,9.4062
2015-01-30,-26.2782
2015-02-02,0.1937
2015-02-03,23.7432
2015-02-04,5.0
2015-02-05,-4.7619
2015-02-06,0.0
2015-02-09,8.25
2015-02-10,0.0
2015-02-11,-7.5635
2015-02-12,0.0937
2015-02-13,0.0
2015-02-17,7.9875
2015-02-18,-7.4545
2015-02-19,2.404
2015-02-20,7.3171
2015-02-23,-6.8182
2015-02-24,-1.9512
2015-02-25,8.9241
2015-02-26,-4.0822
2015-02-27,4.4345
2015-03-02,-8.6634
2015-03-03,14.8206
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,4.3478
2015-03-09,-11.4583
2015-03-10,0.7647
2015-03-11,-1.8681
2015-03-12,14.2177
2015-03-13,4.1667
2015-03-16,-8.6
2015-03-17,5.0328
2015-03-18,-12.4479
2015-03-19,9.4587
2015-03-20,-4.3478
2015-03-23,13.5795
2015-03-24,-15.958
2015-03-25,18.0952
2015-03-26,-0.0756
2015-03-27,-18.2346
2015-03-30,-0.3085
2015-03-31,7.1782
2015-04-01,20.0346
2015-04-02,0.0481
2015-04-06,-11.4904
2015-04-07,8.6909
2015-04-08,3.998
2015-04-09,-3.8443
2015-04-10,-6.047
2015-04-13,19.0957
2015-04-14,7.8607
2015-04-15,-12.1946
2015-04-16,-0.0236
2015-04-17,-5.6132
2015-04-20,27.936
2015-04-21,12.3437
2015-04-22,-5.4242
2015-04-23,-11.7279
2015-04-24,3.3319
2015-04-27,16.8884
2015-04-28,37.931
2015-04-29,2.0
2015-04-30,9.8039
2015-05-01,-11.607099999999999
2015-05-04,0.0
2015-05-05,1.0101
2015-05-06,2.0
2015-05-07,-21.5686
2015-05-08,-3.75
2015-05-11,11.6883
2015-05-12,-6.9767
2015-05-13,5.0
2015-05-14,0.0
2015-05-15,-2.4107
2015-05-18,-10.2165
2015-05-19,-0.5435
2015-05-20,-1.6393
2015-05-21,4.1667
2015-05-22,-1.3333
2015-05-26,-2.7027
2015-05-27,-11.0764
2015-05-28,9.3323
2015-05-29,-1.4821
2015-06-01,-7.1597
2015-06-02,15.5799
2015-06-03,-13.3446
2015-06-04,4.5224
2015-06-05,10.4066
2015-06-08,-16.2162
2015-06-09,11.25
2015-06-10,1.486
2015-06-11,4.2321
2015-06-12,-9.5426
2015-06-15,0.0
2015-06-16,9.0909
2015-06-17,-5.5556
2015-06-18,-1.4338
2015-06-19,4.4386
2015-06-22,-2.8571
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,2.9412000000000003
2015-06-29,-4.2857
2015-06-30,4.4776
2015-07-01,-4.2857
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,10.3358
2015-07-08,0.1015
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,-10.7601
2015-07-14,0.3029
2015-07-15,2.6609
2015-07-16,0.0
2015-07-17,5.8824
2015-07-20,-8.0035
2015-07-21,0.0377
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,0.0189
2015-07-27,-3.4327
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,-3.125
2015-07-31,0.0
2015-08-03,-19.3548
2015-08-04,0.0
2015-08-05,44.0
2015-08-06,-2.7778
2015-08-07,-28.5357
2015-08-10,9.945
2015-08-11,-8.9091
2015-08-13,7.7844
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,29.6296
2015-08-20,-2.8571
2015-08-21,-17.4632
2015-08-24,0.6682
2015-08-25,3.0752
2015-08-26,2.7903000000000002
2015-08-27,-0.6264
2015-08-28,-7.5436
2015-08-31,1.8182
2015-09-01,-6.7411
2015-09-02,3.3988
2015-09-03,11.9213
2015-09-04,-13.5884
2015-09-08,3.3988
2015-09-09,0.0
2015-09-10,-0.3241
2015-09-11,-0.6038
2015-09-14,12.1495
2015-09-15,-12.9375
2015-09-16,0.0718
2015-09-17,-0.0717
2015-09-18,-0.0239
2015-09-21,-4.2604
2015-09-23,0.0
2015-09-24,16.0
2015-09-25,-12.069
2015-09-28,0.7843
2015-09-29,-2.7237
2015-09-30,0.0
2015-10-01,6.0
2015-10-02,1.8868
2015-10-05,5.5556
2015-10-06,5.2632
2015-10-07,-6.6667
2015-10-08,0.0
2015-10-09,8.0357
2015-10-12,-0.8678
2015-10-13,-8.6286
2015-10-14,2.1898
2015-10-15,16.0714
2015-10-16,-15.3846
2015-10-19,-3.6364
2015-10-20,0.0
2015-10-21,5.6604
2015-10-22,-1.7856999999999998
2015-10-23,0.0
2015-10-27,-32.7273
2015-10-28,0.0
2015-10-29,-16.1486
2015-10-30,3.1426
2015-11-02,3.125
2015-11-03,-22.7273
2015-11-04,-17.647100000000002
2015-11-05,0.0
2015-11-06,4.7619
2015-11-09,-31.8182
2015-11-10,6.6667
2015-11-11,-6.25
2015-11-12,1.3333
2015-11-13,-1.3158
2015-11-16,0.0
2015-11-17,2.6667
2015-11-18,4.8701
2015-11-19,-7.1207
2015-11-20,-6.6667
2015-11-23,10.7143
2015-11-24,-9.6774
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,42.8571
2015-12-01,-13.0
2015-12-02,0.0
2015-12-03,3.4483
2015-12-04,-22.2222
2015-12-07,7.1429
2015-12-08,-6.6667
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,-14.2857
2015-12-18,16.6667
2015-12-22,-23.125
2015-12-23,2.2067
2015-12-24,-5.4545
2015-12-28,9.2548
2015-12-29,-47.1947
2015-12-30,0.0
2015-12-31,-29.5833
2016-01-04,4.142
2016-01-05,43.1818
2016-01-06,14.2857
2016-01-07,0.0
2016-01-08,-12.5
2016-01-12,3.1746
2016-01-15,4.6154
2016-01-19,5.8824
2016-01-22,-5.5556
2016-01-25,4.4118
2016-01-27,0.0
2016-01-28,11.2676
2016-01-29,-5.0633
2016-02-01,-5.3333
2016-02-04,0.0
2016-02-05,2.2887
2016-02-08,-2.2375
2016-02-09,0.0
2016-02-10,9.8592
2016-02-11,-10.2564
2016-02-19,0.0
2016-02-22,14.2857
2016-02-24,-0.3125
2016-02-29,-9.7179
2016-03-01,0.0
2016-03-03,0.0
2016-03-07,0.0
2016-03-08,3.125
2016-03-10,10.4377
2016-03-11,-12.1951
2016-03-14,0.0
2016-03-17,2.6042
2016-03-18,-2.5381
2016-03-21,-2.7778
2016-03-22,0.0
2016-03-23,-14.2857
2016-03-28,16.6667
2016-03-29,-14.2857
2016-03-30,0.0
2016-04-01,6.6667
2016-04-04,-6.25
2016-04-05,0.0
2016-04-06,0.0
2016-04-08,-6.6667
2016-04-11,1.7856999999999998
2016-04-13,0.0
2016-04-14,2.8509
2016-04-15,9.1684
2016-04-18,0.0
2016-04-19,-6.25
2016-04-20,-5.0
2016-04-25,5.2632
2016-04-26,-5.0
2016-04-27,12.2807
2016-04-28,-10.9375
2016-04-29,21.0526
2016-05-02,-18.8406
2016-05-04,0.0
2016-05-05,0.0
2016-05-09,-10.7143
2016-05-10,0.0
2016-05-13,4.5
2016-05-16,10.526299999999999
2016-05-17,-13.4199
2016-05-18,0.0
2016-05-20,4.5
2016-05-25,14.8325
2016-05-31,-16.6667
2016-06-02,0.0
2016-06-03,4.5
2016-06-06,14.8325
2016-06-08,0.0
2016-06-09,-10.0
2016-06-10,2.5463
2016-06-13,-2.4831
2016-06-14,-3.9352
2016-06-16,-3.6145
2016-06-17,16.0
2016-06-20,-13.7931
2016-06-23,0.0
2016-06-24,3.75
2016-06-27,-3.6145
2016-06-29,0.0
2016-07-06,3.75
2016-07-08,0.0
2016-07-11,-3.6145
2016-07-13,0.0
2016-07-14,4.5
2016-07-15,0.0
2016-07-18,-4.3062000000000005
2016-07-19,0.0
2016-07-20,0.5
2016-07-22,0.0
2016-07-25,-0.4975
2016-07-26,0.0
2016-07-29,0.0
2016-08-01,-14.0
2016-08-04,0.0
2016-08-09,48.2558
2016-08-10,-32.549
2016-08-11,14.5349
2016-08-12,1.5228000000000002
2016-08-15,-14.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-19,14.5349
2016-08-24,42.132
2016-08-26,-8.9286
2016-08-30,-6.8627
2016-09-01,-15.7895
2016-09-07,28.0
2016-09-08,-6.25
2016-09-09,6.6667
2016-09-12,-9.1797
2016-09-13,3.2258
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,16.6667
2016-09-19,28.5714
2016-09-20,11.1111
2016-09-21,0.0
2016-09-22,70.0
2016-09-23,11.6176
2016-09-26,-4.0843
2016-09-27,15.3846
2016-09-28,0.3571
2016-09-29,43.2977
2016-09-30,118.543
2016-10-03,30.303
2016-10-04,-11.6279
2016-10-05,-2.6316
2016-10-06,-6.7568
2016-10-07,-27.5725
2016-10-10,4.9775
2016-10-11,21.6107
2016-10-12,15.9875
2016-10-13,-24.3243
2016-10-14,3.5714
2016-10-17,-6.9397
2016-10-18,7.1561
2016-10-19,12.0813
2016-10-20,-1.2727
2016-10-21,15.625
2016-10-24,26.9764
2016-10-25,-4.2171
2016-10-26,-4.3056
2016-10-27,-2.4673
2016-10-28,2.3810000000000002
2016-10-31,6.9767
2016-11-01,-5.6793
2016-11-02,-15.4422
2016-11-03,-7.3254
2016-11-04,17.352899999999998
2016-11-07,0.2506
2016-11-08,3.0156
2016-11-09,13.8177
2016-11-10,-33.9019
2016-11-11,6.4516
2016-11-14,6.0606
2016-11-15,-14.2857
2016-11-16,-10.0
2016-11-17,-7.037
2016-11-18,-4.8307
2016-11-21,16.7452
2016-11-22,-21.7391
2016-11-23,9.9084
2016-11-25,0.0521
2016-11-28,-25.0
2016-11-29,5.5556
2016-11-30,20.9868
2016-12-01,-0.5438
2016-12-02,-1.1208
2016-12-05,0.1935
2016-12-06,10.1545
2016-12-07,10.7715
2016-12-08,-0.4975
2016-12-09,-1.8182
2016-12-12,0.0
2016-12-13,3.7037
2016-12-15,7.1429
2016-12-16,-3.3333
2016-12-19,0.0
2016-12-20,0.3448
2016-12-21,-0.3436
2016-12-22,-20.4741
2016-12-23,21.4092
2016-12-27,-6.2722999999999995
2016-12-28,-4.7392
2016-12-29,20.0
2016-12-30,-2.1667
2017-01-03,61.8399
2017-01-04,-32.5
2017-01-05,24.7173
2017-01-06,0.0313
2017-01-09,17.5
2017-01-10,-8.5106
2017-01-11,4.6512
2017-01-12,7.7778
2017-01-13,-1.0309
2017-01-17,35.4167
2017-01-18,0.0
2017-01-19,13.0769
2017-01-20,18.3673
2017-01-23,9.1954
2017-01-24,14.7368
2017-01-25,35.7798
2017-01-26,16.8919
2017-01-27,14.4509
2017-01-30,-27.7778
2017-01-31,-23.0769
2017-02-01,31.8182
2017-02-02,-13.7931
2017-02-03,22.4
2017-02-06,21.5686
2017-02-07,-14.5161
2017-02-08,-8.805
2017-02-09,12.4138
2017-02-10,1.227
2017-02-13,-6.0606
2017-02-14,7.0968
2017-02-15,-8.4337
2017-02-16,1.9737
2017-02-17,-5.8065
2017-02-21,-19.6575
2017-02-22,15.0895
2017-02-23,-1.4815
2017-02-24,-19.5489
2017-02-27,-9.8131
2017-02-28,2.0337
2017-03-01,-0.5649
2017-03-02,-8.0753
2017-03-03,-8.0
2017-03-06,1.4493
2017-03-07,-0.5952
2017-03-08,-14.9701
2017-03-09,-13.7764
2017-03-10,31.4957
2017-03-13,-5.5901
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,5.2632
2017-03-17,0.0
2017-03-20,-10.0
2017-03-21,11.1111
2017-03-22,-13.5156
2017-03-23,1.1743000000000001
2017-03-24,0.0
2017-03-27,-17.1429
2017-03-28,-8.6207
2017-03-29,43.3962
2017-03-30,-6.5789
2017-03-31,-4.2254
2017-04-03,2.9228
2017-04-04,-8.5551
2017-04-05,-0.7813
2017-04-06,0.0
2017-04-07,5.5315
2017-04-10,0.0
2017-04-11,-4.4954
2017-04-12,-6.25
2017-04-13,3.8542
2017-04-17,1.9057
2017-04-18,-3.9370000000000003
2017-04-19,-0.3176
2017-04-20,9.3638
2017-04-21,9.8966
2017-04-24,-6.9529
2017-04-25,-4.4118
2017-04-26,5.2308
2017-04-27,2.3392
2017-04-28,-1.4285999999999999
2017-05-01,-0.2717
2017-05-02,6.0854
2017-05-03,14.1096
2017-05-04,-3.9616
2017-05-05,18.8125
2017-05-08,17.8327
2017-05-09,-1.7746
2017-05-10,-8.1923
2017-05-11,0.0
2017-05-12,4.9505
2017-05-15,6.6038
2017-05-16,6.1947
2017-05-17,-2.5
2017-05-18,0.8547
2017-05-19,5.0847
2017-05-22,4.8387
2017-05-23,-3.0769
2017-05-24,3.1746
2017-05-25,-3.0769
2017-05-26,-3.9683
2017-05-30,7.438
2017-05-31,-2.3077
2017-06-01,-3.3957
2017-06-02,5.9603
2017-06-05,-4.3173
2017-06-06,0.4924
2017-06-07,-3.88
2017-06-08,4.8689
2017-06-09,-11.1111
2017-06-12,-8.0357
2017-06-13,3.8834999999999997
2017-06-14,6.5421
2017-06-15,-3.5088
2017-06-16,2.7273
2017-06-19,7.0796
2017-06-20,3.3058
2017-06-21,3.2
2017-06-22,-0.7752
2017-06-23,-2.3438
2017-06-26,-3.136
2017-06-27,-4.1956
2017-06-28,-2.5862
2017-06-29,3.5398
2017-06-30,0.0
2017-07-03,3.4188
2017-07-05,-4.9587
2017-07-06,-0.8696
2017-07-07,0.614
2017-07-10,-5.8413
2017-07-11,-1.8519
2017-07-12,13.2075
2017-07-13,7.5
2017-07-14,-8.2171
2017-07-17,5.5743
2017-07-18,0.0
2017-07-19,-0.8
2017-07-20,-1.6129
2017-07-21,6.5574
2017-07-24,-5.3846
2017-07-25,0.0
2017-07-26,-1.626
2017-07-27,0.8264
2017-07-28,-0.8197
2017-07-31,3.3058
2017-08-01,-2.4
2017-08-02,2.082
2017-08-03,-1.8548
2017-08-04,2.2662
2017-08-07,0.8
2017-08-08,-4.7619
2017-08-09,-3.3333
2017-08-10,1.7241
2017-08-11,1.6949
2017-08-14,10.0
2017-08-15,-6.3636
2017-08-16,-6.9579
2017-08-17,-3.4783
2017-08-18,-4.5045
2017-08-21,6.6038
2017-08-22,-15.0442
2017-08-23,-4.1771
2017-08-24,-4.5519
2017-08-25,4.7804
2017-08-28,0.5109
2017-08-29,13.5503
2017-08-30,-9.5238
2017-08-31,2.0947
2017-09-01,2.0724
2017-09-05,1.0101
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,2.0
2017-09-11,1.9607999999999999
2017-09-12,2.8846
2017-09-13,-3.7382999999999997
2017-09-14,2.9223
2017-09-15,-0.9527
2017-09-18,-5.7143
2017-09-19,1.0101
2017-09-20,-5.5
2017-09-21,0.0
2017-09-22,-0.7407
2017-09-25,2.3454
2017-09-26,-7.2917
2017-09-27,1.1236
2017-09-28,0.0
2017-09-29,2.2222
2017-10-02,3.2609
2017-10-03,-5.2632
2017-10-04,-1.1111
2017-10-05,-7.8652
2017-10-06,1.2195
2017-10-09,7.2289
2017-10-10,0.0
2017-10-11,5.618
2017-10-12,3.2766
2017-10-13,-5.3049
2017-10-16,-7.5383
2017-10-17,-15.282399999999999
2017-10-18,0.6212
2017-10-19,-6.1781
2017-10-20,-0.5602
2017-10-23,-5.2811
2017-10-24,-0.8434
2017-10-25,2.3783
2017-10-26,-1.5385
2017-10-27,-3.125
2017-10-30,4.8387
2017-10-31,36.9231
2017-11-01,-1.1236
2017-11-02,-11.3636
2017-11-03,-16.6667
2017-11-06,7.6923
2017-11-07,-0.1143
2017-11-08,-1.2586
2017-11-09,-10.139
2017-11-10,20.8092
2017-11-13,-8.9059
2017-11-14,-3.3321
2017-11-15,-6.0606
2017-11-16,-4.8387
2017-11-17,13.75
2017-11-20,-1.6353
2017-11-21,-10.6264
2017-11-22,8.4746
2017-11-24,-3.9063
2017-11-27,6.9919
2017-11-28,-0.3343
2017-11-29,-10.0335
2017-11-30,-11.8644
2017-12-01,5.7692
2017-12-04,-3.0909
2017-12-05,-9.0056
2017-12-06,5.1546
2017-12-07,5.8824
2017-12-08,27.5926
2017-12-11,-27.4311
2017-12-12,37.88
2017-12-13,-10.0667
2017-12-14,-15.3226
2017-12-15,14.2857
2017-12-18,-6.575
2017-12-19,6.9129000000000005
2017-12-20,-6.5076
2017-12-21,-8.9773
2017-12-22,7.8431
2017-12-26,13.6364
2017-12-27,6.672
2017-12-28,27.4936
2017-12-29,0.0118
2018-01-02,11.7516
2018-01-03,3.1579
2018-01-04,-14.357099999999999
2018-01-05,-15.4057
2018-01-08,25.9437
2018-01-09,5.2281
2018-01-10,6.2649
2018-01-11,-1.9902
2018-01-12,-6.1173
2018-01-16,3.315
2018-01-17,4.1502
2018-01-18,0.5051
2018-01-19,4.5226
2018-01-22,-4.3269
2018-01-23,5.5276
2018-01-24,-6.0476
2018-01-25,-13.7308
2018-01-26,-5.998
2018-01-29,-2.4938000000000002
2018-01-30,-17.954
2018-01-31,17.1875
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,-5.3333
2018-02-06,0.0
2018-02-07,12.6761
2018-02-08,-2.5
2018-02-09,-7.6923
2018-02-12,4.1528
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,-7.3877
2018-02-26,0.7487
2018-02-27,-12.8198
2018-02-28,-5.7377
2018-03-01,2.6087
2018-03-02,-0.0169
2018-03-05,1.7122000000000002
2018-03-06,6.6667
2018-03-07,10.1562
2018-03-08,-3.7020999999999997
2018-03-09,3.108
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,-1.4357
2018-03-16,-0.0072
2018-03-19,-0.1449
2018-03-20,-0.1742
2018-03-21,-17.8421
2018-03-22,14.8142
2018-03-23,-0.7091
2018-03-26,0.0466
2018-03-27,0.7449
2018-03-28,-2.9882999999999997
2018-03-29,0.0
2018-04-02,-12.6707
2018-04-03,-0.0364
2018-04-04,-2.8374
2018-04-05,-3.669
2018-04-06,-0.0194
2018-04-09,0.0
2018-04-10,-1.8465
2018-04-11,0.0
2018-04-12,-20.7921
2018-04-13,9.975
2018-04-16,9.7977
2018-04-17,-6.8323
2018-04-18,33.3333
2018-04-19,6.225
2018-04-20,1.9848
2018-04-23,20.0
2018-04-24,-3.8462
2018-04-25,46.6667
2018-04-26,-21.7727
2018-04-27,-34.9216
2018-04-30,6.25
2018-05-01,3.1933
2018-05-02,10.7492
2018-05-03,10.0588
2018-05-04,-19.829
2018-05-07,-6.65
2018-05-08,-1.8032
2018-05-09,2.4909
2018-05-10,-9.526299999999999
2018-05-11,-2.9412000000000003
2018-05-14,-3.0303
2018-05-15,0.0
2018-05-16,4.1667
2018-05-17,-4.0
2018-05-18,4.1667
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,-10.0
2018-05-24,13.2444
2018-05-25,-15.0314
2018-05-29,-0.1155
2018-05-30,15.2832
2018-05-31,-0.722
2018-06-01,-9.0909
2018-06-04,-8.8889
2018-06-05,-2.439
2018-06-06,4.975
2018-06-07,0.0238
2018-06-08,0.0
2018-06-11,5.9524
2018-06-12,-13.191
2018-06-13,14.0564
2018-06-14,-0.1589
2018-06-15,-2.4778000000000002
2018-06-18,-2.1212
2018-06-19,-5.9419
2018-06-20,-3.7853
2018-06-21,5.2632
2018-06-22,0.0
2018-06-25,1.25
2018-06-26,-1.2346
2018-06-27,2.5
2018-06-28,3.6341
2018-06-29,0.0
2018-07-02,-9.3904
2018-07-03,-1.2987
2018-07-05,9.3421
2018-07-06,0.0
2018-07-09,-10.9266
2018-07-10,2.675
2018-07-11,21.0526
2018-07-12,-17.3696
2018-07-13,13.1018
2018-07-16,4.629
2018-07-17,-7.7479
2018-07-18,8.3986
2018-07-19,-13.5171
2018-07-20,-7.455
2018-07-23,5.0
2018-07-24,0.0
2018-07-25,17.7249
2018-07-26,0.0
2018-07-27,-13.382
2018-07-30,-0.1167
2018-07-31,8.4935
2018-08-01,-7.7089
2018-08-02,15.1751
2018-08-03,-5.4054
2018-08-06,-4.7381
2018-08-07,10.9723
2018-08-08,-5.4054
2018-08-09,-4.7619
2018-08-10,-0.5
2018-08-13,2.9648
2018-08-14,-3.6359
2018-08-15,3.8238
2018-08-16,-6.5646
2018-08-17,-0.8053
2018-08-20,-14.1579
2018-08-21,13.4273
2018-08-22,-3.2432
2018-08-23,8.9385
2018-08-24,-1.4872
2018-08-27,-4.2022
2018-08-28,7.8643
2018-08-29,-14.0806
2018-08-30,20.1994
2018-08-31,-1.2195
2018-09-04,-12.8148
2018-09-05,-0.5381
2018-09-06,22.4374
2018-09-07,-13.5814
2018-09-10,14.6394
2018-09-11,-0.2347
2018-09-12,12.0
2018-09-13,5.9454
2018-09-14,-15.7446
2018-09-17,-3.5067
2018-09-18,0.0
2018-09-19,-2.439
2018-09-20,1.4849999999999999
2018-09-21,-0.9706
2018-09-24,20.6468
2018-09-25,-9.2784
2018-09-26,13.4318
2018-09-27,-15.8485
2018-09-28,15.0
2018-10-01,3.499
2018-10-02,0.0
2018-10-03,-12.7826
2018-10-04,14.633
2018-10-05,-6.4826
2018-10-08,-12.2807
2018-10-09,-0.2195
2018-10-10,7.5287
2018-10-11,-4.5692
2018-10-12,0.0476
2018-10-15,-6.8333
2018-10-16,4.7534
2018-10-17,-2.2945
2018-10-18,0.0
2018-10-19,2.3234
2018-10-22,-18.9117
2018-10-23,-3.7015000000000002
2018-10-24,-0.125
2018-10-25,17.5845
2018-10-26,3.4726
2018-10-29,-17.7061
2018-10-30,-6.25
2018-10-31,-3.3333
2018-11-01,0.069
2018-11-02,5.4445
2018-11-05,1.0131000000000001
2018-11-06,71.4655
2018-11-07,-27.3868
2018-11-08,-9.4972
2018-11-09,8.1252
2018-11-12,-11.5773
2018-11-13,-16.2763
2018-11-14,53.802
2018-11-15,-27.7052
2018-11-16,0.0
2018-11-19,-3.2258
2018-11-20,10.0333
2018-11-21,-0.0303
2018-11-23,10.6061
2018-11-26,-27.3973
2018-11-27,0.0
2018-11-28,4.4151
2018-11-29,13.6249
2018-11-30,-4.5802
2018-12-03,0.0
2018-12-04,11.2
2018-12-06,-31.6247
2018-12-07,18.3691
2018-12-10,-8.2963
2018-12-11,17.0436
2018-12-12,-13.7336
2018-12-13,15.56
2018-12-14,-0.3461
2018-12-17,-30.5314
2018-12-18,40.0
