ticker,CNABQ US Equity
2014-06-16,-23.1214
2014-06-17,-9.0226
2014-06-18,-7.438
2014-06-19,-32.9353
2014-06-20,14.4949
2014-06-23,9.3023
2014-06-24,75.5319
2014-06-25,37.5758
2014-06-26,34.3612
2014-06-27,-31.8033
2014-06-30,16.8269
2014-07-01,6.9959
2014-07-02,30.7692
2014-07-03,11.1765
2014-07-07,-7.4074
2014-07-08,-25.7143
2014-07-09,11.538499999999999
2014-07-10,15.5172
2014-07-11,-12.8358
2014-07-14,-9.2466
2014-07-15,-13.2075
2014-07-16,11.7391
2014-07-17,-10.5058
2014-07-18,6.087
2014-07-21,-4.0984
2014-07-22,3.8462
2014-07-23,-5.3498
2014-07-24,3.0435
2014-07-25,-2.1097
2014-07-28,-0.8621
2014-07-29,-5.2174
2014-07-30,-0.4587
2014-07-31,-14.2857
2014-08-01,7.5269
2014-08-04,-3.5
2014-08-05,-3.1088
2014-08-06,-11.2299
2014-08-07,-16.8675
2014-08-08,-4.3478
2014-08-11,-6.4394
2014-08-12,-16.5992
2014-08-13,-10.5825
2014-08-14,34.6363
2014-08-15,-4.8387
2014-08-18,12.7119
2014-08-19,11.2782
2014-08-20,15.5405
2014-08-21,15.7895
2014-08-22,11.1111
2014-08-25,-9.5455
2014-08-26,-9.5477
2014-08-27,0.0
2014-08-28,-1.6667
2014-08-29,-12.9944
2014-09-02,9.7403
2014-09-03,2.3669000000000002
2014-09-04,-0.578
2014-09-05,-4.7674
2014-09-08,0.1221
2014-09-09,0.0
2014-09-10,-14.6341
2014-09-11,-6.0714
2014-09-12,2.6616
2014-09-15,-7.4074
2014-09-16,-13.6
2014-09-17,-4.6296
2014-09-18,11.6505
2014-09-19,-13.4783
2014-09-22,2.5126
2014-09-23,-1.9607999999999999
2014-09-24,0.0
2014-09-25,5.0
2014-09-26,-3.3333
2014-09-29,-6.4039
2014-09-30,-5.2632
2014-10-01,-2.4444
2014-10-02,-4.328
2014-10-03,-5.3571
2014-10-06,-5.6604
2014-10-07,-10.0
2014-10-08,-8.1481
2014-10-09,12.9032
2014-10-10,-7.1429
2014-10-13,-2.9038
2014-10-14,-12.854
2014-10-15,-16.3636
2014-10-16,-13.2609
2014-10-17,5.2632
2014-10-20,7.7827
2014-10-21,6.0334
2014-10-22,3.125
2014-10-23,19.1919
2014-10-24,10.1695
2014-10-27,30.7692
2014-10-28,7.5294
2014-10-29,-19.9125
2014-10-30,8.469899999999999
2014-10-31,7.0529
2014-11-03,17.647100000000002
2014-11-04,-10.0
2014-11-05,0.0
2014-11-06,5.5556
2014-11-07,-6.3158
2014-11-10,-10.1124
2014-11-11,1.25
2014-11-12,-1.2346
2014-11-13,0.625
2014-11-14,-6.8323
2014-11-17,3.3333
2014-11-18,3.2096999999999998
2014-11-19,1.2658
2014-11-20,-4.9536999999999995
2014-11-21,2.6141
2014-11-24,-12.0253
2014-11-25,-1.5377999999999998
2014-11-26,-2.0915
2014-11-28,-2.9851
2014-12-01,-7.6923
2014-12-02,0.0
2014-12-03,-4.9792
2014-12-04,17.5181
2014-12-05,-14.9254
2014-12-08,1.7544
2014-12-09,0.0
2014-12-10,0.8621
2014-12-11,4.2735
2014-12-12,0.0
2014-12-15,-1.6393
2014-12-16,-3.3333
2014-12-17,12.069
2014-12-18,0.0
2014-12-19,-6.1538
2014-12-22,0.0
2014-12-23,4.918
2014-12-24,4.6875
2014-12-26,2.8358
2014-12-29,0.1451
2014-12-30,-5.779
2014-12-31,-0.0192
2015-01-02,13.8462
2015-01-05,10.8108
2015-01-06,-1.2195
2015-01-07,-13.5802
2015-01-08,0.0
2015-01-09,8.5714
2015-01-12,19.0789
2015-01-13,41.4365
2015-01-14,25.0
2015-01-15,11.25
2015-01-16,-19.6629
2015-01-20,-11.8881
2015-01-21,16.6667
2015-01-22,6.1224
2015-01-23,2.5641
2015-01-26,15.0
2015-01-27,-1.6303999999999998
2015-01-28,0.5525
2015-01-29,3.8462
2015-01-30,0.5291
2015-02-02,0.0
2015-02-03,-4.7303
2015-02-04,-7.1887
2015-02-05,-7.7381
2015-02-06,-0.6452
2015-02-09,3.2468
2015-02-10,-2.5157
2015-02-11,-8.0645
2015-02-12,-5.2632
2015-02-13,11.1111
2015-02-17,-10.0
2015-02-18,8.8889
2015-02-19,-2.0408
2015-02-20,0.6944
2015-02-23,2.7586
2015-02-24,-4.0268
2015-02-25,3.4965
2015-02-26,0.0
2015-02-27,-4.0541
2015-03-02,1.4085
2015-03-03,-2.7778
2015-03-04,-1.4285999999999999
2015-03-05,-2.1739
2015-03-06,-6.6667
2015-03-09,-3.1746
2015-03-10,0.0
2015-03-11,-9.0164
2015-03-12,-21.6216
2015-03-13,12.6437
2015-03-16,5.102
2015-03-17,2.9126
2015-03-18,-14.1509
2015-03-19,-4.3956
2015-03-20,-8.046
2015-03-23,-7.5156
2015-03-24,-5.2543
2015-03-25,-11.5549
2015-03-26,-4.8387
2015-03-27,14.4068
2015-03-30,-0.7222
2015-03-31,-8.9722
2015-04-01,-3.2787
2015-04-02,-12.2034
2015-04-06,-4.4402
2015-04-07,-9.0909
2015-04-08,2.2222
2015-04-09,-4.3478
2015-04-10,10.4545
2015-04-13,0.1672
2015-04-14,0.0
2015-04-15,-11.4649
2015-04-16,6.7285
2015-04-17,10.8696
2015-04-20,21.5686
2015-04-21,15.9677
2015-04-22,9.8748
2015-04-23,13.7975
2015-04-24,-8.7875
2015-04-27,-12.439
2015-04-28,-11.1421
2015-04-29,11.2853
2015-04-30,2.8169
2015-05-01,-4.1096
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,1.4285999999999999
2015-05-07,-11.2676
2015-05-08,-3.0159
2015-05-11,10.2291
2015-05-12,-2.0045
2015-05-13,-5.1515
2015-05-14,3.8339
2015-05-15,16.1538
2015-05-18,-3.9735
2015-05-19,-6.2069
2015-05-20,-1.4706000000000001
2015-05-21,1.0634
2015-05-22,0.4246
2015-05-26,1.4706000000000001
2015-05-27,-1.3043
2015-05-28,-0.1468
2015-05-29,-4.4118
2015-06-01,6.1538
2015-06-02,-5.7971
2015-06-03,1.5385
2015-06-04,6.0606
2015-06-05,-4.2768
2015-06-08,1.4830999999999999
2015-06-09,-1.4706000000000001
2015-06-10,-2.9851
2015-06-11,-4.6154
2015-06-12,4.8387
2015-06-15,-11.9808
2015-06-16,-3.8453
2015-06-17,3.6128
2015-06-18,0.0
2015-06-19,-1.7433999999999998
2015-06-22,-7.1532
2015-06-23,1.9231
2015-06-24,-12.2642
2015-06-25,7.5269
2015-06-26,-4.0
2015-06-29,-1.0417
2015-06-30,0.0263
2015-07-01,-0.0526
2015-07-02,2.1321
2015-07-06,-0.799
2015-07-07,6.0016
2015-07-08,1.9607999999999999
2015-07-09,-6.7428
2015-07-10,-4.1114
2015-07-13,0.0
2015-07-14,7.5269
2015-07-15,-6.0
2015-07-16,1.0638
2015-07-17,-1.0526
2015-07-20,-1.0638
2015-07-21,0.0
2015-07-22,3.871
2015-07-23,-0.6211
2015-07-24,-3.125
2015-07-27,-5.3763
2015-07-28,-2.2727
2015-07-29,0.0291
2015-07-30,2.2958
2015-07-31,2.2727
2015-08-03,-4.4444
2015-08-04,0.0
2015-08-05,-0.6977
2015-08-06,-2.3419
2015-08-07,0.0
2015-08-10,-0.9592
2015-08-11,-11.592
2015-08-12,8.4218
2015-08-13,0.0316
2015-08-14,-4.0404
2015-08-17,3.9474
2015-08-18,-3.7975
2015-08-19,-1.2829
2015-08-20,27.9573
2015-08-21,0.3516
2015-08-24,-11.7426
2015-08-25,11.7318
2015-08-26,-8.973700000000001
2015-08-27,1.7635
2015-08-28,2.3011
2015-08-31,4.2349
2015-09-01,-10.4835
2015-09-02,-4.7321
2015-09-03,0.0
2015-09-04,23.7113
2015-09-08,-9.0909
2015-09-09,-7.7778
2015-09-10,2.4096
2015-09-11,0.0
2015-09-14,-3.5294
2015-09-15,4.878
2015-09-16,-5.814
2015-09-17,3.0864
2015-09-18,2.9939999999999998
2015-09-21,0.0
2015-09-22,-6.9767
2015-09-23,0.0
2015-09-24,-7.5
2015-09-25,4.0203
2015-09-28,-9.0614
2015-09-29,0.0
2015-09-30,-8.5714
2015-10-01,-0.7813
2015-10-02,-5.5118
2015-10-05,3.3333
2015-10-06,12.9032
2015-10-07,-7.125
2015-10-08,15.3624
2015-10-09,-6.0
2015-10-12,6.383
2015-10-13,-12.0
2015-10-14,18.1818
2015-10-15,2.5641
2015-10-16,0.0
2015-10-19,-5.0
2015-10-20,7.8454
2015-10-21,0.0
2015-10-22,-17.0047
2015-10-23,-2.9217
2015-10-26,4.5239
2015-10-27,24.5925
2015-10-28,-23.1831
2015-10-29,8.9499
2015-10-30,-2.7786999999999997
2015-11-02,11.4684
2015-11-03,-0.0321
2015-11-04,-2.8214
2015-11-05,-12.7186
2015-11-06,14.9121
2015-11-09,-2.3849
2015-11-10,-36.647
2015-11-11,14.8936
2015-11-12,4.2361
2015-11-13,15.4786
2015-11-16,0.0
2015-11-17,0.3077
2015-11-18,10.2761
2015-11-19,-22.114
2015-11-20,10.7143
2015-11-23,-2.9032
2015-11-24,12.1262
2015-11-25,5.1852
2015-11-27,-1.4085
2015-11-30,-11.4286
2015-12-01,2.4194
2015-12-02,-2.3622
2015-12-03,-3.3266
2015-12-04,-12.9093
2015-12-07,-0.3831
2015-12-08,3.8462
2015-12-09,-7.3611
2015-12-10,-12.044
2015-12-11,9.0341
2015-12-14,-4.1167
2015-12-15,-3.4783
2015-12-16,-0.9854
2015-12-17,-19.9318
2015-12-18,-8.5227
2015-12-21,0.0
2015-12-22,-6.8323
2015-12-23,-13.3333
2015-12-24,38.4615
2015-12-28,0.0
2015-12-29,11.1111
2015-12-30,4.9375
2015-12-31,0.0596
2016-01-04,-7.1429
2016-01-05,7.6282
2016-01-06,-18.5229
2016-01-07,16.9591
2016-01-08,12.0
2016-01-11,-10.7143
2016-01-12,5.0
2016-01-13,-4.7619
2016-01-14,0.0
2016-01-15,10.0
2016-01-19,-9.0341
2016-01-20,7.4016
2016-01-21,-3.4022
2016-01-22,-6.5623000000000005
2016-01-25,1.9008
2016-01-26,8.2517
2016-01-27,-6.5421
2016-01-28,-4.4688
2016-01-29,0.229
2016-02-01,9.3342
2016-02-02,-4.0
2016-02-03,4.4154
2016-02-04,0.0596
2016-02-05,0.0
2016-02-08,-14.2262
2016-02-09,5.4823
2016-02-10,7.8289
2016-02-11,-3.3557
2016-02-12,-8.9962
2016-02-16,-5.0989
2016-02-17,0.0
2016-02-18,9.9415
2016-02-19,-4.2553
2016-02-22,-5.5556
2016-02-23,17.0588
2016-02-24,-17.0854
2016-02-25,20.6061
2016-02-26,-14.5729
2016-02-29,11.7647
2016-03-01,-12.6316
2016-03-02,-0.2259
2016-03-03,0.0
2016-03-04,8.6792
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,5.5556
2016-03-10,0.0
2016-03-11,-4.7368
2016-03-14,4.9724
2016-03-15,15.7895
2016-03-16,27.2727
2016-03-17,17.8571
2016-03-18,-4.5455
2016-03-21,17.4603
2016-03-22,-5.4054
2016-03-23,42.8571
2016-03-24,34.6
2016-03-28,-24.2199
2016-03-29,-11.5074
2016-03-30,-22.4484
2016-03-31,19.9643
2016-04-01,-6.6389
2016-04-04,-1.7856999999999998
2016-04-05,0.0
2016-04-06,-9.7403
2016-04-07,0.7194
2016-04-08,0.0
2016-04-11,-16.8571
2016-04-12,9.9656
2016-04-13,-6.25
2016-04-14,18.375
2016-04-15,-0.0176
2016-04-18,17.5849
2016-04-19,-7.7545
2016-04-20,-11.717
2016-04-21,22.0221
2016-04-22,-8.4212
2016-04-25,5.2805
2016-04-26,-9.7031
2016-04-27,5.2085
2016-04-28,1.2006999999999999
2016-04-29,-6.3059
2016-05-02,-0.0867
2016-05-03,11.1111
2016-05-04,-2.5
2016-05-05,-0.641
2016-05-06,0.6452
2016-05-09,0.0
2016-05-10,1.2821
2016-05-11,0.0
2016-05-12,11.6456
2016-05-13,-13.8322
2016-05-16,-1.2829
2016-05-17,1.2995999999999999
2016-05-18,2.8947000000000003
2016-05-19,0.1279
2016-05-20,-1.9157
2016-05-23,4.1667
2016-05-24,4.9687
2016-05-25,-5.6862
2016-05-26,-6.5341000000000005
2016-05-27,5.4036
2016-05-31,-12.7683
2016-06-01,-11.8457
2016-06-02,-12.6667
2016-06-03,14.5038
2016-06-06,-3.3333
2016-06-07,-10.1724
2016-06-08,15.1631
2016-06-09,-15.0
2016-06-10,3.8725
2016-06-13,-5.6159
2016-06-14,4.0
2016-06-15,0.0
2016-06-16,0.0481
2016-06-17,5.7184
2016-06-20,1.8182
2016-06-21,-10.7143
2016-06-22,-10.0
2016-06-23,-7.5556
2016-06-24,-6.25
2016-06-27,2.5641
2016-06-28,-10.0
2016-06-29,38.8889
2016-06-30,-14.0
2016-07-01,11.5698
2016-07-05,-2.0844
2016-07-06,-8.9143
2016-07-07,-1.8989
2016-07-08,-4.7052
2016-07-11,-5.0
2016-07-12,-4.2105
2016-07-13,-6.044
2016-07-14,-5.848
2016-07-15,1.0093
2016-07-18,9.0699
2016-07-19,12.7555
2016-07-20,0.0
2016-07-21,9.9375
2016-07-22,-4.548
2016-07-25,19.1185
2016-07-26,11.6
2016-07-27,2.509
2016-07-28,1.3986
2016-07-29,-13.7931
2016-08-01,-0.075
2016-08-02,-4.4533
2016-08-03,-0.4451
2016-08-04,-3.3666
2016-08-05,-6.3690999999999995
2016-08-08,-11.6279
2016-08-09,10.526299999999999
2016-08-10,-9.2857
2016-08-11,4.9869
2016-08-12,-8.0
2016-08-15,-2.1739
2016-08-16,-5.4861
2016-08-17,18.1484
2016-08-18,-2.9851
2016-08-19,-2.5641
2016-08-22,-4.6711
2016-08-23,-2.0704
2016-08-24,0.74
2016-08-25,-2.0637
2016-08-26,-0.2857
2016-08-29,-4.1547
2016-08-30,-1.4574
2016-08-31,-2.6166
2016-09-01,4.3614
2016-09-02,-4.4776
2016-09-06,1.6406
2016-09-07,4.535
2016-09-08,-1.1764999999999999
2016-09-09,-2.9762
2016-09-12,2.9908
2016-09-13,13.1794
2016-09-14,7.8947
2016-09-15,0.0
2016-09-16,2.439
2016-09-19,9.5238
2016-09-20,0.0
2016-09-21,8.6957
2016-09-22,5.0
2016-09-23,-6.619
2016-09-26,3.2126
2016-09-27,10.6719
2016-09-28,5.3571
2016-09-29,31.8644
2016-09-30,5.3985
2016-10-03,46.3415
2016-10-04,-25.0
2016-10-05,-4.4444
2016-10-06,0.1163
2016-10-07,13.8211
2016-10-10,26.3265
2016-10-11,0.1616
2016-10-12,-7.2581
2016-10-13,14.7826
2016-10-14,-3.0303
2016-10-17,-7.0313
2016-10-18,0.8403
2016-10-19,23.3333
2016-10-20,27.027
2016-10-21,40.4255
2016-10-24,10.6061
2016-10-25,36.9863
2016-10-26,-28.5
2016-10-27,-2.0979
2016-10-28,13.5714
2016-10-31,37.1069
2016-11-01,31.1927
2016-11-02,-3.8462
2016-11-03,-14.1818
2016-11-04,-19.4915
2016-11-07,37.9013
2016-11-08,-14.1262
2016-11-09,-20.0
2016-11-10,-43.8889
2016-11-11,45.5446
2016-11-14,23.1293
2016-11-15,-6.0773
2016-11-16,-12.3529
2016-11-17,-6.7114
2016-11-18,-5.036
2016-11-21,-17.4242
2016-11-22,-9.633
2016-11-23,19.797
2016-11-25,-2.5423999999999998
2016-11-28,9.5652
2016-11-29,-11.1111
2016-11-30,-1.7856999999999998
2016-12-01,0.9091
2016-12-02,-0.9009
2016-12-05,2.7273
2016-12-06,-2.6549
2016-12-07,0.0
2016-12-08,-1.8182
2016-12-09,-2.7778
2016-12-12,3.8095
2016-12-13,1.8349
2016-12-14,2.7027
2016-12-15,-3.5088
2016-12-16,-2.7273
2016-12-19,2.3364
2016-12-20,-1.3699
2016-12-21,0.0
2016-12-22,0.9259
2016-12-23,19.2661
2016-12-27,22.3077
2016-12-28,10.0629
2016-12-29,-3.4286
2016-12-30,-7.1006
2017-01-03,-3.8217
2017-01-04,-7.947
2017-01-05,2.8777
2017-01-06,1.3986
2017-01-09,0.0
2017-01-10,-2.069
2017-01-11,2.1127
2017-01-12,1.3793
2017-01-13,-0.6803
2017-01-17,-5.8219
2017-01-18,-3.2727
2017-01-19,6.015
2017-01-20,8.5106
2017-01-23,1.3072
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-1.9355
2017-01-27,-2.3684
2017-01-30,2.4259
2017-01-31,-3.2895
2017-02-01,-2.0408
2017-02-02,-3.4722
2017-02-03,2.1583
2017-02-06,3.5211
2017-02-07,-2.0408
2017-02-08,-1.3889
2017-02-09,0.0
2017-02-10,1.0563
2017-02-13,3.1359
2017-02-14,17.2297
2017-02-15,-6.0519
2017-02-16,22.6994
2017-02-17,0.0
2017-02-21,19.8
2017-02-22,-15.2755
2017-02-23,-3.4483
2017-02-24,-14.7959
2017-02-27,10.7784
2017-02-28,-1.6216
2017-03-01,-6.5934
2017-03-02,5.2941
2017-03-03,2.7933
2017-03-06,3.2609
2017-03-07,-0.5263
2017-03-08,-4.7619
2017-03-09,-7.7778
2017-03-10,4.8193
2017-03-13,-2.8736
2017-03-14,-4.142
2017-03-15,4.321
2017-03-16,0.5917
2017-03-17,1.0588
2017-03-20,1.8626
2017-03-21,1.7143000000000002
2017-03-22,-1.6854
2017-03-23,-0.2286
2017-03-24,-2.6346
2017-03-27,-8.8235
2017-03-28,3.871
2017-03-29,5.5901
2017-03-30,-0.5882
2017-03-31,-5.3254
2017-04-03,-4.375
2017-04-04,2.3529
2017-04-05,1.5326
2017-04-06,-8.4277
2017-04-07,-5.9066
2017-04-10,4.3796
2017-04-11,-5.5944
2017-04-12,1.4815
2017-04-13,-1.0949
2017-04-17,-3.321
2017-04-18,3.0534
2017-04-19,-12.592600000000001
2017-04-20,0.8475
2017-04-21,0.0
2017-04-24,-7.563
2017-04-25,-12.7273
2017-04-26,-7.8125
2017-04-27,5.0847
2017-04-28,13.9785
2017-05-01,16.9811
2017-05-02,-5.6452
2017-05-03,-1.7094
2017-05-04,-9.5652
2017-05-05,-3.8462
2017-05-08,5.0
2017-05-09,-2.8571
2017-05-10,-1.4706000000000001
2017-05-11,2.4876
2017-05-12,0.0
2017-05-15,-1.9417
2017-05-16,-0.9901
2017-05-17,0.0
2017-05-18,-7.0
2017-05-19,-5.3763
2017-05-22,-1.1364
2017-05-23,-0.4239
2017-05-24,-7.6546
2017-05-25,-17.7188
2017-05-26,-2.7725
2017-05-30,1.5430000000000001
2017-05-31,-13.8296
2017-06-01,8.2143
2017-06-02,43.5644
2017-06-05,28.5057
2017-06-06,-7.8712
2017-06-07,4.8544
2017-06-08,-10.1852
2017-06-09,3.0928
2017-06-12,-3.93
2017-06-13,2.009
2017-06-14,6.1224
2017-06-15,5.7692
2017-06-16,-3.6364
2017-06-19,-0.9434
2017-06-20,3.6189999999999998
2017-06-21,-6.25
2017-06-22,-3.9215999999999998
2017-06-23,4.0816
2017-06-26,-8.8235
2017-06-27,0.0
2017-06-28,-3.7634
2017-06-29,-5.0279
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.5882
2017-07-06,6.4327
2017-07-07,-2.7473
2017-07-10,-10.1695
2017-07-11,-8.1635
2017-07-12,8.2044
2017-07-13,9.4937
2017-07-14,-1.7341
2017-07-17,16.4706
2017-07-18,16.1616
2017-07-19,-3.4783
2017-07-20,-6.3063
2017-07-21,-6.25
2017-07-24,-1.5385
2017-07-25,-1.0417
2017-07-26,-4.8358
2017-07-27,-4.2099
2017-07-28,6.2356
2017-07-31,7.6087
2017-08-01,-0.5051
2017-08-02,1.5228000000000002
2017-08-03,-1.0
2017-08-04,-1.0101
2017-08-07,2.0408
2017-08-08,-1.8
2017-08-09,1.833
2017-08-10,-0.01
2017-08-11,-5.7406
2017-08-14,-0.2653
2017-08-15,-1.0638
2017-08-16,-0.9677
2017-08-17,5.5375
2017-08-18,4.4239
2017-08-21,2.4631
2017-08-22,-7.2115
2017-08-23,-0.5181
2017-08-24,1.0417
2017-08-25,1.0206
2017-08-28,-2.041
2017-08-29,-1.6564
2017-08-30,-2.5423999999999998
2017-08-31,3.2609
2017-09-01,1.5789
2017-09-05,1.5544
2017-09-06,-3.0612
2017-09-07,4.2105
2017-09-08,-8.0808
2017-09-11,1.0989
2017-09-12,-2.1739
2017-09-13,-2.0444
2017-09-14,0.9415
2017-09-15,-1.1125
2017-09-18,-2.0455
2017-09-19,1.2761
2017-09-20,-0.9164
2017-09-21,-0.578
2017-09-22,-2.7326
2017-09-25,-9.145199999999999
2017-09-26,2.6316
2017-09-27,5.1282
2017-09-28,0.0
2017-09-29,4.878
2017-10-02,1.1628
2017-10-03,-5.7471
2017-10-04,-2.439
2017-10-05,-0.625
2017-10-06,-3.0189
2017-10-09,-0.1297
2017-10-10,1.2987
2017-10-11,-5.1282
2017-10-12,1.3108
2017-10-13,-3.9749
2017-10-16,-2.7643
2017-10-17,-5.7143
2017-10-18,4.5455
2017-10-19,4.3478
2017-10-20,-4.1667
2017-10-23,1.4493
2017-10-24,-3.5714
2017-10-25,-4.4444
2017-10-26,2.3256
2017-10-27,0.0152
2017-10-30,3.0147
2017-10-31,-4.3971
2017-11-01,-6.1683
2017-11-02,-6.5574
2017-11-03,3.5088
2017-11-06,-2.5423999999999998
2017-11-07,7.2
2017-11-08,0.8112
2017-11-09,-3.4438
2017-11-10,-1.6667
2017-11-13,-4.5763
2017-11-14,3.0195
2017-11-15,10.2586
2017-11-16,-7.7404
2017-11-17,13.7288
2017-11-20,16.2444
2017-11-21,-6.4103
2017-11-22,3.1918
2017-11-24,-1.7656
2017-11-27,12.1622
2017-11-28,0.0
2017-11-29,-6.0241
2017-11-30,-0.641
2017-12-01,5.8065
2017-12-04,9.7561
2017-12-05,-7.7778
2017-12-06,3.6145
2017-12-07,1.4419
2017-12-08,-2.9115
2017-12-11,8.0283
2017-12-12,4.918
2017-12-13,7.2917
2017-12-14,8.7379
2017-12-15,-3.5714
2017-12-18,0.0
2017-12-19,-0.1852
2017-12-20,-0.7421
2017-12-21,6.5327
2017-12-22,7.4656
2017-12-26,8.5714
2017-12-27,24.0602
2017-12-28,22.4242
2017-12-29,-3.4653
2018-01-02,-6.1538
2018-01-03,14.207699999999999
2018-01-04,-30.622
2018-01-05,12.4138
2018-01-08,10.4294
2018-01-09,1.1111
2018-01-10,-4.9451
2018-01-11,-3.4682
2018-01-12,-8.982
2018-01-16,1.3158
2018-01-17,-2.5974
2018-01-18,-4.3333
2018-01-19,-2.439
2018-01-22,11.4286
2018-01-23,6.7308
2018-01-24,3.3033
2018-01-25,-6.3953
2018-01-26,-3.1056
2018-01-29,-5.1282
2018-01-30,-6.0811
2018-01-31,-5.7554
2018-02-01,-5.7252
2018-02-02,-12.6316
2018-02-05,8.8971
2018-02-06,6.383
2018-02-07,3.2
2018-02-08,-5.4264
2018-02-09,-4.918
2018-02-12,1.7241
2018-02-13,-1.6949
2018-02-14,-2.5862
2018-02-15,0.885
2018-02-16,1.7544
2018-02-20,-5.1724
2018-02-21,-3.6364
2018-02-22,0.9434
2018-02-23,0.9346
2018-02-26,-3.7037
2018-02-27,2.8846
2018-02-28,-1.8692
2018-03-01,0.2381
2018-03-02,0.7126
2018-03-05,4.717
2018-03-06,7.2072
2018-03-07,5.042
2018-03-08,-8.8
2018-03-09,-0.8772
2018-03-12,4.4248
2018-03-13,-3.3898
2018-03-14,-1.7544
2018-03-15,0.0
2018-03-16,-1.7856999999999998
2018-03-19,0.0
2018-03-20,-2.7273
2018-03-21,0.9346
2018-03-22,-1.8519
2018-03-23,-5.6604
2018-03-26,-2.0
2018-03-27,-1.0204
2018-03-28,-1.5464
2018-03-29,4.712
2018-04-02,-7.9
2018-04-03,-3.9196999999999997
2018-04-04,3.9665
2018-04-05,-2.1739
2018-04-06,2.2222
2018-04-09,-8.3543
2018-04-10,-4.5117
2018-04-11,1.8507
2018-04-12,4.878
2018-04-13,24.4186
2018-04-16,14.7664
2018-04-17,-7.1661
2018-04-18,-1.7544
2018-04-19,-7.1429
2018-04-20,4.8077
2018-04-23,0.4587
2018-04-24,-5.032
2018-04-25,-2.8753
2018-04-26,-2.4752
2018-04-27,4.467
2018-04-30,4.9563
2018-05-01,-0.463
2018-05-02,-3.2558
2018-05-03,-0.9615
2018-05-04,0.0
2018-05-07,1.9417
2018-05-08,-5.5952
2018-05-09,0.7818
2018-05-10,-1.9019
2018-05-11,1.5306
2018-05-14,-1.5074999999999998
2018-05-15,-3.5714
2018-05-16,0.5291
2018-05-17,2.9474
2018-05-18,0.7157
2018-05-21,1.5228000000000002
2018-05-22,-1.0
2018-05-23,-1.5051
2018-05-24,2.1434
2018-05-25,-0.9137
2018-05-29,-2.2191
2018-05-30,1.0363
2018-05-31,-3.7949
2018-06-01,0.2132
2018-06-04,-1.0532
2018-06-05,-1.6235
2018-06-06,3.8251
2018-06-07,1.0526
2018-06-08,-4.1667
2018-06-11,-2.2826
2018-06-12,0.1112
2018-06-13,-3.3333
2018-06-14,-1.1494
2018-06-15,-1.1628
2018-06-18,-3.4941
2018-06-19,-1.1484
2018-06-20,-8.6178
2018-06-21,20.108
2018-06-22,-6.6966
2018-06-25,-1.2524
2018-06-26,-8.2927
