ticker,AACG US Equity
2008-06-19,-0.3992
2008-06-20,-0.4676
2008-06-23,-0.3356
2008-06-24,-0.3367
2008-06-25,0.2703
2008-06-26,-3.6388
2008-06-27,-1.049
2008-06-30,-8.0565
2008-07-01,-4.535
2008-07-02,-0.8857
2008-07-03,-3.3306
2008-07-07,-9.916
2008-07-08,-1.0261
2008-07-09,18.5674
2008-07-10,-1.9872999999999998
2008-07-11,2.4331
2008-07-14,0.2375
2008-07-15,-3.2385
2008-07-16,-2.0398
2008-07-17,0.249
2008-07-18,-0.5237
2008-07-21,0.8941
2008-07-22,26.5778
2008-07-23,-3.4875
2008-07-24,-2.9763
2008-07-25,2.0194
2008-07-28,2.7397
2008-07-29,0.0
2008-07-30,-0.1333
2008-07-31,-0.0668
2008-08-01,0.1336
2008-08-04,0.0
2008-08-05,0.467
2008-08-06,-0.3984
2008-08-07,-3.6667
2008-08-08,-3.1142
2008-08-11,-5.3571
2008-08-12,-0.0151
2008-08-13,1.9022000000000001
2008-08-14,-0.5926
2008-08-15,-0.5216
2008-08-18,1.1236
2008-08-19,-3.3333
2008-08-20,0.2299
2008-08-21,-0.3058
2008-08-22,-3.681
2008-08-25,-7.4045
2008-08-26,-0.6879
2008-08-27,5.0216
2008-08-28,-4.2045
2008-08-29,1.6351
2008-09-02,5.8425
2008-09-03,-5.84
2008-09-04,-1.6143
2008-09-05,3.4542
2008-09-08,-2.0868
2008-09-09,-1.9607999999999999
2008-09-10,-7.4783
2008-09-11,-5.4511
2008-09-12,-2.6839
2008-09-15,-1.1236
2008-09-16,2.686
2008-09-17,0.4024
2008-09-18,-1.3026
2008-09-19,6.3959
2008-09-22,-1.2405
2008-09-23,-10.2415
2008-09-24,2.0452
2008-09-25,-0.8439
2008-09-26,-2.1277
2008-09-29,1.6303999999999998
2008-09-30,-2.246
2008-10-01,-6.3457
2008-10-02,1.6355
2008-10-03,-9.1954
2008-10-06,-3.1646
2008-10-07,0.5229
2008-10-08,-1.0403
2008-10-09,0.9198
2008-10-10,4.1667
2008-10-13,9.375
2008-10-14,-1.7143000000000002
2008-10-15,-4.186
2008-10-16,-0.4854
2008-10-17,1.0976
2008-10-20,3.7394
2008-10-21,4.4186
2008-10-22,-6.3474
2008-10-23,-10.2259
2008-10-24,9.8394
2008-10-27,-3.1699
2008-10-28,3.2379
2008-10-29,2.5332
2008-10-30,-1.7647
2008-10-31,-0.5988
2008-11-03,1.2048
2008-11-04,-1.1905000000000001
2008-11-05,0.241
2008-11-06,-0.9615
2008-11-07,-0.4854
2008-11-10,-7.3171
2008-11-11,-44.3421
2008-11-12,17.7305
2008-11-13,-27.3092
2008-11-14,37.8453
2008-11-17,10.2204
2008-11-18,0.0
2008-11-19,-0.3636
2008-11-20,3.4672
2008-11-21,11.1111
2008-11-24,-12.5397
2008-11-25,-0.1815
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,-0.3636
2008-12-05,0.365
2008-12-08,1.8182
2008-12-09,-2.1429
2008-12-10,0.1825
2008-12-11,0.1821
2008-12-12,0.0
2008-12-15,-6.5455
2008-12-16,1.5564
2008-12-17,-2.2989
2008-12-18,3.3333
2008-12-19,-2.8843
2008-12-22,-5.8225999999999996
2008-12-23,-1.2448
2008-12-24,-1.2605
2008-12-26,1.2766
2008-12-29,0.8403
2008-12-30,10.2083
2008-12-31,-3.7807
2009-01-02,3.1434
2009-01-05,-4.0
2009-01-06,-3.9683
2009-01-07,-4.5455
2009-01-08,-1.5152
2009-01-09,1.0989
2009-01-12,0.0
2009-01-13,-11.7391
2009-01-14,-1.4778
2009-01-15,-8.5
2009-01-16,-2.7321999999999997
2009-01-20,7.8652
2009-01-21,-3.6458
2009-01-22,3.7838000000000003
2009-01-23,-5.7292
2009-01-26,1.105
2009-01-27,-5.4645
2009-01-28,19.0751
2009-01-29,-13.1068
2009-01-30,-8.3799
2009-02-02,10.3659
2009-02-03,3.5911999999999997
2009-02-05,9.6
2009-02-06,9.2457
2009-02-09,-16.4811
2009-02-10,-1.3333
2009-02-11,1.3514
2009-02-12,6.3967
2009-02-13,-0.4981
2009-02-17,7.0529
2009-02-18,0.2353
2009-02-19,5.1643
2009-02-20,4.4643
2009-02-23,4.9145
2009-02-24,10.998
2009-02-25,0.0
2009-02-26,-2.3853
2009-02-27,0.9398
2009-03-02,-3.5382
2009-03-03,2.7027
2009-03-04,-4.5113
2009-03-05,0.0
2009-03-06,3.3465
2009-03-09,-0.7619
2009-03-10,-4.9904
2009-03-11,-2.8283
2009-03-12,-0.2079
2009-03-13,-0.8333
2009-03-16,-2.521
2009-03-17,1.0776
2009-03-18,-4.0512
2009-03-19,1.7778
2009-03-20,-14.4105
2009-03-23,16.5816
2009-03-24,-1.5316999999999998
2009-03-25,-8.2222
2009-03-26,-3.1477
2009-03-27,12.0
2009-03-30,0.4464
2009-03-31,-4.4444
2009-04-01,6.5116
2009-04-02,-4.3668
2009-04-03,-2.968
2009-04-06,0.0
2009-04-07,-2.1176
2009-04-08,3.3654
2009-04-09,-0.2326
2009-04-13,4.8951
2009-04-14,-3.3333
2009-04-15,-8.046
2009-04-16,7.5
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,-2.3256
2009-04-22,-1.1905000000000001
2009-04-23,1.2048
2009-04-24,-4.7619
2009-04-27,0.0
2009-04-28,8.75
2009-04-29,3.2184
2009-04-30,9.1314
2009-05-01,2.2449
2009-05-04,18.5604
2009-05-05,5.8945
2009-05-06,-10.1749
2009-05-07,-6.0177
2009-05-08,-3.0132
2009-05-11,-2.9126
2009-05-12,-1.0
2009-05-13,-1.8182
2009-05-14,-2.2634
2009-05-15,7.1579
2009-05-18,-1.7682
2009-05-19,1.0
2009-05-20,-0.9901
2009-05-21,3.6
2009-05-22,0.1931
2009-05-26,9.0535
2009-05-27,3.8891999999999998
2009-05-28,-3.0612
2009-05-29,5.1754
2009-06-01,-0.7506
2009-06-02,-0.6723
2009-06-03,-5.2453
2009-06-04,1.25
2009-06-05,12.8748
2009-06-08,4.0625
2009-06-09,4.3544
2009-06-10,-0.5755
2009-06-11,1.5918999999999999
2009-06-12,-0.2849
2009-06-15,3.5714
2009-06-16,-2.6207000000000003
2009-06-17,-2.1246
2009-06-18,6.3676
2009-06-19,6.9388
2009-06-22,19.7201
2009-06-23,0.9564
2009-06-24,-2.5263
2009-06-25,4.9676
2009-06-26,-2.2634
2009-06-29,-4.2105
2009-06-30,-2.5824
2009-07-01,6.9374
2009-07-02,-5.9072
2009-07-06,-8.0717
2009-07-07,-6.2195
2009-07-08,-1.4304000000000001
2009-07-09,-0.7916
2009-07-10,6.25
2009-07-13,-0.1252
2009-07-14,-2.2556
2009-07-15,1.2821
2009-07-16,5.443
2009-07-17,-2.7611
2009-07-20,-2.4691
2009-07-21,1.7722
2009-07-22,9.8259
2009-07-23,-2.6048
2009-07-24,6.3953
2009-07-27,-4.918
2009-07-28,-4.3678
2009-07-29,-1.3221
2009-07-30,-2.5579
2009-07-31,6.875
2009-08-03,-5.4971
2009-08-04,-0.7426
2009-08-05,-0.2494
2009-08-06,-1.25
2009-08-07,0.0
2009-08-10,3.038
2009-08-11,-2.9484
2009-08-12,-1.443
2009-08-13,-2.2091
2009-08-14,0.3398
2009-08-17,-4.4487
2009-08-18,-4.1096
2009-08-19,-2.8571
2009-08-20,1.3676
2009-08-21,-1.3492
2009-08-24,-0.5882
2009-08-25,2.5148
2009-08-26,7.215
2009-08-27,-2.4226
2009-08-28,0.8276
2009-08-31,-2.7359999999999998
2009-09-01,-0.2831
2009-09-02,-3.1013
2009-09-03,2.0378
2009-09-04,-4.4223
2009-09-08,-1.0448
2009-09-09,1.5083
2009-09-10,0.2972
2009-09-11,-1.9259
2009-09-14,-1.5106000000000002
2009-09-15,2.1471999999999998
2009-09-16,1.6517
2009-09-17,-0.1477
2009-09-18,-0.2959
2009-09-21,-2.5223
2009-09-22,-1.2177
2009-09-23,2.0031
2009-09-24,-4.8338
2009-09-25,-5.3631
2009-09-28,-3.9772
2009-09-29,-0.4367
2009-09-30,-1.6667
2009-10-01,0.9813
2009-10-02,-2.1201
2009-10-05,7.9422
2009-10-06,1.1706
2009-10-07,-2.4793
2009-10-08,2.2034
2009-10-09,0.3317
2009-10-12,-1.4876
2009-10-13,0.0
2009-10-14,-0.6711
2009-10-15,0.3378
2009-10-16,0.0
2009-10-19,-2.3569
2009-10-20,-0.6897
2009-10-21,-0.6944
2009-10-23,-10.4895
2009-10-26,3.5156
2009-10-27,1.5472000000000001
2009-10-28,-2.2668
2009-10-29,-1.9011
2009-10-30,0.5838
2009-11-02,0.3805
2009-11-03,-1.1493
2009-11-04,-0.9709
2009-11-05,-1.5686
2009-11-06,-0.4382
2009-11-09,-11.9648
2009-11-10,-5.0
2009-11-11,1.6745999999999999
2009-11-12,3.5294
2009-11-13,2.9545
2009-11-16,-1.3245
2009-11-17,9.396
2009-11-18,2.2495
2009-11-19,-5.8
2009-11-20,6.1571
2009-11-23,4.8
2009-11-24,6.1068999999999996
2009-11-25,-6.8345
2009-11-27,-3.2819
2009-11-30,3.7923999999999998
2009-12-01,0.7692
2009-12-02,-3.626
2009-12-03,0.0
2009-12-04,-2.1782
2009-12-07,1.2146
2009-12-08,-0.2
2009-12-09,-1.6032
2009-12-10,6.9246
2009-12-11,-2.6667
2009-12-15,-1.7612999999999999
2009-12-16,2.1912
2009-12-17,-5.6530000000000005
2009-12-21,-8.4711
2009-12-22,-1.0835
2009-12-23,4.0393
2009-12-24,0.2413
2009-12-28,-1.5316999999999998
2009-12-29,0.0
2009-12-30,-2.2222
2009-12-31,1.5909
2010-01-04,5.1902
2010-01-05,-1.1059
2010-01-06,-3.0108
2010-01-07,0.255
2010-01-08,5.0536
2010-01-11,-9.473700000000001
2010-01-13,4.4186
2010-01-14,-3.7862
2010-01-15,3.0093
2010-01-19,0.0
2010-01-20,-4.7191
2010-01-21,-0.9434
2010-01-22,-8.0952
2010-01-25,1.5544
2010-01-26,0.7653
2010-01-27,-1.5190000000000001
2010-01-28,-5.6555
2010-01-29,-18.2561
2010-02-01,13.3333
2010-02-02,5.8824
2010-02-03,-1.9444
2010-02-04,-3.3994
2010-02-05,2.346
2010-02-08,5.1576
2010-02-09,-0.545
2010-02-10,1.3699
2010-02-11,-4.8649000000000004
2010-02-12,-1.4205
2010-02-16,0.8646
2010-02-17,-3.7143
2010-02-18,2.3739
2010-02-19,0.0
2010-02-22,1.4493
2010-02-23,1.4285999999999999
2010-02-24,7.0423
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,1.3158
2010-03-02,-1.8182
2010-03-03,-2.9101
2010-03-04,-0.8174
2010-03-05,-3.2967
2010-03-08,4.6875
2010-03-09,-0.1357
2010-03-10,1.087
2010-03-11,3.4946
2010-03-12,17.6623
2010-03-15,0.4415
2010-03-16,-7.4725
2010-03-17,-1.0095
2010-03-18,-2.5795
2010-03-19,-0.4926
2010-03-22,-0.9901
2010-03-23,0.0
2010-03-24,0.75
2010-03-25,0.2481
2010-03-26,4.6998999999999995
2010-03-29,1.6579000000000002
2010-03-30,1.1628
2010-03-31,-7.3563
2010-04-01,-0.9926
2010-04-05,0.5013
2010-04-06,1.2469000000000001
2010-04-07,-1.4778
2010-04-08,0.0
2010-04-09,-2.0
2010-04-12,-7.6531
2010-04-13,-0.5525
2010-04-14,-0.5556
2010-04-15,0.2793
2010-04-16,-1.1142
2010-04-19,-0.5634
2010-04-21,-0.8499
2010-04-22,-1.7143000000000002
2010-04-23,0.2907
2010-04-26,2.8986
2010-04-27,-1.4085
2010-04-28,-0.2857
2010-04-29,1.1461000000000001
2010-04-30,0.0
2010-05-03,-0.2833
2010-05-04,0.8523
2010-05-05,-0.8451
2010-05-06,0.2876
2010-05-07,-4.536
2010-05-10,0.8902
2010-05-11,0.2941
2010-05-12,-1.4663
2010-05-13,2.3810000000000002
2010-05-14,4.9419
2010-05-17,-2.7701000000000002
2010-05-18,0.5698
2010-05-19,-4.8159
2010-05-20,-0.4464
2010-05-21,1.0463
2010-05-24,-2.3669000000000002
2010-05-25,0.6061
2010-05-26,-0.9036
2010-05-27,-2.1277
2010-05-28,0.9317
2010-06-01,1.2308
2010-06-02,0.6079
2010-06-04,-0.3021
2010-06-07,1.8182
2010-06-08,2.0833
2010-06-10,2.0408
2010-06-11,0.0
2010-06-14,2.8571
2010-06-15,-2.7778
2010-06-16,-3.4286
2010-06-17,-2.071
2010-06-18,-1.8127
2010-06-21,-1.5385
2010-06-22,3.125
2010-06-24,-1.8182
2010-06-25,-1.5432000000000001
2010-06-28,-2.5078
2010-06-29,-3.8585000000000003
2010-06-30,0.3344
2010-07-01,-5.3333
2010-07-02,-1.4085
2010-07-06,0.0
2010-07-07,5.0
2010-07-08,2.3810000000000002
2010-07-09,-3.3223
2010-07-12,4.811
2010-07-13,-3.6066000000000003
2010-07-14,2.0408
2010-07-19,-1.3333
2010-07-20,4.0541
2010-07-21,-0.974
2010-07-22,-1.6393
2010-07-23,1.3333
2010-07-26,0.3289
2010-07-27,-0.6557
2010-07-28,1.6502
2010-07-29,-2.2727
2010-07-30,-0.9967
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.6711
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,3.3333
2010-08-10,-1.2903
2010-08-11,-1.9607999999999999
2010-08-12,-1.3333
2010-08-13,-0.3378
2010-08-16,-0.339
2010-08-17,-0.3401
2010-08-18,-0.6826
2010-08-19,2.4055
2010-08-20,-2.0134
2010-08-23,-0.6849
2010-08-24,1.7241
2010-08-25,-3.3898
2010-08-26,0.0
2010-08-27,1.7544
2010-08-30,-1.7241
2010-08-31,1.75
2010-09-01,1.3837
2010-09-02,1.0204
2010-09-03,-0.6734
2010-09-07,0.678
2010-09-08,-4.0404
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-15,-1.4035
2010-09-16,-0.3559
2010-09-17,1.7856999999999998
2010-09-20,0.0
2010-09-21,1.7544
2010-09-22,0.0
2010-09-23,0.0
2010-09-27,2.4138
2010-09-28,-1.0101
2010-09-29,-0.3401
2010-09-30,1.0239
2010-10-01,2.3649
2010-10-04,-0.6601
2010-10-06,1.3289
2010-10-07,0.0041
2010-10-08,-2.9548
2010-10-11,3.7161999999999997
2010-10-12,2.2801
2010-10-13,0.0
2010-10-14,-0.3185
2010-10-15,0.0
2010-10-18,5.1118
2010-10-20,-1.212
2010-10-25,5.2267
2010-10-26,0.8772
2010-10-27,0.8696
2010-10-28,-7.7586
2010-10-29,2.1807
2010-11-01,5.4878
2010-11-02,3.1792
2010-11-03,-0.2801
2010-11-05,-0.8989
2010-11-08,-2.4943
2010-11-09,-3.7791
2010-11-10,16.9184
2010-11-11,3.6176
2010-11-12,-0.2494
2010-11-15,-2.5
2010-11-16,-3.8462
2010-11-17,-5.6
2010-11-18,0.2825
2010-11-19,-0.8451
2010-11-22,3.6932
2010-11-24,0.8219
2010-11-30,1.9022000000000001
2010-12-01,6.9333
2010-12-02,-0.2494
2010-12-07,0.0
2010-12-09,-4.75
2010-12-10,4.9869
2010-12-13,-4.75
2010-12-14,2.8871
2010-12-15,-6.6327
2010-12-16,0.2732
2010-12-20,0.8174
2010-12-21,4.5946
2010-12-22,-1.447
2010-12-23,-0.6293
2010-12-27,-2.1108
2010-12-28,0.0
2010-12-29,-0.5391
2010-12-30,-1.084
2010-12-31,0.0
2011-01-03,1.2774
2011-01-04,1.1514
2011-01-05,-1.048
2011-01-06,3.7838000000000003
2011-01-07,0.2604
2011-01-10,-0.5227
2011-01-11,-0.7801
2011-01-12,1.5756999999999999
2011-01-13,-2.8434
2011-01-14,6.1298
2011-01-18,-0.7538
2011-01-19,2.2785
2011-01-20,0.0
2011-01-21,-1.0396
2011-01-24,4.8024000000000004
2011-01-25,0.9547
2011-01-26,-0.8983
2011-01-27,-1.7176
2011-01-28,-1.9417
2011-01-31,3.7129
2011-02-01,-2.3866
2011-02-02,2.445
2011-02-03,-0.2387
2011-02-04,-2.9665
2011-02-07,2.5641
2011-02-08,-2.6442
2011-02-09,3.4568
2011-02-10,-2.145
2011-02-11,2.192
2011-02-14,1.429
2011-02-15,0.0029
2011-02-16,3.0588
2011-02-17,0.4566
2011-02-18,3.0909
2011-02-22,10.2293
2011-02-23,-0.4
2011-02-24,10.4418
2011-02-25,29.8182
2011-02-28,12.0448
2011-03-01,0.0
2011-03-02,-2.125
2011-03-03,0.6386
2011-03-04,-3.4264
2011-03-07,1.0512
2011-03-08,0.6502
2011-03-09,0.1292
2011-03-10,-0.6452
2011-03-11,3.2451
2011-03-14,-2.2626
2011-03-15,-1.0296
2011-03-16,5.3316
2011-03-17,-0.1235
2011-03-18,-1.2361
2011-03-21,-1.0013
2011-03-22,0.0
2011-03-23,1.0114
2011-03-24,-0.6258
2011-03-25,-0.1259
2011-03-28,-0.2522
2011-03-29,1.0114
2011-03-30,-2.2528
2011-03-31,2.4328
2011-04-01,-0.1398
2011-04-04,0.14
2011-04-05,-0.5
2011-04-06,-2.3068
2011-04-07,2.6185
2011-04-08,-1.6291
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,1.5287
2011-04-14,-0.6274
2011-04-15,-0.6313
2011-04-18,0.0
2011-04-19,-3.6849
2011-04-20,-7.6517
2011-04-21,0.8571
2011-04-25,13.3144
2011-04-26,-1.5
2011-04-27,-1.0152
2011-04-28,1.4102999999999999
2011-04-29,3.4134
2011-05-02,-2.2005
2011-05-03,0.375
2011-05-04,-0.3736
2011-05-05,0.0
2011-05-06,2.75
2011-05-09,2.9196999999999997
2011-05-10,0.4728
2011-05-11,4.0
2011-05-12,-0.2262
2011-05-13,4.5351
2011-05-16,8.5683
2011-05-17,4.8951
2011-05-18,-1.7143000000000002
2011-05-19,0.4845
2011-05-20,-0.2893
2011-05-23,-3.4816
2011-05-24,6.4128
2011-05-25,-0.9416
2011-05-26,6.9392
2011-05-27,-1.5110999999999999
2011-05-31,2.5271
2011-06-01,11.0915
2011-06-02,-2.2187
2011-06-03,-0.9724
2011-06-06,-3.0278
2011-06-07,-2.3629
2011-06-08,-5.0994
2011-06-09,-1.6393
2011-06-10,-1.5741
2011-06-13,-1.223
2011-06-14,0.4762
2011-06-15,-0.0948
2011-06-16,-1.4231
2011-06-17,-0.4812
2011-06-20,-0.2901
2011-06-21,-0.485
2011-06-22,-0.0975
2011-06-23,-1.8537
2011-06-24,-4.672
2011-06-27,-4.0667
2011-06-28,6.413
2011-06-29,4.1667
2011-06-30,2.5641
2011-07-01,3.7800000000000002
2011-07-05,1.6574
2011-07-06,1.1374
2011-07-07,4.7798
2011-07-08,-1.4311
2011-07-11,1.4519
2011-07-12,-3.9356
2011-07-13,0.4655
2011-07-14,-0.3707
2011-07-15,-0.7442
2011-07-18,0.0
2011-07-19,4.966
2011-07-20,-3.2132
2011-07-21,-4.9815000000000005
2011-07-22,-1.3592
2011-07-25,-1.5748
2011-07-26,-1.4
2011-07-27,-5.4767
2011-07-28,-1.8239999999999998
2011-07-29,0.1093
2011-08-01,8.1878
2011-08-02,0.7064
2011-08-03,-0.4008
2011-08-04,2.1127
2011-08-05,-6.3054
2011-08-08,-10.6204
2011-08-09,5.8824
2011-08-10,5.5556
2011-08-11,5.2632
2011-08-12,0.0
2011-08-15,-7.0
2011-08-16,-1.1828
2011-08-17,0.7617
2011-08-18,-4.6436
2011-08-19,1.9253
2011-08-22,-6.6667
2011-08-23,-0.2381
2011-08-24,1.432
2011-08-26,5.7647
2011-08-29,0.1112
2011-08-30,1.0
2011-08-31,4.7305
2011-09-01,-0.6303
2011-09-02,0.1057
2011-09-06,-0.2112
2011-09-07,2.6455
2011-09-08,0.7216
2011-09-09,-5.3224
2011-09-12,0.2162
2011-09-13,0.0
2011-09-14,0.7659
2011-09-15,-1.5095
2011-09-16,2.2826
2011-09-19,5.3135
2011-09-20,-2.9263
2011-09-21,-3.0146
2011-09-22,-3.3226
2011-09-23,-0.4435
2011-09-26,-1.4477
2011-09-27,1.6949
2011-09-28,-0.8889
2011-09-29,0.2242
2011-09-30,0.6711
2011-10-03,-5.0
2011-10-04,-0.5848
2011-10-05,5.4118
2011-10-07,0.3348
2011-10-10,-4.2269
2011-10-11,-1.7422
2011-10-12,1.0638
2011-10-13,4.6784
2011-10-14,0.6704
2011-10-17,-1.2209
2011-10-18,0.4607
2011-10-19,-2.0244
2011-10-21,2.1689
2011-10-24,5.9204
2011-10-25,-0.6316
2011-10-26,-3.9278
2011-10-27,-0.5525
2011-10-28,3.3333
2011-10-31,6.0215
2011-11-01,-1.1156
2011-11-02,0.2051
2011-11-03,1.6377000000000002
2011-11-04,0.1007
2011-11-07,-1.1066
2011-11-08,1.6277
2011-11-09,-2.3023
2011-11-10,0.4713
2011-11-11,-0.5711
2011-11-15,1.0256
2011-11-16,-1.0152
2011-11-17,0.0
2011-11-18,-0.5045
2011-11-21,-3.9256
2011-11-22,5.6867
2011-11-23,-4.5685
2011-11-25,2.8723
2011-11-28,-2.6887
2011-11-29,3.5069
2011-11-30,-3.1828
2011-12-01,0.6681
2011-12-02,-0.1369
2011-12-05,0.4219
2011-12-06,0.7353
2011-12-07,-0.3923
2011-12-08,-1.5952
2011-12-09,-4.2566
2011-12-12,0.0014
2011-12-13,-1.1097
2011-12-14,-5.0575
2011-12-15,4.7337
2011-12-16,1.6383999999999999
2011-12-19,-0.1668
2011-12-20,0.2227
2011-12-21,-6.6667
2011-12-22,4.4048
2011-12-23,-2.0525
2011-12-27,-6.8685
2011-12-28,-5.5
2011-12-29,1.7196
2011-12-30,-2.4837
2012-01-03,-1.4535
2012-01-04,0.0
2012-01-05,-0.406
2012-01-06,-0.1359
2012-01-09,1.3605
2012-01-10,1.4765
2012-01-11,0.5291
2012-01-12,-0.2632
2012-01-13,0.1319
2012-01-17,-6.8511
2012-01-18,-4.5262
2012-01-19,-6.8148
2012-01-20,-1.2719
2012-01-23,0.6441
2012-01-24,-1.12
2012-01-25,1.8831
2012-01-26,0.0576
2012-01-27,0.0
2012-01-30,4.6032
2012-01-31,0.607
2012-02-01,0.3017
2012-02-03,5.2632
2012-02-06,2.1429
2012-02-08,1.2587
2012-02-09,-0.9945
2012-02-10,-2.3438
2012-02-13,-2.2857
2012-02-14,0.0
2012-02-15,2.3392
2012-02-16,0.0
2012-02-21,0.0
2012-02-22,2.1857
2012-02-23,4.1504
2012-02-24,-2.5487
2012-02-27,-0.2755
2012-02-28,-14.3646
2012-02-29,0.0
2012-03-01,-4.6774000000000004
2012-03-02,1.8613
2012-03-05,-0.4983
2012-03-06,-3.7563
2012-03-07,2.3417
2012-03-08,6.6102
2012-03-09,-3.6566
2012-03-12,2.4752
2012-03-13,1.4493
2012-03-14,0.0
2012-03-15,0.1587
2012-03-16,3.1696
2012-03-19,-3.2258
2012-03-20,0.7937
2012-03-21,-0.6663
2012-03-22,0.3537
2012-03-23,8.8468
2012-03-26,-4.0956
2012-03-27,-1.4803
2012-03-28,-2.4577999999999998
2012-03-29,2.3622
2012-03-30,6.9231
2012-04-02,7.1942
2012-04-03,-0.2685
2012-04-04,-10.7672
2012-04-05,3.0166
2012-04-09,-6.8814
2012-04-10,9.434
2012-04-11,6.0345
2012-04-12,-5.4201
2012-04-13,-1.0029
2012-04-16,-3.1838
2012-04-17,-3.7369
2012-04-18,4.0353
2012-04-19,-3.8769
2012-04-20,-0.623
2012-04-23,-0.7813
2012-04-24,2.3622
2012-04-25,0.1538
2012-04-26,-0.3072
2012-04-27,7.2419
2012-04-30,-9.4828
2012-05-01,11.0476
2012-05-02,-1.0863
2012-05-03,-1.3006
2012-05-07,-3.6603
2012-05-08,-1.9757
2012-05-10,0.7752
2012-05-14,0.0
2012-05-15,3.8462
2012-05-16,0.0
2012-05-17,0.7407
2012-05-21,0.1471
2012-05-23,-0.1468
2012-05-24,-6.6176
2012-05-25,-1.7323
2012-05-29,-1.4423
2012-05-31,-12.8455
2012-06-01,0.7463
2012-06-04,3.7014
2012-06-05,1.788
2012-06-06,-0.8772
2012-06-07,-4.4248
2012-06-08,-7.4074
2012-06-11,2.0
2012-06-12,-6.6667
2012-06-13,0.0
2012-06-14,-8.6134
2012-06-15,-26.8966
2012-06-18,15.7233
2012-06-19,1.9022000000000001
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,10.9333
2012-06-25,-1.2019
2012-06-26,1.2409
2012-06-27,-1.466
2012-06-28,0.2439
2012-06-29,3.4063
2012-07-02,2.3529
2012-07-03,-3.908
2012-07-05,0.4785
2012-07-06,-1.4285999999999999
2012-07-09,-0.9662
2012-07-10,2.9268
2012-07-11,1.8957000000000002
2012-07-12,-0.9302
2012-07-13,-0.939
2012-07-16,4.2654
2012-07-17,-4.5455
2012-07-18,0.0
2012-07-19,-3.3333
2012-07-20,-10.0985
2012-07-23,5.7534
2012-07-24,-4.9223
2012-07-25,4.0872
2012-07-26,-3.1414
2012-07-27,3.5135
2012-07-30,4.6736
2012-08-01,5.0137
2012-08-02,2.8504
2012-08-03,-2.5404
2012-08-06,10.9005
2012-08-07,-5.9829
2012-08-08,0.6818
2012-08-09,-0.9029
2012-08-10,3.4169
2012-08-13,4.6256
2012-08-14,2.3158
