ticker,PI US Equity
2016-12-08,-7.1409
2016-12-09,-6.7544
2016-12-12,3.1044
2016-12-13,1.4903
2016-12-14,-3.8957
2016-12-15,1.8709
2016-12-16,4.1934
2016-12-19,3.7897
2016-12-20,12.9352
2016-12-21,-3.9348
2016-12-22,2.3741
2016-12-23,-1.5036
2016-12-27,1.6040999999999999
2016-12-28,-9.2437
2016-12-29,-1.3468
2016-12-30,0.5119
2017-01-03,0.0283
2017-01-04,-3.1683
2017-01-05,-3.1259
2017-01-06,-2.4125
2017-01-09,-0.3399
2017-01-10,8.2481
2017-01-11,-3.953
2017-01-12,1.014
2017-01-13,-1.0038
2017-01-17,-5.428
2017-01-18,-3.3743
2017-01-19,-0.7507
2017-01-20,2.3676
2017-01-23,7.9666
2017-01-24,-0.6843
2017-01-25,5.003
2017-01-26,0.9415
2017-01-27,0.0565
2017-01-30,-0.0847
2017-01-31,-0.4524
2017-02-01,-1.3348
2017-02-02,-1.7847
2017-02-03,0.8499
2017-02-06,-0.6103
2017-02-07,-2.3977
2017-02-08,1.8574000000000002
2017-02-09,-0.5
2017-02-10,-1.8918
2017-02-13,0.9943
2017-02-14,3.6098
2017-02-15,5.0677
2017-02-16,-3.0967
2017-02-17,-11.8495
2017-02-21,-7.5072
2017-02-22,-1.1793
2017-02-23,8.5995
2017-02-24,-3.0705
2017-02-27,-2.901
2017-02-28,-2.6099
2017-03-01,3.5614
2017-03-02,-0.9534
2017-03-03,0.1719
2017-03-06,-3.2258
2017-03-07,-2.9787
2017-03-08,0.8041
2017-03-09,2.5381
2017-03-10,-1.1669
2017-03-13,3.6852
2017-03-14,-3.3125999999999998
2017-03-15,1.4632
2017-03-16,0.3869
2017-03-17,0.6657
2017-03-20,0.2436
2017-03-21,-0.3472
2017-03-22,-2.0557
2017-03-23,0.0356
2017-03-24,0.0711
2017-03-27,3.1628
2017-03-28,2.5835
2017-03-29,1.6118000000000001
2017-03-30,0.694
2017-03-31,-0.6564
2017-04-03,-5.2527
2017-04-04,-0.2092
2017-04-05,0.6289
2017-04-06,4.0278
2017-04-07,-1.4686
2017-04-10,3.1165
2017-04-11,1.9710999999999999
2017-04-12,1.1276
2017-04-13,1.5929
2017-04-17,0.3136
2017-04-18,3.6261
2017-04-19,4.0422
2017-04-20,3.4213
2017-04-21,1.5979999999999999
2017-04-24,1.4625
2017-04-25,1.8765
2017-04-26,0.2936
2017-04-27,3.8595
2017-04-28,-3.9467
2017-05-01,-5.2028
2017-05-02,3.5744
2017-05-03,-0.788
2017-05-04,3.6428000000000003
2017-05-05,8.6681
2017-05-08,-7.2714
2017-05-09,1.9931999999999999
2017-05-10,1.3628
2017-05-11,-0.5327
2017-05-12,0.6121
2017-05-15,7.2497
2017-05-16,-4.0889
2017-05-17,1.9961
2017-05-18,-1.5946
2017-05-19,0.5647
2017-05-22,8.3496
2017-05-23,-1.2618
2017-05-24,4.5184999999999995
2017-05-25,0.4585
2017-05-26,-2.5647
2017-05-30,0.9815
2017-05-31,-3.5785
2017-06-01,4.9943
2017-06-02,-0.1309
2017-06-05,1.0924
2017-06-06,3.6525
2017-06-07,0.6255
2017-06-08,1.8235000000000001
2017-06-09,-13.2275
2017-06-12,7.2936
2017-06-13,1.6175000000000002
2017-06-14,0.1076
2017-06-15,0.4942
2017-06-16,19.1148
2017-06-19,0.2513
2017-06-20,-2.0949
2017-06-21,-0.0366
2017-06-22,-0.0183
2017-06-23,7.5755
2017-06-26,0.9866
2017-06-27,-10.4767
2017-06-28,3.2173
2017-06-29,-6.708
2017-06-30,-4.9433
2017-07-03,-1.665
2017-07-05,4.1806
2017-07-06,-0.943
2017-07-07,3.6054
2017-07-10,0.5474
2017-07-11,2.0805
2017-07-12,0.4381
2017-07-13,1.4034
2017-07-14,-1.5897000000000001
2017-07-17,3.0407
2017-07-18,-3.3383
2017-07-19,-2.2133
2017-07-20,5.3659
2017-07-21,-2.9444
2017-07-24,1.4119
2017-07-25,-1.5051999999999999
2017-07-26,1.2607
2017-07-27,-5.0556
2017-07-28,0.8742
2017-07-31,-3.2106
2017-08-01,1.9333
2017-08-02,-2.0763
2017-08-03,-2.3038
2017-08-04,-21.7028
2017-08-07,-1.2793
2017-08-08,1.0259
2017-08-09,-2.2715
2017-08-10,-8.0941
2017-08-11,0.476
2017-08-14,-0.5626
2017-08-15,-4.7052
2017-08-16,0.4375
2017-08-17,-4.9782
2017-08-18,2.947
2017-08-21,-3.8486000000000002
2017-08-22,2.3487
2017-08-23,2.6826
2017-08-24,11.5518
2017-08-25,2.7652
2017-08-28,-0.8237
2017-08-29,0.443
2017-08-30,2.0673
2017-08-31,3.2676
2017-09-01,1.9874
2017-09-05,-2.4103
2017-09-06,1.4714
2017-09-07,-1.6313
2017-09-08,-2.6586
2017-09-11,1.5684
2017-09-12,5.3514
2017-09-13,-3.7655
2017-09-14,0.1313
2017-09-15,7.0286
2017-09-18,-3.9451
2017-09-19,0.8929
2017-09-20,1.3148
2017-09-21,0.9983
2017-09-22,1.9274
2017-09-25,-6.8121
2017-09-26,-2.1072
2017-09-27,4.0128
2017-09-28,3.6791
2017-09-29,2.5382
2017-10-02,-2.211
2017-10-03,-2.7771
2017-10-04,1.8453
2017-10-05,-2.4324
2017-10-06,-5.6474
2017-10-09,1.7525
2017-10-10,-2.3582
2017-10-11,0.6242
2017-10-12,1.0518
2017-10-13,-4.7505
2017-10-16,-1.9893999999999998
2017-10-17,2.8016
2017-10-18,0.584
2017-10-19,-0.7188
2017-10-20,-2.6734
2017-10-23,-0.4006
2017-10-24,3.3611
2017-10-25,-1.2229
2017-10-26,-1.7727
2017-10-27,0.3724
2017-10-30,-0.7991
2017-10-31,-1.7837
2017-11-01,-3.925
2017-11-02,-34.2988
2017-11-03,3.1555
2017-11-06,7.9622
2017-11-07,1.8333
2017-11-08,4.6236
2017-11-09,-2.0336
2017-11-10,5.5489
2017-11-13,-3.2526
2017-11-14,7.6231
2017-11-15,-6.611
2017-11-16,-1.867
2017-11-17,0.3171
2017-11-20,-0.3161
2017-11-21,-0.9116
2017-11-22,4.68
2017-11-24,0.3821
2017-11-27,-0.0381
2017-11-28,-2.5895
2017-11-29,-3.362
2017-11-30,3.034
2017-12-01,-3.5728
2017-12-04,-6.5554
2017-12-05,3.4423
2017-12-06,-1.8113000000000001
2017-12-07,1.0725
2017-12-08,-0.5942
2017-12-11,2.69
2017-12-12,-2.7859
2017-12-13,-0.4277
2017-12-14,-0.4725
2017-12-15,2.5896
2017-12-18,3.7442
2017-12-19,-3.4469
2017-12-20,-0.588
2017-12-21,-0.338
2017-12-22,-4.3239
2017-12-26,-2.3039
2017-12-27,1.4512
2017-12-28,-1.6987
2017-12-29,2.4557
2018-01-02,4.5717
2018-01-03,3.3106999999999998
2018-01-04,-1.3558
2018-01-05,0.0
2018-01-08,-2.6656
2018-01-09,-0.5991
2018-01-10,0.4735
2018-01-11,-0.1714
2018-01-12,0.4721
2018-01-16,-1.7513999999999998
2018-01-17,-0.0435
2018-01-18,3.3058
2018-01-19,-2.2316
2018-01-22,9.0009
2018-01-23,-3.4769
2018-01-24,-5.4441
2018-01-25,-3.5930999999999997
2018-01-26,-2.5595
2018-01-29,0.0922
2018-01-30,-0.3223
2018-01-31,3.3256
2018-02-01,2.1904
2018-02-02,-46.8066
2018-02-05,-1.8092000000000001
2018-02-06,-1.675
2018-02-07,-2.8109
2018-02-08,5.6091
2018-02-09,1.8256999999999999
2018-02-12,5.9495000000000005
2018-02-13,-0.9231
2018-02-14,0.2329
2018-02-15,4.0279
2018-02-16,-17.5726
2018-02-20,8.8979
2018-02-21,0.7881
2018-02-22,3.2099
2018-02-23,2.3923
2018-02-26,1.5575999999999999
2018-02-27,4.2945
2018-02-28,-6.3235
2018-03-01,3.1397
2018-03-02,1.3699
2018-03-05,3.9039
2018-03-06,-1.9508999999999999
2018-03-07,1.4001000000000001
2018-03-08,4.5058
2018-03-09,-5.2503
2018-03-12,2.2385
2018-03-13,-1.9383
2018-03-14,-0.2196
2018-03-15,-1.9809
2018-03-16,1.7964
2018-03-19,-0.7353
2018-03-20,0.4444
2018-03-21,1.4012
2018-03-22,-4.6545
2018-03-23,-1.9069
2018-03-26,1.2442
2018-03-27,-0.9985
2018-03-28,0.0
2018-03-29,1.0085
2018-04-02,-3.3794
2018-04-03,2.3847
2018-04-04,0.0
2018-04-05,0.854
2018-04-06,-3.0023
2018-04-09,-0.3175
2018-04-10,1.8312
2018-04-11,4.7694
2018-04-12,5.5224
2018-04-13,-4.8091
2018-04-16,-0.7429
2018-04-17,2.9192
2018-04-18,4.0
2018-04-19,-5.8042
2018-04-20,-1.4848
2018-04-23,-3.165
2018-04-24,-1.0117
2018-04-25,-2.9874
2018-04-26,-0.8914
2018-04-27,-2.9436
2018-04-30,3.5383
2018-05-01,2.6037
2018-05-02,-1.6653
2018-05-03,1.371
2018-05-04,3.5004
2018-05-07,4.3812
2018-05-08,28.1296
2018-05-09,3.9655
2018-05-10,1.9348
2018-05-11,-7.3753
2018-05-14,4.0984
2018-05-15,-3.9933
2018-05-16,1.5231
2018-05-17,1.7311
2018-05-18,-0.6807
2018-05-21,-0.1142
2018-05-22,-3.0303
2018-05-23,-1.533
2018-05-24,1.1976
2018-05-25,-0.9467
2018-05-29,13.9785
2018-05-30,-5.1363
2018-05-31,-1.105
2018-06-01,1.5642
2018-06-04,-0.5501
2018-06-05,13.2743
2018-06-06,0.1465
2018-06-07,0.195
2018-06-08,3.2117
2018-06-11,0.8487
2018-06-12,-0.748
2018-06-13,0.0942
2018-06-14,5.8824
2018-06-15,-0.4444
2018-06-18,-0.625
2018-06-19,-3.6837
2018-06-20,6.7631
2018-06-21,-1.0048
2018-06-22,1.5004
2018-06-25,-6.3478
2018-06-26,0.8821
2018-06-27,-3.2674
2018-06-28,3.5205
2018-06-29,1.6085
2018-07-02,1.6282
2018-07-03,-1.6689
2018-07-05,5.6348
2018-07-06,2.0566
2018-07-09,1.1755
2018-07-10,-2.2407
2018-07-11,1.8676
2018-07-12,0.2083
2018-07-13,-1.0811
2018-07-16,1.4292
2018-07-17,0.0414
2018-07-18,1.3256000000000001
2018-07-19,2.4121
2018-07-20,-0.2794
2018-07-23,1.4812
2018-07-24,-5.4043
2018-07-25,3.7114000000000003
2018-07-26,-3.4981999999999998
2018-07-27,-4.3333
2018-07-30,-10.7143
2018-07-31,3.9512
2018-08-01,2.8156
2018-08-02,0.3651
2018-08-03,-13.7335
2018-08-06,-0.4744
2018-08-07,2.7013
2018-08-08,0.0516
2018-08-09,-1.3402
2018-08-10,2.1944
2018-08-13,-0.3067
2018-08-14,-0.6667
2018-08-15,-2.7878
2018-08-16,0.1593
2018-08-17,1.7497
2018-08-20,0.3127
2018-08-21,3.6883
2018-08-22,2.004
2018-08-23,-0.2456
2018-08-24,0.4924
2018-08-27,1.3229
2018-08-28,2.9497
2018-08-29,-0.0939
2018-08-30,-1.6455
2018-08-31,2.6769
2018-09-04,-6.378
2018-09-05,-2.2128
2018-09-06,-3.6359
2018-09-07,0.7916
2018-09-10,0.4712
2018-09-11,-3.2308
2018-09-12,1.1309
2018-09-13,33.1736
2018-09-14,5.5578
2018-09-17,-5.9091000000000005
2018-09-18,-0.8857
2018-09-19,-1.909
2018-09-20,3.147
2018-09-21,-0.1204
2018-09-24,-0.9646
2018-09-25,0.7711
2018-09-26,-0.4833
2018-09-27,-0.1214
2018-09-28,0.5673
2018-10-01,3.8678
2018-10-02,-3.1032
2018-10-03,0.04
2018-10-04,-6.2425
2018-10-05,-1.1524
2018-10-08,0.6045
2018-10-09,0.3433
2018-10-10,-8.7682
2018-10-11,-6.8917
2018-10-12,0.6546
2018-10-15,2.001
2018-10-16,6.0814
2018-10-17,2.1267
2018-10-18,-3.1689
2018-10-19,-6.3581
2018-10-22,0.8987
2018-10-23,0.1979
2018-10-24,-13.679
2018-10-25,4.8055
2018-10-26,-1.7467000000000001
2018-10-29,2.6111
2018-10-30,0.7038
2018-10-31,5.3763
2018-11-01,10.7653
2018-11-02,2.948
2018-11-05,-1.7002000000000002
2018-11-06,-0.1365
2018-11-07,0.2735
2018-11-08,-0.0455
2018-11-09,-0.864
2018-11-12,-5.9174
2018-11-13,-1.0726
2018-11-14,-1.5771
2018-11-15,4.2564
2018-11-16,-1.8732
2018-11-19,-4.65
2018-11-20,-3.6448
2018-11-21,3.9425
2018-11-23,-0.7688
2018-11-26,-0.0517
2018-11-27,1.5504
2018-11-28,7.5827
2018-11-29,-0.0473
2018-11-30,0.5206
2018-12-03,-0.0942
2018-12-04,-4.3827
2018-12-06,-6.3578
2018-12-07,-5.6316
2018-12-10,-1.0039
2018-12-11,1.0141
2018-12-12,-0.7808
2018-12-13,-1.855
2018-12-14,-1.6609
2018-12-17,-5.1252
2018-12-18,-0.8594
2018-12-19,-7.5542
2018-12-20,-7.5687
2018-12-21,0.3623
2018-12-24,0.361
2018-12-26,6.1151
2018-12-27,-0.7458
2018-12-28,-0.7514
2018-12-31,0.1376
2019-01-02,2.4055
2019-01-03,-4.094
2019-01-04,8.3275
2019-01-07,1.1628
2019-01-08,1.8519
2019-01-09,0.5016
2019-01-10,2.6201
2019-01-11,-0.2432
2019-01-14,-3.5954
2019-01-15,1.3906
2019-01-16,-0.3117
2019-01-17,-0.813
2019-01-18,-0.3153
2019-01-22,-2.9728
2019-01-23,-2.6728
2019-01-24,0.8707
2019-01-25,0.0664
2019-01-28,-4.0478
2019-01-29,-2.1438
2019-01-30,4.2403
2019-01-31,3.8644
2019-02-01,-0.718
2019-02-04,3.2873
2019-02-05,2.1006
2019-02-06,0.5611
2019-02-07,-2.7278000000000002
2019-02-08,1.7208
2019-02-11,1.5038
2019-02-12,6.9753
2019-02-13,-3.5776
2019-02-14,2.6332
2019-02-15,4.898
2019-02-19,-0.8338
2019-02-20,8.8004
2019-02-21,-6.1309
2019-02-22,-2.7442
2019-02-25,2.7088
2019-02-26,0.7692
2019-02-27,-1.8538999999999999
2019-02-28,-7.0556
2019-03-01,2.3311
2019-03-04,-1.986
2019-03-05,2.0858
2019-03-06,-2.627
2019-03-07,-0.06
2019-03-08,-0.06
2019-03-11,4.1417
2019-03-12,0.8069
2019-03-13,3.4305
2019-03-14,1.0503
2019-03-15,0.0
2019-03-18,-0.1094
2019-03-19,-1.2596
2019-03-20,1.1647
2019-03-21,2.3575
2019-03-22,-5.6776
2019-03-25,-3.2936
2019-03-26,-0.8808
2019-03-27,-1.718
2019-03-28,1.5672000000000001
2019-03-29,-0.5638
2019-04-01,4.0883
2019-04-02,1.4335
2019-04-03,1.4698
2019-04-04,-0.2228
2019-04-05,1.005
2019-04-08,0.6081
2019-04-09,0.4396
2019-04-10,1.6958
2019-04-11,0.1614
2019-04-12,2.3093
2019-04-15,0.1575
2019-04-16,2.7254
2019-04-17,0.8673
2019-04-18,0.2529
2019-04-22,3.33
2019-04-23,4.248
2019-04-24,1.0304
2019-04-25,-2.0399
2019-04-26,1.3725
2019-04-29,1.3072
2019-04-30,34.8848
2019-05-01,-4.5439
2019-05-02,2.6485
2019-05-03,3.3473
2019-05-06,-1.4506999999999999
2019-05-07,-1.4036
2019-05-08,-0.4167
2019-05-09,-0.9763
2019-05-10,2.7817
2019-05-13,-6.3378
2019-05-14,3.1822
2019-05-15,1.7724
2019-05-16,-0.6966
2019-05-17,-13.5391
2019-05-20,1.5415999999999999
2019-05-21,3.2761
2019-05-22,-1.2766
2019-05-23,-1.7633
2019-05-24,-3.0315
2019-05-28,0.3291
2019-05-29,0.82
2019-05-30,1.1387
2019-05-31,-0.3217
2019-06-03,-1.6942
2019-06-04,3.2007
2019-06-05,1.3121
2019-06-06,1.6876
2019-06-07,1.5438
2019-06-10,-0.6461
2019-06-11,-1.3389
2019-06-12,-1.7449
2019-06-13,2.644
2019-06-14,-2.8066
2019-06-17,1.4241
2019-06-18,4.7192
2019-06-19,0.7449
2019-06-20,-0.7024
2019-06-21,-1.2286
2019-06-24,1.3193
2019-06-25,0.2976
2019-06-26,4.043
2019-06-27,2.7807
2019-06-28,-0.7284
2019-07-01,6.0447
2019-07-02,2.8007
2019-07-03,3.7821
2019-07-05,3.4898
2019-07-08,-0.4775
2019-07-09,0.5397
2019-07-10,3.0421
2019-07-11,-2.1997
2019-07-12,3.3442
2019-07-15,-0.8018
2019-07-16,-1.097
2019-07-17,-0.0292
2019-07-18,1.0511
2019-07-19,0.7223
2019-07-22,-4.3316
2019-07-23,1.1994
2019-07-24,5.4815
2019-07-25,1.7135
2019-07-26,-0.1657
2019-07-29,-2.2683
2019-07-30,13.0484
2019-07-31,-9.364
2019-08-01,2.1271
2019-08-02,-1.7311
2019-08-05,0.3854
2019-08-06,-0.6581
2019-08-07,3.4778000000000002
2019-08-08,0.4268
2019-08-09,-2.2311
2019-08-12,-1.8202
2019-08-13,5.1743
2019-08-14,-5.0776
2019-08-15,-1.1641
2019-08-16,3.7577
2019-08-19,1.7568000000000001
2019-08-20,0.6109
2019-08-21,0.7128
2019-08-22,-1.0485
2019-08-23,-0.8477
2019-08-26,1.2022
2019-08-27,-2.9303
2019-08-28,-0.8159
2019-08-29,1.1242
2019-08-30,-1.3557000000000001
2019-09-03,-3.7933
2019-09-04,3.2857
2019-09-05,0.7469
2019-09-06,-3.4596
2019-09-09,-5.8589
2019-09-10,-2.5378
2019-09-11,0.8679
2019-09-12,0.9219
2019-09-13,0.7613
2019-09-16,0.544
2019-09-17,4.3583
2019-09-18,-2.9378
2019-09-19,-0.7122
2019-09-20,-2.5403000000000002
2019-09-23,0.7973
2019-09-24,-5.1415
2019-09-25,2.3733
2019-09-26,0.0627
2019-09-27,-4.7902000000000005
2019-09-30,1.3811
2019-10-01,-2.2056
2019-10-02,-1.0282
2019-10-03,0.6367
2019-10-04,1.9647000000000001
2019-10-07,0.7185
2019-10-08,-0.0973
2019-10-09,0.7465
2019-10-10,1.8686
2019-10-11,-2.0557
2019-10-14,-0.0646
2019-10-15,2.6170999999999998
2019-10-16,0.2519
2019-10-17,2.0101
2019-10-18,-2.8017
2019-10-21,-1.9005
2019-10-22,-2.5831
2019-10-23,-0.5635
2019-10-24,6.9333
2019-10-25,-0.3117
2019-10-28,0.2189
2019-10-29,1.0296
2019-10-30,2.1618
2019-10-31,-0.5593
2019-11-01,5.0312
2019-11-04,-3.2127
2019-11-05,5.7416
2019-11-06,-1.5836999999999999
2019-11-07,-1.0057
2019-11-08,0.0
2019-11-11,-1.4804
2019-11-12,6.8061
2019-11-13,1.7379
2019-11-14,-0.3525
2019-11-15,-6.8571
2019-11-18,-2.8192
2019-11-19,0.9018
2019-11-20,-0.0149
2019-11-21,-2.1752
2019-11-22,-0.9138
2019-11-25,3.0741
2019-11-26,-2.5648999999999997
2019-11-27,-2.5099
2019-11-29,-0.9105
2019-12-02,-3.327
2019-12-03,-0.1803
2019-12-04,1.494
2019-12-05,-1.1
2019-12-06,0.6869
2019-12-09,-0.6173
2019-12-10,0.7519
2019-12-11,-12.0701
2019-12-12,-2.214
2019-12-13,-1.7736
2019-12-16,0.5378
2019-12-17,5.2732
2019-12-18,-0.6534
2019-12-19,-0.6577
2019-12-20,-1.5447
2019-12-23,1.9425
2019-12-24,-0.6962
2019-12-26,-0.0738
2019-12-27,-1.5878999999999999
2019-12-30,-2.7016999999999998
2019-12-31,-0.27
2020-01-02,2.4749
2020-01-03,1.2453
2020-01-06,-2.9072
2020-01-07,1.8426
2020-01-08,2.2616
2020-01-09,4.2388
2020-01-10,0.6365
2020-01-13,1.2298
2020-01-14,1.2149
2020-01-15,3.9438
2020-01-16,2.9363
2020-01-17,1.6026
2020-01-21,-1.1041
2020-01-22,11.5152
2020-01-23,2.2311
2020-01-24,-2.798
2020-01-27,-3.0225
2020-01-28,1.9887000000000001
2020-01-29,1.1641
2020-01-30,-2.0426
2020-01-31,-5.4919
2020-02-03,-1.6781000000000001
2020-02-04,2.4968
2020-02-05,1.7576
2020-02-06,1.4242
2020-02-07,-5.4676
2020-02-10,2.0228
2020-02-11,0.1239
2020-02-12,-0.1547
2020-02-13,-1.7663
2020-02-14,-0.5994
2020-02-18,5.2999
2020-02-19,6.2086
2020-02-20,1.1918
2020-02-21,-1.0937000000000001
2020-02-24,-4.3663
2020-02-25,-6.9967
2020-02-26,0.0638
2020-02-27,-2.8672
2020-02-28,0.8527
2020-03-02,-7.7073
2020-03-03,-10.6765
2020-03-04,0.3156
2020-03-05,-13.3307
2020-03-06,4.4918
2020-03-09,-6.9475
2020-03-10,3.5930999999999997
2020-03-11,-6.1261
2020-03-12,-13.8676
2020-03-13,0.8357
2020-03-16,-21.4917
2020-03-17,-5.9817
2020-03-18,-5.0898
2020-03-19,12.9338
2020-03-20,-1.5363
2020-03-23,5.2482
2020-03-24,10.1078
2020-03-25,-0.612
2020-03-26,2.8941
2020-03-27,-7.7798
2020-03-30,7.9169
2020-03-31,0.4811
2020-04-01,-10.8917
2020-04-02,-4.2982
2020-04-03,-3.0877
2020-04-06,13.9754
2020-04-07,1.3977
2020-04-08,2.3810000000000002
2020-04-09,8.8739
2020-04-13,4.2721
2020-04-14,1.0782
2020-04-15,-7.3067
2020-04-16,-1.611
2020-04-17,6.5497
2020-04-20,-2.4149
2020-04-21,5.5681
2020-04-22,3.1966
2020-04-23,2.7362
2020-04-24,3.4673
2020-04-27,-0.9713
2020-04-28,13.2908
2020-04-29,5.4113
2020-04-30,-7.7618
2020-05-01,-3.6955
2020-05-04,0.7859
2020-05-05,3.3945
2020-05-06,-0.6211
2020-05-07,6.0268
2020-05-08,4.1263
2020-05-11,-0.7683
2020-05-12,-3.1785
2020-05-13,-7.6599
2020-05-14,4.3756
2020-05-15,-1.2227000000000001
2020-05-18,11.582699999999999
2020-05-19,-1.5452
2020-05-20,1.2877
2020-05-21,0.5959
2020-05-22,-0.0395
2020-05-26,7.981
2020-05-27,3.8419
2020-05-28,-8.6328
2020-05-29,-0.3085
2020-06-01,3.675
2020-06-02,0.8955
2020-06-03,3.4393000000000002
2020-06-04,-2.3954
2020-06-05,6.044
2020-06-08,2.0035
2020-06-09,-8.1951
2020-06-10,1.4386
2020-06-11,-9.2909
2020-06-12,6.7949
2020-06-15,0.7508
2020-06-16,6.4829
2020-06-17,-3.0791
2020-06-18,1.7690000000000001
2020-06-19,-0.4966
2020-06-22,0.2496
2020-06-23,-0.4267
2020-06-24,-3.4643
2020-06-25,0.8879
2020-06-26,-5.7939
2020-06-29,3.6201
2020-06-30,3.1931
2020-07-01,-2.4754
2020-07-02,1.2318
2020-07-06,1.2537
2020-07-07,-1.1653
2020-07-08,1.9897
2020-07-09,8.1286
2020-07-10,0.0334
2020-07-13,-5.7448
2020-07-14,1.3111
2020-07-15,3.3228
2020-07-16,-2.065
2020-07-17,3.4912
2020-07-20,5.344
2020-07-21,-1.2048
2020-07-22,-0.9307
2020-07-23,-2.4295
2020-07-24,-0.5976
2020-07-27,1.0354
2020-07-28,-7.7355
2020-07-29,-5.2669
2020-07-30,-13.8048
2020-07-31,3.5542
