ticker,FARE US Equity
2013-04-30,-2.2222
2013-05-01,0.0
2013-05-02,-6.392
2013-05-03,8.953
2013-05-06,38.5794
2013-05-07,-5.1256
2013-05-08,-1.6949
2013-05-09,-0.8621
2013-05-10,-4.3478
2013-05-13,-5.4545
2013-05-14,0.2404
2013-05-15,-2.7578
2013-05-16,-5.672
2013-05-17,0.3922
2013-05-20,0.0
2013-05-21,-1.6926999999999999
2013-05-22,4.5033
2013-05-23,-6.7174
2013-05-24,8.6957
2013-05-28,-2.25
2013-05-29,-5.8824
2013-05-30,-2.1739
2013-05-31,-1.5278
2013-06-03,6.0649
2013-06-04,-2.1277
2013-06-05,4.3478
2013-06-06,0.0
2013-06-07,-6.25
2013-06-10,-2.6389
2013-06-11,0.428
2013-06-12,-2.2727
2013-06-13,0.2907
2013-06-14,-2.6087
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,-2.8274
2013-06-24,5.0536
2013-06-25,4.6647
2013-06-26,10.585
2013-06-27,0.0
2013-06-28,0.7557
2013-07-01,-4.0
2013-07-02,4.1667
2013-07-03,-6.375
2013-07-05,-3.0708
2013-07-08,7.5758
2013-07-09,-6.5301
2013-07-10,6.0274
2013-07-11,-1.8088
2013-07-12,0.7895
2013-07-15,-4.6997
2013-07-16,3.8356
2013-07-17,-2.9024
2013-07-18,4.0761
2013-07-19,4.4386
2013-07-22,0.625
2013-07-23,9.3168
2013-07-24,-3.6364
2013-07-25,3.7736
2013-07-26,0.0
2013-07-29,-3.6364
2013-07-30,0.2358
2013-07-31,3.5294
2013-08-01,-1.8182
2013-08-02,0.9259
2013-08-05,2.7523
2013-08-06,-1.7856999999999998
2013-08-07,0.0
2013-08-08,-0.2273
2013-08-09,0.2278
2013-08-12,0.0
2013-08-13,5.4545
2013-08-14,-1.7241
2013-08-15,2.6316
2013-08-16,-3.4188
2013-08-19,-2.6549
2013-08-20,-9.3182
2013-08-21,-5.7644
2013-08-22,5.3191
2013-08-23,-5.0505
2013-08-26,-6.383
2013-08-27,3.4091
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,-1.0989
2013-09-03,8.4722
2013-09-04,-1.6644999999999999
2013-09-05,-6.25
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,2.2222
2013-09-11,-1.9022000000000001
2013-09-12,-4.7091
2013-09-13,0.0
2013-09-16,-4.6512
2013-09-17,2.439
2013-09-18,-0.8929
2013-09-19,-3.4535
2013-09-20,3.2659000000000002
2013-09-23,0.0
2013-09-24,-3.6145
2013-09-25,0.0
2013-09-26,5.4688
2013-09-27,-2.8148
2013-09-30,2.439
2013-10-01,-4.7619
2013-10-02,2.5
2013-10-03,-2.7439
2013-10-04,0.3135
2013-10-07,2.9688
2013-10-08,-2.8832
2013-10-09,0.0
2013-10-10,5.9375
2013-10-11,-2.0649
2013-10-14,3.6145
2013-10-15,-4.6512
2013-10-16,2.7439
2013-10-17,-2.3739
2013-10-18,3.3435
2013-10-21,1.1764999999999999
2013-10-22,0.2907
2013-10-23,-0.2899
2013-10-24,2.3256
2013-10-25,0.0
2013-10-28,-2.983
2013-10-29,0.2928
2013-10-30,5.1095
2013-10-31,20.0
2013-11-01,-3.7037
2013-11-04,9.2548
2013-11-05,30.8031
2013-11-06,-12.5315
2013-11-07,-0.7692
2013-11-08,-13.1783
2013-11-11,-8.0357
2013-11-12,11.2864
2013-11-13,12.5409
2013-11-14,-6.9767
2013-11-15,-0.8333
2013-11-18,1.6806999999999999
2013-11-19,0.0
2013-11-20,4.1322
2013-11-21,11.1111
2013-11-22,16.25
2013-11-25,16.7435
2013-11-26,-10.0
2013-11-27,5.2632
2013-11-29,4.4444
2013-12-02,16.4894
2013-12-03,9.589
2013-12-04,-5.0
2013-12-05,-3.5088
2013-12-06,-2.7273
2013-12-09,-2.8037
2013-12-10,0.6611
2013-12-11,-11.1642
2013-12-12,2.6882
2013-12-13,1.5707
2013-12-16,-1.1598
2013-12-17,-4.7588
2013-12-18,-4.7228
2013-12-19,-14.9425
2013-12-20,24.0709
2013-12-23,4.0163
2013-12-24,8.9005
2013-12-26,-7.6923
2013-12-27,-3.125
2013-12-30,3.2258
2013-12-31,-3.125
2014-01-02,1.0753
2014-01-03,0.0
2014-01-06,4.2553
2014-01-07,2.0408
2014-01-08,0.0
2014-01-09,-2.0
2014-01-10,2.0408
2014-01-13,0.0
2014-01-14,-5.0
2014-01-15,12.1053
2014-01-16,2.3474
2014-01-17,-0.9174
2014-01-21,-0.9259
2014-01-22,0.1752
2014-01-23,-1.1078999999999999
2014-01-24,2.3585
2014-01-27,2.3041
2014-01-28,1.3514
2014-01-29,-4.8889
2014-01-30,1.8692
2014-01-31,3.6696999999999997
2014-02-03,-4.4248
2014-02-04,1.8519
2014-02-05,-2.7273
2014-02-06,1.7523
2014-02-07,-0.8037
2014-02-10,-2.7778
2014-02-11,2.6786
2014-02-12,-4.0
2014-02-13,1.4493
2014-02-14,-0.9524
2014-02-18,-3.8462
2014-02-19,-1.875
2014-02-20,-3.1847
2014-02-21,-6.3158
2014-02-24,13.4831
2014-02-25,1.9802
2014-02-26,4.3689
2014-02-27,-2.3256
2014-02-28,-4.7619
2014-03-03,4.0
2014-03-04,0.9615
2014-03-05,-3.8095
2014-03-06,1.9802
2014-03-07,-2.9126
2014-03-10,0.0
2014-03-11,-2.0
2014-03-12,-2.551
2014-03-13,3.6649000000000003
2014-03-14,1.0101
2014-03-17,-3.0
2014-03-18,3.0928
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,4.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-6.7308
2014-03-28,3.0928
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,-10.0
2014-04-07,0.0
2014-04-08,8.8889
2014-04-09,0.0
2014-04-10,2.0408
2014-04-11,-2.0
2014-04-14,-7.6531
2014-04-15,-1.6575
2014-04-16,3.3708
2014-04-17,3.2609
2014-04-21,-1.0526
2014-04-22,-3.1915
2014-04-23,2.1978
2014-04-24,-4.3011
2014-04-25,-5.618
2014-04-28,6.5476
2014-04-29,-0.5587
2014-04-30,-5.4775
2014-05-01,5.6464
2014-05-02,-1.1252
2014-05-05,-8.3926
2014-05-06,1.8634
2014-05-07,0.0
2014-05-08,-4.878
2014-05-09,1.1218
2014-05-12,-11.252
2014-05-13,0.0
2014-05-14,-7.1429
2014-05-15,0.7692
2014-05-16,23.6641
2014-05-19,-0.6173
2014-05-20,-0.4658
2014-05-21,6.0842
2014-05-22,-10.5882
2014-05-23,0.6579
2014-05-27,0.6536
2014-05-28,-9.0909
2014-05-29,-7.1429
2014-05-30,9.2308
2014-06-02,-1.4085
2014-06-03,-7.1429
2014-06-04,0.0
2014-06-05,7.5
2014-06-06,-6.9767
2014-06-09,0.0
2014-06-10,-11.538499999999999
2014-06-11,-4.3478
2014-06-12,0.0
2014-06-13,9.6591
2014-06-16,-15.2332
2014-06-17,1.467
2014-06-18,11.8072
2014-06-19,-5.1724
2014-06-20,-3.6364
2014-06-23,5.6604
2014-06-24,-10.7143
2014-06-25,12.75
2014-06-26,-7.7605
2014-06-27,-3.8462
2014-06-30,4.0
2014-07-01,5.7692
2014-07-02,7.2727
2014-07-03,-5.0847
2014-07-07,-1.4509
2014-07-08,4.8698
2014-07-09,-4.1037
2014-07-10,0.2252
2014-07-11,-4.4944
2014-07-14,9.1765
2014-07-15,-10.1293
2014-07-16,0.0
2014-07-17,-0.2398
2014-07-18,4.2067
2014-07-21,0.0
2014-07-22,1.4994
2014-07-23,0.0
2014-07-24,1.25
2014-07-25,-4.6016
2014-07-28,3.5294
2014-07-29,-4.3182
2014-07-30,-4.9881
2014-07-31,4.0
2014-08-01,-9.0144
2014-08-04,5.4161
2014-08-05,4.2607
2014-08-06,-4.8077
2014-08-07,-2.6515
2014-08-08,-2.4643
2014-08-11,3.9894
2014-08-12,0.0
2014-08-13,-3.1969
2014-08-14,1.4531
2014-08-15,0.0
2014-08-18,1.0417
2014-08-19,-2.8350999999999997
2014-08-20,-4.5093
2014-08-21,1.9444
2014-08-22,4.3597
2014-08-25,-8.094
2014-08-26,0.7102
2014-08-27,12.835
2014-08-28,6.0
2014-08-29,-4.9528
2014-09-02,-0.4963
2014-09-03,9.7257
2014-09-04,0.0
2014-09-05,18.1818
2014-09-08,-6.1538
2014-09-09,-7.9918
2014-09-10,4.8998
2014-09-11,3.3970000000000002
2014-09-12,-6.3655
2014-09-15,-10.307
2014-09-16,0.0
2014-09-17,-2.2005
2014-09-18,-5.75
2014-09-19,14.5889
2014-09-22,-9.0278
2014-09-23,-2.9262
2014-09-24,4.8493
2014-09-25,0.0
2014-09-26,-6.0
2014-09-29,9.9734
2014-09-30,-11.0036
2014-10-01,-0.6793
2014-10-02,-0.4104
2014-10-03,6.5934
2014-10-06,-6.9588
2014-10-07,-0.277
2014-10-08,2.6389
2014-10-09,0.9472
2014-10-10,3.7534
2014-10-13,-6.9767
2014-10-14,8.8889
2014-10-15,-20.4082
2014-10-16,5.1282
2014-10-17,-7.622
2014-10-20,5.6106
2014-10-21,-15.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,-23.5294
2014-10-27,-7.2115
2014-10-28,16.0622
2014-10-29,-7.1429
2014-10-30,-3.125
2014-10-31,-0.7444
2014-11-03,-0.5
2014-11-04,-3.5176
2014-11-05,-1.3021
2014-11-06,-18.9974
2014-11-07,30.2932
2014-11-10,4.5
2014-11-11,-7.4163
2014-11-12,2.584
2014-11-13,-1.2594
2014-11-14,-26.0204
2014-11-17,1.0345
2014-11-18,1.0239
2014-11-19,13.5135
2014-11-20,-10.4167
2014-11-21,6.9767
2014-11-24,19.2547
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,-20.8333
2014-12-01,-0.9868
2014-12-02,0.9967
2014-12-03,20.3947
2014-12-04,-8.1967
2014-12-05,-8.9286
2014-12-08,14.3791
2014-12-09,-2.2857
2014-12-10,-4.0936
2014-12-11,-1.8293
2014-12-12,-2.1739
2014-12-15,-1.5873
2014-12-16,-5.1613
2014-12-17,0.0
2014-12-18,-15.6463
2014-12-19,19.3548
2014-12-22,7.4324
2014-12-23,0.0
2014-12-24,10.0629
2014-12-26,-8.5714
2014-12-29,-8.4375
2014-12-30,-1.0239
2014-12-31,-6.2069
2015-01-02,3.6765
2015-01-05,9.5745
2015-01-06,0.9709
2015-01-07,-19.5513
2015-01-08,5.1793
2015-01-09,4.1667
2015-01-12,4.7273
2015-01-13,0.0
2015-01-14,-7.2917
2015-01-15,10.8614
2015-01-16,-2.027
2015-01-20,-13.7931
2015-01-21,-4.8
2015-01-22,-3.3613
2015-01-23,-3.4783
2015-01-26,3.6036
2015-01-27,1.7391
2015-01-28,61.5385
2015-01-29,94.709
2015-01-30,0.0
2015-02-02,-8.6957
2015-02-03,-21.4286
2015-02-04,-20.6439
2015-02-05,7.3986
2015-02-06,-7.5556
2015-02-09,-7.6923
2015-02-10,0.7813
2015-02-11,3.3592
2015-02-12,1.5
2015-02-13,15.0246
2015-02-17,13.0621
2015-02-18,-5.1136
2015-02-19,-4.1916
2015-02-20,0.4167
2015-02-23,1.2448
2015-02-24,4.918
2015-02-25,0.7813
2015-02-26,-2.3256
2015-02-27,-3.7698
2015-03-02,-4.3299
2015-03-03,-9.6983
2015-03-04,-1.1933
2015-03-05,0.9662
2015-03-06,4.3062000000000005
2015-03-09,15.1376
2015-03-10,-17.1315
2015-03-11,4.3269
2015-03-12,-7.8341
2015-03-13,-3.25
2015-03-16,9.5607
2015-03-17,5.6604
2015-03-18,-13.1696
2015-03-19,-2.8278
2015-03-20,2.9101
2015-03-23,-17.7378
2015-03-24,0.9375
2015-03-25,-4.9536
2015-03-26,3.9088000000000003
2015-03-27,-2.1944
2015-03-30,-1.9231
2015-03-31,2.6144
2015-04-01,1.9108
2015-04-02,0.625
2015-04-06,-3.1056
2015-04-07,0.641
2015-04-08,3.5032
2015-04-09,-0.9231
2015-04-10,8.3851
2015-04-13,-8.3095
2015-04-14,0.625
2015-04-15,-3.1056
2015-04-16,-0.9615
2015-04-17,-1.6181
2015-04-20,-15.7895
2015-04-21,0.0
2015-04-22,6.25
2015-04-23,-17.647100000000002
2015-04-24,3.5714
2015-04-27,-9.4828
2015-04-28,-0.9524
2015-04-29,7.6923
2015-04-30,4.9107
2015-05-01,-3.4043
2015-05-04,0.8811
2015-05-05,-4.8035
2015-05-06,16.055
2015-05-07,3.5573
2015-05-08,0.0
2015-05-11,-12.5954
2015-05-12,-7.8603
2015-05-13,-6.1611
2015-05-14,-0.5051
2015-05-15,-2.5381
2015-05-18,0.0
2015-05-19,1.5625
2015-05-20,-0.5128
2015-05-21,1.5464
2015-05-22,6.599
2015-05-26,-3.3333
2015-05-27,-12.3153
2015-05-28,0.5618
2015-05-29,-1.6760000000000002
2015-06-01,0.0
2015-06-02,-5.6818
2015-06-03,-10.241
2015-06-04,0.0
2015-06-05,2.0134
2015-06-08,-7.2368
2015-06-09,3.5461
2015-06-10,4.1096
2015-06-11,29.6053
2015-06-12,-4.0609
2015-06-15,-28.0423
2015-06-16,-17.647100000000002
2015-06-17,-2.6786
2015-06-18,2.7523
2015-06-19,-14.2857
2015-06-22,0.0
2015-06-23,-19.7917
2015-06-24,-9.0909
2015-06-25,2.8571
2015-06-26,11.1111
2015-06-29,-12.5
2015-06-30,-20.0
2015-07-01,8.9286
2015-07-02,18.0328
2015-07-06,-8.3333
2015-07-07,9.0909
2015-07-08,0.0
2015-07-09,-2.7778
2015-07-10,0.0
2015-07-13,-12.857099999999999
2015-07-14,31.1475
2015-07-15,-7.5
2015-07-16,0.0
2015-07-17,-13.5135
2015-07-20,9.375
2015-07-21,-22.8571
2015-07-22,-16.6667
2015-07-23,0.0
2015-07-24,-6.6667
2015-07-27,-9.5238
2015-07-28,0.0
2015-07-29,42.1053
2015-07-30,0.0
2015-07-31,9.2593
2015-08-03,-28.8136
2015-08-04,-4.7619
2015-08-05,5.0
2015-08-06,0.0
2015-08-07,-9.5238
2015-08-10,5.2632
2015-08-11,15.0
2015-08-12,-19.5652
2015-08-13,-5.4054
2015-08-14,5.7143
2015-08-17,-5.4054
2015-08-18,37.1429
2015-08-19,6.25
2015-08-20,-11.7647
2015-08-21,17.7778
2015-08-24,-24.5283
2015-08-25,12.5
2015-08-26,-6.6667
2015-08-27,2.3810000000000002
2015-08-28,-6.9767
2015-08-31,0.0
2015-09-01,-12.5
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,5.7143
2015-09-08,2.7027
2015-09-09,5.2632
2015-09-10,0.0
2015-09-11,-12.5
2015-09-14,-2.8571
2015-09-15,-5.8824
2015-09-16,0.0
2015-09-17,9.375
2015-09-18,5.7143
2015-09-21,-8.1081
2015-09-22,8.8235
2015-09-23,-13.5135
2015-09-24,-6.25
2015-09-25,-3.3333
2015-09-28,-17.2414
2015-09-29,20.8333
2015-09-30,-6.8966
2015-10-01,11.1111
2015-10-02,-30.0
2015-10-05,233.3333
2015-10-06,-12.857099999999999
2015-10-07,-29.5082
2015-10-08,11.6279
2015-10-09,6.25
2015-10-12,-11.7647
2015-10-13,-4.4444
2015-10-14,-6.9767
2015-10-15,-7.5
2015-10-16,2.7027
2015-10-19,-21.0526
2015-10-20,-3.3333
2015-10-21,-6.8966
2015-10-22,0.0
2015-10-23,11.1111
2015-10-26,6.6667
2015-10-27,15.625
2015-10-28,-8.1081
2015-10-29,-5.8824
2015-10-30,0.0
2015-11-02,-9.375
2015-11-03,-6.8966
2015-11-04,7.4074
2015-11-05,-6.8966
2015-11-06,7.4074
2015-11-09,-6.8966
2015-11-10,11.1111
2015-11-11,0.0
2015-11-12,13.3333
2015-11-13,-5.8824
2015-11-16,6.25
2015-11-17,-11.7647
2015-11-18,0.0
2015-11-19,6.6667
2015-11-20,0.0
2015-11-23,-9.375
2015-11-24,3.4483
2015-11-25,-3.3333
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,-6.8966
2015-12-02,0.0
2015-12-03,-18.5185
2015-12-04,18.1818
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,-7.6923
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,-4.1667
2015-12-18,17.3913
2015-12-21,-18.5185
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,-13.6364
2015-12-28,-5.2632
2015-12-29,33.3333
2015-12-30,-8.3333
2015-12-31,0.0
2016-01-04,31.8182
2016-01-05,-6.8966
2016-01-06,-11.1111
2016-01-07,0.0
2016-01-08,12.5
2016-01-11,-3.7037
2016-01-12,-15.3846
2016-01-13,0.0
2016-01-14,9.0909
2016-01-15,-12.5
2016-01-19,4.7619
2016-01-20,0.0
2016-01-21,9.0909
2016-01-22,-8.3333
2016-01-25,-4.5455
2016-01-26,0.0
2016-01-27,4.7619
2016-01-28,0.0
2016-01-29,-4.5455
2016-02-01,0.0
2016-02-02,-9.5238
2016-02-03,10.526299999999999
2016-02-04,4.7619
2016-02-05,-4.5455
2016-02-08,-9.5238
2016-02-09,-5.2632
2016-02-10,0.0
2016-02-11,-22.2222
2016-02-12,0.0
2016-02-16,0.0
2016-02-17,-7.1429
2016-02-18,0.0
2016-02-19,7.6923
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,-7.1429
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,23.0769
2016-03-03,-12.5
2016-03-04,14.2857
2016-03-07,-12.5
2016-03-08,14.2857
2016-03-09,-12.5
2016-03-10,-7.1429
2016-03-11,0.0
2016-03-14,-23.0769
2016-03-15,0.0
2016-03-16,10.0
2016-03-17,-18.1818
2016-03-18,11.1111
2016-03-21,-20.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,-25.0
2016-03-28,33.3333
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,-25.0
2016-04-01,33.3333
2016-04-04,37.5
2016-04-05,-27.2727
2016-04-06,100.0
2016-04-07,-18.75
2016-04-08,-23.0769
2016-04-11,40.0
2016-04-12,28.5714
2016-04-13,-11.1111
2016-04-14,81.25
2016-04-15,0.0
2016-04-18,10.3448
2016-04-19,-25.0
2016-04-20,-20.8333
2016-04-21,-5.2632
2016-04-22,0.0
2016-04-25,5.5556
2016-04-26,10.526299999999999
2016-04-27,0.0
2016-04-28,23.8095
2016-04-29,11.538499999999999
2016-05-02,-17.2414
2016-05-03,-12.5
2016-05-04,-9.5238
2016-05-05,15.7895
2016-05-06,9.0909
2016-05-09,-8.3333
2016-05-10,9.0909
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,-8.3333
2016-05-16,9.0909
2016-05-17,-20.8333
2016-05-18,10.526299999999999
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,14.2857
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,-8.3333
2016-05-27,4.5455
2016-05-31,-4.3478
2016-06-01,-4.5455
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,4.7619
2016-06-10,-4.5455
2016-06-13,0.0
2016-06-14,-9.5238
2016-06-15,0.0
2016-06-16,15.7895
2016-06-17,-4.5455
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,4.7619
2016-06-24,-4.5455
2016-06-27,0.0
2016-06-28,4.7619
2016-06-29,-4.5455
2016-06-30,0.0
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,-9.5238
2016-07-07,10.526299999999999
2016-07-08,-9.5238
2016-07-11,0.0
2016-07-12,15.7895
2016-07-13,0.0
2016-07-14,-4.5455
2016-07-15,4.7619
2016-07-18,-4.5455
2016-07-19,4.7619
2016-07-20,9.0909
2016-07-21,20.8333
2016-07-22,-17.2414
2016-07-25,8.3333
2016-07-26,-7.6923
2016-07-27,-20.8333
2016-07-28,10.526299999999999
2016-07-29,0.0
2016-08-01,-9.5238
2016-08-02,10.526299999999999
2016-08-03,-9.5238
2016-08-04,10.526299999999999
2016-08-05,-9.5238
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,10.526299999999999
2016-08-11,0.0
2016-08-12,-9.5238
2016-08-15,10.526299999999999
2016-08-16,-9.5238
2016-08-17,0.0
2016-08-18,10.526299999999999
2016-08-19,-9.5238
2016-08-22,0.0
2016-08-23,10.526299999999999
2016-08-24,14.2857
2016-08-25,-8.3333
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,9.0909
2016-08-31,0.0
2016-09-01,-20.8333
2016-09-02,0.0
2016-09-06,10.526299999999999
2016-09-07,-9.5238
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,-5.2632
2016-09-14,5.5556
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-5.2632
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,-22.2222
2016-09-28,14.2857
2016-09-29,0.0
2016-09-30,12.5
2016-10-03,0.0
2016-10-04,5.5556
2016-10-05,-5.2632
2016-10-06,0.0
2016-10-07,5.5556
2016-10-10,10.526299999999999
2016-10-12,-9.5238
2016-10-13,0.0
2016-10-14,-15.7895
2016-10-17,6.25
2016-10-18,5.8824
2016-10-19,0.0
2016-10-20,5.5556
2016-10-21,-5.2632
2016-10-24,-11.1111
2016-10-25,12.5
2016-10-26,0.0
2016-10-27,-11.1111
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,-18.75
2016-11-04,7.6923
2016-11-07,-7.1429
2016-11-08,7.6923
2016-11-09,0.0
2016-11-10,-7.1429
2016-11-11,7.6923
2016-11-14,0.0
2016-11-15,-7.1429
2016-11-16,-7.6923
2016-11-17,-33.3333
2016-11-18,25.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,-20.0
2016-11-28,0.0
2016-11-29,25.0
2016-11-30,-20.0
2016-12-01,0.0
2016-12-02,-25.0
2016-12-05,16.6667
2016-12-06,14.2857
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,25.0
2016-12-13,-20.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,-25.0
2016-12-22,33.3333
2016-12-23,-25.0
2016-12-27,33.3333
2016-12-28,25.0
2016-12-29,-20.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,25.0
2017-01-10,-20.0
2017-01-11,25.0
2017-01-12,-40.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,16.6667
2017-01-19,14.2857
2017-01-20,0.0
2017-01-23,-25.0
2017-01-24,33.3333
2017-01-25,62.5
2017-01-26,-15.3846
2017-01-27,0.0
2017-01-30,90.9091
2017-01-31,-14.2857
2017-02-01,5.5556
2017-02-02,-15.7895
2017-02-03,50.0
2017-02-06,0.0
2017-02-07,-20.8333
2017-02-08,10.526299999999999
2017-02-09,0.0
2017-02-10,4.7619
2017-02-13,-13.6364
2017-02-14,-5.2632
2017-02-15,5.5556
2017-02-16,10.526299999999999
2017-02-17,-14.2857
2017-02-21,5.5556
2017-02-22,10.526299999999999
2017-02-23,14.2857
2017-02-24,8.3333
2017-02-27,-7.6923
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,25.0
2017-03-03,6.6667
2017-03-06,6.25
2017-03-07,2.9412000000000003
2017-03-08,-2.8571
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-11.7647
2017-03-14,6.6667
2017-03-15,0.0
2017-03-16,-15.625
2017-03-17,18.5185
2017-03-20,-9.375
2017-03-21,-6.8966
2017-03-22,7.4074
2017-03-23,10.3448
2017-03-24,-6.25
2017-03-27,6.6667
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,-9.375
2017-04-03,0.0
2017-04-04,-10.3448
2017-04-05,-15.3846
2017-04-06,0.0
2017-04-07,-4.5455
2017-04-10,4.7619
2017-04-11,-13.6364
2017-04-12,-15.7895
2017-04-13,-12.5
2017-04-17,35.7143
2017-04-18,-26.3158
2017-04-19,14.2857
2017-04-20,18.75
2017-04-21,0.0
2017-04-24,-5.2632
2017-04-25,-11.1111
2017-04-26,-12.5
2017-04-27,14.2857
2017-04-28,0.0
2017-05-01,-12.5
2017-05-02,14.2857
2017-05-03,0.0
2017-05-04,-12.5
2017-05-05,7.1429
2017-05-08,6.6667
2017-05-09,-18.75
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-15.3846
2017-05-15,18.1818
2017-05-16,0.0
2017-05-17,-15.3846
2017-05-18,18.1818
2017-05-19,-23.0769
2017-05-22,10.0
2017-05-23,9.0909
2017-05-24,-8.3333
2017-05-25,18.1818
2017-05-26,-15.3846
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,-4.0
2017-06-07,-24.2424
2017-06-08,0.0
2017-06-09,16.0
2017-06-12,20.6897
2017-06-13,-28.5714
2017-06-14,18.0
2017-06-15,1.6949
2017-06-16,0.0
