ticker,SRSCQ US Equity
2005-04-27,-2.5431
2005-04-28,3.7792
2005-04-29,-2.3121
2005-05-04,-1.716
2005-05-10,2.9703
2005-05-19,-2.6699
2005-05-20,-0.4819
2005-05-24,0.8051
2005-05-26,-1.0989
2005-05-27,1.0322
2005-05-31,-1.1418
2005-06-01,0.1824
2005-06-03,1.3653
2005-06-06,-0.6237
2005-06-07,0.0565
2005-06-08,-0.3624
2005-06-09,-0.1813
2005-06-13,10.7748
2005-06-14,-0.2602
2005-06-15,0.0966
2005-06-16,4.0504
2005-06-17,0.2104
2005-06-20,1.1549
2005-06-21,2.9112999999999998
2005-06-22,-1.2153
2005-06-23,-0.8167
2005-06-29,0.2573
2005-06-30,2.4127
2005-07-06,-0.8377
2005-07-08,2.3613
2005-07-11,-0.2469
2005-07-12,0.901
2005-07-13,-0.2159
2005-07-14,1.0424
2005-07-19,-2.0925
2005-07-20,2.1372
2005-07-21,1.2165
2005-07-25,-1.9231
2005-07-26,-1.5196
2005-07-27,-0.7466
2005-08-01,0.9278
2005-08-02,0.3727
2005-08-05,-2.6089
2005-08-08,0.5143
2005-08-09,-2.7182
2005-08-10,0.589
2005-08-12,3.16
2005-08-17,0.4596
2005-08-24,1.7924
2005-08-31,21.9548
2005-09-01,4.3697
2005-09-02,-1.7145000000000001
2005-09-06,0.1151
2005-09-07,0.2157
2005-09-12,2.9935
2005-09-14,-1.0258
2005-09-15,11.9609
2005-09-16,-1.0142
2005-09-19,0.381
2005-09-20,-4.5449
2005-09-21,-0.5526
2005-09-22,0.1013
2005-09-23,-0.5043
2005-09-26,0.4282
2005-09-27,0.4132
2005-09-29,1.3391
2005-10-03,1.8929
2005-10-04,1.6474
2005-10-05,-1.5516999999999999
2005-10-07,-3.2224
2005-10-11,0.3619
2005-10-12,-0.0735
2005-10-18,-0.0347
2005-10-19,-0.6069
2005-10-20,-0.0177
2005-10-24,-4.8207
2005-10-26,4.8354
2005-10-27,-0.8082
2005-10-28,-2.0366
2005-10-31,1.7235
2005-11-03,1.0681
2005-11-04,0.8746
2005-11-09,-2.4386
2005-11-14,3.8343
2005-11-16,-2.6368
2005-11-17,0.0
2005-11-18,-2.8257
2005-11-22,1.9637
2005-11-23,3.1481
2005-11-25,2.5411
2005-11-28,0.1832
2005-11-29,1.8175
2005-11-30,0.1676
2005-12-01,1.0836
2005-12-02,0.4848
2005-12-05,5.8495
2005-12-06,0.2815
2005-12-08,0.7311
2005-12-12,1.2621
2005-12-13,0.021
2005-12-14,-0.9419
2005-12-15,-0.3883
2005-12-21,-1.9588999999999999
2005-12-23,0.3918
2005-12-27,-0.1619
2005-12-28,1.0392
2005-12-30,-1.0285
2006-01-04,1.4379
2006-01-05,-1.1276
2006-01-06,0.1955
2006-01-10,-0.6061
2006-01-11,0.7734
2006-01-12,-0.6169
2006-01-13,0.392
2006-01-23,1.0739
2006-01-24,0.3863
2006-01-25,0.1604
2006-02-01,0.7365
2006-02-03,1.6771
2006-02-06,0.789
2006-02-08,-1.799
2006-02-09,-0.4169
2006-02-16,-1.0462
2006-02-17,1.2626
2006-02-21,-1.2322
2006-02-23,-0.3215
2006-02-27,-1.1194
2006-02-28,-0.8319
2006-03-01,1.3225
2006-03-02,1.5584
2006-03-06,-1.9182000000000001
2006-03-09,-1.6297000000000001
2006-03-14,0.3976
2006-03-15,-2.8251
2006-03-16,2.09
2006-03-20,3.6241
2006-03-21,-0.4775
2006-03-22,-0.7742
2006-03-23,0.2926
2006-03-24,0.3351
2006-03-31,-0.5601
2006-04-03,2.8265000000000002
2006-04-04,0.9048
2006-04-05,0.8255
2006-04-06,-1.2422
2006-04-07,1.195
2006-04-11,0.1367
2006-04-12,-0.3227
2006-04-13,-0.3736
2006-04-18,1.2063
2006-04-25,0.3335
2006-04-26,1.865
2006-04-28,-0.9479
2006-05-01,0.4384
2006-05-09,8.1089
2006-05-10,-0.394
2006-05-11,0.2083
2006-05-15,-3.4743
2006-05-23,0.9102
2006-05-24,-1.528
2006-06-02,2.1838
2006-06-06,-2.9003
2006-06-08,-1.9073
2006-06-12,4.5056
2006-06-15,-4.8466000000000005
2006-06-19,-1.8215
2006-06-20,0.326
2006-06-28,-0.4052
2006-07-03,0.0
2006-07-07,6.5654
2006-07-12,-0.9832
2006-07-14,2.8202
2006-07-17,-2.5143
2006-07-25,0.2345
2006-07-26,0.0
2006-07-27,1.8878
2006-07-31,0.07
2006-08-04,-0.4302
2006-08-08,0.0
2006-08-09,4.0535
2006-08-15,0.0903
2006-08-17,8.2467
2006-08-18,-1.4358
2006-08-29,1.0109
2006-08-31,-0.544
2006-09-05,-0.2683
2006-09-06,-4.0416
2006-09-14,-3.213
2006-09-18,-1.6713
2006-09-20,1.4163999999999999
2006-09-25,0.3911
2006-10-03,-0.2226
2006-10-05,3.4579
2006-10-06,1.5903
2006-10-10,-0.3263
2006-10-12,-0.1251
2006-10-16,0.9691
2006-10-17,-0.6431
2006-10-18,2.4655
2006-10-20,-0.879
2006-10-23,4.0241
2006-10-24,-0.9238
2006-10-25,1.3706
2006-10-27,-0.978
2006-11-01,-0.8834
2006-11-02,-0.5883
2006-11-03,-0.5373
2006-11-06,0.0
2006-11-07,0.6192
2006-11-09,4.2923
2006-11-10,0.4327
2006-11-13,-1.0398
2006-11-14,8.7915
2006-11-15,0.9809
2006-11-16,0.1112
2006-11-17,-1.7381
2006-11-20,0.7373
2006-11-21,0.7967
2006-11-24,15.747
2006-11-27,-0.4779
2006-11-28,-10.6849
2006-11-29,0.0315
2006-11-30,0.7001
2006-12-04,1.9707
2006-12-08,2.5597
2006-12-21,-2.9999000000000002
2006-12-22,-1.6722000000000001
2006-12-28,1.1825
2007-01-03,-3.3448
2007-01-04,1.3727
2007-01-05,1.8133
2007-01-09,-0.5604
2007-01-10,0.2868
2007-01-12,1.8742
2007-01-16,0.3025
2007-01-17,1.5095
2007-01-18,-1.4069
2007-01-19,38.7948
2007-01-22,-27.2894
2007-01-30,-0.7976
2007-02-12,5.8585
2007-02-15,0.4023
2007-03-02,-4.0414
2007-03-05,-3.5685000000000002
2007-03-20,1.6351
2007-03-30,4.0543
2007-04-13,1.7185000000000001
2007-04-24,3.2800000000000002
2007-04-30,2.0333
2007-05-01,-1.803
2007-05-24,0.1353
2007-06-07,-1.1774
2007-06-19,0.0
2007-06-25,-2.4219
2007-06-28,-3.703
2007-06-29,3.9285
2007-07-03,-2.104
2007-07-09,10.9394
2007-07-10,-1.8524
2007-07-26,1.2852999999999999
2007-07-31,5.1837
2007-08-07,-0.7227
2007-08-08,0.1291
2007-08-10,-7.5599
2007-08-30,-2.3294
2007-09-24,11.800699999999999
2007-09-25,-2.8463000000000003
2007-10-01,8.679
2007-10-05,-0.2666
2007-10-09,1.0495
2007-10-11,1.1289
2007-10-16,2.7506
2007-10-17,-2.2478
2007-10-18,1.0036
2007-10-29,1.1737
2007-11-07,8.1637
2007-12-18,-28.1895
2007-12-27,0.5954
2007-12-31,5.6377
2008-01-02,2.6549
2008-01-03,-4.7262
2008-01-04,-3.7224
2008-01-08,-1.7589000000000001
2008-01-22,-26.687
2008-01-23,1.2490999999999999
2008-02-11,6.7291
2008-02-12,-0.1734
2008-02-28,5.8184000000000005
2008-03-03,4.4142
2008-03-05,8.4379
2008-03-10,-4.0606
2008-03-20,-3.8462
2008-04-03,12.7381
2008-05-27,-0.0971
2008-06-11,-1.262
2008-07-10,2.7812
2008-07-29,-15.3897
2008-08-06,-3.6757
2008-09-04,1.4288
2008-09-08,-0.0605
2008-09-11,-2.9334
2008-09-12,2.3466
2008-09-16,-5.0907
2008-09-17,-6.4027
2008-09-18,-4.5714
2008-09-22,8.8653
2008-10-03,-9.6835
2008-10-06,-8.648
2008-10-07,0.0
2008-10-10,-5.6667
2008-10-29,-1.371
2008-10-31,-2.4792
2008-11-06,5.2769
2008-11-10,-4.167
2008-11-11,-4.2818
2008-11-21,-0.0623
2008-11-26,1.2486
2008-12-22,9.0082
2008-12-23,-3.2192
2008-12-29,-0.0379
2008-12-30,-0.9791
2009-01-02,6.2812
2009-01-05,1.6200999999999999
2009-01-13,-4.0223
2009-01-28,13.533
2009-02-03,1.8721999999999999
2009-02-11,-0.8408
2009-02-13,-6.8988
2009-02-26,-7.0628
2009-03-04,-1.1577
2009-03-12,2.6939
2009-03-24,6.5132
2009-04-01,6.125
2009-04-02,1.8058999999999998
2009-04-03,1.3892
2009-04-09,-3.3089
2009-04-15,1.4255
2009-04-16,0.0482
2009-04-17,-0.3614
2009-04-20,-2.6602
2009-04-21,-0.3727
2009-04-22,2.5507
2009-04-23,-0.478
2009-04-24,0.058
2009-04-28,0.2442
2009-05-01,0.2436
2009-05-05,2.9769
2009-05-06,2.0391
2009-05-07,2.7832
2009-05-08,2.8239
2009-05-11,-0.6921
2009-05-12,0.5371
2009-05-19,-8.9527
2009-05-22,6.5159
2009-05-28,3.4681
2009-07-23,-0.0143
2009-07-24,0.965
2009-08-04,2.4251
2009-08-06,-0.6767
2009-08-07,0.0485
2009-08-10,0.4199
2009-08-11,-0.5028
2009-09-02,-1.0685
2009-09-08,2.3435
2009-09-09,0.3251
2009-09-11,-0.4984
2009-09-14,-1.8344
2009-09-16,3.9236
2009-09-18,-1.3944
2009-09-22,-1.6463
2009-10-06,8.5479
2009-10-07,2.4795
2009-10-14,1.3724
2009-10-19,2.467
2009-10-26,-4.3166
2009-10-27,-0.2661
2009-10-28,-1.5152999999999999
2009-10-30,0.1065
2009-11-05,6.1767
2009-11-06,1.7972000000000001
2009-11-09,0.5056
2009-11-17,1.1365
2009-11-18,2.2535
2009-11-23,-0.9146
2009-11-24,0.9363
2009-11-25,0.5835
2009-11-30,-0.9944
2009-12-07,-0.6412
2009-12-10,0.9212
2009-12-11,-0.4326
2009-12-14,-3.0696
2009-12-15,-1.799
2009-12-16,-1.067
2009-12-17,-4.5581
2009-12-18,0.77
2009-12-22,2.6187
2009-12-24,1.0006
2009-12-30,4.4965
2010-01-05,1.1155
2010-01-06,-0.3246
2010-01-07,2.5587999999999997
2010-01-11,3.0144
2010-01-12,0.2215
2010-01-13,4.2976
2010-01-14,1.4605000000000001
2010-01-19,-0.3606
2010-01-20,-0.8299
2010-01-21,-1.937
2010-01-27,-6.7639
2010-02-01,-0.747
2010-02-04,-1.1296
2010-02-05,1.9729
2010-02-10,3.4548
2010-02-11,1.4405000000000001
2010-02-12,0.0193
2010-02-16,2.3661
2010-02-18,0.5215
2010-02-19,-0.7937
2010-02-22,-0.027
2010-02-23,1.2159
2010-02-26,0.8584
2010-03-01,1.9809
2010-03-03,8.0402
2010-03-08,2.2469
2010-03-09,0.2893
2010-03-10,-0.1058
2010-03-11,-1.8141
2010-03-12,2.3885
2010-03-17,0.0864
2010-03-18,-0.3163
2010-03-19,-0.7232
2010-03-29,0.6715
2010-03-30,0.4207
2010-04-01,2.9697
2010-04-05,1.2730000000000001
2010-04-12,-0.7939
2010-04-21,0.4175
2010-04-23,-3.4072
2010-04-26,1.9393
2010-04-27,-1.7144
2010-04-28,-0.6674
2010-04-29,0.4681
2010-04-30,-4.9353
2010-05-04,-0.7227
2010-05-05,-0.77
2010-05-07,-2.6707
2010-05-11,2.5101
2010-05-12,0.4177
2010-05-14,-2.0318
2010-05-17,-0.8435
2010-05-19,5.8547
2010-05-21,-2.5305
2010-05-25,-1.8808
2010-05-26,1.211
2010-05-27,2.6978999999999997
2010-06-01,-0.954
2010-06-02,2.5939
2010-06-03,0.1189
2010-06-15,2.6835
2010-06-17,0.7266
2010-06-22,2.1365
2010-06-23,-0.8727
2010-06-24,-0.2816
2010-06-29,-2.015
2010-07-09,1.418
2010-07-13,1.028
2010-07-22,-1.1972
2010-09-10,-17.1811
2010-09-13,0.861
2010-09-14,-0.8108
2010-09-15,0.2099
2010-09-16,2.4513
2010-09-17,0.5618
2010-09-20,1.9472
2010-09-22,-0.825
2010-09-29,-0.7974
2010-09-30,0.4332
2010-10-01,-0.5453
2010-10-04,0.7011
2010-10-06,-0.0569
2010-10-12,0.5252
2010-10-13,0.6067
2010-10-19,-2.2318
2010-10-29,5.9211
2010-11-01,-0.0197
2010-11-02,-0.2572
2010-11-05,1.7414
2010-11-16,-1.8058999999999998
2010-11-30,-1.4859
2010-12-03,2.0831
2010-12-07,-3.8797
2010-12-23,1.8469
2010-12-31,1.6326
2011-01-05,1.7343
2011-01-07,0.5895
2011-02-03,0.8753
2011-02-08,0.4175
2011-02-09,0.1803
2011-02-11,0.0925
2011-02-17,1.8758
2011-02-24,3.125
2011-04-08,-0.1489
2011-04-15,-2.3515
2011-04-19,-0.0195
2011-04-21,-0.0015
2011-04-25,-1.1731
2011-04-26,2.4486
2011-04-28,1.149
2011-05-04,-6.6218
2011-05-11,0.3943
2011-05-18,1.1457
2011-05-19,-0.4034
2011-05-24,-2.9497
2011-06-27,-8.1246
2011-07-08,-0.7777
2011-08-16,-25.5232
2011-08-18,-2.6153
2011-08-19,-0.2996
2011-08-22,3.5041
2011-08-31,5.429
2011-09-01,-1.8805
2011-11-10,-4.7282
2011-11-17,-2.2604
2011-12-13,-7.207
2011-12-28,-13.5805
2011-12-29,-1.3853
2011-12-30,0.5749
2012-01-03,17.2659
2012-01-19,4.6811
2012-01-20,-0.0673
2012-02-06,-2.8434
2012-02-17,0.1335
2012-03-02,7.4552
2012-03-08,3.2674
2012-03-26,3.3855
2012-04-03,-2.033
2012-04-16,-0.289
2012-04-25,1.8471
2012-05-24,-22.1624
2012-06-05,0.1096
2012-07-09,-6.3641
2012-07-12,0.025
2012-09-24,8.56
2012-09-27,1.6949
2012-10-31,-1.558
2012-11-01,1.5953
2012-11-02,3.6827
2012-11-05,6.202
2012-11-06,5.2393
2012-11-07,1.7507000000000001
2012-11-08,-0.0768
2012-11-09,-5.5822
2012-11-12,-0.1766
2012-11-13,-6.1816
2012-11-14,0.7558
2012-11-15,-1.3729
2012-11-16,-3.8929
2012-11-19,-2.1391
2012-11-20,0.093
2012-11-21,2.1281
2012-11-23,1.9108
2012-11-26,-4.7623
2012-11-27,3.2303
2012-11-28,2.8772
2012-11-29,1.5184
2012-11-30,0.087
2012-12-03,-7.437
2012-12-04,-0.0375
2012-12-05,0.2254
2012-12-06,2.6794000000000002
2012-12-07,-0.1825
2012-12-10,1.8739
2012-12-11,-1.3818
2012-12-12,4.4218
2012-12-13,2.8143000000000002
2012-12-14,-0.6356
2012-12-17,0.0554
2012-12-18,1.0868
2012-12-19,1.0214
2012-12-20,-0.7901
2012-12-21,-1.1019
2012-12-24,2.111
2012-12-26,-3.7340999999999998
2012-12-27,-2.5639
2012-12-28,-0.9291
2012-12-31,-1.3066
2013-01-02,0.4965
2013-01-03,0.5842
2013-01-04,-1.0819
2013-01-07,0.5462
2013-01-08,-2.2817
2013-01-09,-1.496
2013-01-10,1.0775
2013-01-11,-1.0102
2013-01-14,0.6512
2013-01-15,0.5502
2013-01-16,-0.0557
2013-01-17,-0.2028
2013-01-18,-0.8382
2013-01-22,-0.1537
2013-01-23,-0.9441
2013-01-24,-0.663
2013-01-25,-0.365
2013-01-28,0.1936
2013-01-29,-0.2507
2013-01-30,-0.8221
2013-01-31,0.3168
2013-02-01,0.3789
2013-02-04,0.7498
2013-02-05,0.4111
2013-02-06,1.9073
2013-02-07,-0.8239
2013-02-08,-0.3385
2013-02-11,-0.8748
2013-02-12,0.3115
2013-02-13,-0.1242
2013-02-14,-0.7876
2013-02-15,0.0627
2013-02-19,-0.5532
2013-02-20,-1.8789
2013-02-21,0.2246
2013-02-22,-0.4803
2013-02-25,-0.8902
2013-02-26,-1.2769
2013-02-27,-4.6366
2013-02-28,6.8966
2013-03-01,-4.6022
2013-03-04,-0.1296
2013-03-05,0.4345
2013-03-06,2.4329
2013-03-07,1.9034
2013-03-08,-2.2069
2013-03-11,3.5887000000000002
2013-03-12,-5.6536
2013-03-13,-0.4618
2013-03-14,0.0453
2013-03-15,-1.0293
2013-03-18,0.5714
2013-03-19,1.1023
2013-03-20,0.2248
2013-03-21,0.0112
2013-03-22,1.1438
2013-03-25,3.7029
2013-03-26,0.171
2013-03-27,0.0
2013-03-28,3.095
2013-04-01,-1.2422
2013-04-02,2.5472
2013-04-03,-1.8195000000000001
2013-04-04,-0.6767
2013-04-05,-0.5241
2013-04-08,0.1054
2013-04-09,0.5263
2013-04-10,-0.5236
2013-04-11,0.4316
2013-04-12,0.1991
2013-04-15,-3.9226
2013-04-16,4.3004999999999995
2013-04-17,-4.3841
2013-04-18,1.2991
2013-04-19,-0.0216
2013-04-22,0.2479
2013-04-23,-0.1969
2013-04-24,-0.503
2013-04-25,0.4873
2013-04-26,0.7543
2013-04-29,0.2139
2013-04-30,-0.0107
2013-05-01,0.2348
2013-05-02,-1.395
2013-05-03,0.8639
2013-05-06,1.1262
2013-05-07,-0.5949
2013-05-08,0.9413
2013-05-09,0.304
2013-05-10,5.0894
2013-05-13,-0.6006
2013-05-14,-2.4169
2013-05-15,-0.258
2013-05-16,-3.88
2013-05-17,0.1668
2013-05-20,-3.8203
2013-05-21,2.3687
2013-05-22,-1.0041
2013-05-23,0.6064
2013-05-24,-2.6849
2013-05-28,-0.2365
2013-05-29,-1.2078
2013-05-30,0.9255
2013-05-31,-0.8491
2013-06-03,2.0895
2013-06-04,-1.6329
2013-06-05,0.4321
2013-06-06,3.136
2013-06-07,0.4061
2013-06-10,1.9022999999999999
2013-06-11,-0.2253
2013-06-12,-0.0538
2013-06-13,0.1076
2013-06-14,13.2294
2013-06-17,1.1959
2013-06-18,1.6695
2013-06-19,0.4001
2013-06-20,-4.6251999999999995
2013-06-21,1.0658
2013-06-24,-0.006
2013-06-25,-2.4976
2013-06-26,0.2151
2013-06-27,1.6585
2013-06-28,-0.1919
2013-07-01,-1.9231
2013-07-02,1.3676
2013-07-03,0.5851
2013-07-05,-0.5559
2013-07-08,1.9223
2013-07-09,4.639
2013-07-10,1.5413000000000001
2013-07-11,2.8973
2013-07-12,-0.9068
2013-07-15,0.4378
2013-07-16,1.0724
2013-07-17,-0.3709
2013-07-18,5.1255
2013-07-19,5.1721
2013-07-22,-2.6336
2013-07-23,4.426
2013-07-24,-3.5736
2013-07-25,-0.4203
2013-07-26,-0.2141
2013-07-29,2.4863
2013-07-30,-1.7466
2013-07-31,2.4641
2013-08-01,-2.1502
2013-08-02,-1.035
2013-08-05,-0.8045
2013-08-06,0.9895
2013-08-07,-2.2045
2013-08-08,0.6775
2013-08-09,0.783
2013-08-12,0.3642
2013-08-13,-1.5079
2013-08-14,-1.4849999999999999
2013-08-15,-1.1853
2013-08-16,-0.841
2013-08-20,-0.1696
2013-08-21,-1.0195
2013-08-22,-2.5579
2013-08-23,-0.8192
2013-08-26,0.1277
2013-08-27,-0.7202
2013-08-28,0.6059
2013-08-29,-1.2433
2013-09-03,8.714
2013-09-04,-1.9769999999999999
2013-09-05,-3.6287000000000003
2013-09-06,0.098
2013-09-09,3.2176
2013-09-10,0.6017
2013-09-11,0.4381
2013-09-12,-2.7009
2013-09-13,1.1320000000000001
2013-09-16,-0.8721
2013-09-17,-0.2494
2013-09-18,2.4494
2013-09-19,1.1297
2013-09-20,-0.3193
2013-09-23,0.5843
2013-09-24,-0.4149
2013-09-25,-0.9167
2013-09-26,-0.4205
2013-09-27,3.125
2013-09-30,-0.1638
2013-10-01,-0.3281
2013-10-02,0.6584
2013-10-03,-1.7989000000000002
2013-10-04,1.9484
2013-10-07,0.9474
2013-10-09,0.4854
2013-10-10,1.8891
2013-10-11,-1.3799000000000001
2013-10-14,-1.0417
2013-10-15,0.0891
2013-10-16,1.6691
2013-10-17,0.5784
2013-10-18,0.9098
2013-10-21,-1.0976
2013-10-22,1.0702
2013-10-23,1.1764999999999999
2013-10-24,2.7132
2013-10-25,-1.3887
2013-10-28,-0.4286
2013-10-29,5.3036
2013-10-30,-0.292
2013-10-31,-1.4641
2013-11-01,3.1032
2013-11-04,0.7602
2013-11-05,3.4814
2013-11-06,5.114
2013-11-07,0.1972
2013-11-08,-1.1155
2013-11-11,7.8301
2013-11-12,-4.6769
2013-11-13,3.5648
2013-11-14,-0.1858
2013-11-15,0.589
2013-11-18,0.0586
2013-11-19,7.0357
2013-11-20,-1.1188
2013-11-21,-2.093
2013-11-22,2.3073
2013-11-25,1.2021
2013-11-26,4.2179
2013-11-27,-0.111
2013-12-02,-0.1667
2013-12-03,-3.172
2013-12-04,2.5286999999999997
2013-12-05,0.2803
2013-12-06,-1.7328000000000001
2013-12-09,-2.1608
2013-12-10,0.4
2013-12-11,0.3187
2013-12-12,-0.4766
2013-12-13,-0.1596
2013-12-16,0.0
2013-12-17,0.4796
2013-12-18,-2.7843999999999998
2013-12-19,-0.6547
2013-12-20,1.8534000000000002
2013-12-23,0.4448
2013-12-24,0.1419
2013-12-26,-0.9457
2013-12-27,-0.6494
2013-12-30,0.6536
2013-12-31,0.5682
2014-01-02,-2.2165
2014-01-03,1.0287
2014-01-06,-0.7312
2014-01-07,-1.107
2014-01-08,-0.7157
2014-01-09,-0.4191
2014-01-10,0.0842
2014-01-13,-0.5887
2014-01-14,-0.3384
2014-01-15,0.955
2014-01-16,0.0631
2014-01-17,-0.7563
2014-01-21,-0.9526
2014-01-22,-0.4819
2014-01-23,-0.7828
2014-01-24,-5.7316
2014-01-27,0.2388
2014-01-28,3.7199999999999998
2014-01-29,-0.9883
2014-01-30,-0.3697
2014-01-31,4.495
2014-02-03,-3.4162
2014-02-04,-0.1775
2014-02-05,0.2472
2014-02-06,2.4135
2014-02-07,0.7673
2014-02-10,0.2696
2014-02-11,-0.8569
2014-02-12,0.6914
2014-02-13,0.4292
2014-02-14,1.1111
2014-02-18,1.1988
2014-02-19,-1.3516
2014-02-20,-0.7621
2014-02-21,0.4266
2014-02-24,1.9541
2014-02-25,-0.1667
2014-02-26,1.2521
2014-02-27,9.8928
2014-02-28,5.1013
2014-03-03,-1.2134
2014-03-04,-0.5889
2014-03-05,-0.934
2014-03-06,1.4674
2014-03-07,4.1504
2014-03-10,-2.3882
2014-03-11,1.3514
2014-03-12,-0.0702
2014-03-13,1.7556
2014-03-14,1.1042
2014-03-17,2.5939
2014-03-18,-0.9315
2014-03-19,0.4567
2014-03-20,0.9159
2014-03-21,0.4306
2014-03-24,-1.0694
2014-03-25,-1.0526
2014-03-26,-0.4043
2014-03-27,1.1502
2014-03-28,-2.8608000000000002
2014-03-31,2.2564
2014-04-01,0.404
2014-04-02,0.7772
2014-04-03,2.024
2014-04-04,0.5166
2014-04-07,-2.5906000000000002
2014-04-08,-0.0933
2014-04-09,-3.7252
2014-04-10,0.7801
2014-04-11,-1.1478
2014-04-14,0.4658
2014-04-15,-2.2837
2014-04-16,-0.6892
2014-04-17,-0.0905
2014-04-21,0.1784
2014-04-22,0.5344
2014-04-23,6.3785
2014-04-24,-2.1985
2014-04-25,0.2044
2014-04-28,-1.0877
2014-04-29,2.1985
2014-04-30,-0.7389
2014-05-01,0.1059
2014-05-02,1.7216
2014-05-05,0.3992
2014-05-06,-1.4579
2014-05-07,0.7397
2014-05-08,0.9346
2014-05-09,-1.3889
2014-05-12,-2.4614
2014-05-13,-0.7082
2014-05-14,4.8476
2014-05-15,-2.576
2014-05-16,-2.7458
2014-05-19,-0.8435
2014-05-20,-0.8779
2014-05-21,-1.9088
2014-05-22,-4.1938
2014-05-23,-1.5093999999999999
2014-05-27,3.9847
2014-05-28,-4.9374
2014-05-29,-0.4651
2014-05-30,0.3709
2014-06-02,-1.611
2014-06-03,1.183
2014-06-04,-0.3897
2014-06-05,-1.7214
2014-06-06,-0.0796
2014-06-09,0.5896
2014-06-10,-1.7744
2014-06-11,-0.6008
2014-06-12,1.4158
2014-06-13,1.0825
2014-06-16,2.0157
2014-06-17,1.2723
2014-06-18,-1.2563
2014-06-19,0.5275
2014-06-20,0.3328
2014-06-23,0.1452
2014-06-24,-0.0922
2014-06-25,0.3229
2014-06-26,1.2337
2014-06-27,2.1875999999999998
2014-06-30,0.8148
2014-07-01,-0.2939
2014-07-02,3.6846
2014-07-03,-1.99
2014-07-07,-1.3125
2014-07-08,-4.1076
2014-07-09,1.3027
2014-07-10,-0.6051
2014-07-11,0.3044
2014-07-14,-1.214
2014-07-15,0.6221
2014-07-16,-0.2366
2014-07-17,-1.1477
2014-07-18,1.935
2014-07-21,-2.6576
2014-07-22,2.1841
2014-07-23,-2.1374
2014-07-24,5.1794
2014-07-25,0.4153
2014-07-28,-3.257
2014-07-29,-0.5191
2014-07-30,2.2945
2014-07-31,1.4179
2014-08-01,-4.6527
2014-08-04,1.474
2014-08-05,0.1758
2014-08-06,2.8925
2014-08-07,2.5812
2014-08-08,1.8077
2014-08-11,5.8239
2014-08-12,1.5461
2014-08-13,-6.0169
2014-08-14,1.4865
2014-08-15,0.6834
2014-08-18,3.51
2014-08-19,-2.0013
2014-08-20,-1.1398
2014-08-21,-7.4635
2014-08-22,-4.0309
2014-08-25,-4.9459
2014-08-26,1.9837
2014-08-27,-0.7494
2014-08-28,1.9277
2014-08-29,5.4639
2014-09-02,-0.9891
2014-09-03,3.0866
2014-09-04,-1.2445
2014-09-05,-0.2548
2014-09-08,0.1366
2014-09-09,5.9225
2014-09-10,1.9479
2014-09-11,-0.6873
2014-09-12,2.6298
