ticker,VTOL US Equity
2013-06-13,6.3566
2013-06-14,0.8382
2013-06-17,-4.0116
2013-06-18,3.8026999999999997
2013-06-19,-2.539
2013-06-20,-2.3818
2013-06-21,-0.915
2013-06-24,-1.2697
2013-06-25,2.9618
2013-06-26,3.6715
2013-06-27,-0.2191
2013-06-28,-4.3176
2013-07-01,-2.2945
2013-07-02,-0.8611
2013-07-03,-2.2108
2013-07-05,0.5652
2013-07-08,0.6825
2013-07-09,1.5949
2013-07-10,0.5887
2013-07-11,2.4971
2013-07-12,-0.5329
2013-07-15,-1.7222
2013-07-16,-0.7009
2013-07-17,0.0392
2013-07-18,-0.1176
2013-07-19,-0.9419
2013-07-22,1.1886
2013-07-23,-1.2529
2013-07-24,-0.5551
2013-07-25,-0.1595
2013-07-26,-1.7173
2013-07-29,-1.2597
2013-07-30,0.3704
2013-07-31,0.0
2013-08-01,0.533
2013-08-02,-0.0816
2013-08-05,3.8367
2013-08-06,-2.2406
2013-08-07,2.5332
2013-08-08,2.6275
2013-08-09,0.0
2013-08-12,-0.6114
2013-08-13,-0.692
2013-08-14,0.6581
2013-08-15,-3.0769
2013-08-16,1.2698
2013-08-19,-0.9796
2013-08-20,0.6332
2013-08-21,0.8651
2013-08-22,0.9357
2013-08-23,-1.5836000000000001
2013-08-26,-1.3344
2013-08-27,-0.3182
2013-08-28,1.5164
2013-08-29,1.9261
2013-08-30,-4.2422
2013-09-03,-0.1611
2013-09-04,3.1868
2013-09-05,0.1955
2013-09-06,0.7023
2013-09-09,1.0461
2013-09-10,0.4601
2013-09-11,1.0687
2013-09-12,0.1511
2013-09-13,-0.3771
2013-09-16,-1.2490999999999999
2013-09-17,1.6098
2013-09-18,1.7729
2013-09-19,-1.0749
2013-09-20,2.7351
2013-09-23,0.2918
2013-09-24,0.8
2013-09-25,-0.0722
2013-09-26,-0.1805
2013-09-27,-1.2658
2013-09-30,-0.4396
2013-10-01,2.1339
2013-10-02,-1.1527
2013-10-03,-1.7492999999999999
2013-10-04,0.6677
2013-10-07,-0.3316
2013-10-08,1.146
2013-10-09,0.0731
2013-10-10,3.9445
2013-10-11,0.8433
2013-10-14,1.9512
2013-10-15,1.8455
2013-10-16,0.302
2013-10-17,0.1338
2013-10-18,3.8089
2013-10-21,0.0322
2013-10-22,3.3784
2013-10-23,1.4628
2013-10-24,-2.1166
2013-10-25,-1.2849
2013-10-28,0.0
2013-10-29,3.0159
2013-10-30,1.3559
2013-10-31,-3.9222
2013-11-01,-2.5633
2013-11-04,0.3573
2013-11-05,-0.356
2013-11-06,-1.1367
2013-11-07,-0.1314
2013-11-08,2.8947000000000003
2013-11-11,-0.4156
2013-11-12,-0.1605
2013-11-13,1.0932
2013-11-14,-0.6679
2013-11-15,0.032
2013-11-18,-0.6722
2013-11-19,-0.5801
2013-11-20,1.2966
2013-11-21,0.704
2013-11-22,-0.6673
2013-11-25,0.0
2013-11-26,2.3672
2013-11-27,1.6562999999999999
2013-11-29,0.3074
2013-12-02,-0.7355
2013-12-03,2.3773
2013-12-04,-1.1761
2013-12-05,1.0986
2013-12-06,2.8071
2013-12-09,-1.3212
2013-12-10,-1.1604
2013-12-11,-1.2342
2013-12-12,-2.2554
2013-12-13,-0.5301
2013-12-16,-0.1567
2013-12-17,-1.0989
2013-12-18,1.5238
2013-12-19,-1.5947
2013-12-20,0.1907
2013-12-23,-1.5541
2013-12-24,-2.8350999999999997
2013-12-26,3.2162
2013-12-27,-0.8995
2013-12-30,-0.7455
2013-12-31,0.7838
2014-01-02,0.0972
2014-01-03,2.4603
2014-01-06,0.0632
2014-01-07,-1.3578000000000001
2014-01-08,-1.8885999999999998
2014-01-09,1.4029
2014-01-10,0.8366
2014-01-13,-2.6165000000000003
2014-01-14,0.6225
2014-01-15,1.1071
2014-01-16,-0.8696
2014-01-17,-0.7147
2014-01-21,1.2435
2014-01-22,-0.8727
2014-01-23,-0.4891
2014-01-24,-1.2451
2014-01-27,-2.3889
2014-01-28,0.4419
2014-01-29,-4.4332
2014-01-30,4.6034
2014-01-31,-0.8463
2014-02-03,-4.5408
2014-02-04,1.3233
2014-02-05,-0.4236
2014-02-06,-0.2836
2014-02-07,-0.4266
2014-02-10,0.714
2014-02-11,-0.8508
2014-02-12,0.1788
2014-02-13,-0.0714
2014-02-14,-1.1786
2014-02-18,-0.0723
2014-02-19,0.3617
2014-02-20,1.6216
2014-02-21,0.3901
2014-02-24,1.3776
2014-02-25,-3.6237
2014-02-26,2.6391999999999998
2014-02-27,-0.0704
2014-02-28,-0.423
2014-03-03,-0.5664
2014-03-04,3.7736
2014-03-05,-0.8576
2014-03-06,1.7993000000000001
2014-03-07,0.17
2014-03-10,0.0
2014-03-11,-1.1198
2014-03-12,0.1716
2014-03-13,-0.6509
2014-03-14,2.069
2014-03-17,0.9122
2014-03-18,-1.6739000000000002
2014-03-19,-0.4426
2014-03-20,0.0342
2014-03-21,2.6667
2014-03-24,-2.2311
2014-03-25,0.0
2014-03-26,-0.9196
2014-03-27,-1.1
2014-03-28,2.6416
2014-03-31,-0.745
2014-04-01,2.8659
2014-04-02,1.4925
2014-04-03,-0.5882
2014-04-04,-0.8876
2014-04-07,-0.597
2014-04-08,1.3013
2014-04-09,0.3953
2014-04-10,-3.9370000000000003
2014-04-11,-2.9713000000000003
2014-04-14,-1.232
2014-04-15,-0.6058
2014-04-16,0.3944
2014-04-17,1.6429
2014-04-21,-0.5973
2014-04-22,1.2725
2014-04-23,-0.9075
2014-04-24,-0.7749
2014-04-25,-0.1065
2014-04-28,0.533
2014-04-29,0.707
2014-04-30,0.2106
2014-05-01,-1.1559
2014-05-02,0.2126
2014-05-05,0.4597
2014-05-06,-0.1408
2014-05-07,3.1019
2014-05-08,-0.4444
2014-05-09,1.2019
2014-05-12,2.036
2014-05-13,0.8314
2014-05-14,-3.2982
2014-05-15,0.7162
2014-05-16,1.1175
2014-05-19,0.7703
2014-05-20,-2.2931
2014-05-21,-0.1701
2014-05-22,0.7155
2014-05-23,0.5413
2014-05-27,0.1682
2014-05-28,-1.1757
2014-05-29,0.034
2014-05-30,-0.7136
2014-06-02,-0.9582
2014-06-03,-0.7602
2014-06-04,-0.1393
2014-06-05,1.7782
2014-06-06,0.5824
2014-06-09,0.2725
2014-06-10,0.3057
2014-06-11,-0.5418
2014-06-12,-1.9066999999999998
2014-06-13,-1.5272000000000001
2014-06-16,0.987
2014-06-17,0.0349
2014-06-18,2.0586
2014-06-19,1.0598
2014-06-20,-0.1015
2014-06-23,-1.9302000000000001
2014-06-24,-1.6575
2014-06-25,0.1053
2014-06-26,0.3858
2014-06-27,0.594
2014-06-30,-0.3821
2014-07-01,1.2551999999999999
2014-07-02,-0.241
2014-07-03,1.2081
2014-07-07,0.1364
2014-07-08,0.7834
2014-07-09,0.4731
2014-07-10,-0.74
2014-07-11,-1.2538
2014-07-14,-0.3089
2014-07-15,-0.895
2014-07-16,-1.2852000000000001
2014-07-17,-0.3871
2014-07-18,0.1766
2014-07-21,-0.1763
2014-07-22,0.4592
2014-07-23,-0.2813
2014-07-24,-0.7052
2014-07-25,-0.0355
2014-07-28,0.3197
2014-07-29,-0.8499
2014-07-30,-0.3571
2014-07-31,-3.9427
2014-08-01,-0.9328
2014-08-04,-2.0716
2014-08-05,-0.3462
2014-08-06,-1.5824
2014-08-07,0.2745
2014-08-08,0.3911
2014-08-11,0.7402
2014-08-12,-0.7347
2014-08-13,0.3896
2014-08-14,4.2297
2014-08-15,-1.5636999999999999
2014-08-18,1.3237999999999999
2014-08-19,-1.0078
2014-08-20,-1.7722
2014-08-21,-0.6142
2014-08-22,-0.309
2014-08-25,-0.0387
2014-08-26,0.2326
2014-08-27,0.348
2014-08-28,-0.7322
2014-08-29,-0.5823
2014-09-02,-0.1952
2014-09-03,0.1565
2014-09-04,0.0
2014-09-05,-1.3281
2014-09-08,0.3167
2014-09-09,-1.3418
2014-09-10,-0.28
2014-09-11,-1.2034
2014-09-12,0.406
2014-09-15,-1.6579000000000002
2014-09-16,-1.3569
2014-09-17,0.0417
2014-09-18,-0.3333
2014-09-19,-2.0903
2014-09-22,-1.3237
2014-09-23,-1.5145
2014-09-24,-0.2636
2014-09-25,-0.6608
2014-09-26,1.2417
2014-09-29,-2.4967
2014-09-30,-2.2911
2014-10-01,-1.5171999999999999
2014-10-02,1.4939
2014-10-03,1.15
2014-10-06,0.5002
2014-10-07,0.2262
2014-10-08,-0.1354
2014-10-09,-4.4756
2014-10-10,-1.1832
2014-10-13,-0.0479
2014-10-14,0.0479
2014-10-15,0.8142
2014-10-16,0.9976
2014-10-17,-0.8937
2014-10-20,-1.2814
2014-10-21,2.1635
2014-10-22,0.7059
2014-10-23,0.9813
2014-10-24,0.3239
2014-10-27,-0.0923
2014-10-28,3.8781
2014-10-29,1.1556
2014-10-30,2.2847
2014-10-31,0.4725
2014-11-03,1.6674
2014-11-04,-0.3364
2014-11-05,-5.0633
2014-11-06,5.5111
2014-11-07,2.2325
2014-11-10,1.0713
2014-11-11,-0.3669
2014-11-12,3.437
2014-11-13,-0.7516
2014-11-14,-0.1993
2014-11-17,-1.5575
2014-11-18,1.0953
2014-11-19,-5.1766
2014-11-20,1.4812
2014-11-21,-0.3336
2014-11-24,1.3389
2014-11-25,-1.569
2014-11-26,-1.5939999999999999
2014-11-28,-10.2728
2014-12-01,-1.1876
2014-12-02,1.25
2014-12-03,2.849
2014-12-04,0.0
2014-12-05,-0.6464
2014-12-08,-5.2974
2014-12-09,3.9254
2014-12-10,-5.1936
2014-12-11,0.3486
2014-12-12,-0.2481
2014-12-15,2.2886
2014-12-16,-0.7782
2014-12-17,3.6275
2014-12-18,0.3311
2014-12-19,3.3003
2014-12-22,-1.9169
2014-12-23,1.8613
2014-12-24,-3.4718999999999998
2014-12-26,0.7572
2014-12-29,-0.2349
2014-12-30,0.0471
2014-12-31,-0.4706
2015-01-02,1.5603
2015-01-05,-2.7467
2015-01-06,-2.9201
2015-01-07,-0.3945
2015-01-08,1.1881
2015-01-09,-0.3425
2015-01-12,-0.5891
2015-01-13,3.0617
2015-01-14,0.575
2015-01-15,0.8099
2015-01-16,3.4972
2015-01-20,-0.8219
2015-01-21,-2.2560000000000002
2015-01-22,6.8771
2015-01-23,3.7902
2015-01-26,2.293
2015-01-27,-3.1963
2015-01-28,-3.4305
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,3.3748
2015-02-03,1.933
2015-02-04,0.295
2015-02-05,-1.3445
2015-02-06,-1.661
2015-02-09,-3.1615
2015-02-10,-1.9678
2015-02-11,0.365
2015-02-12,1.4091
2015-02-13,3.541
2015-02-17,-3.0303
2015-02-18,0.5357
2015-02-19,0.8437
2015-02-20,-0.7045
2015-02-23,-0.5322
2015-02-24,-1.3820999999999999
2015-02-25,2.6673
2015-02-26,-1.8054000000000001
2015-02-27,-1.0762
2015-03-02,1.4053
2015-03-03,0.0447
2015-03-04,-1.7426
2015-03-05,0.955
2015-03-06,-0.9009
2015-03-09,1.5455
2015-03-10,-3.0439
2015-03-11,-6.602
2015-03-12,0.1483
2015-03-13,2.2705
2015-03-16,-1.4961
2015-03-17,1.5189
2015-03-18,2.751
2015-03-19,-0.1409
2015-03-20,1.0348
2015-03-23,-0.7914
2015-03-24,-1.3609
2015-03-25,1.1418
2015-03-26,0.5174
2015-03-27,-0.5615
2015-03-30,0.0471
2015-03-31,-1.9755
2015-04-01,0.3359
2015-04-02,0.5739
2015-04-06,2.9006
2015-04-07,-0.6007
2015-04-08,2.6499
2015-04-09,3.2156000000000002
2015-04-10,-0.0439
2015-04-13,-1.2291
2015-04-14,0.9778
2015-04-15,5.6777999999999995
2015-04-16,1.0412
2015-04-17,-2.1022
2015-04-20,1.1789
2015-04-21,-4.3695
2015-04-22,-0.5657
2015-04-23,0.2626
2015-04-24,-3.3173
2015-04-27,0.4063
2015-04-28,2.7878
2015-04-29,-0.0437
2015-04-30,-2.9322
2015-05-01,0.0
2015-05-04,-0.4509
2015-05-05,0.6793
2015-05-06,-3.1489
2015-05-07,0.5574
2015-05-08,1.8014000000000001
2015-05-11,-0.2722
2015-05-12,-1.5924
2015-05-13,-0.3699
2015-05-14,0.9281
2015-05-15,1.3333
2015-05-18,0.363
2015-05-19,-0.6781
2015-05-20,-1.6841
2015-05-21,-0.4167
2015-05-22,-1.1158
2015-05-26,-1.0813
2015-05-27,0.4278
2015-05-28,-0.5679
2015-05-29,-0.0476
2015-06-01,-1.0476
2015-06-02,2.1174
2015-06-03,-0.6598
2015-06-04,-4.6964
2015-06-05,1.5928
2015-06-08,-2.3518
2015-06-09,1.3046
2015-06-10,1.1887
2015-06-11,-1.6153
2015-06-12,-0.2488
2015-06-15,-0.4988
2015-06-16,0.2506
2015-06-17,-0.9
2015-06-18,-2.0686
2015-06-19,-0.0515
2015-06-22,1.701
2015-06-23,0.8109
2015-06-24,2.8155
2015-06-25,1.7115
2015-06-26,-0.4808
2015-06-29,-1.7391
2015-06-30,0.6883
2015-07-01,-1.6602000000000001
2015-07-02,0.0993
2015-07-06,0.1488
2015-07-07,0.0991
2015-07-08,-3.0183
2015-07-09,0.051
2015-07-10,-0.7139
2015-07-13,0.6677
2015-07-14,-0.8163
2015-07-15,-1.3889
2015-07-16,-0.4695
2015-07-17,-0.7862
2015-07-20,-2.43
2015-07-21,-0.1624
2015-07-22,-2.5488
2015-07-23,-1.1686
2015-07-24,-3.8851
2015-07-27,-0.2343
2015-07-28,1.9378
2015-07-29,0.9793
2015-07-30,0.4564
2015-07-31,-3.8614
2015-08-03,-5.1979
2015-08-04,-0.4361
2015-08-05,10.1377
2015-08-06,1.7045
2015-08-07,-0.3911
2015-08-10,3.1408
2015-08-11,0.1631
2015-08-12,-0.7058
2015-08-13,-1.8589
2015-08-14,1.3928
2015-08-17,0.4945
2015-08-18,-0.5467
2015-08-19,-1.2644
2015-08-20,-7.3497
2015-08-21,-2.7043
2015-08-24,-1.5442
2015-08-25,-5.7089
2015-08-26,-2.5282999999999998
2015-08-27,4.6416
2015-08-28,5.349
2015-08-31,4.644
2015-09-01,-3.6095
2015-09-02,1.2891
2015-09-03,-1.3333
2015-09-04,-2.1499
2015-09-08,1.7577
2015-09-09,-3.2079
2015-09-10,0.2549
2015-09-11,0.1271
2015-09-14,-0.8889
2015-09-15,5.8937
2015-09-16,3.5088
2015-09-17,-1.7534
2015-09-18,-1.7252
2015-09-21,0.4237
2015-09-22,0.6631
2015-09-23,-1.7365
2015-09-24,-1.6453
2015-09-25,0.6196
2015-09-28,-7.2044
2015-09-29,-3.6496
2015-09-30,3.0992
2015-10-01,-2.004
2015-10-02,3.681
2015-10-05,5.3254
2015-10-06,2.4345
2015-10-07,3.961
2015-10-08,4.279
2015-10-09,1.9674
2015-10-12,-0.6615
2015-10-13,0.444
2015-10-14,-1.9889999999999999
2015-10-15,2.8749000000000002
2015-10-16,0.0548
2015-10-19,-3.9978
2015-10-20,2.51
2015-10-21,-2.2259
2015-10-22,-16.4485
2015-10-23,0.8856
2015-10-26,-6.9548
2015-10-27,-3.193
2015-10-28,4.7226
2015-10-29,2.5054
2015-10-30,-2.8631
2015-11-02,-1.5097
2015-11-03,-0.146
2015-11-04,-0.5117
2015-11-05,-12.7847
2015-11-06,-2.1904
2015-11-09,1.5504
2015-11-10,-0.933
2015-11-11,-4.4521
2015-11-12,2.2401
2015-11-13,0.1753
2015-11-16,0.0
2015-11-17,-2.1872
2015-11-18,0.8945
2015-11-19,-1.2411
2015-11-20,0.7181
2015-11-23,1.9607999999999999
2015-11-24,1.3986
2015-11-25,-1.4655
2015-11-27,0.2625
2015-11-30,2.8796
2015-12-01,1.4419
2015-12-02,-3.8462
2015-12-03,-1.3913
2015-12-04,-2.5573
2015-12-07,-3.4389
2015-12-08,-2.7179
2015-12-09,0.0
2015-12-10,0.8671
2015-12-11,-4.489
2015-12-14,-3.4
2015-12-15,-0.4141
2015-12-16,-0.6237
2015-12-17,-4.8117
2015-12-18,7.9121
2015-12-21,6.5173
2015-12-22,3.0593
2015-12-23,8.3488
2015-12-24,-0.3425
2015-12-28,-1.6322999999999999
2015-12-29,-0.262
2015-12-30,-3.1524
2015-12-31,0.8137
2016-01-04,1.1659
2016-01-05,-0.9752
2016-01-06,-1.3429
2016-01-07,-5.9891
2016-01-08,-3.2819
2016-01-11,-3.7923999999999998
2016-01-12,-4.5643
2016-01-13,-6.413
2016-01-14,1.0453
2016-01-15,1.6092
2016-01-19,-3.3937
2016-01-20,1.5222
2016-01-21,0.8074
2016-01-22,0.5721
2016-01-25,-6.0296
2016-01-26,4.6005
2016-01-27,0.9259
2016-01-28,2.867
2016-01-29,2.3411
2016-02-01,1.3072
2016-02-02,-4.9462
2016-02-03,3.3937
2016-02-04,0.8753
2016-02-05,-4.7722
2016-02-08,-2.2779
2016-02-09,-4.5455
2016-02-10,-4.1514
2016-02-11,-4.2038
2016-02-12,1.7287
2016-02-16,4.4444
2016-02-17,5.0063
2016-02-18,-2.2646
2016-02-19,-1.3415
2016-02-22,4.5735
2016-02-23,-6.0284
2016-02-24,-2.5157
2016-02-25,-1.4194
2016-02-26,20.9424
2016-02-29,-0.2165
2016-03-01,3.2538
2016-03-02,3.7815
2016-03-03,6.7814
2016-03-04,4.3602
2016-03-07,6.812
2016-03-08,-12.3299
2016-03-09,0.679
2016-03-10,-1.9268
2016-03-11,4.8134
2016-03-14,-0.7498
2016-03-15,-6.9877
2016-03-16,2.7411
2016-03-17,3.2609
2016-03-18,2.9665
2016-03-21,-7.2491
2016-03-22,-3.4068
2016-03-23,-6.639
2016-03-24,0.8889
2016-03-28,-0.3304
2016-03-29,1.105
2016-03-30,0.5464
2016-03-31,1.9565000000000001
2016-04-01,-5.1173
2016-04-04,-3.4831
2016-04-05,-6.0536
2016-04-06,0.0
2016-04-07,-0.9913
2016-04-08,4.2553
2016-04-11,0.9604
2016-04-12,8.6801
2016-04-13,1.8599999999999999
2016-04-14,-1.6112
2016-04-15,-0.9825
2016-04-18,0.882
2016-04-19,3.8251
2016-04-20,1.8947
2016-04-21,-1.0331
2016-04-22,4.1754
2016-04-25,-6.513
2016-04-26,2.0364
2016-04-27,3.6765
2016-04-28,-1.925
2016-04-29,-1.5495999999999999
2016-05-02,0.5247
2016-05-03,-0.4175
2016-05-04,-4.2977
2016-05-05,1.6429
2016-05-06,4.0948
2016-05-09,-0.8282
2016-05-10,-1.2526
2016-05-11,4.2283
2016-05-12,-0.8114
2016-05-13,-2.7607
2016-05-16,0.0
2016-05-17,1.4721
2016-05-18,-1.0363
2016-05-19,-1.7801
2016-05-20,3.9446
2016-05-23,-2.5641
2016-05-24,0.9474
2016-05-25,2.9196999999999997
2016-05-26,-3.7487
2016-05-27,3.7895
2016-05-31,-2.9412000000000003
2016-06-01,4.2842
2016-06-02,-0.3006
2016-06-03,-0.7035
2016-06-06,8.8057
2016-06-07,4.186
2016-06-08,0.4464
2016-06-09,-1.4222000000000001
2016-06-10,-1.2624
2016-06-13,0.4566
2016-06-14,0.1818
2016-06-15,-4.265
2016-06-16,-4.9289
2016-06-17,3.5892
2016-06-20,0.0
2016-06-21,-3.1761
2016-06-22,-0.0994
2016-06-23,6.9652
2016-06-24,-8.4651
2016-06-27,-9.0447
2016-06-28,0.7821
2016-06-29,2.439
2016-06-30,1.7316
2016-07-01,3.617
2016-07-05,-5.5441
2016-07-06,0.6522
2016-07-07,-3.4557
2016-07-08,4.3624
2016-07-11,-1.9293
2016-07-12,11.2568
2016-07-13,3.7328
2016-07-14,-5.2083
2016-07-15,-2.6973000000000003
2016-07-18,1.4374
2016-07-19,-0.4049
2016-07-20,-1.1179000000000001
2016-07-21,-2.1583
2016-07-22,-5.042
2016-07-25,-1.7699
2016-07-26,0.9009
2016-07-27,-0.2232
2016-07-28,-1.7896999999999998
2016-07-29,0.0
2016-08-01,-5.467
2016-08-02,-5.1807
2016-08-03,4.9555
2016-08-04,1.5737999999999999
2016-08-05,-3.4565
2016-08-08,5.679
2016-08-09,-7.243
2016-08-10,-4.534
2016-08-11,1.3193
2016-08-12,-0.3906
2016-08-15,-0.1307
2016-08-16,-0.3927
2016-08-17,-3.2852
2016-08-18,2.7174
2016-08-19,-1.1905000000000001
2016-08-22,-0.1339
2016-08-23,3.8874
2016-08-24,-2.3226
2016-08-25,-0.1321
2016-08-26,-1.3228
2016-08-29,1.4745
2016-08-30,-1.8494000000000002
2016-08-31,-1.8843
2016-09-01,-0.823
2016-09-02,4.0111
2016-09-06,-3.5904
2016-09-07,-0.9655
2016-09-08,6.6852
2016-09-09,-4.1775
2016-09-12,0.4087
2016-09-13,-2.578
2016-09-14,-1.1142
2016-09-15,4.0845
2016-09-16,2.5709999999999997
2016-09-19,-1.847
2016-09-20,-2.8226
2016-09-21,3.1812
2016-09-22,1.7426
2016-09-23,-3.8208
2016-09-26,3.9726
2016-09-27,-4.4796
2016-09-28,7.5862
2016-09-29,2.8205
2016-09-30,0.3741
2016-10-03,-3.1056
2016-10-04,0.0
2016-10-05,4.8718
2016-10-06,-0.1222
2016-10-07,-3.06
2016-10-10,6.3131
2016-10-11,-1.3064
2016-10-12,0.6017
2016-10-13,0.2392
2016-10-14,-1.5513
2016-10-17,-1.4545
2016-10-18,0.861
2016-10-19,6.5854
2016-10-20,-2.0595
2016-10-21,-0.5841
2016-10-24,-0.7051
2016-10-25,-2.7218999999999998
2016-10-26,-1.0949
2016-10-27,-0.246
2016-10-28,-5.0555
2016-10-31,-1.9481000000000002
2016-11-01,-1.7219
2016-11-02,0.5391
2016-11-03,0.8043
2016-11-04,6.383
2016-11-07,5.0
2016-11-08,1.9048
2016-11-09,8.1776
2016-11-10,5.3996
2016-11-11,7.1721
2016-11-14,1.3384
2016-11-15,1.5093999999999999
2016-11-16,1.5798999999999999
2016-11-17,-4.0256
2016-11-18,0.4766
2016-11-21,5.5028
2016-11-22,6.5647
2016-11-23,5.2321
2016-11-25,-9.0617
2016-11-28,-3.0864
2016-11-29,-4.1856
2016-11-30,11.2061
2016-12-01,1.1102
2016-12-02,-0.3378
2016-12-05,0.0847
2016-12-06,5.6732
2016-12-07,0.2404
2016-12-08,2.558
2016-12-09,12.8605
2016-12-12,-3.384
2016-12-13,0.7148
2016-12-14,-2.484
2016-12-15,5.1674
2016-12-16,0.0692
2016-12-19,0.8299
2016-12-20,8.299
2016-12-21,0.3167
2016-12-22,4.5455
2016-12-23,-1.2077
2016-12-27,1.2225
2016-12-28,3.3213
2016-12-29,-0.2338
2016-12-30,-0.5858
2017-01-03,-0.4125
2017-01-04,3.0178
2017-01-05,-2.9294000000000002
2017-01-06,-1.5385
2017-01-09,-4.3870000000000005
2017-01-10,3.5827
2017-01-11,2.4272
2017-01-12,-2.1919
2017-01-13,-1.6959
2017-01-17,-0.4929
2017-01-18,-0.4334
2017-01-19,-0.0622
2017-01-20,0.2489
2017-01-23,-0.7449
2017-01-24,0.6254
2017-01-25,3.6047000000000002
2017-01-26,-1.4397
2017-01-27,-2.1911
2017-01-30,-1.4312
2017-01-31,-1.1364
2017-02-01,0.447
2017-02-02,-3.1151
2017-02-03,2.0341
2017-02-06,-2.1222
2017-02-07,-6.2418
2017-02-08,-2.3826
2017-02-09,4.9533000000000005
2017-02-10,1.2995999999999999
2017-02-13,0.7427
2017-02-14,0.9383
2017-02-15,0.5312
2017-02-16,-2.576
2017-02-17,0.339
2017-02-21,-1.2838
2017-02-22,-0.6845
2017-02-23,-0.2068
2017-02-24,-3.3149
2017-02-27,3.1429
2017-02-28,-4.5706
2017-03-01,4.717
2017-03-02,-2.4948
2017-03-03,-3.6247
2017-03-06,-2.2124
2017-03-07,-0.6787
2017-03-08,-3.7206
2017-03-09,-8.6751
2017-03-10,0.7772
2017-03-13,0.5998
2017-03-14,0.1704
2017-03-15,2.7211
2017-03-16,-1.3245
2017-03-17,2.6007
2017-03-20,-3.1071
2017-03-21,-0.9283
2017-03-22,-1.0221
2017-03-23,3.8726000000000003
2017-03-24,-3.0655
2017-03-27,-1.453
2017-03-28,3.2958
2017-03-29,6.717
2017-03-30,4.4847
2017-03-31,-0.1506
2017-04-03,-3.7707
2017-04-04,0.1567
2017-04-05,-1.5649
2017-04-06,4.4515
2017-04-07,-0.3805
2017-04-10,0.382
2017-04-11,2.4353
2017-04-12,-1.1887
2017-04-13,-1.5789
2017-04-17,-1.9862
2017-04-18,-0.5456
2017-04-19,1.4107
2017-04-20,1.7774
2017-04-21,-0.9871
2017-04-24,-2.0705999999999998
2017-04-25,3.5239000000000003
2017-04-26,3.177
2017-04-27,-2.2727
2017-04-28,-4.6512
2017-05-01,-3.0685000000000002
2017-05-02,2.5974
2017-05-03,-4.9051
2017-05-04,-1.9967000000000001
2017-05-05,-3.2258
2017-05-08,-6.8421
2017-05-09,-0.6591
2017-05-10,3.3175
2017-05-11,-1.4679
2017-05-12,-1.3035
2017-05-15,-0.0943
2017-05-16,-0.661
2017-05-17,-3.327
2017-05-18,-0.59
2017-05-19,0.1978
2017-05-22,-3.1589
2017-05-23,0.6116
2017-05-24,-1.925
2017-05-25,-5.7851
2017-05-26,0.2193
2017-05-30,-5.6893
2017-05-31,-2.4362
2017-06-01,4.3995
2017-06-02,-1.0251
2017-06-05,0.2301
2017-06-06,2.0666
