ticker,MG US Equity
2010-03-03,-2.5962
2010-03-04,2.6654
2010-03-05,0.8953
2010-03-08,-2.307
2010-03-09,-0.8174
2010-03-10,-0.2747
2010-03-11,1.0101
2010-03-12,-0.3636
2010-03-15,0.4562
2010-03-16,-0.1817
2010-03-17,-2.1838
2010-03-18,-0.186
2010-03-19,-2.1435
2010-03-22,-2.3810000000000002
2010-03-23,-2.7317
2010-03-24,0.4012
2010-03-25,0.1998
2010-03-26,1.2961
2010-03-29,0.5906
2010-03-30,0.2935
2010-03-31,-2.5366
2010-04-01,-1.4014
2010-04-05,0.4061
2010-04-06,1.3145
2010-04-07,1.3972
2010-04-08,5.6102
2010-04-09,0.1864
2010-04-12,-0.7442
2010-04-13,1.3121
2010-04-14,1.3876
2010-04-15,1.0036
2010-04-16,0.1807
2010-04-19,-0.4509
2010-04-20,2.3551
2010-04-21,0.0
2010-04-22,-0.0885
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,-0.7972
2010-04-28,0.8036
2010-04-29,3.4544
2010-04-30,0.4281
2010-05-03,3.8363
2010-05-04,-1.7241
2010-05-05,-0.2506
2010-05-06,0.0838
2010-05-07,-1.0042
2010-05-10,4.8183
2010-05-11,0.6452
2010-05-12,2.2436
2010-05-13,0.3135
2010-05-14,-0.0781
2010-05-17,-0.1564
2010-05-18,-0.3915
2010-05-19,-0.5503
2010-05-20,-5.6126000000000005
2010-05-21,-0.4188
2010-05-24,-0.5887
2010-05-25,-0.0846
2010-05-26,-1.2701
2010-05-27,2.7443999999999997
2010-05-28,-0.3339
2010-06-01,-3.0987999999999998
2010-06-02,3.2843999999999998
2010-06-03,1.3389
2010-06-04,-3.2205
2010-06-07,-2.6451000000000002
2010-06-08,-4.0316
2010-06-09,-2.1005
2010-06-10,0.5597
2010-06-11,1.2059
2010-06-14,1.1916
2010-06-15,1.721
2010-06-16,-0.089
2010-06-17,0.9804
2010-06-18,0.0883
2010-06-21,1.6755
2010-06-22,-3.209
2010-06-23,0.9857
2010-06-24,0.1775
2010-06-25,-0.4429
2010-06-28,-0.4448
2010-06-29,-5.8088
2010-06-30,1.7078
2010-07-01,2.3321
2010-07-02,-0.6381
2010-07-06,-2.4771
2010-07-07,-0.4704
2010-07-08,-1.7957999999999998
2010-07-09,0.0
2010-07-12,-3.3686
2010-07-13,-0.0996
2010-07-14,0.1994
2010-07-15,-2.7861000000000002
2010-07-16,-3.173
2010-07-19,-1.3742
2010-07-20,0.0
2010-07-21,-0.7503
2010-07-22,0.432
2010-07-23,2.1505
2010-07-26,0.0
2010-07-27,2.4211
2010-07-28,0.1028
2010-07-29,1.54
2010-07-30,1.0111
2010-08-02,0.8008
2010-08-03,-8.5402
2010-08-04,4.5603
2010-08-05,-1.8692
2010-08-06,-0.8466
2010-08-09,5.2295
2010-08-10,-1.0142
2010-08-11,-5.0205
2010-08-12,4.315
2010-08-13,-1.9647999999999999
2010-08-16,4.2194
2010-08-17,0.5061
2010-08-18,2.0141
2010-08-19,-0.4936
2010-08-20,0.5952
2010-08-23,-1.2821
2010-08-24,-1.5984
2010-08-25,2.335
2010-08-26,0.1984
2010-08-27,5.3465
2010-08-30,-1.4098
2010-08-31,1.0486
2010-09-01,1.5093999999999999
2010-09-02,0.4647
2010-09-03,0.7401
2010-09-07,-0.3673
2010-09-08,0.1843
2010-09-09,0.0
2010-09-10,1.4719
2010-09-13,2.1759
2010-09-14,-0.1775
2010-09-15,-0.0889
2010-09-16,-0.3559
2010-09-17,0.1786
2010-09-20,2.3173
2010-09-21,-1.3066
2010-09-22,-0.2648
2010-09-23,-0.885
2010-09-24,1.5179
2010-09-27,0.088
2010-09-28,0.2636
2010-09-29,1.3146
2010-09-30,0.173
2010-10-01,1.209
2010-10-04,-3.2423
2010-10-05,1.8519
2010-10-06,-0.7792
2010-10-07,-0.8726
2010-10-08,-0.9683
2010-10-11,0.2667
2010-10-12,-0.7979
2010-10-13,2.7702999999999998
2010-10-14,-0.087
2010-10-15,-0.4352
2010-10-18,-0.5245
2010-10-19,-2.3726
2010-10-20,1.6202
2010-10-21,-0.8857
2010-10-22,-0.2681
2010-10-25,-1.2545
2010-10-26,-2.3593
2010-10-27,-0.0929
2010-10-28,-0.186
2010-10-29,0.5592
2010-11-01,0.7414
2010-11-02,2.8519
2010-11-03,0.4472
2010-11-04,4.8085
2010-11-05,0.2549
2010-11-08,-0.1695
2010-11-09,-0.8489
2010-11-10,0.5993
2010-11-11,-0.6809
2010-11-12,-0.0857
2010-11-15,0.4288
2010-11-16,-1.1102
2010-11-17,-1.0363
2010-11-18,2.2688
2010-11-19,-0.3413
2010-11-22,0.5993
2010-11-23,-0.8511
2010-11-24,2.5751
2010-11-26,-0.3347
2010-11-29,-0.084
2010-11-30,0.0
2010-12-01,0.3361
2010-12-02,0.67
2010-12-03,-0.0832
2010-12-06,-0.0833
2010-12-07,0.0
2010-12-08,-0.4167
2010-12-09,0.7531
2010-12-10,0.2492
2010-12-13,0.0
2010-12-14,0.1657
2010-12-15,0.2481
2010-12-16,1.0726
2010-12-17,1.6327
2010-12-20,0.8032
2010-12-21,2.0717
2010-12-22,0.7806
2010-12-23,1.0844
2010-12-27,1.2261
2010-12-28,-0.0757
2010-12-29,2.1212
2010-12-30,-0.2226
2010-12-31,0.223
2011-01-03,1.1869
2011-01-04,-1.7595
2011-01-05,0.7463
2011-01-06,0.1481
2011-01-07,0.5917
2011-01-10,0.5882
2011-01-11,1.2427
2011-01-12,8.231
2011-01-13,0.7338
2011-01-14,0.9934
2011-01-18,0.0
2011-01-19,-1.6393
2011-01-20,-2.6
2011-01-21,0.8214
2011-01-24,1.7651
2011-01-25,0.0667
2011-01-26,0.7333
2011-01-27,-0.3971
2011-01-28,-2.2591
2011-01-31,-2.8552
2011-02-01,2.1693
2011-02-02,-0.2055
2011-02-03,0.8922
2011-02-04,0.3401
2011-02-07,1.6949
2011-02-08,0.2667
2011-02-09,-0.266
2011-02-10,-0.0667
2011-02-11,0.934
2011-02-14,-0.1983
2011-02-15,-0.2649
2011-02-16,0.2656
2011-02-17,0.0
2011-02-18,0.9934
2011-02-22,-2.0328
2011-02-23,-2.008
2011-02-24,2.459
2011-02-25,0.5333
2011-02-28,0.0663
2011-03-01,-1.9881
2011-03-02,1.4199
2011-03-03,1.8667
2011-03-04,1.178
2011-03-07,-1.8758
2011-03-08,1.9776
2011-03-09,-0.1939
2011-03-10,-3.044
2011-03-11,1.9372
2011-03-14,1.114
2011-03-15,5.7032
2011-03-16,-0.7357
2011-03-17,0.803
2011-03-18,0.9804
2011-03-21,3.034
2011-03-22,0.1767
2011-03-23,-0.0588
2011-03-24,0.1765
2011-03-25,0.4698
2011-03-28,0.0
2011-03-29,0.1753
2011-03-30,0.3501
2011-03-31,0.0581
2011-04-01,-0.6392
2011-04-04,-1.462
2011-04-05,0.178
2011-04-06,-0.5924
2011-04-07,-0.7747
2011-04-08,-1.2612999999999999
2011-04-11,0.9124
2011-04-12,-0.5425
2011-04-13,3.5152
2011-04-14,3.8642
2011-04-15,0.7892
2011-04-18,0.1119
2011-04-19,0.0
2011-04-20,0.2793
2011-04-21,1.6713
2011-04-25,0.5479
2011-04-26,-0.218
2011-04-27,-0.3277
2011-04-28,0.0548
2011-04-29,0.3286
2011-05-02,-0.4913
2011-05-03,-7.7345
2011-05-04,-2.8537
2011-05-05,-2.0808
2011-05-06,6.3125
2011-05-09,1.0582
2011-05-10,1.9779
2011-05-11,-2.0536
2011-05-12,0.1747
2011-05-13,-2.2674
2011-05-16,-1.8441
2011-05-17,-0.3636
2011-05-18,1.4599
2011-05-19,-0.2998
2011-05-20,-0.6615
2011-05-23,0.0605
2011-05-24,-0.484
2011-05-25,0.1824
2011-05-26,2.7913
2011-05-27,-0.8855
2011-05-31,3.6927
2011-06-01,-1.6657
2011-06-02,-1.4019
2011-06-03,-2.1327
2011-06-06,-0.1211
2011-06-07,-0.0606
2011-06-08,-1.2735
2011-06-09,0.1229
2011-06-10,-0.9202
2011-06-13,-1.1146
2011-06-14,1.0645
2011-06-15,-3.9653
2011-06-16,-2.0
2011-06-17,-1.7774999999999999
2011-06-20,3.2842000000000002
2011-06-21,2.8552999999999997
2011-06-22,-2.3344
2011-06-23,1.292
2011-06-24,0.4464
2011-06-27,0.8889
2011-06-28,1.9508999999999999
2011-06-29,-0.4321
2011-06-30,0.434
2011-07-01,3.7654
2011-07-05,-1.6061999999999999
2011-07-06,-1.3301
2011-07-07,1.1029
2011-07-08,-0.4848
2011-07-11,-1.7052
2011-07-12,0.8674
2011-07-13,1.6585
2011-07-14,-0.3021
2011-07-15,-0.1818
2011-07-18,-1.1536
2011-07-19,1.2899
2011-07-20,0.9096
2011-07-21,1.0817
2011-07-22,-0.2973
2011-07-25,-1.0137
2011-07-26,-1.3253
2011-07-27,-1.7094
2011-07-28,5.0932
2011-07-29,0.8274
2011-08-01,0.1758
2011-08-02,-2.1065
2011-08-03,2.5105
2011-08-04,-2.7988
2011-08-05,-0.2999
2011-08-08,-3.3093
2011-08-09,0.3734
2011-08-10,9.6714
2011-08-11,0.3392
2011-08-12,6.9859
2011-08-15,3.1069
2011-08-16,-1.1747
2011-08-17,0.4651
2011-08-18,-7.8704
2011-08-19,-0.9492
2011-08-22,0.5637
2011-08-23,8.5762
2011-08-24,0.1033
2011-08-25,-0.3094
2011-08-26,2.9488
2011-08-29,2.5628
2011-08-30,0.49
2011-08-31,-1.5114999999999998
2011-09-01,-4.1584
2011-09-02,-1.0847
2011-09-06,1.201
2011-09-07,5.16
2011-09-08,-0.1472
2011-09-09,-2.6536
2011-09-12,1.0096
2011-09-13,0.4998
2011-09-14,0.1989
2011-09-15,-0.2978
2011-09-16,-0.896
2011-09-19,-1.1552
2011-09-20,-5.2846
2011-09-21,-2.0386
2011-09-22,3.6692
2011-09-23,0.2641
2011-09-26,-1.8967
2011-09-27,1.2889
2011-09-28,-4.0297
2011-09-29,0.0552
2011-09-30,-3.037
2011-10-03,2.5057
2011-10-04,12.3889
2011-10-05,2.175
2011-10-06,-4.209
2011-10-07,-1.0101
2011-10-10,-0.7143
2011-10-11,1.8498999999999999
2011-10-12,3.33
2011-10-13,7.9102
2011-10-14,2.9864
2011-10-17,-2.6801
2011-10-18,1.4898
2011-10-19,0.9342
2011-10-20,1.234
2011-10-21,0.1306
2011-10-24,-2.2174
2011-10-25,-0.8893
2011-10-26,-2.6021
2011-10-27,5.2971
2011-10-28,-1.6185
2011-10-31,-3.068
2011-11-01,-0.367
2011-11-02,2.0258
2011-11-03,3.2942
2011-11-04,-3.2765
2011-11-07,1.1292
2011-11-08,1.8758
2011-11-09,-5.7431
2011-11-10,0.3721
2011-11-11,1.2048
2011-11-14,-0.5037
2011-11-15,4.694
2011-11-16,-1.0989
2011-11-17,-1.2889
2011-11-18,-1.2607
2011-11-21,-3.1008
2011-11-22,0.5176
2011-11-23,-1.8727
2011-11-25,-1.0973
2011-11-28,6.657
2011-11-29,2.4876
2011-11-30,3.8394
2011-12-01,-1.53
2011-12-02,1.899
2011-12-05,4.5743
2011-12-06,-1.1746
2011-12-07,-1.8033000000000001
2011-12-08,-3.2554
2011-12-09,5.1337
2011-12-12,-0.8207
2011-12-13,-1.1171
2011-12-14,0.8787
2011-12-15,-0.4148
2011-12-16,-1.6242999999999999
2011-12-19,-3.5140000000000002
2011-12-20,1.8868
2011-12-21,4.6081
2011-12-22,0.3705
2011-12-23,1.3946
2011-12-27,2.6699
2011-12-28,1.6548
2011-12-29,-1.1628
2011-12-30,-0.0392
2012-01-03,-3.9623
2012-01-04,-1.3072
2012-01-05,-1.2003
2012-01-06,0.5027
2012-01-09,-0.5419
2012-01-10,-6.1609
2012-01-11,-0.3573
2012-01-12,-5.4684
2012-01-13,1.9915
2012-01-17,-2.557
2012-01-18,2.3378
2012-01-19,1.4452
2012-01-20,-0.2757
2012-01-23,0.3226
2012-01-24,-0.1837
2012-01-25,0.0
2012-01-26,2.8992
2012-01-27,0.805
2012-01-30,0.1331
2012-01-31,-0.2215
2012-02-01,5.373
2012-02-02,-4.4248
2012-02-03,2.9101
2012-02-06,-0.5998
2012-02-07,0.6897
2012-02-08,-0.3853
2012-02-09,0.5587
2012-02-10,-2.6923
2012-02-13,0.1318
2012-02-14,-0.9649
2012-02-15,-1.0629
2012-02-16,2.7305
2012-02-17,-2.0915
2012-02-21,-1.6021
2012-02-22,-3.5278
2012-02-23,7.8293
2012-02-24,-0.4783
2012-02-27,0.3058
2012-02-28,-1.8728
2012-02-29,-0.577
2012-03-01,-0.4464
2012-03-02,0.0897
2012-03-05,1.9713
2012-03-06,-2.8120000000000003
2012-03-07,1.0398
2012-03-08,2.1477
2012-03-09,4.0736
2012-03-12,-0.3788
2012-03-13,1.6477
2012-03-14,0.7897
2012-03-15,1.3195999999999999
2012-03-16,1.1396
2012-03-19,1.5694
2012-03-20,0.0396
2012-03-21,0.8317
2012-03-22,-2.7494
2012-03-23,-3.4733
2012-03-26,2.2176
2012-03-27,0.2865
2012-03-28,1.7551
2012-03-29,-2.5672
2012-03-30,-1.935
2012-04-02,2.6868
2012-04-03,1.5535999999999999
2012-04-04,-4.4283
2012-04-05,-1.8534000000000002
2012-04-09,-0.3863
2012-04-10,0.3878
2012-04-11,1.073
2012-04-12,0.2972
2012-04-13,-0.4657
2012-04-16,-0.7231
2012-04-17,3.1277
2012-04-18,-2.4512
2012-04-19,-2.0017
2012-04-20,2.9118
2012-04-23,-2.1115
2012-04-24,0.5608
2012-04-25,1.8018
2012-04-26,-1.1378
2012-04-27,3.8363
2012-04-30,-3.6535
2012-05-01,-1.7043
2012-05-02,1.3437000000000001
2012-05-03,-1.0265
2012-05-04,0.4322
2012-05-07,2.8399
2012-05-08,0.6276
2012-05-09,-0.0832
2012-05-10,0.0
2012-05-11,-0.2081
2012-05-14,-2.2102
2012-05-15,1.0661
2012-05-16,0.2532
2012-05-17,-1.6835
2012-05-18,-0.7705
2012-05-21,2.5884
2012-05-22,0.2944
2012-05-23,0.5451
2012-05-24,-0.834
2012-05-25,-3.3221
2012-05-29,0.0
2012-05-30,-2.1314
2012-05-31,0.1778
2012-06-01,-3.3718
2012-06-04,-1.3774
2012-06-05,0.9777
2012-06-06,1.9364
2012-06-07,-0.6784
2012-06-08,0.7286
2012-06-11,-0.9946
2012-06-12,0.3653
2012-06-13,-3.2757
2012-06-14,3.904
2012-06-15,5.2965
2012-06-18,3.8263
2012-06-19,1.7391
2012-06-20,-1.0989
2012-06-21,-2.2634
2012-06-22,0.5474
2012-06-25,0.5863
2012-06-26,2.3314
2012-06-27,2.6037
2012-06-28,1.8636
2012-06-29,2.2965999999999998
2012-07-02,1.1035
2012-07-03,1.4678
2012-07-05,-1.8917000000000002
2012-07-06,-0.3025
2012-07-09,0.6068
2012-07-10,-2.7516
2012-07-11,-3.2946
2012-07-12,-0.1202
2012-07-13,1.3242
2012-07-16,-0.8713
2012-07-17,-0.1199
2012-07-18,-0.04
2012-07-19,-3.5614
2012-07-20,-1.3693
2012-07-23,-0.9676
2012-07-24,-3.3985
2012-07-25,1.847
2012-07-26,0.0432
2012-07-27,0.3884
2012-07-30,-1.2468
2012-07-31,-2.1332
2012-08-01,-3.2028
2012-08-02,-9.9724
2012-08-03,4.2369
2012-08-06,4.6523
2012-08-07,0.7955
2012-08-08,0.65
2012-08-09,-8.2103
2012-08-10,5.0754
2012-08-13,0.0
2012-08-14,0.1913
2012-08-15,2.148
2012-08-16,1.0748
2012-08-17,1.5718999999999999
2012-08-20,-1.8662
2012-08-21,0.3247
2012-08-22,-0.601
2012-08-23,-1.1163
2012-08-24,0.0
2012-08-27,1.6463
2012-08-28,-0.6016
2012-08-29,1.7691
2012-08-30,-0.2745
2012-08-31,0.0459
2012-09-04,1.5589
2012-09-05,-0.7223
2012-09-06,0.1364
2012-09-07,-0.5904
2012-09-10,1.9644
2012-09-11,0.8961
2012-09-12,1.1545
2012-09-13,1.3608
2012-09-14,0.1732
2012-09-17,-1.5564
2012-09-18,0.527
2012-09-19,-0.3932
2012-09-20,-0.1316
2012-09-21,0.8783
2012-09-24,0.8272
2012-09-25,-1.1226
2012-09-26,0.131
2012-09-27,1.2647
2012-09-28,-0.0861
2012-10-01,0.5603
2012-10-02,2.7004
2012-10-03,-1.1686
2012-10-04,-0.1689
2012-10-05,-1.5228000000000002
2012-10-08,-0.7732
2012-10-09,-0.4329
2012-10-10,-0.8261
2012-10-11,-1.0083
2012-10-12,-1.1957
2012-10-15,-0.2689
2012-10-16,-0.3146
2012-10-17,1.6682000000000001
2012-10-18,-1.9512
2012-10-19,-2.3066
2012-10-22,-0.5556
2012-10-23,0.2793
2012-10-24,-0.1393
2012-10-25,1.3017
2012-10-26,-0.0459
2012-10-31,1.4233
2012-11-01,0.679
2012-11-02,-1.4388
2012-11-05,2.281
2012-11-06,-0.6244
2012-11-07,-4.1293
2012-11-08,0.1404
2012-11-09,-1.683
2012-11-12,-0.2378
2012-11-13,-1.8589
2012-11-14,-5.7309
2012-11-15,0.4122
2012-11-16,-1.2314
2012-11-19,0.7792
2012-11-20,0.0515
2012-11-21,2.5244999999999997
2012-11-23,-0.6533
2012-11-26,5.2099
2012-11-27,2.5962
2012-11-28,-1.687
2012-11-29,3.0505
2012-11-30,0.3238
2012-12-03,0.9221
2012-12-04,1.0507
2012-12-05,-0.3165
2012-12-06,-0.2721
2012-12-07,-0.2274
2012-12-10,0.3646
2012-12-11,0.3633
2012-12-12,3.3937
2012-12-13,-1.4442
2012-12-14,-2.087
2012-12-17,2.0408
2012-12-18,0.1333
2012-12-19,0.7989
2012-12-20,2.642
2012-12-21,-0.1287
2012-12-24,-0.3007
2012-12-26,0.6032
2012-12-27,0.8565
2012-12-28,0.0
2012-12-31,4.8408
2013-01-02,1.4176
2013-01-03,-2.5559
2013-01-04,0.041
2013-01-07,-1.5977000000000001
2013-01-08,-1.249
2013-01-09,-11.0034
2013-01-10,0.379
2013-01-11,-0.1416
2013-01-14,2.6938
2013-01-15,1.4266
2013-01-16,-1.9964
2013-01-17,0.7407
2013-01-18,1.9761
2013-01-22,0.3605
2013-01-23,-0.3143
2013-01-24,1.3514
2013-01-25,-0.8
2013-01-28,1.9264999999999999
2013-01-29,0.7912
2013-01-30,-3.7942
2013-01-31,-0.1813
2013-02-01,0.7266
2013-02-04,-1.9386999999999999
2013-02-05,-0.6437
2013-02-06,-0.2314
2013-02-07,0.1855
2013-02-08,0.7407
2013-02-11,-1.6543999999999999
2013-02-12,-0.7009
2013-02-13,1.2706
2013-02-14,-2.1375
2013-02-15,1.7094
2013-02-19,0.3268
2013-02-20,-1.3495
2013-02-21,-1.7925
2013-02-22,-1.0567
2013-02-25,-1.6019
2013-02-26,1.2827
2013-02-27,0.0
2013-02-28,-0.3897
2013-03-01,1.3203
2013-03-04,-0.2896
2013-03-05,-0.0968
2013-03-06,3.3915
2013-03-07,1.359
2013-03-08,3.19
2013-03-11,1.6129
2013-03-12,-1.2346
2013-03-13,2.8571
2013-03-14,0.3472
2013-03-15,-1.1246
2013-03-18,-1.5311
2013-03-19,0.5775
2013-03-20,0.7951
2013-03-21,1.2708
2013-03-22,0.6923
2013-03-25,0.6016
2013-03-26,1.0252
2013-03-27,1.4799
2013-03-28,0.875
2013-04-01,-3.0979
2013-04-02,0.1705
2013-04-03,-0.8085
2013-04-04,1.2441
2013-04-05,1.1441
2013-04-08,0.0838
2013-04-09,-10.9251
2013-04-10,-1.7856999999999998
2013-04-11,-1.1482999999999999
2013-04-12,-0.8228
2013-04-15,-2.3914
2013-04-16,0.3
2013-04-17,-4.337
2013-04-18,-2.0323
2013-04-19,-0.5851
2013-04-22,-0.8561
2013-04-23,1.4571
2013-04-24,0.0
2013-04-25,0.0532
2013-04-26,-0.1063
2013-04-29,0.7983
2013-04-30,0.0528
2013-05-01,-0.0528
2013-05-02,-0.1056
2013-05-03,1.4799
2013-05-06,0.7813
2013-05-07,1.7054
2013-05-08,1.7276
2013-05-09,1.2987
2013-05-10,0.1972
2013-05-13,0.3445
2013-05-14,1.2751000000000001
2013-05-15,0.4843
2013-05-16,1.0602
2013-05-17,-0.0954
2013-05-20,0.3341
2013-05-21,0.666
2013-05-22,-0.3781
2013-05-23,-0.4269
2013-05-24,1.4769
2013-05-28,1.6901000000000002
2013-05-29,-0.0462
2013-05-30,-0.97
2013-05-31,-0.2799
2013-06-03,0.8887
2013-06-04,-0.6954
2013-06-05,-0.0467
2013-06-06,1.0743
2013-06-07,0.7394
2013-06-10,-1.422
2013-06-11,0.0931
2013-06-12,-0.4184
2013-06-13,0.3268
2013-06-14,0.4653
2013-06-17,1.5285
2013-06-18,0.365
2013-06-19,0.2273
2013-06-20,-2.9025
2013-06-21,-0.3737
2013-06-24,-2.1566
2013-06-25,-2.0604
2013-06-26,-16.4873
2013-06-27,2.7534
2013-06-28,0.2281
2013-07-01,-1.2514
2013-07-02,0.6336
2013-07-03,-0.4579
2013-07-05,0.2875
2013-07-08,-0.2294
2013-07-09,1.0345
2013-07-10,-0.4551
2013-07-11,-0.9143
2013-07-12,0.0
2013-07-15,0.4037
2013-07-16,-0.4595
2013-07-17,-0.4616
2013-07-18,-0.058
2013-07-19,-0.9861
2013-07-22,3.1048999999999998
2013-07-23,-1.0227
2013-07-24,-1.9518
2013-07-25,0.2342
2013-07-26,-1.285
2013-07-29,-1.0059
2013-07-30,1.7334
2013-07-31,-1.2338
2013-08-01,1.6657
2013-08-02,2.282
2013-08-05,2.1167
2013-08-06,-2.521
2013-08-07,-2.7586
2013-08-08,12.766
2013-08-09,-0.1572
2013-08-12,2.9396
2013-08-13,-1.0199
2013-08-14,-1.0819
2013-08-15,-3.6458
2013-08-16,-0.3243
2013-08-19,-2.3861
2013-08-20,0.3889
2013-08-21,0.0553
2013-08-22,2.7655
2013-08-23,0.0538
2013-08-26,1.3448
2013-08-27,-2.1231
2013-08-28,-1.5727
2013-08-29,2.5895
2013-08-30,-2.0945
2013-09-03,-0.768
2013-09-04,-0.5528
2013-09-05,-1.1117
2013-09-06,-4.4407
2013-09-09,-0.1765
2013-09-10,0.1768
2013-09-11,-0.3529
2013-09-12,0.0
2013-09-13,-0.4132
2013-09-16,-1.7189999999999999
2013-09-17,1.2666
2013-09-18,-0.8338
2013-09-19,-0.6006
2013-09-20,-0.6647
2013-09-23,0.3041
2013-09-24,-0.9703
2013-09-25,-1.4085
2013-09-26,2.4845
2013-09-27,1.3333
2013-09-30,1.6745999999999999
2013-10-01,1.3529
2013-10-02,0.1741
2013-10-03,-2.2596
2013-10-04,1.8376000000000001
2013-10-07,0.6985
2013-10-08,0.0
2013-10-09,6.0116
2013-10-10,0.6543
2013-10-11,0.5417
2013-10-14,1.2392
2013-10-15,-1.1176
2013-10-16,0.4306
2013-10-17,0.2144
2013-10-18,0.9626
2013-10-21,1.1653
2013-10-22,-0.6283
2013-10-23,1.1591
2013-10-24,-0.0521
2013-10-25,0.9901
2013-10-28,-0.774
2013-10-29,-1.3521
2013-10-30,-0.2636
2013-10-31,-2.9598
2013-11-01,0.1089
2013-11-04,0.7617
2013-11-05,-1.1339
2013-11-06,-1.5838
2013-11-07,-1.2764
2013-11-08,4.1034
2013-11-11,0.8639
2013-11-12,2.5161
2013-11-13,-0.6266
2013-11-14,0.0
2013-11-15,2.9427
2013-11-18,1.5314
2013-11-19,-0.2514
2013-11-20,-1.1593
2013-11-21,-0.102
2013-11-22,0.3063
2013-11-25,1.6794
2013-11-26,1.0511
2013-11-27,-0.6934
2013-11-29,0.0
2013-12-02,-0.5985
2013-12-03,-0.853
2013-12-04,-0.1012
2013-12-05,0.5572
2013-12-06,1.1083
2013-12-09,-0.299
2013-12-10,-0.7996
2013-12-11,-1.3602
2013-12-12,0.1021
2013-12-13,1.0714
2013-12-16,0.9086
2013-12-17,0.3002
2013-12-18,0.1995
2013-12-19,-0.6969
2013-12-20,0.2005
2013-12-23,3.3017
2013-12-24,-0.4843
2013-12-26,2.0438
2013-12-27,-0.763
2013-12-30,0.0961
2013-12-31,0.24
2014-01-02,0.3352
2014-01-03,0.0
2014-01-06,-0.6683
2014-01-07,3.0754
2014-01-08,4.6154
2014-01-09,7.9768
2014-01-10,2.3525
2014-01-13,0.6855
2014-01-14,-0.7209
2014-01-15,-1.1698
2014-01-16,-0.6531
2014-01-17,-0.9039
2014-01-21,1.5755
2014-01-22,0.9796
2014-01-23,-0.768
2014-01-24,-2.5255
2014-01-27,-1.0029
2014-01-28,1.6463
2014-01-29,-1.3704
2014-01-30,0.3368
2014-01-31,-1.9723000000000002
2014-02-03,-2.1832
2014-02-04,-0.8315
2014-02-05,-1.0591
2014-02-06,1.8287
2014-02-07,0.7008
2014-02-10,-1.2179
2014-02-11,-1.0568
2014-02-12,2.5366999999999997
2014-02-13,3.2552
2014-02-14,-0.5464
2014-02-18,2.4091
2014-02-19,-2.8477
2014-02-20,-0.5947
2014-02-21,-1.6239
2014-02-24,2.3891999999999998
2014-02-25,-2.3759
2014-02-26,-0.9126
2014-02-27,-2.7193
2014-02-28,-0.6312
2014-03-03,0.3176
2014-03-04,3.754
2014-03-05,0.1308
2014-03-06,0.8707
2014-03-07,0.3021
2014-03-10,-0.5164
2014-03-11,-2.1194
