ticker,KLAC US Equity
2000-05-25,-8.0729
2000-05-26,2.9745
2000-05-30,16.0935
2000-05-31,-6.0427
2000-06-01,10.7188
2000-06-02,12.0729
2000-06-05,-4.5732
2000-06-06,-7.0288
2000-06-07,5.1546
2000-06-08,1.5251000000000001
2000-06-09,-0.5365
2000-06-12,-6.1489
2000-06-13,2.5286999999999997
2000-06-14,-4.7085
2000-06-15,1.6471
2000-06-16,1.6204
2000-06-19,12.0729
2000-06-20,3.1504
2000-06-21,-0.7882
2000-06-22,-2.0854
2000-06-23,-3.9554
2000-06-26,6.547
2000-06-27,-3.4688
2000-06-28,1.6427
2000-06-29,-6.8687000000000005
2000-06-30,1.6269
2000-07-03,-0.4269
2000-07-05,-14.1479
2000-07-06,1.8727
2000-07-07,5.3922
2000-07-10,-1.6279
2000-07-11,6.1466
2000-07-12,6.9042
2000-07-13,-1.7708
2000-07-14,5.1962
2000-07-17,2.7218
2000-07-18,-5.6919
2000-07-19,-8.845
2000-07-20,2.3973
2000-07-21,-10.0334
2000-07-24,3.8414
2000-07-25,5.3699
2000-07-26,-0.6795
2000-07-27,-7.8677
2000-07-28,0.8663
2000-07-31,4.5399
2000-08-01,-6.2207
2000-08-02,1.627
2000-08-03,-11.9458
2000-08-04,0.6993
2000-08-07,5.4167
2000-08-08,-3.5573
2000-08-09,1.0929
2000-08-10,-8.3784
2000-08-11,5.4572
2000-08-14,14.1259
2000-08-15,3.4314
2000-08-16,0.9479
2000-08-17,2.9343
2000-08-18,0.4561
2000-08-21,-4.1998
2000-08-22,5.4502
2000-08-23,8.427
2000-08-24,-2.487
2000-08-25,0.8502
2000-08-28,3.1612
2000-08-29,2.3493
2000-08-30,4.0918
2000-08-31,0.6711
2000-09-01,1.8094999999999999
2000-09-05,-2.8999
2000-09-06,-8.7909
2000-09-07,3.3008
2000-09-08,-8.7935
2000-09-11,-2.8026999999999997
2000-09-12,-7.3818
2000-09-13,2.6151999999999997
2000-09-14,-0.9709
2000-09-15,-2.2059
2000-09-18,-1.3784
2000-09-19,8.5133
2000-09-20,-0.1171
2000-09-21,-7.5029
2000-09-22,-12.0406
2000-09-25,-2.5937
2000-09-26,-5.7692
2000-09-27,2.6688
2000-09-28,10.8563
2000-09-29,-9.1034
2000-10-02,-7.739
2000-10-03,-0.8224
2000-10-04,7.9602
2000-10-05,-6.1444
2000-10-06,-7.5286
2000-10-09,2.1239
2000-10-10,-5.026
2000-10-11,4.0146
2000-10-12,-2.6316
2000-10-13,-0.3604
2000-10-16,-9.0416
2000-10-17,-10.7356
2000-10-18,1.3363
2000-10-19,23.0769
2000-10-20,-1.6071
2000-10-23,5.4446
2000-10-24,-8.2616
2000-10-25,-3.7523
2000-10-26,2.3392
2000-10-27,-5.1429
2000-10-30,-0.4016
2000-10-31,9.0726
2000-11-01,-2.9575
2000-11-02,2.0952
2000-11-03,-3.9179
2000-11-06,-0.5825
2000-11-07,-4.6875
2000-11-08,-8.1967
2000-11-09,1.7856999999999998
2000-11-10,-7.8947
2000-11-13,6.4286
2000-11-14,9.1723
2000-11-15,4.0984
2000-11-16,-8.6614
2000-11-17,2.8017
2000-11-20,-3.9832
2000-11-21,-0.655
2000-11-22,2.8571
2000-11-24,12.1795
2000-11-27,-4.7619
2000-11-28,-11.9
2000-11-29,8.7401
2000-11-30,-8.142
2000-12-01,0.9091
2000-12-04,5.1802
2000-12-05,12.6338
2000-12-06,-4.1825
2000-12-07,-3.373
2000-12-08,18.0698
2000-12-11,2.4348
2000-12-12,-11.3752
2000-12-13,-6.705
2000-12-14,-1.6427
2000-12-15,1.4614
2000-12-18,1.8519
2000-12-19,-0.404
2000-12-20,-4.6653
2000-12-21,-1.2766
2000-12-22,9.6983
2000-12-26,-3.3399
2000-12-27,9.3496
2000-12-28,4.2751
2000-12-29,-3.9215999999999998
2001-01-02,1.2987
2001-01-03,25.0916
2001-01-04,-6.735
2001-01-05,-6.5934
2001-01-08,8.5714
2001-01-09,2.7864
2001-01-10,-4.8193
2001-01-11,8.3861
2001-01-12,-6.7153
2001-01-16,-6.8858
2001-01-17,8.5714
2001-01-18,14.0867
2001-01-19,-2.4423
2001-01-22,-5.146
2001-01-23,3.3724
2001-01-24,1.4184
2001-01-25,-2.0979
2001-01-26,-1.5714000000000001
2001-01-29,1.5965
2001-01-30,5.0
2001-01-31,-0.1361
2001-02-01,-0.2725
2001-02-02,-8.0601
2001-02-05,-3.5661
2001-02-06,-1.849
2001-02-07,-3.6107
2001-02-08,-4.886
2001-02-09,-1.7123
2001-02-12,8.3624
2001-02-13,-4.5016
2001-02-14,16.1616
2001-02-15,2.7536
2001-02-16,-5.9238
2001-02-20,-3.2984
2001-02-21,-0.9302
2001-02-22,2.6604
2001-02-23,5.7927
2001-02-26,-2.4496
2001-02-27,-5.4653
2001-02-28,-10.625
2001-03-01,10.3147
2001-03-02,1.1094
2001-03-05,4.7022
2001-03-06,7.7844
2001-03-07,1.3889
2001-03-08,-0.5479
2001-03-09,-8.1267
2001-03-12,-1.0495
2001-03-13,6.2121
2001-03-14,2.5678
2001-03-15,-8.344899999999999
2001-03-16,-6.3733
2001-03-19,8.2658
2001-03-20,-8.0838
2001-03-21,4.0717
2001-03-22,14.241
2001-03-23,-1.5068000000000001
2001-03-26,0.0
2001-03-27,0.9736
2001-03-28,-6.3361
2001-03-29,-1.9118
2001-03-30,-5.5472
2001-04-02,-11.5873
2001-04-03,1.7953000000000001
2001-04-04,-7.5838
2001-04-05,13.5496
2001-04-06,-3.1933
2001-04-09,-5.5278
2001-04-10,8.3211
2001-04-11,11.4007
2001-04-12,7.3099
2001-04-16,-1.317
2001-04-17,-1.6797
2001-04-18,10.1802
2001-04-19,12.1495
2001-04-20,-1.3068
2001-04-23,-2.8977
2001-04-24,-0.7312
2001-04-25,4.6586
2001-04-26,-4.2229
2001-04-27,4.5482
2001-04-30,4.4073
2001-05-01,0.7096
2001-05-02,-2.4571
2001-05-03,-5.4269
2001-05-04,-0.47
2001-05-07,-3.0303
2001-05-08,5.0933
2001-05-09,-4.3638
2001-05-10,1.1912
2001-05-11,1.4166
2001-05-14,-2.1641
2001-05-15,-1.2065
2001-05-16,11.6833
2001-05-17,-0.2551
2001-05-18,1.3338
2001-05-21,9.2499
2001-05-22,-2.4922
2001-05-23,-6.0257
2001-05-24,2.7918
2001-05-25,-0.806
2001-05-29,-4.9638
2001-05-30,-7.8439
2001-05-31,4.1146
2001-06-01,2.1503
2001-06-04,-1.0051
2001-06-05,7.2222
2001-06-06,1.8403
2001-06-07,6.4035
2001-06-08,-3.1327
2001-06-11,-3.217
2001-06-12,1.6707999999999998
2001-06-13,-1.2455
2001-06-14,-5.6402
2001-06-15,1.4294
2001-06-18,1.5739
2001-06-19,-1.8197999999999999
2001-06-20,0.8258
2001-06-21,-1.6199
2001-06-22,1.0176
2001-06-25,3.7912
2001-06-26,-0.9176
2001-06-27,-2.2618
2001-06-28,4.7194
2001-06-29,1.74
2001-07-02,-0.0171
2001-07-03,0.9579
2001-07-05,-2.8973
2001-07-06,-9.8587
2001-07-09,-2.5358
2001-07-10,-7.3088
2001-07-11,2.7641
2001-07-12,7.7982
2001-07-13,-1.9342000000000001
2001-07-16,-7.9684
2001-07-17,5.4436
2001-07-18,-0.7317
2001-07-19,4.6068999999999996
2001-07-20,0.1566
2001-07-23,-3.8304
2001-07-24,-1.3209
2001-07-25,2.5329
2001-07-26,2.4302
2001-07-27,5.7059
2001-07-30,2.4671
2001-07-31,-1.5387
2001-08-01,4.9825
2001-08-02,4.1156
2001-08-03,-1.6653
2001-08-06,-0.8724
2001-08-07,-5.8326
2001-08-08,-7.8798
2001-08-09,-0.0597
2001-08-10,4.5581
2001-08-13,2.3796
2001-08-14,-2.8077
2001-08-15,-2.908
2001-08-16,-2.1478
2001-08-17,-3.383
2001-08-20,1.5215
2001-08-21,-4.845
2001-08-22,5.2643
2001-08-23,-0.4304
2001-08-24,6.1548
2001-08-27,1.338
2001-08-28,-1.6648
2001-08-29,-3.1913
2001-08-30,-1.2261
2001-08-31,0.0
2001-09-04,-5.6166
2001-09-05,-2.5658
2001-09-06,-2.1022
2001-09-07,0.1808
2001-09-10,-0.2708
2001-09-17,-6.4706
2001-09-18,-8.9744
2001-09-19,-6.6968
2001-09-20,-3.7881
2001-09-21,0.3848
2001-09-24,1.4155
2001-09-25,3.8092
2001-09-26,-8.4594
2001-09-27,-3.3966
2001-09-28,0.0317
2001-10-01,-2.1532999999999998
2001-10-02,-5.1456
2001-10-03,9.9966
2001-10-04,4.0633
2001-10-05,-0.4173
2001-10-08,8.8297
2001-10-09,-9.4609
2001-10-10,2.2479
2001-10-11,15.4486
2001-10-12,0.7977
2001-10-15,-6.4846
2001-10-16,5.1324
2001-10-17,-8.5692
2001-10-18,-0.9372
2001-10-19,4.6732
2001-10-22,7.5048
2001-10-23,-0.1274
2001-10-24,4.2347
2001-10-25,10.744
2001-10-26,-2.4088
2001-10-29,-6.2953
2001-10-30,-4.1566
2001-10-31,3.0257
2001-11-01,7.6848
2001-11-02,2.3182
2001-11-05,2.8432
2001-11-06,4.5356
2001-11-07,-0.3512
2001-11-08,-3.504
2001-11-09,1.4826
2001-11-12,1.9903
2001-11-13,4.9201
2001-11-14,-1.8203
2001-11-15,-0.3426
2001-11-16,1.0718
2001-11-19,-0.4802
2001-11-20,-7.8408
2001-11-21,2.8141
2001-11-23,1.0609
2001-11-26,5.0808
2001-11-27,4.2358
2001-11-28,-4.5045
2001-11-29,5.9012
2001-11-30,-4.7953
2001-12-03,-0.5973
2001-12-04,7.4304
2001-12-05,6.1894
2001-12-06,-0.9656
2001-12-07,-1.9677
2001-12-10,-0.7957
2001-12-11,1.4765
2001-12-12,1.1496
2001-12-13,-7.583
2001-12-14,1.5565
2001-12-17,5.0142
2001-12-18,0.3063
2001-12-19,-5.4967
2001-12-20,-6.2346
2001-12-21,1.419
2001-12-24,-0.7795
2001-12-26,0.7655
2001-12-27,1.0796000000000001
2001-12-28,1.4834
2001-12-31,-3.4106
2002-01-02,5.5287
2002-01-03,6.1185
2002-01-04,-0.018
2002-01-07,0.1982
2002-01-08,3.3273
2002-01-09,1.7581
2002-01-10,-0.6842
2002-01-11,-2.1013
2002-01-14,-1.9353
2002-01-15,-0.7714
2002-01-16,-9.5824
2002-01-17,2.2795
2002-01-18,-2.4047
2002-01-22,-4.1266
2002-01-23,7.6055
2002-01-24,0.1553
2002-01-25,5.4478
2002-01-28,0.7354
2002-01-29,-3.632
2002-01-30,6.0606
2002-01-31,2.2857
2002-02-01,-1.0475
2002-02-04,1.0233
2002-02-05,0.9605
2002-02-06,1.8855
2002-02-07,-7.6231
2002-02-08,2.2422
2002-02-11,3.6851000000000003
2002-02-12,-0.4681
2002-02-13,6.7584
2002-02-14,0.0
2002-02-15,-1.6642000000000001
2002-02-19,-2.9866
2002-02-20,2.2234
2002-02-21,-5.5881
2002-02-22,-1.0278
2002-02-25,6.3742
2002-02-26,0.9426
2002-02-27,-1.8509
2002-02-28,-1.6139999999999999
2002-03-01,10.8962
2002-03-04,3.7527
2002-03-05,0.4352
2002-03-06,-1.0909
2002-03-07,1.6015000000000001
2002-03-08,3.3011
2002-03-11,-3.2244
2002-03-12,-1.6659000000000002
2002-03-13,-4.3261
2002-03-14,-0.253
2002-03-15,3.8041
2002-03-18,0.565
2002-03-19,1.3817
2002-03-20,-2.7258
2002-03-21,1.6166
2002-03-22,-1.1212
2002-03-25,-1.3485
2002-03-26,1.165
2002-03-27,-1.2437
2002-03-28,3.3893
2002-04-01,3.0376
2002-04-02,-4.174
2002-04-03,-1.6143999999999998
2002-04-04,1.7183000000000002
2002-04-05,-0.1217
2002-04-08,0.5485
2002-04-09,-3.3793
2002-04-10,0.2039
2002-04-11,-0.1096
2002-04-12,-0.1724
2002-04-15,2.323
2002-04-16,4.694
2002-04-17,0.6007
2002-04-18,-4.4422
2002-04-19,-0.9297
2002-04-22,-0.9154
2002-04-23,-1.8554
2002-04-24,-4.5879
2002-04-25,0.5638
2002-04-26,-6.4303
2002-04-29,2.0617
2002-04-30,1.8128
2002-05-01,-0.017
2002-05-02,-6.3602
2002-05-03,-4.4014
2002-05-06,-0.2274
2002-05-07,2.5256
2002-05-08,8.3534
2002-05-09,-1.7094
2002-05-10,-5.3913
2002-05-13,5.6434
2002-05-14,4.9069
2002-05-15,-0.4478
2002-05-16,1.7161
2002-05-17,-1.5396999999999998
2002-05-20,-0.0832
2002-05-21,-2.5141999999999998
2002-05-22,-0.2391
2002-05-23,-2.2599
2002-05-24,-4.6593
2002-05-28,1.0656
2002-05-29,-3.6539
2002-05-30,-0.3396
2002-05-31,-1.3063
2002-06-03,-5.141
2002-06-04,3.458
2002-06-05,1.6419000000000001
2002-06-06,-3.9231
2002-06-07,-1.1409
2002-06-10,0.7896
2002-06-11,-3.4954
2002-06-12,2.2065
2002-06-13,-0.9369
2002-06-14,-0.3906
2002-06-17,4.066
2002-06-18,-1.0313
2002-06-19,-4.99
2002-06-20,-5.8848
2002-06-21,-1.2999
2002-06-24,4.7003
2002-06-25,-5.8773
2002-06-26,0.4839
2002-06-27,3.5084
2002-06-28,-2.5476
2002-07-01,-6.0696
2002-07-02,-2.7106
2002-07-03,5.6468
2002-07-05,7.9586
2002-07-08,-2.7699
2002-07-09,-6.1078
2002-07-10,-3.1706
2002-07-11,8.0928
2002-07-12,-0.0228
2002-07-15,5.7078
2002-07-16,-3.3909000000000002
2002-07-17,-0.2236
2002-07-18,-2.9801
2002-07-19,-1.1316
2002-07-22,1.0745
2002-07-23,-5.431
2002-07-24,3.4457
2002-07-25,-9.1661
2002-07-26,-3.0169
2002-07-29,4.3443
2002-07-30,3.6751
2002-07-31,-2.355
2002-08-01,-5.3567
2002-08-02,-0.6706
2002-08-05,-5.3469999999999995
2002-08-06,6.077
2002-08-07,-0.78
2002-08-08,3.2800000000000002
2002-08-09,-4.3307
2002-08-12,0.9328
2002-08-13,-3.751
2002-08-14,5.3657
2002-08-15,-1.5009000000000001
2002-08-16,6.3401
2002-08-19,4.4524
2002-08-20,-5.0955
2002-08-21,3.7687
2002-08-22,-2.7612
2002-08-23,-6.0885
2002-08-26,-1.0351
2002-08-27,-5.8629
2002-08-28,-2.6316
2002-08-29,0.961
2002-08-30,-2.2308
2002-09-03,-5.2023
2002-09-04,0.7702
2002-09-05,-4.586
2002-09-06,6.9426
2002-09-09,0.1561
2002-09-10,4.5497
2002-09-11,-0.3279
2002-09-12,-5.6519
2002-09-13,0.317
2002-09-16,-2.7172
2002-09-17,-5.4238
2002-09-18,2.3352
2002-09-19,-5.1007
2002-09-20,-0.9194
2002-09-23,-4.9607
2002-09-24,4.9944
2002-09-25,7.3319
2002-09-26,-5.3316
2002-09-27,0.9504
2002-09-30,-2.5802
2002-10-01,4.617
2002-10-02,0.7527
2002-10-03,-6.893
2002-10-04,-1.8963999999999999
2002-10-07,-1.8216
2002-10-08,1.1359
2002-10-09,-2.1003
2002-10-10,4.134
2002-10-11,5.6923
2002-10-14,2.0848
2002-10-15,8.2369
2002-10-16,-7.7673
2002-10-17,10.058
2002-10-18,1.8897
2002-10-21,3.3749000000000002
2002-10-22,-10.1471
2002-10-23,7.0704
2002-10-24,-2.9043
2002-10-25,5.8564
2002-10-28,4.1047
2002-10-29,-1.2857
2002-10-30,5.0072
2002-10-31,-1.8467
2002-11-01,4.9986
2002-11-04,1.3639999999999999
2002-11-05,-1.1346
2002-11-06,4.2701
2002-11-07,-6.2452
2002-11-08,1.1466
2002-11-11,-5.614
2002-11-12,1.4298
2002-11-13,-0.0564
2002-11-14,6.1213
2002-11-15,1.0633
2002-11-18,-1.5518
2002-11-19,-1.7099
2002-11-20,8.2359
2002-11-21,7.6091999999999995
2002-11-22,0.0
2002-11-25,3.0105
2002-11-26,-3.1038
2002-11-27,7.0844
2002-11-29,-3.559
2002-12-02,1.2905
2002-12-03,-5.4984
2002-12-04,-5.1798
2002-12-05,-1.8458
2002-12-06,0.3812
2002-12-09,-5.5443
2002-12-10,4.1544
2002-12-11,0.6433
2002-12-12,-1.8154
2002-12-13,-3.5417
2002-12-16,5.7235
2002-12-17,-3.2201
2002-12-18,-5.2745
2002-12-19,1.4763
2002-12-20,-0.6313
2002-12-23,3.5635
2002-12-24,-0.4801
2002-12-26,-1.7690000000000001
2002-12-27,-1.2278
2002-12-30,-1.7403
2002-12-31,-0.5623
2003-01-02,5.6262
2003-01-03,4.3897
2003-01-06,4.7179
2003-01-07,-0.9305
2003-01-08,-2.6693
2003-01-09,2.7425
2003-01-10,2.348
2003-01-13,-2.3183
2003-01-14,-1.9778
2003-01-15,-3.0265
2003-01-16,-1.6125
2003-01-17,-4.7846
2003-01-21,-0.8051
2003-01-22,1.3154
2003-01-23,0.5801
2003-01-24,-5.3557
2003-01-27,0.1741
2003-01-28,0.4345
2003-01-29,3.4035
2003-01-30,-5.8577
2003-01-31,-3.2889
2003-02-03,-1.2561
2003-02-04,0.2172
2003-02-05,1.517
2003-02-06,-1.7078
2003-02-07,-1.8306
2003-02-10,2.0544
2003-02-11,-0.5884
2003-02-12,-0.1869
2003-02-13,0.4057
2003-02-14,6.6522
2003-02-18,2.3317
2003-02-19,-1.3102
2003-02-20,1.9048
2003-02-21,-0.7363
2003-02-24,0.8274
2003-02-25,-0.9338
2003-02-26,-2.7420999999999998
2003-02-27,3.1718
2003-02-28,1.7649
2003-03-03,-3.9161
2003-03-04,-0.4076
2003-03-05,-0.38
2003-03-06,-0.4695
2003-03-07,-0.2948
2003-03-10,-4.4057
2003-03-11,0.0619
2003-03-12,3.8331
2003-03-13,5.2992
2003-03-14,-0.8199
2003-03-17,6.4424
2003-03-18,2.1157
2003-03-19,2.9898
2003-03-20,1.2223
2003-03-21,0.6038
2003-03-24,-4.176
2003-03-25,-0.3914
2003-03-26,0.4716
2003-03-27,0.1043
2003-03-28,-1.6671
2003-03-31,-4.7894
2003-04-01,0.69
2003-04-02,5.9409
2003-04-03,1.1215
2003-04-04,-1.5734
2003-04-07,0.8648
2003-04-08,-2.676
2003-04-09,-1.7351999999999999
2003-04-10,1.7115
2003-04-11,-2.6175
2003-04-14,2.0022
2003-04-15,0.4571
2003-04-16,3.0782
2003-04-17,3.7393
2003-04-21,2.2278000000000002
2003-04-22,2.4976
2003-04-23,-2.2456
2003-04-24,-0.0489
2003-04-25,-4.7922
2003-04-28,3.0046
2003-04-29,2.7175000000000002
2003-04-30,-0.4854
2003-05-01,0.0976
2003-05-02,2.4829
2003-05-05,0.9059
2003-05-06,1.5551
2003-05-07,-2.4594
2003-05-08,-2.3311
2003-05-09,3.4827
2003-05-12,2.683
2003-05-13,-2.017
2003-05-14,-2.8304
2003-05-15,1.0351
2003-05-16,-3.2404
2003-05-19,-3.7675
2003-05-20,0.9212
2003-05-21,-0.2282
2003-05-22,2.0076
2003-05-23,-0.5481
2003-05-27,5.486
2003-05-28,0.0475
2003-05-29,5.1507
2003-05-30,4.3567
2003-06-02,-1.6440000000000001
2003-06-03,4.1566
2003-06-04,3.6951
2003-06-05,0.5091
2003-06-06,-0.5065
2003-06-09,-2.2602
2003-06-10,0.2708
2003-06-11,0.3324
2003-06-12,-1.4289
2003-06-13,-4.2647
2003-06-16,3.5067
2003-06-17,0.1972
2003-06-18,2.4947
2003-06-19,-2.2048
2003-06-20,-0.4686
2003-06-23,-0.6214
2003-06-24,-2.0168
2003-06-25,0.0174
2003-06-26,2.0035
2003-06-27,-0.8753
2003-06-30,0.0646
2003-07-01,0.8416
2003-07-02,0.7236
2003-07-03,-1.4622
2003-07-07,6.6237
2003-07-08,-0.1614
2003-07-09,-0.5253
2003-07-10,-1.2591
2003-07-11,-1.4828999999999999
2003-07-14,5.117
2003-07-15,1.8868
2003-07-16,0.9357
2003-07-17,-2.6651
2003-07-18,-0.2579
2003-07-21,-1.2134
2003-07-22,5.3161
2003-07-23,2.1224
2003-07-24,-2.3966
2003-07-25,0.5947
2003-07-28,1.5446
2003-07-29,-1.5962
2003-07-30,-2.2347
2003-07-31,0.8257
2003-08-01,1.0803
2003-08-04,0.6895
2003-08-05,-3.7854
2003-08-06,-0.5733
2003-08-07,-1.0539
2003-08-08,-3.4566
2003-08-11,2.2689
2003-08-12,0.9566
2003-08-13,5.2621
2003-08-14,-0.3831
2003-08-15,-0.0192
2003-08-18,5.1154
2003-08-19,0.0439
2003-08-20,-0.6108
2003-08-21,3.126
2003-08-22,1.7859
2003-08-25,-0.1402
2003-08-26,0.7548
2003-08-27,1.9338
2003-08-28,0.3076
2003-08-29,1.2949
2003-09-02,-1.8335
2003-09-03,-3.1357
2003-09-04,2.4412
2003-09-05,-0.1381
2003-09-08,1.4870999999999999
2003-09-09,-1.5164
2003-09-10,-3.8581
2003-09-11,1.6016
2003-09-12,0.2303
2003-09-15,-1.9261
2003-09-16,3.6757
2003-09-17,-0.2259
2003-09-18,-1.1148
2003-09-19,-0.1761
2003-09-22,-2.7704
2003-09-23,1.1797
2003-09-24,-4.9507
2003-09-25,-0.3397
2003-09-26,-1.9315
2003-09-29,2.2398
2003-09-30,-2.5496
2003-10-01,2.2868
2003-10-02,-0.2842
2003-10-03,6.3652
2003-10-06,-0.5002
2003-10-07,0.8797
2003-10-08,1.2102
2003-10-09,2.1277
2003-10-10,0.8953
2003-10-13,-0.8362
2003-10-14,1.2046000000000001
2003-10-15,2.0745
2003-10-16,0.7996
2003-10-17,-3.1565
2003-10-20,1.058
2003-10-21,1.3171
2003-10-22,-3.25
2003-10-23,-7.8553
2003-10-24,-0.2243
2003-10-27,0.9181
2003-10-28,7.3895
2003-10-29,-0.1556
2003-10-30,-1.7835
2003-10-31,0.9697
2003-11-03,3.3525
2003-11-04,-0.3548
2003-11-05,0.7799
2003-11-06,2.4226
2003-11-07,-2.2175
2003-11-10,-2.2678
2003-11-11,1.4094
2003-11-12,1.8305
2003-11-13,-1.6312
2003-11-14,-3.4349
2003-11-17,-1.1039
2003-11-18,-1.9313
2003-11-19,0.3975
2003-11-20,-1.7276
2003-11-21,0.8057
2003-11-24,3.8329
2003-11-25,1.662
2003-11-26,-1.2218
2003-11-28,1.9686
2003-12-01,0.7859
2003-12-02,-0.2712
2003-12-03,-0.9689
2003-12-04,-1.459
2003-12-05,-3.1179
2003-12-08,-0.2517
2003-12-09,-4.1096
2003-12-10,0.9586
2003-12-11,4.2636
2003-12-12,1.5179
2003-12-15,-1.847
2003-12-16,-1.2903
2003-12-17,-1.3253
2003-12-18,2.5759
2003-12-19,-0.3587
2003-12-22,1.1341
2003-12-23,0.8544
2003-12-24,-0.1783
2003-12-26,0.0371
2003-12-29,1.8380999999999998
2003-12-30,1.2496
2003-12-31,0.3428
2004-01-02,-3.5873
2004-01-05,4.961
2004-01-06,-0.4895
2004-01-07,-0.6277
2004-01-08,1.4851
2004-01-09,2.2876
2004-01-12,2.9436
2004-01-13,-2.7796
2004-01-14,-0.4108
2004-01-15,1.7654
2004-01-16,0.6809
2004-01-20,0.6763
2004-01-21,-1.6315
2004-01-22,-1.1219999999999999
2004-01-23,-3.6343
2004-01-26,2.0478
2004-01-27,-2.8428
2004-01-28,-1.6007
2004-01-29,-0.3149
2004-01-30,0.0526
2004-02-02,-2.2098
2004-02-03,1.4885
2004-02-04,-2.0145
2004-02-05,1.2083
2004-02-06,2.459
2004-02-09,-2.1913
2004-02-10,-0.8001
2004-02-11,1.4339
2004-02-12,-1.5373999999999999
2004-02-13,-2.4767
2004-02-17,2.3371
2004-02-18,-0.3237
2004-02-19,0.2706
2004-02-20,-0.7017
2004-02-23,-2.591
2004-02-24,-0.2232
2004-02-25,0.6339
2004-02-26,0.1853
2004-02-27,-2.5333
2004-03-01,1.6505
2004-03-02,-0.1493
2004-03-03,-2.6168
2004-03-04,2.2073
2004-03-05,0.0
2004-03-08,-2.1221
2004-03-09,0.9977
2004-03-10,-0.4369
2004-03-11,-0.7823
2004-03-12,2.0962
2004-03-15,-2.2791
2004-03-16,0.2506
2004-03-17,1.3267
2004-03-18,-1.0436
2004-03-19,-4.7939
2004-03-22,-0.0604
2004-03-23,-0.3023
2004-03-24,2.1629
2004-03-25,1.5631
2004-03-26,-0.4481
2004-03-29,0.2935
2004-03-30,-1.0927
2004-03-31,-0.8088
2004-04-01,1.6508
2004-04-02,5.0088
2004-04-05,0.3913
2004-04-06,-1.6518000000000002
2004-04-07,-0.9058
2004-04-08,0.0381
2004-04-12,1.4849
2004-04-13,-1.5944
2004-04-14,-0.61
2004-04-15,-2.7043
2004-04-16,-3.5285
2004-04-19,2.3702
2004-04-20,-4.7705
2004-04-21,1.2786
2004-04-22,-4.5116
2004-04-23,0.9753
2004-04-26,-3.0693
2004-04-27,-1.5943
2004-04-28,-2.5202999999999998
2004-04-29,-3.2779
2004-04-30,-0.4773
2004-05-03,0.5516
2004-05-04,2.9335
2004-05-05,-0.4634
2004-05-06,0.2328
2004-05-07,-0.0929
2004-05-10,0.7438
2004-05-11,2.838
2004-05-12,-2.1764
2004-05-13,0.4358
2004-05-14,-0.1827
2004-05-17,-0.3432
2004-05-18,2.3646
2004-05-19,1.0316
2004-05-20,-0.0444
2004-05-21,-0.8883
2004-05-24,0.3585
2004-05-25,2.6345
2004-05-26,1.2399
2004-05-27,1.7619
