ticker,ZOM US Equity
2017-05-26,-0.2596
2017-06-01,-0.9891
2017-06-02,-2.0932
2017-06-05,0.151
2017-06-06,-0.2735
2017-06-07,-6.2369
2017-06-08,-0.453
2017-06-09,-6.106
2017-06-13,7.2393
2017-06-20,-3.1007
2017-06-22,5.0891
2017-06-23,-6.2247
2017-06-26,-1.6415
2017-07-05,7.3212
2017-07-06,1.0783
2017-07-10,1.0668
2017-07-11,-6.9444
2017-07-12,-1.8149
2017-07-14,6.4089
2017-07-18,-6.1314
2017-07-20,9.6731
2017-07-25,11.0124
2017-07-26,-5.9
2017-07-28,-0.3719
2017-07-31,0.1067
2017-08-02,-0.2664
2017-08-03,-1.2286
2017-08-07,8.1666
2017-08-08,-5.055
2017-08-16,0.0579
2017-08-17,-5.5789
2017-08-21,2.2297
2017-08-23,4.5256
2017-08-24,0.2087
2017-08-25,12.0198
2017-08-28,-0.1441
2017-08-29,-0.7446
2017-08-31,10.9809
2017-09-01,1.0984
2017-09-05,-0.1254
2017-09-06,-7.9498
2017-09-08,6.8818
2017-09-11,5.4223
2017-09-12,-5.3088
2017-09-13,-6.2753
2017-09-15,6.8182
2017-09-18,3.8298
2017-09-20,0.127
2017-09-21,-1.67
2017-09-22,0.0
2017-09-28,-1.0781
2017-10-02,-11.6857
2017-10-04,7.2092
2017-10-05,2.2222
2017-10-09,-7.8261
2017-10-10,5.8491
2017-10-11,2.4955
2017-10-12,-7.8261
2017-10-13,1.7452999999999999
2017-10-17,1.7478
2017-10-18,-1.8089
2017-10-20,-0.4826
2017-10-26,4.6862
2017-10-27,-2.0578
2017-11-01,-4.5705
2017-11-02,4.6512
2017-11-03,4.7359
2017-11-06,-0.0348
2017-11-07,-2.1399
2017-11-09,4.4444
2017-11-10,-0.3234
2017-11-13,-2.3864
2017-11-15,-8.3534
2017-11-16,12.0496
2017-11-17,0.2555
2017-11-20,-0.4036
2017-11-21,1.8853
2017-11-22,0.2637
2017-11-24,-0.6263
2017-11-27,0.8403
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,-0.1917
2017-12-01,-6.9049
2017-12-04,4.9327
2017-12-05,-3.8462
2017-12-06,-3.0444
2017-12-07,2.2232
2017-12-08,0.8969
2017-12-11,1.3333
2017-12-12,-4.386
2017-12-13,0.9174
2017-12-14,1.3727
2017-12-15,0.8878
2017-12-18,-0.8889
2017-12-19,-3.583
2017-12-20,-0.0047
2017-12-21,-5.1163
2017-12-22,0.451
2017-12-26,0.3806
2017-12-27,-3.2523
2017-12-28,-2.5175
2017-12-29,1.9123999999999999
2018-01-02,-3.8997
2018-01-03,-1.0526
2018-01-04,-1.5957
2018-01-05,7.5676
2018-01-08,2.0101
2018-01-09,-1.9704000000000002
2018-01-10,2.5126
2018-01-11,1.9607999999999999
2018-01-12,-3.8462
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,-0.5
2018-01-19,-2.5126
2018-01-22,2.0619
2018-01-23,0.697
2018-01-24,-0.6921
2018-01-25,1.0101
2018-01-26,4.5
2018-01-29,-4.3062000000000005
2018-01-30,0.0
2018-01-31,4.0
2018-02-01,0.0
2018-02-02,-4.3269
2018-02-05,0.5025
2018-02-06,-1.5
2018-02-07,1.0152
2018-02-08,0.5025
2018-02-09,-1.725
2018-02-12,6.843
2018-02-13,-4.7619
2018-02-14,-0.5
2018-02-15,13.0653
2018-02-16,-5.3333
2018-02-20,0.939
2018-02-21,-3.7209
2018-02-22,4.3478
2018-02-23,-4.6296
2018-02-26,-1.4563
2018-02-27,3.4483
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,-0.9524
2018-03-05,0.9615
2018-03-06,0.0
2018-03-07,-4.7667
2018-03-08,0.005
2018-03-09,2.5
2018-03-12,-1.9512
2018-03-13,2.9851
2018-03-14,0.0
2018-03-15,1.4493
2018-03-16,0.0
2018-03-19,-1.9048
2018-03-20,0.4854
2018-03-21,6.2802
2018-03-22,-4.5455
2018-03-23,4.2857
2018-03-26,0.4566
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,-8.1818
2018-04-03,1.4851
2018-04-04,1.9512
2018-04-05,0.0
2018-04-06,2.3923
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,-6.0748
2018-04-12,0.0
2018-04-13,0.4975
2018-04-16,-0.9901
2018-04-17,-0.5
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.5025
2018-04-23,-4.0
2018-04-24,1.5625
2018-04-25,-1.0256
2018-04-26,2.0725
2018-04-27,1.5228000000000002
2018-04-30,-1.5
2018-05-01,-1.0152
2018-05-02,-0.5128
2018-05-03,-1.5464
2018-05-04,0.0
2018-05-07,0.5236
2018-05-08,0.0
2018-05-09,1.3333
2018-05-10,-0.8018
2018-05-11,3.6269
2018-05-14,-5.0
2018-05-15,1.0526
2018-05-16,0.5208
2018-05-17,1.5544
2018-05-18,1.0204
2018-05-21,1.0101
2018-05-22,-0.5
2018-05-23,-1.7588
2018-05-24,-2.3018
2018-05-25,3.1414
2018-05-29,-5.0761
2018-05-30,0.5348
2018-05-31,4.7872
2018-06-01,-5.5838
2018-06-04,5.3763
2018-06-05,-3.0612
2018-06-06,0.5263
2018-06-07,1.5707
2018-06-08,-2.0619
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.5263
2018-06-15,-8.377
2018-06-18,12.0
2018-06-19,-3.0612
2018-06-20,-0.5263
2018-06-21,5.8201
2018-06-22,49.0
2018-06-25,-15.7718
2018-06-26,2.3904
2018-06-27,-11.284
2018-06-28,-2.193
2018-06-29,0.8969
2018-07-02,-1.3333
2018-07-03,2.2523
2018-07-05,-2.6432
2018-07-06,-4.9774
2018-07-09,1.4285999999999999
2018-07-10,1.4085
2018-07-11,3.7037
2018-07-12,0.0
2018-07-13,0.4464
2018-07-16,0.4444
2018-07-17,-2.2124
2018-07-18,-4.0724
2018-07-19,3.3019
2018-07-20,2.7397
2018-07-23,1.3333
2018-07-24,0.4386
2018-07-25,-1.7467000000000001
2018-07-26,0.8889
2018-07-27,-6.6079
2018-07-30,4.717
2018-07-31,-3.1532
2018-08-01,-0.9302
2018-08-02,0.0
2018-08-03,-0.939
2018-08-06,4.2654
2018-08-07,-0.4545
2018-08-08,-0.4566
2018-08-09,0.9174
2018-08-10,-4.0909
2018-08-13,0.0
2018-08-14,1.8957000000000002
2018-08-15,-2.3256
2018-08-16,3.8095
2018-08-17,-1.3761
2018-08-20,1.8605
2018-08-21,0.4566
2018-08-22,0.4545
2018-08-23,-1.81
2018-08-24,0.0
2018-08-27,-2.3041
2018-08-28,2.8302
2018-08-29,0.0
2018-08-30,0.4587
2018-08-31,-2.7397
2018-09-04,-0.4695
2018-09-05,-1.4151
2018-09-06,-0.9569
2018-09-07,6.2802
2018-09-10,0.0
2018-09-11,-0.9091
2018-09-12,0.0
2018-09-13,-4.1284
2018-09-14,-4.3062000000000005
2018-09-17,1.5
2018-09-18,-1.4778
2018-09-19,-9.5
2018-09-20,3.3149
2018-09-21,9.6257
2018-09-24,-7.3171
2018-09-25,5.2632
2018-09-26,-0.5
2018-09-27,1.005
2018-09-28,-6.9652
2018-10-01,2.6738
2018-10-02,-3.6458
2018-10-03,0.0
2018-10-04,-3.2432
2018-10-05,-1.1173
2018-10-08,-1.1299
2018-10-09,3.4286
2018-10-10,-6.6298
2018-10-11,-18.9349
2018-10-12,24.0876
2018-10-15,1.1764999999999999
2018-10-16,3.4884
2018-10-17,-3.9326
2018-10-18,-4.0936
2018-10-19,0.6098
2018-10-22,6.0606
2018-10-23,-5.7143
2018-10-24,-6.0606
2018-10-25,6.4516
2018-10-26,1.8182
2018-10-29,1.1905000000000001
2018-10-30,1.1764999999999999
2018-10-31,0.0
2018-11-01,1.1628
2018-11-02,-1.1494
2018-11-05,1.7442
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,4.5714
2018-11-09,-2.7321999999999997
2018-11-12,-2.2472
2018-11-13,-5.1724
2018-11-14,-2.4242
2018-11-15,1.2422
2018-11-16,-2.454
2018-11-19,-27.673000000000002
2018-11-20,13.0435
2018-11-21,3.8462
2018-11-23,14.0741
2018-11-26,11.6883
2018-11-27,-10.4651
2018-11-28,12.3377
2018-11-29,-3.4682
2018-11-30,0.0
2018-12-03,1.1976
2018-12-04,-2.9586
2018-12-06,-4.2683
2018-12-07,-5.0955
2018-12-10,-10.0671
2018-12-11,10.4478
2018-12-12,-2.027
2018-12-13,1.3793
2018-12-14,0.6803
2018-12-17,-4.7297
2018-12-18,-2.8369
2018-12-19,-13.8686
2018-12-20,9.322
2018-12-21,-0.7752
2018-12-24,-8.5938
2018-12-26,5.9829
2018-12-27,-3.2258
2018-12-28,4.1667
2018-12-31,-1.6
2019-01-02,1.626
2019-01-03,-7.2
2019-01-04,6.8966
2019-01-07,0.8065
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,-1.6
2019-01-11,-1.626
2019-01-14,-7.438
2019-01-15,5.3571
2019-01-16,-0.8475
2019-01-17,4.2735
2019-01-18,-15.5738
2019-01-22,4.8544
2019-01-23,14.8148
2019-01-24,-12.0968
2019-01-25,-1.8349
2019-01-28,-15.8692
2019-01-29,5.5432
2019-01-30,-9.1254
2019-01-31,-7.3662
2019-02-01,-8.2521
2019-02-04,8.4219
2019-02-05,0.5279
2019-02-06,2.5381
2019-02-07,1.195
2019-02-08,-7.4467
2019-02-11,-5.5331
2019-02-12,2.0121
2019-02-13,1.0538
2019-02-14,-12.7674
2019-02-15,4.0613
2019-02-19,-9.19
2019-02-20,-2.6922
2019-02-21,16.6667
2019-02-22,24.2143
2019-02-25,15.0086
2019-02-26,-4.01
2019-02-27,6.2611
2019-02-28,0.9804
2019-03-01,-0.9709
2019-03-04,-7.2549
2019-03-05,6.7653
2019-03-06,-8.9109
2019-03-07,-10.8587
2019-03-08,2.1705
2019-03-11,3.7713
2019-03-12,1.4376
2019-03-13,-1.3492
2019-03-14,-6.8958
2019-03-15,-3.086
2019-03-18,-0.6496
2019-03-19,-7.4359
2019-03-20,-0.277
2019-03-21,-10.75
2019-03-22,1.1671
2019-03-25,-12.3827
2019-03-26,-43.8202
2019-03-27,-3.125
2019-03-28,7.7419
2019-03-29,4.7904
2019-04-01,-9.2571
2019-04-02,-6.4861
2019-04-03,7.037
2019-04-04,-6.6688
2019-04-05,18.6047
2019-04-08,-6.2234
2019-04-09,-3.0303
2019-04-10,3.125
2019-04-11,-4.3939
2019-04-12,10.0158
2019-04-15,-7.8075
2019-04-16,3.1563
2019-04-17,-5.6044
2019-04-18,9.1142
2019-04-22,6.6765
2019-04-23,2.0127
2019-04-24,-2.4324
2019-04-25,-7.7562
2019-04-26,-0.9009
2019-04-29,5.4242
2019-04-30,20.8681
2019-05-01,-7.7051
2019-05-02,-11.3888
2019-05-03,-0.1163
2019-05-06,-1.0189
2019-05-07,-5.3824
2019-05-08,-1.461
2019-05-09,-3.4069
2019-05-10,6.695
2019-05-13,-8.1726
2019-05-14,3.0
2019-05-15,-7.767
2019-05-16,1.7544
2019-05-17,-5.1379
2019-05-20,-1.8538999999999999
2019-05-21,12.963
2019-05-22,-1.377
2019-05-23,-11.8351
2019-05-24,11.2745
2019-05-28,1.6604999999999999
2019-05-29,0.3333
2019-05-30,1.3289
2019-05-31,-3.1475
2019-06-03,-0.5755
2019-06-04,5.3796
2019-06-05,-3.2956
2019-06-06,-4.1096
2019-06-07,-1.9163999999999999
2019-06-10,6.5719
2019-06-11,-6.0333
2019-06-12,-13.0543
2019-06-13,10.1999
2019-06-14,-6.5161
2019-06-17,-5.9406
2019-06-18,9.473700000000001
2019-06-19,0.0
2019-06-20,-5.3462
2019-06-21,1.3003
2019-06-24,-7.6615
2019-06-25,6.4292
2019-06-26,2.0408
2019-06-27,-6.0
2019-06-28,-2.0851
2019-07-01,-8.213799999999999
2019-07-02,5.5870999999999995
2019-07-03,13.901299999999999
2019-07-05,-1.5748
2019-07-08,0.16
2019-07-09,-0.1597
2019-07-10,0.0
2019-07-11,1.2
2019-07-12,0.1976
2019-07-15,-1.3807
2019-07-16,0.84
2019-07-17,-0.833
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.12
2019-07-25,2.517
2019-07-26,-2.5331
2019-07-29,1.9592
2019-07-30,2.8235
2019-07-31,-0.7628
2019-08-01,-0.0031
2019-08-02,0.7717
2019-08-05,-4.6529
2019-08-06,0.04
2019-08-07,-0.04
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.4
2019-08-15,4.8606
2019-08-16,-2.3176
2019-08-19,2.7227
2019-08-20,9.8448
2019-08-21,6.3771
2019-08-22,19.8963
2019-08-23,-4.7297
2019-08-26,2.1277
2019-08-27,-5.5556
2019-08-28,-2.9412000000000003
2019-08-29,6.1515
2019-08-30,4.9957
2019-09-03,2.3926
2019-09-04,4.222
2019-09-05,4.9681999999999995
2019-09-06,1.966
2019-09-09,3.3801
2019-09-10,-12.6641
2019-09-11,17.334600000000002
2019-09-12,1.1122
2019-09-13,-3.3333
2019-09-16,-3.3103
2019-09-17,-2.0447
2019-09-18,-1.2136
2019-09-19,0.0
2019-09-20,-4.57
2019-09-23,-4.6087
2019-09-24,-4.4534
2019-09-25,10.904
2019-09-26,-7.8451
2019-09-27,1.5755
2019-09-30,1.1701
2019-10-01,-11.135
2019-10-02,-3.0872
2019-10-03,0.4997
2019-10-04,-2.082
2019-10-07,0.0317
2019-10-08,1.9036
2019-10-09,3.7671
2019-10-10,7.8308
2019-10-11,-3.0885
2019-10-14,-0.3732
2019-10-15,-1.7290999999999999
2019-10-16,-2.5220000000000002
2019-10-17,4.651
2019-10-18,-2.777
2019-10-21,-3.9326
2019-10-22,-3.0471
2019-10-23,4.5062999999999995
2019-10-24,-6.6815
2019-10-25,3.3203
2019-10-28,-5.482
2019-10-29,-0.0333
2019-10-30,-1.1004
2019-10-31,1.1463
2019-11-01,3.3333
2019-11-04,8.0645
2019-11-05,-2.9851
2019-11-06,1.5385
2019-11-07,-0.9091
2019-11-08,4.893
2019-11-11,1.5859999999999999
2019-11-12,0.3903
2019-11-13,-2.8016
2019-11-14,14.7059
2019-11-15,-10.359
2019-11-18,5.7208
2019-11-19,2.5433
2019-11-20,0.0
2019-11-21,5.4881
2019-11-22,-3.7019
2019-11-25,-6.1558
2019-11-26,-0.3598
2019-11-27,-0.4722
2019-11-29,-4.3539
2019-12-02,-8.0829
2019-12-03,-1.873
2019-12-04,2.9116999999999997
2019-12-05,10.0283
2019-12-06,2.8857
2019-12-09,3.5545999999999998
2019-12-10,-9.7613
2019-12-11,3.7443999999999997
2019-12-12,0.2578
2019-12-13,-4.2857
2019-12-16,-0.3284
2019-12-17,-4.1629
2019-12-18,0.625
2019-12-19,-2.1739
2019-12-20,0.8254
2019-12-23,5.2582
2019-12-24,-1.2339
2019-12-26,-0.901
2019-12-27,0.0
2019-12-30,0.5807
2019-12-31,0.5773
2020-01-02,-0.1208
2020-01-03,0.4537
2020-01-06,-5.7212
2020-01-07,0.0958
2020-01-08,2.1378
2020-01-09,-0.125
2020-01-10,-3.0028
2020-01-13,-2.9345
2020-01-14,-3.588
2020-01-15,-0.9304
2020-01-16,3.3043
2020-01-17,1.0101
2020-01-21,2.9333
2020-01-22,-7.6749
2020-01-23,-1.8941
2020-01-24,-3.468
2020-01-27,-8.5185
2020-01-28,5.1822
2020-01-29,-9.3533
2020-01-30,3.3970000000000002
2020-01-31,-18.4394
2020-02-03,10.7754
2020-02-04,-8.818200000000001
2020-02-05,-1.7946
2020-02-06,-1.2690000000000001
2020-02-07,-11.4653
2020-02-10,0.0581
2020-02-11,13.1747
2020-02-12,-35.7436
2020-02-13,2.9529
2020-02-14,-4.1085
2020-02-18,8.0032
2020-02-19,79.6407
2020-02-20,33.3333
2020-02-21,-3.125
2020-02-24,-9.6774
2020-02-25,-10.7143
2020-02-26,-18.76
2020-02-27,23.0428
2020-02-28,-11.9648
2020-03-02,-6.8182
2020-03-03,34.1463
2020-03-04,-5.4545
2020-03-05,4.6923
2020-03-06,-5.2535
2020-03-09,-18.4568
2020-03-10,20.685200000000002
2020-03-11,-18.1248
2020-03-12,-12.7045
2020-03-13,-11.742
2020-03-16,6.1836
2020-03-17,-3.1529
2020-03-18,-5.9712
2020-03-19,3.0302
2020-03-20,-3.5047
2020-03-23,-3.0602
2020-03-24,8.8472
2020-03-25,1.447
2020-03-26,1.9727000000000001
2020-03-27,0.1786
2020-03-30,26.4409
2020-03-31,-10.8553
2020-04-01,-14.1276
2020-04-02,1.2277
2020-04-03,-0.7884
2020-04-06,3.1174
2020-04-07,-0.7706
2020-04-08,-17.4432
2020-04-09,-2.3155
2020-04-13,2.4444
2020-04-14,-3.1092
2020-04-15,-3.7313
2020-04-16,11.5504
2020-04-17,12.2307
2020-04-20,-8.6687
2020-04-21,4.2034
2020-04-22,4.0338
2020-04-23,-4.2527
2020-04-24,1.241
2020-04-27,5.8065
2020-04-28,27.1341
2020-04-29,-13.9089
2020-04-30,-5.2925
2020-05-01,3.4706
2020-05-04,8.8118
2020-05-05,-2.2989
2020-05-06,6.631
2020-05-07,35.4062
2020-05-08,-13.0741
2020-05-11,4.772
2020-05-12,9.3941
2020-05-13,-7.7323
2020-05-14,-3.5052
2020-05-15,-3.5491
2020-05-18,-5.8442
2020-05-19,3.6782
2020-05-20,-1.7738
2020-05-21,0.6772
2020-05-22,-3.6771000000000003
2020-05-26,-1.8622
2020-05-27,-22.5806
2020-05-28,-2.3284000000000002
2020-05-29,-1.0665
2020-06-01,2.5999
2020-06-02,0.1236
2020-06-03,8.642
2020-06-04,-3.4659
2020-06-05,3.0018
2020-06-08,13.9429
2020-06-09,-1.7050999999999998
2020-06-10,5.051
2020-06-11,-8.305
2020-06-12,-1.6419000000000001
2020-06-15,2.6387
2020-06-16,-0.3148
2020-06-17,15.7895
2020-06-18,0.0
2020-06-19,-13.7273
2020-06-22,13.3298
2020-06-23,-2.371
2020-06-24,-9.5238
2020-06-25,22.1053
2020-06-26,4.569
2020-06-29,7.9967
2020-06-30,-9.1985
2020-07-01,-5.5906
2020-07-02,-25.2004
2020-07-06,2.3810000000000002
2020-07-07,-0.2326
2020-07-08,2.8555
2020-07-09,-3.1161
2020-07-10,-1.6959
2020-07-13,-6.1868
2020-07-14,-0.1268
2020-07-15,-1.2063
2020-07-16,3.2134
2020-07-17,1.3075999999999999
2020-07-20,0.9219
2020-07-21,-0.7308
2020-07-22,13.4969
2020-07-23,-8.4865
2020-07-24,-2.5399000000000003
2020-07-27,-0.303
2020-07-28,0.8511
2020-07-29,-0.5425
2020-07-30,-2.7879
2020-07-31,-1.4339
