ticker,LBRDA US Equity
2015-03-27,1.3141
2015-03-30,-0.5003
2015-03-31,5.1769
2015-04-01,-1.5581
2015-04-02,0.4317
2015-04-06,0.0179
2015-04-07,-0.1791
2015-04-08,0.0717
2015-04-09,0.2509
2015-04-10,0.1788
2015-04-13,-0.5533
2015-04-14,-0.3051
2015-04-15,-0.072
2015-04-16,0.2702
2015-04-17,-2.0122
2015-04-20,-1.2651
2015-04-21,1.3742
2015-04-22,-1.7402
2015-04-23,-1.1559
2015-04-24,0.5847
2015-04-27,0.0938
2015-04-28,0.0375
2015-04-29,2.6966
2015-04-30,-1.0941
2015-05-01,-0.5531
2015-05-04,1.6684999999999999
2015-05-05,-0.7659
2015-05-06,-1.029
2015-05-07,-0.9098
2015-05-08,-1.7988
2015-05-11,-0.4007
2015-05-12,-1.092
2015-05-13,0.6973
2015-05-14,-0.8656
2015-05-15,0.291
2015-05-18,1.2575
2015-05-19,0.4012
2015-05-20,-0.2854
2015-05-21,0.1908
2015-05-22,-0.9524
2015-05-26,3.0385
2015-05-27,0.0187
2015-05-28,-0.5598
2015-05-29,1.1634
2015-06-01,-0.2411
2015-06-02,0.093
2015-06-03,-1.8763
2015-06-04,-1.3253
2015-06-05,1.0744
2015-06-08,-1.2718
2015-06-09,0.4422
2015-06-10,0.3063
2015-06-11,0.5344
2015-06-12,-0.3986
2015-06-15,-1.0101
2015-06-16,-0.0578
2015-06-17,0.0578
2015-06-18,0.1733
2015-06-19,-0.0577
2015-06-22,0.1346
2015-06-23,-0.5761
2015-06-24,-2.2214
2015-06-25,-0.889
2015-06-26,3.229
2015-06-29,-2.317
2015-06-30,0.7511
2015-07-01,1.6480000000000001
2015-07-02,-0.1737
2015-07-06,0.1933
2015-07-07,-0.3088
2015-07-08,-1.4131
2015-07-09,0.6676
2015-07-10,1.7164000000000001
2015-07-13,1.9367
2015-07-14,-0.1505
2015-07-15,1.6956
2015-07-16,1.2783
2015-07-17,0.2927
2015-07-20,0.2189
2015-07-21,-0.7461
2015-07-22,0.44
2015-07-23,-2.0445
2015-07-24,-0.1491
2015-07-27,-1.829
2015-07-28,0.9696
2015-07-29,1.0168
2015-07-30,0.7829
2015-07-31,-0.1849
2015-08-03,1.5564
2015-08-04,2.2624
2015-08-05,-2.694
2015-08-06,-1.4851
2015-08-07,-0.2606
2015-08-10,1.8474
2015-08-11,-0.1099
2015-08-12,-0.807
2015-08-13,1.0355
2015-08-14,-0.2379
2015-08-17,2.7151
2015-08-18,0.893
2015-08-19,0.1062
2015-08-20,-2.3872999999999998
2015-08-21,-3.0797
2015-08-24,-3.2897
2015-08-25,1.5074999999999998
2015-08-26,1.2947
2015-08-27,2.7443999999999997
2015-08-28,-0.0183
2015-08-31,-0.3294
2015-09-01,-0.8996
2015-09-02,1.1115
2015-09-03,1.4291
2015-09-04,-0.56
2015-09-08,1.6712
2015-09-09,-0.6253
2015-09-10,-1.9957
2015-09-11,-0.0917
2015-09-14,-0.4958
2015-09-15,1.0334
2015-09-16,0.5845
2015-09-17,2.6875
2015-09-18,-1.3616
2015-09-21,2.0437
2015-09-22,-1.1244
2015-09-23,-1.4748
2015-09-24,-2.2904
2015-09-25,-0.3507
2015-09-28,-4.6305
2015-09-29,-2.5248
2015-09-30,2.4905
2015-10-01,4.0047
2015-10-02,1.1589
2015-10-05,3.252
2015-10-06,-1.718
2015-10-07,-0.1821
2015-10-08,1.2587
2015-10-09,-0.0901
2015-10-12,-0.3065
2015-10-13,-0.1447
2015-10-14,-1.0868
2015-10-15,1.9593
2015-10-16,-0.2514
2015-10-19,-0.8462
2015-10-20,-1.0714
2015-10-21,-3.4508
2015-10-22,0.6274
2015-10-23,0.9635
2015-10-26,0.4117
2015-10-27,-1.7704
2015-10-28,1.1383
2015-10-29,3.414
2015-10-30,-1.0339
2015-11-02,0.8981
2015-11-03,0.2543
2015-11-04,-0.6885
2015-11-05,-0.5109
2015-11-06,0.4034
2015-11-09,-0.8037
2015-11-10,0.6444
2015-11-11,0.2744
2015-11-12,0.3467
2015-11-13,-3.0909
2015-11-16,-0.5066
2015-11-17,0.4149
2015-11-18,1.4647999999999999
2015-11-19,-1.6472
2015-11-20,0.5081
2015-11-23,-0.2996
2015-11-24,-1.2019
2015-11-25,0.4372
2015-11-27,-0.1893
2015-11-30,0.5119
2015-12-01,0.8866
2015-12-02,-0.1122
2015-12-03,-3.669
2015-12-04,1.3991
2015-12-07,0.2108
2015-12-08,-0.6885
2015-12-09,-0.7125
2015-12-10,-0.7176
2015-12-11,-1.4651
2015-12-14,-2.9342
2015-12-15,1.4706000000000001
2015-12-16,3.7037
2015-12-17,-0.1165
2015-12-18,-2.2347
2015-12-21,-0.5565
2015-12-22,1.1993
2015-12-23,-0.1185
2015-12-24,0.1186
2015-12-28,0.5925
2015-12-29,1.1781
2015-12-30,0.1552
2015-12-31,0.0775
2016-01-04,-2.2459
2016-01-05,-1.2082
2016-01-06,-1.3232
2016-01-07,-0.8736
2016-01-08,1.0453
2016-01-11,-0.3245
2016-01-12,1.2414
2016-01-13,-3.2965
2016-01-14,2.7853
2016-01-15,-3.276
2016-01-19,0.0
2016-01-20,-1.0245
2016-01-21,-0.8027
2016-01-22,2.7044
2016-01-25,-1.8246
2016-01-26,-0.0634
2016-01-27,-2.2612
2016-01-28,0.3027
2016-01-29,2.6083
2016-02-01,1.4076
2016-02-02,-2.5067
2016-02-03,1.5512000000000001
2016-02-04,-1.4020000000000001
2016-02-05,-1.6978
2016-02-08,-1.7703
2016-02-09,0.7912
2016-02-10,-2.5512
2016-02-11,-1.7454
2016-02-12,3.7349
2016-02-16,0.8342
2016-02-17,2.4385
2016-02-18,1.6153
2016-02-19,0.251
2016-02-22,1.3561
2016-02-23,-0.494
2016-02-24,1.2412
2016-02-25,3.2693
2016-02-26,-0.7519
2016-02-29,0.2592
2016-03-01,2.9429
2016-03-02,-0.3091
2016-03-03,1.2401
2016-03-04,0.134
2016-03-07,0.9939
2016-03-08,-0.3974
2016-03-09,0.798
2016-03-10,-1.2064
2016-03-11,1.7936
2016-03-14,-1.0497
2016-03-15,0.6819
2016-03-16,6.397
2016-03-17,0.9903
2016-03-18,0.7529
2016-03-21,0.0869
2016-03-22,0.0521
2016-03-23,-0.7636
2016-03-24,-0.5072
2016-03-28,0.5273
2016-03-29,2.2906
2016-03-30,0.188
2016-03-31,-0.7678
2016-04-01,0.7393
2016-04-04,0.3755
2016-04-05,-0.5951
2016-04-06,0.5987
2016-04-07,-2.0575
2016-04-08,0.2778
2016-04-11,-0.5367
2016-04-12,0.1915
2016-04-13,1.3551
2016-04-14,-1.337
2016-04-15,-0.139
2016-04-18,-1.0264
2016-04-19,0.457
2016-04-20,-2.3622
2016-04-21,-0.6272
2016-04-22,-0.0721
2016-04-25,4.205
2016-04-26,0.381
2016-04-27,-2.3292
2016-04-28,1.6604999999999999
2016-04-29,-0.3997
2016-05-02,3.1054
2016-05-03,-1.2183
2016-05-04,0.137
2016-05-05,-0.154
2016-05-06,0.3769
2016-05-09,-0.1707
2016-05-10,2.0345
2016-05-11,0.1508
2016-05-12,-1.556
2016-05-13,1.0367
2016-05-16,-2.8427
2016-05-17,-0.5713
2016-05-18,0.209
2016-05-19,0.1216
2016-05-20,3.3842
2016-05-23,-2.8538
2016-05-24,1.9008
2016-05-25,-1.3227
2016-05-26,-1.7013
2016-05-27,0.7168
2016-05-31,0.3298
2016-06-01,2.9066
2016-06-02,0.7734
2016-06-03,-0.5005
2016-06-06,-1.1066
2016-06-07,0.9834
2016-06-08,0.4701
2016-06-09,0.0167
2016-06-10,0.0
2016-06-13,-1.8378999999999999
2016-06-14,-0.5277
2016-06-15,0.0342
2016-06-16,0.7527
2016-06-17,0.1358
2016-06-20,0.017
2016-06-21,-0.3729
2016-06-22,0.7317
2016-06-23,1.3682
2016-06-24,-5.1491
2016-06-27,-1.1947
2016-06-28,1.138
2016-06-29,3.6391999999999998
2016-06-30,0.7634
2016-07-01,0.8081
2016-07-05,-0.5678
2016-07-06,0.3023
2016-07-07,0.653
2016-07-08,1.2643
2016-07-11,0.6407
2016-07-12,0.3428
2016-07-13,0.6019
2016-07-14,0.6953
2016-07-15,-1.092
2016-07-18,0.1786
2016-07-19,-0.7618
2016-07-20,1.3229
2016-07-21,0.7576
2016-07-22,1.0558
2016-07-25,-0.5066
2016-07-26,-0.4773
2016-07-27,0.5116
2016-07-28,0.5726
2016-07-29,-0.6642
2016-08-01,0.1274
2016-08-02,-0.8109
2016-08-03,0.2886
2016-08-04,0.6394
2016-08-05,-1.6360000000000001
2016-08-08,0.1453
2016-08-09,6.0948
2016-08-10,-0.8663
2016-08-11,1.1651
2016-08-12,1.4093
2016-08-15,1.5392000000000001
2016-08-16,-1.0449
2016-08-17,0.4759
2016-08-18,-0.5773
2016-08-19,-0.4466
2016-08-22,0.643
2016-08-23,-0.0149
2016-08-24,-0.8322
2016-08-25,0.5695
2016-08-26,-0.1043
2016-08-29,0.8204
2016-08-30,-0.1332
2016-08-31,-0.0741
2016-09-01,4.5663
2016-09-02,-0.2127
2016-09-06,0.2131
2016-09-07,1.0776
2016-09-08,-2.4127
2016-09-09,-1.6674
2016-09-12,2.0172
2016-09-13,-1.3039
2016-09-14,0.1597
2016-09-15,0.8262
2016-09-16,-2.5302
2016-09-19,1.2094
2016-09-20,0.3789
2016-09-21,2.1196
2016-09-22,0.7961
2016-09-23,0.0423
2016-09-26,-0.141
2016-09-27,0.7342
2016-09-28,0.4345
2016-09-29,-1.6745999999999999
2016-09-30,-0.4258
2016-10-03,-0.5701
2016-10-04,0.1433
2016-10-05,-0.3865
2016-10-06,-0.115
2016-10-07,-0.6618
2016-10-10,0.811
2016-10-11,-3.6345
2016-10-12,-0.6261
2016-10-13,-0.7801
2016-10-14,0.892
2016-10-17,-0.0749
2016-10-18,0.18
2016-10-19,-0.2246
2016-10-20,-0.2101
2016-10-21,-1.0074
2016-10-24,1.0176
2016-10-25,-0.6164
2016-10-26,-3.1316
2016-10-27,-1.4993
2016-10-28,1.3953
2016-10-31,1.5636999999999999
2016-11-01,-1.6474
2016-11-02,0.5636
2016-11-03,-2.5996
2016-11-04,1.4224
2016-11-07,2.5843
2016-11-08,1.7511999999999999
2016-11-09,2.8986
2016-11-10,0.1467
2016-11-11,-0.0293
2016-11-14,-1.4508
2016-11-15,-0.9517
2016-11-16,0.4804
2016-11-17,1.2849
2016-11-18,-0.5606
2016-11-21,0.7714
2016-11-22,2.164
2016-11-23,-0.6772
2016-11-25,0.9285
2016-11-28,-1.3655
2016-11-29,2.0839
2016-11-30,-0.7423
2016-12-01,-1.2368999999999999
2016-12-02,-1.6601
2016-12-05,2.0435
2016-12-06,2.0897
2016-12-07,2.7576
2016-12-08,-1.6738
2016-12-09,-0.7597
2016-12-12,-0.5529
2016-12-13,1.8959000000000001
2016-12-14,1.5109
2016-12-15,0.3859
2016-12-16,-0.5491
2016-12-19,-0.0828
2016-12-20,0.6355
2016-12-21,0.1647
2016-12-22,0.1508
2016-12-23,-0.2737
2016-12-27,0.3156
2016-12-28,-0.1231
2016-12-29,0.315
2016-12-30,-1.065
2017-01-03,-1.8216999999999999
2017-01-04,2.5724
2017-01-05,1.2197
2017-01-06,0.4468
2017-01-09,-0.8492
2017-01-10,0.9108
2017-01-11,0.943
2017-01-12,-0.5739
2017-01-13,0.6443
2017-01-17,2.2939
2017-01-18,-0.6649
2017-01-19,1.0631
2017-01-20,1.2987
2017-01-23,0.1154
2017-01-24,0.4738
2017-01-25,0.5863
2017-01-26,8.857099999999999
2017-01-27,-2.6074
2017-01-30,-0.0478
2017-01-31,0.0598
2017-02-01,0.3466
2017-02-02,-0.3096
2017-02-03,1.0274
2017-02-06,-1.3243
2017-02-07,0.8868
2017-02-08,0.5226
2017-02-09,0.2245
2017-02-10,0.0118
2017-02-13,-0.6248
2017-02-14,0.2491
2017-02-15,0.568
2017-02-16,-0.1412
2017-02-17,0.2003
2017-02-21,0.1999
2017-02-22,-0.4342
2017-02-23,-0.495
2017-02-24,0.533
2017-02-27,0.1885
2017-02-28,-0.9056
2017-03-01,-0.0831
2017-03-02,-0.8908
2017-03-03,-0.0479
2017-03-06,0.3837
2017-03-07,-0.0836
2017-03-08,-0.4304
2017-03-09,0.4202
2017-03-10,0.55
2017-03-13,0.2497
2017-03-14,-0.1067
2017-03-15,0.4749
2017-03-16,-0.4136
2017-03-17,0.2136
2017-03-20,-0.3316
2017-03-21,-1.1405
2017-03-22,0.3605
2017-03-23,0.6945
2017-03-24,0.6065
2017-03-27,-0.3901
2017-03-28,0.2373
2017-03-29,0.2486
2017-03-30,0.7676
2017-03-31,-0.2813
2017-04-03,0.7286
2017-04-04,1.7268
2017-04-05,-0.8143
2017-04-06,0.636
2017-04-07,-0.5171
2017-04-10,0.1617
2017-04-11,-0.2537
2017-04-12,0.1156
2017-04-13,-1.224
2017-04-17,0.5495
2017-04-18,-0.279
2017-04-19,1.1659
2017-04-20,0.922
2017-04-21,0.2626
2017-04-24,1.1731
2017-04-25,0.6754
2017-04-26,0.2125
2017-04-27,0.8703
2017-04-28,-0.5199
2017-05-01,-0.4448
2017-05-02,-1.1280999999999999
2017-05-03,-4.2363
2017-05-04,-0.4719
2017-05-05,2.5246
2017-05-08,-2.2081
2017-05-09,0.3074
2017-05-10,-0.7425
2017-05-11,0.0356
2017-05-12,-0.7834
2017-05-15,-0.6221
2017-05-16,-0.325
2017-05-17,-1.6787
2017-05-18,0.9335
2017-05-19,0.0
2017-05-22,0.2921
2017-05-23,0.364
2017-05-24,2.5994
2017-05-25,1.0959
2017-05-26,0.9675
2017-05-30,0.5888
2017-05-31,1.2854
2017-06-01,0.9858
2017-06-02,2.1095
2017-06-05,-2.5055
2017-06-06,-0.1803
2017-06-07,0.4968
2017-06-08,-1.8090000000000002
2017-06-09,-1.4189
2017-06-12,1.2652
2017-06-13,1.1348
2017-06-14,-1.3374
2017-06-15,-0.2757
2017-06-16,0.4377
2017-06-19,0.3441
2017-06-20,-2.5374
2017-06-21,-0.2111
2017-06-22,-0.1528
2017-06-23,0.0235
2017-06-26,0.6825
2017-06-27,-1.2506
2017-06-28,2.3198
2017-06-29,-0.7287
2017-06-30,-0.035
2017-07-03,-2.4245
2017-07-05,1.0393
2017-07-06,-0.6621
2017-07-07,0.5237
2017-07-10,0.9827
2017-07-11,0.4573
2017-07-12,1.1320999999999999
2017-07-13,-0.3578
2017-07-14,1.4362
2017-07-17,-0.0457
2017-07-18,0.1942
2017-07-19,0.7525
2017-07-20,0.2942
2017-07-21,0.5867
2017-07-24,-0.4038
2017-07-25,0.1577
2017-07-26,0.2024
2017-07-27,5.0948
2017-07-28,0.8436
2017-07-31,4.7438
2017-08-01,0.2325
2017-08-02,-0.4438
2017-08-03,-0.2634
2017-08-04,-0.3657
2017-08-07,-0.785
2017-08-08,1.7982
2017-08-09,3.7246
2017-08-10,-1.0802
2017-08-11,-0.0394
2017-08-14,1.4861
2017-08-15,-1.7843
2017-08-16,0.6319
2017-08-17,-2.0408
2017-08-18,-0.1302
2017-08-21,1.1533
2017-08-22,0.5057
2017-08-23,-1.4896
2017-08-24,-0.3505
2017-08-25,-0.5829
2017-08-28,0.3841
2017-08-29,-0.5135
2017-08-30,1.4676
2017-08-31,1.1771
2017-09-01,-1.1239
2017-09-05,0.5185
2017-09-06,2.1327
2017-09-07,-0.9907
2017-09-08,-1.1183
2017-09-11,-2.5595
2017-09-12,0.5294
2017-09-13,1.0735
2017-09-14,-2.0441
2017-09-15,-0.7774
2017-09-18,-0.732
2017-09-19,-1.1320000000000001
2017-09-20,0.4307
2017-09-21,-1.5897999999999999
2017-09-22,-0.0106
2017-09-25,-0.861
2017-09-26,-0.1501
2017-09-27,1.0523
2017-09-28,-0.6694
2017-09-29,0.7488
2017-10-02,-0.1593
2017-10-03,1.7654
2017-10-04,0.836
2017-10-05,0.3524
2017-10-06,-0.9295
2017-10-09,-0.8444
2017-10-10,0.0
2017-10-11,0.5151
2017-10-12,-2.2487
2017-10-13,-0.0107
2017-10-16,0.214
2017-10-17,-0.7154
2017-10-18,-1.0755
2017-10-19,-0.4892
2017-10-20,0.4916
2017-10-23,-1.1416
2017-10-24,-2.3425000000000002
2017-10-25,1.0023
2017-10-26,-8.3064
2017-10-27,0.3769
2017-10-30,2.4107
2017-10-31,1.9754
2017-11-01,1.16
2017-11-02,0.0917
2017-11-03,-0.9852
2017-11-06,3.5867
2017-11-07,-0.9047
2017-11-08,-1.8372000000000002
2017-11-09,1.1942
2017-11-10,-0.4539
2017-11-13,1.1171
2017-11-14,-2.0967
2017-11-15,0.6908
2017-11-16,0.9148
2017-11-17,1.4844
2017-11-20,-1.2282
2017-11-21,-0.3504
2017-11-22,-0.8735
2017-11-24,-0.9728
2017-11-27,-2.1264
2017-11-28,1.3225
2017-11-29,0.9906
2017-11-30,-1.0962
2017-12-01,2.4618
2017-12-04,-0.2277
2017-12-05,-1.3239
2017-12-06,-2.6949
2017-12-07,0.5587
2017-12-08,-0.9574
2017-12-11,2.1124
2017-12-12,-0.9701
2017-12-13,-0.0944
2017-12-14,-0.2363
2017-12-15,-1.1723
2017-12-18,0.8747
2017-12-19,-2.3756
2017-12-20,-1.3505
2017-12-21,4.0084
2017-12-22,0.8419
2017-12-26,-0.0588
2017-12-27,-1.9296
2017-12-28,1.9556
2017-12-29,0.0824
2018-01-02,3.8213
2018-01-03,1.3477000000000001
2018-01-04,-1.2292
2018-01-05,0.4978
2018-01-08,0.9344
2018-01-09,-0.3569
2018-01-10,-0.7052
2018-01-11,1.3753
2018-01-12,0.4114
2018-01-16,-0.9524
2018-01-17,1.4758
2018-01-18,1.4874
2018-01-19,0.9988
2018-01-22,0.8384
2018-01-23,0.1599
2018-01-24,1.2559
2018-01-25,-0.4625
2018-01-26,0.2746
2018-01-29,-1.2216
2018-01-30,0.533
2018-01-31,0.3606
2018-02-01,-0.7819
2018-02-02,2.4068
2018-02-05,-3.3486000000000002
2018-02-06,-1.7323
2018-02-07,-1.1059
2018-02-08,-4.2294
2018-02-09,-0.5318
2018-02-12,3.5449
2018-02-13,-0.348
2018-02-14,1.3179
2018-02-15,1.6787
2018-02-16,0.4592
2018-02-20,-1.2516
2018-02-21,0.4188
2018-02-22,-1.811
2018-02-23,2.4032999999999998
2018-02-26,-0.5895
2018-02-27,-1.7789000000000001
2018-02-28,-2.3141
2018-03-01,-0.3777
2018-03-02,-1.3555
2018-03-05,2.9347
2018-03-06,-0.8711
2018-03-07,-0.4908
2018-03-08,0.562
2018-03-09,1.1747
2018-03-12,3.1789
2018-03-13,-2.3817
2018-03-14,-1.6676
2018-03-15,-0.7057
2018-03-16,1.0202
2018-03-19,-1.5091
2018-03-20,-0.6452
2018-03-21,0.0116
2018-03-22,-1.1362
2018-03-23,-2.2517
2018-03-26,-0.084
2018-03-27,-0.2161
2018-03-28,-0.1685
2018-03-29,2.2179
2018-04-02,-2.7476000000000003
2018-04-03,0.6305
2018-04-04,0.2651
2018-04-05,0.4206
2018-04-06,-1.4122
2018-04-09,0.6919
2018-04-10,-0.7715
2018-04-11,-1.2149
2018-04-12,0.4059
2018-04-13,-0.5512
2018-04-16,2.0815
2018-04-17,0.0
2018-04-18,1.1583
2018-04-19,-0.6441
2018-04-20,-1.0084
2018-04-23,0.2911
2018-04-24,-2.237
2018-04-25,0.3216
2018-04-26,-0.074
2018-04-27,-14.5589
2018-04-30,1.7762
2018-05-01,1.5749
2018-05-02,-2.7657
2018-05-03,1.3504
2018-05-04,2.197
2018-05-07,0.9709
2018-05-08,-1.4423
2018-05-09,-1.6864
2018-05-10,0.8364
2018-05-11,-0.5624
2018-05-14,1.3856
2018-05-15,-0.4462
2018-05-16,0.6443
2018-05-17,-1.2665
2018-05-18,-0.4088
2018-05-21,-0.5945
2018-05-22,0.0712
2018-05-23,0.683
2018-05-24,-0.325
2018-05-25,0.6097
2018-05-29,-1.7334
2018-05-30,-0.7601
2018-05-31,-1.315
2018-06-01,-0.0293
2018-06-04,1.1425
2018-06-05,0.6227
2018-06-06,2.6626
2018-06-07,1.2197
2018-06-08,0.4294
2018-06-11,1.4894
2018-06-12,1.6714
2018-06-13,-1.096
2018-06-14,2.7702999999999998
2018-06-15,0.1709
2018-06-18,-0.3938
2018-06-19,-0.5271
2018-06-20,0.212
2018-06-21,-1.0576
2018-06-22,2.6991
2018-06-25,-0.6115
2018-06-26,0.9425
2018-06-27,-1.5692
2018-06-28,-0.2503
2018-06-29,-0.0925
2018-07-02,-0.2776
2018-07-03,1.75
2018-07-05,0.0261
2018-07-06,2.3837
2018-07-09,1.5522
2018-07-10,-0.6014
2018-07-11,-0.5546
2018-07-12,0.3422
2018-07-13,-0.3789
2018-07-16,0.1902
2018-07-17,0.2531
2018-07-18,-0.7826
2018-07-19,-1.0941
2018-07-20,-0.6818
2018-07-23,-1.2563
2018-07-24,-0.9837
2018-07-25,-2.7023
2018-07-26,3.0633
2018-07-27,-0.7266
2018-07-30,1.7698
2018-07-31,3.7395
2018-08-01,-1.7015
2018-08-02,-0.8719
2018-08-03,2.5094
2018-08-06,-0.4921
2018-08-07,-0.7101
2018-08-08,-0.2043
2018-08-09,2.0476
2018-08-10,-0.8528
2018-08-13,-0.1644
2018-08-14,1.2288999999999999
2018-08-15,-2.5782
2018-08-16,1.4517
2018-08-17,-0.2786
2018-08-20,-0.4952
2018-08-21,2.6161
2018-08-22,-0.8581
2018-08-23,-2.9102
2018-08-24,1.4729
2018-08-27,0.904
2018-08-28,0.4543
2018-08-29,1.1054
2018-08-30,-0.0497
2018-08-31,0.6837
2018-09-04,0.3951
2018-09-05,-0.9223
2018-09-06,-1.3155999999999999
2018-09-07,0.1635
2018-09-10,0.9794
2018-09-11,1.1689
2018-09-12,-0.2581
2018-09-13,1.7375
2018-09-14,0.1575
2018-09-17,-0.4595
2018-09-18,2.6364
2018-09-19,0.0947
2018-09-20,0.4021
2018-09-21,-0.106
2018-09-24,-1.4149
2018-09-25,-0.4784
2018-09-26,-0.024
2018-09-27,0.7092
2018-09-28,0.6565
2018-10-01,-1.6720000000000002
2018-10-02,1.1336
2018-10-03,-0.3816
2018-10-04,-0.8978
2018-10-05,-1.9205
2018-10-08,0.7143
2018-10-09,0.8926
2018-10-10,-3.2723
2018-10-11,-1.9171
2018-10-12,1.9545
2018-10-15,1.9797
2018-10-16,2.1993
2018-10-17,-0.6252
2018-10-18,-0.1089
2018-10-19,0.9689
2018-10-22,-0.8636
2018-10-23,-1.1373
2018-10-24,-3.9408
2018-10-25,3.1087
2018-10-26,-5.3627
2018-10-29,1.5146
2018-10-30,4.746
2018-10-31,1.6577
2018-11-01,1.2683
2018-11-02,-2.3974
2018-11-05,1.772
2018-11-06,-0.6484
2018-11-07,1.825
2018-11-08,-1.2344
2018-11-09,-1.37
2018-11-12,0.2193
2018-11-13,0.3891
2018-11-14,0.1332
2018-11-15,-0.6168
2018-11-16,2.3609999999999998
2018-11-19,-2.3422
2018-11-20,-5.5515
2018-11-21,0.2449
2018-11-23,1.4016
2018-11-26,1.8133
2018-11-27,1.4697
2018-11-28,3.3509
2018-11-29,0.9382
2018-11-30,0.1647
2018-12-03,-0.975
2018-12-04,-2.4199
2018-12-06,0.5957
2018-12-07,-2.3565
2018-12-10,-0.8045
2018-12-11,-0.786
2018-12-12,1.5845
2018-12-13,-1.7455
2018-12-14,-0.7686
2018-12-17,-0.9396
2018-12-18,-1.4868000000000001
2018-12-19,-2.3810000000000002
2018-12-20,-2.4657
2018-12-21,-2.3777
2018-12-24,-3.1635
2018-12-26,3.5993
2018-12-27,0.2232
2018-12-28,-0.1253
2018-12-31,0.0976
2019-01-02,1.2255
2019-01-03,0.399
2019-01-04,4.2203
2019-01-07,0.3681
2019-01-08,0.262
2019-01-09,-0.4834
2019-01-10,-1.1421999999999999
2019-01-11,0.5179
2019-01-14,-1.2551
2019-01-15,0.3479
2019-01-16,0.0933
2019-01-17,0.3863
2019-01-18,0.0133
2019-01-22,-2.5872
2019-01-23,0.0681
2019-01-24,0.9255
2019-01-25,0.9171
2019-01-28,1.0156
2019-01-29,-0.8731
2019-01-30,0.387
2019-01-31,12.6961
2019-02-01,2.8194
2019-02-04,-0.195
2019-02-05,1.5864
2019-02-06,0.7355
2019-02-07,-0.0225
2019-02-08,-0.5618
2019-02-11,-2.2034
2019-02-12,0.855
2019-02-13,-0.4353
2019-02-14,1.024
2019-02-15,1.697
2019-02-19,-0.56
2019-02-20,0.6983
2019-02-21,-0.0112
2019-02-22,0.4474
2019-02-25,-0.6347
2019-02-26,0.0672
2019-02-27,-0.0336
2019-02-28,0.0672
2019-03-01,0.4814
2019-03-04,0.6128
2019-03-05,-1.2846
2019-03-06,-0.2692
2019-03-07,-0.5962
2019-03-08,-0.3734
2019-03-11,1.7946
2019-03-12,0.5133
2019-03-13,1.0768
2019-03-14,0.8677
2019-03-15,0.4682
2019-03-18,0.9862
2019-03-19,0.3756
2019-03-20,-0.3208
2019-03-21,0.9868
2019-03-22,-1.5082
2019-03-25,-0.6794
2019-03-26,0.4669
2019-03-27,0.2918
2019-03-28,-0.0647
2019-03-29,-1.1861
2019-04-01,0.7529
2019-04-02,0.2383
2019-04-03,-0.5619
2019-04-04,-0.0761
