ticker,GMLP US Equity
2011-08-29,1.0914
2011-08-30,1.5994000000000002
2011-08-31,1.1806
2011-09-01,0.3112
2011-09-02,-0.7367
2011-09-06,-2.2656
2011-09-07,1.5987
2011-09-08,0.3541
2011-09-09,0.0392
2011-09-12,-0.0784
2011-09-13,0.0784
2011-09-14,1.2226
2011-09-15,0.4568
2011-09-16,-0.3468
2011-09-19,-1.3921000000000001
2011-09-20,1.0196
2011-09-21,-1.5528
2011-09-22,-4.1404
2011-09-23,2.1802
2011-09-26,1.5298
2011-09-27,1.705
2011-09-28,-0.1949
2011-09-29,0.5859
2011-09-30,-0.699
2011-10-03,-4.3019
2011-10-04,-2.8606
2011-10-05,-1.9773
2011-10-06,2.9528
2011-10-07,1.7175
2011-10-10,4.3443
2011-10-11,1.139
2011-10-12,0.5049
2011-10-13,-0.5023
2011-10-14,0.5825
2011-10-17,-3.2819
2011-10-18,1.3972
2011-10-19,-0.5906
2011-10-20,0.8713
2011-10-21,1.2564
2011-10-24,0.1163
2011-10-25,-0.2711
2011-10-26,3.301
2011-10-27,6.4662
2011-10-28,2.4011
2011-10-31,-1.069
2011-11-01,-0.5054
2011-11-02,0.7182
2011-11-03,-0.8348
2011-11-04,1.0317
2011-11-07,0.1408
2011-11-08,0.211
2011-11-09,-0.9825
2011-11-10,-0.2835
2011-11-11,1.0661
2011-11-14,-0.0703
2011-11-15,0.8797
2011-11-16,-1.7090999999999998
2011-11-17,-1.171
2011-11-18,2.0467
2011-11-21,-0.7741
2011-11-22,1.0638
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.4912
2011-11-29,-0.2095
2011-11-30,1.9594
2011-12-01,-0.103
2011-12-02,0.9619
2011-12-05,-1.293
2011-12-06,1.172
2011-12-07,0.1363
2011-12-08,0.9527
2011-12-09,0.4382
2011-12-12,-0.6711
2011-12-13,-0.7432
2011-12-14,-0.6127
2011-12-15,-0.6507
2011-12-16,-0.0345
2011-12-19,2.2414
2011-12-20,0.0675
2011-12-21,-0.1685
2011-12-22,1.3167
2011-12-23,0.933
2011-12-27,1.1885
2011-12-28,-0.783
2011-12-29,0.4933
2011-12-30,0.3272
2012-01-03,0.7828
2012-01-04,1.4563
2012-01-05,1.1164
2012-01-06,1.5457
2012-01-09,1.3669
2012-01-10,1.1339
2012-01-11,-0.4242
2012-01-12,2.1546
2012-01-13,-1.8112
2012-01-17,-0.7888
2012-01-18,-1.4373
2012-01-19,2.1098
2012-01-20,-0.1823
2012-01-23,-0.4262
2012-01-24,0.5809
2012-01-25,2.1888
2012-01-26,1.2786
2012-01-27,0.837
2012-01-30,-0.3058
2012-01-31,0.3506
2012-02-01,0.0582
2012-02-02,-1.1638
2012-02-03,1.0009
2012-02-06,-0.3206
2012-02-07,-0.0585
2012-02-08,0.7314
2012-02-09,-0.2647
2012-02-10,2.3002000000000002
2012-02-13,1.3549
2012-02-14,0.7679
2012-02-15,2.3991
2012-02-16,0.6064
2012-02-17,2.6574999999999998
2012-02-21,-2.3485
2012-02-22,-0.7926
2012-02-23,2.4242
2012-02-24,1.8558
2012-02-27,-1.6372
2012-02-28,0.1879
2012-02-29,-0.3215
2012-03-01,2.4731
2012-03-02,1.5739999999999998
2012-03-05,-0.1291
2012-03-06,-3.4135
2012-03-07,1.1245
2012-03-08,-1.1914
2012-03-09,2.5723000000000003
2012-03-12,-1.0188
2012-03-13,-2.2169
2012-03-14,-0.5398
2012-03-15,-0.4342
2012-03-16,-0.1635
2012-03-19,0.7098
2012-03-20,-0.4608
2012-03-21,-0.4085
2012-03-22,0.3555
2012-03-23,0.6812
2012-03-26,1.6509
2012-03-27,-0.8253
2012-03-28,-1.2081
2012-03-29,-0.2717
2012-03-30,1.1444
2012-04-02,1.5356
2012-04-03,-0.5572
2012-04-04,0.587
2012-04-05,0.3714
2012-04-09,-1.9026999999999998
2012-04-10,-2.5862
2012-04-11,0.1106
2012-04-12,0.5525
2012-04-13,-0.0275
2012-04-16,-1.0717
2012-04-17,0.3333
2012-04-18,0.0
2012-04-19,1.052
2012-04-20,-0.8493
2012-04-23,-0.9395
2012-04-24,0.3068
2012-04-25,2.3915
2012-04-26,-2.4443
2012-04-27,-4.0924
2012-04-30,1.6836
2012-05-01,1.3417
2012-05-02,-2.507
2012-05-03,-4.1895
2012-05-04,-0.2111
2012-05-07,-3.0523
2012-05-08,-1.8325
2012-05-09,-0.869
2012-05-10,0.6494
2012-05-11,2.4194
2012-05-14,1.0394
2012-05-15,0.8728
2012-05-16,-0.2472
2012-05-17,-1.3321
2012-05-18,-1.7896
2012-05-21,3.0691
2012-05-22,-0.5273
2012-05-23,-0.0312
2012-05-24,-0.5926
2012-05-25,-0.9099
2012-05-29,2.4066
2012-05-30,-1.3605
2012-05-31,-0.3448
2012-06-01,-4.4983
2012-06-04,-4.4796
2012-06-05,1.4483
2012-06-06,2.5493
2012-06-07,-2.1213
2012-06-08,1.0159
2012-06-11,-3.0003
2012-06-12,-0.8398
2012-06-13,2.9555
2012-06-14,0.5416
2012-06-15,1.9529
2012-06-18,-0.4293
2012-06-19,3.1509
2012-06-20,-1.9614
2012-06-21,-3.247
2012-06-22,-0.4068
2012-06-25,0.2723
2012-06-26,0.0849
2012-06-27,0.8309
2012-06-28,6.2562999999999995
2012-06-29,2.5641
2012-07-02,1.2963
2012-07-03,1.2797
2012-07-05,0.1203
2012-07-06,4.7476
2012-07-09,-3.4997
2012-07-10,-4.4293
2012-07-11,0.6096
2012-07-12,-1.2551999999999999
2012-07-13,0.6888
2012-07-16,0.1244
2012-07-17,-0.4037
2012-07-18,0.0935
2012-07-19,-0.6231
2012-07-20,1.8495
2012-07-23,0.0
2012-07-24,-1.4774
2012-07-25,0.4374
2012-07-26,-0.4044
2012-07-27,0.406
2012-07-30,0.5288
2012-07-31,-0.4641
2012-08-01,0.4663
2012-08-02,-3.2309
2012-08-03,1.1345
2012-08-06,0.0
2012-08-07,-0.641
2012-08-08,-0.6774
2012-08-09,0.0325
2012-08-10,1.6883
2012-08-13,-0.9579
2012-08-14,0.6125
2012-08-15,-0.0641
2012-08-16,0.1924
2012-08-17,0.224
2012-08-20,0.3193
2012-08-21,0.8275
2012-08-22,-1.1679
2012-08-23,-1.1179000000000001
2012-08-24,-1.292
2012-08-27,2.3233
2012-08-28,1.2152
2012-08-29,-0.4107
2012-08-30,0.3014
2012-08-31,0.6326
2012-09-04,-0.33
2012-09-05,-1.1984
2012-09-06,-0.5426
2012-09-07,-1.7008999999999999
2012-09-10,0.5224
2012-09-11,1.6888999999999998
2012-09-12,-2.7786999999999997
2012-09-13,3.2194
2012-09-14,2.578
2012-09-17,1.5203
2012-09-18,0.8557
2012-09-19,-0.9091
2012-09-20,-1.4067
2012-09-21,-0.031
2012-09-24,1.3342
2012-09-25,-1.1941
2012-09-26,-0.9142
2012-09-27,-0.0156
2012-09-28,0.219
2012-10-01,0.0624
2012-10-02,0.7486
2012-10-03,-0.1548
2012-10-04,0.5891
2012-10-05,0.894
2012-10-08,-0.4583
2012-10-09,-2.5169
2012-10-10,-1.5743
2012-10-11,-0.7678
2012-10-12,1.0638
2012-10-15,-1.3078
2012-10-16,-1.3898
2012-10-17,0.9833
2012-10-18,-0.0325
2012-10-19,2.8571
2012-10-22,0.2525
2012-10-23,-2.0151
2012-10-24,-1.1889
2012-10-25,0.1626
2012-10-26,2.1727
2012-10-31,-2.333
2012-11-01,6.0806000000000004
2012-11-02,-5.6075
2012-11-05,-0.066
2012-11-06,-0.0991
2012-11-07,-2.0826000000000002
2012-11-08,-1.1816
2012-11-09,-0.7175
2012-11-12,-1.5829
2012-11-13,-2.7622
2012-11-14,-4.8903
2012-11-15,-1.2476
2012-11-16,2.7182
2012-11-19,4.8826
2012-11-20,1.6702
2012-11-21,-0.4544
2012-11-23,1.6152
2012-11-26,-1.0712
2012-11-27,0.0349
2012-11-28,0.0
2012-11-29,3.2821
2012-11-30,1.0818
2012-12-03,-0.7331
2012-12-04,0.8059
2012-12-05,0.3342
2012-12-06,-1.0993
2012-12-07,-2.1219
2012-12-10,1.3771
2012-12-11,-2.0373
2012-12-12,1.6979
2012-12-13,0.5451
2012-12-14,-1.3216
2012-12-17,-1.0302
2012-12-18,1.6308
2012-12-19,3.38
2012-12-20,-1.217
2012-12-21,-0.5065
2012-12-24,-1.6801
2012-12-26,1.9822
2012-12-27,-1.508
2012-12-28,-0.7145
2012-12-31,2.2961
2013-01-02,1.8090000000000002
2013-01-03,0.0553
2013-01-04,0.5367
2013-01-07,1.3085
2013-01-08,-1.1947
2013-01-09,0.7843
2013-01-10,0.1946
2013-01-11,2.2006
2013-01-14,0.6016
2013-01-15,-0.5036
2013-01-16,-0.4113
2013-01-17,0.413
2013-01-18,0.2214
2013-01-22,1.0101
2013-01-23,-0.4063
2013-01-24,-0.5334
2013-01-25,1.041
2013-01-28,-0.8117
2013-01-29,-1.6368
2013-01-30,0.992
2013-01-31,-5.0225
2013-02-01,0.6441
2013-02-04,0.1347
2013-02-05,0.6391
2013-02-06,-0.5682
2013-02-07,-0.2689
2013-02-08,1.0111
2013-02-11,-0.634
2013-02-12,0.3358
2013-02-13,0.1673
2013-02-14,-0.1336
2013-02-15,0.4015
2013-02-19,3.3989
2013-02-20,-1.1924
2013-02-21,-2.2831
2013-02-22,0.7677
2013-02-25,-1.5568
2013-02-26,-0.1346
2013-02-27,0.1348
2013-02-28,0.1009
2013-03-01,-0.2017
2013-03-04,0.4379
2013-03-05,0.2012
2013-03-06,-0.2677
2013-03-07,2.349
2013-03-08,-0.5574
2013-03-11,1.3518
2013-03-12,-0.0325
2013-03-13,2.1477
2013-03-14,-0.446
2013-03-15,2.4
2013-03-18,-0.2188
2013-03-19,-0.9396
2013-03-20,0.6003
2013-03-21,1.1945999999999999
2013-03-22,-0.6522
2013-03-25,0.6252
2013-03-26,1.7397
2013-03-27,-0.3053
2013-03-28,1.072
2013-04-01,-1.1212
2013-04-02,-1.2872
2013-04-03,-0.652
2013-04-04,-0.2813
2013-04-05,0.7208
2013-04-08,1.4001000000000001
2013-04-09,0.6137
2013-04-10,-0.305
2013-04-11,-0.0918
2013-04-12,-1.5309
2013-04-15,-1.4303
2013-04-16,0.4416
2013-04-17,-1.7274
2013-04-18,0.0
2013-04-19,-1.5021
2013-04-22,3.05
2013-04-23,0.2204
2013-04-24,0.6912
2013-04-25,0.9672
2013-04-26,-1.6996
2013-04-29,0.0629
2013-04-30,2.6390000000000002
2013-05-01,1.2244
2013-05-02,-0.2117
2013-05-03,0.2424
2013-05-06,0.8464
2013-05-07,1.5438
2013-05-08,1.259
2013-05-09,0.5477
2013-05-10,0.633
2013-05-13,1.7262
2013-05-14,-0.5752
2013-05-15,-0.5785
2013-05-16,-0.0582
2013-05-17,-1.3683
2013-05-20,1.9776
2013-05-21,1.534
2013-05-22,-0.5131
2013-05-23,-1.6905000000000001
2013-05-24,-0.6121
2013-05-28,0.2053
2013-05-29,-0.7316
2013-05-30,-1.1203
2013-05-31,-0.6559
2013-06-03,-0.9904
2013-06-04,0.2122
2013-06-05,0.1512
2013-06-06,-0.6947
2013-06-07,2.5852
2013-06-10,-1.1266
2013-06-11,-1.5292
2013-06-12,-0.5481
2013-06-13,1.041
2013-06-14,2.1818
2013-06-17,1.5421
2013-06-18,0.8178
2013-06-19,-1.883
2013-06-20,-0.3543
2013-06-21,-1.8667
2013-06-24,-2.9589
2013-06-25,3.0492
2013-06-26,0.2114
2013-06-27,1.5366
2013-06-28,1.1869
2013-07-01,-2.4047
2013-07-02,0.2704
2013-07-03,0.1498
2013-07-05,-0.0598
2013-07-08,1.0778
2013-07-09,-1.5107
2013-07-10,0.4511
2013-07-11,2.2455
2013-07-12,0.2343
2013-07-15,-0.2337
2013-07-16,-0.8638
2013-07-17,-1.787
2013-07-18,-1.4135
2013-07-19,-0.0915
2013-07-22,-0.7939
2013-07-23,0.7695
2013-07-24,-1.4966
2013-07-25,-0.155
2013-07-26,0.0311
2013-07-29,0.9003
2013-07-30,-0.4
2013-07-31,-0.7414
2013-08-01,-0.4824
2013-08-02,-1.335
2013-08-05,0.0322
2013-08-06,3.3494
2013-08-07,-0.7791
2013-08-08,-0.3769
2013-08-09,-0.3153
2013-08-12,0.759
2013-08-13,0.6905
2013-08-14,0.0935
2013-08-15,0.1869
2013-08-16,-0.4974
2013-08-19,-0.3436
2013-08-20,1.5674000000000001
2013-08-21,-0.9259
2013-08-22,1.8069
2013-08-23,0.0918
2013-08-26,0.0
2013-08-27,-0.1834
2013-08-28,0.49
2013-08-29,-0.9144
2013-08-30,-0.0308
2013-09-03,-2.5846
2013-09-04,-0.1579
2013-09-05,1.9614
2013-09-06,-1.8616000000000001
2013-09-09,3.5093
2013-09-10,2.1381
2013-09-11,1.2261
2013-09-12,0.8272
2013-09-13,-0.6153
2013-09-16,0.1179
2013-09-17,-1.2367
2013-09-18,-0.1789
2013-09-19,0.2091
2013-09-20,0.1192
2013-09-23,-1.1908
2013-09-24,0.6327
2013-09-25,0.479
2013-09-26,-1.2217
2013-09-27,-1.1161
2013-09-30,-0.8542
2013-10-01,0.3692
2013-10-02,-1.4408
2013-10-03,1.2131
2013-10-04,-0.5532
2013-10-07,-0.3399
2013-10-08,-1.0853
2013-10-09,-1.9748999999999999
2013-10-10,1.631
2013-10-11,0.8181
2013-10-14,-1.5918
2013-10-15,-1.1735
2013-10-16,0.2246
2013-10-17,0.5924
2013-10-18,1.3847
2013-10-21,0.0
2013-10-22,-0.6593
2013-10-23,-0.2845
2013-10-24,0.9192
2013-10-25,-0.0628
2013-10-28,-0.5343
2013-10-29,-0.158
2013-10-30,-0.6962
2013-10-31,0.2629
2013-11-01,1.8423
2013-11-04,0.8251
2013-11-05,-1.983
2013-11-06,0.3854
2013-11-07,-0.064
2013-11-08,0.2561
2013-11-11,-0.1596
2013-11-12,-2.2705
2013-11-13,-0.1963
2013-11-14,0.8525
2013-11-15,1.9181
2013-11-18,-1.3397000000000001
2013-11-19,0.3556
2013-11-20,-1.1276
2013-11-21,1.7595
2013-11-22,1.3449
2013-11-25,-0.5687
2013-11-26,0.3495
2013-11-27,-0.665
2013-11-29,1.9445000000000001
2013-12-02,-0.7505
2013-12-03,0.1575
2013-12-04,-2.7053000000000003
2013-12-05,0.0323
2013-12-06,-6.2056000000000004
2013-12-09,-0.3101
2013-12-10,-0.5876
2013-12-11,-1.9123999999999999
2013-12-12,1.5596999999999999
2013-12-13,-1.1518
2013-12-16,1.2359
2013-12-17,-0.1744
2013-12-18,1.5024
2013-12-19,-0.7229
2013-12-20,2.6699
2013-12-23,0.5741
2013-12-24,0.2015
2013-12-26,0.9048
2013-12-27,1.4945
2013-12-30,-0.1963
2013-12-31,-0.8197
2014-01-02,-0.6942
2014-01-03,0.6991
2014-01-06,-0.6942
2014-01-07,-0.2996
2014-01-08,0.4007
2014-01-09,0.1663
2014-01-10,-0.0996
2014-01-13,1.0635
2014-01-14,-1.3482
2014-01-15,1.0
2014-01-16,0.6271
2014-01-17,1.5743
2014-01-21,0.3229
2014-01-22,0.9977
2014-01-23,-0.8923
2014-01-24,-1.6399
2014-01-27,-0.3269
2014-01-28,1.8367
2014-01-29,-0.8052
2014-01-30,0.3571
2014-01-31,-1.4882
2014-02-03,-1.2151
2014-02-04,0.374
2014-02-05,-0.4044
2014-02-06,1.4889999999999999
2014-02-07,0.3668
2014-02-10,0.9801
2014-02-11,1.3982999999999999
2014-02-12,0.8112
2014-02-13,1.2551999999999999
2014-02-14,0.0
2014-02-18,-0.8264
2014-02-19,-2.0192
2014-02-20,-2.6169000000000002
2014-02-21,-0.6046
2014-02-24,-0.169
2014-02-25,0.2708
2014-02-26,0.6415
2014-02-27,0.369
2014-02-28,0.9693
2014-03-03,-1.3902999999999999
2014-03-04,0.1007
2014-03-05,0.8384
2014-03-06,-0.2993
2014-03-07,-0.5337
2014-03-10,0.4695
2014-03-11,-0.9012
2014-03-12,-1.3136
2014-03-13,-0.5802
2014-03-14,1.6821000000000002
2014-03-17,-0.6752
2014-03-18,1.2576
2014-03-19,-1.3427
2014-03-20,1.293
2014-03-21,-0.2015
2014-03-24,-0.5049
2014-03-25,0.6428
2014-03-26,-0.3361
2014-03-27,1.2816
2014-03-28,-0.0999
2014-03-31,-0.3333
2014-04-01,1.2709
2014-04-02,0.7926
2014-04-03,1.4089
2014-04-04,0.6785
2014-04-07,-3.4981
2014-04-08,0.9977
2014-04-09,-0.2963
2014-04-10,-1.288
2014-04-11,-1.2044
2014-04-14,2.3027
2014-04-15,-0.8937
2014-04-16,2.4382
2014-04-17,0.3913
2014-04-21,1.2017
2014-04-22,-0.353
2014-04-23,-1.1594
2014-04-24,-0.5539
2014-04-25,-0.3277
2014-04-28,1.2492
2014-04-29,1.4285999999999999
2014-04-30,-0.9283
2014-05-01,-0.5412
2014-05-02,0.7601
2014-05-05,1.9022999999999999
2014-05-06,-0.4506
2014-05-07,1.7782
2014-05-08,-0.2541
2014-05-09,0.0
2014-05-12,0.2866
2014-05-13,-0.6351
2014-05-14,-0.0959
2014-05-15,-0.1599
2014-05-16,0.4486
2014-05-19,-0.2552
2014-05-20,0.3198
2014-05-21,-1.0201
2014-05-22,1.5459
2014-05-23,-0.3806
2014-05-27,-0.0955
2014-05-28,1.7527
2014-05-29,1.3154
2014-05-30,1.8547
2014-06-02,0.4249
2014-06-03,0.272
2014-06-04,0.6631
2014-06-05,0.1497
2014-06-06,1.6442
2014-06-09,0.0588
2014-06-10,-0.1176
2014-06-11,-0.4414
2014-06-12,0.3547
2014-06-13,0.2062
2014-06-16,0.4409
2014-06-17,1.5803
2014-06-18,-1.7574
2014-06-19,2.4633
2014-06-20,6.1248
2014-06-23,-1.8878
2014-06-24,-0.6047
2014-06-25,0.3595
2014-06-26,0.3307
2014-06-27,1.6204
2014-06-30,-0.4054
2014-07-01,-0.9498
2014-07-02,-1.0411
2014-07-03,0.0277
2014-07-07,-1.4668999999999999
2014-07-08,-0.0843
2014-07-09,0.6185
2014-07-10,-1.1735
2014-07-11,-0.9047
2014-07-14,-1.0556
2014-07-15,-0.8074
2014-07-16,1.8023
2014-07-17,1.4278
2014-07-18,0.9009
2014-07-21,0.8092
2014-07-22,-0.4705
2014-07-23,0.1112
2014-07-24,-1.9444
2014-07-25,-1.7847
2014-07-28,-0.4471
2014-07-29,0.4129
2014-07-30,-1.6124
2014-07-31,-1.4601
2014-08-01,0.9072
2014-08-04,1.4984
2014-08-05,-0.2067
2014-08-06,2.9882
2014-08-07,0.8044
2014-08-08,1.2539
2014-08-11,1.2384
2014-08-12,-2.2241
2014-08-13,0.7961
2014-08-14,1.5514999999999999
2014-08-15,0.0
2014-08-18,0.3611
2014-08-19,2.1589
2014-08-20,1.463
2014-08-21,2.1629
2014-08-22,-2.5614
2014-08-25,2.8702
2014-08-26,-1.1213
2014-08-27,-0.923
2014-08-28,0.1597
2014-08-29,1.1959
2014-09-02,-0.2101
2014-09-03,-0.1842
2014-09-04,-1.1073
2014-09-05,0.2666
2014-09-08,1.1433
2014-09-09,2.5237
2014-09-10,-0.3846
2014-09-11,-2.1879
2014-09-12,-1.9211
2014-09-15,-1.0464
2014-09-16,2.3048
2014-09-17,0.265
2014-09-18,1.7711000000000001
2014-09-19,-0.4156
2014-09-22,-2.843
2014-09-23,-0.8054
2014-09-24,-0.6225
2014-09-25,-0.1906
2014-09-26,-1.8554
2014-09-29,-0.5004
2014-09-30,-2.9897
2014-10-01,-2.1889
2014-10-02,0.1767
2014-10-03,-2.6455
2014-10-06,-1.9022000000000001
2014-10-07,3.2318
2014-10-08,1.4609
2014-10-09,-0.1763
2014-10-10,-0.0589
2014-10-13,-6.0088
2014-10-14,-3.0711
2014-10-15,1.7459
2014-10-16,4.0991
2014-10-17,0.8547
2014-10-20,2.3002000000000002
2014-10-21,3.4024
2014-10-22,3.2332
2014-10-23,1.7184
2014-10-24,1.1717
2014-10-27,-1.5621
2014-10-28,3.3653
2014-10-29,-2.8322000000000003
2014-10-30,-0.681
2014-10-31,-0.7405
2014-11-03,1.3816
2014-11-04,-4.6879
2014-11-05,-2.8667
2014-11-06,-2.1544
2014-11-07,3.0275
2014-11-10,-0.7421
2014-11-11,-1.1663000000000001
2014-11-12,-0.5144
2014-11-13,-2.7068
2014-11-14,2.0319
2014-11-17,1.3174000000000001
2014-11-18,2.147
2014-11-19,-3.7892
2014-11-20,1.7846
2014-11-21,5.3507
2014-11-24,0.1722
2014-11-25,-2.9791
2014-11-26,1.6534
2014-11-28,-4.4437999999999995
2014-12-01,-5.8359
2014-12-02,2.3886
2014-12-03,3.058
2014-12-04,0.7342
2014-12-05,-2.0043
2014-12-08,-3.9046
2014-12-09,0.2257
2014-12-10,-8.1725
2014-12-11,2.2425
2014-12-12,-0.6511
2014-12-15,-4.2083
2014-12-16,2.2326
2014-12-17,2.8531
2014-12-18,-0.7534
2014-12-19,2.3464
2014-12-22,-0.4046
2014-12-23,2.5728
2014-12-24,0.033
2014-12-26,2.1115
2014-12-29,0.2585
2014-12-30,-1.6436
2014-12-31,2.0642
2015-01-02,2.504
2015-01-05,-2.5994
2015-01-06,-2.6688
2015-01-07,1.6188
2015-01-08,1.1378
2015-01-09,-10.929
2015-01-12,-7.0733
2015-01-13,-1.5146
2015-01-14,-2.0899
2015-01-15,0.2014
2015-01-16,1.1656
2015-01-20,-3.2578
2015-01-21,2.3409
2015-01-22,2.488
2015-01-23,1.3117
2015-01-26,2.57
2015-01-27,1.7709000000000001
2015-01-28,-2.0362999999999998
2015-01-29,1.2094
2015-01-30,1.3443
2015-02-02,0.8106
2015-02-03,0.667
2015-02-04,-0.4448
2015-02-05,3.723
2015-02-06,-0.4666
2015-02-09,-1.4064
2015-02-10,1.7922
2015-02-11,0.7186
2015-02-12,-1.106
2015-02-13,1.6234
2015-02-17,-0.071
2015-02-18,-0.3197
2015-02-19,-1.0335
2015-02-20,-0.036
2015-02-23,-1.0086
2015-02-24,1.8559
2015-02-25,-3.3583
2015-02-26,-2.9945
2015-02-27,-0.4954
2015-03-02,0.3064
2015-03-03,-0.7255
2015-03-04,0.0769
2015-03-05,-0.1922
2015-03-06,-2.1178
2015-03-09,0.118
2015-03-10,-1.9253
2015-03-11,1.7628
2015-03-12,-2.2047
2015-03-13,0.9662
2015-03-16,-0.5981
2015-03-17,2.4067
2015-03-18,0.8617
2015-03-19,2.2913
2015-03-20,2.2779
2015-03-23,1.6703999999999999
2015-03-24,-2.7747
2015-03-25,0.1502
2015-03-26,-0.1125
2015-03-27,0.3754
2015-03-30,0.6731
2015-03-31,-0.1114
2015-04-01,-1.1528
2015-04-02,3.0098
2015-04-06,0.5113
2015-04-07,-1.1265
2015-04-08,-1.47
2015-04-09,1.5293
2015-04-10,1.1756
2015-04-13,-0.3631
2015-04-14,0.656
2015-04-15,1.2671999999999999
2015-04-16,-0.9296
2015-04-17,-0.1444
2015-04-20,1.6625
2015-04-21,-0.2488
2015-04-22,0.0356
2015-04-23,-0.3919
2015-04-24,0.2861
2015-04-27,2.2111
2015-04-28,1.0468
2015-04-29,1.7955999999999999
2015-04-30,-0.9159
2015-05-01,-1.027
2015-05-04,2.7326
2015-05-05,0.4293
2015-05-06,-0.4103
2015-05-07,-2.1284
2015-05-08,0.2105
2015-05-11,-2.2751
2015-05-12,1.0745
2015-05-13,-2.0553
2015-05-14,0.2533
2015-05-15,0.9744
2015-05-18,2.3946
2015-05-19,-0.2094
2015-05-20,-0.8395
2015-05-21,1.0935
2015-05-22,-0.8025
2015-05-26,-0.598
2015-05-27,-1.4154
2015-05-28,-1.2922
2015-05-29,2.5818
2015-06-01,0.7799
2015-06-02,0.4924
2015-06-03,-1.1901
2015-06-04,-0.673
2015-06-05,0.214
2015-06-08,-1.032
2015-06-09,0.0719
2015-06-10,-1.581
2015-06-11,0.1095
2015-06-12,-1.0212
2015-06-15,-1.2896
2015-06-16,1.2691
2015-06-17,-1.1795
2015-06-18,-1.3054999999999999
2015-06-19,1.7385000000000002
2015-06-22,1.1516
2015-06-23,-0.9548
2015-06-24,-2.5955
2015-06-25,-0.8755
2015-06-26,-2.0353
2015-06-29,-3.1752
2015-06-30,-0.1215
2015-07-01,0.2027
2015-07-02,-0.89
2015-07-06,-3.6327
2015-07-07,-0.2541
2015-07-08,-1.4013
2015-07-09,0.0
2015-07-10,1.9811
2015-07-13,1.6892
2015-07-14,0.4983
2015-07-15,-0.4545
2015-07-16,-1.0378
2015-07-17,-3.3138
2015-07-20,-3.7744
2015-07-21,2.0739
2015-07-22,-1.6343
2015-07-23,-0.0898
2015-07-24,0.0
2015-07-27,-0.5393
2015-07-28,2.169
2015-07-29,-3.2729
2015-07-30,0.823
2015-07-31,-6.9841
2015-08-03,0.6826
2015-08-04,1.5011999999999999
2015-08-05,2.0396
2015-08-06,0.913
2015-08-07,-2.1429
2015-08-10,3.5036
2015-08-11,-1.3634
2015-08-12,-0.0953
2015-08-13,-0.4294
2015-08-14,-1.2937
2015-08-17,0.1456
2015-08-18,-2.6175
2015-08-19,-4.7287
2015-08-20,1.5152
2015-08-21,-1.544
2015-08-24,-6.3774
2015-08-25,-2.5126
2015-08-26,-1.2027
2015-08-27,3.5362
2015-08-28,5.5991
2015-08-31,4.825
2015-09-01,1.9727000000000001
