ticker,VBLT US Equity
2015-02-27,-3.58
2015-03-02,-4.4554
2015-03-03,-4.6632
2015-03-04,2.1739
2015-03-05,0.266
2015-03-06,-0.5305
2015-03-09,-1.8667
2015-03-10,-3.5326
2015-03-11,-3.0986
2015-03-12,-6.3953
2015-03-13,0.3106
2015-03-16,-1.2384
2015-03-17,5.0157
2015-03-18,0.8955
2015-03-19,40.2367
2015-03-20,21.308
2015-03-23,5.2174
2015-03-24,-7.6808
2015-03-25,29.2676
2015-03-26,-16.6205
2015-03-27,-5.6478
2015-03-30,-6.8662
2015-03-31,-1.7013
2015-04-01,-10.961500000000001
2015-04-02,3.0238
2015-04-06,2.7254
2015-04-07,-5.102
2015-04-08,-1.7204000000000002
2015-04-09,-0.6565
2015-04-10,1.3216
2015-04-13,-1.9565000000000001
2015-04-14,2.6608
2015-04-15,10.5805
2015-04-16,-6.2477
2015-04-17,0.625
2015-04-20,-5.7971
2015-04-21,-2.1978
2015-04-22,-1.7978
2015-04-23,-4.8055
2015-04-24,1.6827
2015-04-27,-3.7824999999999998
2015-04-28,-3.9312
2015-04-29,-3.8363
2015-04-30,-2.3936
2015-05-01,1.0899
2015-05-04,11.0512
2015-05-05,-4.3689
2015-05-06,-5.5838
2015-05-07,-1.6129
2015-05-08,1.9125999999999999
2015-05-11,8.8472
2015-05-12,-2.7094
2015-05-13,3.2911
2015-05-14,57.8431
2015-05-15,-10.559
2015-05-18,-3.6458
2015-05-19,-8.8288
2015-05-20,10.2767
2015-05-21,-9.4982
2015-05-22,3.9604
2015-05-26,40.0
2015-05-27,-0.6803
2015-05-28,1.0959
2015-05-29,9.0786
2015-06-01,1.2422
2015-06-02,-9.2025
2015-06-03,2.4324
2015-06-04,-1.7149999999999999
2015-06-05,0.6711
2015-06-08,-6.0
2015-06-09,-7.8014
2015-06-10,0.3077
2015-06-11,-1.6871
2015-06-12,-2.0281
2015-06-15,2.0701
2015-06-16,-3.5881
2015-06-17,-3.8834999999999997
2015-06-18,-0.1684
2015-06-19,0.1686
2015-06-22,4.7138
2015-06-23,1.9293
2015-06-24,9.1483
2015-06-25,-1.0116
2015-06-26,-6.1314
2015-06-29,-6.0653
2015-06-30,2.1523
2015-07-01,0.4862
2015-07-02,0.8065
2015-07-06,-0.16
2015-07-07,-2.2436
2015-07-08,-1.6393
2015-07-09,-2.1667
2015-07-10,5.4514
2015-07-13,2.7464
2015-07-14,6.1321
2015-07-15,0.7407
2015-07-16,-0.2941
2015-07-17,-1.3274
2015-07-20,-3.2885
2015-07-21,6.9552
2015-07-22,-1.8786
2015-07-23,-0.2946
2015-07-24,-2.8064999999999998
2015-07-27,-4.5593
2015-07-28,-2.1198
2015-07-29,1.3523
2015-07-30,-4.0128
2015-07-31,0.3344
2015-08-03,-4.3333
2015-08-04,-1.2195
2015-08-05,1.94
2015-08-06,-3.4602
2015-08-07,-7.3477
2015-08-10,3.0948
2015-08-11,-6.0038
2015-08-12,6.1876
2015-08-13,5.8271
2015-08-14,-5.151
2015-08-17,-1.4981
2015-08-18,-0.9506
2015-08-19,0.3839
2015-08-20,-3.8241
2015-08-21,4.3738
2015-08-24,-4.381
2015-08-25,3.6853
2015-08-26,5.2834
2015-08-27,-1.0949
2015-08-28,-2.0295
2015-08-31,1.5066000000000002
2015-09-01,-0.7421
2015-09-02,1.4953
2015-09-03,-1.3812
2015-09-04,-1.5873
2015-09-08,0.9488
2015-09-09,-4.5113
2015-09-10,4.9213000000000005
2015-09-11,-1.6886
2015-09-14,-4.0076
2015-09-15,5.169
2015-09-16,1.3233
2015-09-17,0.0
2015-09-18,27.7985
2015-09-21,18.2482
2015-09-22,21.9753
2015-09-23,-6.2753
2015-09-24,19.4384
2015-09-25,-10.9403
2015-09-28,-17.9695
2015-09-29,-6.4356
2015-09-30,-1.0582
2015-10-01,4.6791
2015-10-02,-1.5326
2015-10-05,-1.4267
2015-10-06,-7.5
2015-10-07,8.2504
2015-10-08,-0.3942
2015-10-09,-3.0343
2015-10-12,2.7211
2015-10-13,-4.106
2015-10-14,-1.5192999999999999
2015-10-15,3.6466
2015-10-16,-3.1123
2015-10-19,9.6369
2015-10-20,-0.7643
2015-10-21,-6.4185
2015-10-22,-0.5487
2015-10-23,-0.4138
2015-10-26,-4.0166
2015-10-27,-2.4531
2015-10-28,-0.8876
2015-10-29,-3.5821
2015-10-30,-3.2508
2015-11-02,2.08
2015-11-03,-5.7994
2015-11-04,-0.8319
2015-11-05,-1.1745
2015-11-06,1.0187
2015-11-09,-2.8571
2015-11-10,-2.4221
2015-11-11,3.5461
2015-11-12,-6.8493
2015-11-13,-3.4926
2015-11-16,-1.1429
2015-11-17,4.4315999999999995
2015-11-18,6.0886
2015-11-19,-0.8696
2015-11-20,-2.2807
2015-11-23,4.8474
2015-11-24,0.6849
2015-11-25,-3.2313
2015-11-27,-3.3392
2015-11-30,-4.1818
2015-12-01,0.9488
2015-12-02,1.5038
2015-12-03,-1.4815
2015-12-04,-1.3158
2015-12-07,-0.9524
2015-12-08,2.8846
2015-12-09,-1.6822
2015-12-10,0.3802
2015-12-11,-2.2727
2015-12-14,-4.4574
2015-12-15,-2.0284
2015-12-16,-2.6915
2015-12-17,3.4043
2015-12-18,-1.2346
2015-12-21,-0.4167
2015-12-22,6.6946
2015-12-23,-0.7843
2015-12-24,0.1976
2015-12-28,-1.3807
2015-12-29,-3.8
2015-12-30,8.5239
2015-12-31,0.7663
2016-01-04,-3.2319
2016-01-05,-3.3399
2016-01-06,-3.0488
2016-01-07,-12.9979
2016-01-08,-10.3614
2016-01-11,-8.6022
2016-01-12,-2.6471
2016-01-13,-3.0211
2016-01-14,0.3115
2016-01-15,-0.3106
2016-01-19,-3.1153
2016-01-20,5.4662
2016-01-21,2.439
2016-01-22,0.8929
2016-01-25,-4.4248
2016-01-26,0.6173
2016-01-27,-2.454
2016-01-28,-6.2893
2016-01-29,3.3557
2016-02-01,-9.0909
2016-02-02,19.6429
2016-02-03,-7.7612
2016-02-04,2.2654
2016-02-05,7.2785
2016-02-08,-3.8348
2016-02-09,-3.3742
2016-02-10,-6.3492
2016-02-11,2.7119
2016-02-12,1.9802
2016-02-16,2.589
2016-02-17,3.1546
2016-02-18,3.6696999999999997
2016-02-19,4.4248
2016-02-22,1.1299
2016-02-23,-3.9106
2016-02-24,-1.1628
2016-02-25,-1.4706000000000001
2016-02-26,3.2836
2016-02-29,-0.578
2016-03-01,-0.8721
2016-03-02,1.173
2016-03-03,-0.5797
2016-03-04,-0.5831
2016-03-07,7.3314
2016-03-08,-1.3660999999999999
2016-03-09,0.277
2016-03-10,-4.1436
2016-03-11,4.0346
2016-03-14,2.2161
2016-03-15,-5.4201
2016-03-16,-1.1461000000000001
2016-03-17,-1.4493
2016-03-18,0.2941
2016-03-21,3.5191
2016-03-22,0.5666
2016-03-23,0.8451
2016-03-24,0.2793
2016-03-28,-3.0171
2016-03-29,-8.0905
2016-03-30,-1.875
2016-03-31,10.828
2016-04-01,-2.2989
2016-04-04,0.0
2016-04-05,-2.9412000000000003
2016-04-06,-0.303
2016-04-07,2.7356
2016-04-08,-1.4793
2016-04-11,-4.955
2016-04-12,-0.7899
2016-04-13,3.8217
2016-04-14,2.454
2016-04-15,0.0
2016-04-18,0.7485
2016-04-19,-4.9033999999999995
2016-04-20,0.0
2016-04-21,-0.3125
2016-04-22,0.9404
2016-04-25,0.0
2016-04-26,-0.6211
2016-04-27,0.9375
2016-04-28,-0.6192
2016-04-29,0.7788
2016-05-02,0.7728
2016-05-03,13.4969
2016-05-04,-2.7027
2016-05-05,-3.6111
2016-05-06,-7.781
2016-05-09,1.25
2016-05-10,-1.5394
2016-05-11,1.25
2016-05-12,-1.2384
2016-05-13,3.7618
2016-05-16,-3.6254
2016-05-17,2.5078
2016-05-18,-4.5872
2016-05-19,0.3205
2016-05-20,3.1949
2016-05-23,5.2632
2016-05-24,1.1764999999999999
2016-05-25,3.4884
2016-05-26,2.5281000000000002
2016-05-27,-0.274
2016-05-31,1.0989
2016-06-01,-4.6196
2016-06-02,7.9772
2016-06-03,4.7493
2016-06-06,72.5441
2016-06-07,-14.5985
2016-06-08,-12.6496
2016-06-09,-6.0665
2016-06-10,2.0833
2016-06-13,-10.6122
2016-06-14,-2.7397
2016-06-15,-5.3991
2016-06-16,13.8958
2016-06-17,-10.8932
2016-06-20,-2.2005
2016-06-21,-0.25
2016-06-22,-0.7519
2016-06-23,6.3131
2016-06-24,-3.0879
2016-06-27,-3.1863
2016-06-28,3.7975
2016-06-29,1.2195
2016-06-30,11.0843
2016-07-01,-4.5553
2016-07-05,0.9091
2016-07-06,-0.9009
2016-07-07,-2.5
2016-07-08,2.0979
2016-07-11,-4.1096
2016-07-12,-2.8571
2016-07-13,-3.1863
2016-07-14,-2.5316
2016-07-15,0.2597
2016-07-18,-1.0363
2016-07-19,4.712
2016-07-20,1.75
2016-07-21,1.7199
2016-07-22,0.0
2016-07-25,-2.4154999999999998
2016-07-26,0.0
2016-07-27,-0.9901
2016-07-28,0.5
2016-07-29,0.0
2016-08-01,-1.2438
2016-08-02,-0.7557
2016-08-03,7.868
2016-08-04,1.1764999999999999
2016-08-05,-0.9302
2016-08-08,-2.5822000000000003
2016-08-09,3.1325
2016-08-10,-3.0374
2016-08-11,0.0
2016-08-12,3.3735
2016-08-15,-5.3613
2016-08-16,0.9852
2016-08-17,0.0
2016-08-18,-3.1707
2016-08-19,-1.2594
2016-08-22,4.5918
2016-08-23,0.0
2016-08-24,-2.1951
2016-08-25,5.7357
2016-08-26,-4.0094
2016-08-29,0.7371
2016-08-30,-1.7073
2016-08-31,1.9851
2016-09-01,-1.2165
2016-09-02,0.7389
2016-09-06,0.489
2016-09-07,5.1095
2016-09-08,4.8611
2016-09-09,-6.4018
2016-09-12,1.4151
2016-09-13,-0.4651
2016-09-14,1.8692
2016-09-15,3.6696999999999997
2016-09-16,4.2035
2016-09-19,-3.6093
2016-09-20,1.9824000000000002
2016-09-21,2.5918
2016-09-22,2.3158
2016-09-23,-0.2058
2016-09-26,6.3918
2016-09-27,8.5271
2016-09-28,-5.7143
2016-09-29,-3.0303
2016-09-30,1.9531
2016-10-03,-0.9579
2016-10-04,-2.7079
2016-10-05,2.9821
2016-10-06,-1.3514
2016-10-07,-2.9354
2016-10-10,2.0161
2016-10-11,1.9763
2016-10-12,1.938
2016-10-13,-0.9506
2016-10-14,-3.263
2016-10-17,-1.7856999999999998
2016-10-18,1.0101
2016-10-19,-1.0
2016-10-20,1.0101
2016-10-21,2.0
2016-10-24,0.0
2016-10-25,-1.9607999999999999
2016-10-26,0.0
2016-10-27,-1.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,2.0202
2016-11-02,0.0
2016-11-03,-3.9604
2016-11-04,1.0309
2016-11-07,0.5102
2016-11-08,1.5228000000000002
2016-11-09,4.0
2016-11-10,-7.6923
2016-11-11,0.0
2016-11-14,2.0833
2016-11-15,0.5102
2016-11-16,-0.5076
2016-11-17,1.0204
2016-11-18,-1.0101
2016-11-21,0.0
2016-11-22,-1.0204
2016-11-23,2.0619
2016-11-25,1.0101
2016-11-28,0.0
2016-11-29,13.0
2016-11-30,-5.3097
2016-12-01,-2.8037
2016-12-02,0.9615
2016-12-05,0.0
2016-12-06,-3.8095
2016-12-07,-1.9802
2016-12-08,-4.0404
2016-12-09,0.0
2016-12-12,-2.1053
2016-12-13,-1.0753
2016-12-14,-1.087
2016-12-15,-1.0989
2016-12-16,2.2222
2016-12-19,1.087
2016-12-20,2.1505
2016-12-21,0.0
2016-12-22,2.1053
2016-12-23,0.0
2016-12-27,2.0619
2016-12-28,-3.0303
2016-12-29,3.125
2016-12-30,-2.0202
2017-01-03,4.1237
2017-01-04,-0.9901
2017-01-05,0.0
2017-01-06,2.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,2.9412000000000003
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,-0.9524
2017-01-18,-0.9615
2017-01-19,-1.9417
2017-01-20,0.0
2017-01-23,-1.9802
2017-01-24,3.0303
2017-01-25,2.6372999999999998
2017-01-26,-0.6591
2017-01-27,0.9615
2017-01-30,-2.8571
2017-01-31,1.9607999999999999
2017-02-01,0.9615
2017-02-02,4.7619
2017-02-03,-1.8182
2017-02-06,2.7778
2017-02-07,-0.9009
2017-02-08,1.8182
2017-02-09,3.5714
2017-02-10,-5.1724
2017-02-13,0.9091
2017-02-14,1.8018
2017-02-15,0.0
2017-02-16,-0.885
2017-02-17,0.0
2017-02-21,3.5714
2017-02-22,0.0
2017-02-23,-2.5862
2017-02-24,-0.885
2017-02-27,0.8929
2017-02-28,1.7699
2017-03-01,0.0
2017-03-02,0.8696
2017-03-03,-0.8998
2017-03-06,-2.5716
2017-03-07,1.7856999999999998
2017-03-08,5.2632
2017-03-09,0.0
2017-03-10,4.1667
2017-03-13,-2.4
2017-03-14,-3.2787
2017-03-15,0.0
2017-03-16,-1.6949
2017-03-17,0.0
2017-03-20,1.7241
2017-03-21,-3.3898
2017-03-22,-21.0526
2017-03-23,23.3333
2017-03-24,1.8018
2017-03-27,0.0
2017-03-28,-1.7699
2017-03-29,0.0
2017-03-30,-2.7027
2017-03-31,1.8519
2017-04-03,2.7273
2017-04-04,4.4248
2017-04-05,-4.2373
2017-04-06,-5.3097
2017-04-07,0.9346
2017-04-10,0.0
2017-04-11,-2.7778
2017-04-12,-1.9048
2017-04-13,0.9709
2017-04-17,-1.9231
2017-04-18,0.9804
2017-04-19,0.9709
2017-04-20,0.0
2017-04-21,4.8077
2017-04-24,0.0
2017-04-25,4.5872
2017-04-26,0.8772
2017-04-27,0.8696
2017-04-28,-1.7241
2017-05-01,2.6316
2017-05-02,0.0
2017-05-03,2.5641
2017-05-04,5.8333
2017-05-05,-3.9370000000000003
2017-05-08,-3.2787
2017-05-09,-0.8475
2017-05-10,7.6923
2017-05-11,-1.5873
2017-05-12,-0.8065
2017-05-15,0.0
2017-05-16,-0.813
2017-05-17,-4.5082
2017-05-18,-3.0043
2017-05-19,-0.885
2017-05-22,5.3571
2017-05-23,-0.8475
2017-05-24,-1.7094
2017-05-25,-4.3478
2017-05-26,0.9091
2017-05-30,-0.9009
2017-05-31,-0.9091
2017-06-01,0.9174
2017-06-02,0.0
2017-06-05,-0.9091
2017-06-06,-7.3394
2017-06-07,0.9901
2017-06-08,-0.9804
2017-06-09,-2.9703
2017-06-12,-2.0408
2017-06-13,-5.2083
2017-06-14,-1.0989
2017-06-15,0.0
2017-06-16,1.1111
2017-06-19,9.8901
2017-06-20,-1.0
2017-06-21,0.0
2017-06-22,-2.0202
2017-06-23,1.0309
2017-06-26,-1.0204
2017-06-27,-4.1237
2017-06-28,1.0753
2017-06-29,-1.0638
2017-06-30,-4.3011
2017-07-03,1.1236
2017-07-05,1.1111
2017-07-06,-1.0989
2017-07-07,0.0
2017-07-10,-1.1111
2017-07-11,0.0
2017-07-12,-1.1236
2017-07-13,-4.5455
2017-07-14,-1.1905000000000001
2017-07-17,1.2048
2017-07-18,0.0
2017-07-19,-0.119
2017-07-20,1.9045999999999998
2017-07-21,1.7568000000000001
2017-07-24,-3.4483
2017-07-25,0.0
2017-07-26,-1.1905000000000001
2017-07-27,0.0
2017-07-28,2.4096
2017-07-31,-1.1764999999999999
2017-08-01,-3.5714
2017-08-02,1.2346
2017-08-03,-1.2195
2017-08-04,0.0
2017-08-07,2.4691
2017-08-08,0.0
2017-08-09,1.2048
2017-08-10,-1.2738
2017-08-11,0.0844
2017-08-14,12.0482
2017-08-15,5.3763
2017-08-16,1.0204
2017-08-17,4.0404
2017-08-18,-0.9709
2017-08-21,-1.9607999999999999
2017-08-22,1.0
2017-08-23,0.9901
2017-08-24,-0.9804
2017-08-25,0.9901
2017-08-28,1.9607999999999999
2017-08-29,0.0
2017-08-30,-0.9615
2017-08-31,2.9126
2017-09-01,-0.9434
2017-09-05,-0.9524
2017-09-06,-4.8077
2017-09-07,2.0202
2017-09-08,0.0
2017-09-11,-0.9901
2017-09-12,4.5
2017-09-13,0.4785
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,10.4762
2017-09-19,24.1379
2017-09-20,-9.0278
2017-09-21,1.5267
2017-09-22,-7.5188
2017-09-25,4.878
2017-09-26,-8.5271
2017-09-27,0.0
2017-09-28,-2.5423999999999998
2017-09-29,6.087
2017-10-02,-1.6393
2017-10-03,1.6667
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,-4.918
2017-10-09,2.5862
2017-10-10,3.7815
2017-10-11,3.6437
2017-10-12,-3.9063
2017-10-13,-0.813
2017-10-16,-4.918
2017-10-17,-2.5862
2017-10-18,1.7699
2017-10-19,4.3478
2017-10-20,0.0
2017-10-23,3.3333
2017-10-24,4.0323
2017-10-25,-3.876
2017-10-26,-1.6129
2017-10-27,-0.8197
2017-10-30,-1.6529
2017-10-31,2.521
2017-11-01,0.0
2017-11-02,0.8197
2017-11-03,0.0
2017-11-06,4.878
2017-11-07,5.4264
2017-11-08,8.0882
2017-11-09,0.6803
2017-11-10,3.3784
2017-11-13,3.268
2017-11-14,10.1266
2017-11-15,-11.7816
2017-11-16,17.2638
2017-11-17,-23.8889
2017-11-20,1.4599
2017-11-21,0.0
2017-11-22,0.7194
2017-11-24,-0.7143
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,-2.1583
2017-11-30,2.2059
2017-12-01,-1.4388
2017-12-04,-2.1898
2017-12-05,-4.4776
2017-12-06,0.7813
2017-12-07,2.3256
2017-12-08,0.0
2017-12-11,-0.7561
2017-12-12,6.1053
2017-12-13,-0.7194
2017-12-14,-1.4493
2017-12-15,-1.4706000000000001
2017-12-18,-0.7463
2017-12-19,-0.7519
2017-12-20,-0.7576
2017-12-21,4.9618
2017-12-22,2.5455
2017-12-26,3.5461
2017-12-27,-3.4247
2017-12-28,-2.8369
2017-12-29,3.6496
2018-01-02,1.4085
2018-01-03,4.5139
2018-01-04,9.6346
2018-01-05,-3.6364
2018-01-08,-1.8868
2018-01-09,1.9231
2018-01-10,2.5157
2018-01-11,4.2945
2018-01-12,-2.3529
2018-01-16,-9.0361
2018-01-17,1.9868000000000001
2018-01-18,-1.2987
2018-01-19,1.9737
2018-01-22,-2.5806
2018-01-23,-0.6623
2018-01-24,-4.0
2018-01-25,-0.6944
2018-01-26,-0.6993
2018-01-29,0.0
2018-01-30,1.4085
2018-01-31,-0.6944
2018-02-01,-8.3916
2018-02-02,-3.0534
2018-02-05,-5.5118
2018-02-06,0.8333
2018-02-07,3.3058
2018-02-08,0.8
2018-02-09,2.3810000000000002
2018-02-12,-0.7752
2018-02-13,3.9063
2018-02-14,-3.3835
2018-02-15,-4.2802
2018-02-16,2.439
2018-02-20,-2.3810000000000002
2018-02-21,5.6911000000000005
2018-02-22,3.0769
2018-02-23,-5.9701
2018-02-26,1.5873
2018-02-27,-1.5625
2018-02-28,0.0
2018-03-01,-5.5556
2018-03-02,1.6806999999999999
2018-03-05,9.9174
2018-03-06,2.2556
2018-03-07,0.0
2018-03-08,-61.0294
2018-03-09,-1.8868
2018-03-12,-3.8462
2018-03-13,-3.0
2018-03-14,-1.0309
2018-03-15,-1.0417
2018-03-16,-4.2105
2018-03-19,3.2967
2018-03-20,-2.1277
2018-03-21,2.1739
2018-03-22,2.1277
2018-03-23,-1.0417
2018-03-26,-1.0526
2018-03-27,-2.1277
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,-4.3478
2018-04-03,2.2727
2018-04-04,-4.4444
2018-04-05,-4.6512
2018-04-06,1.2195
2018-04-09,1.2048
2018-04-10,7.1429
2018-04-11,2.2222
2018-04-12,1.087
2018-04-13,3.2258
2018-04-16,-6.25
2018-04-17,-4.4444
2018-04-18,3.4884
2018-04-19,-1.1236
2018-04-20,-2.2727
2018-04-23,2.3256
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,1.1364
2018-05-02,-1.1236
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,2.2727
2018-05-09,-3.3333
2018-05-10,-1.1494
2018-05-11,0.0
2018-05-14,2.3256
2018-05-15,-1.1364
2018-05-16,2.2989
2018-05-17,-1.1236
2018-05-18,0.0
2018-05-21,-2.2727
2018-05-22,-1.1628
2018-05-23,1.1764999999999999
2018-05-24,-1.1628
2018-05-25,1.1764999999999999
2018-05-29,-2.3256
2018-05-30,-2.3810000000000002
2018-05-31,2.439
2018-06-01,1.1905000000000001
2018-06-04,0.0
2018-06-05,1.1764999999999999
2018-06-06,39.5349
2018-06-07,-13.3333
2018-06-08,-3.8462
2018-06-11,10.0
2018-06-12,-2.7273
2018-06-13,-0.9346
2018-06-14,1.8868
2018-06-15,0.0
2018-06-18,3.7037
2018-06-19,0.0
2018-06-20,-1.7856999999999998
2018-06-21,-3.6364
2018-06-22,-5.6604
2018-06-25,2.0
2018-06-26,-8.8235
2018-06-27,-1.0753
2018-06-28,-3.2609
2018-06-29,-1.1236
2018-07-02,-1.1364
2018-07-03,-1.1494
2018-07-05,-1.1628
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,1.1764999999999999
2018-07-11,1.1628
2018-07-12,-1.1494
2018-07-13,0.0
2018-07-16,-2.3256
2018-07-17,1.1905000000000001
2018-07-18,0.0
2018-07-19,-1.1764999999999999
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,-4.7619
2018-07-25,2.5
2018-07-26,-2.439
2018-07-27,0.0
2018-07-30,-2.5
2018-07-31,0.0
2018-08-01,-1.2821
2018-08-02,-3.8961
2018-08-03,0.0
2018-08-06,-1.3514
2018-08-07,-4.1096
2018-08-08,-1.4285999999999999
2018-08-09,-1.4493
2018-08-10,4.4118
2018-08-13,-1.4085
2018-08-14,-1.4285999999999999
2018-08-15,-1.4493
2018-08-16,-2.9412000000000003
2018-08-17,0.0
2018-08-20,-3.0303
2018-08-21,3.125
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,-3.0303
2018-08-27,3.125
2018-08-28,-1.5152
2018-08-29,1.5385
2018-08-30,1.5152
2018-08-31,0.0
2018-09-04,-1.4925
2018-09-05,3.0303
2018-09-06,-2.9412000000000003
2018-09-07,-3.0303
2018-09-10,3.125
2018-09-11,-3.0303
2018-09-12,3.125
2018-09-13,-6.0606
2018-09-14,3.2258
2018-09-17,0.0
2018-09-18,1.5625
2018-09-19,0.0
2018-09-20,-1.5385
2018-09-21,0.0
2018-09-24,-3.125
2018-09-25,1.6129
2018-09-26,1.5873
2018-09-27,0.0
2018-09-28,1.5625
2018-10-01,2.1538
2018-10-02,3.6145
2018-10-03,-4.0698
2018-10-04,-2.4242
2018-10-05,0.6211
2018-10-08,-0.6173
2018-10-09,3.1056
2018-10-10,-6.6265
2018-10-11,-7.7419
2018-10-12,-0.6993
2018-10-15,-2.1127
2018-10-16,0.7194
2018-10-17,1.4285999999999999
2018-10-18,1.4085
2018-10-19,0.0
2018-10-22,-6.25
2018-10-23,0.7407
2018-10-24,2.9412000000000003
2018-10-25,0.0
2018-10-26,-5.7143
2018-10-29,-5.303
2018-10-30,0.8
2018-10-31,7.1429
2018-11-01,5.9259
2018-11-02,-4.1958
2018-11-05,-2.9196999999999997
2018-11-06,2.2556
2018-11-07,-3.6765
2018-11-08,0.3817
2018-11-09,4.943
2018-11-12,-7.971
2018-11-13,-3.9370000000000003
2018-11-14,-2.8689
2018-11-15,-3.7975
2018-11-16,-3.5088
2018-11-19,1.8182
2018-11-20,2.6786
2018-11-21,3.4783
2018-11-23,-0.8403
2018-11-26,-0.8475
2018-11-27,-3.4188
2018-11-28,1.7699
2018-11-29,3.0435
2018-11-30,1.2658
2018-12-03,5.0
2018-12-04,-5.5556
2018-12-06,0.8403
2018-12-07,-1.6667
2018-12-10,-1.6949
2018-12-11,1.7241
2018-12-12,-2.5423999999999998
2018-12-13,1.7391
2018-12-14,-3.4188
2018-12-17,-3.5398
2018-12-18,-5.5046
2018-12-19,7.767
2018-12-20,-8.1081
2018-12-21,-41.1765
2018-12-24,29.2167
2018-12-26,6.0235
2018-12-27,-5.4745
2018-12-28,13.9125
2018-12-31,9.5921
2019-01-02,2.4021
2019-01-03,-5.4666
2019-01-04,5.4313
2019-01-07,13.1313
2019-01-08,-2.6786
2019-01-09,6.422
2019-01-10,0.8621
2019-01-11,-3.4188
2019-01-14,2.6549
2019-01-15,-1.7241
2019-01-16,5.2632
2019-01-17,1.6667
2019-01-18,-5.7377
2019-01-22,2.6087
2019-01-23,0.0
2019-01-24,0.8475
2019-01-25,6.7227
2019-01-28,-2.3622
2019-01-29,1.6129
2019-01-30,2.3810000000000002
2019-01-31,-2.3256
2019-02-01,1.5873
2019-02-04,1.5625
2019-02-05,0.0
2019-02-06,3.0769
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,-0.7463
2019-02-12,2.2556
2019-02-13,-0.7353
2019-02-14,-2.2222
2019-02-15,3.7879
2019-02-19,2.9196999999999997
2019-02-20,0.7092
2019-02-21,1.4085
2019-02-22,-2.0833
2019-02-25,6.383
2019-02-26,6.6667
2019-02-27,1.875
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,-1.5337
2019-03-05,-0.9346
2019-03-06,1.8868
2019-03-07,0.6173
