ticker,ATOM US Equity
2016-12-27,4.2135
2016-12-28,0.5947
2016-12-29,3.6566
2016-12-30,3.5276
2017-01-03,-2.5185
2017-01-04,-0.076
2017-01-05,-5.5513
2017-01-06,0.161
2017-01-09,-3.0547
2017-01-10,1.99
2017-01-11,-2.439
2017-01-12,0.6667
2017-01-13,-0.6623
2017-01-17,-2.1667
2017-01-18,2.8961
2017-01-19,-0.1656
2017-01-20,3.1509
2017-01-23,-2.8939
2017-01-24,-2.649
2017-01-25,-2.2109
2017-01-26,2.9565
2017-01-27,-3.5473
2017-01-30,0.8757
2017-01-31,8.5069
2017-02-01,-4.96
2017-02-02,-3.5375
2017-02-03,0.0022
2017-02-06,1.0471
2017-02-07,-2.418
2017-02-08,0.5697
2017-02-09,2.0734
2017-02-10,-0.8621
2017-02-13,1.3913
2017-02-14,-2.5728999999999997
2017-02-15,-0.3521
2017-02-16,-0.1767
2017-02-17,0.0
2017-02-21,-1.0619
2017-02-22,0.0
2017-02-23,0.3578
2017-02-24,0.3565
2017-02-27,-0.3552
2017-02-28,3.0303
2017-03-01,-0.8651
2017-03-02,4.5375
2017-03-03,-0.1669
2017-03-06,4.5151
2017-03-07,6.4
2017-03-08,-0.4511
2017-03-09,0.4532
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,2.1053
2017-03-15,6.9219
2017-03-16,-3.719
2017-03-17,1.5737
2017-03-20,-1.2676
2017-03-21,0.8559
2017-03-22,-3.3946
2017-03-23,1.4641
2017-03-24,0.4329
2017-03-27,0.431
2017-03-28,-3.0043
2017-03-29,4.2773
2017-03-30,-0.8487
2017-03-31,0.9986
2017-04-03,-1.2711999999999999
2017-04-04,-4.1488
2017-04-05,1.194
2017-04-06,-0.295
2017-04-07,-1.1779
2017-04-10,1.0422
2017-04-11,-4.0
2017-04-12,-2.9321
2017-04-13,1.1129
2017-04-17,0.9434
2017-04-18,1.2461
2017-04-19,-0.4615
2017-04-20,0.3091
2017-04-21,-1.5408
2017-04-24,-0.7825
2017-04-25,-0.6309
2017-04-26,-3.9683
2017-04-27,2.4793
2017-04-28,2.0968
2017-05-01,-3.6334999999999997
2017-05-02,1.1475
2017-05-03,0.0
2017-05-04,-0.8104
2017-05-05,-0.5719
2017-05-08,0.2465
2017-05-09,-1.4754
2017-05-10,-0.9983
2017-05-11,0.8403
2017-05-12,-1.0
2017-05-15,-8.9226
2017-05-16,0.7394
2017-05-17,-1.7248
2017-05-18,-0.2987
2017-05-19,0.5618
2017-05-22,-0.1839
2017-05-23,-1.8679999999999999
2017-05-24,0.7605
2017-05-25,-3.5849
2017-05-26,-1.1742
2017-05-30,-7.4851
2017-05-31,-0.899
2017-06-01,-6.4795
2017-06-02,-5.2728
2017-06-05,1.6655
2017-06-06,-0.4796
2017-06-07,1.2048
2017-06-08,0.0
2017-06-09,1.4285999999999999
2017-06-12,1.4085
2017-06-13,-1.6204
2017-06-14,0.0
2017-06-15,1.4118
2017-06-16,0.0
2017-06-19,-1.1601
2017-06-20,3.2864
2017-06-21,-1.5909
2017-06-22,-1.1547
2017-06-23,3.271
2017-06-26,-2.4887
2017-06-27,2.0882
2017-06-28,-1.8182
2017-06-30,-1.3704
2017-07-05,0.92
2017-07-06,0.6977
2017-07-07,-2.7714
2017-07-10,4.5891
2017-07-11,-3.9335
2017-07-12,2.3641
2017-07-13,3.9261
2017-07-14,5.1111
2017-07-17,2.537
2017-07-18,2.8866
2017-07-19,3.4068
2017-07-20,1.1628
2017-07-21,-0.1916
2017-07-24,-0.5758
2017-07-25,-1.5444
2017-07-26,0.0
2017-07-27,-0.7843
2017-07-28,-3.5573
2017-07-31,-0.6127
2017-08-01,0.2041
2017-08-02,0.823
2017-08-03,1.2245
2017-08-04,-1.0081
2017-08-07,3.666
2017-08-08,-3.5362999999999998
2017-08-09,-4.277
2017-08-10,-8.0851
2017-08-11,5.5556
2017-08-14,2.6316
2017-08-15,0.906
2017-08-16,-3.4389
2017-08-17,-4.1667
2017-08-18,12.357
2017-08-21,1.222
2017-08-22,-7.8471
2017-08-23,-3.059
2017-08-24,0.2275
2017-08-25,-1.3663
2017-08-28,-3.1714
2017-08-29,0.0
2017-08-30,-1.8824
2017-08-31,-1.199
2017-09-01,4.3689
2017-09-05,11.3953
2017-09-06,-2.2965
2017-09-07,0.8547
2017-09-08,0.0
2017-09-11,14.1949
2017-09-12,13.3581
2017-09-13,1.4729999999999999
2017-09-14,-3.2258
2017-09-15,-15.3333
2017-09-18,-4.1339
2017-09-19,-5.3388
2017-09-20,-4.7722
2017-09-21,0.2278
2017-09-22,3.1818
2017-09-25,-5.5066
2017-09-26,-4.1958
2017-09-27,-3.8929
2017-09-28,0.0
2017-09-29,-1.5190000000000001
2017-10-02,5.1414
2017-10-03,-5.379
2017-10-04,-4.6512
2017-10-05,5.6911000000000005
2017-10-06,0.0
2017-10-09,-1.2821
2017-10-10,2.5974
2017-10-11,1.2658
2017-10-12,-3.75
2017-10-13,3.8961
2017-10-16,-3.0
2017-10-17,-1.0309
2017-10-18,-5.2083
2017-10-19,-4.3956
2017-10-20,-1.1494
2017-10-23,-0.8721
2017-10-24,-6.4516
2017-10-25,1.5674000000000001
2017-10-26,-0.9259
2017-10-27,-2.8037
2017-10-30,6.4103
2017-10-31,0.3012
2017-11-01,-3.3033
2017-11-02,-4.6584
2017-11-03,-12.3811
2017-11-06,-6.3162
2017-11-07,11.9048
2017-11-08,-5.3298
2017-11-09,-0.3371
2017-11-10,7.8626000000000005
2017-11-13,-2.0872
2017-11-14,4.9822
2017-11-15,-12.2034
2017-11-16,12.3552
2017-11-17,1.0309
2017-11-20,12.2313
2017-11-21,17.8931
2017-11-22,20.0514
2017-11-24,-5.5675
2017-11-27,-7.2562
2017-11-28,-1.956
2017-11-29,-0.2494
2017-11-30,-0.75
2017-12-01,-0.2519
2017-12-04,-1.5152
2017-12-05,-1.0256
2017-12-06,4.9223
2017-12-07,7.1605
2017-12-08,-7.8341
2017-12-11,-2.0
2017-12-12,-2.551
2017-12-13,3.9267
2017-12-14,8.3123
2017-12-15,-2.093
2017-12-18,-0.9501
2017-12-19,-4.7962
2017-12-20,5.2897
2017-12-21,-4.3062000000000005
2017-12-22,-2.75
2017-12-26,0.2571
2017-12-27,-1.2821
2017-12-28,6.5766
2017-12-29,5.5274
2018-01-02,-5.5427
2018-01-03,7.5795
2018-01-04,6.4773
2018-01-05,5.2295
2018-01-08,-3.2475
2018-01-09,-4.4005
2018-01-10,2.193
2018-01-11,6.2232
2018-01-12,-4.8485
2018-01-16,-2.3355
2018-01-17,2.6087
2018-01-18,4.8729
2018-01-19,-1.1475
2018-01-22,-6.6051
2018-01-23,1.5316999999999998
2018-01-24,-1.7241
2018-01-25,-4.386
2018-01-26,0.9174
2018-01-29,-3.4091
2018-01-30,15.2941
2018-01-31,12.2449
2018-02-01,11.818200000000001
2018-02-02,0.9756
2018-02-05,-3.3816
2018-02-06,-1.6667
2018-02-07,4.2373
2018-02-08,-7.9967
2018-02-09,-3.1494
2018-02-12,-6.7518
2018-02-13,6.2622
2018-02-14,-6.4457
2018-02-15,0.9843
2018-02-16,7.2125
2018-02-20,5.8182
2018-02-21,-8.5911
2018-02-22,10.1504
2018-02-23,4.9488
2018-02-26,8.4553
2018-02-27,-6.8966
2018-02-28,-1.2882
2018-03-01,-7.3408999999999995
2018-03-02,-0.7042
2018-03-05,-1.9504000000000001
2018-03-06,-3.7975
2018-03-07,12.0301
2018-03-08,-2.0134
2018-03-09,4.7945
2018-03-12,-1.9607999999999999
2018-03-13,17.1667
2018-03-14,-2.1337
2018-03-15,-0.8721
2018-03-16,4.5455
2018-03-19,-1.8233000000000001
2018-03-20,-1.2857
2018-03-21,-0.8683
2018-03-22,2.6277
2018-03-23,-1.138
2018-03-26,0.7194
2018-03-27,-4.5714
2018-03-28,-5.8383
2018-03-29,-0.7949
2018-04-02,8.6538
2018-04-03,-0.4425
2018-04-04,-0.4444
2018-04-05,-0.1488
2018-04-06,-2.6826
2018-04-09,-7.9632
2018-04-10,2.6622
2018-04-11,-5.9968
2018-04-12,-3.1034
2018-04-13,-1.2456
2018-04-16,-1.982
2018-04-17,6.5257
2018-04-18,-4.918
2018-04-19,-7.9855
2018-04-20,6.9033999999999995
2018-04-23,-10.8856
2018-04-24,-7.0393
2018-04-25,10.245
2018-04-26,-2.2222
2018-04-27,5.5785
2018-04-30,-0.9785
2018-05-01,0.9881
2018-05-02,1.7612999999999999
2018-05-03,-2.1154
2018-05-04,22.7898
2018-05-07,-7.52
2018-05-08,2.0761
2018-05-09,-5.7627
2018-05-10,3.5971
2018-05-11,2.7778
2018-05-14,-1.9426
2018-05-15,3.876
2018-05-16,-6.136
2018-05-17,-3.0035
2018-05-18,6.1931
2018-05-21,-1.3721999999999999
2018-05-22,2.087
2018-05-23,-0.1704
2018-05-24,-2.7304
2018-05-25,2.6316
2018-05-29,1.3675
2018-05-30,0.1686
2018-05-31,1.1785
2018-06-01,2.3295
2018-06-04,-3.252
2018-06-05,-5.3782
2018-06-06,-0.5329
2018-06-07,0.5357
2018-06-08,-3.3748
2018-06-11,0.0
2018-06-12,0.0919
2018-06-13,-1.1938
2018-06-14,0.7435
2018-06-15,-2.0295
2018-06-18,2.0716
2018-06-19,-2.952
2018-06-20,9.8859
2018-06-21,3.6332
2018-06-22,0.8347
2018-06-25,-6.6225000000000005
2018-06-26,4.6099
2018-06-27,-4.9153
2018-06-28,5.5258
2018-06-29,3.3784
2018-07-02,-2.7778
2018-07-03,0.8403
2018-07-05,-4.8333
2018-07-06,5.7793
2018-07-09,-1.3245
2018-07-10,1.0067
2018-07-11,-1.9933999999999998
2018-07-12,-1.3559
2018-07-13,-0.5155
2018-07-16,-2.7634
2018-07-17,-3.0195
2018-07-18,2.3810000000000002
2018-07-19,3.9356
2018-07-20,-0.5164
2018-07-23,2.0761
2018-07-24,-1.5253999999999999
2018-07-25,0.0
2018-07-26,1.5491000000000001
2018-07-27,-4.5763
2018-07-30,-2.3091
2018-07-31,4.3636
2018-08-01,-0.6969
2018-08-02,-3.1579
2018-08-03,5.4348
2018-08-06,1.3746
2018-08-07,1.6949
2018-08-08,-2.3333
2018-08-09,0.0853
2018-08-10,-2.3018
2018-08-13,-0.6981
2018-08-14,4.1301
2018-08-15,-4.6414
2018-08-16,0.9327
2018-08-17,-4.0805
2018-08-20,1.9196
2018-08-21,-6.7265
2018-08-22,0.6731
2018-08-23,1.6237
2018-08-24,-1.8797000000000001
2018-08-27,2.4904
2018-08-28,0.9346
2018-08-29,-2.5926
2018-08-30,4.4677
2018-08-31,-1.9108
2018-09-04,-3.3395
2018-09-05,-1.1516
2018-09-06,-0.9709
2018-09-07,-0.5882
2018-09-10,-3.9448
2018-09-11,4.9281
2018-09-12,-2.1526
2018-09-13,-0.8
2018-09-14,-1.8145
2018-09-17,-1.0267
2018-09-18,1.6598000000000002
2018-09-19,0.0
2018-09-20,0.4082
2018-09-21,2.6423
2018-09-24,3.9604
2018-09-25,11.2381
2018-09-26,3.0822
2018-09-27,-0.8306
2018-09-28,0.1675
2018-10-01,-8.0268
2018-10-02,10.9091
2018-10-03,-2.459
2018-10-04,-0.3361
2018-10-05,3.3727
2018-10-08,-3.0995
2018-10-09,2.0202
2018-10-10,-2.8053
2018-10-11,-21.562
2018-10-12,1.6775
2018-10-15,-0.5854
2018-10-16,-0.2141
2018-10-17,0.0
2018-10-18,1.073
2018-10-19,-2.1231
2018-10-22,-2.82
2018-10-23,0.8929
2018-10-24,-1.3274
2018-10-25,-1.3453
2018-10-26,2.0455
2018-10-29,-4.4543
2018-10-30,-5.5944
2018-10-31,1.2346
2018-11-01,9.5122
2018-11-02,-9.5768
2018-11-05,-2.7094
2018-11-06,0.2532
2018-11-07,0.5051
2018-11-08,-2.7638
2018-11-09,-3.1008
2018-11-12,-4.0
2018-11-13,-2.2222
2018-11-14,-7.9545
2018-11-15,1.8519
2018-11-16,4.5455
2018-11-19,6.3768
2018-11-20,-3.5422000000000002
2018-11-21,0.8475
2018-11-23,-2.8011
2018-11-26,6.9164
2018-11-27,-1.3477000000000001
2018-11-28,-5.1913
2018-11-29,6.6282
2018-11-30,-2.7027
2018-12-03,-1.6667
2018-12-04,-3.1073
2018-12-06,-6.414
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,1.8692
2018-12-12,3.9755000000000003
2018-12-13,1.4706000000000001
2018-12-14,1.7391
2018-12-17,-12.6952
2018-12-18,-3.57
2018-12-19,-8.1218
2018-12-20,4.6041
2018-12-21,-6.338
2018-12-24,-1.1278
2018-12-26,-0.7605
2018-12-27,-4.2146
2018-12-28,6.0
2018-12-31,8.3019
2019-01-02,2.9617
2019-01-03,-4.5685
2019-01-04,-2.4823
2019-01-07,7.6364
2019-01-08,-2.027
2019-01-09,3.1034
2019-01-10,0.6689
2019-01-11,4.3189
2019-01-14,-3.5032
2019-01-15,-4.9505
2019-01-16,3.8194
2019-01-17,0.6689
2019-01-18,2.3355
2019-01-22,-1.633
2019-01-23,7.2607
2019-01-24,13.8462
2019-01-25,7.8378
2019-01-28,-2.2556
2019-01-29,-3.3333
2019-01-30,-1.5915
2019-01-31,-5.3908
2019-02-01,5.4131
2019-02-04,1.3514
2019-02-05,-2.4
2019-02-06,0.5464
2019-02-07,0.0
2019-02-08,-2.1739
2019-02-11,2.7778
2019-02-12,1.3514
2019-02-13,4.8
2019-02-14,-4.0712
2019-02-15,1.8568
2019-02-19,-4.4271
2019-02-20,2.1798
2019-02-21,1.8667
2019-02-22,-0.7853
2019-02-25,0.0
2019-02-26,-2.1108
2019-02-27,5.1213
2019-02-28,-2.5641
2019-03-01,-3.6842
2019-03-04,-0.8197
2019-03-05,0.0
2019-03-06,-1.1019
2019-03-07,1.6713
2019-03-08,-2.4657999999999998
2019-03-11,-4.7753
2019-03-12,5.0147
2019-03-13,-3.2303
2019-03-14,-1.016
2019-03-15,-1.173
2019-03-18,2.0772
2019-03-19,2.6163
2019-03-20,-10.7649
2019-03-21,4.7619
2019-03-22,-7.5758
2019-03-25,4.918
2019-03-26,-1.5625
2019-03-27,-5.0794
2019-03-28,-3.6789
2019-03-29,-7.9861
2019-04-01,16.9811
2019-04-02,-4.1935
2019-04-03,6.3972999999999995
2019-04-04,5.0633
2019-04-05,2.4096
2019-04-08,-1.1764999999999999
2019-04-09,-5.0595
2019-04-10,-9.4044
2019-04-11,3.1142
2019-04-12,0.6711
2019-04-15,-6.3333
2019-04-16,1.4235
2019-04-17,-3.1579
2019-04-18,1.4493
2019-04-22,2.1429
2019-04-23,-3.8462
2019-04-24,0.3636
2019-04-25,0.5435
2019-04-26,-6.6667
2019-04-29,0.3861
2019-04-30,0.0
2019-05-01,-1.5385
2019-05-02,5.4688
2019-05-03,21.4815
2019-05-06,15.8537
2019-05-07,9.2105
2019-05-08,-8.5494
2019-05-09,5.3963
2019-05-10,-6.25
2019-05-13,4.2667
2019-05-14,-1.023
2019-05-15,3.3592
2019-05-16,1.25
2019-05-17,0.0
2019-05-20,-6.1728
2019-05-21,0.2632
2019-05-22,0.7874
2019-05-23,-0.5208
2019-05-24,3.1414
2019-05-28,0.7614
2019-05-29,5.7935
2019-05-30,-1.1905000000000001
2019-05-31,1.6867
2019-06-03,14.6919
2019-06-04,-7.0248
2019-06-05,3.3333
2019-06-06,-1.5053999999999998
2019-06-07,4.3646
2019-06-10,1.4666000000000001
2019-06-11,-0.6186
2019-06-12,-0.6224
2019-06-13,1.2526
2019-06-14,2.6804
2019-06-17,4.2169
2019-06-18,-2.1387
2019-06-19,-0.9648
2019-06-20,0.1988
2019-06-21,2.1825
2019-06-24,-1.9417
2019-06-25,-4.9505
2019-06-26,-0.4167
2019-06-27,5.4393
2019-06-28,-0.1984
2019-07-01,-9.3439
2019-07-02,4.1667
2019-07-03,-1.8947
2019-07-05,-3.2189
2019-07-08,-2.8825
2019-07-09,2.7397
2019-07-10,0.8889
2019-07-11,0.2203
2019-07-12,1.3187
2019-07-15,-3.2538
2019-07-16,-2.2422
2019-07-17,2.5229
2019-07-18,-1.7896999999999998
2019-07-19,3.4169
2019-07-22,15.9714
2019-07-23,-5.035
2019-07-24,0.0
2019-07-25,0.5
2019-07-26,2.6866
2019-07-29,5.0388
2019-07-30,-2.214
2019-07-31,4.3396
2019-08-01,-4.5208
2019-08-02,3.4091
2019-08-05,-7.5092
2019-08-06,1.1881
2019-08-07,2.9354
2019-08-08,-14.4487
2019-08-09,0.4444
2019-08-12,-2.4336
2019-08-13,-1.1338
2019-08-14,-3.4404
2019-08-15,-1.4252
2019-08-16,6.747
2019-08-19,1.3544
2019-08-20,0.2227
2019-08-21,5.1111
2019-08-22,-4.4397
2019-08-23,-3.7611
2019-08-26,-6.2069
2019-08-27,0.7353
2019-08-28,4.6229
2019-08-29,-5.814
2019-08-30,0.2469
2019-09-03,-10.0985
2019-09-04,0.0
2019-09-05,5.2055
2019-09-06,-0.2604
2019-09-09,-3.3943
2019-09-10,1.8919000000000001
2019-09-11,1.3263
2019-09-12,0.0
2019-09-13,-4.1885
2019-09-16,0.2732
2019-09-17,2.1798
2019-09-18,-2.1333
2019-09-19,-2.9973
2019-09-20,2.809
2019-09-23,-0.5464
2019-09-24,-3.8462
2019-09-25,6.8571
2019-09-26,-1.6042999999999998
2019-09-27,-4.6196
2019-09-30,7.4074
2019-10-01,0.5305
2019-10-02,-8.4433
2019-10-03,2.3055
2019-10-04,5.3521
2019-10-07,-4.2781
2019-10-08,-0.2793
2019-10-09,3.9215999999999998
2019-10-10,-3.7736
2019-10-11,-1.1204
2019-10-14,4.5326
2019-10-15,-3.794
2019-10-16,-10.4225
2019-10-17,5.0314
2019-10-18,-0.2994
2019-10-21,-3.9039
2019-10-22,2.1875
2019-10-23,0.3058
2019-10-24,7.9268
2019-10-25,1.9774
2019-10-28,9.1413
2019-10-29,-3.5533
2019-10-30,-2.6316
2019-10-31,-8.9189
2019-11-01,0.8902
2019-11-04,1.1764999999999999
2019-11-05,0.436
2019-11-06,-6.8017
2019-11-07,-4.6584
2019-11-08,-1.3029
2019-11-11,-8.5809
2019-11-12,-3.9711
2019-11-13,0.7519
2019-11-14,-1.4925
2019-11-15,-0.7576
2019-11-18,6.8702
2019-11-19,5.3571
2019-11-20,-1.3559
2019-11-21,-0.6873
2019-11-22,6.2284
2019-11-25,-1.6287
2019-11-26,0.6623
2019-11-27,-0.9868
2019-11-29,1.3289
2019-12-02,-1.9672
2019-12-03,6.0201
2019-12-04,-3.4699999999999998
2019-12-05,-0.9804
2019-12-06,-3.6304
2019-12-09,-2.3973
2019-12-10,0.0
2019-12-11,1.0526
2019-12-12,3.125
2019-12-13,-3.367
2019-12-16,0.6969
2019-12-17,0.0
2019-12-18,0.692
2019-12-19,-2.0619
2019-12-20,2.807
2019-12-23,5.6314
2019-12-24,-0.4847
2019-12-26,0.6494
2019-12-27,-4.8387
2019-12-30,3.3898
2019-12-31,0.9836
2020-01-02,2.5974
2020-01-03,-0.3165
2020-01-06,5.0794
2020-01-07,-0.6042
2020-01-08,0.304
2020-01-09,10.303
2020-01-10,14.5604
2020-01-13,-1.6787
2020-01-14,-2.439
2020-01-15,-2.25
2020-01-16,-3.3247999999999998
2020-01-17,17.1958
2020-01-21,-4.0632
2020-01-22,1.4118
2020-01-23,0.232
2020-01-24,5.5556
2020-01-27,-2.8509
2020-01-28,0.4515
2020-01-29,1.1236
2020-01-30,-4.0
2020-01-31,-3.7037
2020-02-03,-0.2404
2020-02-04,4.8193
2020-02-05,0.2299
2020-02-06,-3.6696999999999997
2020-02-07,-0.7143
2020-02-10,17.2662
2020-02-11,15.9509
2020-02-12,-6.8783
2020-02-13,-7.197
2020-02-14,-3.2653
2020-02-18,-7.5949
2020-02-19,5.0228
2020-02-20,2.3913
2020-02-21,4.6709
2020-02-24,-3.0426
2020-02-25,3.3473
2020-02-26,5.2632
2020-02-27,-12.3077
2020-02-28,-3.7281
2020-03-02,2.7335000000000003
2020-03-03,5.3215
2020-03-04,9.5789
2020-03-05,-5.2834
2020-03-06,4.2596
2020-03-09,-13.2296
2020-03-10,0.2242
2020-03-11,-9.1723
2020-03-12,-24.8768
2020-03-13,3.2787
2020-03-16,-6.6667
2020-03-17,12.585
2020-03-18,-13.5952
2020-03-19,1.7483
2020-03-20,-8.5911
2020-03-23,-4.1353
2020-03-24,14.902
2020-03-25,8.532399999999999
2020-03-26,15.8805
2020-03-27,-5.2917
2020-03-30,1.7191999999999998
2020-03-31,-1.4085
2020-04-01,-1.4285999999999999
2020-04-02,0.0
2020-04-03,7.2464
2020-04-06,2.973
2020-04-07,4.0682
2020-04-08,0.8827
2020-04-09,0.0
2020-04-13,4.75
2020-04-14,2.3866
2020-04-15,-6.2937
2020-04-16,-1.2438
2020-04-17,1.0076
2020-04-20,1.7456
2020-04-21,0.2451
2020-04-22,7.0905
2020-04-23,2.7397
2020-04-24,-0.8889
2020-04-27,16.5919
2020-04-28,-2.8846
2020-04-29,14.0594
2020-04-30,-7.6389
2020-05-01,-1.6917
2020-05-04,-3.2505
2020-05-05,5.5336
2020-05-06,1.3109
2020-05-07,0.9242
2020-05-08,2.5641
2020-05-11,-1.7856999999999998
2020-05-12,19.4545
2020-05-13,-7.1537
2020-05-14,10.9836
2020-05-15,8.8626
2020-05-18,-0.8141
2020-05-19,-0.5472
2020-05-20,2.8886
2020-05-21,11.3636
2020-05-22,-1.9207999999999998
2020-05-26,-1.5912
2020-05-27,-4.2289
2020-05-28,15.4545
2020-05-29,-2.3622
2020-06-01,-0.9217
2020-06-02,5.3488
2020-06-03,-0.883
2020-06-04,4.2316
2020-06-05,-5.235
2020-06-08,-1.0147
2020-06-09,3.5308
2020-06-10,-0.44
2020-06-11,-11.2707
2020-06-12,4.2341
2020-06-15,6.0932
2020-06-16,4.7297
2020-06-17,2.4731
2020-06-18,7.5551
2020-06-19,4.878
2020-06-22,-2.3256
2020-06-23,0.8571
2020-06-24,-3.2106
2020-06-25,-0.4878
2020-06-26,-6.5686
2020-06-29,-6.6107
2020-06-30,1.1236
2020-07-01,-2.3333
2020-07-02,-2.3891
2020-07-06,6.0606
2020-07-07,-5.3846
2020-07-08,2.2067
2020-07-09,-1.3636
2020-07-10,-1.4977
2020-07-13,0.8772
2020-07-14,0.6377
2020-07-15,2.3041
2020-07-16,5.7432
2020-07-17,3.3014
2020-07-20,9.2784
2020-07-21,3.4906
2020-07-22,0.0
2020-07-23,-3.7375
2020-07-24,0.1894
2020-07-27,7.0888
2020-07-28,-5.4722
2020-07-29,0.6536
2020-07-30,5.0093
2020-07-31,-6.0071
