ticker,POLA US Equity
2017-05-02,-2.906
2017-05-03,2.8169
2017-05-04,-6.1644
2017-05-05,-3.1022
2017-05-08,-2.6365
2017-05-09,-0.7737
2017-05-10,-3.8146
2017-05-11,0.3179
2017-05-12,-0.8081
2017-05-15,-1.833
2017-05-16,-1.2448
2017-05-17,0.0
2017-05-18,-1.6806999999999999
2017-05-19,1.9231
2017-05-22,0.3459
2017-05-23,8.0121
2017-05-24,2.5145
2017-05-25,-1.8868
2017-05-26,1.1538
2017-05-30,-2.0913
2017-05-31,0.7767
2017-06-01,-0.3854
2017-06-02,1.1605
2017-06-05,-0.3824
2017-06-06,-0.9597
2017-06-07,0.3876
2017-06-08,-1.3514
2017-06-09,-4.8924
2017-06-12,0.0
2017-06-13,-0.4115
2017-06-14,1.8595000000000002
2017-06-15,-2.2312
2017-06-16,-3.7344
2017-06-19,0.8621
2017-06-20,3.4188
2017-06-21,3.3058
2017-06-22,-0.2
2017-06-23,0.4008
2017-06-26,-1.3972
2017-06-27,-0.4049
2017-06-28,1.8293
2017-06-29,4.3911999999999995
2017-06-30,1.5295999999999998
2017-07-03,-0.1883
2017-07-05,1.1320999999999999
2017-07-06,-0.9328
2017-07-07,2.8249
2017-07-10,1.6484
2017-07-11,-3.0631
2017-07-12,0.3717
2017-07-13,1.1111
2017-07-14,12.8205
2017-07-17,0.1623
2017-07-18,-4.2139
2017-07-19,-2.5381
2017-07-20,2.9514
2017-07-21,1.855
2017-07-24,-3.3113
2017-07-25,0.1712
2017-07-26,-3.4188
2017-07-27,-2.6549
2017-07-28,-6.1818
2017-07-31,1.7442
2017-08-01,-8.1905
2017-08-02,-0.8299
2017-08-03,0.4184
2017-08-04,-0.4167
2017-08-07,3.3473
2017-08-08,-4.251
2017-08-09,-7.8224
2017-08-10,2.9817
2017-08-11,-3.5635
2017-08-14,-2.7714
2017-08-15,1.4252
2017-08-16,1.4052
2017-08-17,-1.6166
2017-08-18,-2.1127
2017-08-21,2.1583
2017-08-22,0.939
2017-08-23,0.0
2017-08-24,4.186
2017-08-25,9.1518
2017-08-28,-6.3395
2017-08-29,-2.8384
2017-08-30,1.1236
2017-08-31,3.3333
2017-09-01,1.2903
2017-09-05,1.0616
2017-09-06,-3.5714
2017-09-07,-2.1786
2017-09-08,3.5635
2017-09-11,1.0753
2017-09-12,4.2553
2017-09-13,0.8163
2017-09-14,-5.0607
2017-09-15,-3.6247
2017-09-18,-1.5487
2017-09-19,1.7978
2017-09-20,1.1038000000000001
2017-09-21,0.4367
2017-09-22,-1.087
2017-09-25,1.3187
2017-09-26,3.2538
2017-09-27,-1.0504
2017-09-28,0.6369
2017-09-29,1.0549
2017-10-02,-1.0438
2017-10-03,2.5316
2017-10-04,8.0247
2017-10-05,0.5714
2017-10-06,0.3788
2017-10-09,2.2641999999999998
2017-10-10,-0.738
2017-10-11,-1.3011
2017-10-12,13.1827
2017-10-13,-2.6622
2017-10-16,-8.7179
2017-10-17,-1.3109
2017-10-18,2.277
2017-10-19,-1.2987
2017-10-20,1.8797000000000001
2017-10-23,-3.1365
2017-10-24,1.9048
2017-10-25,-0.9346
2017-10-26,1.8868
2017-10-27,0.9259
2017-10-30,-1.1009
2017-10-31,-2.2263
2017-11-01,-4.9336
2017-11-02,1.5948
2017-11-03,1.5737
2017-11-06,0.9671
2017-11-07,-14.751
2017-11-08,1.573
2017-11-09,-0.6637
2017-11-10,6.6815
2017-11-13,-1.2526
2017-11-14,2.7484
2017-11-15,2.8807
2017-11-16,4.2
2017-11-17,-3.071
2017-11-20,3.7624
2017-11-21,0.7634
2017-11-22,1.8939
2017-11-24,0.1859
2017-11-27,-1.8553
2017-11-28,-3.9698
2017-11-29,-0.3937
2017-11-30,-1.1858
2017-12-01,-0.4
2017-12-04,-2.8112
2017-12-05,4.1322
2017-12-06,3.373
2017-12-07,2.8791
2017-12-08,-8.0224
2017-12-11,1.8256000000000001
2017-12-12,-3.1873
2017-12-13,2.8807
2017-12-14,0.8
2017-12-15,-0.7937
2017-12-18,0.0
2017-12-19,1.2
2017-12-20,2.3715
2017-12-21,-4.2471
2017-12-22,3.0242
2017-12-26,-3.7182
2017-12-27,1.2195
2017-12-28,0.7229
2017-12-29,-0.1196
2018-01-02,0.1996
2018-01-03,-1.1952
2018-01-04,1.2097
2018-01-05,0.1992
2018-01-08,1.7893
2018-01-09,-0.1953
2018-01-10,-0.9785
2018-01-11,-0.3953
2018-01-12,-2.9762
2018-01-16,0.2045
2018-01-17,0.6122
2018-01-18,-2.4341
2018-01-19,0.2079
2018-01-22,0.6224
2018-01-23,-1.0309
2018-01-24,-1.6667
2018-01-25,-2.5423999999999998
2018-01-26,2.1739
2018-01-29,-0.3191
2018-01-30,-5.016
2018-01-31,0.2247
2018-02-01,-3.5874
2018-02-02,1.2791000000000001
2018-02-05,-4.6843
2018-02-06,3.2281
2018-02-07,0.3501
2018-02-08,5.7302
2018-02-09,-7.6192
2018-02-12,5.2381
2018-02-13,3.8462
2018-02-14,-4.5752
2018-02-15,-1.8265
2018-02-16,3.8372
2018-02-20,-1.0078
2018-02-21,-0.2262
2018-02-22,-2.4943
2018-02-23,3.0233
2018-02-26,-4.2889
2018-02-27,-0.7075
2018-02-28,-0.9501
2018-03-01,-0.4796
2018-03-02,4.8193
2018-03-05,-0.2299
2018-03-06,-2.765
2018-03-07,0.0
2018-03-08,1.1848
2018-03-09,4.6838
2018-03-12,9.6197
2018-03-13,-1.2245
2018-03-14,-4.3388
2018-03-15,4.1037
2018-03-16,-2.2822
2018-03-19,0.0
2018-03-20,1.4862
2018-03-21,0.6276
2018-03-22,-1.0395
2018-03-23,4.6218
2018-03-26,3.6145
2018-03-27,-0.5814
2018-03-28,-3.8986
2018-03-29,1.2434
2018-04-02,1.9774
2018-04-03,-0.7859
2018-04-04,-1.9802
2018-04-05,1.2121
2018-04-06,0.2954
2018-04-09,4.4818
2018-04-10,1.7143000000000002
2018-04-11,10.6742
2018-04-12,4.0592
2018-04-13,-1.4618
2018-04-16,0.165
2018-04-17,2.4679
2018-04-18,1.4502
2018-04-19,-1.2678
2018-04-20,0.5233
2018-04-23,-3.0403000000000002
2018-04-24,-1.0243
2018-04-25,2.8286
2018-04-26,1.4563
2018-04-27,-1.2759
2018-04-30,-3.8772
2018-05-01,1.3445
2018-05-02,2.8192
2018-05-03,-1.4516
2018-05-04,-1.8003
2018-05-07,-0.8333
2018-05-08,0.1681
2018-05-09,2.6846
2018-05-10,-3.8758
2018-05-11,2.6722
2018-05-14,0.4967
2018-05-15,-0.8237
2018-05-16,0.9967
2018-05-17,4.2763
2018-05-18,2.3659
2018-05-21,-2.8675
2018-05-22,0.8899
2018-05-23,-4.2453
2018-05-24,0.1314
2018-05-25,-0.1869
2018-05-29,1.8631
2018-05-30,-2.4194
2018-05-31,2.9752
2018-06-01,0.0
2018-06-04,-1.2841
2018-06-05,0.6504
2018-06-06,-2.7464
2018-06-07,3.3223
2018-06-08,-1.2862
2018-06-11,2.1173
2018-06-12,2.7113
2018-06-13,-1.2422
2018-06-14,-1.9889999999999999
2018-06-15,-1.8208
2018-06-18,2.7778
2018-06-19,0.9539
2018-06-20,0.0
2018-06-21,0.315
2018-06-22,0.157
2018-06-25,-1.2539
2018-06-26,-0.4762
2018-06-27,0.4785
2018-06-28,-1.4285999999999999
2018-06-29,-1.6103
2018-07-02,-1.4729999999999999
2018-07-03,1.6611
2018-07-05,-1.4706000000000001
2018-07-06,1.99
2018-07-09,1.4634
2018-07-10,-2.0833
2018-07-11,-0.1637
2018-07-12,3.9344
2018-07-13,-0.6309
2018-07-16,-0.3175
2018-07-17,0.3185
2018-07-18,1.9048
2018-07-19,-2.4922
2018-07-20,2.0767
2018-07-24,0.0
2018-07-25,-0.349
2018-07-26,-3.7329
2018-07-27,-1.615
2018-07-30,3.613
2018-07-31,-3.503
2018-08-01,5.9701
2018-08-02,-0.4695
2018-08-03,-0.1572
2018-08-06,-1.4173
2018-08-07,-1.7572
2018-08-08,1.4634
2018-08-09,2.5641
2018-08-10,0.3125
2018-08-13,2.8037
2018-08-14,-5.0
2018-08-15,0.638
2018-08-16,0.1585
2018-08-17,-1.4241
2018-08-20,0.0
2018-08-21,0.321
2018-08-22,0.8
2018-08-23,2.0635
2018-08-24,-2.1773
2018-08-27,-0.5564
2018-08-28,-2.1583
2018-08-29,1.1438
2018-08-30,-1.454
2018-08-31,1.6393
2018-09-04,-0.8065
2018-09-05,-0.813
2018-09-06,-2.1311
2018-09-07,-0.1675
2018-09-10,-0.1678
2018-09-11,-4.0336
2018-09-12,-1.4011
2018-09-13,-1.2433
2018-09-14,1.0791
2018-09-17,-0.8897
2018-09-18,3.4111000000000002
2018-09-19,-4.5139
2018-09-20,-3.4545
2018-09-21,0.1883
2018-09-24,-3.1955
2018-09-25,-1.5534
2018-09-26,2.5641
2018-09-27,0.0
2018-09-28,-1.5385
2018-10-01,6.4453
2018-10-02,1.4679
2018-10-03,3.9783
2018-10-04,0.0
2018-10-05,-0.6452
2018-10-08,1.5246
2018-10-09,-2.2414
2018-10-10,-1.0582
2018-10-11,-2.1426
2018-10-12,-1.9363000000000001
2018-10-15,0.4922
2018-10-16,5.3604
2018-10-17,0.0
2018-10-18,1.7544
2018-10-19,0.0
2018-10-22,-1.3793
2018-10-23,4.3706
2018-10-24,-4.0201
2018-10-25,-1.0471
2018-10-26,-4.321
2018-10-29,3.4101
2018-10-30,4.9911
2018-10-31,-3.3956
2018-11-01,3.5149
2018-11-02,0.5093
2018-11-05,0.0845
2018-11-06,2.7561
2018-11-07,0.0279
2018-11-08,-2.2989
2018-11-09,0.8403
2018-11-12,-0.1667
2018-11-13,2.1703
2018-11-14,-11.3235
2018-11-15,2.635
2018-11-16,4.4883
2018-11-19,-0.6873
2018-11-20,-1.2111
2018-11-21,1.4011
2018-11-23,2.7634
2018-11-26,-2.521
2018-11-27,3.4483
2018-11-28,0.8333
2018-11-29,-2.1488
2018-11-30,-1.1824
2018-12-03,2.5641
2018-12-04,-6.5833
2018-12-06,-3.6574
2018-12-07,-2.0574
2018-12-10,2.1006
2018-12-11,-2.7778
2018-12-12,-1.3333
2018-12-13,1.1583
2018-12-14,-1.7176
2018-12-17,-3.0058
2018-12-18,1.0971
2018-12-19,-1.1881
2018-12-20,-0.4008
2018-12-21,-4.6278
2018-12-24,-4.0084
2018-12-26,3.2967
2018-12-27,1.0638
2018-12-28,1.2631999999999999
2018-12-31,0.4158
2019-01-02,3.5197000000000003
2019-01-03,-2.0
2019-01-04,3.0592
2019-01-07,-0.9881
2019-01-08,-0.61
2019-01-09,-1.0363
2019-01-10,-0.366
2019-01-11,0.2041
2019-01-14,0.8147
2019-01-15,2.7293
2019-01-16,0.293
2019-01-17,-2.7451
2019-01-18,1.2762
2019-01-22,-2.8527
2019-01-23,1.4344000000000001
2019-01-24,-0.7172
2019-01-25,2.9606
2019-01-28,-0.1976
2019-01-29,1.0634
2019-01-30,-1.6400000000000001
2019-01-31,-0.996
2019-02-01,1.6097000000000001
2019-02-04,-2.1782
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,-0.8097
2019-02-08,0.0429
2019-02-11,-0.0428
2019-02-12,-0.8163
2019-02-13,1.2346
2019-02-14,-1.0163
2019-02-15,-3.2854
2019-02-19,1.0616
2019-02-20,-0.4202
2019-02-21,0.4219
2019-02-22,-0.2101
2019-02-25,0.2105
2019-02-26,-0.6303
2019-02-27,0.1438
2019-02-28,2.3898
2019-03-01,-1.6495
2019-03-04,-0.6289
2019-03-05,2.3207
2019-03-06,-2.0619
2019-03-07,4.6316
2019-03-08,-2.4145
2019-03-11,3.299
2019-03-12,3.7923999999999998
2019-03-13,-1.9231
2019-03-14,-4.3137
2019-03-15,2.459
2019-03-18,1.4
2019-03-19,1.1834
2019-03-20,0.3899
2019-03-21,-1.7476
2019-03-22,-3.2727
2019-03-25,5.2223
2019-03-26,-0.7767
2019-03-27,-7.0254
2019-03-28,-0.442
2019-03-29,-4.6512
2019-04-01,10.8647
2019-04-02,-4.6
2019-04-03,1.2579
2019-04-04,2.4845
2019-04-05,-3.0303
2019-04-08,-1.1729
2019-04-09,0.5544
2019-04-10,-2.5157
2019-04-11,-0.2151
2019-04-12,0.6466
2019-04-15,-1.7130999999999998
2019-04-16,0.1351
2019-04-17,-0.57
2019-04-18,0.3764
2019-04-22,1.587
2019-04-23,0.2146
2019-04-24,-2.3555
2019-04-25,2.193
2019-04-26,-4.1845
2019-04-29,-2.4636
2019-04-30,0.0344
2019-05-01,-0.8378
2019-05-02,0.2315
2019-05-03,2.3095
2019-05-06,-2.9345
2019-05-07,-1.8605
2019-05-08,-1.6564
2019-05-09,-0.7253
2019-05-10,1.2112
2019-05-13,1.9209
2019-05-14,-0.1176
2019-05-15,2.4735
2019-05-16,0.0
2019-05-17,1.1494
2019-05-20,-2.2727
2019-05-21,-2.7907
2019-05-22,1.9139
2019-05-23,0.4695
2019-05-24,7.4766
2019-05-28,-6.5217
2019-05-29,0.0
2019-05-30,-2.3256
2019-05-31,-3.5714
2019-06-03,-2.2222
2019-06-04,-5.4293
2019-06-05,-4.9399
2019-06-06,-0.2809
2019-06-07,0.0
2019-06-10,-0.8423
2019-06-11,3.6902
2019-06-12,3.5616
2019-06-13,0.7937
2019-06-14,2.3622
2019-06-17,7.6923
2019-06-18,0.2381
2019-06-19,-4.5131
2019-06-20,2.4876
2019-06-21,-2.9126
2019-06-24,0.0
2019-06-25,0.25
2019-06-26,3.1172
2019-06-27,-0.3628
2019-06-28,0.9709
2019-07-01,3.125
2019-07-02,1.3986
2019-07-03,3.4483
2019-07-05,1.1111
2019-07-08,3.0769
2019-07-09,-1.919
2019-07-10,2.8261
2019-07-11,-2.5159000000000002
2019-07-12,-2.4073
2019-07-15,1.0
2019-07-16,0.9901
2019-07-17,-1.7429000000000001
2019-07-18,1.9956
2019-07-23,-2.9587
2019-07-24,-0.3114
2019-07-25,0.6742
2019-07-26,0.0
2019-07-29,0.2232
2019-07-30,-2.6726
2019-07-31,0.9153
2019-08-01,-2.0408
2019-08-02,-1.6204
2019-08-05,-0.1247
2019-08-06,-1.0531
2019-08-07,-0.7143
2019-08-08,1.458
2019-08-09,-3.5643000000000002
2019-08-12,22.549
2019-08-13,-20.0
2019-08-14,-9.75
2019-08-15,-5.6787
2019-08-16,5.7269
2019-08-19,-8.3333
2019-08-20,3.0303
2019-08-21,-2.9412000000000003
2019-08-22,-2.1212
2019-08-23,-0.3096
2019-08-26,-2.4845
2019-08-27,-2.2293
2019-08-28,7.4919
2019-08-29,11.5152
2019-08-30,-3.7092
2019-09-03,-5.4607
2019-09-04,3.3164
2019-09-05,4.0132
2019-09-06,1.6667
2019-09-09,-2.8689
2019-09-10,0.4219
2019-09-11,2.8011
2019-09-12,0.0
2019-09-13,1.6349
2019-09-16,-2.5469
2019-09-17,0.4127
2019-09-18,-0.8219
2019-09-19,-5.5249
2019-09-20,-7.6023
2019-09-23,0.7911
2019-09-24,-0.0565
2019-09-25,-2.6137
2019-09-26,-0.6452
2019-09-27,0.0
2019-09-30,1.9481000000000002
2019-10-01,-1.2739
2019-10-02,-1.6129
2019-10-03,-0.3279
2019-10-04,-0.3289
2019-10-07,-0.9901
2019-10-08,0.0
2019-10-09,-2.3333
2019-10-10,3.7542999999999997
2019-10-11,2.0066
2019-10-14,-4.2244
2019-10-15,0.3367
2019-10-16,-2.0134
2019-10-17,1.5411000000000001
2019-10-18,0.8432
2019-10-21,-1.3378
2019-10-22,-1.0169
2019-10-23,2.7397
2019-10-24,-0.3333
2019-10-25,-3.3445
2019-10-28,-1.7301
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,3.169
2019-11-01,-0.2662
2019-11-04,5.0578
2019-11-05,-1.6287
2019-11-06,-0.6623
2019-11-07,-4.3333
2019-11-08,-3.1359
2019-11-11,2.1583
2019-11-12,0.0
2019-11-13,-21.831
2019-11-14,7.6577
2019-11-15,-7.9498
2019-11-18,-4.0909
2019-11-19,0.0
2019-11-20,10.4265
2019-11-21,2.1459
2019-11-22,-3.3613
2019-11-25,6.5217
2019-11-26,-4.0816
2019-11-27,-4.2
2019-11-29,8.4707
2019-12-02,-5.8149
2019-12-03,0.0
2019-12-04,1.7391
2019-12-05,0.4274
2019-12-06,2.1277
2019-12-09,-2.9167
2019-12-10,2.6652
2019-12-11,-0.0878
2019-12-12,-2.9289
2019-12-13,1.2931
2019-12-16,1.0638
2019-12-17,-0.6316
2019-12-18,-0.4237
2019-12-19,1.2766
2019-12-20,0.4202
2019-12-23,-4.1841
2019-12-24,3.9301
2019-12-26,0.3151
2019-12-27,2.8272
2019-12-30,-3.4623
2019-12-31,0.4219
2020-01-02,8.4034
2020-01-03,-1.1628
2020-01-06,6.6667
2020-01-07,1.1029
2020-01-08,-1.8182
2020-01-09,-0.7407
2020-01-10,-1.1194
2020-01-13,-3.0189
2020-01-14,-1.9455
2020-01-15,3.9683
2020-01-16,1.9083999999999999
2020-01-17,11.6105
2020-01-21,3.6913
2020-01-22,1.6181
2020-01-23,-0.6178
2020-01-24,-1.301
2020-01-27,-3.8961
2020-01-28,1.3514
2020-01-29,2.1667
2020-01-30,-2.447
2020-01-31,1.3378
2020-02-03,-9.901
2020-02-04,3.6630000000000003
2020-02-05,-3.5336
2020-02-06,4.3956
2020-02-07,-3.8632
2020-02-10,-1.4563
2020-02-11,-0.7407
2020-02-12,1.8657
2020-02-13,0.3663
2020-02-14,1.4526
2020-02-18,3.9643
2020-02-19,3.1142
2020-02-20,-1.7416
2020-02-21,-2.6673
2020-02-24,-1.9298
2020-02-25,-3.0948
2020-02-26,2.2706
2020-02-27,-3.9711
2020-02-28,-3.9474
2020-03-02,-2.544
2020-03-03,-7.2289
2020-03-04,8.658
2020-03-05,-7.5697
2020-03-06,-9.4828
2020-03-09,-9.7095
2020-03-10,-4.5409
2020-03-11,-3.3149
2020-03-12,-11.4286
2020-03-13,-3.5484
2020-03-16,-7.6923
2020-03-17,-10.1449
2020-03-18,-11.2903
2020-03-19,12.1455
2020-03-20,-18.6527
2020-03-23,11.6094
2020-03-24,17.8571
2020-03-25,12.8788
2020-03-26,-15.4362
2020-03-27,10.3175
2020-03-30,-15.1079
2020-03-31,4.8559
2020-04-01,-3.8228
2020-04-02,-4.2017
2020-04-03,-4.386
2020-04-06,8.2569
2020-04-07,-4.2373
2020-04-08,0.885
2020-04-09,8.7719
2020-04-13,0.0
2020-04-14,3.2258
2020-04-15,-6.25
2020-04-16,-4.1667
2020-04-17,1.3043
2020-04-20,7.2876
2020-04-21,-4.4644
2020-04-22,45.7164
2020-04-23,-6.3218
2020-04-24,-3.681
2020-04-27,6.3694
2020-04-28,-9.4311
2020-04-29,-1.4744
2020-04-30,3.3418
2020-05-01,-3.8961
2020-05-04,-8.1081
2020-05-05,5.8088
2020-05-06,0.0695
2020-05-07,-2.7778
2020-05-08,2.1429
2020-05-11,-0.6993
2020-05-12,-5.6338
2020-05-13,1.1194
2020-05-14,-6.2731
2020-05-15,-7.0866
2020-05-18,1.6949
2020-05-19,4.1667
2020-05-20,6.4
2020-05-21,-3.7594
2020-05-22,0.7813
2020-05-26,-1.5504
2020-05-27,5.5118
2020-05-28,2.2388
2020-05-29,-4.0146
2020-06-01,3.4221
2020-06-02,0.7353
2020-06-03,-2.9196999999999997
2020-06-04,0.7519
2020-06-05,8.9552
2020-06-08,13.0137
2020-06-09,-5.4545
2020-06-10,-5.7692
2020-06-11,-8.1633
2020-06-12,6.6667
2020-06-15,-1.3889
2020-06-16,7.0423
2020-06-17,1.5920999999999998
2020-06-18,-4.1575
2020-06-19,0.0
2020-06-22,-3.3784
2020-06-23,-4.1958
2020-06-24,0.7299
2020-06-25,-2.1739
2020-06-26,-6.6667
2020-06-29,8.7302
2020-06-30,262.0438
2020-07-01,-36.8952
2020-07-02,-17.5719
2020-07-06,15.1163
2020-07-07,1.0101
2020-07-08,2.3333
2020-07-09,8.4691
2020-07-10,0.0
2020-07-13,-5.7057
2020-07-14,-0.6369
2020-07-15,-3.8462
2020-07-16,-0.6667
2020-07-17,17.1141
2020-07-20,-5.1576
2020-07-21,-5.7402
2020-07-22,1.9231
2020-07-23,-1.8868
2020-07-24,-1.9231
2020-07-27,-4.902
2020-07-28,-5.8419
2020-07-29,7.6642
2020-07-30,4.4068
2020-07-31,-5.5195
