ticker,NUGN US Equity
2015-07-22,3.6789
2015-07-23,0.0
2015-07-24,-0.3226
2015-07-27,2.589
2015-07-28,2.2082
2015-07-29,2.1605
2015-07-30,-6.6465
2015-07-31,0.6472
2015-08-03,1.9293
2015-08-04,-2.5237
2015-08-05,-1.9417
2015-08-06,-0.33
2015-08-07,-2.9801
2015-08-10,-3.0717
2015-08-11,-10.3873
2015-08-12,-12.3772
2015-08-13,-32.7354
2015-08-14,10.6667
2015-08-17,38.5542
2015-08-18,-10.0
2015-08-19,5.7971
2015-08-20,-1.8265
2015-08-21,-2.3256
2015-08-24,-7.619
2015-08-25,0.0
2015-08-26,2.5773
2015-08-27,1.005
2015-08-28,0.995
2015-08-31,-0.4926
2015-09-01,-2.9703
2015-09-02,2.551
2015-09-03,-0.4975
2015-09-04,-2.0
2015-09-08,-0.5102
2015-09-09,3.5897
2015-09-10,-4.9505
2015-09-11,4.1667
2015-09-14,2.0
2015-09-15,-2.9412000000000003
2015-09-16,1.0101
2015-09-17,-0.5
2015-09-18,-1.5074999999999998
2015-09-21,-4.5918
2015-09-22,-1.6042999999999998
2015-09-23,-11.9565
2015-09-24,-0.6173
2015-09-25,-2.4845
2015-09-28,-7.6433
2015-09-29,3.4483
2015-09-30,16.0
2015-10-01,-0.5747
2015-10-02,2.3121
2015-10-05,4.5198
2015-10-06,-0.5405
2015-10-07,-4.3478
2015-10-08,-3.4091
2015-10-09,-1.7647
2015-10-12,-2.3952
2015-10-13,-4.908
2015-10-14,0.0
2015-10-15,-3.2258
2015-10-16,-13.3333
2015-10-19,4.6154
2015-10-20,-6.6176
2015-10-21,0.0
2015-10-22,4.7244
2015-10-23,0.0
2015-10-26,-3.0075
2015-10-27,2.3256
2015-10-28,-6.8182
2015-10-29,0.813
2015-10-30,2.4194
2015-11-02,3.1496
2015-11-03,4.5802
2015-11-04,-2.9196999999999997
2015-11-05,0.0
2015-11-06,3.7594
2015-11-09,4.3478
2015-11-10,-1.0417
2015-11-11,-1.0526
2015-11-12,-0.7092
2015-11-13,-5.0
2015-11-16,-4.5113
2015-11-17,3.1496
2015-11-18,-3.0534
2015-11-19,2.3622
2015-11-20,-0.7692
2015-11-23,-5.4264
2015-11-24,-3.2787
2015-11-25,-1.6949
2015-11-27,3.4483
2015-11-30,0.8333
2015-12-01,-0.8264
2015-12-02,-2.5
2015-12-03,-0.8547
2015-12-04,2.5862
2015-12-07,0.8403
2015-12-08,-2.5
2015-12-09,9.9145
2015-12-10,-2.0218
2015-12-11,0.7937
2015-12-14,6.2992
2015-12-15,5.9259
2015-12-16,-2.7972
2015-12-17,-5.036
2015-12-18,0.0
2015-12-21,-0.7576
2015-12-22,-1.9083999999999999
2015-12-23,-3.5019
2015-12-24,0.0
2015-12-28,-7.2581
2015-12-29,1.7391
2015-12-30,0.4274
2015-12-31,-4.6809
2016-01-04,1.7856999999999998
2016-01-05,-2.193
2016-01-06,1.7936999999999999
2016-01-07,-5.2863
2016-01-08,3.2558
2016-01-11,-2.7027
2016-01-12,4.6296
2016-01-13,-4.4248
2016-01-14,-3.7037
2016-01-15,-0.9615
2016-01-19,1.9417
2016-01-20,-3.8095
2016-01-21,0.9901
2016-01-22,1.9607999999999999
2016-01-25,-8.6538
2016-01-26,1.0526
2016-01-27,-16.6667
2016-01-28,-19.375
2016-01-29,31.7829
2016-02-01,11.7647
2016-02-02,-5.2632
2016-02-03,2.2222
2016-02-04,-3.2609
2016-02-05,-2.2472
2016-02-08,-6.8966
2016-02-09,-9.8765
2016-02-10,5.4795
2016-02-11,-0.1461
2016-02-12,-5.0561
2016-02-16,0.6849
2016-02-17,-4.0816
2016-02-18,2.1277
2016-02-19,-1.4062000000000001
2016-02-22,-5.8285
2016-02-23,-6.9746
2016-02-24,-0.804
2016-02-25,-1.4894
2016-02-26,-4.5562000000000005
2016-02-29,-21.1207
2016-03-01,7.1038
2016-03-02,32.6531
2016-03-03,0.0
2016-03-04,-1.5385
2016-03-07,0.0
2016-03-08,1.5039
2016-03-09,-1.4816
2016-03-10,3.125
2016-03-11,0.0
2016-03-14,1.5152
2016-03-15,4.1604
2016-03-16,-8.293
2016-03-17,1.5430000000000001
2016-03-18,-1.5194999999999999
2016-03-21,1.5430000000000001
2016-03-22,0.0
2016-03-23,6.0012
2016-03-24,-1.3155999999999999
2016-03-28,-7.3274
2016-03-29,6.3194
2016-03-30,1.5209000000000001
2016-03-31,-2.9596
2016-04-01,3.0498
2016-04-04,-5.864
2016-04-05,-0.0195
2016-04-06,1.5332
2016-04-07,-4.5879
2016-04-08,-3.2258
2016-04-11,-0.0208
2016-04-12,-10.8148
2016-04-13,8.411200000000001
2016-04-14,-10.3233
2016-04-15,9.589
2016-04-18,4.386
2016-04-19,0.8403
2016-04-20,-3.3333
2016-04-21,-1.7241
2016-04-22,3.4868
2016-04-25,0.0212
2016-04-26,-2.5423999999999998
2016-04-27,-3.4783
2016-04-28,0.9009
2016-04-29,-2.6786
2016-05-02,0.0
2016-05-03,-6.422
2016-05-04,0.0
2016-05-05,7.8431
2016-05-06,0.0
2016-05-09,-0.2045
2016-05-10,-8.9046
2016-05-11,7.975
2016-05-12,-5.4642
2016-05-13,11.6826
2016-05-16,-7.0175
2016-05-17,-1.9104
2016-05-18,-17.2878
2016-05-19,2.3256
2016-05-20,-4.5455
2016-05-23,11.9048
2016-05-24,6.383
2016-05-25,4.0
2016-05-26,5.7692
2016-05-27,7.2727
2016-05-31,1.6949
2016-06-01,10.0
2016-06-02,3.0303
2016-06-03,-1.6176
2016-06-06,-4.4843
2016-06-07,3.2864
2016-06-08,-2.2727
2016-06-09,-6.9961
2016-06-10,8.3559
2016-06-13,2.9231
2016-06-14,-4.4843
2016-06-15,3.2864
2016-06-16,-4.6023
2016-06-17,-11.0582
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,16.0714
2016-06-24,-3.5385
2016-06-27,-1.1164
2016-06-28,8.0645
2016-06-29,1.4925
2016-06-30,-2.9412000000000003
2016-07-01,-1.5436
2016-07-05,0.0096
2016-07-06,-9.2133
2016-07-07,1.6737
2016-07-08,-3.334
2016-07-11,3.2981
2016-07-12,-2.3372
2016-07-13,2.5641
2016-07-14,6.6667
2016-07-15,1.5625
2016-07-18,-6.1538
2016-07-19,3.9139
2016-07-20,2.5439
2016-07-21,0.0
2016-07-22,6.1538
2016-07-25,10.1449
2016-07-26,1.3158
2016-07-27,9.0909
2016-07-28,-9.4048
2016-07-29,6.4389
2016-08-01,4.9383
2016-08-02,-1.1764999999999999
2016-08-03,-1.7856999999999998
2016-08-04,-6.0606
2016-08-05,-5.2903
2016-08-08,11.0354
2016-08-09,-4.2945
2016-08-10,-19.2308
2016-08-11,6.3492
2016-08-12,-1.4925
2016-08-15,10.6061
2016-08-16,1.3699
2016-08-17,-2.7702999999999998
2016-08-18,-2.7102
2016-08-19,1.4107
2016-08-22,12.8896
2016-08-23,-2.6673
2016-08-24,0.0
2016-08-25,-7.6923
2016-08-26,-0.0174
2016-08-29,-2.7609
2016-08-30,-7.1429
2016-08-31,4.6154
2016-09-01,0.0
2016-09-02,-3.6765
2016-09-06,-0.7634
2016-09-07,1.5385
2016-09-08,-1.5152
2016-09-09,-3.8462
2016-09-12,23.2
2016-09-13,2.5974
2016-09-14,-0.6329
2016-09-15,0.6369
2016-09-16,-16.4557
2016-09-19,-7.5758
2016-09-20,-11.4754
2016-09-21,35.1852
2016-09-22,-2.7397
2016-09-23,-2.8169
2016-09-26,4.3478
2016-09-27,-2.0833
2016-09-28,-4.9645
2016-09-29,2.2388
2016-09-30,-6.5693
2016-10-03,-4.6875
2016-10-04,6.5574
2016-10-05,-1.5385
2016-10-06,-7.8125
2016-10-07,-3.3898
2016-10-10,0.0
2016-10-11,3.4868
2016-10-12,5.107
2016-10-13,-8.0645
2016-10-14,-2.9605
2016-10-17,-5.9887
2016-10-18,-0.024
2016-10-19,-3.823
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,-2.0
2016-10-25,10.1786
2016-10-26,-9.2382
2016-10-27,-12.857099999999999
2016-10-28,5.3864
2016-10-31,2.1944
2016-11-01,-6.4963
2016-11-02,-2.3692
2016-11-03,-7.1014
2016-11-04,12.8205
2016-11-07,-22.7273
2016-11-08,8.7868
2016-11-09,-5.3734
2016-11-10,0.0
2016-11-11,5.7143
2016-11-14,-5.4392
2016-11-15,4.323
2016-11-16,26.0274
2016-11-17,6.5217
2016-11-18,4.0816
2016-11-21,-2.9412000000000003
2016-11-22,-5.0505
2016-11-23,-4.2553
2016-11-25,3.3333
2016-11-28,-4.3011
2016-11-29,-4.4944
2016-11-30,1.1764999999999999
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,-6.439
2016-12-06,-3.0604
2016-12-07,10.2564
2016-12-08,-2.3256
2016-12-09,0.0
2016-12-12,-1.1905000000000001
2016-12-13,6.0241
2016-12-14,-2.7273
2016-12-15,-4.2056000000000004
2016-12-16,-2.2104
2016-12-19,-6.2354
2016-12-20,11.7207
2016-12-21,2.3810000000000002
2016-12-22,-13.9535
2016-12-23,4.8649000000000004
2016-12-27,-0.0322
2016-12-28,-7.1866
2016-12-29,-8.3333
2016-12-30,8.7879
2017-01-03,0.2786
2017-01-04,-2.8125
2017-01-05,-15.5234
2017-01-06,-1.8820000000000001
2017-01-09,-0.8836
2017-01-10,-5.9578
2017-01-11,-3.815
2017-01-12,9.6154
2017-01-13,1.7544
2017-01-17,0.0
2017-01-18,4.4828
2017-01-19,-10.8911
2017-01-20,11.1111
2017-01-23,6.3333
2017-01-24,-11.598700000000001
2017-01-25,-8.7323
2017-01-26,4.9053
2017-01-27,-7.4074
2017-01-30,-12.0
2017-01-31,-6.8182
2017-02-01,2.5
2017-02-02,35.6336
2017-02-03,-15.7895
2017-02-06,-14.375
2017-02-07,-1.4599
2017-02-08,43.2099
2017-02-09,24.1379
2017-02-10,0.0
2017-02-13,-6.875
2017-02-14,7.3826
2017-02-15,-4.1667
2017-02-16,-8.2428
2017-02-17,4.2448
2017-02-21,-6.0606
2017-02-22,-14.5161
2017-02-23,16.9811
2017-02-24,-1.6129
2017-02-27,-3.2787
2017-02-28,5.0847
2017-03-01,6.129
2017-03-02,-2.7356
2017-03-03,1.5625
2017-03-06,-4.6154
2017-03-07,1.6129
2017-03-08,-4.7619
2017-03-09,-3.3333
2017-03-10,0.0
2017-03-13,3.4483
2017-03-14,3.3333
2017-03-15,-16.129
2017-03-16,-9.4712
2017-03-17,1.9649
2017-03-20,10.3646
2017-03-22,-0.7079
2017-03-23,-4.943
2017-03-24,16.0
2017-03-27,-7.7802
2017-03-28,11.8018
2017-03-29,-10.0334
2017-03-30,-7.4349
2017-03-31,5.6225000000000005
2017-04-03,-12.4287
2017-04-04,12.8901
2017-04-06,-0.4327
2017-04-07,-11.154
2017-04-10,-19.2935
2017-04-11,23.9057
2017-04-12,8.6957
2017-04-13,-0.075
2017-04-17,-15.4866
2017-04-18,15.5713
2017-04-19,-11.6803
2017-04-20,-3.5673
2017-04-21,0.4211
2017-04-24,-4.1929
2017-04-25,-2.7509
2017-04-26,-0.5786
2017-04-27,-0.679
2017-04-28,-3.125
2017-05-01,-18.8172
2017-05-02,-9.2715
2017-05-03,13.1387
2017-05-04,0.8468
2017-05-05,-6.5174
2017-05-08,12.8315
2017-05-09,-14.5186
2017-05-10,-11.2195
2017-05-11,5.8941
2017-05-12,1.8868
2017-05-15,-3.0093
2017-05-16,-0.716
2017-05-17,3.0769
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,11.9403
2017-05-23,6.6667
2017-05-24,-3.125
2017-05-25,3.2258
2017-05-26,-0.7031
2017-05-30,0.7081
2017-05-31,0.0
2017-06-02,-3.125
2017-06-05,-3.2258
2017-06-06,0.0
2017-06-07,-8.0
2017-06-08,-2.1739
2017-06-09,-3.7037
2017-06-12,15.3846
2017-06-13,-3.3333
2017-06-15,-10.3448
2017-06-16,-1.9231
2017-06-19,-1.9607999999999999
2017-06-20,-8.0
2017-06-21,0.0
2017-06-22,-36.5217
2017-06-23,2.1918
2017-06-26,-5.8981
2017-06-27,-28.7749
2017-06-28,-34.0
2017-06-29,-24.2424
2017-06-30,20.0
2017-07-03,16.3333
2017-07-05,11.1748
2017-07-06,-25.0
2017-07-07,-13.8144
2017-07-10,54.3062
2017-07-11,-8.2687
2017-07-12,57.7465
2017-07-13,76.7857
2017-07-14,-19.1919
2017-07-17,2.5
2017-07-18,-6.7805
2017-07-19,-8.4249
2017-07-20,-10.2771
2017-07-21,-8.4482
2017-07-24,6.087
2017-07-25,-1.6393
2017-07-26,-3.6667
2017-07-27,-0.692
2017-07-28,-30.3136
2017-07-31,-12.5
2017-08-01,14.2857
2017-08-03,-6.775
2017-08-04,0.0268
2017-08-07,4.5576
2017-08-08,-20.5128
2017-08-09,-2.9032
2017-08-10,14.2857
2017-08-11,56.9767
2017-08-14,-39.6296
2017-08-15,59.5092
2017-08-16,-4.1346
2017-08-17,-33.8014
2017-08-18,0.0
2017-08-21,-39.3939
2017-08-22,25.0
2017-08-23,44.0
2017-08-24,0.0
2017-08-25,8.3333
2017-08-28,-10.2821
2017-08-29,14.3184
2017-08-30,-0.25
2017-08-31,-19.7995
2017-09-01,-2.8125
2017-09-05,-3.537
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,-16.6667
2017-09-12,0.0
2017-09-13,-20.0
2017-09-14,44.055
2017-09-15,0.3089
2017-09-18,0.0
2017-09-19,-30.7958
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,7.5
2017-09-25,-23.2558
2017-09-26,0.0
2017-09-27,10.6061
2017-09-28,-27.1233
2017-09-29,-24.812
2017-10-02,0.0
2017-10-03,1.0
2017-10-04,50.0
2017-10-05,-41.9142
2017-10-06,2.2727
2017-10-10,19.6111
2017-10-11,12.401299999999999
2017-10-12,7.438
2017-10-13,53.8462
2017-10-16,0.0
2017-10-17,-5.0
2017-10-18,-17.1053
2017-10-19,-20.634900000000002
2017-10-20,26.0
2017-10-23,-20.634900000000002
2017-10-24,11.96
2017-10-25,-10.6824
2017-10-26,-13.6
2017-10-27,-7.4074
2017-10-30,0.0
2017-10-31,35.0
2017-11-01,25.9259
2017-11-03,-48.2353
2017-11-06,14.4886
2017-11-07,-5.7072
2017-11-08,6.0526
2017-11-09,-10.67
2017-11-10,-2.2222
2017-11-13,0.3636
2017-11-14,1.9022000000000001
2017-11-15,-2.2222
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,18.1818
2017-11-29,-8.3077
2017-11-30,-7.7181
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,-43.1818
2017-12-06,-20.0
2017-12-07,43.75
2017-12-08,-19.0957
2017-12-11,-11.8659
2017-12-12,21.9512
2017-12-13,-10.0
2017-12-14,-0.8667
2017-12-15,-5.8507
2017-12-18,19.0476
2017-12-19,-8.0
2017-12-20,58.6957
2017-12-21,-31.5068
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,-20.0
2017-12-29,12.5
2018-01-02,22.2222
2018-01-03,9.0909
2018-01-04,6.1333
2018-01-08,2.0729
2018-01-09,0.0
2018-01-10,7.6923
2018-01-11,8.5714
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,-6.5789
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,34.507
2018-01-24,2.6178
2018-01-25,-13.2653
2018-01-26,0.0
2018-01-29,0.0
2018-01-31,11.7647
2018-02-01,5.2632
2018-02-02,-1.0
2018-02-05,-7.0
2018-02-06,-2.2483
2018-02-07,-5.5556
2018-02-09,16.4706
2018-02-12,-28.2828
2018-02-14,39.4366
2018-02-15,-29.2929
2018-02-16,52.8571
2018-02-21,-34.5794
2018-02-23,36.2857
2018-02-26,-16.1426
2018-02-27,0.0
2018-02-28,3.125
2018-03-01,9.0909
2018-03-02,-10.0
2018-03-06,-1.2346
2018-03-07,-23.75
2018-03-08,0.0
2018-03-09,14.7541
2018-03-12,0.0
2018-03-13,0.0
2018-03-15,0.0
2018-03-16,0.2857
2018-03-19,-0.2849
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,-12.857099999999999
2018-04-04,1.6393
2018-04-05,0.0
2018-04-06,141.9355
2018-04-09,-40.0
2018-04-10,-32.2222
2018-04-11,-18.0328
2018-04-12,20.0
2018-04-13,-33.3333
2018-04-16,25.0
2018-04-17,0.0
2018-04-18,-20.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-07,0.0
2018-05-08,20.0
2018-05-09,2.0833
2018-05-10,-2.0408
2018-05-11,-6.25
2018-05-14,-11.1111
2018-05-15,-10.0
2018-05-16,3.8889
2018-05-17,60.4278
2018-05-18,-33.3333
2018-05-22,0.0
2018-05-23,0.0
2018-05-25,75.0
2018-05-30,-50.0
2018-05-31,2.8571
2018-06-01,2.7778
2018-06-04,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,143.2432
2018-06-12,0.0
2018-06-13,-54.0111
2018-06-15,-0.9423
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,119.5122
2018-06-22,0.0
2018-06-25,-27.2222
2018-06-26,0.0
2018-06-27,-37.4046
2018-06-28,0.0
2018-06-29,9.7561
2018-07-05,-6.6667
2018-07-06,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,114.2857
2018-07-24,-33.3333
2018-07-25,-25.0
2018-07-27,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,47.7778
2018-08-09,-32.330799999999996
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,11.1111
2018-08-15,0.0
2018-08-17,0.0
2018-08-21,0.0
2018-08-22,70.0
2018-08-23,-17.647100000000002
2018-08-24,-28.5714
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,7.6
2018-09-10,-7.0632
2018-09-11,-10.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-21,-8.8889
2018-09-25,21.9512
2018-09-26,-18.0
2018-09-27,-39.0244
2018-10-01,100.0
2018-10-03,-30.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,3.1429
2018-10-09,-3.0471
2018-10-10,-5.7143
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,3.6364
2018-10-17,-3.5088
2018-10-18,1.0606
2018-10-19,-1.0495
2018-10-22,3.0303
2018-10-29,0.0
2018-10-30,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-08,0.0
2018-11-09,0.8824
2018-11-12,-0.8746
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.8824
2018-11-20,-0.8746
2018-11-21,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,-2.9412000000000003
2018-11-29,3.0303
2018-11-30,0.0
2018-12-03,-2.9412000000000003
2018-12-04,3.0303
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.8824
2018-12-13,-0.8746
2018-12-14,0.0
2018-12-18,4.4118
2018-12-19,-4.2254
2018-12-20,0.0
2018-12-21,2.9412000000000003
2018-12-24,3.5714
2018-12-26,-2.7586
2018-12-27,-0.7092
2018-12-28,0.0
2018-12-31,0.0
2019-01-04,0.0
2019-01-08,3.5714
2019-01-10,-3.4483
2019-01-11,0.0
2019-01-15,1.4285999999999999
2019-01-16,-4.2254
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,-2.9412000000000003
2019-01-24,3.0303
2019-01-25,-38.2353
2019-01-28,19.0476
2019-01-30,12.0
2019-01-31,-10.7143
2019-02-01,0.0
2019-02-05,-16.0
2019-02-06,3.8095
2019-02-07,0.0
2019-02-14,-3.6696999999999997
2019-02-15,0.0
2019-02-19,0.0
2019-02-21,19.0476
2019-02-22,-16.0
2019-02-25,0.0
2019-02-27,2.1429
2019-02-28,-2.0979
2019-03-01,2.1429
2019-03-04,-2.0979
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,42.8571
2019-03-08,-30.0
2019-03-19,0.0
2019-03-20,3.8095
2019-03-21,0.0
2019-03-25,-3.6696999999999997
2019-03-28,0.0
2019-03-29,3.8095
2019-04-01,-3.6696999999999997
2019-04-02,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-12,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,19.0476
2019-04-24,4.0
2019-04-25,-23.0769
2019-04-26,25.0
2019-04-29,-20.0
2019-04-30,0.0
2019-05-01,50.0
2019-05-02,0.0
2019-05-03,-46.6667
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,87.5
2019-05-14,-50.0
2019-05-15,0.0
2019-05-20,6.6667
2019-05-31,87.5
2019-06-03,0.0
2019-06-04,-40.0
2019-06-06,66.6667
2019-06-07,0.0
2019-06-11,-16.6667
2019-06-18,8.0
2019-06-19,-40.7407
2019-06-20,-12.5
2019-06-21,85.7143
2019-06-24,0.0
2019-06-25,-38.4615
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,62.5
2019-07-09,-19.2308
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,21.4286
2019-07-24,-17.647100000000002
2019-07-29,0.0
2019-07-30,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-07,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-19,-42.8571
2019-08-20,75.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-26,0.0
2019-08-28,0.0
2019-08-30,-4.7619
2019-09-05,0.0
2019-09-09,0.0
2019-09-10,50.0
2019-09-11,-33.3333
2019-09-12,0.0
2019-09-13,0.0
2019-09-17,0.0
2019-09-24,0.0
2019-09-26,0.0
2019-09-27,25.0
2019-10-03,-20.0
2019-10-04,-20.0
2019-10-07,31.25
2019-10-08,0.0
2019-10-10,4.7619
2019-10-11,-27.2727
2019-10-14,28.125
2019-10-15,-17.0732
2019-10-16,-5.8824
2019-10-17,0.0
2019-10-21,-25.0
2019-10-22,0.0
2019-10-24,0.0
2019-10-28,34.6667
2019-10-30,-25.7426
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,54.1667
2019-11-15,8.1081
2019-11-18,-40.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,33.3333
2019-11-25,-25.0
2019-11-26,0.0
2019-11-27,33.3333
2019-11-29,-25.0
2019-12-02,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,25.3333
2019-12-11,-20.2128
2019-12-12,0.0
2019-12-13,66.6667
2019-12-16,-40.0
2019-12-17,0.0
2019-12-18,-8.3333
2019-12-19,0.9091
2019-12-20,-0.9009
2019-12-23,59.0909
2019-12-24,-37.1429
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-08,0.0
2020-01-09,63.6364
2020-01-14,-38.8889
2020-01-16,63.6364
2020-01-21,-38.8889
2020-01-22,63.6364
2020-01-24,-38.8889
2020-01-28,127.2727
2020-01-29,-56.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-05,0.0
2020-02-06,81.8182
2020-02-10,40.0
2020-02-11,0.0
2020-02-12,-46.4286
2020-02-13,33.3333
2020-02-14,17.5
2020-02-20,14.8936
2020-02-21,-33.3333
2020-02-24,11.1111
2020-02-25,35.0
2020-02-26,-33.3333
2020-02-27,0.0
2020-02-28,50.0
2020-03-02,-22.2222
2020-03-05,-33.3333
2020-03-09,-14.2857
2020-03-10,66.6667
2020-03-11,-25.0
2020-03-12,0.0
2020-03-13,33.3333
2020-03-18,-35.0
2020-03-20,0.0
2020-03-23,-7.6923
2020-03-24,0.0
2020-03-26,0.0
2020-03-27,125.0
2020-03-30,0.0
2020-03-31,-44.4444
2020-04-01,20.0
2020-04-03,-22.2222
2020-04-06,71.4286
2020-04-07,-41.6667
2020-04-08,46.4286
2020-04-09,-31.7073
2020-04-13,18.5714
2020-04-15,-15.6627
2020-04-16,0.0
2020-04-17,-14.2857
2020-04-20,0.0
2020-04-21,66.6667
2020-04-22,20.0
2020-04-23,-45.8333
2020-04-28,84.6154
2020-04-29,-45.8333
