ticker,LBAS US Equity
2007-12-10,3.7215
2007-12-11,-18.0556
2007-12-12,10.1695
2007-12-13,5.641
2007-12-14,1.2136
2007-12-17,0.2398
2007-12-18,1.6745999999999999
2007-12-19,2.1176
2007-12-20,1.8433000000000002
2007-12-21,0.2262
2007-12-24,1.3544
2007-12-26,-1.3363
2007-12-27,2.009
2007-12-28,2.8989000000000003
2007-12-31,2.3656
2008-01-02,1.2605
2008-01-03,0.2075
2008-01-04,4.9689
2008-01-07,7.6923
2008-01-08,1.8315000000000001
2008-01-09,2.3381
2008-01-10,0.8787
2008-01-11,1.9163999999999999
2008-01-14,1.5385
2008-01-15,2.3569
2008-01-16,-3.2895
2008-01-17,-3.5714
2008-01-18,0.3527
2008-01-22,-0.703
2008-01-23,-3.7168
2008-01-24,4.5956
2008-01-25,1.0545
2008-01-28,-1.2174
2008-01-29,-6.8662
2008-01-30,-16.8242
2008-01-31,8.1818
2008-02-01,5.8824
2008-02-04,9.5238
2008-02-05,-6.7029
2008-02-06,5.8058
2008-02-07,0.0184
2008-02-08,-0.9174
2008-02-11,-3.7037
2008-02-12,4.8077
2008-02-13,-2.7523
2008-02-14,-1.3208
2008-02-15,3.2505
2008-02-19,-0.5556
2008-02-20,-2.4209
2008-02-21,-0.7634
2008-02-22,-6.7308
2008-02-25,-4.1237
2008-02-26,1.0753
2008-02-27,1.0638
2008-02-28,2.5263
2008-02-29,-2.8747
2008-03-03,3.3827
2008-03-04,-0.818
2008-03-05,-2.0619
2008-03-06,2.3158
2008-03-07,-1.0288
2008-03-10,-2.7027
2008-03-11,1.0684
2008-03-12,2.9598
2008-03-13,0.0
2008-03-14,5.1335
2008-03-17,1.9531
2008-03-18,1.7241
2008-03-19,0.1883
2008-03-20,-0.3759
2008-03-24,-1.3208
2008-03-25,-3.4417
2008-03-26,-1.9802
2008-03-27,-2.8283
2008-03-28,3.5343
2008-03-31,-2.4096
2008-04-01,-1.2346
2008-04-02,-1.0417
2008-04-03,0.6316
2008-04-04,3.3473
2008-04-07,-0.8097
2008-04-08,-3.0612
2008-04-09,3.1579
2008-04-10,-2.0408
2008-04-11,0.0
2008-04-14,-2.0833
2008-04-15,0.0
2008-04-16,1.0638
2008-04-17,0.4211
2008-04-18,3.3543
2008-04-21,-2.6369
2008-04-22,-1.6667
2008-04-23,-0.8475
2008-04-24,0.0
2008-04-25,-1.7094
2008-04-28,-1.087
2008-04-29,3.0769
2008-04-30,1.2793
2008-05-01,1.0526
2008-05-02,-0.8333
2008-05-05,2.7311
2008-05-06,1.8405
2008-05-07,4.0161
2008-05-08,1.7375
2008-05-09,0.1898
2008-05-12,3.2197
2008-05-13,6.6055
2008-05-14,-1.8933
2008-05-15,3.5088
2008-05-16,12.5424
2008-05-19,-13.4036
2008-05-20,3.4783
2008-05-21,2.521
2008-05-22,-7.0492
2008-05-23,2.4691
2008-05-27,0.1721
2008-05-28,2.2337
2008-05-29,-2.521
2008-05-30,1.7241
2008-06-02,1.6949
2008-06-03,0.1667
2008-06-04,2.6622
2008-06-05,4.5381
2008-06-06,5.1163
2008-06-09,2.5074
2008-06-10,1.0072
2008-06-11,1.8519
2008-06-12,1.958
2008-06-13,2.6063
2008-06-16,1.6042999999999998
2008-06-17,2.2368
2008-06-18,2.4453
2008-06-19,2.5126
2008-06-20,2.9412000000000003
2008-06-23,-1.1905000000000001
2008-06-24,-4.8193
2008-06-25,8.6076
2008-06-26,1.3986
2008-06-27,0.8046
2008-06-30,2.3945
2008-07-01,4.6771
2008-07-02,3.2979
2008-07-03,-10.4016
2008-07-07,6.3218
2008-07-08,-0.4324
2008-07-09,-3.2573
2008-07-10,3.2548
2008-07-11,0.5435
2008-07-14,1.6216
2008-07-15,2.0213
2008-07-16,1.877
2008-07-17,-1.2282
2008-07-18,1.5544
2008-07-21,3.5204
2008-07-22,0.6407
2008-07-23,1.665
2008-07-24,0.578
2008-07-25,1.0536
2008-07-28,-1.8957000000000002
2008-07-29,1.7391
2008-07-30,-0.2849
2008-07-31,-0.9524
2008-08-01,0.0
2008-08-04,-1.0577
2008-08-05,-5.7337
2008-08-06,1.2371
2008-08-07,-0.2037
2008-08-08,2.0408
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,-0.5
2008-08-15,-1.005
2008-08-18,-3.5533
2008-08-19,-2.9474
2008-08-20,-13.6659
2008-08-21,14.3216
2008-08-22,-1.0989
2008-08-25,-5.0
2008-08-26,0.0
2008-08-27,-1.1696
2008-08-28,-2.9586
2008-08-29,6.3415
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,2.6376
2008-09-05,-2.2346
2008-09-08,0.0
2008-09-09,0.5714
2008-09-10,0.0
2008-09-11,0.5682
2008-09-12,-2.2599
2008-09-15,-0.578
2008-09-16,-18.6047
2008-09-17,2.1429
2008-09-18,0.6993
2008-09-19,-1.3889
2008-09-22,-5.6338
2008-09-23,-2.9851
2008-09-24,-6.9231
2008-09-25,-22.4793
2008-09-26,23.6674
2008-09-29,15.5172
2008-09-30,3.2836
2008-10-01,7.5145
2008-10-02,11.5591
2008-10-03,0.6024
2008-10-06,-10.7784
2008-10-07,1.3423
2008-10-08,1.9868000000000001
2008-10-09,5.1948
2008-10-10,-14.321
2008-10-13,11.8156
2008-10-14,4.3814
2008-10-15,3.7037
2008-10-16,-3.5714
2008-10-17,-4.0741
2008-10-20,-4.1184
2008-10-21,-19.4631
2008-10-22,0.0
2008-10-23,-10.8333
2008-10-24,0.0
2008-10-27,23.3645
2008-10-28,11.3636
2008-10-29,2.0408
2008-10-30,3.6
2008-10-31,-0.3861
2008-11-03,2.6744
2008-11-04,-15.0623
2008-11-05,-3.5556
2008-11-06,-5.0691
2008-11-07,1.9417
2008-11-10,-2.3810000000000002
2008-11-11,-9.7561
2008-11-12,-2.7027
2008-11-13,-6.1111
2008-11-14,-23.6686
2008-11-17,6.9767
2008-11-18,-21.7391
2008-11-19,9.2593
2008-11-20,-4.2373
2008-11-21,-19.469
2008-11-24,-3.2967
2008-11-25,20.4545
2008-11-26,23.5849
2008-11-28,3.8167999999999997
2008-12-01,-3.6765
2008-12-02,-16.0305
2008-12-03,4.5455
2008-12-04,-4.3478
2008-12-05,-7.2727
2008-12-08,-1.9607999999999999
2008-12-09,0.0
2008-12-10,-5.0
2008-12-11,-1.0526
2008-12-12,-4.2553
2008-12-15,-8.8889
2008-12-16,8.5366
2008-12-17,-2.2472
2008-12-18,3.4483
2008-12-19,4.4444
2008-12-22,3.1915
2008-12-23,-2.0619
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,5.2632
2008-12-30,-10.0
2008-12-31,5.5556
2009-01-02,29.4737
2009-01-05,0.0
2009-01-06,-1.626
2009-01-07,-4.1322
2009-01-08,-2.5862
2009-01-09,3.5398
2009-01-12,1.7094
2009-01-13,-11.7647
2009-01-14,-3.8095
2009-01-15,5.9406
2009-01-16,0.9346
2009-01-20,1.8519
2009-01-21,0.0
2009-01-22,3.6364
2009-01-23,-7.8947
2009-01-26,-4.7619
2009-01-27,-7.0
2009-01-28,-8.6022
2009-01-29,17.647100000000002
2009-01-30,4.0
2009-02-02,-8.6538
2009-02-03,0.0
2009-02-04,-3.1579
2009-02-05,0.0
2009-02-06,8.6957
2009-02-09,-5.0
2009-02-10,0.0
2009-02-11,2.1053
2009-02-12,-5.1546
2009-02-13,4.3478
2009-02-17,-2.0833
2009-02-18,-4.2553
2009-02-19,-5.5556
2009-02-20,-5.8824
2009-02-23,-6.25
2009-02-24,6.6667
2009-02-25,-6.25
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-1.3333
2009-03-03,-13.5135
2009-03-04,6.25
2009-03-05,2.9412000000000003
2009-03-06,2.8571
2009-03-09,2.7778
2009-03-10,6.7568
2009-03-11,3.7975
2009-03-12,-2.439
2009-03-13,2.5
2009-03-16,-4.878
2009-03-17,2.5641
2009-03-18,-12.5
2009-03-19,5.7143
2009-03-20,6.7568
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,-2.5316
2009-03-26,-5.1948
2009-03-27,2.7397
2009-03-30,-5.3333
2009-03-31,-1.4085
2009-04-01,4.2857
2009-04-02,5.4795
2009-04-03,6.4935
2009-04-06,-1.2195
2009-04-07,-5.5556
2009-04-08,-7.1895
2009-04-09,-2.1127
2009-04-13,7.1942
2009-04-14,-12.7517
2009-04-15,7.6923
2009-04-16,0.0
2009-04-17,-2.8571
2009-04-20,-4.4118
2009-04-21,-1.5385
2009-04-22,1.5625
2009-04-23,1.5385
2009-04-24,4.5455
2009-04-27,-1.4493
2009-04-28,-2.9412000000000003
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,-1.5152
2009-05-04,3.0769
2009-05-05,4.4776
2009-05-06,0.0
2009-05-07,2.8571
2009-05-08,4.1667
2009-05-11,36.0
2009-05-12,10.7843
2009-05-13,9.7345
2009-05-14,16.129
2009-05-15,22.2222
2009-05-18,-1.7045
2009-05-19,5.2023
2009-05-20,-5.4945
2009-05-21,-12.7907
2009-05-22,-16.6667
2009-05-26,-13.6
2009-05-27,14.8148
2009-05-28,8.871
2009-05-29,-1.4815
2009-06-01,-2.2556
2009-06-02,3.8462
2009-06-03,-9.6296
2009-06-04,6.5574
2009-06-05,3.0769
2009-06-08,-0.7463
2009-06-09,-0.7519
2009-06-10,-5.303
2009-06-11,-8.0
2009-06-12,-0.8696
2009-06-15,1.7544
2009-06-16,-3.0172
2009-06-17,-10.2222
2009-06-18,3.9604
2009-06-19,0.0
2009-06-22,-8.5714
2009-06-23,4.1667
2009-06-24,-5.0
2009-06-25,4.2105
2009-06-26,3.0303
2009-06-29,-10.7843
2009-06-30,10.989
2009-07-01,-2.9703
2009-07-02,-2.0408
2009-07-06,2.0833
2009-07-07,-17.3469
2009-07-08,12.3457
2009-07-09,1.0989
2009-07-10,-9.7826
2009-07-13,7.2289
2009-07-14,-7.8652
2009-07-15,3.6585
2009-07-16,10.5882
2009-07-17,-9.5745
2009-07-20,-0.3529
2009-07-21,-2.0071
2009-07-22,-1.2048
2009-07-23,0.0
2009-07-24,2.439
2009-07-27,1.1905000000000001
2009-07-28,-1.1764999999999999
2009-07-29,4.7619
2009-07-30,2.2727
2009-07-31,0.0
2009-08-03,5.5556
2009-08-04,20.5263
2009-08-05,2.1834
2009-08-06,-11.1111
2009-08-07,0.0
2009-08-10,-8.6538
2009-08-11,-1.0526
2009-08-12,0.0
2009-08-13,-5.3191
2009-08-14,-4.4944
2009-08-17,2.3529
2009-08-18,-2.2989
2009-08-19,-3.5294
2009-08-20,0.0
2009-08-21,-8.5366
2009-08-24,-10.6667
2009-08-25,14.9254
2009-08-26,-2.5974
2009-08-27,0.0
2009-08-28,0.6667
2009-08-31,13.9073
2009-09-01,5.814
2009-09-02,1.0989
2009-09-03,11.9565
2009-09-04,-0.9709
2009-09-08,4.902
2009-09-09,3.7382999999999997
2009-09-10,-4.5045
2009-09-11,-5.6604
2009-09-14,-12.0
2009-09-15,-12.4858
2009-09-16,5.1777
2009-09-17,-1.2346
2009-09-18,1.25
2009-09-21,-1.8519
2009-09-22,-5.6604
2009-09-23,-2.6667
2009-09-24,3.4247
2009-09-25,-4.6358
2009-09-28,1.3889
2009-09-29,1.3699
2009-09-30,0.0
2009-10-01,-2.7027
2009-10-02,-2.7778
2009-10-05,1.4285999999999999
2009-10-06,-2.1127
2009-10-07,-0.7194
2009-10-08,10.1449
2009-10-09,2.7632
2009-10-12,1.1524
2009-10-13,1.2658
2009-10-14,0.0
2009-10-15,-0.625
2009-10-16,-0.6289
2009-10-19,-2.5316
2009-10-20,-1.2987
2009-10-21,-5.2632
2009-10-22,4.1667
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,2.6667
2009-10-28,-2.5974
2009-10-29,-1.3333
2009-10-30,1.3514
2009-11-02,0.0
2009-11-03,-2.6667
2009-11-04,-1.3699
2009-11-05,-2.7778
2009-11-06,0.0
2009-11-09,14.2857
2009-11-10,12.5
2009-11-11,-7.7778
2009-11-12,-3.6145
2009-11-13,-1.25
2009-11-16,0.0
2009-11-17,-15.1899
2009-11-18,8.9552
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,-8.2192
2009-11-24,0.0
2009-11-25,-1.4925
2009-11-27,3.0303
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,-1.4706000000000001
2009-12-04,-1.4925
2009-12-07,-9.0909
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,5.0
2009-12-14,0.0
2009-12-15,7.9365
2009-12-16,0.0
2009-12-17,-5.8824
2009-12-18,-10.9375
2009-12-21,-5.2632
2009-12-22,3.7037
2009-12-23,5.3571
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-5.0847
2009-12-30,-3.5714
2009-12-31,5.5556
2010-01-04,-8.7719
2010-01-05,3.8462
2010-01-06,0.0
2010-01-07,5.5556
2010-01-08,0.0
2010-01-11,-4.386
2010-01-12,-2.7523
2010-01-13,-2.6061
2010-01-14,-7.0105
2010-01-15,-4.1667
2010-01-19,-6.5217
2010-01-20,-4.6512
2010-01-21,-2.439
2010-01-22,0.0
2010-01-25,-17.5
2010-01-26,6.0606
2010-01-27,-2.8571
2010-01-28,5.8824
2010-01-29,-4.1667
2010-02-01,-7.2464
2010-02-02,2.5
2010-02-03,-2.439
2010-02-04,-6.25
2010-02-05,8.3333
2010-02-08,7.6923
2010-02-09,25.4286
2010-02-10,-4.328
2010-02-11,21.4286
2010-02-12,4.902
2010-02-16,4.6729
2010-02-17,1.7856999999999998
2010-02-18,-3.5088
2010-02-19,-14.5455
2010-02-22,-8.5106
2010-02-23,-4.6512
2010-02-24,-9.7561
2010-02-25,16.2162
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,-9.3023
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,-2.5641
2010-03-08,-1.3158
2010-03-09,-0.2667
2010-03-10,-9.0909
2010-03-11,2.9412000000000003
2010-03-12,-2.8571
2010-03-15,0.0
2010-03-16,-2.9412000000000003
2010-03-17,-4.5455
2010-03-18,1.5873
2010-03-19,3.125
2010-03-22,-3.3333
2010-03-23,0.3135
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,3.125
2010-03-29,-6.0606
2010-03-30,-6.4516
2010-03-31,6.8966
2010-04-01,0.0
2010-04-05,6.4516
2010-04-06,-3.0303
2010-04-07,-6.25
2010-04-08,0.0
2010-04-09,6.6667
2010-04-12,-9.375
2010-04-13,-3.4483
2010-04-14,14.2857
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,-3.125
2010-04-20,-9.6774
2010-04-21,0.0
2010-04-22,-7.1429
2010-04-23,0.0
2010-04-26,-3.8462
2010-04-27,4.0
2010-04-28,0.0
2010-04-29,-20.3846
2010-04-30,11.1111
2010-05-03,-8.6957
2010-05-04,4.2857
2010-05-05,-8.6758
2010-05-06,10.0
2010-05-07,-13.6364
2010-05-10,15.7895
2010-05-11,-13.6364
2010-05-12,10.526299999999999
2010-05-13,18.0952
2010-05-14,-4.0323
2010-05-17,-3.3613
2010-05-18,4.3478
2010-05-19,-8.3333
2010-05-20,0.0
2010-05-21,4.5455
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,-4.3478
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,-22.7273
2010-06-07,0.0
2010-06-08,5.8824
2010-06-09,0.0
2010-06-10,-1.1111
2010-06-11,1.1236
2010-06-14,-22.2222
2010-06-15,42.8571
2010-06-16,-7.5
2010-06-17,18.9189
2010-06-18,36.3636
2010-06-21,-16.3333
2010-06-22,-12.3506
2010-06-23,-22.7273
2010-06-24,14.7059
2010-06-25,-5.641
2010-06-28,-13.0435
2010-06-29,18.75
2010-06-30,5.2632
2010-07-01,14.5
2010-07-02,-13.1004
2010-07-06,-9.5477
2010-07-07,0.0
2010-07-08,-5.5556
2010-07-09,-16.4706
2010-07-12,12.6761
2010-07-13,-12.5
2010-07-14,0.0
2010-07-15,16.7857
2010-07-16,-5.1988
2010-07-19,1.9355
2010-07-20,-11.3924
2010-07-21,0.0
2010-07-22,-7.1429
2010-07-23,15.3846
2010-07-26,0.0
2010-07-27,-8.0
2010-07-28,-1.5851
2010-07-29,10.4464
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,6.6667
2010-08-10,-0.625
2010-08-11,-11.9497
2010-08-13,0.0
2010-08-16,7.1429
2010-08-17,-26.6667
2010-08-18,15.4545
2010-08-19,4.7244
2010-08-20,-6.015
2010-08-23,4.0
2010-08-24,14.6154
2010-08-25,-0.6711
2010-08-26,0.0
2010-08-27,-0.0845
2010-08-30,-0.5917
2010-08-31,-2.0408
2010-09-01,-2.8646000000000003
2010-09-02,-1.4298
2010-09-03,-0.3626
2010-09-07,-3.2757
2010-09-08,-8.1844
2010-09-09,-18.0328
2010-09-10,-5.0
2010-09-13,-6.3158
2010-09-14,-0.3511
2010-09-15,-21.0712
2010-09-16,0.0
2010-09-17,14.2857
2010-09-20,6.25
2010-09-21,5.8824
2010-09-22,-11.1111
2010-09-23,12.5
2010-09-24,0.0
2010-09-27,11.1111
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,-10.0
2010-10-01,-6.6667
2010-10-04,18.8988
2010-10-05,0.0
2010-10-06,-9.8874
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,22.2222
2010-10-14,0.0
2010-10-15,-9.0909
2010-10-18,0.0
2010-10-19,-4.0
2010-10-20,14.5833
2010-10-21,0.0
2010-10-22,5.4545
2010-10-25,3.4483
2010-10-26,-8.3333
2010-10-27,0.0
2010-10-28,9.0909
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,-8.3333
2010-11-03,9.0909
2010-11-04,40.8333
2010-11-05,53.8462
2010-11-08,7.6923
2010-11-09,7.1429
2010-11-10,-16.6667
2010-11-11,16.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,-17.2414
2010-11-17,-12.5
2010-11-18,0.0
2010-11-19,23.8095
2010-11-22,3.8462
2010-11-23,-1.8519
2010-11-24,-5.6604
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,4.0
2010-12-02,-7.6923
2010-12-03,4.1667
2010-12-06,-18.0
2010-12-07,2.439
2010-12-08,-9.5238
2010-12-09,0.0
2010-12-10,-5.2632
2010-12-13,5.5556
2010-12-14,-10.526299999999999
2010-12-15,17.647100000000002
2010-12-16,-12.5
2010-12-17,8.5714
2010-12-20,-21.0526
2010-12-21,20.0
2010-12-22,0.0
2010-12-23,-11.1111
2010-12-27,-6.25
2010-12-28,6.6667
2010-12-29,0.0
2010-12-30,-6.25
2010-12-31,33.3333
2011-01-03,5.0
2011-01-04,-14.2857
2011-01-05,-11.6667
2011-01-06,19.4969
2011-01-07,5.2632
2011-01-10,-5.0
2011-01-11,21.0526
2011-01-12,-8.6957
2011-01-13,-4.7619
2011-01-14,5.0
2011-01-18,4.7619
2011-01-19,-13.6364
2011-01-20,5.1974
2011-01-21,-4.9406
2011-01-24,-10.526299999999999
2011-01-25,5.8824
2011-01-26,-2.7778
2011-01-27,2.8571
2011-01-28,-5.5556
2011-01-31,18.2353
2011-02-01,-0.4975
2011-02-02,9.5
2011-02-03,-4.1096
2011-02-04,1.9048
2011-02-07,-11.215
2011-02-08,5.2632
2011-02-09,-10.0
2011-02-10,-5.5556
2011-02-11,0.0
2011-02-14,0.5882
2011-02-15,-5.848
2011-02-16,17.3913
2011-02-17,-7.4074
2011-02-18,-2.8571
2011-02-22,-2.9412000000000003
2011-02-23,13.6364
2011-02-24,-12.0
2011-02-25,3.0303
2011-02-28,-5.8824
2011-03-01,6.25
2011-03-02,0.0
2011-03-03,0.6985
2011-03-04,1.0588
2011-03-07,-6.25
2011-03-08,4.817
2011-03-09,5.8824
2011-03-10,-2.7778
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-5.7143
2011-03-16,0.6061
2011-03-17,2.4096
2011-03-18,7.9412
2011-03-21,-1.9074
2011-03-23,-5.5556
2011-03-24,-4.4118
2011-03-25,4.0
2011-03-28,-2.3669000000000002
2011-03-29,-6.0606
2011-03-30,0.0
2011-03-31,6.4516
2011-04-01,3.0303
2011-04-04,1.4706000000000001
2011-04-05,-4.3478
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,3.0303
2011-04-11,-6.5441
2011-04-12,-5.5862
2011-04-13,13.3333
2011-04-14,0.0
2011-04-18,-5.8824
2011-04-19,4.375
2011-04-20,-6.5868
2011-04-21,8.3333
2011-04-25,3.5503
2011-04-26,0.0
2011-04-27,2.8571
2011-04-28,-2.7778
2011-04-29,-1.1429
2011-05-02,5.4913
2011-05-03,-2.4657999999999998
2011-05-04,-3.0899
2011-05-05,1.4493
2011-05-06,-3.4286
2011-05-09,-5.3254
2011-05-10,0.0
2011-05-11,0.0
2011-05-13,-3.125
2011-05-16,6.4516
2011-05-17,-4.2424
2011-05-18,-0.6329
2011-05-19,1.9108
2011-05-20,0.0
2011-05-23,-6.1719
2011-05-24,6.4946
2011-05-25,2.5801
2011-05-26,-4.2683
2011-05-27,1.9108
2011-05-31,1.25
2011-06-01,1.8519
2011-06-02,1.2121
2011-06-03,1.7964
2011-06-06,0.0
2011-06-07,-5.2941
2011-06-08,5.5901
2011-06-09,-2.3529
2011-06-10,2.4096
2011-06-13,2.9412000000000003
2011-06-14,0.0
2011-06-15,-2.8571
2011-06-16,5.2941
2011-06-17,-3.9106
2011-06-20,4.6512
2011-06-21,-2.7778
2011-06-22,2.8571
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,5.5556
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,15.7895
2011-07-05,26.3636
2011-07-06,61.8705
2011-07-07,-18.0
2011-07-08,-10.5691
2011-07-11,-9.697
2011-07-12,-0.6711
2011-07-13,14.8649
2011-07-14,-0.2941
2011-07-15,20.944
2011-07-18,-4.878
2011-07-19,16.6667
2011-07-20,5.4945
2011-07-21,-5.2083
2011-07-22,-1.0989
2011-07-25,-2.2222
2011-07-26,-6.8182
2011-07-27,2.439
2011-07-28,-11.9048
2011-07-29,27.027
2011-08-01,19.1489
2011-08-02,-0.8929
2011-08-03,13.3333
2011-08-04,1.7488000000000001
2011-08-05,0.7813
2011-08-08,0.0
2011-08-09,3.876
2011-08-10,16.2687
2011-08-11,13.8639
2011-08-12,11.8377
2011-08-15,34.0726
2011-08-16,-29.3233
2011-08-17,14.8936
2011-08-18,-9.2593
2011-08-19,-7.551
2011-08-22,-24.3929
2011-08-23,22.4818
2011-08-24,-8.82
2011-08-25,3.268
2011-08-26,-1.2658
2011-08-29,13.2051
2011-08-30,4.1903
2011-08-31,0.6522
2011-09-01,-9.2873
2011-09-02,-3.9286
2011-09-06,1.2392
2011-09-07,12.7295
2011-09-08,-3.3659
2011-09-09,2.2472
2011-09-12,0.7692
2011-09-13,-3.5987
2011-09-14,-2.1493
2011-09-15,6.3584
2011-09-16,0.5435
2011-09-19,0.0
2011-09-20,-4.2162
2011-09-21,-1.2415
2011-09-22,2.8571
2011-09-23,2.2222
2011-09-26,-0.5435
2011-09-27,-2.9508
2011-09-28,-0.3378
2011-09-29,2.8249
2011-09-30,-0.5495
2011-10-03,-14.2541
2011-10-04,-0.7732
2011-10-05,3.8961
2011-10-06,1.25
2011-10-07,-8.642
2011-10-10,0.0
2011-10-11,-14.1892
2011-10-12,-14.9606
2011-10-13,14.8148
2011-10-14,-24.1935
2011-10-17,6.383
2011-10-18,-4.0
2011-10-19,-13.0208
2011-10-20,14.9701
2011-10-21,9.375
2011-10-24,-6.6667
2011-10-25,-4.0816
2011-10-26,1.4894
2011-10-27,-3.7736
2011-10-28,-1.9607999999999999
2011-10-31,-11.1111
2011-11-01,13.75
2011-11-02,-1.3187
2011-11-03,-3.118
2011-11-04,1.1494
2011-11-07,-12.5
2011-11-08,1.039
2011-11-09,-6.1697
2011-11-10,-14.7945
2011-11-11,-16.0772
2011-11-14,7.3276
2011-11-15,1.7403
2011-11-16,-3.5088
2011-11-17,-2.9091
2011-11-18,37.0787
2011-11-21,-10.1093
2011-11-22,-8.8146
2011-11-23,10.0
2011-11-25,3.0303
2011-11-28,14.7059
2011-11-29,-2.5641
2011-11-30,-5.2632
2011-12-01,-13.3333
2011-12-02,2.5641
2011-12-05,-6.875
2011-12-06,-2.6846
2011-12-07,3.4483
2011-12-08,-1.6667
2011-12-09,-0.678
2011-12-12,-9.5563
2011-12-13,0.566
2011-12-14,5.0657
2011-12-15,-3.5714
2011-12-16,-5.9259
2011-12-19,2.3622
2011-12-20,-1.9231
2011-12-21,-1.5686
2011-12-22,23.506
2011-12-23,1.6129
2011-12-27,-3.1746
2011-12-28,-7.2131
2011-12-29,6.0071
2011-12-30,0.0
2012-01-03,-1.6667
2012-01-04,-9.2797
2012-01-05,9.4816
2012-01-06,-8.1911
2012-01-09,-7.0632
2012-01-10,0.0
2012-01-11,6.0
2012-01-12,1.8868
2012-01-13,-2.2222
2012-01-17,5.303
2012-01-18,-6.5423
2012-01-19,4.306
2012-01-20,-3.69
2012-01-23,4.3582
