ticker,PTCT US Equity
2013-11-07,-3.1884
2013-11-08,0.9581
2013-11-11,1.0083
2013-11-12,-3.5819
2013-11-13,-0.6699
2013-11-14,-2.6977
2013-11-15,-8.2546
2013-11-18,-6.6621
2013-11-19,4.1943
2013-11-20,-0.7062
2013-11-21,4.9075
2013-11-22,0.0
2013-11-25,-0.2712
2013-11-26,1.9714
2013-11-27,3.2
2013-11-29,1.2274
2013-12-02,-0.3829
2013-12-03,-0.1281
2013-12-04,0.5773
2013-12-05,1.9133
2013-12-06,4.005
2013-12-09,2.2262
2013-12-10,-3.0606
2013-12-11,-3.0965
2013-12-12,5.0752
2013-12-13,1.2522
2013-12-16,13.8987
2013-12-17,-0.9824
2013-12-18,-0.7833
2013-12-19,-1.2105
2013-12-20,0.3729
2013-12-23,-2.2824
2013-12-24,3.748
2013-12-26,-4.1361
2013-12-27,-2.7854
2013-12-30,-1.6854
2013-12-31,-3.0286
2014-01-02,-1.3553
2014-01-03,4.2413
2014-01-06,-4.1834
2014-01-07,-0.0598
2014-01-08,6.2238
2014-01-09,1.6338
2014-01-10,8.0931
2014-01-13,1.8974
2014-01-14,10.0654
2014-01-15,12.6658
2014-01-16,7.7516
2014-01-17,10.4331
2014-01-21,-1.2278
2014-01-22,-7.3204
2014-01-23,-2.31
2014-01-24,2.5934
2014-01-27,0.0372
2014-01-28,0.5203
2014-01-29,-4.9538
2014-01-30,4.3563
2014-01-31,-2.8327
2014-02-03,-14.4611
2014-02-04,3.1390000000000002
2014-02-05,-4.7391
2014-02-06,0.5021
2014-02-07,3.3606
2014-02-10,9.9297
2014-02-11,-6.1551
2014-02-12,7.0273
2014-02-13,3.5814
2014-02-14,2.2666
2014-02-18,6.7994
2014-02-19,0.4221
2014-02-20,5.9545
2014-02-21,-0.9587
2014-02-24,-0.1335
2014-02-25,7.6537
2014-02-26,0.4346
2014-02-27,5.0077
2014-02-28,-7.6832
2014-03-03,3.2526
2014-03-04,4.5707
2014-03-05,-0.0886
2014-03-06,-1.3302
2014-03-07,-7.13
2014-03-10,0.1613
2014-03-11,1.8357
2014-03-12,1.6129
2014-03-13,-0.4669
2014-03-14,-3.0957
2014-03-17,-0.5808
2014-03-18,3.051
2014-03-19,-0.4724
2014-03-20,0.6646
2014-03-21,-2.5149
2014-03-24,-14.5437
2014-03-25,3.0943
2014-03-26,-4.5754
2014-03-27,4.2961
2014-03-28,-8.5693
2014-03-31,5.1488
2014-04-01,3.596
2014-04-02,-7.3117
2014-04-03,-5.0199
2014-04-04,-6.0403
2014-04-07,4.5536
2014-04-08,-1.4091
2014-04-09,1.689
2014-04-10,-13.1601
2014-04-11,-5.1005
2014-04-14,-2.739
2014-04-15,1.169
2014-04-16,3.834
2014-04-17,-5.0076
2014-04-21,-1.065
2014-04-22,11.5178
2014-04-23,-9.2664
2014-04-24,0.1596
2014-04-25,-4.8858
2014-04-28,-2.6801
2014-04-29,11.0155
2014-04-30,0.9819
2014-05-01,5.0154
2014-05-02,-11.5984
2014-05-05,2.9217
2014-05-06,-6.5881
2014-05-07,0.9174
2014-05-08,-1.1932
2014-05-09,-2.4727
2014-05-12,2.5943
2014-05-13,-3.5057
2014-05-14,-1.7271999999999998
2014-05-15,-8.0606
2014-05-16,-0.6592
2014-05-19,3.7823
2014-05-20,-4.4757
2014-05-21,-1.8072
2014-05-22,4.4308
2014-05-23,30.7441
2014-05-27,5.7414
2014-05-28,15.0614
2014-05-29,-4.5958
2014-05-30,1.9785
2014-06-02,-4.2598
2014-06-03,-4.5815
2014-06-04,2.2622
2014-06-05,9.6163
2014-06-06,1.0708
2014-06-09,1.467
2014-06-10,1.9277
2014-06-11,1.9306999999999999
2014-06-12,-2.0101
2014-06-13,-0.4734
2014-06-16,0.2774
2014-06-17,0.7115
2014-06-18,2.9435000000000002
2014-06-19,-0.305
2014-06-20,2.3327
2014-06-23,-0.5979
2014-06-24,-1.391
2014-06-25,1.9825
2014-06-26,0.1121
2014-06-27,2.6886
2014-06-30,-4.9455
2014-07-01,6.733
2014-07-02,-2.4373
2014-07-03,0.147
2014-07-07,-2.0176
2014-07-08,-6.2149
2014-07-09,0.3194
2014-07-10,-2.8253
2014-07-11,0.3686
2014-07-14,0.2856
2014-07-15,-1.0985
2014-07-16,-3.4142
2014-07-17,-1.2351
2014-07-18,2.7167
2014-07-21,2.9807
2014-07-22,9.7432
2014-07-23,5.312
2014-07-24,-1.5873
2014-07-25,-0.3584
2014-07-28,-1.9064999999999999
2014-07-29,2.5669
2014-07-30,3.6468
2014-07-31,-8.8651
2014-08-01,4.9962
2014-08-04,4.1096
2014-08-05,4.813
2014-08-06,0.4295
2014-08-07,-9.9342
2014-08-08,-2.8123
2014-08-11,5.0733
2014-08-12,2.289
2014-08-13,6.5035
2014-08-14,5.7781
2014-08-15,3.7244
2014-08-18,1.3465
2014-08-19,-3.8382
2014-08-20,-4.7897
2014-08-21,-3.9342
2014-08-22,0.7049
2014-08-25,5.9
2014-08-26,1.7627000000000002
2014-08-27,-1.0207
2014-08-28,-2.0938
2014-08-29,1.0533
2014-09-02,-2.0215
2014-09-03,-1.5474
2014-09-04,-2.5213
2014-09-05,3.9973
2014-09-08,9.5607
2014-09-09,-0.5307
2014-09-10,0.4446
2014-09-11,-0.0885
2014-09-12,-3.3668
2014-09-15,11.4914
2014-09-16,-0.7401
2014-09-17,5.9928
2014-09-18,4.4815
2014-09-19,2.0698
2014-09-22,0.4153
2014-09-23,-1.5815000000000001
2014-09-24,8.0099
2014-09-25,1.7852999999999999
2014-09-26,4.2051
2014-09-29,-1.5537
2014-09-30,-3.5292
2014-10-01,-2.8857
2014-10-02,5.7089
2014-10-03,1.4386999999999999
2014-10-06,-10.2989
2014-10-07,-1.6541000000000001
2014-10-08,-2.4981
2014-10-09,-7.1791
2014-10-10,-5.466
2014-10-13,2.891
2014-10-14,3.6808
2014-10-15,0.4607
2014-10-16,1.2948
2014-10-17,-1.3848
2014-10-20,1.4313
2014-10-21,0.9052
2014-10-22,-2.4538
2014-10-23,2.6778
2014-10-24,-3.9779
2014-10-27,3.2373
2014-10-28,9.7529
2014-10-29,-4.0436
2014-10-30,2.7757
2014-10-31,0.3437
2014-11-03,1.1011
2014-11-04,-1.2101
2014-11-05,-4.5321
2014-11-06,8.2114
2014-11-07,-4.5767
2014-11-10,3.5537
2014-11-11,-2.2798
2014-11-12,1.4735
2014-11-13,-0.3146
2014-11-14,-5.5839
2014-11-17,0.7714
2014-11-18,2.22
2014-11-19,-2.9705
2014-11-20,1.4664
2014-11-21,0.8367
2014-11-24,11.6671
2014-11-25,0.4503
2014-11-26,0.4707
2014-11-28,-0.1562
2014-12-01,-3.419
2014-12-02,10.550699999999999
2014-12-03,-1.8418
2014-12-04,0.0213
2014-12-05,5.5212
2014-12-08,5.6364
2014-12-09,5.1826
2014-12-10,-3.0364
2014-12-11,3.7502
2014-12-12,0.976
2014-12-15,-9.7011
2014-12-16,-4.0238
2014-12-17,5.0805
2014-12-18,8.0189
2014-12-19,3.1477
2014-12-22,-2.5401
2014-12-23,-7.8733
2014-12-24,1.4931
2014-12-26,3.3101
2014-12-29,0.4684
2014-12-30,-1.5293
2014-12-31,-1.9508
2015-01-02,-1.4873
2015-01-05,3.2941
2015-01-06,-3.0562
2015-01-07,4.1903
2015-01-08,1.823
2015-01-09,-1.0336
2015-01-12,0.1492
2015-01-13,6.7598
2015-01-14,0.2268
2015-01-15,0.2785
2015-01-16,1.7008
2015-01-20,2.1843
2015-01-21,-3.2732
2015-01-22,-4.1091
2015-01-23,-0.018
2015-01-26,0.7203
2015-01-27,-1.7343
2015-01-28,-1.7649
2015-01-29,2.6672000000000002
2015-01-30,-0.9381
2015-02-02,-2.2218
2015-02-03,-6.463
2015-02-04,-4.1219
2015-02-05,7.3936
2015-02-06,-2.2239
2015-02-09,-1.3054000000000001
2015-02-10,3.8076
2015-02-11,-0.0386
2015-02-12,4.4998000000000005
2015-02-13,-1.3676
2015-02-17,0.8619
2015-02-18,2.7308
2015-02-19,0.0181
2015-02-20,-0.217
2015-02-23,17.7025
2015-02-24,9.5443
2015-02-25,3.4148
2015-02-26,-0.1767
2015-02-27,-2.8994999999999997
2015-03-02,-1.458
2015-03-03,-1.7214
2015-03-04,1.9904
2015-03-05,3.2148
2015-03-06,-2.1865
2015-03-09,-0.1265
2015-03-10,1.6892
2015-03-11,3.2254
2015-03-12,0.6303
2015-03-13,-2.3587
2015-03-16,0.6005
2015-03-17,5.1825
2015-03-18,-7.7131
2015-03-19,-3.2425
2015-03-20,1.1844999999999999
2015-03-23,-1.7559
2015-03-24,-4.0541
2015-03-25,-5.7701
2015-03-26,-2.8125999999999998
2015-03-27,3.5555
2015-03-30,3.5612
2015-03-31,-6.1681
2015-04-01,2.5144
2015-04-02,3.9756
2015-04-06,1.9272
2015-04-07,0.0605
2015-04-08,5.0491
2015-04-09,3.281
2015-04-10,-0.1533
2015-04-13,-0.7536
2015-04-14,-2.8543
2015-04-15,-2.5185
2015-04-16,5.4046
2015-04-17,-0.3522
2015-04-20,-1.8094000000000001
2015-04-21,2.1883
2015-04-22,0.0
2015-04-23,0.5354
2015-04-24,-1.2332
2015-04-27,-6.5834
2015-04-28,-2.0049
2015-04-29,-3.1618
2015-04-30,-5.9699
2015-05-01,1.8894
2015-05-04,1.6372
2015-05-05,-12.6726
2015-05-06,3.5197000000000003
2015-05-07,0.2364
2015-05-08,-1.9771
2015-05-11,1.5729
2015-05-12,0.1457
2015-05-13,0.9824
2015-05-14,-2.1257
2015-05-15,-4.123
2015-05-18,-0.192
2015-05-19,-1.7311
2015-05-20,5.5784
2015-05-21,2.3545
2015-05-22,-0.3623
2015-05-26,-0.8726
2015-05-27,3.3376
2015-05-28,-0.8873
2015-05-29,4.0107
2015-06-01,-2.5133
2015-06-02,0.7417
2015-06-03,1.6827
2015-06-04,-2.6892
2015-06-05,0.8326
2015-06-08,-4.1637
2015-06-09,-1.8515000000000001
2015-06-10,0.6724
2015-06-11,-2.5974
2015-06-12,-2.7429
2015-06-15,-1.5864
2015-06-16,-5.0945
2015-06-17,0.4613
2015-06-18,3.1309
2015-06-19,-0.3643
2015-06-22,6.5204
2015-06-23,0.5149
2015-06-24,-2.3335
2015-06-25,-0.8159
2015-06-26,-4.3282
2015-06-29,-2.9069000000000003
2015-06-30,1.4759
2015-07-01,-0.6025
2015-07-02,-0.0209
2015-07-06,-0.4181
2015-07-07,-1.5535999999999999
2015-07-08,-5.1397
2015-07-09,0.5845
2015-07-10,3.9115
2015-07-13,2.4737
2015-07-14,2.7288
2015-07-15,14.4258
2015-07-16,4.8393
2015-07-17,2.5209
2015-07-20,2.7579000000000002
2015-07-21,-6.8391
2015-07-22,3.471
2015-07-23,0.4361
2015-07-24,-2.9392
2015-07-27,-8.1555
2015-07-28,0.9367
2015-07-29,-5.3081
2015-07-30,-0.5488
2015-07-31,0.9263
2015-08-03,1.3083
2015-08-04,-4.0864
2015-08-05,-0.7838
2015-08-06,-7.4539
2015-08-07,-5.3403
2015-08-10,0.2081
2015-08-11,-8.4795
2015-08-12,-1.6513
2015-08-13,-3.3068
2015-08-14,-1.246
2015-08-17,10.2013
2015-08-18,-4.7016
2015-08-19,-1.7638
2015-08-20,-6.037
2015-08-21,-2.8385
2015-08-24,-6.7978
2015-08-25,9.3272
2015-08-26,9.6224
2015-08-27,4.8992
2015-08-28,-1.1919
2015-08-31,-5.9823
2015-09-01,-3.2993
2015-09-02,3.8722
2015-09-03,-1.3556
2015-09-04,0.5021
2015-09-08,3.9705
2015-09-09,-6.7274
2015-09-10,2.82
2015-09-11,-0.3165
2015-09-14,0.3175
2015-09-15,-2.057
2015-09-16,-7.0544
2015-09-17,4.1136
2015-09-18,6.01
2015-09-21,-7.5328
2015-09-22,-4.7119
2015-09-23,-3.098
2015-09-24,-1.5678
2015-09-25,-8.5259
2015-09-28,-7.7842
2015-09-29,-7.0344
2015-09-30,6.3321
2015-10-01,1.7978
2015-10-02,10.4489
2015-10-05,-1.8654
2015-10-06,-1.3917
2015-10-07,8.3993
2015-10-08,1.4607999999999999
2015-10-09,7.1362
2015-10-12,-8.18
2015-10-13,-7.0315
2015-10-14,2.601
2015-10-15,5.8706
2015-10-16,11.0586
2015-10-19,-16.0567
2015-10-20,-9.2599
2015-10-21,-5.0652
2015-10-22,-1.9616
2015-10-23,2.441
2015-10-26,-5.3516
2015-10-27,-2.435
2015-10-28,6.6836
2015-10-29,-4.996
2015-10-30,3.798
2015-11-02,11.1379
2015-11-03,1.4472
2015-11-04,-1.3195000000000001
2015-11-05,-2.3853
2015-11-06,3.9985
2015-11-09,-2.2428
2015-11-10,6.7007
2015-11-11,-2.1502
2015-11-12,0.0349
2015-11-13,5.5439
2015-11-16,1.85
2015-11-17,7.3305
2015-11-18,4.8051
2015-11-19,-13.1488
2015-11-20,-3.7185
2015-11-23,6.2414
2015-11-24,3.051
2015-11-25,-7.0236
2015-11-27,0.1355
2015-11-30,1.6238000000000001
2015-12-01,-2.1305
2015-12-02,-1.8367
2015-12-03,-3.3957
2015-12-04,-0.5022
2015-12-07,-4.3619
2015-12-08,4.2216
2015-12-09,-1.5190000000000001
2015-12-10,2.9012000000000002
2015-12-11,-3.9971
2015-12-14,-1.3383
2015-12-15,7.7619
2015-12-16,19.021
2015-12-17,-4.5241
2015-12-18,0.0
2015-12-21,1.6
2015-12-22,-4.361
2015-12-23,6.0798
2015-12-24,-3.1642
2015-12-28,0.0308
2015-12-29,3.359
2015-12-30,-2.5343
2015-12-31,-0.8871
2016-01-04,-4.7531
2016-01-05,-4.2126
2016-01-06,-0.8457
2016-01-07,-6.2777
2016-01-08,-4.1864
2016-01-11,-11.9301
2016-01-12,2.9767
2016-01-13,-5.0691
2016-01-14,5.1633
2016-01-15,-3.0214
2016-01-19,6.058
2016-01-20,10.7303
2016-01-21,-0.9948
2016-01-22,2.5307
2016-01-25,-6.3158
2016-01-26,1.0461
2016-01-27,-7.6304
2016-01-28,-4.4002
2016-01-29,3.4303
2016-02-01,3.8623
2016-02-02,-3.0315
2016-02-03,4.877
2016-02-04,6.1208
2016-02-05,-7.7528
2016-02-08,-5.1157
2016-02-09,1.6688
2016-02-10,-0.1263
2016-02-11,2.107
2016-02-12,5.2827
2016-02-16,9.6041
2016-02-17,6.4735
2016-02-18,-1.8138999999999998
2016-02-19,-1.3342
2016-02-22,-2.0111
2016-02-23,-61.6419
2016-02-24,-3.0443
2016-02-25,7.7069
2016-02-26,-29.417
2016-02-29,-0.1252
2016-03-01,-30.4511
2016-03-02,15.3153
2016-03-03,-4.6875
2016-03-04,-0.6557
2016-03-07,6.9307
2016-03-08,-4.9383
2016-03-09,-4.2208
2016-03-10,-2.3729
2016-03-11,6.7708
2016-03-14,2.7641999999999998
2016-03-15,-10.443
2016-03-16,-3.1802
2016-03-17,0.365
2016-03-18,7.8182
2016-03-21,3.7099
2016-03-22,1.3008
2016-03-23,-9.1493
2016-03-24,0.9717
2016-03-28,-3.5871
2016-03-29,6.3521
2016-03-30,3.9249
2016-03-31,5.7471
2016-04-01,4.9689
2016-04-04,0.4438
2016-04-05,-3.0928
2016-04-06,5.3191
2016-04-07,2.1645
2016-04-08,-10.0282
2016-04-11,-2.3548
2016-04-12,-2.5723000000000003
2016-04-13,4.2904
2016-04-14,-1.4241
2016-04-15,43.1782
2016-04-18,-6.6143
2016-04-19,-4.4418
2016-04-20,-4.6482
2016-04-21,8.6957
2016-04-22,0.6061
2016-04-25,-0.1205
2016-04-26,-3.1363
2016-04-27,-2.9888
2016-04-28,0.6418
2016-04-29,-5.3571
2016-05-02,4.4474
2016-05-03,-0.6452
2016-05-04,-9.4805
2016-05-05,-1.2912
2016-05-06,3.0523
2016-05-09,9.1678
2016-05-10,-2.1964
2016-05-11,-4.2272
2016-05-12,-8.9655
2016-05-13,2.4242
2016-05-16,6.8047
2016-05-17,-3.3241
2016-05-18,-2.0057
2016-05-19,-2.7778
2016-05-20,20.3008
2016-05-23,-3.625
2016-05-24,5.5772
2016-05-25,2.8256
2016-05-26,-5.9737
2016-05-27,-0.3812
2016-05-31,4.0816
2016-06-01,-0.2451
2016-06-02,2.5799
2016-06-03,-8.3832
2016-06-06,7.5817
2016-06-07,-2.6731
2016-06-08,-1.4981
2016-06-09,-4.436
2016-06-10,-3.9788
2016-06-13,-5.2486
2016-06-14,3.3528000000000002
2016-06-15,1.8336000000000001
2016-06-16,0.277
2016-06-17,-5.8011
2016-06-20,2.346
2016-06-21,-3.7249
2016-06-22,-1.7856999999999998
2016-06-23,6.0606
2016-06-24,-4.8571
2016-06-27,-6.006
2016-06-28,7.1885
2016-06-29,4.769
2016-06-30,-0.1422
2016-07-01,1.8519
2016-07-05,-4.4755
2016-07-06,4.0996
2016-07-07,5.6259
2016-07-08,0.2663
2016-07-11,-0.7968
2016-07-12,-0.9371
2016-07-13,-5.9459
2016-07-14,-0.7184
2016-07-15,3.4732
2016-07-18,-0.6993
2016-07-19,-3.3803
2016-07-20,8.0175
2016-07-21,-1.4845
2016-07-22,-1.6438000000000001
2016-07-25,-5.8496
2016-07-26,-13.0178
2016-07-27,-2.8912
2016-07-28,1.0508
2016-07-29,3.4662
2016-08-01,2.1776
2016-08-02,-3.9344
2016-08-03,6.8259
2016-08-04,-2.7157
2016-08-05,27.5862
2016-08-08,-2.1879
2016-08-09,2.6316
2016-08-10,-2.3077
2016-08-11,1.4436
2016-08-12,5.0453
2016-08-15,0.8621
2016-08-16,-0.2442
2016-08-17,-0.7344
2016-08-18,0.3699
2016-08-19,-1.3514
2016-08-22,3.3624
2016-08-23,-0.1205
2016-08-24,-3.7394
2016-08-25,-0.6266
2016-08-26,-1.5131999999999999
2016-08-29,-1.0243
2016-08-30,-0.5175
2016-08-31,6.7620000000000005
2016-09-01,-5.1157
2016-09-02,1.5404
2016-09-06,1.2642
2016-09-07,2.1223
2016-09-08,0.2445
2016-09-09,-4.0244
2016-09-12,7.3698
2016-09-13,-0.8284
2016-09-14,7.6372
2016-09-15,-2.1064
2016-09-16,3.171
2016-09-19,20.6367
2016-09-20,-7.0974
2016-09-21,2.2527
2016-09-22,4.7893
2016-09-23,6.5814
2016-09-26,-0.1715
2016-09-27,2.0619
2016-09-28,-1.2626
2016-09-29,-1.4493
2016-09-30,21.1938
2016-10-03,-4.6395
2016-10-04,-0.2246
2016-10-05,2.8507
2016-10-06,-0.8753
2016-10-07,-1.8396
2016-10-10,1.8740999999999999
2016-10-11,-2.2811
2016-10-12,0.9789
2016-10-13,1.1931
2016-10-14,-2.2108
2016-10-17,-39.9397
2016-10-18,-5.2698
2016-10-19,-7.8146
2016-10-20,0.8621
2016-10-21,-1.567
2016-10-24,-3.0391
2016-10-25,-2.8358
2016-10-26,0.3072
2016-10-27,-1.8377
2016-10-28,-0.312
2016-10-31,-2.8169
2016-11-01,2.2544
2016-11-02,-1.5748
2016-11-03,-32.96
2016-11-04,19.3317
2016-11-07,12.8
2016-11-08,-7.2695
2016-11-09,7.2658
2016-11-10,6.9519
2016-11-11,88.3333
2016-11-14,6.6372
2016-11-15,0.166
2016-11-16,-1.2428
2016-11-17,6.0403
2016-11-18,-0.3956
2016-11-21,-3.892
2016-11-22,-3.0579
2016-11-23,4.9446
2016-11-25,0.8123
2016-11-28,-5.1571
2016-11-29,-2.5489
2016-11-30,-2.8771
2016-12-01,-1.4363000000000001
2016-12-02,0.9107
2016-12-05,9.1155
2016-12-06,1.3234
2016-12-07,-1.4694
2016-12-08,6.5452
2016-12-09,-0.5443
2016-12-12,-1.7983
2016-12-13,-1.2739
2016-12-14,-0.5645
2016-12-15,-1.4599
2016-12-16,2.3045
2016-12-19,-1.5286
2016-12-20,0.4085
2016-12-21,-3.4173999999999998
2016-12-22,-1.1794
2016-12-23,4.5183
2016-12-27,-4.8124
2016-12-28,-2.0566
2016-12-29,-2.1872
2016-12-30,-2.415
2017-01-03,2.9331
2017-01-04,4.6305
2017-01-05,7.9149
2017-01-06,2.1293
2017-01-09,10.3475
2017-01-10,4.4787
2017-01-11,1.0717
2017-01-12,1.7893
2017-01-13,0.7161
2017-01-17,-4.9127
2017-01-18,-1.9714
2017-01-19,0.6935
2017-01-20,-0.6198
2017-01-23,-5.3361
2017-01-24,-2.0498
2017-01-25,0.6726
2017-01-26,2.4499
2017-01-27,-7.1014
2017-01-30,-4.8362
2017-01-31,7.377
2017-02-01,0.3817
2017-02-02,0.076
2017-02-03,2.5076
2017-02-06,0.7413
2017-02-07,-0.9566
2017-02-08,-1.6345
2017-02-09,4.3807
2017-02-10,-7.0912
2017-02-13,-1.8692
2017-02-14,1.9048
2017-02-15,-0.6231
2017-02-16,7.9937000000000005
2017-02-17,2.7576
2017-02-21,-4.661
2017-02-22,-1.4074
2017-02-23,-1.8032
2017-02-24,0.6886
2017-02-27,2.8116
2017-02-28,0.7391
2017-03-01,-3.3015
2017-03-02,-19.7269
2017-03-03,-7.2779
2017-03-06,4.1794
2017-03-07,-2.8376
2017-03-08,3.8268
2017-03-09,0.194
2017-03-10,3.001
2017-03-13,1.1278
2017-03-14,-3.4387
2017-03-15,4.9086
2017-03-16,-18.8991
2017-03-17,2.4887
2017-03-20,-1.766
2017-03-21,-5.9551
2017-03-22,3.2258
2017-03-23,-2.1991
2017-03-24,0.8284
2017-03-27,2.6995
2017-03-28,-1.2570999999999999
2017-03-29,1.1574
2017-03-30,6.6362
2017-03-31,5.5794
2017-04-03,-0.9146
2017-04-04,-0.9231
2017-04-05,0.1035
2017-04-06,0.6205
2017-04-07,1.1305
2017-04-10,4.4715
2017-04-11,1.3618999999999999
2017-04-12,1.4395
2017-04-13,-1.7974999999999999
2017-04-17,2.8902
2017-04-18,3.2772
2017-04-19,3.2638
2017-04-20,-1.2291
2017-04-21,1.0667
2017-04-24,1.847
2017-04-25,2.2453
2017-04-26,1.3514
2017-04-27,0.0833
2017-04-28,1.1657
2017-05-01,0.1646
2017-05-02,1.9721
2017-05-03,-2.9009
2017-05-04,0.6639
2017-05-05,0.9893
2017-05-08,-11.9184
2017-05-09,9.1752
2017-05-10,6.8761
2017-05-11,2.9388
2017-05-12,0.7716
2017-05-15,0.3063
2017-05-16,-1.0687
2017-05-17,-0.3086
2017-05-18,3.2508
2017-05-19,1.9489999999999998
2017-05-22,-1.3971
2017-05-23,0.6711
2017-05-24,-6.8148
2017-05-25,1.3514
2017-05-26,-1.2549000000000001
2017-05-30,-0.3971
2017-05-31,-0.0797
2017-06-01,0.7183
2017-06-02,3.8035
2017-06-05,3.4351
2017-06-06,5.6089
2017-06-07,8.1062
2017-06-08,5.8824
2017-06-09,0.0611
2017-06-12,1.3423
2017-06-13,1.2041
2017-06-14,0.0595
2017-06-15,-0.2081
2017-06-16,1.2213
2017-06-19,1.236
2017-06-20,-1.0465
2017-06-21,3.7015000000000002
2017-06-22,1.1331
2017-06-23,2.409
2017-06-26,0.6018
2017-06-27,-2.9364
2017-06-28,2.7451
2017-06-29,0.6543
2017-06-30,-0.7042
2017-07-03,2.8369
2017-07-05,2.9708
2017-07-06,-0.4637
2017-07-07,-0.1553
2017-07-10,-2.4365
2017-07-11,5.526
2017-07-12,-5.7905
2017-07-13,2.512
2017-07-14,1.0949
2017-07-17,-0.1031
2017-07-18,0.1549
2017-07-19,0.1546
2017-07-20,4.6835
2017-07-21,5.4081
2017-07-24,0.5131
2017-07-25,-1.8561
2017-07-26,-1.4657
2017-07-27,-3.215
2017-07-28,2.4294000000000002
2017-07-31,-0.1936
2017-08-01,-3.2008
2017-08-02,-4.5591
2017-08-03,-0.4724
2017-08-04,4.1667
2017-08-07,0.8101
2017-08-08,-4.0683
2017-08-09,2.0681
2017-08-10,-5.8733
2017-08-11,3.4332
2017-08-14,-1.5279
2017-08-15,-3.5848
2017-08-16,-1.8313000000000001
2017-08-17,-0.7349
2017-08-18,-0.3417
2017-08-21,1.2570999999999999
2017-08-22,7.3928
2017-08-23,-3.2055
2017-08-24,3.9088000000000003
2017-08-25,0.1567
2017-08-28,4.9035
2017-08-29,-0.1492
2017-08-30,1.1952
2017-08-31,2.1161
2017-09-01,0.8675
2017-09-05,3.2489
2017-09-06,-2.0361
2017-09-07,-1.8895
2017-09-08,-1.2518
2017-09-11,0.195
2017-09-12,-1.2652
2017-09-13,-0.5914
2017-09-14,-2.2806
2017-09-15,-1.4713
2017-09-18,5.0978
2017-09-19,-0.6859
2017-09-20,-0.6907
2017-09-21,-0.3974
2017-09-22,-7.6309000000000005
2017-09-25,5.3456
2017-09-26,-13.8391
2017-09-27,3.8667
2017-09-29,14.604800000000001
2017-10-02,4.3978
2017-10-03,-10.8664
2017-10-04,1.5038
2017-10-05,5.291
2017-10-06,-1.3568
2017-10-09,-6.3678
2017-10-10,-1.0881
2017-10-11,-1.8702
2017-10-12,-0.0561
2017-10-13,0.1683
2017-10-16,0.28
2017-10-17,1.2284
2017-10-18,0.6619
2017-10-19,-3.1781
2017-10-20,0.6791
2017-10-23,-4.4969
2017-10-24,-5.0029
2017-10-25,7.1871
2017-10-26,-6.0694
2017-10-27,8.1231
2017-10-30,3.8702
2017-10-31,2.6849
2017-11-01,-5.1761
2017-11-02,0.4502
2017-11-03,-2.2969
2017-11-06,-1.6055000000000001
2017-11-07,-1.8065
