ticker,LAZ US Equity
2005-09-23,0.8432
2005-09-26,1.2542
2005-09-27,0.9083
2005-09-28,-0.982
2005-09-29,2.686
2005-09-30,1.8109
2005-10-03,0.1976
2005-10-04,-0.1183
2005-10-05,-0.4344
2005-10-06,-1.1107
2005-10-07,0.4011
2005-10-10,-1.2385
2005-10-11,-0.7282
2005-10-12,-0.5705
2005-10-13,0.6148
2005-10-14,1.833
2005-10-17,-0.32
2005-10-18,0.6019
2005-10-19,0.7579
2005-10-20,-0.0396
2005-10-21,-2.2178
2005-10-24,0.2835
2005-10-25,1.0905
2005-10-26,2.1175
2005-10-27,-0.1956
2005-10-28,-0.2352
2005-10-31,1.5716999999999999
2005-11-01,0.7737
2005-11-02,2.7255000000000003
2005-11-03,-2.0927
2005-11-04,-1.3359
2005-11-07,0.2708
2005-11-08,-0.5401
2005-11-09,14.8177
2005-11-10,-2.027
2005-11-11,1.8965999999999998
2005-11-14,-0.7783
2005-11-15,-1.0914
2005-11-16,-0.7931
2005-11-17,0.3138
2005-11-18,2.9196999999999997
2005-11-21,2.8369
2005-11-22,3.6125
2005-11-23,0.4754
2005-11-25,0.2524
2005-11-28,-2.6746
2005-11-29,0.5496
2005-11-30,0.6431
2005-12-01,1.2141
2005-12-02,-1.7045
2005-12-05,-0.1927
2005-12-06,-0.4826
2005-12-07,-1.3902
2005-12-08,0.0
2005-12-09,0.0328
2005-12-12,0.295
2005-12-13,2.6144
2005-12-14,0.6369
2005-12-15,2.3101
2005-12-16,-0.7114
2005-12-19,-1.433
2005-12-20,-0.6005
2005-12-21,0.159
2005-12-22,1.5238
2005-12-23,-0.4065
2005-12-27,-0.9105
2005-12-28,0.1901
2005-12-29,0.0
2005-12-30,0.8855
2006-01-03,0.3135
2006-01-04,0.0
2006-01-05,-0.4688
2006-01-06,0.471
2006-01-09,0.3438
2006-01-10,3.4569
2006-01-11,4.1541
2006-01-12,1.2139
2006-01-13,-0.1999
2006-01-17,-1.2876
2006-01-18,-3.4783
2006-01-19,2.1021
2006-01-20,1.8824
2006-01-23,1.1836
2006-01-24,-0.8559
2006-01-25,1.8129
2006-01-26,3.0526
2006-01-27,-0.8502
2006-01-30,0.6916
2006-01-31,-1.4835
2006-02-01,-2.454
2006-02-02,0.1429
2006-02-03,0.0571
2006-02-06,-0.2568
2006-02-07,-1.6018
2006-02-08,6.0174
2006-02-09,0.1645
2006-02-10,0.8486
2006-02-13,-3.2302
2006-02-14,2.1879
2006-02-15,0.1647
2006-02-16,1.2363
2006-02-17,2.578
2006-02-21,1.8519
2006-02-22,1.3247
2006-02-23,-0.7947
2006-02-24,0.8269
2006-02-27,-0.9482
2006-02-28,-0.4398
2006-03-01,0.2079
2006-03-02,1.6598000000000002
2006-03-03,1.6582
2006-03-06,-1.4806
2006-03-07,-0.7641
2006-03-08,0.693
2006-03-09,-0.5863
2006-03-10,0.4103
2006-03-13,1.8641
2006-03-14,4.3369
2006-03-15,0.2403
2006-03-16,3.907
2006-03-17,1.7762
2006-03-20,-0.8386
2006-03-21,-1.76
2006-03-22,0.1861
2006-03-23,-0.5574
2006-03-24,3.4563
2006-03-27,-1.0158
2006-03-28,-2.2805
2006-03-29,5.0175
2006-03-30,-2.0889
2006-03-31,0.4312
2006-04-03,-0.3616
2006-04-04,1.0887
2006-04-05,3.4104
2006-04-06,1.9093
2006-04-07,-3.6406
2006-04-10,-0.7512
2006-04-11,-1.4025
2006-04-12,2.3256
2006-04-13,-0.4854
2006-04-17,-0.6652
2006-04-18,1.6071
2006-04-19,4.3937
2006-04-20,-0.6313
2006-04-21,-0.7412
2006-04-24,-1.4508
2006-04-25,-2.3382
2006-04-26,2.0173
2006-04-27,-2.7597
2006-04-28,-0.7821
2006-05-01,-6.2838
2006-05-02,3.4126
2006-05-03,-2.6261
2006-05-04,2.148
2006-05-05,5.3505
2006-05-08,1.3528
2006-05-09,-0.4376
2006-05-10,6.6154
2006-05-11,-1.2575
2006-05-12,-4.071
2006-05-15,-1.3058
2006-05-16,-0.7056
2006-05-17,-5.3742
2006-05-18,-2.6341
2006-05-19,-0.314
2006-05-22,-0.7754
2006-05-23,-2.2711
2006-05-24,-3.3483
2006-05-25,1.4478
2006-05-26,3.3894
2006-05-30,-2.2184
2006-05-31,0.0252
2006-06-01,5.1663
2006-06-02,3.7622999999999998
2006-06-05,-3.4642
2006-06-06,-1.6745999999999999
2006-06-07,-3.09
2006-06-08,-1.0043
2006-06-09,0.3043
2006-06-12,-6.3211
2006-06-13,-1.3765
2006-06-14,-1.341
2006-06-15,9.5978
2006-06-16,-2.2779
2006-06-19,-3.5224
2006-06-20,0.3758
2006-06-21,0.6954
2006-06-22,-0.1594
2006-06-23,0.3724
2006-06-26,0.4506
2006-06-27,-1.5567
2006-06-28,-2.6266
2006-06-29,7.8998
2006-06-30,3.0612
2006-07-03,3.2673
2006-07-05,-4.5302
2006-07-06,-2.36
2006-07-07,-1.0028
2006-07-10,-2.8052
2006-07-11,1.55
2006-07-12,-1.1842
2006-07-13,-1.5979
2006-07-14,-1.7591
2006-07-17,-3.5813
2006-07-18,-1.7143000000000002
2006-07-19,6.25
2006-07-20,-1.4227
2006-07-21,-2.7477
2006-07-24,4.8801
2006-07-25,0.517
2006-07-26,1.3806
2006-07-27,-1.2016
2006-07-28,2.5676
2006-07-31,2.8986
2006-08-01,-3.201
2006-08-02,3.9153000000000002
2006-08-03,4.557
2006-08-04,0.0974
2006-08-07,-0.9973
2006-08-08,-1.9656
2006-08-09,-4.4612
2006-08-10,2.6032
2006-08-11,-1.6402
2006-08-14,1.4591
2006-08-15,4.6482
2006-08-16,-0.2209
2006-08-17,-2.6562
2006-08-18,1.5664
2006-08-21,-2.8607
2006-08-22,-0.717
2006-08-23,-1.6766
2006-08-24,-0.1312
2006-08-25,-2.9419
2006-08-28,-0.3518
2006-08-29,0.4074
2006-08-30,-0.8656
2006-08-31,2.7285
2006-09-01,0.0
2006-09-05,2.4967
2006-09-06,-1.6324999999999998
2006-09-07,-1.1855
2006-09-08,-0.9331
2006-09-11,-0.1884
2006-09-12,3.1545
2006-09-13,3.633
2006-09-14,1.9672
2006-09-15,1.484
2006-09-18,-3.3878
2006-09-19,0.5802
2006-09-20,-0.3762
2006-09-21,-1.9386
2006-09-22,0.4108
2006-09-25,1.662
2006-09-26,2.7163
2006-09-27,-0.857
2006-09-28,-1.2102
2006-09-29,-0.05
2006-10-02,-1.8258999999999999
2006-10-03,1.3758
2006-10-04,2.4629
2006-10-05,2.0358
2006-10-06,0.7212
2006-10-09,1.2649
2006-10-10,-1.0606
2006-10-11,-0.405
2006-10-12,-0.5979
2006-10-13,0.385
2006-10-16,0.6711
2006-10-17,-1.881
2006-10-18,-0.8008
2006-10-19,-2.5196
2006-10-20,-2.8858
2006-10-23,2.4548
2006-10-24,0.8071
2006-10-25,3.5777
2006-10-26,0.314
2006-10-27,-2.143
2006-10-30,-0.5167
2006-10-31,4.8726
2006-11-01,-4.0094
2006-11-02,1.8428
2006-11-03,1.3269
2006-11-06,4.3571
2006-11-07,0.0456
2006-11-08,-0.4333
2006-11-09,-1.423
2006-11-10,-0.6519
2006-11-13,-0.7499
2006-11-14,2.0307
2006-11-15,3.6797
2006-11-16,0.5357
2006-11-17,-0.8437
2006-11-20,2.5302
2006-11-21,-3.9965
2006-11-22,2.4795
2006-11-24,-0.2886
2006-11-27,-4.0071
2006-11-28,-0.3711
2006-11-29,1.2337
2006-11-30,4.4378
2006-12-01,-0.7045
2006-12-04,3.3259
2006-12-05,4.6781
2006-12-06,-0.123
2006-12-07,-1.4368
2006-12-08,-0.2499
2006-12-11,-0.3132
2006-12-12,1.2775
2006-12-13,-0.3102
2006-12-14,0.4563
2006-12-15,-0.1652
2006-12-18,-0.8687
2006-12-19,-0.8971
2006-12-20,1.5789
2006-12-21,0.7668
2006-12-22,-1.9745
2006-12-26,0.4196
2006-12-27,0.3134
2006-12-28,-0.8123
2006-12-29,-0.588
2007-01-03,0.6337
2007-01-04,0.4828
2007-01-05,-2.3814
2007-01-08,0.7704
2007-01-09,6.5831
2007-01-10,2.4706
2007-01-11,2.3722
2007-01-12,0.0
2007-01-16,1.1396
2007-01-17,0.2254
2007-01-18,-4.0472
2007-01-19,-0.3124
2007-01-22,-1.5083
2007-01-23,-0.3978
2007-01-24,2.7756
2007-01-25,-2.856
2007-01-26,-0.26
2007-01-29,0.2607
2007-01-30,0.96
2007-01-31,0.5547
2007-02-01,-0.6698
2007-02-02,1.5470000000000002
2007-02-05,0.7422
2007-02-06,1.2602
2007-02-07,4.5376
2007-02-08,0.7326
2007-02-09,-2.3273
2007-02-12,-2.3083
2007-02-13,1.5625
2007-02-14,1.0131000000000001
2007-02-15,-0.9674
2007-02-16,-0.4321
2007-02-20,1.8868
2007-02-21,1.0926
2007-02-22,0.8426
2007-02-23,-1.0899
2007-02-26,-1.7631000000000001
2007-02-27,-4.5803
2007-02-28,0.7641
2007-03-01,-2.3138
2007-03-02,-2.2691
2007-03-05,-3.7882
2007-03-06,4.7841000000000005
2007-03-07,-0.9091
2007-03-08,2.7115
2007-03-09,-0.2977
2007-03-12,0.2389
2007-03-13,-5.859
2007-03-14,1.5823
2007-03-15,3.136
2007-03-16,-0.9666
2007-03-19,1.9317
2007-03-20,1.3963999999999999
2007-03-21,3.6002
2007-03-22,-1.823
2007-03-23,0.1547
2007-03-26,0.5407
2007-03-27,-0.7683
2007-03-28,-2.7875
2007-03-29,1.4337
2007-03-30,-1.492
2007-04-02,-1.0562
2007-04-03,2.1752
2007-04-04,0.7096
2007-04-05,0.8221
2007-04-09,-0.4077
2007-04-10,0.1365
2007-04-11,-1.5768
2007-04-12,-0.6922
2007-04-13,-0.4581
2007-04-16,5.9024
2007-04-17,0.0567
2007-04-18,1.3218
2007-04-19,-0.9318
2007-04-20,0.602
2007-04-23,-0.804
2007-04-24,-1.4703
2007-04-25,3.0228
2007-04-26,-0.2786
2007-04-27,1.4898
2007-04-30,-0.6422
2007-05-01,1.5143
2007-05-02,1.419
2007-05-03,-1.6861000000000002
2007-05-04,0.6933
2007-05-07,-2.3374
2007-05-08,-1.0204
2007-05-09,-0.9934
2007-05-10,-2.3097
2007-05-11,1.9961
2007-05-14,-0.437
2007-05-15,-1.2405
2007-05-16,0.1546
2007-05-17,-0.4639
2007-05-18,0.9709
2007-05-21,1.0769
2007-05-22,-0.4566
2007-05-23,0.2102
2007-05-24,-2.5558
2007-05-25,0.0783
2007-05-29,3.6573
2007-05-30,0.283
2007-05-31,1.3735
2007-06-01,1.1878
2007-06-04,-1.339
2007-06-05,-1.0969
2007-06-06,-2.406
2007-06-07,-2.9276
2007-06-08,-0.7143
2007-06-11,1.279
2007-06-12,-1.3615
2007-06-13,2.1004
2007-06-14,-1.6458
2007-06-15,-0.4183
2007-06-18,-1.1402
2007-06-19,-1.5377999999999998
2007-06-20,-2.4044
2007-06-21,-2.232
2007-06-22,-0.0862
2007-06-25,-3.0394
2007-06-26,-1.2894999999999999
2007-06-27,-0.1577
2007-06-28,2.707
2007-06-29,-1.0982
2007-07-02,0.7106
2007-07-03,2.3815
2007-07-05,-1.5292
2007-07-06,2.7778
2007-07-09,-2.873
2007-07-10,0.9422
2007-07-11,-0.3907
2007-07-12,4.38
2007-07-13,1.8163
2007-07-16,-1.7224
2007-07-17,0.0417
2007-07-18,-1.2513
2007-07-19,-1.4784
2007-07-20,-4.3944
2007-07-23,-0.6951
2007-07-24,-7.4283
2007-07-25,-1.8537
2007-07-26,-4.6968
2007-07-27,-3.4159
2007-07-30,-2.4028
2007-07-31,2.4343
2007-08-01,7.9125
2007-08-02,3.6036
2007-08-03,-5.2415
2007-08-06,8.8198
2007-08-07,-2.1082
2007-08-08,-2.1536
2007-08-09,-4.0441
2007-08-10,4.0868
2007-08-13,-1.1534
2007-08-14,-2.5571
2007-08-15,-6.3949
2007-08-16,3.6473
2007-08-17,0.2363
2007-08-20,3.5892
2007-08-21,4.0971
2007-08-22,0.9475
2007-08-23,-3.8989000000000003
2007-08-24,-0.2254
2007-08-27,-0.1004
2007-08-28,-4.8995
2007-08-29,2.9855
2007-08-30,-0.2822
2007-08-31,3.1387
2007-09-04,2.7438000000000002
2007-09-05,-5.2925
2007-09-06,0.8459
2007-09-07,-0.8388
2007-09-10,-1.1536
2007-09-11,1.6338
2007-09-12,3.6489000000000003
2007-09-13,2.9788
2007-09-14,1.7691
2007-09-17,-2.8424
2007-09-18,7.0116
2007-09-19,-1.0393
2007-09-20,-3.1507
2007-09-21,0.4715
2007-09-24,-3.3787
2007-09-25,-0.8499
2007-09-26,1.9348999999999998
2007-09-27,0.4325
2007-09-28,1.4354
2007-10-01,3.3255
2007-10-02,3.7434
2007-10-03,-0.5501
2007-10-04,2.5221
2007-10-05,3.8843
2007-10-08,-2.3889
2007-10-09,1.7238
2007-10-10,1.3389
2007-10-11,-1.9612
2007-10-12,0.5475
2007-10-15,-3.1204
2007-10-16,0.454
2007-10-17,-0.5595
2007-10-18,1.9693
2007-10-19,-4.4992
2007-10-22,-0.2
2007-10-23,1.4028
2007-10-24,1.9543
2007-10-25,1.8953
2007-10-26,5.4534
2007-10-29,3.7282
2007-10-30,-4.8502
2007-10-31,1.9496
2007-11-01,-4.3825
2007-11-02,-0.8542
2007-11-05,-1.1137
2007-11-06,-0.425
2007-11-07,-5.2924
2007-11-08,4.2899
2007-11-09,-1.6454
2007-11-12,-2.3333
2007-11-13,2.4566
2007-11-14,-0.7039
2007-11-15,-4.3199
2007-11-16,1.806
2007-11-19,-5.0489
2007-11-20,2.5629
2007-11-21,-2.1252
2007-11-23,4.6051
2007-11-26,0.365
2007-11-27,1.1364
2007-11-28,8.7191
2007-11-29,0.0
2007-11-30,0.5788
2007-12-03,-3.247
2007-12-04,-3.1436
2007-12-05,-3.0702
2007-12-06,-0.0226
2007-12-07,1.3578000000000001
2007-12-10,1.3618999999999999
2007-12-11,-2.9956
2007-12-12,1.317
2007-12-13,-1.5464
2007-12-14,-4.712
2007-12-17,-4.0612
2007-12-18,-1.1454
2007-12-19,0.2771
2007-12-20,-0.3014
2007-12-21,2.066
2007-12-24,3.0116
2007-12-26,-0.0479
2007-12-27,-3.1168
2007-12-28,-0.7176
2007-12-31,1.3958
2008-01-02,-3.8348
2008-01-03,1.4315
2008-01-04,-4.0323
2008-01-07,-3.4926
2008-01-08,-7.1565
2008-01-09,-0.9379
2008-01-10,3.6391
2008-01-11,-0.5709
2008-01-14,-0.5168
2008-01-15,-1.0678
2008-01-16,-2.5379
2008-01-17,-2.6938
2008-01-18,-1.8456000000000001
2008-01-22,-0.6581
2008-01-23,2.7129
2008-01-24,4.699
2008-01-25,-2.6401
2008-01-28,3.2239
2008-01-29,4.0864
2008-01-30,6.0292
2008-01-31,4.5491
2008-02-01,8.4999
2008-02-04,-8.7899
2008-02-05,-4.32
2008-02-06,-0.8015
2008-02-07,4.3748000000000005
2008-02-08,-0.414
2008-02-11,1.4549
2008-02-12,-3.0986
2008-02-13,5.3118
2008-02-14,-5.0188
2008-02-15,-0.5548
2008-02-19,-2.4176
2008-02-20,0.3267
2008-02-21,-2.3066
2008-02-22,2.3056
2008-02-25,2.0092
2008-02-26,1.6768999999999998
2008-02-27,1.5707
2008-02-28,-1.8557000000000001
2008-02-29,0.2889
2008-03-03,-1.2569
2008-03-04,-1.8828
2008-03-05,-1.027
2008-03-06,-3.3042
2008-03-07,-1.9768
2008-03-10,-5.4163
2008-03-11,6.3052
2008-03-12,-1.8625
2008-03-13,-1.2847
2008-03-14,-2.7211
2008-03-17,-3.831
2008-03-18,8.5994
2008-03-19,-1.6303
2008-03-20,9.7662
2008-03-24,5.5541
2008-03-25,0.3831
2008-03-26,-3.715
2008-03-27,-2.1934
2008-03-28,1.0538
2008-03-31,2.1390000000000002
2008-04-01,6.8325
2008-04-02,-1.8133
2008-04-03,-4.8914
2008-04-04,-2.3878
2008-04-07,3.172
2008-04-08,-3.752
2008-04-09,-4.0065
2008-04-10,-0.9306
2008-04-11,0.3416
2008-04-14,-2.8936
2008-04-15,-0.9933
2008-04-16,4.8982
2008-04-17,-0.5626
2008-04-18,-0.8487
2008-04-21,-1.6261999999999999
2008-04-22,-1.0731
2008-04-23,1.2313
2008-04-24,4.8652999999999995
2008-04-25,1.2428
2008-04-28,2.7005
2008-04-29,2.3108
2008-04-30,1.6096
2008-05-01,2.9382
2008-05-02,-7.0985
2008-05-05,0.187
2008-05-06,-5.44
2008-05-07,0.1128
2008-05-08,1.8873
2008-05-09,-0.8571
2008-05-12,2.1471999999999998
2008-05-13,-1.2591999999999999
2008-05-14,-0.0277
2008-05-15,3.6328
2008-05-16,-0.0535
2008-05-19,-1.5529
2008-05-20,-2.0125
2008-05-21,-0.4441
2008-05-22,2.0909
2008-05-23,-0.5188
2008-05-27,0.8509
2008-05-28,-0.5171
2008-05-29,3.42
2008-05-30,0.7672
2008-06-02,-1.8902999999999999
2008-06-03,0.1606
2008-06-04,1.9236
2008-06-05,4.6134
2008-06-06,-4.0591
2008-06-09,-1.2797
2008-06-10,-1.8519
2008-06-11,-2.7224
2008-06-12,0.4433
2008-06-13,3.2
2008-06-16,4.5175
2008-06-17,-0.9207
2008-06-18,-1.0067
2008-06-19,-0.1565
2008-06-20,-0.1306
2008-06-23,-3.5826000000000002
2008-06-24,-3.9327
2008-06-25,-0.847
2008-06-26,-3.303
2008-06-27,1.5901
2008-06-30,-1.0145
2008-07-01,1.9034
2008-07-02,-1.6092
2008-07-03,0.1752
2008-07-07,-3.4694
2008-07-08,-0.0604
2008-07-09,0.3626
2008-07-10,-1.5356999999999998
2008-07-11,-3.9755000000000003
2008-07-14,1.1465
2008-07-15,3.6209
2008-07-16,9.6019
2008-07-17,3.6596
2008-07-18,-3.985
2008-07-21,-1.0306
2008-07-22,6.4453
2008-07-23,2.5119
2008-07-24,-0.5674
2008-07-25,0.1816
2008-07-28,-0.4143
2008-07-29,1.6381000000000001
2008-07-30,-0.1023
2008-07-31,4.507
2008-08-01,-0.3676
2008-08-04,0.0
2008-08-05,-0.787
2008-08-06,-0.7207
2008-08-07,-3.8298
2008-08-08,6.1426
2008-08-11,0.7111
2008-08-12,-2.3131
2008-08-13,1.8694
2008-08-14,3.6457
2008-08-15,0.0
2008-08-18,-0.8499
2008-08-19,0.1905
2008-08-20,-0.3089
2008-08-21,-2.789
2008-08-22,3.6047000000000002
2008-08-25,-4.071
2008-08-26,-0.3208
2008-08-27,2.797
2008-08-28,3.058
2008-08-29,-0.9579
2008-09-02,-4.6945
2008-09-03,-5.0743
2008-09-04,-3.2334
2008-09-05,2.1558
2008-09-08,2.6114
2008-09-09,-8.072
2008-09-10,5.2293
2008-09-11,-0.3986
2008-09-12,0.9338
2008-09-15,-0.4229
2008-09-16,5.0173
2008-09-17,-5.2073
2008-09-18,6.1067
2008-09-19,8.6957
2008-09-22,-8.4393
2008-09-23,1.0606
2008-09-24,5.7221
2008-09-25,0.2127
2008-09-26,3.6792
2008-09-29,-3.8444000000000003
2008-09-30,1.1592
2008-10-01,-4.0926
2008-10-02,-2.9749
2008-10-03,-0.4272
2008-10-06,1.4639
2008-10-07,-3.2338
2008-10-08,8.354800000000001
2008-10-09,-11.3879
2008-10-10,-1.7403
2008-10-13,0.8174
2008-10-14,4.7297
2008-10-15,-9.5484
2008-10-16,4.1369
2008-10-17,-2.7397
2008-10-20,1.4085
2008-10-21,-3.3889
2008-10-22,-10.437
2008-10-23,-9.9197
2008-10-24,-0.9979
2008-10-27,-5.5076
2008-10-28,15.0476
2008-10-29,-5.9934
2008-10-30,0.0352
2008-10-31,6.2324
2008-11-03,-0.3977
2008-11-04,3.3611
2008-11-05,-5.6986
2008-11-06,-5.1387
2008-11-07,3.8281
2008-11-10,-5.113
2008-11-11,-3.5924
2008-11-12,-5.9315999999999995
2008-11-13,11.439
2008-11-14,-6.2024
2008-11-17,-6.4578
2008-11-18,0.8681
2008-11-19,-14.6721
2008-11-20,-1.0086
2008-11-21,10.9656
2008-11-24,13.4237
2008-11-25,0.9638
2008-11-26,14.5857
2008-11-28,4.1653
2008-12-01,-18.618
2008-12-02,-0.1965
2008-12-03,3.1115
2008-12-04,-4.1253
2008-12-05,1.7130999999999998
2008-12-08,14.4536
2008-12-09,-1.5743
2008-12-10,2.5382
2008-12-11,-3.0519
2008-12-12,4.547
2008-12-15,-4.6504
2008-12-16,1.1228
2008-12-17,0.9368
2008-12-18,-3.0251
2008-12-19,-0.2836
2008-12-22,-2.1685
2008-12-23,-1.1628
2008-12-24,-0.4779
2008-12-26,-1.0344
2008-12-29,-0.5972
2008-12-30,7.1724
2008-12-31,4.2046
2009-01-02,-0.0672
2009-01-05,-3.5666
2009-01-06,4.1521
2009-01-07,-7.0352
2009-01-08,-3.5676
2009-01-09,-2.0553
2009-01-12,-3.5483000000000002
2009-01-13,2.6503
2009-01-14,-3.9306
2009-01-15,-0.6418
2009-01-16,1.09
2009-01-20,-5.7109
2009-01-21,3.8967
2009-01-22,-2.4868
2009-01-23,5.811
2009-01-26,-5.8475
2009-01-27,1.5107
2009-01-28,10.5002
2009-01-29,-0.2619
2009-01-30,-0.6002
2009-02-02,-3.5472
2009-02-03,2.1127
2009-02-04,10.4215
2009-02-05,8.7047
2009-02-06,0.3523
2009-02-09,-0.5107
2009-02-10,-5.3577
2009-02-11,2.5423999999999998
2009-02-12,-0.6612
2009-02-13,-2.3627000000000002
2009-02-17,-3.9536
2009-02-18,-0.2129
2009-02-19,-3.6273
2009-02-20,3.4686
2009-02-23,-7.3823
2009-02-24,9.8575
2009-02-25,-2.3134
2009-02-26,-6.925
2009-02-27,-6.3994
2009-03-02,-2.4712
2009-03-03,1.098
2009-03-04,0.2506
2009-03-05,-5.2917
2009-03-06,-6.1153
2009-03-09,-0.7498
2009-03-10,16.289
2009-03-11,5.0751
2009-03-12,5.1005
2009-03-13,4.0441
2009-03-16,-6.2544
2009-03-17,4.8624
2009-03-18,0.4673
2009-03-19,-5.5456
2009-03-20,4.7727
2009-03-23,13.2321
2009-03-24,-8.493
2009-03-25,4.6754999999999995
2009-03-26,2.5
2009-03-27,-5.2033
2009-03-30,-4.2539
2009-03-31,5.3386
2009-04-01,-0.6803
2009-04-02,1.0274
2009-04-03,4.8136
2009-04-06,-3.5252
2009-04-07,-6.1012
2009-04-08,1.9279
2009-04-09,7.2154
2009-04-13,0.6534
2009-04-14,3.3106
2009-04-15,5.9378
2009-04-16,-0.3855
2009-04-17,-0.4466
2009-04-20,-5.6519
2009-04-21,5.3883
2009-04-22,-6.4361
2009-04-23,-0.4179
2009-04-24,4.0349
2009-04-27,-2.9165
2009-04-28,-9.8114
2009-04-29,2.5514
2009-04-30,-5.6669
2009-05-01,1.6117
2009-05-04,12.1846
2009-05-05,2.0244
2009-05-06,0.189
2009-05-07,-3.7528
2009-05-08,7.7326
2009-05-11,-9.7324
2009-05-12,-0.7412
2009-05-13,-6.9246
2009-05-14,2.0058
2009-05-15,-3.5038
2009-05-18,11.0411
2009-05-19,-4.2376
2009-05-20,-2.7178
2009-05-21,-3.2593
2009-05-22,0.074
2009-05-26,3.5516
2009-05-27,-7.2169
2009-05-28,7.0466
2009-05-29,1.7266
2009-06-01,-1.4498
2009-06-02,0.4665
2009-06-03,-1.9643000000000002
2009-06-04,5.173
2009-06-05,2.3554
2009-06-08,-2.2335
2009-06-09,0.8654
2009-06-10,-0.7207
2009-06-11,-1.1753
2009-06-12,-2.4834
2009-06-15,0.4304
2009-06-16,-2.8214
2009-06-17,-3.7119
2009-06-18,3.0153
2009-06-19,3.1123
2009-06-22,-6.5397
2009-06-23,-0.3076
2009-06-24,3.2395
2009-06-25,1.5316
2009-06-26,-0.8094
2009-06-29,-2.0401
2009-06-30,1.9311
2009-07-01,2.1545
2009-07-02,-3.8545
2009-07-06,0.1513
2009-07-07,-1.3973
2009-07-08,1.8384
2009-07-09,1.3163
2009-07-10,0.5197
2009-07-13,6.4254
2009-07-14,0.3123
2009-07-15,2.4213
2009-07-16,-1.4522
2009-07-17,0.8568
2009-07-20,0.7475
2009-07-21,2.4621
2009-07-22,2.3041
2009-07-23,2.0914
2009-07-24,1.0715
2009-07-27,0.1247
2009-07-28,-4.8272
2009-07-29,12.8927
2009-07-30,7.1014
2009-07-31,0.1083
2009-08-03,0.7029
2009-08-04,0.2416
2009-08-05,0.4687
2009-08-06,-1.0431
2009-08-07,4.1350999999999996
2009-08-10,-0.2855
2009-08-11,-1.3535
2009-08-12,-0.4222
2009-08-13,0.9804
2009-08-14,-0.5773
2009-08-17,-3.6421
2009-08-18,4.0263
2009-08-19,1.9484
2009-08-20,1.2397
2009-08-21,-0.051
2009-08-24,-3.8285
2009-08-25,-0.0796
2009-08-26,2.8951000000000002
2009-08-27,1.1616
2009-08-28,-0.8421
2009-08-31,0.0257
2009-09-01,-4.0134
2009-09-02,1.5276999999999998
2009-09-03,2.4023
2009-09-04,-1.7788
2009-09-08,2.3622
2009-09-09,-4.4359
2009-09-10,4.4272
2009-09-11,1.1048
2009-09-14,-1.2706
2009-09-15,-2.1622
2009-09-16,0.2631
2009-09-17,-1.0758
2009-09-18,-1.9628999999999999
2009-09-21,1.461
2009-09-22,2.7733
2009-09-23,-0.4152
