ticker,ISBC US Equity
2006-03-08,0.4673
2006-03-09,0.7752
2006-03-10,0.3846
2006-03-13,-0.1533
2006-03-14,1.3047
2006-03-15,1.6667
2006-03-16,2.459
2006-03-17,0.7273
2006-03-20,0.9386
2006-03-21,-1.6452
2006-03-22,-0.3636
2006-03-23,-0.219
2006-03-24,-0.3658
2006-03-27,-0.8811
2006-03-28,1.3333
2006-03-29,1.3889
2006-03-30,0.5047
2006-03-31,0.0
2006-04-03,-1.0043
2006-04-04,-1.1594
2006-04-05,1.5396
2006-04-06,-0.361
2006-04-07,-1.7391
2006-04-10,-0.8112
2006-04-11,-3.0753
2006-04-12,2.4825
2006-04-13,0.7485
2006-04-17,-0.8172
2006-04-18,2.2472
2006-04-19,0.8791
2006-04-20,0.7988
2006-04-21,-0.072
2006-04-24,0.0721
2006-04-25,-0.1441
2006-04-26,0.3608
2006-04-27,0.4313
2006-04-28,0.0
2006-05-01,-0.2147
2006-05-02,0.2152
2006-05-03,0.0716
2006-05-04,0.0
2006-05-05,-0.1431
2006-05-08,-0.5731
2006-05-09,-0.3602
2006-05-10,-1.0123
2006-05-11,-2.8487999999999998
2006-05-12,-0.9774
2006-05-15,1.2908
2006-05-16,0.8246
2006-05-17,-0.9665
2006-05-18,0.6006
2006-05-19,0.2985
2006-05-22,1.2649
2006-05-23,0.6613
2006-05-24,-0.146
2006-05-25,0.8772
2006-05-26,-0.0725
2006-05-30,-3.1182
2006-05-31,2.5449
2006-06-01,1.0949
2006-06-02,0.0
2006-06-05,-3.9711
2006-06-06,0.3759
2006-06-07,0.2247
2006-06-08,1.1211
2006-06-09,-0.1478
2006-06-12,-0.8882
2006-06-13,0.4481
2006-06-14,-1.2639
2006-06-15,0.9036
2006-06-16,-0.597
2006-06-19,-0.9009
2006-06-20,-0.7576
2006-06-21,1.9083999999999999
2006-06-22,0.0749
2006-06-23,-0.4491
2006-06-26,0.1504
2006-06-27,-1.6517
2006-06-28,0.3817
2006-06-29,1.9011
2006-06-30,1.1194
2006-07-03,-1.5497999999999998
2006-07-05,0.2999
2006-07-06,-0.4484
2006-07-07,-1.2012
2006-07-10,0.7599
2006-07-11,0.3017
2006-07-12,-0.3008
2006-07-13,-0.0754
2006-07-14,0.2264
2006-07-17,0.0753
2006-07-18,0.0752
2006-07-19,0.7519
2006-07-20,-0.2985
2006-07-21,-0.5988
2006-07-24,0.753
2006-07-25,0.0
2006-07-26,0.1495
2006-07-27,-0.0746
2006-07-28,0.0747
2006-07-31,0.4478
2006-08-01,-0.8172
2006-08-02,0.2996
2006-08-03,0.3734
2006-08-04,1.2649
2006-08-07,0.5143
2006-08-08,-0.2193
2006-08-09,-1.4652
2006-08-10,1.0409
2006-08-11,-0.2943
2006-08-14,-0.2952
2006-08-15,1.1843
2006-08-16,0.2195
2006-08-17,0.219
2006-08-18,0.437
2006-08-21,0.5801
2006-08-22,-0.1442
2006-08-23,-0.4332
2006-08-24,-0.2175
2006-08-25,0.218
2006-08-28,0.3626
2006-08-29,0.6503
2006-08-30,1.9383
2006-08-31,1.1972
2006-09-01,-0.1392
2006-09-05,1.6028
2006-09-06,0.1372
2006-09-07,0.0685
2006-09-08,2.3956
2006-09-11,0.1337
2006-09-12,0.534
2006-09-13,1.5272000000000001
2006-09-14,-0.2616
2006-09-15,0.6557
2006-09-18,0.1954
2006-09-19,-0.3251
2006-09-20,0.9785
2006-09-21,-2.4548
2006-09-22,-0.7947
2006-09-25,-0.4673
2006-09-26,0.6036
2006-09-27,0.8
2006-09-28,0.1984
2006-09-29,-0.5281
2006-10-02,-1.3935
2006-10-03,-0.2019
2006-10-04,-0.5394
2006-10-05,0.1356
2006-10-06,0.2031
2006-10-09,1.2838
2006-10-10,-0.7338
2006-10-11,-0.4032
2006-10-12,0.4723
2006-10-13,-0.6716
2006-10-16,-0.0676
2006-10-17,-0.5413
2006-10-18,-0.068
2006-10-19,0.2723
2006-10-20,-0.0679
2006-10-23,-0.2038
2006-10-24,0.1361
2006-10-25,0.0
2006-10-26,0.4079
2006-10-27,0.2708
2006-10-30,0.3376
2006-10-31,0.1346
2006-11-01,-1.1425
2006-11-02,-0.3399
2006-11-03,1.1596
2006-11-06,0.472
2006-11-07,0.0
2006-11-08,0.604
2006-11-09,-0.0667
2006-11-10,1.2684
2006-11-13,0.2637
2006-11-14,0.4602
2006-11-15,0.1309
2006-11-16,-0.4575
2006-11-17,-0.2626
2006-11-20,0.395
2006-11-21,-0.9836
2006-11-22,-0.7285
2006-11-24,-0.2001
2006-11-27,0.1337
2006-11-28,1.2016
2006-11-29,0.1979
2006-11-30,0.7242
2006-12-01,0.3268
2006-12-04,0.7166
2006-12-05,0.7115
2006-12-06,-0.1285
2006-12-07,-0.1286
2006-12-08,0.2576
2006-12-11,-0.9634
2006-12-12,0.0
2006-12-13,0.3891
2006-12-14,0.2584
2006-12-15,-0.451
2006-12-18,-0.712
2006-12-19,1.3038
2006-12-20,0.0
2006-12-21,0.0644
2006-12-22,0.3859
2006-12-26,0.7047
2006-12-27,1.145
2006-12-28,-0.9434
2006-12-29,-0.127
2007-01-03,-1.5893000000000002
2007-01-04,1.7442
2007-01-05,-0.381
2007-01-08,-0.1912
2007-01-09,-0.2554
2007-01-10,0.1921
2007-01-11,0.7668
2007-01-12,0.2536
2007-01-16,-0.5693
2007-01-17,-1.2086999999999999
2007-01-18,-0.2576
2007-01-19,0.581
2007-01-22,-0.1926
2007-01-23,0.3859
2007-01-24,0.7687
2007-01-25,-1.8436
2007-01-26,0.3886
2007-01-29,-0.0645
2007-01-30,0.1937
2007-01-31,-0.6443
2007-02-01,0.3243
2007-02-02,1.0989
2007-02-05,0.0
2007-02-06,0.2558
2007-02-07,-0.1913
2007-02-08,-0.5751
2007-02-09,0.3213
2007-02-12,-0.1281
2007-02-13,0.0641
2007-02-14,-0.1923
2007-02-15,0.3211
2007-02-16,0.5122
2007-02-20,0.2548
2007-02-21,-0.3812
2007-02-22,0.2551
2007-02-23,-0.3181
2007-02-26,0.1276
2007-02-27,-2.6769
2007-02-28,-1.1133
2007-03-01,-0.4636
2007-03-02,0.1996
2007-03-05,-2.2576
2007-03-06,-0.9511
2007-03-07,0.0
2007-03-08,0.823
2007-03-09,0.9524
2007-03-12,-0.3369
2007-03-13,-1.5551
2007-03-14,0.3434
2007-03-15,0.6845
2007-03-16,-1.6995
2007-03-19,2.0747
2007-03-20,-0.4743
2007-03-21,0.3404
2007-03-22,-0.7463
2007-03-23,-0.2051
2007-03-26,-1.2328999999999999
2007-03-27,-0.8322
2007-03-28,-0.4196
2007-03-29,0.7022
2007-03-30,0.6974
2007-04-02,-1.108
2007-04-03,-0.07
2007-04-04,-0.1402
2007-04-05,-1.3333
2007-04-09,-1.138
2007-04-10,0.8633
2007-04-11,-0.214
2007-04-12,-1.0722
2007-04-13,0.289
2007-04-16,1.1527
2007-04-17,-0.1425
2007-04-18,1.2126000000000001
2007-04-19,-0.2819
2007-04-20,0.9894
2007-04-23,-0.9097
2007-04-24,-1.4830999999999999
2007-04-25,0.1434
2007-04-26,1.3601
2007-04-27,1.8362
2007-04-30,-0.8322
2007-05-01,-0.2098
2007-05-02,1.4015
2007-05-03,-0.5529
2007-05-04,0.7644
2007-05-07,-0.4138
2007-05-08,0.0
2007-05-09,-0.2078
2007-05-10,-2.2207
2007-05-11,0.3549
2007-05-14,-0.3536
2007-05-15,0.1419
2007-05-16,-0.0709
2007-05-17,-0.0709
2007-05-18,0.071
2007-05-21,0.4965
2007-05-22,0.0706
2007-05-23,-1.3399
2007-05-24,-0.2144
2007-05-25,-0.6447
2007-05-29,0.7931
2007-05-30,-0.7153
2007-05-31,0.3602
2007-06-01,0.7179
2007-06-04,0.6415
2007-06-05,-1.8414000000000001
2007-06-06,0.0
2007-06-07,-1.2987
2007-06-08,1.2427
2007-06-11,0.0
2007-06-12,-1.444
2007-06-13,0.0
2007-06-14,0.4396
2007-06-15,2.4798999999999998
2007-06-18,-1.0676
2007-06-19,0.2158
2007-06-20,-2.2254
2007-06-21,1.0279
2007-06-22,0.3634
2007-06-25,-3.3309
2007-06-26,-0.1498
2007-06-27,2.1755
2007-06-28,0.0
2007-06-29,-1.395
2007-07-02,-0.2234
2007-07-03,0.5224
2007-07-05,-0.297
2007-07-06,0.1489
2007-07-09,-0.0743
2007-07-10,-0.2976
2007-07-11,-1.8657
2007-07-12,1.9011
2007-07-13,0.597
2007-07-16,-0.9644
2007-07-17,-0.7491
2007-07-18,-1.8868
2007-07-19,-0.0769
2007-07-20,-1.6166
2007-07-23,-1.0172
2007-07-24,-3.1621
2007-07-25,0.4082
2007-07-26,0.0813
2007-07-27,0.2437
2007-07-30,-1.0535
2007-07-31,-1.4742
2007-08-01,0.4988
2007-08-02,0.2481
2007-08-03,-4.7855
2007-08-06,4.9393
2007-08-07,3.8811
2007-08-08,6.6773
2007-08-09,-0.3726
2007-08-10,-0.6731
2007-08-13,-3.012
2007-08-14,-2.3292
2007-08-15,0.3975
2007-08-16,4.6714
2007-08-17,1.6641
2007-08-20,0.0744
2007-08-21,4.5353
2007-08-22,-0.1422
2007-08-23,-0.8547
2007-08-24,-1.1494
2007-08-27,-0.1453
2007-08-28,-1.5284
2007-08-29,3.5477
2007-08-30,0.8565
2007-08-31,0.4954
2007-09-04,0.4225
2007-09-05,-0.9116
2007-09-06,0.8493
2007-09-07,-1.0526
2007-09-10,0.3546
2007-09-11,1.5548
2007-09-12,-1.6701000000000001
2007-09-13,0.4954
2007-09-14,0.9155
2007-09-17,-1.3957
2007-09-18,3.2555
2007-09-19,-0.0685
2007-09-20,-0.2058
2007-09-21,0.3436
2007-09-24,-0.7534
2007-09-25,-1.8634
2007-09-26,0.211
2007-09-27,0.7018
2007-09-28,-1.324
2007-10-01,3.3192
2007-10-02,2.0506
2007-10-03,-0.9377
2007-10-04,0.9466
2007-10-05,-0.2679
2007-10-08,-0.2015
2007-10-09,0.4711
2007-10-10,0.2009
2007-10-11,-1.4706000000000001
2007-10-12,0.2035
2007-10-15,0.0677
2007-10-16,-0.6089
2007-10-17,-0.885
2007-10-18,1.2363
2007-10-19,-4.5455
2007-10-22,4.2644
2007-10-23,1.2952
2007-10-24,-0.8748
2007-10-25,-0.1358
2007-10-26,0.4079
2007-10-29,0.4062
2007-10-30,-0.2023
2007-10-31,1.3514
2007-11-01,-6.6
2007-11-02,0.2141
2007-11-05,-1.9231
2007-11-06,3.268
2007-11-07,-1.8987
2007-11-08,3.0108
2007-11-09,-0.2088
2007-11-12,3.2078
2007-11-13,1.2838
2007-11-14,-1.3342
2007-11-15,-1.6903000000000001
2007-11-16,1.0316
2007-11-19,-1.9741
2007-11-20,-1.5972
2007-11-21,-1.1997
2007-11-23,1.8571
2007-11-26,-2.1739
2007-11-27,2.724
2007-11-28,2.5122
2007-11-29,-0.4084
2007-11-30,0.2734
2007-12-03,-0.5453
2007-12-04,1.645
2007-12-05,0.4046
2007-12-06,0.403
2007-12-07,-0.7358
2007-12-10,0.4043
2007-12-11,-3.2886
2007-12-12,-0.2776
2007-12-13,-0.4871
2007-12-14,-1.8182
2007-12-17,-1.4957
2007-12-18,3.3261
2007-12-19,0.4899
2007-12-20,-0.2089
2007-12-21,2.7913
2007-12-24,0.8826
2007-12-26,0.4038
2007-12-27,-2.748
2007-12-28,-2.2054
2007-12-31,-0.3524
2008-01-02,-2.6874000000000002
2008-01-03,-0.9448
2008-01-04,-1.3940000000000001
2008-01-07,2.3810000000000002
2008-01-08,-3.4157
2008-01-09,-0.9029
2008-01-10,3.3409
2008-01-11,-1.1756
2008-01-14,0.2974
2008-01-15,-0.7413
2008-01-16,1.1949
2008-01-17,-2.0664
2008-01-18,0.8289
2008-01-22,2.9895
2008-01-23,8.7808
2008-01-24,-0.3336
2008-01-25,-2.9451
2008-01-28,3.3103
2008-01-29,0.6008
2008-01-30,-3.2515
2008-01-31,4.5953
2008-02-01,2.0328
2008-02-04,-3.2776
2008-02-05,-1.2625
2008-02-06,0.1346
2008-02-07,2.0161
2008-02-08,0.1976
2008-02-11,-0.9862
2008-02-12,0.2656
2008-02-13,0.7947
2008-02-14,-2.2996
2008-02-15,0.3362
2008-02-19,-1.1394
2008-02-20,2.5084999999999997
2008-02-21,-2.5132
2008-02-22,0.5427
2008-02-25,0.6748
2008-02-26,1.7426
2008-02-27,0.1318
2008-02-28,-1.9737
2008-02-29,-2.6846
2008-03-03,-1.1724
2008-03-04,0.0
2008-03-05,-0.0698
2008-03-06,-3.4916
2008-03-07,2.4602
2008-03-10,-0.2119
2008-03-11,5.8033
2008-03-12,-1.806
2008-03-13,3.2698
2008-03-14,-2.2427
2008-03-17,1.6869
2008-03-18,0.3981
2008-03-19,-0.7931
2008-03-20,1.932
2008-03-24,1.5686
2008-03-25,0.3218
2008-03-26,-0.9622
2008-03-27,-1.1658
2008-03-28,-0.7864
2008-03-31,1.3871
2008-04-01,2.6059
2008-04-02,-0.6984
2008-04-03,-2.4936
2008-04-04,-3.0164
2008-04-07,-1.1494
2008-04-08,0.2736
2008-04-09,-0.1364
2008-04-10,-0.888
2008-04-11,-1.8608
2008-04-14,-0.9831
2008-04-15,1.7730000000000001
2008-04-16,2.439
2008-04-17,1.2925
2008-04-18,0.8059
2008-04-21,-2.1985
2008-04-22,-2.1798
2008-04-23,-1.1838
2008-04-24,3.5941
2008-04-25,0.4082
2008-04-28,-1.1518
2008-04-29,-0.1371
2008-04-30,0.6863
2008-05-01,2.1132
2008-05-02,-2.6035
2008-05-05,0.5483
2008-05-06,0.2045
2008-05-07,-3.0612
2008-05-08,-0.6316
2008-05-09,0.9887
2008-05-12,2.9371
2008-05-13,0.0
2008-05-14,-0.6793
2008-05-15,-1.1628
2008-05-16,-0.1384
2008-05-19,-0.5544
2008-05-20,-0.3484
2008-05-21,-1.1189
2008-05-22,0.7779
2008-05-23,-1.6139999999999999
2008-05-27,2.6391
2008-05-28,-1.1118999999999999
2008-05-29,1.8974
2008-05-30,-1.4483
2008-06-02,0.14
2008-06-03,-1.2579
2008-06-04,-0.0708
2008-06-05,1.4163999999999999
2008-06-06,-2.5140000000000002
2008-06-09,-2.5788
2008-06-10,2.4265
2008-06-11,-2.0101
2008-06-12,1.5385
2008-06-13,1.3709
2008-06-16,1.4947
2008-06-17,-2.5244999999999997
2008-06-18,-1.0791
2008-06-19,1.3818
2008-06-20,0.7174
2008-06-23,-2.0655
2008-06-24,-0.2909
2008-06-25,1.3129
2008-06-26,-0.9359
2008-06-27,-2.1802
2008-06-30,-2.9718
2008-07-01,1.6844999999999999
2008-07-02,-1.2048
2008-07-03,-2.3628
2008-07-07,-0.4684
2008-07-08,4.3922
2008-07-09,-3.5312
2008-07-10,1.7134
2008-07-11,0.6891
2008-07-14,-3.1179
2008-07-15,-1.1774
2008-07-16,8.1811
2008-07-17,5.2129
2008-07-18,1.2561
2008-07-21,-0.7581
2008-07-22,3.125
2008-07-23,-1.2795
2008-07-24,-2.1146
2008-07-25,0.0
2008-07-28,-1.0453
2008-07-29,3.5915
2008-07-30,3.467
2008-07-31,-0.0657
2008-08-01,-1.1177
2008-08-04,-0.1995
2008-08-05,1.932
2008-08-06,0.2614
2008-08-07,-1.369
2008-08-08,1.2558
2008-08-11,2.2193
2008-08-12,-0.1916
2008-08-13,-1.2796
2008-08-14,-0.0648
2008-08-15,-0.1946
2008-08-18,-1.4945
2008-08-19,-1.7149999999999999
2008-08-20,-0.4698
2008-08-21,-1.9555
2008-08-22,1.1004
2008-08-25,-3.3333
2008-08-26,0.3519
2008-08-27,-0.4909
2008-08-28,3.5941
2008-08-29,-0.4762
2008-09-02,-0.2051
2008-09-03,0.137
2008-09-04,-2.1204
2008-09-05,0.8386
2008-09-08,3.3957
2008-09-09,-1.6756
2008-09-10,-0.409
2008-09-11,0.616
2008-09-12,2.2449
2008-09-15,-3.2601
2008-09-16,5.3645
2008-09-17,-4.3734
2008-09-18,3.0034
2008-09-19,7.0245
2008-09-22,-7.1827
2008-09-23,-0.5337
2008-09-24,0.4695
2008-09-25,0.1335
2008-09-26,0.0
2008-09-29,-3.2667
2008-09-30,3.7216
2008-10-01,-0.7309
2008-10-02,0.4016
2008-10-03,-0.7333
2008-10-06,-3.2236
2008-10-07,-4.7883
2008-10-08,-4.3003
2008-10-09,-5.6359
2008-10-10,9.1203
2008-10-13,5.4734
2008-10-14,-3.5764
2008-10-15,-3.8545
2008-10-16,7.5643
2008-10-17,-5.4149
2008-10-20,5.4275
2008-10-21,-0.4937
2008-10-22,-4.6775
2008-10-23,-0.4461
2008-10-24,-2.0164
2008-10-27,-2.0579
2008-10-28,7.5486
2008-10-29,-2.6773
2008-10-30,4.9071
2008-10-31,1.7718
2008-11-03,-2.507
2008-11-04,-0.5
2008-11-05,-4.3073
2008-11-06,0.15
2008-11-07,1.1236
2008-11-10,0.963
2008-11-11,-0.0734
2008-11-12,-4.3319
2008-11-13,6.5234
2008-11-14,-4.0346
2008-11-17,1.4264000000000001
2008-11-18,1.3323
2008-11-19,-6.1359
2008-11-20,-2.8794
2008-11-21,3.3654
2008-11-24,6.2016
2008-11-25,1.5328
2008-11-26,0.5751
2008-11-28,0.0715
2008-12-01,-9.5
2008-12-02,7.0245
2008-12-03,1.7699
2008-12-04,-2.6812
2008-12-05,4.2442
2008-12-08,-0.3571
2008-12-09,-1.9355
2008-12-10,1.9005999999999998
2008-12-11,-4.0172
2008-12-12,1.3453
2008-12-15,-7.0796
2008-12-16,3.0952
2008-12-17,-0.7698
2008-12-18,0.4655
2008-12-19,0.1544
2008-12-22,-0.771
2008-12-23,-2.0202
2008-12-24,-0.2379
2008-12-26,1.7488000000000001
2008-12-29,1.875
2008-12-30,2.2239
2008-12-31,0.7502
2009-01-02,-1.0424
2009-01-05,-0.7524
2009-01-06,0.5307
2009-01-07,-3.1673999999999998
2009-01-08,1.5575999999999999
2009-01-09,-3.7577
2009-01-12,-0.3984
2009-01-13,1.8399999999999999
2009-01-14,-2.9851
2009-01-15,0.6478
2009-01-16,0.4827
2009-01-20,-6.7254000000000005
2009-01-21,2.7468
2009-01-22,-6.2657
2009-01-23,1.426
2009-01-26,-1.7574999999999998
2009-01-27,1.4311
2009-01-28,2.9101
2009-01-29,-6.7695
2009-01-30,-1.8382
2009-02-02,2.5281000000000002
2009-02-03,-1.3699
2009-02-04,-8.1481
2009-02-05,0.3024
2009-02-06,1.407
2009-02-09,-2.0813
2009-02-10,-8.0972
2009-02-11,1.8721999999999999
2009-02-12,-2.9189
2009-02-13,-5.2339
2009-02-17,-7.5206
2009-02-18,-3.0496
2009-02-19,-2.7523
2009-02-20,-3.3693
2009-02-23,-3.7657
2009-02-24,6.087
2009-02-25,-1.5027
2009-02-26,0.2774
2009-02-27,-0.9682
2009-03-02,-2.3743
2009-03-03,-1.8598
2009-03-04,1.7492999999999999
2009-03-05,0.2865
2009-03-06,1.0
2009-03-09,-0.9901
2009-03-10,8.7143
2009-03-11,-3.9422
2009-03-12,8.0711
2009-03-13,-1.1392
2009-03-16,-0.7682
2009-03-17,6.4516
2009-03-18,6.7879000000000005
2009-03-19,-3.7457000000000003
2009-03-20,-0.2358
2009-03-23,9.6927
2009-03-24,-7.7586
2009-03-25,3.6215
2009-03-26,2.2548
2009-03-27,-3.1974
2009-03-30,-4.5558
2009-03-31,1.074
2009-04-01,0.0
2009-04-02,0.5903
2009-04-03,0.939
2009-04-06,-2.4419
2009-04-07,0.1192
2009-04-08,2.1429
2009-04-09,8.7413
2009-04-13,2.0364
2009-04-14,-7.0378
2009-04-15,2.2599
2009-04-16,2.4309
2009-04-17,0.2157
2009-04-20,-7.3197
2009-04-21,4.9942
2009-04-22,-2.8761
2009-04-23,0.2278
2009-04-24,4.5455
2009-04-27,-2.1739
2009-04-28,2.0
2009-04-29,3.3769
2009-04-30,-3.4773
2009-05-01,-7.0961
2009-05-04,4.2303
2009-05-05,-4.1714
2009-05-06,2.3529
2009-05-07,-1.8391
2009-05-08,5.3864
2009-05-11,0.2222
2009-05-12,2.439
2009-05-13,-3.0303
2009-05-14,2.2321
2009-05-15,-4.2576
2009-05-18,4.675
2009-05-19,-4.2484
2009-05-20,-4.3231
2009-05-21,-2.7348
2009-05-22,0.1222
2009-05-26,3.1746
2009-05-27,-3.6686
2009-05-28,2.2113
2009-05-29,4.8077
2009-06-01,1.0321
2009-06-02,0.454
2009-06-03,0.339
2009-06-04,1.6892
2009-06-05,-0.443
2009-06-08,0.2225
2009-06-09,-1.8868
2009-06-10,-1.1312
2009-06-11,-1.7162
2009-06-12,-1.2806
2009-06-15,-4.0094
2009-06-16,8.8452
2009-06-17,2.8217
2009-06-18,-0.1098
2009-06-19,-1.2088
2009-06-22,0.1112
2009-06-23,3.2222
2009-06-24,0.1076
2009-06-25,0.1075
2009-06-26,4.2965
2009-06-29,-3.6045
2009-06-30,-1.7094
2009-07-01,2.9348
2009-07-02,-3.9071
2009-07-06,4.2857
2009-07-07,-1.1591
2009-07-08,-0.533
2009-07-09,-0.6431
2009-07-10,3.2362
2009-07-13,3.7618
2009-07-14,-1.4099
2009-07-15,0.9193
2009-07-16,-0.4049
2009-07-17,-0.5081
2009-07-20,-1.1236
2009-07-21,-2.0661
2009-07-22,0.8439
2009-07-23,2.7197
2009-07-24,0.4073
2009-07-27,1.0142
2009-07-28,0.2008
2009-07-29,0.3006
2009-07-30,-0.0999
2009-07-31,-1.1
2009-08-03,0.1011
2009-08-04,-1.4141
2009-08-05,-2.459
2009-08-06,-0.9454
2009-08-07,0.6363
2009-08-10,0.1054
2009-08-11,-3.2632
2009-08-12,1.8498
2009-08-13,0.5342
2009-08-14,-2.8693
2009-08-17,-3.8293
2009-08-18,-0.1138
2009-08-19,-0.6834
2009-08-20,0.4587
2009-08-21,2.7397
2009-08-24,-1.8889
2009-08-25,2.0385
2009-08-26,0.111
2009-08-27,0.4435
2009-08-28,2.5385999999999997
2009-08-31,-0.5382
2009-09-01,-0.4329
2009-09-02,-1.1957
2009-09-03,1.1001
2009-09-04,1.5234
2009-09-08,-0.4287
2009-09-09,1.1841
2009-09-10,8.2979
2009-09-11,1.2770000000000001
2009-09-14,0.8729
2009-09-15,0.0
2009-09-16,1.8269
2009-09-17,1.6053
2009-09-18,0.3717
2009-09-21,-0.7407
2009-09-22,2.0522
2009-09-23,-1.0969
2009-09-24,-1.5712000000000002
2009-09-25,-1.9718
2009-09-28,2.5862
2009-09-29,-0.3735
2009-09-30,-0.5623
2009-10-01,-2.9218
2009-10-02,-0.4854
2009-10-05,2.5366
2009-10-06,1.2368999999999999
2009-10-07,-0.3759
2009-10-08,1.0377
2009-10-09,1.1204
2009-10-12,-0.0923
2009-10-13,0.4621
2009-10-14,1.3799000000000001
2009-10-15,-1.3612
2009-10-16,-1.6559
2009-10-19,-1.2161
2009-10-20,-1.6098
2009-10-21,-0.4812
2009-10-22,5.029
2009-10-23,-2.7624
2009-10-26,0.8523
2009-10-27,1.5962
2009-10-28,-0.5545
2009-10-29,1.5798999999999999
2009-10-30,-0.8234
2009-11-02,-0.738
2009-11-03,0.1859
2009-11-04,-2.6902
2009-11-05,2.0972
2009-11-06,0.3735
2009-11-09,1.7673999999999999
2009-11-10,0.457
2009-11-11,0.364
2009-11-12,-0.816
2009-11-13,-0.9141
2009-11-16,-0.0923
2009-11-17,2.9548
2009-11-18,-1.7936999999999999
2009-11-19,-1.9178
2009-11-20,0.2793
2009-11-23,1.6713
2009-11-24,0.274
2009-11-25,-1.0929
2009-11-27,-1.6575
2009-11-30,3.1835
2009-12-01,-2.7223
2009-12-02,-0.5597
2009-12-03,-1.5947
2009-12-04,2.0019
2009-12-07,-0.5607
2009-12-08,-0.5639
2009-12-09,1.3233
2009-12-10,-0.8396
2009-12-11,0.2822
2009-12-14,2.439
2009-12-15,-0.641
2009-12-16,-0.1843
2009-12-17,-1.108
2009-12-18,2.0542
2009-12-21,0.4575
2009-12-22,-0.3643
2009-12-23,0.0
2009-12-24,0.5484
2009-12-28,-0.5455
2009-12-29,-0.7313
2009-12-30,0.5525
2009-12-31,0.1832
2010-01-04,2.6508000000000003
2010-01-05,-0.6233
2010-01-06,-0.448
2010-01-07,1.2601
2010-01-08,-0.8889
2010-01-11,-1.435
2010-01-12,1.0009
2010-01-13,2.1622
2010-01-14,-0.5291
2010-01-15,-0.1773
2010-01-19,1.0657
2010-01-20,-0.2636
2010-01-21,0.7048
2010-01-22,-2.0997
2010-01-25,0.1787
2010-01-26,0.0
2010-01-27,3.3898
2010-01-28,-1.4668
2010-01-29,3.5902
2010-02-01,1.0144
2010-02-02,-1.9247
2010-02-03,0.1706
2010-02-04,-1.5332
2010-02-05,1.4706000000000001
2010-02-08,-2.2165
2010-02-09,1.0462
2010-02-10,2.0708
2010-02-11,0.2536
2010-02-12,-0.1686
2010-02-16,0.7601
2010-02-17,0.0
2010-02-18,-0.5868
2010-02-19,2.1079
2010-02-22,3.3856
2010-02-23,1.1981
2010-02-24,2.1310000000000002
2010-02-25,-0.3864
2010-02-26,-0.1552
2010-03-01,1.0101
2010-03-02,1.7692
2010-03-03,-1.3605
2010-03-04,-0.6897
2010-03-05,0.7716
2010-03-08,-0.1531
2010-03-09,0.0767
2010-03-10,2.1456
2010-03-11,0.6752
2010-03-12,-0.0745
