ticker,APTS US Equity
2011-08-23,2.0588
2011-08-24,2.4496
2011-08-25,-3.0942
2011-08-26,-0.869
2011-08-29,0.8419
2011-08-30,-0.2559
2011-08-31,2.6201
2011-09-01,-3.8298
2011-09-02,-7.0796
2011-09-06,0.6349
2011-09-07,-0.6289
2011-09-08,-0.002
2011-09-09,0.0
2011-09-12,3.5079000000000002
2011-09-13,-2.3156
2011-09-14,5.6515
2011-09-15,3.2689
2011-09-16,0.4317
2011-09-19,-2.5788
2011-09-20,-4.5588
2011-09-21,-2.7735
2011-09-22,-0.2377
2011-09-23,-3.0977
2011-09-26,-1.9672
2011-09-27,0.3344
2011-09-28,-2.0854
2011-09-29,0.0022
2011-09-30,-0.8696
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.8772
2011-10-06,2.4348
2011-10-07,2.7165
2011-10-10,-0.8264
2011-10-11,0.8333
2011-10-12,-0.3306
2011-10-13,1.1609
2011-10-14,2.9508
2011-10-17,0.4777
2011-10-18,0.7924
2011-10-19,-0.6289
2011-10-20,-1.8987
2011-10-21,1.9355
2011-10-24,2.8481
2011-10-25,-0.9971
2011-10-26,-1.4772
2011-10-27,1.8907
2011-10-28,-1.0836
2011-10-31,1.7214
2011-11-01,-4.3817
2011-11-02,3.6170999999999998
2011-11-03,-2.4845
2011-11-04,-0.6369
2011-11-07,-1.1218
2011-11-08,2.107
2011-11-09,-4.7599
2011-11-10,1.6644999999999999
2011-11-11,0.3115
2011-11-14,-3.4176
2011-11-15,1.525
2011-11-16,0.7667
2011-11-17,5.853
2011-11-18,-3.1153
2011-11-21,-0.6532
2011-11-22,-4.7078
2011-11-23,2.0443
2011-11-25,-0.9996
2011-11-28,2.8646000000000003
2011-11-29,-2.1291
2011-11-30,2.8454
2011-12-01,0.1629
2011-12-02,-0.6504
2011-12-05,0.8183
2011-12-06,-0.1623
2011-12-07,3.8862
2011-12-08,-2.9582
2011-12-09,1.4516
2011-12-12,-2.7027
2011-12-13,-0.6536
2011-12-14,1.3158
2011-12-15,-3.4091
2011-12-16,8.7395
2011-12-19,-5.7187
2011-12-20,0.0
2011-12-21,-2.459
2011-12-22,1.6806999999999999
2011-12-23,-2.5289
2011-12-27,-0.797
2011-12-28,3.8462
2011-12-29,0.5042
2011-12-30,1.1706
2012-01-03,-1.4215
2012-01-04,1.442
2012-01-05,3.4711
2012-01-06,-0.2077
2012-01-09,-0.7524
2012-01-10,-6.4516
2012-01-11,1.7241
2012-01-12,3.3898
2012-01-13,-1.6393
2012-01-17,-0.1333
2012-01-18,0.1335
2012-01-19,0.0
2012-01-20,0.8333
2012-01-23,-0.9917
2012-01-24,0.0
2012-01-25,0.3339
2012-01-26,-0.1643
2012-01-27,0.8312
2012-01-30,-0.8264
2012-01-31,1.4833
2012-02-01,0.5091
2012-02-02,0.4902
2012-02-03,1.0386
2012-02-06,0.5814
2012-02-07,0.016
2012-02-08,5.5831
2012-02-09,2.2727
2012-02-10,-0.7407
2012-02-13,-0.6866
2012-02-14,2.9231
2012-02-15,0.0219
2012-02-16,1.3139
2012-02-17,11.2392
2012-02-21,-2.9793
2012-02-22,2.5366999999999997
2012-02-23,0.988
2012-02-24,-2.2676
2012-02-27,-5.3719
2012-02-28,4.5615
2012-02-29,3.3333
2012-03-01,0.6452
2012-03-02,0.0
2012-03-05,-1.9231
2012-03-06,-1.5686
2012-03-07,3.0229
2012-03-08,-0.7428
2012-03-09,1.039
2012-03-12,1.5424
2012-03-13,3.2911
2012-03-14,-1.5931
2012-03-15,-1.6189
2012-03-16,2.5316
2012-03-19,1.358
2012-03-20,-5.6029
2012-03-21,1.9355
2012-03-22,2.7176
2012-03-23,0.8049
2012-03-26,2.2005
2012-03-27,-0.1196
2012-03-28,-1.5569
2012-03-29,-1.1109
2012-03-30,-0.5266
2012-04-02,0.6534
2012-04-03,2.372
2012-04-04,0.0
2012-04-05,1.2195
2012-04-09,-2.6506
2012-04-10,-2.2525
2012-04-11,-1.8739
2012-04-12,1.8065
2012-04-13,-0.2028
2012-04-16,2.2368
2012-04-17,1.8618000000000001
2012-04-18,-1.8293
2012-04-19,-0.6211
2012-04-20,0.3313
2012-04-23,1.7894
2012-04-24,0.2532
2012-04-25,0.4784
2012-04-26,0.3645
2012-04-27,-0.7264
2012-04-30,-2.561
2012-05-01,0.0
2012-05-02,-0.3254
2012-05-03,-1.4314
2012-05-04,1.7833999999999999
2012-05-07,-3.6295
2012-05-08,3.3766
2012-05-09,-1.6332
2012-05-10,0.5109
2012-05-11,-1.5248
2012-05-14,1.1613
2012-05-15,0.3827
2012-05-16,2.1601
2012-05-17,-2.7962
2012-05-18,-8.2556
2012-05-21,-1.9526
2012-05-22,3.1294
2012-05-23,0.6897
2012-05-24,0.6849
2012-05-25,-0.8163
2012-05-29,0.1372
2012-05-30,-3.0137
2012-05-31,4.3785
2012-06-01,-3.1123
2012-06-04,-2.2346
2012-06-05,0.5714
2012-06-06,-1.9886
2012-06-07,0.7246
2012-06-08,-0.0144
2012-06-11,0.2734
2012-06-12,-0.6889
2012-06-13,3.4682
2012-06-14,-0.2793
2012-06-15,0.8403
2012-06-18,-2.5
2012-06-19,0.1425
2012-06-20,1.4224999999999999
2012-06-21,-0.4208
2012-06-22,2.8169
2012-06-25,-2.7397
2012-06-26,-0.7042
2012-06-27,0.4255
2012-06-28,-1.4371
2012-06-29,2.9177999999999997
2012-07-02,1.8439999999999999
2012-07-03,-2.507
2012-07-05,2.0545
2012-07-06,0.0726
2012-07-09,-0.1259
2012-07-10,0.0
2012-07-11,0.1401
2012-07-12,-0.8409
2012-07-13,1.3699
2012-07-16,1.7114
2012-07-17,-0.8345
2012-07-18,2.083
2012-07-19,4.0541
2012-07-20,2.0674
2012-07-23,0.0103
2012-07-24,0.5089
2012-07-25,-2.4051
2012-07-26,0.1038
2012-07-27,-2.5654
2012-07-30,2.1941
2012-07-31,-0.9759
2012-08-01,3.548
2012-08-02,0.2538
2012-08-03,2.4177
2012-08-06,0.1112
2012-08-07,0.1235
2012-08-08,-0.7398
2012-08-09,-0.6211
2012-08-10,1.5
2012-08-13,0.9729
2012-08-14,-2.1832
2012-08-15,3.4913
2012-08-16,-1.4458
2012-08-17,0.8802
2012-08-20,-0.0379
2012-08-21,-1.0774
2012-08-22,-0.0015
2012-08-23,-1.5916000000000001
2012-08-24,1.8532
2012-08-27,1.3595
2012-08-28,-1.0856
2012-08-29,0.2439
2012-08-30,-0.0684
2012-08-31,-0.6619
2012-09-04,0.4902
2012-09-05,0.8537
2012-09-06,0.1209
2012-09-07,0.1208
2012-09-10,1.6888
2012-09-11,-1.3049
2012-09-12,0.9615
2012-09-13,0.0952
2012-09-14,0.2059
2012-09-17,-0.1817
2012-09-18,0.0
2012-09-19,0.8323
2012-09-20,0.2358
2012-09-21,-0.2353
2012-09-24,0.4717
2012-09-25,0.939
2012-09-26,1.0465
2012-09-27,0.9357
2012-09-28,-1.5064
2012-10-01,-2.4706
2012-10-02,1.4475
2012-10-03,-1.7835999999999999
2012-10-04,3.2688
2012-10-05,-1.8523
2012-10-08,-0.5256
2012-10-09,0.7445
2012-10-10,-0.2548
2012-10-11,0.6139
2012-10-12,-0.2375
2012-10-15,-1.4144
2012-10-16,0.9517
2012-10-17,0.0
2012-10-18,1.0766
2012-10-19,0.7101
2012-10-22,-1.2926
2012-10-23,0.0
2012-10-24,-0.407
2012-10-25,0.2891
2012-10-26,-0.4768
2012-10-31,-3.4731
2012-11-01,-0.7444
2012-11-02,1.9797
2012-11-05,-0.5929
2012-11-06,0.2466
2012-11-07,-0.123
2012-11-08,2.1205
2012-11-09,-0.5088
2012-11-12,0.0
2012-11-13,0.2424
2012-11-14,-2.5393
2012-11-15,-0.6203
2012-11-16,0.4994
2012-11-19,0.0
2012-11-20,-0.7469
2012-11-21,0.7525
2012-11-23,-1.8618000000000001
2012-11-26,-0.6345
2012-11-27,2.6752000000000002
2012-11-28,0.9926
2012-11-29,-0.8584
2012-11-30,-2.6037
2012-12-03,-0.8906
2012-12-04,-1.2837
2012-12-05,-0.9103
2012-12-06,-2.8871
2012-12-07,0.6757
2012-12-10,0.6711
2012-12-11,1.32
2012-12-12,2.6451000000000002
2012-12-13,2.3782
2012-12-14,-0.1941
2012-12-17,1.0038
2012-12-18,1.1179999999999999
2012-12-19,-0.6143
2012-12-20,-0.598
2012-12-21,-2.2586
2012-12-24,-1.3995
2012-12-26,2.5806
2012-12-27,-1.4465
2012-12-28,3.9012000000000002
2012-12-31,-2.5031
2013-01-02,1.2837
2013-01-03,-0.507
2013-01-04,1.0191
2013-01-07,0.6305
2013-01-08,0.6266
2013-01-09,-0.4981
2013-01-10,-0.1252
2013-01-11,-1.5022
2013-01-14,1.3597000000000001
2013-01-15,2.9246
2013-01-16,0.3659
2013-01-17,1.9426
2013-01-18,-0.5945
2013-01-22,-1.4388
2013-01-23,2.0681
2013-01-24,-1.907
2013-01-25,-0.8505
2013-01-28,0.4902
2013-01-29,1.7073
2013-01-30,0.1199
2013-01-31,0.0
2013-02-01,0.479
2013-02-04,0.3576
2013-02-05,2.1378
2013-02-06,-0.1163
2013-02-07,0.6985
2013-02-08,4.6243
2013-02-11,-1.6575
2013-02-12,-0.7865
2013-02-13,-0.0227
2013-02-14,2.0616
2013-02-15,-0.4661
2013-02-19,0.9144
2013-02-20,0.884
2013-02-21,-1.4239
2013-02-22,1.3333
2013-02-25,-1.6447
2013-02-26,-0.5574
2013-02-27,-0.674
2013-02-28,-1.4659
2013-03-01,-1.3746
2013-03-04,1.8582999999999998
2013-03-05,2.7366
2013-03-06,1.9978
2013-03-07,1.741
2013-03-08,1.9251
2013-03-11,1.2591999999999999
2013-03-12,-0.1036
2013-03-13,0.1037
2013-03-14,1.9689
2013-03-15,0.4065
2013-03-18,-0.4049
2013-03-19,0.3049
2013-03-20,1.3171
2013-03-21,-2.5
2013-03-22,2.5641
2013-03-25,-2.8
2013-03-26,-0.1543
2013-03-27,0.1046
2013-03-28,-0.2926
2013-04-01,4.171
2013-04-02,-0.7042
2013-04-03,-0.4053
2013-04-04,-0.4069
2013-04-05,-2.145
2013-04-08,-0.7307
2013-04-09,-0.2103
2013-04-10,2.2129
2013-04-11,0.0
2013-04-12,-1.134
2013-04-15,-6.9864
2013-04-16,7.8475
2013-04-17,-3.3264
2013-04-18,-2.1505
2013-04-19,0.0
2013-04-22,4.3956
2013-04-23,-1.3684
2013-04-24,-2.1345
2013-04-25,-0.6543
2013-04-26,-0.9879
2013-04-29,0.9978
2013-04-30,0.4391
2013-05-01,-0.3279
2013-05-02,-0.2193
2013-05-03,0.0
2013-05-06,-1.0989
2013-05-07,0.0
2013-05-08,-1.6667
2013-05-09,2.9965
2013-05-10,5.8673
2013-05-13,-0.5181
2013-05-14,0.5208
2013-05-15,2.0725
2013-05-16,-0.1015
2013-05-17,-3.4553
2013-05-20,-5.3263
2013-05-21,-0.1557
2013-05-22,-0.6682
2013-05-23,4.148
2013-05-24,-0.6459
2013-05-28,-0.5417
2013-05-29,-1.9607999999999999
2013-05-30,-2.8889
2013-05-31,-2.746
2013-06-03,-2.3529
2013-06-04,0.1205
2013-06-05,0.8424
2013-06-06,-0.4773
2013-06-07,0.4317
2013-06-10,0.2865
2013-06-11,-3.4524
2013-06-12,0.4932
2013-06-13,0.7362
2013-06-14,2.5579
2013-06-17,3.3254
2013-06-18,0.0517
2013-06-19,-0.0517
2013-06-20,0.5747
2013-06-21,1.7143000000000002
2013-06-24,-7.3876
2013-06-25,0.8341
2013-06-26,-0.4902
2013-06-27,1.601
2013-06-28,9.0909
2013-07-01,-4.4444
2013-07-02,-0.6977
2013-07-03,-0.9368
2013-07-05,-4.4917
2013-07-08,-0.8663
2013-07-09,2.372
2013-07-10,2.439
2013-07-11,0.5952
2013-07-12,0.0
2013-07-15,2.9586
2013-07-16,-1.2644
2013-07-17,0.6985
2013-07-18,0.3605
2013-07-19,-0.3593
2013-07-22,1.3873
2013-07-23,-2.624
2013-07-24,3.2802
2013-07-25,-1.7006999999999999
2013-07-26,1.8454000000000002
2013-07-29,0.1133
2013-07-30,-0.1131
2013-07-31,-0.453
2013-08-01,-3.413
2013-08-02,-0.4711
2013-08-05,0.2367
2013-08-06,0.3542
2013-08-07,-0.5882
2013-08-08,0.1183
2013-08-09,0.4728
2013-08-12,-0.2353
2013-08-13,0.2358
2013-08-14,-0.3529
2013-08-15,-0.4723
2013-08-16,0.4745
2013-08-19,2.7155
2013-08-20,-1.6667
2013-08-21,-0.7598
2013-08-22,0.8245
2013-08-23,-4.2056000000000004
2013-08-26,2.439
2013-08-27,-1.3094999999999999
2013-08-28,0.0
2013-08-29,0.3016
2013-08-30,-0.3007
2013-09-03,0.1206
2013-09-04,-0.241
2013-09-05,-0.2415
2013-09-06,-0.7264
2013-09-09,2.439
2013-09-10,0.3571
2013-09-11,-1.7793999999999999
2013-09-12,6.2802
2013-09-13,-4.0462
2013-09-16,-0.1205
2013-09-17,0.1206
2013-09-18,-0.7229
2013-09-19,0.1214
2013-09-20,-2.6667
2013-09-23,1.7435
2013-09-24,-0.1224
2013-09-25,-0.3676
2013-09-26,-0.984
2013-09-27,-2.3602
2013-09-30,3.3079
2013-10-01,0.9852
2013-10-02,2.0732
2013-10-03,-1.3142
2013-10-04,-0.4843
2013-10-07,-1.8248
2013-10-08,-1.487
2013-10-09,0.1258
2013-10-10,2.5141
2013-10-11,1.0999
2013-10-14,0.6076
2013-10-15,-0.8434
2013-10-16,-0.3645
2013-10-17,-0.122
2013-10-18,1.3431
2013-10-21,0.4819
2013-10-22,-0.4796
2013-10-23,-1.2063
2013-10-24,1.465
2013-10-25,-0.8413
2013-10-28,0.1212
2013-10-29,0.2421
2013-10-30,0.3623
2013-10-31,-0.361
2013-11-01,-0.1208
2013-11-04,1.451
2013-11-05,-2.8605
2013-11-06,1.5951
2013-11-07,0.2415
2013-11-08,-1.6867
2013-11-11,0.6127
2013-11-12,-4.3849
2013-11-13,-1.2739
2013-11-14,1.1613
2013-11-15,1.0204
2013-11-18,0.0
2013-11-19,-1.0101
2013-11-20,0.2551
2013-11-21,-0.1272
2013-11-22,-1.0191
2013-11-25,0.2574
2013-11-26,0.1284
2013-11-27,-0.5128
2013-11-29,2.3067
2013-12-02,-1.4989
2013-12-03,-0.8951
2013-12-04,0.0
2013-12-05,1.2903
2013-12-06,0.0
2013-12-09,0.3822
2013-12-10,0.5076
2013-12-11,-0.7576
2013-12-12,3.1807
2013-12-13,-1.1320999999999999
2013-12-16,1.0178
2013-12-17,-0.2519
2013-12-18,1.0101
2013-12-19,-1.0
2013-12-20,6.5657
2013-12-23,-4.7393
2013-12-24,-0.4975
2013-12-26,0.625
2013-12-27,-0.6211
2013-12-30,2.25
2013-12-31,-1.7115
2014-01-02,1.99
2014-01-03,-1.2195
2014-01-06,0.6173
2014-01-07,-1.4724
2014-01-08,1.2453
2014-01-09,0.246
2014-01-10,-0.6135
2014-01-13,-0.8642
2014-01-14,-0.1245
2014-01-15,0.2494
2014-01-16,0.6219
2014-01-17,-0.618
2014-01-21,-0.4975
2014-01-22,0.25
2014-01-23,0.3741
2014-01-24,-1.6149
2014-01-27,-0.1263
2014-01-28,-0.6321
2014-01-29,1.3995
2014-01-30,0.8783
2014-01-31,-0.1244
2014-02-03,0.4981
2014-02-04,-0.4957
2014-02-05,-0.3736
2014-02-06,0.75
2014-02-07,0.9926
2014-02-10,-0.0898
2014-02-11,-0.156
2014-02-12,0.1208
2014-02-13,0.0023
2014-02-14,0.0
2014-02-18,0.492
2014-02-19,-0.2448
2014-02-20,0.4908
2014-02-21,-0.4884
2014-02-24,0.0
2014-02-25,0.4908
2014-02-26,0.7326
2014-02-27,-0.6061
2014-02-28,0.0
2014-03-03,-0.4878
2014-03-04,1.3479999999999999
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,-0.6046
2014-03-11,0.365
2014-03-12,1.697
2014-03-13,0.0
2014-03-14,0.8505
2014-03-17,-0.4819
2014-03-18,0.0
2014-03-19,-1.0896
2014-03-20,-0.612
2014-03-21,0.0
2014-03-24,-1.1084
2014-03-25,0.0
2014-03-26,0.7472
2014-03-27,-0.2472
2014-03-28,-0.2478
2014-03-31,0.0621
2014-04-01,0.1862
2014-04-02,0.6196
2014-04-03,-0.2463
2014-04-04,-0.1235
2014-04-07,-0.3708
2014-04-08,-0.1241
2014-04-09,0.8696
2014-04-10,-0.7389
2014-04-11,-0.2481
2014-04-14,0.1244
2014-04-15,0.0
2014-04-16,0.3727
2014-04-17,0.2475
2014-04-21,0.0
2014-04-22,0.1235
2014-04-23,-0.1233
2014-04-24,0.0
2014-04-25,-0.3704
2014-04-28,-0.8674
2014-04-29,1.0
2014-04-30,0.1238
2014-05-01,0.3708
2014-05-02,0.0
2014-05-05,-0.2463
2014-05-06,1.4815
2014-05-07,-0.1217
2014-05-08,-0.4872
2014-05-09,0.8568
2014-05-12,0.1214
2014-05-13,0.0
2014-05-14,-0.3636
2014-05-15,0.365
2014-05-16,0.3636
2014-05-19,0.3623
2014-05-20,-0.2407
2014-05-21,0.1206
2014-05-22,-0.3614
2014-05-23,1.6928999999999998
2014-05-27,0.3567
2014-05-28,-1.0664
2014-05-29,1.7964
2014-05-30,-0.4706
2014-06-02,3.4279
2014-06-03,0.8
2014-06-04,1.4739
2014-06-05,-0.6704
2014-06-06,3.0371
2014-06-09,0.3275
2014-06-10,-0.1088
2014-06-11,-0.8715
2014-06-12,1.0989
2014-06-13,-0.6637
2014-06-16,-0.5568
2014-06-17,0.7839
2014-06-18,-0.7778
2014-06-19,0.4479
2014-06-20,0.3344
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,-0.5556
2014-06-26,0.0
2014-06-27,-0.2235
2014-06-30,-0.6719
2014-07-01,1.4656
2014-07-02,0.2222
2014-07-03,-0.5543
2014-07-07,-0.1115
2014-07-08,-0.1116
2014-07-09,0.6425
2014-07-10,0.0278
2014-07-11,-0.111
2014-07-14,0.2222
2014-07-15,-0.3326
2014-07-16,0.1112
2014-07-17,-0.4444
2014-07-18,0.1116
2014-07-21,0.223
2014-07-22,0.0
2014-07-23,0.1112
2014-07-24,-0.5556
2014-07-25,-0.3352
2014-07-28,0.1121
2014-07-29,0.7839
2014-07-30,0.0
2014-07-31,-0.1111
2014-08-01,1.2236
2014-08-04,-0.989
2014-08-05,-0.444
2014-08-06,-1.8952
2014-08-07,-0.1136
2014-08-08,-0.3413
2014-08-11,0.2283
2014-08-12,-0.1139
2014-08-13,-0.2281
2014-08-14,0.3429
2014-08-15,-0.2278
2014-08-18,-0.6849
2014-08-19,1.3793
2014-08-20,0.0
2014-08-21,-0.1134
2014-08-22,-1.1351
2014-08-25,0.5741
2014-08-26,0.2283
2014-08-27,-0.1139
2014-08-28,-0.5701
2014-08-29,0.0
2014-09-02,0.4587
2014-09-03,0.0
2014-09-04,-0.4566
2014-09-05,0.1147
2014-09-08,0.2291
2014-09-09,0.0
2014-09-10,-0.1143
2014-09-11,-0.2288
2014-09-12,-0.1168
2014-09-15,-0.4678
2014-09-16,-0.47
2014-09-17,1.1806
2014-09-18,-1.1669
2014-09-19,5.6671
2014-09-22,-3.5754
2014-09-23,-1.5064
2014-09-24,-1.1764999999999999
2014-09-25,0.0
2014-09-26,-0.7143
2014-09-29,0.0
2014-09-30,-0.2398
2014-10-01,0.0
2014-10-02,0.1202
2014-10-03,-0.3601
2014-10-06,0.7229
2014-10-07,-1.3158
2014-10-08,1.0909
2014-10-09,0.7194
2014-10-10,-0.5952
2014-10-13,-0.3593
2014-10-14,-0.7212
2014-10-15,-0.1211
2014-10-16,1.8182
2014-10-17,-1.1905000000000001
2014-10-20,0.0
2014-10-21,-0.8434
2014-10-22,2.0656
2014-10-23,1.1905000000000001
2014-10-24,-0.2353
2014-10-27,-0.3538
2014-10-28,1.7751000000000001
2014-10-29,-0.4651
2014-10-30,0.8178
2014-10-31,-1.5064
2014-11-03,1.0588
2014-11-04,0.6985
2014-11-05,1.8497
2014-11-06,-1.2486
2014-11-07,-0.4598
2014-11-10,0.9238
2014-11-11,-0.2288
2014-11-12,-0.1147
2014-11-13,-0.2296
2014-11-14,-0.5754
2014-11-17,0.463
2014-11-18,0.2304
2014-11-19,-0.5747
2014-11-20,0.0
2014-11-21,-1.1561
2014-11-24,1.1696
2014-11-25,0.0
2014-11-26,0.2312
2014-11-28,2.4221
2014-12-01,-4.0541
2014-12-02,2.23
2014-12-03,0.5741
2014-12-04,-0.7991
2014-12-05,-0.1151
2014-12-08,-0.1152
2014-12-09,0.5767
2014-12-10,0.344
2014-12-11,0.7429
2014-12-12,0.1157
2014-12-15,0.578
2014-12-16,0.0
2014-12-17,-0.5747
2014-12-18,0.6936
2014-12-19,-0.4592
2014-12-22,1.0381
2014-12-23,1.8265
2014-12-24,-0.2242
2014-12-26,0.4494
2014-12-29,2.5727
2014-12-30,-0.3272
2014-12-31,-0.4376
2015-01-02,1.2088
2015-01-05,0.1086
2015-01-06,1.6269
2015-01-07,-0.1067
2015-01-08,-0.5342
2015-01-09,1.826
2015-01-12,0.0
2015-01-13,-0.3165
2015-01-14,0.4233
2015-01-15,-0.843
2015-01-16,-0.2125
2015-01-20,0.7455
2015-01-21,2.1142
2015-01-22,1.1387
2015-01-23,0.9212
2015-01-26,-0.6085
2015-01-27,2.0408
2015-01-28,0.7
2015-01-29,1.6882000000000001
2015-01-30,-1.2695
2015-02-02,-2.3739
2015-02-03,2.9382
2015-02-04,-1.0827
2015-02-05,1.99
2015-02-06,-0.6829
2015-02-09,0.0982
2015-02-10,0.0981
2015-02-11,1.4706000000000001
2015-02-12,0.6763
2015-02-13,-0.5758
2015-02-17,-0.3861
2015-02-18,1.8411
2015-02-19,-1.0466
2015-02-20,-0.9615
2015-02-23,0.4854
2015-02-24,-1.4493
2015-02-25,0.5882
2015-02-26,-1.7544
2015-02-27,1.4881
2015-03-02,-0.2933
2015-03-03,-0.2941
2015-03-04,-0.3933
2015-03-05,1.1846
2015-03-06,-0.878
2015-03-09,1.3780000000000001
2015-03-10,0.7767
2015-03-11,1.7823
2015-03-12,0.1925
2015-03-13,0.1921
2015-03-16,-1.1505
2015-03-17,1.8429
2015-03-18,0.1905
2015-03-19,1.616
2015-03-20,2.4322
2015-03-23,0.7306
2015-03-24,-2.7199
2015-03-25,-1.3048
2015-03-26,0.4721
2015-03-27,2.2556
2015-03-30,-0.5515
2015-03-31,0.0
2015-04-01,0.2773
2015-04-02,-1.5668
2015-04-06,2.5281000000000002
2015-04-07,1.2785
2015-04-08,-1.6231
2015-04-09,-0.55
2015-04-10,2.6728
2015-04-13,-0.7181
2015-04-14,1.3562
2015-04-15,-0.446
2015-04-16,0.3584
2015-04-17,-0.7143
2015-04-20,-0.1799
2015-04-21,-0.0901
2015-04-22,1.4426999999999999
2015-04-23,-0.4444
2015-04-24,-0.2679
2015-04-27,-0.7162
2015-04-28,2.0739
2015-04-29,-0.1767
2015-04-30,-2.1239
2015-05-01,-0.4521
2015-05-04,-1.5441
2015-05-05,-1.2915
2015-05-06,-0.7477
2015-05-07,1.7891
2015-05-08,-0.185
2015-05-11,1.1121
2015-05-12,0.0917
2015-05-13,0.3663
2015-05-14,1.1861
2015-05-15,2.4346
2015-05-18,-0.4401
2015-05-19,-0.0884
2015-05-20,0.177
2015-05-21,-1.0601
2015-05-22,0.5357
2015-05-26,-0.3552
2015-05-27,0.4456
2015-05-28,1.8634
2015-05-29,-0.1742
2015-06-01,1.2216
2015-06-02,-0.5172
2015-06-03,-1.6463999999999999
2015-06-04,-1.0573
2015-06-05,-1.0686
2015-06-08,-2.7903000000000002
2015-06-09,-2.037
2015-06-10,1.8904
2015-06-11,0.6494
2015-06-12,-1.1246
2015-06-15,-2.4645
2015-06-16,-0.3887
2015-06-17,1.0732
2015-06-18,-0.7722
2015-06-19,2.4319
2015-06-22,-0.1899
2015-06-23,-2.3787
2015-06-24,-0.0975
2015-06-25,0.5854
2015-06-26,-1.5518999999999998
2015-06-29,-0.7882
2015-06-30,-1.1917
2015-07-01,3.4171
2015-07-02,-0.3887
2015-07-06,2.0488
2015-07-07,0.956
2015-07-08,-1.7045
2015-07-09,-1.9268
2015-07-10,7.2692
2015-07-13,-4.6703
2015-07-14,2.0173
2015-07-15,1.6949
2015-07-16,0.7407
2015-07-17,3.0331
2015-07-20,-2.6762
2015-07-21,0.4583
2015-07-22,0.4562
2015-07-23,-0.2725
2015-07-24,1.8215
2015-07-27,-0.7156
2015-07-28,0.1802
2015-07-29,0.0899
2015-07-30,-0.8086
2015-07-31,2.6268000000000002
2015-08-03,3.2657
2015-08-04,-3.9316
2015-08-05,-2.669
2015-08-06,-4.3876
2015-08-07,-0.7648
2015-08-10,-1.2524
2015-08-11,2.2439
2015-08-12,-0.4771
2015-08-13,-0.2876
2015-08-14,2.0192
2015-08-17,2.1678
2015-08-18,-1.6604999999999999
2015-08-19,-0.2814
2015-08-20,-1.1289
2015-08-21,-3.7108
2015-08-24,-2.0751
2015-08-25,-0.9082
2015-08-26,2.6477
2015-08-27,1.3889
2015-08-28,1.6634
2015-08-31,-1.7324000000000002
2015-09-01,-1.3712
2015-09-02,2.6812
2015-09-03,-0.7737
2015-09-04,0.1949
