ticker,BABL US Equity
2008-12-02,0.0
2008-12-03,3.7037
2008-12-04,0.0
2008-12-05,7.1429
2008-12-08,-26.6667
2008-12-09,24.5455
2008-12-10,9.4891
2008-12-11,0.0
2008-12-12,6.6667
2008-12-15,-5.625
2008-12-16,-0.6623
2008-12-17,20.0
2008-12-18,66.6667
2008-12-19,-1.6667
2008-12-22,11.8644
2008-12-23,39.3939
2008-12-24,63.0435
2008-12-26,44.0
2008-12-29,-19.4444
2008-12-30,-62.1839
2008-12-31,3.3435
2009-01-02,23.5294
2009-01-05,35.7143
2009-01-06,-12.2807
2009-01-07,-32.0
2009-01-08,-8.8235
2009-01-09,3.2258
2009-01-12,-6.25
2009-01-13,-3.3333
2009-01-14,-13.7931
2009-01-15,-14.0
2009-01-16,16.2791
2009-01-20,0.0
2009-01-21,-16.0
2009-01-22,-4.7619
2009-01-23,0.0
2009-01-26,-15.0
2009-01-27,11.7647
2009-01-28,-5.2632
2009-01-29,11.1111
2009-01-30,-10.0
2009-02-02,-5.5556
2009-02-03,0.0
2009-02-04,-11.7647
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,13.3333
2009-02-10,0.0
2009-02-11,-23.5294
2009-02-12,23.0769
2009-02-13,-6.25
2009-02-17,-33.3333
2009-02-18,10.0
2009-02-19,27.2727
2009-02-20,-21.4286
2009-02-23,9.0909
2009-02-24,-16.6667
2009-02-25,-10.0
2009-02-26,0.0
2009-02-27,11.1111
2009-03-02,-10.0
2009-03-03,0.0
2009-03-04,-2.2222
2009-03-05,-20.4545
2009-03-06,-21.4286
2009-03-09,0.0
2009-03-10,27.2727
2009-03-11,28.5714
2009-03-13,-22.2222
2009-03-16,28.5714
2009-03-17,5.5556
2009-03-18,-15.7895
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,12.5
2009-03-25,33.3333
2009-03-26,0.0
2009-03-27,-16.6667
2009-03-30,20.0
2009-03-31,8.3333
2009-04-02,-46.1538
2009-04-03,114.2857
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-14,-20.0
2009-04-15,-8.3333
2009-04-16,36.3636
2009-04-17,6.6667
2009-04-20,0.0
2009-04-21,0.0
2009-04-23,37.5
2009-04-24,-9.0909
2009-04-27,-30.0
2009-04-28,0.0
2009-04-29,0.0
2009-05-01,3.5714
2009-05-04,-3.4483
2009-05-05,0.0
2009-05-06,7.1429
2009-05-07,-6.6667
2009-05-08,14.2857
2009-05-11,9.375
2009-05-13,-14.2857
2009-05-14,0.0
2009-05-15,20.0
2009-05-18,-5.5556
2009-05-19,-5.8824
2009-05-20,-6.25
2009-05-21,-19.3333
2009-05-22,0.0
2009-05-26,0.0
2009-05-28,-0.8264
2009-05-29,-8.3333
2009-06-01,-9.0909
2009-06-02,10.0
2009-06-03,4.5455
2009-06-04,4.3478
2009-06-05,0.0
2009-06-08,-16.6667
2009-06-09,0.0
2009-06-10,50.0
2009-06-11,6.6667
2009-06-16,-6.25
2009-06-22,-26.6667
2009-06-23,0.0
2009-06-24,-9.0909
2009-06-25,10.0
2009-06-26,-27.2727
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-13,1.25
2009-07-14,35.8025
2009-07-15,-27.2727
2009-07-16,37.5
2009-07-17,0.0
2009-07-20,0.0
2009-07-23,0.0
2009-07-27,-9.0909
2009-07-28,-40.0
2009-07-29,100.0
2009-07-30,-8.3333
2009-07-31,27.2727
2009-08-03,7.1429
2009-08-04,-6.6667
2009-08-05,-28.5714
2009-08-06,30.0
2009-08-07,-23.0769
2009-08-10,20.0
2009-08-11,0.0
2009-08-12,4.1667
2009-08-14,-20.0
2009-08-18,10.0
2009-08-20,27.2727
2009-08-21,7.1429
2009-08-24,-26.6667
2009-08-25,0.0
2009-08-26,0.0
2009-08-31,-9.0909
2009-09-01,0.0
2009-09-04,5.0
2009-09-08,0.0
2009-09-10,4.7619
2009-09-11,18.1818
2009-09-14,-23.0769
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,30.0
2009-09-21,-11.538499999999999
2009-09-22,0.0
2009-09-23,-13.0435
2009-09-24,-2.5
2009-09-28,12.8205
2009-09-29,-18.1818
2009-10-01,5.5556
2009-10-05,-2.6316
2009-10-06,0.0
2009-10-07,-2.7027
2009-10-08,0.0
2009-10-12,11.1111
2009-10-13,-20.0
2009-10-14,12.5
2009-10-16,-11.1111
2009-10-19,-3.125
2009-10-21,-3.2258
2009-10-22,-6.6667
2009-10-27,14.2857
2009-10-28,0.0
2009-10-29,-12.5
2009-10-30,0.0
2009-11-04,8.5714
2009-11-05,5.2632
2009-11-06,0.0
2009-11-11,-6.25
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,-6.6667
2009-11-20,0.0
2009-11-23,-14.2857
2009-11-24,-16.6667
2009-11-25,10.0
2009-12-01,9.0909
2009-12-02,16.6667
2009-12-03,14.2857
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,5.0
2009-12-09,-4.7619
2009-12-10,-12.5
2009-12-11,-14.2857
2009-12-14,33.3333
2009-12-15,-25.0
2009-12-18,0.0
2009-12-21,-16.6667
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,-20.0
2009-12-28,25.0
2009-12-29,50.0
2009-12-31,-20.0
2010-01-04,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-14,0.0
2010-01-19,16.6667
2010-01-20,-7.1429
2010-01-21,15.3846
2010-01-22,0.0
2010-01-25,-6.6667
2010-01-28,7.1429
2010-01-29,0.0
2010-02-02,6.6667
2010-02-03,0.0
2010-02-04,12.5
2010-02-05,-11.1111
2010-02-08,6.25
2010-02-09,-5.8824
2010-02-10,6.25
2010-02-11,0.0
2010-02-16,17.647100000000002
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,20.0
2010-02-22,-16.6667
2010-02-23,10.0
2010-02-24,0.0
2010-02-25,-9.0909
2010-03-01,25.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,-8.0
2010-03-05,6.9565
2010-03-08,13.8211
2010-03-09,-7.1429
2010-03-10,0.0
2010-03-11,0.0
2010-03-15,-7.6923
2010-03-17,-4.1667
2010-03-18,8.6957
2010-03-19,8.0
2010-03-22,-7.4074
2010-03-23,12.0
2010-03-24,7.1429
2010-03-25,-6.6667
2010-03-26,0.0
2010-03-29,3.5714
2010-03-30,0.0
2010-03-31,-10.3448
2010-04-01,15.3846
2010-04-05,-3.3333
2010-04-06,10.3448
2010-04-07,3.125
2010-04-08,6.0606
2010-04-09,-2.8571
2010-04-12,-2.9412000000000003
2010-04-13,-9.0909
2010-04-14,-3.3333
2010-04-15,-3.4483
2010-04-16,0.0
2010-04-20,0.0
2010-04-23,14.2857
2010-04-27,-6.25
2010-04-28,-6.6667
2010-04-29,-7.1429
2010-04-30,0.0
2010-05-03,-30.7692
2010-05-04,22.2222
2010-05-06,9.0909
2010-05-10,-8.3333
2010-05-11,-9.0909
2010-05-12,20.0
2010-05-13,0.0
2010-05-17,0.0
2010-05-18,8.3333
2010-05-19,-15.3846
2010-05-20,18.1818
2010-05-21,-7.6923
2010-05-25,-23.3333
2010-05-27,30.4348
2010-05-28,4.1667
2010-06-01,4.0
2010-06-02,-11.538499999999999
2010-06-03,4.3478
2010-06-04,0.0
2010-06-07,-16.6667
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,-1.0
2010-06-11,11.1111
2010-06-15,22.7273
2010-06-16,3.7037
2010-06-17,5.7143
2010-06-18,-12.1622
2010-06-21,15.3846
2010-06-22,0.0
2010-06-23,-3.3333
2010-06-24,-13.7931
2010-06-25,20.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,-6.6667
2010-07-02,7.1429
2010-07-06,-3.3333
2010-07-07,-3.4483
2010-07-08,0.0
2010-07-12,3.5714
2010-07-13,-10.3448
2010-07-14,-0.7692
2010-07-15,-3.1008
2010-07-16,12.0
2010-07-19,-0.0893
2010-07-20,0.0894
2010-07-21,0.0
2010-07-22,3.5714
2010-07-23,0.0
2010-07-26,-3.4483
2010-07-27,3.5714
2010-07-28,-3.4483
2010-07-30,-17.8571
2010-08-02,26.087
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-10,-17.2414
2010-08-17,16.6667
2010-08-23,-14.2857
2010-08-24,12.5
2010-08-25,3.7037
2010-08-26,-21.4286
2010-08-30,-6.3636
2010-09-01,11.6505
2010-09-02,-4.3478
2010-09-03,4.5455
2010-09-07,30.4348
2010-09-08,-3.3333
2010-09-09,0.0
2010-09-10,3.4483
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,-6.6667
2010-09-20,0.0
2010-09-21,2.8571
2010-09-22,-6.25
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,18.5185
2010-09-28,-9.375
2010-09-29,-13.7931
2010-09-30,16.0
2010-10-04,-17.2414
2010-10-05,0.0
2010-10-06,4.1667
2010-10-07,0.8
2010-10-11,0.0
2010-10-13,2.3810000000000002
2010-10-14,0.7752
2010-10-18,-7.6923
2010-10-22,0.0
2010-10-25,16.6667
2010-10-26,-10.7143
2010-10-28,0.0
2010-11-02,12.0
2010-11-03,0.0
2010-11-05,-10.7143
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,4.0
2010-11-12,-3.8462
2010-11-16,-4.0
2010-11-17,12.5
2010-11-18,-7.4074
2010-11-19,4.0
2010-11-22,-23.0769
2010-11-23,-5.0
2010-11-24,-5.2632
2010-11-26,3.3333
2010-11-29,2.1505
2010-11-30,5.2632
2010-12-01,-15.0
2010-12-02,5.8824
2010-12-03,-22.2222
2010-12-06,-8.5714
2010-12-07,25.0
2010-12-08,-12.5
2010-12-09,0.0
2010-12-10,21.4286
2010-12-13,5.8824
2010-12-14,11.1111
2010-12-15,0.0
2010-12-17,20.0
2010-12-21,-20.8333
2010-12-22,-10.526299999999999
2010-12-23,-5.8824
2010-12-27,0.0
2010-12-28,12.5
2010-12-29,11.1111
2010-12-30,-5.0
2010-12-31,26.3158
2011-01-04,-12.5
2011-01-05,9.5238
2011-01-06,4.3478
2011-01-10,16.6667
2011-01-11,10.7143
2011-01-12,3.2258
2011-01-13,6.25
2011-01-14,-2.9412000000000003
2011-01-18,-21.2121
2011-01-19,0.0
2011-01-20,0.0
2011-01-25,-15.3846
2011-01-26,-9.5455
2011-01-27,3.0151
2011-01-31,-21.9512
2011-02-02,12.5
2011-02-03,11.1111
2011-02-04,0.0
2011-02-07,-20.0
2011-02-10,0.0
2011-02-15,0.0
2011-02-17,0.0
2011-02-23,25.0
2011-02-25,0.0
2011-02-28,-30.0
2011-03-02,14.2857
2011-03-03,0.0
2011-03-04,0.0
2011-03-08,25.0
2011-03-09,0.0
2011-03-15,0.0
2011-03-17,0.0
2011-03-22,-35.0
2011-03-24,23.0769
2011-03-28,25.0
2011-03-29,-10.0
2011-03-30,-27.7778
2011-04-01,-7.6923
2011-04-04,8.3333
2011-04-06,46.1538
2011-04-07,-26.3158
2011-04-11,35.7143
2011-04-12,0.0
2011-04-13,-15.7895
2011-04-14,0.0
2011-04-15,-11.0156
2011-04-18,-0.9658
2011-04-20,-0.7092
2011-04-25,34.2857
2011-04-26,-14.8936
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,6.25
2011-05-05,-23.5294
2011-05-06,30.7692
2011-05-09,0.0
2011-05-12,0.0
2011-05-16,-41.1765
2011-05-19,68.0
2011-05-24,-16.6667
2011-05-25,0.0
2011-05-26,-14.2857
2011-05-27,-8.3333
2011-05-31,9.0909
2011-06-03,-8.3333
2011-06-06,0.0
2011-06-07,9.0909
2011-06-09,-8.3333
2011-06-15,-9.0909
2011-06-16,-30.0
2011-06-21,0.0
2011-06-22,-14.2857
2011-06-24,63.3333
2011-06-28,-28.5714
2011-07-05,0.0
2011-07-11,28.5714
2011-07-18,-22.2222
2011-07-19,28.5714
2011-07-21,4.4444
2011-07-25,-36.1702
2011-07-26,-33.3333
2011-07-29,0.0
2011-08-03,-35.0
2011-08-04,53.8462
2011-08-19,8.4375
2011-08-29,-7.781
2011-09-13,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-27,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-13,50.0
2011-10-17,33.3333
2011-10-18,12.5
2011-10-19,4.4444
2011-10-20,2.1277
2011-10-25,-16.6667
2011-10-31,-0.9375
2011-11-01,-24.2902
2011-11-07,0.0
2011-11-14,-33.3333
2011-11-15,-5.0
2011-11-16,-5.2632
2011-11-17,-5.5556
2011-11-18,135.2941
2011-11-21,-25.7813
2011-11-22,-15.7895
2011-11-25,80.0
2011-11-28,-11.1111
2011-11-29,-0.9375
2011-11-30,-11.6719
2011-12-01,-14.2857
2011-12-02,0.0
2011-12-07,150.0
2011-12-08,-33.3333
2011-12-13,-10.0
2011-12-15,11.1111
2011-12-16,0.0
2011-12-22,-20.0
2011-12-27,0.0
2011-12-28,-12.5
2011-12-29,57.1429
2012-01-12,-35.7955
2012-01-13,27.4336
2012-01-18,0.0
2012-01-30,-11.1111
2012-02-01,-32.5
2012-02-03,0.0
2012-02-15,0.0
2012-02-16,11.1111
2012-03-06,-50.0
2012-04-03,275.0
2012-04-04,-2.2222
2012-04-05,-43.1818
2012-04-09,60.0
2012-04-10,0.0
2012-04-12,-35.0
2012-04-13,73.0769
2012-04-16,-22.2222
2012-04-17,0.0
2012-04-18,42.8571
2012-04-19,-30.0
2012-04-20,8.5714
2012-04-23,13.1579
2012-04-25,-6.9767
2012-04-26,0.0
2012-04-30,0.0
2012-05-01,22.5
2012-05-02,0.0
2012-05-03,-8.1633
2012-05-04,22.2222
2012-05-07,9.0909
2012-05-08,25.0
2012-05-09,2.6667
2012-05-11,-1.2987
2012-05-14,-14.473700000000001
2012-05-15,-7.6923
2012-05-16,8.3333
2012-05-17,1.6923
2012-05-21,0.0
2012-05-24,-1.6641
2012-05-25,0.0
2012-05-30,0.0
2012-05-31,-15.3846
2012-06-04,1.8182
2012-06-07,-12.5
2012-06-08,4.0816
2012-06-19,-3.9215999999999998
2012-06-20,-28.5714
2012-06-22,5.7143
2012-07-05,16.2162
2012-07-09,0.0
2012-07-11,0.0
2012-07-16,-53.4884
2012-07-17,-25.0
2012-07-19,66.6667
2012-07-20,20.0
2012-07-26,-6.6667
2012-07-27,0.0
2012-07-31,7.1429
2012-08-01,16.6667
2012-08-15,-14.2857
2012-08-23,0.0
2012-08-27,-13.3333
2012-08-29,0.0
2012-09-05,15.3846
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,3.3333
2012-09-14,0.0
2012-09-17,45.1613
2012-09-18,-6.6667
2012-09-21,-19.0476
2012-09-24,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-09,-8.8235
2012-10-16,-9.6774
2012-10-17,-7.1429
2012-10-24,-3.8462
2012-10-25,-12.0
2012-11-01,-9.0909
2012-11-05,-5.0
2012-11-07,-10.526299999999999
2012-11-14,-11.7647
2012-11-19,53.3333
2012-11-23,-17.3913
2012-12-05,21.0526
2012-12-12,-4.3478
2012-12-14,22.7273
2012-12-17,0.0
2012-12-19,-29.6296
2013-01-03,0.0
2013-01-07,-10.526299999999999
2013-01-08,0.0
2013-01-09,0.0
2013-01-15,17.647100000000002
2013-01-16,0.0
2013-01-18,-15.0
2013-01-23,0.0
2013-01-28,-11.7647
2013-01-30,-26.6667
2013-01-31,18.1818
2013-02-01,0.0
2013-02-08,15.3846
2013-02-11,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-19,-13.3333
2013-02-20,15.3846
2013-02-27,-13.3333
2013-03-12,-7.6923
2013-03-15,-37.5
2013-03-22,46.6667
2013-03-25,9.0909
2013-04-10,-16.6667
2013-04-12,-20.0
2013-04-15,2.5
2013-04-17,0.0
2013-04-24,9.7561
2013-04-30,-11.1111
2013-05-01,-12.5
2013-05-30,42.8571
2013-06-18,-30.0
2013-06-27,0.0
2013-06-28,-14.2857
2013-07-09,0.0
2013-07-12,3.3333
2013-09-18,4.8387
2013-09-24,0.0
2013-09-26,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-22,0.0
2013-11-06,-23.0769
2013-11-20,40.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-06,-28.5714
2013-12-11,-10.0
2013-12-12,11.1111
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,-20.0
2013-12-20,0.0
2013-12-24,-20.0
2013-12-26,0.0
2013-12-31,56.25
2014-01-09,0.0
2014-01-13,-20.0
2014-01-21,-37.5
2014-01-22,20.0
2014-01-24,0.0
2014-02-07,-16.6667
2014-02-11,20.0
2014-02-12,0.0
2014-02-24,0.0
2014-02-26,33.3333
2014-02-27,0.0
2014-03-12,0.0
2014-03-17,150.0
2014-03-18,-40.0
2014-03-19,75.0
2014-03-20,42.8571
2014-03-21,25.3333
2014-03-24,-30.8511
2014-03-25,-11.538499999999999
2014-03-26,-3.4783
2014-03-27,-17.0045
2014-03-28,-29.308
2014-03-31,76.5835
2014-04-01,3.4783
2014-04-02,13.4454
2014-04-03,-3.7037
2014-04-04,-18.9423
2014-04-07,-9.8458
2014-04-08,5.2632
2014-04-09,10.0
2014-04-10,-12.7273
2014-04-11,-6.25
2014-04-14,-26.6667
2014-04-15,-31.8182
2014-04-16,-6.6667
2014-04-17,-16.9643
2014-04-21,-0.1792
2014-04-22,20.6463
2014-04-23,7.1429
2014-04-24,-14.7222
2014-04-25,14.658
2014-04-28,13.6364
2014-04-29,-25.25
2014-04-30,3.5117000000000003
2014-05-01,1.7771
2014-05-02,-11.1111
2014-05-05,28.5714
2014-05-06,-3.0556
2014-05-07,-8.3095
2014-05-08,-25.0
2014-05-09,23.3333
2014-05-12,8.1081
2014-05-13,-2.8125
2014-05-14,-9.9678
2014-05-15,7.6786
2014-05-16,-11.1111
2014-05-19,11.0075
2014-05-20,4.8739
2014-05-21,-2.8846
2014-05-22,0.0
2014-05-23,-0.9901
2014-05-27,-1.3333
2014-05-28,0.0
2014-05-29,-18.9189
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,-6.6667
2014-06-04,-14.2857
2014-06-05,4.1667
2014-06-06,-23.25
2014-06-09,27.0358
2014-06-10,27.9487
2014-06-11,4.6091999999999995
2014-06-12,-8.046
2014-06-13,12.7083
2014-06-16,-0.3697
2014-06-17,0.0
2014-06-19,-2.5974
2014-06-20,-5.9048
2014-06-23,3.6437
2014-06-24,-1.5625
2014-06-25,0.0
2014-06-26,-16.2698
2014-06-27,0.9479
2014-06-30,0.0
2014-07-02,7.7465
2014-07-07,-2.3965
2014-07-08,-3.125
2014-07-09,-26.2673
2014-07-10,12.5
2014-07-11,-7.2222
2014-07-14,16.7665
2014-07-15,-15.8974
2014-07-16,13.7195
2014-07-17,-24.3968
2014-07-18,2.1277
2014-07-21,-4.5139
2014-07-22,28.7273
2014-07-23,-33.0508
2014-07-24,14.767900000000001
2014-07-25,11.7647
2014-07-28,-0.6579
2014-07-29,-17.2185
2014-07-30,13.2
2014-07-31,15.1943
2014-08-01,-0.3067
2014-08-04,-1.5385
2014-08-05,-24.0625
2014-08-06,1.2346
2014-08-07,28.8618
2014-08-08,-5.9937000000000005
2014-08-12,-2.349
2014-08-13,-4.4674
2014-08-18,-12.5899
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,25.9259
2014-08-22,-10.1307
2014-08-26,-1.0909
2014-08-27,1.8382
2014-08-28,-16.2455
2014-08-29,3.4483
2014-09-02,19.1667
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,-0.3497
2014-09-08,-4.5614
2014-09-09,17.647100000000002
2014-09-10,-10.0
2014-09-11,-2.0833
2014-09-12,15.2482
2014-09-17,-2.1538
2014-09-18,-4.4025
2014-09-22,-0.9868
2014-09-23,-6.9767
2014-09-24,6.7857
2014-09-26,-2.6756
2014-09-29,-0.3436
2014-09-30,-4.4828
2014-10-02,-3.6101
2014-10-03,49.8127
2014-10-06,-4.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,8.3333
2014-10-10,0.0
2014-10-13,-20.4327
2014-10-14,0.0
2014-10-16,-1.8127
2014-10-21,-2.1538
2014-10-22,25.7862
2014-10-23,0.0
2014-10-24,92.0
2014-10-27,-22.9167
2014-10-28,-45.9459
2014-10-29,10.0
2014-10-30,-16.4773
2014-10-31,0.6803
2014-11-03,-13.5135
2014-11-04,-5.4688
2014-11-05,9.9174
2014-11-06,20.3008
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,-25.0
2014-11-14,0.8333
2014-11-17,0.4132
2014-11-18,2.0576
2014-11-19,1.2097
2014-11-20,0.0
2014-11-21,-1.992
2014-11-24,-5.6911000000000005
2014-11-25,-2.5862
2014-11-26,-5.7522
2014-11-28,46.4789
2014-12-01,-27.2436
2014-12-02,-8.37
2014-12-03,7.6923
2014-12-04,-10.7143
2014-12-05,-5.0
2014-12-08,-4.2105
2014-12-10,-13.7363
2014-12-11,12.1019
2014-12-12,-19.3182
2014-12-15,1.4085
2014-12-16,0.0
2014-12-17,-3.4722
2014-12-18,15.1079
2014-12-19,-26.25
2014-12-22,-22.8814
2014-12-23,-49.4505
2014-12-24,15.2174
2014-12-26,-15.0943
2014-12-29,11.1111
2014-12-30,-4.0
2014-12-31,4.1667
2015-01-02,34.0
2015-01-05,0.0
2015-01-07,-25.3731
2015-01-08,-30.0
2015-01-09,28.5714
2015-01-12,-28.8889
2015-01-13,-6.25
2015-01-14,80.0
2015-01-15,-5.5556
2015-01-16,25.4902
2015-01-20,32.8125
2015-01-21,-22.352899999999998
2015-01-22,-7.5758
2015-01-23,-3.2787
2015-01-26,-18.6441
2015-01-27,20.8333
2015-01-28,-8.6207
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,9.434
2015-02-03,10.3448
2015-02-04,20.3125
2015-02-05,-2.5974
2015-02-06,-14.6667
2015-02-09,17.1875
2015-02-10,0.0
2015-02-11,2.6667
2015-02-13,0.0
2015-02-17,-10.3896
2015-02-18,-2.8986
2015-02-19,4.4776
2015-02-20,0.0
2015-02-23,-15.7143
2015-02-24,0.0
2015-02-25,-18.6441
2015-02-26,20.8333
2015-02-27,6.8966
2015-03-03,-17.7419
2015-03-04,5.8824
2015-03-05,-16.6667
2015-03-06,6.6667
2015-03-09,6.25
2015-03-10,-5.8824
2015-03-11,0.0
2015-03-12,-4.1667
2015-03-13,0.0
2015-03-16,-2.1739
2015-03-17,-4.4444
2015-03-18,-6.9767
2015-03-19,12.5
2015-03-20,-4.4444
2015-03-23,4.6512
2015-03-24,-4.4444
2015-03-25,4.6512
2015-03-27,-22.2222
2015-03-30,28.5714
2015-03-31,-4.4444
2015-04-01,86.0465
2015-04-02,-10.0
2015-04-06,-33.3333
2015-04-07,12.5
2015-04-08,3.7037
2015-04-09,-14.2857
2015-04-10,-4.1667
2015-04-13,34.7826
2015-04-14,-14.5161
2015-04-15,-5.6604
2015-04-16,-20.0
2015-04-17,5.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-24,19.0476
2015-04-27,-16.0
2015-04-28,2.3810000000000002
2015-04-29,6.9767
2015-04-30,4.3478
2015-05-01,-4.1667
2015-05-04,60.8696
2015-05-05,-27.027
2015-05-06,-14.8148
2015-05-07,32.6087
2015-05-08,13.1148
2015-05-11,-7.2464
2015-05-12,-7.8125
2015-05-13,-22.0339
2015-05-14,28.2609
2015-05-15,-1.6949
2015-05-18,-22.4138
2015-05-19,20.0
2015-05-20,-7.4074
2015-05-21,-14.0
2015-05-22,0.0
2015-05-26,-2.3256
2015-05-27,14.2857
2015-05-28,-12.5
2015-06-01,14.2857
2015-06-03,4.1667
2015-06-04,-4.0
2015-06-05,-10.4167
2015-06-09,-20.9302
2015-06-10,2.9412000000000003
2015-06-11,45.7143
2015-06-15,-17.647100000000002
2015-06-17,28.5714
2015-06-18,-31.4815
2015-06-19,-8.1081
2015-06-22,2.9412000000000003
2015-06-24,22.8571
2015-06-25,-6.9767
2015-06-26,0.0
2015-06-29,12.5
2015-06-30,-6.6667
2015-07-01,21.4286
2015-07-06,-27.451
2015-07-07,8.1081
2015-07-08,-5.0
2015-07-09,18.4211
2015-07-10,-15.5556
2015-07-13,7.8947
2015-07-16,17.0732
2015-07-17,10.4167
2015-07-20,-20.7547
2015-07-21,9.5238
2015-07-22,-8.6957
2015-07-23,0.0
2015-07-28,-23.8095
2015-07-29,0.0
2015-07-30,9.375
2015-07-31,-2.8571
2015-08-04,-23.5294
2015-08-11,53.8462
2015-08-12,20.0
2015-08-13,0.0
2015-08-14,-4.1667
2015-08-17,39.1304
2015-08-18,-12.5
2015-08-19,-3.5714
2015-08-20,-16.6667
2015-08-21,-22.2222
2015-08-24,-2.8571
2015-08-25,26.4706
2015-08-26,-2.3256
2015-08-27,-19.0476
2015-08-28,-11.7647
2015-08-31,33.3333
2015-09-01,-20.0
2015-09-02,-15.625
2015-09-03,7.4074
2015-09-08,13.7931
2015-09-09,-12.1212
2015-09-10,-10.3448
2015-09-11,11.538499999999999
