ticker,TDW US Equity
2017-12-21,0.12
2017-12-22,-1.4388
2017-12-26,-1.9059
2017-12-27,2.9764
2017-12-28,0.4817
2017-12-29,-2.517
2018-01-02,3.9344
2018-01-03,3.2334
2018-01-04,2.5592
2018-01-05,1.9739
2018-01-08,3.7253
2018-01-09,-1.9365999999999999
2018-01-10,2.1544
2018-01-11,-0.3163
2018-01-12,1.5514999999999999
2018-01-16,-4.0625
2018-01-17,0.1086
2018-01-18,1.0484
2018-01-19,0.1431
2018-01-22,0.0357
2018-01-23,-1.1786
2018-01-24,1.1926
2018-01-25,-1.6785999999999999
2018-01-26,0.7991
2018-01-29,-1.5856
2018-01-30,-1.5379
2018-01-31,3.942
2018-02-01,1.0733
2018-02-02,-3.8938
2018-02-05,-1.5838
2018-02-06,-1.0105
2018-02-07,-4.6503
2018-02-08,-3.2514
2018-02-09,4.5492
2018-02-12,0.196
2018-02-13,-0.7825
2018-02-14,-0.8281
2018-02-15,-0.1988
2018-02-16,0.5578
2018-02-20,-0.4754
2018-02-21,-0.5175
2018-02-22,3.1212
2018-02-23,0.8537
2018-02-26,-2.0008
2018-02-27,-1.4134
2018-02-28,-0.3584
2018-03-01,-0.1599
2018-03-02,0.2802
2018-03-05,1.2375
2018-03-06,1.183
2018-03-07,-2.1044
2018-03-08,0.3981
2018-03-09,2.6963
2018-03-12,-0.0772
2018-03-13,-0.1159
2018-03-14,-0.0774
2018-03-15,-3.4843
2018-03-16,4.3722
2018-03-19,0.0769
2018-03-20,3.4562
2018-03-21,2.2272
2018-03-22,5.5556
2018-03-23,-1.72
2018-03-26,0.84
2018-03-27,0.1041
2018-03-28,0.1734
2018-03-29,-0.9692
2018-04-02,0.0699
2018-04-03,3.0737
2018-04-04,-0.0339
2018-04-05,3.3898
2018-04-06,-0.2295
2018-04-09,0.23
2018-04-10,4.5245999999999995
2018-04-11,1.7252
2018-04-12,-0.4317
2018-04-13,0.8052
2018-04-16,-2.98
2018-04-17,2.1532999999999998
2018-04-18,1.7359
2018-04-19,-0.7617
2018-04-20,2.9168
2018-04-23,2.2076000000000002
2018-04-24,-1.6054
2018-04-25,0.6526
2018-04-26,1.1494
2018-04-27,2.1562
2018-04-30,-2.2818
2018-05-01,-1.5178
2018-05-02,2.3711
2018-05-03,-3.1847
2018-05-04,0.4187
2018-05-07,-1.1316
2018-05-08,1.9277
2018-05-09,3.2801
2018-05-10,0.4006
2018-05-11,-2.3938
2018-05-14,-1.0219
2018-05-15,-7.1386
2018-05-16,-0.2541
2018-05-17,0.3185
2018-05-18,-0.7302
2018-05-21,0.3518
2018-05-22,0.1912
2018-05-23,-0.2545
2018-05-24,-4.1454
2018-05-25,-2.5948
2018-05-29,-2.2199
2018-05-30,2.2005
2018-05-31,-0.9911
2018-06-01,2.0366
2018-06-04,5.2097
2018-06-05,-3.5048
2018-06-06,1.1996
2018-06-07,3.5232
2018-06-08,0.5089
2018-06-11,-3.3861
2018-06-12,-2.4894
2018-06-13,-1.478
2018-06-14,-0.1705
2018-06-15,-3.5519
2018-06-18,2.2309
2018-06-19,-0.4849
2018-06-20,0.5917
2018-06-21,-4.9827
2018-06-22,3.8602
2018-06-25,-0.7363
2018-06-26,4.9099
2018-06-27,-0.101
2018-06-28,-1.6852
2018-06-29,-0.8228
2018-07-02,0.9333
2018-07-03,2.226
2018-07-05,1.005
2018-07-06,0.8624
2018-07-09,3.1569
2018-07-10,1.6895
2018-07-11,-2.9467
2018-07-12,-2.1641
2018-07-13,1.0895
2018-07-16,0.1306
2018-07-17,2.12
2018-07-18,0.0639
2018-07-19,0.8299
2018-07-20,-0.3166
2018-07-23,0.6351
2018-07-24,2.5244999999999997
2018-07-25,1.0157
2018-07-26,0.8227
2018-07-27,1.0577
2018-07-30,0.4486
2018-07-31,2.203
2018-08-01,-3.0585
2018-08-02,-3.9063
2018-08-03,0.5003
2018-08-06,0.3734
2018-08-07,0.713
2018-08-08,1.7852000000000001
2018-08-09,-1.1793
2018-08-10,1.3464
2018-08-13,-4.68
2018-08-14,2.5023999999999997
2018-08-15,-6.6131
2018-08-16,-1.1582
2018-08-17,1.2052
2018-08-20,2.1502
2018-08-21,0.4858
2018-08-22,1.1602000000000001
2018-08-23,-0.0956
2018-08-24,0.5102
2018-08-27,-1.0152
2018-08-28,-0.609
2018-08-29,4.7404
2018-08-30,-0.8929
2018-08-31,-0.5902
2018-09-04,-0.0313
2018-09-05,-0.4064
2018-09-06,-3.5782
2018-09-07,0.2279
2018-09-10,-1.3966
2018-09-11,0.6917
2018-09-12,2.5515
2018-09-13,-1.8182
2018-09-14,1.2021
2018-09-17,0.0963
2018-09-18,-0.0962
2018-09-19,-0.2568
2018-09-20,0.0644
2018-09-21,0.0322
2018-09-24,0.4502
2018-09-25,0.5122
2018-09-26,-0.6051
2018-09-27,-0.5767
2018-09-28,0.5156
2018-10-01,0.9939
2018-10-02,0.0317
2018-10-03,1.3646
2018-10-04,0.0939
2018-10-05,-2.5648999999999997
2018-10-08,1.5409000000000002
2018-10-09,10.3067
2018-10-10,-4.5285
2018-10-11,0.0901
2018-10-12,0.9598
2018-10-15,-2.852
2018-10-16,-1.4067
2018-10-17,-3.1948
2018-10-18,-3.877
2018-10-19,-2.9
2018-10-22,-1.8881000000000001
2018-10-23,-2.9041
2018-10-24,-3.3153
2018-10-25,0.1864
2018-10-26,1.2277
2018-10-29,-5.2922
2018-10-30,1.0089
2018-10-31,3.1502
2018-11-01,0.0745
2018-11-02,1.4142000000000001
2018-11-05,0.8807
2018-11-06,-0.2183
2018-11-07,2.7707
2018-11-08,-2.1994
2018-11-09,-1.9586999999999999
2018-11-12,-0.148
2018-11-13,-10.5595
2018-11-14,1.4499
2018-11-15,5.1041
2018-11-16,-0.0389
2018-11-19,2.4096
2018-11-20,-5.8065
2018-11-21,0.5238
2018-11-23,-1.0421
2018-11-26,-1.5796000000000001
2018-11-27,-0.9053
2018-11-28,2.5747999999999998
2018-11-29,-2.6316
2018-11-30,-1.1227
2018-12-03,6.0135
2018-12-04,-5.95
2018-12-06,-2.868
2018-12-07,-0.4776
2018-12-10,-3.6212999999999997
2018-12-11,-0.5432
2018-12-12,2.731
2018-12-13,-2.3926
2018-12-14,-0.4085
2018-12-17,-0.5469
2018-12-18,-3.5747
2018-12-19,0.3327
2018-12-20,-4.3581
2018-12-21,-5.3492
2018-12-24,-2.1978
2018-12-26,4.2269
2018-12-27,-1.2833999999999999
2018-12-28,1.092
2018-12-31,-1.5947
2019-01-02,7.4229
2019-01-03,0.9246
2019-01-04,5.0145
2019-01-07,0.8724
2019-01-08,-0.9103
2019-01-09,1.0106
2019-01-10,-1.3643
2019-01-11,-1.1987
2019-01-14,1.1199
2019-01-15,1.1998
2019-01-16,-0.1368
2019-01-17,-1.1416
2019-01-18,3.2333
2019-01-22,-0.8501
2019-01-23,-2.0307
2019-01-24,2.9939999999999998
2019-01-25,2.907
2019-01-28,-3.2595
2019-01-29,-2.1563
2019-01-30,1.0101
2019-01-31,-2.1818
2019-02-01,2.4164
2019-02-04,0.5898
2019-02-05,-0.6766
2019-02-06,-0.1817
2019-02-07,-5.4595
2019-02-08,0.5775
2019-02-11,1.5311
2019-02-12,1.0368
2019-02-13,1.8657
2019-02-14,1.4652
2019-02-15,4.0162
2019-02-19,1.8655
2019-02-20,-0.5111
2019-02-21,-0.9418
2019-02-22,1.0372
2019-02-25,-0.9837
2019-02-26,-1.0799
2019-02-27,0.4367
2019-02-28,-0.2609
2019-03-01,2.4847
2019-03-04,0.2977
2019-03-05,0.7209
2019-03-06,-4.2947
2019-03-07,-2.0238
2019-03-08,-4.4454
2019-03-11,5.2632
2019-03-12,2.9018
2019-03-13,2.6898
2019-03-14,0.4225
2019-03-15,-0.2103
2019-03-18,2.656
2019-03-19,0.4928
2019-03-20,-0.2043
2019-03-21,-3.6036
2019-03-22,-6.0323
2019-03-25,0.859
2019-03-26,0.8965
2019-03-27,0.1333
2019-03-28,2.795
2019-03-29,0.0863
2019-04-01,2.113
2019-04-02,-1.1402
2019-04-03,-0.1282
2019-04-04,-0.5988
2019-04-05,3.3133
2019-04-08,0.5414
2019-04-09,-2.4855
2019-04-10,1.1045
2019-04-11,0.042
2019-04-12,3.1079
2019-04-15,-0.2037
2019-04-16,0.9388
2019-04-17,-2.3049
2019-04-18,-3.0215
2019-04-22,2.006
2019-04-23,2.0921
2019-04-24,-3.8933999999999997
2019-04-25,-1.2367
2019-04-26,-0.734
2019-04-29,0.9134
2019-04-30,-3.0172
2019-05-01,-1.7778
2019-05-02,-2.6696999999999997
2019-05-03,3.7192
2019-05-06,-0.8516
2019-05-07,-0.3617
2019-05-08,5.8076
2019-05-09,-0.9863
2019-05-10,-0.2165
2019-05-13,-1.3455
2019-05-14,3.2996
2019-05-15,0.7666
2019-05-16,2.2401
2019-05-17,-0.2067
2019-05-20,1.3256000000000001
2019-05-21,1.4718
2019-05-22,-0.4835
2019-05-23,-7.166
2019-05-24,-1.7008
2019-05-28,-0.2662
2019-05-29,-2.2687
2019-05-30,-1.8662
2019-05-31,-1.1596
2019-06-03,2.1586
2019-06-04,0.735
2019-06-05,-1.1400000000000001
2019-06-06,0.5996
2019-06-07,1.0087
2019-06-10,-0.0908
2019-06-11,0.1817
2019-06-12,-3.2653
2019-06-13,2.4379
2019-06-14,-3.0206
2019-06-17,2.9731
2019-06-18,5.0871
2019-06-19,-0.1744
2019-06-20,3.1892
2019-06-21,-3.1329
2019-06-24,-1.9231
2019-06-25,0.3119
2019-06-26,2.2657
2019-06-27,0.2606
2019-06-28,1.7330999999999999
2019-07-01,2.0869
2019-07-02,-5.4234
2019-07-03,-1.4557
2019-07-05,0.2686
2019-07-08,2.0982
2019-07-09,-1.3118
2019-07-10,1.2849
2019-07-11,1.3998
2019-07-12,1.2511
2019-07-15,-1.3634
2019-07-16,-1.9438
2019-07-17,-4.0969
2019-07-18,-1.7915
2019-07-19,0.421
2019-07-22,1.7233
2019-07-23,1.7399
2019-07-24,2.7903000000000002
2019-07-25,-2.4518
2019-07-26,2.0646
2019-07-29,-0.5717
2019-07-30,0.7519
2019-07-31,0.9219
2019-08-01,-5.1762
2019-08-02,-3.0275
2019-08-05,-5.6764
2019-08-06,-0.8024
2019-08-07,-3.9939
2019-08-08,0.0527
2019-08-09,-0.8421
2019-08-12,-10.138
2019-08-13,-4.5481
2019-08-14,-3.4035
2019-08-15,-2.9468
2019-08-16,5.3465
2019-08-19,2.8195
2019-08-20,-1.8282
2019-08-21,2.7312
2019-08-22,0.9063
2019-08-23,-7.0659
2019-08-26,0.1933
2019-08-27,-1.9293
2019-08-28,3.8689
2019-08-29,2.3359
2019-08-30,-2.7761
2019-09-03,-3.5533
2019-09-04,2.1053
2019-09-05,-2.1263
2019-09-06,-0.0658
2019-09-09,8.0369
2019-09-10,4.4512
2019-09-11,0.5254
2019-09-12,1.9744000000000002
2019-09-13,0.9681
2019-09-16,6.881
2019-09-17,-4.591
2019-09-18,-3.5398
2019-09-19,-3.2683
2019-09-20,-1.7783
2019-09-23,-0.1207
2019-09-24,-4.5921
2019-09-25,1.6465999999999998
2019-09-26,-1.433
2019-09-27,-3.0973
2019-09-30,-1.4351
2019-10-01,-2.7134
2019-10-02,-0.6803
2019-10-03,-0.2055
2019-10-04,-2.3336
2019-10-07,0.2811
2019-10-08,-3.0133
2019-10-09,0.289
2019-10-10,3.5303
2019-10-11,5.9847
2019-10-14,0.0657
2019-10-15,0.9843
2019-10-16,0.9097
2019-10-17,0.7083
2019-10-18,0.1279
2019-10-21,1.0856
2019-10-22,1.7688000000000001
2019-10-23,0.7449
2019-10-24,-2.0333
2019-10-25,-3.2704
2019-10-28,3.7711
2019-10-29,6.8922
2019-10-30,-3.7515
2019-10-31,-1.1571
2019-11-01,5.6068999999999996
2019-11-04,2.1587
2019-11-05,0.0571
2019-11-06,-2.226
2019-11-07,1.1675
2019-11-08,1.1541
2019-11-11,-2.2248
2019-11-12,-15.4026
2019-11-13,-4.8276
2019-11-14,0.6522
2019-11-15,0.0
2019-11-18,-1.0799
2019-11-19,-0.5822
2019-11-20,2.1962
2019-11-21,0.1433
2019-11-22,-0.2146
2019-11-25,5.5197
2019-11-26,1.087
2019-11-27,3.6962
2019-11-29,-0.8425
2019-12-02,0.3268
2019-12-03,-6.5798
2019-12-04,1.7433999999999998
2019-12-05,1.4393
2019-12-06,7.7703
2019-12-09,1.5674000000000001
2019-12-10,-0.1235
2019-12-11,2.1632
2019-12-12,2.8433
2019-12-13,0.0588
2019-12-16,1.1758
2019-12-17,0.7554
2019-12-18,2.9988
2019-12-19,3.9754
2019-12-20,0.6462
2019-12-23,0.7491
2019-12-24,1.8587
2019-12-26,0.4171
2019-12-27,-0.1038
2019-12-30,0.2079
2019-12-31,0.0
2020-01-02,-2.1266
2020-01-03,3.9215999999999998
2020-01-06,3.1107
2020-01-07,-4.1543
2020-01-08,-5.7276
2020-01-09,-1.2589000000000001
2020-01-10,-2.4945
2020-01-13,-0.2843
2020-01-14,-0.9122
2020-01-15,-0.4603
2020-01-16,1.5607
2020-01-17,-1.0245
2020-01-21,-3.6228
2020-01-22,-3.7589
2020-01-23,-0.248
2020-01-24,0.1865
2020-01-27,-0.6824
2020-01-28,0.5621
2020-01-29,-0.9317
2020-01-30,-0.8777
2020-01-31,-3.9848
2020-02-03,0.9223
2020-02-04,2.2846
2020-02-05,2.1698
2020-02-06,-0.0625
2020-02-07,-1.625
2020-02-10,-0.0635
2020-02-11,2.7972
2020-02-12,-0.1855
2020-02-13,-0.6815
2020-02-14,0.9981
2020-02-18,-0.6794
2020-02-19,0.8706
2020-02-20,0.9864
2020-02-21,-3.4188
2020-02-24,-7.5853
2020-02-25,-6.0192
2020-02-26,-1.5284
2020-02-27,-4.4346
2020-02-28,7.4246
2020-03-02,2.1598
2020-03-03,-1.198
2020-03-04,-3.281
2020-03-05,-4.941
2020-03-06,-7.2149
2020-03-09,-22.0736
2020-03-10,-6.0086
2020-03-11,-14.8402
2020-03-12,-14.0751
2020-03-13,4.2122
2020-03-16,-5.9879999999999995
2020-03-17,-3.0255
2020-03-18,-12.8079
2020-03-19,3.3898
2020-03-20,15.1184
2020-03-23,-3.6391999999999998
2020-03-24,6.7323
2020-03-25,-4.9231
2020-03-26,8.5761
2020-03-27,-7.1535
2020-03-30,4.0128
2020-03-31,9.2593
2020-04-01,-14.6893
2020-04-02,6.7881
2020-04-03,-3.2558
2020-04-06,4.6474
2020-04-07,0.7657
2020-04-08,1.8237
2020-04-09,14.6269
2020-04-13,-6.3802
2020-04-14,-9.0403
2020-04-15,-11.1621
2020-04-16,-14.4578
2020-04-17,7.0423
2020-04-20,-2.6316
2020-04-21,-2.1236
2020-04-22,3.1558
2020-04-23,9.5602
2020-04-24,0.1745
2020-04-27,1.0453
2020-04-28,-6.5517
2020-04-29,11.9926
2020-04-30,-5.1071
2020-05-01,-9.0278
2020-05-04,-0.9542
2020-05-05,-1.5413999999999999
2020-05-06,-7.4364
2020-05-07,1.2685
2020-05-08,7.7244
2020-05-11,-4.6512
2020-05-12,-3.252
2020-05-13,-1.0504
2020-05-14,-9.5541
2020-05-15,-3.0516
2020-05-18,9.201
2020-05-19,3.5477
2020-05-20,13.4904
2020-05-21,-2.2641999999999998
2020-05-22,-1.1583
2020-05-26,2.5391
2020-05-27,0.9524
2020-05-28,-1.3208
2020-05-29,-8.7954
2020-06-01,3.5639
2020-06-02,1.2146
2020-06-03,8.6
2020-06-04,22.2836
2020-06-05,18.2229
2020-06-08,5.2229
2020-06-09,-9.4431
2020-06-10,-9.0909
2020-06-11,-10.8824
2020-06-12,7.5908
2020-06-15,-4.1411
2020-06-16,-1.12
2020-06-17,-7.4434000000000005
2020-06-18,2.6224
2020-06-19,1.1925
2020-06-22,-4.7138
2020-06-23,3.0035
2020-06-24,-10.6346
2020-06-25,6.7179
2020-06-26,-5.036
2020-06-29,2.6515
2020-06-30,3.1365
2020-07-01,-4.8301
2020-07-02,2.4436
2020-07-06,2.9358
2020-07-07,-5.7041
2020-07-08,0.0
2020-07-09,-8.3176
2020-07-10,3.299
2020-07-13,1.1976
2020-07-14,5.9172
2020-07-15,5.5866
2020-07-16,-1.0582
2020-07-17,-1.6042999999999998
2020-07-20,-2.1739
2020-07-21,13.3333
2020-07-22,-2.7778
2020-07-23,5.3782
2020-07-24,2.2329
2020-07-27,-1.5601
2020-07-28,-0.9509
2020-07-29,2.4
2020-07-30,-3.4375
2020-07-31,0.6472
