ticker,AY US Equity
2014-10-31,-1.3657
2014-11-03,3.8154
2014-11-04,-7.4689
2014-11-05,0.993
2014-11-06,3.013
2014-11-07,-0.2463
2014-11-10,0.7407
2014-11-11,-2.4816
2014-11-12,1.6965
2014-11-13,-7.4452
2014-11-14,-10.3138
2014-11-17,3.7216
2014-11-18,0.9329
2014-11-19,2.7728
2014-11-20,-0.6226
2014-11-21,1.3923
2014-11-24,0.1716
2014-11-25,2.66
2014-11-26,0.4383
2014-11-28,-5.3374
2014-12-01,-8.2624
2014-12-02,7.1898
2014-12-03,-0.2164
2014-12-04,-0.2891
2014-12-05,2.2109
2014-12-08,-3.9007
2014-12-09,-0.1476
2014-12-10,-0.4065
2014-12-11,-0.8534
2014-12-12,-3.4431
2014-12-15,0.9302
2014-12-16,-2.8802
2014-12-17,2.2934
2014-12-18,-0.3865
2014-12-19,-0.5433
2014-12-22,-0.5462
2014-12-23,0.9808
2014-12-24,0.0
2014-12-26,0.7382
2014-12-29,1.8126
2014-12-30,2.8409
2014-12-31,0.6262
2015-01-02,1.94
2015-01-05,-4.5961
2015-01-06,2.484
2015-01-07,2.4238
2015-01-08,-2.9043
2015-01-09,7.6809
2015-01-12,-2.7778
2015-01-13,10.4056
2015-01-14,1.4377
2015-01-15,-0.7874
2015-01-16,1.2063
2015-01-20,-0.6587
2015-01-21,2.2419000000000002
2015-01-22,0.4941
2015-01-23,4.7326
2015-01-26,2.6995
2015-01-27,-0.0286
2015-01-28,-1.4861
2015-01-29,-1.7987
2015-01-30,-2.7474
2015-02-02,1.2454
2015-02-03,-0.39
2015-02-04,-0.0301
2015-02-05,-0.1506
2015-02-06,-2.8365
2015-02-09,1.1491
2015-02-10,4.4519
2015-02-11,-2.1164
2015-02-12,3.0631
2015-02-13,0.2331
2015-02-17,-1.3663
2015-02-18,2.2694
2015-02-19,-0.0865
2015-02-20,0.1731
2015-02-23,-3.7720000000000002
2015-02-24,1.8253
2015-02-25,-1.9712
2015-02-26,-2.4773
2015-02-27,1.5798999999999999
2015-03-02,-0.6709
2015-03-03,0.1228
2015-03-04,0.0307
2015-03-05,2.4218
2015-03-06,-1.1673
2015-03-09,-0.6663
2015-03-10,-0.8841
2015-03-11,-0.2153
2015-03-12,2.3736
2015-03-13,-2.9208
2015-03-16,1.861
2015-03-17,1.827
2015-03-18,1.5550000000000002
2015-03-19,-2.2674
2015-03-20,2.4405
2015-03-23,-0.9412
2015-03-24,-0.8907
2015-03-25,-2.157
2015-03-26,-0.3368
2015-03-27,4.0553
2015-03-30,-0.561
2015-03-31,0.2969
2015-04-01,1.0657
2015-04-02,0.4394
2015-04-06,-0.1167
2015-04-07,-0.1168
2015-04-08,0.5846
2015-04-09,0.7556
2015-04-10,1.4422
2015-04-13,0.7677
2015-04-14,-0.5926
2015-04-15,0.8799
2015-04-16,-0.3236
2015-04-17,-1.1715
2015-04-20,0.7426
2015-04-21,-0.1701
2015-04-22,-0.0852
2015-04-23,-0.938
2015-04-24,-0.3443
2015-04-27,0.0
2015-04-28,0.2016
2015-04-29,-0.977
2015-04-30,-1.5960999999999999
2015-05-01,-1.1206
2015-05-04,1.5508
2015-05-05,0.2056
2015-05-06,-1.6999
2015-05-07,1.8784
2015-05-08,3.5996
2015-05-11,2.1751
2015-05-12,0.6912
2015-05-13,0.0824
2015-05-14,1.8656000000000001
2015-05-15,0.3771
2015-05-18,0.0
2015-05-19,-0.0805
2015-05-20,2.8733
2015-05-21,-0.8353
2015-05-22,1.0792
2015-05-26,0.026
2015-05-27,1.4319
2015-05-28,0.4661
2015-05-29,-0.9278
2015-06-01,-0.8845
2015-06-02,-1.4173
2015-06-03,-1.7572
2015-06-04,-1.6802000000000001
2015-06-05,-0.2205
2015-06-08,-1.4641
2015-06-09,-0.1682
2015-06-10,0.8705
2015-06-11,0.1949
2015-06-12,-1.3336999999999999
2015-06-15,1.7178
2015-06-16,0.9967
2015-06-17,0.5757
2015-06-18,-0.2998
2015-06-19,-1.2575
2015-06-22,0.3322
2015-06-23,-2.511
2015-06-24,-0.9057
2015-06-25,0.0857
2015-06-26,-3.3676
2015-06-29,-4.8435
2015-06-30,-2.7933
2015-07-01,2.0434
2015-07-02,-0.9387
2015-07-06,1.0739
2015-07-07,0.9375
2015-07-08,-1.0526
2015-07-09,0.8448
2015-07-10,-0.031
2015-07-13,0.2173
2015-07-14,-0.3716
2015-07-15,-1.4299
2015-07-16,-0.5992
2015-07-17,-2.1891
2015-07-20,-3.276
2015-07-21,-1.1066
2015-07-22,-2.0346
2015-07-23,-1.6615
2015-07-24,-4.6463
2015-07-27,-0.7014
2015-07-28,0.7435
2015-07-29,-0.369
2015-07-30,0.1852
2015-07-31,-6.1738
2015-08-03,-2.7580999999999998
2015-08-04,-5.9562
2015-08-05,3.2745
2015-08-06,-10.096
2015-08-07,4.5476
2015-08-10,2.9294000000000002
2015-08-11,-2.0699
2015-08-12,3.963
2015-08-13,1.6095000000000002
2015-08-14,-6.1276
2015-08-17,-1.421
2015-08-18,-3.2883
2015-08-19,-1.3041
2015-08-20,-3.7754
2015-08-21,-2.6484
2015-08-24,-3.2746
2015-08-25,4.375
2015-08-26,8.2834
2015-08-27,2.77
2015-08-28,5.2535
2015-08-31,-1.2153
2015-09-01,-3.7346
2015-09-02,2.8754
2015-09-03,-0.7986
2015-09-04,-3.8462
2015-09-08,-8.0
2015-09-09,-0.7078
2015-09-10,-3.7169
2015-09-11,-0.6346
2015-09-14,2.2352
2015-09-15,0.6247
2015-09-16,-0.1552
2015-09-17,1.9171
2015-09-18,-1.6777
2015-09-21,-4.8087
2015-09-22,-4.7257
2015-09-23,5.8153
2015-09-24,-0.2155
2015-09-25,-7.2354
2015-09-28,-3.8417
2015-09-29,-0.7264
2015-09-30,0.9146
2015-10-01,0.0
2015-10-02,9.1239
2015-10-05,5.4264
2015-10-06,3.2563
2015-10-07,0.9664
2015-10-08,4.4836
2015-10-09,1.7358
2015-10-12,-4.8341
2015-10-13,-1.1454
2015-10-14,-1.0579
2015-10-15,-0.3055
2015-10-16,0.8172
2015-10-19,2.1277
2015-10-20,0.2976
2015-10-21,-5.3412
2015-10-22,-2.8213
2015-10-23,1.2903
2015-10-26,-1.0085
2015-10-27,-1.9839
2015-10-28,5.3063
2015-10-29,-2.4416
2015-10-30,-1.3312
2015-11-02,3.9935
2015-11-03,5.5527
2015-11-04,1.3274
2015-11-05,-5.3857
2015-11-06,6.7179
2015-11-09,1.2013
2015-11-10,-0.2374
2015-11-11,-0.238
2015-11-12,-4.0076
2015-11-13,-2.9324
2015-11-16,-0.7168
2015-11-17,-8.2001
2015-11-18,6.1798
2015-11-19,-2.1693
2015-11-20,-7.6257
2015-11-23,2.459
2015-11-24,-0.2857
2015-11-25,-9.9713
2015-11-27,-2.8141
2015-11-30,-2.4916
2015-12-01,10.6354
2015-12-02,-5.1186
2015-12-03,0.3289
2015-12-04,-2.7541
2015-12-07,-4.5853
2015-12-08,0.0
2015-12-09,2.1201
2015-12-10,6.2284
2015-12-11,-2.215
2015-12-14,-2.0653
2015-12-15,8.7755
2015-12-16,6.5041
2015-12-17,1.5854
2015-12-18,3.0058
2015-12-21,3.2548
2015-12-22,0.3261
2015-12-23,1.9502000000000002
2015-12-24,0.8502
2015-12-28,0.2107
2015-12-29,0.4732
2015-12-30,0.5756
2015-12-31,0.3642
2016-01-04,-3.4733
2016-01-05,-1.3426
2016-01-06,-2.0686
2016-01-07,-2.7237
2016-01-08,0.8571
2016-01-11,-0.4533
2016-01-12,0.1138
2016-01-13,-1.8761
2016-01-14,0.1738
2016-01-15,-3.8750999999999998
2016-01-19,0.9627
2016-01-20,2.801
2016-01-21,0.4058
2016-01-22,5.485
2016-01-25,-3.8862
2016-01-26,0.0
2016-01-27,-0.6264
2016-01-28,2.0057
2016-01-29,-4.7753
2016-02-01,1.7699
2016-02-02,-7.7681000000000004
2016-02-03,3.2684
2016-02-04,2.5563000000000002
2016-02-05,0.4748
2016-02-08,-5.3751
2016-02-09,-4.432
2016-02-10,-2.9393000000000002
2016-02-11,-8.1427
2016-02-12,0.5861
2016-02-16,6.4093
2016-02-17,8.282
2016-02-18,2.7180999999999997
2016-02-19,-1.7846
2016-02-22,0.0
2016-02-23,-1.7544
2016-02-24,-1.2117
2016-02-25,3.7443999999999997
2016-02-26,0.56
2016-02-29,3.7748
2016-03-01,-5.2475
2016-03-02,6.4191
2016-03-03,-0.9462
2016-03-04,-4.4776
2016-03-07,1.5625
2016-03-08,-1.6615
2016-03-09,4.8185
2016-03-10,7.4627
2016-03-11,-0.7222
2016-03-14,-0.6156
2016-03-15,-0.2252
2016-03-16,0.3386
2016-03-17,2.4184
2016-03-18,-3.4047
2016-03-21,0.8243
2016-03-22,1.0995
2016-03-23,-2.9002
2016-03-24,0.919
2016-03-28,0.9676
2016-03-29,4.0023
2016-03-30,-2.981
2016-03-31,-0.6704
2016-04-01,-3.3746
2016-04-04,-3.1432
2016-04-05,-0.9615
2016-04-06,1.4563
2016-04-07,-1.1364
2016-04-08,1.2704
2016-04-11,-1.4934
2016-04-12,3.3354
2016-04-13,2.4061
2016-04-14,3.3238
2016-04-15,2.1631
2016-04-18,0.3257
2016-04-19,-1.0281
2016-04-20,0.7108
2016-04-21,0.7058
2016-04-22,0.6469
2016-04-25,-2.2496
2016-04-26,1.863
2016-04-27,0.8607
2016-04-28,-0.64
2016-04-29,-3.2206
2016-05-02,-0.7765
2016-05-03,-3.9687
2016-05-04,-0.9895
2016-05-05,-0.823
2016-05-06,-0.1778
2016-05-09,-1.6627
2016-05-10,2.4758
2016-05-11,-3.2999
2016-05-12,-1.8891
2016-05-13,2.1739
2016-05-16,0.1824
2016-05-17,0.9709
2016-05-18,1.1418
2016-05-19,6.8925
2016-05-20,-0.2223
2016-05-23,-0.3343
2016-05-24,-0.559
2016-05-25,-1.5177
2016-05-26,0.4566
2016-05-27,1.3068
2016-05-31,0.8413
2016-06-01,-0.7786
2016-06-02,0.6726
2016-06-03,0.2227
2016-06-06,-0.2222
2016-06-07,-0.167
2016-06-08,0.3346
2016-06-09,-0.8338
2016-06-10,-4.148
2016-06-13,-0.5848
2016-06-14,0.5294
2016-06-15,0.4096
2016-06-16,1.049
2016-06-17,3.4025
2016-06-20,0.8366
2016-06-21,1.1062
2016-06-22,-0.7659
2016-06-23,2.0397
2016-06-24,-6.3209
2016-06-27,-6.2284
2016-06-28,5.3506
2016-06-29,7.1804
2016-06-30,1.1983
2016-07-01,2.3143000000000002
2016-07-05,0.4734
2016-07-06,1.0995
2016-07-07,0.2589
2016-07-08,4.9587
2016-07-11,2.1654
2016-07-12,-2.5048
2016-07-13,-1.1858
2016-07-14,-0.5
2016-07-15,0.5025
2016-07-18,0.55
2016-07-19,-1.3426
2016-07-20,1.8649
2016-07-21,1.6823000000000001
2016-07-22,1.0706
2016-07-25,-0.4815
2016-07-26,0.5322
2016-07-27,-1.155
2016-07-28,-0.925
2016-07-29,-0.9828
2016-08-01,-1.9355
2016-08-02,-0.8603
2016-08-03,0.7147
2016-08-04,0.5068
2016-08-05,2.824
2016-08-08,-1.2261
2016-08-09,0.3476
2016-08-10,-1.8308
2016-08-11,-0.3528
2016-08-12,-1.6692
2016-08-15,1.1831
2016-08-16,-2.0844
2016-08-17,0.2596
2016-08-18,0.6214
2016-08-19,-0.9264
2016-08-22,-0.6234
2016-08-23,1.9864000000000002
2016-08-24,-1.2814
2016-08-25,-0.2077
2016-08-26,-0.4683
2016-08-29,-2.2478
2016-08-30,1.1407
2016-08-31,1.5575
2016-09-01,-0.6346
2016-09-02,1.2241
2016-09-06,0.7361
2016-09-07,1.357
2016-09-08,1.3902999999999999
2016-09-09,-3.2504
2016-09-12,-0.8399
2016-09-13,-0.7411
2016-09-14,1.3333
2016-09-15,-1.6316000000000002
2016-09-16,-1.7657
2016-09-19,-0.7625
2016-09-20,0.2195
2016-09-21,0.8215
2016-09-22,2.2271
2016-09-23,0.9564
2016-09-26,0.0526
2016-09-27,0.0
2016-09-28,1.5255
2016-09-29,-1.5026000000000002
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-1.2625
2016-10-05,1.2254
2016-10-06,-1.3158
2016-10-07,-1.3867
2016-10-10,0.1082
2016-10-11,-1.0265
2016-10-12,-2.893
2016-10-13,0.8432
2016-10-14,0.7246
2016-10-17,0.0
2016-10-18,2.6563
2016-10-19,0.593
2016-10-20,-0.268
2016-10-21,-0.1075
2016-10-24,-0.8069
2016-10-25,-1.1388
2016-10-26,-2.4136
2016-10-27,0.0562
2016-10-28,-0.2247
2016-10-31,1.2387
2016-11-01,-1.3348
2016-11-02,-1.5784
2016-11-03,-1.6609
2016-11-04,4.1350999999999996
2016-11-07,0.6152
2016-11-08,0.0
2016-11-09,-4.7248
2016-11-10,-1.8086
2016-11-11,0.3565
2016-11-14,6.3943
2016-11-15,0.6121
2016-11-16,-0.4425
2016-11-17,-0.5556
2016-11-18,-0.2235
2016-11-21,0.9518
2016-11-22,1.6639
2016-11-23,3.6007
2016-11-25,-0.158
2016-11-28,0.3323
2016-11-29,-3.4464
2016-11-30,-0.4942
2016-12-01,-1.766
2016-12-02,-0.3933
2016-12-05,-1.9741
2016-12-06,-0.1726
2016-12-07,0.9798
2016-12-08,3.4817
2016-12-09,0.2206
2016-12-12,-1.3209
2016-12-13,-0.2231
2016-12-14,0.0559
2016-12-15,0.5028
2016-12-16,4.0578
2016-12-19,3.6859
2016-12-20,0.5667
2016-12-21,-1.332
2016-12-22,-0.6231
2016-12-23,1.1494
2016-12-27,0.8781
2016-12-28,-3.1746
2016-12-29,2.3268
2016-12-30,0.0
2017-01-03,0.6202
2017-01-04,1.0272
2017-01-05,0.6101
2017-01-06,1.0106
2017-01-09,0.3502
2017-01-10,1.1466
2017-01-11,-2.76
2017-01-12,-1.0137
2017-01-13,1.4337
2017-01-17,7.4205
2017-01-18,0.3289
2017-01-19,-0.1405
2017-01-20,1.5478
2017-01-23,-0.2771
2017-01-24,0.9264
2017-01-25,0.6425
2017-01-26,-0.7296
2017-01-27,-0.9187
2017-01-30,-1.4372
2017-01-31,0.6585
2017-02-01,-0.4206
2017-02-02,0.7039
2017-02-03,1.5843
2017-02-06,-1.422
2017-02-07,-2.3266999999999998
2017-02-08,1.3816
2017-02-09,-1.5508
2017-02-10,0.1909
2017-02-13,0.6193
2017-02-14,0.1894
2017-02-15,0.1418
2017-02-16,-0.0472
2017-02-17,0.6138
2017-02-21,1.8771
2017-02-22,-1.8885
2017-02-23,1.0329
2017-02-24,1.5335
2017-02-27,-0.2288
2017-02-28,-0.1835
2017-03-01,-3.5846
2017-03-02,-0.143
2017-03-03,0.3382
2017-03-06,-0.1926
2017-03-07,0.3377
2017-03-08,-0.4808
2017-03-09,-0.2415
2017-03-10,2.5666
2017-03-13,-0.661
2017-03-14,-0.4278
2017-03-15,1.6229
2017-03-16,0.9864
2017-03-17,0.7907
2017-03-20,-2.5381
2017-03-21,-1.089
2017-03-22,0.6223
2017-03-23,0.9515
2017-03-24,1.2253
2017-03-27,-1.3035
2017-03-28,-0.9906
2017-03-29,1.2863
2017-03-30,-1.5051999999999999
2017-03-31,0.0955
2017-04-03,-0.7156
2017-04-04,0.913
2017-04-05,-0.0952
2017-04-06,-0.5243
2017-04-07,-2.252
2017-04-10,0.0
2017-04-11,0.6373
2017-04-12,1.7534999999999998
2017-04-13,-1.5796999999999999
2017-04-17,2.1401
2017-04-18,-1.2857
2017-04-19,-1.7849
2017-04-20,-1.1297
2017-04-21,0.0994
2017-04-24,0.794
2017-04-25,0.3939
2017-04-26,1.079
2017-04-27,1.5526
2017-04-28,-0.43
2017-05-01,-1.4875
2017-05-02,-0.7793
2017-05-03,-1.8164
2017-05-04,0.9
2017-05-05,1.0406
2017-05-08,-1.2751000000000001
2017-05-09,-2.4839
2017-05-10,0.0
2017-05-11,-0.917
2017-05-12,2.2622
2017-05-15,3.1171
2017-05-16,-2.8766
2017-05-17,0.8032
2017-05-18,-1.8923999999999999
2017-05-19,0.8122
2017-05-22,1.4099
2017-05-23,0.993
2017-05-24,1.4748999999999999
2017-05-25,0.0484
2017-05-26,0.5811
2017-05-30,0.0487
2017-05-31,1.7534999999999998
2017-06-01,0.6223
2017-06-02,-0.1903
2017-06-05,-1.001
2017-06-06,0.6259
2017-06-07,0.1435
2017-06-08,0.3822
2017-06-09,-0.0476
2017-06-12,0.9524
2017-06-13,0.4717
2017-06-14,-2.2535
2017-06-15,-0.4323
2017-06-16,-1.1577
2017-06-19,-0.0976
2017-06-20,-0.9282
2017-06-21,-0.8383
2017-06-22,0.3481
2017-06-23,5.2527
2017-06-26,1.177
2017-06-27,-0.9772
2017-06-28,-0.9868
2017-06-29,1.5662
2017-06-30,-0.1869
2017-07-03,-1.3109
2017-07-05,-1.9449999999999998
2017-07-06,-1.4514
2017-07-07,-0.8346
2017-07-10,-0.396
2017-07-11,-0.5964
2017-07-12,1.4
2017-07-13,-0.3945
2017-07-14,0.5446
2017-07-17,0.4431
2017-07-18,2.7451
2017-07-19,-0.9542
2017-07-20,-0.289
2017-07-21,0.5314
2017-07-24,0.3364
2017-07-25,-0.4789
2017-07-26,-0.0481
2017-07-27,1.2518
2017-07-28,4.0894
2017-07-31,-1.2791000000000001
2017-08-01,-0.1851
2017-08-02,1.2517
2017-08-03,1.6026
2017-08-04,-0.5408
2017-08-07,-0.3625
2017-08-08,-1.0914
2017-08-09,-2.6207000000000003
2017-08-10,-0.4721
2017-08-11,0.1898
2017-08-14,1.1364
2017-08-15,-0.3745
2017-08-16,0.235
2017-08-17,-1.6409
2017-08-18,-0.143
2017-08-21,1.7184
2017-08-22,0.5631
2017-08-23,-0.6066
2017-08-24,-0.7981
2017-08-25,1.0885
2017-08-28,-0.5618
2017-08-29,-0.0942
2017-08-30,-1.145
2017-08-31,0.1931
2017-09-01,0.7225
2017-09-05,-0.4782
2017-09-06,-0.865
2017-09-07,0.3878
2017-09-08,0.3863
2017-09-11,0.2886
2017-09-12,-1.3909
2017-09-13,-0.0973
2017-09-14,-2.483
2017-09-15,-0.8987
2017-09-18,-0.3526
2017-09-19,-0.2528
2017-09-20,0.0
2017-09-21,0.5068
2017-09-22,0.4539
2017-09-25,-0.3012
2017-09-26,-0.1007
2017-09-27,0.0504
2017-09-28,-1.4106
2017-09-29,0.6643
2017-10-02,-0.8629
2017-10-03,-0.4608
2017-10-04,0.0
2017-10-05,5.0412
2017-10-06,0.9305
2017-10-09,-1.8923
2017-10-10,1.2859
2017-10-11,-0.4395
2017-10-12,2.0108
2017-10-13,-0.0962
2017-10-16,1.2993000000000001
2017-10-17,1.7577
2017-10-18,0.9804
2017-10-19,-0.601
2017-10-20,1.2093
2017-10-23,-0.8732
2017-10-24,2.2717
2017-10-25,-0.1813
2017-10-26,0.3633
2017-10-27,0.724
2017-10-30,0.0898
2017-10-31,0.4488
2017-11-01,0.0447
2017-11-02,3.0817
2017-11-03,0.26
2017-11-06,0.6482
2017-11-07,-1.331
2017-11-08,1.2185
2017-11-09,0.258
2017-11-10,0.6861
2017-11-13,0.1704
2017-11-14,-0.0425
2017-11-15,0.0851
2017-11-16,-0.68
2017-11-17,-2.439
2017-11-20,0.3947
2017-11-21,-0.0437
2017-11-22,0.4371
2017-11-24,0.0
2017-11-27,-0.7398
2017-11-28,0.833
2017-11-29,-1.0
2017-11-30,-0.0445
2017-12-01,-0.4005
2017-12-04,-2.0107
2017-12-05,0.1368
2017-12-06,-0.4098
2017-12-07,0.0457
2017-12-08,-1.0512
2017-12-11,-0.6928
2017-12-12,-0.7442
2017-12-13,0.656
2017-12-14,0.3724
2017-12-15,-1.5306
2017-12-18,-0.3768
2017-12-19,-2.1277
2017-12-20,1.4493
2017-12-21,-0.1429
2017-12-22,0.1907
2017-12-26,-0.1428
2017-12-27,-0.286
2017-12-28,0.4302
2017-12-29,0.9519
2018-01-02,-0.33
2018-01-03,-0.9461
2018-01-04,2.4355
2018-01-05,0.4662
2018-01-08,0.7425
2018-01-09,-1.2897
2018-01-10,-1.0266
2018-01-11,-0.1886
2018-01-12,-0.4724
2018-01-16,-1.0916
2018-01-17,0.6238
2018-01-18,0.2384
2018-01-19,1.0942
2018-01-22,0.2824
2018-01-23,0.3754
2018-01-24,-1.8233000000000001
2018-01-25,-0.0952
2018-01-26,-0.572
2018-01-29,0.5753
2018-01-30,0.0953
2018-01-31,0.381
2018-02-01,-0.4744
2018-02-02,-1.4776
2018-02-05,-2.2254
2018-02-06,0.5443
2018-02-07,-1.5748
2018-02-08,-1.55
2018-02-09,0.3047
2018-02-12,0.4557
2018-02-13,0.1008
2018-02-14,0.0
2018-02-15,1.4099
2018-02-16,1.291
2018-02-20,-1.7647
2018-02-21,-0.3493
2018-02-22,-1.3519999999999999
2018-02-23,1.5735999999999999
2018-02-26,-1.4993
2018-02-27,-0.0507
2018-02-28,-0.3553
2018-03-01,1.8338999999999999
2018-03-02,0.05
2018-03-05,2.15
2018-03-06,-0.3426
2018-03-07,-4.3959
2018-03-08,-1.3614
2018-03-09,1.9271
2018-03-12,0.7665
2018-03-13,-0.5578
2018-03-14,-0.357
2018-03-15,0.8956
2018-03-16,1.2427
2018-03-19,-0.2036
2018-03-20,0.357
2018-03-21,-0.0508
2018-03-22,-0.4575
2018-03-23,-1.2768
2018-03-26,0.8277
2018-03-27,0.8722
2018-03-28,-0.3052
2018-03-29,-0.102
2018-04-02,-0.4597
2018-04-03,1.7445
2018-04-04,-0.2521
2018-04-05,0.9606
2018-04-06,-0.4507
2018-04-09,0.0
2018-04-10,0.3018
2018-04-11,-0.1003
2018-04-12,-1.8072
2018-04-13,0.1022
2018-04-16,0.4597
2018-04-17,2.9487
2018-04-18,0.5926
2018-04-19,-0.9818
2018-04-20,0.1487
2018-04-23,0.7178
2018-04-24,-0.4178
2018-04-25,-0.5429
2018-04-26,0.4467
2018-04-27,-0.1976
2018-04-30,-0.5446
2018-05-01,-0.9955
2018-05-02,-0.3017
2018-05-03,-0.0504
2018-05-04,1.0091
2018-05-07,0.5495
2018-05-08,-1.1426
2018-05-09,-0.2513
2018-05-10,1.6120999999999999
2018-05-11,-0.2975
2018-05-14,-0.2486
2018-05-15,-0.5484
2018-05-16,-1.1028
2018-05-17,-1.2671000000000001
2018-05-18,0.616
2018-05-21,-0.6122
2018-05-22,0.1027
2018-05-23,0.0513
2018-05-24,-0.1025
2018-05-25,-0.1539
2018-05-29,-1.2333
2018-05-30,1.1967
2018-05-31,-0.1045
2018-06-01,-0.7849
2018-06-04,-0.1055
2018-06-05,0.264
2018-06-06,2.4223
2018-06-07,1.6966999999999999
2018-06-08,0.5561
2018-06-11,0.6033
2018-06-12,1.2993999999999999
2018-06-13,-0.3453
2018-06-14,0.8911
2018-06-15,-0.736
2018-06-18,-0.7415
2018-06-19,-0.5478
2018-06-20,0.3005
2018-06-21,0.4493
2018-06-22,0.6461
2018-06-25,0.642
2018-06-26,0.0491
2018-06-27,-0.9318
2018-06-28,-0.8416
2018-06-29,0.7489
2018-07-02,-0.5451
2018-07-03,1.2456
2018-07-05,0.5413
2018-07-06,2.4963
2018-07-09,-1.1939
2018-07-10,1.1116
2018-07-11,-0.1434
2018-07-12,-0.0957
2018-07-13,-2.3
2018-07-16,-0.3433
2018-07-17,-0.7874
2018-07-18,-0.3472
2018-07-19,0.0498
2018-07-20,-0.8458
2018-07-23,-1.6558000000000002
2018-07-24,0.7653
2018-07-25,0.2532
2018-07-26,1.2121
2018-07-27,1.1976
2018-07-30,0.641
2018-07-31,0.6859
2018-08-01,0.0973
2018-08-02,-0.4861
2018-08-03,0.8061
2018-08-06,1.8173
2018-08-07,-1.1899
2018-08-08,-0.0482
2018-08-09,0.3373
2018-08-10,-0.2402
2018-08-13,-1.5407
2018-08-14,1.1247
2018-08-15,0.3385
2018-08-16,-1.8313000000000001
2018-08-17,1.1291
2018-08-20,0.7767
2018-08-21,0.2408
2018-08-22,-1.5857999999999999
2018-08-23,1.0254
2018-08-24,-0.0483
2018-08-27,0.1934
2018-08-28,-0.8687
2018-08-29,0.9737
2018-08-30,0.0964
2018-08-31,1.0529
2018-09-04,0.315
2018-09-05,-0.628
2018-09-06,-0.2917
2018-09-07,-0.5363
2018-09-10,0.3922
2018-09-11,0.5859
2018-09-12,0.4854
2018-09-13,0.0483
2018-09-14,1.5693000000000001
2018-09-17,-0.9746
2018-09-18,-1.1042
2018-09-19,0.0
2018-09-20,0.7282
2018-09-21,-1.3976
2018-09-24,-0.0489
2018-09-25,-0.5868
2018-09-26,0.0
2018-09-27,1.033
2018-09-28,0.1947
2018-10-01,-0.5345
2018-10-02,0.4885
2018-10-03,-0.3889
2018-10-04,-1.0737
2018-10-05,0.0493
2018-10-08,0.2465
2018-10-09,-0.3935
2018-10-10,-0.7901
2018-10-11,-1.4933
2018-10-12,0.2527
2018-10-15,0.0252
2018-10-16,2.3432
2018-10-17,-1.034
2018-10-18,-0.597
2018-10-19,0.951
2018-10-22,-0.6941
2018-10-23,-1.9969999999999999
2018-10-24,0.3057
2018-10-25,-0.4571
2018-10-26,-1.6837
2018-10-29,1.5049000000000001
2018-10-30,0.2045
2018-10-31,0.051
2018-11-01,0.102
2018-11-02,-1.6301999999999999
