ticker,SD US Equity
2008-03-31,0.8761
2008-04-01,-1.7114
2008-04-02,1.6632
2008-04-03,-0.0256
2008-04-04,1.7643
2008-04-07,0.5025
2008-04-08,0.3
2008-04-09,7.9262
2008-04-10,0.6005
2008-04-11,1.6529
2008-04-14,0.9259
2008-04-15,-0.6937
2008-04-16,0.5633
2008-04-17,-0.6274
2008-04-18,3.1567
2008-04-21,-0.6776
2008-04-22,-1.4525000000000001
2008-04-23,1.4962
2008-04-24,-3.9604
2008-04-25,3.6884
2008-04-28,3.8665000000000003
2008-04-29,-2.5526
2008-04-30,-1.3752
2008-05-01,-0.7083
2008-05-02,3.9679
2008-05-05,0.3859
2008-05-06,3.1397
2008-05-07,-1.0147
2008-05-08,3.4519
2008-05-09,1.5774
2008-05-12,-3.8622
2008-05-13,1.7187999999999999
2008-05-14,0.2036
2008-05-15,-2.5803000000000003
2008-05-16,0.7925
2008-05-19,0.2276
2008-05-20,3.7984999999999998
2008-05-21,-1.074
2008-05-22,-1.1661
2008-05-23,3.2343
2008-05-27,5.7143
2008-05-28,4.6039
2008-05-29,-2.1739
2008-05-30,0.1821
2008-06-02,4.4909
2008-06-03,-0.6612
2008-06-04,-3.836
2008-06-05,5.5556
2008-06-06,3.2096999999999998
2008-06-09,2.2237
2008-06-10,-1.5865
2008-06-11,2.2104
2008-06-12,-1.3008
2008-06-13,3.1631
2008-06-16,1.2934999999999999
2008-06-17,2.2387
2008-06-18,5.6901
2008-06-19,-4.4937000000000005
2008-06-20,0.0
2008-06-23,2.3526
2008-06-24,-2.2984999999999998
2008-06-25,-2.9177999999999997
2008-06-26,-3.4618
2008-06-27,3.6023
2008-06-30,1.6048
2008-07-01,4.7693
2008-07-02,-2.3648
2008-07-03,-5.2982
2008-07-07,-6.0902
2008-07-08,-2.5872
2008-07-09,-0.8737
2008-07-10,5.9228
2008-07-11,2.2799
2008-07-14,-1.5131999999999999
2008-07-15,-2.5112
2008-07-16,-5.0669
2008-07-17,-9.1217
2008-07-18,1.316
2008-07-21,3.3928
2008-07-22,-4.0315
2008-07-23,-9.3982
2008-07-24,1.9193
2008-07-25,1.3331
2008-07-28,0.2715
2008-07-29,-1.1454
2008-07-30,4.2553
2008-07-31,-1.2124
2008-08-01,-1.4931
2008-08-04,-9.2193
2008-08-05,-1.8756
2008-08-06,5.5944
2008-08-07,0.1104
2008-08-08,-17.1114
2008-08-11,-11.8117
2008-08-12,3.2579000000000002
2008-08-13,2.7169
2008-08-14,-5.5461
2008-08-15,2.6498
2008-08-18,-8.4189
2008-08-19,4.4202
2008-08-20,5.0613
2008-08-21,2.8029
2008-08-22,-2.0165
2008-08-25,0.6377
2008-08-26,4.1475
2008-08-27,2.323
2008-08-28,-3.3514
2008-08-29,-2.1253
2008-09-02,-8.9714
2008-09-03,-7.533
2008-09-04,-6.7549
2008-09-05,7.4263
2008-09-08,-7.5568
2008-09-09,-13.8563
2008-09-10,5.7447
2008-09-11,0.0
2008-09-12,1.5694
2008-09-15,-12.7575
2008-09-16,-2.2252
2008-09-17,2.183
2008-09-18,5.6364
2008-09-19,10.241
2008-09-22,1.8735
2008-09-23,-7.0881
2008-09-24,-1.6907
2008-09-25,1.6779
2008-09-26,-8.6221
2008-09-29,-18.4199
2008-09-30,8.4671
2008-10-01,-10.357099999999999
2008-10-02,-14.2288
2008-10-03,0.3318
2008-10-06,-2.5794
2008-10-07,-14.8676
2008-10-08,11.4035
2008-10-09,-12.8132
2008-10-10,-3.1199
2008-10-13,26.0169
2008-10-14,-10.8944
2008-10-15,-24.5283
2008-10-16,5.7
2008-10-17,9.9338
2008-10-20,7.4871
2008-10-21,-2.7222
2008-10-22,-15.9671
2008-10-23,-2.0568
2008-10-24,-4.3
2008-10-27,-5.1202
2008-10-28,6.1674
2008-10-29,9.0249
2008-10-30,-0.5709
2008-10-31,2.3923
2008-11-03,-7.6636
2008-11-04,14.2713
2008-11-05,9.1231
2008-11-06,-18.9123
2008-11-07,3.003
2008-11-10,4.5675
2008-11-11,-2.6022
2008-11-12,-9.7328
2008-11-13,20.9302
2008-11-14,-11.9755
2008-11-17,0.4965
2008-11-18,1.4822
2008-11-19,-16.4557
2008-11-20,-33.7995
2008-11-21,35.7394
2008-11-24,6.096
2008-11-25,-4.6455
2008-11-26,18.7179
2008-11-28,-4.3197
2008-12-01,-14.8984
2008-12-02,0.3979
2008-12-03,-4.6235
2008-12-04,-19.3906
2008-12-05,-7.732
2008-12-08,12.1043
2008-12-09,-2.3256
2008-12-10,14.2857
2008-12-11,-8.9286
2008-12-12,-2.451
2008-12-15,5.1926
2008-12-16,4.7771
2008-12-17,-2.7356
2008-12-18,-7.8125
2008-12-19,7.7966
2008-12-22,-12.2642
2008-12-23,0.7168
2008-12-24,-0.5338
2008-12-26,-0.7156
2008-12-29,-0.1802
2008-12-30,0.722
2008-12-31,10.2151
2009-01-02,8.6179
2009-01-05,14.8204
2009-01-06,10.0391
2009-01-07,-6.3981
2009-01-08,-0.1266
2009-01-09,-0.507
2009-01-12,-10.7006
2009-01-13,1.2839
2009-01-14,-9.7183
2009-01-15,0.312
2009-01-16,2.1773
2009-01-20,-11.719899999999999
2009-01-21,16.7241
2009-01-22,-2.0679
2009-01-23,7.3906
2009-01-26,0.8427
2009-01-27,-1.1142
2009-01-28,0.5634
2009-01-29,-1.9607999999999999
2009-01-30,-4.8571
2009-02-02,-4.2042
2009-02-03,4.0752
2009-02-04,5.8735
2009-02-05,4.5519
2009-02-06,1.0884
2009-02-09,4.1723
2009-02-10,-2.9716
2009-02-11,-1.1984
2009-02-12,2.6954000000000002
2009-02-13,3.9370000000000003
2009-02-17,-12.6263
2009-02-18,-6.0694
2009-02-19,-1.3846
2009-02-20,0.468
2009-02-23,-8.8509
2009-02-24,6.9847
2009-02-25,2.707
2009-02-26,2.0155
2009-02-27,2.7356
2009-03-02,-11.6864
2009-03-03,-0.5025
2009-03-04,4.0404
2009-03-05,-4.8544
2009-03-06,-7.9932
2009-03-09,-4.6211
2009-03-10,-4.845
2009-03-11,-5.499
2009-03-12,13.1466
2009-03-13,0.9524
2009-03-16,-0.7547
2009-03-17,10.836500000000001
2009-03-18,8.0617
2009-03-19,5.5556
2009-03-20,-6.3158
2009-03-23,16.2119
2009-03-24,-7.7348
2009-03-25,4.9401
2009-03-26,3.709
2009-03-27,-4.4017
2009-03-30,-5.4676
2009-03-31,0.3044
2009-04-01,0.1517
2009-04-02,9.3939
2009-04-03,9.8338
2009-04-06,-4.5397
2009-04-07,-3.963
2009-04-08,3.3012
2009-04-09,11.0519
2009-04-13,1.9184999999999999
2009-04-14,2.3529
2009-04-15,2.1839
2009-04-16,1.7997999999999998
2009-04-17,3.2044
2009-04-20,-12.7409
2009-04-21,6.9939
2009-04-22,-5.7339
2009-04-23,-2.6764
2009-04-24,1.0
2009-04-27,1.4851
2009-04-28,2.1951
2009-04-29,1.432
2009-04-30,-4.0
2009-05-01,9.3137
2009-05-04,6.9507
2009-05-05,-4.0881
2009-05-06,5.5738
2009-05-07,-2.6915
2009-05-08,18.1915
2009-05-11,-3.6004
2009-05-12,-1.4939
2009-05-13,-5.8768
2009-05-14,1.9134
2009-05-15,-1.7787
2009-05-18,8.6519
2009-05-19,-1.2037
2009-05-20,1.3121
2009-05-21,-5.6429
2009-05-22,-0.7843
2009-05-26,0.4941
2009-05-27,-0.4916
2009-05-28,4.7431
2009-05-29,2.7358000000000002
2009-06-01,5.6933
2009-06-02,-1.7376
2009-06-03,-6.8966
2009-06-04,3.3238
2009-06-05,-2.5735
2009-06-08,-3.7736
2009-06-09,-0.4902
2009-06-10,-0.197
2009-06-11,8.5884
2009-06-12,0.0909
2009-06-15,-4.723
2009-06-16,-2.3832
2009-06-17,-0.8789
2009-06-18,-2.9557
2009-06-19,-4.5685
2009-06-22,-13.9362
2009-06-23,0.0
2009-06-24,-3.0902
2009-06-25,7.6531
2009-06-26,0.1185
2009-06-29,-1.4201
2009-06-30,2.2809
2009-07-01,1.0563
2009-07-02,-3.0197
2009-07-06,-3.4731
2009-07-07,-1.2407
2009-07-08,0.7538
2009-07-09,7.3566
2009-07-10,1.8582999999999998
2009-07-13,-2.3945
2009-07-14,1.5187
2009-07-15,6.6743
2009-07-16,3.6677
2009-07-17,0.7284
2009-07-20,1.5495999999999999
2009-07-21,-0.8138
2009-07-22,-3.3846
2009-07-23,3.5032
2009-07-24,-1.0256
2009-07-27,-0.6218
2009-07-28,-3.6496
2009-07-29,-2.5974
2009-07-30,3.7778
2009-07-31,0.1071
2009-08-03,5.6684
2009-08-04,-0.8097
2009-08-05,0.9184
2009-08-06,-2.73
2009-08-07,12.9938
2009-08-10,8.1877
2009-08-11,-5.1871
2009-08-12,5.1121
2009-08-13,6.1433
2009-08-14,-0.1608
2009-08-17,-6.5217
2009-08-18,2.8424
2009-08-19,1.7588
2009-08-20,0.823
2009-08-21,6.0408
2009-08-24,-2.2325
2009-08-25,-2.5197000000000003
2009-08-26,-0.6462
2009-08-27,2.6016
2009-08-28,0.9509
2009-08-31,-4.2386
2009-09-01,-5.3279
2009-09-02,-2.5108
2009-09-03,0.444
2009-09-04,3.5366999999999997
2009-09-08,3.2451
2009-09-09,1.5715
2009-09-10,9.6906
2009-09-11,-2.7468
2009-09-14,4.7328
2009-09-15,4.1545
2009-09-16,-1.6095000000000002
2009-09-17,-4.2674
2009-09-18,-4.3834
2009-09-21,0.8547
2009-09-22,0.2311
2009-09-23,-2.1522
2009-09-24,-2.6709
2009-09-25,-2.502
2009-09-28,3.4768
2009-09-29,2.7199999999999998
2009-09-30,0.9346
2009-10-01,-6.0957
2009-10-02,-0.9039
2009-10-05,2.8192
2009-10-06,2.5806
2009-10-07,2.8302
2009-10-08,5.0459
2009-10-09,-2.6929
2009-10-12,-0.8975
2009-10-13,0.5283
2009-10-14,1.1261
2009-10-15,2.0787
2009-10-16,-0.6545
2009-10-19,0.1464
2009-10-20,1.1696
2009-10-21,-1.0116
2009-10-22,-3.1387
2009-10-23,-6.7069
2009-10-26,-2.8270999999999997
2009-10-27,-0.5819
2009-10-28,-8.0268
2009-10-29,2.0909
2009-10-30,-8.9047
2009-11-02,-0.391
2009-11-03,4.318
2009-11-04,-1.4111
2009-11-05,1.3359
2009-11-06,-4.3315
2009-11-09,2.6574999999999998
2009-11-10,-1.6299000000000001
2009-11-11,-0.2924
2009-11-12,-6.7449
2009-11-13,3.8784
2009-11-16,5.0454
2009-11-17,-2.2094
2009-11-18,-5.2063
2009-11-19,-4.456
2009-11-20,-0.2169
2009-11-23,2.6087
2009-11-24,-1.3771
2009-11-25,5.5854
2009-11-27,-2.8484
2009-11-30,-1.7801
2009-12-01,-4.1578
2009-12-02,-2.3359
2009-12-03,-0.6834
2009-12-04,-1.3761
2009-12-07,0.9302
2009-12-08,-3.4562
2009-12-09,-2.0286
2009-12-10,2.3143000000000002
2009-12-11,-0.2381
2009-12-14,5.1313
2009-12-15,2.3837
2009-12-16,2.1064
2009-12-17,-0.3257
2009-12-18,0.9804
2009-12-21,1.0787
2009-12-22,0.9605
2009-12-23,4.0169
2009-12-24,0.9146
2009-12-28,0.1007
2009-12-29,0.503
2009-12-30,-3.9039
2009-12-31,-1.7708
2010-01-04,7.3171
2010-01-05,2.9644
2010-01-06,0.9597
2010-01-07,0.0
2010-01-08,3.0418
2010-01-11,-4.6125
2010-01-12,-1.354
2010-01-13,1.1764999999999999
2010-01-14,-1.3566
2010-01-15,-3.831
2010-01-19,-0.2043
2010-01-20,-0.3071
2010-01-21,-0.924
2010-01-22,-3.3161
2010-01-25,-0.7503
2010-01-26,-3.7797
2010-01-27,0.5612
2010-01-28,-1.2277
2010-01-29,-4.4068
2010-02-01,6.0284
2010-02-02,2.3411
2010-02-03,-1.8519
2010-02-04,-6.4373000000000005
2010-02-05,-0.7117
2010-02-08,0.0
2010-02-09,-0.2389
2010-02-10,-2.0359
2010-02-11,3.3007
2010-02-12,0.2367
2010-02-16,1.771
2010-02-17,-0.232
2010-02-18,-0.9302
2010-02-19,0.4695
2010-02-22,-0.8178
2010-02-23,-5.3004
2010-02-24,0.2488
2010-02-25,4.2184
2010-02-26,-5.4762
2010-03-01,-1.6373
2010-03-02,0.0
2010-03-03,-2.1767
2010-03-04,-4.3194
2010-03-05,2.5991999999999997
2010-03-08,-0.6667
2010-03-09,1.745
2010-03-10,1.3193
2010-03-11,3.3854
2010-03-12,3.5263999999999998
2010-03-15,-1.4599
2010-03-16,-3.5802
2010-03-17,-0.6402
2010-03-18,-3.6082
2010-03-19,-0.5348
2010-03-22,3.4946
2010-03-23,1.039
2010-03-24,-2.8278
2010-03-25,-2.6455
2010-03-26,1.2227999999999999
2010-03-29,2.2819
2010-03-30,0.0
2010-03-31,1.0499
2010-04-01,1.9481000000000002
2010-04-05,-3.4395
2010-04-06,3.0343
2010-04-07,-2.9449
2010-04-08,1.3193
2010-04-09,-0.5208
2010-04-12,-1.9634
2010-04-13,-2.2697
2010-04-14,0.6831
2010-04-15,-0.9498
2010-04-16,-1.5068000000000001
2010-04-19,-2.9207
2010-04-20,3.8682
2010-04-21,0.8276
2010-04-22,3.8304
2010-04-23,2.635
2010-04-26,-0.1284
2010-04-27,-2.9563
2010-04-28,1.1921
2010-04-29,-1.178
2010-04-30,-0.5298
2010-05-03,1.0652
2010-05-04,-3.0303
2010-05-05,-2.3098
2010-05-06,-5.7024
2010-05-07,-7.8171
2010-05-10,0.96
2010-05-11,7.1315
2010-05-12,3.1065
2010-05-13,0.0
2010-05-14,-1.2912
2010-05-17,-1.5988
2010-05-18,0.4431
2010-05-19,-4.4118
2010-05-20,-8.9231
2010-05-21,0.6757
2010-05-24,-9.396
2010-05-25,9.2593
2010-05-26,3.5593
2010-05-27,4.91
2010-05-28,0.468
2010-06-01,-5.2795
2010-06-02,3.9344
2010-06-03,6.9401
2010-06-04,-2.0649
2010-06-07,-3.3133
2010-06-08,0.6231
2010-06-09,-1.0836
2010-06-10,3.7559
2010-06-11,1.6591
2010-06-14,-1.6320000000000001
2010-06-15,2.2624
2010-06-16,0.0
2010-06-17,-0.59
2010-06-18,1.7804
2010-06-21,-4.519
2010-06-22,-2.2901
2010-06-23,-2.3438
2010-06-24,-0.8
2010-06-25,2.7419000000000002
2010-06-28,-1.8838
2010-06-29,-5.12
2010-06-30,-1.6863000000000001
2010-07-01,1.5436999999999999
2010-07-02,0.0
2010-07-06,-0.3378
2010-07-07,3.5593
2010-07-08,0.982
2010-07-09,1.4586999999999999
2010-07-12,-0.9585
2010-07-13,2.9032
2010-07-14,2.1944
2010-07-15,-0.7669
2010-07-16,1.7002000000000002
2010-07-19,-2.2796
2010-07-20,-2.9549
2010-07-21,-3.3654
2010-07-22,4.1459
2010-07-23,-5.5732
2010-07-26,1.855
2010-07-27,-1.1589
2010-07-28,-0.8375
2010-07-29,-0.3378
2010-07-30,0.0
2010-08-02,3.0508
2010-08-03,-0.1645
2010-08-04,0.0
2010-08-05,-14.3328
2010-08-06,1.5385
2010-08-09,-1.3258
2010-08-10,-6.334
2010-08-11,-5.123
2010-08-12,0.216
2010-08-13,-0.431
2010-08-16,-1.0823
2010-08-17,-1.7505
2010-08-18,0.2227
2010-08-19,-3.7778
2010-08-20,-0.9238
2010-08-23,-2.5641
2010-08-24,-2.6316
2010-08-25,2.2113
2010-08-26,-3.3654
2010-08-27,-0.4975
2010-08-30,0.0
2010-08-31,1.0
2010-09-01,5.4455
2010-09-02,1.8779
2010-09-03,0.6912
2010-09-07,-0.9153
2010-09-08,0.0
2010-09-09,3.2333
2010-09-10,3.3557
2010-09-13,0.0
2010-09-14,5.4113
2010-09-15,2.6694
2010-09-16,-1.6
2010-09-17,-4.2683
2010-09-20,-1.4862
2010-09-21,-1.2931
2010-09-22,-0.655
2010-09-23,2.1978
2010-09-24,5.3763
2010-09-27,3.4694
2010-09-28,3.7475
2010-09-29,4.5626999999999995
2010-09-30,3.2727
2010-10-01,3.6972
2010-10-04,-5.2632
2010-10-05,5.1971
2010-10-06,-2.8961
2010-10-07,-0.1754
2010-10-08,0.1757
2010-10-11,-4.0351
2010-10-12,-0.1828
2010-10-13,3.4798999999999998
2010-10-14,-3.0088
2010-10-15,-2.0073
2010-10-18,4.0968
2010-10-19,-5.7245
2010-10-20,1.518
2010-10-21,2.4299
2010-10-22,0.9124
2010-10-25,4.34
2010-10-26,-1.9064
2010-10-27,-2.8269
2010-10-28,-1.8182
2010-10-29,1.2963
2010-11-01,2.1938
2010-11-02,1.9678
2010-11-03,-0.3509
2010-11-04,3.169
2010-11-05,-11.9454
2010-11-08,-0.1938
2010-11-09,0.1942
2010-11-10,1.3566
2010-11-11,0.0
2010-11-12,-1.1472
2010-11-15,-0.5803
2010-11-16,0.1946
2010-11-17,2.3301
2010-11-18,1.1385
2010-11-19,-1.3133
2010-11-22,1.1407
2010-11-23,-1.6917
2010-11-24,2.2945
2010-11-26,-0.9346
2010-11-29,-0.1887
2010-11-30,-2.4575
2010-12-01,0.3876
2010-12-02,4.8263
2010-12-03,3.6832000000000003
2010-12-06,5.6838
2010-12-07,0.1681
2010-12-08,1.8456000000000001
2010-12-09,0.1647
2010-12-10,4.4408
2010-12-13,2.0472
2010-12-14,1.8519
2010-12-15,-0.6061
2010-12-16,-0.1524
2010-12-17,1.5267
2010-12-20,2.5564
2010-12-21,3.9589
2010-12-22,2.6798
2010-12-23,-0.2747
2010-12-27,-0.551
2010-12-28,-0.6925
2010-12-29,3.2078
2010-12-30,-0.6757
2010-12-31,-0.4082
2011-01-03,1.6393
2011-01-04,-1.2097
2011-01-05,2.585
2011-01-06,4.1114
2011-01-07,-0.5096
2011-01-10,0.5122
2011-01-11,-0.6369
2011-01-12,0.2564
2011-01-13,0.1279
2011-01-14,0.3831
2011-01-18,0.2545
2011-01-19,-4.6954
2011-01-20,-1.8641999999999999
2011-01-21,-1.2212
2011-01-24,1.3736
2011-01-25,-3.1165
2011-01-26,1.8182
2011-01-27,-1.6484
2011-01-28,1.5363
2011-01-31,2.3384
2011-02-01,2.5538
2011-02-02,-1.3106
2011-02-03,1.1952
2011-02-04,2.231
2011-02-07,3.8510999999999997
2011-02-08,2.7194000000000003
2011-02-09,-1.3237
2011-02-10,0.8537
2011-02-11,3.1439
2011-02-14,2.2274
2011-02-15,0.4587
2011-02-16,2.3973
2011-02-17,3.456
2011-02-18,-3.8792999999999997
2011-02-22,-3.4753
2011-02-23,5.1103
2011-02-24,1.4365
2011-02-25,14.7059
2011-02-28,2.6591
2011-03-01,-1.3876
2011-03-02,-3.8462
2011-03-03,1.4634
2011-03-04,6.8269
2011-03-07,1.3501
2011-03-08,-3.9964
2011-03-09,-0.185
2011-03-10,-6.8582
2011-03-11,4.3781
2011-03-14,0.0
2011-03-15,-0.7626
2011-03-16,0.0961
2011-03-17,1.9194
2011-03-18,0.0942
2011-03-21,4.6096
2011-03-22,1.3489
2011-03-23,1.8634
2011-03-24,1.9163999999999999
2011-03-25,3.6752000000000002
2011-03-28,-2.5556
2011-03-29,3.2149
2011-03-30,1.4754
2011-03-31,3.3926
2011-04-01,1.25
2011-04-04,0.0772
2011-04-05,0.0
2011-04-06,-0.6939
2011-04-07,-0.2329
2011-04-08,0.7004
2011-04-11,-5.5641
2011-04-12,-4.7463
2011-04-13,-0.6014
2011-04-14,1.9879
2011-04-15,0.8475
2011-04-18,-2.3529
2011-04-19,4.2169
2011-04-20,2.9727
2011-04-21,1.0425
2011-04-25,-1.5079
2011-04-26,1.2086999999999999
2011-04-27,-0.9554
2011-04-28,-1.1254
2011-04-29,0.4878
2011-05-02,-0.9709
2011-05-03,-4.085
2011-05-04,-6.3032
2011-05-05,-3.0
2011-05-06,-2.9053
2011-05-09,7.529
2011-05-10,-1.7953000000000001
2011-05-11,-6.4899000000000004
2011-05-12,0.391
2011-05-13,-2.2395
2011-05-16,-0.1992
2011-05-17,2.0958
2011-05-18,4.5943000000000005
2011-05-19,-2.3364
2011-05-20,0.0
2011-05-23,-3.6364
2011-05-24,2.5819
2011-05-25,4.5499
2011-05-26,11.7593
2011-05-27,-5.2196
2011-05-31,-1.049
2011-06-01,-1.7668
2011-06-02,-0.0899
2011-06-03,-0.18
2011-06-06,-5.8611
2011-06-07,0.0958
2011-06-08,-1.7225000000000001
2011-06-09,2.629
2011-06-10,-0.2846
2011-06-13,-5.0428
2011-06-14,4.1082
2011-06-15,-0.8662
2011-06-16,-0.2913
2011-06-17,0.5842
2011-06-20,-0.0968
2011-06-21,2.7132
2011-06-22,-0.9434
2011-06-23,0.4762
2011-06-24,-1.7062
2011-06-27,-1.6393
2011-06-28,3.7255000000000003
2011-06-29,1.7013
2011-06-30,-0.9294
2011-07-01,-0.8443
2011-07-05,2.9328
2011-07-06,-0.2757
2011-07-07,3.1336
2011-07-08,-3.2172
2011-07-11,-5.0785
2011-07-12,-0.5837
2011-07-13,0.5871
2011-07-14,0.8755
2011-07-15,8.0039
2011-07-18,-0.0893
2011-07-19,1.7873
2011-07-20,-1.3169
2011-07-21,0.2669
2011-07-22,7.4534
2011-07-25,-1.569
2011-07-26,0.755
2011-07-27,-2.5812
2011-07-28,-0.8547
2011-07-29,-0.6897
2011-08-01,1.5625
2011-08-02,-4.188
2011-08-03,-0.3568
2011-08-04,-12.6231
2011-08-05,-20.1844
2011-08-08,-15.9178
2011-08-09,13.1298
2011-08-10,-3.2389
2011-08-11,4.6025
2011-08-12,2.5333
2011-08-15,5.3316
2011-08-16,-5.0617
2011-08-17,2.4707
2011-08-18,-11.0406
2011-08-19,-4.1369
2011-08-22,-6.3988
2011-08-23,6.2003
2011-08-24,0.2994
2011-08-25,-2.3881
2011-08-26,5.8104
2011-08-29,6.2139
2011-08-30,1.9048
2011-08-31,-2.0027
2011-09-01,-0.9537
2011-09-02,-4.9519
2011-09-06,-1.5918999999999999
2011-09-07,8.6765
2011-09-08,-0.6766
2011-09-09,-6.4033
2011-09-12,-0.4367
2011-09-13,2.924
2011-09-14,2.4148
2011-09-15,5.5479
2011-09-16,-1.0512
2011-09-19,-2.3904
2011-09-20,-3.6734999999999998
2011-09-21,-4.5198
2011-09-22,-9.7633
2011-09-23,-1.4754
2011-09-26,5.1581
2011-09-27,2.6898999999999997
2011-09-28,-8.1664
2011-09-29,0.0
2011-09-30,-6.7114
2011-10-03,-9.8921
2011-10-04,8.1836
2011-10-05,9.7786
2011-10-06,3.1933
2011-10-07,-0.4886
2011-10-10,4.419
2011-10-11,2.1944
2011-10-12,0.3067
2011-10-13,0.1529
2011-10-14,3.5115
2011-10-17,1.6223999999999998
2011-10-18,0.4354
2011-10-19,-2.1676
2011-10-20,-0.2954
2011-10-21,5.9259
2011-10-24,6.993
2011-10-25,-5.4902
2011-10-26,3.4577999999999998
2011-10-27,6.016
2011-10-28,3.2787
2011-10-31,-6.4713
2011-11-01,-4.4386
2011-11-02,9.0164
2011-11-03,3.3835
2011-11-04,-4.7273
2011-11-07,-0.6361
2011-11-08,-0.7682
2011-11-09,-6.8387
2011-11-10,-4.4321
2011-11-11,5.3623
2011-11-14,-0.4127
2011-11-15,3.5911999999999997
2011-11-16,1.3333
2011-11-17,-6.9737
2011-11-18,0.8487
2011-11-21,-4.6283
2011-11-22,0.0
2011-11-23,-7.7941
2011-11-25,1.2759
2011-11-28,7.2441
2011-11-29,1.4684
2011-11-30,6.3676
2011-12-01,2.0408
2011-12-02,0.2667
2011-12-05,3.8564
2011-12-06,-0.7682
2011-12-07,-0.9032
2011-12-08,-6.1198
2011-12-09,6.1026
2011-12-12,-4.0523
2011-12-13,-3.406
2011-12-14,-5.5007
2011-12-15,-1.791
2011-12-16,2.7356
2011-12-19,-6.8047
2011-12-20,6.3492
2011-12-21,-0.4478
2011-12-22,23.0885
2011-12-23,4.3849
2011-12-27,-1.2835
2011-12-28,-4.3735
2011-12-29,1.6069
2011-12-30,-0.7299
2012-01-03,2.3284000000000002
2012-01-04,-0.5988
2012-01-05,5.1807
2012-01-06,-2.1764
2012-01-09,-0.4684
2012-01-10,2.7058999999999997
2012-01-11,-2.9782
2012-01-12,-4.0142
2012-01-13,-0.984
2012-01-17,0.6211
2012-01-18,1.1111
2012-01-19,-2.6862
2012-01-20,-4.5169
2012-01-23,4.9934
2012-01-24,-1.0013
2012-01-25,6.1947
2012-01-26,-3.8095
2012-01-27,1.2376
2012-01-30,-2.6895
2012-01-31,-2.2613
2012-02-01,0.6427
2012-02-02,-8.556799999999999
2012-02-03,0.838
2012-02-06,4.7091
2012-02-07,-1.8519
2012-02-08,-0.9434
2012-02-09,1.3605
2012-02-10,0.1342
2012-02-13,4.4236
2012-02-14,1.5404
2012-02-15,0.7585
2012-02-16,0.5019
2012-02-17,1.7478
2012-02-21,0.3681
2012-02-22,-1.956
2012-02-23,2.7431
2012-02-24,6.9175
2012-02-27,-0.3405
2012-02-28,0.4556
2012-02-29,-1.7006999999999999
2012-03-01,-1.0381
2012-03-02,-6.2937
2012-03-05,-3.1095
2012-03-06,-1.5404
2012-03-07,3.781
2012-03-08,2.8894
2012-03-09,-0.1221
2012-03-12,-2.5672
2012-03-13,2.6349
2012-03-14,-0.7335
2012-03-15,2.3399
2012-03-16,1.9254
2012-03-19,-0.9445
2012-03-20,-4.8868
2012-03-21,-0.2506
