ticker,PSMT US Equity
2000-06-06,-1.6852
2000-06-07,0.3344
2000-06-08,7.6667
2000-06-09,0.0
2000-06-12,-3.096
2000-06-14,-2.8754
2000-06-15,-0.3289
2000-06-19,-0.9901
2000-06-20,3.8333
2000-06-21,0.1605
2000-06-22,-0.1603
2000-06-23,2.7287
2000-06-26,3.75
2000-06-27,-0.9036
2000-06-28,6.9909
2000-06-29,-4.5455
2000-06-30,-9.5238
2000-07-03,0.8224
2000-07-05,-0.1631
2000-07-06,1.3072
2000-07-07,2.5806
2000-07-10,0.7862
2000-07-11,-4.9922
2000-07-12,2.4631
2000-07-13,2.4038
2000-07-14,-0.4695
2000-07-17,-1.2579
2000-07-18,-0.7962
2000-07-19,-3.6917999999999997
2000-07-20,2.6667
2000-07-21,-1.7856999999999998
2000-07-24,-0.8264
2000-07-25,3.3333
2000-07-26,-1.6129
2000-07-27,-1.6393
2000-07-28,0.0
2000-07-31,0.0
2000-08-01,0.0
2000-08-02,0.6667
2000-08-03,-1.9868000000000001
2000-08-04,2.7027
2000-08-07,1.3158
2000-08-08,-1.9481000000000002
2000-08-09,-0.1656
2000-08-10,0.1658
2000-08-11,0.6623
2000-08-14,-0.9868
2000-08-15,0.9967
2000-08-16,-1.3158
2000-08-17,1.3333
2000-08-18,-1.3158
2000-08-21,0.0
2000-08-22,0.0
2000-08-23,0.6667
2000-08-24,-1.3245
2000-08-25,0.0
2000-08-28,0.6711
2000-08-29,0.6667
2000-08-30,-0.745
2000-08-31,0.0834
2000-09-01,0.0
2000-09-05,1.8333
2000-09-06,1.1457
2000-09-07,-1.6181
2000-09-08,1.3158
2000-09-11,-0.974
2000-09-15,0.0
2000-09-18,0.9426
2000-09-19,0.0406
2000-09-20,0.974
2000-09-21,-0.3215
2000-09-22,-0.1613
2000-09-25,0.1616
2000-09-26,0.0
2000-09-27,-0.6452
2000-09-28,0.487
2000-09-29,-0.1616
2000-10-02,-0.3236
2000-10-03,-1.1364
2000-10-05,1.9704000000000002
2000-10-06,-0.8052
2000-10-10,-1.1364
2000-10-11,-2.7915
2000-10-12,-3.3784
2000-10-13,0.5245
2000-10-16,3.8261
2000-10-17,-0.8375
2000-10-18,-3.7161999999999997
2000-10-19,1.7544
2000-10-20,1.0345
2000-10-23,-1.5358
2000-10-24,4.3328
2000-10-25,-1.495
2000-10-26,0.1686
2000-10-27,0.3367
2000-10-30,-3.5235
2000-10-31,0.0
2000-11-01,-2.2609
2000-11-02,-0.0445
2000-11-03,1.2906
2000-11-06,-1.4060000000000001
2000-11-07,1.6042999999999998
2000-11-08,6.1842
2000-11-09,-4.8327
2000-11-10,-1.1719
2000-11-13,-4.787
2000-11-14,-1.6604999999999999
2000-11-15,0.5629
2000-11-17,0.3731
2000-11-20,-2.6022
2000-11-21,-2.2901
2000-11-22,-6.25
2000-11-24,6.25
2000-11-27,-6.2745
2000-11-28,-1.2551999999999999
2000-11-29,5.0847
2000-11-30,-4.2339
2000-12-01,-2.9474
2000-12-04,-3.9046
2000-12-05,-0.9029
2000-12-06,2.5057
2000-12-07,2.2222
2000-12-08,-1.5217
2000-12-11,1.5453000000000001
2000-12-12,3.4783
2000-12-13,-0.4202
2000-12-14,0.4219
2000-12-15,0.8403
2000-12-18,10.0
2000-12-19,0.3788
2000-12-20,-3.3962
2000-12-21,1.5625
2000-12-22,10.1923
2000-12-26,-10.6457
2000-12-27,1.9531
2000-12-28,2.8736
2000-12-29,-2.0484
2001-01-02,-5.1331
2001-01-03,-0.8016
2001-01-04,9.4949
2001-01-05,-2.583
2001-01-08,-2.0833
2001-01-09,-2.9013999999999998
2001-01-10,4.9801
2001-01-11,3.0361
2001-01-12,0.9208
2001-01-16,1.2774
2001-01-17,-1.2612999999999999
2001-01-18,-0.365
2001-01-19,-0.3663
2001-01-22,-2.2059
2001-01-23,-3.3835
2001-01-24,7.5875
2001-01-25,-6.3291
2001-01-26,0.3861
2001-01-29,0.0
2001-01-30,0.3846
2001-01-31,-1.1494
2001-02-01,-4.0698
2001-02-02,-0.101
2001-02-05,-4.5501000000000005
2001-02-06,1.9068
2001-02-07,0.0
2001-02-08,-0.2079
2001-02-09,0.2083
2001-02-12,0.2079
2001-02-13,0.2075
2001-02-14,1.2422
2001-02-15,3.8855
2001-02-16,-0.7874
2001-02-20,-0.7937
2001-02-21,0.2
2001-02-22,0.0
2001-02-23,-0.998
2001-02-26,2.9737999999999998
2001-02-27,-0.3426
2001-02-28,2.112
2001-03-01,0.4329
2001-03-02,0.3831
2001-03-05,4.0076
2001-03-06,1.2385
2001-03-08,-0.1359
2001-03-09,-2.9038
2001-03-12,0.1402
2001-03-13,-0.14
2001-03-14,-1.3084
2001-03-15,4.9242
2001-03-16,1.9856
2001-03-19,-0.177
2001-03-20,3.1915
2001-03-21,2.7491
2001-03-22,0.0
2001-03-23,-0.8361
2001-03-26,-2.8668
2001-03-27,1.7361
2001-03-28,-1.3652
2001-03-30,7.9585
2001-04-02,-1.6026
2001-04-03,-2.1987
2001-04-04,1.9151
2001-04-05,0.6536
2001-04-06,0.974
2001-04-09,1.6077
2001-04-10,1.0127
2001-04-11,-1.0025
2001-04-17,-0.1772
2001-04-18,-0.0507
2001-04-19,-1.0403
2001-04-20,-0.6154
2001-04-23,-2.5284
2001-04-24,0.0265
2001-04-25,-0.8732
2001-04-26,-0.7742
2001-04-27,0.6457
2001-04-30,1.9781
2001-05-01,-0.3932
2001-05-02,1.0
2001-05-03,0.3127
2001-05-04,0.2597
2001-05-07,0.8549
2001-05-08,-0.5908
2001-05-09,0.7752
2001-05-10,0.8205
2001-05-14,-0.178
2001-05-15,-3.3376
2001-05-16,-0.7116
2001-05-17,-0.1593
2001-05-18,-0.4254
2001-05-21,2.2697
2001-05-22,1.0444
2001-05-24,-1.1628
2001-05-25,0.7843
2001-05-29,6.3554
2001-05-30,-0.0976
2001-05-31,3.7598000000000003
2001-06-01,0.8706
2001-06-04,0.3032
2001-06-05,1.8605
2001-06-06,-0.8219
2001-06-07,0.1151
2001-06-08,1.5406
2001-06-11,0.2038
2001-06-12,0.0678
2001-06-13,-0.1807
2001-06-14,0.0
2001-06-15,0.6787
2001-06-18,-0.9213
2001-06-19,-4.7402999999999995
2001-06-20,-0.8571
2001-06-21,-0.2161
2001-06-22,0.3129
2001-06-25,0.1679
2001-06-26,-4.1916
2001-06-27,5.075
2001-06-28,2.3079
2001-06-29,1.1628
2001-07-02,-2.2989
2001-07-03,-1.1764999999999999
2001-07-05,-2.2619
2001-07-06,-0.609
2001-07-09,-0.0245
2001-07-10,-2.8193
2001-07-11,-0.3532
2001-07-12,1.2658
2001-07-13,0.375
2001-07-16,0.2491
2001-07-17,0.2236
2001-07-18,0.1239
2001-07-19,0.0
2001-07-20,-2.5254
2001-07-23,-1.4478
2001-07-24,-1.5206
2001-07-25,0.1309
2001-07-26,0.758
2001-07-27,-2.62
2001-07-30,-0.0533
2001-07-31,2.0789
2001-08-01,-3.3943
2001-08-02,-0.5946
2001-08-03,4.0783
2001-08-07,-0.0784
2001-08-08,0.0
2001-08-09,5.3333
2001-08-10,-2.482
2001-08-13,2.5705999999999998
2001-08-14,0.8685
2001-08-15,3.075
2001-08-16,2.9356
2001-08-17,-3.5474
2001-08-20,0.3606
2001-08-21,-0.3593
2001-08-22,-2.6145
2001-08-23,0.5125
2001-08-24,1.4243999999999999
2001-08-27,0.0
2001-08-28,0.46
2001-08-29,-1.181
2001-08-30,0.6829
2001-08-31,4.1667
2001-09-04,-6.0465
2001-09-05,-0.9923
2001-09-06,-1.1228
2001-09-07,0.885
2001-09-10,-2.6566
2001-09-17,-11.8792
2001-09-18,2.1164
2001-09-19,0.1416
2001-09-20,-2.8571
2001-09-21,-0.8824
2001-09-24,0.2967
2001-09-25,0.9763
2001-09-26,2.5343999999999998
2001-09-27,0.0143
2001-09-28,0.0
2001-10-01,0.0
2001-10-02,0.0
2001-10-03,-2.7714
2001-10-04,-1.2636
2001-10-05,-3.125
2001-10-08,-0.1229
2001-10-09,-3.2913
2001-10-10,0.986
2001-10-11,-1.7465000000000002
2001-10-12,0.9761
2001-10-15,-2.5397
2001-10-16,-1.4658
2001-10-17,-1.157
2001-10-18,1.6722000000000001
2001-10-19,2.6645
2001-10-22,2.8517
2001-10-23,1.5575999999999999
2001-10-24,6.135
2001-10-25,4.0462
2001-10-26,1.8056
2001-10-29,-3.4106
2001-10-30,-0.5932
2001-10-31,-0.5399
2001-11-01,-2.0571
2001-11-02,2.8296
2001-11-05,-2.1277
2001-11-06,-2.8986
2001-11-07,-2.209
2001-11-08,-1.0871
2001-11-09,-0.4749
2001-11-12,-0.2481
2001-11-13,-0.5284
2001-11-14,1.5625
2001-11-15,5.2308
2001-11-16,0.0
2001-11-19,0.1462
2001-11-20,-1.8686
2001-11-21,-1.8149
2001-11-23,-0.6061
2001-11-26,-2.7439
2001-11-27,-2.4765
2001-11-28,0.6429
2001-11-29,-0.9901
2001-11-30,-4.8387
2001-12-03,1.6949
2001-12-04,0.0
2001-12-05,1.6667
2001-12-06,4.0984
2001-12-07,9.3858
2001-12-10,1.4973
2001-12-11,-3.3191
2001-12-12,0.4695
2001-12-13,0.7593
2001-12-14,-0.1449
2001-12-17,-7.0842
2001-12-18,0.7822
2001-12-19,0.3997
2001-12-20,2.9574
2001-12-21,4.6581
2001-12-24,-1.1461000000000001
2001-12-26,0.0
2001-12-27,1.4493
2001-12-28,1.4285999999999999
2001-12-31,-1.4085
2002-01-02,-1.4285999999999999
2002-01-03,1.7391
2002-01-04,1.5954000000000002
2002-01-07,-4.6551
2002-01-08,0.9706
2002-01-09,-1.3982
2002-01-10,0.7386
2002-01-11,-1.085
2002-01-14,0.1779
2002-01-15,0.6215
2002-01-16,2.9412000000000003
2002-01-17,-1.4285999999999999
2002-01-18,0.4348
2002-01-22,2.6551
2002-01-23,5.1167
2002-01-24,1.0965
2002-01-25,2.0899
2002-01-28,0.5442
2002-01-29,-1.9072
2002-01-30,0.1051
2002-01-31,0.3937
2002-02-01,-3.4248
2002-02-04,-1.137
2002-02-05,0.9858
2002-02-06,3.4436
2002-02-07,0.048
2002-02-08,0.0306
2002-02-11,0.8381
2002-02-12,-2.3377
2002-02-13,-1.5957
2002-02-14,0.0
2002-02-15,2.1081
2002-02-19,-2.594
2002-02-20,0.5163
2002-02-21,-2.8656
2002-02-22,-0.3618
2002-02-25,0.0
2002-02-26,1.3408
2002-02-27,-0.3583
2002-02-28,0.9682
2002-03-01,0.6849
2002-03-04,0.6803
2002-03-05,1.3514
2002-03-06,-2.9867
2002-03-07,-2.2265
2002-03-08,1.3213
2002-03-11,0.8602
2002-03-12,0.4127
2002-03-13,-2.7671
2002-03-14,-0.7608
2002-03-15,-2.4702
2002-03-18,-8.0058
2002-03-19,1.4557
2002-03-20,5.8921
2002-03-21,2.2121
2002-03-22,0.4323
2002-03-25,3.1564
2002-03-26,-2.6398
2002-03-27,3.1399
2002-03-28,0.9695
2002-04-01,-0.6859
2002-04-02,-0.2762
2002-04-03,0.2216
2002-04-04,2.8192
2002-04-05,1.3441
2002-04-08,0.5305
2002-04-09,-2.3747
2002-04-10,2.7027
2002-04-11,-0.3947
2002-04-12,1.7173
2002-04-15,0.7792
2002-04-16,2.5258000000000003
2002-04-17,-0.7039
2002-04-18,1.1139000000000001
2002-04-19,-3.6304
2002-04-22,2.5981
2002-04-23,0.0253
2002-04-24,1.0127
2002-04-25,-2.9825
2002-04-26,1.2658
2002-04-29,-4.0816
2002-04-30,2.1277
2002-05-01,6.1198
2002-05-02,3.065
2002-05-03,-3.5691
2002-05-06,-0.8642
2002-05-07,-2.939
2002-05-08,0.9751
2002-05-09,-2.1576
2002-05-10,0.0493
2002-05-13,-0.5711
2002-05-14,1.8251
2002-05-15,5.7719000000000005
2002-05-16,-2.7394
2002-05-17,1.5703
2002-05-20,-1.6196000000000002
2002-05-21,-2.7937
2002-05-22,-1.4627
2002-05-23,2.8646000000000003
2002-05-24,0.7595
2002-05-28,2.3116
2002-05-29,-0.2947
2002-05-30,0.936
2002-05-31,-2.5622
2002-06-03,-0.2504
2002-06-04,0.8034
2002-06-05,0.8468
2002-06-06,-2.2969
2002-06-07,-1.6431
2002-06-10,-0.2313
2002-06-11,0.2834
2002-06-12,0.0026
2002-06-13,-1.0557
2002-06-14,-0.4673
2002-06-17,4.9817
2002-06-18,-0.4969
2002-06-19,-1.5231
2002-06-20,0.355
2002-06-21,1.1875
2002-06-24,0.3246
2002-06-25,0.2987
2002-06-26,-0.0248
2002-06-27,-5.4356
2002-06-28,1.1811
2002-07-01,-1.2192
2002-07-02,-3.0987
2002-07-03,-0.542
2002-07-05,0.3569
2002-07-08,-0.0842
2002-07-09,-0.1359
2002-07-10,-8.1633
2002-07-11,-0.2074
2002-07-12,-3.8005
2002-07-15,0.3117
2002-07-16,1.2892000000000001
2002-07-17,-2.2175
2002-07-18,-3.8521
2002-07-19,-4.4588
2002-07-22,-2.4349
2002-07-23,-1.3865
2002-07-24,1.0545
2002-07-25,7.4783
2002-07-26,1.9417
2002-07-29,12.381
2002-07-30,-3.5
2002-07-31,0.4069
2002-08-01,-2.1283
2002-08-02,-0.9532
2002-08-05,0.7519
2002-08-06,2.0866
2002-08-07,-1.2837
2002-08-08,-2.9917
2002-08-09,-0.6107
2002-08-12,-1.2596
2002-08-13,-4.3248
2002-08-14,-1.4634
2002-08-15,0.297
2002-08-16,-0.1645
2002-08-19,0.1978
2002-08-20,-3.4539
2002-08-21,1.3629
2002-08-22,0.4706
2002-08-23,-1.9739
2002-08-26,-0.1706
2002-08-27,-3.3504
2002-08-28,-2.1931
2002-08-29,-5.642
2002-08-30,-1.1115
2002-09-03,-4.0698
2002-09-04,-0.202
2002-09-05,1.9838
2002-09-06,-7.4633
2002-09-09,-0.9009
2002-09-10,3.6797
2002-09-11,0.501
2002-09-12,0.6647
2002-09-13,0.1651
2002-09-16,-0.4944
2002-09-17,-0.6211
2002-09-18,-0.6667
2002-09-19,-4.9455
2002-09-20,2.0255
2002-09-23,-3.5035
2002-09-24,-2.2367
2002-09-25,-7.6154
2002-09-26,3.7221
2002-09-27,-3.5885
2002-09-30,-0.7444
2002-10-01,-2.05
2002-10-02,-0.9699
2002-10-03,-1.2371
2002-10-04,0.4697
2002-10-07,-1.813
2002-10-08,-0.7989
2002-10-09,-5.12
2002-10-10,-2.8106
2002-10-11,0.9832
2002-10-14,-0.0573
2002-10-15,4.8711
2002-10-16,9.2896
2002-10-17,20.9
2002-10-18,0.7031
2002-10-21,-1.4374
2002-10-22,1.2917
2002-10-23,1.6865
2002-10-24,0.6877
2002-10-25,9.6826
2002-10-28,-0.5128
2002-10-29,-2.43
2002-10-30,-0.6038
2002-10-31,0.038
2002-11-01,2.0873
2002-11-04,-7.4349
2002-11-05,-0.8434
2002-11-06,1.4986
2002-11-07,-1.4804
2002-11-08,0.8101
2002-11-11,-1.4384000000000001
2002-11-12,0.7297
2002-11-13,-0.4452
2002-11-14,0.5691
2002-11-15,-1.2530000000000001
2002-11-18,-1.2689
2002-11-19,0.539
2002-11-20,2.7216
2002-11-21,-0.843
2002-11-22,0.9312
2002-11-25,-1.3237
2002-11-26,-3.252
2002-11-27,1.5126
2002-11-29,-0.6209
2002-12-02,0.833
2002-12-03,-0.3304
2002-12-04,-1.3676
2002-12-05,0.2101
2002-12-06,0.5451
2002-12-09,-1.5847
2002-12-10,-1.5253999999999999
2002-12-11,-1.2952
2002-12-12,-4.3114
2002-12-13,-3.6446
2002-12-16,0.3783
2002-12-17,-1.5544
2002-12-18,-0.7177
2002-12-19,1.494
2002-12-20,1.9943
2002-12-23,0.9311
2002-12-24,-0.2768
2002-12-26,-2.8215
2002-12-27,0.9043
2002-12-30,2.1698
2002-12-31,5.771
2003-01-02,-2.357
2003-01-03,-2.9951
2003-01-06,-13.5945
2003-01-07,-2.24
2003-01-08,0.2182
2003-01-09,1.9053
2003-01-10,-1.9765000000000001
2003-01-13,0.7084
2003-01-14,-0.487
2003-01-15,-0.9244
2003-01-16,-0.6586
2003-01-17,-0.442
2003-01-21,1.4983
2003-01-22,-1.8589
2003-01-23,-1.1142
2003-01-24,-5.3521
2003-01-27,1.131
2003-01-28,0.0589
2003-01-29,-2.0588
2003-01-30,-1.6817
2003-01-31,-0.672
2003-02-03,-1.599
2003-02-04,-1.5
2003-02-05,0.8883
2003-02-06,0.7547
2003-02-07,-2.6217
2003-02-10,-1.859
2003-02-11,1.1104
2003-02-12,-0.7752
2003-02-13,-0.1302
2003-02-14,0.7823
2003-02-18,5.11
2003-02-19,-0.3077
2003-02-20,0.0
2003-02-21,2.1543
2003-02-24,-2.7736
2003-02-25,-0.4972
2003-02-26,-1.624
2003-02-27,1.0095
2003-02-28,-0.2451
2003-03-03,-0.7561
2003-03-04,-0.6349
2003-03-05,1.278
2003-03-06,-0.8139
2003-03-07,-0.4516
2003-03-10,0.5687
2003-03-11,0.0064
2003-03-12,-1.1499
2003-03-13,-0.2507
2003-03-14,0.3222
2003-03-17,0.4496
2003-03-18,-1.7263
2003-03-19,0.2602
2003-03-20,-3.3095
2003-03-21,0.6711
2003-03-24,0.6667
2003-03-25,0.3974
2003-03-26,2.2361
2003-03-27,-1.4775
2003-03-28,-2.0956
2003-03-31,-0.4013
2003-04-01,1.6118000000000001
2003-04-02,1.3153000000000001
2003-04-03,2.6812
2003-04-04,5.4638
2003-04-07,-3.0723
2003-04-08,-1.2429999999999999
2003-04-09,0.8181
2003-04-10,-0.8739
2003-04-11,-2.0781
2003-04-14,-1.4148
2003-04-15,6.2622
2003-04-16,-1.2277
2003-04-17,-1.0566
2003-04-21,-0.5653
2003-04-22,1.3898
2003-04-23,0.4361
2003-04-24,-0.062
2003-04-25,-0.0621
2003-04-28,-0.3106
2003-04-29,-1.9315
2003-04-30,0.6989
2003-05-01,-1.1356
2003-05-02,12.2399
2003-05-05,-0.9552
2003-05-06,0.8611
2003-05-07,-11.1554
2003-05-08,1.2812000000000001
2003-05-09,0.8855
2003-05-12,0.3135
2003-05-13,-2.5625
2003-05-14,-1.1546
2003-05-15,4.7372
2003-05-16,-3.7794
2003-05-19,-0.3863
2003-05-20,0.6464
2003-05-21,0.4496
2003-05-22,-0.5754
2003-05-23,0.6431
2003-05-27,-1.278
2003-05-28,0.2589
2003-05-29,-0.4519
2003-05-30,-1.0376
2003-06-02,-0.3277
2003-06-03,-2.6955999999999998
2003-06-04,0.4054
2003-06-05,0.8748
2003-06-06,-7.8052
2003-06-09,-3.0391
2003-06-10,0.8209
2003-06-11,-1.1843
2003-06-12,-0.6742
2003-06-13,-5.3544
2003-06-16,0.3187
2003-06-17,4.9245
2003-06-18,1.5064
2003-06-19,4.3329
2003-06-20,1.0722
2003-06-23,-5.2334
2003-06-24,3.9552
2003-06-25,-1.6511
2003-06-26,-0.7299
2003-06-27,3.0147
2003-06-30,-7.9943
2003-07-01,5.896
2003-07-02,-2.4908
2003-07-03,0.6762
2003-07-07,2.1642
2003-07-08,-0.6574
2003-07-09,-0.8088
2003-07-10,0.9637
2003-07-11,-1.5419
2003-07-14,-3.8031
2003-07-15,0.2791
2003-07-16,1.1905000000000001
2003-07-17,-2.5974
2003-07-18,-2.1176
2003-07-21,-2.3237
2003-07-22,-3.6095
2003-07-23,1.1064
2003-07-24,-0.5808
2003-07-25,3.7169
2003-07-28,-2.0408
2003-07-29,-1.0833
2003-07-30,-3.0329
2003-07-31,-2.6933
2003-08-01,-2.9464
2003-08-04,-5.1518
2003-08-05,-1.4549
2003-08-06,-6.4961
2003-08-07,-2.7368
2003-08-08,1.4069
2003-08-11,-2.6681
2003-08-12,2.9605
2003-08-13,6.4963
2003-08-14,0.0
2003-08-15,3.5
2003-08-18,-1.4493
2003-08-19,-0.3922
2003-08-20,-1.5748
2003-08-21,0.0
2003-08-22,0.0
2003-08-25,-3.0
2003-08-26,1.4433
2003-08-27,-5.2744
2003-08-28,2.4568
2003-08-29,5.7592
2003-09-02,3.9604
2003-09-03,2.7619
2003-09-04,-1.6682000000000001
2003-09-05,0.9425
2003-09-08,0.3735
2003-09-09,-2.3256
2003-09-10,-1.3333
2003-09-11,1.1583
2003-09-12,-16.8893
2003-09-15,-4.9369
2003-09-16,-3.3816
2003-09-17,-5.5
2003-09-18,-7.4074
2003-09-19,7.2857
2003-09-22,-2.7963
2003-09-23,0.8219
2003-09-24,-0.6793
2003-09-25,-2.1888
2003-09-26,-3.2168
2003-09-29,0.8671
2003-09-30,-6.8768
2003-10-01,-1.2308
2003-10-02,-0.7788
2003-10-03,2.0408
2003-10-06,-1.5385
2003-10-07,-0.4688
2003-10-08,1.5699
2003-10-09,3.0912
2003-10-10,-11.994
2003-10-13,2.2147
2003-10-14,9.3333
2003-10-15,5.1829
2003-10-16,1.5796999999999999
2003-10-17,-0.8418
2003-10-20,6.3309
2003-10-21,2.8417
2003-10-22,-7.25
2003-10-23,7.1074
2003-10-24,1.3245
2003-10-27,-3.268
2003-10-28,2.5811
2003-10-29,-1.1988
2003-10-30,1.4667
2003-10-31,1.0512
2003-11-03,9.2328
2003-11-04,7.619
2003-11-05,-1.5487
2003-11-06,2.6966
2003-11-07,0.9847
2003-11-10,-9.6425
2003-11-11,-8.753
2003-11-12,0.3942
2003-11-13,-3.7958
2003-11-14,-1.2245
2003-11-17,-0.8264
2003-11-18,-5.1389
2003-11-19,-0.1464
2003-11-20,2.4927
2003-11-21,0.0
2003-11-24,-0.5722
2003-11-25,-1.4388
2003-11-26,-0.7299
2003-11-28,-0.0147
2003-12-01,-0.7207
2003-12-02,-0.7407
2003-12-03,-6.1194
2003-12-04,-2.6868
2003-12-05,-5.4076
2003-12-08,12.7807
2003-12-09,4.441
2003-12-10,-6.4516
2003-12-11,0.7837
2003-12-12,0.1555
2003-12-15,-2.6398
2003-12-16,-2.0893
2003-12-17,-10.4089
2003-12-18,0.1818
2003-12-19,-1.0889
2003-12-22,0.5505
2003-12-23,8.5766
2003-12-24,1.0084
2003-12-26,-3.3278
2003-12-29,1.5491000000000001
2003-12-30,0.661
2003-12-31,5.405
2004-01-02,0.7987
2004-01-05,2.3772
2004-01-06,-6.3467
2004-01-07,3.1405
2004-01-08,-3.5256
2004-01-09,0.6645
2004-01-12,-0.165
2004-01-13,0.4959
2004-01-14,4.4408
2004-01-15,0.4724
2004-01-16,-1.2539
2004-01-20,0.4603
2004-01-21,-1.2482
2004-01-22,0.32
2004-01-23,2.0734
2004-01-26,-2.3438
2004-01-27,1.44
2004-01-28,-1.4196
2004-01-29,-0.16
2004-01-30,-0.8013
2004-02-02,-1.2924
2004-02-03,-2.455
2004-02-04,0.6711
2004-02-05,-0.8333
2004-02-06,2.521
2004-02-09,0.9836
2004-02-10,0.3247
2004-02-11,2.589
2004-02-12,-1.4196
2004-02-13,0.64
2004-02-17,-0.6359
2004-02-18,3.68
2004-02-19,-0.7716
2004-02-20,-0.7776
2004-02-23,0.7837
2004-02-24,3.2659000000000002
2004-02-25,4.3675
2004-02-26,3.7518000000000002
2004-02-27,-1.9471
2004-03-01,0.7092
2004-03-02,0.0
2004-03-03,-1.4085
2004-03-04,-0.1429
2004-03-05,0.8584
2004-03-08,-0.2837
2004-03-09,1.7069999999999999
2004-03-10,-0.979
2004-03-11,-0.4237
2004-03-12,-2.8369
2004-03-15,-2.0438
2004-03-16,-6.1103
2004-03-17,2.0635
2004-03-18,0.1555
2004-03-19,-7.2981
2004-03-22,0.5025
2004-03-23,5.0
2004-03-24,4.4444
2004-03-25,1.5198
2004-03-26,-0.7485
2004-03-29,0.7541
2004-03-30,-0.2994
2004-03-31,0.3003
2004-04-01,-0.4491
2004-04-02,0.9023
2004-04-05,-0.149
2004-04-06,0.1493
2004-04-07,-0.149
2004-04-08,-0.1493
2004-04-12,-2.6906
2004-04-13,-1.0753
2004-04-14,4.8137
2004-04-15,-1.9259
2004-04-16,-1.4955
2004-04-19,3.0517
2004-04-20,1.1905000000000001
2004-04-21,0.5882
2004-04-22,0.8772
2004-04-23,0.1449
2004-04-26,-3.1838
2004-04-27,-1.4948000000000001
2004-04-28,-2.7314
2004-04-29,0.468
2004-04-30,-2.3292
2004-05-03,0.0
2004-05-04,-2.7027
2004-05-05,-0.1634
2004-05-06,2.1277
2004-05-07,0.8333
2004-05-10,-2.4158
2004-05-11,0.1629
2004-05-12,-0.3252
2004-05-13,-1.7945
2004-05-14,-0.3322
2004-05-17,-5.8333
2004-05-18,-6.1947
2004-05-19,-1.8868
2004-05-20,0.5769
2004-05-21,0.0
2004-05-24,-0.1912
2004-05-25,-1.9157
2004-05-26,0.0
2004-05-27,5.2734
2004-05-28,4.8237
2004-06-01,-3.0088
2004-06-02,-4.0146
2004-06-03,-1.7109999999999999
2004-06-04,4.0619
2004-06-07,-0.1859
2004-06-08,2.4209
2004-06-09,1.6364
2004-06-10,1.2522
2004-06-14,1.4134
2004-06-15,9.7561
2004-06-16,1.9048
2004-06-17,-2.648
2004-06-18,-1.12
2004-06-21,-2.1036
2004-06-22,-1.9835
2004-06-23,0.3373
2004-06-24,2.0168
2004-06-25,-1.1532
2004-06-28,0.3333
2004-06-29,1.495
2004-06-30,2.2913
2004-07-01,7.36
2004-07-02,6.2593
2004-07-06,-0.9818
