ticker,SLRX US Equity
2015-06-22,-1.3165
2015-06-23,1.5906
2015-06-24,-0.4545
2015-06-25,-4.6169
2015-06-26,3.617
2015-06-29,-10.5236
2015-06-30,-1.3195999999999999
2015-07-01,-3.1395
2015-07-02,-2.581
2015-07-06,-1.5404
2015-07-07,-3.1289
2015-07-08,0.2584
2015-07-09,6.3144
2015-07-10,3.1515
2015-07-13,5.4642
2015-07-14,-0.0557
2015-07-15,-5.2397
2015-07-16,-3.1765
2015-07-17,-0.1215
2015-07-20,2.1898
2015-07-21,-3.0952
2015-07-22,-0.1843
2015-07-23,0.4923
2015-07-24,-1.4697
2015-07-27,1.0566
2015-07-28,-2.1525
2015-07-29,-1.7599
2015-07-30,-5.4383
2015-07-31,5.4804
2015-08-03,0.7056
2015-08-04,-2.0382
2015-08-05,-2.2757
2015-08-06,-3.5928
2015-08-07,-0.5521
2015-08-10,1.5960999999999999
2015-08-11,-2.3224
2015-08-12,1.4685000000000001
2015-08-13,-1.654
2015-08-14,0.3504
2015-08-17,0.838
2015-08-18,1.5234999999999999
2015-08-19,0.0
2015-08-20,-5.7981
2015-08-21,-4.924
2015-08-24,1.1424
2015-08-25,-4.1416
2015-08-26,-3.2207
2015-08-27,-1.2987
2015-08-28,2.0559
2015-08-31,-3.062
2015-09-01,-4.2394
2015-09-02,2.8646000000000003
2015-09-03,-3.3755
2015-09-04,-0.524
2015-09-08,9.3942
2015-09-09,3.6917999999999997
2015-09-10,11.6873
2015-09-11,-0.9702
2015-09-14,-3.0091
2015-09-15,1.6595
2015-09-16,8.3747
2015-09-17,4.1912
2015-09-18,-8.9252
2015-09-21,-7.3844
2015-09-22,-2.0119
2015-09-23,2.5095
2015-09-24,-5.3412
2015-09-25,-3.9185
2015-09-28,-18.4339
2015-09-29,4.1
2015-09-30,15.3698
2015-10-01,4.2465
2015-10-02,-0.4792
2015-10-05,2.0064
2015-10-06,-3.9339
2015-10-07,0.6552
2015-10-08,4.3938
2015-10-09,-8.0281
2015-10-12,-1.6101999999999999
2015-10-13,-8.1826
2015-10-14,-3.94
2015-10-15,6.7383
2015-10-16,0.4575
2015-10-19,-2.8233
2015-10-20,-2.7179
2015-10-21,-6.4547
2015-10-22,0.8239
2015-10-23,7.5587
2015-10-26,5.2232
2015-10-27,0.0903
2015-10-28,4.0577
2015-10-29,-4.5927
2015-10-30,2.9064
2015-11-02,0.7061
2015-11-03,0.5259
2015-11-04,0.3487
2015-11-05,-4.0834
2015-11-06,-0.0906
2015-11-09,3.7171
2015-11-10,-2.8846
2015-11-11,-0.5401
2015-11-12,0.0905
2015-11-13,-0.3617
2015-11-16,2.9038
2015-11-17,0.1764
2015-11-18,-0.7042
2015-11-19,-1.2411
2015-11-20,0.0898
2015-11-23,3.8565
2015-11-24,2.418
2015-11-25,3.8786
2015-11-27,0.0812
2015-11-30,-1.8654
2015-12-01,1.2397
2015-12-02,0.898
2015-12-03,-1.9417
2015-12-04,-0.495
2015-12-07,0.0829
2015-12-08,-0.7457
2015-12-09,-0.2504
2015-12-10,1.5899999999999999
2015-12-11,-1.4003
2015-12-14,0.8354
2015-12-15,0.9942
2015-12-16,0.4102
2015-12-17,0.2451
2015-12-18,-3.3415
2015-12-21,5.9022
2015-12-22,-3.742
2015-12-23,-0.7444
2015-12-24,2.0
2015-12-28,-2.2876
2015-12-29,4.7659
2015-12-30,-1.0375
2015-12-31,0.4032
2016-01-04,0.241
2016-01-05,-3.2853
2016-01-06,-0.9114
2016-01-07,-8.0268
2016-01-08,-2.2727
2016-01-11,-5.1163
2016-01-12,3.3333
2016-01-13,0.3795
2016-01-14,-1.4178
2016-01-15,-6.0403
2016-01-19,-1.6327
2016-01-20,-0.4149
2016-01-21,-0.1042
2016-01-22,-1.6684
2016-01-25,1.1665
2016-01-26,-2.935
2016-01-27,-5.5076
2016-01-28,-7.8857
2016-01-29,3.2258
2016-02-01,-6.25
2016-02-02,-2.8205
2016-02-03,-0.1319
2016-02-04,5.8124
2016-02-05,-11.3608
2016-02-08,0.0
2016-02-09,-0.5634
2016-02-10,2.8329
2016-02-11,1.7906
2016-02-12,-5.548
2016-02-16,0.7163
2016-02-17,5.9744
2016-02-18,-0.4027
2016-02-19,0.0
2016-02-22,-2.2911
2016-02-23,-3.4483
2016-02-24,1.0
2016-02-25,0.0
2016-02-26,6.2235
2016-02-29,-1.0652
2016-03-01,1.4805
2016-03-02,-1.5915
2016-03-03,-2.1563
2016-03-04,-0.8264
2016-03-07,4.8611
2016-03-08,-4.2384
2016-03-09,-1.7981
2016-03-10,-8.0282
2016-03-11,16.6922
2016-03-14,32.021
2016-03-15,-5.3678
2016-03-16,14.4958
2016-03-17,-0.367
2016-03-18,1.3812
2016-03-21,6.9936
2016-03-22,0.8489
2016-03-23,-4.0404
2016-03-24,-8.0702
2016-03-28,-2.958
2016-03-29,9.1445
2016-03-30,0.5405
2016-03-31,-1.7025000000000001
2016-04-01,3.3728
2016-04-04,1.0582
2016-04-05,-0.9599
2016-04-06,3.8767
2016-04-07,1.6964000000000001
2016-04-08,-0.0834
2016-04-11,-7.7629
2016-04-12,0.6335
2016-04-13,7.3741
2016-04-14,4.6901
2016-04-15,-1.8399999999999999
2016-04-18,-3.097
2016-04-19,-1.0093
2016-04-20,0.4248
2016-04-21,5.3299
2016-04-22,-0.1606
2016-04-25,1.9308
2016-04-26,-2.8414
2016-04-27,-3.2494
2016-04-28,-4.0302
2016-04-29,-4.112
2016-05-02,-4.2883
2016-05-03,1.9066
2016-05-04,-2.6193
2016-05-05,-7.877
2016-05-06,-5.5266
2016-05-09,8.1678
2016-05-10,2.9592
2016-05-11,1.3875
2016-05-12,-5.7674
2016-05-13,4.1494
2016-05-16,4.0837
2016-05-17,4.0191
2016-05-18,1.196
2016-05-19,1.7273
2016-05-20,11.0813
2016-05-23,-1.9308
2016-05-24,2.5431
2016-05-25,1.04
2016-05-26,-1.8211
2016-05-27,0.2419
2016-05-31,0.6436
2016-06-01,5.1958
2016-06-02,-0.304
2016-06-03,-3.5061
2016-06-06,-3.3965
2016-06-07,1.063
2016-06-08,-1.2136
2016-06-09,-2.3750999999999998
2016-06-10,-1.5101
2016-06-13,0.2555
2016-06-14,-6.7969
2016-06-15,2.2789
2016-06-16,0.2674
2016-06-17,-2.2222
2016-06-20,2.0
2016-06-21,-0.0891
2016-06-22,-2.1409
2016-06-23,3.0082
2016-06-24,-4.4248
2016-06-27,-3.7037
2016-06-28,5.2885
2016-06-29,-4.1096
2016-06-30,-2.7619
2016-07-01,2.5465
2016-07-05,-1.3372
2016-07-06,1.6457000000000002
2016-07-07,3.3333
2016-07-08,3.871
2016-07-11,1.8634
2016-07-12,4.4425
2016-07-13,-3.3361
2016-07-14,-1.7256
2016-07-15,-1.8437000000000001
2016-07-18,-0.4472
2016-07-19,-1.0782
2016-07-20,8.2652
2016-07-21,-0.3356
2016-07-22,0.0
2016-07-25,0.0842
2016-07-26,0.841
2016-07-27,0.9174
2016-07-28,-3.0579
2016-07-29,1.023
2016-08-01,-4.7257
2016-08-02,-4.5173
2016-08-03,6.679
2016-08-04,-1.0435
2016-08-05,1.5817
2016-08-08,-2.5952
2016-08-09,-0.7105
2016-08-10,-4.1145
2016-08-11,3.2649
2016-08-12,1.626
2016-08-15,4.6222
2016-08-16,-4.9277999999999995
2016-08-17,-1.3405
2016-08-18,3.7138
2016-08-19,-0.0873
2016-08-22,3.4965
2016-08-23,1.7736
2016-08-24,-0.9959
2016-08-25,0.5868
2016-08-26,-7.9167
2016-08-29,-0.2715
2016-08-30,0.726
2016-08-31,-0.2703
2016-09-01,1.7164000000000001
2016-09-02,-0.9769
2016-09-06,0.4484
2016-09-07,-0.625
2016-09-08,1.5274
2016-09-09,-1.3274
2016-09-12,2.5112
2016-09-13,-2.2747
2016-09-14,0.7162
2016-09-15,0.7111
2016-09-16,4.1483
2016-09-19,-5.0
2016-09-20,0.2676
2016-09-21,0.8007
2016-09-22,1.4122
2016-09-23,-0.3481
2016-09-26,-2.1834
2016-09-27,2.6786
2016-09-28,0.087
2016-09-29,-1.9983
2016-09-30,4.4326
2016-10-03,-0.4244
2016-10-04,-0.9378
2016-10-05,0.1721
2016-10-06,-0.5155
2016-10-07,-2.418
2016-10-10,3.8053
2016-10-11,-1.023
2016-10-12,-3.5314
2016-10-13,-24.7321
2016-10-14,-15.8956
2016-10-17,-8.1805
2016-10-18,0.6144
2016-10-19,-1.8321
2016-10-20,-0.4666
2016-10-21,-3.4375
2016-10-24,-11.165
2016-10-25,-1.8215
2016-10-26,-2.4119
2016-10-27,-4.1825
2016-10-28,-7.1429
2016-10-31,3.8462
2016-11-01,4.321
2016-11-02,-2.7613
2016-11-03,-5.2738
2016-11-04,14.9893
2016-11-07,15.6425
2016-11-08,10.789
2016-11-09,0.2907
2016-11-10,1.1594
2016-11-11,0.2865
2016-11-14,-0.2857
2016-11-15,-4.1547
2016-11-16,1.1958
2016-11-17,0.2954
2016-11-18,-1.7673
2016-11-21,0.2999
2016-11-22,0.0
2016-11-23,-0.1495
2016-11-25,0.5988
2016-11-28,-3.7202
2016-11-29,-3.7094
2016-11-30,-1.2841
2016-12-01,0.9756
2016-12-02,-0.161
2016-12-05,1.129
2016-12-06,0.4785
2016-12-07,-1.4285999999999999
2016-12-08,1.4493
2016-12-09,-0.1587
2016-12-12,-6.2003
2016-12-13,-3.3898
2016-12-14,-6.6667
2016-12-15,2.6316
2016-12-16,12.2711
2016-12-19,-7.0147
2016-12-20,-0.5263
2016-12-21,-2.8219
2016-12-22,-0.363
2016-12-23,4.7359
2016-12-27,2.2609
2016-12-28,-4.0816
2016-12-29,-1.7730000000000001
2016-12-30,-4.6931
2017-01-03,1.5152
2017-01-04,7.8358
2017-01-05,-2.0761
2017-01-06,-2.8269
2017-01-09,-4.5455
2017-01-10,-2.2857
2017-01-11,-1.1696
2017-01-12,-0.789
2017-01-13,-0.994
2017-01-17,-6.0241
2017-01-18,-2.1368
2017-01-19,-1.7467000000000001
2017-01-20,-1.1111
2017-01-23,0.8989
2017-01-24,-1.7816999999999998
2017-01-25,2.0408
2017-01-26,-0.2222
2017-01-27,1.5590000000000002
2017-01-30,-2.4123
2017-01-31,-2.0225
2017-02-01,-2.2936
2017-02-02,-6.1033
2017-02-03,11.5
2017-02-06,4.7085
2017-02-07,-1.2848
2017-02-08,1.3014999999999999
2017-02-09,3.4261
2017-02-10,-0.207
2017-02-13,-2.9046
2017-02-14,1.2821
2017-02-15,1.8987
2017-02-16,-2.2774
2017-02-17,-3.178
2017-02-21,1.5316999999999998
2017-02-22,-4.9569
2017-02-23,0.2268
2017-02-24,-3.3937
2017-02-27,-0.9368
2017-02-28,-1.4184
2017-03-01,-2.1583
2017-03-02,-1.7157
2017-03-03,5.2369
2017-03-06,16.3507
2017-03-07,-2.2403
2017-03-08,-16.6667
2017-03-09,1.25
2017-03-10,0.2469
2017-03-13,3.9409
2017-03-14,-0.4739
2017-03-15,-0.2381
2017-03-16,0.9547
2017-03-17,0.7092
2017-03-20,-1.8779
2017-03-21,-2.3923
2017-03-22,-0.4902
2017-03-23,0.4926
2017-03-24,-1.2255
2017-03-27,5.9553
2017-03-28,1.4052
2017-03-29,7.1594
2017-03-30,-1.9397
2017-03-31,-3.2967
2017-04-03,-2.7273
2017-04-04,-4.2056000000000004
2017-04-05,-2.1951
2017-04-06,1.995
2017-04-07,0.0
2017-04-10,-5.868
2017-04-11,0.0
2017-04-12,-9.0909
2017-04-13,1.1429
2017-04-17,1.9774
2017-04-18,-3.0471
2017-04-19,4.0
2017-04-20,-1.6484
2017-04-21,-13.9665
2017-04-24,-0.6494
2017-04-25,0.3268
2017-04-26,15.9609
2017-04-27,1.1236
2017-04-28,-4.4444
2017-05-01,-2.0349
2017-05-02,-0.2967
2017-05-03,-2.6786
2017-05-04,5.8104
2017-05-05,0.0
2017-05-08,1.4451
2017-05-09,-1.9943
2017-05-10,2.907
2017-05-11,-1.4123999999999999
2017-05-12,0.0
2017-05-15,-1.4327
2017-05-16,3.7791
2017-05-17,-3.0812
2017-05-18,-0.289
2017-05-19,-3.4783
2017-05-22,0.0
2017-05-23,1.2012
2017-05-24,0.8902
2017-05-25,-1.1764999999999999
2017-05-26,0.2976
2017-05-30,-1.7804
2017-05-31,6.0423
2017-06-01,2.849
2017-06-02,-1.385
2017-06-05,-3.6517
2017-06-06,0.5831
2017-06-07,-1.4493
2017-06-08,-0.2941
2017-06-09,2.3599
2017-06-12,0.5764
2017-06-13,3.1519
2017-06-14,-0.5556
2017-06-15,-1.6760000000000002
2017-06-16,1.7045
2017-06-19,6.7039
2017-06-20,4.4503
2017-06-21,12.782
2017-06-22,-1.1111
2017-06-23,2.6966
2017-06-26,-7.4398
2017-06-27,0.4728
2017-06-28,-10.1176
2017-06-29,2.356
2017-06-30,-1.5345
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,-5.4545
2017-07-07,3.022
2017-07-10,-3.2
2017-07-11,0.0
2017-07-12,-3.3058
2017-07-13,0.5698
2017-07-14,-1.1331
2017-07-17,1.4327
2017-07-18,6.7797
2017-07-19,-3.7037
2017-07-20,2.7473
2017-07-21,-3.7433
2017-07-24,8.3333
2017-07-25,11.0256
2017-07-26,-5.7737
2017-07-27,-0.4902
2017-07-28,0.9852
2017-07-31,3.6585
2017-08-01,4.2353
2017-08-02,-9.7065
2017-08-03,-0.25
2017-08-04,-1.7544
2017-08-07,-4.0816
2017-08-08,-2.3936
2017-08-09,-8.7193
2017-08-10,-5.0746
2017-08-11,1.2579
2017-08-14,2.4845
2017-08-15,3.9394
2017-08-16,2.0408
2017-08-17,2.8571
2017-08-18,-2.7778
2017-08-21,-2.8571
2017-08-22,-1.7647
2017-08-23,3.5928
2017-08-24,1.1561
2017-08-25,2.5714
2017-08-28,-0.8357
2017-08-29,3.3708
2017-08-30,8.4239
2017-08-31,-1.5038
2017-09-01,-2.5445
2017-09-05,2.0888
2017-09-06,-13.8107
2017-09-07,-1.1869
2017-09-08,0.3003
2017-09-11,4.1916
2017-09-12,-0.8621
2017-09-13,1.7391
2017-09-14,-2.2792
2017-09-15,1.1662
2017-09-18,-0.5764
2017-09-19,-0.2899
2017-09-20,3.4884
2017-09-21,1.1236
2017-09-22,-4.4444
2017-09-25,0.2907
2017-09-26,-3.4783
2017-09-27,-0.9009
2017-09-28,1.8182
2017-09-29,1.4881
2017-10-02,0.0
2017-10-03,-1.4663
2017-10-04,1.1905000000000001
2017-10-05,-0.2941
2017-10-06,-0.295
2017-10-09,-0.2959
2017-10-10,0.2967
2017-10-11,2.6627
2017-10-12,-3.17
2017-10-13,2.3810000000000002
2017-10-16,-2.3256
2017-10-17,1.1905000000000001
2017-10-18,-0.2941
2017-10-19,0.0
2017-10-20,-1.4748999999999999
2017-10-23,-9.7305
2017-10-24,-4.8093
2017-10-25,0.0
2017-10-26,-2.7875
2017-10-27,0.3584
2017-10-30,-0.7143
2017-10-31,-1.4388
2017-11-01,10.9489
2017-11-02,9.2105
2017-11-03,0.0
2017-11-06,4.9699
2017-11-07,-1.0043
2017-11-08,0.5797
2017-11-09,4.755
2017-11-10,4.2641
2017-11-13,0.5277
2017-11-14,5.2493
2017-11-15,-1.7456
2017-11-16,3.0457
2017-11-17,2.9557
2017-11-20,-4.3062000000000005
2017-11-21,0.75
2017-11-22,2.9777
2017-11-24,2.4096
2017-11-27,1.4118
2017-11-28,-1.3921000000000001
2017-11-29,2.1176
2017-11-30,-3.4562
2017-12-01,-0.2387
2017-12-04,3.11
2017-12-05,-12.065
2017-12-06,-0.5277
2017-12-07,-1.3263
2017-12-08,0.0
2017-12-11,-3.7634
2017-12-12,-5.0279
2017-12-13,4.7059
2017-12-14,-0.2809
2017-12-15,1.4085
2017-12-18,-3.6111
2017-12-19,-6.3401
2017-12-20,-2.7692
2017-12-21,0.3165
2017-12-22,3.4699999999999998
2017-12-26,-4.878
2017-12-27,-2.5641
2017-12-28,3.9474
2017-12-29,10.443
2018-01-02,2.0057
2018-01-03,-0.5618
2018-01-04,1.6949
2018-01-05,7.2222
2018-01-08,19.171
2018-01-09,-4.1304
2018-01-10,-2.9478
2018-01-11,-0.9346
2018-01-12,-0.9434
2018-01-16,-4.0476
2018-01-17,-1.2407
2018-01-18,-0.7538
2018-01-19,-2.5316
2018-01-22,0.7792
2018-01-23,1.0309
2018-01-24,2.551
2018-01-25,9.204
2018-01-26,-0.6834
2018-01-29,-3.2087
2018-01-30,-0.7133
2018-01-31,-1.432
2018-02-01,-5.3269
2018-02-02,-2.046
2018-02-05,0.0
2018-02-06,5.483
2018-02-07,-2.4752
2018-02-08,-3.8071
2018-02-09,10.0264
2018-02-12,-1.4388
2018-02-13,3.6496
2018-02-14,2.3474
2018-02-15,-1.8372000000000002
2018-02-16,0.4696
2018-02-20,-2.7907
2018-02-21,2.3923
2018-02-22,-4.4393
2018-02-23,1.7115
2018-02-26,0.7212
2018-02-27,-0.9547
2018-02-28,-1.2048
2018-03-01,0.7317
2018-03-02,1.2107
2018-03-05,-4.5455
2018-03-06,2.7569
2018-03-07,13.9024
2018-03-08,13.9186
2018-03-09,-4.6992
2018-03-12,6.3116
2018-03-13,7.4212
2018-03-14,-0.1727
2018-03-15,27.3356
2018-03-16,3.2609
2018-03-19,-6.8421
2018-03-20,0.0
2018-03-21,-0.1412
2018-03-22,-1.2730000000000001
2018-03-23,-4.0115
2018-03-26,5.2239
2018-03-27,-4.539
2018-03-28,-23.7741
2018-03-29,-2.5341
2018-04-02,0.8
2018-04-03,1.9841
2018-04-04,1.751
2018-04-05,2.8681
2018-04-06,-7.4349
2018-04-09,1.506
2018-04-10,0.6924
2018-04-11,4.9116
2018-04-12,4.8689
2018-04-13,-4.8214
2018-04-16,2.2514
2018-04-17,0.7339
2018-04-18,-0.5464
2018-04-19,0.1832
2018-04-20,-5.3016
2018-04-23,2.1236
2018-04-24,-5.104
2018-04-25,3.7849
2018-04-26,-4.4146
2018-04-27,4.2169
2018-04-30,-7.5145
2018-05-01,-2.7083
2018-05-02,-5.3533
2018-05-03,-7.2398
2018-05-04,8.2927
2018-05-07,-0.4505
2018-05-08,-4.5249
2018-05-09,-2.1327
2018-05-10,-5.0847
2018-05-11,-3.3163
2018-05-14,-1.3193
2018-05-15,-1.8717000000000001
2018-05-16,-0.545
2018-05-17,3.2877
2018-05-18,1.8568
2018-05-21,-0.5208
2018-05-22,1.8325
2018-05-23,-0.2571
2018-05-24,-0.2577
2018-05-25,0.7752
2018-05-29,-1.2821
2018-05-30,-2.3377
2018-05-31,1.0638
2018-06-01,-6.1842
2018-06-04,3.2258
2018-06-05,11.413
2018-06-06,-0.9756
2018-06-07,-1.202
2018-06-08,3.211
2018-06-11,1.2077
2018-06-12,-0.2387
2018-06-13,-75.1196
2018-06-14,29.8077
2018-06-15,-3.7037
2018-06-18,-1.5385
2018-06-19,-6.25
2018-06-20,-5.0
2018-06-21,-1.7544
2018-06-22,3.5714
2018-06-25,-4.3103
2018-06-26,-2.7027
2018-06-27,-3.7037
2018-06-28,-6.25
2018-06-29,-3.5897
2018-07-02,-0.8511
2018-07-03,3.0579
2018-07-05,-0.1562
2018-07-06,-2.1064
2018-07-09,-4.6655
2018-07-10,-0.5028
2018-07-11,-1.1567
2018-07-12,-1.1588
2018-07-13,-1.7241
2018-07-16,2.924
2018-07-17,-6.2386
2018-07-18,0.812
2018-07-19,-0.2044
2018-07-20,5.409
2018-07-23,-3.1086
2018-07-24,0.2595
2018-07-25,-3.5176
2018-07-26,2.3778
2018-07-27,-0.2144
2018-07-30,-1.6472
2018-07-31,1.165
2018-08-01,-2.8311
2018-08-02,-7.4074
2018-08-03,-1.3333
2018-08-06,-4.0541
2018-08-07,-8.4507
2018-08-08,-7.7077
2018-08-09,-0.8168
2018-08-10,5.8824
2018-08-13,3.2698
2018-08-14,-9.2991
2018-08-15,-6.7446
2018-08-16,-3.6889
2018-08-17,-3.7736
2018-08-20,8.8431
2018-08-21,-2.7202
2018-08-22,-1.7407
2018-08-23,-3.8824
2018-08-24,4.1176
2018-08-27,-3.8983
2018-08-28,-1.6265
2018-08-29,7.0717
2018-08-30,-1.7673999999999999
2018-08-31,-6.25
2018-09-04,-6.0606
2018-09-05,3.2473
2018-09-06,-2.1037
2018-09-07,0.0213
2018-09-10,-1.0636
2018-09-11,9.6538
2018-09-12,-5.6667
2018-09-13,-0.2286
2018-09-14,-3.0208
2018-09-17,-3.3298
2018-09-18,-1.0889
2018-09-19,1.1009
2018-09-20,-6.3333
2018-09-21,2.0166
2018-09-24,6.9767
2018-09-25,1.3043
2018-09-26,-9.5064
2018-09-27,16.1522
2018-09-28,-5.1068
2018-10-01,-1.0112
2018-10-02,23.8861
2018-10-03,-5.2632
2018-10-04,-7.4074
2018-10-05,-2.02
2018-10-08,0.0
2018-10-09,12.2678
2018-10-10,0.3636
2018-10-11,-9.4203
2018-10-12,6.0
2018-10-15,79.2453
2018-10-16,-27.3684
2018-10-17,-2.3913
2018-10-18,-6.4588
2018-10-19,-7.619
2018-10-22,-1.2027
2018-10-23,-7.3043
2018-10-24,-6.1914
2018-10-25,-6.0
2018-10-26,-3.1277
2018-10-29,5.425
2018-10-30,17.7083
2018-10-31,-7.0796
2018-11-01,11.4095
2018-11-02,6.8559
2018-11-05,-8.8
2018-11-06,-1.7544
2018-11-07,-0.3036
2018-11-08,-6.8422
2018-11-09,-1.0959
2018-11-12,-8.612
2018-11-13,0.4042
2018-11-14,1.6949
2018-11-15,0.0
2018-11-16,-6.25
2018-11-19,0.7778
2018-11-20,-7.3870000000000005
2018-11-21,-1.6667
2018-11-23,8.9588
2018-11-26,1.1556
2018-11-27,-7.1837
2018-11-28,-3.6686
2018-11-29,-2.3587
2018-11-30,8.2033
2018-12-03,0.3023
2018-12-04,-7.2803
2018-12-06,0.025
2018-12-07,2.9
2018-12-10,2.0165
2018-12-11,-2.6985
2018-12-12,6.2408
2018-12-13,-5.3142
2018-12-14,-2.1898
2018-12-17,-5.2985
2018-12-18,-7.607
2018-12-19,-3.8912
2018-12-20,-2.3822
2018-12-21,-8.1818
2018-12-24,-10.8911
2018-12-26,3.7037
2018-12-27,-0.8929
2018-12-28,9.009
2018-12-31,9.0579
2019-01-02,-3.6071999999999997
2019-01-03,20.7547
2019-01-04,38.0208
2019-01-07,-20.7547
2019-01-08,-5.9762
2019-01-09,-6.3054
2019-01-10,-5.4054
2019-01-11,-2.0
2019-01-14,4.3732
2019-01-15,-4.8883
2019-01-16,-3.6711
2019-01-17,2.1341
2019-01-18,-1.4925
2019-01-22,-0.0303
2019-01-23,0.0303
2019-01-24,-3.5152
2019-01-25,2.701
2019-01-28,0.7645
2019-01-29,-3.824
2019-01-30,-2.9347
2019-01-31,2.0806
2019-02-01,8.2803
2019-02-04,-0.1765
2019-02-05,0.9723
2019-02-06,-3.0931
2019-02-07,-0.9937
2019-02-08,-4.1971
2019-02-11,1.1746
2019-02-12,-1.0355
2019-02-13,1.4902
2019-02-14,11.7776
2019-02-15,1.4533
2019-02-19,-4.1322
2019-02-20,-3.3045999999999998
2019-02-21,4.0119
2019-02-22,-4.5714
2019-02-25,-1.1976
2019-02-26,15.303
2019-02-27,-9.9606
2019-02-28,-2.8021000000000003
2019-03-01,3.5736
2019-03-04,-1.4207
2019-03-05,2.8235
2019-03-06,-7.5229
2019-03-07,-1.1444
2019-03-08,1.0013
2019-03-11,-2.4164
2019-03-12,5.3968
2019-03-13,5.1205
2019-03-14,-0.6186
2019-03-15,0.9108
2019-03-18,24.2857
2019-03-19,-9.4023
2019-03-20,2.475
2019-03-21,11.4264
2019-03-22,-5.5556
2019-03-25,-10.9647
2019-03-26,0.7135
2019-03-27,-0.0787
2019-03-28,3.729
2019-03-29,-2.3544
2019-04-01,4.2261
2019-04-02,9.4527
2019-04-03,-5.6818
2019-04-04,1.1084
2019-04-05,12.7264
2019-04-08,-0.7603
2019-04-09,-4.6725
2019-04-10,-3.6809
2019-04-11,4.71
2019-04-12,21.8702
2019-04-15,13.4545
2019-04-16,-5.4487
2019-04-17,-11.8644
2019-04-18,1.9231
2019-04-22,3.7736
2019-04-23,4.0909
2019-04-24,-2.952
2019-04-25,-10.5472
2019-04-26,-4.4064
2019-04-29,-2.5468
2019-04-30,-1.0799
2019-05-01,9.3668
2019-05-02,-5.0709
2019-05-03,-3.2597
2019-05-06,-1.4348
2019-05-07,-6.6608
2019-05-08,-4.3006
2019-05-09,6.1481
2019-05-10,-4.629
2019-05-13,-4.048
2019-05-14,2.3632
2019-05-15,-0.3973
2019-05-16,2.4682
2019-05-17,1.4112
2019-05-20,-1.6555
2019-05-21,-2.4152
2019-05-22,1.875
2019-05-23,1.0798
2019-05-24,2.622
2019-05-28,2.7916
2019-05-29,-2.1634
2019-05-30,6.1633
2019-05-31,5.7168
2019-06-03,-0.8594
2019-06-04,-3.277
2019-06-05,-0.5464
2019-06-06,7.6923
2019-06-07,7.3173
2019-06-10,2.5948
2019-06-11,-2.076
2019-06-12,1.7225000000000001
2019-06-13,19.0919
2019-06-14,0.0781
2019-06-17,-18.8134
2019-06-18,-0.9615
2019-06-19,-3.5922
2019-06-20,-2.3162
2019-06-21,3.0103
2019-06-24,-2.502
2019-06-25,4.7013
