ticker,COMM US Equity
2014-03-18,1.5683
2014-03-19,0.2725
2014-03-20,0.2264
2014-03-21,10.122
2014-03-24,0.2462
2014-03-25,0.2456
2014-03-26,-2.6132999999999997
2014-03-27,-3.1447
2014-03-28,-0.6926
2014-03-31,7.585
2014-04-01,2.7553
2014-04-02,1.3801
2014-04-03,-3.1894
2014-04-04,-0.8437
2014-04-07,-1.175
2014-04-08,0.205
2014-04-09,1.5548
2014-04-10,-4.4319
2014-04-11,-0.8853
2014-04-14,1.3611
2014-04-15,-0.6295
2014-04-16,2.9983
2014-04-17,1.722
2014-04-21,2.0153
2014-04-22,-1.1458
2014-04-23,1.4788000000000001
2014-04-24,-1.024
2014-04-25,-1.9101
2014-04-28,-0.568
2014-04-29,3.3864
2014-04-30,5.2881
2014-05-01,3.7481
2014-05-02,0.578
2014-05-05,-1.8678
2014-05-06,-1.6105
2014-05-07,-3.1622
2014-05-08,-1.3062
2014-05-09,-0.8174
2014-05-12,-0.314
2014-05-13,-1.4961
2014-05-14,-0.2798
2014-05-15,-0.1202
2014-05-16,-2.0465
2014-05-19,1.5567
2014-05-20,1.9363000000000001
2014-05-21,2.4931
2014-05-22,2.0849
2014-05-23,0.0
2014-05-27,0.1891
2014-05-28,1.0948
2014-05-29,0.8215
2014-05-30,-2.0741
2014-06-02,-5.8245000000000005
2014-06-03,-1.5261
2014-06-04,1.4682
2014-06-05,-1.9293
2014-06-06,2.0082
2014-06-09,0.4821
2014-06-10,-0.6397
2014-06-11,-0.8853
2014-06-12,-4.0601
2014-06-13,-2.1583
2014-06-16,0.3893
2014-06-17,-0.0431
2014-06-18,0.6466
2014-06-19,1.8843999999999999
2014-06-20,1.3451
2014-06-23,0.8295
2014-06-24,-2.0979
2014-06-25,-2.1008
2014-06-26,-0.0429
2014-06-27,-0.1288
2014-06-30,-0.5589
2014-07-01,-0.1297
2014-07-02,1.0823
2014-07-03,-0.0428
2014-07-07,-2.4636
2014-07-08,-2.3062
2014-07-09,0.9892
2014-07-10,-0.8905
2014-07-11,1.0782
2014-07-14,2.4444
2014-07-15,-0.8677
2014-07-16,2.1444
2014-07-17,-1.371
2014-07-18,3.3884
2014-07-21,0.6723
2014-07-22,0.5008
2014-07-23,-3.4053
2014-07-24,-0.8598
2014-07-25,1.4744
2014-07-28,2.9487
2014-07-29,-0.3321
2014-07-30,0.2499
2014-07-31,2.3681
2014-08-01,1.0146
2014-08-04,2.1294
2014-08-05,-1.6129
2014-08-06,-0.8796
2014-08-07,-0.363
2014-08-08,-0.4049
2014-08-11,-0.6911
2014-08-12,0.7777
2014-08-13,2.5995
2014-08-14,0.673
2014-08-15,-1.8089
2014-08-18,-0.4005
2014-08-19,0.4021
2014-08-20,1.7221
2014-08-21,2.6772
2014-08-22,-0.7285
2014-08-25,0.3862
2014-08-26,-0.5002
2014-08-27,-0.5027
2014-08-28,-0.1555
2014-08-29,0.2725
2014-09-02,2.8727
2014-09-03,-0.6792
2014-09-04,-0.6839
2014-09-05,0.3826
2014-09-08,-0.5335
2014-09-09,-2.8352
2014-09-10,1.3407
2014-09-11,0.3891
2014-09-12,-2.3643
2014-09-15,-2.0246
2014-09-16,-0.2026
2014-09-17,-1.5428
2014-09-18,2.1443
2014-09-19,-0.5248
2014-09-22,-1.6640000000000001
2014-09-23,-0.2476
2014-09-24,1.2826
2014-09-25,-0.6944
2014-09-26,-0.3702
2014-09-29,0.2477
2014-09-30,-1.5239
2014-10-01,0.1255
2014-10-02,0.7101
2014-10-03,-1.2443
2014-10-06,-1.512
2014-10-07,-1.2793
2014-10-08,1.4687000000000001
2014-10-09,-1.9583
2014-10-10,-6.383
2014-10-13,-1.2523
2014-10-14,-0.1879
2014-10-15,-4.9882
2014-10-16,4.0119
2014-10-17,5.0952
2014-10-20,0.4984
2014-10-21,2.6601
2014-10-22,-1.8006
2014-10-23,2.9964
2014-10-24,-0.9119
2014-10-27,-1.8405
2014-10-28,1.3393
2014-10-29,0.5286
2014-10-30,1.8843
2014-10-31,-7.3548
2014-11-03,-2.0891
2014-11-04,2.2285
2014-11-05,0.1855
2014-11-06,2.7778
2014-11-07,1.7568000000000001
2014-11-10,-8.0567
2014-11-11,1.5888
2014-11-12,0.0948
2014-11-13,-1.1364
2014-11-14,1.5326
2014-11-17,-1.9811
2014-11-18,3.8499
2014-11-19,-0.5097
2014-11-20,0.9315
2014-11-21,0.5076
2014-11-24,1.2397
2014-11-25,0.6349
2014-11-26,1.4421
2014-11-28,-1.3772
2014-12-01,0.0901
2014-12-02,1.2601
2014-12-03,2.6667
2014-12-04,1.342
2014-12-05,1.7941
2014-12-08,-1.0071
2014-12-09,-1.0174
2014-12-10,-3.4261
2014-12-11,-1.1086
2014-12-12,-1.3901
2014-12-15,-0.1592
2014-12-16,-0.706
2014-12-17,-0.2294
2014-12-18,1.5171999999999999
2014-12-19,1.8115999999999999
2014-12-22,1.2011
2014-12-23,1.0989
2014-12-24,0.8261
2014-12-26,0.2156
2014-12-29,-0.5594
2014-12-30,-0.6058
2014-12-31,-0.6095
2015-01-02,0.6132
2015-01-05,0.566
2015-01-06,0.3463
2015-01-07,0.5608
2015-01-08,1.716
2015-01-09,-2.9102
2015-01-12,-4.3006
2015-01-13,-2.8143000000000002
2015-01-14,-0.1401
2015-01-15,-2.8064
2015-01-16,1.2031
2015-01-20,1.1412
2015-01-21,-0.6112
2015-01-22,0.7569
2015-01-23,1.6432
2015-01-26,-0.1848
2015-01-27,18.3248
2015-01-28,6.1009
2015-01-29,3.5017
2015-01-30,0.089
2015-02-02,3.1133
2015-02-03,1.4148
2015-02-04,2.1776
2015-02-05,-1.9647000000000001
2015-02-06,0.6114
2015-02-09,0.2026
2015-02-10,0.1685
2015-02-11,2.4218
2015-02-12,-0.7225
2015-02-13,0.5624
2015-02-17,-0.1645
2015-02-18,2.57
2015-02-19,-2.859
2015-02-20,2.8439
2015-02-23,-1.2219
2015-02-24,0.1302
2015-02-25,0.1951
2015-02-26,1.5574
2015-02-27,0.639
2015-03-02,-0.0952
2015-03-03,0.286
2015-03-04,-1.2041
2015-03-05,-2.8223000000000003
2015-03-06,-1.9142000000000001
2015-03-09,0.6057
2015-03-10,-2.7759
2015-03-11,1.6512
2015-03-12,0.846
2015-03-13,-0.5034
2015-03-16,1.9224
2015-03-17,0.0
2015-03-18,1.5222
2015-03-19,-0.2282
2015-03-20,0.8167
2015-03-23,-0.2916
2015-03-24,-1.625
2015-03-25,-2.1804
2015-03-26,-2.4992
2015-03-27,0.4157
2015-03-30,0.5519
2015-03-31,-2.0926
2015-04-01,0.2978
2015-04-02,1.1354
2015-04-06,-0.1727
2015-04-07,1.1419
2015-04-08,0.3079
2015-04-09,0.4604
2015-04-10,-0.1528
2015-04-13,-0.374
2015-04-14,0.3754
2015-04-15,1.2921
2015-04-16,-0.6378
2015-04-17,-1.5541
2015-04-20,1.1668
2015-04-21,1.1194
2015-04-22,-0.0335
2015-04-23,-1.6779
2015-04-24,-3.7031
2015-04-27,-0.1418
2015-04-28,1.4729
2015-04-29,-2.8681
2015-04-30,6.2658
2015-05-01,-0.6438
2015-05-04,0.2387
2015-05-05,-0.3403
2015-05-06,-0.3756
2015-05-07,0.7197
2015-05-08,1.5652
2015-05-11,1.6415
2015-05-12,-0.4285
2015-05-13,-0.3972
2015-05-14,2.127
2015-05-15,0.7159
2015-05-18,1.2278
2015-05-19,0.1596
2015-05-20,-0.6692
2015-05-21,0.2567
2015-05-22,-0.064
2015-05-26,-1.1527
2015-05-27,0.1134
2015-05-28,1.2781
2015-05-29,-0.4153
2015-06-01,0.3048
2015-06-02,1.5352999999999999
2015-06-03,1.3703
2015-06-04,-0.6837
2015-06-05,0.7509
2015-06-08,-1.1801
2015-06-09,0.22
2015-06-10,1.6463
2015-06-11,-3.8407999999999998
2015-06-12,-0.1604
2015-06-15,-0.4499
2015-06-16,1.6785
2015-06-17,1.4444
2015-06-18,-0.2347
2015-06-19,-0.2823
2015-06-22,0.2202
2015-06-23,0.0942
2015-06-24,-1.317
2015-06-25,-0.3178
2015-06-26,-1.052
2015-06-29,-2.1585
2015-06-30,0.461
2015-07-01,0.9505
2015-07-02,-0.0649
2015-07-06,-0.6498
2015-07-07,-0.4578
2015-07-08,-2.9895
2015-07-09,0.5418
2015-07-10,0.3368
2015-07-13,1.9134
2015-07-14,0.6588
2015-07-15,-0.5563
2015-07-16,0.9214
2015-07-17,2.2498
2015-07-20,-0.2232
2015-07-21,-1.4062000000000001
2015-07-22,0.0324
2015-07-23,-0.2268
2015-07-24,-0.4547
2015-07-27,-2.447
2015-07-28,4.1472
2015-07-29,-1.3809
2015-07-30,1.6280999999999999
2015-07-31,0.5127
2015-08-03,-1.6258
2015-08-04,0.8425
2015-08-05,1.3496000000000001
2015-08-06,-1.1731
2015-08-07,0.3529
2015-08-10,0.991
2015-08-11,-3.4505
2015-08-12,4.1311
2015-08-13,-0.7872
2015-08-14,0.2856
2015-08-17,0.6962
2015-08-18,-1.5085
2015-08-19,0.6063
2015-08-20,-3.013
2015-08-21,-4.153
2015-08-24,-5.6977
2015-08-25,1.9175
2015-08-26,4.7213
2015-08-27,4.1695
2015-08-28,3.8074
2015-08-31,1.4107
2015-09-01,-1.7311
2015-09-02,1.3684
2015-09-03,2.1567
2015-09-04,-0.8202
2015-09-08,2.4502
2015-09-09,-0.1196
2015-09-10,-1.5265
2015-09-11,-3.7994
2015-09-14,0.158
2015-09-15,0.4101
2015-09-16,1.7593
2015-09-17,-1.5436999999999999
2015-09-18,-1.5678999999999998
2015-09-21,-0.4141
2015-09-22,-0.1599
2015-09-23,-1.0574
2015-09-24,-0.3562
2015-09-25,-1.7875
2015-09-28,-2.6473
2015-09-29,-1.3256000000000001
2015-09-30,3.4447
2015-10-01,0.1998
2015-10-02,-2.0273
2015-10-05,1.4925
2015-10-06,-1.2032
2015-10-07,3.0108
2015-10-08,0.9195
2015-10-09,-0.0651
2015-10-12,1.1723
2015-10-13,-1.5127000000000002
2015-10-14,0.6863
2015-10-15,1.3307
2015-10-16,1.7297
2015-10-19,-0.1574
2015-10-20,0.4415
2015-10-21,-1.6013
2015-10-22,1.1487
2015-10-23,1.388
2015-10-26,0.3734
2015-10-27,-2.0459
2015-10-28,3.2278000000000002
2015-10-29,-0.4905
2015-10-30,-0.0924
2015-11-02,1.1409
2015-11-03,1.25
2015-11-04,-2.8907
2015-11-05,0.2791
2015-11-06,-0.0928
2015-11-09,-11.823
2015-11-10,-2.457
2015-11-11,-1.0975
2015-11-12,-1.0369
2015-11-13,-2.5735
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,3.2075
2015-11-19,0.0731
2015-11-20,3.3979
2015-11-23,2.3322
2015-11-24,-1.8992
2015-11-25,-0.5984
2015-11-27,1.2748
2015-11-30,0.0699
2015-12-01,-0.3145
2015-12-02,-2.8041
2015-12-03,-2.6686
2015-12-04,1.9266
2015-12-07,-2.8717
2015-12-08,-0.7111
2015-12-09,-2.7516
2015-12-10,1.6279
2015-12-11,-1.373
2015-12-14,-1.2761
2015-12-15,-1.3709
2015-12-16,0.7149
2015-12-17,1.8927
2015-12-18,-3.2508
2015-12-21,0.72
2015-12-22,1.0326
2015-12-23,3.5377
2015-12-24,-0.038
2015-12-28,-0.7596
2015-12-29,0.6889
2015-12-30,-1.3683
2015-12-31,-0.2312
2016-01-04,-1.1201
2016-01-05,-1.8944999999999999
2016-01-06,-2.6875999999999998
2016-01-07,-4.1735
2016-01-08,-0.2562
2016-01-11,-0.3425
2016-01-12,0.988
2016-01-13,-1.9141
2016-01-14,1.0841
2016-01-15,-2.4882
2016-01-19,-1.8037999999999998
2016-01-20,-2.4642
2016-01-21,0.6431
2016-01-22,2.7841
2016-01-25,-3.5968
2016-01-26,2.948
2016-01-27,-3.7584
2016-01-28,-0.8368
2016-01-29,5.1102
2016-02-01,2.7654
2016-02-02,-6.8576
2016-02-03,1.7241
2016-02-04,1.3284
2016-02-05,-3.255
2016-02-08,-5.4673
2016-02-09,-0.0989
2016-02-10,1.4349
2016-02-11,-3.4146
2016-02-12,3.7374
2016-02-16,7.9844
2016-02-17,4.1028
2016-02-18,-2.4253
2016-02-19,6.7466
2016-02-22,4.4491
2016-02-23,-0.7166
2016-02-24,1.1227
2016-02-25,-1.5067
2016-02-26,0.8857
2016-02-29,0.5188
2016-03-01,4.8431999999999995
2016-03-02,2.9913
2016-03-03,-0.2941
2016-03-04,1.1431
2016-03-07,-1.7135
2016-03-08,-4.2285
2016-03-09,1.4717
2016-03-10,0.0382
2016-03-11,2.5563000000000002
2016-03-14,0.0372
2016-03-15,-1.0413000000000001
2016-03-16,1.879
2016-03-17,1.6968
2016-03-18,-1.197
2016-03-21,-0.1101
2016-03-22,-0.2205
2016-03-23,-2.5783
2016-03-24,0.2647
2016-03-28,-0.3394
2016-03-29,1.5513
2016-03-30,1.7884
2016-03-31,2.1962
2016-04-01,-1.0029
2016-04-04,0.2533
2016-04-05,-0.6857
2016-04-06,1.3081
2016-04-07,-2.6184
2016-04-08,1.8048
2016-04-11,-0.7236
2016-04-12,-1.4577
2016-04-13,4.6967
2016-04-14,-2.4726
2016-04-15,-2.5353
2016-04-18,-1.1891
2016-04-19,0.1128
2016-04-20,0.4884
2016-04-21,-1.3084
2016-04-22,1.3636
2016-04-25,-1.1958
2016-04-26,1.6641
2016-04-27,-0.558
2016-04-28,14.2536
2016-04-29,-0.4257
2016-05-02,-0.2302
2016-05-03,-5.1747
2016-05-04,0.9385
2016-05-05,0.2066
2016-05-06,1.5464
2016-05-09,0.0338
2016-05-10,0.8119
2016-05-11,0.2013
2016-05-12,-0.3014
2016-05-13,0.3695
2016-05-16,0.7697
2016-05-17,-1.3285
2016-05-18,-0.0673
2016-05-19,-0.6399
2016-05-20,1.2881
2016-05-23,-0.2008
2016-05-24,2.4816
2016-05-25,1.4071
2016-05-26,-0.355
2016-05-27,0.5505
2016-05-31,0.3221
2016-06-01,1.3162
2016-06-02,0.7921
2016-06-03,0.3458
2016-06-06,0.7519
2016-06-07,0.0
2016-06-08,1.0572
2016-06-09,-0.3077
2016-06-10,-1.142
2016-06-13,-1.4986
2016-06-14,-0.317
2016-06-15,0.6677
2016-06-16,2.1478
2016-06-17,0.6803
2016-06-20,-1.1057
2016-06-21,-0.1553
2016-06-22,-0.4666
2016-06-23,0.4063
2016-06-24,-7.065
2016-06-27,-4.4876
2016-06-28,1.7181
2016-06-29,4.6190999999999995
2016-06-30,2.2405
2016-07-01,-0.7734
2016-07-05,-2.1111
2016-07-06,1.8912
2016-07-07,1.4002
2016-07-08,3.5324
2016-07-11,-0.3102
2016-07-12,1.0268
2016-07-13,-2.2174
2016-07-14,1.0709
2016-07-15,-0.5921
2016-07-18,-0.721
2016-07-19,-0.3473
2016-07-20,1.3308
2016-07-21,-1.2195
2016-07-22,0.1266
2016-07-25,-0.3162
2016-07-26,-0.1586
2016-07-27,1.0801
2016-07-28,-5.7825
2016-07-29,-0.1001
2016-08-01,-1.202
2016-08-02,-3.143
2016-08-03,1.291
2016-08-04,-0.9301
2016-08-05,1.5994000000000002
2016-08-08,-2.601
2016-08-09,1.2649
2016-08-10,0.2429
2016-08-11,-1.2115
2016-08-12,0.946
2016-08-15,0.9372
2016-08-16,-0.3095
2016-08-17,-1.3798
2016-08-18,-0.1749
2016-08-19,0.1402
2016-08-22,0.5948
2016-08-23,1.5304
2016-08-24,2.6036
2016-08-25,-0.601
2016-08-26,-1.1085
2016-08-29,0.4076
2016-08-30,-0.1353
2016-08-31,0.1694
2016-09-01,0.7778
2016-09-02,0.2349
2016-09-06,-0.1004
2016-09-07,0.3686
2016-09-08,-0.7346
2016-09-09,0.1009
2016-09-12,0.4032
2016-09-13,-1.573
2016-09-14,0.306
2016-09-15,2.9831
2016-09-16,0.395
2016-09-19,1.8689
2016-09-20,-0.7724
2016-09-21,-0.6163
2016-09-22,0.4896
2016-09-23,-1.6564
2016-09-26,-0.0991
2016-09-27,0.8595
2016-09-28,-0.1639
2016-09-29,-1.3132
2016-09-30,0.1663
2016-10-03,0.3985
2016-10-04,-0.1323
2016-10-05,2.2855
2016-10-06,1.7163
2016-10-07,0.6686
2016-10-10,1.1385
2016-10-11,-0.5629
2016-10-12,-2.4214
2016-10-13,-1.3213
2016-10-14,1.6329
2016-10-17,-0.3535
2016-10-18,1.4511
2016-10-19,1.78
2016-10-20,-0.406
2016-10-21,0.0627
2016-10-24,0.2194
2016-10-25,-1.9074
2016-10-26,0.4144
2016-10-27,-2.9524
2016-10-28,0.458
2016-10-31,-0.521
2016-11-01,-0.8838
2016-11-02,-0.0661
2016-11-03,5.4527
2016-11-04,0.7521
2016-11-07,2.2706
2016-11-08,3.0414
2016-11-09,-0.6494
2016-11-10,1.3369
2016-11-11,-1.6124
2016-11-14,3.8439
2016-11-15,0.3443
2016-11-16,0.0858
2016-11-17,0.0
2016-11-18,1.2857
2016-11-21,0.1128
2016-11-22,0.5917
2016-11-23,0.6443
2016-11-25,1.1968
2016-11-28,-1.4576
2016-11-29,1.1164
2016-11-30,-0.69
2016-12-01,-1.3341
2016-12-02,0.8169
2016-12-05,0.7544
2016-12-06,1.0815
2016-12-07,0.631
2016-12-08,0.5725
2016-12-09,-0.9759
2016-12-12,0.9307
2016-12-13,0.434
2016-12-14,-1.2692
2016-12-15,1.3129
2016-12-16,-1.5659
2016-12-19,1.5359
2016-12-20,0.5132
2016-12-21,0.43
2016-12-22,-0.4549
2016-12-23,-0.1075
2016-12-27,0.1076
2016-12-28,-1.2366
2016-12-29,0.5988
2016-12-30,0.6494
2017-01-03,-1.3172
2017-01-04,2.2337
2017-01-05,-0.3997
2017-01-06,-1.0701
2017-01-09,0.7031
2017-01-10,0.8861
2017-01-11,-1.1179000000000001
2017-01-12,-1.1036
2017-01-13,0.626
2017-01-17,-4.409
2017-01-18,1.1602000000000001
2017-01-19,-0.0559
2017-01-20,1.3154
2017-01-23,-0.1934
2017-01-24,2.2419000000000002
2017-01-25,0.0
2017-01-26,1.0558
2017-01-27,-1.7948
2017-01-30,0.9274
2017-01-31,2.2162
2017-02-01,0.4759
2017-02-02,0.4211
2017-02-03,0.9696
2017-02-06,-0.6488
2017-02-07,0.6008
2017-02-08,-0.026
2017-02-09,-0.1818
2017-02-10,0.026
2017-02-13,0.8065
2017-02-14,0.2839
2017-02-15,0.3088
2017-02-16,0.8979
2017-02-17,0.3051
2017-02-21,1.3435000000000001
2017-02-22,0.8254
2017-02-23,-6.4252
2017-02-24,-1.0604
2017-02-27,1.7417
2017-02-28,0.2107
2017-03-01,3.7057
2017-03-02,-1.3938
2017-03-03,1.0023
2017-03-06,-0.6107
2017-03-07,-0.8449
2017-03-08,0.284
2017-03-09,0.2317
2017-03-10,0.0257
2017-03-13,1.1813
2017-03-14,0.0
2017-03-15,0.8629
2017-03-16,0.1007
2017-03-17,-0.3519
2017-03-20,1.2614
2017-03-21,-0.6976
2017-03-22,0.0251
2017-03-23,1.5551
2017-03-24,1.8029
2017-03-27,-0.4609
2017-03-28,0.3656
2017-03-29,-0.5828
2017-03-30,2.809
2017-03-31,-0.9028
2017-04-03,-1.3426
2017-04-04,-0.0729
2017-04-05,-0.7296
2017-04-06,0.4655
2017-04-07,0.0732
2017-04-10,-1.2913999999999999
2017-04-11,0.2962
2017-04-12,-1.1568
2017-04-13,-0.4482
2017-04-17,1.6258
2017-04-18,-0.3692
2017-04-19,1.334
2017-04-20,1.4870999999999999
2017-04-21,-1.6815
2017-04-24,1.3193
2017-04-25,0.844
2017-04-26,-0.3109
2017-04-27,1.4392
2017-04-28,-0.5912
2017-05-01,0.666
2017-05-02,-1.3233
2017-05-03,-1.4368
2017-05-04,-14.6987
2017-05-05,1.9367999999999999
2017-05-08,0.3632
2017-05-09,2.255
2017-05-10,2.0964
2017-05-11,-2.1067
2017-05-12,-1.1713
2017-05-15,0.4686
2017-05-16,1.4266
2017-05-17,-0.3246
2017-05-18,0.3799
2017-05-19,0.027
2017-05-22,1.4324
2017-05-23,-1.1191
2017-05-24,-0.5659
2017-05-25,0.6775
2017-05-26,-0.6191
2017-05-30,-0.7313
2017-05-31,0.9277
2017-06-01,1.568
2017-06-02,0.0266
2017-06-05,1.3571
2017-06-06,-2.5202999999999998
2017-06-07,0.4848
2017-06-08,1.8226
2017-06-09,-1.2107999999999999
2017-06-12,-1.3856
2017-06-13,1.7833
2017-06-14,-1.2742
2017-06-15,0.6184
2017-06-16,-0.7215
2017-06-19,2.0727
2017-06-20,0.0791
2017-06-21,0.1581
2017-06-22,0.0263
2017-06-23,0.1578
2017-06-26,0.8141
2017-06-27,-1.0159
2017-06-28,0.9474
2017-06-29,-1.2774
2017-06-30,0.4225
2017-07-03,0.4733
2017-07-05,-1.1254
2017-07-06,0.0265
2017-07-07,0.9526
2017-07-10,-0.1048
2017-07-11,-0.2886
2017-07-12,-6.5263
2017-07-13,0.366
2017-07-14,-1.4586000000000001
2017-07-17,-1.0817
2017-07-18,-0.7194
2017-07-19,2.0
2017-07-20,0.1989
2017-07-21,0.0567
2017-07-24,0.4819
2017-07-25,0.8181
2017-07-26,0.7555
2017-07-27,1.444
2017-07-28,1.1224
2017-07-31,-0.4331
2017-08-01,0.5982
2017-08-02,0.4324
2017-08-03,-9.7282
2017-08-04,-2.7873
2017-08-07,0.3987
2017-08-08,-1.7715
2017-08-09,0.2799
2017-08-10,-1.8295
2017-08-11,0.8528
2017-08-14,2.0983
2017-08-15,0.7362
2017-08-16,0.0305
2017-08-17,-0.0304
2017-08-18,0.4872
2017-08-21,0.0
2017-08-22,0.8182
2017-08-23,-1.1421999999999999
2017-08-24,-0.2736
2017-08-25,0.3049
2017-08-28,0.0
2017-08-29,-0.3647
2017-08-30,0.0
2017-08-31,0.8542
2017-09-01,-0.2722
2017-09-05,-1.6985000000000001
2017-09-06,0.9565
2017-09-07,0.8863
2017-09-08,0.0909
2017-09-11,2.5878
2017-09-12,0.5163
2017-09-13,-1.7024
2017-09-14,-0.6868
2017-09-15,0.9621
2017-09-18,2.2633
2017-09-19,-4.6593
2017-09-20,1.3134000000000001
2017-09-21,0.2713
2017-09-22,-0.2706
2017-09-25,-1.5676999999999999
2017-09-26,0.6126
2017-09-27,1.0654
2017-09-28,-1.7469999999999999
2017-09-29,1.8087
2017-10-02,0.813
2017-10-03,0.9558
2017-10-04,-0.7988
2017-10-05,-0.686
2017-10-06,0.3003
2017-10-09,-0.9281
2017-10-10,-2.327
2017-10-11,0.0619
2017-10-12,-0.4638
2017-10-13,0.0
2017-10-16,-0.963
2017-10-17,-0.6901
2017-10-18,0.4422
2017-10-19,0.2201
2017-10-20,2.4474
2017-10-23,-0.49
2017-10-24,-0.277
2017-10-25,-1.6667
2017-10-26,-0.408
2017-10-27,-0.063
2017-10-30,0.9145
2017-10-31,0.4375
2017-11-01,6.5028
2017-11-02,-2.1618
2017-11-03,0.0597
2017-11-06,3.8496
2017-11-07,-2.5575
2017-11-08,-0.1769
2017-11-09,0.5908
2017-11-10,-0.7636
2017-11-13,0.4439
2017-11-14,-0.2946
2017-11-15,-0.7979
2017-11-16,0.3277
2017-11-17,0.7126
2017-11-20,1.5625
2017-11-21,1.8578000000000001
2017-11-22,1.3394
2017-11-24,-0.3656
2017-11-27,2.1733000000000002
2017-11-28,1.5470000000000002
2017-11-29,-0.8705
2017-11-30,-1.2349
2017-12-01,0.2223
2017-12-04,1.4416
2017-12-05,-0.7652
2017-12-06,1.5697999999999999
2017-12-07,1.4371
2017-12-08,1.3365
2017-12-11,1.3717
2017-12-12,0.8847
2017-12-13,-0.1548
2017-12-14,-1.8083
2017-12-15,-0.763
2017-12-18,0.2651
2017-12-19,0.0264
2017-12-20,1.0309
2017-12-21,0.5233
2017-12-22,-0.2863
2017-12-26,-0.7048
2017-12-27,0.3155
2017-12-28,0.2621
2017-12-29,-1.1239
2018-01-02,0.9781
2018-01-03,-0.1309
2018-01-04,-0.7339
2018-01-05,0.5941
2018-01-08,1.0894
2018-01-09,0.5453
2018-01-10,-1.3171
2018-01-11,1.6488
2018-01-12,0.3347
2018-01-16,-1.1034
2018-01-17,0.4152
2018-01-18,-0.5168
2018-01-19,0.3896
2018-01-22,0.0776
2018-01-23,0.3878
2018-01-24,-0.4378
2018-01-25,-0.6208
2018-01-26,1.1192
2018-01-29,0.3604
2018-01-30,-0.5642
2018-01-31,-0.3611
2018-02-01,2.9511
2018-02-02,-2.7659000000000002
2018-02-05,-3.2325
2018-02-06,1.2293
2018-02-07,0.792
2018-02-08,-3.8502
2018-02-09,0.9534
2018-02-12,0.6476
2018-02-13,1.0992
2018-02-14,3.1026
2018-02-15,0.9774
2018-02-16,-0.6113
2018-02-20,-0.6151
2018-02-21,-0.722
2018-02-22,-0.6494
2018-02-23,1.2549000000000001
2018-02-26,1.6266
2018-02-27,-0.4319
2018-02-28,-1.2248
2018-03-01,-0.9558
2018-03-02,2.9995000000000003
2018-03-05,0.9369
2018-03-06,0.9032
2018-03-07,-0.3978
2018-03-08,0.9236
2018-03-09,1.3851
2018-03-12,-0.122
2018-03-13,0.0489
2018-03-14,-0.6348
2018-03-15,-0.5651
2018-03-16,1.0872
2018-03-19,-1.0266
2018-03-20,-0.4446
2018-03-21,0.1737
