ticker,GASS US Equity
2006-02-28,1.6667
2006-03-01,2.2951
2006-03-02,0.1603
2006-03-03,-1.2
2006-03-06,1.2146
2006-03-07,-2.0
2006-03-08,-0.0082
2006-03-09,2.0491
2006-03-10,1.6
2006-03-13,3.5433
2006-03-14,0.3802
2006-03-15,1.5152
2006-03-16,0.7463
2006-03-17,2.2222
2006-03-20,-1.6667
2006-03-21,-3.5372
2006-03-22,2.903
2006-03-23,1.1878
2006-03-24,1.0858
2006-03-27,-1.6548
2006-03-28,3.321
2006-03-29,0.1429
2006-03-30,-1.6404999999999998
2006-03-31,0.5076
2006-04-03,2.4531
2006-04-04,-0.7042
2006-04-05,-0.2128
2006-04-06,-0.1421
2006-04-07,0.0
2006-04-10,-1.1388
2006-04-11,0.6479
2006-04-12,-0.5722
2006-04-13,0.3588
2006-04-17,-0.3575
2006-04-18,0.7194
2006-04-19,-0.7143
2006-04-20,-0.5755
2006-04-21,0.4342
2006-04-24,-1.2968
2006-04-25,-0.073
2006-04-26,-1.0957
2006-04-27,0.7386
2006-04-28,-1.0264
2006-05-01,4.0741
2006-05-02,-0.7117
2006-05-03,0.2867
2006-05-04,0.0
2006-05-05,-0.3516
2006-05-08,0.2811
2006-05-09,1.0014
2006-05-10,0.9207
2006-05-11,0.614
2006-05-12,0.636
2006-05-15,-1.7556
2006-05-16,0.0715
2006-05-17,-2.8571
2006-05-18,1.3971
2006-05-19,-0.2842
2006-05-22,1.8122
2006-05-23,-3.2857
2006-05-24,2.9542
2006-05-25,0.4304
2006-05-26,1.2143
2006-05-30,-0.4234
2006-05-31,0.4252
2006-06-01,-0.0706
2006-06-02,-0.0706
2006-06-05,-0.6714
2006-06-06,1.0317
2006-06-07,-1.4085
2006-06-08,-0.0714
2006-06-09,0.4289
2006-06-12,-1.0676
2006-06-13,-5.3237
2006-06-14,-0.8359
2006-06-15,-1.7625
2006-06-16,2.6521
2006-06-19,-0.304
2006-06-20,0.9146
2006-06-21,-1.3595
2006-06-22,-0.8423
2006-06-23,1.0811
2006-06-26,5.042
2006-06-27,-1.6
2006-06-28,-1.3304
2006-06-29,-0.7491
2006-06-30,5.283
2006-07-03,-1.4328
2006-07-05,2.2536
2006-07-06,-1.458
2006-07-07,-2.2014
2006-07-10,3.321
2006-07-11,-1.517
2006-07-12,-0.3463
2006-07-13,-0.2902
2006-07-14,-1.4599
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,-2.2963
2006-07-20,-0.0758
2006-07-21,0.3035
2006-07-24,-9.0772
2006-07-25,1.9135
2006-07-26,1.6327
2006-07-27,0.6426
2006-07-28,-1.5164
2006-07-31,0.4862
2006-08-01,4.8387
2006-08-02,1.9231
2006-08-03,-1.8113000000000001
2006-08-04,0.9224
2006-08-07,1.1424
2006-08-08,1.6566
2006-08-09,-0.2222
2006-08-10,-1.3363
2006-08-11,-0.8277
2006-08-14,-2.7314
2006-08-15,1.7097
2006-08-16,3.4574
2006-08-17,-3.6323
2006-08-18,4.1538
2006-08-21,-0.2954
2006-08-22,-3.1111
2006-08-23,-2.5229
2006-08-24,-1.5608
2006-08-25,6.365
2006-08-28,1.1994
2006-08-29,1.8319999999999999
2006-08-30,-1.5474999999999999
2006-08-31,0.6737
2006-09-01,1.1896
2006-09-05,-2.5716
2006-09-06,0.0754
2006-09-07,-2.0347
2006-09-08,-1.1538
2006-09-11,-1.4008
2006-09-12,0.9471
2006-09-13,0.0782
2006-09-14,0.7803
2006-09-15,-1.4021
2006-09-18,-1.7218
2006-09-19,-2.0
2006-09-20,2.0408
2006-09-21,0.688
2006-09-22,0.1112
2006-09-25,-2.9365
2006-09-26,1.7989000000000002
2006-09-27,-1.6064
2006-09-28,0.8163
2006-09-29,1.1336
2006-10-02,-2.0016
2006-10-03,-1.1438
2006-10-04,1.2397
2006-10-05,0.0
2006-10-06,-0.898
2006-10-09,0.8237
2006-10-10,0.3268
2006-10-11,1.3029
2006-10-12,1.2862
2006-10-13,-0.7937
2006-10-16,-0.32
2006-10-17,1.9262000000000001
2006-10-18,-0.5748
2006-10-19,-0.8474
2006-10-20,0.0
2006-10-23,1.4377
2006-10-24,0.7874
2006-10-25,-2.2656
2006-10-26,2.2382
2006-10-27,-1.4855
2006-10-30,0.3968
2006-10-31,-0.1581
2006-11-01,-1.0293
2006-11-02,-1.6
2006-11-03,-0.4065
2006-11-06,-0.8163
2006-11-07,0.823
2006-11-08,0.7347
2006-11-09,0.6483
2006-11-10,1.0467
2006-11-13,0.0
2006-11-14,0.0797
2006-11-15,0.7245
2006-11-16,-0.0079
2006-11-17,-2.3715
2006-11-20,0.0
2006-11-21,3.2389
2006-11-22,-3.9215999999999998
2006-11-24,-0.7347
2006-11-27,-0.9046
2006-11-28,0.9959
2006-11-29,0.5546
2006-11-30,-0.4896
2006-12-01,-0.5921
2006-12-04,-1.0067
2006-12-05,-1.6949
2006-12-06,1.7241
2006-12-07,2.1186
2006-12-08,0.4149
2006-12-11,0.0
2006-12-12,-1.8182
2006-12-13,0.5903
2006-12-14,-0.4195
2006-12-15,0.5042
2006-12-18,-1.7559
2006-12-19,-0.9362
2006-12-20,-1.2027
2006-12-21,0.087
2006-12-22,2.9539999999999997
2006-12-26,0.3376
2006-12-27,-0.841
2006-12-28,-0.7634
2006-12-29,-0.1709
2007-01-03,1.0274
2007-01-04,0.1695
2007-01-05,-2.4535
2007-01-08,0.954
2007-01-09,-0.3436
2007-01-10,-0.0862
2007-01-11,-0.7765
2007-01-12,0.0
2007-01-16,0.1739
2007-01-17,0.2604
2007-01-18,0.4329
2007-01-19,0.0
2007-01-22,0.0
2007-01-23,-0.0862
2007-01-24,-0.3408
2007-01-25,0.4286
2007-01-26,-0.8621
2007-01-29,0.8696
2007-01-30,5.0
2007-01-31,-0.1642
2007-02-01,-0.3289
2007-02-02,2.3927
2007-02-05,1.1280999999999999
2007-02-06,1.2749
2007-02-07,1.1015
2007-02-08,0.5447
2007-02-09,0.5418
2007-02-12,-2.3095
2007-02-13,1.182
2007-02-14,-0.1558
2007-02-15,-2.1841
2007-02-16,0.4785
2007-02-20,3.1746
2007-02-21,-1.6154
2007-02-22,-2.111
2007-02-23,3.3546
2007-02-26,0.8423
2007-02-27,-0.8353
2007-02-28,-0.4637
2007-03-01,1.0675
2007-03-02,1.0133
2007-03-05,-1.7747000000000002
2007-03-06,0.4713
2007-03-07,-0.7828
2007-03-08,-0.0778
2007-03-09,-0.7098
2007-03-12,-0.4766
2007-03-13,0.7981
2007-03-14,1.1876
2007-03-15,0.313
2007-03-16,0.624
2007-03-19,-1.939
2007-03-20,0.001
2007-03-21,3.3202
2007-03-22,0.7718
2007-03-23,0.6008
2007-03-26,-0.6038
2007-03-27,2.3538
2007-03-28,1.7062
2007-03-29,-1.3858
2007-03-30,1.6272
2007-04-02,1.0917
2007-04-03,1.5119
2007-04-04,0.4255
2007-04-05,0.2825
2007-04-09,4.2254
2007-04-10,-1.0135
2007-04-11,0.6826
2007-04-12,2.3729
2007-04-13,5.2972
2007-04-16,0.1895
2007-04-17,0.6277
2007-04-18,-0.4117
2007-04-19,-0.213
2007-04-20,0.4394
2007-04-23,-0.3125
2007-04-24,0.9404
2007-04-25,0.6211
2007-04-26,-0.6173
2007-04-27,-1.2422
2007-04-30,0.0
2007-05-01,-4.5283
2007-05-02,1.4493
2007-05-03,0.4545
2007-05-04,-3.6846
2007-05-07,-1.5436
2007-05-08,-1.1588
2007-05-09,2.2069
2007-05-10,2.5641
2007-05-11,3.2895
2007-05-14,-0.7643
2007-05-15,2.6316
2007-05-16,2.5016
2007-05-17,-0.5491
2007-05-18,0.8589
2007-05-21,0.9732
2007-05-22,2.8916
2007-05-23,0.9368
2007-05-24,-1.5081
2007-05-25,0.0589
2007-05-29,0.0589
2007-05-30,1.0588
2007-05-31,-0.3056
2007-06-01,0.9445
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,-0.9942
2007-06-07,0.0591
2007-06-08,-0.3542
2007-06-11,1.1256
2007-06-12,0.7616
2007-06-13,1.8605
2007-06-14,1.484
2007-06-15,-0.1687
2007-06-18,-1.1831
2007-06-19,-1.3683
2007-06-20,1.6185
2007-06-21,0.9101
2007-06-22,-0.1127
2007-06-25,-1.0722
2007-06-26,1.7684
2007-06-27,-2.4664
2007-06-28,-0.0575
2007-06-29,2.7602
2007-07-02,1.5669
2007-07-03,3.5262000000000002
2007-07-05,1.0112
2007-07-06,2.7397
2007-07-09,-4.7179
2007-07-10,1.8837000000000002
2007-07-11,-1.9017
2007-07-12,-3.5541
2007-07-13,2.9034
2007-07-16,0.0
2007-07-17,0.1085
2007-07-18,-2.439
2007-07-19,0.5556
2007-07-20,1.105
2007-07-23,0.2732
2007-07-24,-0.9809
2007-07-25,-0.4403
2007-07-26,-1.3820000000000001
2007-07-27,-0.4484
2007-07-30,-7.7703
2007-07-31,5.3114
2007-08-01,1.4493
2007-08-02,1.3714
2007-08-03,-5.0176
2007-08-06,-6.7055
2007-08-07,1.972
2007-08-08,11.1666
2007-08-09,-4.321
2007-08-10,-2.9326
2007-08-13,3.8066
2007-08-14,-0.4657
2007-08-15,-0.117
2007-08-16,-6.089
2007-08-17,0.5611
2007-08-20,0.682
2007-08-21,2.2167
2007-08-22,3.1175
2007-08-23,-1.2995
2007-08-24,1.9748999999999999
2007-08-27,2.6995
2007-08-28,-0.5714
2007-08-29,-0.5747
2007-08-30,-0.1734
2007-08-31,-0.1158
2007-09-04,1.3333
2007-09-05,-0.7437
2007-09-06,-0.1729
2007-09-07,-1.9053
2007-09-10,-0.2354
2007-09-11,-2.0059
2007-09-12,0.9633
2007-09-13,0.2982
2007-09-14,-0.654
2007-09-17,0.9575
2007-09-18,2.2525
2007-09-19,-0.1739
2007-09-20,1.6841
2007-09-21,-1.7704
2007-09-24,1.7442
2007-09-25,-0.9714
2007-09-26,-0.0577
2007-09-27,-0.1732
2007-09-28,-0.347
2007-10-01,0.1161
2007-10-02,-0.5797
2007-10-03,-1.1078999999999999
2007-10-04,-0.7665
2007-10-05,-1.5449000000000002
2007-10-08,0.2414
2007-10-09,4.6358
2007-10-10,-1.7837
2007-10-11,-0.4101
2007-10-12,-1.2941
2007-10-15,-1.2515
2007-10-16,-0.2414
2007-10-17,0.0
2007-10-18,1.9359
2007-10-19,0.178
2007-10-22,0.1185
2007-10-23,1.4793
2007-10-24,0.1749
2007-10-25,-1.1059
2007-10-26,2.1189
2007-10-29,1.2104
2007-10-30,2.164
2007-10-31,1.1706
2007-11-01,0.0
2007-11-02,-2.5343999999999998
2007-11-05,0.4522
2007-11-06,-0.1688
2007-11-07,-2.9876
2007-11-08,-2.2661
2007-11-09,-1.7835999999999999
2007-11-12,-2.1186
2007-11-13,0.9276
2007-11-14,0.1838
2007-11-15,-3.6696999999999997
2007-11-16,4.3175
2007-11-19,-0.3043
2007-11-20,-1.4805
2007-11-21,-5.5172
2007-11-23,4.5123
2007-11-26,-1.0159
2007-11-27,-1.8601999999999999
2007-11-28,1.7647
2007-11-29,4.1105
2007-11-30,0.6169
2007-12-03,-0.1226
2007-12-04,-0.1842
2007-12-05,1.6604999999999999
2007-12-06,3.0248
2007-12-07,-0.1762
2007-12-10,1.2941
2007-12-11,-0.6388
2007-12-12,-1.2858
2007-12-13,-7.7561
2007-12-14,-0.7702
2007-12-17,-10.3493
2007-12-18,2.1645
2007-12-19,3.3898
2007-12-20,-4.0301
2007-12-21,-2.2776
2007-12-24,4.1515
2007-12-26,-2.4476
2007-12-27,-0.7885
2007-12-28,-1.7341
2007-12-31,-0.1471
2008-01-02,2.0619
2008-01-03,-0.4329
2008-01-04,-0.3623
2008-01-07,0.3636
2008-01-08,-0.2899
2008-01-09,-0.0727
2008-01-10,0.0
2008-01-11,-0.8
2008-01-14,-0.2933
2008-01-15,-2.3529
2008-01-16,-4.3675
2008-01-17,0.8661
2008-01-18,2.9664
2008-01-22,-1.4405000000000001
2008-01-23,-0.7692
2008-01-24,0.5426
2008-01-25,0.2313
2008-01-28,0.0769
2008-01-29,6.6103
2008-01-30,1.2978
2008-01-31,0.0
2008-02-01,7.5445
2008-02-04,1.1913
2008-02-05,-0.7194
2008-02-06,-3.0303
2008-02-07,1.7663
2008-02-08,-3.8718
2008-02-11,0.3472
2008-02-12,-0.8997
2008-02-13,1.6061
2008-02-14,0.2749
2008-02-15,-1.782
2008-02-19,4.6754999999999995
2008-02-20,-0.0667
2008-02-21,0.0
2008-02-22,1.7345000000000002
2008-02-25,5.9672
2008-02-26,-0.6188
2008-02-27,-0.1401
2008-02-28,-3.0284
2008-02-29,2.6675
2008-03-03,-0.6345
2008-03-04,-0.7645
2008-03-05,1.5424
2008-03-06,-2.6582
2008-03-07,1.6255
2008-03-10,-4.0307
2008-03-11,-0.4667
2008-03-12,-0.7368
2008-03-13,-2.1592000000000002
2008-03-14,-5.6552
2008-03-17,-0.9503
2008-03-18,-0.1919
2008-03-19,0.4141
2008-03-20,1.3255
2008-03-24,1.5262
2008-03-25,4.2949
2008-03-26,8.2361
2008-03-27,-4.1218
2008-03-28,2.3810000000000002
2008-03-31,0.4522
2008-04-01,-1.7363
2008-04-02,1.767
2008-04-03,-0.0643
2008-04-04,0.1931
2008-04-07,-0.1285
2008-04-08,2.2508
2008-04-09,0.1258
2008-04-10,-2.1985
2008-04-11,2.7617000000000003
2008-04-14,-1.375
2008-04-15,0.3802
2008-04-16,4.2298
2008-04-17,-2.1805
2008-04-18,-0.1858
2008-04-21,1.5509
2008-04-22,0.4276
2008-04-23,-1.7032
2008-04-24,-0.6807
2008-04-25,-2.1184
2008-04-28,4.8377
2008-04-29,-2.3679
2008-04-30,-0.1866
2008-05-01,-1.4953
2008-05-02,-0.0633
2008-05-05,3.9241
2008-05-06,-0.4263
2008-05-07,1.6514
2008-05-08,-0.722
2008-05-09,-1.697
2008-05-12,0.3083
2008-05-13,2.5814
2008-05-14,2.9359
2008-05-15,-1.0477
2008-05-16,0.0
2008-05-19,-4.4706
2008-05-20,4.1872
2008-05-21,0.1182
2008-05-22,1.1806
2008-05-23,-0.2334
2008-05-27,-0.5848
2008-05-28,3.9412000000000003
2008-05-29,-4.1313
2008-05-30,-0.7084
2008-06-02,-0.4162
2008-06-03,-2.6866
2008-06-04,-0.0767
2008-06-05,-0.6211
2008-06-06,-3.75
2008-06-09,3.5065
2008-06-10,-3.3877
2008-06-11,-1.1688
2008-06-12,-1.2484
2008-06-13,0.5988
2008-06-16,0.2646
2008-06-17,-0.1319
2008-06-18,-0.6605
2008-06-19,-0.4654
2008-06-20,0.334
2008-06-23,0.8655
2008-06-24,-0.9241
2008-06-25,-0.4664
2008-06-26,-4.083
2008-06-27,-1.4655
2008-06-30,-0.0708
2008-07-01,-0.4961
2008-07-02,-4.5584
2008-07-03,-1.0448
2008-07-07,-1.2066
2008-07-08,1.145
2008-07-09,0.8302
2008-07-10,0.3743
2008-07-11,1.8643
2008-07-14,1.2445
2008-07-15,0.94
2008-07-16,3.8682
2008-07-17,0.4138
2008-07-18,0.1374
2008-07-21,-0.6173
2008-07-22,-0.069
2008-07-23,0.5525
2008-07-24,-0.1374
2008-07-25,1.4443
2008-07-28,-1.4915
2008-07-29,1.0323
2008-07-30,-1.8392
2008-07-31,4.0944
2008-08-01,-1.6667
2008-08-04,1.6271
2008-08-05,-1.4009
2008-08-06,6.4953
2008-08-07,-3.6212999999999997
2008-08-08,1.7798
2008-08-11,2.1373
2008-08-12,0.8878
2008-08-13,-0.3771
2008-08-14,3.8486000000000002
2008-08-15,0.0
2008-08-18,-1.3366
2008-08-19,-1.0468
2008-08-20,5.1027
2008-08-21,-0.8881
2008-08-22,-4.7192
2008-08-25,1.5674000000000001
2008-08-26,2.7778
2008-08-27,1.7267000000000001
2008-08-28,0.7164
2008-08-29,-0.4742
2008-09-02,0.1787
2008-09-03,-1.2485
2008-09-04,-2.649
2008-09-05,-2.9066
2008-09-08,1.5924
2008-09-09,-4.7022
2008-09-10,3.1579
2008-09-11,-2.6786
2008-09-12,-0.6553
2008-09-15,-5.8047
2008-09-16,-2.1709
2008-09-17,0.0
2008-09-18,-2.7917
2008-09-19,6.7747
2008-09-22,-2.7586
2008-09-23,-2.2695
2008-09-24,-2.1771
2008-09-25,0.4451
2008-09-26,2.7326
2008-09-29,-6.5421
2008-09-30,3.8462
2008-10-01,-1.8519
2008-10-02,-5.6604
2008-10-03,-7.2
2008-10-06,-14.4828
2008-10-07,-16.5323
2008-10-08,-25.1208
2008-10-09,11.129
2008-10-10,-3.7736
2008-10-13,21.267
2008-10-14,10.199
2008-10-15,1.2415
2008-10-16,-0.7804
2008-10-17,-3.3708
2008-10-20,2.3256
2008-10-21,-3.2955
2008-10-22,-2.1152
2008-10-23,1.5606
2008-10-24,0.4728
2008-10-27,-2.5882
2008-10-28,-11.715
2008-10-29,0.0
2008-10-30,-4.788
2008-10-31,-0.8621
2008-11-03,0.0
2008-11-04,0.4348
2008-11-05,-10.6782
2008-11-06,-1.1309
2008-11-07,-0.1634
2008-11-10,-0.3273
2008-11-11,-9.5238
2008-11-12,-15.0635
2008-11-13,-15.1709
2008-11-14,0.2519
2008-11-17,0.5025
2008-11-18,-4.0
2008-11-19,-1.3021
2008-11-20,-20.9103
2008-11-21,-3.2028
2008-11-24,3.6765
2008-11-25,-1.0638
2008-11-26,40.8602
2008-11-28,1.7812000000000001
2008-12-01,-4.5
2008-12-02,-4.1885
2008-12-03,0.5464
2008-12-04,-8.6957
2008-12-05,-2.6786
2008-12-08,3.9755000000000003
2008-12-09,-1.9118
2008-12-10,13.943
2008-12-11,-8.1579
2008-12-12,-5.4441
2008-12-15,2.1212
2008-12-16,-0.5935
2008-12-17,-4.4776
2008-12-18,-1.5625
2008-12-19,-6.3492
2008-12-22,0.339
2008-12-23,1.3514
2008-12-24,0.0
2008-12-26,28.8
2008-12-29,-6.0559
2008-12-30,25.6198
2008-12-31,5.7018
2009-01-02,-1.8672
2009-01-05,0.4228
2009-01-06,20.4211
2009-01-07,-7.3427
2009-01-08,0.0
2009-01-09,-3.2075
2009-01-12,-8.7719
2009-01-13,5.1282
2009-01-14,-10.9756
2009-01-15,-5.0228
2009-01-16,4.5673
2009-01-20,-1.6092
2009-01-21,3.972
2009-01-22,-6.7416
2009-01-23,0.241
2009-01-26,20.1923
2009-01-27,-1.1075
2009-01-28,3.5468
2009-01-29,-3.3203
2009-01-30,-1.3737
2009-02-02,0.3687
2009-02-03,1.8367
2009-02-04,1.002
2009-02-05,14.881
2009-02-06,7.9447
2009-02-09,-0.64
2009-02-10,-5.9581
2009-02-11,1.1985999999999999
2009-02-12,-0.1692
2009-02-13,-0.1695
2009-02-17,-5.0934
2009-02-18,-0.3578
2009-02-19,8.4381
2009-02-20,-1.4901
2009-02-23,3.3613
2009-02-24,7.3171
2009-02-25,-1.3636
2009-02-26,-6.3364
2009-02-27,-7.1066
2009-03-02,-13.2969
2009-03-03,-4.6218
2009-03-04,3.0837
2009-03-05,-5.5556
2009-03-06,-3.3937
2009-03-09,-2.1077
2009-03-10,5.0239
2009-03-11,1.3667
2009-03-12,4.4944
2009-03-13,4.3011
2009-03-16,-0.4124
2009-03-17,3.5197000000000003
2009-03-18,-2.6
2009-03-19,1.3347
2009-03-20,1.1145
2009-03-23,8.4168
2009-03-24,-4.0665
2009-03-25,-1.7341
2009-03-26,0.3922
2009-03-27,0.7813
2009-03-30,-1.3566
2009-03-31,0.0
2009-04-01,-2.3576
2009-04-02,4.0241
2009-04-03,-1.5474
2009-04-06,0.0
2009-04-07,-3.5362999999999998
2009-04-08,-0.8147
2009-04-09,2.2587
2009-04-13,1.8072
2009-04-14,-1.7751000000000001
2009-04-15,-0.2008
2009-04-16,0.4024
2009-04-17,-0.9619
2009-04-20,-5.1017
2009-04-21,3.8407
2009-04-22,2.6694
2009-04-23,-3.0
2009-04-24,0.8247
2009-04-27,-0.818
2009-04-28,-1.0309
2009-04-29,4.5833
2009-04-30,0.1992
2009-05-01,2.3857
2009-05-04,5.051
2009-05-05,5.9125
2009-05-06,5.2356
2009-05-07,2.1559
2009-05-08,2.9221
2009-05-11,-3.7855
2009-05-12,-0.6557
2009-05-13,-7.5908
2009-05-14,-18.3929
2009-05-15,-7.0022
2009-05-18,4.2353
2009-05-19,5.6433
2009-05-20,1.7094
2009-05-21,-5.8824
2009-05-22,1.7856999999999998
2009-05-26,0.8772
2009-05-27,-1.5217
2009-05-28,2.2075
2009-05-29,6.9114
2009-06-01,10.7071
2009-06-02,-6.5693
2009-06-03,-1.9531
2009-06-04,0.996
2009-06-05,-1.3807
2009-06-08,-0.2
2009-06-09,2.2044
2009-06-10,-0.7843
2009-06-11,-0.5929
2009-06-12,2.3857
2009-06-15,-3.1068
2009-06-16,-0.6012
2009-06-17,-0.2016
2009-06-18,-0.6061
2009-06-19,-1.8293
2009-06-22,-6.2112
2009-06-23,-0.2208
2009-06-24,0.6637
2009-06-25,0.8791
2009-06-26,-1.0893
2009-06-29,1.5419
2009-06-30,0.8677
2009-07-01,6.0215
2009-07-02,-0.6085
2009-07-06,-2.0408
2009-07-07,1.0417
2009-07-08,-1.0309
2009-07-09,0.8333
2009-07-10,-1.2397
2009-07-13,-2.3013
2009-07-14,2.7837
2009-07-15,3.3333
2009-07-16,1.4113
2009-07-17,-1.1928
2009-07-20,1.6097000000000001
2009-07-21,1.5842
2009-07-22,-1.5594999999999999
2009-07-23,3.5644
2009-07-24,1.1472
2009-07-27,2.8355
2009-07-28,0.7353
2009-07-29,-3.4672
2009-07-30,1.1342
2009-07-31,0.9533
2009-08-03,-0.2037
2009-08-04,-3.8961
2009-08-05,-1.7375
2009-08-06,-2.2004
2009-08-07,0.6428
2009-08-10,4.1916
2009-08-11,-3.2567
2009-08-12,1.7822
2009-08-13,0.9728
2009-08-14,-3.6609
2009-08-17,-0.8
2009-08-18,-1.8145
2009-08-19,1.6427
2009-08-20,0.404
2009-08-21,0.6036
2009-08-24,0.4
2009-08-25,-0.5976
2009-08-26,0.2004
2009-08-27,1.0
2009-08-28,-0.5941
2009-08-31,-0.7968
2009-09-01,-2.4096
2009-09-02,-0.2058
2009-09-03,1.6469
2009-09-04,3.0452
2009-09-08,0.9843
2009-09-09,0.3899
2009-09-10,0.9709
2009-09-11,4.6575
2009-09-14,-0.7752
2009-09-15,6.4815
2009-09-16,4.8696
2009-09-17,2.6534
2009-09-18,-1.1309
2009-09-21,-0.1634
2009-09-22,1.4729999999999999
2009-09-23,1.6129
2009-09-24,-1.746
2009-09-25,3.0695
2009-09-28,3.511
2009-09-29,-2.4833
2009-09-30,-2.4845
2009-10-01,-0.3185
2009-10-02,3.0351
2009-10-05,4.8062000000000005
2009-10-06,1.7751000000000001
2009-10-07,1.1628
2009-10-08,3.8792999999999997
2009-10-09,0.1383
2009-10-12,2.7624
2009-10-13,0.8065
2009-10-14,-2.0
2009-10-15,-2.585
2009-10-16,-3.2123
2009-10-19,-3.3189
2009-10-20,3.2836
2009-10-21,-1.5896
2009-10-22,-3.6711
2009-10-23,-0.4573
2009-10-26,-5.513
2009-10-27,1.4586999999999999
2009-10-28,-2.8754
2009-10-29,7.4013
2009-10-30,-1.6844999999999999
2009-11-02,-3.1153
2009-11-03,-1.7685
2009-11-04,0.6547
2009-11-05,2.2763999999999998
2009-11-06,2.2258
2009-11-09,1.5552000000000001
2009-11-10,3.3691
2009-11-11,1.6296
2009-11-12,-4.519
2009-11-13,1.6794
2009-11-16,2.1021
2009-11-17,-5.8824
2009-11-18,-2.6563
2009-11-19,-1.2841
2009-11-20,-5.6911000000000005
2009-11-23,1.3793
2009-11-24,3.0612
2009-11-25,2.8053
2009-11-27,-4.3339
2009-11-30,1.1745
2009-12-01,0.4975
2009-12-02,0.6601
2009-12-03,1.8033000000000001
2009-12-04,4.686
2009-12-07,-3.5533
2009-12-08,-1.1164
2009-12-09,-1.129
2009-12-10,0.8157
2009-12-11,0.8091
2009-12-14,1.1236
2009-12-15,-1.9048
2009-12-16,-1.2945
2009-12-17,0.0
2009-12-18,-1.4754
2009-12-21,6.9884
2009-12-22,-1.8662999999999998
2009-12-23,-2.6941
2009-12-24,1.9544000000000001
2009-12-28,1.9169
2009-12-29,0.3135
2009-12-30,2.3438
2009-12-31,-4.7328
2010-01-04,1.6026
2010-01-05,-1.7349999999999999
2010-01-06,0.4815
2010-01-07,0.639
2010-01-08,1.5873
2010-01-11,-1.25
2010-01-12,-1.9304000000000001
2010-01-13,0.1936
2010-01-14,0.4831
2010-01-15,-0.4808
2010-01-19,0.161
2010-01-20,-0.9646
2010-01-21,-1.1364
2010-01-22,-1.3136
2010-01-25,-0.1664
2010-01-26,-17.5
2010-01-27,1.0101
2010-01-28,-3.0
2010-01-29,3.0928
2010-02-01,0.0
2010-02-02,-1.8
2010-02-03,-0.4073
2010-02-04,-3.0675
2010-02-05,-0.4219
2010-02-08,-2.1186
2010-02-09,0.8658
2010-02-10,0.0
2010-02-11,0.8584
2010-02-12,-0.8511
2010-02-16,0.2146
2010-02-17,0.0
2010-02-18,1.7130999999999998
2010-02-19,0.4211
2010-02-22,-0.2096
2010-02-23,-2.7311
2010-02-24,1.2959
2010-02-25,-1.7058
2010-02-26,0.6535
2010-03-01,0.6438
2010-03-02,0.6424
