ticker,PFMT US Equity
2013-01-03,0.0
2013-01-04,-1.7208
2013-01-07,3.9882999999999997
2013-01-08,0.7484
2013-01-09,2.8784
2013-01-10,-0.9025
2013-01-11,0.2732
2013-01-14,0.7266
2013-01-15,0.3607
2013-01-16,0.2695
2013-01-17,1.3441
2013-01-18,0.0884
2013-01-22,-3.6219
2013-01-23,1.3749
2013-01-24,2.9837
2013-01-25,-0.439
2013-01-28,-1.4990999999999999
2013-01-29,-0.9848
2013-01-30,-0.3617
2013-01-31,15.245
2013-02-01,1.5748
2013-02-04,-2.2481
2013-02-05,-0.0793
2013-02-06,2.7778
2013-02-07,2.2394
2013-02-08,0.3021
2013-02-11,-2.1837
2013-02-12,0.077
2013-02-13,0.3077
2013-02-14,-1.227
2013-02-15,-0.5435
2013-02-19,0.7026
2013-02-20,-0.9302
2013-02-21,1.3302
2013-02-22,0.5405
2013-02-25,0.3072
2013-02-26,-0.7657
2013-02-27,2.2377
2013-02-28,0.0
2013-03-01,0.9057
2013-03-04,4.8616
2013-03-05,-4.0656
2013-03-06,1.0409
2013-03-07,-0.2943
2013-03-08,-0.6642
2013-03-11,0.0743
2013-03-12,2.6726
2013-03-13,-1.4461
2013-03-14,-1.7608000000000001
2013-03-15,-0.4481
2013-03-18,-0.6752
2013-03-19,-3.6254
2013-03-20,1.8809
2013-03-21,-2.2308
2013-03-22,0.5507
2013-03-25,0.5477
2013-03-26,0.2335
2013-03-27,-3.2609
2013-03-28,-1.4445999999999999
2013-04-01,-1.9544000000000001
2013-04-02,4.6512
2013-04-03,-1.1905000000000001
2013-04-04,-1.1245
2013-04-05,-0.0812
2013-04-08,2.0325
2013-04-09,2.7092
2013-04-10,2.0171
2013-04-11,-3.4221
2013-04-12,-0.7874
2013-04-15,-2.7778
2013-04-16,1.7959
2013-04-17,-1.2029
2013-04-18,-0.974
2013-04-19,-8.1967
2013-04-22,3.3929
2013-04-23,0.3454
2013-04-24,-2.0654
2013-04-25,-3.2513
2013-04-26,-4.0872
2013-04-29,-0.2841
2013-04-30,-7.5973
2013-05-01,0.7194
2013-05-02,1.2245
2013-05-03,3.2258
2013-05-06,0.5859
2013-05-07,-0.8738
2013-05-08,-0.4897
2013-05-09,-6.0039
2013-05-10,2.4084
2013-05-13,-4.3967
2013-05-14,2.9947
2013-05-15,-1.9729999999999999
2013-05-16,3.2839
2013-05-17,0.5128
2013-05-20,1.3265
2013-05-21,1.712
2013-05-22,1.9802
2013-05-23,-0.2913
2013-05-24,2.2395
2013-05-28,3.8095
2013-05-29,-0.7339
2013-05-30,0.7394
2013-05-31,1.1927
2013-06-03,0.0907
2013-06-04,0.0906
2013-06-05,0.181
2013-06-06,0.9937
2013-06-07,-0.3578
2013-06-10,1.2567
2013-06-11,0.1773
2013-06-12,-0.2655
2013-06-13,0.1775
2013-06-14,0.7086
2013-06-17,-0.9675
2013-06-18,-0.3552
2013-06-19,-1.3369
2013-06-20,-0.542
2013-06-21,3.4514
2013-06-24,0.3512
2013-06-25,3.1496
2013-06-26,1.0178
2013-06-27,4.1142
2013-06-28,-6.5323
2013-07-01,-4.2278
2013-07-02,-0.0901
2013-07-03,0.5861
2013-07-05,-0.8516
2013-07-08,0.0
2013-07-09,-0.9042
2013-07-10,2.1898
2013-07-11,0.0
2013-07-12,-1.9643000000000002
2013-07-15,0.6375
2013-07-16,-2.0814
2013-07-17,-2.7725999999999997
2013-07-18,-0.4753
2013-07-19,2.1012
2013-07-22,-2.058
2013-07-23,0.2865
2013-07-24,0.0
2013-07-25,2.7619
2013-07-26,-1.2974999999999999
2013-07-29,-0.7512
2013-07-30,-1.0407
2013-07-31,1.0516
2013-08-01,1.6082999999999998
2013-08-02,0.3724
2013-08-05,0.8349
2013-08-06,-1.104
2013-08-07,0.4651
2013-08-08,2.5
2013-08-09,6.9557
2013-08-12,0.3378
2013-08-13,-3.5354
2013-08-14,-2.007
2013-08-15,-1.1576
2013-08-16,-0.5405
2013-08-19,-0.3623
2013-08-20,-0.0909
2013-08-21,-2.5478
2013-08-22,2.8011
2013-08-23,-0.9083
2013-08-26,1.3749
2013-08-27,-3.5262000000000002
2013-08-28,2.5305
2013-08-29,-0.1828
2013-08-30,-0.8242
2013-09-03,1.662
2013-09-04,-0.9991
2013-09-05,0.0
2013-09-06,-1.9266
2013-09-09,0.8419
2013-09-10,0.3711
2013-09-11,-0.8318
2013-09-12,-1.0252
2013-09-13,3.2957
2013-09-16,-1.4585
2013-09-17,0.185
2013-09-18,0.6464
2013-09-19,0.9174
2013-09-20,0.0909
2013-09-23,0.0908
2013-09-24,-1.0889
2013-09-25,1.1009
2013-09-26,2.0871
2013-09-27,-0.5333
2013-09-30,-2.5916
2013-10-01,-10.5505
2013-10-02,-2.2564
2013-10-03,0.8395
2013-10-04,2.8096
2013-10-07,0.3036
2013-10-08,-3.6327
2013-10-09,-1.9895
2013-10-10,2.2436
2013-10-11,2.2989
2013-10-14,-1.0215
2013-10-15,-3.7152
2013-10-16,0.0
2013-10-17,1.3934
2013-10-18,4.4397
2013-10-21,-1.8218999999999999
2013-10-22,-0.3093
2013-10-23,1.6545999999999998
2013-10-24,0.7121
2013-10-25,0.303
2013-10-28,0.7049
2013-10-29,2.7
2013-10-30,-3.7001
2013-10-31,0.8089
2013-11-01,2.7081
2013-11-04,4.2969
2013-11-05,-2.0599
2013-11-06,-2.1989
2013-11-07,-6.5494
2013-11-08,-0.6276
2013-11-11,-0.1053
2013-11-12,0.1054
2013-11-13,0.5263
2013-11-14,1.5707
2013-11-15,3.1959
2013-11-18,9.1908
2013-11-19,-1.6468
2013-11-20,-2.2326
2013-11-21,0.666
2013-11-22,0.0945
2013-11-25,-0.0944
2013-11-26,-1.9849
2013-11-27,0.3857
2013-11-29,0.7685
2013-12-02,-2.7645
2013-12-03,3.7255000000000003
2013-12-04,0.189
2013-12-05,-1.8868
2013-12-06,-1.6346
2013-12-09,2.346
2013-12-10,1.1461000000000001
2013-12-11,0.661
2013-12-12,-3.6585
2013-12-13,-2.9211
2013-12-16,-0.2006
2013-12-17,0.3015
2013-12-18,2.6052
2013-12-19,-0.7813
2013-12-20,3.248
2013-12-23,-0.858
2013-12-24,-1.3462
2013-12-26,2.1442
2013-12-27,1.0496
2013-12-30,-0.7554
2013-12-31,-1.9981
2014-01-02,3.3981
2014-01-03,2.8169
2014-01-06,2.2831
2014-01-07,0.8036
2014-01-08,-0.2657
2014-01-09,-0.0888
2014-01-10,-1.8667
2014-01-13,-3.9855
2014-01-14,3.3019
2014-01-15,-2.7397
2014-01-16,-0.6573
2014-01-17,-14.9197
2014-01-21,2.7607
2014-01-22,3.2432
2014-01-23,-7.8534
2014-01-24,1.3636
2014-01-27,0.8969
2014-01-28,-0.6667
2014-01-29,-3.132
2014-01-30,0.8083
2014-01-31,-2.291
2014-02-03,-8.0891
2014-02-04,-5.4847
2014-02-05,4.3185
2014-02-06,0.1294
2014-02-07,0.2584
2014-02-10,-0.2577
2014-02-11,1.5504
2014-02-12,-1.2723
2014-02-13,-0.7732
2014-02-14,4.1558
2014-02-18,0.2494
2014-02-19,-0.995
2014-02-20,-0.2513
2014-02-21,-7.9345
2014-02-24,-0.1368
2014-02-25,-0.6849
2014-02-26,0.1379
2014-02-27,-0.4132
2014-02-28,9.4053
2014-03-03,-3.6662
2014-03-04,4.9869
2014-03-05,-0.25
2014-03-06,1.6291
2014-03-07,-1.3564
2014-03-10,0.0
2014-03-11,-0.625
2014-03-12,-1.1320999999999999
2014-03-13,-0.8906
2014-03-14,-0.1284
2014-03-17,1.5424
2014-03-18,2.5316
2014-03-19,1.9136
2014-03-20,3.6947
2014-03-21,1.285
2014-03-24,1.0381
2014-03-25,2.3973
2014-03-26,0.8919
2014-03-27,-1.6575
2014-03-28,3.4831
2014-03-31,-1.7372
2014-04-01,-1.768
2014-04-02,2.5872
2014-04-03,0.0
2014-04-04,-3.1798
2014-04-07,-2.0385
2014-04-08,1.5029
2014-04-09,-1.2528000000000001
2014-04-10,-1.7301
2014-04-11,-1.2911000000000001
2014-04-14,0.0
2014-04-15,-0.5945
2014-04-16,0.4785
2014-04-17,3.0952
2014-04-21,-0.1155
2014-04-22,-2.1965
2014-04-23,3.0733
2014-04-24,-0.9174
2014-04-25,-1.0417
2014-04-28,1.1696
2014-04-29,-0.1156
2014-04-30,0.8102
2014-05-01,-4.1332
2014-05-02,2.9939999999999998
2014-05-05,3.6047000000000002
2014-05-06,-3.2548
2014-05-07,1.5081
2014-05-08,0.8
2014-05-09,-1.7006999999999999
2014-05-12,7.3818
2014-05-13,-2.3631
2014-05-14,-3.7404
2014-05-15,-1.2570999999999999
2014-05-16,1.0417
2014-05-19,-1.4891
2014-05-20,0.6977
2014-05-21,1.2702
2014-05-22,2.0525
2014-05-23,0.2235
2014-05-27,3.7904
2014-05-28,2.1482
2014-05-29,-0.4206
2014-05-30,0.2112
2014-06-02,-1.0537
2014-06-03,0.852
2014-06-04,1.1616
2014-06-05,3.3403
2014-06-06,0.202
2014-06-09,-1.4113
2014-06-10,0.5112
2014-06-11,0.3052
2014-06-12,0.2028
2014-06-13,-0.5061
2014-06-16,1.2208
2014-06-17,-0.201
2014-06-18,-2.5176
2014-06-19,0.0
2014-06-20,2.5826000000000002
2014-06-23,-0.2014
2014-06-24,-3.5318
2014-06-25,3.7657
2014-06-26,0.7056
2014-06-27,0.1001
2014-06-30,1.0
2014-07-01,0.7921
2014-07-02,1.2770000000000001
2014-07-03,2.0369
2014-07-07,-0.2852
2014-07-08,0.0
2014-07-09,0.858
2014-07-10,1.4178
2014-07-11,-0.7456
2014-07-14,0.0939
2014-07-15,-1.0319
2014-07-16,0.0
2014-07-17,-0.7583
2014-07-18,1.2416
2014-07-21,-3.1132
2014-07-22,-0.1947
2014-07-23,-1.3659
2014-07-24,-0.9891
2014-07-25,1.6983000000000001
2014-07-28,-2.7504999999999997
2014-07-29,-0.5051
2014-07-30,-1.0152
2014-07-31,-1.641
2014-08-01,-0.4171
2014-08-04,1.1518
2014-08-05,1.8634
2014-08-06,0.6098
2014-08-07,0.303
2014-08-08,-6.0423
2014-08-11,-0.7503
2014-08-12,-0.108
2014-08-13,0.1081
2014-08-14,0.54
2014-08-15,-0.1074
2014-08-18,3.1183
2014-08-19,2.0855
2014-08-20,-0.9193
2014-08-21,1.134
2014-08-22,2.1407
2014-08-25,0.1996
2014-08-26,-0.498
2014-08-27,-3.5035
2014-08-28,-1.7635
2014-08-29,1.5838999999999999
2014-09-02,-1.5593
2014-09-03,-2.6399
2014-09-04,-0.4338
2014-09-05,0.2179
2014-09-08,-0.6522
2014-09-09,-1.6411
2014-09-10,1.2236
2014-09-11,0.2198
2014-09-12,0.1096
2014-09-15,-0.2191
2014-09-16,0.1098
2014-09-17,-0.9868
2014-09-18,-0.3322
2014-09-19,-1.7778
2014-09-22,-2.0362
2014-09-23,-1.8476
2014-09-24,1.5293999999999999
2014-09-25,-2.3175
2014-09-26,0.3559
2014-09-29,-0.7092
2014-09-30,-3.8095
2014-10-01,0.0
2014-10-02,1.1139000000000001
2014-10-03,-0.9792
2014-10-06,-0.618
2014-10-07,-0.4975
2014-10-08,1.0
2014-10-09,-3.2178
2014-10-10,-1.2788
2014-10-13,0.1295
2014-10-14,1.6818
2014-10-15,2.0356
2014-10-16,-0.2494
2014-10-17,0.25
2014-10-20,0.8728
2014-10-21,2.4722
2014-10-22,-1.9300000000000002
2014-10-23,0.861
2014-10-24,1.5854
2014-10-27,-3.1212
2014-10-28,5.7001
2014-10-29,0.7034
2014-10-30,0.4657
2014-10-31,0.0
2014-11-03,-0.1159
2014-11-04,-0.348
2014-11-05,-0.5821
2014-11-06,1.2881
2014-11-07,-18.6127
2014-11-10,-4.2614
2014-11-11,1.6320000000000001
2014-11-12,1.0219
2014-11-13,-1.0116
2014-11-14,0.0
2014-11-17,1.0219
2014-11-18,1.1561
2014-11-19,-0.5714
2014-11-20,0.5747
2014-11-21,-0.1429
2014-11-24,0.7153
2014-11-25,-0.142
2014-11-26,-0.569
2014-11-28,-2.7182
2014-12-01,-8.6765
2014-12-02,0.8052
2014-12-03,4.6326
2014-12-04,-3.6641
2014-12-05,2.6941
2014-12-08,-1.3889
2014-12-09,1.252
2014-12-10,-3.4003
2014-12-11,0.48
2014-12-12,-1.4331
2014-12-15,-1.454
2014-12-16,1.1475
2014-12-17,3.3225
2014-12-18,2.1176
2014-12-19,2.6114
2014-12-22,-0.8982
2014-12-23,2.719
2014-12-24,0.7353
2014-12-26,1.1679
2014-12-29,0.2165
2014-12-30,-3.3837
2014-12-31,-0.8942
2015-01-02,-1.0526
2015-01-05,-4.8632
2015-01-06,-2.3962
2015-01-07,1.4729999999999999
2015-01-08,2.7419000000000002
2015-01-09,-2.1978
2015-01-12,-3.5313
2015-01-13,-0.6656
2015-01-14,-2.0101
2015-01-15,-2.0513
2015-01-16,1.2216
2015-01-20,-3.2759
2015-01-21,0.5348
2015-01-22,3.5461
2015-01-23,1.0274
2015-01-26,0.1695
2015-01-27,-0.1692
2015-01-28,-0.678
2015-01-29,-28.157
2015-01-30,17.8147
2015-02-02,1.8145
2015-02-03,0.9901
2015-02-04,1.3725
2015-02-05,4.4487
2015-02-06,0.0
2015-02-09,-1.1111
2015-02-10,8.6142
2015-02-11,1.3793
2015-02-12,2.7211
2015-02-13,-0.3311
2015-02-17,-0.1661
2015-02-18,-0.1664
2015-02-19,0.0
2015-02-20,-1.1667
2015-02-23,1.5177
2015-02-24,0.6645
2015-02-25,-0.495
2015-02-26,1.1609
2015-02-27,-13.9344
2015-03-02,-9.5238
2015-03-03,-7.5789
2015-03-04,-5.467
2015-03-05,2.4096
2015-03-06,-0.4706
2015-03-09,0.4728
2015-03-10,-4.2353
2015-03-11,-4.6683
2015-03-12,0.5155
2015-03-13,-3.5897
2015-03-16,-3.4574
2015-03-17,-1.6529
2015-03-18,0.5602
2015-03-19,0.2786
2015-03-20,-0.2778
2015-03-23,0.8357
2015-03-24,1.6575
2015-03-25,-3.8043
2015-03-26,-4.8023
2015-03-27,-0.8902
2015-03-30,2.0958
2015-03-31,-0.2933
2015-04-01,-0.2941
2015-04-02,0.295
2015-04-06,0.2941
2015-04-07,4.6921
2015-04-08,-3.6414999999999997
2015-04-09,0.5814
2015-04-10,-1.7341
2015-04-13,0.2941
2015-04-14,-1.7595
2015-04-15,0.8955
2015-04-16,-2.6627
2015-04-17,-5.1672
2015-04-20,-0.3205
2015-04-21,1.2862
2015-04-22,1.9048
2015-04-23,1.5575999999999999
2015-04-24,-1.227
2015-04-27,-3.7267
2015-04-28,0.0
2015-04-29,-1.6129
2015-04-30,-2.623
2015-05-01,-1.6835
2015-05-04,-0.6849
2015-05-05,-2.7586
2015-05-06,-1.0638
2015-05-07,3.2258
2015-05-08,0.3472
2015-05-11,-1.0381
2015-05-12,-2.2727
2015-05-13,0.5367
2015-05-14,1.0676
2015-05-15,-5.6338
2015-05-18,0.3731
2015-05-19,10.7807
2015-05-20,-0.6711
2015-05-21,3.7161999999999997
2015-05-22,-3.9088000000000003
2015-05-26,-5.7627
2015-05-27,1.0791
2015-05-28,1.4235
2015-05-29,6.6667
2015-06-01,-0.6579
2015-06-02,4.3046
2015-06-03,-0.9524
2015-06-04,-3.8462
2015-06-05,3.0
2015-06-08,-2.9126
2015-06-09,3.3333
2015-06-10,0.3226
2015-06-11,0.3215
2015-06-12,3.5256
2015-06-15,-7.4303
2015-06-16,2.0067
2015-06-17,-0.3279
2015-06-18,6.25
2015-06-19,1.548
2015-06-22,2.439
2015-06-23,0.8929
2015-06-24,-2.6549
2015-06-25,0.9091
2015-06-26,2.1021
2015-06-29,-2.9412000000000003
2015-06-30,-1.8182
2015-07-01,-3.3951000000000002
2015-07-02,-0.639
2015-07-06,-2.2508
2015-07-07,1.6447
2015-07-08,-0.6472
2015-07-09,0.0
2015-07-10,2.6059
2015-07-13,-1.5873
2015-07-14,3.2258
2015-07-15,-1.25
2015-07-16,0.0
2015-07-17,2.8481
2015-07-20,-2.1538
2015-07-21,-1.5723
2015-07-22,0.639
2015-07-23,-1.2698
2015-07-24,-2.2508
2015-07-27,-0.9868
2015-07-28,-0.9967
2015-07-29,0.3356
2015-07-30,1.0033
2015-07-31,3.6424
2015-08-03,-3.1949
2015-08-04,0.6601
2015-08-05,-0.9836
2015-08-06,2.3179
2015-08-07,-1.2945
2015-08-10,0.6557
2015-08-11,-3.2573
2015-08-12,3.367
2015-08-13,-3.2573
2015-08-14,-5.0505
2015-08-17,-0.7092
2015-08-18,1.0714
2015-08-19,-0.3534
2015-08-20,-2.8369
2015-08-21,-4.3796
2015-08-24,-8.7786
2015-08-25,2.9289
2015-08-26,4.065
2015-08-27,5.8594
2015-08-28,-1.107
2015-08-31,-2.9851
2015-09-01,-5.0
2015-09-02,2.834
2015-09-03,7.0866
2015-09-04,1.4706000000000001
2015-09-08,5.0725
2015-09-09,14.4828
2015-09-10,-6.0241
2015-09-11,1.6026
2015-09-14,-1.8927
2015-09-15,2.2508
2015-09-16,-2.2013
2015-09-17,-3.8585000000000003
2015-09-18,-6.3545
2015-09-21,-2.8571
2015-09-22,-0.3676
2015-09-23,-4.428
2015-09-24,0.0
2015-09-25,-2.3166
2015-09-28,-7.1146
2015-09-29,2.1277
2015-09-30,0.8333
2015-10-01,-2.8926
2015-10-02,3.4043
2015-10-05,4.9383
2015-10-06,18.4314
2015-10-07,1.6556
2015-10-08,1.3029
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-0.3215
2015-10-14,-4.1935
2015-10-15,0.3367
2015-10-16,3.3557
2015-10-19,-1.2987
2015-10-20,-1.3158
2015-10-21,-4.3333
2015-10-22,-5.2265
2015-10-23,-2.2059
2015-10-26,-6.015
2015-10-27,-9.2
2015-10-28,4.4053
2015-10-29,-4.6414
2015-10-30,2.2124
2015-11-02,7.3593
2015-11-03,-6.4516
2015-11-04,-1.7241
2015-11-05,0.8772
2015-11-06,3.9130000000000003
2015-11-09,-4.1841
2015-11-10,-5.2402
2015-11-11,-0.9217
2015-11-12,-4.186
2015-11-13,-0.9709
2015-11-16,-0.4902
2015-11-17,-2.4631
2015-11-18,-0.5051
2015-11-19,1.0152
2015-11-20,0.5025
2015-11-23,-3.0
2015-11-24,1.5464
2015-11-25,-0.5076
2015-11-27,0.5102
2015-11-30,0.5076
2015-12-01,0.0
2015-12-02,-2.0202
2015-12-03,1.5464
2015-12-04,2.5381
2015-12-07,-3.4653
2015-12-08,0.0
2015-12-09,0.5128
2015-12-10,-1.0204
2015-12-11,1.0309
2015-12-14,0.5102
2015-12-15,2.5381
2015-12-16,1.9802
2015-12-17,-0.9709
2015-12-18,-4.4118
2015-12-21,-1.0256
2015-12-22,-0.5181
2015-12-23,-1.0417
2015-12-24,0.5263
2015-12-28,-2.0942
2015-12-29,-3.7433
2015-12-30,-6.1111
2015-12-31,5.9172
2016-01-04,3.352
2016-01-05,4.3243
2016-01-06,0.5181
2016-01-07,-1.0309
2016-01-08,-0.5208
2016-01-11,-3.1414
2016-01-12,2.7027
2016-01-13,-3.6842
2016-01-14,1.6393
2016-01-15,-3.2258
2016-01-19,-2.2222
2016-01-20,-3.4091
2016-01-21,0.0
2016-01-22,1.7647
2016-01-25,-3.4682
2016-01-26,0.0
2016-01-27,1.1976
2016-01-28,-0.5917
2016-01-29,1.7856999999999998
2016-02-01,-1.1696
2016-02-02,-0.5917
2016-02-03,2.9762
2016-02-04,0.0
2016-02-05,-0.578
2016-02-08,-4.6512
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,3.0488
2016-02-17,2.3669000000000002
2016-02-18,0.578
2016-02-19,-1.7241
2016-02-22,1.7544
2016-02-23,-1.7241
2016-02-24,-0.5848
2016-02-25,-4.7059
2016-02-26,8.0247
2016-02-29,-5.7143
2016-03-01,3.0303
2016-03-02,2.9412000000000003
2016-03-03,-1.1429
2016-03-04,0.578
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.5747
2016-03-10,0.5714
2016-03-11,5.1136
2016-03-14,3.2432
2016-03-15,-4.712
2016-03-16,-1.6484
2016-03-17,-5.0279
2016-03-18,-5.8824
2016-03-21,1.875
2016-03-22,-1.8405
2016-03-23,0.0
2016-03-24,2.5
2016-03-28,4.878
2016-03-29,-1.1628
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,-1.1764999999999999
2016-04-04,1.7856999999999998
2016-04-05,1.7544
2016-04-06,-2.2989
2016-04-07,1.7647
2016-04-08,2.3121
2016-04-11,-4.5198
2016-04-12,6.5089
2016-04-13,1.1111
2016-04-14,-1.0989
2016-04-15,0.5556
2016-04-18,-2.2099
2016-04-19,1.6949
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,-1.6667
2016-04-25,-1.1299
2016-04-26,-1.1429
2016-04-27,1.1561
2016-04-28,2.8571
2016-04-29,-0.5556
2016-05-02,-1.1173
2016-05-03,-1.1299
2016-05-04,-0.5714
2016-05-05,-2.2989
2016-05-06,-0.5882
2016-05-09,-4.142
2016-05-10,-1.2346
2016-05-11,-1.875
2016-05-12,-1.2739
2016-05-13,5.1613
2016-05-16,-2.454
2016-05-17,4.4025
2016-05-18,-1.8072
2016-05-19,1.8405
2016-05-20,-2.4096
2016-05-23,0.0
2016-05-24,0.3086
2016-05-25,5.2308
2016-05-26,1.7544
2016-05-27,-0.5747
2016-05-31,2.3121
2016-06-01,2.2599
2016-06-02,0.0
2016-06-03,0.5525
2016-06-06,-2.1978
2016-06-07,-1.1236
2016-06-08,-1.7045
2016-06-09,-4.0462
2016-06-10,-1.2048
2016-06-13,0.6098
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,-1.8182
2016-06-17,0.6173
2016-06-20,-1.227
2016-06-21,0.0
2016-06-22,0.6211
2016-06-23,3.7037
2016-06-24,-1.7856999999999998
2016-06-27,-2.4242
2016-06-28,0.0
2016-06-29,5.5901
2016-06-30,-4.7059
2016-07-01,0.0
2016-07-05,9.2593
2016-07-06,-5.6497
2016-07-07,0.0
2016-07-08,-4.7904
2016-07-11,3.1447
2016-07-12,1.2195
2016-07-13,4.8193
2016-07-14,2.8736
2016-07-15,4.4693
2016-07-18,8.5561
2016-07-19,6.8966
2016-07-20,4.6083
2016-07-21,-1.3216
2016-07-22,-3.125
2016-07-25,2.2984
2016-07-26,-2.6972
2016-07-27,-4.6296
2016-07-28,-0.9709
2016-07-29,2.9412000000000003
2016-08-01,0.9524
2016-08-02,-1.8868
2016-08-03,-5.2885
2016-08-04,-3.5533
2016-08-05,12.6316
2016-08-08,0.0
2016-08-09,-3.271
2016-08-10,-5.314
2016-08-11,1.5306
2016-08-12,3.5176
2016-08-15,-1.9417
2016-08-16,-1.4851
2016-08-17,3.0151
2016-08-18,2.9268
2016-08-19,0.237
2016-08-22,1.6548
2016-08-23,-3.7209
2016-08-24,2.8986
2016-08-25,-1.4085
2016-08-26,0.0
2016-08-29,0.9524
2016-08-30,1.4151
2016-08-31,1.3953
2016-09-01,-4.1284
2016-09-02,0.9569
2016-09-06,-2.8436
2016-09-07,4.878
2016-09-08,10.6977
2016-09-09,12.1849
2016-09-12,-0.3745
2016-09-13,0.0
2016-09-14,-3.7594
2016-09-15,-3.9063
2016-09-16,7.3171
2016-09-19,1.5152
2016-09-20,0.0
2016-09-21,2.6119
2016-09-22,-2.9091
2016-09-23,-2.6217
2016-09-26,0.0
2016-09-27,15.3846
2016-09-28,7.3333
2016-09-29,-4.3478
2016-09-30,-4.2208
2016-10-03,7.1186
2016-10-04,3.481
2016-10-05,-4.893
2016-10-06,0.6431
2016-10-07,-1.278
2016-10-10,1.9417
2016-10-11,-0.6349
2016-10-12,-1.5974
2016-10-13,-3.2468
2016-10-14,2.0134
2016-10-17,0.3289
2016-10-18,0.3279
2016-10-19,2.6144
2016-10-20,0.6369
2016-10-21,0.0
2016-10-24,0.6329
2016-10-25,-3.1447
2016-10-26,2.2727
2016-10-27,3.1746
2016-10-28,-3.3846
2016-10-31,-3.8217
2016-11-01,17.8808
2016-11-02,2.2472
2016-11-03,-1.9231
2016-11-04,6.4426
2016-11-07,1.3158
2016-11-08,-2.8571
2016-11-09,3.2086
2016-11-10,0.2591
2016-11-11,-1.8088
2016-11-14,3.4211
2016-11-15,1.7812000000000001
2016-11-16,-1.25
2016-11-17,-4.8101
2016-11-18,3.7234
2016-11-21,0.5128
2016-11-22,-0.2551
2016-11-23,0.7673
2016-11-25,1.0152
2016-11-28,-2.0101
2016-11-29,-3.8462
2016-11-30,-4.5333
2016-12-01,-2.2346
2016-12-02,1.4285999999999999
2016-12-05,0.8451
2016-12-06,1.6760000000000002
2016-12-07,4.1209
2016-12-08,-0.5277
2016-12-09,2.3872999999999998
2016-12-12,-43.0052
2016-12-13,-7.2727
2016-12-14,-4.4118
2016-12-15,7.1795
2016-12-16,3.3493
2016-12-19,6.4815
2016-12-20,-0.4348
2016-12-21,-3.0568
2016-12-22,-4.5045
2016-12-23,5.6604
2016-12-27,0.8929
2016-12-28,-0.4425
2016-12-29,2.6667
2016-12-30,1.7316
2017-01-03,-6.383
2017-01-04,1.8182
2017-01-05,0.4464
2017-01-06,-0.4444
2017-01-09,-3.125
2017-01-10,1.3825
