ticker,HEAR US Equity
2011-03-08,8.0645
2011-03-09,0.0
2011-03-10,-7.4627
2011-03-11,0.0
2011-03-14,-1.6129
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,-1.6393
2011-03-18,0.0
2011-03-21,-14.9792
2011-03-22,0.0
2011-03-23,3.8961
2011-03-24,0.0
2011-03-25,9.434
2011-03-28,10.3448
2011-03-29,-3.125
2011-03-30,3.2258
2011-03-31,-3.125
2011-04-01,3.2258
2011-04-04,1.4844
2011-04-05,-4.542
2011-04-06,1.6129
2011-04-07,1.5873
2011-04-08,9.375
2011-04-11,2.8571
2011-04-12,1.3889
2011-04-13,-2.7397
2011-04-14,-1.4085
2011-04-15,0.1429
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,4.1369
2011-04-21,1.3699
2011-04-25,1.3514
2011-04-26,-6.6667
2011-04-27,4.2857
2011-04-28,2.7397
2011-04-29,-1.3333
2011-05-02,-9.4595
2011-05-04,-1.4925
2011-05-05,1.5152
2011-05-06,-1.4925
2011-05-09,1.5152
2011-05-10,7.4627
2011-05-11,-2.7778
2011-05-12,2.8571
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,-1.3889
2011-05-18,-2.8169
2011-05-19,-12.8986
2011-05-20,0.1664
2011-05-23,19.6013
2011-05-24,0.0
2011-05-25,8.3333
2011-05-26,2.5641
2011-05-27,6.25
2011-05-31,-11.7647
2011-06-01,-4.0
2011-06-02,11.1111
2011-06-03,6.25
2011-06-06,-10.5882
2011-06-07,14.473700000000001
2011-06-08,8.046
2011-06-09,-4.2553
2011-06-10,-10.0
2011-06-13,11.1111
2011-06-14,-1.1111
2011-06-15,-0.1124
2011-06-16,2.2497
2011-06-17,0.0
2011-06-20,0.9901
2011-06-21,-0.1089
2011-06-22,-1.8538999999999999
2011-06-23,2.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,-0.3268
2011-06-29,-11.4754
2011-06-30,13.5802
2011-07-01,3.2609
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,-1.0526
2011-07-11,-4.2553
2011-07-12,11.1111
2011-07-13,-5.0
2011-07-14,0.0
2011-07-15,5.2632
2011-07-18,-7.5
2011-07-19,18.9189
2011-07-20,-3.6364
2011-07-21,5.6604
2011-07-22,7.1429
2011-07-25,8.3333
2011-07-26,-0.7692
2011-07-27,3.1008
2011-07-28,-0.7519
2011-07-29,0.7576
2011-08-01,0.0
2011-08-02,1.5038
2011-08-03,-1.4815
2011-08-04,-1.5038
2011-08-05,-1.5267
2011-08-08,-3.876
2011-08-09,0.0
2011-08-10,-2.4194
2011-08-11,-0.8264
2011-08-12,4.1667
2011-08-15,4.0
2011-08-16,-7.6923
2011-08-17,0.0
2011-08-18,4.1667
2011-08-19,-4.0
2011-08-22,-4.1667
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,8.6957
2011-08-29,-5.6
2011-08-30,5.0847
2011-08-31,0.0
2011-09-01,-6.4516
2011-09-02,-5.1724
2011-09-06,-18.1818
2011-09-07,12.2222
2011-09-08,-5.9406
2011-09-09,-5.2632
2011-09-12,4.4444
2011-09-13,-14.8936
2011-09-14,-17.5
2011-09-15,12.1212
2011-09-16,-12.1622
2011-09-19,-1.5385
2011-09-20,-3.125
2011-09-21,3.2258
2011-09-22,18.75
2011-09-23,-17.6316
2011-09-26,18.2109
2011-09-27,-16.5541
2011-09-28,21.4575
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,-13.3333
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,-10.7692
2011-10-11,3.4483
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,6.6667
2011-10-17,-6.25
2011-10-18,0.0
2011-10-19,5.0
2011-10-20,-4.7619
2011-10-21,-8.3333
2011-10-24,14.5455
2011-10-25,-1.5873
2011-10-26,1.6129
2011-10-28,0.0
2011-10-31,0.0
2011-11-03,-1.5873
2011-11-04,3.2258
2011-11-07,17.1875
2011-11-08,-1.3333
2011-11-10,1.3514
2011-11-11,0.0
2011-11-14,-13.3333
2011-11-15,-7.6923
2011-11-16,3.3333
2011-11-17,-6.4516
2011-11-18,29.3103
2011-11-21,-0.6667
2011-11-22,-7.3826
2011-11-23,7.971
2011-11-28,-3.2215
2011-11-29,1.2483
2011-11-30,2.7397
2011-12-01,-17.3333
2011-12-02,20.9677
2011-12-05,-6.6667
2011-12-06,-11.4286
2011-12-07,0.0
2011-12-08,4.8387
2011-12-09,0.0
2011-12-12,-3.0769
2011-12-13,-2.3810000000000002
2011-12-14,-2.439
2011-12-15,-6.6667
2011-12-16,12.5
2011-12-19,-14.2857
2011-12-20,14.8148
2011-12-22,-3.2258
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,8.3333
2011-12-29,3.0769
2011-12-30,4.4776
2012-01-03,12.857099999999999
2012-01-04,13.9241
2012-01-05,0.0
2012-01-06,13.3333
2012-01-09,-5.8824
2012-01-10,7.2917
2012-01-11,0.9709
2012-01-12,-12.5
2012-01-13,10.989
2012-01-17,-5.9406
2012-01-18,4.7368
2012-01-19,-14.5729
2012-01-20,-11.7647
2012-01-23,19.3333
2012-01-24,-5.5866
2012-01-25,15.9763
2012-01-26,-2.0408
2012-01-27,-8.3333
2012-01-30,-9.0909
2012-01-31,16.25
2012-02-01,2.1505
2012-02-02,-5.2632
2012-02-03,0.0
2012-02-06,-4.4444
2012-02-07,-6.9767
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,11.25
2012-02-13,-6.1798
2012-02-14,-1.7964
2012-02-15,-4.878
2012-02-16,8.3333
2012-02-17,0.5917
2012-02-21,-3.5294
2012-02-22,-2.439
2012-02-23,0.0
2012-02-24,6.25
2012-02-27,0.0
2012-02-28,5.2941
2012-02-29,4.6927
2012-03-01,-0.7471
2012-03-02,-8.6022
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,3.5294
2012-03-08,0.0
2012-03-09,2.2727
2012-03-12,0.0
2012-03-13,4.4444
2012-03-14,1.0638
2012-03-15,-2.1053
2012-03-16,7.5269
2012-03-19,0.0
2012-03-20,-3.0
2012-03-21,-2.0619
2012-03-22,-6.3158
2012-03-23,3.3708
2012-03-26,0.0
2012-03-27,-2.3913
2012-03-28,0.0
2012-03-29,-0.4454
2012-03-30,0.6711
2012-04-02,-2.4444
2012-04-03,2.5057
2012-04-04,0.0
2012-04-05,-2.4444
2012-04-09,2.5057
2012-04-10,0.6083
2012-04-11,-0.6047
2012-04-12,-1.9639
2012-04-13,1.9848
2012-04-17,-1.9823
2012-04-18,5.4422
2012-04-19,0.0
2012-04-20,-7.0968
2012-04-23,10.1852
2012-04-24,-2.3109
2012-04-25,8.8172
2012-04-26,5.1383
2012-04-27,5.2444
2012-04-30,-5.1616
2012-05-01,5.4614
2012-05-02,-5.0893
2012-05-03,3.4807
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,-0.0023
2012-05-09,-6.7252
2012-05-10,-5.4581
2012-05-11,13.1959
2012-05-14,-0.7286
2012-05-15,0.5505
2012-05-16,-4.1971
2012-05-17,-6.6667
2012-05-18,8.1633
2012-05-21,-6.8679
2012-05-22,-1.7423
2012-05-23,-1.0309
2012-05-24,0.0
2012-05-25,8.9583
2012-05-29,-2.4857
2012-05-30,7.8431
2012-05-31,4.5455
2012-06-01,2.6087
2012-06-04,-3.0508
2012-06-05,3.149
2012-06-06,10.1672
2012-06-07,15.3846
2012-06-08,16.6667
2012-06-11,-6.8571
2012-06-12,-3.3129
2012-06-13,3.4264
2012-06-14,1.8405
2012-06-15,-0.9639
2012-06-18,5.4745
2012-06-19,3.3449
2012-06-20,3.7932
2012-06-21,-1.0739
2012-06-22,0.3261
2012-06-25,0.2167
2012-06-26,-0.6486
2012-06-27,-3.3731999999999998
2012-06-28,7.2072
2012-06-29,-3.6765
2012-07-02,-1.8538999999999999
2012-07-03,-0.6667
2012-07-05,-1.1186
2012-07-06,1.2443
2012-07-09,-2.0112
2012-07-10,3.1927
2012-07-11,2.3204000000000002
2012-07-12,-1.1879
2012-07-13,0.5464
2012-07-16,-2.2826
2012-07-17,1.7798
2012-07-18,0.0
2012-07-19,-0.2186
2012-07-20,-0.1095
2012-07-23,0.7675
2012-07-24,-1.9586999999999999
2012-07-25,0.444
2012-07-26,0.7735
2012-07-27,2.5219
2012-07-30,1.496
2012-07-31,3.6895
2012-08-01,1.5244
2012-08-02,5.6056
2012-08-03,2.2749
2012-08-06,2.873
2012-08-07,0.0
2012-08-08,-0.9009
2012-08-09,-1.3636
2012-08-10,-1.1982
2012-08-13,-0.0933
2012-08-14,4.8553
2012-08-15,-3.74
2012-08-16,1.5715
2012-08-17,-2.8222
2012-08-20,-0.9372
2012-08-21,-6.3387
2012-08-22,0.101
2012-08-23,-0.6054
2012-08-24,-1.4213
2012-08-27,0.6179
2012-08-28,3.3777
2012-08-29,-0.396
2012-08-30,2.5845000000000002
2012-08-31,3.2946
2012-09-04,-1.8761999999999999
2012-09-05,-2.1033
2012-09-06,0.8789
2012-09-07,0.0968
2012-09-10,-2.9013999999999998
2012-09-11,7.1713000000000005
2012-09-12,4.5539
2012-09-13,1.8667
2012-09-14,-2.2688
2012-09-17,-7.0536
2012-09-18,2.2094
2012-09-19,-1.6917
2012-09-20,-6.1185
2012-09-21,-9.165
2012-09-24,-13.1166
2012-09-25,6.4516
2012-09-26,-9.818200000000001
2012-09-27,-13.3065
2012-09-28,0.6202
2012-10-01,1.6949
2012-10-02,2.1212
2012-10-03,-4.7478
2012-10-04,2.1807
2012-10-05,-0.9146
2012-10-08,-4.0
2012-10-09,-12.5
2012-10-10,-6.4103
2012-10-11,3.3268
2012-10-12,5.8712
2012-10-15,-3.7567
2012-10-16,15.7993
2012-10-17,-1.9262000000000001
2012-10-18,0.982
2012-10-19,-4.2139
2012-10-22,0.0
2012-10-23,-4.3993
2012-10-24,4.0708
2012-10-25,-10.034
2012-10-26,1.1342
2012-10-31,0.9346
2012-11-01,-2.4074
2012-11-02,7.5901
2012-11-05,4.2328
2012-11-06,-7.2758
2012-11-07,1.2774
2012-11-08,-1.4414
2012-11-09,-6.0306
2012-11-12,-5.0607
2012-11-13,-7.8893
2012-11-14,-7.6752
2012-11-15,-0.7229
2012-11-16,5.8252
2012-11-19,2.7523
2012-11-20,-2.2321
2012-11-21,-2.5114
2012-11-23,3.7471
2012-11-26,-6.5463000000000005
2012-11-27,-3.6231999999999998
2012-11-28,15.7895
2012-11-29,-5.6277
2012-11-30,8.2569
2012-12-03,-1.4830999999999999
2012-12-04,-4.7312
2012-12-05,-9.2551
2012-12-06,7.9602
2012-12-07,17.7419
2012-12-10,18.9824
2012-12-11,3.6184
2012-12-12,-15.5556
2012-12-13,20.1128
2012-12-14,-9.5462
2012-12-17,6.2284
2012-12-18,2.1173
2012-12-19,-4.1467
2012-12-20,1.1647
2012-12-21,5.2632
2012-12-24,9.375
2012-12-26,-9.5714
2012-12-27,-2.8436
2012-12-28,2.7641999999999998
2012-12-31,9.019
2013-01-02,9.434
2013-01-03,0.7958
2013-01-04,-3.2895
2013-01-07,12.1088
2013-01-08,11.8932
2013-01-09,-2.4946
2013-01-10,-3.6707
2013-01-11,-12.5866
2013-01-14,5.0198
2013-01-15,4.9056999999999995
2013-01-16,2.6379
2013-01-17,1.8692
2013-01-18,1.4908000000000001
2013-01-22,-1.8079
2013-01-23,-4.603
2013-01-24,0.965
2013-01-25,2.9869
2013-01-28,2.3202
2013-01-29,-5.8957
2013-01-30,-0.8434
2013-01-31,0.6075
2013-02-01,3.2609
2013-02-04,-2.924
2013-02-05,4.2169
2013-02-06,-0.4624
2013-02-07,9.7561
2013-02-08,10.4762
2013-02-11,-2.1073
2013-02-12,-6.0665
2013-02-13,-4.4792
2013-02-14,0.3272
2013-02-15,8.8043
2013-02-19,-0.1998
2013-02-20,-0.4004
2013-02-21,0.0
2013-02-22,5.5276
2013-02-25,4.7619
2013-02-26,0.3636
2013-02-27,-0.9058
2013-02-28,7.7697
2013-03-01,-0.8482
2013-03-04,2.6518
2013-03-05,2.5
2013-03-06,1.0569
2013-03-07,-0.1609
2013-03-08,4.5931
2013-03-11,21.2635
2013-03-12,2.2236
2013-03-13,-8.2039
2013-03-14,7.6506
2013-03-15,7.2956
2013-03-18,5.9789
2013-03-19,-0.4978
2013-03-20,1.2785
2013-03-21,-2.2503
2013-03-22,-9.0399
2013-03-25,6.4815
2013-03-26,-2.7246
2013-03-27,0.5959
2013-03-28,18.7796
2013-04-01,-7.5312
2013-04-02,13.6677
2013-04-03,0.2183
2013-04-04,-7.7178
2013-04-05,-1.7445
2013-04-08,-9.1384
2013-04-09,1.7816
2013-04-10,-3.7832
2013-04-11,-2.23
2013-04-12,-1.8007
2013-04-15,-7.5795
2013-04-16,7.672
2013-04-17,10.0123
2013-04-18,-2.6242
2013-04-19,2.9817
2013-04-22,4.3987
2013-04-23,1.92
2013-04-24,-0.2616
2013-04-25,-0.9444
2013-04-26,0.5826
2013-04-29,-4.8447
2013-04-30,-0.4427
2013-05-01,2.6126
2013-05-02,3.0878
2013-05-03,-7.7772
2013-05-06,4.9573
2013-05-07,2.6059
2013-05-08,-1.1111
2013-05-09,10.2194
2013-05-10,2.0388
2013-05-13,0.5709
2013-05-14,-0.6149
2013-05-15,-6.4254999999999995
2013-05-16,-2.2889
2013-05-17,-0.1041
2013-05-20,-7.8166
2013-05-21,3.6179
2013-05-22,-0.1091
2013-05-23,-2.8946
2013-05-24,0.1125
2013-05-28,3.7640000000000002
2013-05-29,-3.8441
2013-05-30,-0.6194
2013-05-31,-5.3258
2013-06-03,-1.4662
2013-06-04,-6.4075
2013-06-05,-0.1947
2013-06-06,4.0312
2013-06-07,4.0
2013-06-10,5.1082
2013-06-11,0.4002
2013-06-12,-2.3918
2013-06-13,-2.4504
2013-06-14,5.2033
2013-06-17,1.4781
2013-06-18,-2.465
2013-06-19,-2.355
2013-06-20,-5.3529
2013-06-21,0.9323
2013-06-24,5.6034
2013-06-25,-1.7492999999999999
2013-06-26,1.9585
2013-06-27,-2.5029
2013-06-28,-2.9851
2013-07-01,2.2154
2013-07-02,-0.0602
2013-07-03,2.3494
2013-07-05,3.9435000000000002
2013-07-08,-1.5855000000000001
2013-07-09,-2.0138
2013-07-10,2.5837
2013-07-11,-1.889
2013-07-12,0.3501
2013-07-15,-2.6163
2013-07-16,-2.3284000000000002
2013-07-17,-4.6455
2013-07-18,0.9615
2013-07-19,3.5556
2013-07-22,5.2115
2013-07-23,-1.4569
2013-07-24,1.7149999999999999
2013-07-25,-1.6279
2013-07-26,3.1324
2013-07-29,-3.2092
2013-07-30,0.6513
2013-07-31,0.4118
2013-08-01,0.0
2013-08-02,1.2888
2013-08-05,2.3135
2013-08-06,-20.8592
2013-08-07,2.3571
2013-08-08,11.6539
2013-08-09,-6.1875
2013-08-12,1.5989
2013-08-13,-3.6721
2013-08-14,-1.2253
2013-08-15,5.6513
2013-08-16,-0.4566
2013-08-19,0.9174
2013-08-20,0.6494
2013-08-21,1.9355
2013-08-22,1.2658
2013-08-23,0.625
2013-08-26,1.2484
2013-08-27,-3.0734
2013-08-28,1.8987
2013-08-29,-1.8634
2013-08-30,0.7595
2013-09-03,-6.5327
2013-09-04,-4.0995
2013-09-05,0.9811
2013-09-06,-9.3685
2013-09-09,9.1118
2013-09-10,-3.0175
2013-09-11,-6.7294
2013-09-12,-8.9992
2013-09-13,9.2072
2013-09-16,2.5761
2013-09-17,-0.3805
2013-09-18,0.9931
2013-09-19,0.7564
2013-09-20,3.4535
2013-09-23,-6.9666
2013-09-24,0.624
2013-09-25,-1.938
2013-09-26,0.7115
2013-09-27,-0.0785
2013-09-30,-1.5711
2013-10-01,2.8731
2013-10-02,-0.3879
2013-10-03,-4.5171
2013-10-04,-2.9364
2013-10-07,-0.5042
2013-10-08,-6.1655
2013-10-09,5.5806000000000004
2013-10-10,6.8201
2013-10-11,3.5914
2013-10-14,-4.3914
2013-10-15,4.7512
2013-10-16,1.0798
2013-10-17,8.4475
2013-10-18,1.6139999999999999
2013-10-21,-3.1768
2013-10-22,-0.5706
2013-10-23,-6.0258
2013-10-24,-0.0763
2013-10-25,5.424
2013-10-28,5.0
2013-10-29,-0.5521
2013-10-30,1.8737
2013-10-31,2.1117
2013-11-01,-5.0033
2013-11-04,0.7022
2013-11-05,-0.2092
2013-11-06,-2.0964
2013-11-07,0.8565
2013-11-08,7.7849
2013-11-11,4.7275
2013-11-12,1.2539
2013-11-13,-4.2105
2013-11-14,-4.5249
2013-11-15,-6.0257
2013-11-18,-2.2334
2013-11-19,-2.3581
2013-11-20,-3.6226000000000003
2013-11-21,5.6382
2013-11-22,-4.003
2013-11-25,-2.3166
2013-11-26,-1.1067
2013-11-27,-3.5971
2013-11-29,2.7363
2013-12-02,-3.8741
2013-12-03,-1.2594
2013-12-04,-3.1463
2013-12-05,-3.3363
2013-12-06,2.9973
2013-12-09,1.4109
2013-12-10,-2.087
2013-12-11,-6.1279
2013-12-12,1.7974999999999999
2013-12-13,0.8364
2013-12-16,12.8111
2013-12-17,-1.7974
2013-12-18,-2.6622
2013-12-19,4.7009
2013-12-20,5.2245
2013-12-23,0.931
2013-12-24,1.3067
2013-12-26,1.5933000000000002
2013-12-27,1.1949
2013-12-30,1.2546
2013-12-31,0.9475
2014-01-02,3.4657
2014-01-03,-2.7913
2014-01-06,3.3022
2014-01-07,-4.795
2014-01-08,1.9708
2014-01-09,0.9306
2014-01-10,-2.4823
2014-01-13,1.1636
2014-01-14,0.3595
2014-01-15,2.4355
2014-01-16,12.2378
2014-01-17,-2.9907
2014-01-21,-3.5967000000000002
2014-01-22,1.1326
2014-01-23,-2.5033
2014-01-24,-1.7568000000000001
2014-01-27,0.619
2014-01-28,5.2632
2014-01-29,-0.3247
2014-01-30,1.8241
2014-01-31,2.3672
2014-02-03,0.0
2014-02-04,-3.5
2014-02-05,-6.6062
2014-02-06,0.9015
2014-02-07,3.0241
2014-02-10,-2.6017
2014-02-11,-7.6027000000000005
2014-02-12,11.8606
2014-02-13,0.0
2014-02-14,-2.3194
2014-02-18,3.7992
2014-02-19,-3.9215999999999998
2014-02-20,1.6327
2014-02-21,-0.9371
2014-02-24,-2.2973
2014-02-25,-2.1438
2014-02-26,1.4134
2014-02-27,0.4878
2014-02-28,2.9126
2014-03-03,0.8086
2014-03-04,1.9385
2014-03-05,0.8525
2014-03-06,0.5852
2014-03-07,-1.5514000000000001
2014-03-10,0.0
2014-03-11,-1.3132
2014-03-12,-3.4596999999999998
2014-03-13,-1.3784
2014-03-14,0.0699
2014-03-17,0.1397
2014-03-18,-2.6499
2014-03-19,-1.7191999999999998
2014-03-20,-1.5306
2014-03-21,-2.2946
2014-03-24,-0.5303
2014-03-25,-0.5712
2014-03-26,-2.5661
2014-03-27,-6.2107
2014-03-28,13.0763
2014-03-31,4.2254
2014-04-01,2.6316
2014-04-02,0.4851
2014-04-03,-3.4483
2014-04-04,-2.5714
2014-04-07,-2.9326
2014-04-08,-2.719
2014-04-09,1.1646
2014-04-10,0.4605
2014-04-11,-3.6669
2014-04-14,-3.5686
2014-04-15,-4.9342
2014-04-16,7.0934
2014-04-17,2.1002
2014-04-21,6.0127
2014-04-22,-0.3731
2014-04-23,-2.6217
2014-04-24,-28.3077
2014-04-25,-0.4292
2014-04-28,-5.0647
2014-04-29,4.0863
2014-04-30,0.4362
2014-05-01,-2.1716
2014-05-02,-0.9989
2014-05-05,-1.7936999999999999
2014-05-06,-0.6849
2014-05-07,-7.2414
2014-05-08,-0.9913
2014-05-09,5.632
2014-05-12,4.1469
2014-05-13,-0.1138
2014-05-14,2.2779
2014-05-15,1.8931
2014-05-16,1.7486000000000002
2014-05-19,1.826
2014-05-20,-1.0549
2014-05-21,1.0661
2014-05-22,5.2743
2014-05-23,5.8116
2014-05-27,2.4621
2014-05-28,-1.2939
2014-05-29,-1.8727
2014-05-30,-1.9083999999999999
2014-06-02,-7.8794
2014-06-03,-2.1119
2014-06-04,0.2157
2014-06-05,2.5834
2014-06-06,-1.4689999999999999
2014-06-09,1.8104
2014-06-10,-1.2551999999999999
2014-06-11,2.5423999999999998
2014-06-12,-4.2355
2014-06-13,-1.8338999999999999
2014-06-16,2.967
2014-06-17,0.8538
2014-06-18,0.4233
2014-06-19,1.2645
2014-06-20,4.4745
2014-06-23,-1.6932
2014-06-24,-1.0132
2014-06-25,-3.48
2014-06-26,2.1209
2014-06-27,-6.4382
2014-06-30,2.5526999999999997
2014-07-01,-3.2468
2014-07-02,0.8949
2014-07-03,2.9933
2014-07-07,-3.6598
2014-07-08,-5.2514
2014-07-09,0.2358
2014-07-10,-3.2941
2014-07-11,7.056
2014-07-14,5.9091000000000005
2014-07-15,-1.6094
2014-07-16,-2.8353
2014-07-17,-2.6936
2014-07-18,2.3068
2014-07-21,-1.9165999999999999
2014-07-22,1.7241
2014-07-23,-0.565
2014-07-24,-2.9545
2014-07-25,-2.459
2014-07-28,-2.8811999999999998
2014-07-29,1.9778
2014-07-30,3.1515
2014-07-31,-4.9354
2014-08-01,-3.4611
2014-08-04,2.3047
2014-08-05,0.3755
2014-08-06,1.2469000000000001
2014-08-07,0.0
2014-08-08,0.3695
2014-08-11,1.7178
2014-08-12,-13.5103
2014-08-13,-1.1158
2014-08-14,-2.2567
2014-08-15,-3.3189
2014-08-18,6.5672
2014-08-19,-1.9607999999999999
2014-08-20,-0.4286
2014-08-21,0.4304
2014-08-22,-0.1429
2014-08-25,-1.8598
2014-08-26,2.1866
2014-08-27,0.1427
2014-08-28,-0.4274
2014-08-29,2.0029
2014-09-02,-0.1403
2014-09-03,-6.6011
2014-09-04,0.1504
2014-09-05,3.1532
2014-09-08,1.6012
2014-09-09,-0.4298
2014-09-10,1.5827
2014-09-11,-0.2833
2014-09-12,1.1364
2014-09-15,-2.2472
2014-09-16,2.5862
2014-09-17,2.2409
2014-09-18,-0.5479
2014-09-19,-1.1019
2014-09-22,-4.3175
2014-09-23,-0.1456
2014-09-24,2.3324
2014-09-25,0.0
2014-09-26,1.1396
2014-09-29,0.8451
2014-09-30,6.8436
2014-10-01,-5.7516
2014-10-02,-0.8322
2014-10-03,1.8182
2014-10-06,2.6099
2014-10-07,-3.7483
2014-10-08,-2.9207
2014-10-09,-0.7163
2014-10-10,-5.3391
2014-10-13,-8.8415
2014-10-14,0.1672
2014-10-15,1.8364
2014-10-16,-5.1639
2014-10-17,1.2965
2014-10-20,0.6826
2014-10-21,-1.3559
2014-10-22,-7.0447
2014-10-23,6.0998
2014-10-24,-1.2195
2014-10-27,-0.5291
2014-10-28,1.5957
2014-10-29,-0.6981
2014-10-30,0.1757
2014-10-31,1.4035
2014-11-03,-1.7301
2014-11-04,-1.9365999999999999
2014-11-05,-1.4363000000000001
2014-11-06,2.7321999999999997
2014-11-07,-0.3546
2014-11-10,-7.4733
2014-11-11,-23.6538
2014-11-12,1.0076
2014-11-13,0.4988
2014-11-14,-1.737
2014-11-17,0.5051
2014-11-18,5.5276
2014-11-19,-1.7856999999999998
2014-11-20,1.2121
2014-11-21,-0.3593
2014-11-24,-0.4808
2014-11-25,-4.1063
2014-11-26,0.5038
2014-11-28,-4.2607
2014-12-01,-2.0942
2014-12-02,7.2193
2014-12-03,-0.4988
2014-12-04,-0.2506
2014-12-05,-2.5126
2014-12-08,-4.6392
2014-12-09,3.2432
2014-12-10,-5.7592
2014-12-11,0.0
2014-12-12,6.1111
2014-12-15,-6.0209
2014-12-16,-3.0641
2014-12-17,4.3103
2014-12-18,-6.8871
2014-12-19,-4.142
2014-12-22,0.0
2014-12-23,-8.3333
2014-12-24,0.3367
2014-12-26,-4.3624
2014-12-29,8.4211
2014-12-30,-1.2945
2014-12-31,4.5902
2015-01-02,0.9404
2015-01-05,-0.9317
2015-01-06,-2.1944
2015-01-07,-0.9615
2015-01-08,-1.2945
2015-01-09,-4.5902
2015-01-12,-2.0619
2015-01-13,2.807
2015-01-14,2.3891
2015-01-15,-1.0
2015-01-16,0.0
2015-01-20,-3.7037
2015-01-21,-5.5944
2015-01-22,-4.0741
2015-01-23,-0.7722
2015-01-26,-5.8366
2015-01-27,-7.0248
2015-01-28,-2.6667
2015-01-29,3.653
2015-01-30,-2.2026
2015-02-02,1.8018
2015-02-03,7.9646
2015-02-04,-0.4098
2015-02-05,5.3498
2015-02-06,0.0
2015-02-09,6.25
2015-02-10,0.0
2015-02-11,-2.9412000000000003
2015-02-12,1.5152
2015-02-13,-5.2239
2015-02-17,4.7244
2015-02-18,-2.2556
2015-02-19,1.1538
2015-02-20,-2.2814
2015-02-23,0.3891
2015-02-24,-1.1628
2015-02-25,0.7843
2015-02-26,-3.5019
2015-02-27,-4.8387
2015-03-02,0.8475
2015-03-03,-4.2017
2015-03-04,0.0
2015-03-05,2.6316
2015-03-06,7.265
2015-03-09,-1.992
2015-03-10,-2.0325
2015-03-11,-4.5643
2015-03-12,3.4783
2015-03-13,0.0
2015-03-16,1.2605
2015-03-17,-7.4689
2015-03-18,2.2422
2015-03-19,-3.5088
2015-03-20,-3.6364
2015-03-23,-1.8868
2015-03-24,1.4423
2015-03-25,-6.6350999999999996
2015-03-26,0.0
2015-03-27,3.5533
2015-03-30,-2.451
