ticker,MODN US Equity
2013-08-09,-7.5704
2013-08-12,-2.5238
2013-08-13,-8.4025
2013-08-14,-7.9467
2013-08-15,0.2317
2013-08-16,-0.7514
2013-08-19,-7.979
2013-08-20,10.7595
2013-08-21,-6.4
2013-08-22,3.1136
2013-08-23,-0.8289
2013-08-26,-2.2687
2013-08-27,-5.4979
2013-08-28,0.1939
2013-08-29,-1.4194
2013-08-30,-5.6937
2013-09-03,1.7349
2013-09-04,0.2729
2013-09-05,-0.4082
2013-09-06,0.5464
2013-09-09,0.0679
2013-09-10,-31.8398
2013-09-11,1.8923999999999999
2013-09-12,-0.6843
2013-09-13,-1.7717
2013-09-16,-1.6032
2013-09-17,-1.3237999999999999
2013-09-18,-0.7224
2013-09-19,-1.2474
2013-09-20,-2.5263
2013-09-23,-0.7559
2013-09-24,0.3264
2013-09-25,3.4707
2013-09-26,4.8218
2013-09-27,-1.2
2013-09-30,0.2024
2013-10-01,-0.303
2013-10-02,0.4053
2013-10-03,-1.0091
2013-10-04,-0.4077
2013-10-07,-3.48
2013-10-08,-2.1209
2013-10-09,-0.325
2013-10-10,1.413
2013-10-11,0.6431
2013-10-14,1.065
2013-10-15,-0.1054
2013-10-16,-0.1055
2013-10-17,1.7951000000000001
2013-10-18,-0.2075
2013-10-21,-0.3119
2013-10-22,-1.0428
2013-10-23,-2.2129
2013-10-24,-0.5388
2013-10-25,-0.325
2013-10-28,-0.8696
2013-10-29,0.0
2013-10-30,-1.0965
2013-10-31,-0.3326
2013-11-01,-1.6684999999999999
2013-11-04,-2.1493
2013-11-05,-1.5029
2013-11-06,-0.3521
2013-11-07,-1.7668
2013-11-08,-1.199
2013-11-11,2.6699
2013-11-12,0.7092
2013-11-13,4.3427
2013-11-14,6.7492
2013-11-15,-3.5827
2013-11-18,-0.1093
2013-11-19,-4.1575
2013-11-20,-5.9361
2013-11-21,0.0
2013-11-22,-6.068
2013-11-25,-0.1292
2013-11-26,1.5524
2013-11-27,4.3312
2013-11-29,0.2442
2013-12-02,-1.0962
2013-12-03,0.7389
2013-12-04,0.1222
2013-12-05,-0.1221
2013-12-06,4.89
2013-12-09,-2.0979
2013-12-10,4.7619
2013-12-11,12.2727
2013-12-12,-1.417
2013-12-13,11.7043
2013-12-16,-0.2757
2013-12-17,-2.5806
2013-12-18,-0.2838
2013-12-19,-2.1822
2013-12-20,6.4016
2013-12-23,4.649
2013-12-24,1.6551
2013-12-26,-2.9991
2013-12-27,0.7951
2013-12-30,4.8203
2013-12-31,-1.4214
2014-01-02,-3.732
2014-01-03,2.2026
2014-01-06,0.1724
2014-01-07,1.9792999999999998
2014-01-08,1.2658
2014-01-09,-0.4167
2014-01-10,-1.0879
2014-01-13,-1.4382
2014-01-14,-0.7725
2014-01-15,0.173
2014-01-16,-0.4318
2014-01-17,-1.5611000000000002
2014-01-21,2.3789
2014-01-22,-2.0654
2014-01-23,0.4394
2014-01-24,-6.5617
2014-01-27,-3.5581
2014-01-28,-0.3883
2014-01-29,-4.0936
2014-01-30,4.4715
2014-01-31,-3.6965
2014-02-03,-4.4444
2014-02-04,1.2685
2014-02-05,-0.1044
2014-02-06,2.9257999999999997
2014-02-07,3.1471999999999998
2014-02-10,0.9843
2014-02-11,18.7135
2014-02-12,1.8062
2014-02-13,0.3226
2014-02-14,0.0
2014-02-18,-1.3666
2014-02-19,-0.2445
2014-02-20,0.0817
2014-02-21,-4.2449
2014-02-24,1.1083
2014-02-25,-0.3373
2014-02-26,-0.1692
2014-02-27,-1.0169
2014-02-28,-5.9075
2014-03-03,0.9099
2014-03-04,3.7872
2014-03-05,0.8688
2014-03-06,-1.4643
2014-03-07,1.3112
2014-03-10,-0.5177
2014-03-11,-4.2498
2014-03-12,-1.6303999999999998
2014-03-13,0.9208
2014-03-14,-2.0985
2014-03-17,3.8211
2014-03-18,2.8725
2014-03-19,0.1745
2014-03-20,-3.223
2014-03-21,-0.9901
2014-03-24,-8.2727
2014-03-25,2.3786
2014-03-26,-6.5828
2014-03-27,2.9016
2014-03-28,0.1007
2014-03-31,1.7103000000000002
2014-04-01,0.9891
2014-04-02,0.7835
2014-04-03,-5.6365
2014-04-04,-0.6179
2014-04-07,2.0725
2014-04-08,4.9746
2014-04-09,1.5474
2014-04-10,-5.2381
2014-04-11,-3.8191
2014-04-14,-5.5381
2014-04-15,4.4248
2014-04-16,-1.6949
2014-04-17,2.694
2014-04-21,-0.9444
2014-04-22,3.3898
2014-04-23,-2.459
2014-04-24,-1.6806999999999999
2014-04-25,-3.953
2014-04-28,0.2225
2014-04-29,-0.111
2014-04-30,0.1111
2014-05-01,0.333
2014-05-02,14.6018
2014-05-05,1.3514
2014-05-06,-4.4762
2014-05-07,-2.3928
2014-05-08,-1.9407999999999999
2014-05-09,1.7708
2014-05-12,4.913
2014-05-13,-0.2927
2014-05-14,-4.501
2014-05-15,-1.2295
2014-05-16,-0.7261
2014-05-19,4.4932
2014-05-20,-1.6
2014-05-21,0.5081
2014-05-22,4.4489
2014-05-23,3.485
2014-05-27,2.1515
2014-05-28,0.2747
2014-05-29,0.9132
2014-05-30,0.0905
2014-06-02,-4.1591
2014-06-03,-3.1132
2014-06-04,-0.0974
2014-06-05,2.4366
2014-06-06,0.0951
2014-06-09,2.7567
2014-06-10,0.0
2014-06-11,-0.37
2014-06-12,-0.65
2014-06-13,-0.9346
2014-06-16,4.3396
2014-06-17,0.3617
2014-06-18,0.991
2014-06-19,0.0892
2014-06-20,-0.0891
2014-06-23,0.0892
2014-06-24,1.3369
2014-06-25,0.088
2014-06-26,0.3515
2014-06-27,-1.5762
2014-06-30,-1.6904
2014-07-01,1.1764999999999999
2014-07-02,-1.4311
2014-07-03,-1.8149
2014-07-07,-4.8059
2014-07-08,-3.4951
2014-07-09,-2.3139
2014-07-10,0.206
2014-07-11,2.5694
2014-07-14,1.2024
2014-07-15,-4.3564
2014-07-16,1.4493
2014-07-17,-2.3468999999999998
2014-07-18,4.2842
2014-07-21,-0.8016
2014-07-22,1.3131
2014-07-23,-3.7885999999999997
2014-07-24,3.1088
2014-07-25,-3.4171
2014-07-28,-0.5203
2014-07-29,1.1506
2014-07-30,0.5171
2014-07-31,1.2346
2014-08-01,-1.3211
2014-08-04,-1.1329
2014-08-05,0.7292
2014-08-06,-5.1706
2014-08-07,0.0
2014-08-08,0.5453
2014-08-11,1.8437999999999999
2014-08-12,-3.0884
2014-08-13,0.4396
2014-08-14,-0.4376
2014-08-15,-0.989
2014-08-18,1.2209
2014-08-19,1.8639999999999999
2014-08-20,-1.7223000000000002
2014-08-21,3.0668
2014-08-22,-0.4251
2014-08-25,-0.7471
2014-08-26,1.2903
2014-08-27,-0.9554
2014-08-28,-3.1083
2014-08-29,2.2124
2014-09-02,2.4892
2014-09-03,-1.4784
2014-09-04,0.1072
2014-09-05,-0.9636
2014-09-08,-0.3243
2014-09-09,1.41
2014-09-10,7.9144
2014-09-11,-1.9822
2014-09-12,-1.8199999999999998
2014-09-15,-0.103
2014-09-16,1.5464
2014-09-17,0.4061
2014-09-18,0.7078
2014-09-19,-2.1084
2014-09-22,2.1538
2014-09-23,-0.7028
2014-09-24,0.2022
2014-09-25,-2.8254
2014-09-26,1.0384
2014-09-29,-0.6166
2014-09-30,1.9647999999999999
2014-10-01,-3.3468999999999998
2014-10-02,1.3641
2014-10-03,1.6562999999999999
2014-10-06,1.222
2014-10-07,-4.0241
2014-10-08,4.717
2014-10-09,-4.8048
2014-10-10,-0.8412
2014-10-13,2.8632
2014-10-14,-0.1031
2014-10-15,-3.5088
2014-10-16,-1.0695000000000001
2014-10-17,-1.9459
2014-10-20,1.8742999999999999
2014-10-21,-1.2987
2014-10-22,0.4386
2014-10-23,-0.655
2014-10-24,0.5495
2014-10-27,0.9836
2014-10-28,5.5195
2014-10-29,-0.6154
2014-10-30,0.516
2014-10-31,0.1027
2014-11-03,-2.0513
2014-11-04,2.0942
2014-11-05,3.2821
2014-11-06,0.3972
2014-11-07,-0.0989
2014-11-10,0.0
2014-11-11,3.5644
2014-11-12,0.3824
2014-11-13,-2.4762
2014-11-14,1.2695
2014-11-17,-0.7715
2014-11-18,1.069
2014-11-19,-2.2115
2014-11-20,2.9499
2014-11-21,-2.1012
2014-11-24,0.6829
2014-11-25,0.0
2014-11-26,0.1938
2014-11-28,-0.3868
2014-12-01,1.165
2014-12-02,0.6718
2014-12-03,3.3365
2014-12-04,-0.4613
2014-12-05,1.6682000000000001
2014-12-08,-0.3646
2014-12-09,0.6404
2014-12-10,-3.4545
2014-12-11,-1.6008
2014-12-12,0.4785
2014-12-15,-1.8094999999999999
2014-12-16,1.9399
2014-12-17,2.4737999999999998
2014-12-18,0.7428
2014-12-19,-1.2903
2014-12-22,-1.0271
2014-12-23,-0.1887
2014-12-24,2.741
2014-12-26,1.2879
2014-12-29,-0.0908
2014-12-30,-2.6364
2014-12-31,-0.8403
2015-01-02,0.0
2015-01-05,3.0132
2015-01-06,-3.1079
2015-01-07,-0.283
2015-01-08,3.8789
2015-01-09,-2.8233
2015-01-12,3.0928
2015-01-13,1.9091
2015-01-14,-1.1597
2015-01-15,-1.8953
2015-01-16,-0.644
2015-01-20,3.0556
2015-01-21,-2.0665
2015-01-22,1.1927
2015-01-23,-0.272
2015-01-26,0.1818
2015-01-27,-0.726
2015-01-28,-3.5648999999999997
2015-01-29,3.5071
2015-01-30,-2.0147
2015-02-02,0.5607
2015-02-03,3.5316
2015-02-04,-0.8977
2015-02-05,1.9022000000000001
2015-02-06,-0.4444
2015-02-09,-0.1786
2015-02-10,1.0733
2015-02-11,-0.0885
2015-02-12,3.1887
2015-02-13,-0.0858
2015-02-17,-1.0309
2015-02-18,-0.1736
2015-02-19,4.8696
2015-02-20,0.9121
2015-02-23,-1.9721
2015-02-24,0.8382
2015-02-25,2.4938000000000002
2015-02-26,0.4055
2015-02-27,-0.0808
2015-03-02,1.1318
2015-03-03,-1.9184999999999999
2015-03-04,-1.2225
2015-03-05,-0.9076
2015-03-06,-1.5819999999999999
2015-03-09,-1.8613
2015-03-10,-2.069
2015-03-11,-1.5845
2015-03-12,3.3989
2015-03-13,1.3841
2015-03-16,0.6826
2015-03-17,0.7627
2015-03-18,0.6728
2015-03-19,0.0
2015-03-20,0.5848
2015-03-23,0.5814
2015-03-24,-0.2477
2015-03-25,-1.4901
2015-03-26,1.1764999999999999
2015-03-27,-0.4153
2015-03-30,-0.5838
2015-03-31,0.3356
2015-04-01,1.4214
2015-04-02,-0.4946
2015-04-06,-0.2486
2015-04-07,1.412
2015-04-08,1.3104
2015-04-09,0.485
2015-04-10,0.2414
2015-04-13,-0.2408
2015-04-14,0.8045
2015-04-15,-0.1596
2015-04-16,-0.3197
2015-04-17,-1.5237
2015-04-20,0.0
2015-04-21,-0.2443
2015-04-22,-0.3265
2015-04-23,1.8837000000000002
2015-04-24,-2.2508
2015-04-27,-1.1513
2015-04-28,0.9983
2015-04-29,-1.1532
2015-04-30,-2.0833
2015-05-01,1.7021
2015-05-04,-1.5063
2015-05-05,-0.4248
2015-05-06,-0.9386
2015-05-07,-0.2584
2015-05-08,-0.4318
2015-05-11,-0.4337
2015-05-12,-1.8293
2015-05-13,-0.4437
2015-05-14,1.9607999999999999
2015-05-15,-0.7867
2015-05-18,1.1454
2015-05-19,-1.3066
2015-05-20,-1.3239
2015-05-21,0.0894
2015-05-22,0.0894
2015-05-26,-0.625
2015-05-27,2.0665
2015-05-28,5.0176
2015-05-29,-3.1014
2015-06-01,0.8651
2015-06-02,-1.0292
2015-06-03,0.6066
2015-06-04,-1.9811
2015-06-05,-0.7909
2015-06-08,0.0
2015-06-09,-0.8857
2015-06-10,1.3405
2015-06-11,-1.2346
2015-06-12,3.5714
2015-06-15,5.6034
2015-06-16,-1.5510000000000002
2015-06-17,-0.6633
2015-06-18,1.9199000000000002
2015-06-19,0.4914
2015-06-22,0.4075
2015-06-23,0.7305
2015-06-24,-1.2086999999999999
2015-06-25,-0.571
2015-06-26,1.8868
2015-06-29,-4.9919
2015-06-30,0.9322
2015-07-01,0.5877
2015-07-02,-1.6694
2015-07-06,-1.4431
2015-07-07,0.5168
2015-07-08,2.0566
2015-07-09,0.8396
2015-07-10,0.7494
2015-07-13,-0.4959
2015-07-14,0.1661
2015-07-15,-0.995
2015-07-16,1.34
2015-07-17,-2.7273
2015-07-20,-0.3398
2015-07-21,-0.1705
2015-07-22,1.4518
2015-07-23,-1.936
2015-07-24,-0.9442
2015-07-27,-0.6066
2015-07-28,0.3487
2015-07-29,-2.5195
2015-07-30,1.426
2015-07-31,-0.1757
2015-08-03,-0.6162
2015-08-04,0.2657
2015-08-05,0.53
2015-08-06,-1.8453
2015-08-07,-0.8057
2015-08-10,-0.9025
2015-08-11,-2.5501
2015-08-12,-1.5888
2015-08-13,-2.1842
2015-08-14,-0.6796
2015-08-17,-0.9775
2015-08-18,-1.1846
2015-08-19,0.3996
2015-08-20,0.398
2015-08-21,1.6848
2015-08-24,-1.5594999999999999
2015-08-25,0.9901
2015-08-26,0.5882
2015-08-27,0.2924
2015-08-28,0.1944
2015-08-31,-0.097
2015-09-01,-3.1068
2015-09-02,0.7014
2015-09-03,-0.4975
2015-09-04,-0.1
2015-09-08,3.5035
2015-09-09,-1.354
2015-09-10,2.0588
2015-09-11,-0.4803
2015-09-14,-0.1931
2015-09-15,1.1605
2015-09-16,-2.9637000000000002
2015-09-17,0.7882
2015-09-18,0.5865
2015-09-21,0.4859
2015-09-22,-1.1605
2015-09-23,-0.4892
2015-09-24,1.0816
2015-09-25,-2.7237
2015-09-28,0.5
2015-09-29,0.0
2015-09-30,-0.398
2015-10-01,-1.1988
2015-10-02,2.1234
2015-10-05,3.0693
2015-10-06,-3.4582
2015-10-07,3.7811
2015-10-08,-1.1505
2015-10-09,-2.3278
2015-10-12,1.1917
2015-10-13,-1.7664
2015-10-14,-1.0989
2015-10-15,2.5253
2015-10-16,-1.1823
2015-10-19,0.0997
2015-10-20,-0.0996
2015-10-21,0.1994
2015-10-22,0.6965
2015-10-23,1.7787
2015-10-26,0.0
2015-10-27,-2.1359
2015-10-28,-0.2976
2015-10-29,0.0995
2015-10-30,0.3976
2015-11-02,0.396
2015-11-03,1.2821
2015-11-04,3.408
2015-11-05,-0.2825
2015-11-06,0.1889
2015-11-09,-0.754
2015-11-10,-4.5584
2015-11-11,0.4975
2015-11-12,1.6832
2015-11-13,1.0711
2015-11-16,-0.4817
2015-11-17,1.6457000000000002
2015-11-18,0.6667
2015-11-19,2.2706
2015-11-20,1.5726
2015-11-23,0.4554
2015-11-24,-3.5358
2015-11-25,5.3571
2015-11-27,4.7279
2015-11-30,-0.8518
2015-12-01,0.4296
2015-12-02,-0.1711
2015-12-03,-3.856
2015-12-04,1.426
2015-12-07,-0.1757
2015-12-08,-0.6162
2015-12-09,-2.6572
2015-12-10,0.273
2015-12-11,0.6352
2015-12-14,-1.8936
2015-12-15,1.4706000000000001
2015-12-16,0.0906
2015-12-17,-0.9955
2015-12-18,2.1024
2015-12-21,0.2686
2015-12-22,0.0
2015-12-23,0.0893
2015-12-24,1.9625
2015-12-28,-1.3123
2015-12-29,1.0638
2015-12-30,-3.4211
2015-12-31,1.3624
2016-01-04,-3.5842
2016-01-05,0.1859
2016-01-06,-1.577
2016-01-07,-0.4713
2016-01-08,-2.8409
2016-01-11,0.0975
2016-01-12,1.1685
2016-01-13,-0.9625
2016-01-14,2.5267
2016-01-15,-0.0948
2016-01-19,-1.3283
2016-01-20,1.9231
2016-01-21,-0.8491
2016-01-22,1.5224
2016-01-25,-3.4677
2016-01-26,-0.0971
2016-01-27,-1.7492999999999999
2016-01-28,3.5608
2016-01-29,4.107
2016-02-01,-1.6514
2016-02-02,-1.1194
2016-02-03,-0.1887
2016-02-04,0.2836
2016-02-05,-5.7493
2016-02-08,-0.7
2016-02-09,-5.3374
2016-02-10,2.1277
2016-02-11,-0.4167
2016-02-12,0.2092
2016-02-16,2.6096
2016-02-17,1.9329
2016-02-18,-0.6986
2016-02-19,2.1106
2016-02-22,0.8858
2016-02-23,0.0
2016-02-24,-1.4634
2016-02-25,0.9901
2016-02-26,0.4902
2016-02-29,0.6829
2016-03-01,3.6822
2016-03-02,1.4953
2016-03-03,1.0129
2016-03-04,-0.0912
2016-03-07,-1.1861
2016-03-08,-0.3693
2016-03-09,0.6487
2016-03-10,-1.105
2016-03-11,0.1862
2016-03-14,0.0929
2016-03-15,-2.507
2016-03-16,0.9524
2016-03-17,0.7547
2016-03-18,2.0599
2016-03-21,-2.0183
2016-03-22,-0.0936
2016-03-23,-2.0619
2016-03-24,0.3828
2016-03-28,-0.7626
2016-03-29,4.2267
2016-03-30,-0.553
2016-03-31,-0.1854
2016-04-01,0.5571
2016-04-04,-1.385
2016-04-05,-1.03
2016-04-06,-0.2838
2016-04-07,-0.1898
2016-04-08,0.4753
2016-04-11,-0.1892
2016-04-12,-0.2844
2016-04-13,3.7072000000000003
2016-04-14,-2.3830999999999998
2016-04-15,-1.0329
2016-04-18,1.1385
2016-04-19,2.7205
2016-04-20,-1.6438000000000001
2016-04-21,0.1857
2016-04-22,1.0195
2016-04-25,-0.367
2016-04-26,0.8287
2016-04-27,0.3653
2016-04-28,-0.546
2016-04-29,-2.2873
2016-05-02,1.6854
2016-05-03,-1.8416000000000001
2016-05-04,-0.7505
2016-05-05,0.6616
2016-05-06,0.1878
2016-05-09,0.8435
2016-05-10,0.3717
2016-05-11,-1.2037
2016-05-12,-1.2184
2016-05-13,-0.5693
2016-05-16,0.1908
2016-05-17,-0.9524
2016-05-18,-0.2885
2016-05-19,0.7715
2016-05-20,7.4641
2016-05-23,1.3357
2016-05-24,4.833
2016-05-25,0.5868
2016-05-26,1.5833
2016-05-27,2.0509
2016-05-31,-1.1254
2016-06-01,1.2195
2016-06-02,4.0161
2016-06-03,0.7722
2016-06-06,1.9157
2016-06-07,1.7292999999999998
2016-06-08,1.626
2016-06-09,-0.7273
2016-06-10,-0.293
2016-06-13,0.3674
2016-06-14,-0.0732
2016-06-15,-0.3663
2016-06-16,-0.6618
2016-06-17,0.148
2016-06-20,0.1478
2016-06-21,-0.2214
2016-06-22,-1.4053
2016-06-23,1.9505
2016-06-24,-1.3245
2016-06-27,-4.698
2016-06-28,0.8607
2016-06-29,2.5601000000000003
2016-06-30,0.9834
2016-07-01,-0.2247
2016-07-05,-1.0511
2016-07-06,-0.6829
2016-07-07,-0.9931
2016-07-08,1.8519
2016-07-11,1.8939
2016-07-12,-1.1896
2016-07-13,-0.1505
2016-07-14,0.6782
2016-07-15,1.0479
2016-07-18,1.3333
2016-07-19,-1.3889
2016-07-20,0.0741
2016-07-21,-2.7407
2016-07-22,0.1523
2016-07-25,-1.1407
2016-07-26,0.9231
2016-07-27,-0.7622
2016-07-28,-0.2304
2016-07-29,-0.6159
2016-08-01,0.0775
2016-08-02,-1.0062
2016-08-03,0.6255
2016-08-04,0.4662
2016-08-05,0.7734
2016-08-08,5.6025
2016-08-09,-23.1831
2016-08-10,1.9868000000000001
2016-08-11,-0.6494
2016-08-12,0.0934
2016-08-15,2.3321
2016-08-16,-3.7375
2016-08-17,-0.7576
2016-08-18,2.3855
2016-08-19,-0.8388
2016-08-22,0.094
2016-08-23,0.7512
2016-08-24,1.4910999999999999
2016-08-25,-0.2755
2016-08-26,-1.0129
2016-08-29,0.093
2016-08-30,-0.2788
2016-08-31,-0.0932
2016-09-01,0.2799
2016-09-02,0.2791
2016-09-06,-0.9276
2016-09-07,1.8727
2016-09-08,-1.1029
2016-09-09,-0.6506
2016-09-12,0.1871
2016-09-13,-1.4939
2016-09-14,-0.6635
2016-09-15,0.0
2016-09-16,0.4771
2016-09-19,0.0
2016-09-20,0.6648
2016-09-21,1.4151
2016-09-22,1.2093
2016-09-23,-1.011
2016-09-26,-1.2999
2016-09-27,1.6933
2016-09-28,0.4625
2016-09-29,-0.0921
2016-09-30,2.3963
2016-10-03,-2.8803
2016-10-04,-2.6877
2016-10-05,0.0952
2016-10-06,-0.3806
2016-10-07,-0.8596
2016-10-10,0.1927
2016-10-11,-2.4038
2016-10-12,-0.4926
2016-10-13,-0.495
2016-10-14,0.0
2016-10-17,-0.995
2016-10-18,2.0101
2016-10-19,0.4926
2016-10-20,0.0
2016-10-21,1.4706000000000001
2016-10-24,0.9662
2016-10-25,-1.9139
2016-10-26,1.9512
2016-10-27,0.0
2016-10-28,-1.4354
2016-10-31,0.0
2016-11-01,-3.3981
2016-11-02,0.0
2016-11-03,1.005
2016-11-04,-0.995
2016-11-07,1.5074999999999998
2016-11-08,-23.7624
2016-11-09,-4.5455
2016-11-10,1.3605
2016-11-11,13.4228
2016-11-14,-0.5917
2016-11-15,3.5714
2016-11-16,0.0
2016-11-17,-1.7241
2016-11-18,4.0936
2016-11-21,-6.7416
2016-11-22,6.0241
2016-11-23,0.5682
2016-11-25,-0.565
2016-11-28,2.2727
2016-11-29,0.0
2016-11-30,-0.5556
2016-12-01,-3.352
2016-12-02,0.0
2016-12-05,1.7341
2016-12-06,2.2727
2016-12-07,0.0
2016-12-08,2.2222
2016-12-09,4.3478
2016-12-12,-4.6875
2016-12-13,-8.1967
2016-12-14,-2.9762
2016-12-15,3.681
2016-12-16,3.5503
2016-12-19,-1.1429
2016-12-20,2.3121
2016-12-21,-1.6949
2016-12-22,-4.023
2016-12-23,2.3952
2016-12-27,1.7544
2016-12-28,-2.2989
2016-12-29,3.5294
2016-12-30,0.5682
2017-01-03,-1.1299
2017-01-04,3.4286
2017-01-05,-2.7624
2017-01-06,-0.5682
2017-01-09,0.0
2017-01-10,2.2857
2017-01-11,0.5587
2017-01-12,0.0
2017-01-13,0.5556
2017-01-17,-1.105
2017-01-18,0.5587
2017-01-19,-3.3333
2017-01-20,0.0
2017-01-23,-0.5747
2017-01-24,0.578
2017-01-25,0.5747
2017-01-26,-3.4286
2017-01-27,1.7751000000000001
2017-01-30,3.4884
2017-01-31,-1.1236
2017-02-01,-1.1364
2017-02-02,3.4483
2017-02-03,3.3333
2017-02-06,-1.0753
2017-02-07,5.4348
2017-02-08,3.0928
2017-02-09,0.0
2017-02-10,1.0
2017-02-13,1.9802
2017-02-14,0.4854
2017-02-15,2.8986
2017-02-16,0.4695
2017-02-17,0.9346
2017-02-21,-2.3148
2017-02-22,0.0
2017-02-23,-0.4739
2017-02-24,4.7619
2017-02-27,-0.9091
2017-02-28,-2.2936
2017-03-01,0.0
2017-03-02,-1.4085
2017-03-03,0.0
2017-03-06,-3.8095
2017-03-07,-1.9802
2017-03-08,-0.5051
2017-03-09,1.5228000000000002
2017-03-10,0.5
2017-03-13,1.99
2017-03-14,0.0
2017-03-15,0.4878
2017-03-16,1.4563
2017-03-17,0.4785
2017-03-20,0.0
2017-03-21,-3.8095
2017-03-22,0.0
2017-03-23,-0.495
2017-03-24,0.995
2017-03-27,-0.4926
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.9901
2017-03-31,2.451
2017-04-03,-0.9569
2017-04-04,0.0
2017-04-05,-1.4493
2017-04-06,0.0
2017-04-07,1.9607999999999999
2017-04-10,-0.4808
2017-04-11,1.9324
2017-04-12,-2.3697
2017-04-13,0.4854
2017-04-17,0.0
2017-04-18,-0.9662
2017-04-19,0.0
2017-04-20,0.4878
2017-04-21,0.0
2017-04-24,1.9417
2017-04-25,1.9048
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.4673
2017-05-02,0.0
2017-05-03,0.4651
2017-05-04,3.2407
2017-05-05,1.7936999999999999
2017-05-08,3.5242
2017-05-09,5.9574
2017-05-10,0.0
2017-05-11,-1.6064
2017-05-12,-0.4082
2017-05-15,2.0492
2017-05-16,-2.8112
2017-05-17,0.4132
2017-05-18,2.0576
2017-05-19,0.0
2017-05-22,0.4032
2017-05-23,0.8032
2017-05-24,1.5936
2017-05-25,1.1764999999999999
2017-05-26,-0.3876
2017-05-30,0.3891
2017-05-31,0.3876
2017-06-01,1.1583
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,-0.3817
2017-06-07,0.3831
2017-06-08,0.7634
2017-06-09,-1.1364
2017-06-12,0.0
2017-06-13,1.5326
2017-06-14,-1.5093999999999999
2017-06-15,1.1494
2017-06-16,-0.3788
2017-06-19,1.1407
2017-06-20,-2.2556
2017-06-21,0.7692
2017-06-22,1.145
2017-06-23,0.0
2017-06-26,-1.1320999999999999
2017-06-27,-0.7634
2017-06-28,-0.3846
2017-06-29,1.9304999999999999
2017-06-30,0.7576
2017-07-03,-2.6316
2017-07-05,1.9304999999999999
2017-07-06,-1.5152
2017-07-07,0.7692
2017-07-10,-0.7634
2017-07-11,0.3846
2017-07-12,0.7663
2017-07-13,-1.5209000000000001
2017-07-14,0.3861
2017-07-17,0.0
2017-07-18,0.3846
2017-07-19,-0.3831
2017-07-20,0.3846
2017-07-21,-0.3831
2017-07-24,-0.7692
2017-07-25,0.7752
2017-07-26,0.7692
2017-07-27,0.3817
2017-07-28,0.0
2017-07-31,0.3802
2017-08-01,0.7576
2017-08-02,-2.6316
2017-08-03,1.5444
2017-08-04,-1.1407
2017-08-07,-0.7692
2017-08-08,-1.5504
2017-08-09,3.1496
2017-08-10,-1.145
2017-08-11,0.7722
2017-08-14,2.2989
