ticker,MRC US Equity
2012-08-29,0.7152
2012-08-30,-2.3524
2012-08-31,0.1364
2012-09-04,0.1816
2012-09-05,0.3172
2012-09-06,1.7164000000000001
2012-09-07,1.1545
2012-09-10,-1.0097
2012-09-11,-0.2661
2012-09-12,0.667
2012-09-13,4.947
2012-09-14,5.4293
2012-09-17,-0.1597
2012-09-18,0.5198
2012-09-19,-0.2387
2012-09-20,0.0
2012-09-21,0.4386
2012-09-24,-0.1985
2012-09-25,-1.4718
2012-09-26,-2.2204
2012-09-27,0.4542
2012-09-28,1.0686
2012-10-01,0.366
2012-10-02,-4.6596
2012-10-03,-1.02
2012-10-04,3.9931
2012-10-05,0.3716
2012-10-08,-1.522
2012-10-09,-1.5455
2012-10-10,-0.3818
2012-10-11,2.385
2012-10-12,0.7072
2012-10-15,0.3304
2012-10-16,0.2882
2012-10-17,2.0115
2012-10-18,1.0463
2012-10-19,-2.0709
2012-10-22,0.0
2012-10-23,-2.196
2012-10-24,0.3742
2012-10-25,-1.7399
2012-10-26,0.4637
2012-10-31,2.6018
2012-11-01,2.4949
2012-11-02,-3.1524
2012-11-05,-1.1125
2012-11-06,-1.0833
2012-11-07,-2.738
2012-11-08,-0.3898
2012-11-09,-0.8696
2012-11-12,3.8596
2012-11-13,0.8024
2012-11-14,-0.4189
2012-11-15,0.0841
2012-11-16,3.3628
2012-11-19,2.1553
2012-11-20,1.2739
2012-11-21,1.9261
2012-11-23,3.9722
2012-11-26,-1.0386
2012-11-27,-0.4498
2012-11-28,0.1883
2012-11-29,1.428
2012-11-30,3.8533
2012-12-03,-0.5351
2012-12-04,0.8608
2012-12-05,-2.6316
2012-12-06,-1.607
2012-12-07,-0.631
2012-12-10,1.4195
2012-12-11,-0.221
2012-12-12,0.1846
2012-12-13,0.1474
2012-12-14,-1.3245
2012-12-17,1.6033
2012-12-18,0.3303
2012-12-19,0.2195
2012-12-20,-0.0365
2012-12-21,0.1095
2012-12-24,-0.6929
2012-12-26,-0.0734
2012-12-27,0.4043
2012-12-28,-2.123
2012-12-31,3.8893
2013-01-02,-0.576
2013-01-03,2.6068
2013-01-04,1.3761
2013-01-07,1.1834
2013-01-08,0.7568
2013-01-09,-1.2974
2013-01-10,0.173
2013-01-11,0.6561
2013-01-14,-1.3378999999999999
2013-01-15,0.6954
2013-01-16,1.6229
2013-01-17,1.0194
2013-01-18,2.8590999999999998
2013-01-22,1.6678
2013-01-23,0.4825
2013-01-24,0.5122
2013-01-25,-0.1592
2013-01-28,-0.7018
2013-01-29,-0.6103
2013-01-30,-1.0666
2013-01-31,0.392
2013-02-01,1.1064
2013-02-04,-2.3817
2013-02-05,-0.5935
2013-02-06,-0.1327
2013-02-07,-0.0332
2013-02-08,-0.1661
2013-02-11,0.7987
2013-02-12,0.5943
2013-02-13,1.7393999999999998
2013-02-14,2.3871
2013-02-15,0.8822
2013-02-19,-0.406
2013-02-20,-1.4738
2013-02-21,-1.4322
2013-02-22,-4.6497
2013-02-25,-1.2868
2013-02-26,1.1320999999999999
2013-02-27,5.0543
2013-02-28,-0.8072
2013-03-01,-0.3581
2013-03-04,-1.0127
2013-03-05,0.495
2013-03-06,-3.6125
2013-03-07,2.2147
2013-03-08,2.3333
2013-03-11,-0.6515
2013-03-12,-2.5246
2013-03-13,1.0764
2013-03-14,1.4975
2013-03-15,0.3279
2013-03-18,-0.2941
2013-03-19,-1.0161
2013-03-20,4.5364
2013-03-21,1.5204
2013-03-22,1.4353
2013-03-25,-1.8763
2013-03-26,0.8777
2013-03-27,1.3673
2013-03-28,0.9503
2013-04-01,-4.0085
2013-04-02,-0.696
2013-04-03,-2.4212
2013-04-04,-0.9141
2013-04-05,-1.1862
2013-04-08,0.4335
2013-04-09,2.3572
2013-04-10,1.038
2013-04-11,-0.4173
2013-04-12,-1.1928
2013-04-15,-4.1109
2013-04-16,-0.2382
2013-04-17,-2.3533
2013-04-18,-0.6986
2013-04-19,1.3366
2013-04-22,0.0347
2013-04-23,2.3247999999999998
2013-04-24,2.0685000000000002
2013-04-25,-0.3654
2013-04-26,-2.3675
2013-04-29,2.1175
2013-04-30,0.1672
2013-05-01,-3.5392
2013-05-02,-0.6577
2013-05-03,7.4564
2013-05-06,1.7833999999999999
2013-05-07,1.3061
2013-05-08,0.8491
2013-05-09,-1.4344000000000001
2013-05-10,-1.0123
2013-05-13,-0.032
2013-05-14,2.6535
2013-05-15,1.3703
2013-05-16,-0.0614
2013-05-17,2.3978
2013-05-20,1.1108
2013-05-21,0.0594
2013-05-22,-1.7804
2013-05-23,0.0604
2013-05-24,-1.1473
2013-05-28,1.405
2013-05-29,-14.1265
2013-05-30,-3.8933999999999997
2013-05-31,3.6131
2013-06-03,-0.5988
2013-06-04,-4.5712
2013-06-05,0.0
2013-06-06,1.5225
2013-06-07,-0.1097
2013-06-10,-0.1098
2013-06-11,0.0733
2013-06-12,-1.2454
2013-06-13,0.1855
2013-06-14,-0.2221
2013-06-17,-0.3711
2013-06-18,3.0912
2013-06-19,-0.289
2013-06-20,-1.2681
2013-06-21,0.5138
2013-06-24,-0.2556
2013-06-25,1.7570000000000001
2013-06-26,0.4317
2013-06-27,2.2564
2013-06-28,-3.2574
2013-07-01,1.8103
2013-07-02,0.6757
2013-07-03,0.9184
2013-07-05,1.3301
2013-07-08,-1.1399
2013-07-09,0.0
2013-07-10,0.1048
2013-07-11,0.3839
2013-07-12,-0.6259
2013-07-15,-0.14
2013-07-16,0.8409
2013-07-17,0.6602
2013-07-18,-1.6223999999999998
2013-07-19,-0.5965
2013-07-22,-1.1648
2013-07-23,-0.4643
2013-07-24,-2.1529
2013-07-25,-2.3102
2013-07-26,1.9144
2013-07-29,-1.5101
2013-07-30,0.9349
2013-07-31,-0.6299
2013-08-01,1.2304
2013-08-02,-10.9761
2013-08-05,2.3997
2013-08-06,-0.6465
2013-08-07,-2.1147
2013-08-08,0.3739
2013-08-09,0.2483
2013-08-12,0.2064
2013-08-13,0.2472
2013-08-14,1.4386
2013-08-15,1.8233000000000001
2013-08-16,1.9897
2013-08-19,-0.7023
2013-08-20,2.1611
2013-08-21,-2.1154
2013-08-22,0.7466
2013-08-23,1.053
2013-08-26,-2.0069
2013-08-27,0.0394
2013-08-28,1.1024
2013-08-29,2.8037
2013-08-30,-0.5682
2013-09-03,1.219
2013-09-04,-1.7313
2013-09-05,-0.383
2013-09-06,1.2687
2013-09-09,1.063
2013-09-10,2.0285
2013-09-11,-0.0368
2013-09-12,-1.0681
2013-09-13,-0.6701
2013-09-16,-0.1499
2013-09-17,-0.7508
2013-09-18,0.416
2013-09-19,-0.6026
2013-09-20,0.4168
2013-09-23,0.0
2013-09-24,0.1887
2013-09-25,-0.113
2013-09-26,1.0558
2013-09-27,0.7463
2013-09-30,-0.7407
2013-10-01,1.9776
2013-10-02,-0.2927
2013-10-03,0.4771
2013-10-04,1.0226
2013-10-07,-2.2415
2013-10-08,-0.8876
2013-10-09,-0.1866
2013-10-10,2.0561
2013-10-11,1.0256
2013-10-14,0.0363
2013-10-15,1.0511
2013-10-16,1.4346999999999999
2013-10-17,0.2475
2013-10-18,2.5044
2013-10-21,-1.5141
2013-10-22,2.376
2013-10-23,-1.1263
2013-10-24,-0.6213
2013-10-25,-0.2431
2013-10-28,-1.8454000000000002
2013-10-29,-0.1774
2013-10-30,0.1066
2013-10-31,-0.781
2013-11-01,5.5456
2013-11-04,2.5423999999999998
2013-11-05,2.3802
2013-11-06,-1.227
2013-11-07,-0.5557
2013-11-08,2.0381
2013-11-11,0.0966
2013-11-12,-0.6115
2013-11-13,-1.6516
2013-11-14,1.8769
2013-11-15,-0.4525
2013-11-18,-1.4935
2013-11-19,-0.3955
2013-11-20,0.0993
2013-11-21,1.9504000000000001
2013-11-22,0.7134
2013-11-25,-0.161
2013-11-26,-0.5482
2013-11-27,-0.2594
2013-11-29,-0.5527
2013-12-02,3.3344
2013-12-03,0.0949
2013-12-04,0.0632
2013-12-05,0.2843
2013-12-06,0.9764
2013-12-09,-2.2458
2013-12-10,1.4359
2013-12-11,0.1887
2013-12-12,0.6907
2013-12-13,0.2183
2013-12-16,0.6845
2013-12-17,-0.6489
2013-12-18,1.0575
2013-12-19,-1.8159
2013-12-20,-0.9091
2013-12-23,-0.3164
2013-12-24,0.7934
2013-12-26,-0.2204
2013-12-27,0.0947
2013-12-30,1.2295
2013-12-31,0.4671
2014-01-02,-2.5728
2014-01-03,1.0818
2014-01-06,-0.7554
2014-01-07,-0.4757
2014-01-08,-0.1275
2014-01-09,0.0
2014-01-10,1.1168
2014-01-13,-1.9565000000000001
2014-01-14,0.6759
2014-01-15,0.7033
2014-01-16,-1.6825
2014-01-17,-1.6468
2014-01-21,-1.2147000000000001
2014-01-22,0.8973
2014-01-23,-1.054
2014-01-24,-3.8948
2014-01-27,-0.5888
2014-01-28,-0.7317
2014-01-29,-0.4914
2014-01-30,-0.8466
2014-01-31,-0.6759
2014-02-03,-2.3639
2014-02-04,1.2839
2014-02-05,-0.3984
2014-02-06,2.2545
2014-02-07,-0.1422
2014-02-10,-0.6766
2014-02-11,1.6493
2014-02-12,0.3175
2014-02-13,2.2504
2014-02-14,0.7565
2014-02-18,-0.1365
2014-02-19,-0.9569
2014-02-20,2.0014
2014-02-21,-15.3924
2014-02-24,2.6789
2014-02-25,-2.9984
2014-02-26,1.6058
2014-02-27,1.3433
2014-02-28,0.2729
2014-03-03,0.1944
2014-03-04,1.3194
2014-03-05,-1.149
2014-03-06,1.9372
2014-03-07,0.19
2014-03-10,0.9105
2014-03-11,-2.1429
2014-03-12,0.0768
2014-03-13,-1.8042
2014-03-14,0.0782
2014-03-17,1.5625
2014-03-18,0.4231
2014-03-19,-1.149
2014-03-20,0.0775
2014-03-21,-0.0387
2014-03-24,0.2711
2014-03-25,0.5794
2014-03-26,-0.2304
2014-03-27,1.8091
2014-03-28,0.6805
2014-03-31,1.2392
2014-04-01,0.5564
2014-04-02,-0.2951
2014-04-03,0.037
2014-04-04,-1.5163
2014-04-07,-1.2768
2014-04-08,0.989
2014-04-09,3.2768
2014-04-10,-0.9847
2014-04-11,-0.1842
2014-04-14,0.3321
2014-04-15,1.5079
2014-04-16,0.7246
2014-04-17,0.7554
2014-04-21,2.2492
2014-04-22,0.5587
2014-04-23,0.6597
2014-04-24,-0.3105
2014-04-25,0.3114
2014-04-28,-0.138
2014-04-29,0.3109
2014-04-30,0.5165
2014-05-01,-0.137
2014-05-02,-0.1029
2014-05-05,-0.2747
2014-05-06,-0.4477
2014-05-07,1.2107
2014-05-08,-0.8886
2014-05-09,-0.7241
2014-05-12,0.2431
2014-05-13,-1.0742
2014-05-14,-0.5604
2014-05-15,-1.0215
2014-05-16,1.032
2014-05-19,1.3385
2014-05-20,-0.2433
2014-05-21,0.5575
2014-05-22,-0.4851
2014-05-23,-0.2089
2014-05-27,-0.0349
2014-05-28,-0.349
2014-05-29,1.1909
2014-05-30,-0.3461
2014-06-02,0.0
2014-06-03,-0.1042
2014-06-04,-0.2086
2014-06-05,0.7666
2014-06-06,0.9682
2014-06-09,-0.4452
2014-06-10,0.4472
2014-06-11,-0.9247
2014-06-12,-0.4494
2014-06-13,-0.2778
2014-06-16,-1.1838
2014-06-17,0.1762
2014-06-18,0.2814
2014-06-19,0.3858
2014-06-20,0.3494
2014-06-23,0.383
2014-06-24,-1.4915
2014-06-25,-0.3521
2014-06-26,-0.742
2014-06-27,-0.1068
2014-06-30,0.8197
2014-07-01,-0.2121
2014-07-02,-0.8856
2014-07-03,0.4289
2014-07-07,-1.032
2014-07-08,-0.5753
2014-07-09,0.3978
2014-07-10,-0.3602
2014-07-11,-0.6508
2014-07-14,-0.0728
2014-07-15,-0.1457
2014-07-16,0.6565
2014-07-17,-2.029
2014-07-18,0.5917
2014-07-21,0.1103
2014-07-22,1.3221
2014-07-23,0.2537
2014-07-24,1.1931
2014-07-25,-0.0715
2014-07-28,-0.6078
2014-07-29,-1.0791
2014-07-30,-0.6909
2014-07-31,-1.7576
2014-08-01,-4.2862
2014-08-04,-1.7134
2014-08-05,-2.0206
2014-08-06,0.2831
2014-08-07,0.8468
2014-08-08,0.7997
2014-08-11,-1.0313
2014-08-12,-0.481
2014-08-13,0.7652
2014-08-14,-0.5196
2014-08-15,0.0
2014-08-18,-0.5223
2014-08-19,0.4443
2014-08-20,0.201
2014-08-21,0.321
2014-08-22,-0.72
2014-08-25,0.5238
2014-08-26,0.0802
2014-08-27,-0.7209
2014-08-28,-0.5647
2014-08-29,0.6897
2014-09-02,-0.1612
2014-09-03,0.7667
2014-09-04,-1.4417
2014-09-05,-0.4063
2014-09-08,-0.3672
2014-09-09,-1.4333
2014-09-10,1.0386
2014-09-11,1.8092000000000001
2014-09-12,0.6866
2014-09-15,-0.0802
2014-09-16,0.2007
2014-09-17,0.5208
2014-09-18,1.395
2014-09-19,-1.2972000000000001
2014-09-22,-2.6683
2014-09-23,-0.3273
2014-09-24,-1.8883
2014-09-25,-2.3849
2014-09-26,0.6858
2014-09-29,0.7663
2014-09-30,-1.4787
2014-10-01,-3.2161
2014-10-02,0.6646
2014-10-03,-0.7923
2014-10-06,1.5972
2014-10-07,-0.7424
2014-10-08,0.6159
2014-10-09,-3.3231
2014-10-10,-2.2614
2014-10-13,-2.9153000000000002
2014-10-14,-5.2431
2014-10-15,-1.5594000000000001
2014-10-16,-0.8687
2014-10-17,3.1443
2014-10-20,0.7996
2014-10-21,4.1646
2014-10-22,-0.238
2014-10-23,1.479
2014-10-24,-0.4701
2014-10-27,-1.9839
2014-10-28,2.1687
2014-10-29,-0.566
2014-10-30,-2.1822
2014-10-31,1.9884
2014-11-03,0.9035
2014-11-04,-5.8435
2014-11-05,1.7518
2014-11-06,-0.5903
2014-11-07,4.3048
2014-11-10,-2.0873
2014-11-11,3.5853
2014-11-12,1.45
2014-11-13,-0.6455
2014-11-14,1.9026
2014-11-17,-1.184
2014-11-18,0.4608
2014-11-19,-1.8807
2014-11-20,4.2076
2014-11-21,0.4486
2014-11-24,0.8933
2014-11-25,-0.8853
2014-11-26,-1.6972
2014-11-28,-8.1781
2014-12-01,-3.6616
2014-12-02,-6.8309999999999995
2014-12-03,-0.7718
2014-12-04,-4.3333
2014-12-05,-0.3484
2014-12-08,-5.7692
2014-12-09,1.7316
2014-12-10,-6.9301
2014-12-11,-4.7681000000000004
2014-12-12,-2.8121
2014-12-15,-3.8109
2014-12-16,2.6412
2014-12-17,4.3603
2014-12-18,2.3288
2014-12-19,1.8742
2014-12-22,1.8397000000000001
2014-12-23,2.7742
2014-12-24,-2.5738
2014-12-26,0.3866
2014-12-29,-0.0642
2014-12-30,-1.0918
2014-12-31,-1.6234
2015-01-02,1.2541
2015-01-05,-3.6506
2015-01-06,-2.0298
2015-01-07,-2.9696
2015-01-08,3.4875
2015-01-09,-3.9202
2015-01-12,-6.3708
2015-01-13,-2.9817
2015-01-14,-1.1032
2015-01-15,-6.1355
2015-01-16,4.7538
2015-01-20,-3.8898
2015-01-21,-0.4216
2015-01-22,-2.4555
2015-01-23,-1.9097
2015-01-26,2.6549
2015-01-27,-0.0862
2015-01-28,-6.6437
2015-01-29,-4.159
2015-01-30,4.243
2015-02-02,2.4977
2015-02-03,16.6065
2015-02-04,-4.9536
2015-02-05,2.9316
2015-02-06,0.712
2015-02-09,1.7282
2015-02-10,-2.5483000000000002
2015-02-11,-0.317
2015-02-12,4.7695
2015-02-13,0.4552
2015-02-17,2.4169
2015-02-18,-1.2537
2015-02-19,0.8215
2015-02-20,-6.5926
2015-02-23,-0.4758
2015-02-24,3.9044
2015-02-25,-0.5368
2015-02-26,-0.3084
2015-02-27,-0.464
2015-03-02,0.4662
2015-03-03,2.8616
2015-03-04,-1.8045
2015-03-05,-1.5314
2015-03-06,-1.7107
2015-03-09,-3.5601000000000003
2015-03-10,-2.297
2015-03-11,2.6868
2015-03-12,-2.2895
2015-03-13,1.0042
2015-03-16,0.2486
2015-03-17,-3.1405
2015-03-18,-0.256
2015-03-19,-1.7964
2015-03-20,3.5714
2015-03-23,-2.1867
2015-03-24,0.0
2015-03-25,3.0954
2015-03-26,1.7515
2015-03-27,-1.4754
2015-03-30,0.2496
2015-03-31,-1.6598000000000002
2015-04-01,4.557
2015-04-02,1.937
2015-04-06,3.6421
2015-04-07,1.7570999999999999
2015-04-08,-0.3003
2015-04-09,3.5392
2015-04-10,0.2182
2015-04-13,1.0885
2015-04-14,3.9483
2015-04-15,1.9337
2015-04-16,-1.2195
2015-04-17,0.0686
2015-04-20,-1.5079
2015-04-21,-1.8093
2015-04-22,-0.8505
2015-04-23,0.3574
2015-04-24,-1.9943
2015-04-27,4.0698
2015-04-28,0.2793
2015-04-29,2.0891
2015-04-30,-0.4093
2015-05-01,14.6575
2015-05-04,0.7766
2015-05-05,-1.6005
2015-05-06,-2.0482
2015-05-07,-2.46
2015-05-08,1.5763
2015-05-11,0.869
2015-05-12,2.3385
2015-05-13,-0.0601
2015-05-14,-4.5126
2015-05-15,3.4026
2015-05-18,-1.4625
2015-05-19,-4.7001
2015-05-20,0.584
2015-05-21,2.1935000000000002
2015-05-22,-3.4091
2015-05-26,-1.634
2015-05-27,1.5947
2015-05-28,-2.9431000000000003
2015-05-29,3.1671
2015-06-01,-0.5225
2015-06-02,2.1668
2015-06-03,0.0643
2015-06-04,-2.8259
2015-06-05,0.7931
2015-06-08,-2.3607
2015-06-09,-0.8731
2015-06-10,6.5718
2015-06-11,-0.89
2015-06-12,0.3207
2015-06-15,-1.7263
2015-06-16,-0.6506
2015-06-17,1.1788
2015-06-18,-1.165
2015-06-19,0.131
2015-06-22,2.4853
2015-06-23,2.1698
2015-06-24,-2.9981
2015-06-25,-0.322
2015-06-26,2.1964
2015-06-29,-3.0341
2015-06-30,0.6519
2015-07-01,-2.6554
2015-07-02,0.7319
2015-07-06,-0.6605
2015-07-07,1.1968
2015-07-08,-1.6425999999999998
2015-07-09,0.2004
2015-07-10,0.0667
2015-07-13,2.5316
2015-07-14,2.1442
2015-07-15,-4.771
2015-07-16,0.1336
2015-07-17,-0.3336
2015-07-20,-2.2758
2015-07-21,-0.5479
2015-07-22,-5.2342
2015-07-23,0.0
2015-07-24,-3.9244
2015-07-27,-0.9834
2015-07-28,1.8335
2015-07-29,0.5251
2015-07-30,-3.209
2015-07-31,-0.9252
2015-08-03,-2.2568
2015-08-04,1.5127000000000002
2015-08-05,-1.0196
2015-08-06,1.2678
2015-08-07,-5.8685
2015-08-10,4.3225
2015-08-11,-1.1155
2015-08-12,2.9009
2015-08-13,-0.2349
2015-08-14,1.4914
2015-08-17,-0.0773
2015-08-18,-2.322
2015-08-19,-4.5166
2015-08-20,-2.0747
2015-08-21,-3.8136
2015-08-24,-3.9648
2015-08-25,0.0917
2015-08-26,2.2915
2015-08-27,8.871
2015-08-28,1.5638
2015-08-31,5.2674
2015-09-01,-3.0793
2015-09-02,1.1914
2015-09-03,1.7268
2015-09-04,0.0772
2015-09-08,1.7732999999999999
2015-09-09,-4.0909
2015-09-10,1.9747
2015-09-11,-3.1758
2015-09-14,-1.12
2015-09-15,2.1036
2015-09-16,3.4073
2015-09-17,-1.5326
2015-09-18,-1.7899
2015-09-21,0.1585
2015-09-22,0.6329
2015-09-23,-1.2579
2015-09-24,-3.0255
2015-09-25,-1.3136
2015-09-28,-6.0732
2015-09-29,-0.9743
2015-09-30,-0.2683
2015-10-01,-2.1525
2015-10-02,6.3245000000000005
2015-10-05,3.2759
2015-10-06,2.5042
2015-10-07,2.6059
2015-10-08,5.0794
2015-10-09,-0.2266
2015-10-12,-1.8925
2015-10-13,-1.3889
2015-10-14,0.3912
2015-10-15,-0.5456
2015-10-16,-4.4671
2015-10-19,-1.8048
2015-10-20,1.8378999999999999
2015-10-21,-1.6407
2015-10-22,3.0025
2015-10-23,2.5101
2015-10-26,-1.9747
2015-10-27,-6.4464
2015-10-28,3.3592
2015-10-29,-1.0
2015-10-30,0.1684
2015-11-02,2.9412000000000003
2015-11-03,5.4694
2015-11-04,-1.3932
2015-11-05,-0.5495
2015-11-06,15.2328
2015-11-09,-0.2055
2015-11-10,-1.7845
2015-11-11,-3.9832
2015-11-12,-0.8006
2015-11-13,1.6875
2015-11-16,1.5873
2015-11-17,1.2074
2015-11-18,1.5439
2015-11-19,1.244
2015-11-20,-4.5051
2015-11-23,-0.2859
2015-11-24,3.1541
2015-11-25,-0.7644
2015-11-27,-0.9104
2015-11-30,4.523
2015-12-01,3.854
2015-12-02,-5.013
2015-12-03,0.0
2015-12-04,-2.2618
2015-12-07,-4.9088
2015-12-08,-2.7286
2015-12-09,1.6679
2015-12-10,0.3729
2015-12-11,-3.2689
2015-12-14,1.5361
2015-12-15,4.0847
2015-12-16,-2.689
2015-12-17,-3.5848
2015-12-18,-5.732
2015-12-21,2.4651
2015-12-22,2.4058
2015-12-23,4.4636
2015-12-24,-0.3748
2015-12-28,-5.1919
2015-12-29,3.9683
2015-12-30,-1.5267
2015-12-31,0.0
2016-01-04,-1.0078
2016-01-05,-2.8974
2016-01-06,-3.2258
2016-01-07,-2.5833
2016-01-08,-2.6518
2016-01-11,-2.109
2016-01-12,0.0898
2016-01-13,-3.8565
2016-01-14,0.653
2016-01-15,-4.8193
2016-01-19,-4.187
2016-01-20,-3.252
2016-01-21,-1.0504
2016-01-22,7.2187
2016-01-25,-4.5545
2016-01-26,4.3568
2016-01-27,-2.7833
2016-01-28,-0.3067
2016-01-29,3.0769
2016-02-01,-3.1841
2016-02-02,-7.6053
2016-02-03,5.4505
2016-02-04,10.3376
2016-02-05,-1.3384
2016-02-08,-4.845
2016-02-09,-4.7862
2016-02-10,-5.2406
2016-02-11,-1.693
2016-02-12,2.6406
2016-02-16,2.349
2016-02-17,4.5902
2016-02-18,-1.6719
2016-02-19,-3.0818
2016-02-22,2.8509
2016-02-23,11.8337
2016-02-24,4.9571
2016-02-25,2.9064
2016-02-26,2.3830999999999998
2016-02-29,3.0172
2016-03-01,5.0209
2016-03-02,3.1076
2016-03-03,3.5549
2016-03-04,2.5373
2016-03-07,8.3697
2016-03-08,-2.8878
2016-03-09,3.3887
2016-03-10,-2.2074
2016-03-11,1.2995999999999999
2016-03-14,-3.7812
2016-03-15,-4.7719000000000005
2016-03-16,1.4001000000000001
2016-03-17,2.2529
2016-03-18,-2.2033
2016-03-21,0.0727
2016-03-22,-3.1227
2016-03-23,-2.5487
2016-03-24,1.3846
2016-03-28,-0.1517
2016-03-29,1.1398
2016-03-30,-0.5259
2016-03-31,-0.7553
2016-04-01,-0.4566
2016-04-04,-1.3761
2016-04-05,0.0
2016-04-06,0.9302
2016-04-07,-0.3072
2016-04-08,2.7735
2016-04-11,0.2249
2016-04-12,1.6455
2016-04-13,0.9566
2016-04-14,-0.3644
2016-04-15,0.5852
2016-04-18,1.1636
2016-04-19,1.5097
2016-04-20,-0.3541
2016-04-21,-0.995
2016-04-22,2.4408
2016-04-25,-4.2046
2016-04-26,-0.5852
2016-04-27,3.532
2016-04-28,-3.1983
2016-04-29,2.6432
2016-05-02,2.0744
2016-05-03,-0.911
2016-05-04,-0.1414
2016-05-05,-0.7082
2016-05-06,0.214
2016-05-09,-6.2633
2016-05-10,2.5816
2016-05-11,2.8868
2016-05-12,1.223
2016-05-13,-3.0561
2016-05-16,3.4457
2016-05-17,-0.6378
2016-05-18,-3.4237
2016-05-19,-2.8804
2016-05-20,2.4335
2016-05-23,0.3712
2016-05-24,0.2219
2016-05-25,4.5018
2016-05-26,-1.8362
2016-05-27,-0.3597
2016-05-31,2.4549
2016-06-01,-3.876
2016-06-02,-0.8065
2016-06-03,0.8869
2016-06-06,6.0806000000000004
2016-06-07,2.279
2016-06-08,1.9581
2016-06-09,-0.5298
2016-06-10,-4.9933
2016-06-13,-1.7519
2016-06-14,-1.5692
2016-06-15,0.7246
2016-06-16,-2.1583
2016-06-17,3.2353
2016-06-20,5.1282
2016-06-21,0.4743
2016-06-22,-0.472
2016-06-23,3.9295
2016-06-24,-8.605
2016-06-27,-6.6334
2016-06-28,0.9931
2016-06-29,2.9501
2016-06-30,4.4085
2016-07-01,1.126
2016-07-05,-5.7063
2016-07-06,1.0332
2016-07-07,-0.5844
2016-07-08,3.0125
2016-07-11,0.6419
2016-07-12,2.7640000000000002
2016-07-13,-1.7241
2016-07-14,0.9825
2016-07-15,-0.0695
2016-07-18,-1.1822
2016-07-19,-3.7298
2016-07-20,-1.2427
2016-07-21,-2.1466
2016-07-22,0.2269
2016-07-25,-2.9434
2016-07-26,1.1663999999999999
2016-07-27,-0.6149
2016-07-28,-0.1547
2016-07-29,2.4787
2016-08-01,-3.9305
2016-08-02,-1.7309
2016-08-03,8.5669
2016-08-04,0.4425
2016-08-05,4.9192
2016-08-08,2.0994
2016-08-09,1.0966
2016-08-10,0.4068
2016-08-11,0.2026
2016-08-12,0.2022
2016-08-15,1.2105
2016-08-16,-1.1296
2016-08-17,0.2688
2016-08-18,3.4182
2016-08-19,-1.2314
2016-08-22,-0.4593
2016-08-23,1.1865999999999999
2016-08-24,-2.6059
2016-08-25,0.4013
2016-08-26,0.3331
2016-08-29,1.2616
2016-08-30,-1.4426
2016-08-31,-2.3952
2016-09-01,-3.2038
2016-09-02,-0.493
2016-09-06,0.0708
