ticker,ADMS US Equity
2014-08-28,-1.0995
2014-08-29,4.169
2014-09-02,-1.8143
2014-09-03,-2.7717
2014-09-04,-3.0184
2014-09-05,3.2277
2014-09-08,0.4467
2014-09-09,-0.8894
2014-09-10,0.1683
2014-09-11,0.7279
2014-09-12,0.7226
2014-09-15,-3.1457
2014-09-16,2.906
2014-09-17,-0.9967
2014-09-18,-0.6711
2014-09-19,-0.3378
2014-09-22,-4.8023
2014-09-23,-3.3234
2014-09-24,3.7446
2014-09-25,0.7101
2014-09-26,-0.47
2014-09-29,1.771
2014-09-30,8.0046
2014-10-01,7.304
2014-10-02,0.1001
2014-10-03,-3.1
2014-10-06,-6.8627
2014-10-07,-20.6648
2014-10-08,5.1676
2014-10-09,-3.0544
2014-10-10,-0.6164
2014-10-13,3.1013
2014-10-14,-5.5481
2014-10-15,-0.4246
2014-10-16,2.4876
2014-10-17,0.8322
2014-10-20,-1.5131000000000001
2014-10-21,0.0698
2014-10-22,-0.5583
2014-10-23,2.5614
2014-10-24,0.7869
2014-10-27,3.7339
2014-10-28,1.5707
2014-10-29,5.4124
2014-10-30,-2.9951
2014-10-31,-4.0328
2014-11-03,7.0913
2014-11-04,-0.6131
2014-11-05,-9.5003
2014-11-06,2.7948
2014-11-07,-0.0663
2014-11-10,-3.1851
2014-11-11,3.4955
2014-11-12,-0.5298
2014-11-13,-2.9294000000000002
2014-11-14,1.7147000000000001
2014-11-17,-0.2023
2014-11-18,-1.4189
2014-11-19,-0.6169
2014-11-20,1.5862
2014-11-21,0.6789
2014-11-24,0.0
2014-11-25,-0.8092
2014-11-26,0.8838
2014-11-28,-1.0108
2014-12-01,-2.0422
2014-12-02,0.6254
2014-12-03,0.5525
2014-12-04,-3.5714
2014-12-05,-0.8547
2014-12-08,-0.7184
2014-12-09,4.7033000000000005
2014-12-10,-2.2115
2014-12-11,1.6961
2014-12-12,-2.9187
2014-12-15,0.7874
2014-12-16,0.4261
2014-12-17,3.4653
2014-12-18,3.0759
2014-12-19,-4.1777
2014-12-22,0.346
2014-12-23,1.0345
2014-12-24,9.8976
2014-12-26,5.6522
2014-12-29,1.4697
2014-12-30,-1.1587
2014-12-31,1.8171
2015-01-02,0.6908
2015-01-05,-4.6312
2015-01-06,-1.0791
2015-01-07,2.9091
2015-01-08,-0.3534
2015-01-09,-0.3546
2015-01-12,0.6524
2015-01-13,-0.2357
2015-01-14,3.2487
2015-01-15,-3.1465
2015-01-16,2.2445
2015-01-20,0.4044
2015-01-21,-4.4879
2015-01-22,1.1446
2015-01-23,1.3103
2015-01-26,0.7055
2015-01-27,-0.467
2015-01-28,-0.1173
2015-01-29,0.7634
2015-01-30,-1.9231
2015-02-02,0.7724
2015-02-03,-1.7689
2015-02-04,1.7407
2015-02-05,0.944
2015-02-06,-2.5716
2015-02-09,1.0798
2015-02-10,0.7715
2015-02-11,-1.7079
2015-02-12,1.5577999999999999
2015-02-13,0.177
2015-02-17,-0.2945
2015-02-18,2.658
2015-02-19,0.1151
2015-02-20,-0.6897
2015-02-23,0.9838
2015-02-24,-1.0888
2015-02-25,0.2897
2015-02-26,-0.6355
2015-02-27,0.4651
2015-03-02,0.1157
2015-03-03,-0.289
2015-03-04,0.6377
2015-03-05,0.2304
2015-03-06,-3.1034
2015-03-09,-1.7793999999999999
2015-03-10,-1.3285
2015-03-11,2.142
2015-03-12,3.2954
2015-03-13,0.9861
2015-03-16,0.0
2015-03-17,2.9294000000000002
2015-03-18,0.3348
2015-03-19,0.0556
2015-03-20,-0.2779
2015-03-23,-1.0591
2015-03-24,-0.338
2015-03-25,-5.4833
2015-03-26,0.0
2015-03-27,4.6651
2015-03-30,-0.1714
2015-03-31,0.1145
2015-04-01,-0.1144
2015-04-02,1.3738000000000001
2015-04-06,-2.1457
2015-04-07,1.5003
2015-04-08,-3.0699
2015-04-09,0.5279
2015-04-10,4.6674
2015-04-13,-0.7246
2015-04-14,-0.5053
2015-04-15,0.395
2015-04-16,0.4497
2015-04-17,-0.5036
2015-04-20,0.225
2015-04-21,0.0561
2015-04-22,-1.1778
2015-04-23,0.6243
2015-04-24,-0.1692
2015-04-27,-1.4123999999999999
2015-04-28,0.4011
2015-04-29,0.9132
2015-04-30,-2.319
2015-05-01,-2.2003
2015-05-04,5.2694
2015-05-05,-2.3622
2015-05-06,0.9793
2015-05-07,0.7416
2015-05-08,-0.7361
2015-05-11,1.6543
2015-05-12,0.0561
2015-05-13,-0.1683
2015-05-14,0.9551
2015-05-15,-0.7234
2015-05-18,0.3924
2015-05-19,-1.1167
2015-05-20,-0.3953
2015-05-21,-0.3401
2015-05-22,-0.8532
2015-05-26,0.3442
2015-05-27,2.916
2015-05-28,0.0
2015-05-29,-0.0556
2015-06-01,0.2779
2015-06-02,5.2661
2015-06-03,5.0553
2015-06-04,-4.1604
2015-06-05,1.2029
2015-06-08,-1.0853
2015-06-09,-1.0449
2015-06-10,5.5438
2015-06-11,-0.2501
2015-06-12,-2.4574
2015-06-15,13.5219
2015-06-16,11.3678
2015-06-17,-1.3013
2015-06-18,11.4957
2015-06-19,-1.5152
2015-06-22,-1.2758
2015-06-23,-0.9502
2015-06-24,2.2640000000000002
2015-06-25,1.0882
2015-06-26,-3.3779
2015-06-29,-0.5763
2015-06-30,1.3138
2015-07-01,0.9916
2015-07-02,-0.0378
2015-07-06,1.7378
2015-07-07,1.3739
2015-07-08,-2.8571
2015-07-09,0.2262
2015-07-10,3.1226
2015-07-13,5.6549
2015-07-14,-1.5884
2015-07-15,1.5789
2015-07-16,0.5181
2015-07-17,2.4055
2015-07-20,-10.604
2015-07-21,1.0511
2015-07-22,3.0832
2015-07-23,-0.7928
2015-07-24,-2.6517
2015-07-27,-2.4254
2015-07-28,1.4914
2015-07-29,-4.4084
2015-07-30,-1.7343
2015-07-31,-0.6819
2015-08-03,-0.0808
2015-08-04,-0.0404
2015-08-05,-0.4852
2015-08-06,-3.0882
2015-08-07,-0.3354
2015-08-10,0.2524
2015-08-11,-0.8812
2015-08-12,-3.0483
2015-08-13,-3.2751
2015-08-14,0.0
2015-08-17,-0.8126
2015-08-18,-6.0992
2015-08-19,-1.8904999999999998
2015-08-20,-1.9268999999999998
2015-08-21,1.1083
2015-08-24,-5.7299
2015-08-25,1.7970000000000002
2015-08-26,2.4403
2015-08-27,1.6726
2015-08-28,2.7418
2015-08-31,-2.6686
2015-09-01,-2.3928
2015-09-02,1.0725
2015-09-03,-4.3456
2015-09-04,0.3698
2015-09-08,3.9474
2015-09-09,-4.3038
2015-09-10,2.8042
2015-09-11,2.5733
2015-09-14,-0.5519
2015-09-15,0.555
2015-09-16,-1.706
2015-09-17,6.8913
2015-09-18,0.9074
2015-09-21,-5.2532
2015-09-22,-4.0959
2015-09-23,0.4167
2015-09-24,-2.6452
2015-09-25,-5.4342
2015-09-28,-3.831
2015-09-29,-4.1008
2015-09-30,2.2602
2015-10-01,0.4182
2015-10-02,-0.8923
2015-10-05,-4.3818
2015-10-06,-5.2103
2015-10-07,3.5099
2015-10-08,-1.3436
2015-10-09,1.5564
2015-10-12,-2.235
2015-10-13,-1.6329
2015-10-14,-0.9296
2015-10-15,2.681
2015-10-16,-2.8068
2015-10-19,-0.6716
2015-10-20,-2.5017
2015-10-21,-7.5588999999999995
2015-10-22,1.7254
2015-10-23,4.2035
2015-10-26,0.5662
2015-10-27,0.3519
2015-10-28,6.2412
2015-10-29,-2.5743
2015-10-30,0.0
2015-11-02,9.2141
2015-11-03,3.0397
2015-11-04,3.0704
2015-11-05,-3.3879
2015-11-06,-0.7255
2015-11-09,-4.5676
2015-11-10,-0.0638
2015-11-11,2.1073
2015-11-12,-5.1907
2015-11-13,3.8259
2015-11-16,-2.859
2015-11-17,0.1962
2015-11-18,2.4804
2015-11-19,0.2548
2015-11-20,3.3037
2015-11-23,-2.2755
2015-11-24,-1.5104
2015-11-25,1.7891
2015-11-27,2.1971
2015-11-30,-1.9042
2015-12-01,3.3813
2015-12-02,0.0606
2015-12-03,-1.3923
2015-12-04,0.7366
2015-12-07,-3.0469
2015-12-08,0.1886
2015-12-09,-0.4391
2015-12-10,-1.3233
2015-12-11,-5.1724
2015-12-14,1.2121
2015-12-15,-0.9315
2015-12-16,0.6044
2015-12-17,-1.0013
2015-12-18,-0.2697
2015-12-21,11.6295
2015-12-22,2.1199
2015-12-23,82.9775
2015-12-24,-2.8849
2015-12-28,-1.7690000000000001
2015-12-29,-0.5097
2015-12-30,-2.3907
2015-12-31,-0.9097
2016-01-04,-1.4477
2016-01-05,-6.6284
2016-01-06,-9.2863
2016-01-07,2.8342
2016-01-08,0.6993
2016-01-11,-4.1258
2016-01-12,2.0878
2016-01-13,-0.3756
2016-01-14,7.0381
2016-01-15,-2.1135
2016-01-19,-12.0352
2016-01-20,-1.5
2016-01-21,-4.2916
2016-01-22,7.0878
2016-01-25,-3.9172000000000002
2016-01-26,-3.2802
2016-01-27,-9.7384
2016-01-28,-8.642
2016-01-29,0.7051
2016-02-01,0.0
2016-02-02,-2.1587
2016-02-03,-0.8945
2016-02-04,-1.3839000000000001
2016-02-05,-6.9555
2016-02-08,-6.3607
2016-02-09,-5.4622
2016-02-10,0.6667
2016-02-11,-0.5151
2016-02-12,5.8431999999999995
2016-02-16,1.4675
2016-02-17,6.1983
2016-02-18,-4.2153
2016-02-19,1.0833
2016-02-22,-1.1386
2016-02-23,0.271
2016-02-24,-13.5135
2016-02-25,0.5469
2016-02-26,2.5641
2016-02-29,-3.0303
2016-03-01,3.125
2016-03-02,5.4545
2016-03-03,2.5144
2016-03-04,-4.2747
2016-03-07,11.9327
2016-03-08,-8.5677
2016-03-09,-1.216
2016-03-10,-1.231
2016-03-11,4.6188
2016-03-14,4.3448
2016-03-15,-10.3425
2016-03-16,-2.6966
2016-03-17,-4.388
2016-03-18,1.7713
2016-03-21,10.0475
2016-03-22,1.5097
2016-03-23,-3.7535
2016-03-24,4.2678
2016-03-28,-0.0706
2016-03-29,2.6836
2016-03-30,-2.8886
2016-03-31,2.4079
2016-04-01,8.2296
2016-04-04,4.2812
2016-04-05,0.2451
2016-04-06,5.9902
2016-04-07,0.519
2016-04-08,-1.8933
2016-04-11,-2.1637
2016-04-12,-0.777
2016-04-13,7.2892
2016-04-14,2.3582
2016-04-15,-0.9325
2016-04-18,2.9347
2016-04-19,-4.7875
2016-04-20,-2.3729
2016-04-21,4.6296
2016-04-22,4.1482
2016-04-25,-2.3898
2016-04-26,-4.1349
2016-04-27,-0.681
2016-04-28,-4.6286000000000005
2016-04-29,1.1384
2016-05-02,0.7109
2016-05-03,-5.0
2016-05-04,-2.6006
2016-05-05,-4.8951
2016-05-06,-1.738
2016-05-09,2.7211
2016-05-10,0.0
2016-05-11,-1.9205
2016-05-12,-3.5787
2016-05-13,2.1008
2016-05-16,5.6241
2016-05-17,-1.1688
2016-05-18,1.3798
2016-05-19,-2.5275
2016-05-20,5.2527
2016-05-23,1.3898
2016-05-24,0.6231
2016-05-25,0.743
2016-05-26,-0.799
2016-05-27,1.487
2016-05-31,2.6862
2016-06-01,1.4863
2016-06-02,2.8705
2016-06-03,-3.0182
2016-06-06,2.0258
2016-06-07,-0.8345
2016-06-08,0.3482
2016-06-09,-1.6773
2016-06-10,-6.0588
2016-06-13,-0.6262
2016-06-14,1.5753
2016-06-15,0.9305
2016-06-16,3.6878
2016-06-17,3.7344
2016-06-20,3.2
2016-06-21,-7.9734
2016-06-22,-1.3839000000000001
2016-06-23,-0.9152
2016-06-24,-4.4335
2016-06-27,-5.1546
2016-06-28,5.4348
2016-06-29,-0.2577
2016-06-30,-2.1964
2016-07-01,2.7081
2016-07-05,-1.0932
2016-07-06,2.9909
2016-07-07,-2.2096
2016-07-08,1.2912
2016-07-11,-0.2549
2016-07-12,6.1981
2016-07-13,-2.8881
2016-07-14,-4.1512
2016-07-15,0.1939
2016-07-18,-2.0645
2016-07-19,-2.3715
2016-07-20,-0.0675
2016-07-21,9.6556
2016-07-22,-4.4951
2016-07-25,-6.3185
2016-07-26,-1.9959
2016-07-27,2.5281000000000002
2016-07-28,-1.6438000000000001
2016-07-29,5.1532
2016-08-01,-1.9868000000000001
2016-08-02,-2.2973
2016-08-03,2.5587999999999997
2016-08-04,-2.1578
2016-08-05,-5.7202
2016-08-08,-3.1433
2016-08-09,0.0
2016-08-10,-2.2641999999999998
2016-08-11,3.8609999999999998
2016-08-12,0.3717
2016-08-15,5.2593
2016-08-16,-1.4075
2016-08-17,-0.571
2016-08-18,2.7997
2016-08-19,-2.0251
2016-08-22,0.5702
2016-08-23,1.3466
2016-08-24,-4.0559
2016-08-25,-2.9882999999999997
2016-08-26,-1.5026000000000002
2016-08-29,0.0
2016-08-30,-0.9153
2016-08-31,5.2348
2016-09-01,10.2414
2016-09-02,-2.0571
2016-09-06,2.9133
2016-09-07,2.8966
2016-09-08,3.199
2016-09-09,-6.3236
2016-09-12,4.368
2016-09-13,0.7609
2016-09-14,3.5242
2016-09-15,2.4924
2016-09-16,3.3215
2016-09-19,1.4925
2016-09-20,2.319
2016-09-21,-1.5478
2016-09-22,1.4599
2016-09-23,-3.9845
2016-09-26,1.7290999999999999
2016-09-27,-1.983
2016-09-28,0.9249
2016-09-29,-5.4983
2016-09-30,-0.5455
2016-10-03,0.0609
2016-10-04,-0.2436
2016-10-05,1.3431
2016-10-06,-3.5843
2016-10-07,-0.4061
2016-10-10,4.2033
2016-10-11,-3.9735
2016-10-12,-4.3887
2016-10-13,-0.9836
2016-10-14,-4.3046
2016-10-17,0.4844
2016-10-18,1.1019
2016-10-19,-2.9973
2016-10-20,2.177
2016-10-21,0.2749
2016-10-24,-0.5483
2016-10-25,0.0689
2016-10-26,-1.1708
2016-10-27,-0.1394
2016-10-28,-4.3266
2016-10-31,0.2188
2016-11-01,1.8923
2016-11-02,-3.1429
2016-11-03,-9.7345
2016-11-04,13.8072
2016-11-07,2.3689999999999998
2016-11-08,1.6129
2016-11-09,8.2816
2016-11-10,1.211
2016-11-11,0.3778
2016-11-14,3.0113
2016-11-15,-1.9487999999999999
2016-11-16,-0.1863
2016-11-17,0.1867
2016-11-18,-0.8075
2016-11-21,-1.0019
2016-11-22,-3.2891
2016-11-23,4.9706
2016-11-25,-0.2492
2016-11-28,-4.9969
2016-11-29,-0.3945
2016-11-30,-0.9901
2016-12-01,-3.0
2016-12-02,6.7354
2016-12-05,0.0644
2016-12-06,1.3514
2016-12-07,-1.5238
2016-12-08,2.5789999999999997
2016-12-09,-1.5713
2016-12-12,-0.1277
2016-12-13,0.1279
2016-12-14,-1.1494
2016-12-15,0.646
2016-12-16,2.5674
2016-12-19,1.189
2016-12-20,2.6592000000000002
2016-12-21,-1.506
2016-12-22,1.7737
2016-12-23,4.6875
2016-12-27,-1.2629000000000001
2016-12-28,-0.3488
2016-12-29,1.6919
2016-12-30,-3.0407
2017-01-03,-1.8343
2017-01-04,8.4991
2017-01-05,0.2778
2017-01-06,5.374
2017-01-09,-4.8896
2017-01-10,-4.1459
2017-01-11,-3.6332
2017-01-12,0.1197
2017-01-13,2.3909000000000002
2017-01-17,-5.0788
2017-01-18,2.1525
2017-01-19,-1.1439
2017-01-20,-1.5225
2017-01-23,-0.3092
2017-01-24,-1.0546
2017-01-25,1.3166
2017-01-26,-1.6707999999999998
2017-01-27,0.4405
2017-01-30,-6.8296
2017-01-31,6.7249
2017-02-01,0.4411
2017-02-02,0.8783
2017-02-03,1.8035
2017-02-06,-0.5498
2017-02-07,-0.7371
2017-02-08,2.4752
2017-02-09,1.7511999999999999
2017-02-10,-0.178
2017-02-13,-1.0702
2017-02-14,2.5841
2017-02-15,0.8202
2017-02-16,-0.6973
2017-02-17,1.1118
2017-02-21,-0.463
2017-02-22,-0.4651
2017-02-23,0.7593
2017-02-24,-0.2899
2017-02-27,5.1163
2017-02-28,2.323
2017-03-01,-1.2973
2017-03-02,-4.6002
2017-03-03,2.0092
2017-03-06,-1.6882000000000001
2017-03-07,-2.862
2017-03-08,-0.7661
2017-03-09,1.8409
2017-03-10,-0.2915
2017-03-13,2.1053
2017-03-14,-1.2027
2017-03-15,2.6667
2017-03-16,-1.2422
2017-03-17,-0.2287
2017-03-20,1.3754
2017-03-21,-2.6003
2017-03-22,1.3929
2017-03-23,-0.0572
2017-03-24,0.0
2017-03-27,0.0573
2017-03-28,-0.1145
2017-03-29,0.2292
2017-03-30,-1.315
2017-03-31,1.3905
2017-04-03,-2.5714
2017-04-04,-1.8768
2017-04-05,0.7173
2017-04-06,-0.5935
2017-04-07,0.1194
2017-04-10,-1.4311
2017-04-11,-1.8149
2017-04-12,-0.7394
2017-04-13,0.3104
2017-04-17,-0.7426
2017-04-18,-0.6858
2017-04-19,-1.6320999999999999
2017-04-20,-0.3191
2017-04-21,-0.3201
2017-04-24,1.7983
2017-04-25,3.2177
2017-04-26,1.3447
2017-04-27,-0.4222
2017-04-28,-0.7874
2017-05-01,1.7705
2017-05-02,-1.3197
2017-05-03,3.5866
2017-05-04,2.1714
2017-05-05,-0.0574
2017-05-08,-3.046
2017-05-09,0.0
2017-05-10,1.3041
2017-05-11,-5.0907
2017-05-12,-1.1097
2017-05-15,-1.2469000000000001
2017-05-16,-3.5354
2017-05-17,-3.534
2017-05-18,1.6282
2017-05-19,0.0
2017-05-22,5.474
2017-05-23,-1.7722
2017-05-24,3.1572
2017-05-25,-2.8731999999999998
2017-05-26,0.6431
2017-05-30,-1.4696
2017-05-31,-0.2594
2017-06-01,5.7867
2017-06-02,3.7492
2017-06-05,1.1848
2017-06-06,-0.4098
2017-06-07,2.8807
2017-06-08,-0.5714
2017-06-09,0.9195
2017-06-12,-0.8542
2017-06-13,-0.7467
2017-06-14,-0.0579
2017-06-15,-0.1158
2017-06-16,1.3913
2017-06-19,-0.8005
2017-06-20,-0.6916
2017-06-21,-0.8706
2017-06-22,-1.5222
2017-06-23,4.0428
2017-06-26,-0.6286
2017-06-27,-2.9327
2017-06-28,1.8365
2017-06-29,2.2688
2017-06-30,-0.5119
2017-07-03,2.6872
2017-07-05,-1.1136
2017-07-06,0.7883
2017-07-07,0.1117
2017-07-10,-5.2455
2017-07-11,-1.2367
2017-07-12,-0.5367
2017-07-13,1.6787
2017-07-14,0.1769
2017-07-17,-0.1766
2017-07-18,0.2948
2017-07-19,2.234
2017-07-20,1.3226
2017-07-21,0.227
2017-07-24,4.4734
2017-07-25,-1.0298
2017-07-26,-1.9715
2017-07-27,-1.5642
2017-07-28,0.227
2017-07-31,-1.7553999999999998
2017-08-01,-1.0375
2017-08-02,0.0
2017-08-03,-0.5824
2017-08-04,0.8202
2017-08-07,-1.0459
2017-08-08,-1.2331
2017-08-09,-2.3781
2017-08-10,-7.1255
2017-08-11,3.8689
2017-08-14,-3.5354
2017-08-15,-3.9267
2017-08-16,-6.812
2017-08-17,2.4854
2017-08-18,1.9258
2017-08-21,1.5394999999999999
2017-08-22,-1.4473
2017-08-23,0.6294
2017-08-24,-1.1118999999999999
2017-08-25,40.0562
2017-08-28,1.706
2017-08-29,6.9561
2017-08-30,-3.5978
2017-08-31,0.1914
2017-09-01,1.6714
2017-09-05,3.194
2017-09-06,-2.3669000000000002
2017-09-07,-0.8858
2017-09-08,2.8692
2017-09-11,-5.0297
2017-09-12,-0.2407
2017-09-13,-0.917
2017-09-14,0.0487
2017-09-15,4.8199
2017-09-18,-1.9043
2017-09-19,0.8523
2017-09-20,0.3286
2017-09-21,-0.234
2017-09-22,0.2345
2017-09-25,-0.6083
2017-09-26,-4.7552
2017-09-27,-0.4449
2017-09-28,3.426
2017-09-29,1.6322999999999999
2017-10-02,1.8422
2017-10-03,0.603
2017-10-04,2.0747
2017-10-05,7.5429
2017-10-06,-2.9398999999999997
2017-10-09,-4.1973
2017-10-10,-2.0325
2017-10-11,-4.3799
2017-10-12,-4.3394
2017-10-13,-4.1331
2017-10-16,-0.2103
2017-10-17,0.2107
2017-10-18,1.1567
2017-10-19,0.9356
2017-10-20,-0.8239
2017-10-23,-4.9325
2017-10-24,-0.9831
2017-10-25,9.487
2017-10-26,-5.995
2017-10-27,4.5552
2017-10-30,21.0149
2017-10-31,4.4473
2017-11-01,7.9481
2017-11-02,-1.3148
2017-11-03,6.5855
2017-11-06,-1.9643000000000002
2017-11-07,-1.6393
2017-11-08,0.8148
2017-11-09,0.5143
2017-11-10,1.4254
2017-11-13,3.7477
2017-11-14,-8.5794
2017-11-15,1.4818
2017-11-16,3.669
2017-11-17,2.6002
2017-11-20,5.4558
2017-11-21,3.4713
2017-11-22,8.354800000000001
2017-11-24,0.2679
2017-11-27,-1.7814999999999999
2017-11-28,2.2672
2017-11-29,3.8132
2017-11-30,5.7802
2017-12-01,-3.284
2017-12-04,-4.3418
2017-12-05,-0.1746
2017-12-06,0.6412
2017-12-07,3.5621
2017-12-08,2.2092
2017-12-11,-2.9549
2017-12-12,-1.0995
2017-12-13,-4.9315999999999995
2017-12-14,-3.8081
2017-12-15,1.5586
2017-12-18,-2.609
2017-12-19,0.5358
2017-12-20,1.0345
2017-12-21,6.3295
2017-12-22,0.3793
2017-12-26,-0.814
2017-12-27,-0.4103
2017-12-28,3.5021
2017-12-29,-3.6395
2018-01-02,5.1933
2018-01-03,-1.0659
2018-01-04,-3.941
2018-01-05,0.4427
2018-01-08,-5.5245
2018-01-09,5.3499
2018-01-10,-0.9153
2018-01-11,6.1085
2018-01-12,-0.0842
2018-01-16,0.4497
2018-01-17,2.5182
2018-01-18,2.0469
2018-01-19,2.1396
2018-01-22,6.8081
2018-01-23,4.5599
2018-01-24,-4.7831
2018-01-25,0.8865
2018-01-26,1.855
2018-01-29,-4.9605
2018-01-30,-1.0086
2018-01-31,-3.6169000000000002
2018-02-01,1.5856
2018-02-02,-6.4516
2018-02-05,-4.1435
2018-02-06,6.1213
2018-02-07,-0.246
2018-02-08,-3.316
2018-02-09,-3.9966
2018-02-12,-0.1771
2018-02-13,0.1479
2018-02-14,3.4849
2018-02-15,-1.7409
2018-02-16,-1.9169
2018-02-20,-21.8537
2018-02-21,3.6756
2018-02-22,0.1827
2018-02-23,-5.0711
2018-02-26,-0.269
2018-02-27,-4.2004
2018-02-28,-1.6492
2018-03-01,1.9223
2018-03-02,-2.2071
2018-03-05,6.4013
2018-03-06,-1.0413000000000001
2018-03-07,0.0779
2018-03-08,0.9735
2018-03-09,6.7875
2018-03-12,3.7559
2018-03-13,-7.5183
2018-03-14,0.6398
2018-03-15,-1.0845
2018-03-16,2.4575
2018-03-19,-3.7269
2018-03-20,-0.1533
2018-03-21,-0.9597
2018-03-22,-5.1938
2018-03-23,-2.6165000000000003
2018-03-26,2.4349
2018-03-27,-2.7459
2018-03-28,-0.2528
2018-03-29,0.9717
2018-04-02,-2.8033
2018-04-03,5.8975
2018-04-04,3.252
2018-04-05,-4.9213000000000005
2018-04-06,-5.0104
2018-04-09,-1.4385
2018-04-10,5.7054
2018-04-11,3.4728
2018-04-12,-0.1617
2018-04-13,-2.3491
2018-04-16,1.0784
2018-04-17,2.6262
2018-04-18,3.3587
2018-04-19,7.0406
2018-04-20,1.5179
2018-04-23,0.1424
2018-04-24,0.2488
2018-04-25,0.8511
2018-04-26,3.1294
2018-04-27,2.864
2018-04-30,0.0663
2018-05-01,-1.2256
2018-05-02,0.4359
2018-05-03,-0.6344
2018-05-04,-0.7728
2018-05-07,6.1294
2018-05-08,-0.5105
2018-05-09,1.8601999999999999
2018-05-10,-5.0693
2018-05-11,4.4776
2018-05-14,1.0476
2018-05-15,-1.1938
2018-05-16,0.4452
2018-05-17,3.4188
2018-05-18,-2.4181
2018-05-21,-3.1054
2018-05-22,-3.7229
2018-05-23,-1.3786
2018-05-24,-0.3409
2018-05-25,0.4105
2018-05-29,-3.8501
2018-05-30,2.3033
2018-05-31,-0.7967
2018-06-01,-0.6634
2018-06-04,-1.4763
2018-06-05,-0.2854
2018-06-06,0.1073
2018-06-07,-1.0722
2018-06-08,0.578
2018-06-11,0.0718
2018-06-12,-0.6461
2018-06-13,-0.8671
2018-06-14,0.1093
2018-06-15,-4.9145
2018-06-18,-1.2251
2018-06-19,-2.0543
2018-06-20,3.6407
2018-06-21,-2.6346
2018-06-22,-1.1373
2018-06-25,-3.451
2018-06-26,4.2317
2018-06-27,-3.8628
2018-06-28,3.526
2018-06-29,2.297
2018-07-02,-0.2323
2018-07-03,-1.7074
2018-07-05,0.0395
2018-07-06,1.105
2018-07-09,0.4684
2018-07-10,-1.1267
2018-07-11,-1.2181
2018-07-12,4.7733
2018-07-13,2.7335000000000003
2018-07-16,1.1826
2018-07-17,-0.5113
2018-07-18,0.0
2018-07-19,-0.4038
2018-07-20,-0.1474
2018-07-23,0.7752
2018-07-24,-0.3663
2018-07-25,-1.8014999999999999
2018-07-26,0.4867
2018-07-27,-2.0492
2018-07-30,-10.4603
2018-07-31,1.0195
2018-08-01,1.5979999999999999
2018-08-02,3.0215
2018-08-03,3.857
2018-08-06,-5.9961
2018-08-07,-0.3292
2018-08-08,1.5276999999999998
2018-08-09,-1.6673
2018-08-10,-4.4665
2018-08-13,1.342
2018-08-14,0.0
2018-08-15,-5.1687
2018-08-16,2.8829000000000002
2018-08-17,-1.7951000000000001
2018-08-20,-2.6304
2018-08-21,2.6099
2018-08-22,-1.5171999999999999
