ticker,PRKI US Equity
2015-03-24,-0.6006
2015-03-25,26.284
2015-03-26,-3.8278
2015-03-27,0.0
2015-03-30,27.3632
2015-03-31,-28.125
2015-04-01,4.3478
2015-04-02,-4.1667
2015-04-06,0.0
2015-04-07,25.5435
2015-04-08,-19.697
2015-04-09,0.0
2015-04-10,23.7197
2015-04-14,1.0893
2015-04-15,6.8966
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-14.1129
2015-04-21,8.9202
2015-04-22,-3.4483
2015-04-23,-19.1964
2015-04-24,0.8287
2015-04-27,-4.1096
2015-04-28,-5.7143
2015-04-29,-3.0303
2015-04-30,-25.0
2015-05-01,20.0
2015-05-04,-2.7778
2015-05-05,-1.0714
2015-05-06,-28.8809
2015-05-08,77.665
2015-05-11,-43.7143
2015-05-12,49.2386
2015-05-13,1.7006999999999999
2015-05-14,-34.1137
2015-05-15,49.2386
2015-05-18,-2.0408
2015-05-19,-31.25
2015-05-20,4.0404
2015-05-22,15.534
2015-05-26,-28.1513
2015-05-27,13.4503
2015-05-29,0.0
2015-06-01,-1.0309
2015-06-02,0.0
2015-06-04,-10.9375
2015-06-05,68.4211
2015-06-08,-31.25
2015-06-09,-11.1111
2015-06-10,14.7727
2015-06-11,-16.8317
2015-06-12,4.7619
2015-06-15,9.0909
2015-06-16,24.4792
2015-06-18,-23.0126
2015-06-19,-13.0435
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,-1.25
2015-06-25,31.6456
2015-06-26,0.0
2015-06-30,-46.1538
2015-07-01,14.2857
2015-07-02,0.0
2015-07-06,0.0
2015-07-13,5.4688
2015-07-14,-24.4444
2015-07-15,-5.8824
2015-07-16,0.0
2015-07-17,-25.0
2015-07-20,0.0
2015-07-22,5.5556
2015-07-23,-18.4211
2015-07-24,-6.4516
2015-07-27,65.5172
2015-07-28,-33.3333
2015-07-30,0.0
2015-07-31,0.0
2015-08-06,0.0
2015-08-07,-12.5
2015-08-11,3.5714
2015-08-12,0.0
2015-08-13,0.0
2015-08-18,0.0
2015-08-20,-6.8966
2015-08-21,5.5556
2015-08-25,1.7544
2015-08-26,0.0
2015-08-31,0.0
2015-09-04,-17.2414
2015-09-08,4.1667
2015-09-17,2.0
2015-09-23,0.0
2015-09-25,5.8824
2015-10-02,7.4074
2015-10-07,-6.8966
2015-10-16,0.0
2015-10-20,-11.1111
2015-10-21,-16.6667
2015-10-26,12.5
2015-10-29,2.2222
2015-10-30,4.3478
2015-11-05,-16.6667
2015-11-06,-15.0
2015-11-10,23.5294
2015-11-18,9.5238
2015-12-04,-8.6957
2015-12-09,0.0
2015-12-10,0.0
2015-12-17,2.3810000000000002
2015-12-21,0.0
2015-12-22,6.9767
2015-12-31,-28.2609
2016-01-04,-3.0303
2016-01-05,9.375
2016-01-12,65.7143
2016-01-13,-31.0345
2016-01-19,12.5
2016-01-25,17.7778
2016-01-26,-15.0943
2016-01-27,6.6667
2016-02-09,0.0
2016-02-16,-10.4167
2016-02-17,-39.5349
2016-03-04,65.3846
2016-03-17,-6.9767
2016-03-30,0.0
2016-04-08,55.0
2016-05-02,-22.5806
2016-06-02,6.25
2016-06-03,0.0
2016-09-09,-15.6863
2016-09-27,0.0
2016-09-29,16.2791
2016-09-30,-10.0
2016-10-24,-28.8889
2016-10-28,0.0
2016-11-07,-34.375
2016-11-11,0.0
2016-12-15,138.0952
2016-12-19,-62.0
2016-12-22,0.0
2016-12-30,15.7895
2017-01-06,36.3636
2017-02-06,-10.0
2017-02-10,0.0
2017-02-15,11.1111
2017-03-10,6.6667
2017-03-21,-6.25
2017-03-31,-10.0
2017-05-03,103.7037
2017-06-22,97.8182
2017-08-08,-20.5882
2017-08-15,-25.9259
2017-08-22,62.5
2017-08-25,3.0769
2017-09-01,-25.3731
2017-09-06,40.0
2017-09-25,-53.7286
2017-10-04,54.3686
2017-10-06,-20.0
2017-10-09,0.0
2017-10-11,67.5
2017-10-13,-40.2985
2017-10-20,50.0
2017-10-25,-8.3333
2017-11-07,-9.0909
2017-11-21,40.0
2017-11-29,-8.5714
2017-12-01,-21.875
2017-12-15,16.0
2017-12-19,3.4483
2017-12-21,-16.6667
2018-01-17,20.0
2018-01-24,56.6667
2018-01-29,-1.0638
2018-02-08,-46.2366
2018-02-09,36.0
2018-02-12,13.2353
2018-02-15,3.8961
2018-03-01,-15.0
2018-03-21,13.2353
2018-03-23,227.2727
2018-03-27,-0.7937
2018-04-02,0.0
2018-04-06,-43.6
2018-04-09,-70.922
2018-04-11,193.1707
2018-04-17,7.3211
2018-04-20,-59.6899
2018-05-21,0.0
2018-05-23,0.0
2018-05-24,361.5385
2018-05-30,0.0
2018-06-08,-78.3333
2018-06-11,361.5385
2018-06-22,-47.9167
2018-06-25,60.0
2018-06-26,-29.9
2018-06-27,-14.408
2018-06-28,-16.6667
2018-06-29,40.0
2018-07-02,0.0
2018-07-06,42.8571
2018-07-09,-6.5
2018-07-10,-23.5294
2018-07-11,4.8951
2018-07-12,-4.6667
2018-07-16,-44.0559
2018-07-17,22.5
2018-07-18,-18.3673
2018-07-19,25.0
2018-07-23,43.0
2018-07-24,-30.0699
2018-07-25,-20.0
2018-07-26,-12.5
2018-07-31,42.8571
2018-08-01,-30.0
2018-08-02,-0.7143
2018-08-03,20.1439
2018-08-06,-16.1677
2018-08-07,28.5714
2018-08-09,56.7778
2018-08-13,-29.1283
2018-08-14,-20.0
2018-08-15,87.5
2018-08-17,-5.6667
2018-08-20,-11.6608
2018-08-21,-44.0
2018-08-22,38.5714
2018-08-23,-17.5258
2018-10-23,0.0
2018-10-29,22.5
2018-10-30,-5.6122
2018-11-21,-8.1081
2018-11-26,0.0
2018-12-03,1.1764999999999999
2018-12-04,-9.8837
2018-12-18,14.8387
2018-12-20,1.0112
2018-12-21,-11.0122
2018-12-24,148.0
2018-12-26,-40.0202
2019-01-03,-15.9664
2019-01-08,-2.0
2019-01-16,0.0
2019-01-22,-10.2041
2019-01-28,-21.5909
2019-01-31,0.0
2019-02-01,1.3043
2019-02-04,35.9084
2019-02-05,-5.2632
2019-02-06,0.0
2019-02-07,8.8889
2019-02-08,2.0408
2019-02-11,0.0
2019-02-13,24.0
2019-02-15,12.9032
2019-02-25,-28.5714
2019-02-26,10.0
2019-02-27,-26.3636
2019-03-04,-1.2346
2019-03-05,21.875
2019-03-08,2.5641
2019-03-11,-20.25
2019-03-12,-5.9561
2019-03-13,6.6667
2019-03-14,25.0
2019-03-15,-10.0
2019-03-22,9.5556
2019-03-25,1.4199
2019-04-03,0.0
2019-04-12,-2.24
2019-04-16,-24.9182
2019-04-25,36.2398
2019-05-14,-20.0
2019-05-15,-10.0
2019-05-17,4.1667
2019-05-20,0.0
2019-05-21,27.8933
2019-05-24,-17.8482
2019-05-30,24.3655
2019-06-04,24.4898
2019-06-11,-34.4262
2019-06-13,0.0
2019-06-17,0.0
2019-06-18,-1.0
2019-06-19,23.7374
2019-06-20,-18.3673
2019-06-24,0.0
2019-07-11,0.0
2019-07-12,-1.0
2019-07-15,1.0101
2019-07-16,22.5
2019-07-17,0.0
2019-07-18,2.0408
2019-07-23,-15.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,15.2941
2019-08-06,-8.1633
2019-08-09,-11.1111
2019-08-12,12.5
2019-08-15,0.0
2019-08-16,6.4
2019-08-19,2.3392
2019-08-21,0.0
2019-08-28,0.0
2019-09-17,0.0
2019-09-20,-18.3673
2019-09-23,12.5
2019-09-26,0.0
2019-09-27,-22.2222
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,11.4286
2019-10-04,-10.2564
2019-10-07,11.4286
2019-10-10,0.0
2019-10-15,-4.8718
2019-10-17,1.0782
2019-10-18,25.3333
2019-11-04,-4.2553
2019-11-29,2.2222
2019-12-02,-2.1739
2019-12-03,-22.2222
2019-12-04,0.0
2019-12-10,7.1429
2019-12-12,6.6667
2019-12-13,0.0
2019-12-26,-1.25
2020-01-09,1.2658
2020-01-10,0.0
2020-01-14,0.0
2020-01-15,-0.375
2020-01-16,0.3764
2020-01-17,0.0
2020-01-21,6.25
2020-01-22,14.1176
2020-01-23,0.0
2020-01-24,-7.2165
2020-01-29,0.0
2020-01-30,0.0
2020-02-04,0.0
2020-02-06,0.0
2020-02-07,11.1111
2020-02-10,-11.0
2020-02-12,-15.7303
2020-02-13,26.6667
2020-02-25,-36.8421
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,33.3333
2020-03-02,0.0
2020-03-12,-37.5
2020-04-01,-16.0
2020-04-14,0.0
2020-04-15,-4.7619
2020-04-17,-25.0
2020-04-23,150.0
2020-04-27,5.3333
2020-04-28,17.7215
2020-04-29,-13.9785
2020-04-30,17.5
2020-05-05,0.0
2020-05-06,95.7447
2020-05-07,-66.8478
2020-05-08,177.0492
2020-05-11,-11.2426
2020-05-13,-50.0
2020-05-14,1.3333
2020-05-15,107.8947
2020-05-18,-51.8987
2020-05-19,93.4211
2020-05-22,0.0
2020-05-29,8.1633
2020-06-03,13.2075
2020-06-04,11.1111
2020-06-11,-29.9
2020-06-12,42.6534
2020-06-17,-20.5
2020-06-19,-58.4906
2020-06-22,127.2727
2020-06-23,0.0
2020-06-25,0.0
2020-06-30,0.0
2020-07-02,-33.3333
2020-07-07,100.0
2020-07-31,-5.0
