ticker,MRAM US Equity
2017-03-01,-2.4925
2017-03-02,2.5562
2017-03-03,-10.1695
2017-03-06,-0.222
2017-03-07,0.1112
2017-03-08,-0.5556
2017-03-09,-1.7877
2017-03-10,-3.1854
2017-03-13,-0.1175
2017-03-14,-2.3529
2017-03-15,-8.9157
2017-03-16,6.3492
2017-03-17,0.6219
2017-03-20,-0.7417
2017-03-21,-6.6002
2017-03-22,3.0667
2017-03-23,0.9056
2017-03-24,1.0256
2017-03-27,-2.9188
2017-03-28,0.6536
2017-03-29,1.5584
2017-03-30,1.4066
2017-03-31,5.6747
2017-04-03,-0.8353
2017-04-04,-1.9254
2017-04-05,-2.454
2017-04-06,11.8239
2017-04-07,-2.1372
2017-04-10,-2.2989
2017-04-11,-1.4118
2017-04-12,2.5060000000000002
2017-04-13,-1.5133999999999999
2017-04-17,3.3215
2017-04-18,-0.6979
2017-04-19,5.53
2017-04-20,1.2009
2017-04-21,-1.2945
2017-04-24,1.5301
2017-04-25,1.2917
2017-04-26,3.5069
2017-04-27,-4.5175
2017-04-28,7.5269
2017-05-01,0.2
2017-05-02,-3.8922
2017-05-03,-3.0114
2017-05-04,-0.3212
2017-05-05,-1.0741
2017-05-08,2.4973
2017-05-09,0.6356
2017-05-10,-1.0526
2017-05-11,-3.0851
2017-05-12,10.4281
2017-05-15,0.994
2017-05-16,1.2795
2017-05-17,-9.2323
2017-05-18,5.4604
2017-05-19,0.5076
2017-05-22,11.9192
2017-05-23,12.7256
2017-05-24,5.6845
2017-05-25,-1.7424
2017-05-26,0.3855
2017-05-30,11.9048
2017-05-31,23.4043
2017-06-01,-0.723
2017-06-02,-6.7787
2017-06-05,-1.9231
2017-06-06,-2.2059
2017-06-07,-3.9474
2017-06-08,17.6125
2017-06-09,1.0538
2017-06-12,-2.5247
2017-06-13,4.6734
2017-06-14,-4.5724
2017-06-15,-1.7475
2017-06-16,7.9174
2017-06-19,6.3264
2017-06-20,9.5
2017-06-21,2.968
2017-06-22,-2.5277
2017-06-23,-2.7298
2017-06-26,1.2629000000000001
2017-06-27,-2.0785
2017-06-28,3.2547
2017-06-29,-6.2129
2017-06-30,-2.6790000000000003
2017-07-03,6.006
2017-07-05,9.1124
2017-07-06,-3.2886
2017-07-07,-0.8501
2017-07-10,8.3484
2017-07-11,-0.1249
2017-07-12,-3.7948
2017-07-13,3.7711
2017-07-14,-0.5013
2017-07-17,4.45
2017-07-18,-6.1093
2017-07-19,-6.2072
2017-07-20,-5.6594999999999995
2017-07-21,2.3706
2017-07-24,-12.7127
2017-07-25,-0.8663
2017-07-26,13.8176
2017-07-27,-4.9424
2017-07-28,7.4205
2017-07-31,-8.6466
2017-08-01,-0.6173
2017-08-02,-4.1408
2017-08-03,-3.4017
2017-08-04,-1.621
2017-08-07,0.9091
2017-08-08,4.955
2017-08-09,-3.5408
2017-08-10,-15.2948
2017-08-11,-4.9245
2017-08-14,5.663
2017-08-15,-3.5948
2017-08-16,2.4407
2017-08-17,-2.7134
2017-08-18,5.9184
2017-08-21,-4.1747
2017-08-22,2.0107
2017-08-23,11.1038
2017-08-24,-2.6611000000000002
2017-08-25,-7.8372
2017-08-28,1.5162
2017-08-29,0.0649
2017-08-30,1.1681
2017-08-31,4.5542
2017-09-01,-0.3067
2017-09-05,-1.4154
2017-09-06,-1.2484
2017-09-07,1.201
2017-09-08,-0.7495
2017-09-11,-0.3147
2017-09-12,4.2929
2017-09-13,-2.9661
2017-09-14,-0.1871
2017-09-15,5.9375
2017-09-18,1.0029
2017-09-19,3.4463
2017-09-20,4.9125
2017-09-21,-5.1938
2017-09-22,-5.4783
2017-09-25,-4.024
2017-09-26,-0.3755
2017-09-27,2.9523
2017-09-28,3.7218
2017-09-29,0.5294
2017-10-02,-9.2452
2017-10-03,2.6435
2017-10-04,-1.696
2017-10-05,-2.0447
2017-10-06,-12.7854
2017-10-09,-5.3104
2017-10-10,-7.425
2017-10-11,7.5085
2017-10-12,-0.6349
2017-10-13,-6.5495
2017-10-16,-3.3333
2017-10-17,-3.8904
2017-10-18,-0.552
2017-10-19,-0.0925
2017-10-20,3.4259
2017-10-23,-0.1791
2017-10-24,5.6502
2017-10-25,-7.3004999999999995
2017-10-26,-3.5714
2017-10-27,0.8547
2017-10-30,-2.5423999999999998
2017-10-31,-0.5797
2017-11-01,-7.7745
2017-11-02,-12.5395
2017-11-03,-2.1687
2017-11-06,4.5567
2017-11-07,4.7114
2017-11-08,5.2868
2017-11-09,-4.9145
2017-11-10,2.809
2017-11-13,5.1366
2017-11-14,-14.1372
2017-11-15,-5.569
2017-11-16,-1.9231
2017-11-17,4.3137
2017-11-20,2.7569
2017-11-21,10.0
2017-11-22,-2.8825
2017-11-24,0.6849
2017-11-27,-4.7619
2017-11-28,-1.0714
2017-11-29,-5.4152000000000005
2017-11-30,2.2901
2017-12-01,-3.7313
2017-12-04,-1.8088
2017-12-05,0.1316
2017-12-06,-1.5769
2017-12-07,-0.8011
2017-12-08,3.4993
2017-12-11,-2.7308
2017-12-12,0.2674
2017-12-13,-7.2
2017-12-14,-1.1494
2017-12-15,-2.7616
2017-12-18,13.3034
2017-12-19,-0.7916
2017-12-20,-1.9947
2017-12-21,0.1357
2017-12-22,-1.897
2017-12-26,-3.0387
2017-12-27,3.4188
2017-12-28,5.7851
2017-12-29,-2.3438
2018-01-02,0.4
2018-01-03,1.4607999999999999
2018-01-04,3.534
2018-01-05,19.7219
2018-01-08,-2.5343
2018-01-09,-2.3835
2018-01-10,-6.7703
2018-01-11,-0.119
2018-01-12,-0.4768
2018-01-16,0.5988
2018-01-17,-2.2619
2018-01-18,22.0463
2018-01-19,-2.1955999999999998
2018-01-22,-1.6327
2018-01-23,-0.5187
2018-01-24,0.0
2018-01-25,6.5693
2018-01-26,4.3053
2018-01-29,-8.4428
2018-01-30,-1.7418
2018-01-31,-1.5641
2018-02-01,-3.9195
2018-02-02,-4.7409
2018-02-05,-2.7778
2018-02-06,1.5476
2018-02-07,1.7585
2018-02-08,-19.8157
2018-02-09,2.5862
2018-02-12,2.521
2018-02-13,-1.0929
2018-02-14,6.768
2018-02-15,0.7762
2018-02-16,-1.5404
2018-02-20,0.7823
2018-02-21,-1.5524
2018-02-22,0.3942
2018-02-23,-0.5236
2018-02-26,2.8947000000000003
2018-02-27,0.7673
2018-02-28,-2.4112
2018-03-01,-4.8114
2018-03-02,3.2787
2018-03-05,3.5714
2018-03-06,5.1086
2018-03-07,10.4496
2018-03-08,-1.7602
2018-03-09,4.1433
2018-03-12,0.5376
2018-03-13,-2.4599
2018-03-14,1.7544
2018-03-15,-2.9095
2018-03-16,-12.0977
2018-03-19,6.8182
2018-03-20,-4.2553
2018-03-21,0.1235
2018-03-22,-6.0419
2018-03-23,-0.7874
2018-03-26,2.5132
2018-03-27,-4.3871
2018-03-28,0.8097
2018-03-29,1.071
2018-04-02,-5.4305
2018-04-03,3.7815
2018-04-04,3.1039
2018-04-05,1.178
2018-04-06,-4.3984
2018-04-09,2.8417
2018-04-10,1.9737
2018-04-11,-1.1613
2018-04-12,4.6997
2018-04-13,1.6833
2018-04-16,1.7781
2018-04-17,0.1325
2018-04-18,-0.2527
2018-04-19,-4.4632
2018-04-20,-3.9141
2018-04-23,3.6794000000000002
2018-04-24,-6.3371
2018-04-25,-0.5413
2018-04-26,0.5442
2018-04-27,-1.2179
2018-04-30,-6.4384
2018-05-01,1.4641
2018-05-02,-0.1443
2018-05-03,2.6012
2018-05-04,2.6761
2018-05-07,-0.2743
2018-05-08,1.7882
2018-05-09,0.2703
2018-05-10,20.4852
2018-05-11,-4.0268
2018-05-14,2.6807
2018-05-15,0.0
2018-05-16,-1.9296
2018-05-17,-0.5787
2018-05-18,0.5821
2018-05-21,-5.5556
2018-05-22,-1.9607999999999999
2018-05-23,-1.875
2018-05-24,1.0191
2018-05-25,1.3871
2018-05-29,-0.6219
2018-05-30,-4.005
2018-05-31,0.0
2018-06-01,1.043
2018-06-04,-1.9355
2018-06-05,3.1579
2018-06-06,1.9133
2018-06-07,-1.5019
2018-06-08,4.7014
2018-06-11,-1.5777
2018-06-12,0.6165
2018-06-13,4.1667
2018-06-14,8.8235
2018-06-15,-2.7027
2018-06-18,2.5556
2018-06-19,-0.325
2018-06-20,4.8913
2018-06-21,-4.1451
2018-06-22,-0.8649
2018-06-25,-1.9628999999999999
2018-06-26,2.6696
2018-06-27,-2.3835
2018-06-28,-2.8857
2018-06-29,1.9428999999999998
2018-07-02,-3.0269
2018-07-03,1.6185
2018-07-05,5.2332
2018-07-06,-1.8378
2018-07-09,0.7709
2018-07-10,2.7321999999999997
2018-07-11,-1.1702
2018-07-12,2.9064
2018-07-13,2.7197
2018-07-16,-6.8228
2018-07-17,3.0601
2018-07-18,0.4242
2018-07-19,2.9567
2018-07-20,-3.4872
2018-07-23,-2.763
2018-07-24,-1.3115
2018-07-25,-5.8693
2018-07-26,2.0
2018-07-27,-1.9607999999999999
2018-07-30,0.4706
2018-07-31,3.0445
2018-08-01,-0.2273
2018-08-02,-1.3667
2018-08-03,2.4249
2018-08-06,25.7046
2018-08-07,-4.9327
2018-08-08,-3.3962
2018-08-09,-9.4727
2018-08-10,-3.0205
2018-08-13,-1.4461
2018-08-14,-2.5959
2018-08-15,-1.5064
2018-08-16,2.5882
2018-08-17,0.344
2018-08-20,-2.6286
2018-08-21,3.9906
2018-08-22,-1.9186999999999999
2018-08-23,0.1151
2018-08-24,0.3448
2018-08-27,0.2291
2018-08-28,0.3429
2018-08-29,8.5421
2018-08-30,-3.2529
2018-08-31,0.3254
2018-09-04,-0.8649
2018-09-05,-0.5453
2018-09-06,-2.0833
2018-09-07,-0.112
2018-09-10,-2.0179
2018-09-11,-2.6316
2018-09-12,-6.228
2018-09-13,0.0
2018-09-14,-0.8772
2018-09-17,-3.287
2018-09-18,1.1764999999999999
2018-09-19,-1.4212
2018-09-20,-2.6212
2018-09-21,1.2113
2018-09-24,4.5213
2018-09-25,1.145
2018-09-26,-1.8868
2018-09-27,-1.6667
2018-09-28,0.1304
2018-10-01,0.0
2018-10-02,-0.651
2018-10-03,-1.8349
2018-10-04,-0.4005
2018-10-05,-4.8257
2018-10-08,0.0
2018-10-09,0.2817
2018-10-10,-4.3539
2018-10-11,0.8811
2018-10-12,-0.8734
2018-10-15,2.9369
2018-10-16,-0.9986
2018-10-17,2.2334
2018-10-18,-2.8894
2018-10-19,2.3222
2018-10-22,0.7092
2018-10-23,-2.1127
2018-10-24,-6.7626
2018-10-25,2.7778
2018-10-26,0.4505
2018-10-29,-2.3916
2018-10-30,6.2787
2018-10-31,1.2968
2018-11-01,-2.4196
2018-11-02,2.7712
2018-11-05,0.8511
2018-11-06,1.4768
2018-11-07,5.3361
2018-11-08,0.7895
2018-11-09,0.7833
2018-11-12,-2.3316
2018-11-13,2.2546
2018-11-14,2.2049
2018-11-15,-1.0152
2018-11-16,-3.8462
2018-11-19,-0.8
2018-11-20,-4.5699
2018-11-21,1.2676
2018-11-23,-0.9736
2018-11-26,-5.618
2018-11-27,5.506
2018-11-28,-0.2821
2018-11-29,-1.2730000000000001
2018-11-30,0.7163
2018-12-03,-1.8492
2018-12-04,-0.1449
2018-12-06,-5.0798
2018-12-07,-2.5994
2018-12-10,-1.0989
2018-12-11,-2.6984
2018-12-12,2.2838
2018-12-13,0.1595
2018-12-14,0.3185
2018-12-17,-0.9524
2018-12-18,-0.1603
2018-12-19,-4.3339
2018-12-20,-7.6342
2018-12-21,0.9991
2018-12-24,1.6187
2018-12-26,4.4248
2018-12-27,-5.2542
2018-12-28,0.0
2018-12-31,0.3578
2019-01-02,1.7825
2019-01-03,0.1751
2019-01-04,1.7483
2019-01-07,3.9519
2019-01-08,0.8264
2019-01-09,1.9672
2019-01-10,-1.6077
2019-01-11,0.6536
2019-01-14,3.2468
2019-01-15,2.044
2019-01-16,3.1032
2019-01-17,-1.067
2019-01-18,-0.7553
2019-01-22,-3.9574
2019-01-23,0.7924
2019-01-24,3.1447
2019-01-25,5.0305
2019-01-28,-4.0639
2019-01-29,2.1936
2019-01-30,1.8505
2019-01-31,-0.1453
2019-02-01,0.0
2019-02-04,-1.6012
2019-02-05,0.5917
2019-02-06,1.4706000000000001
2019-02-07,-2.029
2019-02-08,-2.5148
2019-02-11,-3.6419
2019-02-12,-5.5118
2019-02-13,-0.8333
2019-02-14,4.3697
2019-02-15,0.6441
2019-02-19,18.88
2019-02-20,19.1117
2019-02-21,-1.4689
2019-02-22,0.2294
2019-02-25,2.4027
2019-02-26,6.3687000000000005
2019-02-27,-0.4202
2019-02-28,-3.3755
2019-03-01,-0.2183
2019-03-04,-1.5316999999999998
2019-03-05,-2.7778
2019-03-06,-3.2
2019-03-07,-3.8961
2019-03-08,2.2113
2019-03-11,0.4808
2019-03-12,0.1196
2019-03-13,0.3584
2019-03-14,-0.119
2019-03-15,-2.1454
2019-03-18,-2.9233000000000002
2019-03-19,-0.6274
2019-03-20,-2.399
2019-03-21,-1.423
2019-03-22,-2.6247
2019-03-25,-4.1779
2019-03-26,0.2813
2019-03-27,0.561
2019-03-28,2.0921
2019-03-29,4.6448
2019-04-01,0.3916
2019-04-02,-1.5605
2019-04-03,0.6605
2019-04-04,3.0184
2019-04-05,0.8917
2019-04-08,0.3788
2019-04-09,0.0
2019-04-10,1.1320999999999999
2019-04-11,4.9751
2019-04-12,-0.4739
2019-04-15,2.2619
2019-04-16,3.4924
2019-04-17,0.3375
2019-04-18,3.5874
2019-04-22,-2.0563
2019-04-23,-3.7569
2019-04-24,-3.6739
2019-04-25,-1.6686999999999999
2019-04-26,4.4848
2019-04-29,-1.3921000000000001
2019-04-30,-0.2353
2019-05-01,2.1226
2019-05-02,-7.8522
2019-05-03,1.8797000000000001
2019-05-06,-1.476
2019-05-07,-2.6217
2019-05-08,-0.641
2019-05-09,-0.129
2019-05-10,-6.8475
2019-05-13,-2.2191
2019-05-14,9.078
2019-05-15,-1.9506000000000001
2019-05-16,-3.9788
2019-05-17,-1.105
2019-05-20,-0.9777
2019-05-21,1.5514999999999999
2019-05-22,-1.25
2019-05-23,-0.8439
2019-05-24,-0.4255
2019-05-28,-0.2849
2019-05-29,0.8571
2019-05-30,-0.2833
2019-05-31,-2.5568
2019-06-03,0.1458
2019-06-04,2.9112
2019-06-05,-2.5460000000000003
2019-06-06,-0.5806
2019-06-07,-10.365
2019-06-10,-0.3257
2019-06-11,10.2941
2019-06-12,-4.0
2019-06-13,18.5185
2019-06-14,-7.2917
2019-06-17,3.9326
2019-06-18,3.5135
2019-06-19,-6.7885
2019-06-20,-1.6806999999999999
2019-06-21,-1.4245
2019-06-24,-1.0116
2019-06-25,-1.3139
2019-06-26,3.4024
2019-06-27,1.0014
2019-06-28,-7.6487
2019-07-01,-7.5153
2019-07-02,-2.1559
2019-07-03,2.3729
2019-07-05,0.8278
2019-07-08,-2.4631
2019-07-09,-1.5152
2019-07-10,-0.5128
2019-07-11,0.6873
2019-07-12,5.9727
2019-07-15,0.8052
2019-07-16,4.6326
2019-07-17,-0.458
2019-07-18,0.4601
2019-07-19,0.6107
2019-07-22,3.0349
2019-07-23,0.1473
2019-07-24,1.7647
2019-07-25,0.1445
2019-07-26,-0.2886
2019-07-29,-2.8944
2019-07-30,0.0
2019-07-31,0.8942
2019-08-01,-4.579
2019-08-02,0.3096
2019-08-05,-8.0247
2019-08-06,0.8389
2019-08-07,0.8319
2019-08-08,-2.4752
2019-08-09,-7.445
2019-08-12,16.0878
2019-08-13,-3.1496
2019-08-14,-10.0813
2019-08-15,2.17
2019-08-16,9.0265
2019-08-19,1.9481000000000002
2019-08-20,1.4331
2019-08-21,0.157
2019-08-22,3.1348
2019-08-23,3.3435
2019-08-26,0.8824
2019-08-27,-1.312
2019-08-28,2.2157
2019-08-29,-1.8786
2019-08-30,-0.4418
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.1479
2019-09-06,-0.8863
2019-09-09,-1.1923
2019-09-10,1.9607999999999999
2019-09-11,2.6627
2019-09-12,-2.8818
2019-09-13,-2.3739
2019-09-16,2.4316
2019-09-17,1.1869
2019-09-18,-2.346
2019-09-19,-0.7508
2019-09-20,-2.8744
2019-09-23,-0.2336
2019-09-24,-1.4832
2019-09-25,-2.8526
2019-09-26,-0.4894
2019-09-27,0.4918
2019-09-30,0.0
2019-10-01,-5.0571
2019-10-02,-0.1718
2019-10-03,1.8933
2019-10-04,0.0
2019-10-07,-1.1824
2019-10-08,-4.2735
2019-10-09,2.1429
2019-10-10,-2.2727
2019-10-11,-1.4311
2019-10-14,-5.6261
2019-10-15,4.0385
2019-10-16,-2.2181
2019-10-17,3.9698
2019-10-18,-1.0909
2019-10-21,3.8603
2019-10-22,5.8407
2019-10-23,-4.8495
2019-10-24,1.0545
2019-10-25,3.6522
2019-10-28,-1.0067
2019-10-29,-4.4068
2019-10-30,1.5957
2019-10-31,2.0942
2019-11-01,0.0
2019-11-04,1.3675
2019-11-05,0.0
2019-11-06,-0.8432
2019-11-07,-2.3810000000000002
2019-11-08,-4.3554
2019-11-11,-3.0965
2019-11-12,3.3835
2019-11-13,-4.3636
2019-11-14,-0.1901
2019-11-15,-1.7143000000000002
2019-11-18,-1.7442
2019-11-19,1.7751000000000001
2019-11-20,-0.7752
2019-11-21,0.0
2019-11-22,-2.5391
2019-11-25,0.8016
2019-11-26,2.3857
2019-11-27,0.1942
2019-11-29,1.3566
2019-12-02,-1.5295999999999998
2019-12-03,-1.165
2019-12-04,-1.9646
2019-12-05,1.4028
2019-12-06,-1.7787
2019-12-09,0.6036
2019-12-10,-1.9
2019-12-11,2.3445
2019-12-12,6.7729
2019-12-13,0.5597
2019-12-16,2.7829
2019-12-17,2.7076000000000002
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-2.109
2019-12-23,0.0
2019-12-24,0.0898
2019-12-26,-1.3453
2019-12-27,-2.1818
2019-12-30,-1.8587
2019-12-31,-0.3788
2020-01-02,4.1825
2020-01-03,-0.1825
2020-01-06,0.3656
2020-01-07,-0.3643
2020-01-08,-2.7422
2020-01-09,-0.5639
2020-01-10,2.8355
2020-01-13,0.0
2020-01-14,-8.0882
2020-01-15,0.0
2020-01-16,-0.8
2020-01-17,1.6129
2020-01-21,-0.5952
2020-01-22,5.5888
2020-01-23,-0.7561
2020-01-24,-0.1905
2020-01-27,-8.2061
2020-01-28,3.9501
2020-01-29,0.0
2020-01-30,-1.8
2020-01-31,-2.6477
2020-02-03,-0.2092
2020-02-04,-0.2096
2020-02-05,-1.0504
2020-02-06,-2.5478
2020-02-07,-2.6144
2020-02-10,-10.0671
2020-02-11,-2.4876
2020-02-12,2.0408
2020-02-13,-2.5
2020-02-14,-2.8205
2020-02-18,3.1662
2020-02-19,6.6495999999999995
2020-02-20,6.4748
2020-02-21,-7.2072
2020-02-24,-0.7282
2020-02-25,-6.846
2020-02-26,-5.7743
2020-02-27,1.1142
2020-02-28,1.9284
2020-03-02,0.0
2020-03-03,-1.3514
2020-03-04,3.2877
2020-03-05,-10.3448
2020-03-06,-25.4438
2020-03-09,-7.1429
2020-03-10,-0.4274
2020-03-11,-3.4335
2020-03-12,17.3333
2020-03-13,-3.4091
2020-03-16,-0.3922
2020-03-17,1.9685000000000001
2020-03-18,-11.1969
2020-03-19,4.5652
2020-03-20,-1.0395
2020-03-23,-8.8235
2020-03-24,2.765
2020-03-25,12.1076
2020-03-26,20.0
2020-03-27,-2.3333
2020-03-30,-10.5802
2020-03-31,0.0
2020-04-01,-15.6489
2020-04-02,10.8597
2020-04-03,1.2245
2020-04-06,8.0645
2020-04-07,-4.4776
2020-04-08,-0.7813
2020-04-09,3.1496
2020-04-13,1.5267
2020-04-14,1.5038
2020-04-15,-1.8519
2020-04-16,-1.8868
2020-04-17,3.8462
2020-04-20,-0.7407
2020-04-21,-2.2388
2020-04-22,-2.6718
2020-04-23,3.9215999999999998
2020-04-24,1.8868
2020-04-27,0.0
2020-04-28,-0.3704
2020-04-29,9.6654
2020-04-30,27.7966
2020-05-01,-14.0584
2020-05-04,4.6296
2020-05-05,-2.3599
2020-05-06,-3.9275
2020-05-07,0.6289
2020-05-08,51.875
2020-05-11,18.107
2020-05-12,-1.2195
2020-05-13,-6.3492
2020-05-14,7.3446
2020-05-15,-2.6316
2020-05-18,16.9369
2020-05-19,-5.8552
2020-05-20,6.0556
2020-05-21,2.4691
2020-05-22,0.753
2020-05-26,-1.1958
2020-05-27,-2.5719
2020-05-28,-6.5217
2020-05-29,-2.1595
2020-06-01,1.1885
2020-06-02,0.5034
2020-06-03,5.5092
2020-06-04,0.3165
2020-06-05,10.2524
2020-06-08,-1.4306
2020-06-09,9.8694
2020-06-10,-6.2087
2020-06-11,-8.0282
2020-06-12,0.4594
2020-06-15,3.5061
2020-06-16,2.0619
2020-06-17,-1.443
2020-06-18,2.3426
2020-06-19,-5.5794
2020-06-22,5.6061
2020-06-23,-0.7174
2020-06-24,-4.1908
2020-06-25,-3.1673999999999998
2020-06-26,-1.7134
2020-06-29,3.4865
2020-06-30,7.5038
2020-07-01,-1.8519
2020-07-02,0.0
2020-07-06,-0.8708
2020-07-07,1.6105
2020-07-08,4.4669
2020-07-09,-0.1379
2020-07-10,-0.5525
2020-07-13,-5.2778
2020-07-14,6.0117
2020-07-15,-1.7981
2020-07-16,1.2676
2020-07-17,4.7288
2020-07-20,4.5153
2020-07-21,-5.2097
2020-07-22,2.2788
2020-07-23,-4.8493
2020-07-24,-0.8264
2020-07-27,1.8056
2020-07-28,-1.2278
2020-07-29,3.453
2020-07-30,10.2804
2020-07-31,1.5737999999999999
