ticker,TDYT US Equity
2006-03-07,19.3548
2006-03-15,0.0
2006-03-16,16.2162
2006-03-17,13.4884
2006-03-20,-7.7869
2006-03-21,-1.7778
2006-03-28,-0.4525
2006-03-29,0.9091
2006-03-31,7.2072
2006-04-03,-25.2101
2006-04-06,-34.8315
2006-04-13,0.0
2006-04-17,0.0
2006-04-18,10.3448
2006-04-19,-17.9688
2006-04-25,16.1905
2006-04-26,3.2787
2006-04-28,1.5873
2006-05-01,2.3438
2006-05-02,0.0
2006-05-08,32.8244
2006-05-11,-10.9195
2006-05-15,0.0
2006-05-16,3.2258
2006-05-18,-9.375
2006-05-22,0.0
2006-05-23,6.8966
2006-05-24,-16.129
2006-05-26,11.538499999999999
2006-05-30,3.4483
2006-05-31,13.3333
2006-06-01,-2.9412000000000003
2006-06-05,-6.0606
2006-06-06,9.6774
2006-06-07,5.8824
2006-06-08,0.0
2006-06-09,-25.0
2006-06-13,18.5185
2006-06-16,-18.75
2006-06-19,15.3846
2006-06-20,32.0
2006-06-27,-11.6162
2006-06-28,-25.1429
2006-06-29,3.0534
2006-06-30,46.6667
2006-07-07,-5.5556
2006-07-11,-9.6257
2006-07-12,5.3254
2006-07-13,11.236
2006-07-17,-33.8384
2006-07-19,25.9542
2006-07-21,-4.2424
2006-07-25,-32.9114
2006-07-27,65.0943
2006-07-28,2.8571
2006-08-01,-11.1111
2006-08-03,-6.25
2006-08-04,0.0
2006-08-08,-3.3333
2006-08-09,-6.8966
2006-08-10,33.3333
2006-08-11,0.0
2006-08-14,-2.7778
2006-08-15,-14.2857
2006-08-16,6.6667
2006-08-17,3.125
2006-08-18,0.0
2006-08-22,0.0
2006-08-29,6.0606
2006-08-30,0.0
2006-09-07,-5.7143
2006-09-08,20.6061
2006-09-12,-24.6231
2006-09-13,33.3333
2006-09-15,-5.0
2006-09-19,5.2632
2006-09-27,0.0
2006-10-03,-22.5
2006-10-04,22.5806
2006-10-06,0.0
2006-10-09,-13.1579
2006-10-11,21.2121
2006-10-13,17.5
2006-10-16,10.6383
2006-10-17,7.6923
2006-10-18,3.5714
2006-10-19,37.931
2006-10-20,-11.25
2006-10-23,-16.9014
2006-10-24,-6.7797
2006-10-25,-21.8182
2006-10-26,0.0
2006-10-27,4.6512
2006-10-30,-4.0
2006-10-31,18.0556
2006-11-02,-5.4902
2006-11-03,-8.7137
2006-11-06,2.2727
2006-11-07,7.1111
2006-11-08,0.0
2006-11-09,0.0
2006-11-13,0.0
2006-11-14,7.4689
2006-11-21,3.0888
2006-11-22,0.0
2006-11-24,-21.3483
2006-11-27,2.3810000000000002
2006-11-29,2.3256
2006-12-01,0.0
2006-12-04,2.2727
2006-12-05,7.1111
2006-12-06,0.0
2006-12-11,-6.639
2006-12-12,0.0
2006-12-14,0.0
2006-12-18,0.0
2006-12-21,2.2222
2006-12-26,2.1739
2006-12-27,-4.2553
2006-12-29,0.0
2007-01-03,6.6667
2007-01-04,-6.25
2007-01-08,-1.3333
2007-01-09,-9.9099
2007-01-12,5.0
2007-01-16,5.7143
2007-01-17,-9.9099
2007-01-19,0.0
2007-01-23,-10.0
2007-01-24,-11.1111
2007-01-25,3.125
2007-01-26,-3.0303
2007-01-29,-0.625
2007-01-30,-5.6604
2007-01-31,-14.6667
2007-02-01,2.3438
2007-02-02,14.5038
2007-02-05,-12.6667
2007-02-06,14.5038
2007-02-07,13.3333
2007-02-08,-17.0588
2007-02-09,-0.7092
2007-02-12,7.1429
2007-02-13,-6.6667
2007-02-14,0.7143
2007-02-15,-4.2553
2007-02-16,3.7037
2007-02-20,0.7143
2007-02-23,0.7092
2007-02-26,5.6338
2007-02-27,6.6667
2007-02-28,-0.625
2007-03-01,-15.0943
2007-03-02,25.9259
2007-03-05,-2.9412000000000003
2007-03-06,-0.6061
2007-03-07,3.6585
2007-03-09,5.8824
2007-03-12,5.0
2007-03-13,3.1746
2007-03-14,-1.0256
2007-03-15,-16.0622
2007-03-16,1.8519
2007-03-20,3.0303
2007-03-22,-4.7059
2007-03-26,0.0
2007-03-27,45.0617
2007-03-28,-1.2766
2007-03-29,7.7586
2007-03-30,-4.0
2007-04-02,-2.0833
2007-04-03,-2.1277
2007-04-04,0.0
2007-04-05,-4.3478
2007-04-09,0.0
2007-04-10,-25.0
2007-04-11,1.2121
2007-04-12,10.7784
2007-04-13,-5.4054
2007-04-16,11.4286
2007-04-18,2.5641
2007-04-19,7.5
2007-04-20,4.186
2007-04-23,-6.25
2007-04-30,-4.7619
2007-05-01,0.0
2007-05-03,12.5
2007-05-04,6.6667
2007-05-08,-8.3333
2007-05-11,-1.8182
2007-05-14,0.463
2007-05-15,-5.0691
2007-05-16,0.0
2007-05-17,4.3689
2007-05-18,-4.186
2007-05-21,1.9417
2007-05-22,-2.3810000000000002
2007-05-24,-19.5122
2007-05-30,24.2424
2007-05-31,-2.439
2007-06-01,6.0
2007-06-07,-10.3774
2007-06-08,0.0
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,-4.2105
2007-06-18,0.5495
2007-06-19,-1.0929
2007-06-21,10.4972
2007-06-26,-5.0
2007-06-27,-5.2632
2007-06-29,0.0
2007-07-02,5.5556
2007-07-03,15.7895
2007-07-05,-6.8182
2007-07-09,0.0
2007-07-11,-17.0732
2007-07-16,11.7647
2007-07-17,3.6842
2007-07-18,-13.7056
2007-07-20,29.4118
2007-07-23,-9.0909
2007-07-24,2.5
2007-07-27,2.439
2007-07-30,2.3810000000000002
2007-07-31,2.3256
2007-08-01,2.2727
2007-08-02,0.0
2007-08-03,4.4444
2007-08-06,-6.383
2007-08-09,-9.0909
2007-08-14,0.0
2007-08-15,-1.5
2007-08-17,-13.7056
2007-08-20,-4.7059
2007-08-21,3.0864
2007-08-23,14.9701
2007-08-24,-8.8542
2007-08-28,2.8571
2007-08-29,-2.7778
2007-08-30,-2.8571
2007-08-31,2.9412000000000003
2007-09-04,2.8571
2007-09-05,5.5556
2007-09-10,-5.2632
2007-09-11,0.0
2007-09-21,-5.5556
2007-09-28,47.0588
2007-10-02,-4.0
2007-10-03,4.1667
2007-10-04,-8.0
2007-10-09,0.0
2007-10-11,4.3478
2007-10-12,-6.25
2007-10-15,2.2222
2007-10-18,-13.0435
2007-10-19,-7.5
2007-10-23,-7.5676
2007-10-26,25.731
2007-10-29,-2.3256
2007-10-30,-19.0476
2007-10-31,-29.4118
2007-11-01,15.0
2007-11-02,1.4493
2007-11-05,-7.1429
2007-11-06,-7.6923
2007-11-08,8.3333
2007-11-09,0.0
2007-11-12,15.3846
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,-16.6667
2007-11-19,12.0
2007-11-20,-10.0
2007-11-21,-16.6667
2007-11-27,19.0476
2007-11-29,12.0
2007-11-30,-10.7143
2007-12-03,-4.0
2007-12-04,-10.0
2007-12-05,-16.6667
2007-12-07,33.3333
2007-12-10,-15.8333
2007-12-11,18.8119
2007-12-14,-4.1667
2007-12-19,1.7391
2007-12-26,11.1111
2007-12-31,3.8462
2008-01-07,0.0
2008-01-14,3.7037
2008-01-15,0.0
2008-01-17,0.0
2008-01-22,0.0
2008-01-23,-57.1429
2008-01-24,76.6667
2008-01-28,17.9245
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,8.0
2008-02-01,0.0
2008-02-06,-7.4074
2008-02-12,0.0
2008-02-25,-32.0
2008-02-27,64.7059
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-7.1429
2008-03-04,23.0769
2008-03-10,-18.75
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,-3.8462
2008-03-17,-4.0
2008-03-24,35.8333
2008-03-25,1.227
2008-03-26,-1.2121
2008-03-27,7.362
2008-03-28,0.0
2008-03-31,2.8571
2008-04-02,-0.5556
2008-04-03,0.0
2008-04-04,5.0279
2008-04-07,3.7234
2008-04-08,-23.0769
2008-04-09,-8.6667
2008-04-10,-1.4599
2008-04-11,40.7407
2008-04-14,-1.0526
2008-04-15,-20.2128
2008-04-16,6.6667
2008-04-17,-32.5
2008-04-21,11.1111
2008-04-22,-10.0
2008-04-23,15.7407
2008-04-24,8.0
2008-04-25,0.0
2008-04-28,3.7037
2008-04-29,-7.1429
2008-05-01,-22.3077
2008-05-02,18.8119
2008-05-07,-15.8333
2008-05-14,38.6139
2008-05-20,-9.2857
2008-05-22,-13.3858
2008-06-09,-22.7273
2008-06-17,41.1765
2008-06-20,-11.6667
2008-06-27,8.4906
2008-07-01,8.6957
2008-07-07,0.0
2008-07-14,0.0
2008-07-16,0.0
2008-07-30,0.0
2008-08-14,11.2
2008-08-15,2.1583
2008-08-20,-8.4507
2008-08-22,9.2308
2008-08-25,-1.4085
2008-08-28,0.0
2008-08-29,1.4285999999999999
2008-09-02,5.6338
2008-09-03,-3.3333
2008-09-04,0.0
2008-09-10,-10.3448
2008-09-12,0.0
2008-09-15,-15.3846
2008-09-18,-3.6364
2008-09-19,-0.9434
2008-09-30,0.0
2008-10-01,0.0
2008-10-13,-28.5714
2008-10-17,0.0
2008-10-21,33.3333
2008-10-22,-15.0
2008-10-29,-11.7647
2008-10-30,100.0
2008-11-04,-50.0
2008-11-11,-6.6667
2008-11-13,42.8571
2008-11-17,-20.0
2008-11-19,-6.25
2008-11-20,0.0
2008-11-21,0.0
2008-11-26,-8.0
2008-12-02,-20.2899
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,-23.6364
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,-4.7619
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,-25.0
2008-12-23,0.0
2008-12-26,0.0
2008-12-31,0.0
2009-01-05,0.0
2009-01-06,0.0
2009-01-09,0.0
2009-01-14,0.0
2009-01-20,66.6667
2009-01-21,-60.0
2009-01-23,100.0
2009-01-27,-50.0
2009-02-13,405.0
2009-02-20,-80.198
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-11,0.0
2009-03-16,155.0
2009-04-02,-54.902
2009-04-16,-13.0435
2009-04-17,405.0
2009-04-23,-80.198
2009-05-06,375.0
2009-05-07,0.0
2009-06-10,-1.0526
2009-06-11,-4.2553
2009-06-16,-5.5556
2009-06-19,-1.1764999999999999
2009-06-23,-9.5238
2009-06-26,-2.6316
2009-06-29,1.3514
2009-07-01,-65.3333
2009-07-02,184.6154
2009-07-23,1.3514
2009-07-27,0.0
2009-07-29,-60.0
2009-07-30,146.6667
2009-08-20,-59.4595
2009-08-21,143.3333
2009-08-26,1.3699
2009-08-28,-12.1622
2009-08-31,0.0
2009-09-01,-53.8462
2009-09-02,0.0
2009-09-08,116.6667
2009-09-09,0.0
2009-09-15,0.0
2009-09-17,-53.8462
2009-09-18,216.6667
2009-09-23,0.0
2009-09-24,0.0
2009-09-28,-62.1053
2009-09-29,150.0
2009-10-12,0.0
2009-10-16,-66.6667
2009-10-21,16.6667
2009-10-23,-14.2857
2009-10-27,0.0
2009-10-29,150.0
2009-11-02,0.0
2009-11-10,0.0
2009-11-12,13.3333
2009-11-13,1.1764999999999999
2009-11-18,50.0
2009-11-19,-0.7752
2009-12-11,-21.875
2009-12-18,-15.0
2009-12-22,0.0
2010-01-12,41.1765
2010-01-13,0.0
2010-01-14,-0.8333
2010-01-19,-70.5882
2010-01-21,240.0
2010-02-10,-4.2017
2010-02-19,-38.5965
2010-03-01,-50.0
2010-03-02,220.0
2010-03-08,-73.2143
2010-03-09,266.6667
2010-03-16,-4.5455
2010-03-23,-23.8095
2010-03-30,31.25
2010-03-31,-23.8095
2010-05-03,0.0
2010-05-05,0.0
2010-05-13,36.25
2010-05-17,-8.2569
2010-05-20,-2.0
2010-05-24,0.0
2010-05-27,-67.3469
2010-05-28,209.375
2010-06-04,11.1111
2010-07-06,-65.4545
2010-07-07,157.8947
2010-07-26,12.2449
2010-07-29,0.0
2010-07-30,0.0
2010-08-13,0.0
2010-08-24,0.0
2010-08-26,-27.2727
2010-08-30,-60.0
2010-09-08,0.0
2010-09-13,206.25
2010-10-01,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,-23.4694
2010-10-08,30.6667
2010-10-11,-1.0204
2010-10-12,-79.3814
2010-10-15,0.0
2010-10-18,385.0
2010-10-22,-19.5876
2010-10-25,21.7949
2010-11-04,0.0
2010-11-08,-42.1053
2010-11-18,0.0
2010-11-19,0.0
2010-12-01,56.3636
2010-12-03,-53.4884
2010-12-07,0.0
2010-12-10,-75.0
2010-12-13,250.0
2010-12-17,-71.4286
2010-12-20,0.0
2010-12-21,100.0
2010-12-28,50.0
2010-12-29,33.3333
2010-12-31,0.0
2011-01-03,-50.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-12,0.0
2011-01-24,100.0
2011-01-26,0.0
2011-01-27,-50.0
2011-02-01,100.0
2011-02-10,0.0
2011-02-14,0.0
2011-02-16,87.5
2011-02-22,-1.3333
2011-02-24,0.0
2011-02-25,0.0
2011-03-01,-45.9459
2011-03-03,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-24,87.5
2011-04-05,-40.0
2011-04-06,42.2222
2011-04-26,4.6875
2011-05-04,11.9403
2011-05-06,0.0
2011-05-10,-46.6667
2011-05-11,2.5
2011-05-20,-2.439
2011-06-06,0.0
2011-06-16,75.0
2011-06-22,-21.4286
2011-06-24,0.0
2011-06-28,16.3636
2011-06-30,-51.5625
2011-07-15,125.9522
2011-07-27,-44.2857
2011-07-28,2.5641
2011-07-29,-45.0
2011-08-01,81.8182
2011-08-02,152.5
2011-08-10,-59.4059
2011-08-17,7.3171
2011-08-29,-9.0909
2011-09-13,0.0
2011-09-14,0.0
2011-09-16,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-29,152.5
2011-10-18,-85.1485
2011-10-19,100.0
2011-10-24,0.0
2011-11-02,0.0
2011-11-08,233.3333
2011-11-14,-85.0
2011-11-15,100.0
2011-11-17,0.0
2011-11-28,0.0
2011-12-07,0.0
2011-12-09,0.0
2011-12-16,0.0
2011-12-19,-50.0
2011-12-20,566.6667
2011-12-22,-85.0
2012-01-13,500.0
2012-01-18,-77.7778
2012-01-23,0.0
2012-02-02,-10.0
2012-02-06,-5.5556
2012-02-24,47.0588
2012-02-27,4.0
2012-02-28,0.0
2012-03-02,-34.6154
2012-03-09,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-27,0.0
2012-03-29,0.0
2012-04-17,0.0
2012-04-24,0.0
2012-04-26,67.9412
2012-04-30,-40.4553
2012-05-10,200.0
2012-05-22,-49.0196
2012-05-24,-53.8462
2012-06-05,-58.3333
2012-06-07,1900.0
2012-06-13,-95.0
2012-06-20,146.0
2012-06-21,-67.4797
2012-06-25,-24.6875
2012-06-26,0.0
2012-07-10,0.0
2012-07-12,0.0
2012-07-19,32.7801
2012-07-20,-24.6875
2012-08-01,-0.4149
2012-08-09,0.4167
2012-08-10,0.0
2012-08-16,0.0
2012-08-21,0.0
2012-09-05,24.4813
2012-09-20,0.0
2012-09-26,16.5
2012-09-27,83.1187
2012-09-28,-45.3906
2012-10-02,0.0
2012-10-03,0.0
2012-10-08,0.0
2012-10-18,0.0
2012-10-22,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-11-15,-1.8598
2012-12-13,-51.0204
2012-12-14,0.0
2013-01-09,614.2857
2013-01-14,0.0
2013-01-17,-66.125
2013-01-31,96.802
2013-02-04,0.0
2013-02-06,-75.0
2013-02-07,0.0
2013-02-11,64.75
2013-02-12,-39.302
2013-02-19,0.0
2013-02-20,0.0
2013-03-04,0.0
2013-03-07,0.0
2013-03-21,0.0
2013-03-28,300.0
2013-04-09,-75.0
2013-04-10,300.0
2013-04-17,-75.0
2013-05-13,-15.5
2013-05-15,0.0
2013-05-20,18.3432
2013-06-03,300.0
2013-06-04,-52.0
2013-06-05,-53.9063
2013-06-14,-54.8023
2013-06-24,0.0
2013-07-24,0.0
2013-08-02,0.0
2013-08-07,10.0
2013-09-03,0.0
2013-09-11,-9.0909
2013-09-12,10.0
2013-09-27,-9.0909
2013-10-11,0.0
2013-10-28,0.0
2013-11-08,0.0
2013-11-15,0.0
2013-11-18,26.25
2013-12-05,612.8713
2013-12-06,-87.5694
2013-12-09,329.0503
2013-12-11,-79.1667
2013-12-16,100.0
2013-12-17,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,100.0
2013-12-30,-61.25
2013-12-31,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-17,151.6129
2014-01-22,-68.75
2014-01-23,23.0769
2014-01-28,0.0
2014-02-04,0.0
2014-02-12,0.0
2014-02-14,0.0
2014-03-17,0.0
2014-03-20,0.0
2014-03-24,91.25
2014-03-25,-47.7124
2014-04-22,0.0
2014-05-15,0.0
2014-05-22,0.0
2014-06-11,0.0
2014-06-13,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-06-30,0.0
2014-07-16,22.5
2014-07-22,-12.9252
2014-07-24,0.0
2014-07-29,0.0
2014-08-04,0.0
2014-08-12,0.0
2014-08-15,0.0
2014-09-03,25.0
2014-09-15,-20.0
2014-10-09,-6.25
2014-10-15,346.6667
2014-10-16,-47.7612
2014-10-17,40.0
2014-10-20,-48.9796
2014-10-21,0.5
2014-10-22,59.204
2014-10-23,0.0
2014-10-24,-0.3125
2014-10-27,25.3918
2014-10-31,0.0
2014-11-03,0.0
2014-11-06,-40.0
2014-11-07,15.625
2014-11-12,-36.5766
2014-11-14,-47.7273
2014-11-17,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-12-01,-1.087
2014-12-02,0.0
2014-12-04,0.0
2014-12-08,1.0989
2014-12-09,0.0
2014-12-15,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-30,1.087
2015-01-02,0.0
2015-01-05,-2.1505
2015-01-07,1.0989
2015-01-21,1.087
2015-02-10,-38.7097
2015-03-03,96.4912
2015-03-06,-10.7143
2015-03-24,-44.0
2015-04-14,100.0
2015-04-15,-50.0
2015-04-24,0.0
2015-04-27,7.1429
2015-06-25,0.0
2015-07-08,0.0
2015-07-17,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-14,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-09-02,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-18,-6.6667
2015-10-19,1.7856999999999998
2015-10-26,122.807
2015-10-29,-37.0079
2015-11-05,0.0
2015-11-17,-20.0
2015-11-23,0.0
2015-12-23,-10.1563
2015-12-28,0.0
2015-12-30,1.7391
2015-12-31,0.0
2016-01-06,91.453
2016-01-11,-47.3214
2016-01-22,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-22,8.4746
2016-03-14,87.5
2016-03-15,-17.9167
2016-03-16,-18.7817
2016-04-11,0.0
2016-05-13,-38.75
2016-05-20,16.3265
2016-06-02,-14.0351
2016-06-21,0.0
2016-06-23,0.0
2016-06-27,0.0
2016-07-01,0.0
2016-07-19,0.0
2016-07-21,0.0
2016-07-25,0.0
2016-08-18,1.0204
2016-09-23,0.0
2016-10-26,0.0
2016-11-08,0.0
2016-11-10,0.0
2016-12-09,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-27,-1.0101
2016-12-29,0.0
2016-12-30,0.0
2017-03-02,63.2653
2017-03-06,100.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-21,0.0
2017-03-27,0.0
2017-03-30,0.0
2017-04-13,0.0
2017-04-20,0.0
2017-04-24,0.625
2017-05-15,272.6708
2017-05-16,-33.3333
2017-05-17,10.0
2017-05-18,45.4545
2017-05-19,-25.5469
2017-05-22,1.5739999999999998
2017-05-23,-32.2314
2017-05-24,-2.439
2017-05-25,5.7813
2017-05-26,-21.7134
2017-05-30,-73.3962
2017-05-31,365.2482
2017-06-02,0.1524
2017-06-07,-2.5875
2017-06-13,-74.75
2017-06-14,0.0
2017-06-16,0.0
2017-06-21,0.0
2017-06-28,137.4752
2017-07-06,-58.3073
2017-07-10,154.0
2017-07-11,-60.6299
2017-07-24,55.0
2017-07-27,0.0
2017-07-28,70.9677
2017-08-04,-41.5094
2017-08-16,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-30,0.0
2017-09-05,0.0
2017-09-06,246.7742
2017-09-08,-2.3256
2017-09-14,-28.0952
2017-09-15,-58.9404
2017-09-19,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,66.0323
2017-09-27,-39.7707
2017-10-10,0.0
2017-10-11,29.0323
2017-10-13,-90.0
2017-10-27,400.0
2017-11-17,450.0
2017-11-20,-81.8182
2017-12-05,0.0
2017-12-14,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-27,0.0
2017-12-28,-40.0
2018-02-07,-48.3333
2018-03-13,222.5806
2018-04-06,0.0
2018-04-10,0.0
2018-04-25,-89.0
2018-04-26,809.0909
2018-05-01,-40.0
2018-05-02,150.0
2018-05-03,100.0
2018-05-04,0.0
2018-05-07,-66.6667
2018-05-08,0.0
2018-05-17,0.0
2018-05-18,5.0
2018-05-22,-4.7619
2018-06-07,175.0
2018-06-19,-45.4545
2018-07-10,-33.3333
2018-07-23,0.0
2018-07-24,-40.0
2018-08-02,0.0
2018-08-07,15.0
2018-08-17,-13.0435
2018-08-27,0.0
2018-08-30,0.0
2018-09-25,0.0
2018-10-10,0.0
2018-10-17,0.0
2018-11-14,-11.6667
2018-12-03,3.7736
2019-01-04,0.0
2019-01-11,40.9091
2019-01-16,-28.5161
2019-01-30,-0.722
2019-02-04,4.0909
2019-02-11,74.6725
2019-02-12,-45.0
2019-04-02,263.6364
2019-04-03,135.0
2019-05-13,-36.1702
2019-05-20,-33.3333
2019-05-22,-50.0
2019-05-29,0.0
2019-06-18,53.45
2019-06-21,-1.5966
2019-06-27,0.0
2019-08-05,0.0
2019-08-06,2.649
2019-08-29,-26.7097
2019-10-23,-11.9718
2019-10-24,-20.0
2019-10-28,0.0
2019-11-01,93.75
2019-11-04,-48.3871
2019-11-13,212.5
2019-11-15,60.0
2019-11-18,-12.5
2019-11-27,-42.8571
2019-11-29,50.0
2019-12-06,-50.0
2019-12-09,8.0
2019-12-11,270.3704
2019-12-12,0.0
2019-12-13,83.3333
2019-12-16,-36.3636
2019-12-18,42.8571
2019-12-19,-30.0
2019-12-20,68.5714
2019-12-23,-40.678
2019-12-24,0.0
2019-12-26,28.5714
2019-12-27,-30.5556
2019-12-31,37.6
2020-01-02,-53.4884
2020-01-03,-35.0
2020-01-06,-3.8462
2020-01-13,76.0
2020-01-14,0.0
2020-01-15,-20.4545
2020-02-03,-54.2857
2020-02-07,-6.25
2020-02-10,0.6667
2020-02-13,-0.6623
2020-02-25,-26.6667
2020-03-05,0.0
2020-03-10,0.9091
2020-03-16,-0.9009
2020-03-18,0.9091
2020-04-20,-0.9009
2020-05-05,18.1818
2020-05-06,15.3846
2020-05-12,0.0
2020-05-14,0.0
2020-05-19,0.0
2020-05-20,6.6667
2020-06-01,-31.25
2020-06-04,-44.5455
2020-07-02,0.0
2020-07-08,0.0
2020-07-20,211.4754
2020-07-23,0.0
2020-07-28,-5.2632
2020-07-29,0.0
