ticker,SCNG US Equity
2006-02-09,0.9524
2006-02-10,-5.6604
2006-02-13,-3.0
2006-02-14,0.0
2006-02-15,-7.2165
2006-02-16,-11.1111
2006-02-17,-6.25
2006-02-21,0.0
2006-02-22,-8.0
2006-02-23,21.7391
2006-02-24,4.7619
2006-02-27,2.2727
2006-02-28,5.5556
2006-03-01,2.1053
2006-03-02,9.2784
2006-03-03,-4.717
2006-03-06,0.0
2006-03-07,-2.9703
2006-03-08,2.0408
2006-03-09,-2.0
2006-03-10,0.0
2006-03-13,1.0204
2006-03-14,14.1414
2006-03-15,14.1593
2006-03-16,14.7287
2006-03-17,7.4324
2006-03-20,12.5786
2006-03-21,1.1173
2006-03-22,-3.3149
2006-03-23,5.1429
2006-03-24,22.2826
2006-03-27,22.2222
2006-03-28,-18.1818
2006-03-29,5.3333
2006-03-30,3.3755
2006-03-31,7.3469
2006-04-03,-15.2091
2006-04-04,-11.2108
2006-04-05,13.6364
2006-04-06,4.8889
2006-04-07,7.6271
2006-04-10,4.3307
2006-04-11,3.7736
2006-04-12,-4.3636
2006-04-13,-3.0418
2006-04-17,4.3137
2006-04-18,-6.391
2006-04-19,-3.2129
2006-04-20,-4.1494
2006-04-21,5.1948
2006-04-24,4.9383
2006-04-25,18.8235
2006-04-26,20.462
2006-04-27,9.0411
2006-04-28,-11.5578
2006-05-01,8.2386
2006-05-02,12.8609
2006-05-03,2.3256
2006-05-04,-6.3636
2006-05-05,6.7961
2006-05-08,10.2273
2006-05-09,15.4639
2006-05-10,20.5357
2006-05-11,-10.0741
2006-05-12,-11.8616
2006-05-15,-17.9439
2006-05-16,15.0342
2006-05-17,-4.3564
2006-05-18,-9.3168
2006-05-19,-6.3927
2006-05-22,-14.1463
2006-05-23,-8.5227
2006-05-24,3.4161
2006-05-25,2.1021
2006-05-26,-4.7059
2006-05-30,-1.2346
2006-05-31,-8.75
2006-06-01,-9.2466
2006-06-02,-5.283
2006-06-05,7.5697
2006-06-06,-1.1111
2006-06-07,-2.6217
2006-06-08,-4.2308
2006-06-09,-4.8193
2006-06-12,-12.2363
2006-06-13,-0.9615
2006-06-14,-0.4854
2006-06-15,7.8049
2006-06-16,9.9548
2006-06-19,18.5185
2006-06-20,-1.7361
2006-06-21,-5.3004
2006-06-22,2.6119
2006-06-23,5.4545
2006-06-26,3.4483
2006-06-27,-3.6667
2006-06-28,-4.1522
2006-06-29,4.3321
2006-06-30,1.0381
2006-07-03,2.3973
2006-07-05,3.01
2006-07-06,-0.3247
2006-07-07,-3.9088000000000003
2006-07-10,-3.7288
2006-07-11,-6.6901
2006-07-12,-2.6414999999999997
2006-07-13,-3.4884
2006-07-14,2.4096
2006-07-17,2.7451
2006-07-18,6.8702
2006-07-19,11.7857
2006-07-20,16.9329
2006-07-21,-6.8306000000000004
2006-07-24,-6.4516
2006-07-25,-8.4639
2006-07-26,3.4247
2006-07-27,5.9603
2006-07-28,3.75
2006-07-31,-6.0241
2006-08-01,2.5641
2006-08-02,0.3125
2006-08-03,-0.3115
2006-08-04,0.9375
2006-08-07,3.7152
2006-08-08,-2.0896
2006-08-09,0.0
2006-08-10,1.5244
2006-08-11,-1.2012
2006-08-14,-2.7356
2006-08-15,0.0
2006-08-16,-4.375
2006-08-17,-2.9412000000000003
2006-08-18,0.0
2006-08-21,-1.0101
2006-08-22,-6.4626
2006-08-23,-3.6364
2006-08-24,1.8868
2006-08-25,-0.7407
2006-08-28,-6.3433
2006-08-29,9.5618
2006-08-30,-1.8182
2006-08-31,0.0
2006-09-01,0.7407
2006-09-05,-7.3529
2006-09-06,-0.7937
2006-09-07,2.0
2006-09-08,-1.9607999999999999
2006-09-11,-4.0
2006-09-12,1.25
2006-09-13,-0.823
2006-09-14,-3.7344
2006-09-15,2.1552
2006-09-18,0.0
2006-09-19,-0.8439
2006-09-20,-7.6596
2006-09-21,7.8341
2006-09-22,0.4274
2006-09-25,-5.9574
2006-09-26,1.81
2006-09-27,3.1111
2006-09-28,-0.8621
2006-09-29,1.7391
2006-10-02,-3.8462
2006-10-03,-4.4444
2006-10-04,-7.4419
2006-10-05,-4.0201
2006-10-06,-5.7592
2006-10-09,-13.8889
2006-10-10,1.9355
2006-10-11,17.7215
2006-10-12,20.9677
2006-10-13,1.3389
2006-10-16,-1.3212
2006-10-17,-7.1111
2006-10-18,-1.9139
2006-10-19,2.439
2006-10-20,5.2381
2006-10-23,-4.9774
2006-10-24,2.8571
2006-10-25,-2.3148
2006-10-26,-0.4739
2006-10-27,-1.9048
2006-10-30,-7.2816
2006-10-31,-2.0942
2006-11-01,-5.8824
2006-11-02,5.6818
2006-11-03,-3.7634
2006-11-06,2.2346
2006-11-07,2.7321999999999997
2006-11-08,9.0426
2006-11-09,5.3659
2006-11-10,-0.463
2006-11-13,-2.5581
2006-11-14,-5.0119
2006-11-15,-3.0151
2006-11-16,-1.5544
2006-11-17,-5.0
2006-11-20,-2.4931
2006-11-21,4.5455
2006-11-22,8.1522
2006-11-24,4.0201
2006-11-27,-8.6957
2006-11-28,1.5873
2006-11-29,0.0
2006-11-30,-4.1667
2006-12-01,-2.1739
2006-12-04,0.0
2006-12-05,-2.2222
2006-12-06,-0.5682
2006-12-07,0.5714
2006-12-08,-1.7045
2006-12-11,0.578
2006-12-12,-2.8736
2006-12-13,-1.1834
2006-12-14,1.7964
2006-12-15,-1.1764999999999999
2006-12-18,-6.5476
2006-12-19,-12.1019
2006-12-20,10.1449
2006-12-21,-5.9211
2006-12-22,0.6993
2006-12-26,-4.1667
2006-12-27,-6.5217
2006-12-28,-1.5504
2006-12-29,-14.9606
2007-01-03,-12.037
2007-01-04,-16.8421
2007-01-05,-18.9873
2007-01-08,2.3438
2007-01-09,5.3435
2007-01-10,-5.7971
2007-01-11,-6.1538
2007-01-12,12.7049
2007-01-16,17.8182
2007-01-17,-16.0494
2007-01-18,1.4706000000000001
2007-01-19,-5.7971
2007-01-22,6.1538
2007-01-23,15.942
2007-01-24,-18.75
2007-01-25,-13.8462
2007-01-26,10.5357
2007-01-29,-7.916
2007-01-30,0.0
2007-01-31,-2.6316
2007-02-01,0.9009
2007-02-02,3.5714
2007-02-05,2.5862
2007-02-06,-11.7647
2007-02-07,0.0
2007-02-08,-0.9524
2007-02-09,-1.9231
2007-02-12,1.9607999999999999
2007-02-13,-2.8846
2007-02-14,-14.8515
2007-02-15,1.1628
2007-02-16,3.4483
2007-02-20,2.2222
2007-02-21,-2.2011
2007-02-22,-4.4179
2007-02-23,-9.3023
2007-02-26,-5.1282
2007-02-27,-2.7027
2007-02-28,25.0
2007-03-01,2.2222
2007-03-02,-6.5217
2007-03-05,-2.3256
2007-03-06,0.0
2007-03-07,7.1429
2007-03-08,2.2222
2007-03-09,2.1739
2007-03-12,-6.383
2007-03-13,1.1364
2007-03-14,-5.618
2007-03-15,0.0
2007-03-16,-2.3810000000000002
2007-03-19,-4.878
2007-03-20,-3.8462
2007-03-21,-6.6667
2007-03-22,2.25
2007-03-23,-0.2445
2007-03-26,6.4426
2007-03-27,5.2632
2007-03-28,0.0
2007-03-29,1.25
2007-03-30,1.2346
2007-04-02,-2.439
2007-04-03,5.0
2007-04-04,-2.3810000000000002
2007-04-05,2.439
2007-04-09,-2.3810000000000002
2007-04-10,-1.2195
2007-04-11,-3.7037
2007-04-12,1.2821
2007-04-13,1.2658
2007-04-16,-2.5
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,2.5641
2007-04-20,0.0
2007-04-23,-7.5
2007-04-24,-5.4054
2007-04-25,2.8571
2007-04-26,5.5556
2007-04-27,-2.6316
2007-04-30,-5.4054
2007-05-01,0.0
2007-05-02,2.0
2007-05-03,0.5602
2007-05-04,-5.2925
2007-05-07,-1.4706000000000001
2007-05-08,1.4925
2007-05-09,0.0
2007-05-10,-2.9412000000000003
2007-05-11,0.0
2007-05-14,-6.0606
2007-05-15,-12.9032
2007-05-16,-3.7037
2007-05-17,-5.7692
2007-05-18,14.2857
2007-05-21,-7.1429
2007-05-22,-19.2308
2007-05-23,21.4286
2007-05-24,-1.9607999999999999
2007-05-25,-8.0
2007-05-29,0.0
2007-05-30,-8.2609
2007-05-31,-0.4739
2007-06-01,-4.7619
2007-06-04,-10.0
2007-06-05,-11.6667
2007-06-06,-11.9497
2007-06-07,5.3571
2007-06-08,0.339
2007-06-11,-12.1622
2007-06-12,-3.8462
2007-06-13,-20.0
2007-06-14,64.0
2007-06-15,64.6341
2007-06-18,-25.9259
2007-06-19,-2.5
2007-06-20,2.5641
2007-06-21,-10.0
2007-06-22,-12.7778
2007-06-25,20.3822
2007-06-26,7.9365
2007-06-27,2.9412000000000003
2007-06-28,-9.5238
2007-06-29,2.6316
2007-07-02,-7.6923
2007-07-03,-2.7778
2007-07-05,-14.2857
2007-07-06,0.0
2007-07-09,-6.6667
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,-15.7143
2007-07-13,-11.0169
2007-07-16,-30.4762
2007-07-17,-4.1096
2007-07-18,-10.0
2007-07-19,26.9841
2007-07-20,-12.5
2007-07-23,-7.1429
2007-07-24,7.6923
2007-07-25,-7.1429
2007-07-26,-10.7692
2007-07-27,-1.7241
2007-07-30,0.8772
2007-07-31,2.6087
2007-08-01,13.5593
2007-08-02,-2.9851
2007-08-03,-6.1538
2007-08-06,-11.4754
2007-08-07,3.7037
2007-08-08,-5.3571
2007-08-09,10.3774
2007-08-10,-5.9829
2007-08-13,7.2727
2007-08-14,-6.7797
2007-08-15,0.0
2007-08-16,-7.2727
2007-08-17,3.9215999999999998
2007-08-20,9.1981
2007-08-21,1.9438
2007-08-22,10.1695
2007-08-23,0.0
2007-08-24,27.6923
2007-08-27,-3.6145
2007-08-28,-25.0
2007-08-29,8.3333
2007-08-30,0.0
2007-08-31,24.6154
2007-09-04,-14.8148
2007-09-05,-5.7971
2007-09-06,6.1538
2007-09-07,-5.7971
2007-09-10,-3.0769
2007-09-11,1.5873
2007-09-12,-6.25
2007-09-13,1.6667
2007-09-14,-1.6393
2007-09-17,-6.6667
2007-09-18,-1.7856999999999998
2007-09-19,-1.8182
2007-09-20,-7.0602
2007-09-21,-2.3661
2007-09-24,-4.0816
2007-09-25,-6.383
2007-09-26,-9.0909
2007-09-27,0.0
2007-09-28,12.5
2007-10-01,22.2222
2007-10-02,-9.0909
2007-10-03,-4.0
2007-10-04,7.2917
2007-10-05,-6.7961
2007-10-08,-2.0833
2007-10-09,-12.766
2007-10-10,21.9512
2007-10-11,4.0
2007-10-12,-11.538499999999999
2007-10-15,13.0435
2007-10-16,-9.6154
2007-10-17,-10.6383
2007-10-18,2.3810000000000002
2007-10-19,-2.3256
2007-10-22,-4.7619
2007-10-23,7.5
2007-10-24,2.3256
2007-10-25,-4.5455
2007-10-26,11.9048
2007-10-29,17.0213
2007-10-30,-7.0455
2007-10-31,7.5795
2007-11-01,-12.7273
2007-11-02,21.875
2007-11-05,-21.3675
2007-11-06,-6.5217
2007-11-07,-2.3256
2007-11-08,1.1905000000000001
2007-11-09,-1.1764999999999999
2007-11-12,0.0
2007-11-13,4.7619
2007-11-14,6.8182
2007-11-15,-10.6383
2007-11-16,102.381
2007-11-19,-16.4706
2007-11-20,-23.9437
2007-11-21,55.5556
2007-11-23,13.0952
2007-11-26,-18.947400000000002
2007-11-27,-6.4935
2007-11-28,18.0556
2007-11-29,-16.4706
2007-11-30,-1.4085
2007-12-03,-11.4286
2007-12-04,-1.6129
2007-12-05,4.918
2007-12-06,-3.125
2007-12-07,3.2258
2007-12-10,-10.9375
2007-12-11,14.0351
2007-12-12,-4.6154
2007-12-13,-9.6774
2007-12-14,-5.3571
2007-12-17,6.6038
2007-12-18,-7.7434
2007-12-19,-2.1583
2007-12-20,-9.8039
2007-12-21,-2.1739
2007-12-24,11.1111
2007-12-26,-6.0
2007-12-27,-6.383
2007-12-28,11.3636
2007-12-31,-8.1633
2008-01-02,-4.4444
2008-01-03,34.8837
2008-01-04,6.8966
2008-01-07,-1.6129
2008-01-08,-3.2787
2008-01-09,-18.6441
2008-01-10,-4.1667
2008-01-11,-2.1739
2008-01-14,2.2222
2008-01-15,-2.1739
2008-01-16,0.0
2008-01-17,-2.2222
2008-01-18,-4.5455
2008-01-22,-2.3810000000000002
2008-01-23,-2.439
2008-01-24,-2.5
2008-01-25,0.0
2008-01-28,-5.1282
2008-01-29,5.4054
2008-01-30,17.9487
2008-01-31,-8.6957
2008-02-01,0.0
2008-02-04,-1.1905000000000001
2008-02-05,-3.6145
2008-02-06,5.0
2008-02-07,-4.7619
2008-02-08,5.0
2008-02-11,-2.3810000000000002
2008-02-12,-2.439
2008-02-13,0.0
2008-02-14,10.0
2008-02-15,-13.6364
2008-02-19,2.6316
2008-02-20,2.5641
2008-02-21,-5.0
2008-02-22,7.8947
2008-02-25,-4.878
2008-02-26,2.5641
2008-02-27,-7.5
2008-02-28,8.1081
2008-02-29,0.0
2008-03-03,-5.0
2008-03-04,-5.2632
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,-13.8889
2008-03-11,0.0
2008-03-12,9.6774
2008-03-13,-0.3676
2008-03-14,0.369
2008-03-17,-5.8824
2008-03-18,0.0
2008-03-19,12.5
2008-03-20,8.3333
2008-03-24,8.9744
2008-03-25,-8.2353
2008-03-26,-3.8462
2008-03-27,-4.0
2008-03-28,0.0
2008-03-31,-5.5556
2008-04-01,-11.3971
2008-04-02,0.0
2008-04-03,-0.4149
2008-04-04,-3.3333
2008-04-07,3.4483
2008-04-08,-6.6667
2008-04-09,0.0
2008-04-10,-3.5714
2008-04-11,7.4074
2008-04-14,-10.3448
2008-04-15,7.6923
2008-04-16,-3.5714
2008-04-17,-3.7037
2008-04-18,0.0
2008-04-21,3.8462
2008-04-22,0.0
2008-04-23,-3.7037
2008-04-24,-3.8462
2008-04-25,-16.0
2008-04-28,13.6905
2008-04-29,-16.2304
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,5.0
2008-05-05,-19.0476
2008-05-06,-11.7647
2008-05-07,0.0
2008-05-08,6.6667
2008-05-09,-6.25
2008-05-12,0.8333
2008-05-13,4.9587
2008-05-14,7.0866
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,29.4118
2008-05-20,13.0682
2008-05-21,17.0854
2008-05-22,30.4721
2008-05-23,2.6316
2008-05-27,23.0769
2008-05-28,6.25
2008-05-29,-41.1765
2008-05-30,16.6667
2008-06-02,11.4286
2008-06-03,-15.3846
2008-06-04,-12.1212
2008-06-05,-6.8966
2008-06-06,11.1111
2008-06-09,33.3333
2008-06-10,-30.0
2008-06-11,-10.7143
2008-06-12,-8.0
2008-06-13,0.0
2008-06-16,-4.3478
2008-06-17,-4.5455
2008-06-18,9.5238
2008-06-19,4.3478
2008-06-20,-4.1667
2008-06-23,8.6957
2008-06-24,-4.0
2008-06-25,4.1667
2008-06-26,20.0
2008-06-27,-10.0
2008-06-30,7.4074
2008-07-01,-10.3448
2008-07-02,-11.538499999999999
2008-07-03,0.0
2008-07-07,-17.3913
2008-07-08,0.0
2008-07-09,5.2632
2008-07-10,-10.0
2008-07-11,-15.625
2008-07-14,-1.2346
2008-07-15,6.6667
2008-07-16,-9.375
2008-07-17,-10.3448
2008-07-18,-7.6923
2008-07-21,0.0
2008-07-22,-8.3333
2008-07-23,9.0909
2008-07-24,16.6667
2008-07-25,7.1429
2008-07-28,-32.0833
2008-07-29,7.9755
2008-07-30,-2.8409
2008-07-31,-15.7895
2008-08-01,11.1111
2008-08-04,-1.875
2008-08-05,-8.2803
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,11.1111
2008-08-11,-30.0
2008-08-12,0.0
2008-08-13,14.2857
2008-08-14,-6.25
2008-08-15,-15.0
2008-08-18,-18.6275
2008-08-19,2.4096
2008-08-20,0.0
2008-08-21,12.9412
2008-08-22,3.125
2008-08-25,-16.1616
2008-08-26,-3.6145
2008-08-27,0.0
2008-08-28,10.0
2008-08-29,0.0
2008-09-02,14.7727
2008-09-03,-4.9505
2008-09-04,-14.5833
2008-09-05,7.3171
2008-09-08,-12.5
2008-09-09,3.8961
2008-09-10,3.75
2008-09-11,2.4096
2008-09-12,-5.8824
2008-09-15,-20.0
2008-09-16,21.875
2008-09-17,-17.9487
2008-09-18,9.375
2008-09-19,-20.0
2008-09-22,0.0
2008-09-23,14.2857
2008-09-24,0.0
2008-09-25,-15.625
2008-09-26,27.7778
2008-09-29,15.942
2008-09-30,-20.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,-25.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,33.3333
2008-10-09,-4.6875
2008-10-10,-21.3115
2008-10-13,0.0
2008-10-14,27.0833
2008-10-15,0.0
2008-10-16,-47.541
2008-10-17,18.75
2008-10-20,-15.7895
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,-15.625
2008-10-24,18.5185
2008-10-27,0.0
2008-10-28,-18.75
2008-10-29,3.8462
2008-10-30,-3.7037
2008-10-31,0.0
2008-11-03,3.8462
2008-11-04,11.1111
2008-11-05,53.3333
2008-11-06,21.7391
2008-11-07,108.9286
2008-11-10,-31.6239
2008-11-11,0.0
2008-11-12,-20.0
2008-11-13,0.0
2008-11-14,20.3125
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,-19.4805
2008-11-20,3.2258
2008-11-21,0.0
2008-11-24,15.625
2008-11-25,-24.3243
2008-11-26,0.0
2008-11-28,28.5714
2008-12-01,-2.7778
2008-12-02,-4.2857
2008-12-03,-16.4179
2008-12-04,8.9286
2008-12-05,4.918
2008-12-08,-12.5
2008-12-09,-14.2857
2008-12-10,4.1667
2008-12-11,6.0
2008-12-12,-5.6604
2008-12-15,-10.0
2008-12-16,2.2222
2008-12-17,-8.6957
2008-12-18,-4.7619
2008-12-19,0.0
2008-12-22,7.5
2008-12-23,-6.9767
2008-12-24,0.0
2008-12-26,-20.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,40.625
2009-01-02,6.6667
2009-01-05,0.0
2009-01-06,10.4167
2009-01-07,-5.6604
2009-01-08,-4.0
2009-01-09,-10.4167
2009-01-12,11.6279
2009-01-13,-16.6667
2009-01-14,-12.5
2009-01-15,20.0
2009-01-16,59.5238
2009-01-20,-23.8806
2009-01-21,0.0
2009-01-22,25.4902
2009-01-23,-25.0
2009-01-26,0.0
2009-01-27,10.4167
2009-01-28,15.0943
2009-01-29,-16.3934
2009-01-30,-5.8824
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,-4.1667
2009-02-05,-17.3913
2009-02-06,10.526299999999999
2009-02-09,21.4286
2009-02-10,-5.8824
2009-02-11,10.4167
2009-02-12,1.8868
2009-02-13,0.0
2009-02-17,-7.4074
2009-02-18,-8.0
2009-02-19,-13.0435
2009-02-20,-12.5
2009-02-23,-14.2857
2009-02-24,33.3333
2009-02-25,0.0
2009-02-26,-12.5
2009-02-27,-8.5714
2009-03-02,0.0
2009-03-03,-15.625
2009-03-04,11.1111
2009-03-05,-3.3333
2009-03-06,3.4483
2009-03-09,-10.0
2009-03-10,-11.1111
2009-03-11,-12.5
2009-03-12,-9.5238
2009-03-13,-31.5789
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,-38.4615
2009-03-19,37.5
2009-03-20,63.6364
2009-03-23,5.5556
2009-03-24,-26.3158
2009-03-25,-7.1429
2009-03-26,-38.4615
2009-03-27,37.5
2009-03-30,18.1818
2009-03-31,-23.0769
2009-04-01,10.0
2009-04-02,0.0
2009-04-03,-9.0909
2009-04-06,-40.0
2009-04-07,33.3333
2009-04-08,-25.0
2009-04-09,0.0
2009-04-13,-16.6667
2009-04-14,0.0
2009-04-15,60.0
2009-04-16,25.0
2009-04-17,0.0
2009-04-20,-40.0
2009-04-21,33.3333
2009-04-22,0.0
2009-04-23,-25.0
2009-04-24,0.0
2009-04-27,-16.6667
2009-04-28,20.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,-16.6667
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,20.0
2009-05-19,33.3333
2009-05-20,-25.0
2009-05-21,33.3333
2009-05-22,-25.0
2009-05-26,33.3333
2009-05-27,-25.0
2009-05-28,0.0
2009-05-29,33.3333
2009-06-01,-25.0
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,33.3333
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,-25.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,-16.6667
2009-06-19,0.0
2009-06-22,9500.0
2009-06-23,0.0
2009-06-24,-98.9583
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,6300.0
2009-07-09,-99.0625
2009-07-10,10566.6667
2009-07-15,-25.0
2009-07-16,-33.3333
2009-07-23,50.0
2009-07-27,0.0
2009-07-29,33.3333
2009-07-30,25.0
2009-08-03,10.0
2009-08-04,-27.2727
2009-08-05,0.0
2009-08-06,0.0
2009-08-10,0.0
2009-08-14,0.0
2009-08-17,-50.0
2009-08-18,-30.0
2009-08-20,-28.5714
2009-08-28,200.0
2009-08-31,-33.3333
2009-09-01,-50.0
2009-09-02,200.0
2009-09-04,-46.6667
2009-09-09,12.5
2009-09-11,66.6667
2009-09-15,0.0
2009-09-18,0.0
2009-09-22,133.3333
2009-09-23,14.2857
2009-09-24,-12.5
2009-09-28,-14.2857
2009-09-29,-50.0
2009-10-01,6.6667
2009-10-06,0.0
2009-10-09,25.0
2009-10-13,0.0
2009-10-22,-25.0
2009-11-10,6.6667
2009-11-11,-6.25
2009-11-19,-33.3333
2009-11-20,0.0
2009-11-27,-99.6667
2009-11-30,150.0
2009-12-01,-20.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,-37.5
2009-12-07,-28.0
2009-12-08,0.0
2009-12-09,11.1111
2009-12-10,5.0
2009-12-11,28.5714
2009-12-14,-3.7037
2009-12-15,-37.7404
2009-12-16,-15.8301
2009-12-17,-0.9174
2009-12-18,-10.1852
2009-12-21,-5.1546
2009-12-22,0.0
2009-12-23,47.8261
2009-12-24,-1.1029
2009-12-28,-1.8587
2009-12-29,-23.1061
2009-12-30,-6.8966
2009-12-31,-32.2751
2010-01-04,18.75
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,-12.5
2010-01-11,-2.2556
2010-01-12,8.461500000000001
2010-01-13,-9.2199
2010-01-14,-12.5
2010-01-15,0.0
2010-01-19,1.7856999999999998
2010-01-20,-13.1579
2010-01-21,-8.0808
2010-01-22,-31.8681
2010-01-25,-12.9032
2010-01-26,51.8519
2010-01-27,-4.878
2010-01-28,-14.1026
2010-01-29,16.4179
2010-02-01,2.5641
2010-02-02,137.5
2010-02-03,-28.4211
2010-02-04,-15.4412
2010-02-05,-27.8261
2010-02-08,-3.6145
2010-02-09,3.75
2010-02-10,6.0241
2010-02-11,9.0909
2010-02-12,-10.4167
2010-02-16,-6.9767
2010-02-17,-20.0
2010-02-18,-15.625
2010-02-19,14.8148
2010-02-22,16.129
2010-02-23,-22.2222
2010-02-24,-14.2857
2010-02-25,4.1667
2010-02-26,-8.0
2010-03-01,17.3913
2010-03-02,-1.8519
2010-03-03,-13.2075
2010-03-04,-6.5217
2010-03-05,-18.6047
2010-03-08,14.2857
2010-03-09,0.0
2010-03-10,5.0
2010-03-11,0.0
2010-03-12,-11.9048
2010-03-15,-13.5135
2010-03-16,-9.375
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,-6.8966
2010-03-22,-3.7037
2010-03-23,-7.6923
2010-03-24,-12.5
2010-03-25,-9.5238
2010-03-26,-5.2632
2010-03-29,-11.1111
2010-03-30,-18.75
2010-03-31,-23.0769
2010-04-01,30.0
2010-04-05,23.0769
2010-04-06,-12.5
2010-04-07,-7.1429
2010-04-08,0.0
2010-04-09,-15.3846
2010-04-12,-9.0909
2010-04-13,-20.0
2010-04-14,25.0
2010-04-15,-40.0
2010-04-16,0.0
2010-04-19,-16.6667
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,-40.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,66.6667
2010-05-07,-40.0
2010-05-12,0.0
2010-05-17,1553.3333
2010-05-19,0.0
2010-05-20,-95.9677
2010-06-09,5500.0
2010-06-11,-28.5714
2010-06-16,660.0
2010-06-18,-50.0
2010-06-23,-47.3684
2010-06-24,0.0
2010-06-25,-27.0
2010-06-30,-1.3699
2010-07-12,247.2222
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,380.0
2010-07-16,-58.3333
2010-07-19,-40.0
2010-07-20,-16.6667
2010-07-21,-8.0
2010-07-22,-65.2174
2010-07-23,125.0
2010-07-26,94.4444
2010-07-27,0.0
2010-07-29,-8.5714
2010-07-30,-6.25
2010-08-02,-33.3333
2010-08-03,0.0
2010-08-05,0.0
2010-08-09,-40.0
2010-08-10,20.8333
2010-08-12,-17.2414
2010-08-13,83.3333
2010-08-16,-30.9091
