ticker,WVE US Equity
2016-04-05,-8.4548
2016-04-06,4.5382
2016-04-07,-1.2186
2016-04-08,0.4626
2016-04-11,-0.3837
2016-04-12,-1.6949
2016-04-13,1.5674000000000001
2016-04-14,-2.3148
2016-04-15,1.6588
2016-04-18,-2.0202
2016-04-19,4.5202
2016-04-20,0.5311
2016-04-21,6.1887
2016-04-22,-3.909
2016-04-25,2.4408
2016-04-26,0.0
2016-04-27,-1.8773
2016-04-28,-1.3981
2016-04-29,0.8955
2016-05-02,5.1036
2016-05-03,2.7445
2016-05-04,0.2055
2016-05-05,4.4429
2016-05-06,-0.5236
2016-05-09,1.8420999999999998
2016-05-10,0.1292
2016-05-11,0.9677
2016-05-12,-2.0447
2016-05-13,-1.3699
2016-05-16,-2.5132
2016-05-17,-0.2035
2016-05-18,5.3705
2016-05-19,-1.0968
2016-05-20,2.0222
2016-05-23,4.2199
2016-05-24,-0.3067
2016-05-25,0.1846
2016-05-26,-7.371
2016-05-27,2.9840999999999998
2016-05-31,2.4469
2016-06-01,2.2627
2016-06-02,-0.3688
2016-06-03,-1.9123999999999999
2016-06-06,-2.0126
2016-06-07,-2.1181
2016-06-08,2.9508
2016-06-09,-1.8471
2016-06-10,4.0883
2016-06-13,-2.5561
2016-06-14,3.199
2016-06-15,6.0756
2016-06-16,9.8188
2016-06-17,2.8739
2016-06-20,6.0528
2016-06-21,-1.0732
2016-06-22,-1.2821
2016-06-23,3.5465
2016-06-24,-2.3155
2016-06-27,-1.1852
2016-06-28,0.6997
2016-06-29,1.5880999999999998
2016-06-30,1.0747
2016-07-01,-3.6249000000000002
2016-07-05,1.9559
2016-07-06,0.787
2016-07-07,3.4651
2016-07-08,5.9906
2016-07-11,-3.4713
2016-07-12,6.0396
2016-07-13,-2.3043
2016-07-14,-1.5131000000000001
2016-07-15,3.3891
2016-07-18,16.3899
2016-07-19,-11.9414
2016-07-20,-3.6247
2016-07-21,-2.9204
2016-07-22,-3.8286
2016-07-25,-7.109
2016-07-26,1.3776
2016-07-27,-0.151
2016-07-28,-3.377
2016-07-29,0.7303
2016-08-01,-4.9197
2016-08-02,-0.6536
2016-08-03,-0.8224
2016-08-04,2.5981
2016-08-05,3.7177
2016-08-08,1.2468
2016-08-09,0.7183
2016-08-10,-1.4773
2016-08-11,2.0683
2016-08-12,0.1013
2016-08-15,4.0992
2016-08-16,1.5556999999999999
2016-08-17,4.6912
2016-08-18,3.2922000000000002
2016-08-19,-0.7083
2016-08-22,-0.2675
2016-08-23,2.6822
2016-08-24,2.7427
2016-08-25,2.5423999999999998
2016-08-26,1.4463
2016-08-29,1.4664
2016-08-30,0.562
2016-08-31,-0.4391
2016-09-01,-6.656
2016-09-02,7.3454
2016-09-06,0.4402
2016-09-07,4.5418
2016-09-08,-0.9146
2016-09-09,-0.3846
2016-09-12,-0.888
2016-09-13,-3.7008
2016-09-14,1.4563
2016-09-15,1.5550000000000002
2016-09-16,0.903
2016-09-19,1.5564
2016-09-20,4.2912
2016-09-21,7.5312
2016-09-22,14.8275
2016-09-23,2.1125
2016-09-26,-2.9429
2016-09-27,-4.0528
2016-09-28,0.6571
2016-09-29,0.0
2016-09-30,0.9325
2016-10-03,-4.0037
2016-10-04,1.2191
2016-10-05,4.3423
2016-10-06,-9.9635
2016-10-07,2.1255
2016-10-10,3.8322000000000003
2016-10-11,-2.6408
2016-10-12,-2.549
2016-10-13,-4.1918
2016-10-14,0.7
2016-10-17,0.9732
2016-10-18,1.7556
2016-10-19,1.5899999999999999
2016-10-20,0.666
2016-10-21,-0.2977
2016-10-24,2.3557
2016-10-25,-0.4862
2016-10-26,1.7915
2016-10-27,-0.16
2016-10-28,0.4808
2016-10-31,1.5949
2016-11-01,0.157
2016-11-02,1.8809
2016-11-03,-0.4615
2016-11-04,5.255
2016-11-07,-0.5874
2016-11-08,-6.647
2016-11-09,15.3481
2016-11-10,-0.0686
2016-11-11,0.2059
2016-11-14,2.3288
2016-11-15,1.4726
2016-11-16,-3.4301
2016-11-17,3.1421
2016-11-18,0.5298
2016-11-21,0.0
2016-11-22,-1.054
2016-11-23,3.5952
2016-11-25,1.671
2016-11-28,-4.5512
2016-11-29,-1.5894
2016-11-30,-4.1723
2016-12-01,0.5618
2016-12-02,0.1397
2016-12-05,0.9763
2016-12-06,2.2099
2016-12-07,-7.2973
2016-12-08,-1.7492999999999999
2016-12-09,-1.3353
2016-12-12,-3.609
2016-12-13,-0.936
2016-12-14,-6.7717
2016-12-15,-0.1689
2016-12-16,-1.1844000000000001
2016-12-19,-2.0548
2016-12-20,0.0
2016-12-21,0.8741
2016-12-22,-5.7192
2016-12-23,5.6985
2016-12-27,1.3913
2016-12-28,-4.2882
2016-12-29,-2.1505
2016-12-30,-4.2125
2017-01-03,0.1912
2017-01-04,6.1068999999999996
2017-01-05,-2.3381
2017-01-06,0.3683
2017-01-09,0.5505
2017-01-10,0.9124
2017-01-11,-1.9891999999999999
2017-01-12,0.9225
2017-01-13,2.5594
2017-01-17,-1.9607999999999999
2017-01-18,0.9091
2017-01-19,-1.6216
2017-01-20,0.1832
2017-01-23,0.5484
2017-01-24,4.0
2017-01-25,1.5734
2017-01-26,0.3442
2017-01-27,3.4305
2017-01-30,-3.9801
2017-01-31,-0.6908
2017-02-01,0.1739
2017-02-02,-2.9514
2017-02-03,1.6099999999999999
2017-02-06,1.5845
2017-02-07,0.6932
2017-02-08,-1.5491000000000001
2017-02-09,2.0979
2017-02-10,2.911
2017-02-13,0.0
2017-02-14,-1.8303
2017-02-15,2.5423999999999998
2017-02-16,-0.8264
2017-02-17,0.0
2017-02-21,-0.5
2017-02-22,-5.8626000000000005
2017-02-23,-0.5338
2017-02-24,0.3578
2017-02-27,9.4474
2017-02-28,-1.9544000000000001
2017-03-01,1.6611
2017-03-02,-7.6797
2017-03-03,-1.4159
2017-03-06,-3.0521
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-2.4074
2017-03-13,0.1898
2017-03-14,0.1894
2017-03-15,2.0794
2017-03-16,-3.1481
2017-03-17,1.1472
2017-03-20,-0.5671
2017-03-21,-1.9011
2017-03-22,-0.7752
2017-03-23,1.5625
2017-03-24,-2.5
2017-03-27,6.1144
2017-03-28,-0.5576
2017-03-29,-4.1121
2017-03-30,12.6706
2017-03-31,-4.8443000000000005
2017-04-03,-1.4545
2017-04-04,-0.1845
2017-04-05,-1.4787
2017-04-06,-2.2514
2017-04-07,3.6468
2017-04-10,-0.9259
2017-04-11,-0.7477
2017-04-12,-12.806000000000001
2017-04-13,-0.6479
2017-04-17,-0.2174
2017-04-18,-4.3573
2017-04-19,-1.3667
2017-04-20,0.0
2017-04-21,-4.157
2017-04-24,-2.4096
2017-04-25,5.679
2017-04-26,-0.4673
2017-04-27,3.9906
2017-04-28,-4.7404
2017-05-01,1.6588
2017-05-02,4.1958
2017-05-03,-3.8031
2017-05-04,-2.3256
2017-05-05,0.7143
2017-05-08,-1.4184
2017-05-09,0.0
2017-05-10,0.4796
2017-05-11,2.148
2017-05-12,3.7382999999999997
2017-05-15,1.3514
2017-05-16,-0.4444
2017-05-17,-5.3571
2017-05-18,-0.4717
2017-05-19,-1.1848
2017-05-22,0.2398
2017-05-23,0.7177
2017-05-24,-0.9501
2017-05-25,-3.8369
2017-05-26,0.4988
2017-05-30,-1.737
2017-05-31,-4.5455
2017-06-01,3.1746
2017-06-02,5.641
2017-06-05,-2.1845
2017-06-06,1.4888
2017-06-07,-0.2445
2017-06-08,-0.7353
2017-06-09,0.7407
2017-06-12,0.0
2017-06-13,0.4902
2017-06-14,-1.2195
2017-06-15,-3.7037
2017-06-16,7.6923
2017-06-19,0.4762
2017-06-20,-2.3697
2017-06-21,1.9417
2017-06-22,-1.1905000000000001
2017-06-23,-1.2048
2017-06-26,0.4878
2017-06-27,-0.7282
2017-06-28,-2.6895
2017-06-29,-5.0251
2017-06-30,-1.5873
2017-07-03,-1.0753
2017-07-05,4.3478
2017-07-06,-5.2083
2017-07-07,0.0
2017-07-10,-3.022
2017-07-11,-5.3824
2017-07-12,0.0
2017-07-13,0.2994
2017-07-14,0.597
2017-07-17,-2.0772
2017-07-18,-7.5758
2017-07-19,7.8689
2017-07-20,12.766
2017-07-21,1.3477000000000001
2017-07-24,6.383
2017-07-25,1.0
2017-07-26,5.198
2017-07-27,-5.6471
2017-07-28,-2.4938000000000002
2017-07-31,1.5345
2017-08-01,0.5038
2017-08-02,-2.7569
2017-08-03,-2.0619
2017-08-04,5.7895
2017-08-07,0.4975
2017-08-08,-2.9703
2017-08-09,-7.6531
2017-08-10,0.0
2017-08-11,-2.4862
2017-08-14,-3.1161
2017-08-15,1.462
2017-08-16,0.8646
2017-08-17,-4.5714
2017-08-18,2.6946
2017-08-21,-2.9154999999999998
2017-08-22,-1.5015
2017-08-23,5.1829
2017-08-24,0.8696
2017-08-25,7.7586
2017-08-28,9.6
2017-08-29,11.1922
2017-08-30,3.0635
2017-08-31,-0.2123
2017-09-01,0.4255
2017-09-05,2.5423999999999998
2017-09-06,-2.686
2017-09-07,-0.6369
2017-09-08,-0.8547
2017-09-11,-1.2931
2017-09-12,1.9651
2017-09-13,7.2805
2017-09-14,-2.7944
2017-09-15,-0.4107
2017-09-18,-0.8247
2017-09-19,0.4158
2017-09-20,-0.8282
2017-09-21,-4.3841
2017-09-22,-3.9301
2017-09-25,0.6818
2017-09-26,-1.8058999999999998
2017-09-27,6.8966
2017-09-28,-4.086
2017-09-29,-2.4664
2017-10-02,1.1494
2017-10-03,0.4545
2017-10-04,5.2036
2017-10-05,7.3118
2017-10-06,0.2004
2017-10-09,-4.6
2017-10-10,-3.3543
2017-10-11,0.8677
2017-10-12,-0.4301
2017-10-13,0.0
2017-10-16,-0.216
2017-10-17,-1.7316
2017-10-18,-1.5419
2017-10-19,-0.6711
2017-10-20,2.9279
2017-10-23,0.8753
2017-10-24,-0.4338
2017-10-25,-1.3072
2017-10-26,-3.7528
2017-10-27,2.9817
2017-10-30,2.2272
2017-10-31,0.4357
2017-11-01,-0.2169
2017-11-02,0.4348
2017-11-03,-1.2987
2017-11-06,0.6579
2017-11-07,-3.4858000000000002
2017-11-08,-0.2257
2017-11-09,1.1312
2017-11-10,2.0134
2017-11-13,8.9912
2017-11-14,-0.4024
2017-11-15,7.8788
2017-11-16,11.236
2017-11-17,6.9024
2017-11-20,3.622
2017-11-21,2.4316
2017-11-22,5.1929
2017-11-24,1.8336000000000001
2017-11-27,-5.8172
2017-11-28,-0.4412
2017-11-29,2.9542
2017-11-30,6.7432
2017-12-01,5.7796
2017-12-04,-0.7624
2017-12-05,-2.6889
2017-12-06,-4.6053
2017-12-07,0.8276
2017-12-08,0.684
2017-12-11,5.5707
2017-12-12,-3.2175
2017-12-13,1.0638
2017-12-14,0.5263
2017-12-15,0.3927
2017-12-18,-4.4329
2017-12-19,-1.9100000000000001
2017-12-20,-0.8345
2017-12-21,-2.1038
2017-12-22,1.0029
2017-12-26,-1.7021
2017-12-27,-1.2987
2017-12-28,0.731
2017-12-29,1.8868
2018-01-02,-0.8547
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,-3.592
2018-01-08,-2.9806
2018-01-09,-0.3072
2018-01-10,4.4684
2018-01-11,10.177
2018-01-12,-2.1419
2018-01-16,1.5048
2018-01-17,1.2129
2018-01-18,1.1984
2018-01-19,0.0
2018-01-22,3.6842
2018-01-23,1.6497000000000002
2018-01-24,1.7478
2018-01-25,-1.227
2018-01-26,-1.8634
2018-01-29,-2.7848
2018-01-30,4.1667
2018-01-31,0.0
2018-02-01,0.5
2018-02-02,-2.4876
2018-02-05,-1.6582
2018-02-06,2.4643
2018-02-07,0.7595
2018-02-08,-0.3769
2018-02-09,4.0353
2018-02-12,-0.1212
2018-02-13,2.6699
2018-02-14,14.3026
2018-02-15,8.0662
2018-02-16,4.689
2018-02-20,-4.7532
2018-02-21,-2.1113
2018-02-22,-0.7843
2018-02-23,0.2964
2018-02-26,3.7438000000000002
2018-02-27,1.3295
2018-02-28,-4.4986
2018-03-01,-2.2571
2018-03-02,-4.1165
2018-03-05,2.6178
2018-03-06,-6.7347
2018-03-07,3.9387
2018-03-08,-2.7368
2018-03-09,1.7316
2018-03-12,-4.4681
2018-03-13,-3.5635
2018-03-14,-2.3095
2018-03-15,-4.6099
2018-03-16,2.8501
2018-03-19,-3.1325
2018-03-20,0.8706
2018-03-21,3.2059
2018-03-22,-3.5842
2018-03-23,-1.6109
2018-03-26,0.3778
2018-03-27,-0.2509
2018-03-28,-3.0189
2018-03-29,4.0208
2018-04-02,-0.2494
2018-04-03,3.875
2018-04-04,-2.1661
2018-04-05,0.369
2018-04-06,-2.451
2018-04-09,9.1709
2018-04-10,1.9563000000000001
2018-04-11,-5.079
2018-04-12,1.4269
2018-04-13,-3.9859
2018-04-16,0.3663
2018-04-17,2.3114
2018-04-18,0.3567
2018-04-19,-0.4739
2018-04-20,3.5714
2018-04-23,2.5286999999999997
2018-04-24,2.13
2018-04-25,-1.0977
2018-04-26,0.222
2018-04-27,-0.1107
2018-04-30,-1.4412
2018-05-01,-0.7874
2018-05-02,1.3605
2018-05-03,-2.2371
2018-05-04,-1.7162
2018-05-07,-0.6985
2018-05-08,2.2274
2018-05-09,-2.1789
2018-05-10,-4.8065999999999995
2018-05-11,-3.4483
2018-05-14,0.3827
2018-05-15,0.6353
2018-05-16,5.0505
2018-05-17,3.4856
2018-05-18,-0.6969
2018-05-21,0.3509
2018-05-22,-1.049
2018-05-23,0.5889
2018-05-24,2.459
2018-05-25,2.6286
2018-05-29,0.0
2018-05-30,4.343
2018-05-31,-0.6403
2018-06-01,4.0816
2018-06-04,-1.1352
2018-06-05,0.2088
2018-06-06,0.1042
2018-06-07,-1.6649
2018-06-08,2.8571
2018-06-11,-0.3086
2018-06-12,1.2384
2018-06-13,0.2039
2018-06-14,-0.4069
2018-06-15,3.4729
2018-06-18,-0.3949
2018-06-19,-19.772100000000002
2018-06-20,-5.6208
2018-06-21,-7.2644
2018-06-22,-4.1637
2018-06-25,-0.2946
2018-06-26,3.2496
2018-06-27,0.8584
2018-06-28,5.8156
2018-06-29,2.5469
2018-07-02,-4.9673
2018-07-03,1.9257
2018-07-05,2.6991
2018-07-06,0.5256
2018-07-09,-2.0915
2018-07-10,1.8692
2018-07-11,0.1311
2018-07-12,-1.3089
2018-07-13,-2.122
2018-07-16,0.542
2018-07-17,1.2129
2018-07-18,1.5979
2018-07-19,-0.6553
2018-07-20,3.0343
2018-07-23,-0.5122
2018-07-24,-0.6435
2018-07-25,3.4974
2018-07-26,-1.3767
2018-07-27,-2.665
2018-07-30,0.5215
2018-07-31,4.799
2018-08-01,1.1139000000000001
2018-08-02,1.7136
2018-08-03,-0.2407
2018-08-06,-3.3776
2018-08-07,-0.1248
2018-08-08,-0.625
2018-08-09,-1.8868
2018-08-10,12.8205
2018-08-13,6.1364
2018-08-14,-0.9636
2018-08-15,-0.3243
2018-08-16,2.4946
2018-08-17,-0.9524
2018-08-20,1.0684
2018-08-21,2.7484
2018-08-22,-0.4115
2018-08-23,0.7231
2018-08-24,-0.1026
2018-08-27,0.616
2018-08-28,4.0816
2018-08-29,0.0
2018-08-30,3.7255000000000003
2018-08-31,0.7561
2018-09-04,-1.7824
2018-09-05,-1.7191999999999998
2018-09-06,-2.6239
2018-09-07,-0.2994
2018-09-10,5.005
2018-09-11,-1.5253
2018-09-12,2.2265
2018-09-13,0.0947
2018-09-14,-0.5676
2018-09-17,-6.9458
2018-09-18,2.454
2018-09-19,-1.8961999999999999
2018-09-20,7.2228
2018-09-21,-0.759
2018-09-24,5.5449
2018-09-25,-2.3551
2018-09-26,-0.8349
2018-09-27,-6.3611
2018-09-28,-0.0999
2018-10-01,-5.5600000000000005
2018-10-02,-3.1131
2018-10-03,-1.7923
2018-10-04,-3.6724
2018-10-05,1.6867
2018-10-08,-2.4767
2018-10-09,0.9786
2018-10-10,-4.4762
2018-10-11,7.1498
2018-10-12,2.1867
2018-10-15,3.2429
2018-10-16,4.4658
2018-10-17,-0.4091
2018-10-18,0.267
2018-10-19,-2.5399000000000003
2018-10-22,-1.7234
2018-10-23,-1.6681
2018-10-24,-7.9382
2018-10-25,3.9452
2018-10-26,0.6818
2018-10-29,-2.009
2018-10-30,1.9581
2018-10-31,5.4903
2018-11-01,3.2555
2018-11-02,0.5808
2018-11-05,-2.4541
2018-11-06,-2.7484
2018-11-07,-1.5652
2018-11-08,-0.1104
2018-11-09,-4.5766
2018-11-12,-8.0862
2018-11-13,-1.5377
2018-11-14,-1.9201000000000001
2018-11-15,1.4357
2018-11-16,3.5769
2018-11-19,-3.3789
2018-11-20,4.8084
2018-11-21,3.4593
2018-11-23,1.6125
2018-11-26,2.7771
2018-11-27,-5.2452
2018-11-28,5.7752
2018-11-29,4.667
2018-11-30,3.5714
2018-12-03,0.1463
2018-12-04,-2.2746
2018-12-06,1.4094
2018-12-07,-0.5896
2018-12-10,2.4359
2018-12-11,0.0207
2018-12-12,3.5973
2018-12-13,-0.4789
2018-12-14,-0.8823
2018-12-17,-5.7657
2018-12-18,0.4508
2018-12-19,-5.4285
2018-12-20,-14.7797
2018-12-21,-1.6176
2018-12-24,0.6739
2018-12-26,12.9585
2018-12-27,-4.5034
2018-12-28,4.964
2018-12-31,-0.5912
2019-01-02,-2.45
2019-01-03,-5.0719
2019-01-04,5.7539
2019-01-07,5.3437
2019-01-08,0.9454
2019-01-09,-4.0658
2019-01-10,-0.0714
2019-01-11,-1.0245
2019-01-14,1.637
2019-01-15,2.4633
2019-01-16,1.7106
2019-01-17,-0.9773
2019-01-18,-2.2493
2019-01-22,-4.2029
2019-01-23,2.2304
2019-01-24,-14.3371
2019-01-25,-4.1142
2019-01-28,-4.5826
2019-01-29,5.2921
2019-01-30,4.8518
2019-01-31,3.2142
2019-02-01,2.094
2019-02-04,0.1315
2019-02-05,-3.8603
2019-02-06,-0.7648
2019-02-07,-1.4864
2019-02-08,-1.0338
2019-02-11,0.3953
2019-02-12,2.306
2019-02-13,0.9621
2019-02-14,-0.5445
2019-02-15,2.9291
2019-02-19,0.4787
2019-02-20,-1.8528
2019-02-21,-0.2697
2019-02-22,1.7847
2019-02-25,3.3209
2019-02-26,1.9542000000000002
2019-02-27,0.8323
2019-02-28,4.8774
2019-03-01,4.2452
2019-03-04,1.8074
2019-03-05,1.1461000000000001
2019-03-06,0.2444
2019-03-07,-0.266
2019-03-08,2.0222
2019-03-11,4.3563
2019-03-12,-0.814
2019-03-13,-1.7045
2019-03-14,-1.7555
2019-03-15,-0.3487
2019-03-18,1.5963
2019-03-19,-0.861
2019-03-20,-4.1902
2019-03-21,-0.2946
2019-03-22,-4.6591000000000005
2019-03-25,-4.41
2019-03-26,-1.1721
2019-03-27,-4.6682
2019-03-28,0.2118
2019-03-29,2.6149
2019-04-01,-1.9048
2019-04-02,4.7756
2019-04-03,2.2289
2019-04-04,-1.8862999999999999
2019-04-05,5.8177
2019-04-08,1.0854
2019-04-09,-2.5444
2019-04-10,-18.7784
2019-04-11,0.4718
2019-04-12,0.0294
2019-04-15,-0.1761
2019-04-16,-28.0717
2019-04-17,6.2934
2019-04-18,-1.6532
2019-04-22,0.7819
2019-04-23,4.4608
2019-04-24,-0.8541
2019-04-25,3.8202
2019-04-26,-1.5512000000000001
2019-04-29,-2.3452
2019-04-30,-0.4503
2019-05-01,-0.3015
2019-05-02,4.6125
2019-05-03,0.7589
2019-05-06,1.5423
2019-05-07,-2.5079000000000002
2019-05-08,1.2681
2019-05-09,-2.2898
2019-05-10,1.428
2019-05-13,-2.2383
2019-05-14,2.3634
2019-05-15,-2.417
2019-05-16,-3.586
2019-05-17,0.4601
2019-05-20,-4.8855
2019-05-21,0.5217
2019-05-22,-0.479
2019-05-23,-2.9683
2019-05-24,5.0434
2019-05-28,-2.7548
2019-05-29,-2.3068
2019-05-30,-1.2842
2019-05-31,-3.7768
2019-06-03,2.1369
2019-06-04,2.0495
2019-06-05,-0.7113
2019-06-06,1.1799
2019-06-07,1.541
2019-06-10,0.2051
2019-06-11,-2.9063
2019-06-12,-2.9933
2019-06-13,7.8227
2019-06-14,3.4663
2019-06-17,6.8563
2019-06-18,1.7864
2019-06-19,-3.5458
2019-06-20,-0.2599
2019-06-21,-2.5316
2019-06-24,-2.7119999999999997
2019-06-25,1.6097000000000001
2019-06-26,-0.0773
2019-06-27,1.5081
2019-06-28,-0.6095
2019-07-01,2.568
2019-07-02,-1.5321
2019-07-03,2.0114
2019-07-05,-0.6696
2019-07-08,-1.1236
2019-07-09,2.2348
2019-07-10,-2.7047
2019-07-11,-0.8378
2019-07-12,0.7296
2019-07-15,2.9356
2019-07-16,-0.1111
2019-07-17,-1.891
2019-07-18,-8.9947
2019-07-19,-3.8205999999999998
2019-07-22,-2.2884
2019-07-23,-3.4026
2019-07-24,-0.2745
2019-07-25,-6.8807
2019-07-26,4.2365
2019-07-29,-8.5539
2019-07-30,5.6848
2019-07-31,4.6944
2019-08-01,-3.4096
2019-08-02,-7.3017
2019-08-05,1.6171
2019-08-06,2.9261
2019-08-07,3.7406
2019-08-08,4.7596
2019-08-09,-2.0193
2019-08-12,-1.6393
2019-08-13,1.7619
2019-08-14,-1.7314
2019-08-15,-3.1429
2019-08-16,4.9656
2019-08-19,1.8267
2019-08-20,-2.0699
2019-08-21,3.3819
2019-08-22,-1.0904
2019-08-23,-1.9752
2019-08-26,1.2184
2019-08-27,1.9444
2019-08-28,-0.9083
2019-08-29,6.9661
2019-08-30,-1.4567
2019-09-03,-6.7391
2019-09-04,-1.958
2019-09-05,4.8502
2019-09-06,-5.5329
2019-09-09,0.5761
2019-09-10,13.1742
2019-09-11,5.6094
2019-09-12,-3.754
2019-09-13,-0.6639
2019-09-16,14.4528
2019-09-17,-3.7226
2019-09-18,-2.7672
2019-09-19,-3.3138
2019-09-20,0.1613
2019-09-23,-1.0064
2019-09-24,-7.9707
2019-09-25,-0.6628
2019-09-26,-6.6726
2019-09-27,-2.9074999999999998
2019-09-30,0.7855
2019-10-01,-9.3522
2019-10-02,-4.245
2019-10-03,5.2189
2019-10-04,-0.2667
2019-10-07,1.8182
2019-10-08,-4.0441
2019-10-09,-0.9852
2019-10-10,5.9149
2019-10-11,4.8017
2019-10-14,-1.0458
2019-10-15,6.0896
2019-10-16,0.1186
2019-10-17,-0.4027
2019-10-18,-2.1408
2019-10-21,5.0559
2019-10-22,0.3702
2019-10-23,1.1987
2019-10-24,2.5057
2019-10-25,3.3778
2019-10-28,7.7386
2019-10-29,0.1596
2019-10-30,2.9084
2019-10-31,-2.0906
2019-11-01,4.31
2019-11-04,1.8575
2019-11-05,0.4466
2019-11-06,-1.482
2019-11-07,2.971
2019-11-08,1.2053
2019-11-11,-2.5262000000000002
2019-11-12,4.6279
2019-11-13,-0.8493
2019-11-14,-0.4818
2019-11-15,2.7793
2019-11-18,-0.314
2019-11-19,12.4256
2019-11-20,-5.4483
2019-11-21,-0.1317
2019-11-22,0.2638
2019-11-25,4.1105
2019-11-26,-2.4005
2019-11-27,1.2945
2019-11-29,5.9105
2019-12-02,3.2579000000000002
2019-12-03,-0.3798
2019-12-04,3.695
2019-12-05,-8.1448
2019-12-06,-0.431
2019-12-09,0.2474
2019-12-10,8.2973
2019-12-11,1.7659
2019-12-12,1.7912
2019-12-13,3.3819
2019-12-16,-55.3457
2019-12-17,-9.1721
2019-12-18,0.918
2019-12-19,2.2092
2019-12-20,-3.1151
2019-12-23,3.2152
2019-12-24,2.8608000000000002
2019-12-26,-0.2781
2019-12-27,-2.0143
2019-12-30,-49.4624
2019-12-31,0.3129
2020-01-02,-0.4367
2020-01-03,-4.7619
2020-01-06,9.3421
2020-01-07,-0.1203
2020-01-08,0.3614
2020-01-09,2.6411
2020-01-10,-0.4678
2020-01-13,-7.9906
2020-01-14,0.2554
2020-01-15,1.5287
2020-01-16,1.7566000000000002
2020-01-17,-2.836
2020-01-21,1.7766
2020-01-22,-3.1172
2020-01-23,0.6435
2020-01-24,-3.3247999999999998
2020-01-27,-1.1905000000000001
2020-01-28,0.8701
2020-01-29,-2.8534
2020-01-30,-2.3224
2020-01-31,-0.6993
2020-02-03,0.9859
2020-02-04,-3.2078
2020-02-05,6.7722999999999995
2020-02-06,3.5088
2020-02-07,0.5215
2020-02-10,0.7782
2020-02-11,0.3861
2020-02-12,0.8974
2020-02-13,1.1436
2020-02-14,1.3819
2020-02-18,3.8414
2020-02-19,3.222
2020-02-20,12.3699
2020-02-21,-8.5391
2020-02-24,-7.4241
2020-02-25,1.0936
2020-02-26,1.8029
2020-02-27,-7.32
2020-02-28,7.5159
2020-03-02,-6.0427
2020-03-03,3.0265
2020-03-04,6.3647
2020-03-05,6.4442
2020-03-06,0.2162
2020-03-09,-6.5804
2020-03-10,-4.157
2020-03-11,-2.1687
2020-03-12,-9.3596
2020-03-13,6.6576
2020-03-16,2.5478
2020-03-17,52.795
2020-03-18,-0.1626
2020-03-19,15.798
2020-03-20,-16.4557
2020-03-23,-14.899000000000001
2020-03-24,-1.2859
2020-03-25,-3.9078
2020-03-26,5.2138
2020-03-27,-8.5233
2020-03-30,-0.325
2020-03-31,1.8477999999999999
2020-04-01,-3.9488
2020-04-02,-10.2222
