ticker,FWRD US Equity
2000-05-23,-1.9607999999999999
2000-05-24,8.0
2000-05-25,-3.7037
2000-05-26,-0.9615
2000-05-30,0.3883
2000-05-31,-1.354
2000-06-01,0.0
2000-06-02,-0.7843
2000-06-05,0.0
2000-06-06,-0.5929
2000-06-07,0.5964
2000-06-08,0.7905
2000-06-09,9.902
2000-06-12,-6.1552
2000-06-13,1.9011
2000-06-14,-0.5597
2000-06-15,0.5629
2000-06-16,-0.3731
2000-06-19,5.618
2000-06-20,-6.383
2000-06-21,3.5985
2000-06-22,1.2797
2000-06-23,1.2635
2000-06-26,3.2086
2000-06-27,2.0725
2000-06-28,10.9983
2000-06-29,-4.7256
2000-06-30,2.4
2000-07-03,-3.2813
2000-07-05,2.1002
2000-07-06,-2.5316
2000-07-07,0.0
2000-07-10,-1.1364
2000-07-11,-1.8062
2000-07-12,-0.6689
2000-07-13,0.0
2000-07-14,0.3367
2000-07-17,0.6711
2000-07-18,-3.0
2000-07-19,2.5773
2000-07-20,-0.5025
2000-07-21,7.0707
2000-07-24,3.4591
2000-07-25,1.2158
2000-07-26,-0.9009
2000-07-27,4.697
2000-07-28,1.013
2000-07-31,3.4384
2000-08-01,6.3712
2000-08-02,-6.7708
2000-08-03,-1.3966
2000-08-04,-0.5666
2000-08-07,3.2763999999999998
2000-08-08,-0.8276
2000-08-09,-6.5369
2000-08-10,-1.1905000000000001
2000-08-11,-0.6024
2000-08-14,0.6061
2000-08-15,0.4518
2000-08-16,0.8996
2000-08-17,-2.8603
2000-08-18,-9.4455
2000-08-21,0.6757
2000-08-22,6.7114
2000-08-23,-0.1572
2000-08-24,3.622
2000-08-25,5.7751
2000-08-28,2.5862
2000-08-29,0.8403
2000-08-30,-0.2778
2000-08-31,2.2284
2000-09-01,-7.9019
2000-09-05,-2.6627
2000-09-06,1.8237
2000-09-07,7.4627
2000-09-08,-2.0833
2000-09-11,-0.4255
2000-09-12,1.4245
2000-09-13,-5.4775
2000-09-14,-1.1887
2000-09-15,2.5564
2000-09-18,6.7449
2000-09-19,-3.2967
2000-09-20,0.142
2000-09-21,-6.383
2000-09-22,9.3182
2000-09-25,-8.3853
2000-09-26,-10.1362
2000-09-27,5.3872
2000-09-28,-2.0767
2000-09-29,-8.1566
2000-10-02,-0.5329
2000-10-03,3.9286
2000-10-04,2.9210000000000003
2000-10-05,-2.1703
2000-10-06,1.3652
2000-10-09,-4.7138
2000-10-10,-1.5901
2000-10-11,3.9497
2000-10-12,-1.0363
2000-10-13,4.3629999999999995
2000-10-16,0.3344
2000-10-17,-6.6667
2000-10-18,-6.4286
2000-10-19,8.0153
2000-10-20,11.8375
2000-10-23,-0.237
2000-10-24,0.0792
2000-10-25,3.6391999999999998
2000-10-26,-4.4275
2000-10-27,0.1597
2000-10-30,4.9442
2000-10-31,0.0
2000-11-01,-1.2158
2000-11-02,-1.3846
2000-11-03,0.468
2000-11-06,4.9689
2000-11-07,2.2189
2000-11-08,-5.644
2000-11-09,2.4156
2000-11-10,-4.006
2000-11-13,2.0281
2000-11-14,5.3517
2000-11-15,-4.209
2000-11-16,-1.8182
2000-11-17,6.1728
2000-11-20,-1.1628
2000-11-21,1.9118
2000-11-22,0.4329
2000-11-24,2.0115
2000-11-27,7.0423
2000-11-28,-6.8421
2000-11-29,0.9181
2000-11-30,-5.9482
2000-12-01,-3.5714
2000-12-04,4.9383
2000-12-05,2.2059
2000-12-06,-6.7626
2000-12-07,-4.321
2000-12-08,0.1613
2000-12-11,-1.1272
2000-12-12,-2.9316
2000-12-13,-11.2416
2000-12-14,-3.9698
2000-12-15,2.3622
2000-12-18,10.961500000000001
2000-12-19,0.5199
2000-12-20,-8.9655
2000-12-21,0.5682
2000-12-22,14.3126
2000-12-26,-2.2241
2000-12-27,-2.1061
2000-12-28,8.778
2000-12-29,-5.538
2001-01-02,-1.3819
2001-01-03,11.7622
2001-01-04,-5.1672
2001-01-05,1.2821
2001-01-08,0.6329
2001-01-09,-5.6604
2001-01-10,3.875
2001-01-11,1.083
2001-01-12,-3.4920999999999998
2001-01-16,0.3289
2001-01-17,0.3279
2001-01-18,-6.5359
2001-01-19,-4.8951
2001-01-22,4.5956
2001-01-23,-1.2302
2001-01-24,-2.5356
2001-01-25,2.419
2001-01-26,3.2086
2001-01-29,-3.2815
2001-01-30,6.4286
2001-01-31,7.3826
2001-02-01,-0.1563
2001-02-02,-1.0955
2001-02-05,1.8987
2001-02-06,-4.3478
2001-02-07,6.1688
2001-02-08,0.3058
2001-02-09,2.2104
2001-02-12,3.2066
2001-02-13,-20.0867
2001-02-14,7.0524000000000004
2001-02-15,-2.7027
2001-02-16,-2.0833
2001-02-20,-1.7730000000000001
2001-02-21,-4.6931
2001-02-22,-0.4735
2001-02-23,2.0457
2001-02-26,5.4079
2001-02-27,4.3786
2001-02-28,0.1695
2001-03-01,-0.846
2001-03-02,1.5358
2001-03-05,1.3445
2001-03-06,0.8292
2001-03-07,2.7961
2001-03-08,-2.08
2001-03-09,-5.2288
2001-03-12,-11.7241
2001-03-13,-0.3906
2001-03-14,-3.5294
2001-03-15,1.0163
2001-03-16,-0.8048
2001-03-19,-1.4199
2001-03-20,1.4403000000000001
2001-03-21,-0.6085
2001-03-22,-0.2041
2001-03-23,1.0225
2001-03-26,4.6559
2001-03-27,5.2224
2001-03-28,-0.1838
2001-03-29,-0.7366
2001-03-30,-2.9685
2001-04-02,-0.3824
2001-04-03,-0.5758
2001-04-04,-2.3166
2001-04-05,6.7194
2001-04-06,-1.1111
2001-04-09,5.4682
2001-04-10,2.5568
2001-04-11,-0.9695
2001-04-12,0.6993
2001-04-16,1.6667
2001-04-17,2.459
2001-04-18,-3.4667
2001-04-19,-8.2873
2001-04-20,-3.6145
2001-04-23,-3.5938
2001-04-24,-2.107
2001-04-25,2.649
2001-04-26,3.5806
2001-04-27,4.36
2001-04-30,3.5512
2001-05-01,0.1441
2001-05-02,1.295
2001-05-03,-2.4148
2001-05-04,1.4264999999999999
2001-05-07,0.4592
2001-05-08,-0.5143
2001-05-09,-1.637
2001-05-10,0.4088
2001-05-11,-1.5702
2001-05-14,1.9202
2001-05-15,-0.5797
2001-05-16,3.7901
2001-05-17,5.0562
2001-05-18,1.738
2001-05-21,-0.1314
2001-05-22,0.3421
2001-05-23,-2.1505
2001-05-24,-11.8199
2001-05-25,-2.8266999999999998
2001-05-29,-2.7526
2001-05-30,-0.2895
2001-05-31,-1.6129
2001-06-01,-1.7048999999999999
2001-06-04,-0.1001
2001-06-05,-4.0067
2001-06-06,-3.8957
2001-06-07,1.8820000000000001
2001-06-08,-0.7105
2001-06-11,1.4311
2001-06-12,0.5291
2001-06-13,0.7018
2001-06-14,-5.0523
2001-06-15,-3.8899
2001-06-18,1.2218
2001-06-19,-3.7344
2001-06-20,-0.0784
2001-06-21,0.2353
2001-06-22,-3.169
2001-06-25,-3.2323
2001-06-26,0.9186
2001-06-27,5.9164
2001-06-28,1.7969
2001-06-29,14.9271
2001-07-02,-11.1853
2001-07-03,0.9023
2001-07-05,-0.7079
2001-07-06,-2.2514
2001-07-09,-3.3397
2001-07-10,0.3574
2001-07-11,-0.2374
2001-07-12,2.737
2001-07-13,-1.3514
2001-07-16,2.9746
2001-07-17,1.2923
2001-07-18,-3.8649
2001-07-19,-2.498
2001-07-20,-0.5204
2001-07-23,-0.4024
2001-07-24,-0.1212
2001-07-25,0.0809
2001-07-26,7.2757
2001-07-27,3.2027
2001-07-30,-1.862
2001-07-31,2.8646000000000003
2001-08-01,-4.557
2001-08-02,1.0989
2001-08-03,-1.6492
2001-08-06,-3.125
2001-08-07,3.4618
2001-08-08,-4.6008
2001-08-09,3.7465
2001-08-10,-0.1153
2001-08-13,-0.9231
2001-08-14,3.7267
2001-08-15,-1.9461
2001-08-16,-1.7176
2001-08-17,1.6699000000000002
2001-08-20,3.0558
2001-08-21,-5.6709
2001-08-22,0.5894
2001-08-23,0.9766
2001-08-24,6.383
2001-08-27,6.2909
2001-08-28,-5.2001
2001-08-29,-0.8661
2001-08-30,0.9829
2001-08-31,0.9012
2001-09-04,-6.3951
2001-09-05,-0.916
2001-09-06,2.0416
2001-09-07,1.9253
2001-09-10,-5.5556
2001-09-17,-0.6667
2001-09-18,-1.5002
2001-09-19,-3.006
2001-09-20,-11.9835
2001-09-21,7.7465
2001-09-24,2.6144
2001-09-25,-2.2505
2001-09-26,-4.4309
2001-09-27,-0.1364
2001-09-28,7.1461
2001-10-01,-4.0357
2001-10-02,0.6197
2001-10-03,2.5517
2001-10-04,0.858
2001-10-05,-2.8499
2001-10-08,-0.1751
2001-10-09,-3.7281
2001-10-10,4.328
2001-10-11,8.952
2001-10-12,1.4028
2001-10-15,-2.1344
2001-10-16,12.7746
2001-10-17,-2.446
2001-10-18,1.7988
2001-10-19,-1.0097
2001-10-22,-0.1821
2001-10-23,2.3723
2001-10-24,-1.3904
2001-10-25,1.6631
2001-10-26,-0.8179
2001-10-29,-2.0079
2001-10-30,-1.2806
2001-10-31,-2.4092000000000002
2001-11-01,2.5446
2001-11-02,0.2963
2001-11-05,-1.1078000000000001
2001-11-06,1.2696
2001-11-07,0.9956
2001-11-08,1.5333999999999999
2001-11-09,-0.7911
2001-11-12,3.1171
2001-11-13,8.7873
2001-11-14,2.9725
2001-11-15,0.2824
2001-11-16,0.1252
2001-11-19,3.4375
2001-11-20,-1.8127
2001-11-21,-0.0615
2001-11-23,1.2315
2001-11-26,-0.9124
2001-11-27,-4.8496
2001-11-28,-0.2903
2001-11-29,-0.6794
2001-11-30,-1.2704
2001-12-03,-2.1775
2001-12-04,6.2395
2001-12-05,0.9524
2001-12-06,2.044
2001-12-07,1.6949
2001-12-10,-0.6061
2001-12-11,-5.3354
2001-12-12,2.029
2001-12-13,-2.5568
2001-12-14,2.8183
2001-12-17,3.8122
2001-12-18,4.3096
2001-12-19,-3.6951
2001-12-20,-2.5982
2001-12-21,0.0
2001-12-24,2.6675
2001-12-26,-0.6042
2001-12-27,1.7325
2001-12-28,1.7328999999999999
2001-12-31,-0.3818
2002-01-02,-0.4717
2002-01-03,0.1185
2002-01-04,4.0237
2002-01-07,-5.0626
2002-01-08,0.3595
2002-01-09,-0.597
2002-01-10,-1.5015
2002-01-11,-0.0305
2002-01-14,-8.7832
2002-01-15,-1.0364
2002-01-16,-1.2162
2002-01-17,-1.1286
2002-01-18,-0.173
2002-01-22,-2.6334
2002-01-23,2.9181
2002-01-24,-1.4868999999999999
2002-01-25,1.755
2002-01-28,0.3449
2002-01-29,-2.0282
2002-01-30,1.5789
2002-01-31,0.1727
2002-02-01,0.0
2002-02-04,-3.4483
2002-02-05,-2.0714
2002-02-06,-5.3975
2002-02-07,1.4649
2002-02-08,2.5456
2002-02-11,6.1504
2002-02-12,-6.5236
2002-02-13,2.3487
2002-02-14,-2.0066
2002-02-15,0.3351
2002-02-19,-1.4471
2002-02-20,1.9955
2002-02-21,-1.3289
2002-02-22,0.6734
2002-02-25,2.1553
2002-02-26,2.4736000000000002
2002-02-27,1.6329
2002-02-28,-1.7464
2002-03-01,3.0217
2002-03-04,4.8999
2002-03-05,-2.4671
2002-03-06,1.5177
2002-03-07,1.6944
2002-03-08,4.541
2002-03-11,-0.6563
2002-03-12,0.1887
2002-03-13,0.4396
2002-03-14,0.3439
2002-03-15,0.2492
2002-03-18,-0.1554
2002-03-19,-3.6352
2002-03-20,0.3811
2002-03-21,-1.8662
2002-03-22,4.9836
2002-03-25,-2.5609
2002-03-26,4.4872
2002-03-27,-2.1471999999999998
2002-03-28,-0.7837
2002-04-01,-4.2654
2002-04-02,-1.8152
2002-04-03,-0.1681
2002-04-04,0.2694
2002-04-05,2.4513
2002-04-08,-1.0488
2002-04-09,1.8549
2002-04-10,-0.4553
2002-04-11,0.196
2002-04-12,-0.7499
2002-04-15,-3.6465
2002-04-16,2.6253
2002-04-17,-5.2458
2002-04-18,0.4523
2002-04-19,0.5271
2002-04-22,-0.4201
2002-04-23,-7.4616
2002-04-24,0.942
2002-04-25,0.2986
2002-04-26,-0.0335
2002-04-29,1.411
2002-04-30,-0.257
2002-05-01,-0.5889
2002-05-02,3.8504
2002-05-03,3.6007
2002-05-06,-6.8823
2002-05-07,3.4737999999999998
2002-05-08,3.0357
2002-05-09,-2.0797
2002-05-10,-0.5274
2002-05-13,6.5798
2002-05-14,0.8347
2002-05-15,1.3907
2002-05-16,-2.8413
2002-05-17,1.3109
2002-05-20,-1.1280999999999999
2002-05-21,-1.3423
2002-05-22,-0.7143
2002-05-23,6.7489
2002-05-24,-2.6958
2002-05-28,1.0224
2002-05-29,0.6856
2002-05-30,1.751
2002-05-31,1.0198
2002-06-03,-2.8076
2002-06-04,1.2658
2002-06-05,-2.5641
2002-06-06,-1.25
2002-06-07,1.9987
2002-06-10,-0.7511
2002-06-11,-1.0201
2002-06-12,3.3577
2002-06-13,-1.3188
2002-06-14,0.0326
2002-06-17,2.8348
2002-06-18,-0.9823
2002-06-19,1.44
2002-06-20,0.0
2002-06-21,-1.1041
2002-06-24,-0.4785
2002-06-25,-1.3141
2002-06-26,-2.7606
2002-06-27,4.3086
2002-06-28,4.9632
2002-07-01,-5.1861
2002-07-02,-1.3835
2002-07-03,-2.0228
2002-07-05,-1.6317
2002-07-08,-0.6093
2002-07-09,-1.2602
2002-07-10,-0.069
2002-07-11,-5.378
2002-07-12,-0.7369
2002-07-15,-2.5358
2002-07-16,0.7164
2002-07-17,-8.1992
2002-07-18,-7.6672
2002-07-19,-6.758
2002-07-22,-4.1213
2002-07-23,-2.668
2002-07-24,1.8274
2002-07-25,3.6889
2002-07-26,3.75
2002-07-29,3.3364
2002-07-30,-0.1345
2002-07-31,-2.5145999999999997
2002-08-01,-1.8425
2002-08-02,-5.0211
2002-08-05,-2.9644
2002-08-06,2.444
2002-08-07,4.8211
2002-08-08,0.9957
2002-08-09,5.3521
2002-08-12,-0.8913
2002-08-13,-0.6295
2002-08-14,0.0452
2002-08-15,4.0253
2002-08-16,-0.8696
2002-08-19,4.0351
2002-08-20,-4.258
2002-08-21,1.5852
2002-08-22,2.7308
2002-08-23,-2.9958
2002-08-26,1.3919000000000001
2002-08-27,-0.7293
2002-08-28,-4.2783
2002-08-29,0.7223
2002-08-30,-1.7929
2002-09-03,-1.8256999999999999
2002-09-04,1.9990999999999999
2002-09-05,-0.5925
2002-09-06,4.1724
2002-09-09,-0.7042
2002-09-10,1.7686
2002-09-11,-1.9557
2002-09-12,-1.2883
2002-09-13,2.6058
2002-09-16,-14.9085
2002-09-17,-10.0515
2002-09-18,3.553
2002-09-19,0.7748
2002-09-20,1.8671
2002-09-23,-0.2156
2002-09-24,0.7023
2002-09-25,-0.3219
2002-09-26,2.9064
2002-09-27,-3.5042
2002-09-30,-1.897
2002-10-01,3.2044
2002-10-02,-2.0878
2002-10-03,1.2575
2002-10-04,-1.2959
2002-10-07,-2.4125
2002-10-08,-0.7792
2002-10-09,-0.565
2002-10-10,2.2727
2002-10-11,-0.3889
2002-10-14,-1.3385
2002-10-15,6.9474
2002-10-16,-11.8241
2002-10-17,1.9062000000000001
2002-10-18,-0.6353
2002-10-21,0.6394
2002-10-22,-0.9412
2002-10-23,0.9501
2002-10-24,-0.8882
2002-10-25,0.8962
2002-10-28,-0.1176
2002-10-29,-0.8893
2002-10-30,4.8785
2002-10-31,-1.813
2002-11-01,3.4564
2002-11-04,8.3719
2002-11-05,1.4925
2002-11-06,4.9696
2002-11-07,-4.6377
2002-11-08,1.2665
2002-11-11,-4.6523
2002-11-12,0.9916
2002-11-13,0.0571
2002-11-14,0.9865
2002-11-15,-2.8278
2002-11-18,-1.5873
2002-11-19,0.1613
2002-11-20,2.8986
2002-11-21,-0.1043
2002-11-22,0.1044
2002-11-25,2.1909
2002-11-26,-3.8795
2002-11-27,4.9389
2002-11-29,-2.581
2002-12-02,1.3974
2002-12-03,-2.454
2002-12-04,0.7353
2002-12-05,-1.7727
2002-12-06,1.5393
2002-12-09,-1.8296000000000001
2002-12-10,1.1715
2002-12-11,-1.3263
2002-12-12,-2.6563
2002-12-13,-1.863
2002-12-16,3.7968
2002-12-17,-2.0979
2002-12-18,-1.9231
2002-12-19,1.9607999999999999
2002-12-20,2.8022
2002-12-23,-1.0689
2002-12-24,-0.054
2002-12-26,3.4054
2002-12-27,1.6728
2002-12-30,4.6787
2002-12-31,-4.666
2003-01-02,3.2973
2003-01-03,0.0499
2003-01-06,3.6889
2003-01-07,1.0048
2003-01-08,-0.9948
2003-01-09,2.5481
2003-01-10,-1.5471
2003-01-13,7.8048
2003-01-14,-1.6299000000000001
2003-01-15,-2.775
2003-01-16,-4.4892
2003-01-17,0.0
2003-01-21,-1.0638
2003-01-22,-0.0978
2003-01-23,-0.4892
2003-01-24,-3.6824
2003-01-27,0.2501
2003-01-28,1.0692
2003-01-29,-0.7053
2003-01-30,-3.0441
2003-01-31,2.9827
2003-02-03,-0.1524
2003-02-04,-0.2036
2003-02-05,0.6629
2003-02-06,0.8612
2003-02-07,-4.1688
2003-02-10,-1.5723
2003-02-11,-2.8222
2003-02-12,2.9041
2003-02-13,-1.8104
2003-02-14,1.41
2003-02-18,2.5134
2003-02-19,1.5128
2003-02-20,2.6721
2003-02-21,-0.3003
2003-02-24,-5.9739
2003-02-25,3.8441
2003-02-26,-3.2904999999999998
2003-02-27,1.3291
2003-02-28,-1.1018
2003-03-03,0.5252
2003-03-04,-1.1036
2003-03-05,2.6581
2003-03-06,-0.7173
2003-03-07,-2.6178
2003-03-10,0.8065
2003-03-11,-0.3147
2003-03-12,0.6902
2003-03-13,5.4729
2003-03-14,2.8715
2003-03-17,0.5877
2003-03-18,1.8014000000000001
2003-03-19,-1.4825
2003-03-20,0.2427
2003-03-21,6.247
2003-03-24,-1.5953
2003-03-25,6.4845
2003-03-26,-4.0452
2003-03-27,0.6845
2003-03-28,-3.3811999999999998
2003-03-31,1.4026
2003-04-01,-5.4271
2003-04-02,0.7775
2003-04-03,-2.7965
2003-04-04,2.1329
2003-04-07,1.8407
2003-04-08,0.4817
2003-04-09,-0.8068
2003-04-10,0.7656
2003-04-11,0.0047
2003-04-14,-0.0522
2003-04-15,2.6128
2003-04-16,0.8333
2003-04-17,2.6170999999999998
2003-04-21,-1.745
2003-04-22,0.2277
2003-04-23,2.1308
2003-04-24,-1.1972
2003-04-25,5.8988
2003-04-28,0.9354
2003-04-29,3.6226000000000003
2003-04-30,2.2763999999999998
2003-05-01,-0.6399
2003-05-02,2.6041
2003-05-05,0.2729
2003-05-06,0.1166
2003-05-07,0.9709
2003-05-08,-4.9192
2003-05-09,1.2904
2003-05-12,0.8786
2003-05-13,0.5542
2003-05-14,-1.7717
2003-05-15,-4.1683
2003-05-16,-3.7641
2003-05-19,-0.0435
2003-05-20,1.5217
2003-05-21,0.985
2003-05-22,-2.4596999999999998
2003-05-23,-0.1739
2003-05-27,4.6603
2003-05-28,-0.3329
2003-05-29,2.1712
2003-05-30,3.964
2003-06-02,-1.9261
2003-06-03,1.002
2003-06-04,2.1032
2003-06-05,-2.7983000000000002
2003-06-06,3.5586
2003-06-09,-2.5869
2003-06-10,3.2858
2003-06-11,0.3876
2003-06-12,-1.2615
2003-06-13,-2.439
2003-06-16,0.127
2003-06-17,-0.8402
2003-06-18,1.1191
2003-06-19,-1.9763
2003-06-20,1.2903
2003-06-23,-5.7722999999999995
2003-06-24,3.6755
2003-06-25,0.2852
2003-06-26,0.6908
2003-06-27,1.6585999999999999
2003-06-30,0.7106
2003-07-01,3.2716
2003-07-02,6.6030999999999995
2003-07-03,-1.5038
2003-07-07,3.7077
2003-07-08,3.2948
2003-07-09,-2.6807
2003-07-10,-1.4644
2003-07-11,1.0616
2003-07-14,1.2605
2003-07-15,1.4523
2003-07-16,1.8746
2003-07-17,-6.5239
2003-07-18,3.6471
2003-07-21,-2.5519
2003-07-22,1.3111
2003-07-23,-2.2036
2003-07-24,0.2504
2003-07-25,1.6768
2003-07-28,4.6316
2003-07-29,0.4359
2003-07-30,-1.0351
2003-07-31,-0.1687
2003-08-01,-1.9263
2003-08-04,-0.4135
2003-08-05,-1.3149
2003-08-06,0.0351
2003-08-07,1.6474
2003-08-08,-0.6552
2003-08-11,-1.9438
2003-08-12,3.5009
2003-08-13,-2.2538
2003-08-14,3.8487999999999998
2003-08-15,-0.6065
2003-08-18,0.0
2003-08-19,7.1864
2003-08-20,-0.914
2003-08-21,0.5713
2003-08-22,-2.6023
2003-08-25,-1.5314
2003-08-26,-0.5295
2003-08-27,0.3327
2003-08-28,1.2268
2003-08-29,-0.5896
2003-09-02,0.1647
2003-09-03,1.6447
2003-09-04,-0.3883
2003-09-05,0.1624
2003-09-08,0.9082
2003-09-09,-1.0286
2003-09-10,0.3897
2003-09-11,1.7793999999999999
2003-09-12,-1.7165
2003-09-15,0.2587
2003-09-16,0.0645
2003-09-17,-1.9020000000000001
2003-09-18,1.0187
2003-09-19,-3.3832
2003-09-22,-1.1785
2003-09-23,-0.2044
2003-09-24,-3.2776
2003-09-25,-4.4829
2003-09-26,-2.8455
2003-09-29,1.6736
2003-09-30,3.7037
2003-10-01,1.8397999999999999
2003-10-02,1.7675999999999998
2003-10-03,0.9085
2003-10-06,2.5526
2003-10-07,0.7064
2003-10-08,-1.5331000000000001
2003-10-09,3.1512000000000002
2003-10-10,-2.1046
2003-10-13,2.4521
2003-10-14,2.459
2003-10-15,0.032
2003-10-16,0.5118
2003-10-17,-1.655
2003-10-20,1.5857999999999999
2003-10-21,-0.4141
2003-10-22,-0.3519
2003-10-23,-1.862
2003-10-24,-0.8505
2003-10-27,1.5506
2003-10-28,-5.5231
2003-10-29,-1.3755
2003-10-30,1.1158
2003-10-31,0.2759
2003-11-03,0.2751
2003-11-04,0.5144
2003-11-05,-0.2388
2003-11-06,4.5144
2003-11-07,2.9777
2003-11-10,-5.402
2003-11-11,-7.4236
2003-11-12,1.2337
2003-11-13,0.8961
2003-11-14,-3.5524
2003-11-17,-3.2044
2003-11-18,1.4079
2003-11-19,1.6886
2003-11-20,2.0664
2003-11-21,0.0
2003-11-24,0.6869
2003-11-25,2.0467
2003-11-26,-0.2463
2003-11-28,0.3175
2003-12-01,-0.1406
2003-12-02,-1.4085
2003-12-03,0.5357
2003-12-04,0.2167
2003-12-05,-1.1024
2003-12-08,0.8602
2003-12-09,-2.2033
2003-12-10,-2.5073
2003-12-11,2.7208
2003-12-12,-0.6531
2003-12-15,-3.141
2003-12-16,-1.0181
2003-12-17,0.7619
2003-12-18,-1.0208
2003-12-19,-1.6425
2003-12-22,0.932
2003-12-23,0.3463
2003-12-24,-0.8819
2003-12-26,0.0387
2003-12-29,2.1268
2003-12-30,4.6573
2003-12-31,-0.5065
2004-01-02,2.8
2004-01-05,4.1387
2004-01-06,-4.6196
2004-01-07,1.7094
2004-01-08,1.8908
2004-01-09,-3.7457000000000003
2004-01-12,0.4284
2004-01-13,2.0619
2004-01-14,-1.4628999999999999
2004-01-15,-0.4595
2004-01-16,1.456
2004-01-20,1.9601
2004-01-21,0.5836
2004-01-22,0.273
2004-01-23,1.3615
2004-01-26,0.1679
2004-01-27,-1.408
2004-01-28,-0.578
2004-01-29,-2.4966
2004-01-30,-1.2627
2004-02-02,0.6039
2004-02-03,-0.1801
2004-02-04,-1.7298
2004-02-05,0.9359
2004-02-06,5.8845
2004-02-09,1.0778
2004-02-10,6.2313
2004-02-11,2.1016
2004-02-12,-0.768
2004-02-13,-1.3622
2004-02-17,3.5154
2004-02-18,0.1213
2004-02-19,-1.272
2004-02-20,-3.5276
2004-02-23,0.159
2004-02-24,0.7302
2004-02-25,0.0315
2004-02-26,-0.7561
2004-02-27,0.381
2004-03-01,1.518
2004-03-02,-2.3053
2004-03-03,2.5159000000000002
2004-03-04,0.5008
2004-03-05,6.0353
2004-03-08,-2.16
2004-03-09,-2.4761
2004-03-10,-1.8965999999999998
2004-03-11,0.5613
2004-03-12,1.8915
2004-03-15,-5.0822
2004-03-16,0.9939
2004-03-17,1.2698
2004-03-18,-0.3448
2004-03-19,-3.9635
2004-03-22,-0.9171
2004-03-23,0.0
2004-03-24,0.7273
2004-03-25,2.6912000000000003
2004-03-26,0.5113
2004-03-29,1.7488000000000001
2004-03-30,1.0937999999999999
2004-03-31,1.6074000000000002
2004-04-01,-1.5211000000000001
2004-04-02,3.2437
2004-04-05,-0.4189
2004-04-06,0.0901
2004-04-07,-0.3302
2004-04-08,1.0542
2004-04-12,0.5961
2004-04-13,-2.6667
2004-04-14,-0.9741
2004-04-15,0.5533
2004-04-16,0.6114
2004-04-19,0.0608
2004-04-20,-1.0629
2004-04-21,2.5169
2004-04-22,1.9461
2004-04-23,-1.116
2004-04-26,0.2376
2004-04-27,0.7111
2004-04-28,-1.4122
2004-04-29,-0.8356
2004-04-30,0.1505
2004-05-03,-0.8413
2004-05-04,-0.0909
2004-05-05,0.1213
2004-05-06,-0.5756
2004-05-07,-4.0524000000000004
2004-05-10,-3.1439
2004-05-11,3.2131
2004-05-12,1.1436
2004-05-13,-1.1621
2004-05-14,-2.1926
2004-05-17,0.1624
2004-05-18,-1.038
2004-05-19,-0.6883
2004-05-20,-1.0231
2004-05-21,1.7673
2004-05-24,-1.3761
2004-05-25,6.0465
