ticker,WSBF US Equity
2006-03-03,-0.0799
2006-03-06,-0.8
2006-03-07,0.4032
2006-03-08,0.0
2006-03-09,2.1687
2006-03-10,1.022
2006-03-13,-0.6226
2006-03-14,1.018
2006-03-15,0.7752
2006-03-16,3.0769
2006-03-17,2.6866
2006-03-20,0.6541
2006-03-21,-2.5271
2006-03-22,2.2222
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,-0.3623
2006-03-28,-2.9818
2006-03-29,2.3238
2006-03-30,1.3919000000000001
2006-03-31,-1.7341
2006-04-03,-2.2794
2006-04-04,1.0525
2006-04-05,0.8945
2006-04-06,-0.2214
2006-04-07,-2.4408
2006-04-10,-0.6065
2006-04-11,-0.2288
2006-04-12,1.5291000000000001
2006-04-13,-0.6777
2006-04-17,0.0
2006-04-18,1.2889
2006-04-19,0.6737
2006-04-20,0.2974
2006-04-21,-1.1118999999999999
2006-04-24,-0.5247
2006-04-25,-0.1507
2006-04-26,1.2075
2006-04-27,0.2983
2006-04-28,0.0743
2006-05-01,-1.7088
2006-05-02,4.1572
2006-05-03,3.4833
2006-05-04,2.4544
2006-05-05,-0.0684
2006-05-08,-0.8219
2006-05-09,-0.4144
2006-05-10,0.9015
2006-05-11,-0.9622
2006-05-12,-2.0819
2006-05-15,1.8427
2006-05-16,1.2526
2006-05-17,1.9931
2006-05-18,1.4825
2006-05-19,1.328
2006-05-22,0.4587
2006-05-23,-0.5219
2006-05-24,0.5246
2006-05-25,0.5871
2006-05-26,-0.7782
2006-05-30,-0.915
2006-05-31,3.5620000000000003
2006-06-01,0.3185
2006-06-02,0.1905
2006-06-05,-2.1546
2006-06-06,0.0648
2006-06-07,1.5534
2006-06-08,-0.2549
2006-06-09,0.4473
2006-06-12,1.0178
2006-06-13,-0.5038
2006-06-14,-0.6329
2006-06-15,0.2548
2006-06-16,-0.1271
2006-06-19,-0.6361
2006-06-20,-1.4085
2006-06-21,1.8831
2006-06-22,0.7011
2006-06-23,-0.3165
2006-06-26,0.3175
2006-06-27,-1.0127
2006-06-28,0.5754
2006-06-29,1.7165
2006-06-30,6.625
2006-07-03,-2.6377
2006-07-05,-2.2276
2006-07-06,0.1847
2006-07-07,-2.4585
2006-07-10,2.5205
2006-07-11,-1.6595
2006-07-12,-0.6875
2006-07-13,-0.5664
2006-07-14,0.0
2006-07-17,-0.6329
2006-07-18,2.9936
2006-07-19,0.8658
2006-07-20,-1.0423
2006-07-21,-1.7968
2006-07-24,2.2082
2006-07-25,-0.3704
2006-07-26,1.2392
2006-07-27,-0.2448
2006-07-28,-0.184
2006-07-31,0.9219
2006-08-01,0.4263
2006-08-02,-0.4851
2006-08-03,1.5844
2006-08-04,0.9598
2006-08-07,-2.4955
2006-08-08,-1.6453
2006-08-09,-1.487
2006-08-10,1.8239
2006-08-11,-1.7912
2006-08-14,2.956
2006-08-15,2.1381
2006-08-16,1.0167
2006-08-17,-0.1776
2006-08-18,0.2372
2006-08-21,-0.8876
2006-08-22,0.597
2006-08-23,0.1187
2006-08-24,0.2371
2006-08-25,0.2365
2006-08-28,0.177
2006-08-29,0.9423
2006-08-30,0.2334
2006-08-31,2.7357
2006-09-01,0.17
2006-09-05,1.2443
2006-09-06,0.6145
2006-09-07,3.8312
2006-09-08,-1.016
2006-09-11,-0.9724
2006-09-12,1.9094
2006-09-13,0.4283
2006-09-14,0.2132
2006-09-15,0.4255
2006-09-18,0.1059
2006-09-19,0.0
2006-09-20,-0.4762
2006-09-21,-0.9038
2006-09-22,-0.7511
2006-09-25,-0.6486
2006-09-26,-2.1763
2006-09-27,-2.7809
2006-09-28,-0.4577
2006-09-29,1.4368
2006-10-02,-2.4363
2006-10-03,3.6005000000000003
2006-10-04,2.1861
2006-10-05,-3.2913
2006-10-06,-0.6807
2006-10-09,0.514
2006-10-10,0.8523
2006-10-11,-0.6761
2006-10-12,0.3971
2006-10-13,0.226
2006-10-16,0.0
2006-10-17,0.6201
2006-10-18,-0.3922
2006-10-19,0.5624
2006-10-20,-0.4474
2006-10-23,-1.0674
2006-10-24,1.7604
2006-10-25,0.0
2006-10-26,-0.0558
2006-10-27,0.5025
2006-10-30,0.0
2006-10-31,-1.5556
2006-11-01,-1.298
2006-11-02,-1.2006999999999999
2006-11-03,0.1157
2006-11-06,3.6994
2006-11-07,-0.9476
2006-11-08,0.2251
2006-11-09,-2.5267
2006-11-10,2.765
2006-11-13,0.2803
2006-11-14,1.2856
2006-11-15,0.0552
2006-11-16,0.4964
2006-11-17,-0.3842
2006-11-20,0.0551
2006-11-21,-0.6608
2006-11-22,-0.2772
2006-11-24,-1.612
2006-11-27,-2.4859
2006-11-28,-0.5214
2006-11-29,0.8154
2006-11-30,2.3686
2006-12-01,-1.693
2006-12-04,2.5832
2006-12-05,0.6156
2006-12-06,0.723
2006-12-07,-0.6626
2006-12-08,0.3891
2006-12-11,-0.1661
2006-12-12,-0.2219
2006-12-13,-0.3891
2006-12-14,1.1719
2006-12-15,-1.1031
2006-12-18,-2.2309
2006-12-19,1.9966
2006-12-20,0.2796
2006-12-21,-0.5577
2006-12-22,-1.1217
2006-12-26,0.5672
2006-12-27,1.5228000000000002
2006-12-28,0.1667
2006-12-29,-1.1647
2007-01-03,-0.1684
2007-01-04,-0.1124
2007-01-05,-0.5627
2007-01-08,0.4527
2007-01-09,-0.2254
2007-01-10,0.0
2007-01-11,0.3388
2007-01-12,-0.2251
2007-01-16,0.1692
2007-01-17,-0.2252
2007-01-18,0.0
2007-01-19,0.6772
2007-01-22,-0.5045
2007-01-23,-0.2254
2007-01-24,1.0728
2007-01-25,-0.7263
2007-01-26,0.5627
2007-01-29,0.4477
2007-01-30,0.2228
2007-01-31,-0.3891
2007-02-01,0.2232
2007-02-02,0.0
2007-02-05,-1.6147
2007-02-06,0.0
2007-02-07,-0.1698
2007-02-08,0.8503
2007-02-09,0.3373
2007-02-12,-0.7283
2007-02-13,0.7336
2007-02-14,-0.3361
2007-02-15,-0.1686
2007-02-16,0.3378
2007-02-20,-0.1684
2007-02-21,0.2248
2007-02-22,0.3365
2007-02-23,-0.559
2007-02-26,-0.1686
2007-02-27,-2.3649
2007-02-28,2.1338
2007-03-01,-0.9599
2007-03-02,0.7412
2007-03-05,-2.7731
2007-03-06,2.4447
2007-03-07,-2.3864
2007-03-08,0.5239
2007-03-09,0.4632
2007-03-12,0.0576
2007-03-13,-1.6705
2007-03-14,0.7616
2007-03-15,-0.4651
2007-03-16,0.1168
2007-03-19,0.5251
2007-03-20,1.1027
2007-03-21,1.7795999999999998
2007-03-22,1.0152
2007-03-23,0.0558
2007-03-26,-0.1116
2007-03-27,-1.8994
2007-03-28,-0.2847
2007-03-29,0.2284
2007-03-30,-0.3989
2007-04-02,1.087
2007-04-03,1.7544
2007-04-04,-1.2236
2007-04-05,-0.1126
2007-04-09,-1.5784
2007-04-10,0.4582
2007-04-11,-0.3991
2007-04-12,0.8586
2007-04-13,0.1135
2007-04-16,0.7937
2007-04-17,-0.0562
2007-04-18,-1.238
2007-04-19,1.1396
2007-04-20,1.3521
2007-04-23,-1.4452
2007-04-24,-1.0152
2007-04-25,0.9687
2007-04-26,-0.8465
2007-04-27,-0.2846
2007-04-30,-0.0571
2007-05-01,0.0
2007-05-02,0.7995
2007-05-03,-0.6232
2007-05-04,0.9122
2007-05-07,-0.1695
2007-05-08,-0.5093
2007-05-09,-0.3982
2007-05-10,-0.6282
2007-05-11,0.2299
2007-05-14,-1.9495
2007-05-15,-3.5088
2007-05-16,2.0606
2007-05-17,-1.0095
2007-05-18,-0.3599
2007-05-21,0.8429
2007-05-22,1.4925
2007-05-23,1.4706000000000001
2007-05-24,-1.6232
2007-05-25,-0.2357
2007-05-29,-0.2953
2007-05-30,-0.7109
2007-05-31,0.4177
2007-06-01,-0.1783
2007-06-04,-0.2976
2007-06-05,-0.2985
2007-06-06,-1.018
2007-06-07,-2.1779
2007-06-08,1.175
2007-06-11,0.978
2007-06-12,-2.4818
2007-06-13,1.8622
2007-06-14,0.0
2007-06-15,0.8531
2007-06-18,-0.0604
2007-06-19,1.2092
2007-06-20,-1.6726
2007-06-21,1.0328
2007-06-22,0.7216
2007-06-25,-1.3134000000000001
2007-06-26,0.3025
2007-06-27,0.9047
2007-06-28,-1.1357
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.3628
2007-07-05,-0.6024
2007-07-06,-0.0606
2007-07-09,-0.6671
2007-07-10,-0.6105
2007-07-11,-0.2457
2007-07-12,-0.2463
2007-07-13,-0.8025
2007-07-16,0.3734
2007-07-17,-0.806
2007-07-18,-2.9375
2007-07-19,0.5151
2007-07-20,-0.0641
2007-07-23,-0.641
2007-07-24,-0.5806
2007-07-25,0.7787
2007-07-26,-0.322
2007-07-27,-1.1628
2007-07-30,0.1961
2007-07-31,-1.1742
2007-08-01,-1.2541
2007-08-02,0.0668
2007-08-03,-3.7408
2007-08-06,1.9431
2007-08-07,6.2628
2007-08-08,4.4202
2007-08-09,-1.4724
2007-08-10,-2.6775
2007-08-13,-3.9667
2007-08-14,0.3997
2007-08-15,-1.6589
2007-08-16,4.1835
2007-08-17,2.9145
2007-08-20,-0.7552
2007-08-21,1.078
2007-08-22,1.0038
2007-08-23,-0.2484
2007-08-24,1.1831
2007-08-27,-0.0615
2007-08-28,-0.1232
2007-08-29,1.4797
2007-08-30,-0.4253
2007-08-31,1.5863
2007-09-04,-0.8408
2007-09-05,-1.4537
2007-09-06,-1.0449
2007-09-07,-1.1801
2007-09-10,1.3199
2007-09-11,-1.9851
2007-09-12,-0.5063
2007-09-13,1.0178
2007-09-14,0.7557
2007-09-17,-0.25
2007-09-18,2.5063
2007-09-19,1.2836
2007-09-20,-0.9053
2007-09-21,0.6699
2007-09-24,-0.9074
2007-09-25,-1.8315000000000001
2007-09-26,1.0572
2007-09-27,-0.1846
2007-09-28,0.185
2007-10-01,2.3385
2007-10-02,0.1203
2007-10-03,-0.7207
2007-10-04,0.726
2007-10-05,1.9219
2007-10-08,-0.8839
2007-10-09,0.7134
2007-10-10,0.0
2007-10-11,0.059
2007-10-12,0.0
2007-10-15,-0.708
2007-10-16,-0.713
2007-10-17,1.137
2007-10-18,0.7101
2007-10-19,-4.1716
2007-10-22,0.7357
2007-10-23,1.339
2007-10-24,-0.8408
2007-10-25,0.1817
2007-10-26,2.2975
2007-10-29,-0.4137
2007-10-30,-0.4154
2007-10-31,-0.298
2007-11-01,-4.1841
2007-11-02,-0.0624
2007-11-05,-1.6854
2007-11-06,2.1587
2007-11-07,-7.5202
2007-11-08,4.0323
2007-11-09,-2.7132
2007-11-12,0.5312
2007-11-13,4.6235
2007-11-14,-5.4924
2007-11-15,-1.5364
2007-11-16,0.0678
2007-11-19,-5.0169
2007-11-20,1.8558
2007-11-21,-1.822
2007-11-23,-0.1428
2007-11-26,-3.0021
2007-11-27,5.2321
2007-11-28,-0.5602
2007-11-29,-1.6901000000000002
2007-11-30,-4.4413
2007-12-03,1.7241
2007-12-04,1.1791
2007-12-05,1.8208
2007-12-06,3.2189
2007-12-07,-2.2869
2007-12-10,-1.1348
2007-12-11,-5.4519
2007-12-12,-0.607
2007-12-13,1.5267
2007-12-14,-3.7594
2007-12-17,-0.1563
2007-12-18,5.3208
2007-12-19,2.1545
2007-12-20,1.0909
2007-12-21,-0.9353
2007-12-24,4.7204
2007-12-26,-0.6935
2007-12-27,-7.5419
2007-12-28,-1.7372
2007-12-31,-1.4604
2008-01-02,-1.7161
2008-01-03,-1.9841
2008-01-04,-0.5668
2008-01-07,5.2117
2008-01-08,-2.322
2008-01-09,1.0301
2008-01-10,1.1764999999999999
2008-01-11,-4.031
2008-01-14,0.0
2008-01-15,-1.2116
2008-01-16,5.233
2008-01-17,-5.2836
2008-01-18,-0.7383
2008-01-22,0.9091
2008-01-23,7.8624
2008-01-24,-4.0243
2008-01-25,-3.481
2008-01-28,4.918
2008-01-29,1.5625
2008-01-30,-1.6923
2008-01-31,4.0689
2008-02-01,-1.6541000000000001
2008-02-04,-1.7584
2008-02-05,-1.0117
2008-02-06,-4.0881
2008-02-07,0.3279
2008-02-08,1.8791
2008-02-11,-0.8821
2008-02-12,0.8091
2008-02-13,2.809
2008-02-14,-2.6542
2008-02-15,-2.3256
2008-02-19,0.0821
2008-02-20,1.5587
2008-02-21,-1.8578000000000001
2008-02-22,-0.9877
2008-02-25,1.4131
2008-02-26,-0.5738
2008-02-27,-0.742
2008-02-28,-0.5814
2008-02-29,-1.7544
2008-03-03,-0.9354
2008-03-04,-0.8584
2008-03-05,0.0
2008-03-06,-1.2987
2008-03-07,0.0877
2008-03-10,-0.9641
2008-03-11,2.1239
2008-03-12,-1.4731
2008-03-13,2.8144
2008-03-14,-3.1651
2008-03-17,2.1201
2008-03-18,10.8997
2008-03-19,-2.0281
2008-03-20,-0.5573
2008-03-24,-0.0801
2008-03-25,-0.0801
2008-03-26,-1.9245999999999999
2008-03-27,2.6983
2008-03-28,-2.4682
2008-03-31,-2.8571
2008-04-01,7.0588
2008-04-02,-1.1774
2008-04-03,-0.9531
2008-04-04,0.1604
2008-04-07,0.4804
2008-04-08,-0.0797
2008-04-09,-1.0367
2008-04-10,2.3368
2008-04-11,-7.7953
2008-04-14,0.0
2008-04-15,0.2562
2008-04-16,2.8109
2008-04-17,-0.8285
2008-04-18,6.3492
2008-04-21,-0.6284
2008-04-22,-3.3992
2008-04-23,-2.6187
2008-04-24,2.9412000000000003
2008-04-25,1.3878
2008-04-28,1.2077
2008-04-29,-1.6705999999999999
2008-04-30,-1.3754
2008-05-01,0.0
2008-05-02,1.0664
2008-05-05,-0.8117
2008-05-06,-3.3552
2008-05-07,0.0
2008-05-08,2.8789
2008-05-09,0.9877
2008-05-12,4.89
2008-05-13,1.4763
2008-05-14,0.8423
2008-05-15,-0.3797
2008-05-16,-1.1433
2008-05-19,0.3084
2008-05-20,-0.538
2008-05-21,0.0
2008-05-22,0.4637
2008-05-23,-2.3846
2008-05-27,0.3152
2008-05-28,-0.4713
2008-05-29,2.6046
2008-05-30,0.5385
2008-06-02,-1.3007
2008-06-03,-2.5581
2008-06-04,-0.8751
2008-06-05,3.6917999999999997
2008-06-06,-4.0248
2008-06-09,-3.4677
2008-06-10,2.5898
2008-06-11,-5.0489
2008-06-12,5.4889
2008-06-13,0.1626
2008-06-16,3.7338
2008-06-17,-0.939
2008-06-18,-1.2638
2008-06-19,-0.64
2008-06-20,-5.6361
2008-06-23,-0.0853
2008-06-24,-0.5978
2008-06-25,-1.2027
2008-06-26,-3.1304
2008-06-27,0.0
2008-06-30,-4.6679
2008-07-01,0.2825
2008-07-02,-1.2207
2008-07-03,-0.6654
2008-07-07,0.7656
2008-07-08,4.4634
2008-07-09,-5.3636
2008-07-10,3.7464
2008-07-11,1.5741
2008-07-14,-4.4667
2008-07-15,0.2863
2008-07-16,3.0447
2008-07-17,2.2161
2008-07-18,-0.542
2008-07-21,0.6358
2008-07-22,3.7004
2008-07-23,0.087
2008-07-24,0.2609
2008-07-25,3.5559
2008-07-28,-7.3702
2008-07-29,1.7179
2008-07-30,-3.4667
2008-07-31,1.1971
2008-08-01,1.6379000000000001
2008-08-04,-4.2077
2008-08-05,0.9346
2008-08-06,-0.0926
2008-08-07,-7.8777
2008-08-08,1.6097000000000001
2008-08-11,3.9604
2008-08-12,-1.4285999999999999
2008-08-13,1.6425
2008-08-14,-0.6654
2008-08-15,-2.0096
2008-08-18,-1.0742
2008-08-19,-2.0731
2008-08-20,0.6048
2008-08-21,0.2004
2008-08-22,0.8
2008-08-25,-5.8532
2008-08-26,0.9484
2008-08-27,1.7745
2008-08-28,2.8718
2008-08-29,-1.994
2008-09-02,2.238
2008-09-03,-1.0945
2008-09-04,0.1006
2008-09-05,0.201
2008-09-08,1.2036
2008-09-09,-2.775
2008-09-10,2.1407
2008-09-11,-2.9939999999999998
2008-09-12,-0.1029
2008-09-15,-1.4418
2008-09-16,5.3292
2008-09-17,-5.1587
2008-09-18,5.1255
2008-09-19,0.995
2008-09-22,-4.1379
2008-09-23,2.6721
2008-09-24,4.004
2008-09-25,-2.3099
2008-09-26,1.7734
2008-09-29,-12.2943
2008-09-30,7.8366
2008-10-01,-1.74
2008-10-02,-0.2083
2008-10-03,-2.2965
2008-10-06,1.0684
2008-10-07,-16.7019
2008-10-08,1.5228000000000002
2008-10-09,-14.125
2008-10-10,-11.7904
2008-10-13,21.6172
2008-10-14,14.5183
2008-10-15,-15.5213
2008-10-16,20.3366
2008-10-17,4.5455
2008-10-20,-6.8004
2008-10-21,-3.11
2008-10-22,-13.5802
2008-10-23,1.5714000000000001
2008-10-24,5.4852
2008-10-27,-6.6667
2008-10-28,8.5714
2008-10-29,-7.7632
2008-10-30,14.6933
2008-10-31,2.6119
2008-11-03,2.303
2008-11-04,0.5924
2008-11-05,-7.0671
2008-11-06,-1.6477
2008-11-07,-3.7371
2008-11-10,-4.9531
2008-11-11,2.2535
2008-11-12,-13.6364
2008-11-13,5.2632
2008-11-14,-17.4242
2008-11-17,-8.8073
2008-11-18,-14.0845
2008-11-19,-6.3232
2008-11-20,-20.5
2008-11-21,1.5723
2008-11-24,-9.9071
2008-11-25,28.5223
2008-11-26,35.0267
2008-11-28,-5.9406
2008-12-01,-38.3158
2008-12-02,23.2082
2008-12-03,-0.277
2008-12-04,-4.7222
2008-12-05,-0.8746
2008-12-08,16.7647
2008-12-09,-9.3199
2008-12-10,4.7222
2008-12-11,-5.5703
2008-12-12,1.4045
2008-12-15,-4.4321
2008-12-16,2.8986
2008-12-17,2.8169
2008-12-18,-3.8356
2008-12-19,1.4245
2008-12-22,2.2472
2008-12-23,-5.2198
2008-12-24,-0.2899
2008-12-26,5.5233
2008-12-29,-1.3774
2008-12-30,0.0
2008-12-31,-6.4246
2009-01-02,2.6866
2009-01-05,4.6512
2009-01-06,3.6111
2009-01-07,-6.9705
2009-01-08,6.3401
2009-01-09,-5.4201
2009-01-12,0.0
2009-01-13,0.2865
2009-01-14,-7.1429
2009-01-15,-0.6154
2009-01-16,-12.6935
2009-01-20,-4.2553
2009-01-21,5.9259
2009-01-22,-7.3427
2009-01-23,-4.1509
2009-01-26,8.2677
2009-01-27,0.0
2009-01-28,9.0909
2009-01-29,-17.3333
2009-01-30,-0.4032
2009-02-02,21.4575
2009-02-03,-4.3333
2009-02-04,-2.439
2009-02-05,5.0
2009-02-06,0.0
2009-02-09,-9.8639
2009-02-10,-13.2075
2009-02-11,22.6087
2009-02-12,-10.9929
2009-02-13,0.3984
2009-02-17,-5.1587
2009-02-18,-5.8577
2009-02-19,0.0
2009-02-20,-2.6667
2009-02-23,-7.7626
2009-02-24,1.9802
2009-02-25,0.9709
2009-02-26,-2.8846
2009-02-27,13.3663
2009-03-02,-10.4803
2009-03-03,5.3659
2009-03-04,-0.9259
2009-03-05,-5.6075
2009-03-06,-2.4752
2009-03-09,-6.599
2009-03-10,14.6739
2009-03-11,-11.8483
2009-03-12,20.9677
2009-03-13,-10.6667
2009-03-16,7.4627
2009-03-17,-2.7778
2009-03-18,0.9524
2009-03-19,-5.6604
2009-03-20,16.0
2009-03-23,-8.6207
2009-03-24,3.3019
2009-03-25,-7.3059
2009-03-26,6.8966
2009-03-27,-7.8341
2009-03-30,-4.0
2009-03-31,6.25
2009-04-01,-6.8627
2009-04-02,2.6316
2009-04-03,0.5128
2009-04-06,-1.5306
2009-04-07,1.0363
2009-04-08,0.0
2009-04-09,13.3333
2009-04-13,7.6923
2009-04-14,-16.8067
2009-04-15,8.5859
2009-04-16,-0.9302
2009-04-17,0.939
2009-04-20,-3.7209
2009-04-21,5.314
2009-04-22,10.0917
2009-04-23,0.0
2009-04-24,8.3333
2009-04-27,-3.8462
2009-04-28,2.4
2009-04-29,2.3438
2009-04-30,8.7786
2009-05-01,17.5439
2009-05-04,11.9403
2009-05-05,-4.5333
2009-05-06,6.9832
2009-05-07,-4.9608
2009-05-08,36.8132
2009-05-11,-7.8313
2009-05-12,-6.3181
2009-05-13,-6.0465
2009-05-14,-3.9604
2009-05-15,-6.9588
2009-05-18,-1.9391
2009-05-19,-0.8475
2009-05-20,2.5641
2009-05-21,-6.9444
2009-05-22,-2.0896
2009-05-26,9.7561
2009-05-27,-8.6111
2009-05-28,-9.1185
2009-05-29,1.3378
2009-06-01,8.9109
2009-06-02,5.1515
2009-06-03,-4.8991
2009-06-04,1.5152
2009-06-05,-1.194
2009-06-08,-1.8127
2009-06-09,3.3846
2009-06-10,-0.8929
2009-06-11,1.2012
2009-06-12,3.8576
2009-06-15,-11.1429
2009-06-16,-3.2154
2009-06-17,12.624600000000001
2009-06-18,2.0649
2009-06-19,-2.0231
2009-06-22,-2.0649
2009-06-23,1.2048
2009-06-24,-6.8452
2009-06-25,2.2364
2009-06-26,-5.625
2009-06-29,1.6556
2009-06-30,-3.2573
2009-07-01,6.3972999999999995
2009-07-02,-6.6456
2009-07-06,6.7797
2009-07-07,3.1746
2009-07-08,-0.6154
2009-07-09,-3.096
2009-07-10,0.0
2009-07-13,6.3898
2009-07-14,1.2012
2009-07-15,2.3739
2009-07-16,11.5942
2009-07-17,-0.2597
2009-07-20,-0.7813
2009-07-21,0.7874
2009-07-22,4.1667
2009-07-23,5.0
2009-07-24,13.0952
2009-07-27,-0.4211
2009-07-28,5.7082
2009-07-29,2.6
2009-07-30,7.6023
2009-07-31,-5.7971
2009-08-03,5.0
2009-08-04,-1.4652
2009-08-05,-2.4164
2009-08-06,-5.3333
2009-08-07,3.8228999999999997
2009-08-10,-2.3256
2009-08-11,2.1825
2009-08-12,6.0194
2009-08-13,2.3810000000000002
2009-08-14,-10.5546
2009-08-17,-4.0
2009-08-18,4.375
2009-08-19,4.1916
2009-08-20,-0.3831
2009-08-21,3.6538
2009-08-24,0.3711
2009-08-25,-4.0665
2009-08-26,1.9268
2009-08-27,-2.0794
2009-08-28,-2.8958
2009-08-31,-4.5725999999999996
2009-09-01,-0.4167
2009-09-02,-10.251
2009-09-03,7.2261
2009-09-04,-1.7391
2009-09-08,-5.3097
2009-09-09,4.2056000000000004
2009-09-10,13.901299999999999
2009-09-11,-0.9843
2009-09-14,5.169
2009-09-15,-2.6465
2009-09-16,2.7184
2009-09-17,-2.4575
2009-09-18,-1.3566
2009-09-21,2.3379
2009-09-22,-2.6685
2009-09-23,1.1834
2009-09-24,-7.4074
2009-09-25,5.2632
2009-09-28,3.0
2009-09-29,-0.7767
2009-09-30,-0.9785
2009-10-01,-5.7312
2009-10-02,-1.6771
2009-10-05,1.7058
2009-10-06,0.0
2009-10-07,8.1761
2009-10-08,-7.9457
2009-10-09,5.4737
2009-10-12,-7.1856
2009-10-13,2.3656
2009-10-14,1.0504
2009-10-15,-1.4553
2009-10-16,-8.2278
2009-10-19,4.1379
2009-10-20,-8.83
2009-10-21,-3.1477
2009-10-22,1.5
2009-10-23,-0.9852
2009-10-26,-10.4478
2009-10-27,-4.1667
2009-10-28,-0.8696
2009-10-29,7.8947
2009-10-30,-7.5881
2009-11-02,-20.5279
2009-11-03,9.9631
2009-11-04,-18.1208
2009-11-05,2.8689
2009-11-06,-2.7888
2009-11-09,6.1475
2009-11-10,-12.3552
2009-11-11,11.4537
2009-11-12,-10.6719
2009-11-13,3.9823
2009-11-16,0.8511
2009-11-17,0.0
2009-11-18,-2.9536
2009-11-19,-18.2609
2009-11-20,3.7234
2009-11-23,-2.5641
2009-11-24,4.2105
2009-11-25,-5.5556
2009-11-27,-0.5348
2009-11-30,3.7634
2009-12-01,8.2902
2009-12-02,7.177
2009-12-03,-5.3571
2009-12-04,1.4151
2009-12-07,-1.3953
2009-12-08,-2.3585
2009-12-09,-0.9662
2009-12-10,-0.4878
2009-12-11,2.451
2009-12-14,0.4785
2009-12-15,-6.6667
2009-12-16,-4.0816
2009-12-17,-5.8511
2009-12-18,6.7797
2009-12-21,5.8201
2009-12-22,-3.5
2009-12-23,2.5907
2009-12-24,1.0101
2009-12-28,0.0
2009-12-29,-2.0
2009-12-30,1.5306
2009-12-31,3.0151
2010-01-04,15.122
2010-01-05,1.6949
2010-01-06,-7.0833
2010-01-07,6.7265
2010-01-08,4.2017
2010-01-11,-1.6129
2010-01-12,-3.2787
2010-01-13,1.2711999999999999
2010-01-14,1.6736
2010-01-15,-3.2922000000000002
2010-01-19,0.4255
2010-01-20,-0.8475
2010-01-21,0.4274
2010-01-22,-1.7021
2010-01-25,2.5974
2010-01-26,1.6878
2010-01-27,-4.5643
2010-01-28,-3.9130000000000003
2010-01-29,-0.4525
2010-02-01,0.9091
2010-02-02,-3.1532
2010-02-03,-6.0465
2010-02-04,-2.4752
2010-02-05,5.0761
2010-02-08,-6.2802
2010-02-09,3.0928
2010-02-10,-1.0
2010-02-11,0.0
2010-02-12,-2.5253
2010-02-16,10.8808
2010-02-17,5.1402
2010-02-18,2.6667
2010-02-19,-1.7316
2010-02-22,-2.2026
2010-02-23,4.5045
2010-02-24,2.5862
2010-02-25,-0.4202
2010-02-26,2.1097
2010-03-01,2.4793
2010-03-02,2.0161
2010-03-03,5.5336
2010-03-04,-2.6217
2010-03-05,0.0
2010-03-08,3.8462
2010-03-09,6.6667
2010-03-10,2.4306
2010-03-11,3.0508
2010-03-12,-0.6579
2010-03-15,-4.9669
2010-03-16,-2.439
