ticker,ESGR US Equity
2007-06-26,0.0172
2007-06-27,0.7376
2007-06-28,2.2987
2007-06-29,0.4577
2007-07-02,2.8498
2007-07-03,-1.6432
2007-07-05,-1.8835
2007-07-06,-1.3855
2007-07-09,-2.1329
2007-07-10,-3.1393
2007-07-11,0.9286
2007-07-12,2.6185
2007-07-13,-1.7931
2007-07-16,-0.8339
2007-07-17,-1.4606
2007-07-18,-1.4822
2007-07-19,-1.0121
2007-07-20,-2.1555
2007-07-23,0.0282
2007-07-24,-0.8282
2007-07-25,7.0419
2007-07-26,-5.9048
2007-07-27,-1.5735000000000001
2007-07-30,0.9956
2007-07-31,-0.4265
2007-08-01,-1.4374
2007-08-02,-1.9703
2007-08-03,0.5419
2007-08-06,0.343
2007-08-07,-0.6152
2007-08-08,15.6529
2007-08-09,-5.65
2007-08-10,6.6817
2007-08-13,-0.8188
2007-08-14,-10.2638
2007-08-15,-0.313
2007-08-16,9.5138
2007-08-17,3.4923
2007-08-20,-6.9084
2007-08-21,6.2579
2007-08-22,2.0791
2007-08-23,-1.3218
2007-08-24,-0.3033
2007-08-27,-0.9211
2007-08-28,-2.8316
2007-08-29,5.1523
2007-08-30,-3.823
2007-08-31,10.6839
2007-09-04,3.1444
2007-09-05,-3.0637
2007-09-06,-1.9685000000000001
2007-09-07,-6.352
2007-09-10,-1.0764
2007-09-11,0.6477
2007-09-12,-0.9524
2007-09-13,3.1878
2007-09-14,-0.4365
2007-09-17,-2.9005
2007-09-18,7.4852
2007-09-19,5.5986
2007-09-20,-0.5891
2007-09-21,2.3165
2007-09-24,0.4062
2007-09-25,-1.0038
2007-09-26,-2.5501
2007-09-27,1.3511
2007-09-28,-2.8884
2007-10-01,4.1262
2007-10-02,5.2432
2007-10-03,-5.1836
2007-10-04,-0.4556
2007-10-05,7.6964
2007-10-08,-1.5086
2007-10-09,2.8405
2007-10-10,1.0977999999999999
2007-10-11,0.0692
2007-10-12,1.4722
2007-10-15,-1.8255
2007-10-16,0.3261
2007-10-17,-0.4495
2007-10-18,0.0069
2007-10-19,-8.8636
2007-10-22,1.654
2007-10-23,-1.1472
2007-10-24,-2.5258000000000003
2007-10-25,-0.5992
2007-10-26,1.5892
2007-10-29,0.5394
2007-10-30,-1.349
2007-10-31,-0.404
2007-11-01,-11.5298
2007-11-02,3.0332
2007-11-05,-7.4027
2007-11-06,1.1091
2007-11-07,-3.9305
2007-11-08,3.6632
2007-11-09,-1.3125
2007-11-12,1.9717
2007-11-13,6.8041
2007-11-14,-0.8967
2007-11-15,-1.4132
2007-11-16,-0.2797
2007-11-19,-3.2693
2007-11-20,1.2051
2007-11-21,-1.1729
2007-11-23,1.2321
2007-11-26,-5.477
2007-11-27,0.9657
2007-11-28,8.7772
2007-11-29,-1.7241
2007-11-30,-4.8246
2007-12-03,-4.2028
2007-12-04,0.3656
2007-12-05,0.4601
2007-12-06,7.5
2007-12-07,0.5415
2007-12-10,0.6974
2007-12-11,-5.4708
2007-12-12,9.2562
2007-12-13,0.0424
2007-12-14,-7.8999
2007-12-17,0.1935
2007-12-18,2.9333
2007-12-19,5.5476
2007-12-20,-0.2031
2007-12-21,8.7779
2007-12-24,-0.4678
2007-12-26,-5.0211
2007-12-27,-1.1794
2007-12-28,2.1032
2007-12-31,0.0654
2008-01-02,-7.3599
2008-01-03,-4.3206
2008-01-04,-1.8708
2008-01-07,1.0237
2008-01-08,-3.5882
2008-01-09,2.3044000000000002
2008-01-10,1.7719
2008-01-11,-2.4819
2008-01-14,-1.0446
2008-01-15,-0.144
2008-01-16,2.8736
2008-01-17,-2.9522
2008-01-18,1.0782
2008-01-22,2.6286
2008-01-23,-0.5011
2008-01-24,-1.9586000000000001
2008-01-25,0.8467
2008-01-28,-0.4151
2008-01-29,1.7429000000000001
2008-01-30,-1.3127
2008-01-31,-2.0283
2008-02-01,2.5806
2008-02-04,-1.4362
2008-02-05,-1.9333
2008-02-06,1.9909
2008-02-07,-0.019
2008-02-08,0.019
2008-02-11,-4.1802
2008-02-12,-0.6062
2008-02-13,6.7187
2008-02-14,-5.9397
2008-02-15,-1.2849
2008-02-19,0.3431
2008-02-20,0.543
2008-02-21,-0.8701
2008-02-22,-1.0391
2008-02-25,0.418
2008-02-26,2.1015
2008-02-27,9.2672
2008-02-28,-6.6521
2008-02-29,-4.4746
2008-03-03,0.0102
2008-03-04,-0.6429
2008-03-05,0.7292
2008-03-06,-2.1207
2008-03-07,-0.5729
2008-03-10,-0.7438
2008-03-11,2.3855
2008-03-12,2.0412
2008-03-13,0.1718
2008-03-14,-3.3989
2008-03-17,-4.0718
2008-03-18,5.2895
2008-03-19,-0.2998
2008-03-20,3.2659000000000002
2008-03-24,9.2169
2008-03-25,-2.004
2008-03-26,1.6229
2008-03-27,-0.4708
2008-03-28,0.6863
2008-03-31,2.4963
2008-04-01,-0.0539
2008-04-02,-0.2877
2008-04-03,8.2153
2008-04-04,-4.075
2008-04-07,-0.4865
2008-04-08,-2.8459
2008-04-09,-8.9316
2008-04-10,4.223
2008-04-11,-4.3075
2008-04-14,-1.1872
2008-04-15,10.0521
2008-04-16,2.3563
2008-04-17,0.5066
2008-04-18,2.6088
2008-04-21,-4.1627
2008-04-22,-6.1781
2008-04-23,2.9042
2008-04-24,5.6539
2008-04-25,-0.3879
2008-04-28,3.5047
2008-04-29,-6.3531
2008-04-30,-0.7122
2008-05-01,8.4422
2008-05-02,0.636
2008-05-05,-3.4381
2008-05-06,-1.3963
2008-05-07,-7.567
2008-05-08,0.5553
2008-05-09,-0.7808
2008-05-12,7.6967
2008-05-13,-3.7694
2008-05-14,-1.9167999999999998
2008-05-15,-0.7458
2008-05-16,-1.4553
2008-05-19,0.1931
2008-05-20,-1.6280999999999999
2008-05-21,-1.3809
2008-05-22,1.0427
2008-05-23,-2.8205999999999998
2008-05-27,2.9531
2008-05-28,0.4028
2008-05-29,-0.2055
2008-05-30,4.6471
2008-06-02,-1.9393
2008-06-03,-0.621
2008-06-04,0.4518
2008-06-05,3.3592
2008-06-06,-7.6204
2008-06-09,-4.6307
2008-06-10,3.4997
2008-06-11,-1.117
2008-06-12,-0.9242
2008-06-13,0.6426
2008-06-16,-0.103
2008-06-17,-0.8763
2008-06-18,-3.2657
2008-06-19,-1.4729999999999999
2008-06-20,-1.9205999999999999
2008-06-23,-3.5937
2008-06-24,-1.6734
2008-06-25,7.1009
2008-06-26,-4.1096
2008-06-27,4.8457
2008-06-30,-4.6218
2008-07-01,3.0743
2008-07-02,-2.9826
2008-07-03,1.6686
2008-07-07,-1.6187
2008-07-08,5.5759
2008-07-09,-3.4199
2008-07-10,1.5575999999999999
2008-07-11,3.6743
2008-07-14,-3.3631
2008-07-15,-0.0551
2008-07-16,8.5399
2008-07-17,2.6802
2008-07-18,-1.5226
2008-07-21,-0.01
2008-07-22,3.7554
2008-07-23,-2.4485
2008-07-24,0.8829
2008-07-25,5.1529
2008-07-28,-3.2077
2008-07-29,5.8937
2008-07-30,-1.4599
2008-07-31,-5.787
2008-08-01,1.9066
2008-08-04,-2.7872
2008-08-05,2.4206
2008-08-06,3.2546
2008-08-07,3.621
2008-08-08,4.0829
2008-08-11,6.1146
2008-08-12,-2.2049
2008-08-13,-8.1971
2008-08-14,5.478
2008-08-15,-5.9379
2008-08-18,1.2055
2008-08-19,-2.7096
2008-08-20,3.3364
2008-08-21,-1.0039
2008-08-22,2.5397
2008-08-25,-5.7733
2008-08-26,2.0518
2008-08-27,1.9085999999999999
2008-08-28,1.8274
2008-08-29,4.7411
2008-09-02,-0.6138
2008-09-03,-1.3466
2008-09-04,-3.2864
2008-09-05,0.1169
2008-09-08,3.6994
2008-09-09,-1.853
2008-09-10,-2.8672
2008-09-11,-3.9328
2008-09-12,0.7091
2008-09-15,-3.3045
2008-09-16,-1.1359
2008-09-17,-0.3241
2008-09-18,15.2709
2008-09-19,-6.735
2008-09-22,1.8054000000000001
2008-09-23,-9.2988
2008-09-24,4.7836
2008-09-25,-0.1515
2008-09-26,0.5217
2008-09-29,-5.0014
2008-09-30,-3.288
2008-10-01,-2.424
2008-10-02,-0.2737
2008-10-03,2.6177
2008-10-06,-9.4836
2008-10-07,0.4545
2008-10-08,-7.3416
2008-10-09,-11.7202
2008-10-10,12.1698
2008-10-13,10.1467
2008-10-14,-3.2572
2008-10-15,-9.1519
2008-10-16,6.4697
2008-10-17,-2.3445
2008-10-20,0.8697
2008-10-21,-2.7443999999999997
2008-10-22,-9.764
2008-10-23,-4.5247
2008-10-24,-7.5072
2008-10-27,-6.6594
2008-10-28,7.5206
2008-10-29,2.8103
2008-10-30,1.8831
2008-10-31,13.5042
2008-11-03,6.0144
2008-11-04,-0.9414
2008-11-05,-10.5039
2008-11-06,0.4751
2008-11-07,1.9468999999999999
2008-11-10,-4.4196
2008-11-11,-11.146
2008-11-12,2.9393000000000002
2008-11-13,3.6511
2008-11-14,-5.4343
2008-11-17,-5.6192
2008-11-18,-2.7661
2008-11-19,-14.2931
2008-11-20,-10.6861
2008-11-21,5.937
2008-11-24,1.0695000000000001
2008-11-25,-2.7302
2008-11-26,2.5457
2008-11-28,0.8487
2008-12-01,-9.4046
2008-12-02,2.81
2008-12-03,1.8296999999999999
2008-12-04,-3.0612
2008-12-05,10.2517
2008-12-08,26.3595
2008-12-09,4.8292
2008-12-10,-8.4143
2008-12-11,-7.6818
2008-12-12,6.9681
2008-12-15,-9.5807
2008-12-16,9.9828
2008-12-17,-0.7491
2008-12-18,1.492
2008-12-19,0.8993
2008-12-22,-8.3133
2008-12-23,4.0755
2008-12-24,2.7483
2008-12-26,8.4091
2008-12-29,-9.3695
2008-12-30,1.2456
2008-12-31,3.9367
2009-01-02,9.8241
2009-01-05,3.9415
2009-01-06,9.0061
2009-01-07,-0.5164
2009-01-08,4.371
2009-01-09,-5.4574
2009-01-12,-10.5066
2009-01-13,-4.5012
2009-01-14,-3.5471
2009-01-15,-1.4442
2009-01-16,3.8167
2009-01-20,-7.2871
2009-01-21,14.5158
2009-01-22,-7.9147
2009-01-23,-2.7363
2009-01-26,-1.8639999999999999
2009-01-27,1.917
2009-01-28,3.7446
2009-01-29,-5.0233
2009-01-30,-5.1664
2009-02-02,5.1524
2009-02-03,7.4113
2009-02-04,-7.0634
2009-02-05,-1.2490999999999999
2009-02-06,1.9776
2009-02-09,-3.5115
2009-02-10,-6.989
2009-02-11,0.0389
2009-02-12,-4.534
2009-02-13,1.1211
2009-02-17,-5.6037
2009-02-18,0.7047
2009-02-19,-0.3393
2009-02-20,-0.4043
2009-02-23,-5.9175
2009-02-24,8.9691
2009-02-25,-6.2305
2009-02-26,2.6
2009-02-27,-0.1733
2009-03-02,-2.3432
2009-03-03,-2.2662
2009-03-04,-0.5456
2009-03-05,0.5714
2009-03-06,1.25
2009-03-09,-2.3569
2009-03-10,9.5862
2009-03-11,0.7762
2009-03-12,4.2673
2009-03-13,2.5554
2009-03-16,0.6229
2009-03-17,6.0747
2009-03-18,6.4928
2009-03-19,-3.254
2009-03-20,-8.6741
2009-03-23,12.58
2009-03-24,-7.4897
2009-03-25,4.7273
2009-03-26,2.2925
2009-03-27,-1.2682
2009-03-30,-4.012
2009-03-31,3.2447
2009-04-01,1.3672
2009-04-02,3.8711
2009-04-03,4.5531
2009-04-06,0.5161
2009-04-07,-2.6958
2009-04-08,1.9294
2009-04-09,4.1903
2009-04-13,3.2453
2009-04-14,-4.2112
2009-04-15,4.0509
2009-04-16,5.4474
2009-04-17,1.6600000000000001
2009-04-20,-6.3204
2009-04-21,11.5402
2009-04-22,-3.8125
2009-04-23,-5.2101
2009-04-24,0.7831
2009-04-27,-3.2547
2009-04-28,7.6527
2009-04-29,1.2669000000000001
2009-04-30,-0.834
2009-05-01,-2.7895
2009-05-04,0.7498
2009-05-05,-0.7586
2009-05-06,-2.293
2009-05-07,-4.059
2009-05-08,7.6923
2009-05-11,-3.2571
2009-05-12,-1.8606
2009-05-13,0.7674
2009-05-14,3.5389
2009-05-15,-0.4759
2009-05-18,2.5938
2009-05-19,-2.2034
2009-05-20,0.5344
2009-05-21,-7.3408999999999995
2009-05-22,-5.1318
2009-05-26,-1.3237
2009-05-27,-3.7595
2009-05-28,-2.1855
2009-05-29,-2.8853
2009-06-01,-0.3623
2009-06-02,11.9455
2009-06-03,-2.0789
2009-06-04,-0.4644
2009-06-05,-0.1833
2009-06-08,0.2337
2009-06-09,0.1666
2009-06-10,-0.9145
2009-06-11,0.537
2009-06-12,-0.868
2009-06-15,-3.8054
2009-06-16,-1.4178
2009-06-17,0.0888
2009-06-18,2.7497
2009-06-19,-0.3108
2009-06-22,-4.7280999999999995
2009-06-23,1.5452
2009-06-24,3.1328
2009-06-25,2.7946999999999997
2009-06-26,0.0338
2009-06-29,-1.6036000000000001
2009-06-30,0.9607
2009-07-01,2.124
2009-07-02,-6.8885
2009-07-06,1.0722
2009-07-07,2.0686
2009-07-08,2.9447
2009-07-09,-2.5913
2009-07-10,-2.1074
2009-07-13,1.3235000000000001
2009-07-14,-0.9404
2009-07-15,5.538
2009-07-16,0.1166
2009-07-17,-1.2479
2009-07-20,2.0556
2009-07-21,-0.5448
2009-07-22,-0.2324
2009-07-23,4.0932
2009-07-24,-0.3676
2009-07-27,-2.0055
2009-07-28,0.2292
2009-07-29,-2.3848
2009-07-30,-0.1171
2009-07-31,0.2681
2009-08-03,0.1838
2009-08-04,2.7352
2009-08-05,-1.8994
2009-08-06,-1.7872
2009-08-07,0.2864
2009-08-10,0.1176
2009-08-11,0.688
2009-08-12,3.0167
2009-08-13,2.7342
2009-08-14,-2.063
2009-08-17,-1.4793
2009-08-18,-0.0326
2009-08-19,0.9796
2009-08-20,-0.097
2009-08-21,0.9872
2009-08-24,-0.8333
2009-08-25,0.5333
2009-08-26,1.6718
2009-08-27,-0.3953
2009-08-28,-0.7778
2009-08-31,-1.0078
2009-09-01,-3.3613
2009-09-02,2.1405
2009-09-03,2.4067
2009-09-04,1.1191
2009-09-08,-2.1818
2009-09-09,0.4202
2009-09-10,0.3541
2009-09-11,-0.6897
2009-09-14,-0.436
2009-09-15,-0.9732
2009-09-16,-0.0819
2009-09-17,-1.2623
2009-09-18,4.6156
2009-09-21,-1.4442
2009-09-22,2.7375
2009-09-23,-3.1818
2009-09-24,-0.8904
2009-09-25,-0.441
2009-09-28,1.411
2009-09-29,1.181
2009-09-30,-0.6556
2009-10-01,-4.2331
2009-10-02,-1.916
2009-10-05,0.8225
2009-10-06,3.6879999999999997
2009-10-07,2.8192
2009-10-08,2.6941
2009-10-09,2.8407
2009-10-12,3.4566
2009-10-13,-3.9393000000000002
2009-10-14,2.6731
2009-10-15,0.2959
2009-10-16,-1.3422
2009-10-19,1.1661
2009-10-20,0.1182
2009-10-21,-0.369
2009-10-22,-1.6296
2009-10-23,-2.1084
2009-10-26,-0.5385
2009-10-27,0.0
2009-10-28,-1.454
2009-10-29,0.204
2009-10-30,-4.4486
2009-11-02,1.2295
2009-11-03,1.9433
2009-11-04,-0.2224
2009-11-05,3.3912
2009-11-06,-0.3542
2009-11-09,4.0797
2009-11-10,-0.9948
2009-11-11,-0.4349
2009-11-12,0.723
2009-11-13,0.8674
2009-11-16,6.0193
2009-11-17,0.3916
2009-11-18,0.4179
2009-11-19,0.9988
2009-11-20,0.1511
2009-11-23,2.3999
2009-11-24,-0.5089
2009-11-25,-1.7499
2009-11-27,-0.4521
2009-11-30,1.2524
2009-12-01,-0.5845
2009-12-02,0.9844
2009-12-03,-1.4893
2009-12-04,1.9104
2009-12-07,-0.2697
2009-12-08,-0.0541
2009-12-09,-0.3518
2009-12-10,-0.516
2009-12-11,0.2184
2009-12-14,-0.5856
2009-12-15,0.3425
2009-12-16,0.5324
2009-12-17,-1.1543
2009-12-18,-0.2061
2009-12-21,0.4956
2009-12-22,-0.1096
2009-12-23,0.0411
2009-12-24,1.1378
2009-12-28,-0.0542
2009-12-29,0.339
2009-12-30,-0.0811
2009-12-31,-1.2309
2010-01-04,1.2599
2010-01-05,-1.7717
2010-01-06,-1.6247
2010-01-07,-2.7572
2010-01-08,1.2809
2010-01-11,-3.0126
2010-01-12,-2.7692
2010-01-13,0.5726
2010-01-14,1.1387
2010-01-15,-2.4295999999999998
2010-01-19,2.232
2010-01-20,-1.2179
2010-01-21,-2.0298
2010-01-22,-0.4911
2010-01-25,0.108
2010-01-26,-1.5868
2010-01-27,1.7532999999999999
2010-01-28,-0.6462
2010-01-29,0.48
2010-02-01,-1.2174
2010-02-02,-0.5928
2010-02-03,-0.1099
2010-02-04,-2.7494
2010-02-05,1.0824
2010-02-08,-1.4704
2010-02-09,1.395
2010-02-10,-0.7839
2010-02-11,4.0793
2010-02-12,-1.6266
2010-02-16,-0.7559
2010-02-17,-0.8251
2010-02-18,0.0
2010-02-19,0.576
2010-02-22,1.1772
2010-02-23,-1.2107
2010-02-24,0.5889
2010-02-25,-1.0443
2010-02-26,0.7515
2010-03-01,1.9521
2010-03-02,1.9614
2010-03-03,-0.7328
2010-03-04,1.8917000000000002
2010-03-05,4.4679
2010-03-08,-0.0578
2010-03-09,0.4337
2010-03-10,-1.8281
2010-03-11,-0.6891
2010-03-12,-1.5503
2010-03-15,-0.5249
2010-03-16,2.5026
2010-03-17,1.8679000000000001
2010-03-18,-1.8048
2010-03-19,-1.0293
2010-03-22,1.144
2010-03-23,0.0147
2010-03-24,-0.5581
2010-03-25,0.9304
2010-03-26,0.9658
2010-03-29,0.0
2010-03-30,1.4493
2010-03-31,-1.2
2010-04-01,-1.2435
2010-04-05,0.8931
2010-04-06,-0.3918
2010-04-07,0.7284
2010-04-08,-0.2893
2010-04-09,-0.2611
2010-04-12,0.4218
2010-04-13,-1.4337
2010-04-14,1.2783
2010-04-15,0.1016
2010-04-16,-0.6522
2010-04-19,-0.8753
2010-04-20,0.0736
2010-04-21,-0.5147
2010-04-22,-0.2513
2010-04-23,0.0296
2010-04-26,0.0
2010-04-27,-1.3185
2010-04-28,-0.1051
2010-04-29,0.541
2010-04-30,-1.1659
2010-05-03,0.1966
2010-05-04,-0.3774
2010-05-05,-0.6061
2010-05-06,-4.9695
2010-05-07,0.7539
2010-05-10,2.2608
2010-05-11,-0.3581
2010-05-12,1.0625
2010-05-13,0.6494
2010-05-14,-1.1521
2010-05-17,0.3574
2010-05-18,0.0465
2010-05-19,1.0679
2010-05-20,-4.6554
2010-05-21,0.3373
2010-05-24,0.4482
2010-05-25,-1.5299
2010-05-26,-1.1491
2010-05-27,5.9594000000000005
2010-05-28,-3.2756
2010-06-01,-0.3674
2010-06-02,4.2488
2010-06-03,-2.0148
2010-06-04,-0.9261
2010-06-07,0.0
2010-06-08,1.0932
2010-06-09,0.8776
2010-06-10,2.0662
2010-06-11,1.3699
2010-06-14,-0.4054
2010-06-15,3.3468999999999998
2010-06-16,-1.0795
2010-06-17,-1.7844
2010-06-18,2.1622
2010-06-21,-1.3668
2010-06-22,-0.1192
2010-06-23,-0.358
2010-06-24,-0.4043
2010-06-25,3.9537
2010-06-28,-0.4628
2010-06-29,-3.1382
2010-06-30,-0.345
2010-07-01,-0.3913
2010-07-02,0.0453
2010-07-06,-0.7401
2010-07-07,3.5301
2010-07-08,1.1611
2010-07-09,2.4699
2010-07-12,-0.5104
2010-07-13,4.4036
2010-07-14,0.3413
2010-07-15,-1.3195000000000001
2010-07-16,-2.4262
2010-07-19,-0.9607
2010-07-20,2.368
2010-07-21,-0.7107
2010-07-22,1.7263
2010-07-23,1.5453000000000001
2010-07-26,2.1332
2010-07-27,-0.2395
2010-07-28,-2.1603
2010-07-29,0.0136
2010-07-30,-0.8858
2010-08-02,0.6325
2010-08-03,-1.0657
2010-08-04,3.2592
2010-08-05,-1.6183
2010-08-06,0.1359
2010-08-09,2.498
2010-08-10,-1.9603000000000002
2010-08-11,-2.8641
2010-08-12,-0.8762
2010-08-13,-1.3891
2010-08-16,0.3415
2010-08-17,1.4889000000000001
2010-08-18,0.4192
2010-08-19,-2.8524000000000003
2010-08-20,0.7591
2010-08-23,-1.393
2010-08-24,-1.2541
2010-08-25,3.0511
2010-08-26,-0.9633
2010-08-27,2.2744
2010-08-30,-2.7692
2010-08-31,0.1438
2010-09-01,3.6627
2010-09-02,-0.4988
2010-09-03,0.6684
2010-09-07,-3.1678
2010-09-08,0.7857
2010-09-09,1.1056
2010-09-10,-0.4346
2010-09-13,3.7454
2010-09-14,-0.5836
2010-09-15,-0.1638
2010-09-16,-1.9554
2010-09-17,-1.2273
2010-09-20,0.9178
2010-09-21,-1.5671
2010-09-22,-0.5402
2010-09-23,-0.343
2010-09-24,2.524
2010-09-27,-1.8744
2010-09-28,1.397
2010-09-29,1.3778000000000001
2010-09-30,0.6795
2010-10-01,-0.4821
2010-10-04,-0.7751
2010-10-05,1.4646
2010-10-06,1.416
2010-10-07,1.7351
2010-10-08,2.5583
2010-10-11,-1.689
2010-10-12,1.1233
2010-10-13,3.2018
2010-10-14,0.8104
2010-10-15,1.4948000000000001
2010-10-18,0.7797
2010-10-19,-1.4982
2010-10-20,1.1595
2010-10-21,-2.0828
2010-10-22,2.6306000000000003
2010-10-25,0.4415
2010-10-26,-1.2821
2010-10-27,-0.1361
2010-10-28,-0.6564
2010-10-29,0.0156
2010-11-01,1.4429
2010-11-02,5.5911
2010-11-03,-2.246
2010-11-04,3.3333
2010-11-05,-2.3963
2010-11-08,-2.8211
2010-11-09,-2.6965
2010-11-10,3.2206
2010-11-11,-0.2056
2010-11-12,-1.3572
2010-11-15,1.3514
2010-11-16,-1.0788
2010-11-17,0.6617
2010-11-18,2.4833
2010-11-19,1.1759
2010-11-22,1.0683
2010-11-23,-2.1838
2010-11-24,1.0806
2010-11-26,-0.2115
2010-11-29,-1.6953
2010-11-30,-0.5988
2010-12-01,1.4699
2010-12-02,1.0093
2010-12-03,0.2233
2010-12-06,-0.1056
2010-12-07,1.2211
2010-12-08,0.8468
2010-12-09,2.45
2010-12-10,0.7298
2010-12-13,-1.0031
2010-12-14,-1.0921
2010-12-15,-1.2066
2010-12-16,-0.2074
2010-12-17,-0.8313
2010-12-20,-0.652
2010-12-21,0.3985
2010-12-22,-0.035
2010-12-23,-0.4437
2010-12-27,-0.129
2010-12-28,0.1879
2010-12-29,2.4499
2010-12-30,-0.286
2010-12-31,-2.9489
2011-01-03,2.5774
2011-01-04,-2.5127
2011-01-05,1.8089
2011-01-06,-2.7755
2011-01-07,-1.2183
2011-01-10,0.4716
2011-01-11,0.7101
2011-01-12,1.2428
2011-01-13,-0.118
2011-01-14,-1.0518
2011-01-18,-0.6569
2011-01-19,-2.164
2011-01-20,-1.0813
2011-01-21,0.2609
2011-01-24,0.8549
2011-01-25,-0.1474
2011-01-26,-0.0738
2011-01-27,-0.0123
2011-01-28,-0.5664
2011-01-31,2.5015
2011-02-01,1.4015
2011-02-02,-0.7268
2011-02-03,-0.7921
2011-02-04,-1.1614
2011-02-07,1.7503
2011-02-08,-0.7338
2011-02-09,0.0242
2011-02-10,-0.6179
2011-02-11,0.8412
2011-02-14,-0.3264
2011-02-15,0.0849
2011-02-16,0.0848
2011-02-17,0.4601
2011-02-18,0.2531
2011-02-22,-1.1421000000000001
2011-02-23,-1.4958
2011-02-24,0.3827
2011-02-25,1.9801
2011-02-28,1.1336
2011-03-01,-0.4531
2011-03-02,-0.8745
2011-03-03,0.3988
2011-03-04,-0.3611
2011-03-07,5.3999
2011-03-08,4.7106
2011-03-09,2.2658
2011-03-10,-2.5688
2011-03-11,-1.2743
2011-03-14,0.2893
2011-03-15,-1.3092
2011-03-16,-2.1135
2011-03-17,3.434
2011-03-18,1.7766
2011-03-21,2.182
2011-03-22,0.4591
2011-03-23,1.2541
2011-03-24,-0.1784
2011-03-25,1.4826
2011-03-28,-0.0933
2011-03-29,1.3275000000000001
2011-03-30,2.6817
2011-03-31,-0.4386
2011-04-01,-0.04
2011-04-04,0.1603
2011-04-05,-0.15
2011-04-06,0.0401
2011-04-07,-0.4505
2011-04-08,-0.2514
2011-04-11,0.1815
2011-04-12,-1.8013
2011-04-13,1.1785
2011-04-14,0.3241
2011-04-15,2.4432
2011-04-18,-0.1183
2011-04-19,-2.1806
2011-04-20,2.2493
2011-04-21,-0.7103
2011-04-25,0.1093
2011-04-26,3.9301
2011-04-27,0.6494
2011-04-28,1.3472
2011-04-29,4.9897
2011-05-02,-5.3232
2011-05-03,2.4393000000000002
2011-05-04,-1.3974
2011-05-05,-2.331
2011-05-06,-0.8115
2011-05-09,0.2695
2011-05-10,1.0751
2011-05-11,-3.8651
2011-05-12,0.7606
2011-05-13,0.0784
2011-05-16,-2.4001
2011-05-17,1.5457
2011-05-18,0.6326
2011-05-19,0.108
2011-05-20,-1.0302
2011-05-23,-2.2306
2011-05-24,-1.6122
2011-05-25,4.1843
2011-05-26,2.107
2011-05-27,-0.3778
2011-05-31,-1.0697
2011-06-01,-1.5138
2011-06-02,-0.01
2011-06-03,-0.559
2011-06-06,0.3915
2011-06-07,0.28
2011-06-08,0.0499
2011-06-09,0.0897
2011-06-10,-0.697
2011-06-13,-0.1404
2011-06-14,2.7914
2011-06-15,-2.1686
2011-06-16,-0.2496
2011-06-17,0.6406
2011-06-20,0.378
2011-06-21,-0.7035
2011-06-22,-0.2195
2011-06-23,2.1302
