ticker,PGEN US Equity
2013-12-24,0.9337
2013-12-26,-0.4625
2013-12-27,1.3941
2013-12-30,3.1164
2013-12-31,5.7778
2014-01-02,-0.2521
2014-01-03,-1.011
2014-01-06,-3.1064
2014-01-07,4.0843
2014-01-08,8.3966
2014-01-09,5.0603
2014-01-10,10.6706
2014-01-13,-3.7831
2014-01-14,8.7335
2014-01-15,9.216
2014-01-16,4.5122
2014-01-17,3.224
2014-01-21,-7.1429
2014-01-22,2.9541
2014-01-23,-0.4261
2014-01-24,-5.6491
2014-01-27,-1.3607
2014-01-28,5.9779
2014-01-29,-4.5704
2014-01-30,-0.4244
2014-01-31,2.1918
2014-02-03,-5.4811
2014-02-04,-1.3237
2014-02-05,-0.8943
2014-02-06,-3.0293
2014-02-07,0.2326
2014-02-10,-2.752
2014-02-11,-1.1251
2014-02-12,-2.4138
2014-02-13,0.53
2014-02-14,-4.8155
2014-02-18,2.2157
2014-02-19,-1.7702
2014-02-20,-3.641
2014-02-21,-2.7099
2014-02-24,-2.0008
2014-02-25,11.9696
2014-02-26,-5.5059000000000005
2014-02-27,-2.1566
2014-02-28,0.464
2014-03-03,-4.7729
2014-03-04,4.6483
2014-03-05,10.5832
2014-03-06,-5.2742
2014-03-07,-1.4748999999999999
2014-03-10,2.0584
2014-03-11,0.5134
2014-03-12,11.4557
2014-03-13,-3.2079
2014-03-14,1.9276
2014-03-17,-0.6304
2014-03-18,3.0718
2014-03-19,-0.6479
2014-03-20,0.163
2014-03-21,-8.3984
2014-03-24,-1.6702
2014-03-25,-2.2407
2014-03-26,-4.9168
2014-03-27,2.0995
2014-03-28,-7.8065
2014-03-31,8.5915
2014-04-01,-2.8528000000000002
2014-04-02,-1.7227999999999999
2014-04-03,-2.1912
2014-04-04,-4.3992
2014-04-07,-4.4312000000000005
2014-04-08,5.5283
2014-04-09,0.9717
2014-04-10,-8.9958
2014-04-11,-1.4253
2014-04-14,-5.2705
2014-04-15,-4.0374
2014-04-16,0.667
2014-04-17,-1.7839
2014-04-21,1.972
2014-04-22,7.3791
2014-04-23,-4.455
2014-04-24,-2.629
2014-04-25,-4.9414
2014-04-28,-0.268
2014-04-29,1.3971
2014-04-30,0.053
2014-05-01,-2.9661
2014-05-02,0.7642
2014-05-05,-2.4919000000000002
2014-05-06,-3.7778
2014-05-07,-11.1432
2014-05-08,-0.5848
2014-05-09,3.0065
2014-05-12,-0.1269
2014-05-13,-1.5248
2014-05-14,12.8387
2014-05-15,4.0595
2014-05-16,-0.9341
2014-05-19,-1.1647
2014-05-20,-6.229
2014-05-21,2.2741
2014-05-22,4.3885
2014-05-23,0.8408
2014-05-27,5.0028
2014-05-28,7.6231
2014-05-29,3.4924
2014-05-30,0.2376
2014-06-02,5.6425
2014-06-03,2.9173999999999998
2014-06-04,1.6136
2014-06-05,-1.4592
2014-06-06,2.2648
2014-06-09,2.385
2014-06-10,2.787
2014-06-11,2.1854
2014-06-12,-1.2673
2014-06-13,-1.2435
2014-06-16,4.3461
2014-06-17,-1.0121
2014-06-18,0.9438
2014-06-19,0.0779
2014-06-20,0.9342
2014-06-23,-1.2341
2014-06-24,-3.4362
2014-06-25,1.2131
2014-06-26,1.4782
2014-06-27,-0.6693
2014-06-30,-0.3964
2014-07-01,-1.7907
2014-07-02,2.9173
2014-07-03,4.6850000000000005
2014-07-07,-2.0308
2014-07-08,-9.1747
2014-07-09,-1.8174000000000001
2014-07-10,6.8446
2014-07-11,0.967
2014-07-14,-0.9178
2014-07-15,-7.1687
2014-07-16,1.5184
2014-07-17,-8.0769
2014-07-18,4.1841
2014-07-21,-0.0892
2014-07-22,-0.536
2014-07-23,5.8824
2014-07-24,1.7812000000000001
2014-07-25,0.8333
2014-07-28,-6.157
2014-07-29,2.1136
2014-07-30,3.0617
2014-07-31,-7.5732
2014-08-01,-0.498
2014-08-04,-0.7734
2014-08-05,0.1376
2014-08-06,0.6868
2014-08-07,2.5011
2014-08-08,0.7542
2014-08-11,-0.7926
2014-08-12,-2.7963
2014-08-13,1.7351999999999999
2014-08-14,0.5386
2014-08-15,-3.3929
2014-08-18,-0.4159
2014-08-19,-3.5731
2014-08-20,-1.1068
2014-08-21,-3.8929
2014-08-22,1.7215
2014-08-25,0.9955
2014-08-26,1.8235999999999999
2014-08-27,0.242
2014-08-28,-2.8489
2014-08-29,0.7952
2014-09-02,-5.3254
2014-09-03,-2.1875
2014-09-04,-4.0469
2014-09-05,-0.7769
2014-09-08,1.6779
2014-09-09,-1.7602
2014-09-10,3.8074
2014-09-11,0.8091
2014-09-12,-0.9096
2014-09-15,-0.7019
2014-09-16,1.0875
2014-09-17,4.3034
2014-09-18,6.8076
2014-09-19,-2.5109
2014-09-22,-6.3893
2014-09-23,-1.3228
2014-09-24,2.3592
2014-09-25,-0.8381
2014-09-26,0.8452
2014-09-29,3.143
2014-09-30,-5.6373999999999995
2014-10-01,-4.8977
2014-10-02,2.3769
2014-10-03,-0.5528
2014-10-06,-1.7231999999999998
2014-10-07,3.1109
2014-10-08,-4.0592
2014-10-09,-3.3162
2014-10-10,0.0
2014-10-13,-1.7741
2014-10-14,9.2715
2014-10-15,7.8237
2014-10-16,-5.4165
2014-10-17,-3.0794
2014-10-20,2.1739
2014-10-21,2.2913
2014-10-22,-1.44
2014-10-23,11.5801
2014-10-24,-0.8244
2014-10-27,3.5697
2014-10-28,1.6053
2014-10-29,-0.2788
2014-10-30,6.6636
2014-10-31,-2.4902
2014-11-03,-5.3315
2014-11-04,-2.6503
2014-11-05,-5.0559
2014-11-06,7.2197
2014-11-07,1.0029
2014-11-10,2.1277
2014-11-11,10.9722
2014-11-12,1.7939
2014-11-13,-2.582
2014-11-14,-1.3042
2014-11-17,6.266
2014-11-18,-0.361
2014-11-19,2.5765000000000002
2014-11-20,2.5903
2014-11-21,-0.2678
2014-11-24,1.611
2014-11-25,-1.7743
2014-11-26,-0.7686
2014-11-28,2.7498
2014-12-01,-4.0709
2014-12-02,-1.611
2014-12-03,-0.9984
2014-12-04,-4.1146
2014-12-05,2.6083
2014-12-08,1.8860000000000001
2014-12-09,7.002
2014-12-10,-2.5574
2014-12-11,2.8946
2014-12-12,1.3128
2014-12-15,-2.4435000000000002
2014-12-16,-0.797
2014-12-17,5.5088
2014-12-18,0.1813
2014-12-19,1.4115
2014-12-22,-3.6046
2014-12-23,-5.5165
2014-12-24,2.6254
2014-12-26,1.2982
2014-12-29,2.5254
2014-12-30,1.6176
2014-12-31,-0.398
2015-01-02,-5.158
2015-01-05,-0.1149
2015-01-06,1.0352999999999999
2015-01-07,3.833
2015-01-08,2.3757
2015-01-09,7.3902
2015-01-12,-1.9282
2015-01-13,-3.8305
2015-01-14,31.4769
2015-01-15,-10.1072
2015-01-16,1.7298
2015-01-20,-5.0425
2015-01-21,-12.3186
2015-01-22,0.8451
2015-01-23,-4.5391
2015-01-26,7.3884
2015-01-27,8.5831
2015-01-28,-5.7402999999999995
2015-01-29,0.0
2015-01-30,-4.4592
2015-02-02,0.8359
2015-02-03,3.2815
2015-02-04,-3.4114
2015-02-05,3.4626
2015-02-06,-0.5355
2015-02-09,1.4805
2015-02-10,13.6273
2015-02-11,2.5387
2015-02-12,8.8503
2015-02-13,2.7451
2015-02-17,1.6539000000000001
2015-02-18,-1.3767
2015-02-19,2.0812
2015-02-20,3.8041
2015-02-23,-1.4132
2015-02-24,-2.9397
2015-02-25,5.607
2015-02-26,1.7303
2015-02-27,-4.3336
2015-03-02,-2.0458
2015-03-03,19.7166
2015-03-04,-0.0831
2015-03-05,2.8891999999999998
2015-03-06,1.3333
2015-03-09,-2.8708
2015-03-10,-3.5099
2015-03-11,-0.4254
2015-03-12,1.4313
2015-03-13,-2.0851
2015-03-16,0.8389
2015-03-17,-1.5145
2015-03-18,-1.5161
2015-03-19,4.1786
2015-03-20,-2.6599
2015-03-23,-5.27
2015-03-24,0.1145
2015-03-25,-7.7292
2015-03-26,-2.4287
2015-03-27,9.2202
2015-03-30,7.6744
2015-03-31,-2.0086
2015-04-01,-4.6066
2015-04-02,-4.2514
2015-04-06,1.0618
2015-04-07,-2.8415
2015-04-08,5.8983
2015-04-09,-2.4832
2015-04-10,2.0704
2015-04-13,0.9326
2015-04-14,2.8182
2015-04-15,-0.8313
2015-04-16,1.9257
2015-04-17,-2.8673
2015-04-20,-2.9977
2015-04-21,4.1991
2015-04-22,0.815
2015-04-23,1.0779
2015-04-24,-2.0218
2015-04-27,-7.3469
2015-04-28,-3.9158
2015-04-29,-1.3754
2015-04-30,0.2841
2015-05-01,2.8329
2015-05-04,1.5527
2015-05-05,-3.6005000000000003
2015-05-06,1.2535
2015-05-07,6.4174
2015-05-08,1.7094
2015-05-11,0.4669
2015-05-12,2.6719
2015-05-13,-5.0464
2015-05-14,-2.3356
2015-05-15,-2.1962
2015-05-18,2.7196
2015-05-19,0.0
2015-05-20,0.8744
2015-05-21,1.1317
2015-05-22,1.4285999999999999
2015-05-26,-2.3944
2015-05-27,-1.0342
2015-05-28,-0.6561
2015-05-29,3.0333
2015-06-01,-0.5698
2015-06-02,1.0267
2015-06-03,2.9307
2015-06-04,-0.597
2015-06-05,5.0127
2015-06-08,4.8174
2015-06-09,1.3713
2015-06-10,-0.3436
2015-06-11,-1.2282
2015-06-12,-2.3778
2015-06-15,0.8045
2015-06-16,0.7315
2015-06-17,6.8662
2015-06-18,-0.5972
2015-06-19,4.1434
2015-06-22,0.8753
2015-06-23,-1.7945
2015-06-24,-3.2731
2015-06-25,2.0967
2015-06-26,-1.83
2015-06-29,-2.2162
2015-06-30,3.3679
2015-07-01,-6.3934
2015-07-02,0.5911
2015-07-06,3.4603
2015-07-07,-0.5048
2015-07-08,-4.8414
2015-07-09,1.1331
2015-07-10,2.2408
2015-07-13,-0.3008
2015-07-14,8.2543
2015-07-15,7.1073
2015-07-16,3.3457
2015-07-17,0.5755
2015-07-20,3.6302
2015-07-21,-2.0362
2015-07-22,3.7344
2015-07-23,-1.0868
2015-07-24,-2.3863
2015-07-27,-4.0274
2015-07-28,11.05
2015-07-29,2.8712999999999997
2015-07-30,1.7324000000000002
2015-07-31,2.8855
2015-08-03,-0.0766
2015-08-04,0.2147
2015-08-05,5.1576
2015-08-06,-4.599
2015-08-07,-9.2143
2015-08-10,-3.0751
2015-08-11,-15.1699
2015-08-12,5.7633
2015-08-13,-3.3623
2015-08-14,-4.979
2015-08-17,3.2407
2015-08-18,-2.0995
2015-08-19,-2.0196
2015-08-20,-9.6898
2015-08-21,6.9647
2015-08-24,-6.3132
2015-08-25,-0.0704
2015-08-26,4.0648
2015-08-27,1.1967
2015-08-28,4.3061
2015-08-31,-4.8128
2015-09-01,-6.1348
2015-09-02,2.9447
2015-09-03,-4.1628
2015-09-04,0.3155
2015-09-08,6.4103
2015-09-09,-3.9327
2015-09-10,0.6626
2015-09-11,5.5007
2015-09-14,2.2727
2015-09-15,0.1743
2015-09-16,0.7177
2015-09-17,4.8802
2015-09-18,2.7589
2015-09-21,-5.0691
2015-09-22,-2.9548
2015-09-23,-1.3049
2015-09-24,-3.063
2015-09-25,-10.5706
2015-09-28,-19.2171
2015-09-29,-7.5205
2015-09-30,8.2001
2015-10-01,-5.3459
2015-10-02,4.4518
2015-10-05,3.0216
2015-10-06,-4.0753
2015-10-07,8.4969
2015-10-08,3.1445
2015-10-09,3.5663
2015-10-12,0.6665
2015-10-13,-11.5862
2015-10-14,2.9641
2015-10-15,1.4545
2015-10-16,-1.2246
2015-10-19,2.026
2015-10-20,-5.1571
2015-10-21,-0.5
2015-10-22,-2.701
2015-10-23,6.2943999999999996
2015-10-26,-0.5162
2015-10-27,3.6935000000000002
2015-10-28,5.4165
2015-10-29,-5.8084
2015-10-30,-0.3854
2015-11-02,5.7143
2015-11-03,10.9797
2015-11-04,2.3846
2015-11-05,-3.5183
2015-11-06,0.1541
2015-11-09,2.0
2015-11-10,7.5918
2015-11-11,-2.4299
2015-11-12,-7.2797
2015-11-13,-8.7293
2015-11-16,-1.1319
2015-11-17,0.83
2015-11-18,0.1703
2015-11-19,3.8538
2015-11-20,-4.9113
2015-11-23,0.2296
2015-11-24,-0.5726
2015-11-25,6.1906
2015-11-27,-0.1356
2015-11-30,-1.4119
2015-12-01,-0.1928
2015-12-02,-3.8907
2015-12-03,-9.3597
2015-12-04,4.3712
2015-12-07,-6.5857
2015-12-08,5.3606
2015-12-09,-0.1542
2015-12-10,-0.9883
2015-12-11,-6.9557
2015-12-14,-0.9051
2015-12-15,3.9242
2015-12-16,7.3242
2015-12-17,-3.488
2015-12-18,-1.697
2015-12-21,1.6944
2015-12-22,-1.2889
2015-12-23,0.7643
2015-12-24,0.3477
2015-12-28,-2.2992
2015-12-29,-0.7737
2015-12-30,2.3392
2015-12-31,-4.2857
2016-01-04,-3.2504
2016-01-05,-1.9883
2016-01-06,-8.3945
2016-01-07,3.6273
2016-01-08,-5.4164
2016-01-11,-10.0117
2016-01-12,0.4329
2016-01-13,-7.8448
2016-01-14,17.6801
2016-01-15,7.7504
2016-01-19,-8.7422
2016-01-20,6.0226
2016-01-21,1.0675
2016-01-22,4.1871
2016-01-25,-3.1861
2016-01-26,-2.9544
2016-01-27,1.6185
2016-01-28,9.9735
2016-01-29,0.4828
2016-02-01,8.3391
2016-02-02,-2.7558
2016-02-03,1.0098
2016-02-04,12.7378
2016-02-05,2.8890000000000002
2016-02-08,-2.6411
2016-02-09,-3.1411
2016-02-10,-8.0483
2016-02-11,-2.5648999999999997
2016-02-12,-2.3692
2016-02-16,3.1345
2016-02-17,5.6209
2016-02-18,-4.2698
2016-02-19,4.7835
2016-02-22,0.802
2016-02-23,-3.4577999999999998
2016-02-24,2.3138
2016-02-25,-2.2615
2016-02-26,7.0048
2016-02-29,-8.3235
2016-03-01,8.9822
2016-03-02,9.7539
2016-03-03,0.7023
2016-03-04,-0.6706
2016-03-07,5.05
2016-03-08,-6.2468
2016-03-09,2.9613
2016-03-10,-6.8176
2016-03-11,8.5167
2016-03-14,-1.4485000000000001
2016-03-15,-8.6317
2016-03-16,0.9652
2016-03-17,3.6501
2016-03-18,4.4718
2016-03-21,2.8357
2016-03-22,-1.6649
2016-03-23,-6.1905
2016-03-24,1.3536000000000001
2016-03-28,-3.9232
2016-03-29,2.1431
2016-03-30,-4.2246
2016-03-31,0.3256
2016-04-01,2.3311
2016-04-04,0.9227
2016-04-05,-4.4286
2016-04-06,4.9626
2016-04-07,-1.5665
2016-04-08,-0.434
2016-04-11,-3.6036
2016-04-12,-0.5427
2016-04-13,8.1843
2016-04-14,6.4724
2016-04-15,-0.1053
2016-04-18,-2.5553
2016-04-19,-3.3252
2016-04-20,2.9922
2016-04-21,-26.4187
2016-04-22,7.048
2016-04-25,-4.1365
2016-04-26,-3.2003
2016-04-27,1.1887
2016-04-28,-1.4317
2016-04-29,-0.4469
2016-05-02,3.0677
2016-05-03,-4.6824
2016-05-04,-4.8363
2016-05-05,1.5606
2016-05-06,3.2702999999999998
2016-05-09,3.8153
2016-05-10,1.9846
2016-05-11,-6.955
2016-05-12,-5.1123
2016-05-13,-0.6122
2016-05-16,4.9281
2016-05-17,4.2661
2016-05-18,0.1502
2016-05-19,-0.5622
2016-05-20,5.7294
2016-05-23,5.4902
2016-05-24,3.3457
2016-05-25,-0.4905
2016-05-26,-0.6244
2016-05-27,-0.7275
2016-05-31,2.3984
2016-06-01,-2.6025
2016-06-02,0.167
2016-06-03,-3.4345
2016-06-06,2.5552
2016-06-07,-3.6364
2016-06-08,-7.4074
2016-06-09,-5.1698
2016-06-10,0.5571
2016-06-13,-0.554
2016-06-14,-1.1142
2016-06-15,2.6157
2016-06-16,-0.3137
2016-06-17,-5.7828
2016-06-20,4.8852
2016-06-21,-1.3535
2016-06-22,-0.5246
2016-06-23,2.2312
2016-06-24,-4.7619
2016-06-27,-0.0417
2016-06-28,-0.7086
2016-06-29,6.801
2016-06-30,-3.2626
2016-07-01,7.1516
2016-07-05,-4.5506
2016-07-06,2.8605
2016-07-07,0.0
2016-07-08,3.2059
2016-07-11,-1.8338
2016-07-12,-1.2962
2016-07-13,-4.7122
2016-07-14,0.8918
2016-07-15,-1.366
2016-07-18,3.666
2016-07-19,-9.3124
2016-07-20,6.3692
2016-07-21,-0.8961
2016-07-22,-1.3152
2016-07-25,1.541
2016-07-26,0.9434
2016-07-27,3.9009
2016-07-28,-3.3633
2016-07-29,2.5091
2016-08-01,8.0932
2016-08-02,-4.2001
2016-08-03,8.2348
2016-08-04,-2.5009
2016-08-05,3.7211
2016-08-08,-5.782
2016-08-09,-0.3327
2016-08-10,3.5979
2016-08-11,2.6853
2016-08-12,-1.4296
2016-08-15,2.5822000000000003
2016-08-16,-1.4483
2016-08-17,2.3793
2016-08-18,0.3076
2016-08-19,-0.6474
2016-08-22,2.332
2016-08-23,-1.9102000000000001
2016-08-24,-10.1811
2016-08-25,-2.3203
2016-08-26,1.7134
2016-08-29,-2.4885
2016-08-30,-0.0785
2016-08-31,-0.8251
2016-09-01,0.1981
2016-09-02,0.1582
2016-09-06,2.6451000000000002
2016-09-07,4.4615
2016-09-08,0.4786
2016-09-09,-6.9256
2016-09-12,4.6850000000000005
2016-09-13,0.1128
2016-09-14,0.6386
2016-09-15,2.4263
2016-09-16,1.4942
2016-09-19,0.2513
2016-09-20,-0.1433
2016-09-21,0.825
2016-09-22,-0.249
2016-09-23,-2.2468
2016-09-26,-0.8026
2016-09-27,0.9562
2016-09-28,1.3115
2016-09-29,-0.2157
2016-09-30,0.973
2016-10-03,3.6403
2016-10-04,-0.8953
2016-10-05,0.4517
2016-10-06,-1.3144
2016-10-07,4.0659
2016-10-10,2.6945
2016-10-11,-3.6733000000000002
2016-10-12,-6.1628
2016-10-13,-0.9797
2016-10-14,-2.2353
2016-10-17,-3.1859
2016-10-18,2.0132
2016-10-19,-1.4421
2016-10-20,4.2357
2016-10-21,-1.6254
2016-10-24,-0.0376
2016-10-25,-1.0518
2016-10-26,0.2278
2016-10-27,-1.0985
2016-10-28,-0.6511
2016-10-31,0.6168
2016-11-01,1.3027
2016-11-02,-3.177
2016-11-03,-4.2578
2016-11-04,3.5904
2016-11-07,-0.0788
2016-11-08,1.6555
2016-11-09,9.0345
2016-11-10,4.623
2016-11-11,0.9517
2016-11-14,7.6768
2016-11-15,2.1263
2016-11-16,-6.6136
2016-11-17,3.0164
2016-11-18,-0.732
2016-11-21,-0.5771
2016-11-22,-2.1283
2016-11-23,3.196
2016-11-25,1.1494
2016-11-28,-4.072
2016-11-29,-0.1316
2016-11-30,-3.855
2016-12-01,-4.5922
2016-12-02,1.5805
2016-12-05,5.9052
2016-12-06,1.803
2016-12-07,-1.6071
2016-12-08,1.1667
2016-12-09,-1.7133
2016-12-12,-4.6933
2016-12-13,0.9849
2016-12-14,-2.0899
2016-12-15,0.9605
2016-12-16,-0.1057
2016-12-19,1.0229
2016-12-20,-4.9581
2016-12-21,-4.0044
2016-12-22,-2.0283
2016-12-23,0.7031
2016-12-27,-0.6982
2016-12-28,-4.1406
2016-12-29,1.5485
2016-12-30,-2.488
2017-01-03,2.0987999999999998
2017-01-04,4.9174
2017-01-05,-0.7683
2017-01-06,2.2067
2017-01-09,-0.0379
2017-01-10,0.4168
2017-01-11,-4.1509
2017-01-12,-0.5512
2017-01-13,-1.9398
2017-01-17,-0.1211
2017-01-18,1.3338999999999999
2017-01-19,-5.3147
2017-01-20,-0.8507
2017-01-23,-5.2338000000000005
2017-01-24,-1.9919
2017-01-25,-2.3557
2017-01-26,-1.7029
2017-01-27,3.9461
2017-01-30,-2.7778
2017-01-31,0.7619
2017-02-01,-3.1664
2017-02-02,2.1962
2017-02-03,5.2531
2017-02-06,-2.7677
2017-02-07,-0.0933
2017-02-08,-0.3737
2017-02-09,1.5002
2017-02-10,0.9238
2017-02-13,1.9222000000000001
2017-02-14,4.5802
2017-02-15,1.5457
2017-02-16,-0.3383
2017-02-17,-0.594
2017-02-21,-0.5548
2017-02-22,-4.1631
2017-02-23,-1.3435000000000001
2017-02-24,-0.5447
2017-02-27,4.7923
2017-02-28,-3.0488
2017-03-01,-2.0665
2017-03-02,8.0734
2017-03-03,-2.7165
2017-03-06,-0.829
2017-03-07,-2.1117
2017-03-08,2.6067
2017-03-09,0.3504
2017-03-10,3.7975
2017-03-13,-3.8688000000000002
2017-03-14,-8.8801
2017-03-15,1.5843
2017-03-16,1.0397
2017-03-17,-1.8241
2017-03-20,-1.4769
2017-03-21,-6.6248000000000005
2017-03-22,-0.6214
2017-03-23,-1.3549
2017-03-24,1.1094
2017-03-27,4.5977
2017-03-28,-0.3497
2017-03-29,1.4035
2017-03-30,-2.521
2017-03-31,0.5071
2017-04-03,-2.2704
2017-04-04,-0.4646
2017-04-05,-1.8672
2017-04-06,0.5285
2017-04-07,1.0515
2017-04-10,5.0468
2017-04-11,-2.526
2017-04-12,0.9654
2017-04-13,-1.0065
2017-04-17,-0.8643
2017-04-18,-0.8718
2017-04-19,4.0869
2017-04-20,0.8946
2017-04-21,-0.6404
2017-04-24,0.4958
2017-04-25,4.2427
2017-04-26,0.9465
2017-04-27,0.6564
2017-04-28,-2.9343
2017-05-01,0.9117
2017-05-02,0.7133
2017-05-03,-0.1889
2017-05-04,-0.0473
2017-05-05,-2.6503
2017-05-08,-5.8824
2017-05-09,0.4132
2017-05-10,0.6173
2017-05-11,20.7566
2017-05-12,2.2015000000000002
2017-05-15,6.338
2017-05-16,-5.5317
2017-05-17,-2.0619
2017-05-18,2.2316
2017-05-19,-3.2537
2017-05-22,-4.2997
2017-05-23,2.0018
2017-05-24,1.3083
2017-05-25,-4.8214
2017-05-26,-0.995
2017-05-30,-0.4111
2017-05-31,-2.2018
2017-06-01,2.3921
2017-06-02,1.0994
2017-06-05,-1.1328
2017-06-06,0.6416
2017-06-07,0.2732
2017-06-08,2.8609999999999998
2017-06-09,-1.3245
2017-06-12,3.6242
2017-06-13,-1.6408
2017-06-14,3.0729
2017-06-15,-2.8109
2017-06-16,-1.1394
2017-06-19,3.7234
2017-06-20,-0.4274
2017-06-21,2.7897
2017-06-22,5.595
2017-06-23,0.2768
2017-06-26,0.0789
2017-06-27,-5.1615
2017-06-28,3.5728999999999997
2017-06-29,-3.1689
2017-06-30,-0.2071
2017-07-03,1.2868
2017-07-05,2.9918
2017-07-06,-3.8599
2017-07-07,0.2897
2017-07-10,-3.0128
2017-07-11,-1.5319
2017-07-12,1.7718
2017-07-13,2.4204
2017-07-14,-4.1045
2017-07-17,-1.297
2017-07-18,0.3942
2017-07-19,0.349
2017-07-20,2.8261
2017-07-21,-0.1691
2017-07-24,-2.3295
2017-07-25,0.5637
2017-07-26,-0.3019
2017-07-27,-2.7249
2017-07-28,0.2668
2017-07-31,-4.2572
2017-08-01,-0.9727
2017-08-02,-1.3564
2017-08-03,1.0906
2017-08-04,1.5478
2017-08-07,-0.6928
2017-08-08,-3.907
2017-08-09,1.5489000000000002
2017-08-10,-11.0582
2017-08-11,5.3055
2017-08-14,-5.598
2017-08-15,0.4313
2017-08-16,-2.2544
2017-08-17,-3.24
2017-08-18,-1.8161
2017-08-21,0.5202
2017-08-22,2.4727
2017-08-23,1.1785
2017-08-24,3.5496
2017-08-25,-5.0348
2017-08-28,2.1433
2017-08-29,5.1353
2017-08-30,0.6828
2017-08-31,2.9212
2017-09-01,2.2301
2017-09-05,-0.6445
2017-09-06,-0.3992
2017-09-07,-0.7014
2017-09-08,0.1514
2017-09-11,0.0
2017-09-12,-0.2015
2017-09-13,0.101
2017-09-14,-4.7402999999999995
2017-09-15,2.541
2017-09-18,0.5163
2017-09-19,-3.3898
2017-09-20,0.4253
2017-09-21,-0.7411
2017-09-22,0.0
2017-09-25,-0.2667
2017-09-26,-0.0535
2017-09-27,1.7121
2017-09-28,-0.9995
2017-09-29,1.0096
2017-10-02,2.1042
2017-10-03,0.3091
2017-10-04,1.7976
2017-10-05,2.8759
2017-10-06,-5.9833
2017-10-09,-1.5128
2017-10-10,-0.4237
2017-10-11,-4.4149
2017-10-12,0.7791
2017-10-13,-0.6626
2017-10-16,-0.2779
2017-10-17,0.2787
2017-10-18,1.3897
2017-10-19,-0.1096
2017-10-20,-1.8660999999999999
2017-10-23,-2.8523
2017-10-24,-1.7271
2017-10-25,-1.8746
2017-10-26,-2.6866
2017-10-27,3.6196
2017-10-30,-1.8354
2017-10-31,-1.3872
2017-11-01,-2.8135
2017-11-02,-0.3776
2017-11-03,3.7903000000000002
2017-11-06,-2.9823
2017-11-07,-2.3212
2017-11-08,1.4772
2017-11-09,0.5063
2017-11-10,-25.6297
2017-11-13,6.5199
2017-11-14,0.7949
2017-11-15,-0.2366
2017-11-16,7.668
2017-11-17,-5.6535
2017-11-20,-2.7237
2017-11-21,-1.04
2017-11-22,7.8416
2017-11-24,-2.1739
2017-11-27,-0.0766
2017-11-28,-0.7669
2017-11-29,4.6368
2017-11-30,0.7386
2017-12-01,-0.6598
2017-12-04,-0.9594
2017-12-05,-3.5768
2017-12-06,-2.3184
2017-12-07,3.7975
2017-12-08,1.2195
2017-12-11,-2.1837
2017-12-12,-2.0015
2017-12-13,3.6135
2017-12-14,-6.4443
2017-12-15,2.4311
2017-12-18,-2.5316
2017-12-19,-2.9221
2017-12-20,0.2508
