ticker,WWPW US Equity
2006-11-24,-3.0303
2006-11-27,0.0
2006-11-28,12.5
2006-11-29,-5.5556
2006-11-30,0.0
2006-12-01,30.8824
2006-12-04,5.618
2006-12-05,-4.2553
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,4.4444
2006-12-12,-6.383
2006-12-13,-13.6364
2006-12-14,2.6316
2006-12-15,-10.2564
2006-12-18,0.0
2006-12-19,11.4286
2006-12-20,-12.8205
2006-12-21,8.8235
2006-12-22,0.0
2006-12-26,2.7027
2006-12-27,0.0
2006-12-28,-7.8947
2006-12-29,-2.8571
2007-01-03,0.0
2007-01-04,2.9412000000000003
2007-01-05,8.5714
2007-01-08,6.5789
2007-01-09,-1.2346
2007-01-10,12.4688
2007-01-11,22.2562
2007-01-12,-9.0909
2007-01-16,8.0
2007-01-17,11.1111
2007-01-18,0.0
2007-01-19,0.8333
2007-01-22,-2.4793
2007-01-23,-6.7797
2007-01-24,-11.818200000000001
2007-01-25,3.0928
2007-01-26,-2.0
2007-01-29,-6.1224
2007-01-30,-4.3478
2007-01-31,2.2727
2007-02-01,20.0
2007-02-02,0.0
2007-02-05,-7.4074
2007-02-06,0.0
2007-02-07,4.0
2007-02-08,-1.9231
2007-02-09,0.0
2007-02-12,-3.9215999999999998
2007-02-13,-4.0816
2007-02-14,0.0
2007-02-15,-6.383
2007-02-16,-9.0909
2007-02-20,-5.0
2007-02-21,2.6316
2007-02-22,7.6923
2007-02-23,-2.3810000000000002
2007-02-26,14.6341
2007-02-27,-10.6383
2007-02-28,2.3810000000000002
2007-03-01,2.3256
2007-03-02,-6.8182
2007-03-05,-9.7561
2007-03-06,-5.4054
2007-03-07,7.1429
2007-03-08,-6.6667
2007-03-09,0.0
2007-03-12,-5.7143
2007-03-13,-7.5758
2007-03-14,1.6393
2007-03-15,3.2258
2007-03-16,6.25
2007-03-19,5.8824
2007-03-20,2.7778
2007-03-21,-1.3514
2007-03-22,9.5548
2007-03-23,-2.4695
2007-03-26,5.1282
2007-03-27,-1.2195
2007-03-28,3.7037
2007-03-29,19.0476
2007-03-30,-8.2
2007-04-02,4.5752
2007-04-03,2.0833
2007-04-04,8.1633
2007-04-05,-7.5472
2007-04-09,-7.1429
2007-04-10,7.6923
2007-04-11,0.0
2007-04-12,-6.1224
2007-04-13,2.1739
2007-04-16,0.0
2007-04-17,-2.1277
2007-04-18,-2.1739
2007-04-19,0.0
2007-04-20,2.2222
2007-04-23,10.8696
2007-04-24,0.0
2007-04-25,1.9607999999999999
2007-04-26,-1.9231
2007-04-27,-3.9215999999999998
2007-04-30,-10.2041
2007-05-01,2.2727
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,8.8889
2007-05-07,0.0
2007-05-08,-8.1633
2007-05-09,-8.8889
2007-05-10,0.0
2007-05-11,4.878
2007-05-14,0.0
2007-05-15,4.6512
2007-05-16,-4.4444
2007-05-17,-13.9535
2007-05-18,13.5135
2007-05-21,2.3810000000000002
2007-05-22,0.0
2007-05-23,-13.9535
2007-05-24,-5.4054
2007-05-25,11.4286
2007-05-29,-2.5641
2007-05-30,-7.5329
2007-05-31,-2.3835
2007-06-01,16.6181
2007-06-04,-5.0
2007-06-05,-2.6316
2007-06-06,0.0
2007-06-07,-2.7027
2007-06-08,19.4444
2007-06-11,-4.6512
2007-06-12,2.439
2007-06-13,-2.3810000000000002
2007-06-14,-2.439
2007-06-15,7.5
2007-06-18,-0.0436
2007-06-19,-4.6096
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-9.7561
2007-06-26,-2.7027
2007-06-27,44.4444
2007-06-28,-3.8462
2007-06-29,-8.0
2007-07-02,-2.1739
2007-07-03,0.0
2007-07-05,11.0833
2007-07-06,-12.003
2007-07-09,18.2154
2007-07-10,-1.9231
2007-07-11,-7.8431
2007-07-12,-4.0426
2007-07-13,-0.2217
2007-07-16,-6.6667
2007-07-17,-4.7619
2007-07-18,5.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,-1.1905000000000001
2007-07-24,-2.4096
2007-07-25,-1.2346
2007-07-26,1.25
2007-07-27,-1.2346
2007-07-30,1.25
2007-07-31,-1.2346
2007-08-01,0.0
2007-08-02,-5.0
2007-08-03,-2.6316
2007-08-06,-5.4054
2007-08-07,2.8571
2007-08-08,-2.7778
2007-08-09,-5.7143
2007-08-10,6.0606
2007-08-13,8.5714
2007-08-14,-5.2632
2007-08-15,-12.5
2007-08-16,-4.7619
2007-08-17,6.6667
2007-08-20,6.25
2007-08-21,-11.7647
2007-08-22,-6.3333
2007-08-23,13.879
2007-08-24,-6.25
2007-08-27,-3.3333
2007-08-28,10.3448
2007-08-29,6.25
2007-08-30,-11.7279
2007-08-31,3.2903000000000002
2007-09-04,-3.2258
2007-09-05,-3.3333
2007-09-06,-3.4483
2007-09-07,0.0
2007-09-10,-3.5714
2007-09-11,0.0
2007-09-12,0.0463
2007-09-13,-0.0463
2007-09-14,0.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,-7.4074
2007-09-21,8.0
2007-09-24,-11.1111
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,-8.3333
2007-09-28,4.5455
2007-10-01,8.6957
2007-10-02,-8.0
2007-10-03,4.3478
2007-10-04,-16.6667
2007-10-05,20.0
2007-10-09,-4.1667
2007-10-10,-4.3478
2007-10-11,0.0
2007-10-12,-4.5455
2007-10-15,9.5238
2007-10-16,-2.1739
2007-10-17,-11.1111
2007-10-18,5.0
2007-10-19,-4.7619
2007-10-22,5.0
2007-10-23,-4.7619
2007-10-24,-10.0
2007-10-25,5.5556
2007-10-26,5.2632
2007-10-29,-15.0
2007-10-30,17.647100000000002
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,15.0
2007-11-05,0.0
2007-11-06,4.3478
2007-11-07,-12.5
2007-11-08,-4.7619
2007-11-09,0.0
2007-11-12,7.5
2007-11-13,0.0
2007-11-14,2.3256
2007-11-15,-9.0909
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-10.0
2007-11-21,8.3333
2007-11-23,-7.6923
2007-11-26,-5.5556
2007-11-27,0.0
2007-11-28,5.8824
2007-11-29,-5.5556
2007-11-30,17.647100000000002
2007-12-03,-5.0
2007-12-04,-10.526299999999999
2007-12-05,-5.8824
2007-12-06,6.25
2007-12-07,-11.7647
2007-12-10,6.6667
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,6.25
2007-12-14,5.8824
2007-12-17,-16.6667
2007-12-18,6.6667
2007-12-19,-12.5
2007-12-20,7.1429
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,-6.6667
2007-12-28,14.2857
2007-12-31,-12.5
2008-01-02,21.4286
2008-01-03,-11.7647
2008-01-04,6.6667
2008-01-07,-18.75
2008-01-08,15.3846
2008-01-09,0.0
2008-01-10,-6.6667
2008-01-11,0.0
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,7.1429
2008-01-18,-6.6667
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-28,0.0
2008-01-30,0.0
2008-01-31,-14.2857
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,-8.3333
2008-02-08,18.1818
2008-02-11,-7.6923
2008-02-12,8.3333
2008-02-13,-7.6923
2008-02-14,16.6667
2008-02-15,14.2857
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,-9.375
2008-02-22,6.8966
2008-02-25,-9.6774
2008-02-26,14.2857
2008-02-27,-12.5
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,-20.9821
2008-03-14,2.1469
2008-03-17,-2.6549
2008-03-18,-18.1818
2008-03-19,-33.3333
2008-03-20,50.0
2008-03-24,-22.2222
2008-03-25,0.0
2008-03-26,42.8571
2008-03-27,0.0
2008-03-28,10.0
2008-03-31,18.1818
2008-04-01,7.6923
2008-04-02,-7.1429
2008-04-03,15.3846
2008-04-04,-6.6667
2008-04-07,-7.1429
2008-04-08,-3.8462
2008-04-09,-10.4
2008-04-10,7.1429
2008-04-11,0.0
2008-04-14,2.3958
2008-04-15,-2.3398
2008-04-16,-8.3333
2008-04-17,9.0909
2008-04-21,-8.3333
2008-04-22,0.0
2008-04-23,-4.5455
2008-04-28,0.0
2008-04-29,0.0
2008-05-01,0.0
2008-05-02,4.7619
2008-05-05,18.1818
2008-05-06,11.538499999999999
2008-05-07,3.4483
2008-05-08,-13.3333
2008-05-09,-7.6923
2008-05-12,8.3333
2008-05-13,-7.6923
2008-05-14,0.0
2008-05-15,8.3333
2008-05-19,-15.3846
2008-05-20,-4.5455
2008-05-21,0.0
2008-05-22,19.0476
2008-05-27,11.75
2008-05-28,-21.2528
2008-05-29,-9.0909
2008-05-30,20.0
2008-06-02,-16.6667
2008-06-03,-19.125
2008-06-09,5.1005
2008-06-10,5.8824
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,-11.1111
2008-06-19,0.0
2008-06-23,0.0
2008-06-24,-6.25
2008-06-25,-20.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,23.3333
2008-07-03,0.0
2008-07-07,-9.4595
2008-07-08,-15.3918
2008-07-09,2.3153
2008-07-10,-13.7931
2008-07-11,-10.0
2008-07-14,11.1111
2008-07-15,20.0
2008-07-16,-23.3333
2008-07-17,8.6957
2008-07-18,0.0
2008-07-21,-10.0
2008-07-22,11.1111
2008-07-23,0.0
2008-07-24,-20.0
2008-07-25,-25.0
2008-07-29,16.6667
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-14.2857
2008-08-11,16.6667
2008-08-14,0.0
2008-08-15,14.2857
2008-08-18,25.0
2008-08-26,0.0
2008-08-27,0.0
2008-09-03,-30.0
2008-09-04,28.5714
2008-09-09,-10.4167
2008-09-10,-12.7132
2008-09-11,27.8863
2008-09-16,11.1111
2008-09-17,-30.0
2008-09-18,-14.2857
2008-09-19,6.6667
2008-09-22,25.0
2008-09-23,0.0
2008-09-24,-25.0
2008-09-26,33.3333
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,-20.0
2008-10-03,9.375
2008-10-06,-14.2857
2008-10-07,-16.6667
2008-10-08,-60.0
2008-10-09,200.0
2008-10-10,-66.6667
2008-10-13,200.0
2008-10-16,-16.6667
2008-10-17,-40.0
2008-10-20,66.6667
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,-40.0
2008-10-24,66.6667
2008-10-28,0.0
2008-10-29,-60.0
2008-10-31,100.0
2008-11-03,0.0
2008-11-05,-50.0
2008-11-10,0.0
2008-11-12,50.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-20,-33.3333
2008-11-21,50.0
2008-11-24,6.6667
2008-11-25,-36.7188
2008-11-28,48.1481
2008-12-01,-26.6667
2008-12-02,-9.0909
2008-12-03,20.0
2008-12-04,-16.6667
2008-12-05,40.0
2008-12-08,-28.5714
2008-12-09,0.0
2008-12-10,50.0
2008-12-11,0.0
2008-12-12,-26.6667
2008-12-15,0.0
2008-12-16,-9.0909
2008-12-17,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,50.0
2008-12-30,-33.3333
2009-01-06,90.0
2009-01-08,0.0
2009-01-09,-36.8421
2009-01-12,58.3333
2009-01-13,-15.7895
2009-01-16,56.25
2009-01-20,-32.0
2009-01-21,0.0
2009-01-22,17.647100000000002
2009-01-23,-10.0
2009-01-26,0.0
2009-01-30,0.0
2009-02-04,0.0
2009-02-05,11.1111
2009-02-06,50.0
2009-02-11,16.6667
2009-02-12,14.2857
2009-02-13,0.0
2009-02-17,0.0
2009-02-23,-25.0
2009-02-24,0.0
2009-02-26,-33.3333
2009-02-27,100.0
2009-03-03,-25.0
2009-03-05,0.0
2009-03-09,16.6667
2009-03-13,-42.8571
2009-03-16,50.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,-22.2917
2009-03-25,-0.5362
2009-03-26,-13.7466
2009-03-27,5.0
2009-03-31,-23.8095
2009-04-06,87.5
2009-04-08,-50.0
2009-04-13,100.0
2009-04-15,-33.3333
2009-04-17,50.0
2009-04-21,-33.3333
2009-04-28,0.0
2009-05-06,0.0
2009-05-07,45.0
2009-05-13,-44.8276
2009-05-15,81.25
2009-05-20,-30.6034
2009-05-22,44.0994
2009-05-26,-31.0345
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,25.0
2009-06-08,20.0
2009-06-10,-24.5833
2009-06-17,116.5746
2009-06-18,-28.5714
2009-06-19,14.2857
2009-06-22,-12.5
2009-06-23,0.0
2009-06-25,-22.8571
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,3.7037
2009-07-07,-3.5714
2009-07-14,11.1111
2009-07-15,-6.6667
2009-07-20,7.1429
2009-07-24,0.0
2009-07-27,-5.0
2009-07-28,-10.526299999999999
2009-07-31,-13.7255
2009-08-07,27.2727
2009-08-10,7.1429
2009-08-12,0.0
2009-08-14,0.0
2009-08-18,-13.3333
2009-08-20,15.3846
2009-08-21,-23.3333
2009-08-26,17.3913
2009-08-27,0.0
2009-08-31,48.1481
2009-09-01,10.0
2009-09-02,22.7273
2009-09-03,1.8519
2009-09-04,0.0
2009-09-08,5.4545
2009-09-09,3.556
2009-09-10,6.5557
2009-09-11,4.6875
2009-09-14,26.8657
2009-09-15,-5.8824
2009-09-16,6.25
2009-09-17,-5.8824
2009-09-18,2.5
2009-09-21,2.439
2009-09-22,7.1429
2009-09-23,-5.5556
2009-09-24,-5.8824
2009-09-25,-6.25
2009-09-28,13.3333
2009-09-29,-11.7647
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,-5.3333
2009-10-06,7.0423
2009-10-07,18.4211
2009-10-08,-5.5556
2009-10-09,5.8824
2009-10-13,-2.2222
2009-10-14,2.2727
2009-10-15,4.4444
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,6.383
2009-10-22,20.0
2009-10-23,-8.3333
2009-10-26,-9.0909
2009-10-27,13.0
2009-10-28,0.885
2009-10-29,-5.2632
2009-10-30,4.1667
2009-11-02,-6.6667
2009-11-03,2.8571
2009-11-04,-2.7778
2009-11-05,-2.8571
2009-11-06,5.8824
2009-11-09,5.5556
2009-11-10,-10.526299999999999
2009-11-11,-6.8627
2009-11-12,-1.0526
2009-11-13,5.3191
2009-11-16,6.0606
2009-11-17,-3.8095
2009-11-18,-1.9802
2009-11-19,-11.1111
2009-11-20,20.4545
2009-11-23,14.1509
2009-11-24,1.6529
2009-11-25,-7.3171
2009-11-27,-3.5088
2009-11-30,-10.9091
2009-12-01,-11.2245
2009-12-02,13.7931
2009-12-03,-9.0909
2009-12-04,-11.1111
2009-12-07,-6.25
2009-12-08,-8.0
2009-12-09,4.3478
2009-12-10,2.7778
2009-12-11,-13.5135
2009-12-14,9.375
2009-12-15,-11.4286
2009-12-16,11.2903
2009-12-17,-5.7971
2009-12-18,-4.6154
2009-12-21,11.2903
2009-12-22,-8.6957
2009-12-23,0.0
2009-12-24,-3.1746
2009-12-28,0.0
2009-12-29,-1.6393
2009-12-30,-1.6667
2009-12-31,-5.0847
2010-01-04,1.7856999999999998
2010-01-05,-7.0175
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,22.6415
2010-01-12,-1.5385
2010-01-13,1.5625
2010-01-14,-4.6154
2010-01-15,-3.2258
2010-01-19,-13.3333
2010-01-20,3.8462
2010-01-21,5.5556
2010-01-22,-7.0175
2010-01-25,9.434
2010-01-26,-13.7931
2010-01-27,0.0
2010-01-28,10.0
2010-01-29,-7.2727
2010-02-01,7.8431
2010-02-02,-3.6364
2010-02-03,13.2075
2010-02-04,-10.0
2010-02-05,0.0
2010-02-08,-5.5556
2010-02-09,-3.9215999999999998
2010-02-10,4.0816
2010-02-11,-2.9412000000000003
2010-02-12,2.9924
2010-02-16,0.0368
2010-02-17,-1.9607999999999999
2010-02-18,-2.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,-2.0408
2010-02-24,-18.75
2010-02-25,15.3846
2010-02-26,6.6667
2010-03-01,-12.5
2010-03-02,-3.5268
2010-03-03,1.1877
2010-03-04,0.0
2010-03-05,7.3171
2010-03-08,-6.8182
2010-03-09,9.7561
2010-03-10,-11.1111
2010-03-11,10.0
2010-03-12,2.2727
2010-03-15,-6.6667
2010-03-16,7.1429
2010-03-17,6.6667
2010-03-18,4.1667
2010-03-19,8.0
2010-03-22,1.8519
2010-03-23,2.7273
2010-03-24,-0.885
2010-03-25,5.3571
2010-03-26,1.6949
2010-03-29,0.0
2010-03-30,-5.0
2010-03-31,5.2632
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,-1.6667
2010-04-07,1.6949
2010-04-08,2.5
2010-04-09,7.3171
2010-04-12,0.0
2010-04-13,4.5455
2010-04-14,0.0
2010-04-15,-5.0725
2010-04-16,5.3435
2010-04-19,4.3478
2010-04-20,-2.7778
2010-04-21,2.8571
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-6.25
2010-04-27,0.7407
2010-04-28,0.7353
2010-04-29,2.1898
2010-04-30,1.4285999999999999
2010-05-03,-2.8169
2010-05-04,-5.7971
2010-05-05,-13.8462
2010-05-06,-10.7143
2010-05-07,14.0
2010-05-10,0.1754
2010-05-11,13.8354
2010-05-12,-10.7692
2010-05-13,6.8966
2010-05-14,0.0
2010-05-17,6.4516
2010-05-18,-1.5152
2010-05-19,-4.6154
2010-05-20,1.6129
2010-05-21,-3.1746
2010-05-24,3.2787
2010-05-25,-4.7619
2010-05-26,-8.3333
2010-05-27,0.0
2010-05-28,0.9091
2010-06-01,11.7117
2010-06-02,-3.2258
2010-06-03,0.0
2010-06-04,0.0
2010-06-08,-15.0
2010-06-09,27.451
2010-06-10,-6.1538
2010-06-11,14.7541
2010-06-14,-1.4285999999999999
2010-06-15,-10.1449
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,-3.2258
2010-06-21,-15.0
2010-06-22,0.0
2010-06-23,-1.9607999999999999
2010-06-24,1.0
2010-06-25,-14.8515
2010-06-28,16.2791
2010-06-29,0.0
2010-06-30,-16.0
2010-07-01,7.1429
2010-07-02,0.0
2010-07-06,-11.1111
2010-07-07,7.5
2010-07-08,0.0
2010-07-09,-6.9767
2010-07-12,5.0
2010-07-13,-4.7619
2010-07-14,0.0
2010-07-15,-10.0
2010-07-16,10.8333
2010-07-19,-2.2556
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-10.2564
2010-07-26,0.0
2010-07-27,0.0
2010-07-30,0.0
2010-08-02,14.2857
2010-08-03,-2.5
2010-08-04,23.0769
2010-08-05,-20.8333
2010-08-09,-15.526299999999999
2010-08-10,24.6106
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-17,-2.5
2010-08-18,0.0
2010-08-23,-2.5641
2010-08-24,-2.6316
2010-08-25,27.027
2010-08-26,10.6383
2010-08-27,15.3846
2010-08-30,-5.0
2010-08-31,0.0
2010-09-01,3.5088
2010-09-02,-6.7797
2010-09-03,18.1818
2010-09-07,0.0
2010-09-08,-3.0769
2010-09-09,11.1111
2010-09-10,0.0
2010-09-13,4.2857
2010-09-14,-2.7397
2010-09-15,-1.4085
2010-09-16,-4.2857
2010-09-17,8.9552
2010-09-20,5.4795
2010-09-21,-11.6883
2010-09-22,5.8824
2010-09-23,-2.7778
2010-09-24,-5.7143
2010-09-27,-1.5152
2010-09-28,3.0769
2010-09-29,-5.9701
2010-09-30,-1.5873
2010-10-01,-17.7419
2010-10-04,11.7647
2010-10-05,-7.0175
2010-10-06,-5.6604
2010-10-07,8.0
2010-10-08,5.5556
2010-10-11,-12.2807
2010-10-12,0.0
2010-10-13,-4.0
2010-10-14,6.25
2010-10-15,0.0
2010-10-18,-1.9607999999999999
2010-10-19,-5.0
2010-10-20,5.2632
2010-10-21,-12.0
2010-10-22,0.0
2010-10-25,-2.2727
2010-10-26,-6.9767
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,15.0
2010-11-01,8.6957
2010-11-02,-20.0
2010-11-03,10.0
2010-11-04,-9.0909
2010-11-05,0.0
2010-11-08,-8.75
2010-11-09,1.3699
2010-11-10,-1.3514
2010-11-11,9.589
2010-11-12,15.0
2010-11-15,0.0
2010-11-16,-4.3478
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,2.2727
2010-11-22,11.3333
2010-11-23,-18.1637
2010-11-24,17.0732
2010-11-26,-16.6667
2010-11-29,17.5
2010-11-30,-4.2553
2010-12-01,-8.8889
2010-12-02,0.0
2010-12-03,-2.439
2010-12-06,15.0
2010-12-07,17.3913
2010-12-08,-9.2593
2010-12-09,1.0204
2010-12-10,-1.0101
2010-12-13,0.0
2010-12-14,8.1633
2010-12-15,-9.434
2010-12-16,4.1667
2010-12-17,-4.0
2010-12-20,-14.5833
2010-12-21,-2.439
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,1.25
2010-12-29,-1.2346
2010-12-30,-2.5
2010-12-31,12.8205
2011-01-03,-2.2727
2011-01-04,-6.9767
2011-01-05,-7.5
2011-01-06,2.7027
2011-01-07,0.0
2011-01-10,-2.6316
2011-01-11,-2.7027
2011-01-12,5.5556
2011-01-13,-2.6316
2011-01-14,0.0
2011-01-18,-2.7027
2011-01-19,8.3333
2011-01-20,-5.1282
2011-01-21,5.4054
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,-2.5641
2011-01-27,-5.2632
2011-01-31,-2.7778
2011-02-01,0.0
2011-02-02,-8.5714
2011-02-03,-6.25
2011-02-04,16.6667
2011-02-07,8.5714
2011-02-08,-7.8947
2011-02-09,11.4286
2011-02-10,-5.1282
2011-02-11,2.7027
2011-02-14,2.6316
2011-02-15,-10.2564
2011-02-16,0.0
2011-02-17,-4.2857
2011-02-18,-1.4925
2011-02-22,3.0303
2011-02-23,-2.9412000000000003
2011-02-24,-15.1515
2011-02-25,7.1429
2011-02-28,6.6667
2011-03-01,0.0
2011-03-02,6.25
2011-03-03,23.5294
2011-03-04,2.3810000000000002
2011-03-07,0.0
2011-03-08,-4.6512
2011-03-09,0.0
2011-03-10,-29.2378
2011-03-11,20.6377
2011-03-14,-14.2857
2011-03-15,-3.0
2011-03-16,20.2749
2011-03-17,-14.2857
2011-03-18,16.6667
2011-03-21,-11.4286
2011-03-22,9.6774
2011-03-23,-2.9412000000000003
2011-03-24,3.0303
2011-03-25,-0.2941
2011-03-28,-11.5044
2011-03-29,13.3333
2011-03-30,0.0
2011-03-31,-11.7647
2011-04-01,0.3333
2011-04-04,-0.3322
2011-04-05,6.6667
2011-04-06,-6.25
2011-04-07,0.0
2011-04-08,-3.3333
2011-04-11,13.7931
2011-04-12,-9.0909
2011-04-13,0.0
2011-04-14,-9.3333
2011-04-15,10.2941
2011-04-18,0.0
2011-04-19,-3.3333
2011-04-20,-6.8966
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,-18.5185
2011-04-27,13.6364
2011-04-28,2.0
2011-04-29,13.7255
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-06,3.4483
2011-05-09,-11.6667
2011-05-10,1.8868
2011-05-11,0.0
2011-05-12,3.7037
2011-05-13,7.1429
2011-05-16,-0.3333
2011-05-18,-6.3545
2011-05-19,5.0
2011-05-20,-14.966
2011-05-23,12.0
2011-05-24,-3.5714
2011-05-25,-7.4074
2011-05-26,-12.0
2011-05-27,27.2727
2011-05-31,0.0
2011-06-02,0.0
2011-06-06,0.0
2011-06-07,3.5714
2011-06-08,-13.7931
2011-06-09,16.0
2011-06-10,3.4483
2011-06-13,3.3333
2011-06-14,3.2258
2011-06-15,0.0
2011-06-16,-9.3359
2011-06-17,20.6377
2011-06-20,-8.5714
2011-06-21,3.125
2011-06-22,-4.5455
2011-06-23,-7.9365
2011-06-24,17.2414
2011-06-27,-8.8235
2011-06-28,9.6774
2011-06-29,17.647100000000002
2011-06-30,6.25
2011-07-01,15.2941
2011-07-05,-12.2449
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,-6.9767
2011-07-11,-2.5
2011-07-12,12.5641
2011-07-13,-15.7175
2011-07-14,-3.5135
2011-07-15,-12.8852
2011-07-18,4.1801
2011-07-19,11.1111
2011-07-20,2.7778
2011-07-21,8.1081
2011-07-22,2.75
2011-07-25,-14.5681
2011-07-26,5.3756
2011-07-27,-18.8851
2011-07-28,3.2903000000000002
2011-07-29,9.6774
2011-08-01,-7.0588
2011-08-02,-0.3165
2011-08-03,3.1746
2011-08-04,0.0
2011-08-05,1.5385
2011-08-08,-10.6061
2011-08-09,1.6949
2011-08-10,-3.3333
2011-08-11,3.4483
2011-08-12,-6.6667
2011-08-15,-10.669599999999999
2011-08-16,15.942
2011-08-17,-3.1034
2011-08-18,-7.4733
2011-08-19,5.7692
2011-08-22,-3.6364
