ticker,PACK US Equity
2018-12-11,0.0
2018-12-13,2.5484
2018-12-14,0.0994
2018-12-17,-0.0993
2018-12-18,0.0994
2018-12-19,-0.0993
2018-12-20,0.0
2018-12-26,-0.0994
2018-12-27,0.0
2018-12-31,-0.199
2019-01-02,0.0
2019-01-07,0.0
2019-01-08,0.2991
2019-01-09,-0.1988
2019-01-10,0.3984
2019-01-15,-0.3968
2019-01-16,0.1992
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-29,0.0994
2019-01-30,0.0993
2019-01-31,0.0992
2019-02-04,0.0723
2019-02-05,-0.2704
2019-02-06,0.0
2019-02-07,0.0993
2019-02-08,0.0
2019-02-12,0.1984
2019-02-13,0.099
2019-02-15,0.3956
2019-02-19,0.0
2019-02-20,-0.2956
2019-02-21,0.0988
2019-02-22,0.1974
2019-02-25,0.2956
2019-02-26,-0.1965
2019-03-01,0.1969
2019-03-04,-0.2947
2019-03-05,0.0985
2019-03-06,-0.1969
2019-03-07,-0.0986
2019-03-08,0.5923
2019-03-11,-0.3925
2019-03-12,0.0985
2019-03-13,0.0
2019-03-14,0.0984
2019-03-15,-0.0983
2019-03-18,0.0984
2019-03-19,-0.0983
2019-03-21,0.3937
2019-03-22,-0.1961
2019-03-25,0.0982
2019-03-26,-0.5888
2019-03-27,0.5923
2019-03-28,0.1963
2019-03-29,0.3918
2019-04-01,-0.4878
2019-04-02,0.3922
2019-04-03,-0.0977
2019-04-04,0.1955
2019-04-05,-0.1951
2019-04-08,0.0978
2019-04-09,0.0
2019-04-10,-0.1953
2019-04-11,0.2935
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,-0.0976
2019-04-17,0.0977
2019-04-18,0.0976
2019-04-22,0.0
2019-04-23,0.2924
2019-04-24,0.0972
2019-04-25,0.0
2019-04-26,-0.0971
2019-04-29,-0.0972
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,-0.0973
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,-0.1947
2019-05-08,-0.0976
2019-05-09,-0.1953
2019-05-10,-0.1957
2019-05-13,-0.098
2019-05-14,0.0981
2019-05-15,0.4902
2019-05-16,-0.2927
2019-05-17,0.0
2019-05-20,0.0978
2019-05-21,0.0978
2019-05-22,-0.6836
2019-05-23,-0.0983
2019-05-24,-0.2953
2019-05-28,-0.2962
2019-05-29,0.0
2019-05-30,-0.9911
2019-05-31,-1.199
2019-06-03,-1.1134
2019-06-04,-0.4606
2019-06-05,-1.0796999999999999
2019-06-06,-3.0146
2019-06-07,0.7503
2019-06-10,3.1915
2019-06-11,-1.6495
2019-06-12,1.2579
2019-06-13,1.3458
2019-06-14,1.5322
2019-06-17,-3.1187
2019-06-18,0.7269
2019-06-19,-4.1237
2019-06-20,2.043
2019-06-21,-1.4752
2019-06-24,-3.9572000000000003
2019-06-25,-2.784
2019-06-26,-1.7182
2019-06-27,1.3986
2019-06-28,1.7241
2019-07-01,5.7627
2019-07-02,-3.953
2019-07-03,-1.891
2019-07-05,2.6077
2019-07-08,-0.9945
2019-07-09,-1.2277
2019-07-10,1.8079
2019-07-11,-1.9978
2019-07-12,-0.1133
2019-07-15,-1.2472
2019-07-16,-5.7405
2019-07-17,0.9744
2019-07-18,-2.1713
2019-07-19,-1.7263
2019-07-22,-2.5094
2019-07-23,-1.0296
2019-07-24,-6.3719
2019-07-25,-4.7222
2019-07-26,4.8105
2019-07-29,-3.1989
2019-07-30,-5.3161
2019-07-31,-0.7587
2019-08-01,2.1407
2019-08-02,-2.0958
2019-08-05,-1.0703
2019-08-06,-1.8547
2019-08-07,-20.4724
2019-08-08,2.7723
2019-08-09,-2.8902
2019-08-12,-0.6944
2019-08-13,-2.4975
2019-08-14,-6.1475
2019-08-15,5.3493
2019-08-16,3.0052
2019-08-19,2.6157
2019-08-20,0.0
2019-08-21,1.9607999999999999
2019-08-22,0.5769
2019-08-23,0.5736
2019-08-26,0.5703
2019-08-27,5.6711
2019-08-28,-1.0733
2019-08-29,1.2658
2019-08-30,0.0
2019-09-03,1.4285999999999999
2019-09-04,0.8803
2019-09-05,-0.5236
2019-09-06,8.5965
2019-09-09,0.9693
2019-09-10,5.36
2019-09-11,1.4426999999999999
2019-09-12,-0.7485
2019-09-13,-2.1116
2019-09-16,2.4653
2019-09-17,1.6541000000000001
2019-09-18,-0.7396
2019-09-19,0.5961
2019-09-20,-4.8889
2019-09-23,1.4019
2019-09-24,-1.9969000000000001
2019-09-25,-6.4263
2019-09-26,0.5025
2019-09-27,0.5
2019-09-30,0.4975
2019-10-01,-0.33
2019-10-02,-2.649
2019-10-03,-3.9116
2019-10-04,0.708
2019-10-07,1.0545
2019-10-08,5.7391
2019-10-09,4.2763
2019-10-10,-0.3155
2019-10-11,-6.0127
2019-10-14,4.0404
2019-10-15,2.2654
2019-10-16,-0.1582
2019-10-17,-4.5959
2019-10-18,-0.3322
2019-10-21,-1.6667
2019-10-22,0.339
2019-10-23,0.6757
2019-10-24,-0.8389
2019-10-25,0.3384
2019-10-28,2.3609
2019-10-29,-0.3295
2019-10-30,0.0
2019-10-31,-1.3223
2019-11-01,0.5025
2019-11-04,2.0
2019-11-05,4.085
2019-11-06,-1.0989
2019-11-07,-0.4762
2019-11-08,-1.9139
2019-11-11,3.4146
2019-11-12,-0.9434
2019-11-13,-2.3810000000000002
2019-11-14,-3.252
2019-11-15,2.521
2019-11-18,-2.1311
2019-11-19,1.675
2019-11-20,-2.8007
2019-11-21,1.6949
2019-11-22,1.5
2019-11-25,1.1494
2019-11-26,0.0
2019-11-27,-0.974
2019-11-29,3.6066000000000003
2019-12-02,-0.4747
2019-12-03,1.7488000000000001
2019-12-04,-2.8125
2019-12-05,-1.7685
2019-12-06,0.491
2019-12-09,-2.9316
2019-12-10,-1.5101
2019-12-11,12.4361
2019-12-12,6.8182
2019-12-13,0.7092
2019-12-16,-0.9859
2019-12-17,-2.7027
2019-12-18,7.4561
2019-12-19,-0.2721
2019-12-20,0.4093
2019-12-23,5.2989
2019-12-24,5.6774000000000004
2019-12-26,0.1221
2019-12-27,-0.122
2019-12-30,0.1221
2019-12-31,-0.6098
2020-01-02,0.6135
2020-01-03,-0.6098
2020-01-06,-0.6135
2020-01-07,-2.3457
2020-01-08,1.1378
2020-01-09,-2.25
2020-01-10,1.5345
2020-01-13,0.0
2020-01-14,-0.8816
2020-01-15,2.1601
2020-01-16,-0.3731
2020-01-17,0.0
2020-01-21,-3.2459
2020-01-22,1.8065
2020-01-23,0.8872
2020-01-24,0.2513
2020-01-27,-0.8772
2020-01-28,-1.1378
2020-01-29,0.6394
2020-01-30,1.9060000000000001
2020-01-31,-4.7382
2020-02-03,3.9267
2020-02-04,0.1259
2020-02-05,1.0063
2020-02-06,1.2453
2020-02-07,0.369
2020-02-10,-0.2451
2020-02-11,-1.2285
2020-02-12,2.1144
2020-02-13,2.9233000000000002
2020-02-14,-1.8935
2020-02-18,1.2063
2020-02-19,0.5959
2020-02-20,0.3555
2020-02-21,-2.2432
2020-02-24,-1.5699999999999998
2020-02-25,0.2454
2020-02-26,1.3464
2020-02-27,0.7246
2020-02-28,-0.3597
2020-03-02,-0.361
2020-03-03,-2.5362
2020-03-04,-3.5936
2020-03-05,0.2571
2020-03-06,1.1538
2020-03-09,-2.0279
2020-03-10,-2.458
2020-03-11,-2.7851
2020-03-12,-11.0505
2020-03-13,6.5951
2020-03-16,-5.8993
2020-03-17,-0.6116
2020-03-18,-7.6923
2020-03-19,-1.0
2020-03-20,4.2088
2020-03-23,-3.231
2020-03-24,8.5142
2020-03-25,0.0
2020-03-26,0.4615
2020-03-27,-0.9188
2020-03-30,0.7728
2020-03-31,-3.9877000000000002
2020-04-01,-3.6741
2020-04-02,4.8093
2020-04-03,2.8481
2020-04-06,6.1538
2020-04-07,-1.5941999999999998
2020-04-08,0.0
2020-04-09,2.2091
2020-04-13,4.0346
2020-04-14,2.9086
2020-04-15,-6.1911
2020-04-16,3.8737
2020-04-17,1.3812
2020-04-20,-3.951
2020-04-21,-0.1418
2020-04-22,-0.9943
2020-04-23,-0.1435
2020-04-24,1.8678
2020-04-27,3.385
2020-04-28,6.0027
2020-04-29,1.8018
2020-04-30,-0.3793
2020-05-01,-2.665
2020-05-04,-0.1304
2020-05-05,2.8721
2020-05-06,0.8883
2020-05-07,-3.7736
2020-05-08,1.1764999999999999
2020-05-11,-1.1628
2020-05-12,1.3072
2020-05-13,-6.8387
2020-05-14,-3.7396000000000003
2020-05-15,-4.3165
2020-05-18,0.0
2020-05-19,2.5564
2020-05-20,5.5718
2020-05-21,1.9444
2020-05-22,0.2725
2020-05-26,1.9022000000000001
2020-05-27,-0.2667
2020-05-28,2.4064
2020-05-29,-2.2193
2020-06-01,1.3351
2020-06-02,1.054
2020-06-03,-4.0417
2020-06-04,0.4076
2020-06-05,0.406
2020-06-08,1.2129
2020-06-09,2.2636
2020-06-10,0.9115
2020-06-11,-4.6452
2020-06-12,4.8713999999999995
2020-06-15,-0.6452
2020-06-16,-0.3896
2020-06-17,1.043
2020-06-18,0.3871
2020-06-19,-1.671
2020-06-22,-0.2614
2020-06-23,2.8834
2020-06-24,-4.2038
2020-06-25,1.3298
2020-06-26,-8.9239
2020-06-29,6.7722999999999995
2020-06-30,0.4049
2020-07-01,-0.9409
2020-07-02,0.1357
2020-07-06,1.084
2020-07-07,-0.6702
2020-07-08,-0.6748
2020-07-09,0.2717
2020-07-10,1.626
2020-07-13,0.5333
2020-07-14,3.5808999999999997
2020-07-15,2.6889
2020-07-16,-0.6234
2020-07-17,0.2509
2020-07-20,0.0
2020-07-21,2.378
2020-07-22,-1.1002
2020-07-23,0.3708
2020-07-24,-0.8621
2020-07-27,0.7453
2020-07-28,1.1097
2020-07-29,3.6585
2020-07-30,-2.3529
2020-07-31,-1.5663
