ticker,EMPM US Equity
2012-02-07,0.0
2012-02-08,-10.526299999999999
2012-02-09,0.0
2012-02-10,11.7647
2012-02-13,44.7368
2012-02-14,-5.0909
2012-02-15,-0.3831
2012-02-16,-33.0769
2012-02-17,-8.6207
2012-02-21,-12.5786
2012-02-22,-28.0576
2012-02-23,0.0
2012-02-24,15.0
2012-02-27,-4.3478
2012-02-28,-18.1818
2012-02-29,-11.1111
2012-03-01,-12.5
2012-03-02,14.2857
2012-03-05,0.0
2012-03-06,-25.0
2012-03-07,0.0
2012-03-08,8.3333
2012-03-09,0.0
2012-03-12,7.6923
2012-03-13,14.2857
2012-03-14,18.75
2012-03-15,47.3684
2012-03-16,35.7143
2012-03-19,0.0
2012-03-20,-13.1579
2012-03-21,21.2121
2012-03-22,-1.0
2012-03-23,1.0101
2012-03-26,17.5
2012-03-27,0.0
2012-03-28,-2.5532
2012-03-29,-12.6638
2012-03-30,-15.0
2012-04-02,-47.0588
2012-04-03,-12.2222
2012-04-04,-5.0633
2012-04-05,9.3333
2012-04-09,-13.2622
2012-04-10,-1.5817
2012-04-11,-1.6071
2012-04-12,-12.8857
2012-04-13,-7.8125
2012-04-16,-15.0282
2012-04-17,-18.75
2012-04-18,4.7463
2012-04-19,19.6875
2012-04-20,-32.1149
2012-04-23,10.7692
2012-04-24,4.1667
2012-04-25,-25.3333
2012-04-26,-23.2143
2012-04-27,34.3023
2012-04-30,0.0
2012-05-01,3.8961
2012-05-02,-13.3333
2012-05-03,21.1538
2012-05-04,-1.5873
2012-05-07,9.2742
2012-05-08,47.6015
2012-05-09,5.0
2012-05-10,-18.0952
2012-05-11,6.9767
2012-05-14,0.0
2012-05-15,-23.6413
2012-05-16,13.879
2012-05-17,0.0
2012-05-18,-25.0
2012-05-21,0.0
2012-05-22,10.0
2012-05-23,36.3636
2012-05-24,11.1111
2012-05-25,9.0
2012-05-29,-12.844
2012-05-30,3.1579
2012-05-31,2.0408
2012-06-01,0.0
2012-06-04,-14.0
2012-06-05,-30.2326
2012-06-06,16.6667
2012-06-07,0.0
2012-06-08,2.8571
2012-06-11,-8.3333
2012-06-12,3.0303
2012-06-13,-11.7647
2012-06-14,0.0
2012-06-15,-3.3333
2012-06-18,0.0
2012-06-19,3.4483
2012-06-20,0.0
2012-06-21,-3.3333
2012-06-22,3.4483
2012-06-25,-6.6667
2012-06-26,0.0
2012-06-27,-7.1429
2012-06-28,-23.0769
2012-06-29,17.5
2012-07-02,2.1277
2012-07-03,-16.6667
2012-07-05,20.0
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,-8.3333
2012-07-11,0.0
2012-07-12,-9.0909
2012-07-13,-5.0
2012-07-16,5.2632
2012-07-17,-10.0
2012-07-18,-1.0417
2012-07-19,-4.5614
2012-07-20,-6.9853
2012-07-23,-17.7866
2012-07-24,-3.8462
2012-07-25,8.0
2012-07-26,0.0
2012-07-27,18.5185
2012-07-30,-12.5
2012-07-31,-7.1429
2012-08-01,0.0
2012-08-02,7.6923
2012-08-03,-3.5714
2012-08-06,7.4074
2012-08-07,-17.2414
2012-08-08,4.1667
2012-08-09,20.0
2012-08-10,-66.6667
2012-08-13,47.5
2012-08-14,-6.7797
2012-08-15,-37.2727
2012-08-16,-18.8406
2012-08-17,0.0
2012-08-20,-25.0
2012-08-21,52.381
2012-08-22,7.8125
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,-7.2464
2012-08-29,7.8125
2012-08-30,-10.1449
2012-08-31,-9.6774
2012-09-04,0.0
2012-09-05,19.6429
2012-09-06,0.0
2012-09-07,31.3433
2012-09-10,2.2727
2012-09-11,8.8889
2012-09-12,46.9388
2012-09-13,33.3333
2012-09-14,0.0
2012-09-17,10.9375
2012-09-18,-9.8592
2012-09-19,15.1042
2012-09-20,-13.1222
2012-09-21,-13.5417
2012-09-24,-3.6145
2012-09-25,-20.0
2012-09-26,0.0
2012-09-27,-18.75
2012-09-28,-18.2692
2012-10-01,3.5294
2012-10-02,36.3636
2012-10-03,26.6667
2012-10-04,-26.3158
2012-10-05,-14.2857
2012-10-08,0.0
2012-10-09,2.0833
2012-10-10,14.2857
2012-10-11,-21.4286
2012-10-12,45.4545
2012-10-15,18.75
2012-10-16,-24.3421
2012-10-17,-0.8696
2012-10-18,16.6667
2012-10-19,-14.2857
2012-10-22,12.2807
2012-10-23,-18.75
2012-10-24,15.3846
2012-10-25,-2.5
2012-10-26,-4.2735
2012-10-31,0.0
2012-11-01,-2.6786
2012-11-02,-6.422
2012-11-05,1.9607999999999999
2012-11-06,-1.9231
2012-11-07,-5.8824
2012-11-08,-5.2083
2012-11-09,-12.0879
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,-2.5
2012-11-21,0.0
2012-11-23,12.8205
2012-11-26,-5.6818
2012-11-27,-3.6145
2012-11-28,-3.75
2012-11-29,0.0
2012-11-30,-10.3896
2012-12-03,0.0
2012-12-04,-2.8986
2012-12-05,11.9403
2012-12-06,-4.0
2012-12-07,-6.9444
2012-12-10,7.4627
2012-12-11,6.9444
2012-12-12,0.0
2012-12-13,0.0
2012-12-17,-9.0909
2012-12-18,14.2857
2012-12-19,-3.75
2012-12-20,3.8961
2012-12-21,0.0
2012-12-26,-17.5
2012-12-27,21.2121
2012-12-28,-3.75
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,-6.4935
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,-15.2778
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,18.0328
2013-01-15,-22.2222
2013-01-17,28.5714
2013-01-18,-22.2222
2013-01-22,0.0
2013-01-23,33.9286
2013-01-25,-14.6667
2013-01-28,12.5
2013-01-29,0.0
2013-01-31,-15.2778
2013-02-01,-44.2623
2013-02-04,88.2353
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-11,20.3125
2013-02-12,-33.7662
2013-02-13,0.0
2013-02-15,0.0
2013-02-19,-5.8824
2013-02-21,6.25
2013-02-25,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,-21.5686
2013-03-06,-12.5
2013-03-07,28.5714
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,-24.4444
2013-03-13,-11.7647
2013-03-14,0.0
2013-03-18,-26.6667
2013-03-20,0.0
2013-03-21,-18.1818
2013-03-22,77.7778
2013-03-27,-43.75
2013-04-01,16.6667
2013-04-04,52.381
2013-04-05,6.25
2013-04-08,-5.8824
2013-04-10,50.0
2013-04-15,-16.6667
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,-20.0
2013-04-19,0.0
2013-04-23,-18.75
2013-04-24,0.0
2013-04-25,0.0
2013-04-29,23.0769
2013-05-01,-6.25
2013-05-02,80.0
2013-05-03,-25.9259
2013-05-08,-20.0
2013-05-13,-18.75
2013-05-14,-7.6923
2013-05-15,-20.8333
2013-05-16,0.0
2013-05-17,-5.2632
2013-05-20,5.5556
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,36.8421
2013-05-24,0.0
2013-05-28,0.0
2013-06-03,0.0
2013-06-05,0.0
2013-06-06,15.3846
2013-06-10,-13.3333
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-20,0.0
2013-06-21,-30.7692
2013-06-24,66.6667
2013-06-26,-46.6667
2013-06-27,87.5
2013-06-28,0.0
2013-07-05,-3.3333
2013-07-08,0.0
2013-07-12,-44.8276
2013-07-16,0.0
2013-07-17,0.0
2013-07-24,0.0
2013-07-29,18.75
2013-07-31,0.0
2013-08-02,10.526299999999999
2013-08-05,0.0
2013-08-08,0.0
2013-08-13,0.0
2013-08-23,-14.2857
2013-08-27,-11.1111
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,81.25
2013-09-09,0.0
2013-09-11,-17.2414
2013-09-13,0.0
2013-09-27,0.0
2013-10-01,-25.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-08,5.5556
2013-10-09,0.0
2013-10-16,10.526299999999999
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,-9.5238
2013-10-30,26.3158
2013-10-31,0.0
2013-11-04,-8.3333
2013-11-05,-13.6364
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,-15.7895
2013-11-12,-37.5
2013-11-13,0.0
2013-11-14,160.0
2013-11-15,0.0
2013-11-18,-57.6923
2013-11-19,18.1818
2013-11-21,69.2308
2013-11-22,0.0
2013-11-26,0.0
2013-12-03,-4.5455
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,100.0
2013-12-09,-4.7619
2013-12-10,-7.5
2013-12-11,-13.5135
2013-12-12,0.0
2013-12-13,0.0
2013-12-17,-6.25
2013-12-18,-20.0
2013-12-19,-20.8333
2013-12-20,15.7895
2013-12-23,-27.2727
2013-12-24,-18.75
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-08,0.0
2014-01-09,-23.0769
2014-01-10,0.0
2014-01-14,0.0
2014-01-23,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-03,80.0
2014-02-07,0.0
2014-02-10,-44.4444
2014-02-18,0.0
2014-02-19,0.0
2014-02-24,10.0
2014-02-25,18.1818
2014-02-26,0.0
2014-02-27,38.4615
2014-03-04,22.2222
2014-03-05,0.0
2014-03-06,9.0909
2014-03-07,-8.3333
2014-03-11,-4.5455
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-21,-14.2857
2014-03-24,0.0
2014-03-26,-38.8889
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-03,100.0
2014-04-04,154.5455
2014-04-07,-42.8571
2014-04-08,93.75
2014-04-09,-22.5806
2014-04-10,0.0
2014-04-14,-29.1667
2014-04-15,17.647100000000002
2014-04-16,0.0
2014-04-17,-15.0
2014-04-21,0.0
2014-04-24,0.0
2014-04-28,0.0
2014-05-06,-5.8824
2014-05-09,-9.375
2014-05-14,10.3448
2014-05-15,-6.25
2014-05-16,-3.3333
2014-05-19,-55.1724
2014-05-22,84.6154
2014-05-28,0.0
2014-05-30,33.3333
2014-06-03,0.0
2014-06-04,15.625
2014-06-06,-21.6216
2014-06-12,0.0
2014-06-16,0.0
2014-06-24,-65.5172
2014-06-26,10.0
2014-07-08,236.3636
2014-07-09,-72.973
2014-07-23,60.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-30,0.0
2014-08-07,31.25
2014-08-08,0.0
2014-08-13,4.7619
2014-08-14,9.0909
2014-08-15,33.3333
2014-08-18,118.75
2014-08-21,-54.2857
2014-08-25,-50.0
2014-08-27,100.0
2014-09-02,25.0
2014-09-05,15.0
2014-09-09,4.3478
2014-09-12,6.25
2014-09-15,0.0
2014-09-16,0.0
2014-09-18,9.8039
2014-09-19,-8.9286
2014-09-25,-9.8039
2014-09-26,4.3478
2014-09-30,-16.6667
2014-10-07,20.0
2014-10-08,-6.25
2014-10-09,2.2222
2014-10-20,0.0
2014-10-22,-13.0435
2014-10-23,-20.0
2014-11-03,-50.0
2014-11-05,100.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-11,-6.25
2014-11-12,0.0
2014-11-13,6.6667
2014-11-14,0.0
2014-11-18,-6.25
2014-11-20,6.6667
2014-11-25,-6.25
2014-11-26,6.6667
2014-12-01,-15.625
2014-12-02,0.0
2014-12-04,11.1111
2014-12-05,-3.3333
2014-12-08,0.0
2014-12-09,0.0
2014-12-16,3.4483
2014-12-18,6.6667
2014-12-22,-9.375
2014-12-24,0.0
2014-12-30,10.3448
2015-01-02,0.0
2015-01-05,-25.0
2015-01-06,25.0
2015-01-08,0.0
2015-01-09,-90.0
2015-01-16,900.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-28,-26.6667
2015-02-02,45.4545
2015-02-04,-25.0
2015-02-05,33.3333
2015-02-06,-6.25
2015-02-09,0.0
2015-02-18,0.0
2015-02-23,-3.3333
2015-02-25,0.0
2015-03-03,3.4483
2015-03-05,0.0
2015-03-17,0.0
2015-03-18,-10.0
2015-03-19,11.1111
2015-03-20,0.0
2015-03-24,0.0
2015-03-25,-3.3333
2015-03-27,0.0
2015-03-30,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-14,0.0
2015-04-17,-10.3448
2015-04-20,0.0
2015-04-22,0.0
2015-04-28,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-05,0.0
2015-05-12,0.0
2015-05-18,-15.3846
2015-05-19,9.0909
2015-05-21,-8.3333
2015-05-26,0.0
2015-05-28,-4.5455
2015-05-29,4.7619
2015-06-03,0.0
2015-06-04,-4.5455
2015-06-05,4.7619
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-07-02,0.0
2015-07-22,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-08-03,-4.5455
2015-08-04,4.7619
2015-08-14,-4.5455
2015-08-17,0.0
2015-08-26,0.0
2015-08-31,-9.5238
2015-09-01,0.0
2015-09-03,15.7895
2015-09-23,-13.6364
2015-09-25,10.526299999999999
2015-10-09,0.0
2015-10-23,0.0
2015-10-26,-23.8095
2015-10-28,18.75
2015-10-29,0.0
2015-10-30,-5.2632
2015-11-02,0.0
2015-11-03,-88.8889
2015-11-09,600.0
2015-11-11,-7.1429
2015-11-18,7.6923
2015-11-30,-7.1429
2015-12-02,7.6923
2015-12-03,-7.1429
2015-12-07,7.6923
2015-12-08,-7.1429
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,7.6923
2015-12-18,-78.5714
2015-12-21,-33.3333
2015-12-22,700.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-08,0.0
2016-01-14,18.75
2016-01-15,-5.2632
2016-01-28,-11.1111
2016-01-29,-12.5
2016-02-16,0.0
2016-02-23,0.0
2016-03-01,0.0
2016-03-07,14.2857
2016-03-08,-87.5
2016-03-17,50.0
2016-03-23,66.6667
2016-04-05,20.0
2016-04-06,50.0
2016-04-07,0.0
2016-04-22,77.7778
2016-04-26,-50.0
2016-05-12,25.0
2016-05-17,60.0
2016-05-31,-50.0
2016-06-03,0.0
2016-06-15,25.0
2016-06-17,-20.0
2016-06-29,100.0
2016-07-01,50.0
2016-07-08,-12.5
2016-07-11,57.1429
2016-07-19,-27.2727
2016-07-27,0.0
2016-08-01,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-30,0.0
2016-08-31,16.6667
2016-09-08,14.2857
2016-09-09,-25.0
2016-09-27,4.1667
2016-09-29,0.0
2016-10-03,0.0
2016-10-05,4.0
2016-10-06,-7.6923
2016-10-19,0.0
2016-10-21,0.0
2016-10-27,8.3333
2016-11-02,-7.6923
2016-11-03,0.0
2016-11-09,8.3333
2016-11-15,0.0
2016-11-16,-88.4615
2016-11-21,766.6667
2016-11-25,15.3846
2016-12-05,0.0
2016-12-08,3.3333
2016-12-15,9.6774
2016-12-19,-5.8824
2016-12-23,-25.0
2016-12-28,-87.5
2016-12-29,433.3333
2017-01-04,12.5
2017-01-10,77.7778
2017-01-11,-50.0
2017-01-17,0.0
2017-01-18,100.0
2017-01-24,-50.0
2017-01-25,0.0
2017-01-31,0.0
2017-02-02,0.0
2017-02-07,100.0
2017-02-08,-84.375
2017-02-14,180.0
2017-02-21,14.2857
2017-03-02,62.5
2017-03-03,-26.9231
2017-03-10,-5.2632
2017-03-20,33.3333
2017-03-23,-79.1667
2017-03-27,340.0
2017-03-28,-13.6364
2017-03-29,21.0526
2017-03-31,4.3478
2017-04-10,-8.3333
2017-04-11,-22.7273
2017-04-19,-17.647100000000002
2017-04-20,-7.1429
2017-04-25,0.0
2017-04-28,0.0
2017-05-09,0.0
2017-05-12,0.0
2017-06-01,61.5385
2017-06-06,-39.0476
2017-06-07,0.0
2017-06-08,14.375
2017-06-27,-12.5683
2017-07-21,0.0
2017-08-08,-12.5
2017-08-17,71.4286
2017-08-21,16.6667
2017-08-28,-78.5714
2017-09-05,271.6667
2017-09-14,-10.3139
2017-09-20,50.0
2017-09-21,-33.3333
2017-09-25,11.5
2017-09-28,-10.3139
2017-10-03,0.0
2017-10-09,0.0
2017-10-23,50.0
2017-10-26,0.0
2017-10-30,0.0
2017-10-31,13.3333
2017-11-03,-82.3529
2017-11-07,266.6667
2017-11-13,-9.0909
2017-11-14,0.0
2017-11-20,30.0
2017-12-12,57.3846
2017-12-14,0.0
2017-12-15,-2.2483
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-22,0.0
2017-12-26,-80.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-03,0.0
2018-01-05,25.0
2018-01-09,34.0
2018-01-19,19.403
2018-02-01,0.0
2018-02-15,0.0
2018-02-26,-37.5
2018-02-27,0.0
2018-02-28,0.0
2018-03-06,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-04-04,100.0
2018-04-05,0.0
2018-04-17,0.0
2018-04-20,50.0
2018-04-25,-33.3333
2018-04-27,50.0
2018-05-03,-60.0
2018-05-07,66.6667
2018-05-09,-36.0
2018-05-17,56.25
2018-05-18,50.0
2018-05-23,20.0
2018-05-30,11.1111
2018-06-01,0.0
2018-06-06,50.0
2018-06-12,-50.0
2018-06-13,34.6667
2018-06-14,48.5149
2018-06-18,0.0
2018-06-19,0.0
2018-06-21,33.3333
2018-06-22,52.5
2018-06-25,-1.6393
2018-06-26,-25.0
2018-06-27,33.3333
2018-06-28,-16.6667
2018-06-29,20.8
2018-07-02,7.6159
2018-07-03,13.8462
2018-07-05,-2.7027
2018-07-06,-2.7778
2018-07-09,-12.857099999999999
2018-07-10,14.7541
2018-07-11,35.7143
2018-07-12,-5.0526
2018-07-13,-7.9823
2018-07-16,3.6145
2018-07-17,-1.1628
2018-07-18,35.2941
2018-07-19,50.9565
2018-07-20,32.4885
2018-07-23,-6.5217
2018-07-24,-2.3256
2018-07-25,-9.0476
2018-07-26,41.3613
2018-07-27,-33.3333
2018-07-30,13.2222
2018-07-31,-6.7713
2018-08-01,-9.473700000000001
2018-08-02,1.7442
2018-08-03,-3.6
2018-08-06,-21.1618
2018-08-07,17.2932
2018-08-08,-7.6923
2018-08-09,-27.0833
2018-08-10,-4.7619
2018-08-13,10.0
2018-08-14,36.3636
2018-08-15,0.0
2018-08-16,6.6667
2018-08-17,0.0
2018-08-20,-13.375
2018-08-21,-0.4329
2018-08-22,-5.7971
2018-08-23,-3.8462
2018-08-24,-0.8
2018-08-27,-27.5806
2018-08-28,5.7905999999999995
2018-08-29,-6.3158
2018-08-30,-4.4944
2018-08-31,9.5294
2018-09-04,-3.3298
2018-09-05,11.1111
2018-09-06,-2.0
2018-09-07,-8.1633
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,5.5556
2018-09-13,-5.2632
2018-09-14,11.1111
2018-09-17,-5.0
2018-09-18,-5.2632
2018-09-19,-0.1111
2018-09-20,0.1112
2018-09-21,-11.1111
2018-09-24,12.5
2018-09-25,10.0
2018-09-26,50.5051
2018-09-27,-19.4631
2018-09-28,5.0
2018-10-01,-0.7937
2018-10-02,-16.0
2018-10-03,20.0952
2018-10-04,-0.0793
2018-10-05,-18.1746
2018-10-08,-4.8497
2018-10-09,-8.2569
2018-10-10,19.0
2018-10-11,-1.9607999999999999
2018-10-12,0.0
2018-10-15,-0.9524
2018-10-16,0.0
2018-10-17,-3.8462
2018-10-22,0.0
2018-10-23,3.9
2018-10-24,-2.2137000000000002
2018-10-25,0.0
2018-10-29,-1.6732
2018-10-30,-9.9099
2018-10-31,-1.1111
2018-11-01,1.0112
2018-11-02,0.1112
2018-11-05,0.0
2018-11-07,0.0
2018-11-08,-1.1111
2018-11-12,1.1236
2018-11-15,0.0
2018-11-19,-5.5556
2018-11-21,5.8824
2018-11-26,0.0
2018-11-27,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-13,-6.6667
2018-12-17,7.1429
2018-12-18,0.0
2018-12-24,-11.1111
2018-12-26,0.0
2018-12-27,-21.25
2018-12-28,19.0476
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-09,-6.6667
2019-01-10,5.7143
2019-01-11,0.0
2019-01-16,1.3514
2019-01-17,0.0
2019-01-18,-13.3333
2019-01-23,36.9231
2019-01-24,0.0
2019-01-25,12.3596
2019-01-28,9.6
2019-01-30,-4.1971
2019-02-04,-0.9524
2019-02-07,-0.9615
2019-02-08,-2.9126
2019-02-13,-34.0
2019-02-14,45.6061
2019-02-15,-3.2258
2019-02-20,-8.6022
2019-02-21,-0.2353
2019-02-25,-1.2382
2019-02-28,1.4925
2019-03-01,16.1176
2019-03-05,-13.1712
2019-03-06,1.3418999999999999
2019-03-08,0.0
2019-03-11,1.3241
2019-03-12,0.0
2019-03-13,-1.7045
2019-03-14,1.7341
2019-03-19,0.0
2019-03-20,-1.3068
2019-03-22,0.1727
2019-03-29,-2.2989
2019-04-01,22.1176
2019-04-02,-3.6609
2019-04-05,-1.0
2019-04-08,0.0
2019-04-10,-25.2525
2019-04-16,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-29,33.7838
2019-05-01,0.0
2019-05-03,-9.0909
2019-05-06,-1.1111
2019-05-07,0.0
2019-05-14,0.0
2019-05-20,-5.0562
2019-05-21,-5.3254
2019-05-22,0.0
2019-05-28,0.0
2019-05-29,12.5
2019-05-30,0.0
2019-05-31,11.1111
2019-06-03,0.0
2019-06-04,20.0
2019-06-05,22.5
2019-06-06,2.0408
2019-06-07,9.3333
2019-06-10,25.0
2019-06-11,7.3171
2019-06-12,-16.5455
2019-06-13,131.4815
2019-06-14,-7.7176
2019-06-17,91.229
2019-06-18,-24.4
2019-06-19,9.3474
2019-06-20,-8.7903
2019-06-21,-2.9177999999999997
2019-06-24,-34.0619
2019-06-25,26.7956
2019-06-26,1.0893
2019-06-27,-18.1034
2019-06-28,-1.5789
2019-07-01,-14.4385
2019-07-02,7.5
2019-07-03,1.7442
2019-07-05,45.7143
2019-07-08,-9.2157
2019-07-09,-8.1555
2019-07-10,-5.9355
2019-07-11,-2.75
2019-07-12,-2.3136
2019-07-15,-7.8947
2019-07-16,6.0
2019-07-17,0.0
2019-07-18,-3.2345
2019-07-19,-5.2925
2019-07-22,60.2941
2019-07-23,15.5963
2019-07-24,1.5873
2019-07-25,-2.3438
2019-07-26,-6.5600000000000005
2019-07-29,4.8801
2019-07-30,1.0612
2019-07-31,0.3877
2019-08-01,7.821
2019-08-02,4.4776
2019-08-05,85.2686
2019-08-06,-0.6076
2019-08-07,4.7324
2019-08-08,2.8889
2019-08-09,0.144
2019-08-12,-28.1093
2019-08-13,-0.1
2019-08-14,-13.0931
2019-08-15,26.6989
2019-08-16,-3.6364
2019-08-19,50.9434
2019-08-20,39.6875
2019-08-21,-1.5659999999999998
2019-08-22,-9.0909
2019-08-23,22.0
2019-08-26,-5.7377
2019-08-27,-1.3043
2019-08-28,-11.8943
2019-08-29,-7.5
2019-08-30,14.4054
2019-09-03,-15.4264
2019-09-04,-0.838
2019-09-05,-13.1268
2019-09-06,-0.7782
2019-09-09,-0.6536
2019-09-10,-2.6316
2019-09-11,-6.0811
2019-09-12,6.4748
2019-09-13,38.5135
2019-09-16,-0.4878
2019-09-17,-11.8137
2019-09-18,-16.7315
2019-09-19,-6.5154
2019-09-20,-0.0286
2019-09-23,8.9286
2019-09-24,-3.1148
2019-09-25,-10.0508
2019-09-26,-5.9443
2019-09-27,3.92
2019-09-30,-3.4642
2019-10-01,-13.3174
2019-10-02,-9.1858
2019-10-03,8.1902
2019-10-04,-6.367
2019-10-07,6.9
2019-10-08,12.2544
2019-10-09,-5.0
2019-10-10,0.8772
2019-10-11,-4.6478
2019-10-14,5.2118
2019-10-15,-10.722
2019-10-16,6.699
2019-10-17,-12.6115
2019-10-18,-6.289
2019-10-21,11.1111
2019-10-22,0.0
2019-10-23,10.0
2019-10-24,-0.9091
2019-10-25,5.5046
2019-10-28,-4.3478
2019-10-29,-0.0909
2019-10-30,-0.8189
2019-10-31,0.0
2019-11-01,-2.7523
2019-11-04,2.8302
2019-11-05,-3.6696999999999997
2019-11-06,-4.7619
2019-11-07,8.0
2019-11-08,0.0
2019-11-11,-0.9259
2019-11-12,-2.8037
2019-11-13,-3.8462
2019-11-14,-9.9
2019-11-15,6.5483
2019-11-18,-1.0417
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,-5.2632
2019-11-22,8.8889
2019-11-25,-18.3673
2019-11-26,25.0
2019-11-27,1.8900000000000001
2019-11-29,3.0523
2019-12-02,-14.2857
2019-12-03,-3.3333
2019-12-04,-5.7126
2019-12-05,-2.4747
2019-12-06,-4.375
2019-12-09,39.8693
2019-12-10,-9.8131
2019-12-11,-17.0984
2019-12-12,27.5
2019-12-13,-21.5686
2019-12-16,25.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,3.0
2019-12-24,-17.4757
