ticker,CTLE US Equity
2013-02-05,-4.0323
2013-02-06,-4.2017
2013-02-07,-1.7544
2013-02-08,-5.3571
2013-02-11,4.717
2013-02-12,4.5045
2013-02-13,-0.6897
2013-02-14,-0.1736
2013-02-15,0.8696
2013-02-19,-2.5862
2013-02-20,-6.1947
2013-02-21,1.6981000000000002
2013-02-22,0.0
2013-02-25,-1.6698
2013-02-26,0.0
2013-02-27,-1.5093999999999999
2013-02-28,3.4483
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,3.8889
2013-03-06,2.852
2013-03-07,-1.2132
2013-03-08,-1.9298
2013-03-11,1.0733
2013-03-12,-4.4248
2013-03-13,-1.8519
2013-03-14,1.6981000000000002
2013-03-15,0.1855
2013-03-18,-2.7778
2013-03-19,8.1905
2013-03-20,0.3521
2013-03-21,0.7675
2013-03-22,-2.8509
2013-03-25,-5.0179
2013-03-26,2.8302
2013-03-27,-0.1835
2013-03-28,1.3442
2013-04-01,-0.4195
2013-04-02,-3.4608
2013-04-03,-1.8868
2013-04-04,-0.9615
2013-04-05,-1.9417
2013-04-08,2.9703
2013-04-09,-3.4615
2013-04-10,1.5936
2013-04-11,-1.4093
2013-04-12,-2.3493
2013-04-15,-27.2658
2013-04-16,6.4053
2013-04-17,4.0461
2013-04-18,-1.1065
2013-04-19,-7.9284
2013-04-22,3.0556
2013-04-23,-2.965
2013-04-24,-1.1111
2013-04-25,-1.6854
2013-04-26,-20.0
2013-04-29,0.6473
2013-04-30,-18.3855
2013-05-01,2.1739
2013-05-02,21.1436
2013-05-03,8.8913
2013-05-06,-3.5484
2013-05-07,-3.01
2013-05-08,3.1034
2013-05-09,0.3344
2013-05-10,3.3333
2013-05-13,-11.9355
2013-05-14,-12.0879
2013-05-15,-12.9167
2013-05-16,-7.177
2013-05-17,1.0309
2013-05-20,-5.6122
2013-05-21,-8.0405
2013-05-22,20.4996
2013-05-23,-2.439
2013-05-24,1.0
2013-05-28,-8.4158
2013-05-29,2.7027
2013-05-30,2.6316
2013-05-31,2.0513
2013-06-03,-13.0653
2013-06-04,2.3121
2013-06-05,6.7797
2013-06-06,-10.9127
2013-06-07,0.9651
2013-06-10,1.7647
2013-06-11,-7.5145
2013-06-12,-5.7422
2013-06-13,-7.1695
2013-06-14,0.0
2013-06-17,-3.5714
2013-06-18,-9.6296
2013-06-19,4.918
2013-06-20,-10.1563
2013-06-21,6.087
2013-06-24,-2.459
2013-06-25,-7.563
2013-06-26,-10.0
2013-06-27,-13.1313
2013-06-28,1.1628
2013-07-01,-8.046
2013-07-02,-7.5
2013-07-03,2.7027
2013-07-05,-2.6316
2013-07-08,-2.7027
2013-07-09,1.3889
2013-07-10,9.589
2013-07-11,-2.5
2013-07-12,-5.1282
2013-07-15,-13.5135
2013-07-16,-4.6875
2013-07-17,0.0
2013-07-18,1.6393
2013-07-19,-4.8387
2013-07-22,-4.2373
2013-07-23,0.885
2013-07-24,-10.526299999999999
2013-07-25,19.6078
2013-07-26,-1.6393
2013-07-29,2.5
2013-07-30,-2.439
2013-07-31,1.6667
2013-08-01,10.6557
2013-08-02,-13.3333
2013-08-05,-3.4188
2013-08-06,-2.6549
2013-08-07,0.0
2013-08-08,-5.4545
2013-08-09,-1.9231
2013-08-12,3.9215999999999998
2013-08-13,9.434
2013-08-14,-5.1724
2013-08-15,4.5455
2013-08-16,3.8043
2013-08-19,-1.1518
2013-08-20,0.8475
2013-08-21,-2.521
2013-08-22,3.4483
2013-08-23,0.2083
2013-08-26,-0.2079
2013-08-27,0.0
2013-08-28,-15.3125
2013-08-29,2.337
2013-08-30,0.0
2013-09-03,-3.8462
2013-09-04,4.0
2013-09-05,6.7308
2013-09-06,-1.464
2013-09-09,1.4857
2013-09-10,-6.3063
2013-09-11,-3.8462
2013-09-12,3.75
2013-09-13,-3.8554
2013-09-16,-9.7744
2013-09-17,-3.3333
2013-09-18,3.4483
2013-09-19,-8.8889
2013-09-20,17.0732
2013-09-23,-12.5
2013-09-24,11.9048
2013-09-25,-4.2553
2013-09-26,-0.2778
2013-09-27,0.0
2013-09-30,-7.5209
2013-10-01,3.6145
2013-10-02,0.0
2013-10-03,-2.3256
2013-10-04,2.3810000000000002
2013-10-07,-4.6512
2013-10-08,4.1159
2013-10-09,-0.4392
2013-10-10,-10.5882
2013-10-11,-6.9079
2013-10-14,-1.0601
2013-10-15,-28.5714
2013-10-16,0.75
2013-10-17,-32.5062
2013-10-18,58.0882
2013-10-21,22.7907
2013-10-22,-15.1515
2013-10-23,0.0
2013-10-24,3.5714
2013-10-25,-0.6466
2013-10-28,4.1215
2013-10-29,4.5833
2013-10-30,-7.5697
2013-10-31,-11.6379
2013-11-01,-2.439
2013-11-04,-6.0
2013-11-05,4.2553
2013-11-06,0.0
2013-11-07,0.5102
2013-11-08,5.0761
2013-11-11,17.8744
2013-11-12,38.1148
2013-11-13,69.7329
2013-11-14,65.035
2013-11-15,-23.7288
2013-11-18,-27.7778
2013-11-19,18.4615
2013-11-20,-3.2468
2013-11-21,-11.4094
2013-11-22,-3.0303
2013-11-25,-1.5625
2013-11-26,-16.6667
2013-11-27,4.5238
2013-11-29,2.0501
2013-12-02,-8.0357
2013-12-03,-8.7379
2013-12-04,-12.766
2013-12-05,-2.439
2013-12-06,0.0
2013-12-09,7.5
2013-12-10,-9.7384
2013-12-11,-1.1272
2013-12-12,-2.2801
2013-12-13,-1.0
2013-12-16,13.1313
2013-12-17,-7.1429
2013-12-18,2.5641
2013-12-19,0.0
2013-12-20,-6.25
2013-12-23,-1.3333
2013-12-24,2.7027
2013-12-26,-5.2632
2013-12-27,0.0
2013-12-30,-13.8889
2013-12-31,1.6129
2014-01-02,7.3413
2014-01-03,-6.8392
2014-01-06,7.5397
2014-01-07,2.7675
2014-01-08,-4.3088
2014-01-09,-6.9418
2014-01-10,8.0645
2014-01-13,-5.9701
2014-01-14,0.0
2014-01-15,6.3492
2014-01-16,-0.5597
2014-01-17,-4.3152
2014-01-21,-0.7843
2014-01-22,1.1858
2014-01-23,-1.5625
2014-01-24,-6.746
2014-01-27,-2.9787
2014-01-28,0.0
2014-01-29,11.1842
2014-01-30,-1.7751000000000001
2014-01-31,7.6305
2014-02-03,1.4925
2014-02-04,-5.8824
2014-02-05,5.6641
2014-02-06,18.2994
2014-02-07,10.0
2014-02-10,-10.2273
2014-02-11,-17.7215
2014-02-12,4.2308
2014-02-13,-1.107
2014-02-14,-4.8507
2014-02-18,-5.8824
2014-02-19,-3.3333
2014-02-20,0.0
2014-02-21,6.25
2014-02-24,-4.2596
2014-02-25,-1.6949
2014-02-26,-8.6207
2014-02-27,-4.9528
2014-02-28,1.2407
2014-03-03,7.1078
2014-03-04,2.5172
2014-03-05,5.3571
2014-03-06,-5.0847
2014-03-07,5.3571
2014-03-10,-10.5932
2014-03-11,9.4787
2014-03-12,-8.8745
2014-03-13,5.2257
2014-03-14,-3.8375
2014-03-17,7.0423
2014-03-18,-8.3333
2014-03-19,3.3493
2014-03-20,6.9444
2014-03-21,-0.2165
2014-03-24,-6.2907
2014-03-25,3.2407
2014-03-26,-6.7265
2014-03-27,0.4808
2014-03-28,11.0048
2014-03-31,-3.4483
2014-04-01,-8.482099999999999
2014-04-02,0.0
2014-04-03,1.4634
2014-04-04,0.0
2014-04-07,-9.6154
2014-04-08,6.383
2014-04-09,-5.5
2014-04-10,5.8201
2014-04-11,0.0
2014-04-14,12.0
2014-04-15,-7.5893
2014-04-16,-14.4928
2014-04-17,3.9548
2014-04-21,-8.1522
2014-04-22,-4.4379
2014-04-23,-15.7895
2014-04-24,17.647100000000002
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,-10.9375
2014-05-01,4.9123
2014-05-02,1.0033
2014-05-05,-6.6225000000000005
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-9.2199
2014-05-09,-3.125
2014-05-12,-0.8065
2014-05-13,-10.1626
2014-05-14,-3.6199
2014-05-15,-3.2864
2014-05-16,46.6019
2014-05-19,16.5563
2014-05-20,-9.0909
2014-05-21,-8.4375
2014-05-22,16.7235
2014-05-23,-2.6316
2014-05-27,-4.8048
2014-05-28,5.3628
2014-05-29,-4.1916
2014-05-30,0.0
2014-06-02,-0.9375
2014-06-03,-9.7792
2014-06-04,-7.6923
2014-06-05,3.0303
2014-06-06,5.8824
2014-06-09,-11.1111
2014-06-10,0.0
2014-06-11,2.3438
2014-06-12,-2.2901
2014-06-13,2.3438
2014-06-16,0.0
2014-06-17,-2.2901
2014-06-18,-3.125
2014-06-19,3.2258
2014-06-20,-3.9063
2014-06-23,-3.6585
2014-06-25,-0.8439
2014-06-26,6.8085
2014-06-27,-3.1873
2014-06-30,-1.2346
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,3.3333
2014-07-07,-8.871
2014-07-08,8.8496
2014-07-09,-2.439
2014-07-10,0.0
2014-07-11,2.0833
2014-07-14,0.0
2014-07-15,0.4082
2014-07-16,-5.6911000000000005
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-6.8966
2014-07-22,12.5
2014-07-23,0.0
2014-07-24,-14.4033
2014-07-25,1.4423
2014-07-28,6.1611
2014-07-29,-7.1429
2014-07-31,13.9423
2014-08-01,-12.2363
2014-08-04,0.0
2014-08-05,12.5
2014-08-06,5.1282
2014-08-07,4.065
2014-08-08,12.5
2014-08-11,-4.8611
2014-08-12,40.146
2014-08-13,-12.5
2014-08-14,4.7619
2014-08-15,6.25
2014-08-18,0.5348
2014-08-19,8.5106
2014-08-20,3.1863
2014-08-21,16.3895
2014-08-22,-15.102
2014-08-25,3.8462
2014-08-26,1.8519
2014-08-27,14.5455
2014-08-28,31.746
2014-08-29,2.4096
2014-09-02,-11.7647
2014-09-03,22.6667
2014-09-04,-13.3152
2014-09-05,0.3135
2014-09-08,-7.5
2014-09-09,-8.1081
2014-09-10,-6.25
2014-09-11,1.9607999999999999
2014-09-12,-16.9231
2014-09-15,-12.5
2014-09-16,-17.4603
2014-09-17,-5.1282
2014-09-18,18.9189
2014-09-19,0.0
2014-09-22,-22.7273
2014-09-23,8.0882
2014-09-24,-3.0612
2014-09-25,-7.3684
2014-09-26,5.303
2014-09-29,-2.1583
2014-09-30,0.0
2014-10-01,-4.7794
2014-10-02,0.0
2014-10-03,5.0193
2014-10-06,2.9412000000000003
2014-10-07,-8.5714
2014-10-08,5.4688
2014-10-09,17.7778
2014-10-10,0.6289
2014-10-13,20.0
2014-10-14,-4.1667
2014-10-15,0.0
2014-10-16,5.9783
2014-10-17,-6.1538
2014-10-20,-7.6503
2014-10-21,0.2959
2014-10-22,2.3599
2014-10-23,-7.2046
2014-10-24,-0.6211
2014-10-27,-5.0
2014-10-28,-5.2632
2014-10-29,-2.7778
2014-10-30,-3.9286
2014-10-31,7.0632
2014-11-03,5.5556
2014-11-04,-5.2632
2014-11-05,-2.7778
2014-11-06,4.6429
2014-11-07,0.0
2014-11-10,-6.1433
2014-11-11,-6.9091000000000005
2014-11-12,-3.125
2014-11-13,-6.4516
2014-11-14,-3.4483
2014-11-17,7.1429
2014-11-18,0.0
2014-11-19,0.8333
2014-11-20,7.8512
2014-11-21,-13.41
2014-11-24,7.0796
2014-11-25,12.3967
2014-11-26,0.0
2014-11-28,17.647100000000002
2014-12-01,-0.625
2014-12-02,0.6289
2014-12-03,-12.5
2014-12-04,10.357099999999999
2014-12-05,-0.9709
2014-12-08,-7.8431
2014-12-09,10.6383
2014-12-10,0.0
2014-12-11,7.6923
2014-12-12,-6.25
2014-12-15,-3.4920999999999998
2014-12-16,-9.8684
2014-12-17,-0.7299
2014-12-18,8.8235
2014-12-19,-8.1081
2014-12-22,-11.0294
2014-12-23,3.3058
2014-12-24,0.4
2014-12-26,-3.1873
2014-12-29,-1.2346
2014-12-30,3.3333
2014-12-31,-3.2258
2015-01-02,6.6667
2015-01-05,5.0781
2015-01-06,-6.6914
2015-01-07,5.1793
2015-01-08,-1.8939
2015-01-09,-14.2857
2015-01-12,8.1081
2015-01-13,4.5833
2015-01-14,5.1793
2015-01-15,-8.3333
2015-01-16,0.4132
2015-01-20,-1.2346
2015-01-21,-2.5
2015-01-22,9.4017
2015-01-23,5.4688
2015-01-26,-10.3704
2015-01-27,-1.6529
2015-01-28,-1.6806999999999999
2015-01-29,0.4274
2015-01-30,2.1277
2015-02-02,0.8333
2015-02-03,4.5455
2015-02-04,-6.3241
2015-02-05,7.173
2015-02-06,-4.7244
2015-02-09,0.0
2015-02-10,-7.438
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,10.7143
2015-02-17,-9.6774
2015-02-19,-2.6786
2015-02-20,0.0
2015-02-23,-0.9174
2015-02-24,10.1852
2015-02-25,-3.3613
2015-02-26,-9.5652
2015-02-27,7.6923
2015-03-02,-0.8929
2015-03-03,0.0
2015-03-04,-2.7027
2015-03-05,0.0
2015-03-06,-5.0926
2015-03-09,5.3659
2015-03-10,-7.4074
2015-03-11,4.5
2015-03-12,-1.9139
2015-03-13,-14.1463
2015-03-16,18.1818
2015-03-18,-2.8846
2015-03-19,0.0
2015-03-20,1.4851
2015-03-23,-3.4146
2015-03-24,8.5859
2015-03-25,5.1163
2015-03-26,-7.9646
2015-03-27,-20.1923
2015-03-30,-3.6145
2015-03-31,3.125
2015-04-01,-11.5152
2015-04-02,-1.3699
2015-04-06,9.0278
2015-04-07,8.9172
2015-04-08,-6.4327
2015-04-09,-5.0
2015-04-10,5.2632
2015-04-13,-5.0
2015-04-14,0.0
2015-04-15,-3.9474
2015-04-16,-12.3288
2015-04-17,2.3438
2015-04-20,0.0
2015-04-21,-2.2901
2015-04-22,22.6563
2015-04-23,-1.2739
2015-04-24,1.2903
2015-04-27,-6.3694
2015-04-28,8.8435
2015-04-29,-10.0
2015-04-30,9.7222
2015-05-01,-8.8608
2015-05-04,11.1111
2015-05-05,-15.0
2015-05-06,5.8824
2015-05-07,0.0
2015-05-08,-0.6944
2015-05-11,19.5804
2015-05-12,-8.1871
2015-05-13,-13.3758
2015-05-14,9.5588
2015-05-15,0.0
2015-05-18,7.3826
2015-05-19,-6.25
2015-05-20,12.0
2015-05-21,4.7619
2015-05-22,-18.1818
2015-05-26,-2.7778
2015-05-27,3.5714
2015-05-28,10.3448
2015-05-29,-10.0
2015-06-01,6.9444
2015-06-02,2.5974
2015-06-03,-7.5949
2015-06-04,9.589
2015-06-05,0.0
2015-06-08,-1.875
2015-06-09,-3.1847
2015-06-10,0.0
2015-06-11,-1.3158
2015-06-12,-14.6667
2015-06-15,-6.25
2015-06-16,-6.6667
2015-06-17,-1.7856999999999998
2015-06-18,1.8182
2015-06-19,-14.2857
2015-06-22,5.2083
2015-06-23,-33.6634
2015-06-24,14.9254
2015-06-25,14.2857
2015-06-26,-6.8182
2015-06-29,-15.8537
2015-06-30,15.942
2015-07-01,6.25
2015-07-02,-2.3529
2015-07-06,-7.2289
2015-07-07,-12.987
2015-07-08,-11.9403
2015-07-09,-1.6949
2015-07-10,-12.069
2015-07-13,-5.8824
2015-07-14,-22.9167
2015-07-15,-13.5135
2015-07-16,-15.625
2015-07-17,11.1111
2015-07-20,-10.0
2015-07-21,-3.7037
2015-07-22,-7.6923
2015-07-23,-12.5
2015-07-24,-23.8095
2015-07-27,131.25
2015-07-28,-43.2432
2015-07-29,14.2857
2015-07-30,-12.5
2015-07-31,0.0
2015-08-03,-33.3333
2015-08-04,-28.5714
2015-08-05,10.0
2015-08-06,-27.2727
2015-08-07,-37.5
2015-08-10,20.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,-16.6667
2015-08-17,20.0
2015-08-18,-16.6667
2015-08-19,-40.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,6.6667
2015-08-25,0.0
2015-08-26,-50.0
2015-08-27,0.0
2015-08-28,87.5
2015-08-31,-33.3333
2015-09-01,0.0
2015-09-02,150.0
2015-09-03,60.0
2015-09-04,-25.0
2015-09-08,0.0
2015-09-09,33.3333
2015-09-10,0.0
2015-09-11,-25.0
2015-09-14,-16.6667
2015-09-15,0.0
2015-09-16,-40.0
2015-09-17,66.6667
2015-09-18,0.0
2015-09-21,20.0
2015-09-22,-16.6667
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,-40.0
2015-09-29,0.0
2015-09-30,6.6667
2015-10-01,-6.25
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,66.6667
2015-10-13,0.0
2015-10-14,-60.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,50.0
2015-10-21,0.0
2015-10-22,6.6667
2015-10-23,-50.0
2015-10-26,100.0
2015-10-27,-6.25
2015-10-28,-20.0
2015-10-29,-16.6667
2015-10-30,50.0
2015-11-02,-33.3333
2015-11-03,20.0
2015-11-04,25.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,-33.3333
2015-11-10,50.0
2015-11-11,-46.6667
2015-11-12,50.0
2015-11-13,25.0
2015-11-16,0.0
2015-11-17,-33.3333
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,50.0
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,66.6667
2015-12-01,-40.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-33.3333
2015-12-07,50.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,66.6667
2015-12-18,0.0
2015-12-21,-40.0
2015-12-22,0.0
2015-12-23,-46.6667
2015-12-24,0.0
2015-12-28,90.0
2015-12-29,-42.1053
2015-12-30,70.4545
2015-12-31,-33.3333
2016-01-04,0.0
2016-01-05,50.0
2016-01-06,0.0
2016-01-07,-33.3333
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,50.0
2016-01-14,-33.3333
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,-20.0
2016-01-21,25.0
2016-01-22,0.0
2016-01-25,50.0
2016-01-26,-33.3333
2016-01-27,50.0
2016-01-28,-33.3333
2016-01-29,50.0
2016-02-01,-33.3333
2016-02-02,0.0
2016-02-03,50.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,-33.3333
2016-02-09,50.0
2016-02-10,-33.3333
2016-02-11,60.0
2016-02-12,-37.5
2016-02-16,50.0
2016-02-18,-33.3333
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,50.0
2016-02-26,-33.3333
2016-02-29,-20.0
2016-03-01,87.5
2016-03-02,-33.3333
2016-03-03,50.0
2016-03-04,-33.3333
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,50.0
2016-03-14,0.0
2016-03-15,-33.3333
2016-03-16,0.0
2016-03-17,50.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,-33.3333
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,20.0
2016-03-31,25.0
2016-04-01,0.0
2016-04-04,6.6667
2016-04-06,-50.0
2016-04-07,25.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,50.0
2016-04-15,0.0
2016-04-18,-46.6667
2016-04-19,0.0
2016-04-20,87.5
2016-04-21,-33.3333
2016-04-22,12.0
2016-04-25,-10.7143
2016-04-27,-12.0
2016-04-28,13.6364
2016-04-29,20.0
2016-05-02,-16.6667
2016-05-03,50.0
2016-05-04,0.0
2016-05-05,-33.3333
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,-20.0
2016-05-12,25.0
2016-05-13,0.0
2016-05-16,50.0
2016-05-17,0.0
2016-05-18,-33.3333
2016-05-19,20.0
2016-05-20,25.0
2016-05-23,-33.3333
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,-20.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,25.0
2016-06-07,0.0
2016-06-09,0.0
2016-06-10,50.0
2016-06-14,-46.6667
2016-06-15,25.0
2016-06-16,-20.0
2016-06-17,0.0
2016-06-20,25.0
2016-06-21,0.0
2016-06-22,-20.0
2016-06-23,0.0
2016-06-24,25.0
2016-06-27,-12.0
2016-06-28,13.6364
2016-06-29,0.0
2016-06-30,50.0
2016-07-01,-20.0
2016-07-06,-16.6667
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-18,-20.0
2016-07-20,0.0
2016-07-21,25.0
2016-07-27,0.0
2016-07-29,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-09-02,0.0
2016-09-09,700.0
2016-09-12,-87.5
2016-09-14,0.0
2016-09-15,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-27,0.0
2016-10-05,-20.0
2016-10-06,25.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-13,0.0
2016-10-17,0.0
2016-10-19,0.0
2016-10-21,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-17,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-22,0.0
2016-12-27,-99.2
2016-12-28,900.0
2016-12-30,1150.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-13,700.0
2017-01-17,-87.5
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-03,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-10,0.0
2017-02-14,0.0
2017-02-16,0.0
2017-02-17,-92.0
2017-02-21,1150.0
2017-02-22,0.0
2017-02-23,-20.0
2017-02-27,25.0
2017-02-28,0.0
2017-03-01,-92.0
2017-03-02,1150.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,60.0
2017-03-28,0.0
2017-03-29,-6.25
2017-03-30,-33.3333
2017-03-31,50.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,-33.3333
2017-04-06,50.0
2017-04-07,-33.3333
2017-04-10,-20.0
2017-04-11,25.0
2017-04-12,0.0
2017-04-13,50.0
2017-04-17,-33.3333
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,50.0
2017-04-24,-46.6667
2017-04-26,50.0
2017-04-27,-33.3333
2017-04-28,87.5
2017-05-01,0.0
2017-05-02,-33.3333
2017-05-03,50.0
2017-05-04,-33.3333
2017-05-05,50.0
2017-05-08,-46.6667
2017-05-09,100.0
2017-05-11,-37.5
2017-05-12,60.0
2017-05-15,-37.5
2017-05-17,-20.0
2017-05-18,87.5
2017-05-19,-46.1333
2017-05-22,-0.9901
2017-05-23,100.0
2017-05-24,-37.5
2017-05-25,60.0
2017-05-26,-6.25
2017-05-30,-33.3333
2017-05-31,-20.0
2017-06-01,87.5
2017-06-02,-33.3333
2017-06-05,0.0
2017-06-06,-20.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,100.0
2017-06-13,-50.0
2017-06-14,100.0
2017-06-15,-45.0
2017-06-16,81.8182
2017-06-19,-50.0
2017-06-20,40.0
2017-06-22,-28.5714
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-08-01,0.0
2017-08-04,0.0
2017-08-11,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-22,0.0
2017-08-24,0.0
2017-08-25,40.0
2017-08-28,-28.5714
2017-08-30,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,1.0
2017-09-07,-0.9901
2017-09-08,0.0
2017-09-11,0.0
2017-09-13,0.0
2017-09-14,100.0
2017-09-15,-50.0
2017-09-19,-99.0
2017-09-20,19900.0
2017-09-21,-50.0
2017-09-22,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-13,-90.0
2017-10-16,-90.0
2017-10-23,9900.0
