ticker,HUBV US Equity
2003-01-27,0.0
2003-02-07,0.0
2003-02-27,0.0
2003-03-14,0.0
2003-03-20,0.0
2003-08-27,400.0
2003-12-08,-80.0
2004-03-12,0.0
2004-08-19,0.0
2004-11-12,0.0
2004-11-16,0.0
2004-12-06,0.0
2004-12-30,0.0
2005-05-05,0.0
2005-05-12,300.0
2005-05-13,25.0
2005-06-08,0.0
2005-10-28,-85.0
2005-10-31,20.0
2005-11-01,68.8889
2005-11-02,8.5526
2005-11-03,-3.0303
2005-11-04,-5.0
2005-11-07,-11.1842
2005-11-08,-3.7037
2005-11-09,34.6154
2005-11-10,-18.8571
2005-11-11,5.6338
2005-11-14,-6.6667
2005-11-15,3.5714
2005-11-16,-5.5172
2005-11-17,-1.4599
2005-11-18,0.0
2005-11-21,-3.7037
2005-11-22,0.0
2005-11-23,-7.6923
2005-11-25,-4.1667
2005-11-28,-13.913
2005-11-29,51.5152
2005-11-30,-0.6667
2005-12-01,27.5168
2005-12-02,-7.8947
2005-12-05,-14.2857
2005-12-06,0.0
2005-12-07,-13.3333
2005-12-08,0.0
2005-12-09,0.7692
2005-12-12,0.7634
2005-12-13,-9.0909
2005-12-14,4.1667
2005-12-15,0.0
2005-12-16,0.0
2005-12-19,-4.0
2005-12-20,0.0
2005-12-21,0.0
2005-12-22,0.0
2005-12-23,4.1667
2005-12-27,-2.4
2005-12-28,0.0
2005-12-29,1.6393
2005-12-30,-3.2258
2006-01-03,0.0
2006-01-04,-3.3333
2006-01-05,3.4483
2006-01-06,4.1667
2006-01-09,-4.0
2006-01-10,2.5
2006-01-11,-2.439
2006-01-12,12.5
2006-01-13,0.0
2006-01-17,0.0
2006-01-18,0.7407
2006-01-19,0.0
2006-01-20,-4.4118
2006-01-23,2.3077
2006-01-24,12.782
2006-01-25,3.3333
2006-01-26,0.0
2006-01-27,-3.2258
2006-01-30,-3.3333
2006-01-31,-3.4483
2006-02-01,0.0
2006-02-02,-7.1429
2006-02-03,0.0
2006-02-06,-3.8462
2006-02-07,6.4
2006-02-08,-6.015
2006-02-09,0.0
2006-02-10,0.0
2006-02-13,0.0
2006-02-14,-4.0
2006-02-15,0.0
2006-02-16,17.5
2006-02-17,2.1277
2006-02-21,0.6944
2006-02-22,-6.8966
2006-02-23,2.963
2006-02-24,5.036
2006-02-27,-2.3973
2006-02-28,12.9825
2006-03-01,-3.7267
2006-03-02,-0.3226
2006-03-03,-5.5016
2006-03-06,-4.7945
2006-03-07,-6.4748
2006-03-08,-3.8462
2006-03-09,-3.2
2006-03-10,-9.0909
2006-03-13,0.0909
2006-03-14,1.7257
2006-03-15,-1.7856999999999998
2006-03-16,9.0909
2006-03-17,-8.3333
2006-03-20,-18.1818
2006-03-22,0.0
2006-03-23,12.2222
2006-03-24,0.0
2006-03-27,0.0
2006-03-29,0.0
2006-03-30,-1.9802
2006-03-31,2.0202
2006-04-03,-7.9208
2006-04-04,0.0
2006-04-05,-20.4301
2006-04-06,14.8649
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,-5.8824
2006-04-12,-18.75
2006-04-13,23.0769
2006-04-17,-6.25
2006-04-18,0.0
2006-04-19,-20.0
2006-04-20,-15.0
2006-04-21,-11.7647
2006-04-24,-11.1111
2006-04-25,0.0
2006-04-26,-17.5
2006-04-27,9.0909
2006-04-28,0.0
2006-05-01,-8.3333
2006-05-02,0.0
2006-05-03,-24.2424
2006-05-04,4.0
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,-3.8462
2006-05-10,-4.0
2006-05-11,-4.1667
2006-05-12,-4.3478
2006-05-15,0.0
2006-05-16,-9.0909
2006-05-18,-25.0
2006-05-19,6.6667
2006-05-22,0.0
2006-05-24,18.75
2006-05-25,0.0
2006-05-26,0.0
2006-05-31,0.0
2006-06-12,-5.2632
2006-06-13,0.0
2006-06-15,0.0
2006-06-16,11.1111
2006-06-19,-15.0
2006-06-20,0.0
2006-06-22,-11.7647
2006-06-27,-20.0
2006-06-29,16.6667
2006-07-03,0.0
2006-07-05,-14.2857
2006-07-07,16.6667
2006-07-12,7.1429
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,0.0
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,-6.6667
2006-07-27,7.1429
2006-07-28,0.0
2006-08-02,-53.3333
2006-08-03,42.8571
2006-08-04,30.0
2006-08-07,7.6923
2006-08-08,0.0
2006-08-09,7.1429
2006-08-10,0.0
2006-08-11,0.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-17,0.0
2006-08-18,40.0
2006-08-21,-19.0476
2006-08-22,76.4706
2006-08-24,23.3333
2006-08-25,32.4324
2006-08-28,0.0
2006-08-30,-2.0408
2006-08-31,-2.0833
2006-09-05,-4.2553
2006-09-06,11.1111
2006-09-08,0.0
2006-09-12,0.0
2006-09-13,-10.0
2006-09-14,0.0
2006-09-15,11.1111
2006-09-18,0.0
2006-09-21,0.0
2006-09-26,0.0
2006-09-29,-58.0
2006-10-02,4.7619
2006-10-03,36.3636
2006-10-09,26.6667
2006-10-10,18.4211
2006-10-12,-11.1111
2006-10-16,-35.0
2006-10-17,-3.8462
2006-10-24,-28.0
2006-10-25,-16.6667
2006-10-27,50.0
2006-10-30,11.1111
2006-10-31,20.0
2006-11-01,0.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,3.3333
2006-11-08,-3.2258
2006-11-09,0.0
2006-11-10,3.3333
2006-11-13,-3.2258
2006-11-16,10.0
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,0.0
2006-11-27,0.0
2006-11-28,-9.0909
2006-11-29,0.0
2006-12-01,10.0
2006-12-05,-9.0909
2006-12-06,0.0
2006-12-07,-16.6667
2006-12-11,0.0
2006-12-15,-12.0
2006-12-27,4.5455
2006-12-28,0.0
2006-12-29,-8.6957
2007-01-03,19.0476
2007-01-08,0.0
2007-01-09,0.0
2007-01-11,0.0
2007-01-17,0.0
2007-01-22,0.0
2007-01-30,-16.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-12,-28.5714
2007-02-14,0.0
2007-02-22,33.3333
2007-03-14,10.0
2007-03-15,-13.6364
2007-03-16,0.0
2007-03-19,5.2632
2007-03-22,5.0
2007-03-27,0.0
2007-03-28,0.0
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,9.5238
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,4.3478
2007-04-13,0.0
2007-04-16,0.0
2007-04-18,0.0
2007-04-20,4.1667
2007-04-23,8.0
2007-04-24,-7.4074
2007-04-25,12.0
2007-04-26,28.5714
2007-04-27,-2.7778
2007-05-01,-8.5714
2007-05-03,0.0
2007-05-04,9.375
2007-05-08,-8.5714
2007-05-09,-6.25
2007-05-16,0.0
2007-05-17,20.0
2007-05-18,0.0
2007-05-23,8.3333
2007-05-24,24.359
2007-05-25,-7.2165
2007-05-29,0.0
2007-05-31,13.3333
2007-06-01,0.0
2007-06-04,-17.647100000000002
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-25,0.0
2007-07-02,0.0
2007-07-10,-4.7619
2007-07-11,-25.0
2007-07-13,0.0
2007-07-17,-30.0
2007-07-18,42.8571
2007-07-19,0.0
2007-07-20,0.0
2007-07-25,-26.6667
2007-07-26,22.7273
2007-08-01,-3.7037
2007-08-03,0.0
2007-08-06,0.0
2007-08-09,0.0
2007-08-15,0.0
2007-08-22,-7.6923
2007-08-23,0.0
2007-08-28,0.0
2007-09-06,-2.0833
2007-09-21,-2.1277
2007-09-27,0.0
2007-10-02,0.0
2007-10-05,-17.3913
2007-10-08,10.526299999999999
2007-10-10,-23.8095
2007-10-11,31.25
2007-10-15,-4.7619
2007-10-18,-20.0
2007-10-22,0.0
2007-10-25,0.0
2007-10-29,0.0
2007-10-30,18.75
2007-11-01,-5.2632
2007-11-02,0.0
2007-11-05,-11.1111
2007-11-06,6.25
2007-11-07,2.9412000000000003
2007-11-30,-14.2857
2007-12-06,16.6667
2007-12-07,-42.8571
2007-12-10,10.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,-9.0909
2007-12-17,0.0
2007-12-20,-10.0
2007-12-26,0.0
2007-12-28,11.1111
2007-12-31,0.0
2008-01-03,-10.0
2008-01-04,0.0
2008-01-09,0.0
2008-01-11,0.0
2008-01-14,0.0
2008-01-15,0.0
2008-02-04,0.0
2008-02-15,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-29,22.2222
2008-03-10,0.0
2008-03-11,0.0
2008-03-19,-18.1818
2008-03-24,0.0
2008-03-26,22.2222
2008-03-28,0.0
2008-04-01,0.0
2008-04-16,27.2727
2008-04-22,0.0
2008-04-24,0.0
2008-05-07,-28.5714
2008-05-08,10.0
2008-05-09,9.0909
2008-05-12,-16.6667
2008-05-13,40.0
2008-05-14,-28.5714
2008-05-16,-10.0
2008-05-19,11.1111
2008-05-20,-10.0
2008-05-29,44.4444
2008-06-04,-15.3846
2008-06-18,4.5455
2008-06-25,-21.7391
2008-06-30,0.0
2008-07-08,-16.6667
2008-07-10,46.6667
2008-07-11,-60.9091
2008-07-15,39.5349
2008-07-17,0.0
2008-07-21,16.6667
2008-07-31,-14.2857
2008-08-08,16.6667
2008-08-18,12.857099999999999
2008-08-19,-11.3924
2008-08-22,14.2857
2008-09-16,37.5
2008-09-22,27.2727
2008-09-24,-14.2857
2008-09-26,25.0
2008-09-29,13.3333
2008-09-30,-11.7647
2008-10-03,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-29,-26.6667
2008-11-05,0.0
2008-11-06,45.4545
2008-11-07,12.5
2008-11-10,-72.2222
2008-11-13,-10.0
2008-11-17,233.3333
2008-11-19,-66.6667
2008-11-20,200.0
2008-11-24,-20.0
2008-12-01,-54.1667
2008-12-02,118.1818
2008-12-12,0.0
2008-12-26,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-02-20,-33.3333
2009-02-26,0.0
2009-03-05,-50.0
2009-03-06,100.0
2009-03-30,-50.0
2009-03-31,225.0
2009-04-22,0.0
2009-05-15,-23.0769
2009-05-20,0.0
2009-05-22,-70.0
2009-05-26,233.3333
2009-05-29,0.0
2009-06-03,0.0
2009-07-06,0.0
2009-07-08,-40.0
2009-07-09,66.6667
2009-07-13,0.0
2009-07-15,0.0
2009-07-30,0.0
2009-08-07,-20.0
2009-08-10,25.0
2009-08-27,-10.0
2009-09-16,-33.3333
2009-09-17,50.0
2009-09-18,0.0
2009-10-01,33.3333
2009-10-07,4.1667
2009-10-22,-12.0
2009-11-11,-36.3636
2009-11-24,14.2857
2009-11-25,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,62.5
2010-01-05,-23.0769
2010-01-26,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-09,0.0
2010-02-22,-10.0
2010-02-23,33.3333
2010-03-22,-8.3333
2010-03-24,18.1818
2010-03-30,-7.6923
2010-04-20,0.0
2010-04-26,-8.3333
2010-05-19,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-07-09,-45.4545
2010-07-12,-16.6667
2010-07-13,0.0
2010-07-16,10.0
2010-08-13,9.0909
2010-09-17,0.0
2010-09-24,66.6667
2010-11-05,0.0
2010-12-14,0.0
2010-12-28,-65.0
2010-12-30,185.7143
2010-12-31,0.0
2011-01-18,-65.0
2011-01-19,185.7143
2011-01-25,-65.0
2011-02-23,-14.2857
2011-03-29,0.0
2011-05-06,0.0
2011-05-11,0.0
2011-05-25,0.0
2011-06-23,0.0
2011-07-28,16.6667
2011-08-10,-14.2857
2011-09-02,0.0
2011-10-10,-16.6667
2011-10-26,0.0
2011-11-15,12.0
2011-11-25,42.8571
2011-11-28,-30.0
2011-11-29,42.8571
2011-12-02,-25.0
2011-12-05,30.0
2011-12-15,-10.2564
2011-12-20,-42.8571
2011-12-30,50.0
2012-01-26,0.0
2012-02-27,0.0
2012-02-29,0.0
2012-03-27,0.0
2012-04-16,-3.3333
2012-05-11,-3.4483
2012-05-18,0.0
2012-05-31,-28.5714
2012-06-08,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-07-05,-10.0
2012-07-18,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-08-01,0.0
2012-08-23,-27.7778
2012-08-31,0.0
2012-09-05,-23.0769
2012-10-26,-30.0
2012-11-13,0.0
2012-12-13,0.0
2012-12-19,0.0
2012-12-27,0.0
2013-01-14,185.7143
2013-02-13,50.0
2013-02-27,0.0
2013-03-18,0.0
2013-03-21,0.0
2013-06-10,66.6667
2013-06-25,-40.0
2013-06-27,0.0
2013-08-02,33.3333
2013-08-09,75.0
2013-08-12,-28.5714
2013-08-15,-4.375
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-10-11,4.5752
2013-11-15,0.0
2013-11-18,100.0
2013-11-20,-35.0
2013-12-11,0.0
2013-12-24,0.0
2014-01-02,0.0
2014-01-14,-7.6923
2014-03-03,0.0
2014-03-19,0.0
2014-04-04,0.0
2014-04-29,33.3333
2014-05-15,0.0
2014-05-22,-25.0
2014-05-29,0.0
2014-06-06,0.0
2014-07-02,0.0
2014-07-16,-16.6667
2014-07-17,0.0
2014-07-21,0.0
2014-07-23,-20.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-08,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-09-02,-25.0
2014-09-03,0.0
2014-09-25,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-16,0.0
2014-11-11,16.6667
2014-12-31,-14.2857
2015-01-22,0.0
2015-01-29,0.0
2015-02-09,0.0
2015-02-10,-6.6667
2015-02-25,0.0
2015-03-06,0.0
2015-04-16,0.0
2015-04-30,0.0
2015-06-08,0.0
2015-06-15,0.0
2015-06-30,0.0
2015-07-08,0.0
2016-02-18,-78.5714
2016-02-29,566.6667
2016-03-22,-62.5
2016-03-23,33.3333
2016-03-29,0.0
2016-04-12,-21.875
2016-04-13,28.0
2016-04-19,-25.0
2016-05-05,-33.3333
2016-06-07,-50.0
2016-07-12,0.0
2016-08-05,0.0
2016-09-16,0.0
2017-02-08,0.0
2017-05-31,0.0
2017-06-28,0.0
2017-07-17,0.0
2018-01-23,1900.0
2018-02-16,-95.0
2018-04-02,0.0
2018-06-28,500.0
2018-08-06,33.3333
2018-08-07,56.25
2018-08-08,-16.8
2018-08-09,-38.2692
2018-08-10,-6.5421
2018-08-13,-26.6667
2018-08-14,-9.0909
2018-08-16,-19.5
2018-08-20,0.0
2018-08-21,179.5031
2018-09-05,55.5556
2018-09-10,-85.5714
2018-09-11,195.5446
2018-09-17,-49.7487
2018-09-21,-6.6667
2018-09-24,42.8571
2018-10-01,0.0
2018-10-03,-30.0
2018-10-04,-27.1429
2018-10-10,0.0
2018-10-15,96.0784
2018-10-16,0.0
2018-10-24,-22.5
2018-10-25,-19.3548
2018-11-05,0.0
2018-11-06,-20.0
2018-11-09,-56.0
2018-11-12,81.8182
2018-11-14,0.0
2018-11-21,625.0
2018-11-23,-32.5
2018-11-26,8.556799999999999
2018-11-28,-15.2941
2018-12-06,-36.1111
2018-12-07,152.1739
2018-12-10,-72.4138
2018-12-11,-25.0
2018-12-12,1.3333
2018-12-14,23.3553
2018-12-18,13.3333
2018-12-26,0.5882
2018-12-27,-29.2398
2018-12-31,1.6529
2019-01-10,5.6911000000000005
2019-01-14,-23.0769
2019-02-13,15.0
2019-02-21,0.0
2019-02-26,30.4348
2019-02-27,96.0
2019-02-28,2.0408
2019-03-01,33.3333
2019-03-04,-37.5
2019-03-05,-20.0
2019-03-06,20.0
2019-03-07,4.1667
2019-03-08,-16.0
2019-03-11,-14.2857
2019-03-12,66.6667
2019-03-14,-20.0
2019-03-15,4.1667
2019-03-18,-12.0
2019-03-19,13.6364
2019-03-20,34.4
2019-03-26,1.1905000000000001
2019-04-03,2.9412000000000003
2019-04-05,-31.4286
2019-04-17,45.8333
2019-05-21,14.2857
2019-05-24,0.0
2019-06-11,0.0
2019-06-25,-22.5
2019-06-26,45.1613
2019-07-02,-11.1111
2019-07-11,5.0
2019-07-15,0.0
2019-07-26,0.0
2019-07-30,-16.6667
2019-08-06,14.2857
2019-08-30,12.0
2019-09-05,-41.9643
2019-09-06,50.0
2019-11-05,-20.5128
2019-11-07,-12.9032
2019-11-08,0.0
2019-11-14,48.1481
2019-11-26,-14.5
2019-11-29,2.3392
2019-12-26,-11.4286
2019-12-27,9.6774
2019-12-30,-8.8235
2020-01-29,-3.2258
2020-02-10,0.0
2020-02-27,0.0
2020-03-09,0.0
2020-03-25,16.6667
2020-04-20,-1.1429
2020-05-26,-2.8902
2020-06-17,-13.6905
2020-07-09,3.4483
