ticker,EVUS US Equity
2001-07-17,-11.0
2001-07-24,-21.3483
2001-08-07,0.0
2001-08-13,78.5714
2001-08-20,-4.0
2001-08-23,-33.3333
2001-08-24,-12.5
2001-09-04,28.5714
2001-09-05,22.2222
2001-09-06,-9.0909
2001-09-17,0.0
2001-09-18,0.0
2001-09-19,-20.0
2001-09-26,0.0
2001-10-02,62.5
2001-10-05,-38.4615
2001-10-26,62.5
2001-10-29,215.3846
2001-10-30,-1.2195
2001-10-31,60.4938
2001-11-01,-26.1538
2001-11-02,-6.25
2001-11-05,3.3333
2001-11-06,-13.9785
2001-11-07,12.5
2001-11-08,11.1111
2001-11-09,-18.0
2001-11-12,24.3902
2001-11-13,-23.5294
2001-11-14,3.8462
2001-11-15,-23.4568
2001-11-16,-6.4516
2001-11-19,-34.4828
2001-11-20,-36.8421
2001-11-21,125.0
2001-11-23,29.6296
2001-11-26,14.2857
2001-11-27,-52.5
2001-11-28,5.2632
2001-11-29,-35.0
2001-11-30,53.8462
2001-12-03,-62.5
2001-12-04,-5.3333
2001-12-05,54.9296
2001-12-06,18.1818
2001-12-07,-15.3846
2001-12-10,-17.2727
2001-12-11,-34.0659
2001-12-12,65.0
2001-12-13,-19.1919
2001-12-14,-18.75
2001-12-17,-15.3846
2001-12-18,0.0
2001-12-19,-45.4545
2001-12-20,16.6667
2001-12-21,0.0
2001-12-24,-20.0
2001-12-26,7.1429
2001-12-27,0.0
2001-12-28,66.6667
2001-12-31,-20.0
2002-01-02,0.0
2002-01-03,-17.5
2002-01-04,21.2121
2002-01-07,-37.5
2002-01-08,20.0
2002-01-09,33.3333
2002-01-10,-52.5
2002-01-11,-21.0526
2002-01-14,-33.3333
2002-01-15,-10.0
2002-01-16,-11.1111
2002-01-17,-43.75
2002-01-18,13.8889
2002-01-22,-53.6585
2002-01-23,-63.1579
2002-01-24,-7.1429
2002-01-25,7.6923
2002-01-28,-57.1429
2002-01-29,-50.0
2002-01-30,66.6667
2002-01-31,0.0
2002-02-01,20.0
2002-02-04,0.0
2002-02-05,33.3333
2002-02-06,-25.0
2002-02-07,-16.6667
2002-02-08,-40.0
2002-02-11,0.0
2002-02-12,66.6667
2002-02-13,-40.0
2002-02-14,-33.3333
2002-02-15,50.0
2002-02-19,0.0
2002-02-20,66.6667
2002-02-21,-40.0
2002-02-22,0.0
2002-02-25,0.0
2002-02-26,0.0
2002-02-27,0.0
2002-02-28,0.0
2002-03-01,0.0
2002-03-04,0.0
2002-03-05,-33.3333
2002-03-06,50.0
2002-03-07,0.0
2002-03-08,0.0
2002-03-11,0.0
2002-03-12,0.0
2002-03-13,0.0
2002-03-14,0.0
2002-03-15,0.0
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,-33.3333
2002-03-21,50.0
2002-03-25,-33.3333
2002-03-26,0.0
2002-03-27,50.0
2002-03-28,0.0
2002-04-01,0.0
2002-04-02,-33.3333
2002-04-03,50.0
2002-04-04,0.0
2002-04-05,0.0
2002-04-08,-33.3333
2002-04-09,50.0
2002-04-10,0.0
2002-04-11,-33.3333
2002-04-12,50.0
2002-04-15,0.0
2002-04-16,0.0
2002-04-18,0.0
2002-04-23,-33.3333
2002-04-26,50.0
2002-04-29,0.0
2002-04-30,0.0
2002-05-03,0.0
2002-05-06,-33.3333
2002-05-07,50.0
2002-05-08,0.0
2002-05-13,-33.3333
2002-05-14,0.0
2002-05-15,50.0
2002-05-17,-33.3333
2002-05-20,0.0
2002-05-21,0.0
2002-05-22,0.0
2002-05-24,0.0
2002-06-25,0.0
2002-10-03,0.0
2002-11-04,0.0
2002-11-27,0.0
2002-12-05,0.0
2002-12-09,0.0
2002-12-27,0.0
2003-02-26,700.0
2003-03-06,-87.5
2003-10-01,0.0
2004-03-31,0.0
2004-07-21,0.0
2004-10-22,0.0
2004-11-03,0.0
2004-11-24,0.0
2004-11-29,0.0
2004-12-06,0.0
2004-12-20,0.0
2004-12-27,0.0
2004-12-28,0.0
2005-01-19,0.0
2005-07-27,0.0
2005-09-19,0.0
2005-10-14,0.0
2005-10-17,0.0
2006-08-15,0.0
2006-09-11,0.0
2006-09-12,0.0
2007-01-05,0.0
2007-02-08,0.0
2007-04-10,140.0
2007-04-11,26.6667
2007-04-12,-7.8947
2007-04-13,-42.8571
2007-04-16,0.0
2007-04-17,-25.0
2007-04-23,0.0
2007-04-24,0.0
2007-04-25,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-03,33.3333
2007-05-07,0.0
2007-05-09,-25.0
2007-05-22,0.0
2007-05-29,33.3333
2007-05-30,0.0
2007-06-01,-40.0
2007-06-06,25.0
2007-06-07,-20.0
2007-06-08,66.6667
2007-06-11,0.0
2007-06-13,50.0
2007-06-15,-33.3333
2007-06-28,0.0
2007-07-05,0.0
2007-07-11,50.0
2007-07-17,-6.6667
2007-07-23,-10.7143
2007-07-30,20.0
2007-07-31,-16.6667
2007-08-02,40.0
2007-08-03,0.0
2007-08-10,-14.2857
2007-08-13,-20.0
2007-08-16,-16.6667
2007-08-20,0.0
2007-08-27,50.0
2007-08-28,-33.3333
2007-08-30,0.0
2007-09-06,0.0
2007-09-10,0.0
2007-09-13,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-10-01,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-15,50.0
2007-10-16,-30.0
2007-10-17,-9.5238
2007-10-18,57.8947
2007-10-30,0.0
2007-11-01,-40.0
2007-11-09,66.6667
2007-11-14,-33.3333
2007-11-20,0.0
2007-12-04,0.0
2007-12-20,-25.0
2007-12-26,13.3333
2008-01-15,-29.4118
2008-01-17,0.0
2008-01-25,66.6667
2008-01-28,-40.0
2008-01-29,-91.6667
2008-01-30,900.0
2008-02-19,150.0
2008-02-20,20.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,66.6667
2008-02-26,0.0
2008-02-28,0.0
2008-02-29,-30.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,-42.8571
2008-03-06,-5.0
2008-03-10,0.0
2008-03-12,57.8947
2008-03-13,0.0
2008-03-24,-33.3333
2008-04-02,-25.0
2008-04-07,100.0
2008-04-11,-50.0
2008-04-14,33.3333
2008-04-16,25.0
2008-04-18,0.0
2008-04-22,-20.0
2008-04-23,-25.0
2008-04-25,6.6667
2008-04-28,25.0
2008-04-29,0.0
2008-05-12,-5.0
2008-05-21,-5.2632
2008-05-23,-16.6667
2008-06-17,6.6667
2008-07-14,0.0
2008-07-30,-37.5
2008-08-06,0.0
2008-08-27,-10.0
2008-09-05,0.0
2008-09-23,-11.1111
2008-10-09,0.0
2009-02-04,-25.0
2009-04-23,0.0
2009-09-21,0.0
2009-09-30,-16.6667
2009-11-02,-40.0
2009-11-11,-16.6667
2009-12-14,60.0
2009-12-17,75.0
2009-12-22,-14.2857
2010-01-05,0.0
2010-01-21,-33.3333
2010-02-09,0.0
2010-03-10,0.0
2010-03-12,700.0
2010-03-15,-62.5
2010-03-19,0.0
2010-03-23,0.0
2010-03-24,16.6667
2010-04-08,128.4286
2010-04-09,-6.1914
2010-04-12,5.6667
2010-04-14,-36.8454
2010-04-15,9.8901
2010-04-23,9.0909
2010-04-28,25.0
2010-04-29,-10.0
2010-05-03,-25.8519
2010-05-04,0.0
2010-05-05,-40.0599
2010-05-06,0.0
2010-05-10,-66.6667
2010-05-11,0.0
2010-05-12,-40.0
2010-05-13,3.3333
2010-05-14,-19.3548
2010-05-17,75.0
2010-05-18,14.2857
2010-05-19,-45.0
2010-05-20,-8.1818
2010-05-21,0.0
2010-05-24,-25.7426
2010-05-25,-32.0
2010-05-26,98.0392
2010-05-27,-75.2475
2010-05-28,-28.0
2010-06-01,38.8889
2010-06-02,-20.0
2010-06-03,20.0
2010-06-04,4.1667
2010-06-07,-20.0
2010-06-08,-10.0
2010-06-09,-38.8889
2010-06-10,-27.2727
2010-06-11,0.0
2010-06-14,-87.3438
2010-06-15,196.2963
2010-06-16,16.6667
2010-06-18,-14.2857
2010-06-21,-33.3333
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-30,-25.0
2010-07-01,-33.3333
2010-07-02,-10.0
2010-07-07,-22.2222
2010-07-08,114.2857
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,33.3333
2010-07-14,-80.0
2010-07-15,200.0
2010-07-16,23.9583
2010-07-20,-31.4286
2010-07-22,47.0588
2010-08-03,0.0
2010-08-05,-32.0
2010-08-16,0.0
2010-10-01,-58.8235
2010-10-26,0.0
2010-12-01,66.6667
2010-12-06,171.4286
2010-12-13,-77.8947
2010-12-27,380.9524
2011-02-22,38.6139
2011-03-03,-27.8571
2011-04-15,-45.5446
2011-04-19,0.0
2011-05-05,36.3636
2011-05-06,-26.6667
2011-05-09,0.0
2011-05-19,0.0
2011-06-10,0.0
2011-06-30,18.1818
2011-07-29,-15.3846
2011-08-01,0.0
2011-09-21,-18.1818
2011-09-29,0.0
2012-06-29,-33.3333
2013-09-10,-33.3333
2014-04-21,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,5.0
2015-06-26,-4.7619
2015-06-29,0.0
2015-07-01,0.0
2015-07-02,-5.0
2015-07-07,0.0
2015-07-08,-5.2632
2015-07-09,11.1111
2015-07-13,-10.0
2015-07-14,-11.1111
2015-07-15,-25.0
2015-07-16,0.1042
2015-07-17,-3.0177
2015-07-20,-31.3305
2015-07-21,-13.125
2015-07-22,-61.8705
2015-07-23,32.0755
2015-07-24,42.8571
2015-07-27,-37.625
2015-07-29,18.6373
2015-07-30,-14.8649
2015-08-03,19.0476
2015-08-04,-16.8333
2015-08-05,5.6112
2015-08-06,-8.9184
2015-08-07,-16.6667
2015-08-10,-39.5
2015-08-11,-0.8264
2015-08-12,-33.3333
2015-08-13,25.0
2015-08-14,-20.0
2015-08-17,-20.0
2015-08-18,-6.25
2015-08-19,-31.6667
2015-08-21,26.8293
2015-08-24,15.3846
2015-08-25,0.0
2015-08-27,0.0
2015-08-31,-8.3333
2015-09-01,-41.8182
2015-09-02,71.875
2015-09-04,0.0
2015-09-08,-12.7273
2015-09-09,13.5417
2015-09-10,0.0
2015-09-14,-11.9266
2015-09-15,0.0
2015-09-17,-8.3333
2015-09-24,18.1818
2015-09-30,-15.3846
2015-10-01,0.0
2015-10-08,-27.2727
2015-10-26,62.5
2015-10-28,0.0
2015-10-29,0.0
2015-11-05,-38.4615
2015-11-06,-62.5
2015-11-10,0.0
2015-11-18,8.3333
2015-11-19,0.0
2015-11-27,-38.4615
2015-12-09,-18.75
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,84.6154
2015-12-17,-45.8333
2016-01-06,0.0
2016-01-07,-23.0769
2016-01-08,0.0
2016-01-20,140.0
2016-02-09,33.3333
2016-02-24,-68.75
2016-02-29,220.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-04,-9.375
2016-03-07,0.0
2016-03-08,0.0
2016-03-14,0.0
2016-03-29,0.0
2016-04-08,10.3448
2016-04-11,-68.75
2016-04-15,220.0
2016-04-18,0.0
2016-04-25,-53.125
2016-05-02,113.3333
2016-05-16,0.0
2016-05-27,0.0
2016-06-01,-65.625
2016-06-06,0.0
2016-06-09,0.0
2016-06-15,0.0
2016-06-21,0.0
2016-07-01,-9.0909
2016-07-07,50.0
2016-07-08,40.0
2016-07-11,-42.8571
2016-07-22,-50.0
2016-07-26,0.0
2016-07-27,-16.6667
2016-08-02,-40.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,-33.3333
2016-08-09,-12.0
2016-08-10,13.6364
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-23,0.0
2016-08-25,50.0
2016-08-29,-33.3333
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-07,0.0
2016-10-05,-19.2
2016-10-14,23.7624
2016-10-25,0.0
2016-11-02,0.0
2016-11-18,0.0
2016-11-28,0.0
2016-11-30,50.0
2016-12-19,-33.3333
2017-01-25,0.0
2017-02-01,0.0
2017-02-08,0.0
2017-02-13,0.0
2017-02-16,0.0
2017-02-22,0.0
2017-02-28,0.0
2017-03-07,-1.6
2017-03-09,1.626
2017-03-22,0.0
2017-03-31,50.0
2017-04-07,-33.3333
2017-04-12,140.0
2017-04-13,4.1667
2017-04-17,-40.0
2017-04-18,66.6667
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-25,0.0
2017-04-26,-40.0
2017-05-01,0.0
2017-05-03,0.0
2017-05-09,66.6667
2017-05-15,0.0
2017-05-22,0.0
2017-05-23,-40.0
2017-05-24,0.0
2017-05-26,66.6667
2017-05-31,-40.0
2017-06-01,66.6667
2017-06-02,-40.0
2017-06-13,6.6667
2017-06-15,0.0
2017-06-20,0.0
2017-06-26,0.0
2017-07-05,50.0
2017-07-07,0.0
2017-07-11,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-20,0.0
2017-07-21,-33.3333
2017-07-24,50.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-33.3333
2017-07-28,50.0
2017-07-31,0.0
2017-08-02,-33.3333
2017-08-04,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-14,0.0
2017-08-16,0.0
2017-08-17,50.0
2017-08-18,-33.3333
2017-08-23,50.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-29,0.0
2017-08-30,-33.3333
2017-08-31,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,50.0
2017-09-11,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,-33.3333
2017-09-19,0.0
2017-09-20,11.5
2017-09-21,-10.3139
2017-09-26,0.0
2017-09-28,-50.0
2017-10-05,100.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-13,50.0
2017-10-16,0.0
2017-10-20,-33.3333
2017-10-30,-50.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-13,100.0
2017-11-16,0.0
2017-11-17,50.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-11-29,-33.3333
2017-11-30,0.0
2017-12-04,-50.0
2017-12-05,0.0
2017-12-06,100.0
2017-12-07,50.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,-33.3333
2017-12-14,50.0
2017-12-15,0.0
2017-12-18,-33.3333
2017-12-19,0.0
2017-12-21,50.0
2017-12-26,-30.0
2017-12-28,-4.7619
2018-01-02,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-10,0.0
2018-01-12,-50.0
2018-01-16,100.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,-50.0
2018-01-22,100.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-12,-50.0
2018-03-01,50.0
2018-03-02,33.3333
2018-03-07,-10.0
2018-03-08,-44.4444
2018-03-09,200.0
2018-03-12,-66.6667
2018-03-13,0.0
2018-03-16,100.0
2018-03-19,-50.0
2018-03-20,100.0
2018-03-23,0.0
2018-03-26,0.0
2018-04-06,-50.0
2018-04-12,0.0
2018-04-19,0.0
2018-05-02,100.0
2018-05-07,0.0
2018-05-16,0.0
2018-06-04,0.0
2018-06-06,-50.0
2018-06-15,100.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-26,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-05,50.0
2018-07-09,-33.3333
2018-07-19,-50.0
2018-07-25,100.0
2018-08-07,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-31,0.0
2018-09-10,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-25,-50.0
2018-09-28,0.0
2018-10-08,0.0
2018-10-12,0.0
2018-10-30,100.0
2018-11-01,0.0
2018-11-09,-50.0
2018-11-27,0.0
2018-11-29,0.0
2018-12-06,0.0
2018-12-10,100.0
2018-12-13,-50.0
2018-12-18,50.0
2018-12-21,-33.3333
2018-12-26,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-04,100.0
2019-01-07,0.0
2019-01-25,-50.0
2019-02-06,0.0
2019-02-12,0.0
2019-02-15,80.0
2019-02-19,11.1111
2019-02-20,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-28,0.0
2019-03-04,-50.0
2019-03-05,0.0
2019-03-08,100.0
2019-03-11,-50.0
2019-03-12,100.0
2019-03-13,0.0
2019-03-18,-50.0
2019-03-19,0.0
2019-03-25,0.0
2019-04-04,0.0
2019-04-11,100.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-25,-50.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-08,92.0
2019-05-14,-47.9167
2019-05-15,0.0
2019-05-17,0.0
2019-05-21,100.0
2019-06-05,-50.0
2019-06-11,100.0
2019-06-14,-50.0
2019-06-17,100.0
2019-06-18,0.0
2019-06-20,-50.0
2019-06-21,200.0
2019-06-25,-33.3333
2019-07-05,-50.0
2019-07-08,100.0
2019-07-09,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-22,-50.0
2019-07-24,0.0
2019-07-26,100.0
2019-08-06,0.0
2019-09-04,-50.0
2019-09-09,0.0
2019-09-18,0.0
2019-09-27,100.0
2019-10-07,-50.0
2019-10-08,100.0
2019-10-09,0.0
2019-11-08,0.0
2019-11-12,-50.0
2019-11-21,0.0
2019-11-27,0.0
2019-12-03,100.0
2019-12-05,-50.0
2019-12-12,0.0
2019-12-24,0.0
2020-01-06,30.0
2020-01-07,-23.0769
2020-01-08,100.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-16,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-31,0.0
2020-02-03,-50.0
2020-02-10,100.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,-50.0
2020-03-09,100.0
2020-03-10,0.0
2020-03-11,-15.0
2020-03-13,17.647100000000002
2020-03-16,-50.0
2020-03-17,100.0
2020-03-18,50.0
2020-03-19,0.0
2020-03-20,-66.6667
2020-03-23,0.0
2020-03-24,100.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,-50.0
2020-03-30,100.0
2020-04-03,0.0
2020-04-08,0.0
2020-04-09,-50.0
2020-04-16,0.0
2020-04-17,100.0
2020-04-21,0.0
2020-04-23,-25.0
2020-04-28,33.3333
2020-04-29,0.0
2020-04-30,-25.0
2020-05-01,-33.3333
2020-05-07,100.0
2020-05-11,0.0
2020-05-13,-50.0
2020-05-15,100.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-22,0.0
2020-05-26,-50.0
2020-05-27,100.0
2020-05-28,0.0
2020-06-01,-50.0
2020-06-02,100.0
2020-06-04,0.0
2020-06-05,-50.0
2020-06-08,100.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,-50.0
2020-06-15,65.0
2020-06-16,21.2121
2020-06-18,0.0
2020-06-19,-50.0
2020-06-22,100.0
2020-06-23,0.0
2020-06-25,0.0
2020-06-26,-50.0
2020-06-30,100.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-21,-50.0
2020-07-22,0.0
2020-07-23,100.0
2020-07-24,50.0
2020-07-27,-33.3333
2020-07-28,50.0
2020-07-29,33.3333
2020-07-30,150.0
2020-07-31,-20.0
