ticker,ANFIF US Equity
2013-03-04,1.8006
2013-03-05,-0.2721
2013-03-06,3.5471
2013-03-07,2.108
2013-03-08,2.4516
2013-03-11,2.0151
2013-03-12,-2.0987999999999998
2013-03-13,-2.2699
2013-03-14,-0.3871
2013-03-15,4.1451
2013-03-18,-1.99
2013-03-19,-0.2538
2013-03-20,-0.3817
2013-03-21,0.1277
2013-03-22,0.1276
2013-03-25,0.1274
2013-03-26,0.1272
2013-03-27,1.0165
2013-03-28,-0.3774
2013-04-01,0.5051
2013-04-02,-0.2513
2013-04-03,-5.7935
2013-04-04,-4.5455
2013-04-05,-8.9636
2013-04-08,1.6923
2013-04-09,3.6309
2013-04-10,2.1898
2013-04-11,0.0
2013-04-12,0.8571
2013-04-15,-0.9915
2013-04-16,-0.7153
2013-04-17,-0.4323
2013-04-18,-0.7236
2013-04-19,0.2915
2013-04-22,0.436
2013-04-23,2.1708
2013-04-24,0.7082
2013-04-25,0.5626
2013-04-26,2.6573
2013-04-29,4.2234
2013-04-30,0.1307
2013-05-01,0.3916
2013-05-02,-3.251
2013-05-03,-0.4032
2013-05-06,0.5415
2013-05-07,3.8909000000000002
2013-05-08,1.4212
2013-05-09,0.2548
2013-05-10,6.4803
2013-05-13,5.4893
2013-05-14,0.5656
2013-05-15,-0.8999
2013-05-16,1.2486
2013-05-17,0.1121
2013-05-20,2.9115
2013-05-21,0.0
2013-05-22,1.197
2013-05-23,1.0753
2013-05-24,-1.1702
2013-05-28,0.8073
2013-05-29,-0.6941
2013-05-30,-2.6989
2013-05-31,-1.5361
2013-06-03,-3.5915
2013-06-04,-3.376
2013-06-05,0.8434
2013-06-06,6.2127
2013-06-07,2.9246
2013-06-10,-9.1803
2013-06-11,-3.6101
2013-06-12,-1.1236
2013-06-13,-0.6313
2013-06-14,3.5578
2013-06-17,1.7178
2013-06-18,3.2569
2013-06-19,0.4673
2013-06-20,-2.093
2013-06-21,0.3563
2013-06-24,-1.6568
2013-06-25,0.2407
2013-06-26,-0.9604
2013-06-27,1.8182
2013-06-28,0.0
2013-07-01,-2.2619
2013-07-02,0.7308
2013-07-03,1.5718999999999999
2013-07-05,0.5952
2013-07-08,0.7101
2013-07-09,1.1751
2013-07-10,1.9744000000000002
2013-07-11,-0.3417
2013-07-12,-1.0286
2013-07-15,0.8083
2013-07-16,0.8018
2013-07-17,-1.8182
2013-07-18,0.463
2013-07-19,-2.6498
2013-07-22,0.1183
2013-07-23,-0.1182
2013-07-24,0.0
2013-07-25,-3.3136
2013-07-26,-2.0808
2013-07-29,-0.375
2013-07-30,-1.0038
2013-07-31,2.6616
2013-08-01,2.963
2013-08-02,-0.4796
2013-08-05,1.8072
2013-08-06,0.5917
2013-08-07,-5.1765
2013-08-08,-0.8685
2013-08-09,-0.5006
2013-08-12,-4.4025
2013-08-13,4.0789
2013-08-14,-0.885
2013-08-15,-0.1276
2013-08-16,-3.4483
2013-08-19,-1.0582
2013-08-20,0.2674
2013-08-21,-0.2667
2013-08-22,-0.1337
2013-08-23,0.2677
2013-08-26,6.6756
2013-08-27,10.2628
2013-08-28,4.4268
2013-08-29,4.5652
2013-08-30,-1.6632
2013-09-03,-0.5285
2013-09-04,2.0191
2013-09-05,1.3542
2013-09-06,-1.8498999999999999
2013-09-09,1.0471
2013-09-10,0.829
2013-09-11,0.8222
2013-09-12,5.1988
2013-09-13,11.9186
2013-09-16,3.8095
2013-09-17,-0.1668
2013-09-18,-3.1746
2013-09-19,-1.4668
2013-09-20,-0.5254
2013-09-23,17.2535
2013-09-24,-1.2012
2013-09-25,0.304
2013-09-26,-1.5909
2013-09-27,-0.7698
2013-09-30,0.3879
2013-10-01,2.7821
2013-10-02,-0.3759
2013-10-03,0.3774
2013-10-04,0.0
2013-10-07,-0.6767
2013-10-08,4.1635
2013-10-09,1.9622000000000002
2013-10-10,-0.6415
2013-10-11,2.3673
2013-10-14,-1.4015
2013-10-15,-2.2033
2013-10-16,-3.0523
2013-10-17,-3.5982
2013-10-18,3.888
2013-10-21,1.1228
2013-10-22,3.5529
2013-10-23,-2.2873
2013-10-24,1.5362
2013-10-25,-1.513
2013-10-28,-0.1463
2013-10-29,0.0733
2013-10-30,0.0
2013-10-31,4.246
2013-11-01,-2.177
2013-11-04,1.5793
2013-11-05,3.7456
2013-11-06,0.8174
2013-11-07,-3.2432
2013-11-08,3.4916
2013-11-11,-0.135
2013-11-12,7.8378
2013-11-13,4.5739
2013-11-14,1.7376
2013-11-15,-2.4735
2013-11-18,-8.5749
2013-11-19,-6.6711
2013-11-20,-0.4246
2013-11-21,8.2445
2013-11-22,1.3132
2013-11-25,0.0
2013-11-26,3.1756
2013-11-27,-0.3769
2013-11-29,-0.0631
2013-12-02,1.0095
2013-12-03,-2.8106999999999998
2013-12-04,0.1285
2013-12-05,-4.0436
2013-12-06,0.2007
2013-12-09,-1.9359
2013-12-10,-3.7439999999999998
2013-12-11,0.495
2013-12-12,0.0
2013-12-13,1.9001000000000001
2013-12-16,3.6602
2013-12-17,1.6656
2013-12-18,1.5727
2013-12-19,-1.6129
2013-12-20,-1.5737999999999999
2013-12-23,3.5976
2013-12-24,0.836
2013-12-26,-1.148
2013-12-27,-0.3226
2013-12-30,-1.1003
2013-12-31,3.1414
2014-01-02,0.2538
2014-01-03,8.038
2014-01-06,6.5612
2014-01-07,4.0682
2014-01-08,0.3698
2014-01-09,-5.7368
2014-01-10,2.8476
2014-01-13,-0.5429
2014-01-14,0.8188
2014-01-15,-0.758
2014-01-16,8.347
2014-01-17,0.5035
2014-01-21,1.9038
2014-01-22,-3.0482
2014-01-23,-3.3468999999999998
2014-01-24,2.2560000000000002
2014-01-27,-4.5664
2014-01-28,0.9677
2014-01-29,-6.8158
2014-01-30,8.5714
2014-01-31,0.1053
2014-02-03,-5.7834
2014-02-04,-0.8371
2014-02-05,6.9780999999999995
2014-02-06,3.5244999999999997
2014-02-07,-1.4228
2014-02-10,2.0619
2014-02-11,0.9596
2014-02-12,7.3037
2014-02-13,2.2843999999999998
2014-02-14,-1.8232
2014-02-18,-0.6035
2014-02-19,-0.7006
2014-02-20,5.5974
2014-02-21,1.1581
2014-02-24,2.0255
2014-02-25,-17.7385
2014-02-26,-5.1417
2014-02-27,-1.1062
2014-02-28,2.1253
2014-03-03,-6.4622
2014-03-04,-3.2787
2014-03-05,2.6634
2014-03-06,-5.7193000000000005
2014-03-07,-3.3771
2014-03-10,-3.4304
2014-03-11,-0.134
2014-03-12,5.8389
2014-03-13,0.0
2014-03-14,0.9512
2014-03-17,1.1307
2014-03-18,1.1179999999999999
2014-03-19,0.3071
2014-03-20,-0.7961
2014-03-21,0.679
2014-03-24,-1.7781
2014-03-25,0.0
2014-03-26,-1.4357
2014-03-27,2.4066
2014-03-28,3.7106
2014-03-31,1.6099999999999999
2014-04-01,8.0399
2014-04-02,9.1798
2014-04-03,-5.1741
2014-04-04,-1.6263999999999998
2014-04-07,-6.4533
2014-04-08,3.4778000000000002
2014-04-09,2.0937
2014-04-10,-6.7458
2014-04-11,-0.4051
2014-04-14,5.9268
2014-04-15,-5.9792
2014-04-16,1.5169000000000001
2014-04-17,-2.5286999999999997
2014-04-21,-3.125
2014-04-22,0.3652
2014-04-23,1.5767
2014-04-24,-2.209
2014-04-25,-2.3199
2014-04-28,-5.6875
2014-04-29,7.2233
2014-04-30,-3.8319
2014-05-01,2.7635
2014-05-02,-6.6917
2014-05-05,0.2681
2014-05-06,-5.2139
2014-05-07,2.5388
2014-05-08,4.1265
2014-05-09,-3.7649
2014-05-12,4.0494
2014-05-13,1.3193
2014-05-14,-5.4688
2014-05-15,-14.1873
2014-05-16,5.0562
2014-05-19,-1.0695000000000001
2014-05-20,1.8533
2014-05-21,5.5344999999999995
2014-05-22,-6.1782
2014-05-23,-0.4594
2014-05-27,4.1538
2014-05-28,-2.7326
2014-05-29,-3.4169
2014-05-30,10.0629
2014-06-02,-6.0
2014-06-03,-0.228
2014-06-04,0.2285
2014-06-05,-1.0638
2014-06-06,5.3763
2014-06-09,0.656
2014-06-10,-1.0138
2014-06-11,-0.951
2014-06-12,-1.8464
2014-06-13,-2.7088
2014-06-16,0.6187
2014-06-17,11.2221
2014-06-18,2.4879
2014-06-19,0.6069
2014-06-20,-0.6702
2014-06-23,-1.2821
2014-06-24,-5.1948
2014-06-25,-2.6676
2014-06-26,-1.1852
2014-06-27,2.9985
2014-06-30,-0.3639
2014-07-01,-0.2922
2014-07-02,-3.1502
2014-07-03,1.4372
2014-07-07,-3.7286
2014-07-08,-5.0349
2014-07-09,3.6705
2014-07-10,-2.3603
2014-07-11,3.7067
2014-07-14,0.0
2014-07-15,-2.1756
2014-07-16,-0.7943
2014-07-17,3.0424
2014-07-18,-1.1655
2014-07-21,6.6038
2014-07-22,3.3923
2014-07-23,-0.8559
2014-07-24,3.5971
2014-07-25,1.0417
2014-07-28,1.512
2014-07-29,1.6249
2014-07-30,-0.1999
2014-07-31,0.2003
2014-08-01,-4.7968
2014-08-04,3.0091
2014-08-05,0.0679
2014-08-06,-1.0183
2014-08-07,0.0686
2014-08-08,-0.2742
2014-08-11,-0.5498
2014-08-12,-0.9675
2014-08-13,0.1396
2014-08-14,-0.3484
2014-08-15,1.8182
2014-08-18,3.3654
2014-08-19,-1.2625
2014-08-20,-2.6245000000000003
2014-08-21,0.2073
2014-08-22,2.4138
2014-08-25,0.4714
2014-08-26,2.681
2014-08-27,2.8721
2014-08-28,2.9821999999999997
2014-08-29,6.0998
2014-09-02,6.0976
2014-09-03,-0.1095
2014-09-04,-1.9178
2014-09-05,2.4581
2014-09-08,3.3261
2014-09-09,-1.847
2014-09-10,0.1075
2014-09-11,-2.2019
2014-09-12,-1.2081
2014-09-15,-3.5575
2014-09-16,-1.4986
2014-09-17,2.165
2014-09-18,4.4101
2014-09-19,-3.785
2014-09-22,-4.39
2014-09-23,0.8348
2014-09-24,1.5967
2014-09-25,-5.9371
2014-09-26,2.4134
2014-09-29,-2.4169
2014-09-30,-3.0341
2014-10-01,-5.4917
2014-10-02,-1.2162
2014-10-03,0.2052
2014-10-06,4.9829
2014-10-07,-3.8362
2014-10-08,0.0676
2014-10-09,-1.5541
2014-10-10,-1.0295
2014-10-13,4.0915
2014-10-14,2.7315
2014-10-15,2.2049
2014-10-16,0.3173
2014-10-17,1.9607999999999999
2014-10-20,-0.9305
2014-10-21,0.814
2014-10-22,-3.4783
2014-10-23,-4.4402
2014-10-24,4.3771
2014-10-27,1.7419
2014-10-28,7.546
2014-10-29,-0.6486
2014-10-30,2.6113
2014-10-31,0.694
2014-11-03,-0.2872
2014-11-04,-1.4401
2014-11-05,-2.8638
2014-11-06,-2.2864
2014-11-07,-0.0616
2014-11-10,-0.2465
2014-11-11,-0.4941
2014-11-12,-1.3035
2014-11-13,-1.8868
2014-11-14,2.5641
2014-11-17,-1.0
2014-11-18,-1.5152
2014-11-19,-2.3077
2014-11-20,4.9869
2014-11-21,0.625
2014-11-24,7.4534
2014-11-25,-9.2486
2014-11-26,-4.2675
2014-11-28,-0.2661
2014-12-01,-6.6044
2014-12-02,-4.6429
2014-12-03,4.1948
2014-12-04,-4.9605
2014-12-05,-4.1604
2014-12-08,-4.1042
2014-12-09,0.1646
2014-12-10,0.986
2014-12-11,-1.0578
2014-12-12,-1.3158
2014-12-15,-15.8333
2014-12-16,-4.3564
2014-12-17,2.3810000000000002
2014-12-18,9.5046
2014-12-19,-3.0471
2014-12-22,-0.0952
2014-12-23,-6.5777
2014-12-24,30.102
2014-12-26,1.2549000000000001
2014-12-29,12.1611
2014-12-30,0.4834
2014-12-31,-1.3746
2015-01-02,-5.1568
2015-01-05,-4.9229
2015-01-06,0.3091
2015-01-07,2.5423999999999998
2015-01-08,3.6063
2015-01-09,-3.6983
2015-01-12,-0.4518
2015-01-13,0.9834
2015-01-14,-21.4232
2015-01-15,-2.1926
2015-01-16,4.8733
2015-01-20,5.0186
2015-01-21,0.885
2015-01-22,1.4035
2015-01-23,0.0
2015-01-26,0.9516
2015-01-27,-2.485
2015-01-28,13.6204
2015-01-29,-4.9497
2015-01-30,1.2205
2015-02-02,4.3408
2015-02-03,2.3112
2015-02-04,1.6566
2015-02-05,-1.8519
2015-02-06,1.1320999999999999
2015-02-09,-25.7463
2015-02-10,-14.5729
2015-02-11,2.8235
2015-02-12,5.9497
2015-02-13,-4.5356
2015-02-17,-1.6968
2015-02-18,2.4166
2015-02-19,0.0
2015-02-20,0.5618
2015-02-23,-1.1173
2015-02-24,0.0
2015-02-25,3.1638
2015-02-26,-1.6429
2015-02-27,15.3675
2015-03-02,-1.9304999999999999
2015-03-03,2.2638
2015-03-04,0.77
2015-03-05,6.9723
2015-03-06,-8.2143
2015-03-09,0.2918
2015-03-10,-1.6489
2015-03-11,1.9724
2015-03-12,-3.5783
2015-03-13,2.8084
2015-03-16,-0.9756
2015-03-17,1.7734
2015-03-18,-2.2265
2015-03-19,-2.8712999999999997
2015-03-20,-1.5291000000000001
2015-03-23,-0.5176
2015-03-24,1.3528
2015-03-25,-4.0041
2015-03-26,-4.385
2015-03-27,2.2371
2015-03-30,0.0
2015-03-31,-1.9694
2015-04-01,-2.4554
2015-04-02,4.119
2015-04-06,0.0
2015-04-07,1.6484
2015-04-08,-1.4054
2015-04-09,-1.7544
2015-04-10,0.558
2015-04-13,1.1099
2015-04-14,0.3293
2015-04-15,-0.547
2015-04-16,-1.9802
2015-04-17,-2.1324
2015-04-20,-1.2615
2015-04-21,2.439
2015-04-22,-0.1134
2015-04-23,1.9296
2015-04-24,-0.3341
2015-04-27,-0.3352
2015-04-28,-2.13
2015-04-29,1.7182
2015-04-30,-2.3649
2015-05-01,3.3449
2015-05-04,3.7946
2015-05-05,7.8495
2015-05-06,-0.3988
2015-05-07,0.5005
2015-05-08,-0.3984
2015-05-11,-3.7
2015-05-12,-0.9346
2015-05-13,4.4025
2015-05-14,0.8032
2015-05-15,4.1833
2015-05-18,0.6692
2015-05-19,4.3685
2015-05-20,1.9108
2015-05-21,0.0
2015-05-22,-5.8036
2015-05-26,-3.5071
2015-05-27,1.6699000000000002
2015-05-28,-4.3478
2015-05-29,-4.5455
2015-06-01,4.3386
2015-06-02,2.1298
2015-06-03,0.7944
2015-06-04,0.9852
2015-06-05,6.3415
2015-06-08,7.4312000000000005
2015-06-09,1.4518
2015-06-10,1.0101
2015-06-11,1.5833
2015-06-12,-6.7268
2015-06-15,-6.2445
2015-06-16,8.2552
2015-06-17,-1.9064
2015-06-18,2.2085
2015-06-19,-0.6914
2015-06-22,-2.6109999999999998
2015-06-23,-0.8043
2015-06-24,1.0811
2015-06-25,5.5258
2015-06-26,1.3514
2015-06-29,-6.9167
2015-06-30,2.8648
2015-07-01,1.3054999999999999
2015-07-02,0.945
2015-07-06,1.1064
2015-07-07,-3.4512
2015-07-08,0.5231
2015-07-09,-1.9948000000000001
2015-07-10,0.2655
2015-07-13,0.5296
2015-07-14,3.1607
2015-07-15,-3.1489
2015-07-16,19.5958
2015-07-17,1.5430000000000001
2015-07-20,2.3878
2015-07-21,-8.1979
2015-07-22,-0.077
2015-07-23,0.6934
2015-07-24,-6.1974
2015-07-27,0.4894
2015-07-28,2.6786
2015-07-29,1.8972
2015-07-30,-8.301
2015-07-31,3.7225
2015-08-03,-26.509
2015-08-04,11.6537
2015-08-05,2.2862999999999998
2015-08-06,-6.9971
2015-08-07,-0.1045
2015-08-10,-1.2551999999999999
2015-08-11,4.661
2015-08-12,-3.2389
2015-08-13,-7.7406
2015-08-14,-11.5646
2015-08-17,-3.0769
2015-08-18,-30.9524
2015-08-19,-10.9195
2015-08-20,-38.9247
2015-08-21,9.507
2015-08-24,20.5788
2015-08-25,-4.8
2015-08-26,-4.7619
2015-08-27,0.2941
2015-08-28,17.5953
2015-08-31,-0.7481
2015-09-01,0.2513
2015-09-02,9.5238
2015-09-03,-6.4073
2015-09-04,-3.1785
2015-09-08,-1.2626
2015-09-09,6.1381
2015-09-10,-1.2048
2015-09-11,-1.9512
2015-09-14,-2.2388
2015-09-15,2.2901
2015-09-16,-1.2438
2015-09-17,8.0605
2015-09-18,-2.5641
2015-09-21,0.2392
2015-09-22,1.6705999999999999
2015-09-23,-3.9906
2015-09-24,16.6259
2015-09-25,15.5136
2015-09-28,-6.5336
2015-09-29,6.7961
2015-09-30,0.3636
2015-10-01,-1.4493
2015-10-02,15.9926
2015-10-05,5.2298
2015-10-06,0.3012
2015-10-07,-8.5586
2015-10-08,-0.821
2015-10-09,-2.8146
2015-10-12,-11.0733
2015-10-13,1.9157
2015-10-14,-3.1955
2015-10-15,2.7184
2015-10-16,5.482
2015-10-19,6.0932
2015-10-20,2.3649
2015-10-21,-4.7855
2015-10-22,-1.9064
2015-10-23,-1.4134
2015-10-26,-1.4337
2015-10-27,-3.6364
2015-10-28,2.2641999999999998
2015-10-29,4.2435
2015-10-30,-5.8407
2015-11-02,7.7068
2015-11-03,2.9668
2015-11-04,-2.7119
2015-11-05,-1.9163999999999999
2015-11-06,-3.5524
2015-11-09,-0.7366
2015-11-10,-4.6382
2015-11-11,48.0545
2015-11-12,-4.5992
2015-11-13,-1.2397
2015-11-16,5.8577
2015-11-17,-3.1621
2015-11-18,2.0408
2015-11-19,5.2
2015-11-20,2.9151
2015-11-23,7.0197
2015-11-24,13.9241
2015-11-25,3.0303
2015-11-27,2.0588
2015-11-30,-3.7464
2015-12-01,-1.5968
2015-12-02,-6.1866
2015-12-03,-7.8919
2015-12-04,-4.2254
2015-12-07,-3.5539
2015-12-08,4.5743
2015-12-09,0.486
2015-12-10,-1.2092
2015-12-11,-3.06
2015-12-14,2.6515
2015-12-15,-0.492
2015-12-16,0.4944
2015-12-17,-0.615
2015-12-18,-0.1238
2015-12-21,3.3457
2015-12-22,-2.6379
2015-12-23,11.9458
2015-12-24,-1.3201
2015-12-28,-2.4526
2015-12-29,1.9428999999999998
2015-12-30,-1.3453
2015-12-31,3.5227
2016-01-04,2.5247
2016-01-05,0.0
2016-01-06,-4.3897
2016-01-07,-7.0549
2016-01-08,-3.012
2016-01-11,5.8385
2016-01-12,0.3521
2016-01-13,-2.1053
2016-01-14,0.0
2016-01-15,1.5532
2016-01-19,-3.6471
2016-01-20,-0.7326
2016-01-21,0.246
2016-01-22,1.8405
2016-01-25,29.5181
2016-01-26,1.8605
2016-01-27,-5.4795
2016-01-28,-3.285
2016-01-29,1.3986
2016-02-01,0.7882
2016-02-02,4.3011
2016-02-03,-0.4686
2016-02-04,-2.6365
2016-02-05,-2.0309
2016-02-08,-5.5281
2016-02-09,-0.8359
2016-02-10,1.8967
2016-02-11,1.8614000000000002
2016-02-12,4.467
2016-02-16,5.0534
2016-02-17,-1.7576
2016-02-18,1.0358
2016-02-19,0.6524
2016-02-22,8.7963
2016-02-23,-1.2766
2016-02-24,4.9138
2016-02-25,2.9581
2016-02-26,0.7981
2016-02-29,0.7918
2016-03-01,-2.6709
2016-03-02,3.9548
2016-03-03,4.0373
2016-03-04,-4.5522
2016-03-07,5.9421
2016-03-08,-1.845
2016-03-09,4.1353
2016-03-10,-1.2995999999999999
2016-03-11,-7.7542
2016-03-14,-0.1586
2016-03-15,-15.4091
2016-03-16,-9.3897
2016-03-17,15.1295
2016-03-18,-4.0504
2016-03-21,0.3752
2016-03-22,-2.0561
2016-03-23,0.4771
2016-03-24,-1.1396
2016-03-28,-2.7858
2016-03-29,-0.1976
2016-03-30,-1.0891
2016-03-31,-2.2022
2016-04-01,-6.4483
2016-04-04,-0.9847
2016-04-05,-5.8564
2016-04-06,0.2347
2016-04-07,-4.6838
2016-04-08,32.6781
2016-04-11,-11.3889
2016-04-12,0.1045
2016-04-13,-3.8622
2016-04-14,1.7372
2016-04-15,-1.4941
2016-04-18,1.0834
2016-04-19,-0.9646
2016-04-20,-2.0563
2016-04-21,4.3094
2016-04-22,5.0847
2016-04-25,-6.6532
2016-04-26,-16.6307
2016-04-27,-1.4249
2016-04-28,-9.8555
2016-04-29,5.6851
2016-05-02,-4.6897
2016-05-03,-1.5918999999999999
2016-05-04,0.5882
2016-05-05,-0.4386
2016-05-06,-0.1468
2016-05-09,-1.0294
2016-05-10,4.4577
2016-05-11,0.0
2016-05-12,-3.8407
2016-05-13,-2.8106999999999998
2016-05-16,2.5875
2016-05-17,-0.4451
2016-05-18,-1.1923
2016-05-19,0.1508
2016-05-20,1.3554
2016-05-23,-1.0401
2016-05-24,7.3574
2016-05-25,4.6154
2016-05-26,5.0802
2016-05-27,-5.4707
2016-05-31,-4.8452
2016-06-01,3.9604
2016-06-02,-2.7211
2016-06-03,3.4965
2016-06-06,2.5676
2016-06-07,0.7905
2016-06-08,-3.268
2016-06-09,1.3514
2016-06-10,-2.2667
2016-06-13,-2.3192
2016-06-14,-1.3966
2016-06-15,-0.4249
2016-06-16,0.7112
2016-06-17,-4.2373
2016-06-20,4.8673
2016-06-21,0.2813
2016-06-22,1.2623
2016-06-23,-0.554
2016-06-24,-1.3928
2016-06-27,1.5537
2016-06-28,5.4242
2016-06-29,-0.2639
2016-06-30,-2.1164
2016-07-01,2.973
2016-07-05,-0.7874
2016-07-06,0.7937
2016-07-07,-0.1312
2016-07-08,-1.9710999999999999
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,1.4745
2016-07-14,0.1321
2016-07-15,-1.3193
2016-07-18,0.9358
2016-07-19,-0.1325
2016-07-20,-1.7241
2016-07-21,0.9447
2016-07-22,2.9412000000000003
2016-07-25,-1.2987
2016-07-26,-4.8684
2016-07-27,-1.9364
2016-07-28,-4.5134
2016-07-29,5.0222
2016-08-01,9.1421
2016-08-02,6.1856
2016-08-03,-0.9709
2016-08-04,5.7598
2016-08-05,-0.2317
2016-08-08,0.3484
2016-08-09,3.0093
2016-08-10,-8.8764
2016-08-11,2.2195
2016-08-12,1.4475
2016-08-15,-2.497
2016-08-16,-1.5854
2016-08-17,-2.8501
2016-08-18,0.8929
2016-08-19,-0.6321
2016-08-22,-3.8167999999999997
2016-08-23,-1.3228
2016-08-24,-1.0724
2016-08-25,-2.168
2016-08-26,2.4931
2016-08-29,-0.1351
2016-08-30,0.9472
2016-08-31,0.134
2016-09-01,-1.6064
2016-09-02,1.4966
2016-09-06,-0.5362
2016-09-07,-0.2695
2016-09-08,3.3784
2016-09-09,-5.8824
2016-09-12,3.1944
2016-09-13,-3.3647
2016-09-14,-1.1142
2016-09-15,2.8169
2016-09-16,-0.8219
2016-09-19,-1.6575
2016-09-20,-0.4213
2016-09-21,9.591
2016-09-22,0.2574
2016-09-23,-0.2567
2016-09-26,2.4453
2016-09-27,-1.1307
2016-09-28,5.845
2016-09-29,-1.0804
2016-09-30,0.7282
2016-10-03,-0.8434
2016-10-04,1.2151
2016-10-05,2.521
2016-10-06,-3.9813
2016-10-07,0.8537
2016-10-10,0.0
2016-10-11,-1.8138
2016-10-12,2.0936
2016-10-13,-2.1713
2016-10-14,0.9864
2016-10-17,-0.1221
2016-10-18,2.934
2016-10-19,0.5938
2016-10-20,-4.9587
2016-10-21,-0.3727
2016-10-24,-0.4988
2016-10-25,0.2506
2016-10-26,0.0
2016-10-27,-3.125
2016-10-28,1.9355
2016-10-31,-0.7595
2016-11-01,-2.9337
2016-11-02,-0.657
2016-11-03,-0.6614
2016-11-04,-0.2663
2016-11-07,-0.1335
2016-11-08,-1.3369
2016-11-09,2.71
2016-11-10,0.1319
2016-11-11,1.4493
2016-11-14,4.026
2016-11-15,2.7466
2016-11-16,-2.7946999999999997
2016-11-17,-6.0
2016-11-18,4.6543
2016-11-21,-1.7789000000000001
2016-11-22,0.7762
2016-11-23,0.5135
2016-11-25,-0.1277
2016-11-28,2.046
2016-11-29,-0.2506
2016-11-30,-7.6633
2016-12-01,-11.7007
2016-12-02,3.8521
2016-12-05,-2.5223
2016-12-06,2.2831
2016-12-07,-2.5298
2016-12-08,1.5267
2016-12-09,0.0
2016-12-12,-3.1579
2016-12-13,1.2422
2016-12-14,-2.9141
2016-12-15,-1.4218
2016-12-16,3.5256
2016-12-19,-2.322
2016-12-20,-0.1585
2016-12-21,-2.0635
2016-12-22,1.4586999999999999
2016-12-23,2.0767
2016-12-27,-1.252
2016-12-28,-6.8146
2016-12-29,2.3810000000000002
2016-12-30,2.1595
2017-01-03,-2.6016
2017-01-04,-0.5008
2017-01-05,1.6779
2017-01-06,-2.1452
2017-01-09,-0.6745
2017-01-10,-4.4143
2017-01-11,-1.421
2017-01-12,1.6216
2017-01-13,-0.3546
2017-01-17,5.1601
2017-01-18,-0.846
2017-01-19,-2.0478
2017-01-20,1.7422
2017-01-23,-2.226
2017-01-24,0.7005
2017-01-25,6.087
2017-01-26,-3.9344
2017-01-27,2.3891
2017-01-30,-0.3333
2017-01-31,-3.01
2017-02-01,1.8965999999999998
2017-02-02,5.9222
2017-02-03,-3.5144
2017-02-06,1.3245
2017-02-07,-2.6144
2017-02-08,2.8523
2017-02-09,0.8157
2017-02-10,-1.4563
2017-02-13,-8.046
2017-02-14,3.9286
2017-02-15,-2.9210000000000003
2017-02-16,-0.885
2017-02-17,-0.8929
2017-02-21,0.0
2017-02-22,-0.9009
2017-02-23,-1.6364
2017-02-24,0.9242
2017-02-27,-1.2821
2017-02-28,0.7421
2017-03-01,-1.4733
2017-03-02,-2.243
