ticker,AQFH US Equity
2013-12-27,-0.6667
2013-12-31,1.2081
2014-01-07,0.0
2014-01-15,0.0
2014-01-16,2.7851
2014-01-22,-2.5806
2014-01-23,-1.3245
2014-01-24,2.0134
2014-01-27,0.0
2014-01-28,1.9737
2014-01-30,0.0
2014-02-04,-3.2258
2014-02-07,0.6667
2014-02-10,2.649
2014-02-12,-1.9355
2014-02-13,1.9737
2014-02-14,0.0
2014-02-21,0.0
2014-03-03,1.9355
2014-03-05,1.3924
2014-03-06,1.2484
2014-03-07,0.4932
2014-03-11,2.454
2014-03-13,-1.1976
2014-03-17,4.2424
2014-03-18,-0.5814
2014-03-21,0.0
2014-04-02,0.5848
2014-04-07,0.0
2014-04-16,0.0
2014-04-17,-2.3256
2014-04-29,6.5476
2014-04-30,-0.5587
2014-05-02,-1.6854
2014-05-05,-1.7143000000000002
2014-05-12,4.5349
2014-05-15,0.1112
2014-05-19,0.0
2014-05-27,-0.1111
2014-06-02,0.1112
2014-06-03,-4.4444
2014-06-06,1.7442
2014-06-09,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-17,0.0
2014-06-18,2.7429
2014-06-19,0.1112
2014-06-25,-3.8889
2014-07-08,-2.8902
2014-07-09,2.3810000000000002
2014-07-10,0.0
2014-07-14,-5.814
2014-07-17,5.9259
2014-07-21,0.0
2014-07-24,-0.1166
2014-07-25,-1.9837
2014-07-28,0.0
2014-07-30,0.0
2014-08-01,2.7381
2014-08-04,-2.6651
2014-08-05,0.0
2014-08-11,0.0
2014-08-13,1.1905000000000001
2014-08-14,-0.0588
2014-08-19,0.6474
2014-08-22,0.5848
2014-08-25,-1.1628
2014-08-26,0.0
2014-09-05,0.0
2014-09-10,0.5882
2014-09-12,0.5848
2014-09-16,-0.3488
2014-09-19,0.9335
2014-09-24,-0.9249
2014-10-01,0.0
2014-10-03,0.3501
2014-10-06,0.5814
2014-10-10,-0.9249
2014-10-13,0.3501
2014-10-16,-0.3488
2014-10-20,0.3501
2014-10-24,0.5814
2014-10-28,-0.4624
2014-10-29,0.4646
2014-10-30,-0.9249
2014-11-03,0.3501
2014-11-06,-0.3488
2014-11-07,0.3501
2014-11-10,-0.3488
2014-11-13,0.3501
2014-11-19,0.5814
2014-11-20,-0.9249
2014-11-21,0.0
2014-11-24,0.8168
2014-12-01,0.2345
2014-12-02,-1.7544
2014-12-03,1.1905000000000001
2014-12-05,0.0
2014-12-10,-0.5882
2014-12-11,-0.1183
2014-12-16,-0.4739
2014-12-17,0.0
2014-12-18,-0.5952
2014-12-19,0.5988
2014-12-24,-0.0015
2014-12-26,0.0015
2014-12-31,-0.9524
2015-01-06,0.0
2015-01-07,-0.7212
2015-01-08,0.0
2015-01-09,1.0896
2015-01-27,0.0
2015-01-28,-0.5988
2015-01-29,0.6024
2015-01-30,-1.1976
2015-02-02,1.2121
2015-02-05,-0.1198
2015-02-11,0.1199
2015-02-12,-0.3593
2015-02-13,-0.8413
2015-02-17,0.8485
2015-02-18,-0.7212
2015-02-19,0.7264
2015-02-24,0.3606
2015-02-25,0.479
2015-02-27,-1.0727
2015-03-02,1.0843
2015-03-09,-0.4768
2015-03-10,0.0
2015-03-11,0.0
2015-03-17,0.0
2015-03-18,-0.5988
2015-03-20,-1.2048
2015-03-23,1.8293
2015-03-25,0.0
2015-03-31,-0.1198
2015-04-06,0.1199
2015-04-09,-0.1198
2015-04-10,0.0
2015-04-15,0.0
2015-04-21,-0.7194
2015-04-28,-0.2415
2015-04-29,-0.1211
2015-05-04,-1.2121
2015-05-05,-1.227
2015-05-06,0.6211
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,1.8519
2015-05-15,-1.2121
2015-05-21,1.227
2015-05-27,-1.2121
2015-05-28,0.0
2015-06-05,0.0
2015-06-10,0.6135
2015-06-11,0.0
2015-07-01,-1.8293
2015-07-10,1.2422
2015-07-13,-1.227
2015-07-16,0.0
2015-07-21,1.2422
2015-07-24,1.8405
2015-07-27,0.4819
2015-07-29,-1.0791
2015-07-30,-0.8485
2015-07-31,-0.1222
2015-08-03,0.9792
2015-08-04,0.0
2015-08-11,-0.8485
2015-08-13,0.8557
2015-08-14,0.0
2015-08-20,-0.9697
2015-09-01,0.1224
2015-09-02,0.2445
2015-09-03,0.0
2015-09-08,0.4878
2015-09-14,-0.4854
2015-09-15,1.8293
2015-09-18,-0.1722
2015-09-23,0.5324
2015-09-30,-0.4773
2015-10-02,0.3597
2015-10-05,-1.4337
2015-10-07,0.6061
2015-10-08,0.6024
2015-10-09,0.0374
2015-10-13,1.1597
2015-10-15,-1.1834
2015-10-23,1.1976
2015-11-03,-1.1834
2015-11-10,1.0778
2015-11-11,0.0
2015-11-13,0.7109
2015-11-17,0.0
2015-11-18,-1.1764999999999999
2015-11-20,1.7856999999999998
2015-11-23,0.5848
2015-12-08,-1.533
2015-12-11,0.0
2015-12-14,1.1976
2015-12-23,0.5917
2015-12-30,-0.5882
2015-12-31,0.0
2016-01-04,1.1834
2016-01-05,0.5848
2016-01-06,-1.1628
2016-01-07,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,-0.5882
2016-01-22,0.5917
2016-01-26,-0.5882
2016-01-29,9.4675
2016-02-01,8.1081
2016-02-05,0.0
2016-02-08,1.4
2016-02-09,21.8935
2016-02-10,-1.5534
2016-02-12,-1.3807
2016-03-01,-15.0
2016-03-03,7.0588
2016-03-04,0.0
2016-03-07,-1.0989
2016-03-08,-1.1111
2016-03-09,-0.5618
2016-03-10,0.0
2016-03-11,0.565
2016-03-14,1.1236
2016-03-15,0.0
2016-03-17,3.8889
2016-03-21,0.0
2016-03-30,1.6042999999999998
2016-04-01,1.5789
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,-1.0363
2016-04-11,-0.1047
2016-04-12,0.1048
2016-04-28,0.0
2016-05-02,-5.7592
2016-05-03,-7.1111
2016-05-05,2.8708
2016-05-06,-0.0116
2016-05-16,-3.4771
2016-05-17,2.1687
2016-05-18,0.2358
2016-05-25,0.0
2016-05-26,-1.7529
2016-05-31,0.0
2016-06-01,0.5868
2016-06-02,-0.5952
2016-06-03,1.7964
2016-06-06,-1.1764999999999999
2016-06-07,-0.5833
2016-06-09,-0.012
2016-06-13,-0.5988
2016-06-14,-0.7229
2016-06-15,-0.4854
2016-06-17,-0.6098
2016-06-20,0.0
2016-06-21,0.0
2016-06-23,2.454
2016-06-27,-0.5988
2016-06-28,-3.6145
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,1.25
2016-07-19,2.4691
2016-07-20,2.4096
2016-07-21,1.7647
2016-07-22,-1.7341
2016-07-26,0.0
2016-07-28,0.5882
2016-07-29,0.5848
2016-08-01,0.5814
2016-08-02,0.0
2016-08-03,-0.1156
2016-08-08,-1.6204
2016-08-10,0.0
2016-08-12,1.7647
2016-08-15,0.0
2016-08-17,0.0
2016-08-18,1.1561
2016-08-19,0.0
2016-08-23,-1.7143000000000002
2016-08-29,1.7442
2016-09-14,-1.7143000000000002
2016-09-19,-1.1628
2016-09-20,0.0
2016-09-23,1.7647
2016-09-30,-4.6243
2016-10-10,0.1212
2016-10-11,-0.7264
2016-10-12,-0.6098
2016-10-14,0.0
2016-10-18,0.0
2016-10-28,1.227
2016-11-02,-1.0788
2016-11-10,2.3159
2016-11-14,0.5988
2016-11-18,0.5952
2016-11-21,9.4675
2016-11-22,-2.7027
2016-11-28,2.2222
2016-12-02,-8.0435
2016-12-07,1.137
2016-12-08,8.8757
2016-12-09,0.0
2016-12-20,-1.087
2016-12-22,0.0
2016-12-23,0.0
2017-01-03,-1.0989
2017-01-04,1.1111
2017-01-05,-2.7473
2017-01-09,3.9548
2017-01-10,-0.2174
2017-01-11,0.7625
2017-01-19,-1.6216
2017-01-24,0.0
2017-01-25,1.6484
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-0.1243
2017-01-31,-2.5816
2017-02-01,2.2111
2017-02-02,0.0109
2017-02-03,0.3261
2017-02-07,0.2167
2017-02-08,1.0811
2017-02-09,-0.5348
2017-02-13,0.5376
2017-02-21,-0.5348
2017-02-24,0.5376
2017-02-27,-1.0695000000000001
2017-03-09,0.0
2017-03-13,1.0811
2017-03-14,0.5348
2017-03-21,-4.2553
2017-03-22,0.5556
2017-03-28,-0.1105
2017-03-29,0.6637
2017-03-31,0.5495
2017-04-03,0.5464
2017-04-05,2.1739
2017-04-07,0.0
2017-04-13,-0.5319
2017-04-20,-0.8556
2017-04-24,0.6149
2017-04-28,-0.2895
2017-05-03,0.0
2017-05-04,1.0753
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.8511
2017-05-15,0.211
2017-05-17,-1.0526
2017-05-19,0.0
2017-05-22,1.0638
2017-05-26,0.0
2017-05-30,0.0
2017-06-07,0.5263
2017-06-16,0.5236
2017-06-19,0.0
2017-06-22,2.0833
2017-06-23,7.1429
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-05,-4.7619
2017-07-07,-4.0
2017-07-12,0.0
2017-07-13,4.1667
2017-07-20,2.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-27,0.0
2017-07-28,-0.4902
2017-08-01,-0.4926
2017-08-02,0.0
2017-08-04,0.0
2017-08-07,-4.4554
2017-08-08,1.5544
2017-08-09,2.0408
2017-08-10,-1.0
2017-08-11,0.5051
2017-08-14,-1.5074999999999998
2017-08-17,1.2245
2017-08-22,-1.5121
2017-08-23,0.0
2017-08-24,2.3541
2017-08-28,-0.5
2017-09-01,0.5025
2017-09-05,0.0
2017-09-06,0.0
2017-09-12,0.1
2017-09-15,0.0
2017-09-18,0.0999
2017-09-19,0.2994
2017-09-26,0.995
2017-09-27,0.0
2017-09-29,0.197
2017-10-02,0.0983
2017-10-04,0.1965
2017-10-05,-0.1961
2017-10-06,0.1965
2017-10-12,2.9412000000000003
2017-10-13,-0.4762
2017-10-19,2.3445
2017-10-20,0.5143
2017-10-23,1.3953
2017-10-24,0.4587
2017-10-25,0.0913
2017-10-27,0.365
2017-10-30,0.0
2017-10-31,0.4545
2017-11-01,0.0
2017-11-03,0.4525
2017-11-06,0.0
2017-11-08,1.3514
2017-11-09,0.0
2017-11-13,0.4444
2017-11-14,0.885
2017-11-15,0.0
2017-11-16,1.3158
2017-11-17,-0.4329
2017-11-24,0.0
2017-11-28,0.8696
2017-11-29,0.431
2017-12-01,0.4292
2017-12-05,0.0
2017-12-06,0.4274
2017-12-07,3.4894
2017-12-13,-2.9046
2017-12-14,0.8547
2017-12-18,0.1695
2017-12-20,1.0998
2017-12-21,0.4184
2018-01-02,3.3333
2018-01-04,0.0
2018-01-08,0.8065
2018-01-10,-0.008
2018-01-11,0.008
2018-01-12,-0.8
2018-01-17,-2.4596999999999998
2018-01-18,3.3485
2018-01-19,0.0
2018-01-22,9.2
2018-01-23,8.0586
2018-01-24,1.6949
2018-01-26,-1.4
2018-01-29,-0.9466
2018-01-30,-1.3652
2018-01-31,1.7301
2018-02-01,0.3401
2018-02-02,-1.0169
2018-02-05,-1.3699
2018-02-06,0.6944
2018-02-07,0.0
2018-02-08,7.5862
2018-02-09,3.8462
2018-02-12,-5.9259
2018-02-13,-1.4961
2018-02-14,-1.9984
2018-02-15,0.0816
2018-02-16,1.8745
2018-02-20,-1.6
2018-02-21,0.4065
2018-02-23,-0.8097
2018-02-26,0.4082
2018-02-28,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-08,-4.4715
2018-03-09,3.8298
2018-03-13,1.6393
2018-03-15,-1.2097
2018-03-16,-4.0816
2018-03-19,-0.0085
2018-03-20,-0.4171
2018-03-22,0.4274
2018-03-26,0.0
2018-03-27,-0.8511
2018-03-28,0.8584
2018-04-02,0.0
2018-04-03,-0.4255
2018-04-04,0.0
2018-04-05,-0.8547
2018-04-06,0.431
2018-04-09,0.4292
2018-04-10,0.4274
2018-04-11,-0.766
2018-04-12,0.7033
2018-04-13,-0.3577
2018-04-16,0.0855
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.1708
2018-04-23,0.1108
2018-04-24,0.4854
2018-04-25,-0.4237
2018-04-26,-0.4255
2018-04-30,0.1709
2018-05-01,1.9625
2018-05-02,-1.6736
2018-05-03,0.4255
2018-05-04,0.8475
2018-05-07,-0.8319
2018-05-09,-0.0085
2018-05-10,-0.2542
2018-05-14,0.2549
2018-05-15,0.8475
2018-05-17,0.4202
2018-05-22,0.3347
2018-05-23,-0.3336
2018-05-24,0.0
2018-05-29,0.251
2018-05-30,0.1669
2018-05-31,-0.4167
2018-06-04,0.0
2018-06-08,0.0
2018-06-12,0.0
2018-06-15,0.3347
2018-06-20,0.0834
2018-06-21,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,1.2083
2018-07-02,0.7822
2018-07-03,0.4902
2018-07-05,-0.4065
2018-07-10,6.1224
2018-07-11,15.0
2018-07-12,-6.3545
2018-07-16,-7.1429
2018-07-19,0.0
2018-07-23,-0.0769
2018-07-27,-5.2348
2018-07-30,1.9496
2018-07-31,-0.3984
2018-08-02,-0.4
2018-08-03,0.3213
2018-08-06,-0.6405
2018-08-07,0.6124
2018-08-10,-0.6087
2018-08-13,0.3223
2018-08-14,-0.0361
2018-08-15,0.0362
2018-08-16,-0.3213
2018-08-17,0.6366
2018-08-20,0.008
2018-08-22,0.0801
2018-08-24,-0.4
2018-08-27,0.0
2018-08-30,0.1606
2018-09-04,0.0
2018-09-10,0.2406
2018-09-13,0.0
2018-09-17,0.4
2018-09-18,0.0
2018-09-24,0.0
2018-09-27,-0.3984
2018-10-03,0.16
2018-10-05,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-22,-0.1597
2018-10-23,-0.16
2018-10-24,0.3205
2018-10-29,-0.1597
2018-10-31,0.4
2018-11-01,1.5936
2018-11-05,-1.9763
2018-11-06,0.9677
2018-11-08,-0.3994
2018-11-09,-0.1604
2018-11-12,0.008
2018-11-13,1.1164
2018-11-15,-0.3177
2018-11-16,-0.7968
2018-11-19,0.1606
2018-11-26,0.2406
2018-11-27,-0.16
2018-11-28,-0.2404
2018-11-30,0.3213
2018-12-03,0.0
2018-12-04,-0.3203
2018-12-07,0.0803
2018-12-10,-0.0803
2018-12-12,-3.2129
2018-12-13,0.0
2018-12-17,0.166
2018-12-20,-0.58
2018-12-21,-4.1667
2018-12-31,-0.6957
2019-01-08,0.7005
2019-01-11,0.0
2019-01-14,-0.3478
2019-01-15,-0.0873
2019-01-17,-2.1834
2019-01-18,1.7856999999999998
2019-01-22,-1.3158
2019-01-25,1.3333
2019-01-28,0.0877
2019-01-31,-0.4382
2019-02-01,2.993
2019-02-04,-1.1966
2019-02-05,0.0
2019-02-07,0.0
2019-02-11,0.346
2019-02-12,0.0
2019-02-13,-0.8621
2019-02-19,-0.3478
2019-02-20,0.349
2019-02-25,-0.3478
2019-02-28,0.0
2019-03-01,0.0
2019-03-05,0.0873
2019-03-07,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-22,-0.4359
2019-03-26,-0.1751
2019-03-27,0.4386
2019-03-28,0.0
2019-03-29,-0.3493
2019-04-02,-0.5259
2019-04-05,0.4405
2019-04-08,0.0
2019-04-11,0.0877
2019-04-12,0.0
2019-04-17,0.0876
2019-04-22,0.2627
2019-04-24,0.4367
2019-04-25,-0.6957
2019-04-26,-0.8757
2019-05-01,-0.4417
2019-05-02,-0.6211
2019-05-06,-0.8929
2019-05-07,0.0
2019-05-09,-0.2703
2019-05-10,0.4517
2019-05-13,-0.8993
2019-05-14,-0.1815
2019-05-15,0.0
2019-05-16,-0.4545
2019-05-22,-0.4566
2019-05-23,0.4587
2019-05-24,-1.7351999999999999
2019-05-28,0.3717
2019-05-29,1.2963
2019-05-30,-0.3656
2019-05-31,-0.9174
2019-06-03,0.9259
2019-06-04,0.4587
2019-06-05,-0.4566
2019-06-06,0.0
2019-06-18,0.0
2019-06-19,0.0009
2019-06-21,-0.0009
2019-06-28,-0.4587
2019-07-01,0.0
2019-07-02,0.0922
2019-07-03,0.0
2019-07-09,0.3683
2019-07-11,0.4587
2019-07-12,-0.8219
2019-07-15,1.0129
2019-07-16,-0.9116
2019-07-17,0.0929
2019-07-18,0.1829
2019-07-19,0.7339
2019-07-23,0.3643
2019-07-24,-0.1815
2019-07-25,0.8636
2019-07-26,0.0451
2019-07-29,0.4505
2019-07-30,-0.4484
2019-07-31,0.1802
2019-08-01,0.0
2019-08-05,-0.8993
2019-08-07,0.2722
2019-08-12,-0.2715
2019-08-14,-0.4537
2019-08-19,2.0966
2019-08-20,0.0
2019-08-22,0.8929
2019-08-23,-2.1239
2019-08-27,-0.3617
2019-08-28,0.0
2019-08-29,0.726
2019-09-03,-0.9009
2019-09-05,-0.3636
2019-09-06,-0.3695
2019-09-09,0.0046
2019-09-11,0.2747
2019-09-13,-0.3644
2019-09-17,0.824
2019-09-25,-0.3636
2019-10-03,0.0912
2019-10-07,-0.4558
2019-10-14,0.0916
2019-10-15,-0.1821
2019-10-16,0.0449
2019-10-21,0.1374
2019-10-23,-0.0915
2019-10-25,0.3663
2019-10-28,0.0
2019-10-29,0.0912
2019-10-30,0.0
2019-11-04,3.5911999999999997
2019-11-05,-2.5778
2019-11-07,0.365
2019-11-11,0.4545
2019-11-21,1.3575
2019-11-22,-0.8929
2019-11-25,0.4505
2019-11-26,0.8969
2019-12-04,0.0
2019-12-06,0.4444
2019-12-17,0.4425
2019-12-18,0.8811
2019-12-19,0.4367
2019-12-23,0.8696
2019-12-27,0.0
2019-12-30,0.0
2020-01-06,1.2931
2020-01-09,-0.8511
2020-01-10,0.0
2020-01-13,-0.0858
2020-01-14,0.5155
2020-01-21,2.5214
2020-01-22,-0.792
2020-01-24,0.8403
2020-01-28,-0.8333
2020-01-29,0.4202
2020-01-30,0.4184
2020-02-04,0.8333
2020-02-07,-0.8256
2020-02-13,1.2492
2020-02-18,-1.2346
2020-02-20,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.4167
2020-03-09,-0.8299
2020-03-10,0.4184
2020-03-12,-4.1667
2020-03-13,0.0
2020-03-16,-3.9130000000000003
2020-03-17,-0.4525
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,-6.8182
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,-2.439
2020-04-14,2.0
2020-04-15,-1.9607999999999999
2020-04-16,-0.5
2020-04-17,0.0
2020-04-20,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-28,-1.3568
2020-04-29,0.0509
2020-04-30,-0.2037
2020-05-01,0.0
2020-05-05,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-15,0.0
2020-05-19,1.5306
2020-05-20,-1.5074999999999998
2020-05-21,0.0
2020-05-28,1.4285999999999999
2020-06-03,-0.9054
2020-06-05,1.0152
2020-06-10,-0.5025
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-22,0.101
2020-06-24,-0.1009
2020-06-29,-0.404
2020-07-01,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-09,-0.1014
2020-07-16,0.1015
