ticker,MICT US Equity
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,-0.4425
2013-07-10,0.0
2013-07-11,-0.875
2013-07-12,-0.6866
2013-07-15,1.1258
2013-07-16,2.6814
2013-07-17,-1.3043
2013-07-18,-0.4405
2013-07-22,0.6637
2013-07-23,7.9121
2013-07-24,6.9246
2013-07-25,2.6667
2013-07-26,-4.2648
2013-07-29,1.7417
2013-07-30,-1.9048
2013-07-31,1.7476
2013-08-01,0.3817
2013-08-02,-0.1901
2013-08-05,-1.7143000000000002
2013-08-06,1.7442
2013-08-07,-1.7143000000000002
2013-08-08,-0.1938
2013-08-09,2.9126
2013-08-12,-0.9434
2013-08-13,1.9048
2013-08-14,-1.8692
2013-08-15,-0.9524
2013-08-16,-2.5023999999999997
2013-08-19,1.7703
2013-08-20,-5.6133
2013-08-21,3.0801
2013-08-23,-0.1992
2013-08-26,0.7984
2013-08-27,-2.5743
2013-08-28,5.6707
2013-08-29,3.8661
2013-08-30,1.4815
2013-09-03,1.2774
2013-09-04,-6.1441
2013-09-05,0.7871
2013-09-06,1.9119000000000002
2013-09-09,3.5441000000000003
2013-09-10,-1.2635
2013-09-11,-4.3876
2013-09-12,0.0
2013-09-13,-2.4857
2013-09-16,0.6078
2013-09-17,2.3192
2013-09-18,2.2833
2013-09-19,0.1886
2013-09-20,-5.0186
2013-09-23,2.544
2013-09-24,2.8626
2013-09-25,-2.5788
2013-09-26,2.2662
2013-09-27,-6.1453
2013-09-30,6.9444
2013-10-01,-4.6382
2013-10-02,1.751
2013-10-03,-1.1472
2013-10-04,-1.1605
2013-10-07,-3.7182
2013-10-08,-2.439
2013-10-09,0.0
2013-10-10,2.9167
2013-10-15,0.8072
2013-10-16,0.3502
2013-10-17,-0.3464
2013-10-18,-3.4137
2013-10-21,3.9501
2013-10-22,-0.2
2013-10-23,0.1979
2013-10-24,-1.9975
2013-10-25,2.0383
2013-10-28,-0.9975
2013-10-29,1.0101
2013-10-30,-0.8
2013-10-31,-0.4032
2013-11-01,-1.6194
2013-11-04,-5.3472
2013-11-05,0.9864
2013-11-06,2.0342
2013-11-07,-2.9536
2013-11-08,-6.5217
2013-11-11,-2.093
2013-11-12,-0.9501
2013-11-13,0.2398
2013-11-14,1.4324
2013-11-15,-4.4783
2013-11-18,1.2346
2013-11-19,1.2195
2013-11-20,-3.1084
2013-11-21,9.0525
2013-11-22,-1.0291
2013-11-25,-7.8314
2013-11-26,0.0031
2013-11-27,7.9919
2013-11-29,-6.9404
2013-12-02,1.7412999999999998
2013-12-03,-3.423
2013-12-04,7.5949
2013-12-05,9.4118
2013-12-06,2.129
2013-12-09,1.9162
2013-12-10,4.5455
2013-12-11,-6.3241
2013-12-12,4.0084
2013-12-13,-3.4483
2013-12-16,1.8908
2013-12-17,-2.0619
2013-12-18,1.2658
2013-12-19,2.7
2013-12-20,-2.6316
2013-12-23,4.9896
2013-12-24,0.0
2013-12-26,-1.1881
2013-12-27,-1.002
2013-12-30,2.2267
2013-12-31,0.9901
2014-01-02,1.7157
2014-01-03,-1.3012000000000001
2014-01-06,-2.1484
2014-01-07,1.7989000000000002
2014-01-08,-0.0025
2014-01-09,3.5294
2014-01-10,3.0303
2014-01-13,-2.0404
2014-01-14,3.0024
2014-01-15,-1.7125
2014-01-16,-1.9462000000000002
2014-01-17,-4.1588
2014-01-21,2.9586
2014-01-22,0.1916
2014-01-23,1.5295999999999998
2014-01-24,-1.8832
2014-01-27,6.334
2014-01-28,-1.3662
2014-01-29,-3.19
2014-01-30,-3.4026
2014-01-31,-1.7612999999999999
2014-02-03,-2.1912
2014-02-04,-2.0367
2014-02-05,2.908
2014-02-06,1.0127
2014-02-07,0.0
2014-02-10,3.0
2014-02-11,-1.9417
2014-02-12,2.0668
2014-02-13,-0.0849
2014-02-14,-3.8834999999999997
2014-02-18,4.303
2014-02-19,-0.2542
2014-02-20,0.0024
2014-02-21,1.3592
2014-02-24,4.4061
2014-02-25,0.9151
2014-02-26,5.4569
2014-02-27,-3.4483
2014-02-28,-4.4643
2014-03-03,-0.1869
2014-03-04,-1.4045
2014-03-05,0.3538
2014-03-06,-1.5827
2014-03-07,0.9615
2014-03-10,4.7619
2014-03-11,0.5455
2014-03-12,2.3508
2014-03-13,-5.6537
2014-03-14,2.809
2014-03-17,2.9144
2014-03-18,-1.0796000000000001
2014-03-19,-4.9919
2014-03-20,-2.6365
2014-03-21,-1.7408000000000001
2014-03-24,-3.3268
2014-03-25,0.5905
2014-03-26,-2.629
2014-03-27,-0.8342
2014-03-28,0.2096
2014-03-31,0.8342
2014-04-01,-4.7693
2014-04-02,2.3938
2014-04-03,-2.5506
2014-04-04,-0.5459
2014-04-07,-3.4029
2014-04-08,-1.3636
2014-04-09,1.3825
2014-04-10,-1.5909
2014-04-11,0.4619
2014-04-14,2.5286999999999997
2014-04-15,-2.0207
2014-04-16,1.8336000000000001
2014-04-17,-0.2275
2014-04-21,-3.1476
2014-04-22,2.9737999999999998
2014-04-23,-2.8907
2014-04-24,-2.3256
2014-04-25,0.4762
2014-04-28,0.7079
2014-04-29,-3.056
2014-04-30,-1.6989999999999998
2014-05-01,2.2561999999999998
2014-05-02,-3.1723
2014-05-05,2.2413
2014-05-06,-2.1921
2014-05-07,0.4536
2014-05-08,0.2932
2014-05-09,-1.7327
2014-05-12,3.2746
2014-05-13,-0.2287
2014-05-14,-1.482
2014-05-15,-3.9702
2014-05-16,-1.5504
2014-05-19,2.3622
2014-05-20,0.5128
2014-05-21,0.7653
2014-05-22,-2.9367
2014-05-23,0.1598
2014-05-27,1.5592000000000001
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,-0.7692
2014-06-02,0.7752
2014-06-03,-1.2821
2014-06-04,3.3766
2014-06-05,-5.2764
2014-06-06,0.8753
2014-06-09,1.7618
2014-06-10,-0.4134
2014-06-11,1.1936
2014-06-16,1.2821
2014-06-17,6.8354
2014-06-19,-2.8436
2014-06-20,3.6585
2014-06-23,0.2632
2014-06-24,0.9108
2014-06-25,-1.3953
2014-06-26,-4.2925
2014-06-27,-0.0462
2014-06-30,4.7798
2014-07-01,4.7029
2014-07-02,-0.8961
2014-07-03,3.6281
2014-07-07,-1.5345
2014-07-08,-2.4417
2014-07-09,1.8223
2014-07-10,-4.0268
2014-07-11,0.4662
2014-07-14,1.1601
2014-07-15,-1.1468
2014-07-16,-0.2291
2014-07-17,-0.7006
2014-07-18,3.7471
2014-07-21,0.0
2014-07-22,-4.2889
2014-07-23,-0.9434
2014-07-24,0.2351
2014-07-25,-4.7478
2014-07-28,-0.2494
2014-07-29,-1.0
2014-07-30,-5.8081
2014-07-31,-5.0938
2014-08-01,-1.1299
2014-08-04,-2.8571
2014-08-05,-2.0588
2014-08-06,-0.5893
2014-08-07,-10.5841
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,-0.3378
2014-08-13,1.6907
2014-08-14,-4.6627
2014-08-15,3.1469
2014-08-18,-1.6949
2014-08-19,-2.4138
2014-08-20,0.0
2014-08-21,0.7067
2014-08-22,-0.7018
2014-08-25,1.4134
2014-08-26,-0.6925
2014-08-27,-0.0044
2014-08-28,-2.807
2014-08-29,1.083
2014-09-02,0.0
2014-09-03,-4.6429
2014-09-04,5.618
2014-09-05,9.2376
2014-09-08,10.6963
2014-09-09,8.7977
2014-09-10,-4.5822
2014-09-11,-6.4972
2014-09-12,1.2085
2014-09-15,-3.8806000000000003
2014-09-16,2.795
2014-09-17,5.7402
2014-09-18,-2.0
2014-09-19,-0.8746
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,5.5643
2014-09-25,0.3013
2014-09-26,1.9444
2014-09-29,-1.9074
2014-09-30,-4.1667
2014-10-01,1.1594
2014-10-02,2.7794
2014-10-03,-1.0489
2014-10-07,-2.7998
2014-10-08,-1.7391
2014-10-09,-0.295
2014-10-10,-3.4079
2014-10-13,-1.3726
2014-10-14,0.9317
2014-10-15,-1.4154
2014-10-16,0.8115
2014-10-17,0.3096
2014-10-20,1.5432000000000001
2014-10-21,0.9119
2014-10-23,1.9032
2014-10-24,1.9748
2014-10-28,-0.8551
2014-10-30,1.1548
2014-10-31,2.8902
2014-11-03,6.1798
2014-11-04,5.7755
2014-11-05,4.0439
2014-11-06,-4.8077
2014-11-07,-2.2727
2014-11-10,-2.7859
2014-11-11,-0.0581
2014-11-12,3.7234
2014-11-13,-1.7179
2014-11-14,-0.6001
2014-11-17,-3.6745
2014-11-18,0.2725
2014-11-19,1.3587
2014-11-20,-1.3405
2014-11-21,0.2717
2014-11-24,0.0
2014-11-25,1.0247
2014-11-26,0.8634
2014-11-28,-2.4468
2014-12-01,0.0545
2014-12-02,-0.2725
2014-12-03,1.0929
2014-12-04,-1.3514
2014-12-05,0.274
2014-12-08,-0.2732
2014-12-09,-0.8219
2014-12-10,-0.5525
2014-12-11,-0.5417
2014-12-12,1.1032
2014-12-15,0.5525
2014-12-16,-3.8462
2014-12-17,0.8571
2014-12-18,0.7826
2014-12-19,0.91
2014-12-22,-1.8837000000000002
2014-12-23,-0.6352
2014-12-24,-1.1429
2014-12-26,0.2926
2014-12-29,-0.2918
2014-12-30,1.1561
2014-12-31,1.7107
2015-01-02,1.1271
2015-01-05,-1.1111
2015-01-06,-1.1236
2015-01-07,0.2841
2015-01-08,0.0
2015-01-09,-0.2833
2015-01-12,0.1367
2015-01-14,-9.215
2015-01-16,2.5
2015-01-20,-0.9146
2015-01-21,3.0769
2015-01-22,7.1642
2015-01-23,-3.3426
2015-01-26,-0.2882
2015-01-28,-4.6098
2015-01-29,2.1057
2015-01-30,0.905
2015-02-02,0.5734
2015-02-03,5.848
2015-02-04,-4.1436
2015-02-05,-0.5764
2015-02-09,-4.058
2015-02-10,0.9705
2015-02-11,-1.2604
2015-02-12,4.8485
2015-02-17,-1.7341
2015-02-18,-7.3529
2015-02-19,12.6984
2015-02-20,-7.8873
2015-02-23,-2.1407
2015-02-24,-0.3125
2015-02-25,0.9404
2015-02-26,2.5
2015-02-27,-0.0151
2015-03-02,-1.2121
2015-03-03,-0.3067
2015-03-04,4.6154
2015-03-05,0.5882
2015-03-06,-4.6637
2015-03-09,0.2914
2015-03-10,0.0
2015-03-11,0.3058
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,-3.9634
2015-03-17,-4.127
2015-03-18,-1.9868000000000001
2015-03-19,-7.0946
2015-03-20,1.4545
2015-03-23,-2.8674
2015-03-24,3.321
2015-03-25,2.5
2015-03-26,2.7875
2015-03-27,-5.7627
2015-03-30,5.3237
2015-03-31,-3.6885
2015-04-01,1.4184
2015-04-02,-2.4476
2015-04-06,3.5842
2015-04-07,-3.4602
2015-04-08,1.1962
2015-04-09,-0.8279
2015-04-10,0.3571
2015-04-13,-1.4235
2015-04-14,2.8881
2015-04-15,0.2456
2015-04-16,-2.3451
2015-04-17,-1.0753
2015-04-23,-7.6087
2015-04-27,-5.8824
2015-04-28,-2.0833
2015-04-29,0.8511
2015-04-30,0.8439
2015-05-01,0.0
2015-05-04,35.5649
2015-05-05,4.0123
2015-05-06,1.1869
2015-05-07,3.6015
2015-05-08,-3.1933
2015-05-11,-0.8772
2015-05-12,-0.885
2015-05-13,-5.6548
2015-05-14,2.2082
2015-05-15,0.0
2015-05-18,8.0247
2015-05-19,3.2286
2015-05-20,-7.8328
2015-05-21,-3.9039
2015-05-26,-0.0723
2015-05-27,2.8869
2015-05-28,3.9514
2015-06-01,-2.924
2015-06-03,-2.4134
2015-06-04,-1.5394
2015-06-08,-0.9404
2015-06-09,2.8481
2015-06-11,-2.4615
2015-06-12,-4.1009
2015-06-15,3.9474
2015-06-16,-1.7603
2015-06-18,6.3016
2015-06-19,-9.0909
2015-06-22,4.9958
2015-06-23,-0.3175
2015-06-25,0.004
2015-06-29,-2.8543
2015-06-30,0.9712
2015-07-01,-2.2727
2015-07-02,-4.6512
2015-07-06,4.1812
2015-07-08,-2.0067
2015-07-09,-0.3413
2015-07-10,-1.7123
2015-07-13,3.1359
2015-07-15,1.0135
2015-07-20,2.0067
2015-07-22,-1.6393
2015-07-23,0.0
2015-07-24,-1.3333
2015-07-27,2.027
2015-07-28,-1.6556
2015-08-05,0.3367
2015-08-17,-5.7047
2015-08-18,-1.7793999999999999
2015-08-21,-9.4158
2015-08-25,-14.8043
2015-08-26,3.2864
2015-08-27,0.0
2015-08-28,0.4545
2015-08-31,0.0
2015-09-01,5.8824
2015-09-02,2.9915000000000003
2015-09-03,5.3942
2015-09-04,0.3937
2015-09-08,-1.9607999999999999
2015-09-09,16.0
2015-09-10,-5.5172
2015-09-11,4.0146
2015-09-14,1.7544
2015-09-15,-2.6767
2015-09-16,-3.273
2015-09-17,-3.2967
2015-09-18,0.7576
2015-09-22,12.406
2015-09-23,-4.6823
2015-09-25,-2.8904
2015-09-28,-3.9474
2015-09-29,-1.4436
2015-10-07,0.7634
2015-10-09,0.4593
2015-10-13,-9.506499999999999
2015-10-14,4.1667
2015-10-15,-4.0
2015-10-16,0.0
2015-10-19,2.0833
2015-10-20,2.0408
2015-10-26,-10.0
2015-10-28,2.6667
2015-10-29,-2.1645
2015-11-02,1.7699
2015-11-04,-1.7391
2015-11-05,3.0973
2015-11-09,-8.5837
2015-11-10,-1.4085
2015-11-11,1.4285999999999999
2015-11-12,0.0
2015-11-13,-5.1643
2015-11-16,3.2859
2015-11-17,-7.9744
2015-11-18,15.1042
2015-11-19,-2.7149
2015-11-20,-3.25
2015-11-24,2.4037
2015-11-25,-2.3443
2015-11-27,5.0687
2015-11-30,-2.6193999999999997
2015-12-02,-2.5019
2015-12-03,0.7168
2015-12-04,-0.4785
2015-12-07,-3.8462
2015-12-08,0.0
2015-12-09,-0.8188
2015-12-10,6.8687000000000005
2015-12-11,0.0059
2015-12-14,-2.8302
2015-12-15,3.8834999999999997
2015-12-17,-2.7249
2015-12-18,0.8797
2015-12-21,-3.1607
2015-12-23,-3.1286
2015-12-29,-3.5533
2015-12-30,5.2632
2015-12-31,5.0062
2016-01-06,-4.7616
2016-01-07,-8.9057
2016-01-08,0.0617
2016-01-12,5.204
2016-01-13,3.2325
2016-01-14,0.0
2016-01-15,0.5051
2016-01-19,-16.5829
2016-01-20,-5.0828
2016-01-22,11.7017
2016-01-25,1.0334
2016-01-26,-3.8346999999999998
2016-01-27,-0.2924
2016-01-28,6.129
2016-01-29,9.9751
2016-02-01,-2.0163
2016-02-02,2.5643000000000002
2016-02-04,-1.7532
2016-02-18,1.2819
2016-02-19,12.0603
2016-02-22,3.5874
2016-02-24,-3.0303
2016-02-25,-3.5714
2016-02-26,0.0
2016-02-29,-7.4074
2016-03-01,4.5
2016-03-02,-0.9569
2016-03-03,-0.4831
2016-03-04,-1.4563
2016-03-07,2.9557
2016-03-08,-1.4683
2016-03-09,-0.1609
2016-03-10,3.8424
2016-03-14,-2.5761
2016-03-15,-0.7933
2016-03-16,-3.0531
2016-03-17,2.4744
2016-03-18,0.0
2016-03-21,1.9512
2016-03-22,-2.3923
2016-03-28,-0.4841
2016-03-29,-0.0062
2016-03-30,0.0
2016-03-31,-1.4778
2016-04-01,0.0
2016-04-04,0.0
2016-04-08,-6.5
2016-04-12,-1.0628
2016-04-13,-5.4118
2016-04-14,17.6286
2016-04-15,2.9876
2016-04-18,8.0189
2016-04-19,-5.6769
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,-1.8519
2016-04-25,0.0
2016-04-26,1.4151
2016-04-27,-1.3953
2016-04-28,1.4151
2016-04-29,-0.7907
2016-05-02,-2.4848
2016-05-03,2.518
2016-05-04,1.2955
2016-05-05,-1.1111
2016-05-06,1.1236
2016-05-09,-0.4572
2016-05-10,-0.0058
2016-05-13,0.0
2016-05-16,-2.7907
2016-05-17,-0.9569
2016-05-19,0.9662
2016-05-20,0.0
2016-05-25,-5.2572
2016-05-26,-0.0063
2016-05-27,-1.0038
2016-06-01,1.3551
2016-06-02,1.1734
2016-06-07,-4.9751
2016-06-09,-1.3613
2016-06-20,-7.1125
2016-06-21,-8.0
2016-06-24,27.1545
2016-06-27,7.4706
2016-06-28,-15.6554
2016-06-29,17.5306
2016-06-30,2.7052
2016-07-01,-10.519
2016-07-05,-0.2183
2016-07-07,-1.0688
2016-07-11,1.9584000000000001
2016-07-13,-1.357
2016-07-14,5.5276
2016-07-15,0.0
2016-07-18,4.7321
2016-07-19,-15.8852
2016-07-20,-3.7838000000000003
2016-07-21,0.9199
2016-07-22,12.4487
2016-07-26,-5.6436
2016-07-27,-0.8395
2016-07-29,-10.0529
2016-08-01,16.4706
2016-08-02,0.5051
2016-08-03,6.5327
2016-08-04,-2.2465
2016-08-05,5.1933
2016-08-08,-9.1743
2016-08-09,6.0606
2016-08-10,-11.9048
2016-08-11,8.1081
2016-08-12,-8.0
2016-08-15,10.8696
2016-08-16,-8.8235
2016-08-17,2.6882
2016-08-18,-1.0471
2016-08-19,-1.4815
2016-08-22,1.5038
2016-08-23,-6.3492
2016-08-24,0.0
2016-08-25,7.3446
2016-08-29,-11.5789
2016-08-30,4.1667
2016-08-31,3.4286
2016-09-01,-0.5525
2016-09-02,6.1111
2016-09-06,-4.712
2016-09-07,-2.1978
2016-09-08,-3.3708
2016-09-09,2.907
2016-09-12,3.9548
2016-09-13,-4.8913
2016-09-14,-0.5714
2016-09-16,6.3218
2016-09-19,-9.7297
2016-09-20,-2.3952
2016-09-21,3.681
2016-09-22,-3.5503
2016-09-23,6.7485
2016-09-26,-8.0388
2016-09-27,1.2421
2016-09-28,2.4691
2016-09-29,0.6024
2016-10-03,1.7964
2016-10-04,-0.5882
2016-10-05,-4.142
2016-10-06,-4.321
2016-10-07,6.4516
2016-10-10,-2.4242
2016-10-11,-3.7189
2016-10-12,3.8626
2016-10-13,-3.7267
2016-10-14,0.0
2016-10-17,-0.6452
2016-10-18,-0.0731
2016-10-19,0.7229
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,-0.6452
2016-10-25,0.0
2016-10-26,-0.6494
2016-10-28,3.268
2016-10-31,9.4937
2016-11-01,-0.578
2016-11-02,-2.3256
2016-11-03,-8.3259
2016-11-04,-0.0081
2016-11-07,5.8442
2016-11-08,-4.908
2016-11-09,2.5806
2016-11-10,-5.6525
2016-11-11,-1.4165
2016-11-14,-2.6287000000000003
2016-11-15,0.6944
2016-11-16,-6.3017
2016-11-17,1.5641
2016-11-18,2.1107
2016-11-21,-2.0582
2016-11-22,-2.8487
2016-11-23,0.6946
2016-11-25,0.0
2016-11-28,2.4583
2016-11-29,-2.3993
2016-11-30,4.4444
2016-12-01,-7.0922
2016-12-02,1.5267
2016-12-05,-5.2632
2016-12-06,-1.5873
2016-12-07,3.2258
2016-12-08,0.7813
2016-12-09,-3.1008
2016-12-12,2.4
2016-12-13,-0.7813
2016-12-14,6.2992
2016-12-15,0.0
2016-12-16,-1.4815
2016-12-19,-2.2556
2016-12-20,-0.4615
2016-12-21,-2.6275
2016-12-22,0.7937
2016-12-23,-1.5748
2016-12-27,-6.4
2016-12-28,12.8205
2016-12-29,1.5152
2016-12-30,-0.7463
2017-01-03,-3.7594
2017-01-04,-4.6875
2017-01-05,5.7377
2017-01-06,2.3256
2017-01-09,-3.7879
2017-01-10,0.7874
2017-01-11,-0.7813
2017-01-12,2.3622
2017-01-13,3.0769
2017-01-17,0.7463
2017-01-18,0.7407
2017-01-19,-1.4706000000000001
2017-01-20,-0.7463
2017-01-23,0.7519
2017-01-24,3.7313
2017-01-25,-1.0791
2017-01-26,2.4636
2017-01-27,-2.7593
2017-01-30,-5.1095
2017-01-31,-1.5385
2017-02-01,0.9668
2017-02-02,0.9479
2017-02-03,0.412
2017-02-06,-0.7634
2017-02-07,-2.3077
2017-02-08,6.2992
2017-02-09,-1.4815
2017-02-10,-2.2556
2017-02-13,4.6154
2017-02-14,-4.4118
2017-02-15,5.3846
2017-02-16,0.7299
2017-02-17,0.0
2017-02-21,-7.2464
2017-02-22,3.9063
2017-02-23,0.7519
2017-02-24,-2.0149
2017-02-27,-4.7982
2017-02-28,6.4
2017-03-01,-2.2556
2017-03-02,2.3077
2017-03-03,3.0075
2017-03-06,-4.3796
2017-03-07,-3.8263
2017-03-08,-0.7838
2017-03-09,-2.4
2017-03-10,-1.6393
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.8333
2017-03-16,5.7851
2017-03-17,2.3438
2017-03-20,0.0
2017-03-21,-8.3969
2017-03-22,5.0
2017-03-23,3.1746
2017-03-24,-1.5481
2017-03-27,-1.5529
2017-03-28,-3.1746
2017-03-29,1.6393
2017-03-30,3.2258
2017-03-31,-8.5938
2017-04-03,0.0
2017-04-04,-0.8547
2017-04-05,0.2425
2017-04-06,1.4673
2017-04-07,10.1812
2017-04-10,-6.9231
2017-04-11,0.8264
2017-04-12,-2.459
2017-04-13,8.9391
2017-04-17,-0.4918
2017-04-18,-7.7519
2017-04-19,1.6806999999999999
2017-04-20,2.3864
2017-04-21,-3.1379
2017-04-24,7.5
2017-04-25,0.7752
2017-04-26,-3.8462
2017-04-27,0.8
2017-04-28,-1.5377
2017-05-01,-1.6625
2017-05-02,1.6393
2017-05-03,-1.6129
2017-05-04,0.0
2017-05-05,-1.6291
2017-05-08,-0.0104
2017-05-09,-1.6667
2017-05-10,3.3898
2017-05-11,-0.8197
2017-05-12,0.4029
2017-05-15,-2.0475
2017-05-16,-0.0105
2017-05-17,-0.8299
2017-05-18,-0.2278
2017-05-19,1.4599
2017-05-22,-17.1934
2017-05-23,5.1434
2017-05-24,0.9495
2017-05-25,8.5844
2017-05-26,-4.8246
2017-05-30,3.2258
2017-05-31,3.5714
2017-06-01,-5.1724
2017-06-02,3.2727
2017-06-05,0.7923
2017-06-06,1.31
2017-06-07,-3.4483
2017-06-08,0.0
2017-06-09,-0.7143
2017-06-12,-1.5288
2017-06-13,0.4566
2017-06-14,-2.7273
2017-06-15,-2.8037
2017-06-16,-2.8846
2017-06-19,4.4554
2017-06-20,0.4834
2017-06-21,-1.896
2017-06-22,-0.9615
2017-06-23,0.9709
2017-06-26,-0.9615
2017-06-27,0.0
2017-06-28,9.7087
2017-06-29,-4.4248
2017-06-30,0.0
2017-07-03,-1.8519
2017-07-05,-2.8302
2017-07-06,-0.9709
2017-07-07,2.9412000000000003
2017-07-10,1.9048
2017-07-11,-5.6075
2017-07-12,1.9802
2017-07-13,0.0
2017-07-14,2.9126
2017-07-17,-2.8302
2017-07-18,0.9612
2017-07-19,-2.6253
2017-07-20,-2.222
2017-07-21,0.9999
2017-07-24,-1.0
2017-07-25,-2.0202
2017-07-26,0.0
2017-07-27,-1.0412
2017-07-28,-4.1567
2017-07-31,-3.2609
2017-08-01,-1.1573
2017-08-02,-2.2394
2017-08-03,14.6977
2017-08-04,-15.734
2017-08-07,0.9371
2017-08-08,-1.1072
2017-08-09,9.6782
2017-08-10,1.0989
2017-08-11,-4.9239
2017-08-14,5.1789
2017-08-15,-0.3043
2017-08-16,-10.5975
2017-08-17,0.0
2017-08-18,0.6098
2017-08-21,-4.2424
2017-08-22,-3.7975
2017-08-23,3.9342
2017-08-24,-1.1141
2017-08-25,1.1266
2017-08-28,-1.2533
2017-08-29,3.8462
2017-08-30,-0.0123
2017-08-31,-0.852
2017-09-01,3.3624
2017-09-05,-3.8675
2017-09-06,0.2757
2017-09-07,-1.8873
2017-09-08,1.1338
2017-09-11,9.5856
2017-09-12,-2.2989
2017-09-13,3.5059
2017-09-14,7.9791
2017-09-15,-5.2632
2017-09-18,3.8444000000000003
2017-09-19,-1.5622
2017-09-20,-1.9783
2017-09-21,0.3548
2017-09-22,0.4972
2017-09-25,-2.8037
2017-09-26,3.2353
2017-09-27,-0.2849
2017-09-28,-1.1758
2017-09-29,-1.0675
2017-10-02,-1.3263
2017-10-03,-0.3189
2017-10-04,-4.011
2017-10-05,-2.2024
2017-10-06,-3.2258
2017-10-09,1.8868
2017-10-10,3.0864
2017-10-11,1.988
2017-10-12,-0.1879
2017-10-13,-5.2941
2017-10-16,-0.7081
2017-10-17,0.0876
2017-10-18,-0.0375
2017-10-19,-3.7138999999999998
2017-10-20,0.0
2017-10-23,-3.4935
2017-10-24,-5.8
2017-10-25,-2.5714
2017-10-26,3.9736000000000002
2017-10-27,-4.1038
2017-10-30,29.2353
2017-10-31,-5.553
2017-11-01,-2.4096
2017-11-02,-1.2346
2017-11-03,-1.85
2017-11-06,-3.4641
2017-11-07,1.5831
2017-11-08,-3.8961
2017-11-09,-1.3514
2017-11-10,1.3699
2017-11-13,0.6622
2017-11-14,5.3833
2017-11-15,-1.2739
2017-11-16,-0.6323
2017-11-17,59.7065
2017-11-20,-19.0991
2017-11-21,-4.5226
2017-11-22,4.2105
2017-11-24,42.4242
2017-11-27,-12.0567
2017-11-28,-9.6774
2017-11-29,-3.5714
2017-11-30,2.7778
2017-12-01,-2.7027
2017-12-04,-2.037
2017-12-05,-1.7013
2017-12-06,-1.9231
2017-12-07,1.9607999999999999
2017-12-08,-0.9615
2017-12-11,-0.9709
2017-12-12,-5.8824
2017-12-13,-0.6563
2017-12-14,-0.388
2017-12-15,3.1579
2017-12-18,8.9592
2017-12-19,-9.1028
2017-12-20,4.0593
2017-12-21,17.8218
2017-12-22,-4.2017
2017-12-26,-6.1404
