ticker,GHC US Equity
2000-05-22,0.577
2000-05-23,-0.051
2000-05-24,1.4285999999999999
2000-05-25,-1.006
2000-05-26,0.0254
2000-05-30,1.2827
2000-05-31,0.4138
2000-06-01,0.3996
2000-06-02,-0.4104
2000-06-05,-0.3122
2000-06-06,-0.8269
2000-06-07,-1.617
2000-06-08,-0.2953
2000-06-09,2.8975999999999997
2000-06-12,-0.9512
2000-06-13,0.278
2000-06-14,-1.4239
2000-06-15,0.3451
2000-06-16,-1.0446
2000-06-19,0.914
2000-06-20,-0.1021
2000-06-21,-0.166
2000-06-22,0.1279
2000-06-23,-1.188
2000-06-26,-0.4783
2000-06-27,-0.7794
2000-06-28,-0.1571
2000-06-29,1.0228
2000-06-30,-0.7188
2000-07-03,0.724
2000-07-05,-1.0384
2000-07-06,0.1049
2000-07-07,-0.0393
2000-07-10,-0.367
2000-07-11,0.4078
2000-07-12,0.6682
2000-07-13,1.627
2000-07-14,-0.4611
2000-07-17,0.6433
2000-07-18,-0.4347
2000-07-19,-0.0693
2000-07-20,-0.1417
2000-07-21,-0.6968
2000-07-24,-0.6107
2000-07-25,-0.3138
2000-07-26,-0.6951
2000-07-27,-0.2641
2000-07-28,0.2119
2000-07-31,1.4799
2000-08-01,0.8073
2000-08-02,1.2142
2000-08-03,2.7055
2000-08-04,1.0065
2000-08-07,1.0702
2000-08-08,-0.779
2000-08-09,-0.7974
2000-08-10,0.6059
2000-08-11,0.1475
2000-08-14,0.0859
2000-08-15,-0.233
2000-08-16,0.0123
2000-08-17,-0.5039
2000-08-18,-0.6793
2000-08-21,-0.5223
2000-08-22,0.3
2000-08-23,-0.1994
2000-08-24,-0.3247
2000-08-25,0.6641
2000-08-28,-0.5228
2000-08-29,1.2888
2000-08-30,1.2971
2000-08-31,-0.6829
2000-09-01,1.1911
2000-09-05,-1.7109999999999999
2000-09-06,0.1975
2000-09-07,0.0986
2000-09-08,-0.5662
2000-09-11,0.0248
2000-09-12,0.6683
2000-09-13,-0.627
2000-09-14,-0.1856
2000-09-15,-0.0744
2000-09-18,0.4217
2000-09-19,-0.9758
2000-09-20,-0.0249
2000-09-21,0.2121
2000-09-22,0.0747
2000-09-25,-0.7091
2000-09-26,2.1426
2000-09-27,0.0491
2000-09-28,1.8637000000000001
2000-09-29,1.661
2000-10-02,-0.071
2000-10-03,-0.9242
2000-10-04,-0.5142
2000-10-05,-1.0578
2000-10-06,-0.9112
2000-10-09,2.5380000000000003
2000-10-10,1.5545
2000-10-11,-1.9428
2000-10-12,-1.525
2000-10-13,0.8414
2000-10-16,-0.6892
2000-10-17,0.2192
2000-10-18,0.0073
2000-10-19,1.1449
2000-10-20,0.9634
2000-10-23,-0.0716
2000-10-24,-0.5132
2000-10-25,-0.6239
2000-10-26,0.495
2000-10-27,0.6007
2000-10-30,2.8063000000000002
2000-10-31,-0.7318
2000-11-01,0.0936
2000-11-02,0.8183
2000-11-03,-0.6262
2000-11-06,-0.3267
2000-11-07,-0.5619
2000-11-08,1.2126000000000001
2000-11-09,-2.1054
2000-11-10,-0.6416
2000-11-13,-0.1196
2000-11-14,1.6522999999999999
2000-11-15,0.7185
2000-11-16,0.69
2000-11-17,1.1498
2000-11-20,-0.8267
2000-11-21,0.6368
2000-11-22,1.4496
2000-11-24,1.2134
2000-11-27,3.07
2000-11-28,-2.1633
2000-11-29,2.3222
2000-11-30,0.2715
2000-12-01,0.6714
2000-12-04,0.0861
2000-12-05,0.3869
2000-12-06,-0.9743
2000-12-07,-0.1838
2000-12-08,3.1196
2000-12-11,4.0336
2000-12-12,-3.0594
2000-12-13,-1.0728
2000-12-14,-1.9478
2000-12-15,-0.5691
2000-12-18,0.2376
2000-12-19,0.8619
2000-12-20,-1.3031
2000-12-21,-0.1299
2000-12-22,1.127
2000-12-26,1.2645
2000-12-27,4.8042
2000-12-28,0.2827
2000-12-29,-0.6242
2001-01-02,-2.2188
2001-01-03,1.7097
2001-01-04,1.3447
2001-01-05,-3.649
2001-01-08,0.8242
2001-01-09,-0.6933
2001-01-10,1.1566
2001-01-11,1.4627
2001-01-12,1.9898
2001-01-16,0.6172
2001-01-17,-1.5433
2001-01-18,-0.3416
2001-01-19,-0.7965
2001-01-22,-1.3009
2001-01-23,-1.071
2001-01-24,-1.1408
2001-01-25,-0.9499
2001-01-26,-1.1082
2001-01-29,2.9889
2001-01-30,-1.222
2001-01-31,-0.6948
2001-02-01,-0.7679
2001-02-02,-0.1513
2001-02-05,0.3238
2001-02-06,2.6781
2001-02-07,1.458
2001-02-08,-0.4614
2001-02-09,-0.0033
2001-02-12,0.1474
2001-02-13,0.0612
2001-02-14,-0.8674
2001-02-15,-0.2517
2001-02-16,2.6550000000000002
2001-02-20,1.2386
2001-02-21,-0.3617
2001-02-22,-0.4599
2001-02-23,0.0567
2001-02-26,0.5006
2001-02-27,-0.0709
2001-02-28,0.2581
2001-03-01,0.5632
2001-03-02,1.2416
2001-03-05,-1.1632
2001-03-06,-0.5117
2001-03-07,-0.0305
2001-03-08,1.0916
2001-03-09,-1.285
2001-03-12,-3.5765000000000002
2001-03-13,0.3308
2001-03-14,-0.7927
2001-03-15,0.0201
2001-03-16,-0.1108
2001-03-19,-5.7644
2001-03-20,-0.6597
2001-03-21,-2.3224
2001-03-22,-1.6996
2001-03-23,-0.0467
2001-03-26,1.7092
2001-03-27,2.4288
2001-03-28,-1.436
2001-03-29,1.0217
2001-03-30,4.1986
2001-04-02,-0.4671
2001-04-03,-0.6171
2001-04-04,0.5562
2001-04-05,1.7515
2001-04-06,-0.4342
2001-04-09,0.9511
2001-04-10,1.7466
2001-04-11,-2.0442
2001-04-12,0.9061
2001-04-16,-0.2384
2001-04-17,0.8577
2001-04-18,0.4202
2001-04-19,0.1757
2001-04-20,-0.1921
2001-04-23,-0.2176
2001-04-24,0.1946
2001-04-25,0.3583
2001-04-26,0.8361
2001-04-27,0.0597
2001-04-30,-3.7058999999999997
2001-05-01,0.9518
2001-05-02,0.1756
2001-05-03,-0.8901
2001-05-04,2.8626
2001-05-07,-1.7362
2001-05-08,-0.1835
2001-05-09,-0.046
2001-05-10,0.6403
2001-05-11,-0.3316
2001-05-14,-0.107
2001-05-15,0.3535
2001-05-16,1.0821
2001-05-17,0.3535
2001-05-18,-0.0751
2001-05-21,1.0776
2001-05-22,-0.4628
2001-05-23,-2.3082
2001-05-24,0.136
2001-05-25,-0.039
2001-05-29,0.1698
2001-05-30,-2.1462
2001-05-31,0.8818
2001-06-01,0.3692
2001-06-04,0.1283
2001-06-05,0.6921
2001-06-06,0.0
2001-06-07,-0.1952
2001-06-08,-2.1306
2001-06-11,0.0504
2001-06-12,-0.8787
2001-06-13,-0.0123
2001-06-14,-1.2808
2001-06-15,-3.8018
2001-06-18,0.8413
2001-06-19,0.4281
2001-06-20,1.7690000000000001
2001-06-21,0.7859
2001-06-22,-1.1261
2001-06-25,-0.4779
2001-06-26,0.1805
2001-06-27,1.8577
2001-06-28,1.7583
2001-06-29,-0.2173
2001-07-02,-0.1742
2001-07-03,0.1571
2001-07-05,0.2649
2001-07-06,-1.5745
2001-07-09,-0.1518
2001-07-10,-0.9284
2001-07-11,0.241
2001-07-12,0.3027
2001-07-13,1.145
2001-07-16,-0.7898
2001-07-17,4.8209
2001-07-18,-2.7224
2001-07-19,1.4973
2001-07-20,0.3419
2001-07-23,-0.5281
2001-07-24,-1.9524
2001-07-25,0.2201
2001-07-26,1.1426
2001-07-27,-0.1071
2001-07-30,0.2542
2001-07-31,0.8193
2001-08-01,-0.2549
2001-08-02,0.8816
2001-08-03,-0.153
2001-08-06,-0.5432
2001-08-07,1.7926
2001-08-08,-0.9133
2001-08-09,-0.5432
2001-08-10,0.4011
2001-08-13,0.8925
2001-08-14,-0.9267
2001-08-15,-0.6548
2001-08-16,-0.3013
2001-08-17,-1.2689
2001-08-20,1.4348
2001-08-21,0.4458
2001-08-22,-0.6998
2001-08-23,1.2462
2001-08-24,0.5093
2001-08-27,-0.2534
2001-08-28,-1.182
2001-08-29,-0.6204
2001-08-30,-1.8864999999999998
2001-08-31,0.7979
2001-09-04,1.0096
2001-09-05,0.0587
2001-09-06,-1.2128
2001-09-07,-2.9672
2001-09-10,0.1422
2001-09-17,-4.2811
2001-09-18,0.6422
2001-09-19,-4.0112
2001-09-20,-3.8872999999999998
2001-09-21,1.1527
2001-09-24,2.9588
2001-09-25,0.2524
2001-09-26,-2.4327
2001-09-27,-0.2462
2001-09-28,3.4428
2001-10-01,-2.6933
2001-10-02,-0.1582
2001-10-03,0.0
2001-10-04,0.9901
2001-10-05,-0.0686
2001-10-08,-3.5318
2001-10-09,2.0746
2001-10-10,0.5579
2001-10-11,2.6454
2001-10-12,0.3069
2001-10-15,2.5462
2001-10-16,-1.4677
2001-10-17,-1.541
2001-10-18,1.1298
2001-10-19,0.3482
2001-10-22,0.4632
2001-10-23,-1.3567
2001-10-24,0.8753
2001-10-25,-0.3442
2001-10-26,0.7291
2001-10-29,-2.0381
2001-10-30,-1.225
2001-10-31,0.4921
2001-11-01,-0.429
2001-11-02,0.8912
2001-11-05,1.1856
2001-11-06,1.6438000000000001
2001-11-07,-0.4645
2001-11-08,-0.3333
2001-11-09,-0.2676
2001-11-12,-0.3545
2001-11-13,-0.5769
2001-11-14,0.1741
2001-11-15,0.2703
2001-11-16,0.1329
2001-11-19,-0.0462
2001-11-20,-0.2386
2001-11-21,-0.7734
2001-11-23,0.6706
2001-11-26,0.0097
2001-11-27,-0.2741
2001-11-28,0.0813
2001-11-29,0.1915
2001-11-30,-1.5425
2001-12-03,1.2255
2001-12-04,-1.1138
2001-12-05,-0.0686
2001-12-06,0.1666
2001-12-07,1.1996
2001-12-10,-0.7136
2001-12-11,0.2921
2001-12-12,0.2253
2001-12-13,-1.3757
2001-12-14,1.0589
2001-12-17,0.4413
2001-12-18,0.2594
2001-12-19,-0.1197
2001-12-20,-0.1701
2001-12-21,0.3291
2001-12-24,-0.0386
2001-12-26,0.4382
2001-12-27,1.4665
2001-12-28,1.5779999999999998
2001-12-31,-1.1618
2002-01-02,-0.3434
2002-01-03,1.0072
2002-01-04,-1.2596
2002-01-07,0.2791
2002-01-08,0.2177
2002-01-09,0.6989
2002-01-10,0.9192
2002-01-11,-0.1859
2002-01-14,0.0968
2002-01-15,1.0195
2002-01-16,-0.9945
2002-01-17,0.865
2002-01-18,-0.2305
2002-01-22,1.2015
2002-01-23,0.3489
2002-01-24,0.896
2002-01-25,0.4395
2002-01-28,0.5852
2002-01-29,0.2542
2002-01-30,0.2018
2002-01-31,-0.3564
2002-02-01,0.2808
2002-02-04,-0.733
2002-02-05,0.2138
2002-02-06,1.5596999999999999
2002-02-07,-0.2613
2002-02-08,0.5274
2002-02-11,0.1708
2002-02-12,-0.2724
2002-02-13,0.2044
2002-02-14,1.0218
2002-02-15,-0.3795
2002-02-19,0.374
2002-02-20,2.7631
2002-02-21,-2.189
2002-02-22,-1.1606
2002-02-25,1.2864
2002-02-26,0.5052
2002-02-27,0.0706
2002-02-28,-1.6326
2002-03-01,0.7171
2002-03-04,0.7154
2002-03-05,0.9483
2002-03-06,1.5371000000000001
2002-03-07,0.5046
2002-03-08,-0.1004
2002-03-11,-0.6249
2002-03-12,-0.2714
2002-03-13,0.3195
2002-03-14,0.6774
2002-03-15,0.5908
2002-03-18,1.1431
2002-03-19,1.3161
2002-03-20,-1.0132
2002-03-21,-1.0957
2002-03-22,-0.6634
2002-03-25,0.9266
2002-03-26,0.5773
2002-03-27,-0.0444
2002-03-28,-0.1135
2002-04-01,-0.1532
2002-04-02,-0.9239
2002-04-03,-1.8751
2002-04-04,2.0773
2002-04-05,0.552
2002-04-08,0.2447
2002-04-09,0.5872
2002-04-10,1.302
2002-04-11,0.0356
2002-04-12,0.4401
2002-04-15,0.53
2002-04-16,0.2212
2002-04-17,0.2894
2002-04-18,0.6234
2002-04-19,0.2218
2002-04-22,0.0458
2002-04-23,-0.3208
2002-04-24,0.279
2002-04-25,-0.3216
2002-04-26,0.1033
2002-04-29,0.0079
2002-04-30,0.3176
2002-05-01,-0.5999
2002-05-02,-0.4474
2002-05-03,-0.7518
2002-05-06,-1.6761
2002-05-07,-0.3442
2002-05-08,1.5181
2002-05-09,-0.256
2002-05-10,-0.7553
2002-05-13,0.8183
2002-05-14,1.9497
2002-05-15,-0.6369
2002-05-16,0.0785
2002-05-17,0.1601
2002-05-20,-0.5596
2002-05-21,-1.0691
2002-05-22,0.0081
2002-05-23,0.9734
2002-05-24,-0.3846
2002-05-28,-0.3247
2002-05-29,0.0178
2002-05-30,-0.5996
2002-05-31,0.6521
2002-06-03,-0.792
2002-06-04,-0.5731
2002-06-05,0.1511
2002-06-06,-1.7904
2002-06-07,1.2588
2002-06-10,-0.6496
2002-06-11,-2.0909
2002-06-12,-0.9322
2002-06-13,-0.9991
2002-06-14,0.5807
2002-06-17,-0.0034
2002-06-18,1.9416
2002-06-19,-0.8175
2002-06-20,-0.4028
2002-06-21,-5.3883
2002-06-24,1.4391
2002-06-25,-2.041
2002-06-26,0.0907
2002-06-27,-0.0453
2002-06-28,-1.1338
2002-07-01,-0.5872
2002-07-02,-0.2399
2002-07-03,-0.8326
2002-07-05,2.9851
2002-07-08,-0.3623
2002-07-09,-1.2727
2002-07-10,-1.8416000000000001
2002-07-11,-0.7505
2002-07-12,-0.5671
2002-07-15,-0.1901
2002-07-16,-1.3333
2002-07-17,1.5444
2002-07-18,0.7605
2002-07-19,5.283
2002-07-22,-1.8369
2002-07-23,0.7759
2002-07-24,3.8768000000000002
2002-07-25,2.7972
2002-07-26,2.0408
2002-07-29,2.3333
2002-07-30,0.8388
2002-07-31,0.9448
2002-08-01,-1.44
2002-08-02,-0.487
2002-08-05,-1.3034
2002-08-06,1.157
2002-08-07,3.2826
2002-08-08,0.7752
2002-08-09,2.6688
2002-08-12,0.5352
2002-08-13,-1.3597000000000001
2002-08-14,0.9544
2002-08-15,-0.8858
2002-08-16,1.7798
2002-08-19,1.6654
2002-08-20,-0.2978
2002-08-21,0.1509
2002-08-22,0.0358
2002-08-23,-0.7454
2002-08-26,-0.2328
2002-08-27,-2.8907
2002-08-28,0.155
2002-08-29,1.0836
2002-08-30,-0.9188
2002-09-03,-2.3168
2002-09-04,0.394
2002-09-05,-0.725
2002-09-06,0.4207
2002-09-09,-1.0434
2002-09-10,0.4873
2002-09-11,0.1351
2002-09-12,-0.6906
2002-09-13,0.8809
2002-09-16,3.1679
2002-09-17,1.7665
2002-09-18,-1.8868
2002-09-19,-2.3077
2002-09-20,1.1811
2002-09-23,1.0132
2002-09-24,1.1972
2002-09-25,0.6364
2002-09-26,1.3677000000000001
2002-09-27,-0.7463
2002-09-30,-2.406
2002-10-01,4.0062
2002-10-02,-3.037
2002-10-03,0.5348
2002-10-04,0.0
2002-10-07,-0.7599
2002-10-08,1.3936
2002-10-09,-1.3744
2002-10-10,2.7565
2002-10-11,2.0134
2002-10-14,1.6785999999999999
2002-10-15,0.7917
2002-10-16,-0.2181
2002-10-17,0.8257
2002-10-18,-0.1077
2002-10-21,-0.2837
2002-10-22,0.7112
2002-10-23,1.6101999999999999
2002-10-24,-0.8008
2002-10-25,3.569
2002-10-28,-0.362
2002-10-29,-0.6803
2002-10-30,1.1644
2002-10-31,-1.4353
2002-11-01,-0.522
2002-11-04,0.2638
2002-11-05,0.7218
2002-11-06,-0.6988
2002-11-07,-0.2259
2002-11-08,-0.8972
2002-11-11,-0.8426
2002-11-12,-0.0632
2002-11-13,0.0703
2002-11-14,0.0
2002-11-15,3.1601
2002-11-18,-1.0211
2002-11-19,-0.0688
2002-11-20,1.1893
2002-11-21,-1.7194
2002-11-22,-0.0692
2002-11-25,-0.8033
2002-11-26,-0.5864
2002-11-27,1.9003
2002-11-29,-0.2109
2002-12-02,1.174
2002-12-03,-0.4096
2002-12-04,0.0685
2002-12-05,-0.5068
2002-12-06,-0.7297
2002-12-09,-0.6699
2002-12-10,0.6116
2002-12-11,1.0617
2002-12-12,-0.4092
2002-12-13,-1.0783
2002-12-16,0.4098
2002-12-17,-0.0319
2002-12-18,-1.2651
2002-12-19,1.0788
2002-12-20,2.2723
2002-12-23,0.0
2002-12-24,0.0694
2002-12-26,0.261
2002-12-27,-2.5955
2002-12-30,1.4214
2002-12-31,1.304
2003-01-02,1.5583
2003-01-03,0.2001
2003-01-06,1.0652
2003-01-07,-0.5929
2003-01-08,-0.5302
2003-01-09,0.9327
2003-01-10,-0.7168
2003-01-13,-0.6741
2003-01-14,-0.5355
2003-01-15,-1.2113
2003-01-16,-0.2044
2003-01-17,-0.5515
2003-01-21,-0.7495
2003-01-22,-1.5145
2003-01-23,-0.1829
2003-01-24,-1.5931
2003-01-27,-1.4327
2003-01-28,1.8895
2003-01-29,2.5678
2003-01-30,0.1739
2003-01-31,1.9785
2003-02-03,-0.5446
2003-02-04,-0.2067
2003-02-05,0.3786
2003-02-06,0.9908
2003-02-07,-1.3532
2003-02-10,0.3045
2003-02-11,-0.6469
2003-02-12,-1.9945
2003-02-13,-2.2472
2003-02-14,-0.5747
2003-02-18,1.4451
2003-02-19,-0.2849
2003-02-20,-1.0143
2003-02-21,-0.1082
2003-02-24,-1.8521999999999998
2003-02-25,1.3131
2003-02-26,0.0363
2003-02-27,2.61
2003-02-28,0.9951
2003-03-03,-1.7519
2003-03-04,-3.4879
2003-03-05,-0.4656
2003-03-06,-0.0653
2003-03-07,0.8574
2003-03-10,-1.0048
2003-03-11,0.2515
2003-03-12,0.8907
2003-03-13,2.8546
2003-03-14,-1.6423
2003-03-17,2.3970000000000002
2003-03-18,-1.152
2003-03-19,1.0073
2003-03-20,0.5122
2003-03-21,3.0304
2003-03-24,-3.146
2003-03-25,-1.0085
2003-03-26,-0.8841
2003-03-27,-0.5016
2003-03-28,1.1943
2003-03-31,-2.1709
2003-04-01,0.1233
2003-04-02,4.0325
2003-04-03,0.5242
2003-04-04,0.0449
2003-04-07,0.1751
2003-04-08,-0.6657
2003-04-09,-1.7769
2003-04-10,1.1855
2003-04-11,0.6602
2003-04-14,1.5481
2003-04-15,1.5661
2003-04-16,-1.7957
2003-04-17,-1.2769
2003-04-21,-1.1471
2003-04-22,1.374
2003-04-23,-0.1264
2003-04-24,0.4298
2003-04-25,-0.0056
2003-04-28,1.2138
2003-04-29,0.0818
2003-04-30,0.9835
2003-05-01,0.6475
2003-05-02,-0.2126
2003-05-05,-0.9438
2003-05-06,-0.0345
2003-05-07,0.1683
2003-05-08,-0.1322
2003-05-09,0.7322
2003-05-12,0.1985
2003-05-13,0.9125
2003-05-14,-0.6363
2003-05-15,0.1771
2003-05-16,-1.3165
2003-05-19,-2.001
2003-05-20,-0.9774
2003-05-21,-0.8947
2003-05-22,0.3797
2003-05-23,-0.3569
2003-05-27,-0.7163
2003-05-28,1.2958
2003-05-29,-0.4957
2003-05-30,3.7223
2003-06-02,0.0166
2003-06-03,-0.9136
2003-06-04,0.2786
2003-06-05,0.0014
2003-06-06,0.75
2003-06-09,-1.1511
2003-06-10,0.463
2003-06-11,1.7227000000000001
2003-06-12,-0.8857
2003-06-13,-1.3617
2003-06-16,1.6178
2003-06-17,-1.0879
2003-06-18,0.6985
2003-06-19,-1.2757
2003-06-20,-0.7599
2003-06-23,0.0943
2003-06-24,1.2516
2003-06-25,0.0514
2003-06-26,0.9176
2003-06-27,0.8295
2003-06-30,-0.0136
2003-07-01,0.9688
2003-07-02,0.6797
2003-07-03,-0.0752
2003-07-07,-1.4064
2003-07-08,-0.4087
2003-07-09,-1.71
2003-07-10,-0.3479
2003-07-11,1.6061
2003-07-14,-0.2749
2003-07-15,-1.1027
2003-07-16,-0.2091
2003-07-17,-0.6285
2003-07-18,3.0176
2003-07-21,-5.8625
2003-07-22,1.8782999999999999
2003-07-23,-0.505
2003-07-24,0.7565
2003-07-25,-1.1717
2003-07-28,-0.5755
2003-07-29,0.7236
2003-07-30,-0.283
2003-07-31,-2.5979
2003-08-01,-1.5533000000000001
2003-08-04,0.3366
2003-08-05,0.3669
2003-08-06,-0.476
2003-08-07,1.3733
2003-08-08,-0.1316
2003-08-11,0.1022
2003-08-12,1.8699
2003-08-13,0.3485
2003-08-14,0.7352
2003-08-15,0.5488
2003-08-18,-2.7718
2003-08-19,-0.1616
2003-08-20,-0.6844
2003-08-21,1.0004
2003-08-22,-0.3668
2003-08-25,0.5876
2003-08-26,-0.3514
2003-08-27,0.648
2003-08-28,0.5007
2003-08-29,1.104
2003-09-02,0.3075
2003-09-03,-0.5414
2003-09-04,-1.9384000000000001
2003-09-05,-0.0631
2003-09-08,0.0735
2003-09-09,0.4537
2003-09-10,-2.2059
2003-09-11,1.0673
2003-09-12,-0.0429
2003-09-15,-0.5031
2003-09-16,-0.3643
2003-09-17,0.9403
2003-09-18,1.0188
2003-09-19,0.082
2003-09-22,-0.4856
2003-09-23,-0.7201
2003-09-24,-1.5588
2003-09-25,-1.1429
2003-09-26,0.4716
2003-09-29,2.3467000000000002
2003-09-30,-1.6272
2003-10-01,2.5669
2003-10-02,1.0175
2003-10-03,-1.3077
2003-10-06,0.1044
2003-10-07,1.5131000000000001
2003-10-08,0.9392
2003-10-09,-0.3226
2003-10-10,0.0101
2003-10-13,0.0144
2003-10-14,0.2272
2003-10-15,0.5739
2003-10-16,0.3224
2003-10-17,0.9015
2003-10-20,-0.5285
2003-10-21,-0.8245
2003-10-22,-0.8143
2003-10-23,2.3843
2003-10-24,-0.1973
2003-10-27,-0.7203
2003-10-28,-0.1238
2003-10-29,-0.3248
2003-10-30,1.1304
2003-10-31,4.204
2003-11-03,-0.7336
2003-11-04,-0.3456
2003-11-05,1.0323
2003-11-06,-0.4749
2003-11-07,1.4315
2003-11-10,2.9032
2003-11-11,-1.4734
2003-11-12,-0.0623
2003-11-13,2.4514
2003-11-14,-1.5706
2003-11-17,-0.2118
2003-11-18,-0.3414
2003-11-19,0.2632
2003-11-20,0.3285
2003-11-21,-0.5891
2003-11-24,4.914
2003-11-25,0.9254
2003-11-26,-0.0949
2003-11-28,0.4652
2003-12-01,1.3442
2003-12-02,0.0651
2003-12-03,-1.6949
2003-12-04,1.0724
2003-12-05,-2.1197
2003-12-08,0.4897
2003-12-09,-0.6631
2003-12-10,-0.0569
2003-12-11,0.7337
2003-12-12,-0.923
2003-12-15,-1.5944
2003-12-16,0.577
2003-12-17,-0.7555
2003-12-18,-0.1445
2003-12-19,-0.1783
2003-12-22,0.0647
2003-12-23,1.9069
2003-12-24,0.3237
2003-12-26,-0.1797
2003-12-29,1.1574
2003-12-30,-0.3571
2003-12-31,-0.4716
2004-01-02,-0.1491
2004-01-05,0.796
2004-01-06,1.0747
2004-01-07,0.3391
2004-01-08,2.3273
2004-01-09,0.8964
2004-01-12,3.6283
2004-01-13,-1.304
2004-01-14,-1.1078999999999999
2004-01-15,0.0522
2004-01-16,-1.3614
2004-01-20,2.1021
2004-01-21,-1.0012
2004-01-22,0.0547
2004-01-23,-0.6844
2004-01-26,1.8635000000000002
2004-01-27,-0.6435
2004-01-28,-0.7022
2004-01-29,-0.4889
2004-01-30,1.3194
2004-02-02,2.4234
2004-02-03,-0.6928
2004-02-04,-0.1047
2004-02-05,-1.2046999999999999
2004-02-06,0.972
2004-02-09,1.7795
2004-02-10,-0.0447
2004-02-11,1.6218
2004-02-12,1.8058999999999998
2004-02-13,0.8315
2004-02-17,0.0594
2004-02-18,-0.0593
2004-02-19,-0.11
2004-02-20,0.1299
2004-02-23,-2.2184
2004-02-24,0.1372
2004-02-25,-0.5524
2004-02-26,0.587
2004-02-27,0.5275
2004-03-01,0.5895
2004-03-02,-0.2941
2004-03-03,-0.0367
2004-03-04,1.1693
2004-03-05,-0.5779
2004-03-08,-0.4152
2004-03-09,-0.2146
2004-03-10,-1.5241
2004-03-11,1.3700999999999999
2004-03-12,0.5469
2004-03-15,-0.4884
2004-03-16,-0.9481
2004-03-17,0.9291
2004-03-18,-0.2488
2004-03-19,0.3054
2004-03-22,-1.8679000000000001
2004-03-23,0.5136
2004-03-24,-1.8677000000000001
2004-03-25,0.7949
2004-03-26,-1.3602
2004-03-29,2.0904
2004-03-30,-0.0045
2004-03-31,0.3871
2004-04-01,2.9783
2004-04-02,3.2127
2004-04-05,-0.9798
2004-04-06,-1.1356
2004-04-07,2.0397
2004-04-08,0.5325
2004-04-12,-1.1123
2004-04-13,-1.1034
2004-04-14,0.9445
2004-04-15,0.1695
2004-04-16,-0.1714
2004-04-19,0.3863
2004-04-20,-2.0
2004-04-21,0.2138
2004-04-22,1.8538999999999999
2004-04-23,-0.2677
2004-04-26,-0.2684
2004-04-27,0.6459
2004-04-28,-1.9251
2004-04-29,-0.3817
2004-04-30,0.7115
2004-05-03,1.1413
2004-05-04,0.3654
2004-05-05,0.1178
2004-05-06,1.8984
2004-05-07,-1.7507000000000001
2004-05-10,-1.7168
2004-05-11,0.3261
2004-05-12,-0.7042
2004-05-13,0.2215
2004-05-14,-0.2754
2004-05-17,-0.4367
2004-05-18,0.3322
2004-05-19,-0.9869
2004-05-20,0.883
2004-05-21,-0.0274
2004-05-24,0.1094
2004-05-25,0.5193
2004-05-26,0.9222
2004-05-27,0.0022
2004-05-28,2.4515000000000002
2004-06-01,0.4439
