ticker,KURA US Equity
2016-03-11,-0.4695
2016-03-14,-9.9057
2016-03-15,6.0209
2016-03-16,6.6667
2016-03-17,3.0093
2016-03-18,-2.4718999999999998
2016-03-21,-1.3825
2016-03-22,0.7009
2016-03-23,-8.8167
2016-03-24,-5.3435
2016-03-28,7.5269
2016-03-29,-9.25
2016-03-30,6.0606
2016-03-31,5.1948
2016-04-01,-12.3457
2016-04-04,0.5634
2016-04-05,0.2801
2016-04-06,1.1173
2016-04-07,2.4862
2016-04-08,-1.6173
2016-04-11,2.1918
2016-04-12,-5.8981
2016-04-13,0.0036
2016-04-14,-0.5733
2016-04-15,-3.4384
2016-04-18,0.0
2016-04-19,-2.0772
2016-04-20,-0.6061
2016-04-21,3.6585
2016-04-22,-2.0588
2016-04-25,0.0
2016-04-26,-0.6006
2016-04-27,-1.8127
2016-04-28,1.2308
2016-04-29,0.152
2016-05-02,-3.7936
2016-05-03,-2.8391
2016-05-04,-8.1494
2016-05-05,-1.3786
2016-05-06,-0.8961
2016-05-09,-2.3508
2016-05-10,4.0741
2016-05-11,9.96
2016-05-12,0.975
2016-05-13,-0.9615
2016-05-16,1.9417
2016-05-17,-4.4444
2016-05-18,1.657
2016-05-19,1.3113000000000001
2016-05-20,2.5806
2016-05-23,-0.3145
2016-05-24,-3.4699999999999998
2016-05-25,-1.634
2016-05-26,-2.6578
2016-05-27,5.1195
2016-05-31,-3.8961
2016-06-01,-0.6757
2016-06-02,1.7006999999999999
2016-06-03,0.0
2016-06-06,3.3445
2016-06-07,-0.004
2016-06-08,-0.9669
2016-06-09,0.3268
2016-06-10,-2.6059
2016-06-13,-2.3411
2016-06-14,-1.3699
2016-06-15,-3.4722
2016-06-16,4.3165
2016-06-17,-2.4138
2016-06-20,3.8869
2016-06-21,-4.0816
2016-06-22,-6.0284
2016-06-23,1.5093999999999999
2016-06-24,0.3717
2016-06-27,-0.3704
2016-06-28,5.2045
2016-06-29,2.1201
2016-06-30,-6.2284
2016-07-01,-1.107
2016-07-05,-4.1045
2016-07-06,1.1673
2016-07-07,5.3846
2016-07-08,5.4745
2016-07-11,8.3045
2016-07-12,5.4313
2016-07-13,12.7273
2016-07-14,41.3978
2016-07-15,-1.3308
2016-07-18,-15.4143
2016-07-19,-5.467
2016-07-20,4.8193
2016-07-21,0.6897
2016-07-22,-1.3699
2016-07-25,-0.9259
2016-07-26,-4.4393
2016-07-27,-4.401
2016-07-28,1.2788
2016-07-29,3.7405
2016-08-01,4.8897
2016-08-02,-7.171
2016-08-03,2.0
2016-08-04,-0.4902
2016-08-05,1.2315
2016-08-08,-1.7032
2016-08-09,5.9406
2016-08-10,1.8692
2016-08-11,20.1835
2016-08-12,-1.5267
2016-08-15,-0.3876
2016-08-16,0.3891
2016-08-17,-2.3256
2016-08-18,0.0
2016-08-19,1.9841
2016-08-22,-1.1673
2016-08-23,8.0709
2016-08-24,-4.7359
2016-08-25,-0.956
2016-08-26,0.5792
2016-08-29,2.4928
2016-08-30,10.1149
2016-08-31,-1.8707
2016-09-01,3.1196
2016-09-02,-0.6723
2016-09-06,3.8917
2016-09-07,4.886
2016-09-08,-0.7764
2016-09-09,-3.9124
2016-09-12,-0.4886
2016-09-13,-1.6367
2016-09-14,1.8303
2016-09-15,0.4902
2016-09-16,12.8455
2016-09-19,0.7205
2016-09-20,-1.1445
2016-09-21,3.6179
2016-09-22,-1.5363
2016-09-23,-0.7092
2016-09-26,-2.5714
2016-09-27,-2.1994
2016-09-28,-1.3493
2016-09-29,-6.383
2016-09-30,1.461
2016-10-03,-0.8
2016-10-04,-2.2580999999999998
2016-10-05,-1.9802
2016-10-06,-3.367
2016-10-07,-6.446
2016-10-10,6.3315
2016-10-11,-2.627
2016-10-12,0.7194
2016-10-13,2.8571
2016-10-14,-3.3008
2016-10-17,-5.7429
2016-10-18,1.9048
2016-10-19,1.8692
2016-10-20,-2.7523
2016-10-21,1.8868
2016-10-24,0.9259
2016-10-25,-1.8349
2016-10-26,-9.3458
2016-10-27,-1.0309
2016-10-28,-9.375
2016-10-31,-6.8966
2016-11-01,1.2346
2016-11-02,2.439
2016-11-03,-3.5714
2016-11-04,2.4691
2016-11-07,2.4096
2016-11-08,3.5294
2016-11-09,10.2273
2016-11-10,5.1546
2016-11-11,1.9583
2016-11-14,4.8102
2016-11-15,3.6696999999999997
2016-11-16,-0.885
2016-11-17,0.0
2016-11-18,-4.4643
2016-11-21,2.8037
2016-11-22,-6.3636
2016-11-23,6.7961
2016-11-25,-2.7273
2016-11-28,-5.6075
2016-11-29,0.9901
2016-11-30,-4.902
2016-12-01,14.433
2016-12-02,-7.2072
2016-12-05,-3.8834999999999997
2016-12-06,3.0303
2016-12-07,3.9215999999999998
2016-12-08,-1.8868
2016-12-09,4.8077
2016-12-12,0.9174
2016-12-13,5.4545
2016-12-14,-3.4483
2016-12-15,3.5714
2016-12-16,0.0
2016-12-19,1.7241
2016-12-20,1.6949
2016-12-21,2.5
2016-12-22,0.813
2016-12-23,0.8065
2016-12-27,0.8
2016-12-28,-1.5873
2016-12-29,-1.6129
2016-12-30,-3.2787
2017-01-03,-5.0847
2017-01-04,8.9286
2017-01-05,3.2787
2017-01-06,-2.3810000000000002
2017-01-09,1.626
2017-01-10,0.8
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,-1.5873
2017-01-17,0.0
2017-01-18,-2.4194
2017-01-19,4.1322
2017-01-20,-2.3810000000000002
2017-01-23,0.0
2017-01-24,2.439
2017-01-25,0.7937
2017-01-26,-0.7874
2017-01-27,0.7937
2017-01-30,-6.2992
2017-01-31,5.042
2017-02-01,1.6
2017-02-02,-2.3622
2017-02-03,-2.4194
2017-02-06,2.4793
2017-02-07,0.0
2017-02-08,5.6452
2017-02-09,1.5267
2017-02-10,0.0
2017-02-13,-1.5038
2017-02-14,0.7634
2017-02-15,0.0
2017-02-16,6.8182
2017-02-17,2.1277
2017-02-21,-3.4722
2017-02-22,-6.4406
2017-02-23,1.5013999999999998
2017-02-24,-2.2727
2017-02-27,17.8295
2017-02-28,9.8684
2017-03-01,10.7784
2017-03-02,-2.1622
2017-03-03,10.4972
2017-03-06,-27.0
2017-03-07,30.8219
2017-03-08,-7.3298
2017-03-09,5.0847
2017-03-10,-4.8387
2017-03-13,6.7797
2017-03-14,-0.5291
2017-03-15,-7.9787
2017-03-16,2.8902
2017-03-17,-0.5618
2017-03-20,-1.1299
2017-03-21,-3.4286
2017-03-22,1.1834
2017-03-23,1.7544
2017-03-24,-1.1494
2017-03-27,0.0
2017-03-28,-0.5814
2017-03-29,-0.5848
2017-03-30,1.7647
2017-03-31,1.7341
2017-04-03,0.0
2017-04-04,-1.1364
2017-04-05,-2.2989
2017-04-06,8.2353
2017-04-07,2.7174
2017-04-10,7.9365
2017-04-11,-0.9804
2017-04-12,-0.9901
2017-04-13,1.0
2017-04-17,-1.9802
2017-04-18,0.0
2017-04-19,4.0404
2017-04-20,0.9709
2017-04-21,0.0
2017-04-24,0.4808
2017-04-25,7.177
2017-04-26,-0.8929
2017-04-27,-3.6036
2017-04-28,-7.0093
2017-05-01,5.5276
2017-05-02,-0.4762
2017-05-03,-0.9569
2017-05-04,-0.4831
2017-05-05,-9.2233
2017-05-08,-4.2781
2017-05-09,-1.1173
2017-05-10,-6.2147
2017-05-11,1.8072
2017-05-12,6.5089
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,-0.5556
2017-05-18,2.2346
2017-05-19,1.0929
2017-05-22,1.0811
2017-05-23,1.0695000000000001
2017-05-24,-1.0582
2017-05-25,0.5348
2017-05-26,-2.1277
2017-05-30,-3.2609
2017-05-31,0.0
2017-06-01,-2.809
2017-06-02,-4.0462
2017-06-05,-7.8313
2017-06-06,7.1895
2017-06-07,3.6585
2017-06-08,-1.7647
2017-06-09,2.9939999999999998
2017-06-12,-5.814
2017-06-13,3.0864
2017-06-14,-7.1856
2017-06-15,2.5806
2017-06-16,0.0
2017-06-19,-9.434
2017-06-20,1.3889
2017-06-21,-2.7397
2017-06-22,11.2676
2017-06-23,-0.6329
2017-06-26,8.9172
2017-06-27,0.5848
2017-06-28,2.3256
2017-06-29,0.0
2017-06-30,5.6818
2017-07-03,0.5376
2017-07-05,-5.3476
2017-07-06,2.8249
2017-07-07,4.3956
2017-07-10,-2.1053
2017-07-11,-3.7634
2017-07-12,3.352
2017-07-13,2.7027
2017-07-14,-4.7368
2017-07-17,1.6575
2017-07-18,3.8043
2017-07-19,1.0471
2017-07-20,-2.0725
2017-07-21,-1.5873
2017-07-24,1.0753
2017-07-25,-1.0638
2017-07-26,1.6129
2017-07-27,-1.5873
2017-07-28,2.1505
2017-07-31,-4.7368
2017-08-01,0.5525
2017-08-02,0.5495
2017-08-03,3.8251
2017-08-04,8.9474
2017-08-07,0.0
2017-08-08,-13.0435
2017-08-09,1.1111
2017-08-10,-28.022
2017-08-11,-2.2901
2017-08-14,-0.7813
2017-08-15,-4.7244
2017-08-16,7.438
2017-08-17,-0.7692
2017-08-18,-3.1008
2017-08-21,5.6
2017-08-22,-1.5152
2017-08-23,3.0769
2017-08-24,2.2388
2017-08-25,2.1898
2017-08-28,4.2857
2017-08-29,0.0
2017-08-30,-2.0548
2017-08-31,0.6993
2017-09-01,-1.3889
2017-09-05,4.2254
2017-09-06,-6.0811
2017-09-07,-1.4388
2017-09-08,72.2628
2017-09-11,-1.2711999999999999
2017-09-12,-4.721
2017-09-13,4.955
2017-09-14,13.7339
2017-09-15,-2.2641999999999998
2017-09-18,-0.7722
2017-09-19,-2.7237
2017-09-20,0.4
2017-09-21,-1.1952
2017-09-22,-3.2258
2017-09-25,8.3333
2017-09-26,1.5385
2017-09-27,-1.1364
2017-09-28,10.728
2017-09-29,3.4602
2017-10-02,-1.3378
2017-10-03,-5.4237
2017-10-04,1.0753
2017-10-05,-0.7092
2017-10-06,0.0
2017-10-09,-0.7143
2017-10-10,0.3597
2017-10-11,2.8674
2017-10-12,-2.0906
2017-10-13,-3.2028
2017-10-16,3.6765
2017-10-17,0.0
2017-10-18,-0.7092
2017-10-19,2.8571
2017-10-20,-2.0833
2017-10-23,-0.7092
2017-10-24,0.0
2017-10-25,1.0714
2017-10-26,-1.0601
2017-10-27,-1.0714
2017-10-30,3.7906
2017-10-31,3.6522
2017-11-01,0.6711
2017-11-02,-0.3333
2017-11-03,0.0
2017-11-06,-1.0033
2017-11-07,-5.4054
2017-11-08,-1.0714
2017-11-09,9.0253
2017-11-10,8.9404
2017-11-13,-3.0395
2017-11-14,-5.3292
2017-11-15,0.9934
2017-11-16,1.9672
2017-11-17,1.2862
2017-11-20,-1.9048
2017-11-21,-0.9709
2017-11-22,3.9215999999999998
2017-11-24,4.0881
2017-11-27,0.6042
2017-11-28,-2.1021
2017-11-29,-1.8405
2017-11-30,0.3125
2017-12-01,-4.3614
2017-12-04,-2.6059
2017-12-05,-5.0167
2017-12-06,-0.3521
2017-12-07,0.0
2017-12-08,5.3004
2017-12-11,-7.047
2017-12-12,-2.5271
2017-12-13,2.963
2017-12-14,-1.0791
2017-12-15,-0.7273
2017-12-18,4.3956
2017-12-19,-1.0526
2017-12-20,1.4184
2017-12-21,6.6434
2017-12-22,1.9672
2017-12-26,1.2862
2017-12-27,1.5873
2017-12-28,0.0
2017-12-29,-4.375
2018-01-02,0.9804
2018-01-03,0.3236
2018-01-04,-2.5806
2018-01-05,-0.9934
2018-01-08,-3.01
2018-01-09,3.7931
2018-01-10,0.9967
2018-01-11,2.9605
2018-01-12,2.5559
2018-01-16,3.4268
2018-01-17,1.506
2018-01-18,0.0
2018-01-19,5.638
2018-01-22,-1.9663
2018-01-23,3.4384
2018-01-24,10.8033
2018-01-25,-1.25
2018-01-26,1.0127
2018-01-29,-1.5038
2018-01-30,-1.5267
2018-01-31,1.292
2018-02-01,1.7856999999999998
2018-02-02,-0.7519
2018-02-05,-5.0505
2018-02-06,-1.3298
2018-02-07,-0.5391
2018-02-08,-0.271
2018-02-09,3.2609
2018-02-12,-2.6316
2018-02-13,1.8919000000000001
2018-02-14,0.0
2018-02-15,11.6711
2018-02-16,8.076
2018-02-20,-2.4176
2018-02-21,1.3514
2018-02-22,-1.5556
2018-02-23,2.7088
2018-02-26,-0.4396
2018-02-27,-1.3245
2018-02-28,1.1186
2018-03-01,-0.4425
2018-03-02,4.0
2018-03-05,-4.2735
2018-03-06,0.0
2018-03-07,2.6786
2018-03-08,-2.6087
2018-03-09,2.2321
2018-03-12,1.5284
2018-03-13,-2.7957
2018-03-14,-8.8496
2018-03-15,-3.1553
2018-03-16,-0.7519
2018-03-19,1.0101
2018-03-20,-1.75
2018-03-21,3.5623
2018-03-22,-6.1425
2018-03-23,-3.4031000000000002
2018-03-26,5.1491
2018-03-27,-4.1237
2018-03-28,-1.0753
2018-03-29,1.9022000000000001
2018-04-02,-4.5333
2018-04-03,-0.2793
2018-04-04,2.8011
2018-04-05,-3.8147
2018-04-06,-5.3824
2018-04-09,3.5928
2018-04-10,0.578
2018-04-11,0.2874
2018-04-12,2.0057
2018-04-13,-2.5281000000000002
2018-04-16,-2.3055
2018-04-17,5.6047
2018-04-18,-2.5140000000000002
2018-04-19,-3.7249
2018-04-20,-2.3810000000000002
2018-04-23,-4.878
2018-04-24,-3.2051
2018-04-25,-1.9868000000000001
2018-04-26,5.0676
2018-04-27,1.6077
2018-04-30,-4.1139
2018-05-01,1.6502
2018-05-02,2.9221
2018-05-03,-3.1546
2018-05-04,0.3257
2018-05-07,2.5974
2018-05-08,1.5823
2018-05-09,-2.1807
2018-05-10,-0.6369
2018-05-11,6.0897
2018-05-14,2.719
2018-05-15,-5.0
2018-05-16,6.5015
2018-05-17,-0.8721
2018-05-18,-0.8798
2018-05-21,-0.2959
2018-05-22,0.8902
2018-05-23,2.9412000000000003
2018-05-24,-1.7143000000000002
2018-05-25,-0.8721
2018-05-29,-4.6921
2018-05-30,1.5385
2018-05-31,0.9091
2018-06-01,-3.3033
2018-06-04,-0.9317
2018-06-05,1.5674000000000001
2018-06-06,0.9259
2018-06-07,0.0
2018-06-08,6.1162
2018-06-11,-1.4409
2018-06-12,3.2164
2018-06-13,4.2493
2018-06-14,1.087
2018-06-15,1.0753
2018-06-18,-1.8617
2018-06-19,1.626
2018-06-20,-0.2667
2018-06-21,-0.5348
2018-06-22,-0.5376
2018-06-25,-2.7027
2018-06-26,-3.6111
2018-06-27,-1.7290999999999999
2018-06-28,1.4663
2018-06-29,5.2023
2018-07-02,1.3736
2018-07-03,1.626
2018-07-05,3.7333
2018-07-06,-0.2571
2018-07-09,3.0928
2018-07-10,-0.75
2018-07-11,3.7782999999999998
2018-07-12,0.2427
2018-07-13,-2.1792
2018-07-16,-1.2376
2018-07-17,1.5038
2018-07-18,-0.2469
2018-07-19,0.9901
2018-07-20,-1.4706000000000001
2018-07-23,-0.7463
2018-07-24,-1.0025
2018-07-25,0.2532
2018-07-26,-0.2525
2018-07-27,-0.5063
2018-07-30,-0.2545
2018-07-31,3.5714
2018-08-01,7.1429
2018-08-02,0.4598
2018-08-03,-1.6018
2018-08-06,-1.6279
2018-08-07,-12.2931
2018-08-08,2.8302
2018-08-09,0.6553
2018-08-10,-0.5208
2018-08-13,4.1885
2018-08-14,-0.5025
2018-08-15,-2.5253
2018-08-16,0.5181
2018-08-17,-4.8969000000000005
2018-08-20,-0.813
2018-08-21,6.0109
2018-08-22,0.5155
2018-08-23,0.0
2018-08-24,-0.2564
2018-08-27,-0.5141
2018-08-28,-3.3592
2018-08-29,1.8717000000000001
2018-08-30,2.6247
2018-08-31,4.8593
2018-09-04,1.2195
2018-09-05,-3.6145
2018-09-06,-6.25
2018-09-07,0.2667
2018-09-10,0.5319
2018-09-11,-3.7037
2018-09-12,-4.3956
2018-09-13,-0.2874
2018-09-14,-2.0173
2018-09-17,-2.0588
2018-09-18,0.9009
2018-09-19,-0.2976
2018-09-20,1.4925
2018-09-21,0.5882
2018-09-24,0.8772
2018-09-25,0.8696
2018-09-26,-0.2874
2018-09-27,0.5764
2018-09-28,0.2865
2018-10-01,-0.0571
2018-10-02,-1.7153
2018-10-03,0.2327
2018-10-04,-4.1207
2018-10-05,-3.4504
2018-10-08,-1.2539
2018-10-09,-1.6508
2018-10-10,-1.3557000000000001
2018-10-11,1.178
2018-10-12,1.2937
2018-10-15,-4.0868
2018-10-16,5.7923
2018-10-17,0.0629
2018-10-18,-2.2013
2018-10-19,-7.5241
2018-10-22,-18.8456
2018-10-23,-4.4559
2018-10-24,-4.9327
2018-10-25,5.7547
2018-10-26,1.6949
2018-10-29,-3.5088
2018-10-30,2.4545
2018-10-31,-3.5492
2018-11-01,0.736
2018-11-02,0.0913
2018-11-05,3.7409
2018-11-06,1.5831
2018-11-07,4.6753
2018-11-08,-1.4888
2018-11-09,0.6717
2018-11-12,-4.4204
2018-11-13,1.2216
2018-11-14,-1.5516999999999999
2018-11-15,4.5534
2018-11-16,3.6013
2018-11-19,0.2425
2018-11-20,-3.7096999999999998
2018-11-21,-1.8425
2018-11-23,-0.1706
2018-11-26,1.9658
2018-11-27,-3.0176
2018-11-28,6.4823
2018-11-29,1.0552
2018-11-30,2.008
2018-12-03,10.6299
2018-12-04,-6.9039
2018-12-06,3.9755000000000003
2018-12-07,-1.4706000000000001
2018-12-10,3.1343
2018-12-11,1.4472
2018-12-12,3.1384
2018-12-13,-4.2185
2018-12-14,1.2995999999999999
2018-12-17,-5.9159
2018-12-18,5.303
2018-12-19,0.7194
2018-12-20,-7.1429
2018-12-21,1.9231
2018-12-24,-5.1321
2018-12-26,9.3874
2018-12-27,-5.8909
2018-12-28,4.0185
2018-12-31,4.3091
2019-01-02,2.208
2019-01-03,0.2091
2019-01-04,5.3547
2019-01-07,4.1584
2019-01-08,4.436
2019-01-09,-0.0607
2019-01-10,1.5179
2019-01-11,0.2392
2019-01-14,-1.79
2019-01-15,2.4909
2019-01-16,-4.4458
2019-01-17,-2.2333
2019-01-18,0.5711
2019-01-22,-2.3975
2019-01-23,-0.9696
2019-01-24,1.9582000000000002
2019-01-25,3.009
2019-01-28,-6.0286
2019-01-29,0.7275
2019-01-30,2.5606999999999998
2019-01-31,1.7926
2019-02-01,0.5031
2019-02-04,-1.189
2019-02-05,-5.8898
2019-02-06,0.5384
2019-02-07,-4.8193
2019-02-08,0.6329
2019-02-11,0.3494
2019-02-12,1.4624
2019-02-13,-1.2354
2019-02-14,0.6254
2019-02-15,2.4171
2019-02-19,2.8321
2019-02-20,-1.3115
2019-02-21,-1.5282
2019-02-22,0.9447
2019-02-25,3.0749
2019-02-26,-2.7237
2019-02-27,4.6
2019-02-28,-2.8681
2019-03-01,0.3937
2019-03-04,-1.4379
2019-03-05,-1.7905
2019-03-06,-7.2924
2019-03-07,5.7538
2019-03-08,2.135
2019-03-11,3.5064
2019-03-12,1.5635
2019-03-13,1.0263
2019-03-14,-0.1905
2019-03-15,-1.4631
2019-03-18,3.0342
2019-03-19,-0.8145
2019-03-20,-2.969
2019-03-21,3.776
2019-03-22,-6.5872
2019-03-25,3.1565
2019-03-26,4.4922
2019-03-27,-2.0561
2019-03-28,3.3715
2019-03-29,2.0923
2019-04-01,-0.3617
2019-04-02,0.0
2019-04-03,1.6334
2019-04-04,0.7738
2019-04-05,0.1772
2019-04-08,-2.0637
2019-04-09,-6.6225000000000005
2019-04-10,1.5474
2019-04-11,-0.127
2019-04-12,-2.9879
2019-04-15,-2.6212
2019-04-16,3.0956
2019-04-17,-3.8512
2019-04-18,1.222
2019-04-22,-0.8719
2019-04-23,5.3451
2019-04-24,-4.0462
2019-04-25,-1.5394999999999999
2019-04-26,1.0197
2019-04-29,2.8937
2019-04-30,-0.981
2019-05-01,-1.9815
2019-05-02,1.4151
2019-05-03,4.8505
2019-05-06,1.5209000000000001
2019-05-07,-3.4332
2019-05-08,9.631499999999999
2019-05-09,0.6486
2019-05-10,-2.3433
2019-05-13,-4.9190000000000005
2019-05-14,1.388
2019-05-15,0.1867
2019-05-16,1.8634
2019-05-17,-1.9512
2019-05-20,-2.0522
2019-05-21,4.0
2019-05-22,-3.1136
2019-05-23,-0.3781
2019-05-24,8.3491
2019-05-28,-1.5762
2019-05-29,-3.0249
2019-05-30,-2.263
2019-05-31,0.0626
2019-06-03,-0.6254
2019-06-04,3.2096
2019-06-05,-0.5488
2019-06-06,1.1649
2019-06-07,4.7273
2019-06-10,0.0
2019-06-11,-3.8773
2019-06-12,5.5388
2019-06-13,5.6475
2019-06-14,0.54
2019-06-17,4.6187000000000005
2019-06-18,-3.6448
2019-06-19,-1.7048
2019-06-20,2.6558
2019-06-21,2.3759
2019-06-24,-1.1346
2019-06-25,1.9823
2019-06-26,-1.2788
2019-06-27,2.5389
2019-06-28,-0.5053
2019-07-01,1.7776
2019-07-02,0.2495
2019-07-03,1.2942
2019-07-05,-2.7027
2019-07-08,0.2525
2019-07-09,2.1159
2019-07-10,2.96
2019-07-11,-1.9165999999999999
2019-07-12,-1.5633
2019-07-15,0.8933
2019-07-16,-0.0492
2019-07-17,1.624
2019-07-18,-4.5036000000000005
2019-07-19,-3.3976
2019-07-22,-0.5774
2019-07-23,0.1056
2019-07-24,3.2173
2019-07-25,-1.8396
2019-07-26,0.885
2019-07-29,-0.9288
2019-07-30,0.1042
2019-07-31,-0.5203
2019-08-01,2.6673999999999998
2019-08-02,-1.783
2019-08-05,-4.8237
2019-08-06,2.9428
2019-08-07,2.2234
2019-08-08,0.9839
2019-08-09,-0.359
2019-08-12,-5.5069
2019-08-13,-1.3072
2019-08-14,-2.9801
2019-08-15,-0.8532
2019-08-16,2.2949
2019-08-19,0.4487
2019-08-20,-1.1724999999999999
2019-08-21,-3.9548
2019-08-22,-4.4118
2019-08-23,-2.7077
2019-08-26,-1.1385
2019-08-27,-2.2393
2019-08-28,2.2251
2019-08-29,-2.1767
2019-08-30,-0.6545
2019-09-03,-0.9881
2019-09-04,1.3972
2019-09-05,5.9055
2019-09-06,-3.7794
2019-09-09,0.0
2019-09-10,5.0225
2019-09-11,0.4905
2019-09-12,-1.5253
2019-09-13,-0.6815
2019-09-16,1.9963
2019-09-17,0.7951
2019-09-18,0.7888
2019-09-19,-1.0235
2019-09-20,-0.4258
2019-09-23,2.077
2019-09-24,-3.1718
2019-09-25,-1.2361
2019-09-26,-6.4456
2019-09-27,-1.3378
2019-09-30,2.8475
2019-10-01,-4.4166
2019-10-02,4.8966
2019-10-03,-0.5917
2019-10-04,-2.8439
2019-10-07,-2.3145
2019-10-08,-5.2962
2019-10-09,-4.5622
2019-10-10,0.1542
2019-10-11,6.5435
2019-10-14,-0.4335
2019-10-15,4.8621
2019-10-16,1.7993000000000001
2019-10-17,1.6995
2019-10-18,-3.3422
2019-10-21,3.527
2019-10-22,0.8684
2019-10-23,-0.596
2019-10-24,-1.8654
2019-10-25,3.3265000000000002
2019-10-28,-1.3141
2019-10-29,-2.3302
2019-10-30,2.5903
2019-10-31,-0.4651
2019-11-01,1.4686
2019-11-04,1.0526
2019-11-05,-3.1901
2019-11-06,-1.2105
2019-11-07,3.0633
2019-11-08,2.576
2019-11-11,0.322
2019-11-12,0.3209
2019-11-13,-4.3506
2019-11-14,-0.4682
2019-11-15,-1.1425
2019-11-18,-1.8014999999999999
2019-11-19,3.6345
2019-11-20,0.2004
2019-11-21,-0.6667
2019-11-22,1.4765
2019-11-25,3.7698
2019-11-26,-1.6571
2019-11-27,2.2683
2019-11-29,1.0139
2019-12-02,-2.9172000000000002
2019-12-03,-0.8078
2019-12-04,0.6515
2019-12-05,-1.5534
2019-12-06,2.6298
2019-12-09,0.5766
2019-12-10,0.5732
2019-12-11,-6.4597999999999995
2019-12-12,0.5416
2019-12-13,-0.4714
2019-12-16,0.2368
2019-12-17,-1.8561999999999999
2019-12-18,-4.6768
2019-12-19,2.2367
2019-12-20,0.5646
2019-12-23,1.7544
2019-12-24,0.5517
2019-12-26,-1.0288
2019-12-27,-1.3860000000000001
2019-12-30,-1.4758
2019-12-31,-1.9258
2020-01-02,2.1091
2020-01-03,-3.2763999999999998
2020-01-06,1.9882
2020-01-07,0.361
2020-01-08,-1.7266
2020-01-09,-0.8785
2020-01-10,-0.3693
2020-01-13,-2.891
2020-01-14,0.0
2020-01-15,-1.8321
2020-01-16,0.7776
2020-01-17,-1.5432000000000001
2020-01-21,-0.5486
2020-01-22,-0.3152
2020-01-23,-3.004
2020-01-24,-3.8305
2020-01-27,-0.678
2020-01-28,3.4983
2020-01-29,-0.9068
2020-01-30,-1.3311
2020-01-31,-1.0118
2020-02-03,-0.4259
2020-02-04,3.5928
2020-02-05,-0.1652
2020-02-06,-1.0753
2020-02-07,-0.5853
2020-02-10,2.7754
2020-02-11,0.1637
2020-02-12,2.5327
2020-02-13,-0.4781
2020-02-14,-2.6421
2020-02-18,-1.9325999999999999
2020-02-19,2.0545
2020-02-20,1.6434
2020-02-21,1.8593
2020-02-24,-0.3968
2020-02-25,-0.7171
2020-02-26,-3.6116
2020-02-27,0.9159
2020-02-28,-0.4125
2020-03-02,4.0597
2020-03-03,-1.1943
2020-03-04,-1.2086999999999999
2020-03-05,-4.323
2020-03-06,-6.2234
2020-03-09,-6.2727
2020-03-10,2.7157999999999998
2020-03-11,-8.8763
2020-03-12,-12.8497
2020-03-13,6.5398
