ticker,INPX US Equity
2003-12-03,0.0
2003-12-04,-0.8696
2003-12-05,0.0
2003-12-08,0.0
2003-12-09,0.0
2003-12-11,0.0
2003-12-16,0.0
2003-12-17,0.0
2003-12-18,0.8772
2003-12-19,1.7391
2003-12-22,-2.5641
2003-12-23,0.0
2003-12-30,7.8947
2003-12-31,-2.439
2004-01-02,0.0
2004-01-05,3.3333
2004-01-06,-1.6129
2004-01-07,0.8197
2004-01-08,-0.813
2004-01-12,-1.6393
2004-01-13,1.6667
2004-01-14,0.0
2004-01-15,0.0
2004-01-16,-3.2787
2004-01-20,2.5423999999999998
2004-01-21,0.0
2004-01-22,-0.8264
2004-01-23,0.0
2004-01-27,0.8333
2004-01-28,2.4793
2004-01-29,2.4194
2004-02-02,1.5748
2004-02-03,-3.876
2004-02-04,6.4516
2004-02-05,-3.0303
2004-02-06,3.9063
2004-02-10,0.7519
2004-02-11,5.9701
2004-02-12,1.4085
2004-02-13,0.0
2004-02-17,0.0
2004-02-19,0.0
2004-02-20,2.0833
2004-02-23,-2.7211
2004-02-25,2.0979
2004-03-02,0.0
2004-03-04,-0.6849
2004-03-09,-0.6897
2004-03-17,0.0
2004-03-19,-2.7778
2004-03-26,7.1429
2004-05-06,-8.0
2004-05-12,-2.1739
2004-05-17,-7.4074
2004-05-24,0.0
2004-05-25,4.0
2004-05-26,4.6154
2004-05-27,1.4706000000000001
2004-05-28,-5.7971
2004-06-02,4.6154
2004-06-03,10.2941
2004-06-04,6.6667
2004-06-08,-8.125
2004-06-09,3.4013999999999998
2004-06-10,5.2632
2004-06-16,0.625
2004-06-17,8.6957
2004-06-18,0.0
2004-06-21,2.8571
2004-06-22,0.0
2004-06-23,-8.3333
2004-06-25,0.0
2004-06-28,6.0606
2004-06-29,0.0
2004-06-30,-14.2857
2004-07-01,5.3333
2004-07-02,4.4304
2004-07-07,-3.0303
2004-07-08,3.125
2004-07-09,7.8788
2004-07-13,6.7416
2004-07-15,5.2632
2004-07-20,5.0
2004-07-22,0.0
2004-07-26,2.3810000000000002
2004-07-27,6.9767
2004-07-28,-4.7826
2004-07-29,5.0228
2004-07-30,-4.3478
2004-08-03,0.4545
2004-08-05,3.6199
2004-08-06,0.4367
2004-08-09,-4.3478
2004-08-11,2.7273
2004-08-12,0.4425
2004-08-16,0.4405
2004-08-17,-0.4386
2004-08-19,-0.4405
2004-08-20,2.2124
2004-08-23,0.0
2004-08-24,8.2251
2004-08-26,-5.6
2004-08-27,-2.9661
2004-08-30,2.1834
2004-08-31,0.0
2004-09-01,1.2821
2004-09-03,2.9536
2004-09-08,0.4098
2004-09-10,-0.4082
2004-09-15,-0.8197
2004-09-16,7.438
2004-09-21,0.3846
2004-09-23,3.4483
2004-09-27,0.0
2004-09-28,0.0
2004-09-30,0.0
2004-10-01,1.4815
2004-10-04,-8.7591
2004-10-06,12.0
2004-10-12,3.5714
2004-10-20,-6.8966
2004-10-21,5.5556
2004-11-02,1.7544
2004-11-05,0.0
2004-11-08,0.0
2004-11-09,3.4483
2004-11-24,2.3333
2004-11-29,7.4919
2004-12-08,0.0
2004-12-17,0.0
2004-12-20,-9.0909
2004-12-21,-6.6667
2004-12-29,-21.4286
2005-01-06,9.0909
2005-01-13,6.6667
2005-01-18,0.0
2005-01-21,5.4688
2005-01-24,0.0
2005-01-28,0.0
2005-01-31,3.7037
2005-02-01,0.0
2005-02-03,7.1429
2005-02-07,3.3333
2005-02-10,1.6129
2005-02-15,0.0
2005-02-16,11.1111
2005-02-17,11.4286
2005-02-22,0.0
2005-02-23,-1.2821
2005-02-24,3.8961
2005-02-25,-12.5
2005-02-28,2.8571
2005-03-02,11.1111
2005-03-08,-13.75
2005-03-09,1.4493
2005-03-10,-1.4285999999999999
2005-03-11,1.4493
2005-03-14,0.0
2005-03-16,0.0
2005-03-18,-1.4285999999999999
2005-03-22,0.0
2005-03-23,4.3478
2005-03-24,-5.5556
2005-03-28,8.8235
2005-04-04,0.0
2005-04-18,-10.8108
2005-04-28,0.0
2005-05-13,3.0303
2005-05-20,-3.2353
2005-06-21,-14.8936
2005-06-28,-7.1429
2005-07-12,-22.6923
2005-07-13,-0.4975
2005-07-15,19.0
2005-07-19,-3.3613
2005-08-29,0.0
2005-08-30,-4.3478
2005-08-31,-35.4545
2005-09-01,83.0986
2005-09-30,7.3077
2005-11-16,3.2258
2005-11-23,0.6944
2005-11-25,-30.9655
2005-11-28,0.0
2005-12-05,-50.05
2005-12-06,20.0
2005-12-07,0.0
2005-12-13,0.0
2005-12-20,66.8333
2005-12-21,0.0
2005-12-22,9.3906
2006-02-01,-26.9406
2006-02-07,-50.0
2006-02-13,0.0
2006-02-16,-25.0
2006-02-17,0.0
2006-03-15,33.3333
2006-04-04,-37.5
2006-05-09,-16.0
2006-05-18,-4.7619
2007-01-24,-47.5
2007-01-29,-42.8571
2007-01-31,-41.6667
2007-02-01,0.0
2007-02-02,45.7143
2007-02-26,-21.5686
2007-04-05,-12.5
2007-04-25,-11.4286
2007-04-26,-19.3145
2007-05-01,-20.04
2007-05-03,0.0
2007-05-10,0.0
2007-05-15,-10.0
2007-06-13,-16.6667
2007-06-19,-33.3333
2007-07-17,0.0
2007-08-16,-30.0
2007-09-06,-28.5714
2007-09-12,-40.0
2007-09-19,0.0
2007-11-30,-66.6667
2007-12-03,-50.0
2007-12-13,0.0
2008-01-08,0.0
2008-03-06,100.0
2008-04-02,-20.0
2008-07-17,525.0
2008-08-05,0.0
2008-08-13,-90.0
2008-10-07,-96.25
2008-10-23,0.0
2008-11-21,10566.6667
2008-11-28,-98.125
2009-07-09,66.6667
2009-07-24,-80.0
2009-07-30,0.0
2009-11-20,0.0
2009-11-25,3900.0
2009-12-04,-87.5
2009-12-22,540.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-25,-79.6875
2010-05-26,-61.5385
2010-07-12,180.0
2010-11-26,642.8571
2010-11-29,115.3846
2010-11-30,78.5714
2010-12-22,-8.0
2010-12-23,52.1739
2010-12-27,-2.8571
2010-12-28,0.0
2011-01-24,-79.4118
2011-02-03,328.5714
2011-03-11,-69.5833
2011-03-28,338.3562
2011-03-31,0.0
2011-05-04,500.0
2011-05-05,45.8333
2011-05-06,-14.2857
2011-05-09,33.3333
2011-05-10,62.5
2011-05-11,53.8462
2011-05-12,-2.5
2011-05-13,-23.0769
2011-05-16,0.0
2011-05-17,0.0
2011-05-19,0.0
2011-05-20,-6.6667
2011-05-24,-64.2857
2011-05-25,-36.0
2011-05-26,-18.125
2011-05-27,281.6794
2011-06-02,-0.2
2011-07-14,-81.9639
2011-07-18,22.2222
2011-07-19,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,31.8182
2011-07-29,0.0
2011-08-02,0.0
2011-08-03,-48.2759
2011-08-04,93.3333
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,-14.8276
2011-08-19,-19.8381
2011-08-25,-24.2424
2011-08-29,-33.3333
2011-08-30,49.0
2011-08-31,-6.0403
2011-09-02,39.2857
2011-09-06,2.5641
2011-09-07,0.0
2011-09-08,95.0
2011-09-09,53.8462
2011-09-13,-33.3333
2011-09-19,-62.5
2011-09-20,82.6667
2011-09-26,-43.4307
2011-09-28,3.2258
2011-10-04,-25.0
2011-10-05,65.0
2011-10-12,1.0101
2011-10-18,-24.5
2011-10-19,3.9735
2011-10-20,-4.4586
2011-10-24,0.6667
2011-10-25,-0.6623
2011-10-27,0.0
2011-10-28,-7.3333
2011-11-04,-13.6691
2011-11-14,0.0
2011-11-16,25.0
2011-11-17,0.0
2011-11-18,8.0
2011-11-21,-22.8395
2011-11-22,-12.8
2011-11-28,-7.3394
2011-12-02,-59.4059
2011-12-05,0.0
2011-12-14,0.0
2011-12-23,146.3415
2012-01-03,-59.4059
2012-01-04,0.0
2012-01-06,0.0
2012-01-17,2.439
2012-02-03,-38.0952
2012-02-13,3.8462
2012-02-15,177.7778
2012-02-17,13.3333
2012-02-22,-15.2941
2012-03-21,80.5556
2012-03-23,-16.1538
2012-04-23,0.9174
2012-05-07,-8.1818
2012-05-16,0.0
2012-05-17,0.0
2012-06-18,-25.7426
2012-06-22,-84.0
2012-07-03,716.6667
2012-07-05,-55.102
2012-07-09,-63.6364
2012-07-24,175.0
2012-07-27,13.6364
2012-07-30,0.0
2012-07-31,20.0
2012-08-02,-30.0
2012-08-07,-64.2857
2012-08-09,200.0
2012-08-14,-66.6667
2012-08-16,240.0
2012-10-03,98.0392
2012-10-10,-49.505
2012-11-05,-60.7843
2012-11-06,0.0
2012-11-13,22.5
2012-11-23,2.0408
2012-12-05,-36.0
2012-12-18,-12.5
2012-12-20,42.8571
2013-01-09,-15.0
2013-02-11,223.5294
2013-02-21,-1.8182
2013-02-28,48.1481
2013-03-01,-12.5
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,14.2857
2013-03-07,-37.5
2013-03-08,40.0
2013-03-13,-28.5714
2013-03-14,10.0
2013-03-18,-18.1818
2013-03-19,0.0
2013-03-20,-11.1111
2013-03-21,37.5
2013-03-22,18.1818
2013-03-26,-7.6923
2013-04-02,-15.0
2013-04-08,23.5294
2013-04-12,19.0476
2013-04-17,0.0
2013-04-19,0.0
2013-04-24,-32.0
2013-04-25,7.8431
2013-04-26,-7.2727
2013-04-29,-1.9607999999999999
2013-05-02,2.0
2013-05-03,47.0588
2013-05-08,-33.3333
2013-05-10,30.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-30,15.3846
2013-06-05,-8.0
2013-06-07,0.0
2013-06-13,-1.4493
2013-06-14,-1.4706000000000001
2013-06-20,0.0
2013-06-26,26.8657
2013-06-27,-17.647100000000002
2013-07-01,-7.1429
2013-07-02,7.6923
2013-07-12,0.0
2013-07-15,-7.1429
2013-07-23,30.7692
2013-07-24,29.4118
2013-07-25,4.5455
2013-07-26,26.087
2013-07-30,-6.8966
2013-07-31,3.7037
2013-08-06,0.0
2013-08-07,17.8571
2013-08-08,-1.8182
2013-08-09,-7.4074
2013-08-13,-6.6667
2013-08-14,-3.5714
2013-08-15,7.4074
2013-08-20,-3.4483
2013-08-22,-14.2857
2013-08-23,8.3333
2013-08-26,-7.6923
2013-08-29,0.0
2013-08-30,8.3333
2013-09-04,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-12,-7.6923
2013-09-13,29.1667
2013-09-16,0.0
2013-09-20,0.0
2013-09-23,-2.5806
2013-09-25,12.5828
2013-09-26,-1.1764999999999999
2013-09-27,-1.7856999999999998
2013-10-01,-9.0909
2013-10-02,10.0
2013-10-04,0.0
2013-10-09,-10.303
2013-10-10,-5.4054
2013-10-11,-10.7143
2013-10-15,7.2
2013-10-16,6.7164
2013-10-17,1.3986
2013-10-18,2.7586
2013-10-21,7.3826
2013-10-22,0.0
2013-10-24,18.75
2013-10-25,0.0
2013-10-28,0.0
2013-10-31,-15.7895
2013-11-04,-15.625
2013-11-05,3.7037
2013-11-06,27.1429
2013-11-08,-10.1124
2013-11-11,-6.25
2013-11-12,0.0
2013-11-15,-3.3333
2013-11-18,-11.7241
2013-11-19,62.5
2013-11-20,20.1923
2013-11-21,0.0
2013-11-22,0.0
2013-11-27,16.0
2013-11-29,3.4483
2013-12-02,13.3333
2013-12-03,0.0
2013-12-04,1.4706000000000001
2013-12-05,-5.7971
2013-12-06,0.0
2013-12-09,-10.7692
2013-12-10,3.1034
2013-12-11,-16.388
2013-12-12,0.0
2013-12-13,10.0
2013-12-16,-27.2727
2013-12-17,0.0
2013-12-18,-7.5
2013-12-19,8.1081
2013-12-20,0.0
2013-12-23,-5.0
2013-12-24,5.2632
2013-12-26,9.0
2013-12-27,6.422
2013-12-30,3.4483
2013-12-31,0.0
2014-01-02,10.0
2014-01-03,1.5152
2014-01-06,4.4776
2014-01-07,0.0
2014-01-08,7.1429
2014-01-09,0.0
2014-01-10,-3.3333
2014-01-13,-1.7241
2014-01-14,-10.1754
2014-01-15,17.1875
2014-01-16,2.3333
2014-01-17,-0.9772
2014-01-21,1.6447
2014-01-22,-18.4466
2014-01-23,20.634900000000002
2014-01-24,-17.4342
2014-01-27,-5.5777
2014-01-28,-5.0633
2014-01-29,35.5556
2014-01-31,-6.5574
2014-02-03,-12.2807
2014-02-04,16.0
2014-02-06,-13.7931
2014-02-07,12.4
2014-02-10,-9.2527
2014-02-12,11.7647
2014-02-13,12.2807
2014-02-14,0.0
2014-02-18,-16.25
2014-02-19,4.4776
2014-02-21,3.5714
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,5.1724
2014-02-28,4.918
2014-03-03,0.0
2014-03-04,7.8125
2014-03-05,1.4493
2014-03-06,11.4286
2014-03-07,-1.2821
2014-03-10,21.2987
2014-03-11,31.6916
2014-03-12,-8.9431
2014-03-13,7.1429
2014-03-14,8.3333
2014-03-17,-7.6923
2014-03-18,8.3333
2014-03-19,-1.6923
2014-03-20,-6.1033
2014-03-21,1.6667
2014-03-24,6.5574
2014-03-25,-10.0
2014-03-26,0.8547
2014-03-27,-3.3898
2014-03-28,3.5088
2014-03-31,1.6949
2014-04-01,-8.3333
2014-04-02,0.0
2014-04-03,4.5455
2014-04-04,0.0
2014-04-07,-21.7391
2014-04-08,-15.5556
2014-04-10,-22.6316
2014-04-11,0.3401
2014-04-14,-5.5763
2014-04-15,-0.377
2014-04-16,-1.4414
2014-04-17,3.2907
2014-04-21,-5.3097
2014-04-22,-1.8692
2014-04-23,-1.9048
2014-04-24,6.1942
2014-04-25,-0.7131
2014-04-28,-3.3149
2014-04-29,0.9524
2014-04-30,0.191
2014-05-01,-0.1907
2014-05-02,2.6414999999999997
2014-05-05,-3.4926
2014-05-06,-2.2857
2014-05-07,1.1696
2014-05-08,-6.5511
2014-05-09,-19.5876
2014-05-12,3.8462
2014-05-13,17.287
2014-05-14,-1.0552
2014-05-15,-1.0612
2014-05-16,-6.8842
2014-05-19,1.3857
2014-05-20,-1.0478
2014-05-21,2.8315
2014-05-22,-3.7385
2014-05-23,-3.2515
2014-05-27,-3.8505000000000003
2014-05-28,-6.0
2014-05-29,-4.2553
2014-05-30,0.0
2014-06-02,-0.2778
2014-06-03,-1.6713
2014-06-04,26.3456
2014-06-05,-2.0179
2014-06-06,10.0686
2014-06-09,7.0686
2014-06-10,1.5534
2014-06-11,1.3384
2014-06-12,7.3585
2014-06-13,0.703
2014-06-16,0.6981
2014-06-17,-0.5199
2014-06-18,-0.8711
2014-06-19,-7.3814
2014-06-20,-28.6528
2014-06-23,7.7128
2014-06-24,0.4938
2014-06-25,-0.9828
2014-06-26,-1.4888
2014-06-27,-3.7782999999999998
2014-06-30,1.5707
2014-07-01,-2.0619
2014-07-02,0.2632
2014-07-03,-0.5249
2014-07-07,-0.2639
2014-07-08,-3.4392
2014-07-09,0.8219
2014-07-10,0.5435
2014-07-11,-2.7027
2014-07-14,2.2222
2014-07-15,4.0761
2014-07-16,2.0888
2014-07-17,1.5345
2014-07-18,-3.0227
2014-07-21,0.0
2014-07-22,0.7792
2014-07-23,-0.7732
2014-07-24,3.3766
2014-07-25,1.3065
2014-07-28,-3.8689999999999998
2014-07-29,0.6192
2014-07-30,1.7949000000000002
2014-07-31,-3.7782999999999998
2014-08-01,-0.5236
2014-08-04,3.6842
2014-08-05,-0.7614
2014-08-06,-3.5806
2014-08-07,-1.8568
2014-08-08,3.7838000000000003
2014-08-11,2.8646000000000003
2014-08-12,1.0127
2014-08-13,-2.5063
2014-08-14,5.0353
2014-08-15,-3.0807
2014-08-18,2.5253
2014-08-19,0.9852
2014-08-20,-5.6098
2014-08-21,-4.3928
2014-08-22,0.2703
2014-08-25,-2.1563
2014-08-26,0.551
2014-08-27,0.0
2014-08-28,1.0959
2014-08-29,0.813
2014-09-02,-9.4086
2014-09-03,1.7767
2014-09-04,-9.0346
2014-09-05,-0.3205
2014-09-08,0.5466
2014-09-09,-5.0208
2014-09-10,-0.6734
2014-09-11,-2.0339
2014-09-12,0.346
2014-09-15,-3.1034
2014-09-16,10.3158
2014-09-17,13.8756
2014-09-18,8.4986
2014-09-19,8.8773
2014-09-22,-0.2398
2014-09-23,0.4778
2014-09-24,-3.1072
2014-09-25,-3.4568
2014-09-26,2.3018
2014-09-29,-2.5
2014-09-30,4.8718
2014-10-01,-2.2005
2014-10-02,-0.25
2014-10-03,-0.5013
2014-10-06,-13.3501
2014-10-07,-2.064
2014-10-08,-1.4544000000000001
2014-10-09,-5.1205
2014-10-10,-1.5833
2014-10-13,0.3185
2014-10-14,0.3215
2014-10-15,2.5641
2014-10-16,-6.2539
2014-10-17,5.6711
2014-10-20,-5.0473
2014-10-21,-0.3322
2014-10-22,-4.2667
2014-10-23,3.3644
2014-10-24,-9.0488
2014-10-27,-2.963
2014-10-28,-10.3053
2014-10-29,5.9574
2014-10-30,-6.0241
2014-10-31,-1.7094
2014-11-03,-10.8641
2014-11-04,2.9206
2014-11-05,1.8957000000000002
2014-11-06,8.3721
2014-11-07,5.5794
2014-11-10,1.626
2014-11-11,-2.0
2014-11-12,-5.3061
2014-11-13,-0.8621
2014-11-14,-37.8261
2014-11-17,-8.3916
2014-11-18,-0.7634
2014-11-19,-2.3077
2014-11-20,-1.5748
2014-11-21,0.0
2014-11-24,1.44
2014-11-25,-3.7855
2014-11-26,1.6393
2014-11-28,-0.0101
2014-12-01,-2.4095
2014-12-02,1.0847
2014-12-03,-1.0833
2014-12-04,-4.1223
2014-12-05,5.1724
2014-12-08,-1.6393
2014-12-09,-3.3333
2014-12-10,-11.2069
2014-12-11,6.7961
2014-12-12,-0.0114
2014-12-15,-3.6254
2014-12-16,-3.7736
2014-12-17,4.902
2014-12-18,0.9346
2014-12-19,-2.7778
2014-12-22,0.0
2014-12-23,-1.9048
2014-12-24,10.6796
2014-12-26,16.6667
2014-12-29,59.3985
2014-12-30,0.0
2014-12-31,-3.7736
2015-01-02,0.0
2015-01-05,-9.8039
2015-01-06,7.6087
2015-01-07,2.0202
2015-01-08,5.9406
2015-01-09,-3.271
2015-01-12,-0.9662
2015-01-13,-1.4634
2015-01-14,-7.9208
2015-01-15,-3.2258
2015-01-16,2.2222
2015-01-20,0.0
2015-01-21,1.6303999999999998
2015-01-22,0.0
2015-01-23,-8.5561
2015-01-26,-16.9591
2015-01-27,12.6761
2015-01-28,-5.0
2015-01-29,-6.5789
2015-01-30,5.625
2015-02-02,-0.6584
2015-02-03,-2.0134
2015-02-04,-4.1182
2015-02-05,-5.7059
2015-02-06,-4.3182
2015-02-09,5.3048
2015-02-10,17.2932
2015-02-11,0.0
2015-02-12,-0.02
2015-02-13,-3.8269
2015-02-17,-2.8458
2015-02-18,-5.9913
2015-02-19,13.1387
2015-02-20,-1.9355
2015-02-23,3.9474
2015-02-24,1.2658
2015-02-25,2.5
2015-02-26,-8.529
2015-02-27,-9.3409
2015-03-02,3.3824
2015-03-03,-1.8492
2015-03-04,-1.4493
2015-03-05,2.2059
2015-03-06,0.0
2015-03-09,-6.4748
2015-03-10,3.0769
2015-03-11,-4.4776
2015-03-12,-2.3437
2015-03-13,-4.0
2015-03-16,0.0
2015-03-17,-0.8333
2015-03-18,18.4874
2015-03-19,-14.8936
2015-03-20,2.5
2015-03-23,2.439
2015-03-24,-4.7619
2015-03-25,-1.6667
2015-03-26,-3.3898
2015-03-27,-1.7544
2015-03-30,1.7856999999999998
2015-03-31,-2.6316
2015-04-01,3.6036
2015-04-02,4.3478
2015-04-06,0.8333
2015-04-07,52.8926
2015-04-08,-11.3514
2015-04-09,-5.4878
2015-04-10,-1.9355
2015-04-13,55.9211
2015-04-14,-2.9536
2015-04-15,-0.4348
2015-04-16,0.4367
2015-04-17,0.8696
2015-04-20,-1.2931
2015-04-21,-6.7085
2015-04-22,-2.1707
2015-04-23,11.9617
2015-04-24,-3.8462
2015-04-27,-1.3333
2015-04-28,-0.9009
2015-04-29,-4.9943
2015-04-30,11.955
2015-05-01,-4.7009
2015-05-04,-2.6906
2015-05-05,-5.9908
2015-05-06,4.4118
2015-05-07,1.8779
2015-05-08,-14.2857
2015-05-11,1.0753
2015-05-12,1.5957
2015-05-13,6.2827
2015-05-14,0.9852
2015-05-15,-8.0488
2015-05-18,2.3872999999999998
2015-05-19,0.5181
2015-05-20,-5.4124
2015-05-21,3.5422000000000002
2015-05-22,3.6842
2015-05-26,-4.0609
2015-05-27,-1.0582
2015-05-28,-2.6805
2015-05-29,-3.8395
2015-06-01,4.0
2015-06-02,1.6484
2015-06-03,-4.8649000000000004
2015-06-04,-1.1435
2015-06-05,0.0072
2015-06-08,1.1494
2015-06-09,0.0
2015-06-10,7.3864
2015-06-11,-3.7037
2015-06-12,-3.2967
2015-06-15,1.1364
2015-06-16,2.2472
2015-06-17,-4.3956
2015-06-18,1.7241
2015-06-19,-2.2599
2015-06-22,0.0
2015-06-23,-1.1561
2015-06-24,-2.3392
2015-06-25,-1.1976
2015-06-26,3.0303
2015-06-29,-8.2353
2015-06-30,-0.641
2015-07-01,0.0
2015-07-02,0.6452
2015-07-06,3.8462
2015-07-07,0.6173
2015-07-08,-4.2945
2015-07-09,3.8381
2015-07-10,1.8597000000000001
2015-07-13,10.9091
2015-07-14,2.1858
2015-07-15,4.8128
2015-07-16,1.3519999999999999
2015-07-17,-5.3612
2015-07-20,-1.0638
2015-07-21,0.0
2015-07-22,1.5591
2015-07-23,-4.1821
2015-07-24,-0.5525
2015-07-27,-4.4444
2015-07-28,-1.1628
2015-07-29,-1.1764999999999999
2015-07-30,3.3036
2015-07-31,-0.9003
2015-08-03,-3.4814
2015-08-04,5.4217
2015-08-05,0.0
2015-08-06,-7.4286
2015-08-07,4.9383
2015-08-10,-2.9412000000000003
2015-08-11,-6.6667
2015-08-12,-5.8442
2015-08-13,8.9655
2015-08-14,-8.8608
2015-08-17,2.0833
2015-08-18,4.0816
2015-08-19,-7.1895
2015-08-20,-3.5211
2015-08-21,-2.1898
2015-08-24,-11.9403
2015-08-25,18.6441
2015-08-26,6.0714
2015-08-27,3.7037
2015-08-28,0.6494
2015-08-31,4.1935
2015-09-01,-5.2632
2015-09-02,-0.6536
2015-09-03,1.9737
2015-09-04,-1.9355
2015-09-08,-0.6579
2015-09-09,4.6358
2015-09-10,0.0
2015-09-11,1.8987
2015-09-14,-0.6211
2015-09-15,4.375
2015-09-16,1.7964
2015-09-17,10.5882
2015-09-18,-8.5106
2015-09-21,-4.0698
2015-09-22,-1.2121
2015-09-23,5.5215
2015-09-24,-6.9767
2015-09-25,-32.5
2015-09-28,-4.6296
2015-09-29,-2.9126
2015-09-30,1.0
2015-10-01,-0.9901
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,6.0
2015-10-07,-2.8302
2015-10-08,3.8834999999999997
2015-10-09,-3.7382999999999997
2015-10-12,1.9296
2015-10-13,-1.8931
2015-10-14,-2.9126
2015-10-15,2.0
2015-10-16,0.9804
2015-10-19,-4.3689
2015-10-20,-2.5381
2015-10-21,-3.125
2015-10-22,0.0
2015-10-23,0.2823
2015-10-26,-0.2681
2015-10-27,-2.1435
2015-10-28,1.6274
2015-10-29,0.9527
2015-10-30,-3.6209
2015-11-02,3.3194
2015-11-03,1.0889
2015-11-04,1.0638
2015-11-05,-11.5921
2015-11-06,-2.3887
2015-11-09,-2.8284000000000002
2015-11-10,-10.7485
2015-11-11,-1.5471
2015-11-12,-7.1429
2015-11-13,6.9231
2015-11-16,-3.5971
2015-11-17,1.4925
2015-11-18,-5.5882
2015-11-19,-3.1153
2015-11-20,-5.1447
2015-11-23,3.411
2015-11-24,-1.6595
2015-11-25,0.0312
2015-11-27,24.1279
2015-11-30,14.7651
2015-12-01,-5.0292
2015-12-02,-7.6201
2015-12-03,0.2
2015-12-04,-6.8518
2015-12-07,-8.5878
2015-12-08,3.125
2015-12-09,-7.2917
2015-12-10,4.5965
2015-12-11,-4.6875
2015-12-14,4.918
2015-12-15,-6.25
2015-12-16,0.0
2015-12-17,-1.6667
2015-12-18,1.6949
2015-12-21,-3.3333
2015-12-22,-5.0539
2015-12-23,5.5612
2015-12-24,-1.9138
2015-12-28,1.0523
2015-12-29,2.4189
2015-12-30,-4.2364
2015-12-31,0.8626
2016-01-04,3.6842
2016-01-05,2.8236
2016-01-06,3.6717
2016-01-07,1.5873
2016-01-08,-2.3437
2016-01-11,4.83
2016-01-12,-3.5391
2016-01-13,-3.9359
2016-01-14,-1.1736
2016-01-15,0.0
2016-01-19,-7.0312
2016-01-20,-5.8824
2016-01-21,0.9524
2016-01-22,3.8325
2016-01-25,1.1016
2016-01-26,-5.8526
2016-01-27,1.1812
2016-01-28,-0.4953
2016-01-29,-1.3984
2016-02-01,0.1923
2016-02-02,-0.1919
2016-02-03,5.3846
2016-02-04,0.365
2016-02-05,-5.4545
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,1.9231
2016-02-12,-3.7736
2016-02-16,0.0
2016-02-17,3.9215999999999998
2016-02-18,-2.8302
2016-02-19,1.2985
2016-02-22,3.5102
2016-02-23,-0.0347
2016-02-24,-3.6703
2016-02-25,0.0
2016-02-26,5.7692
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,9.0909
2016-03-04,0.0
2016-03-07,1.6667
