ticker,SMTC US Equity
2000-05-24,8.8889
2000-05-25,-3.1888
2000-05-26,1.9763
2000-05-30,11.4987
2000-05-31,3.3604
2000-06-01,3.4753
2000-06-02,12.4594
2000-06-05,0.8671
2000-06-06,-1.9102000000000001
2000-06-07,-0.2921
2000-06-08,4.1016
2000-06-09,0.8443
2000-06-12,-4.2791
2000-06-13,0.8746
2000-06-14,-5.4913
2000-06-15,3.5678
2000-06-16,22.3917
2000-06-19,-2.8548
2000-06-20,0.952
2000-06-21,0.697
2000-06-22,3.9901999999999997
2000-06-23,-1.4096
2000-06-26,-1.2708
2000-06-27,-3.4594
2000-06-28,1.9167
2000-06-29,-5.3148
2000-06-30,5.6779
2000-07-03,0.6742
2000-07-05,-5.5195
2000-07-06,3.2646
2000-07-07,9.1514
2000-07-10,4.878
2000-07-11,-3.2702999999999998
2000-07-12,3.3809
2000-07-13,1.8169
2000-07-14,5.0678
2000-07-17,2.3098
2000-07-18,-3.8513
2000-07-19,-4.2127
2000-07-20,2.956
2000-07-21,-5.8824
2000-07-24,-1.3393
2000-07-25,5.8069
2000-07-26,-2.851
2000-07-27,-8.3639
2000-07-28,-2.4019
2000-07-31,5.2501999999999995
2000-08-01,-1.2471
2000-08-02,3.7885
2000-08-03,1.3688
2000-08-04,0.075
2000-08-07,3.5982
2000-08-08,-1.013
2000-08-09,3.7281
2000-08-10,-2.7484
2000-08-11,-4.7826
2000-08-14,2.8919
2000-08-15,5.4734
2000-08-16,5.54
2000-08-17,-0.2658
2000-08-18,0.1999
2000-08-21,3.8564
2000-08-22,0.3841
2000-08-23,5.4847
2000-08-24,7.9807
2000-08-25,1.6797
2000-08-28,0.4405
2000-08-29,0.1645
2000-08-30,1.6968
2000-08-31,1.9914
2000-09-01,-2.6385
2000-09-05,-4.9322
2000-09-06,-4.2759
2000-09-07,6.1942
2000-09-08,-6.1693999999999996
2000-09-11,1.6139000000000001
2000-09-12,0.5882
2000-09-13,-0.6433
2000-09-14,0.6474
2000-09-15,-5.848
2000-09-18,-0.9317
2000-09-19,6.0188
2000-09-20,7.7469
2000-09-21,-3.8419
2000-09-22,-3.4389
2000-09-25,-3.8865
2000-09-26,-2.706
2000-09-27,-2.5284
2000-09-28,1.9131
2000-09-29,-12.1858
2000-10-02,-6.8116
2000-10-03,-2.9549
2000-10-04,6.0897
2000-10-05,2.2659000000000002
2000-10-06,-6.0561
2000-10-09,-6.9182
2000-10-10,-13.3446
2000-10-11,1.3645
2000-10-12,2.6923
2000-10-13,9.3165
2000-10-16,-4.0685
2000-10-17,-10.357099999999999
2000-10-18,-7.9681
2000-10-19,11.9048
2000-10-20,14.5068
2000-10-23,1.0135
2000-10-24,-9.5318
2000-10-25,-14.9723
2000-10-26,12.1739
2000-10-27,-6.7829
2000-10-30,-4.158
2000-10-31,11.9306
2000-11-01,-7.5581
2000-11-02,0.8386
2000-11-03,-0.6237
2000-11-06,-2.7197
2000-11-07,-2.1505
2000-11-08,-5.4945
2000-11-09,3.0814
2000-11-10,-11.3367
2000-11-13,-0.5089
2000-11-14,9.2072
2000-11-15,13.3489
2000-11-16,-1.8595000000000002
2000-11-17,-1.4737
2000-11-20,-4.0598
2000-11-21,-3.5635
2000-11-22,-0.2309
2000-11-24,5.6134
2000-11-27,-4.0
2000-11-28,-14.725999999999999
2000-11-29,-0.6693
2000-11-30,-5.3908
2000-12-01,1.1396
2000-12-04,-0.5634
2000-12-05,9.3484
2000-12-06,-15.8031
2000-12-07,1.8462
2000-12-08,9.9698
2000-12-11,-0.2747
2000-12-12,-8.2645
2000-12-13,-6.006
2000-12-14,-4.7923
2000-12-15,2.6846
2000-12-18,-4.2484
2000-12-19,-4.4369
2000-12-20,-7.8571
2000-12-21,-4.6512
2000-12-22,14.2276
2000-12-26,1.0676
2000-12-27,17.6056
2000-12-28,5.015
2000-12-29,0.6415
2001-01-02,-7.0822
2001-01-03,8.5366
2001-01-04,-0.2809
2001-01-05,5.6338
2001-01-08,-0.5333
2001-01-09,-0.8043
2001-01-10,3.2432
2001-01-11,15.1832
2001-01-12,0.9091
2001-01-16,-5.8559
2001-01-17,7.8947
2001-01-18,5.4878
2001-01-19,-3.3106
2001-01-22,-0.6522
2001-01-23,3.0635
2001-01-24,-3.6093
2001-01-25,-5.9471
2001-01-26,1.4052
2001-01-29,3.6952
2001-01-30,0.6682
2001-01-31,2.2124
2001-02-01,2.1645
2001-02-02,-2.3305
2001-02-05,3.0369
2001-02-06,1.0526
2001-02-07,-3.125
2001-02-08,1.9355
2001-02-09,-2.9536
2001-02-12,-2.3913
2001-02-13,-2.0045
2001-02-14,3.6364
2001-02-15,11.4035
2001-02-16,-3.7401999999999997
2001-02-20,-16.1554
2001-02-21,0.4878
2001-02-22,-2.4272
2001-02-23,5.7214
2001-02-26,4.0
2001-02-27,-5.6561
2001-02-28,-3.8369
2001-03-01,0.7481
2001-03-02,2.4752
2001-03-05,3.3816
2001-03-06,7.9439
2001-03-07,0.6494
2001-03-08,-2.7957
2001-03-09,-9.7345
2001-03-12,-6.3725
2001-03-13,7.5262
2001-03-14,5.4778
2001-03-15,5.251
2001-03-16,-2.8509
2001-03-19,0.2257
2001-03-20,-1.3514
2001-03-21,2.2831
2001-03-22,8.2589
2001-03-23,14.6392
2001-03-26,-2.3381
2001-03-27,-5.709
2001-03-28,-6.0547
2001-03-29,-1.0395
2001-03-30,-1.0504
2001-04-02,-8.7049
2001-04-03,-6.9767
2001-04-04,-6.25
2001-04-05,17.0667
2001-04-06,-9.1116
2001-04-09,-5.9649
2001-04-10,10.5757
2001-04-11,11.6082
2001-04-12,3.7319
2001-04-16,-3.7975
2001-04-17,-5.4017
2001-04-18,21.0102
2001-04-19,0.2722
2001-04-20,-1.3273
2001-04-23,-8.9575
2001-04-24,-5.1041
2001-04-25,-1.6631
2001-04-26,0.7197
2001-04-27,-1.6434
2001-04-30,4.5042
2001-05-01,4.9357
2001-05-02,3.0805
2001-05-03,-1.6388
2001-05-04,3.4629
2001-05-07,0.5684
2001-05-08,0.1256
2001-05-09,-1.8500999999999999
2001-05-10,-1.1182
2001-05-11,-3.7157
2001-05-14,-3.2886
2001-05-15,1.2838
2001-05-16,1.5758999999999999
2001-05-17,5.2277000000000005
2001-05-18,1.6026
2001-05-21,12.8391
2001-05-22,1.2301
2001-05-23,-15.4101
2001-05-24,-11.8185
2001-05-25,4.9981
2001-05-29,-6.5233
2001-05-30,-8.1856
2001-05-31,10.5998
2001-06-01,3.7519
2001-06-04,0.9309
2001-06-05,5.5339
2001-06-06,-0.7059
2001-06-07,6.9736
2001-06-08,0.6646
2001-06-11,-3.6151999999999997
2001-06-12,-0.1957
2001-06-13,-0.7843
2001-06-14,-6.4559
2001-06-15,0.4225
2001-06-18,-5.8205
2001-06-19,0.7818
2001-06-20,-0.4433
2001-06-21,-0.3711
2001-06-22,0.5587
2001-06-25,-0.4815
2001-06-26,-0.5955
2001-06-27,7.1509
2001-06-28,6.8134
2001-06-29,-1.8646
2001-07-02,2.5
2001-07-03,-0.813
2001-07-05,-0.918
2001-07-06,-6.6512
2001-07-09,0.319
2001-07-10,-3.3216
2001-07-11,6.5424
2001-07-12,6.6895
2001-07-13,1.1254
2001-07-16,-5.2782
2001-07-17,1.0742
2001-07-18,-0.8635
2001-07-19,10.3183
2001-07-20,-1.3665
2001-07-23,-3.4791
2001-07-24,0.1595
2001-07-25,-1.0828
2001-07-26,12.3632
2001-07-27,6.9054
2001-07-30,-1.3133
2001-07-31,0.6247
2001-08-01,7.9352
2001-08-02,0.15
2001-08-03,-4.2447
2001-08-06,-2.3468
2001-08-07,-1.4953
2001-08-08,-4.5812
2001-08-09,0.0852
2001-08-10,-2.1005
2001-08-13,2.2035
2001-08-14,-0.6241
2001-08-15,-3.34
2001-08-16,1.6242999999999999
2001-08-17,-3.807
2001-08-20,-1.6314
2001-08-21,-7.2482
2001-08-22,20.0331
2001-08-23,0.6069
2001-08-24,3.9485
2001-08-27,2.9016
2001-08-28,-2.8198
2001-08-29,3.7721
2001-08-30,-3.8638
2001-08-31,-1.2955999999999999
2001-09-04,-1.259
2001-09-05,-0.4069
2001-09-06,-5.2302
2001-09-07,3.7367
2001-09-10,1.7179
2001-09-17,-6.8374
2001-09-18,-6.2865
2001-09-19,-4.805
2001-09-20,-5.9325
2001-09-21,-5.9233
2001-09-24,10.2963
2001-09-25,0.0
2001-09-26,-5.9772
2001-09-27,-2.9643
2001-09-28,4.4534
2001-10-01,-4.3693
2001-10-02,-5.4164
2001-10-03,13.4398
2001-10-04,11.092
2001-10-05,-0.0309
2001-10-08,4.8856
2001-10-09,-9.7877
2001-10-10,5.4248
2001-10-11,12.3373
2001-10-12,-2.0971
2001-10-15,-1.6347
2001-10-16,1.1748
2001-10-17,-7.0518
2001-10-18,-3.7477
2001-10-19,4.5267
2001-10-22,2.5439
2001-10-23,2.8943
2001-10-24,7.3479
2001-10-25,8.8235
2001-10-26,-1.2039
2001-10-29,-7.5603
2001-10-30,-1.5066000000000002
2001-10-31,3.1139
2001-11-01,8.0265
2001-11-02,2.2315
2001-11-05,0.8635
2001-11-06,3.1629
2001-11-07,-1.9364
2001-11-08,-5.1481
2001-11-09,-1.3135
2001-11-12,0.3014
2001-11-13,5.6084
2001-11-14,-4.8126999999999995
2001-11-15,-1.3699
2001-11-16,-3.0303
2001-11-19,0.7813
2001-11-20,-6.9767
2001-11-21,2.1389
2001-11-23,2.1213
2001-11-26,0.6658
2001-11-27,-0.1058
2001-11-28,-2.2775
2001-11-29,3.4688
2001-11-30,0.8905
2001-12-03,-0.4933
2001-12-04,4.1743
2001-12-05,6.3611
2001-12-06,1.3421
2001-12-07,-3.6478
2001-12-10,0.6028
2001-12-11,1.7976999999999999
2001-12-12,1.3892
2001-12-13,-3.5067
2001-12-14,-1.2034
2001-12-17,-2.0219
2001-12-18,0.0249
2001-12-19,-3.0077
2001-12-20,-7.0477
2001-12-21,-0.6066
2001-12-24,-2.2746
2001-12-26,0.4825
2001-12-27,2.3446
2001-12-28,2.2633
2001-12-31,-3.6707
2002-01-02,2.7739000000000003
2002-01-03,9.4602
2002-01-04,0.6227
2002-01-07,-4.1089
2002-01-08,0.697
2002-01-09,-0.6409
2002-01-10,0.3096
2002-01-11,-4.5525
2002-01-14,-0.6198
2002-01-15,-0.2983
2002-01-16,-6.8262
2002-01-17,3.1524
2002-01-18,-3.7634
2002-01-22,-4.9985
2002-01-23,1.7642
2002-01-24,1.8856000000000002
2002-01-25,0.3284
2002-01-28,1.6067
2002-01-29,-1.2006000000000001
2002-01-30,2.134
2002-01-31,0.4353
2002-02-01,-3.8717
2002-02-04,-2.2543
2002-02-05,-1.9988000000000001
2002-02-06,-2.4474
2002-02-07,-3.4416
2002-02-08,3.7975
2002-02-11,5.8087
2002-02-12,-2.0928
2002-02-13,1.1461999999999999
2002-02-14,1.5314
2002-02-15,-3.5897
2002-02-19,-7.8849
2002-02-20,6.5217
2002-02-21,-6.3138
2002-02-22,-0.919
2002-02-25,2.8856
2002-02-26,1.5025
2002-02-27,4.5395
2002-02-28,-5.0346
2002-03-01,10.0066
2002-03-04,5.241
2002-03-05,3.9782
2002-03-06,2.67
2002-03-07,1.8498999999999999
2002-03-08,2.6586
2002-03-11,-1.2821
2002-03-12,-3.4545
2002-03-13,-1.6680000000000001
2002-03-14,-1.8331
2002-03-15,0.5853
2002-03-18,3.1311
2002-03-19,0.7523
2002-03-20,-2.2667
2002-03-21,1.146
2002-03-22,-1.0251
2002-03-25,-3.0253
2002-03-26,1.6863000000000001
2002-03-27,-1.6031
2002-03-28,2.5281000000000002
2002-04-01,2.0
2002-04-02,-3.3038
2002-04-03,-3.3611
2002-04-04,1.8971
2002-04-05,-1.213
2002-04-08,2.056
2002-04-09,-4.4208
2002-04-10,0.3513
2002-04-11,-1.5753
2002-04-12,2.3711
2002-04-15,1.5055
2002-04-16,4.478
2002-04-17,1.5288
2002-04-18,-1.0809
2002-04-19,-2.1148
2002-04-22,-0.5276
2002-04-23,-5.6114
2002-04-24,-5.9154
2002-04-25,-0.1886
2002-04-26,-2.2992
2002-04-29,-1.2572999999999999
2002-04-30,4.4074
2002-05-01,0.4378
2002-05-02,-0.4981
2002-05-03,-3.1602
2002-05-06,-2.1002
2002-05-07,-1.7162
2002-05-08,14.1706
2002-05-09,-4.2059
2002-05-10,-2.6405
2002-05-13,6.591
2002-05-14,7.6036
2002-05-15,-0.9898
2002-05-16,1.4996
2002-05-17,2.3529
2002-05-20,-4.4106
2002-05-21,-2.8244
2002-05-22,-0.0288
2002-05-23,0.9787
2002-05-24,-2.9076
2002-05-28,-0.2349
2002-05-29,-2.5898
2002-05-30,0.3323
2002-05-31,-0.9937
2002-06-03,-5.0487
2002-06-04,3.3952999999999998
2002-06-05,0.8674
2002-06-06,-6.5725
2002-06-07,0.7561
2002-06-10,1.3377
2002-06-11,-6.1172
2002-06-12,1.1317
2002-06-13,-0.9495
2002-06-14,2.6703
2002-06-17,3.5679
2002-06-18,-2.9619999999999997
2002-06-19,-7.1002
2002-06-20,-3.2857
2002-06-21,-4.5052
2002-06-24,3.2869
2002-06-25,-7.2632
2002-06-26,2.503
2002-06-27,4.3718
2002-06-28,0.7547
2002-07-01,-5.6554
2002-07-02,-5.2799
2002-07-03,6.7896
2002-07-05,7.3391
2002-07-08,-4.936
2002-07-09,-9.1538
2002-07-10,-10.2498
2002-07-11,10.0524
2002-07-12,0.4715
2002-07-15,2.2611
2002-07-16,-1.043
2002-07-17,0.8432
2002-07-18,-5.4348
2002-07-19,-1.3263
2002-07-22,-3.4050000000000002
2002-07-23,-5.9833
2002-07-24,1.5293999999999999
2002-07-25,-8.1633
2002-07-26,-1.3228
2002-07-29,8.1501
2002-07-30,3.6192
2002-07-31,-5.933
2002-08-01,-6.3072
2002-08-02,-0.9229
2002-08-05,-7.2877
2002-08-06,8.3924
2002-08-07,2.8353
2002-08-08,5.2492
2002-08-09,-2.2166
2002-08-12,-0.4637
2002-08-13,-5.1242
2002-08-14,7.3104
2002-08-15,4.3721
2002-08-16,7.8422
2002-08-19,4.2909
2002-08-20,-9.7445
2002-08-21,4.4626
2002-08-22,-3.3073
2002-08-23,-8.171
2002-08-26,2.9488
2002-08-27,-4.9246
2002-08-28,-25.74
2002-08-29,-3.8434
2002-08-30,-2.2206
2002-09-03,-3.8607
2002-09-04,-3.9370000000000003
2002-09-05,-7.7869
2002-09-06,3.7333
2002-09-09,0.2571
2002-09-10,1.2821
2002-09-11,-0.1688
2002-09-12,-6.0862
2002-09-13,-2.4302
2002-09-16,-2.214
2002-09-17,-1.8868
2002-09-18,-2.8846
2002-09-19,-0.7921
2002-09-20,-1.2974
2002-09-23,-3.9434
2002-09-24,0.6316
2002-09-25,11.1925
2002-09-26,-4.7036999999999995
2002-09-27,-0.1974
2002-09-30,-4.0554
2002-10-01,3.7113
2002-10-02,-0.5964
2002-10-03,-2.8
2002-10-04,-6.893
2002-10-07,2.3204000000000002
2002-10-08,-0.432
2002-10-09,-1.1931
2002-10-10,11.9649
2002-10-11,8.6275
2002-10-14,2.8881
2002-10-15,15.3509
2002-10-16,-10.038
2002-10-17,12.848700000000001
2002-10-18,-1.9476
2002-10-21,9.5493
2002-10-22,-9.6792
2002-10-23,11.7202
2002-10-24,-7.5328
2002-10-25,4.3423
2002-10-28,5.0641
2002-10-29,-7.6152
2002-10-30,12.833
2002-10-31,-7.5867
2002-11-01,5.5202
2002-11-04,11.7371
2002-11-05,-1.0804
2002-11-06,2.1238
2002-11-07,-9.5663
2002-11-08,-2.1025
2002-11-11,-8.0537
2002-11-12,6.4964
2002-11-13,-1.645
2002-11-14,7.3868
2002-11-15,-1.7521
2002-11-18,2.7081
2002-11-19,-5.5949
2002-11-20,5.654
2002-11-21,12.637
2002-11-22,-5.6096
2002-11-25,9.8241
2002-11-26,-19.6576
2002-11-27,5.8419
2002-11-29,-2.0779
2002-12-02,-1.2599
2002-12-03,-5.4399
2002-12-04,-7.4574
2002-12-05,-0.99
2002-12-06,-0.0853
2002-12-09,-6.2839
2002-12-10,2.649
2002-12-11,-2.3387000000000002
2002-12-12,-3.1379
2002-12-13,-2.7279999999999998
2002-12-16,3.4181
2002-12-17,1.2711999999999999
2002-12-18,-5.3556
2002-12-19,-2.2104
2002-12-20,1.7179
2002-12-23,-0.3556
2002-12-24,-2.8546
2002-12-26,2.4793
2002-12-27,-0.6362
2002-12-30,-1.4339
2002-12-31,0.0915
2003-01-02,6.4899000000000004
2003-01-03,0.9442
2003-01-06,6.4626
2003-01-07,-2.476
2003-01-08,-0.0819
2003-01-09,3.4426
2003-01-10,1.2678
2003-01-13,4.2254
2003-01-14,2.3273
2003-01-15,-0.2201
2003-01-16,-2.9412000000000003
2003-01-17,-2.4242
2003-01-21,-0.1553
2003-01-22,1.0109
2003-01-23,3.9261
2003-01-24,-3.037
2003-01-27,0.7639
2003-01-28,4.2456
2003-01-29,2.4
2003-01-30,-5.5398
2003-01-31,0.1504
2003-02-03,-2.1021
2003-02-04,0.5368
2003-02-05,-0.2288
2003-02-06,-0.5352
2003-02-07,-1.5373
2003-02-10,-0.1561
2003-02-11,-0.9382
2003-02-12,-6.0773
2003-02-13,0.1681
2003-02-14,3.7752
2003-02-18,3.3145
2003-02-19,-3.2864
2003-02-20,7.9288
2003-02-21,0.2249
2003-02-24,-8.0778
2003-02-25,-0.1627
2003-02-26,9.2095
2003-02-27,-0.1493
2003-02-28,9.716
2003-03-03,-6.1989
2003-03-04,2.4691
2003-03-05,1.7718
2003-03-06,0.5571
2003-03-07,0.7618
2003-03-10,-2.543
2003-03-11,0.4937
2003-03-12,0.0
2003-03-13,10.1123
2003-03-14,-2.3644
2003-03-17,4.4386
2003-03-18,4.0625
2003-03-19,-1.7477
2003-03-20,-1.027
2003-03-21,2.5879
2003-03-24,-2.8898
2003-03-25,0.9299
2003-03-26,0.2457
2003-03-27,-2.3346
2003-03-28,-1.1858
2003-03-31,-3.8095
2003-04-01,-0.6535
2003-04-02,3.6475999999999997
2003-04-03,-0.2564
2003-04-04,-1.9923
2003-04-07,1.1148
2003-04-08,-5.5772
2003-04-09,-2.3352
2003-04-10,0.8439
2003-04-11,-2.5732
2003-04-14,3.7148
2003-04-15,1.1042
2003-04-16,5.2628
2003-04-17,5.6352
2003-04-21,-1.105
2003-04-22,-0.6207
2003-04-23,4.8095
2003-04-24,1.6686999999999999
2003-04-25,-6.4478
2003-04-28,-0.2506
2003-04-29,2.5063
2003-04-30,-2.5676
2003-05-01,-0.0629
2003-05-02,6.3562
2003-05-05,0.355
2003-05-06,0.7665
2003-05-07,-2.9257
2003-05-08,-0.6028
2003-05-09,4.3056
2003-05-12,3.314
2003-05-13,-1.4069
2003-05-14,0.3425
2003-05-15,-0.1138
2003-05-16,-4.5558
2003-05-19,-3.043
2003-05-20,0.4308
2003-05-21,-2.2672
2003-05-22,1.3166
2003-05-23,0.6188
2003-05-27,3.936
2003-05-28,-8.8757
2003-05-29,4.4805
2003-05-30,-1.8024
2003-06-02,-1.4557
2003-06-03,1.413
2003-06-04,2.0899
2003-06-05,-1.3648
2003-06-06,-2.4528
2003-06-09,-2.3211
2003-06-10,1.6502
2003-06-11,-0.4545
2003-06-12,-0.6523
2003-06-13,-4.2022
2003-06-16,3.7012
2003-06-17,-1.1897
2003-06-18,1.9398
2003-06-19,0.7874
2003-06-20,-2.2786
2003-06-23,-2.7315
2003-06-24,0.0
2003-06-25,0.0685
2003-06-26,0.6845
2003-06-27,-2.3793
2003-06-30,-0.766
2003-07-01,1.193
2003-07-02,4.5076
2003-07-03,-1.5926
2003-07-07,5.6642
2003-07-08,2.9355
2003-07-09,8.9895
2003-07-10,-3.9818
2003-07-11,-1.6588
2003-07-14,3.012
2003-07-15,-1.5205
2003-07-16,0.1781
2003-07-17,-6.8761
2003-07-18,-0.2546
2003-07-21,-4.0842
2003-07-22,4.1916
2003-07-23,0.1277
2003-07-24,0.5102
2003-07-25,2.1574
2003-07-28,2.5465999999999998
2003-07-29,-0.5451
2003-07-30,0.1218
2003-07-31,0.365
2003-08-01,1.5152
2003-08-04,-0.597
2003-08-05,-4.5646
2003-08-06,-1.6362
2003-08-07,0.3839
2003-08-08,-3.7603999999999997
2003-08-11,4.1722
2003-08-12,2.7972
2003-08-13,1.2987
2003-08-14,0.6716
2003-08-15,0.3639
2003-08-18,5.6798
2003-08-19,-1.1435
2003-08-20,0.347
2003-08-21,7.0893
2003-08-22,0.6459
2003-08-25,-1.5508
2003-08-26,0.163
2003-08-27,17.4078
2003-08-28,-0.9238
2003-08-29,-1.6317
2003-09-02,0.1896
2003-09-03,-3.0747
2003-09-04,0.1952
2003-09-05,4.6274
2003-09-08,0.8845
2003-09-09,-2.0766
2003-09-10,-6.4562
2003-09-11,1.0076
2003-09-12,0.2494
2003-09-15,-1.99
2003-09-16,0.9137
2003-09-17,-1.3078
2003-09-18,-1.1213
2003-09-19,0.4124
2003-09-22,-2.5154
2003-09-23,5.2133
2003-09-24,-6.1061
2003-09-25,-1.0661
2003-09-26,1.4546999999999999
2003-09-29,1.8056
2003-09-30,-3.4429
2003-10-01,4.0519
2003-10-02,1.9211
2003-10-03,5.298
2003-10-06,-0.9192
2003-10-07,1.6602000000000001
2003-10-08,-1.537
2003-10-09,0.7317
2003-10-10,1.2107
2003-10-13,2.5837
2003-10-14,1.3526
2003-10-15,2.347
2003-10-16,1.9784000000000002
2003-10-17,-2.8219
2003-10-20,1.4519
2003-10-21,2.8623
2003-10-22,-3.6087
2003-10-23,-4.4204
2003-10-24,-0.4719
2003-10-27,0.3319
2003-10-28,6.0964
2003-10-29,0.49
2003-10-30,0.3989
2003-10-31,-1.9868000000000001
2003-11-03,5.1802
2003-11-04,-0.6424
2003-11-05,1.2069
2003-11-06,1.7036
2003-11-07,-0.7956
2003-11-10,-5.572
2003-11-11,-0.447
2003-11-12,5.7925
2003-11-13,-1.3158
2003-11-14,-2.1935000000000002
2003-11-17,-0.2199
2003-11-18,-0.3967
2003-11-19,0.6637
2003-11-20,2.6813000000000002
2003-11-21,4.3664
2003-11-24,0.3281
2003-11-25,-0.8994
2003-11-26,0.2475
2003-11-28,-0.1646
2003-12-01,-0.8656
2003-12-02,1.8711
2003-12-03,-2.7347
2003-12-04,-1.9723000000000002
2003-12-05,-3.0394
2003-12-08,-0.6181
2003-12-09,-5.1977
2003-12-10,-2.4367
2003-12-11,3.2661
2003-12-12,1.6279
2003-12-15,-4.3936
2003-12-16,-0.383
2003-12-17,-2.643
2003-12-18,6.7621
2003-12-19,0.1387
2003-12-22,0.6925
2003-12-23,2.5218
2003-12-24,-0.2683
2003-12-26,-0.6726
2003-12-29,3.2506
2003-12-30,0.3935
2003-12-31,-0.8711
2004-01-02,0.7469
2004-01-05,3.5761
2004-01-06,1.8526
2004-01-07,-0.3721
2004-01-08,6.1411
2004-01-09,-0.7428
2004-01-12,2.7176
2004-01-13,-3.6043
2004-01-14,-0.1989
2004-01-15,2.6305
2004-01-16,5.3981
2004-01-20,-1.1054
2004-01-21,-2.459
2004-01-22,-0.7639
2004-01-23,-0.1155
2004-01-26,1.1561
2004-01-27,-4.9905
2004-01-28,-0.5213
2004-01-29,-1.1286
2004-01-30,1.6307
2004-02-02,1.4842
2004-02-03,-3.4783
2004-02-04,-7.8624
2004-02-05,4.4
2004-02-06,4.8957
2004-02-09,-1.8669
2004-02-10,-1.158
2004-02-11,2.9289
2004-02-12,-1.626
2004-02-13,-1.9421
2004-02-17,1.4748999999999999
2004-02-18,6.3123000000000005
2004-02-19,-3.9063
2004-02-20,-1.0976
2004-02-23,-3.5758
2004-02-24,4.2199
2004-02-25,2.045
2004-02-26,-0.9619
2004-02-27,-2.3877
2004-03-01,2.2388
2004-03-02,-2.352
2004-03-03,-2.4086
2004-03-04,1.8298
2004-03-05,-3.3013
2004-03-08,-3.9758
2004-03-09,-1.7551999999999999
2004-03-10,-2.153
2004-03-11,0.0
2004-03-12,3.6048999999999998
2004-03-15,-3.3891
2004-03-16,0.0468
2004-03-17,2.8518
2004-03-18,-1.3182
2004-03-19,-2.7637
2004-03-22,-1.5632000000000001
2004-03-23,0.0481
2004-03-24,1.9721
2004-03-25,4.9056999999999995
2004-03-26,-0.6295
2004-03-29,2.1267
2004-03-30,0.5317
2004-03-31,0.617
2004-04-01,2.3215
2004-04-02,2.3973
2004-04-05,2.5502000000000002
2004-04-06,-1.9567999999999999
2004-04-07,0.6653
2004-04-08,1.6522000000000001
2004-04-12,0.9346
2004-04-13,-2.0531
2004-04-14,0.3699
2004-04-15,-4.5455
2004-04-16,-1.8447
2004-04-19,1.5297
2004-04-20,-4.5631
2004-04-21,3.3829000000000002
2004-04-22,-0.1309
2004-04-23,5.1551
2004-04-26,-3.2821
2004-04-27,-1.8471
2004-04-28,-0.1751
2004-04-29,-5.1293
2004-04-30,-2.8651
2004-05-03,-0.2854
2004-05-04,2.2901
2004-05-05,1.8657
2004-05-06,-0.3205
2004-05-07,-0.0919
2004-05-10,1.6552
2004-05-11,4.9751
2004-05-12,-2.2404
2004-05-13,-0.3526
2004-05-14,-2.7864
2004-05-17,-3.0937
2004-05-18,1.0798
2004-05-19,2.7868
2004-05-20,1.6719
2004-05-21,2.4
