ticker,PDRX US Equity
2004-09-23,-16.6667
2004-11-30,-10.5882
2004-12-03,-26.3158
2005-02-17,0.0
2005-04-26,0.0
2005-05-06,0.0
2005-07-18,-7.1429
2005-09-15,13.461500000000001
2005-09-30,-28.8136
2005-10-03,7.1429
2005-10-19,11.1111
2005-11-09,20.0
2005-11-11,-15.0
2005-11-29,-21.5686
2005-11-30,37.5
2005-12-22,0.0
2005-12-23,-27.2727
2005-12-29,0.0
2006-01-18,0.0
2006-01-23,0.0
2006-01-24,37.5
2006-02-07,0.0
2006-02-08,-18.1818
2006-02-16,22.2222
2006-02-17,-18.1818
2006-02-21,22.2222
2006-04-19,-18.1818
2006-06-15,6.6667
2006-06-16,2.0833
2006-06-20,2.0408
2006-09-19,10.0
2006-10-11,0.0
2006-10-25,36.3636
2006-11-17,-4.0
2006-12-11,11.1111
2006-12-29,31.25
2007-01-12,-47.619
2007-01-16,90.9091
2007-01-18,-47.619
2007-01-23,27.2727
2007-01-24,7.1429
2007-01-30,0.0
2007-01-31,-13.3333
2007-02-14,15.3846
2007-03-23,-20.0
2007-03-30,96.6667
2007-04-03,-36.4407
2007-04-04,33.3333
2007-04-24,105.0
2007-06-01,-2.439
2007-06-13,-37.5
2007-07-17,36.0
2007-08-23,-40.5882
2007-08-24,-0.9901
2007-10-11,-20.0
2007-10-31,0.0
2007-11-09,193.75
2007-11-12,8.5106
2007-11-13,7.8431
2007-11-14,0.0
2007-11-15,-1.8182
2007-11-21,-5.5556
2007-11-28,11.7647
2007-11-30,-10.526299999999999
2007-12-20,1.1764999999999999
2007-12-24,4.6512
2008-02-05,-18.5185
2008-02-14,15.9091
2008-02-26,-17.647100000000002
2008-03-05,-4.7619
2008-04-21,0.0
2008-04-25,-37.5
2008-04-28,64.0
2008-04-29,0.0
2008-06-10,0.0
2008-06-12,-35.6098
2008-08-01,51.5152
2008-08-11,-7.5
2008-08-20,-5.4054
2008-08-21,-28.5714
2008-08-22,52.0
2008-09-10,-15.7895
2008-09-22,25.0
2008-09-23,-0.5
2008-09-29,0.5025
2008-10-03,-12.5
2008-12-08,-40.0
2008-12-16,66.6667
2008-12-30,0.0
2009-01-13,-31.4286
2009-02-10,0.0
2009-03-04,0.0
2009-07-31,0.0
2009-08-07,15.8333
2009-08-12,-13.6691
2009-09-04,-37.5
2009-09-08,33.3333
2009-09-21,0.0
2009-10-26,-1.0
2009-11-23,30.303
2009-11-24,0.7752
2009-11-30,6.9231
2009-12-02,7.9137
2009-12-03,-0.6667
2009-12-04,-16.1074
2009-12-08,0.0
2009-12-18,-19.2
2009-12-21,0.0
2010-01-15,0.0
2010-02-25,-69.3069
2010-02-26,158.0645
2010-05-03,-32.5
2010-05-04,75.9259
2010-05-11,-46.4211
2010-05-18,0.1965
2010-05-20,86.2745
2010-06-04,-45.2632
2010-06-10,82.6923
2010-06-24,-26.3158
2010-06-28,0.0
2010-06-30,-25.7143
2010-07-02,-23.0769
2010-07-13,0.0
2010-09-08,125.0
2010-09-16,0.0
2010-10-26,11.1111
2010-10-27,-9.0
2010-11-03,-1.0989
2010-11-09,0.0
2010-11-17,0.0
2010-12-15,-16.6667
2011-02-24,2.6667
2011-03-25,0.0
2011-04-04,0.0
2011-04-25,0.0
2011-05-02,-28.5714
2011-05-26,-25.4545
2011-07-20,21.9512
2011-08-02,-18.0
2011-08-09,0.0
2011-08-31,0.0
2011-09-22,26.8293
2011-09-27,-21.1538
2011-10-14,107.3171
2011-10-27,-11.7647
2012-03-08,-32.0
2012-03-29,15.6863
2012-05-09,27.1186
2012-06-21,80.0
2012-06-29,7.4074
2012-07-05,44.8276
2012-07-13,-5.2381
2012-07-16,15.5779
2012-07-17,0.0
2012-08-28,-10.8696
2012-09-07,-2.439
2012-09-14,50.0
2012-09-24,-33.3333
2012-09-27,0.0
2012-10-05,25.0
2012-10-09,-12.0
2013-01-03,0.0
2013-01-17,13.6364
2013-01-29,0.0
2013-02-05,0.0
2013-02-14,-8.8
2013-02-15,-5.2632
2013-02-21,-15.2778
2013-02-27,18.0328
2013-03-01,5.5556
2013-03-12,9.6491
2013-03-14,6.0
2013-04-05,3.7736
2013-04-09,1.8182
2013-04-11,1.7856999999999998
2013-04-16,-12.2807
2013-04-23,10.0
2013-04-29,-9.0909
2013-05-03,-4.0
2013-05-06,0.0
2013-05-13,-4.1667
2013-05-24,0.0
2013-06-13,-1.7391
2013-06-26,-2.2124
2013-06-28,7.6923
2013-07-08,0.0
2013-07-29,-2.521
2013-07-30,0.431
2013-07-31,0.0
2013-08-05,0.0
2013-08-06,-3.8627000000000002
2013-08-08,11.607099999999999
2013-08-16,4.0
2013-08-20,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-09-04,15.3846
2013-09-06,0.0
2013-09-10,-3.3333
2013-09-11,-8.6207
2013-09-27,9.434
2013-10-01,-1.7241
2013-10-02,-1.7544
2013-10-03,0.0
2013-10-09,8.5714
2013-10-17,-1.3158
2013-10-21,0.0
2013-10-22,-0.6667
2013-10-24,0.6711
2013-11-04,0.0
2013-11-05,6.6667
2013-11-06,5.625
2013-11-07,3.5503
2013-11-08,0.0
2013-11-11,7.1429
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,-3.2
2013-11-15,3.3058
2013-11-18,8.0
2013-11-19,0.0
2013-11-22,-2.2222
2013-11-25,1.0101
2013-11-26,5.0
2013-11-27,0.0
2013-12-03,-1.1905000000000001
2013-12-04,0.0
2013-12-05,0.0
2013-12-09,0.0
2013-12-10,1.2048
2013-12-16,0.7143
2013-12-17,0.0
2013-12-23,-12.5296
2013-12-30,2.7027
2014-01-02,0.0
2014-01-03,7.8947
2014-01-06,12.1951
2014-01-07,1.9565000000000001
2014-01-08,-0.8529
2014-01-09,0.0
2014-01-10,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,1.2903
2014-01-17,0.8493
2014-01-21,5.0526
2014-01-23,0.2004
2014-01-24,-3.0
2014-01-27,0.0
2014-01-29,2.0619
2014-01-31,1.0101
2014-02-04,-3.0
2014-02-05,-1.0309
2014-02-06,4.1667
2014-02-10,-5.0
2014-02-11,5.0526
2014-02-12,0.2004
2014-02-13,13.0
2014-02-14,-15.9292
2014-02-18,5.2632
2014-02-19,0.4
2014-02-21,-0.1992
2014-02-24,-0.3992
2014-02-25,0.2004
2014-02-28,4.0
2014-03-11,-0.9615
2014-03-20,-21.3592
2014-03-21,11.1111
2014-04-02,3.3333
2014-04-03,0.2151
2014-04-11,3.6481
2014-04-14,-3.3125999999999998
2014-04-17,7.0664
2014-04-21,1.0
2014-04-22,0.0
2014-04-28,2.9703
2014-04-30,0.0
2014-05-01,0.7692
2014-05-02,1.145
2014-05-06,0.9434
2014-05-09,0.1869
2014-05-14,2.6119
2014-05-15,0.0
2014-05-16,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-23,5.2727
2014-05-27,-1.5544
2014-05-28,-0.8772
2014-06-02,0.885
2014-06-06,0.0
2014-06-09,1.7544
2014-06-10,3.4483
2014-06-13,-7.5
2014-06-16,-0.9009
2014-06-18,0.0
2014-07-01,0.0
2014-07-07,-3.6364
2014-07-10,0.0
2014-07-17,-5.6604
2014-07-18,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,5.0
2014-07-29,4.7619
2014-08-04,-6.3636
2014-08-05,-2.7184
2014-08-15,0.1996
2014-08-19,4.5817
2014-08-21,4.7619
2014-08-22,9.0909
2014-08-28,-1.1667
2014-09-03,0.3373
2014-09-05,-7.563
2014-09-08,0.0
2014-09-09,4.3636
2014-09-15,-2.439
2014-09-16,-1.7856999999999998
2014-09-19,-7.2727
2014-09-22,0.0
2014-09-23,4.902
2014-10-01,-1.8692
2014-10-02,4.7619
2014-10-29,-1.0909
2014-11-11,-2.5735
2014-11-14,-1.8868
2014-11-25,3.6538
2014-11-26,1.8553
2014-11-28,0.0
2014-12-02,1.0929
2014-12-09,-6.3063
2014-12-11,0.0
2014-12-16,-3.8462
2014-12-18,49.8
2014-12-19,-0.534
2014-12-22,0.6711
2014-12-26,-9.3333
2014-12-29,5.8824
2014-12-30,-2.0833
2015-01-02,1.4184
2015-01-05,-0.6993
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,1.5493000000000001
2015-01-15,-0.8322
2015-01-16,1.3986
2015-01-20,0.8276
2015-01-21,0.5472
2015-01-23,-0.6803
2015-01-26,-3.4247
2015-01-27,0.0
2015-01-28,0.0
2015-01-30,-0.7092
2015-02-02,0.0
2015-02-03,1.4285999999999999
2015-02-05,0.0
2015-02-09,0.0
2015-02-10,-1.4085
2015-02-11,0.2857
2015-02-13,-0.9972
2015-02-17,-1.4388
2015-02-20,2.9196999999999997
2015-02-27,0.0
2015-03-03,-3.5461
2015-03-04,2.9412000000000003
2015-03-06,-1.1429
2015-03-13,1.7341
2015-03-17,-1.1364
2015-03-18,4.8850999999999996
2015-03-19,1.2328999999999999
2015-03-20,0.8119
2015-03-23,-2.6846
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,2.069
2015-03-27,-0.6757
2015-03-30,0.0
2015-04-01,4.4898
2015-04-02,-2.3438
2015-04-07,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,-3.3333
2015-04-14,3.3103
2015-04-15,-0.534
2015-04-20,0.0
2015-04-21,-1.745
2015-04-22,2.459
2015-04-28,0.0
2015-04-29,-2.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.5442
2015-05-05,0.0
2015-05-11,-0.5413
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.5442
2015-05-20,-1.8944999999999999
2015-05-27,0.1379
2015-05-28,2.6170999999999998
2015-05-29,0.0
2015-06-01,0.6711
2015-06-02,-1.3333
2015-06-03,0.0
2015-06-08,-0.6757
2015-06-09,1.3605
2015-06-17,-2.0134
2015-06-18,-1.3699
2015-06-19,1.25
2015-06-24,1.5089000000000001
2015-06-25,-2.027
2015-06-29,-0.5517
2015-06-30,0.8322
2015-07-01,0.2751
2015-07-06,0.823
2015-07-14,0.0
2015-07-16,-1.0884
2015-07-20,0.0
2015-07-29,0.1376
2015-07-30,-1.0989
2015-08-04,0.9722
2015-08-17,0.0
2015-08-20,-0.9629
2015-08-25,-5.5556
2015-08-27,6.9118
2015-09-10,-3.7138999999999998
2015-09-16,0.0
2015-09-23,-0.7143
2015-09-28,-2.1583
2015-09-30,1.4706000000000001
2015-10-02,-0.7246
2015-10-05,1.8978000000000002
2015-10-08,-1.139
2015-10-12,1.1521
2015-10-15,0.0
2015-10-27,-1.8625
2015-10-30,0.5766
2015-11-10,1.4586999999999999
2015-11-18,-0.5722
2015-11-20,0.5755
2015-11-24,-0.2861
2015-11-25,0.4304
2015-11-30,-0.1429
2015-12-02,0.0
2015-12-17,-26.3233
2015-12-18,2.9126
2015-12-31,-6.6038
2016-01-04,3.0303
2016-01-05,-1.9607999999999999
2016-01-12,-2.0
2016-01-13,-3.0612
2016-01-14,0.0
2016-01-15,-5.2632
2016-01-19,2.2222
2016-01-20,-7.6087
2016-01-22,1.6471
2016-01-25,4.1667
2016-01-27,-4.0
2016-01-28,0.0
2016-02-01,6.4815
2016-02-10,0.0
2016-02-11,-6.9565
2016-02-17,-0.7009
2016-03-04,3.5294
2016-03-09,-6.8182
2016-03-10,3.6585
2016-03-15,0.0
2016-03-21,0.0
2016-03-22,-2.3529
2016-03-28,2.4096
2016-04-04,12.7059
2016-04-05,-2.4008
2016-04-06,2.8877
2016-04-07,0.2079
2016-04-13,-0.2075
2016-04-18,-0.8316
2016-05-04,0.0
2016-05-05,-1.2579
2016-05-11,2.5478
2016-05-16,3.5197000000000003
2016-05-17,-2.0
2016-05-23,13.2653
2016-05-24,-7.7477
2016-05-25,-1.9531
2016-05-27,4.5817
2016-06-02,0.7619
2016-06-06,0.189
2016-06-07,-4.3396
2016-06-09,5.7199
2016-06-13,2.0522
2016-06-15,0.3656
2016-06-24,0.1821
2016-07-11,-6.3636
2016-07-12,0.9709
2016-07-18,15.0
2016-07-19,-19.8997
2016-07-29,8.5595
2016-08-05,-0.9615
2016-08-09,0.0
2016-08-18,-2.7184
2016-08-23,9.3812
2016-08-26,-1.4599
2016-09-13,-5.9259
2016-09-19,6.2992
2016-09-21,-5.5556
2016-09-27,0.1961
2016-09-28,-0.1957
2016-09-30,2.9412000000000003
2016-10-06,4.7619
2016-11-04,-4.5455
2016-11-07,1.9048
2016-11-25,-9.1589
2016-12-02,-1.4403000000000001
2016-12-13,11.2735
2016-12-20,0.0
2016-12-23,0.0
2016-12-27,-4.6904
2016-12-28,-1.5748
2017-01-03,2.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,2.9412000000000003
2017-01-24,-1.9048
2017-01-26,4.0777
2017-02-06,-1.1194
2017-02-08,0.0
2017-02-10,-3.7736
2017-02-14,-1.5686
2017-02-17,-0.1992
2017-02-24,4.7904
2017-03-13,-1.9048
2017-03-14,2.5243
2017-03-15,0.947
2017-03-16,0.5629
2017-03-20,-0.1866
2017-03-27,-0.9346
2017-03-30,-3.5849
2017-03-31,2.7397
2017-04-06,2.4762
2017-04-07,1.3011
2017-04-12,0.9174
2017-04-17,0.1818
2017-04-20,4.3557
2017-04-27,-0.1739
2017-05-01,0.1742
2017-05-31,10.0917
2017-06-05,4.1667
2017-06-06,0.0
2017-06-07,-12.0
2017-06-16,6.3636
2017-06-22,-5.1282
2017-06-23,5.4054
2017-06-28,-3.4188
2017-06-29,3.5398
2017-06-30,0.0
2017-07-11,-2.5641
2017-07-18,-1.7544
2017-07-24,-1.7856999999999998
2017-07-25,0.0
2017-07-27,0.0
2017-07-28,2.7273
2017-08-02,-4.6018
2017-08-08,8.3488
2017-08-15,6.6781
2017-08-17,-10.9149
2017-08-21,-0.9009
2017-08-29,2.3636
2017-08-30,0.0
2017-09-14,-3.5524
2017-09-20,0.0
2017-09-21,-1.4733
2017-09-22,2.8037
2017-10-11,0.0
2017-10-13,-3.6345
2017-10-18,-0.0019
2017-10-23,-0.9434
2017-10-27,4.7619
2017-11-02,-4.5455
2017-11-06,0.0
2017-11-09,0.1905
2017-11-16,0.0
2017-11-17,0.0
2017-12-12,0.0
2017-12-21,0.0
2017-12-26,4.5626999999999995
2017-12-27,2.7273
2017-12-28,4.4248
2018-01-05,2.7119
2018-01-08,-2.3102
2018-01-09,0.0
2018-01-10,18.2432
2018-01-11,-3.5714
2018-01-12,0.0
2018-02-09,-7.4074
2018-02-14,-4.0
2018-02-21,0.5
2018-03-01,0.0
2018-03-15,0.3317
2018-03-16,0.8264
2018-04-06,4.5082
2018-04-09,1.9607999999999999
2018-04-10,0.0
2018-04-11,-4.4615
2018-04-12,2.5765000000000002
2018-04-13,2.0408
2018-04-16,0.1538
2018-04-20,0.0
2018-04-24,3.6866
2018-06-07,6.7323
2018-06-13,-3.8462
2018-06-25,0.0
2018-06-29,-2.4
2018-07-06,-1.6393
2018-07-11,0.8333
2018-07-16,0.0
2018-08-06,0.0
2018-08-15,-0.8264
2018-08-22,-2.8333
2018-08-24,7.2041
2018-08-30,4.0
2018-09-17,0.0
2018-09-19,0.0
2018-09-25,0.0
2018-09-27,0.0
2018-10-18,-6.1538
2018-10-31,-1.6393
2018-11-01,0.0
2018-11-16,5.8333
2018-11-20,1.5748
2018-11-21,4.6512
2018-11-23,2.2222
2018-11-26,2.8986
2018-12-06,-4.9296
2018-12-07,-2.3704
2018-12-12,3.9454000000000002
2018-12-13,-2.1898
2018-12-18,16.0
2019-01-02,-20.6897
2019-01-03,-0.9662
2019-01-04,0.0
2019-01-07,2.439
2019-01-08,-1.1905000000000001
2019-01-09,0.0
2019-01-10,2.0482
2019-01-11,1.5348000000000002
2019-01-15,-2.093
2019-01-17,1.0689
2019-01-18,-0.1175
2019-01-22,0.0
2019-01-23,1.6471
2019-01-24,4.1667
2019-01-25,0.0
2019-01-28,-3.3333
2019-02-01,1.1494
2019-02-08,2.0455
2019-02-12,-3.118
2019-02-15,0.0
2019-02-21,3.4483
2019-03-12,-2.2222
2019-03-15,3.4091
2019-03-22,-7.033
2019-03-28,6.383
2019-04-02,0.0
2019-04-03,1.1111
2019-04-12,-3.0769
2019-04-15,-4.5351
2019-04-17,-0.2375
2019-04-25,-6.4286
2019-05-01,4.3257
2019-05-06,0.0
2019-05-13,0.0
2019-05-15,6.0976
2019-05-28,-3.4483
2019-05-29,0.0
2019-05-30,-4.7619
2019-05-31,7.5
2019-06-03,0.0
2019-06-05,-6.9767
2019-06-10,12.5
2019-08-02,-6.6667
2019-08-13,-4.7619
2019-08-27,-5.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-10,0.0
2019-09-11,4.7368
2019-09-12,-3.2663
2019-09-20,3.3766
2019-10-01,0.5025
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,5.0
2019-10-11,-2.3810000000000002
2019-10-14,-1.2195
2019-10-16,3.7037
2019-10-21,-4.7619
2019-10-29,0.0
2019-10-31,5.0
2019-11-01,4.7619
2019-11-04,1.1364
2019-11-05,1.1236
2019-11-07,0.0
2019-11-08,0.0
2019-11-12,-9.1111
2019-11-13,10.0244
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-12-06,1.1111
2019-12-09,0.0
2019-12-12,5.4945
2019-12-13,-26.6667
2019-12-16,-1.9886
2019-12-18,5.7971
2020-01-06,0.0
2020-01-08,0.0
2020-01-13,-3.8356
2020-01-14,-3.7037
2020-01-15,0.0
2020-01-17,-0.8876
2020-01-21,0.8955
2020-01-22,-3.8462
2020-01-23,3.0769
2020-01-24,-2.6866
2020-01-27,-2.1471999999999998
2020-01-28,2.1944
2020-02-04,-0.3067
2020-02-05,-4.6154
2020-02-06,1.6129
2020-02-07,-4.7619
2020-02-12,8.3333
2020-03-02,-2.3077
2020-03-05,-5.5118
2020-03-12,-7.3367
2020-03-13,-10.0687
2020-03-18,-3.6
2020-03-24,0.4149
2020-03-26,0.0
2020-04-02,16.735500000000002
2020-04-14,-2.6513
2020-04-20,7.087
2020-05-04,-11.7148
2020-05-13,-1.9231
2020-06-05,1.9607999999999999
2020-06-24,0.3846
2020-07-01,0.0
2020-07-15,1.1494
2020-07-30,-0.3788
