ticker,FRG US Equity
2012-11-09,0.0674
2012-11-12,-0.8754
2012-11-13,-0.4755
2012-11-14,-0.8874
2012-11-15,-4.27
2012-11-16,-3.3813
2012-11-19,1.6381000000000001
2012-11-20,2.4176
2012-11-21,-0.0715
2012-11-23,0.0716
2012-11-26,-1.5737
2012-11-27,1.1628
2012-11-28,-1.2931
2012-11-29,0.5313
2012-11-30,0.5574
2012-12-03,0.216
2012-12-04,-0.1437
2012-12-06,-0.8633
2012-12-07,0.5189
2012-12-10,-1.0937000000000001
2012-12-11,1.6787999999999998
2012-12-12,0.1436
2012-12-13,-0.5735
2012-12-14,0.2884
2012-12-17,-0.7189
2012-12-18,0.6517
2012-12-19,-0.4317
2012-12-20,-0.289
2012-12-21,-2.1739
2012-12-24,1.7778
2012-12-26,0.1456
2012-12-27,-0.436
2012-12-28,-1.3139
2012-12-31,1.9231
2013-01-02,1.3788
2013-01-03,-1.1453
2013-01-04,-0.6517
2013-01-07,0.9475
2013-01-08,0.2888
2013-01-09,-1.2239
2013-01-10,2.0408
2013-01-11,2.1429
2013-01-14,-1.2587
2013-01-15,0.0708
2013-01-16,-0.92
2013-01-17,1.1429
2013-01-18,4.096
2013-01-22,-2.4423
2013-01-23,0.0695
2013-01-24,0.7644
2013-01-25,-1.1724
2013-01-28,4.6048
2013-01-29,6.6053
2013-01-30,1.8148
2013-01-31,-0.2459
2013-02-01,-0.4929
2013-02-04,3.5294
2013-02-05,-1.6745999999999999
2013-02-06,-0.6691
2013-02-07,0.1225
2013-02-08,-3.8287
2013-02-11,0.5469
2013-02-12,0.5693
2013-02-13,1.3208
2013-02-14,-0.6828
2013-02-15,0.0
2013-02-19,0.625
2013-02-20,0.1863
2013-02-21,-2.3063000000000002
2013-02-22,0.2665
2013-02-25,-0.1899
2013-02-26,-1.5853000000000002
2013-02-27,1.933
2013-02-28,-0.4425
2013-03-01,-1.3968
2013-03-04,0.4507
2013-03-05,0.3205
2013-03-06,0.2556
2013-03-07,0.3187
2013-03-08,0.0
2013-03-11,-0.2541
2013-03-12,-0.3133
2013-03-13,-0.708
2013-03-14,1.7375
2013-03-15,0.506
2013-03-18,-0.5664
2013-03-19,0.6329
2013-03-20,-0.6289
2013-03-21,0.3165
2013-03-22,-1.2618
2013-03-25,-0.7029
2013-03-26,0.0
2013-03-27,0.8366
2013-03-28,0.7658
2013-04-01,0.57
2013-04-02,3.8413
2013-04-03,-1.0309
2013-04-04,-0.4289
2013-04-05,0.2462
2013-04-08,0.1228
2013-04-09,1.4102000000000001
2013-04-10,3.023
2013-04-11,0.5869
2013-04-12,-0.5834
2013-04-15,-0.2347
2013-04-16,-0.2941
2013-04-17,0.708
2013-04-18,0.1172
2013-04-19,-1.4628
2013-04-22,0.772
2013-04-23,-2.1214
2013-04-24,3.7929
2013-04-25,-3.4513
2013-04-26,2.9739
2013-04-29,0.0
2013-04-30,0.6418
2013-05-01,1.1014
2013-05-02,0.344
2013-05-03,0.2286
2013-05-06,-0.6842
2013-05-07,-0.5166
2013-05-08,-1.0387
2013-05-09,-0.758
2013-05-10,-0.1763
2013-05-13,-2.8252
2013-05-14,1.9382000000000001
2013-05-15,-1.9607999999999999
2013-05-16,-0.6061
2013-05-17,3.6585
2013-05-20,-1.1764999999999999
2013-05-21,0.2976
2013-05-22,-2.0772
2013-05-23,-1.4545
2013-05-24,1.4144999999999999
2013-05-28,1.3341
2013-05-29,-3.6505
2013-05-30,1.7391
2013-05-31,-1.0989
2013-06-03,1.6667
2013-06-04,-2.7321999999999997
2013-06-05,0.6866
2013-06-06,0.0
2013-06-07,0.062
2013-06-10,-0.8674
2013-06-11,-0.0625
2013-06-12,0.6879
2013-06-13,0.6832
2013-06-14,-1.1721
2013-06-17,2.5593
2013-06-18,-3.0432
2013-06-19,0.565
2013-06-20,-0.0624
2013-06-21,-0.1874
2013-06-24,5.5695
2013-06-25,-5.4535
2013-06-26,1.1912
2013-06-27,-0.6815
2013-06-28,1.3724
2013-07-01,2.0308
2013-07-02,-1.9903
2013-07-03,3.6308
2013-07-05,0.9501
2013-07-08,2.7058999999999997
2013-07-09,-0.1718
2013-07-10,0.8032
2013-07-11,-0.5692
2013-07-12,1.6600000000000001
2013-07-15,2.1396
2013-07-16,4.4653
2013-07-17,-0.5277
2013-07-18,0.1592
2013-07-19,0.1589
2013-07-22,0.0
2013-07-23,0.3702
2013-07-24,-6.5859
2013-07-25,2.9893
2013-07-26,-1.9715
2013-07-29,-1.1732
2013-07-30,-1.2436
2013-07-31,-0.1717
2013-08-01,-1.7202
2013-08-02,-1.6919
2013-08-05,0.3561
2013-08-06,1.2419
2013-08-07,-2.979
2013-08-08,-1.0836999999999999
2013-08-09,1.9477
2013-08-12,-0.7761
2013-08-13,1.5042
2013-08-14,-0.7113
2013-08-15,-0.8955
2013-08-16,1.2048
2013-08-19,-0.5357
2013-08-20,0.2394
2013-08-21,0.597
2013-08-22,-1.4837
2013-08-23,-0.0602
2013-08-26,-0.3014
2013-08-27,-1.0883
2013-08-28,0.1222
2013-08-29,2.1978
2013-08-30,0.0
2013-09-03,-0.2987
2013-09-04,0.3595
2013-09-05,0.5373
2013-09-06,-0.0594
2013-09-09,1.5449000000000002
2013-09-10,0.2341
2013-09-11,4.4367
2013-09-12,2.739
2013-09-13,-0.3264
2013-09-16,-0.8188
2013-09-17,-0.9906
2013-09-18,0.0556
2013-09-19,-0.2778
2013-09-20,-1.2812999999999999
2013-09-23,-0.3386
2013-09-24,-0.2265
2013-09-25,1.9296
2013-09-26,-2.3385
2013-09-27,8.2098
2013-09-30,-0.1581
2013-10-01,0.1583
2013-10-02,1.4226
2013-10-03,-2.026
2013-10-04,4.5069
2013-10-07,-4.2618
2013-10-08,-1.0069
2013-10-09,0.1606
2013-10-10,2.0844
2013-10-11,-0.5759
2013-10-14,-0.0527
2013-10-15,-0.6849
2013-10-16,1.8037
2013-10-17,0.3648
2013-10-18,3.7902
2013-10-21,-1.901
2013-10-22,5.2524
2013-10-23,-2.7132
2013-10-24,2.241
2013-10-25,-2.5329
2013-10-28,0.8996
2013-10-29,0.2972
2013-10-30,-1.5802
2013-10-31,-0.9032
2013-11-01,-0.6582
2013-11-04,3.211
2013-11-05,0.642
2013-11-06,-1.423
2013-11-07,-0.8462
2013-11-08,1.3554
2013-11-11,-0.9411
2013-11-12,-1.25
2013-11-13,0.7089
2013-11-14,0.6033
2013-11-15,1.1494
2013-11-18,-1.0375
2013-11-19,1.0984
2013-11-20,0.3457
2013-11-21,3.7894
2013-11-22,4.2674
2013-11-25,0.9095
2013-11-26,0.3605
2013-11-27,5.5231
2013-11-29,3.617
2013-12-02,-5.2156
2013-12-03,3.1629
2013-12-04,-2.184
2013-12-05,1.5887
2013-12-06,1.6484
2013-12-09,1.2058
2013-12-10,-1.479
2013-12-11,-0.1668
2013-12-12,-3.2164
2013-12-13,2.0716
2013-12-16,1.8605
2013-12-17,-0.4151
2013-12-18,0.5002
2013-12-19,0.3318
2013-12-20,2.315
2013-12-23,1.9394
2013-12-24,0.9909
2013-12-26,0.0
2013-12-27,-0.471
2013-12-30,-2.4448
2013-12-31,-1.7785
2014-01-02,-1.1934
2014-01-03,0.1249
2014-01-06,-2.8702
2014-01-07,1.8843999999999999
2014-01-08,-2.1858
2014-01-09,2.6214
2014-01-10,-1.34
2014-01-13,-2.3345000000000002
2014-01-14,0.7388
2014-01-15,4.3141
2014-01-16,2.9777
2014-01-17,0.5622
2014-01-21,2.2364
2014-01-22,3.2031
2014-01-23,-0.6435
2014-01-24,-0.7238
2014-01-27,0.8058
2014-01-28,0.3807
2014-01-29,-1.7823
2014-01-30,0.9653
2014-01-31,0.1147
2014-02-03,-1.9481000000000002
2014-02-04,1.9088
2014-02-05,-1.8731
2014-02-06,-1.0518
2014-02-07,2.5591
2014-02-10,2.1881
2014-02-11,-2.8926
2014-02-12,-0.5029
2014-02-13,-0.0389
2014-02-14,-0.4278
2014-02-18,1.9922
2014-02-19,-0.383
2014-02-20,1.461
2014-02-21,1.2505
2014-02-24,-1.5344
2014-02-25,-0.4941
2014-02-26,-1.3369
2014-02-27,-1.4712
2014-02-28,-0.5894
2014-03-03,1.5415
2014-03-04,2.6859
2014-03-05,-0.5307
2014-03-06,2.1341
2014-03-07,0.7463
2014-03-10,0.8519
2014-03-11,-0.4774
2014-03-12,-1.2915
2014-03-13,0.1869
2014-03-14,1.903
2014-03-17,0.0366
2014-03-18,-1.1713
2014-03-19,0.1852
2014-03-20,1.6266
2014-03-21,-0.2546
2014-03-24,-0.4741
2014-03-25,0.2199
2014-03-26,0.0
2014-03-27,0.5484
2014-03-28,0.0364
2014-03-31,0.8361
2014-04-01,0.8652
2014-04-02,-1.2152
2014-04-03,-0.1809
2014-04-04,-1.7398
2014-04-07,-0.0369
2014-04-08,-0.369
2014-04-09,0.1111
2014-04-10,-1.2209
2014-04-11,0.4494
2014-04-14,-0.2237
2014-04-15,1.9806
2014-04-16,0.3664
2014-04-17,-0.2556
2014-04-21,0.183
2014-04-22,0.7673
2014-04-23,-0.2901
2014-04-24,-0.9818
2014-04-25,0.3672
2014-04-28,-1.1343
2014-04-29,0.2961
2014-04-30,0.369
2014-05-01,1.1029
2014-05-02,0.4364
2014-05-05,0.0
2014-05-06,-0.5069
2014-05-07,-1.6012
2014-05-08,-0.1109
2014-05-09,1.2218
2014-05-12,1.6825
2014-05-13,-2.7338
2014-05-14,-0.9985
2014-05-15,0.0
2014-05-16,1.2327
2014-05-19,-0.5166
2014-05-20,-1.8175
2014-05-21,2.1534
2014-05-22,0.7396
2014-05-23,1.3216
2014-05-27,0.2536
2014-05-28,-0.6144
2014-05-29,-0.0364
2014-05-30,0.0
2014-06-02,0.1091
2014-06-03,-1.8895
2014-06-04,0.1481
2014-06-05,1.6272
2014-06-06,0.9098
2014-06-09,0.6852
2014-06-10,0.2149
2014-06-11,-0.5718
2014-06-12,0.7549
2014-06-13,-0.6422
2014-06-16,-0.7181
2014-06-17,1.6275
2014-06-18,6.0142
2014-06-19,-0.2014
2014-06-20,4.2381
2014-06-23,2.1297
2014-06-24,1.0742
2014-06-25,-0.0313
2014-06-26,0.0
2014-06-27,3.2208
2014-06-30,0.9088
2014-07-01,1.1708
2014-07-02,0.8309
2014-07-03,-0.0589
2014-07-07,-0.6773
2014-07-08,0.6226
2014-07-09,-0.4125
2014-07-10,0.2367
2014-07-11,-0.059
2014-07-14,0.1477
2014-07-15,-0.0295
2014-07-16,0.2065
2014-07-17,-0.7065
2014-07-18,2.8758
2014-07-21,-0.4611
2014-07-22,-2.2583
2014-07-23,0.859
2014-07-24,1.909
2014-07-25,-0.8646
2014-07-28,0.0872
2014-07-29,0.9004
2014-07-30,0.9787
2014-07-31,0.0855
2014-08-01,-1.6804000000000001
2014-08-04,-0.8401
2014-08-05,0.8764
2014-08-06,3.5911
2014-08-07,-1.5935000000000001
2014-08-08,0.0284
2014-08-11,1.3348
2014-08-12,-0.6166
2014-08-13,0.282
2014-08-14,-0.1969
2014-08-15,-0.5072
2014-08-18,-0.0283
2014-08-19,-0.17
2014-08-20,-0.3973
2014-08-21,0.4274
2014-08-22,-0.9929
2014-08-25,0.5444
2014-08-26,-0.57
2014-08-27,0.0287
2014-08-28,-3.7249
2014-08-29,0.8631
2014-09-02,0.3246
2014-09-03,-0.7353
2014-09-04,0.6815
2014-09-05,-0.206
2014-09-08,0.0295
2014-09-09,-0.5601
2014-09-10,0.0
2014-09-11,-1.1266
2014-09-12,-0.06
2014-09-15,-3.8104
2014-09-16,1.1541
2014-09-17,0.7092
2014-09-18,2.2045
2014-09-19,-1.7076
2014-09-22,-1.7678
2014-09-23,-1.3031
2014-09-24,0.3458
2014-09-25,-1.5664
2014-09-26,2.578
2014-09-29,1.7065000000000001
2014-09-30,-1.4643
2014-10-01,-1.7337
2014-10-02,3.6231999999999998
2014-10-03,2.5844
2014-10-06,1.5116
2014-10-07,-4.0
2014-10-08,3.5584
2014-10-09,-0.7636
2014-10-10,-1.0062
2014-10-13,1.2556
2014-10-14,0.6495
2014-10-15,3.4321
2014-10-16,-2.3256
2014-10-17,0.4646
2014-10-20,-0.0867
2014-10-21,-0.3471
2014-10-22,0.1451
2014-10-23,0.1449
2014-10-24,0.1447
2014-10-27,0.0867
2014-10-28,6.324
2014-10-29,3.2048
2014-10-30,1.0526
2014-10-31,-1.3281
2014-11-03,-0.3167
2014-11-04,2.8594
2014-11-05,-1.184
2014-11-06,0.0
2014-11-07,-0.547
2014-11-10,0.9953
2014-11-11,-0.1686
2014-11-12,1.5197
2014-11-13,-1.9447
2014-11-14,-1.1221
2014-11-17,1.5835
2014-11-18,-0.3248
2014-11-19,-0.6386
2014-11-20,0.1049
2014-11-21,1.1006
2014-11-24,0.2592
2014-11-25,0.1293
2014-11-26,-0.2324
2014-11-28,-1.3846
2014-12-01,0.328
2014-12-02,0.6016
2014-12-03,-3.4061
2014-12-04,0.323
2014-12-05,0.1342
2014-12-08,-3.403
2014-12-09,2.4965
2014-12-10,-4.9526
2014-12-11,2.0501
2014-12-12,-2.4554
2014-12-15,-2.3169
2014-12-16,2.0498
2014-12-17,3.3859
2014-12-18,-0.111
2014-12-19,-0.5001
2014-12-22,-0.2234
2014-12-23,0.8396
2014-12-24,1.7763
2014-12-26,0.4363
2014-12-29,-0.8417
2014-12-30,-0.7119
2014-12-31,-1.4341
2015-01-02,1.371
2015-01-05,-1.1593
2015-01-06,0.5027
2015-01-07,-0.6391
2015-01-08,0.0
2015-01-09,-1.6499000000000001
2015-01-12,-1.2511
2015-01-13,1.2381
2015-01-14,-0.8248
2015-01-15,-0.803
2015-01-16,1.1275
2015-01-20,0.5718
2015-01-21,-0.9949
2015-01-22,2.7275
2015-01-23,-0.1956
2015-01-26,-0.336
2015-01-27,-0.1124
2015-01-28,-0.8158
2015-01-29,1.9853
2015-01-30,0.1112
2015-02-02,-0.1944
2015-02-03,0.7793
2015-02-04,-0.4695
2015-02-05,0.9711
2015-02-06,-0.7694
2015-02-09,-3.4063
2015-02-10,-0.8601
2015-02-11,0.723
2015-02-12,0.6604
2015-02-13,-1.0839
2015-02-17,-1.8454000000000002
2015-02-18,0.9107
2015-02-19,-0.9316
2015-02-20,-0.3232
2015-02-23,0.3538
2015-02-24,-15.8049
2015-02-25,1.0119
2015-02-26,-1.5889
2015-02-27,-0.2457
2015-03-02,1.126
2015-03-03,-4.1406
2015-03-04,-4.029
2015-03-05,10.7413
2015-03-06,-0.0683
2015-03-09,1.1962
2015-03-10,-0.4728
2015-03-11,-0.8483
2015-03-12,0.8898
2015-03-13,-1.1872
2015-03-16,-0.2746
2015-03-17,0.1377
2015-03-18,-0.1375
2015-03-19,0.4819
2015-03-20,3.0832
2015-03-23,0.4985
2015-03-24,-0.7937
2015-03-25,0.0
2015-03-26,-2.2
2015-03-27,-1.2952
2015-03-30,-1.692
2015-03-31,-2.248
2015-04-01,4.4916
2015-04-02,0.7565
2015-04-06,-0.3413
2015-04-07,-0.4795
2015-04-08,0.0
2015-04-09,1.3075999999999999
2015-04-10,-0.7473
2015-04-13,0.5476
2015-04-14,0.1027
2015-04-15,-0.4786
2015-04-16,1.855
2015-04-17,-1.2142
2015-04-20,-0.717
2015-04-21,-1.3411
2015-04-22,-0.0697
2015-04-23,-1.2557
2015-04-24,1.4836
2015-04-27,1.6707
2015-04-28,-1.8829
2015-04-29,-1.8841999999999999
2015-04-30,-1.4936
2015-05-01,-19.3141
2015-05-04,-6.1298
2015-05-05,-1.001
2015-05-06,-0.8185
2015-05-07,1.3592
2015-05-08,5.795
2015-05-11,0.0453
2015-05-12,0.2262
2015-05-13,-1.3544
2015-05-14,0.9153
2015-05-15,0.0
2015-05-18,1.0884
2015-05-19,0.8524
2015-05-20,0.3559
2015-05-21,3.8121
2015-05-22,-0.854
2015-05-26,-0.9044
2015-05-27,3.9548
2015-05-28,-0.0418
2015-05-29,-0.5437
2015-06-01,-0.7149
2015-06-02,2.2872
2015-06-03,1.4079
2015-06-04,-2.7766
2015-06-05,-0.042
2015-06-08,-0.3361
2015-06-09,-0.6324
2015-06-10,0.7637
2015-06-11,0.8
2015-06-12,1.0025
2015-06-15,-1.158
2015-06-16,-0.6276
2015-06-17,0.7579
2015-06-18,7.3548
2015-06-19,-2.4134
2015-06-22,-3.1911
2015-06-23,0.9477
2015-06-24,-0.6939
2015-06-25,3.9868
2015-06-26,-1.3043
2015-06-29,-1.8022
2015-06-30,0.938
2015-07-01,-0.1616
2015-07-02,0.9308
2015-07-06,-0.8019
2015-07-07,-0.6467
2015-07-08,-0.0814
2015-07-09,-0.2036
2015-07-10,3.1824
2015-07-13,-1.1072
2015-07-14,2.7767
2015-07-15,-4.1504
2015-07-16,-0.0817
2015-07-17,2.5756
2015-07-20,-3.3479
2015-07-21,0.7423
2015-07-22,0.3275
2015-07-23,4.8552
2015-07-24,0.4669
2015-07-27,-1.6266
2015-07-28,-2.5591
2015-07-29,2.0606
2015-07-30,2.4941
2015-07-31,1.4291
2015-08-03,-3.77
2015-08-04,2.8888
2015-08-05,-2.3462
2015-08-06,-0.4332
2015-08-07,0.6329
2015-08-10,-0.0393
2015-08-11,1.337
2015-08-12,-1.0477
2015-08-13,-3.0196
2015-08-14,-1.1727
2015-08-17,2.4959
2015-08-18,-0.0399
2015-08-19,-1.1182
2015-08-20,0.9289
2015-08-21,-0.2801
2015-08-24,-3.451
2015-08-25,-0.0831
2015-08-26,0.208
2015-08-27,0.7057
2015-08-28,1.0305
2015-08-31,-3.876
2015-09-01,-0.382
2015-09-02,0.4261
2015-09-03,-1.7819
2015-09-04,-1.8575
2015-09-08,0.1761
2015-09-09,-2.768
2015-09-10,0.1808
2015-09-11,3.4281
2015-09-14,-1.7008
2015-09-15,0.488
2015-09-16,0.0
2015-09-17,1.9426
2015-09-18,2.7718
2015-09-21,2.9499
2015-09-22,-1.5145
2015-09-23,0.2909
2015-09-24,-0.0414
2015-09-25,-4.7264
2015-09-28,-3.1332
2015-09-29,1.9766
2015-09-30,2.5991
2015-10-01,-1.5028000000000001
2015-10-02,2.0488
2015-10-05,-0.1282
2015-10-06,-2.1814
2015-10-07,2.0551
2015-10-08,0.0857
2015-10-09,0.214
2015-10-12,-2.0504
2015-10-13,-1.6572
2015-10-14,-0.9379
2015-10-15,4.1028
2015-10-16,-2.2087
2015-10-19,-1.0629
2015-10-20,5.103
2015-10-21,-1.0647
2015-10-22,0.1722
2015-10-23,-1.3322
2015-10-26,-1.7422
2015-10-27,-1.9504000000000001
2015-10-28,6.2387
2015-10-29,-2.5532
2015-10-30,0.8297
2015-11-02,0.4764
2015-11-03,0.7759
2015-11-04,0.0
2015-11-05,0.6843
2015-11-06,-0.5947
2015-11-09,-0.6838
2015-11-10,0.043
2015-11-11,-0.6882
2015-11-12,-1.9489
2015-11-13,2.6502
2015-11-16,-1.9363000000000001
2015-11-17,-1.2286
2015-11-18,2.3101
2015-11-19,-2.5185
2015-11-20,0.2673
2015-11-23,-1.9102999999999999
2015-11-24,2.038
2015-11-25,-1.0209
2015-11-27,0.8969
2015-11-30,-1.6
2015-12-01,1.4002
2015-12-02,-0.7572
2015-12-03,0.3142
2015-12-04,0.1342
2015-12-07,-1.1171
2015-12-08,-2.9372
2015-12-09,2.1415
2015-12-10,-1.1395
2015-12-11,-2.7201
2015-12-14,2.3223
2015-12-15,0.3705
2015-12-16,2.3535
2015-12-17,-3.156
2015-12-18,4.1899
2015-12-21,1.1171
2015-12-22,-0.2651
2015-12-23,0.4874
2015-12-24,1.6314
2015-12-28,-0.1518
2015-12-29,2.9329
2015-12-30,-0.2111
2015-12-31,0.8037
2016-01-04,-2.8535
2016-01-05,-4.1901
2016-01-06,-1.1722
2016-01-07,1.1861
2016-01-08,-2.7051
2016-01-11,-4.3559
2016-01-12,-5.4748
2016-01-13,-6.2532
2016-01-14,4.3023
2016-01-15,-1.6393
2016-01-19,4.5699
2016-01-20,2.1593999999999998
2016-01-21,1.5098
2016-01-22,3.6192
2016-01-25,-5.7416
2016-01-26,2.6904
2016-01-27,-1.7301
2016-01-28,0.9054
2016-01-29,6.9292
2016-02-01,-6.7599
2016-02-02,0.25
2016-02-03,-1.7456
2016-02-04,-0.9645
2016-02-05,-2.7678000000000003
2016-02-08,1.6341999999999999
2016-02-09,-0.1037
2016-02-10,-2.2845
2016-02-11,-4.3571
2016-02-12,2.7778
2016-02-16,0.6486
2016-02-17,-0.5908
2016-02-18,-0.7563
2016-02-19,1.1976
2016-02-22,-0.5917
2016-02-23,-2.2186
2016-02-24,-0.9408
2016-02-25,-2.7933
2016-02-26,-2.3563
2016-02-29,-0.0589
2016-03-01,-0.1178
2016-03-02,0.2358
2016-03-03,0.0
2016-03-04,-1.1764999999999999
2016-03-07,8.0952
2016-03-08,-1.5969
2016-03-09,-5.1483
2016-03-10,0.413
2016-03-11,2.6439
2016-03-14,2.2896
2016-03-15,-2.0145
2016-03-16,0.0571
2016-03-17,3.8242000000000003
2016-03-18,-0.1649
2016-03-21,1.9824000000000002
2016-03-22,1.1339
2016-03-23,-0.1602
2016-03-24,0.2139
2016-03-28,-0.1601
2016-03-29,0.481
2016-03-30,0.5851
2016-03-31,3.596
2016-04-01,0.1021
2016-04-04,1.4788000000000001
2016-04-05,-2.1608
2016-04-06,-1.6436
2016-04-07,0.4178
2016-04-08,-0.052
2016-04-11,-4.4596
2016-04-12,-1.318
2016-04-13,-0.2782
2016-04-14,-0.9487
2016-04-15,0.1127
2016-04-18,-1.9133
2016-04-19,-5.1061
2016-04-20,-0.3023
2016-04-21,-0.5458
2016-04-22,-0.122
2016-04-25,-3.9072
2016-04-26,-2.0966
2016-04-27,-4.6074
2016-04-28,-12.517
2016-04-29,-7.0762
2016-05-02,-4.6025
2016-05-03,-0.7895
2016-05-04,-1.4147
2016-05-05,-0.1794
2016-05-06,2.7853
2016-05-09,0.7867
2016-05-10,0.5204
2016-05-11,-3.0198
2016-05-12,-4.8043
2016-05-13,0.0
2016-05-16,1.8692
2016-05-17,-2.7523
2016-05-18,-0.566
2016-05-19,-3.5103999999999997
2016-05-20,0.4916
2016-05-23,-1.8591
2016-05-24,1.3958
2016-05-25,0.0
2016-05-26,0.295
2016-05-27,7.9412
2016-05-31,6.267
2016-06-01,4.7863
2016-06-02,-3.6705
2016-06-03,-1.5241
2016-06-06,-1.3758
2016-06-07,-3.2258
2016-06-08,-0.6306
2016-06-09,-4.6691
2016-06-10,-0.0476
2016-06-13,10.942
2016-06-14,3.5163
2016-06-15,-5.0539
2016-06-16,0.6108
2016-06-17,3.209
2016-06-20,3.6975
2016-06-21,0.8914
2016-06-22,2.4096
2016-06-23,5.8824
2016-06-24,-3.7037
2016-06-27,-4.6154
2016-06-28,2.9839
2016-06-29,1.7227999999999999
2016-06-30,2.5404
2016-07-01,1.2763
2016-07-05,-2.8169
2016-07-06,0.0763
2016-07-07,1.0671
2016-07-08,2.7903000000000002
2016-07-11,3.1923
2016-07-12,0.6475
2016-07-13,0.0715
2016-07-14,0.0
2016-07-15,4.4286
2016-07-18,-0.1368
2016-07-19,-0.137
2016-07-20,-0.4801
2016-07-21,-0.7581
2016-07-22,-0.4861
2016-07-25,-1.605
2016-07-26,0.2837
2016-07-27,1.6266
2016-07-28,-1.9485000000000001
2016-07-29,-1.6324
2016-08-01,-0.5772
2016-08-02,-3.3382
2016-08-03,3.3033
2016-08-04,0.0727
2016-08-05,0.2905
2016-08-08,-0.7241
2016-08-09,-0.8023
2016-08-10,3.1618
2016-08-11,-1.8175
2016-08-12,1.4156
2016-08-15,-3.1496
2016-08-16,-1.6999
2016-08-17,1.203
2016-08-18,-1.263
2016-08-19,5.0414
2016-08-22,-0.9312
2016-08-23,3.6153
2016-08-24,-1.3957
2016-08-25,-0.6369
2016-08-26,-0.8547
2016-08-29,-1.3649
2016-08-30,1.8937
2016-08-31,-2.8592
2016-09-01,-0.8094
2016-09-02,-5.1929
2016-09-06,0.1565
2016-09-07,-1.1719
2016-09-08,1.7391
2016-09-09,-0.6216
2016-09-12,-0.3909
2016-09-13,4.0031
2016-09-14,-3.7736
2016-09-15,0.2353
2016-09-16,-1.252
2016-09-19,0.8716
2016-09-20,0.2357
2016-09-21,0.0
2016-09-22,0.3135
2016-09-23,0.2344
2016-09-26,-0.4677
2016-09-27,0.5482
2016-09-28,0.5452
2016-09-29,-0.9295
2016-09-30,-0.0782
2016-10-03,0.4695
2016-10-04,-0.2336
2016-10-05,2.6542
2016-10-06,-2.7376
2016-10-07,-1.8765
2016-10-10,1.1952
2016-10-11,-1.1024
2016-10-12,2.1497
2016-10-13,0.0789
2016-10-14,0.0
2016-10-17,0.1577
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,-1.5748
2016-10-24,-1.2
2016-10-25,0.8097
2016-10-26,0.4016
2016-10-27,-3.6
2016-10-28,-0.4149
2016-10-31,-1.25
2016-11-01,-0.4219
2016-11-02,-0.8475
2016-11-03,-2.9915000000000003
2016-11-04,1.7621
2016-11-07,0.8658
2016-11-08,-1.2876
2016-11-09,3.4783
2016-11-10,0.8403
2016-11-11,4.5833
2016-11-14,0.3984
2016-11-15,1.9841
2016-11-16,-1.1673
2016-11-17,-1.1811
2016-11-18,-0.3984
