ticker,PXS US Equity
2016-04-08,3.0172
2016-04-11,-1.2551999999999999
2016-04-12,-4.661
2016-04-13,-2.6667
2016-04-14,4.1096
2016-04-15,-4.3914
2016-04-18,-2.288
2016-04-19,-4.2254
2016-04-20,2.3836
2016-04-21,-3.5789
2016-04-25,6.629
2016-04-26,0.1222
2016-04-27,-1.3895
2016-04-28,3.2398
2016-04-29,-3.0839
2016-05-02,0.6452
2016-05-03,2.1838
2016-05-04,2.1314
2016-05-05,-1.3913
2016-05-06,1.0411
2016-05-09,-4.4313
2016-05-10,-0.5479
2016-05-11,6.1611
2016-05-12,1.3393
2016-05-13,0.8756
2016-05-16,2.2599
2016-05-17,0.7847
2016-05-18,1.2711999999999999
2016-05-19,-3.3473
2016-05-23,-7.3593
2016-05-24,18.8551
2016-05-25,3.4008
2016-05-26,0.7605
2016-05-27,-1.5024
2016-05-31,3.7473
2016-06-01,10.7459
2016-06-02,-2.9677
2016-06-03,3.4364
2016-06-06,5.3156
2016-06-07,0.9464
2016-06-08,4.0625
2016-06-09,1.2012
2016-06-10,16.0831
2016-06-13,3.2720000000000002
2016-06-14,-9.6535
2016-06-15,9.3116
2016-06-16,-12.6257
2016-06-17,9.8641
2016-06-20,-4.6997
2016-06-21,2.1918
2016-06-22,-5.3619
2016-06-23,-7.3654
2016-06-24,-14.3731
2016-06-27,-2.5
2016-06-28,8.0586
2016-06-29,3.7288
2016-06-30,-0.8047
2016-07-01,-4.4558
2016-07-05,1.7154
2016-07-06,-3.0467
2016-07-07,-5.2448
2016-07-08,7.3801
2016-07-11,0.0
2016-07-12,-1.8857
2016-07-13,1.2215
2016-07-14,7.7638
2016-07-15,0.5017
2016-07-18,5.7508
2016-07-19,-5.136
2016-07-20,-1.2739
2016-07-21,-4.1935
2016-07-22,2.6936
2016-07-25,-0.6557
2016-07-26,-1.0334
2016-07-27,1.3777
2016-07-28,-11.1842
2016-07-29,1.7639
2016-08-01,1.5377
2016-08-02,6.8103
2016-08-03,-10.0633
2016-08-04,4.9883
2016-08-05,-9.7314
2016-08-08,-10.2318
2016-08-09,0.8772
2016-08-10,-8.6957
2016-08-11,3.8095
2016-08-12,0.4587
2016-08-15,5.4795
2016-08-16,1.3853
2016-08-17,-5.6362
2016-08-18,-1.3575
2016-08-19,0.9117
2016-08-22,13.6428
2016-08-23,2.04
2016-08-24,2.3128
2016-08-25,-9.5785
2016-08-26,9.7458
2016-08-29,-3.3132
2016-08-30,7.8194
2016-08-31,7.037
2016-09-01,7.9001
2016-09-02,-2.7038
2016-09-06,-1.1206
2016-09-07,-2.4625
2016-09-08,-0.8928
2016-09-09,6.5517
2016-09-12,0.0
2016-09-13,0.3236
2016-09-15,-3.5484
2016-09-16,3.01
2016-09-19,-1.2987
2016-09-20,-1.3158
2016-09-21,-0.5
2016-09-22,-2.5126
2016-09-23,5.1546
2016-09-26,-7.8431
2016-09-27,-0.0776
2016-09-28,-2.5663
2016-09-29,4.8921
2016-10-03,-2.2224
2016-10-04,5.1162
2016-10-05,-8.7799
2016-10-06,-0.7407
2016-10-07,-2.9897
2016-10-12,-4.6108
2016-10-14,0.0
2016-10-17,-0.4032
2016-10-18,-1.6194
2016-10-19,0.823
2016-10-20,1.2245
2016-10-24,-2.6739
2016-10-25,-3.0529
2016-10-27,-6.4103
2016-10-28,1.6752
2016-10-31,-7.0368
2016-11-01,2.3670999999999998
2016-11-02,-0.1416
2016-11-03,1.6068
2016-11-04,11.1628
2016-11-07,0.251
2016-11-08,0.1669
2016-11-09,3.6615
2016-11-10,-2.5675
2016-11-11,1.9388999999999998
2016-11-15,9.2675
2016-11-16,16.2963
2016-11-17,-23.2484
2016-11-18,5.8091
2016-11-21,-11.3725
2016-11-22,6.6455
2016-11-23,-5.8165
2016-11-25,2.098
2016-11-28,4.25
2016-11-29,0.5743
2016-11-30,2.4691
2016-12-01,-1.6064
2016-12-02,-2.0408
2016-12-05,0.0
2016-12-06,0.8333
2016-12-07,-1.2397
2016-12-08,-12.1339
2016-12-09,2.0
2016-12-12,5.5089
2016-12-13,-4.8673
2016-12-14,-0.9302
2016-12-15,5.0646
2016-12-16,0.5418
2016-12-19,-2.2222
2016-12-20,-4.5455
2016-12-21,6.1905
2016-12-22,3.1390000000000002
2016-12-23,8.2554
2016-12-27,28.5155
2016-12-28,-12.7427
2016-12-29,5.6543
2016-12-30,-11.8644
2017-01-03,6.1106
2017-01-04,2.1431
2017-01-05,-0.2839
2017-01-06,-3.5632
2017-01-09,4.0638
2017-01-10,-4.4326
2017-01-11,0.9276
2017-01-12,-1.1029
2017-01-13,2.0446
2017-01-17,0.0615
2017-01-18,0.8487
2017-01-19,0.7175
2017-01-20,-3.5194
2017-01-23,3.6524
2017-01-24,-3.5887000000000002
2017-01-25,-2.1632
2017-01-26,3.3557
2017-01-27,-7.3529
2017-01-30,1.5873
2017-01-31,1.5575999999999999
2017-02-01,-1.9184
2017-02-02,5.098
2017-02-03,-7.0896
2017-02-06,2.008
2017-02-07,-4.7244
2017-02-09,-3.9179
2017-02-10,-1.0832
2017-02-13,8.6957
2017-02-14,-0.095
2017-02-15,1.6966
2017-02-16,4.7244
2017-02-17,-2.2556
2017-02-21,-1.5433
2017-02-22,-3.1203
2017-02-23,-2.4798
2017-02-24,-1.1784
2017-02-27,4.6025
2017-02-28,-8.0
2017-03-01,-0.4402
2017-03-02,-3.4882
2017-03-03,1.3575
2017-03-06,2.2321
2017-03-07,-2.1834
2017-03-08,0.4464
2017-03-09,-0.4444
2017-03-10,2.673
2017-03-13,-4.3426
2017-03-14,3.5455
2017-03-15,-1.2291
2017-03-16,1.3333
2017-03-17,1.3158
2017-03-20,1.7316
2017-03-21,-3.4043
2017-03-22,-2.2026
2017-03-23,-0.9009
2017-03-24,-0.9091
2017-03-27,-1.3761
2017-03-28,-8.3721
2017-03-29,10.8978
2017-03-30,1.1586
2017-03-31,2.8959
2017-04-03,-4.3673
2017-04-04,-0.6754
2017-04-05,-6.0185
2017-04-06,-3.9409
2017-04-07,0.0
2017-04-10,2.5641
2017-04-11,3.4938000000000002
2017-04-12,-5.3083
2017-04-13,-4.5918
2017-04-17,6.4171
2017-04-18,-2.0101
2017-04-19,0.5128
2017-04-20,-1.9898
2017-04-21,1.5096
2017-04-24,2.5641
2017-04-25,-4.0
2017-04-26,4.1667
2017-04-27,-1.0
2017-04-28,-8.0808
2017-05-01,4.9451
2017-05-02,-1.0537
2017-05-03,1.0649
2017-05-04,-2.1008
2017-05-05,-6.4109
2017-05-08,-8.5714
2017-05-09,1.25
2017-05-10,-2.4691
2017-05-11,-6.3291
2017-05-12,-2.7027
2017-05-15,-10.4167
2017-05-16,7.7519
2017-05-17,2.8777
2017-05-18,2.7972
2017-05-19,-4.7619
2017-05-22,2.8571
2017-05-23,-8.3333
2017-05-24,-10.6061
2017-05-25,-7.6271
2017-05-26,0.9174
2017-05-30,-6.3636
2017-05-31,3.8834999999999997
2017-06-01,-7.465
2017-06-02,23.2168
2017-06-05,9.8361
2017-06-06,-5.2239
2017-06-07,5.5118
2017-06-08,-14.1791
2017-06-09,9.5652
2017-06-12,56.3492
2017-06-13,-14.7208
2017-06-14,-8.3333
2017-06-15,-7.1429
2017-06-16,2.7972
2017-06-19,-13.6054
2017-06-20,6.2992
2017-06-21,-4.4519
2017-06-22,-8.1324
2017-06-23,8.4388
2017-06-26,-5.0584
2017-06-27,9.0164
2017-06-28,9.0226
2017-06-29,8.9655
2017-06-30,6.962
2017-07-03,-5.3195
2017-07-05,0.6812
2017-07-06,12.3526
2017-07-07,-14.3646
2017-07-10,15.9032
2017-07-11,-2.0317
2017-07-12,-1.4205
2017-07-13,7.781
2017-07-14,0.0
2017-07-17,-3.7433
2017-07-18,-1.6667
2017-07-19,-0.565
2017-07-20,0.5682
2017-07-21,-1.4123999999999999
2017-07-24,0.8539
2017-07-25,-1.6989999999999998
2017-07-26,-3.1792
2017-07-27,2.0896
2017-07-28,0.0
2017-07-31,-6.4327
2017-08-01,2.4937
2017-08-02,2.4453
2017-08-03,1.7856999999999998
2017-08-04,4.6784
2017-08-07,-2.7933
2017-08-08,-1.1494
2017-08-09,-1.7442
2017-08-10,2.3669000000000002
2017-08-11,0.0
2017-08-14,4.6185
2017-08-15,1.6631
2017-08-16,-1.087
2017-08-17,2.7473
2017-08-18,0.0
2017-08-21,-1.0695000000000001
2017-08-22,-0.5459
2017-08-23,2.1795
2017-08-24,1.0638
2017-08-25,-2.7895
2017-08-28,1.2993999999999999
2017-08-29,-0.5879
2017-08-30,3.2258
2017-08-31,1.0417
2017-09-01,0.5155
2017-09-05,2.0513
2017-09-06,2.5126
2017-09-07,-4.4118
2017-09-08,-2.5641
2017-09-11,3.6842
2017-09-12,0.0
2017-09-13,3.0457
2017-09-14,-1.4778
2017-09-15,0.0
2017-09-19,-4.85
2017-09-20,0.5623
2017-09-21,4.5044
2017-09-25,-3.4952
2017-09-26,4.6632
2017-09-27,0.9901
2017-09-28,-1.9607999999999999
2017-09-29,-3.995
2017-10-03,0.5156
2017-10-04,1.0363
2017-10-05,-1.0256
2017-10-06,-2.5907
2017-10-10,1.8617
2017-10-11,3.3943
2017-10-16,-8.0808
2017-10-17,2.7473
2017-10-18,0.5348
2017-10-19,3.7234
2017-10-20,-10.841
2017-10-23,8.133
2017-10-24,-2.1277
2017-10-25,-4.0761
2017-10-26,1.2578
2017-10-27,0.7162
2017-10-30,-3.8889
2017-10-31,-2.8902
2017-11-01,2.9762
2017-11-02,4.6243
2017-11-03,3.8674
2017-11-06,0.5319
2017-11-07,-2.1164
2017-11-08,1.6162
2017-11-09,2.665
2017-11-10,-3.6269
2017-11-13,-3.3495
2017-11-14,-0.9902
2017-11-15,3.9384
2017-11-16,-7.5676
2017-11-17,3.0643
2017-11-20,3.2399
2017-11-21,-7.1173
2017-11-22,8.2189
2017-11-24,0.6069
2017-11-27,26.6304
2017-11-28,-12.0172
2017-11-29,-1.9512
2017-11-30,0.607
2017-12-01,102.7495
2017-12-04,62.9268
2017-12-05,-26.6467
2017-12-06,-20.1694
2017-12-07,-3.6225
2017-12-08,41.1141
2017-12-11,-6.015
2017-12-12,-6.6
2017-12-13,-2.7837
2017-12-14,0.0
2017-12-15,-8.5903
2017-12-18,-6.0241
2017-12-19,4.359
2017-12-20,-8.1081
2017-12-21,3.4759
2017-12-22,-0.7752
2017-12-26,-5.2083
2017-12-27,-4.6703
2017-12-28,-2.0173
2017-12-29,-5.2941
2018-01-02,-3.4161
2018-01-03,-2.2508
2018-01-04,-14.473700000000001
2018-01-05,-8.461500000000001
2018-01-08,-7.1429
2018-01-09,1.3575
2018-01-10,-2.2321
2018-01-11,-1.8218999999999999
2018-01-12,-11.7622
2018-01-16,-0.6431
2018-01-17,-4.5093
2018-01-18,-4.4444
2018-01-19,0.5814
2018-01-22,16.763
2018-01-23,-8.4158
2018-01-24,-8.1081
2018-01-25,1.7647
2018-01-26,1.7341
2018-01-29,4.5455
2018-01-30,-3.8043
2018-01-31,-3.3898
2018-02-01,-1.7544
2018-02-02,-14.881
2018-02-05,-12.5874
2018-02-06,4.0
2018-02-07,-3.0769
2018-02-08,1.5873
2018-02-09,-2.3438
2018-02-12,-5.52
2018-02-13,8.3827
2018-02-14,5.4688
2018-02-15,-5.9259
2018-02-16,0.7874
2018-02-20,1.5625
2018-02-21,-1.5385
2018-02-22,-2.4531
2018-02-23,-0.6888
2018-02-26,0.0
2018-02-27,-0.5968
2018-02-28,-4.2674
2018-03-01,5.0847
2018-03-02,4.8387
2018-03-05,-3.8462
2018-03-06,1.608
2018-03-07,-1.5826
2018-03-08,3.2640000000000002
2018-03-09,4.5553
2018-03-12,8.8471
2018-03-13,-6.0585
2018-03-14,-3.5942
2018-03-15,-12.8082
2018-03-16,1.7241
2018-03-19,-1.6949
2018-03-20,-2.5862
2018-03-21,0.0
2018-03-22,-1.7699
2018-03-23,-5.4054
2018-03-26,2.8571
2018-03-27,-4.6296
2018-03-28,-6.7961
2018-03-29,2.1875
2018-04-02,0.9174
2018-04-03,2.0202
2018-04-04,6.1782
2018-04-05,-0.2145
2018-04-06,2.0933
2018-04-09,-1.1442
2018-04-10,9.5556
2018-04-11,-3.6511
2018-04-12,-2.2456
2018-04-13,4.9892
2018-04-16,-2.9657999999999998
2018-04-17,-2.6249000000000002
2018-04-18,-1.2031
2018-04-19,2.5453
2018-04-20,1.7856999999999998
2018-04-23,-1.0263
2018-04-24,-3.3945
2018-04-25,-0.9174
2018-04-26,1.8519
2018-04-27,0.5273
2018-04-30,1.0581
2018-05-01,-1.5659999999999998
2018-05-02,0.0
2018-05-03,-0.9091
2018-05-04,3.6789
2018-05-07,12.3794
2018-05-08,-7.874
2018-05-09,4.2735
2018-05-10,-2.459
2018-05-11,8.8319
2018-05-14,-5.9609
2018-05-15,-7.2091
2018-05-16,-0.0088
2018-05-17,-0.885
2018-05-18,-3.5714
2018-05-21,0.9259
2018-05-22,0.9174
2018-05-23,-3.0727
2018-05-24,1.2943
2018-05-25,21.2963
2018-05-29,-13.7405
2018-05-30,8.2301
2018-05-31,-3.5159000000000002
2018-06-01,-0.2627
2018-06-04,3.6622
2018-06-05,-4.8525
2018-06-06,-1.1975
2018-06-07,2.0141
2018-06-08,2.5641
2018-06-11,-2.5
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,8.547
2018-06-15,-4.7244
2018-06-18,-1.6529
2018-06-19,-1.6891
2018-06-20,-4.2653
2018-06-21,0.0
2018-06-22,2.6786
2018-06-25,-0.8696
2018-06-26,-1.4561
2018-06-27,-2.083
2018-06-28,-0.2818
2018-06-29,-2.4524
2018-07-02,1.8692
2018-07-03,-2.6606
2018-07-05,-1.0368
2018-07-06,0.0
2018-07-09,1.9048
2018-07-10,-1.8692
2018-07-11,-0.3619
2018-07-12,0.3632
2018-07-13,2.5143
2018-07-16,-0.5946
2018-07-17,0.9346
2018-07-18,-1.8519
2018-07-19,0.9528
2018-07-20,-0.0093
2018-07-23,-1.8692
2018-07-24,-1.9048
2018-07-25,-7.766
2018-07-26,-4.2115
2018-07-27,2.1978
2018-07-30,-1.8925
2018-07-31,-5.7541
2018-08-01,2.3491
2018-08-02,-3.4201
2018-08-03,3.3176
2018-08-06,2.4482
2018-08-07,0.0445
2018-08-08,1.101
2018-08-09,2.1967
2018-08-10,-8.5914
2018-08-13,1.1646
2018-08-14,-2.3372
2018-08-15,-2.3693
2018-08-16,6.2805
2018-08-17,-2.9948
2018-08-20,1.7269999999999999
2018-08-21,-4.5349
2018-08-22,4.0195
2018-08-23,-3.1725
2018-08-24,-2.613
2018-08-27,3.1044
2018-08-28,-0.6383
2018-08-29,3.0303
2018-08-30,-3.5294
2018-08-31,-2.6341
2018-09-04,4.985
2018-09-05,-0.3818
2018-09-06,-2.9581
2018-09-07,-2.395
2018-09-10,1.1515
2018-09-11,-1.2004
2018-09-12,-1.1762
2018-09-13,-2.6885
2018-09-14,-0.0118
2018-09-17,3.9459999999999997
2018-09-18,1.2658
2018-09-19,6.6125
2018-09-20,-0.34
2018-09-21,5.8824
2018-09-24,-3.3222
2018-09-25,21.8251
2018-09-26,-9.434
2018-09-27,-3.2396
2018-09-28,-0.9581
2018-10-01,3.3261
2018-10-02,-2.1671
2018-10-03,-0.129
2018-10-04,3.3269
2018-10-05,2.6571
2018-10-08,-2.5579
2018-10-09,2.7083
2018-10-10,-0.6085
2018-10-11,0.0
2018-10-12,-2.551
2018-10-15,9.9476
2018-10-16,-2.8571
2018-10-17,0.9804
2018-10-18,1.3397999999999999
2018-10-19,7.3002
2018-10-22,19.8125
2018-10-23,-12.8102
2018-10-24,6.8376
2018-10-25,9.56
2018-10-26,21.9423
2018-10-29,23.9521
2018-10-30,-8.6957
2018-10-31,39.6825
2018-11-01,17.4242
2018-11-02,-1.2903
2018-11-05,-14.7059
2018-11-06,-20.6897
2018-11-07,-9.1787
2018-11-08,-5.8511
2018-11-09,25.4237
2018-11-12,-13.0631
2018-11-13,53.886
2018-11-14,-30.9764
2018-11-15,-31.7073
2018-11-16,6.4286
2018-11-19,-11.4094
2018-11-20,4.5455
2018-11-21,0.0
2018-11-23,3.6231999999999998
2018-11-26,5.5944
2018-11-27,15.894
2018-11-28,3.4286
2018-11-29,-10.4972
2018-11-30,-8.0247
2018-12-03,-1.3423
2018-12-04,-6.8027
2018-12-06,-0.7299
2018-12-07,0.7353
2018-12-10,-19.708
2018-12-11,9.0909
2018-12-12,-1.6667
2018-12-13,-4.2373
2018-12-14,5.3097
2018-12-17,-6.7227
2018-12-18,-7.2072
2018-12-19,-4.8641
2018-12-20,-13.1034
2018-12-21,-8.3852
2018-12-24,-16.6773
2018-12-26,14.0615
2018-12-27,15.9968
2018-12-28,23.2558
2018-12-31,-5.9245
2019-01-02,-0.712
2019-01-03,-4.0501
2019-01-04,2.1053
2019-01-07,6.1856
2019-01-08,5.8252
2019-01-09,0.9174
2019-01-10,1.8182
2019-01-11,0.8929
2019-01-14,-4.4248
2019-01-15,4.6296
2019-01-16,6.1947
2019-01-17,2.825
2019-01-18,-0.3161
2019-01-22,-8.9431
2019-01-23,0.8929
2019-01-24,-6.1947
2019-01-25,3.7736
2019-01-28,-0.7273
2019-01-29,-6.5934
2019-01-30,6.8627
2019-01-31,-6.422
2019-02-01,1.9607999999999999
2019-02-04,-0.9615
2019-02-05,-2.9126
2019-02-06,2.51
2019-02-07,-0.4975
2019-02-08,-0.9804
2019-02-11,0.8713
2019-02-12,1.0993
2019-02-13,-1.0388
2019-02-14,3.0119
2019-02-15,-2.8571
2019-02-19,5.8824
2019-02-20,0.0
2019-02-21,2.7778
2019-02-22,-3.6036
2019-02-25,-2.8037
2019-02-26,2.8846
2019-02-27,-1.8692
2019-02-28,-1.9048
2019-03-01,0.0
2019-03-04,-0.4854
2019-03-05,1.4634
2019-03-06,-1.9231
2019-03-07,5.8824
2019-03-08,12.037
2019-03-11,39.6694
2019-03-12,-13.0178
2019-03-13,-5.4422
2019-03-14,-1.4388
2019-03-15,5.8394
2019-03-18,2.7586
2019-03-19,-7.3826
2019-03-20,-2.1739
2019-03-21,-18.5185
2019-03-22,-1.8182
2019-03-25,0.0
2019-03-26,0.9259
2019-03-27,10.0917
2019-03-28,-6.6667
2019-03-29,3.5714
2019-04-01,0.8621
2019-04-02,0.0
2019-04-03,4.2735
2019-04-04,11.4754
2019-04-05,-2.2059
2019-04-08,0.0
2019-04-09,5.2632
2019-04-10,2.8571
2019-04-11,2.7778
2019-04-12,0.0
2019-04-15,-5.4054
2019-04-16,-2.6071
2019-04-17,-8.3242
2019-04-18,7.2
2019-04-22,2.9851
2019-04-23,-3.6231999999999998
2019-04-24,-0.7519
2019-04-25,-4.2803
2019-04-26,-2.6513999999999998
2019-04-29,2.439
2019-04-30,-3.9683
2019-05-01,2.4793
2019-05-02,-0.8065
2019-05-03,-3.252
2019-05-06,-2.521
2019-05-07,-3.931
2019-05-08,6.7839
2019-05-09,-3.3613
2019-05-10,-0.9043
2019-05-13,2.6676
2019-05-14,-3.0513
2019-05-15,4.0289
2019-05-16,-3.3898
2019-05-17,4.386
2019-05-20,-3.3613
2019-05-21,-6.087
2019-05-22,2.7778
2019-05-23,-1.8018
2019-05-24,0.0
2019-05-28,0.9174
2019-05-29,-1.8182
2019-05-30,-1.8519
2019-05-31,-0.3774
2019-06-03,-1.5152
2019-06-04,5.7692
2019-06-05,0.0
2019-06-06,-4.5455
2019-06-07,0.0
2019-06-10,0.9429
2019-06-11,-0.9624
2019-06-12,-2.8294
2019-06-13,4.902
2019-06-14,-4.6729
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,-0.1961
2019-06-20,2.0825
2019-06-21,-0.7891
2019-06-24,-1.0669
2019-06-25,1.9607999999999999
2019-06-26,-0.9615
2019-06-27,0.9709
2019-06-28,1.9231
2019-07-01,3.7736
2019-07-02,0.0
2019-07-03,-5.0
2019-07-05,0.4785
2019-07-08,-0.9524
2019-07-09,13.461500000000001
2019-07-10,-11.0169
2019-07-11,0.7619
2019-07-12,1.0019
2019-07-15,0.131
2019-07-16,-0.4673
2019-07-17,0.4695
2019-07-18,-0.1869
2019-07-19,-1.2172
2019-07-22,7.6493
2019-07-23,-4.429
2019-07-24,-0.4975
2019-07-25,1.8519
2019-07-26,-0.0909
2019-07-29,-1.9199000000000002
2019-07-30,0.1948
2019-07-31,-2.0463
2019-08-01,0.1985
2019-08-02,-3.7736
2019-08-05,-4.902
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,1.0722
2019-08-09,-1.0404
2019-08-12,-0.0103
2019-08-13,7.4838000000000005
2019-08-14,-2.6566
2019-08-15,-1.2808
2019-08-16,-1.986
2019-08-19,4.8773
2019-08-20,0.0
2019-08-21,0.9709
2019-08-22,2.9808
2019-08-23,-0.9337
2019-08-26,1.6588
2019-08-27,1.0569
2019-08-28,2.7523
2019-08-29,4.4643
2019-08-30,1.7094
2019-09-03,1.6806999999999999
2019-09-04,3.314
2019-09-05,0.7919
2019-09-06,0.7937
2019-09-09,-5.9055
2019-09-10,-2.5105
2019-09-11,6.4378
2019-09-12,-2.4194
2019-09-13,2.4793
2019-09-16,-1.6129
2019-09-17,-0.8197
2019-09-18,1.6529
2019-09-19,-0.813
2019-09-20,5.0738
2019-09-23,11.5532
2019-09-24,0.6993
2019-09-25,1.9583
2019-09-26,-3.964
2019-09-27,3.6311999999999998
2019-09-30,2.6554
2019-10-01,4.0
2019-10-02,-6.1987
2019-10-03,5.2416
2019-10-04,3.8961
2019-10-07,0.0
2019-10-08,1.575
2019-10-09,4.2949
2019-10-10,-1.4808
2019-10-11,1.8025
2019-10-14,2.9412000000000003
2019-10-15,-2.8571
2019-10-16,0.5882
2019-10-17,-1.2281
2019-10-18,-1.717
2019-10-21,0.0
2019-10-22,-10.241
2019-10-23,5.3690999999999995
2019-10-24,-3.7260999999999997
2019-10-25,-2.084
2019-10-28,6.0811
2019-10-29,-0.6369
2019-10-30,-3.8462
2019-10-31,-0.4533
2019-11-01,-0.0603
2019-11-04,3.1964
2019-11-05,-3.1429
2019-11-06,-13.5157
2019-11-07,-10.0775
2019-11-08,4.3103
2019-11-11,-9.2066
2019-11-12,-0.3277
2019-11-13,-7.7626
2019-11-14,11.8812
2019-11-15,5.3097
2019-11-18,-5.4118
2019-11-19,-4.0512
2019-11-20,5.5556
2019-11-21,-1.3158
2019-11-22,-1.6267
2019-11-25,-0.6054
2019-11-26,0.9
2019-11-27,0.6307
2019-11-29,3.8589
2019-12-02,-2.5862
2019-12-03,2.6549
2019-12-04,-2.9655
2019-12-05,-0.3198
2019-12-06,0.713
2019-12-09,0.0
2019-12-10,0.885
2019-12-11,0.0
2019-12-12,2.6316
2019-12-13,0.4872
2019-12-16,-5.5882
2019-12-17,0.9009
2019-12-18,-0.2857
2019-12-19,-0.6089
2019-12-20,0.4054
2019-12-23,0.4935
2019-12-24,0.8929
2019-12-26,2.6549
2019-12-27,-3.5345
2019-12-30,-1.6979
2019-12-31,2.9455
2020-01-02,0.68
2020-01-03,2.6226000000000003
2020-01-06,0.8462
2020-01-07,-0.8391
2020-01-08,-1.7094
2020-01-09,-1.3043
2020-01-10,-2.2026
2020-01-13,-1.8018
2020-01-14,-0.4587
2020-01-15,-0.4608
2020-01-16,-0.3426
2020-01-17,0.8083
2020-01-21,1.3825
2020-01-22,-1.8182
2020-01-23,0.0
2020-01-24,-3.5833
2020-01-27,-1.0948
2020-01-28,-0.9613
2020-01-29,1.9607999999999999
2020-01-30,-2.8942
2020-01-31,0.5545
2020-02-03,-0.0492
2020-02-04,0.9951
2020-02-05,3.7655
2020-02-06,-3.1682
2020-02-07,1.9417
2020-02-10,-2.3810000000000002
2020-02-11,0.1951
2020-02-12,3.9337999999999997
2020-02-13,-1.6301
2020-02-14,0.7238
2020-02-18,-0.7659
2020-02-19,-2.5727
2020-02-20,-1.2127
2020-02-21,-0.0099
2020-02-24,-4.7426
2020-02-25,0.3014
2020-02-26,0.9845
2020-02-27,-6.1057
2020-02-28,3.8251
2020-03-02,0.0
2020-03-03,0.5263
2020-03-04,5.7592
2020-03-05,-6.4257
2020-03-06,0.5185
2020-03-09,-10.5053
2020-03-10,7.0219
2020-03-11,-2.7509
2020-03-12,-15.2418
2020-03-13,9.0567
2020-03-16,-4.6367
2020-03-17,2.7564
2020-03-18,-5.7691
2020-03-19,1.9515
2020-03-20,-5.1948
2020-03-23,-5.6164
2020-03-24,-6.1103
2020-03-25,8.1002
2020-03-26,4.2471
2020-03-27,8.9712
2020-03-30,1.9637
2020-03-31,-6.4753
2020-04-01,-4.6928
2020-04-02,-8.5319
2020-04-03,0.9388
2020-04-06,9.4959
2020-04-07,0.0137
2020-04-08,4.111
2020-04-09,4.9328
2020-04-13,1.5674000000000001
2020-04-14,-3.6790000000000003
2020-04-15,3.8195
2020-04-16,0.9877
2020-04-17,-1.9548
2020-04-20,9.7243
2020-04-21,27.2727
2020-04-22,-16.0714
2020-04-23,1.1489
2020-04-24,-2.7135
2020-04-27,18.9189
2020-04-28,1.8182
2020-04-29,-0.8929
2020-04-30,-0.9009
2020-05-01,0.0
2020-05-04,8.1818
2020-05-05,-7.7311
2020-05-06,0.1821
2020-05-07,0.9091
2020-05-08,-1.8018
