ticker,CNNC US Equity
2010-08-04,-1.9231
2010-08-05,0.0
2010-08-06,2.9412000000000003
2010-08-09,6.6667
2010-08-10,2.6786
2010-08-11,-2.6087
2010-08-12,-4.4643
2010-08-13,-0.9346
2010-08-16,-2.8302
2010-08-17,0.9709
2010-08-18,0.9615
2010-08-19,-2.8571
2010-08-20,0.9804
2010-08-23,-7.767
2010-08-24,-38.9474
2010-08-25,-37.931
2010-08-26,30.5556
2010-08-27,24.2553
2010-08-30,-14.3836
2010-08-31,-20.0
2010-09-01,0.0
2010-09-02,-20.0
2010-09-03,-15.625
2010-09-07,-25.9259
2010-09-08,25.0
2010-09-09,5.05
2010-09-10,14.2313
2010-09-13,-7.6667
2010-09-14,-16.9675
2010-09-15,4.3478
2010-09-16,8.3333
2010-09-17,3.8462
2010-09-20,3.7037
2010-09-21,0.0
2010-09-22,-10.7143
2010-09-23,0.0
2010-09-24,-8.0
2010-09-27,4.3478
2010-09-28,4.1667
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,-8.0
2010-10-05,12.6087
2010-10-06,-3.4749
2010-10-07,-4.0
2010-10-08,-4.1146
2010-10-11,8.6366
2010-10-12,-10.8
2010-10-13,-1.3453
2010-10-14,-4.0909
2010-10-15,-0.4739
2010-10-18,-4.7619
2010-10-19,-15.5
2010-10-20,18.3432
2010-10-21,-1.0
2010-10-22,-14.1414
2010-10-25,11.7647
2010-10-26,0.0
2010-10-27,-5.2632
2010-10-28,-10.5556
2010-10-29,5.5901
2010-11-01,-23.5294
2010-11-02,-15.3846
2010-11-03,-8.1818
2010-11-04,-3.9604
2010-11-05,85.567
2010-11-08,-22.2222
2010-11-09,0.0
2010-11-10,-7.0536
2010-11-11,42.171
2010-11-12,0.0
2010-11-15,-2.7027
2010-11-16,-16.6667
2010-11-17,-20.0
2010-11-18,25.0
2010-11-19,6.6667
2010-11-22,-25.0
2010-11-23,0.0
2010-11-24,8.3333
2010-11-26,26.9231
2010-11-29,-9.0909
2010-11-30,-33.3333
2010-12-01,50.0
2010-12-02,-26.5833
2010-12-03,18.0477
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,-11.538499999999999
2010-12-13,13.0435
2010-12-14,0.0
2010-12-15,-11.538499999999999
2010-12-16,0.0
2010-12-17,4.3478
2010-12-20,-8.2292
2010-12-21,-0.1135
2010-12-22,9.0909
2010-12-23,0.0
2010-12-27,-8.3333
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-8.806799999999999
2010-12-31,4.6729
2011-01-03,0.0
2011-01-04,28.5714
2011-01-05,-18.5185
2011-01-06,0.0
2011-01-10,-4.5455
2011-01-11,14.2857
2011-01-12,-8.3333
2011-01-13,9.0909
2011-01-14,-8.3333
2011-01-18,0.0
2011-01-19,-8.1818
2011-01-20,7.9208
2011-01-21,0.0
2011-01-24,-8.2569
2011-01-25,1.0
2011-01-26,-0.8663
2011-01-27,0.0
2011-01-28,2.8714
2011-01-31,1.9417
2011-02-01,-0.9524
2011-02-02,0.9615
2011-02-03,-1.9048
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,1.9417
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,3.8095
2011-02-15,-3.6696999999999997
2011-02-16,-1.9048
2011-02-17,3.8834999999999997
2011-02-18,1.8692
2011-02-22,-5.5046
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,5.8252
2011-02-28,-5.5046
2011-03-01,5.8252
2011-03-02,-5.5046
2011-03-03,0.0
2011-03-04,5.8252
2011-03-07,-5.5046
2011-03-08,0.0
2011-03-09,-2.9126
2011-03-10,-10.0
2011-03-11,11.1111
2011-03-14,-10.0
2011-03-15,11.1111
2011-03-17,-10.0
2011-03-18,11.1111
2011-03-21,-20.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-31,0.0
2011-04-01,-12.5
2011-04-04,-14.2857
2011-04-05,-49.7917
2011-04-06,82.5726
2011-04-07,9.0909
2011-04-08,-8.3333
2011-04-11,-12.7273
2011-04-12,-16.6667
2011-04-13,-50.0
2011-04-14,85.0
2011-04-15,35.1351
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,-39.375
2011-04-21,56.701
2011-04-25,-36.8421
2011-04-26,57.9167
2011-04-27,-1.0554
2011-04-28,-32.8
2011-04-29,11.1111
2011-05-02,25.7143
2011-05-03,-27.2727
2011-05-04,3.125
2011-05-05,0.0
2011-05-06,33.3333
2011-05-09,-9.0909
2011-05-10,0.0
2011-05-11,-20.0
2011-05-12,0.0
2011-05-16,48.4375
2011-05-17,-36.8421
2011-05-18,-25.0
2011-05-19,33.3333
2011-05-20,0.0
2011-05-24,16.6667
2011-05-25,-14.2857
2011-05-26,0.0
2011-05-31,16.6667
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,14.2857
2011-06-06,-37.5
2011-06-07,4.0
2011-06-08,53.8462
2011-06-09,0.0
2011-06-10,-37.5
2011-06-13,60.0
2011-06-14,-25.0
2011-06-15,-33.3333
2011-06-16,75.0
2011-06-17,-42.8571
2011-06-20,-25.0
2011-06-21,6.6667
2011-06-23,-6.25
2011-06-24,0.0
2011-06-27,-22.5
2011-06-28,29.0323
2011-06-29,0.0
2011-06-30,0.0
2011-07-05,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,33.3333
2011-07-12,-25.0
2011-07-15,0.8333
2011-07-19,32.2314
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-29,0.0
2011-08-03,-22.5
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,-3.2258
2011-08-11,-26.6667
2011-08-12,36.3636
2011-08-15,66.6667
2011-08-16,0.0
2011-08-17,-40.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,-30.0
2011-08-24,0.0
2011-08-26,-4.7619
2011-08-29,1.25
2011-08-31,0.0
2011-09-06,-1.2346
2011-09-12,-40.0
2011-09-13,66.6667
2011-09-14,0.0
2011-09-16,-50.0
2011-09-19,-20.0
2011-09-20,-12.5
2011-09-21,14.2857
2011-09-26,12.5
2011-09-27,-33.3333
2011-09-29,0.0
2011-10-03,0.0
2011-10-04,-27.0833
2011-10-10,197.1429
2011-10-11,-66.3462
2011-10-12,197.1429
2011-10-14,38.4615
2011-10-17,-66.6667
2011-10-18,0.0
2011-10-19,16.6667
2011-10-20,-14.2857
2011-10-21,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,-16.6667
2011-10-31,0.0
2011-11-02,0.0
2011-11-03,-12.5
2011-11-10,14.2857
2011-11-11,0.0
2011-11-14,0.0
2011-11-16,-27.5
2011-11-18,10.3448
2011-11-21,50.0
2011-11-22,33.3333
2011-11-28,-28.125
2011-11-29,-13.0435
2011-11-30,0.0
2011-12-01,-20.0
2011-12-02,0.0
2011-12-05,-31.25
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,190.9091
2011-12-14,-65.625
2011-12-15,18.1818
2011-12-16,0.0
2011-12-19,3.8462
2011-12-20,-18.5185
2011-12-21,0.0
2011-12-22,22.7273
2011-12-23,29.6296
2011-12-27,-31.4286
2011-12-28,-25.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,33.3333
2012-01-05,-20.8333
2012-01-06,0.0
2012-01-11,0.0
2012-01-12,10.526299999999999
2012-01-13,0.0
2012-01-19,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-26,0.0
2012-01-31,0.0
2012-02-03,0.0
2012-02-07,204.7619
2012-02-16,-25.0
2012-02-17,-56.25
2012-02-21,90.4762
2012-02-22,-27.5
2012-02-24,-27.5862
2012-02-27,0.0
2012-02-28,38.0952
2012-02-29,-27.5862
2012-03-01,266.6667
2012-03-02,-16.8831
2012-03-05,-50.0
2012-03-06,0.0
2012-03-07,200.0
2012-03-08,0.0
2012-03-09,-25.0
2012-03-13,-11.1111
2012-03-15,-50.0
2012-03-16,0.0
2012-03-19,-15.625
2012-03-21,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-13,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-05-02,0.0
2012-05-09,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-21,7.4074
2012-05-23,-6.8966
2012-05-29,0.0
2012-05-30,-29.6296
2012-05-31,152.6316
2012-06-22,-50.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,-20.8333
2012-07-02,0.0
2012-07-06,0.0
2012-07-12,68.4211
2012-07-24,-34.375
2012-07-26,0.0
2012-07-27,-23.8095
2012-07-30,0.0
2012-08-01,0.0
2012-08-02,-12.5
2012-08-09,-28.5714
2012-08-14,30.0
2012-08-23,7.6923
2012-08-24,0.0
2012-08-28,-7.1429
2012-08-31,23.0769
2012-09-04,0.0
2012-09-07,-37.5
2012-09-12,10.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-26,72.7273
2012-10-04,-47.3684
2012-10-05,0.0
2012-10-09,0.0
2012-10-22,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-11-01,-20.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,25.0
2012-11-21,0.0
2012-11-26,10.0
2012-11-27,18.1818
2012-11-28,0.0
2012-11-29,-23.0769
2012-11-30,0.0
2012-12-04,10.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-10,100.0
2012-12-11,-40.9091
2012-12-12,0.0
2012-12-14,-15.3846
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-9.0909
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-08,10.0
2013-01-11,309.0909
2013-01-14,-71.1111
2013-01-15,207.6923
2013-01-16,7.5
2013-01-18,-6.9767
2013-01-22,-20.0
2013-01-28,90.625
2013-01-31,-44.2623
2013-02-04,-5.8824
2013-02-05,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-20,0.0
2013-02-22,0.0
2013-02-26,0.0
2013-02-28,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,6.25
2013-03-14,-5.8824
2013-03-15,-25.0
2013-03-18,-45.8333
2013-03-22,23.0769
2013-03-28,0.0
2013-04-02,0.0
2013-04-10,0.0
2013-04-25,0.0
2013-04-30,0.0
2013-05-29,0.0
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,0.0
2013-06-17,0.0
2013-07-10,0.0
2013-08-15,0.0
2013-08-20,0.0
2013-09-04,0.0
2013-10-22,0.0
2013-11-13,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-20,0.0
2013-12-26,0.0
2013-12-27,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-04,0.0
2014-04-02,0.0
2014-04-10,0.0
2014-05-16,0.0
2014-07-01,0.0
2014-07-23,0.0
2014-07-25,0.0
2014-08-06,0.0
2014-08-13,0.0
2014-08-19,0.0
2014-09-04,0.0
2014-10-22,50.0
2014-10-23,-33.3333
2014-10-28,887.5
2014-10-31,-89.8734
2014-11-17,0.0
2014-12-31,0.0
2015-01-09,0.0
2015-01-20,87.5
2015-02-17,-46.6667
2015-02-25,43.75
2015-03-06,-30.4348
2015-03-10,0.0
2015-03-11,0.0
2015-03-23,0.0
2015-04-21,0.0
2015-04-23,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-05,0.0
2015-05-27,0.0
2015-06-01,0.0
2015-06-03,0.0
2015-08-27,0.0
2015-09-15,0.0
2015-09-18,0.0
2015-09-24,0.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-16,0.0
2015-10-22,0.0
2015-11-10,0.0
2015-11-16,0.0
2015-12-22,0.0
2015-12-28,0.0
2015-12-29,0.0
2016-01-07,0.0
2016-03-01,0.0
2016-04-28,0.0
2016-06-10,350.0
2016-06-27,-77.7778
2016-07-12,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-08-25,0.0
2016-09-29,0.0
2016-10-03,0.0
2016-11-30,0.0
2016-12-07,0.0
2016-12-23,0.0
2016-12-27,0.0
2017-02-07,0.0
2017-02-23,0.0
2017-03-08,0.0
2017-03-30,0.0
2017-06-16,600.0
2017-07-05,-28.5714
2017-07-11,-70.86
2017-07-18,-93.1366
2017-07-28,1357.0
2017-09-06,0.0
2017-09-07,-52.6424
2017-09-12,111.1594
2017-09-20,-93.1366
2017-09-21,437.0
2017-09-22,458.6592
2017-10-03,-74.3333
2017-10-05,-48.0519
2017-10-30,1150.0
2017-10-31,0.0
2017-11-02,-58.0
2017-11-07,46.4286
2017-11-08,0.0
2017-11-09,-18.6992
2017-11-10,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-24,-16.0
2017-11-27,9.0476
2017-11-28,0.0
2017-11-29,-3.9301
2017-12-05,18.8182
2017-12-06,-15.8378
2017-12-11,17.2727
2017-12-12,-3.1008
2017-12-14,-12.0
2017-12-15,4.5455
2017-12-18,0.0
2017-12-20,0.0
2017-12-21,160.8696
2017-12-22,-61.6667
2017-12-29,16.087
2018-01-02,-13.8577
2018-01-09,0.0
2018-01-12,37.0
2018-01-18,90.4157
2018-01-26,-55.0
2018-01-30,-3.7037
2018-02-12,130.7692
2018-02-15,-33.3333
2018-02-21,75.0
2018-02-22,-42.8571
2018-02-23,2.5
2018-02-27,-2.439
2018-03-02,0.0
2018-03-06,123.75
2018-03-09,-54.1899
2018-03-22,118.53659999999999
2018-04-02,-49.7768
2018-04-03,99.1111
2018-04-11,-55.3571
2018-04-13,0.0
2018-04-19,112.5
2018-04-26,5.8824
2018-04-27,-16.6667
2018-04-30,26.0
2018-05-04,0.5291
2018-05-08,205.2632
2018-05-09,-12.069
2018-05-10,0.0
2018-05-23,-60.7843
2018-05-30,111.0
2018-06-05,-62.0853
2018-06-06,-50.0
2018-06-07,148.5
2018-06-12,0.0
2018-06-14,0.0
2018-06-19,100.2012
2018-06-20,10.5528
2018-07-02,-50.3182
2018-07-03,8.2342
2018-07-05,-62.8064
2018-07-06,2.2727
2018-07-09,0.0
2018-07-10,-8.8889
2018-07-13,107.3171
2018-07-18,-51.7647
2018-07-19,83.4146
2018-07-23,-45.4787
2018-07-24,83.4146
2018-07-26,-45.4787
2018-07-27,83.4146
2018-08-02,0.0
2018-08-07,-0.6649
2018-08-09,-0.9371
2018-08-13,-5.8108
2018-08-14,-5.3085
2018-08-17,5.4545
2018-08-20,-5.0287
2018-08-27,5.295
2018-08-30,-1.4368
2018-08-31,0.5831
2018-09-07,-0.5797
2018-09-11,0.5831
2018-09-14,0.0
2018-09-18,0.0
2018-09-19,-27.5362
2018-09-20,-34.0
2018-10-01,-3.0303
2018-10-02,0.0
2018-10-03,79.0625
2018-10-09,2.9668
2018-10-10,-1.6949
2018-10-16,-1.7241
2018-10-25,-1.7544
2018-10-31,-41.0714
2018-11-01,0.0
2018-11-02,62.7273
2018-11-06,4.2831
2018-11-14,-13.75
2018-11-28,-5.176
2018-12-03,6.9869
2018-12-04,0.0
2018-12-06,-12.2449
2018-12-07,4.6512
2018-12-10,-4.4444
2018-12-12,4.6512
2018-12-13,8.8889
2018-12-14,25.5102
2018-12-18,26.8293
2018-12-19,-16.6667
2018-12-21,-40.0
2018-12-27,-23.0769
2018-12-28,30.0
2018-12-31,66.6667
2019-01-02,0.0
2019-01-08,-7.6923
2019-01-10,8.3333
2019-01-16,-1.5385
2019-01-28,-21.875
2019-01-29,28.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-08,0.0
2019-02-15,25.0
2019-02-22,6.25
2019-02-25,0.0
2019-03-05,-17.647100000000002
2019-03-06,24.2857
2019-03-07,-14.9425
2019-03-08,-17.5676
2019-03-11,0.0
2019-03-12,33.6066
2019-03-18,-2.2086
2019-03-20,-1.2547
2019-03-21,1.6518000000000002
2019-03-25,-5.25
2019-03-26,-25.5277
2019-03-27,34.6324
2019-04-02,-0.2632
2019-04-05,5.277
2019-04-08,-1.2530999999999999
2019-04-09,1.5228000000000002
2019-04-16,0.0
2019-04-17,5.875
2019-04-24,-32.7037
2019-04-25,50.8772
2019-04-26,14.4186
2019-04-29,-12.6016
2019-04-30,51.1628
2019-05-01,53.8462
2019-05-02,-18.5
2019-05-03,65.0307
2019-05-06,11.5242
2019-05-07,-3.6667
2019-05-08,0.346
2019-05-09,0.0
2019-05-10,-41.3793
2019-05-13,32.3529
2019-05-14,-19.5556
2019-05-15,18.7845
2019-05-16,-44.186
2019-05-17,83.3333
2019-05-20,-19.0909
2019-05-21,17.9775
2019-05-23,31.9048
2019-05-28,-27.7978
2019-05-29,-21.0
2019-05-30,26.5823
2019-05-31,0.0
2019-06-03,10.0
2019-06-04,-16.3636
2019-06-05,-18.4783
2019-06-06,43.4333
2019-06-10,-7.0416
2019-06-11,4.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-17,-13.461500000000001
2019-06-24,33.3333
2019-06-28,0.0
2019-07-02,-40.4167
2019-07-05,-12.5874
2019-07-08,-12.0
2019-07-09,90.9091
2019-07-10,0.0
2019-07-11,-25.2381
2019-07-12,-26.1146
2019-07-15,2.5862
2019-07-16,59.6639
2019-07-18,16.3158
2019-07-19,17.1946
2019-07-22,-9.2664
2019-07-23,-10.6383
2019-07-24,30.9524
2019-07-25,0.0
2019-07-26,-23.6364
2019-07-29,-4.7619
2019-07-30,-5.0
2019-07-31,0.0
2019-08-01,-21.0526
2019-08-05,22.6667
2019-08-07,62.5543
2019-08-08,-33.1327
2019-08-09,-10.0
2019-08-14,5.5556
2019-08-15,0.0
2019-08-16,36.8421
2019-08-20,37.6923
2019-08-21,-21.7877
2019-08-22,-15.357099999999999
2019-08-23,35.0211
2019-08-26,-30.625
2019-08-27,-3.8288
2019-08-28,-6.3232
2019-08-30,20.0
2019-09-03,0.0
2019-09-05,-29.1667
2019-09-06,1.0588
2019-09-10,-3.9581
2019-09-12,3.0303
2019-09-13,-11.7647
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,-11.0
2019-09-19,12.3596
2019-09-20,0.0
2019-09-27,-13.3333
2019-10-01,9.8462
2019-10-02,5.042
2019-10-07,20.0
2019-10-08,-1.1111
2019-10-09,17.9775
2019-10-10,0.0
2019-10-11,-38.0952
2019-10-14,3.8462
2019-10-21,55.5556
2019-10-22,-19.0476
2019-10-25,-37.6471
2019-10-28,-14.1509
2019-10-29,1.0989
2019-10-30,128.2609
2019-10-31,-2.3810000000000002
2019-11-01,-2.439
2019-11-04,0.0
2019-11-05,2.5
2019-11-08,-7.3171
2019-11-11,-31.5789
2019-11-12,-6.1538
2019-11-13,22.9508
2019-11-15,-26.6667
2019-11-18,18.1818
2019-11-19,-15.3846
2019-11-21,0.0
2019-11-22,11.3636
2019-11-26,30.6122
2019-11-27,-6.25
2019-12-02,-6.0
2019-12-04,-2.8369
2019-12-05,45.2555
2019-12-06,-31.6834
2019-12-09,46.3773
2019-12-10,-29.6482
2019-12-13,-14.2857
2019-12-16,-25.0
2019-12-17,5.5556
2019-12-18,-4.2105
2019-12-19,4.3956
2019-12-24,107.3684
2019-12-26,-49.2386
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,1.0
2020-01-02,58.4158
2020-01-03,0.0
2020-01-07,-6.25
2020-01-08,0.0
2020-01-10,-26.6667
2020-01-13,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-22,-68.1818
2020-01-31,7.8571
2020-02-12,72.1854
2020-02-18,-57.6923
2020-02-19,-54.5455
2020-02-20,-34.0
2020-02-21,12.1212
2020-02-24,18.9189
2020-02-25,13.6364
2020-02-28,-18.4
2020-03-02,-6.8627
2020-03-03,0.0053
2020-03-04,-31.5825
2020-03-05,-19.2308
2020-03-06,19.0476
2020-03-09,-16.8
2020-03-10,0.0
2020-03-11,34.6154
2020-03-12,-39.2857
2020-03-16,0.0
2020-03-17,20.5882
2020-03-18,-17.0732
2020-03-19,0.0
2020-03-24,-8.2353
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-16.6667
2020-04-09,0.0
2020-04-13,-21.5385
2020-04-14,96.0588
2020-04-15,50.015
2020-04-16,-33.3333
2020-04-17,70.0
2020-04-20,-58.8176
2020-04-23,42.8367
2020-04-27,0.0
2020-04-28,-27.495
2020-04-29,17.2402
2020-04-30,-11.7699
2020-05-01,-6.6533
2020-05-04,-27.1533
2020-05-05,1.9804
2020-05-06,-47.1256
2020-05-07,-9.0545
2020-05-11,79.928
2020-05-12,144.4444
2020-05-13,-0.9091
2020-05-15,-49.5413
2020-05-18,0.0
2020-05-20,0.0
2020-05-21,169.0909
2020-05-22,-12.1622
2020-05-26,13.8462
2020-06-02,-29.0541
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,33.3333
2020-06-09,-27.8571
2020-06-10,81.1881
2020-06-12,-18.0328
2020-06-15,-16.0
2020-06-16,0.7937
2020-06-18,25.9843
2020-06-19,0.0
2020-06-22,-11.875
2020-06-24,13.4752
2020-06-25,28.125
2020-06-26,-72.6829
2020-06-29,160.7143
2020-06-30,0.0
2020-07-01,0.0
2020-07-07,-24.6575
2020-07-08,0.0
2020-07-09,0.0
2020-07-14,0.0
2020-07-17,-9.0909
2020-07-20,20.0
2020-07-21,0.8333
2020-07-22,0.0083
2020-07-24,-0.8346
2020-07-29,0.0
