ticker,DARE US Equity
2014-09-02,-1.3825
2014-09-03,1.4019
2014-09-04,-0.7287
2014-09-05,-3.676
2014-09-08,-0.241
2014-09-09,-1.9324
2014-09-10,-0.2463
2014-09-11,-2.2222
2014-09-12,3.5354
2014-09-15,-3.6585
2014-09-16,-0.7595
2014-09-17,1.7856999999999998
2014-09-18,-2.7569
2014-09-19,0.7732
2014-09-22,-7.6726
2014-09-23,4.4321
2014-09-24,-7.1618
2014-09-25,2.5714
2014-09-26,9.7493
2014-09-29,1.2690000000000001
2014-09-30,5.7644
2014-10-01,7.109
2014-10-02,6.8584
2014-10-03,-1.8634
2014-10-06,-3.7975
2014-10-07,-5.0439
2014-10-08,1.6166
2014-10-09,5.2273
2014-10-10,2.1598
2014-10-13,-3.3827
2014-10-14,-1.7505
2014-10-15,0.2227
2014-10-16,5.5556
2014-10-17,-0.6316
2014-10-20,-4.8729
2014-10-21,-4.2316
2014-10-22,1.3953
2014-10-23,-5.5046
2014-10-24,-3.8834999999999997
2014-10-27,4.5423
2014-10-28,-0.4801
2014-10-29,5.8252
2014-10-30,9.1743
2014-10-31,1.8908
2014-11-03,2.0619
2014-11-04,0.8081
2014-11-05,2.1844
2014-11-06,7.0798
2014-11-07,0.9158
2014-11-10,4.3557
2014-11-11,-0.5217
2014-11-12,-0.1748
2014-11-13,3.8529
2014-11-14,2.5295
2014-11-17,-4.2763
2014-11-18,-2.4055
2014-11-19,-2.993
2014-11-20,-5.2632
2014-11-21,-0.1916
2014-11-24,-5.7582
2014-11-25,2.6477
2014-11-28,13.2912
2014-12-01,-9.104800000000001
2014-12-02,-5.2023
2014-12-03,0.4065
2014-12-04,-5.2632
2014-12-05,2.0833
2014-12-08,-3.7153
2014-12-09,14.3478
2014-12-10,-2.4715
2014-12-11,0.7797
2014-12-12,16.0542
2014-12-15,4.0
2014-12-16,-1.4423
2014-12-17,0.9756
2014-12-18,0.0
2014-12-19,-3.2206
2014-12-22,1.3311
2014-12-23,5.9113
2014-12-24,-0.0019
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,-0.3857
2014-12-31,-3.1907
2015-01-02,3.2154
2015-01-05,-0.4673
2015-01-06,5.2426
2015-01-07,9.7398
2015-01-08,9.4851
2015-01-09,-3.3416
2015-01-12,4.8656
2015-01-13,-4.3956
2015-01-14,3.1928
2015-01-15,-3.9604
2015-01-16,1.6753
2015-01-20,-1.5209000000000001
2015-01-21,2.574
2015-01-22,-0.1255
2015-01-23,3.6432
2015-01-26,-3.0303
2015-01-27,1.625
2015-01-28,-0.246
2015-01-29,-0.1233
2015-01-30,-4.1975
2015-02-02,6.0567
2015-02-03,-0.1215
2015-02-04,-1.0949
2015-02-05,0.369
2015-02-06,0.9804
2015-02-09,0.0
2015-02-10,-4.1262
2015-02-11,-5.1899
2015-02-12,-10.8144
2015-02-13,-0.8982
2015-02-17,-6.2689
2015-02-18,-3.6261
2015-02-19,5.8528
2015-02-20,4.7393
2015-02-23,18.2504
2015-02-24,1.7856999999999998
2015-02-25,2.3810000000000002
2015-02-26,-0.8568
2015-02-27,1.6049
2015-03-02,0.1215
2015-03-03,-8.0097
2015-03-04,5.8047
2015-03-05,-0.5463
2015-03-06,1.803
2015-03-09,0.2463
2015-03-10,-0.6265
2015-03-11,-1.3475
2015-03-12,0.1253
2015-03-13,0.3755
2015-03-16,0.0
2015-03-17,2.4953
2015-03-18,12.2854
2015-03-19,15.493
2015-03-20,-3.8462
2015-03-23,-4.0
2015-03-24,0.6098
2015-03-25,-3.2323
2015-03-26,4.1754
2015-03-27,-2.505
2015-03-30,-2.3638
2015-03-31,-5.1579
2015-04-01,-10.6548
2015-04-02,-9.937899999999999
2015-04-06,-10.3448
2015-04-07,-4.9231
2015-04-08,4.2071
2015-04-09,-0.7764
2015-04-10,3.1299
2015-04-13,1.9727000000000001
2015-04-14,-4.1667
2015-04-15,0.0
2015-04-16,-1.8634
2015-04-17,-3.6391999999999998
2015-04-20,-3.1199
2015-04-21,4.9153
2015-04-22,-3.231
2015-04-23,3.5058
2015-04-24,1.129
2015-04-27,-5.2632
2015-04-28,2.0202
2015-04-29,-1.1551
2015-04-30,-0.5008
2015-05-01,0.3356
2015-05-04,0.3344
2015-05-05,2.1667
2015-05-06,-1.6313
2015-05-07,0.995
2015-05-08,0.0
2015-05-11,0.1642
2015-05-12,3.6066000000000003
2015-05-13,-0.4747
2015-05-14,-3.6566
2015-05-15,1.4851
2015-05-18,3.5772
2015-05-19,-3.7677
2015-05-20,0.3263
2015-05-21,-1.3008
2015-05-22,0.1647
2015-05-26,-2.1382
2015-05-27,-1.0084
2015-05-28,0.6791
2015-05-29,0.3373
2015-06-01,-3.3613
2015-06-02,-12.6957
2015-06-03,-0.1992
2015-06-04,-4.3911999999999995
2015-06-05,0.8351
2015-06-08,-3.7267
2015-06-09,2.1505
2015-06-10,-0.8421
2015-06-11,0.6369
2015-06-12,-0.8439
2015-06-15,-1.9149
2015-06-16,0.0
2015-06-17,0.4338
2015-06-18,-0.432
2015-06-19,-0.2169
2015-06-22,1.7391
2015-06-23,0.2137
2015-06-24,1.919
2015-06-25,2.0921
2015-06-26,-2.0492
2015-06-29,-7.9498
2015-06-30,4.5455
2015-07-01,-4.7826
2015-07-02,1.3699
2015-07-06,3.6036
2015-07-07,1.087
2015-07-08,-4.5161
2015-07-09,-0.9009
2015-07-10,2.7273
2015-07-13,-0.6637
2015-07-14,0.6682
2015-07-15,-2.6549
2015-07-16,1.8182
2015-07-17,1.1161
2015-07-20,-4.415
2015-07-21,-1.6166
2015-07-22,-1.4085
2015-07-23,0.9524
2015-07-24,-2.3585
2015-07-27,-5.314
2015-07-28,7.1429
2015-07-29,-2.3810000000000002
2015-07-30,-3.1707
2015-07-31,1.7631999999999999
2015-08-03,-1.9802
2015-08-04,2.7778
2015-08-05,-2.9484
2015-08-06,-3.2911
2015-08-07,3.1414
2015-08-10,-0.5076
2015-08-11,-2.8061
2015-08-12,-1.3123
2015-08-13,-3.7234
2015-08-14,-0.5525
2015-08-17,-3.0556
2015-08-18,1.1461000000000001
2015-08-19,-3.1161
2015-08-20,-1.7544
2015-08-21,1.7856999999999998
2015-08-24,-1.7544
2015-08-25,-0.5952
2015-08-26,4.7904
2015-08-27,0.8571
2015-08-28,7.0822
2015-08-31,6.6138
2015-09-01,7.196
2015-09-02,-2.3148
2015-09-03,-0.4739
2015-09-04,0.2381
2015-09-08,4.5131
2015-09-09,5.6818
2015-09-10,4.9462
2015-09-11,-3.6885
2015-09-14,3.617
2015-09-15,0.0
2015-09-16,-0.2053
2015-09-17,0.823
2015-09-18,2.6531000000000002
2015-09-21,1.3917
2015-09-22,-5.4902
2015-09-23,-0.4149
2015-09-24,3.3333
2015-09-25,-9.0726
2015-09-28,-6.4302
2015-09-29,-17.7725
2015-09-30,5.4755
2015-10-01,3.0055
2015-10-02,5.8355
2015-10-05,-1.0025
2015-10-06,-3.7975
2015-10-07,-6.0526
2015-10-08,0.2801
2015-10-09,1.9553
2015-10-12,-2.7397
2015-10-13,-3.3803
2015-10-14,0.5831
2015-10-15,4.058
2015-10-16,0.2786
2015-10-19,-4.1667
2015-10-20,4.3478
2015-10-21,-6.3889
2015-10-22,0.0
2015-10-23,2.9711
2015-10-26,-3.1734999999999998
2015-10-27,8.9286
2015-10-28,6.2842
2015-10-29,1.0283
2015-10-30,-7.1247
2015-11-02,6.3014
2015-11-03,-1.0309
2015-11-04,-3.9063
2015-11-05,-4.607
2015-11-06,-1.1364
2015-11-09,0.0
2015-11-10,-2.5862
2015-11-11,-4.4248
2015-11-12,-2.1605
2015-11-13,6.3091
2015-11-16,-2.0772
2015-11-17,-10.303
2015-11-18,7.7703
2015-11-19,-0.627
2015-11-20,0.9464
2015-11-23,2.5
2015-11-24,0.9146
2015-11-25,1.5106000000000002
2015-11-27,-3.2738
2015-11-30,-0.3077
2015-12-01,1.5432000000000001
2015-12-02,5.4711
2015-12-03,6.0519
2015-12-04,-4.3478
2015-12-07,-7.9545
2015-12-08,0.3086
2015-12-09,-5.0769
2015-12-10,4.0519
2015-12-11,-4.3614
2015-12-14,-0.6515
2015-12-15,4.1639
2015-12-16,5.4454
2015-12-17,10.1493
2015-12-18,2.439
2015-12-21,-2.3810000000000002
2015-12-22,-5.4201
2015-12-23,6.3037
2015-12-24,0.5391
2015-12-28,-3.2172
2015-12-29,-6.9252
2015-12-30,-11.3095
2015-12-31,-6.0403
2016-01-04,8.5714
2016-01-05,0.0
2016-01-06,-1.9737
2016-01-07,-4.3624
2016-01-08,0.7018
2016-01-11,0.0
2016-01-12,-2.4347
2016-01-13,-8.9215
2016-01-14,1.1641
2016-01-15,-6.5891
2016-01-19,-0.8299
2016-01-20,-1.2551999999999999
2016-01-21,-6.7797
2016-01-22,8.6364
2016-01-25,-2.0921
2016-01-26,6.4103
2016-01-27,-2.008
2016-01-28,-2.8689
2016-01-29,1.2658
2016-02-01,-1.25
2016-02-02,-2.9536
2016-02-03,-1.3043
2016-02-04,2.6432
2016-02-05,-1.7167
2016-02-08,-10.4803
2016-02-09,0.0
2016-02-10,-0.4878
2016-02-11,-2.451
2016-02-12,-2.0101
2016-02-16,4.1026
2016-02-17,3.4483
2016-02-18,-0.9524
2016-02-19,-0.9615
2016-02-22,1.4563
2016-02-23,-0.9569
2016-02-24,-7.2464
2016-02-25,0.5208
2016-02-26,2.0725
2016-02-29,-1.0152
2016-03-01,1.7949000000000002
2016-03-02,1.7631999999999999
2016-03-03,16.3366
2016-03-04,2.5532
2016-03-07,-1.2448
2016-03-08,-7.1429
2016-03-09,-1.81
2016-03-10,0.0
2016-03-11,1.3825
2016-03-14,4.5455
2016-03-15,-6.5217
2016-03-16,2.3256
2016-03-17,-3.1818
2016-03-18,13.1455
2016-03-21,0.8299
2016-03-22,3.7037
2016-03-23,11.9048
2016-03-24,-3.5461
2016-03-28,-5.5147
2016-03-29,1.1673
2016-03-30,2.6923
2016-03-31,1.4981
2016-04-01,8.4871
2016-04-04,1.7006999999999999
2016-04-05,3.3445
2016-04-06,3.5599
2016-04-07,-0.9375
2016-04-08,0.3115
2016-04-11,0.6329
2016-04-12,-0.625
2016-04-13,1.2579
2016-04-14,2.1739
2016-04-15,0.304
2016-04-18,0.303
2016-04-19,9.0634
2016-04-20,9.9723
2016-04-21,2.0151
2016-04-22,-1.9752999999999998
2016-04-25,-3.0227
2016-04-26,-5.4545
2016-04-27,-1.6484
2016-04-28,-0.838
2016-04-29,-7.6056
2016-05-02,-5.4878
2016-05-03,-13.871
2016-05-04,-6.367
2016-05-05,-4.0
2016-05-06,-2.5
2016-05-09,3.4188
2016-05-10,0.8264
2016-05-11,-3.6885
2016-05-12,-11.9149
2016-05-13,5.7971
2016-05-16,4.5662
2016-05-17,0.4367
2016-05-18,2.6087
2016-05-19,0.0
2016-05-20,-2.5423999999999998
2016-05-23,1.7391
2016-05-24,2.5641
2016-05-25,0.0
2016-05-26,-1.25
2016-05-27,0.0
2016-05-31,2.1097
2016-06-01,4.5455
2016-06-02,-0.7905
2016-06-03,-3.1873
2016-06-06,-3.7037
2016-06-07,-0.8547
2016-06-08,1.2931
2016-06-09,-2.1277
2016-06-10,0.8696
2016-06-13,-3.0172
2016-06-14,-4.0
2016-06-15,0.463
2016-06-16,-3.2258
2016-06-17,0.0
2016-06-20,0.9524
2016-06-21,-2.3585
2016-06-22,0.4831
2016-06-23,2.8846
2016-06-24,-3.271
2016-06-27,-2.4154999999999998
2016-06-28,5.4455
2016-06-29,-1.8779
2016-06-30,1.4354
2016-07-01,2.8302
2016-07-05,-1.3761
2016-07-06,3.7209
2016-07-07,0.0
2016-07-08,0.8969
2016-07-11,-3.3278
2016-07-12,-1.1551
2016-07-13,-0.9302
2016-07-14,-1.8779
2016-07-15,9.0909
2016-07-18,0.0
2016-07-19,29.8246
2016-07-20,8.4459
2016-07-21,-10.9034
2016-07-22,3.1469
2016-07-25,-7.1186
2016-07-26,-0.7299
2016-07-27,4.7794
2016-07-28,-3.5088
2016-07-29,5.0909
2016-08-01,0.0
2016-08-02,-2.4221
2016-08-03,2.1277
2016-08-04,1.0417
2016-08-05,-3.7801
2016-08-08,0.0
2016-08-09,2.1429
2016-08-10,-0.354
2016-08-11,2.1097
2016-08-12,2.7491
2016-08-15,-3.6789
2016-08-16,-0.6944
2016-08-17,-4.1958
2016-08-18,-56.2044
2016-08-19,-4.1667
2016-08-22,-0.8696
2016-08-23,-1.7544
2016-08-24,0.0
2016-08-25,-0.8929
2016-08-26,-5.4054
2016-08-29,-1.9048
2016-08-30,-1.9417
2016-08-31,0.9901
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,5.8824
2016-09-07,-3.7037
2016-09-08,2.8846
2016-09-09,-3.7382999999999997
2016-09-12,1.9417
2016-09-13,-2.8571
2016-09-14,-1.9607999999999999
2016-09-15,-0.9813
2016-09-16,-2.0388
2016-09-19,-2.0619
2016-09-20,0.0
2016-09-21,-0.0132
2016-09-22,-1.0067
2016-09-23,1.0302
2016-09-26,11.5789
2016-09-27,-1.8868
2016-09-28,0.0
2016-09-29,-2.8846
2016-09-30,3.6634
2016-10-03,-2.5788
2016-10-04,-1.9607999999999999
2016-10-05,0.0
2016-10-06,-0.0313
2016-10-07,-1.7067999999999999
2016-10-10,-7.5308
2016-10-11,-8.7632
2016-10-12,0.0377
2016-10-13,-5.9311
2016-10-14,-3.1085
2016-10-17,-7.7063
2016-10-18,-2.41
2016-10-19,39.5392
2016-10-20,-3.6711
2016-10-21,3.1963
2016-10-24,-3.64
2016-10-25,-3.8049
2016-10-26,-1.7136
2016-10-27,-2.6006
2016-10-28,-4.5346
2016-10-31,-0.3281
2016-11-01,-6.4587
2016-11-02,-2.0865
2016-11-03,-6.2045
2016-11-04,-3.5493
2016-11-07,5.6664
2016-11-08,0.2686
2016-11-09,4.2679
2016-11-10,10.9779
2016-11-11,2.4691
2016-11-14,0.0
2016-11-15,-2.4096
2016-11-16,-2.4691
2016-11-17,-2.1677
2016-11-18,-3.0487
2016-11-21,5.43
2016-11-22,-4.288
2016-11-23,-1.2481
2016-11-25,-2.2349
2016-11-28,-4.1096
2016-11-29,0.9018
2016-11-30,-4.1766
2016-12-01,0.471
2016-12-02,3.9522
2016-12-05,7.5155
2016-12-06,1.0362
2016-12-07,5.4859
2016-12-08,-7.4074
2016-12-09,4.0
2016-12-12,-2.6282
2016-12-13,2.6991
2016-12-14,-2.5801
2016-12-15,-1.3242
2016-12-16,1.3587
2016-12-19,3.0428
2016-12-20,-2.9529
2016-12-21,3.9227
2016-12-22,-2.4927
2016-12-23,-2.0776
2016-12-27,10.1028
2016-12-28,-5.4573
2016-12-29,-4.5222999999999995
2016-12-30,-5.5120000000000005
2017-01-03,8.7283
2017-01-04,3.8961
2017-01-05,2.5
2017-01-06,0.0
2017-01-09,0.7546
2017-01-10,0.8246
2017-01-11,-3.9616
2017-01-12,4.875
2017-01-13,0.7151
2017-01-17,-1.9379
2017-01-18,-3.2735
2017-01-19,-2.6825
2017-01-20,-1.8109
2017-01-23,0.253
2017-01-24,2.9548
2017-01-25,-0.3163
2017-01-26,0.2141
2017-01-27,1.3059
2017-01-30,-1.2891
2017-01-31,2.5722
2017-02-01,3.4568
2017-02-02,11.0979
2017-02-03,39.6348
2017-02-06,-6.9231
2017-02-07,-4.1322
2017-02-08,14.6552
2017-02-09,-7.5188
2017-02-10,5.6911000000000005
2017-02-13,18.4615
2017-02-14,-6.4935
2017-02-15,-2.0833
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,-4.2553
2017-02-22,-5.9259
2017-02-23,-3.9370000000000003
2017-02-24,2.459
2017-02-27,8.8
2017-02-28,-3.6765
2017-03-01,1.5267
2017-03-02,0.7519
2017-03-03,2.9851
2017-03-06,0.0
2017-03-07,-2.1739
2017-03-08,2.963
2017-03-09,0.7194
2017-03-10,8.5714
2017-03-13,63.8158
2017-03-14,-10.0402
2017-03-15,33.0357
2017-03-16,3.3557
2017-03-17,7.7922
2017-03-20,-62.3494
2017-03-21,-2.4
2017-03-22,-8.1967
2017-03-23,-33.9286
2017-03-24,-2.0439
2017-03-27,-4.8112
2017-03-28,5.0725
2017-03-29,25.5
2017-03-30,-7.6796
2017-03-31,-3.2887
2017-04-03,-10.1246
2017-04-04,-1.1813
2017-04-05,-6.185
2017-04-06,1.9391
2017-04-07,0.0181
2017-04-10,-3.5229
2017-04-11,-2.3749000000000002
2017-04-12,-1.0769
2017-04-13,2.6439
2017-04-17,6.8182
2017-04-18,-6.2411
2017-04-19,-0.1324
2017-04-20,-1.5338
2017-04-21,-1.0769
2017-04-24,0.7776
2017-04-25,-3.5494
2017-04-26,0.38
2017-04-27,-2.1917
2017-04-28,-9.5335
2017-05-01,-15.3907
2017-05-02,4.2315
2017-05-03,-7.8386
2017-05-04,-4.6959
2017-05-05,-6.9767
2017-05-08,15.0
2017-05-09,-2.6087
2017-05-10,9.375
2017-05-11,-6.0587
2017-05-12,-2.2403
2017-05-15,-4.1528
2017-05-16,-7.2598
2017-05-17,0.75
2017-05-18,-2.8536
2017-05-19,7.2318
2017-05-22,-4.5556
2017-05-23,-0.1716
2017-05-24,2.0
2017-05-25,0.4902
2017-05-26,-2.8049
2017-05-30,-1.5997
2017-05-31,-5.0048
2017-06-01,19.4631
2017-06-02,-10.1124
2017-06-05,1.25
2017-06-06,1.0864
2017-06-07,-0.6351
2017-06-08,-6.6863
2017-06-09,-3.8462
2017-06-12,-0.3562
2017-06-13,-1.0173
2017-06-14,0.0
2017-06-15,-1.3889
2017-06-16,-4.0
2017-06-19,-0.2347
2017-06-20,14.6765
2017-06-21,-7.643
2017-06-22,6.165
2017-06-23,4.9437999999999995
2017-06-26,5.6331
2017-06-27,-3.8462
2017-06-28,5.5706
2017-06-29,4.6025
2017-06-30,-1.3333
2017-07-03,4.4369
2017-07-05,143.692
2017-07-06,-29.2035
2017-07-07,-8.75
2017-07-10,11.5479
2017-07-11,-12.784
2017-07-12,8.4202
2017-07-13,-7.7792
2017-07-14,-1.4927000000000001
2017-07-17,-7.0765
2017-07-18,-2.9385
2017-07-19,3.9784
2017-07-20,-8.5366
2017-07-21,-12.3333
2017-07-24,-3.8023
2017-07-25,-1.1858
2017-07-26,-17.8
2017-07-27,-8.2725
2017-07-28,-1.8568
2017-07-31,-8.1081
2017-08-01,-5.5882
2017-08-02,-6.5421
2017-08-03,13.6667
2017-08-04,-10.2639
2017-08-07,-1.3072
2017-08-08,8.2781
2017-08-09,-0.6116
2017-08-10,-19.0769
2017-08-11,6.8441
2017-08-14,1.4235
2017-08-15,4.9123
2017-08-16,0.3344
2017-08-17,-6.6667
2017-08-18,-1.4285999999999999
2017-08-21,-2.8986
2017-08-22,0.0
2017-08-23,2.6119
2017-08-24,0.7273
2017-08-25,6.4982
2017-08-28,7.7966
2017-08-29,8.805
2017-08-30,1.7341
2017-08-31,-5.3977
2017-09-01,-6.9069
2017-09-05,10.3226
2017-09-06,0.0
2017-09-07,-1.7544
2017-09-08,3.5714
2017-09-11,-1.4368
2017-09-12,-0.8746
2017-09-13,0.5882
2017-09-14,-7.8947
2017-09-15,-4.127
2017-09-18,0.9934
2017-09-19,-2.2951
2017-09-20,-0.3356
2017-09-21,1.6835
2017-09-22,2.9801
2017-09-25,3.2154
2017-09-26,-0.6231
2017-09-27,-1.5674000000000001
2017-09-28,0.3185
2017-09-29,-0.9524
2017-10-02,1.9231
2017-10-03,-3.7736
2017-10-04,0.9804
2017-10-05,2.9126
2017-10-06,0.0
2017-10-09,0.9434
2017-10-10,-3.7103
2017-10-11,-3.9115
2017-10-12,7.4074
2017-10-13,3.4483
2017-10-16,1.5152
2017-10-17,-6.2687
2017-10-18,-0.3185
2017-10-19,-1.1597
2017-10-20,-1.0893
2017-10-23,-0.6536
2017-10-24,-2.9605
2017-10-25,-1.6949
2017-10-26,-5.1724
2017-10-27,-3.6364
2017-10-30,-0.7547
2017-10-31,-3.8023
2017-11-01,-0.7905
2017-11-02,-1.992
2017-11-03,-2.0325
2017-11-06,-2.9046
2017-11-07,3.8462
2017-11-08,4.9136
2017-11-09,-0.3726
2017-11-10,-5.1144
2017-11-13,-4.9793
2017-11-14,1.7467000000000001
2017-11-15,0.4292
2017-11-16,11.538499999999999
2017-11-17,0.7663
2017-11-20,1.5209000000000001
2017-11-21,10.1124
2017-11-22,-7.1395
2017-11-24,-0.0037
2017-11-27,-8.0586
2017-11-28,-1.992
2017-11-29,3.252
2017-11-30,-1.1811
2017-12-01,0.0
2017-12-04,-3.5857
2017-12-05,2.4793
2017-12-06,-1.2056
2017-12-07,0.4041
2017-12-08,9.1748
2017-12-11,-4.6803
2017-12-12,-0.7813
2017-12-13,4.3307
2017-12-14,-7.5472
2017-12-15,2.449
2017-12-18,-0.7968
2017-12-19,-0.8032
2017-12-20,-3.6437
2017-12-21,-2.1008
2017-12-22,6.867
2017-12-26,-5.6225000000000005
2017-12-27,0.4766
2017-12-28,-1.7449
2017-12-29,-6.7241
2018-01-02,4.4362
2018-01-03,4.8673
2018-01-04,1.2658
2018-01-05,-5.4167
2018-01-08,-3.0837
2018-01-09,3.1818
2018-01-10,-1.7621
2018-01-11,2.2422
2018-01-12,3.2851
2018-01-16,0.6412
2018-01-17,-3.7975
2018-01-18,-1.3158
2018-01-19,0.4489
2018-01-22,-1.3317999999999999
2018-01-23,1.3453
2018-01-24,-1.7654999999999998
2018-01-25,-0.4549
2018-01-26,0.0
2018-01-29,-1.3575
2018-01-30,-1.3761
2018-01-31,0.9767
2018-02-01,4.5601
2018-02-02,-4.185
2018-02-05,-13.5632
2018-02-06,7.3723
2018-02-07,4.0325
2018-02-08,-2.3810000000000002
2018-02-09,-9.2683
2018-02-12,50.0
2018-02-13,-39.7849
2018-02-14,-14.2857
2018-02-15,-2.7778
2018-02-16,-1.4285999999999999
2018-02-20,0.0
2018-02-21,-0.7246
2018-02-22,-3.6496
2018-02-23,0.0
2018-02-26,3.0303
2018-02-27,-5.1471
2018-02-28,-1.5504
2018-03-01,-0.7874
2018-03-02,3.1746
2018-03-05,-0.7692
2018-03-06,10.8527
2018-03-07,-5.5944
2018-03-08,-4.4444
2018-03-09,-1.5504
2018-03-12,-3.9370000000000003
2018-03-13,-6.5574
2018-03-14,-7.0175
2018-03-15,-5.6604
2018-03-16,2.0
2018-03-19,-2.5392
2018-03-20,-4.235
2018-03-21,7.1429
2018-03-22,-4.902
2018-03-23,-2.0619
2018-03-26,-2.2105
2018-03-27,-4.1981
2018-03-28,-6.618
2018-03-29,0.8182
2018-04-02,-4.5232
2018-04-03,-4.6875
2018-04-04,8.459
2018-04-05,5.0665
2018-04-06,-5.6278
2018-04-09,8.4146
2018-04-10,-4.0495
2018-04-11,0.8206
2018-04-12,4.6512
2018-04-13,3.3333
2018-04-16,0.5376
2018-04-17,-1.5508
2018-04-18,0.0
2018-04-19,-2.2379
2018-04-20,-6.6563
2018-04-23,-1.5476
2018-04-24,-1.9952
2018-04-25,56.6934
2018-04-26,-2.3622
2018-04-27,-5.6452
2018-04-30,7.8205
2018-05-01,-7.2533
2018-05-02,-8.547
2018-05-03,-5.6075
2018-05-04,5.9406
2018-05-07,10.588799999999999
2018-05-08,-8.729800000000001
2018-05-09,3.7037
2018-05-10,-1.7856999999999998
2018-05-11,-0.9091
2018-05-14,-1.8349
2018-05-15,0.0
2018-05-16,2.8037
2018-05-17,5.5455
2018-05-18,4.2205
2018-05-21,0.0
2018-05-22,-2.4793
2018-05-23,-2.6271
2018-05-24,-3.3943
2018-05-25,2.7027
2018-05-29,-4.386
2018-05-30,2.7523
2018-05-31,1.7856999999999998
2018-06-01,1.7544
2018-06-04,0.8621
2018-06-05,2.5641
2018-06-06,-0.8333
2018-06-07,10.9244
2018-06-08,7.5758
2018-06-11,4.2254
2018-06-12,-10.0676
2018-06-13,-1.5777999999999999
2018-06-14,5.3435
2018-06-15,-1.4493
2018-06-18,-2.2059
2018-06-19,-1.5038
2018-06-20,6.8702
2018-06-21,-5.7143
2018-06-22,-2.2727
2018-06-25,-7.7519
2018-06-26,5.0336
2018-06-27,-1.5920999999999998
2018-06-28,-4.4715
2018-06-29,-0.4255
2018-07-02,5.9658
2018-07-03,-0.7905
2018-07-05,8.1301
2018-07-06,-3.7519
2018-07-09,-2.3514
2018-07-10,8.0
2018-07-11,-1.4815
2018-07-12,-3.6692
2018-07-13,1.163
2018-07-16,10.331
2018-07-17,-6.993
2018-07-18,-5.5263
2018-07-19,1.0744
2018-07-20,-2.3622
2018-07-23,-0.8065
2018-07-24,0.0
2018-07-25,4.878
2018-07-26,-5.4264
2018-07-27,-3.2787
2018-07-30,-5.0847
2018-07-31,1.7856999999999998
2018-08-01,0.8772
2018-08-02,-2.6087
2018-08-03,0.0
2018-08-06,5.3571
2018-08-07,1.6949
2018-08-08,-0.5
2018-08-09,-3.6851000000000003
2018-08-10,-2.6087
2018-08-13,-8.5625
2018-08-14,2.5388
2018-08-15,-3.8186999999999998
2018-08-16,-1.6238000000000001
2018-08-17,8.6957
2018-08-20,0.9259
2018-08-21,-0.9174
2018-08-22,0.0
2018-08-23,0.9259
2018-08-24,-5.5046
2018-08-27,-1.9417
2018-08-28,-0.9901
2018-08-29,3.0
