ticker,ASTI US Equity
2006-12-28,-1.7856999999999998
2006-12-29,5.4545
2007-01-03,-3.1034
2007-01-04,-4.6263
2007-01-05,-1.3246
2007-01-08,0.813
2007-01-09,-8.102
2007-01-10,2.449
2007-01-11,7.2659
2007-01-12,-1.2025000000000001
2007-01-16,-2.2556
2007-01-17,-3.851
2007-01-18,0.005
2007-01-19,0.4
2007-01-22,9.3476
2007-01-23,9.3045
2007-01-24,-11.6667
2007-01-25,-1.5093999999999999
2007-01-26,0.3784
2007-01-29,3.8217
2007-01-30,5.023
2007-01-31,1.5184
2007-02-01,0.6897
2007-02-02,-1.4041000000000001
2007-02-05,9.4542
2007-02-06,-3.703
2007-02-07,-4.4324
2007-02-08,1.3384
2007-02-09,-3.0221
2007-02-12,3.8596
2007-02-13,-5.7432
2007-02-14,7.5269
2007-02-15,-2.3333
2007-02-16,5.802
2007-02-20,0.0
2007-02-21,8.0645
2007-02-22,0.0
2007-02-23,22.9851
2007-02-26,19.4205
2007-02-27,-17.685
2007-02-28,2.716
2007-03-01,21.3942
2007-03-02,1.5842
2007-03-05,-7.6023
2007-03-06,3.3729
2007-03-07,-3.0588
2007-03-08,-1.6842000000000001
2007-03-09,-10.4925
2007-03-12,12.9217
2007-03-13,-1.4883
2007-03-14,89.0373
2007-03-15,-9.1013
2007-03-16,1.2516
2007-03-19,-3.8319
2007-03-20,0.2571
2007-03-21,3.2051
2007-03-22,16.8944
2007-03-23,2.4442
2007-03-26,-2.1784
2007-03-27,-1.3786
2007-03-28,-5.3763
2007-03-29,2.0455
2007-03-30,-10.1336
2007-04-02,0.6196
2007-04-03,1.3547
2007-04-04,8.5055
2007-04-05,-1.1198
2007-04-09,-2.265
2007-04-10,12.978
2007-04-11,0.8205
2007-04-12,0.1017
2007-04-13,6.7073
2007-04-16,2.2857
2007-04-17,-3.8175
2007-04-18,0.9681
2007-04-19,-3.6433
2007-04-20,3.0846
2007-04-23,-1.834
2007-04-24,-2.6549
2007-04-25,-5.2538
2007-04-26,-1.3846
2007-04-27,-0.973
2007-04-30,0.1092
2007-05-01,-5.4526
2007-05-02,6.573
2007-05-03,-6.8169
2007-05-04,0.813
2007-05-07,1.9859
2007-05-08,-0.9305
2007-05-09,-1.0262
2007-05-10,5.53
2007-05-11,-3.9301
2007-05-14,-1.0227
2007-05-15,-3.0941
2007-05-16,-0.8353
2007-05-17,-3.1063
2007-05-18,-5.0555
2007-05-21,1.2208
2007-05-22,3.5412
2007-05-23,-1.2407
2007-05-24,-2.2569
2007-05-25,-3.0825
2007-05-29,-3.9718999999999998
2007-05-30,-1.1034
2007-05-31,-2.2315
2007-06-01,4.7076
2007-06-04,-1.4986
2007-06-05,1.2448
2007-06-06,2.3224
2007-06-07,-1.4703
2007-06-08,2.1698
2007-06-11,-1.061
2007-06-12,-0.4021
2007-06-13,-1.7497
2007-06-14,0.0
2007-06-15,9.1781
2007-06-18,0.6274
2007-06-19,-2.44
2007-06-20,0.9673
2007-06-21,-1.7959
2007-06-22,-1.2648
2007-06-25,5.3508
2007-06-26,15.3673
2007-06-27,-5.2632
2007-06-28,1.2472
2007-06-29,-5.1512
2007-07-02,-1.1806
2007-07-03,4.8984
2007-07-05,-4.5558
2007-07-06,13.3652
2007-07-09,-0.1053
2007-07-10,-3.372
2007-07-11,3.0534
2007-07-12,-1.164
2007-07-13,4.0685
2007-07-16,4.321
2007-07-17,-6.7049
2007-07-18,-1.4812
2007-07-19,6.7597000000000005
2007-07-20,-4.5226
2007-07-23,-1.0526
2007-07-24,-0.8497
2007-07-25,-7.2974
2007-07-26,-4.1667
2007-07-27,-0.7246
2007-07-30,1.3382
2007-07-31,-0.9604
2007-08-01,-7.0303
2007-08-02,2.2164
2007-08-03,-5.7398
2007-08-06,-5.8187
2007-08-07,0.1437
2007-08-08,8.3214
2007-08-09,-2.649
2007-08-10,-1.7006999999999999
2007-08-13,5.3286999999999995
2007-08-14,-1.7083
2007-08-15,-4.0107
2007-08-16,-5.2925
2007-08-17,8.9706
2007-08-20,4.5884
2007-08-21,-1.4194
2007-08-22,-0.9686
2007-08-23,5.7362
2007-08-24,1.875
2007-08-27,-0.9816
2007-08-28,-3.5936
2007-08-29,1.2852999999999999
2007-08-30,3.2995
2007-08-31,8.1081
2007-09-04,8.2955
2007-09-05,-2.9381
2007-09-06,0.0
2007-09-07,-1.4054
2007-09-10,-1.0965
2007-09-11,6.3193
2007-09-12,3.0253
2007-09-13,-1.8231000000000002
2007-09-14,0.9278
2007-09-17,-0.918
2007-09-18,33.6065
2007-09-19,6.4815
2007-09-20,0.4348
2007-09-21,19.0467
2007-09-24,-0.3023
2007-09-25,11.2462
2007-09-26,-1.6393
2007-09-27,-2.4444
2007-09-28,-2.5619
2007-10-01,6.4282
2007-10-02,-3.021
2007-10-03,-8.0401
2007-10-04,-0.3695
2007-10-05,7.1075
2007-10-08,-5.828
2007-10-09,-2.1446
2007-10-10,-0.8766
2007-10-11,-2.4637000000000002
2007-10-12,-1.101
2007-10-15,2.4885
2007-10-16,-1.853
2007-10-17,12.1094
2007-10-18,16.144
2007-10-19,-11.05
2007-10-22,-0.8432
2007-10-23,-3.6848
2007-10-24,-0.0589
2007-10-25,3.6513999999999998
2007-10-26,-2.7273
2007-10-29,10.0467
2007-10-30,-5.5202
2007-10-31,2.2472
2007-11-01,-0.8242
2007-11-02,11.1357
2007-11-05,7.9761
2007-11-06,7.1099
2007-11-07,-6.5523
2007-11-08,-0.4607
2007-11-09,-13.5774
2007-11-12,-12.0643
2007-11-13,7.0122
2007-11-14,-1.0826
2007-11-15,-0.1728
2007-11-16,1.0387
2007-11-19,-6.7961
2007-11-20,-5.8824
2007-11-21,-1.5625
2007-11-23,0.3307
2007-11-26,-11.2216
2007-11-27,3.8040000000000003
2007-11-28,6.2232
2007-11-29,14.8822
2007-11-30,-0.4103
2007-12-03,4.4732
2007-12-04,16.6197
2007-12-05,-9.0338
2007-12-06,0.2124
2007-12-07,3.7096
2007-12-10,12.5192
2007-12-11,-9.2189
2007-12-12,3.5018000000000002
2007-12-13,-0.6767
2007-12-14,-0.9246
2007-12-17,-15.7662
2007-12-18,6.9971
2007-12-19,4.0872
2007-12-20,-1.2042
2007-12-21,4.9285
2007-12-24,5.5556
2007-12-26,1.7703
2007-12-27,-0.4231
2007-12-28,26.2984
2007-12-31,-7.0654
2008-01-02,4.2639
2008-01-03,1.0802
2008-01-04,-7.8244
2008-01-07,-7.1636
2008-01-08,4.7279
2008-01-09,-6.3032
2008-01-10,-2.4545
2008-01-11,1.4445000000000001
2008-01-14,0.9646
2008-01-15,-11.192
2008-01-16,-12.2951
2008-01-17,-11.4486
2008-01-18,-0.4617
2008-01-22,-2.717
2008-01-23,1.4304999999999999
2008-01-24,8.5964
2008-01-25,-4.6382
2008-01-28,-4.0208
2008-01-29,-0.0676
2008-01-30,-0.0089
2008-01-31,1.4289
2008-02-01,0.8667
2008-02-04,6.2789
2008-02-05,-5.7836
2008-02-06,-2.5743
2008-02-07,-2.2358000000000002
2008-02-08,-1.3167
2008-02-11,8.8483
2008-02-12,-2.9677
2008-02-13,15.625
2008-02-14,0.0575
2008-02-15,-4.5402000000000005
2008-02-19,-2.5888
2008-02-20,-4.8208
2008-02-21,-1.039
2008-02-22,-0.853
2008-02-25,1.9193
2008-02-26,2.2078
2008-02-27,-3.1131
2008-02-28,0.7213
2008-02-29,-2.8646000000000003
2008-03-03,-5.496
2008-03-04,-0.6383
2008-03-05,6.6381
2008-03-06,-4.3507
2008-03-07,-3.7089
2008-03-10,-9.9564
2008-03-11,-0.8878
2008-03-12,0.4072
2008-03-13,-3.6496
2008-03-14,1.7677
2008-03-17,-14.2266
2008-03-18,-0.1929
2008-03-19,-17.8744
2008-03-20,-3.2941
2008-03-24,6.4477
2008-03-25,21.6
2008-03-26,12.406
2008-03-27,17.1405
2008-03-28,8.2084
2008-03-31,8.905
2008-04-01,-2.3016
2008-04-02,0.062
2008-04-03,-1.6109
2008-04-04,2.5819
2008-04-07,-5.6476
2008-04-08,4.8146
2008-04-09,-1.8622
2008-04-10,-2.2138
2008-04-11,-4.2691
2008-04-14,-3.5811
2008-04-15,2.4527
2008-04-16,5.2668
2008-04-17,-1.2346
2008-04-18,-0.8553
2008-04-21,1.1280999999999999
2008-04-22,10.105
2008-04-23,-3.8141
2008-04-24,-0.6815
2008-04-25,0.1248
2008-04-28,2.6791
2008-04-29,-3.7015000000000002
2008-04-30,1.1342
2008-05-01,-4.7975
2008-05-02,-0.9162
2008-05-05,-1.8494000000000002
2008-05-06,4.9125
2008-05-07,-4.1052
2008-05-08,3.6789
2008-05-09,2.7742
2008-05-12,-4.2059
2008-05-13,6.3565
2008-05-14,3.7584999999999997
2008-05-15,-5.6413
2008-05-16,-7.3631
2008-05-19,-0.1359
2008-05-20,0.8844
2008-05-21,-0.2023
2008-05-22,-6.0135
2008-05-23,-5.5356
2008-05-27,2.5114
2008-05-28,0.6682
2008-05-29,-7.3009
2008-05-30,2.0684
2008-06-02,-3.2736
2008-06-03,-3.7067
2008-06-04,-5.3556
2008-06-05,4.3324
2008-06-06,-1.7797
2008-06-09,-6.126
2008-06-10,-5.4228
2008-06-11,-0.3887
2008-06-12,0.6829
2008-06-13,5.9109
2008-06-16,19.1217
2008-06-17,-5.0691
2008-06-18,5.0162
2008-06-19,-2.3112
2008-06-20,-4.1009
2008-06-23,-0.8224
2008-06-24,-3.7313
2008-06-25,-1.8088
2008-06-26,-3.5088
2008-06-27,-2.9091
2008-06-30,-3.0899
2008-07-01,-3.5749
2008-07-02,-6.8136
2008-07-03,-4.1935
2008-07-07,-2.8058
2008-07-08,1.6166
2008-07-09,0.4545
2008-07-10,2.4887
2008-07-11,-1.766
2008-07-14,2.809
2008-07-15,-3.1694
2008-07-16,8.6907
2008-07-17,0.2077
2008-07-18,-5.6995000000000005
2008-07-21,2.4176
2008-07-22,-0.1073
2008-07-23,-2.3631
2008-07-24,-6.6007
2008-07-25,0.4711
2008-07-28,-1.6413
2008-07-29,6.5554
2008-07-30,2.4609
2008-07-31,-6.2227
2008-08-01,3.6088
2008-08-04,-5.9551
2008-08-05,0.5974
2008-08-06,-1.6627
2008-08-07,-0.2415
2008-08-08,-1.6949
2008-08-11,-2.8325
2008-08-12,-3.0418
2008-08-13,7.8431
2008-08-14,-2.7879
2008-08-15,-0.2494
2008-08-18,-2.625
2008-08-19,-0.7702
2008-08-20,15.912
2008-08-21,0.6696
2008-08-22,0.4435
2008-08-25,3.0905
2008-08-26,-4.7109
2008-08-27,-0.1124
2008-08-28,0.5624
2008-08-29,2.4609
2008-09-02,-7.7511
2008-09-03,-3.432
2008-09-04,-4.6569
2008-09-05,-1.5424
2008-09-08,-7.0496
2008-09-09,-6.7416
2008-09-10,6.7771
2008-09-11,0.4231
2008-09-12,1.264
2008-09-15,-13.1761
2008-09-16,2.7157
2008-09-17,-3.577
2008-09-18,12.9032
2008-09-19,2.7143
2008-09-22,-3.8943
2008-09-23,-6.657
2008-09-24,4.9612
2008-09-25,8.1241
2008-09-26,-1.9125999999999999
2008-09-29,-12.6741
2008-09-30,-3.0303
2008-10-01,9.8684
2008-10-02,-5.5389
2008-10-03,-8.0824
2008-10-06,-12.5862
2008-10-07,-11.6371
2008-10-08,-4.4643
2008-10-09,-7.4766
2008-10-10,4.5455
2008-10-13,20.5314
2008-10-14,5.4108
2008-10-15,-18.0608
2008-10-16,6.0325
2008-10-17,-1.5316999999999998
2008-10-20,8.2222
2008-10-21,-0.2053
2008-10-22,-5.9671
2008-10-23,-6.1269
2008-10-24,-7.9254
2008-10-27,-4.3038
2008-10-28,12.1693
2008-10-29,0.4717
2008-10-30,8.9202
2008-10-31,12.069
2008-11-03,13.0769
2008-11-04,7.1429
2008-11-05,-10.4762
2008-11-06,-14.7163
2008-11-07,9.1476
2008-11-10,-10.4762
2008-11-11,-11.9149
2008-11-12,-6.0386
2008-11-13,8.4833
2008-11-14,-6.3981
2008-11-17,-2.7848
2008-11-18,-3.9063
2008-11-19,-11.1111
2008-11-20,-18.9024
2008-11-21,6.391
2008-11-24,14.1343
2008-11-25,3.4056
2008-11-26,12.2754
2008-11-28,-0.5333
2008-12-01,-17.1582
2008-12-02,2.589
2008-12-03,32.4921
2008-12-04,-4.2857
2008-12-05,3.7313
2008-12-08,5.036
2008-12-09,-2.968
2008-12-10,-5.8824
2008-12-11,-3.75
2008-12-12,3.8961
2008-12-15,0.5
2008-12-16,4.4776
2008-12-17,2.3810000000000002
2008-12-18,-3.0233
2008-12-19,-2.8777
2008-12-22,-3.7037
2008-12-23,-6.6667
2008-12-24,-3.2967
2008-12-26,2.2727
2008-12-29,-0.2778
2008-12-30,7.7994
2008-12-31,-2.8424
2009-01-02,6.9149
2009-01-05,0.995
2009-01-06,0.4926
2009-01-07,-6.6176
2009-01-08,6.0367
2009-01-09,-0.7426
2009-01-12,-10.2244
2009-01-13,-1.3889
2009-01-14,-7.6056
2009-01-15,4.878
2009-01-16,-0.2907
2009-01-20,-8.4548
2009-01-21,5.414
2009-01-22,-3.3233
2009-01-23,5.3125
2009-01-26,-0.2967
2009-01-27,2.0833
2009-01-28,4.9563
2009-01-29,-8.3333
2009-01-30,-0.303
2009-02-02,0.9119
2009-02-03,3.3133
2009-02-04,-7.2886
2009-02-05,4.0881
2009-02-06,2.4169
2009-02-09,3.8348
2009-02-10,-8.2386
2009-02-11,1.8576000000000001
2009-02-12,0.304
2009-02-13,1.5152
2009-02-17,-7.4627
2009-02-18,-2.9032
2009-02-19,-1.3289
2009-02-20,-0.6734
2009-02-23,-10.5085
2009-02-24,11.7424
2009-02-25,-5.0847
2009-02-26,-2.1429
2009-02-27,-1.8248
2009-03-02,-10.7807
2009-03-03,-2.9167
2009-03-04,10.3004
2009-03-05,-9.7276
2009-03-06,-3.0172
2009-03-09,8.8889
2009-03-10,16.7347
2009-03-11,17.8322
2009-03-12,0.8902
2009-03-13,-0.5882
2009-03-16,3.5503
2009-03-17,-0.2857
2009-03-18,-4.8711
2009-03-19,-0.3012
2009-03-20,-12.3867
2009-03-23,13.7931
2009-03-24,10.6061
2009-03-25,6.5753
2009-03-26,12.8535
2009-03-27,-5.0114
2009-03-30,-8.3933
2009-03-31,6.2827
2009-04-01,0.9852
2009-04-02,3.9024
2009-04-03,-0.4695
2009-04-06,-2.1226
2009-04-07,-5.0602
2009-04-08,1.2690000000000001
2009-04-09,5.7644
2009-04-13,5.6872
2009-04-14,-0.8969
2009-04-15,0.4525
2009-04-16,2.4775
2009-04-17,1.978
2009-04-20,-9.9138
2009-04-21,4.067
2009-04-22,1.8391
2009-04-23,-1.1287
2009-04-24,1.1416
2009-04-27,-6.5463000000000005
2009-04-28,0.4831
2009-04-29,5.5288
2009-04-30,2.9613
2009-05-01,-5.0885
2009-05-04,10.7226
2009-05-05,12.2105
2009-05-06,24.1463
2009-05-07,-10.6846
2009-05-08,1.692
2009-05-11,0.6656
2009-05-12,-8.2645
2009-05-13,-11.3514
2009-05-14,4.4715
2009-05-15,-3.8911
2009-05-18,6.0729
2009-05-19,11.4504
2009-05-20,0.8562
2009-05-21,-5.9423
2009-05-22,0.722
2009-05-26,6.8100000000000005
2009-05-27,-0.8389
2009-05-28,-1.0152
2009-05-29,3.4188
2009-06-01,2.9752
2009-06-02,-2.5682
2009-06-03,-2.6359
2009-06-04,15.2284
2009-06-05,-1.4684
2009-06-08,0.7452
2009-06-09,7.3964
2009-06-10,0.551
2009-06-11,1.3699
2009-06-12,-0.5405
2009-06-15,3.6685
2009-06-16,-2.097
2009-06-17,-5.4886
2009-06-18,-0.9915
2009-06-19,8.7268
2009-06-22,-9.6053
2009-06-23,-1.7467000000000001
2009-06-24,2.8148
2009-06-25,4.1787
2009-06-26,21.1618
2009-06-29,-11.0731
2009-06-30,0.3851
2009-07-01,1.023
2009-07-02,3.7975
2009-07-06,-5.2439
2009-07-07,0.3861
2009-07-08,-2.1795
2009-07-09,0.7864
2009-07-10,-1.9506000000000001
2009-07-13,2.6525
2009-07-14,0.9044
2009-07-15,4.7375
2009-07-16,-3.0562
2009-07-17,-4.1614
2009-07-20,0.2632
2009-07-21,5.9055
2009-07-22,-0.9913
2009-07-23,1.8773
2009-07-24,0.2457
2009-07-27,-0.6127
2009-07-28,-1.3564
2009-07-29,-2.875
2009-07-30,2.4453
2009-07-31,-4.6482
2009-08-03,2.2398
2009-08-04,-2.0619
2009-08-05,-0.7895
2009-08-06,-3.8462
2009-08-07,1.6552
2009-08-10,-0.6784
2009-08-11,-3.4153000000000002
2009-08-12,1.9802
2009-08-13,-2.3578
2009-08-14,-2.983
2009-08-17,-15.5198
2009-08-18,5.026
2009-08-19,-0.8251
2009-08-20,-2.4979
2009-08-21,3.7565
2009-08-24,-3.9474
2009-08-25,-0.6849
2009-08-26,0.5172
2009-08-27,-1.8868
2009-08-28,-3.6713
2009-08-31,1.9964
2009-09-01,-7.4733
2009-09-02,0.0
2009-09-03,9.0385
2009-09-04,0.3527
2009-09-08,5.4482
2009-09-09,0.0
2009-09-10,1.3333
2009-09-11,-2.3026
2009-09-14,-2.862
2009-09-15,3.8128
2009-09-16,0.8347
2009-09-17,0.8278
2009-09-18,2.4631
2009-09-21,2.2436
2009-09-22,9.7179
2009-09-23,13.857099999999999
2009-09-24,-7.5282
2009-09-25,10.854800000000001
2009-09-28,-2.0808
2009-09-29,-1.875
2009-09-30,-3.949
2009-10-01,-18.7019
2009-10-02,1.144
2009-10-05,1.129
2009-10-06,2.5518
2009-10-07,0.0
2009-10-08,0.1555
2009-10-09,-0.6211
2009-10-12,0.7813
2009-10-13,-3.5659
2009-10-14,0.6431
2009-10-15,-4.7923
2009-10-16,-0.8389
2009-10-19,3.0457
2009-10-20,-1.4778
2009-10-21,1.8333
2009-10-22,7.2013
2009-10-23,-6.1068999999999996
2009-10-26,-2.2763999999999998
2009-10-27,-0.3328
2009-10-28,-5.0083
2009-10-29,-0.5272
2009-10-30,-10.7774
2009-11-02,-3.3663
2009-11-03,6.1475
2009-11-04,-6.7568
2009-11-05,3.9337
2009-11-06,-1.992
2009-11-09,-1.2195
2009-11-10,-3.9095
2009-11-11,6.6381
2009-11-12,-6.6265
2009-11-13,0.0
2009-11-16,5.1613
2009-11-17,4.09
2009-11-18,-1.3752
2009-11-19,-3.7849
2009-11-20,-0.207
2009-11-23,0.0
2009-11-24,-0.8299
2009-11-25,-2.7197
2009-11-27,-3.2258
2009-11-30,-1.1111
2009-12-01,11.4607
2009-12-02,0.0
2009-12-03,0.2016
2009-12-04,5.4326
2009-12-07,2.0992
2009-12-08,-5.4206
2009-12-09,-2.3715
2009-12-10,-2.0243
2009-12-11,0.2066
2009-12-14,0.0
2009-12-15,2.4742
2009-12-16,2.4145
2009-12-17,-3.9293
2009-12-18,-1.227
2009-12-21,5.7971
2009-12-22,-1.5655999999999999
2009-12-23,0.994
2009-12-24,-0.7874
2009-12-28,9.9206
2009-12-29,-2.8881
2009-12-30,0.9294
2009-12-31,-2.3941
2010-01-04,1.6981000000000002
2010-01-05,2.4119
2010-01-06,3.2609
2010-01-07,0.0
2010-01-08,5.7895
2010-01-11,-1.3267
2010-01-12,-6.7227
2010-01-13,-1.4414
2010-01-14,-1.6453
2010-01-15,-4.0892
2010-01-19,1.7442
2010-01-20,-3.8095
2010-01-21,-3.3663
2010-01-22,-5.5328
2010-01-25,0.2169
2010-01-26,-0.6494
2010-01-27,1.5251000000000001
2010-01-28,-3.6481
2010-01-29,-2.0045
2010-02-01,1.8182
2010-02-02,0.4464
2010-02-03,-0.2222
2010-02-04,-8.686
2010-02-05,4.3902
2010-02-08,-2.5701
2010-02-09,1.199
2010-02-10,0.9479
2010-02-11,3.9906
2010-02-12,0.0
2010-02-16,4.9661
2010-02-17,-2.7957
2010-02-18,-0.2212
2010-02-19,-4.4346
2010-02-22,-2.7842000000000002
2010-02-23,-2.148
2010-02-24,-1.7073
2010-02-25,-0.2481
2010-02-26,-0.2488
2010-03-01,0.2494
2010-03-02,5.9701
2010-03-03,-3.5211
2010-03-04,-1.9465
2010-03-05,3.9702
2010-03-08,0.9547
2010-03-09,4.7280999999999995
2010-03-10,-0.4515
2010-03-11,-0.4535
2010-03-12,-3.1891
2010-03-15,-1.8824
2010-03-16,-1.4388
2010-03-17,-8.0292
2010-03-18,-8.7302
2010-03-19,-5.6522
2010-03-22,25.6528
2010-03-23,-5.379
2010-03-24,-0.2584
2010-03-25,-0.5181
2010-03-26,-0.5208
2010-03-29,4.1885
2010-03-30,1.005
2010-03-31,-4.2289
2010-04-01,-0.2597
2010-04-05,-0.5208
2010-04-06,-1.5707
2010-04-07,4.5213
2010-04-08,-1.2723
2010-04-09,-1.8041
2010-04-12,4.9869
2010-04-13,-1.75
2010-04-14,9.1603
2010-04-15,-1.8648
2010-04-16,-4.038
2010-04-19,-0.495
2010-04-20,5.2239
2010-04-21,-0.9456
2010-04-22,-0.716
2010-04-23,-1.2019
2010-04-26,-0.7299
2010-04-27,-4.902
2010-04-28,1.0309
2010-04-29,3.3163
2010-04-30,-5.9259
2010-05-03,2.3622
2010-05-04,-3.8462
2010-05-05,-3.4667
2010-05-06,-11.326
2010-05-07,-1.5575999999999999
2010-05-10,8.8608
2010-05-11,1.7442
2010-05-12,8.0
2010-05-13,0.2646
2010-05-14,-5.5409
2010-05-17,-2.5140000000000002
2010-05-18,-3.7249
2010-05-19,-0.8929
2010-05-20,-6.006
2010-05-21,2.5559
2010-05-24,0.6231
2010-05-25,-4.0248
2010-05-26,1.9355
2010-05-27,5.6962
2010-05-28,-2.6946
2010-06-01,-7.0769
2010-06-02,5.9603
2010-06-03,0.625
2010-06-04,-4.9689
2010-06-07,-1.9607999999999999
2010-06-08,4.6667
2010-06-09,-3.1847
2010-06-10,1.9737
2010-06-11,-2.9032
2010-06-14,-2.6578
2010-06-15,4.7782
2010-06-16,-3.2573
2010-06-17,1.6835
2010-06-18,-0.9934
2010-06-21,-3.3445
2010-06-22,0.0
2010-06-23,-1.0381
2010-06-24,-5.5944
2010-06-25,-2.2222
2010-06-28,7.197
2010-06-29,-7.0671
2010-06-30,3.8023
2010-07-01,-2.9304
2010-07-02,0.7547
2010-07-06,-5.9925
2010-07-07,1.5936
2010-07-08,2.3529
2010-07-09,-0.3831
2010-07-12,-4.2308
2010-07-13,0.4016
2010-07-14,5.2
2010-07-15,-6.0837
2010-07-16,-2.4291
2010-07-19,0.0
2010-07-20,2.9046
2010-07-21,4.8387
2010-07-22,8.0769
2010-07-23,2.847
2010-07-26,-0.692
2010-07-27,-4.5296
2010-07-28,0.365
2010-07-29,-0.3636
2010-07-30,-0.7299
2010-08-02,4.7794
2010-08-03,-3.1579
2010-08-04,0.3623
2010-08-05,-2.1661
2010-08-06,-3.69
2010-08-09,-2.2989
2010-08-10,-5.098
2010-08-11,-2.0661
2010-08-12,-3.7975
2010-08-13,0.8772
2010-08-16,0.0
2010-08-17,0.4348
2010-08-18,-1.2987
2010-08-19,-4.386
2010-08-20,-3.6696999999999997
2010-08-23,-3.8095
2010-08-24,3.4653
2010-08-25,5.2632
2010-08-26,-5.9091000000000005
2010-08-27,1.9324
2010-08-30,0.4739
2010-08-31,-1.8868
2010-09-01,2.4038
2010-09-02,13.615
2010-09-03,-5.3719
2010-09-07,3.9301
2010-09-08,23.1092
2010-09-09,-3.413
2010-09-10,2.8269
2010-09-13,8.9347
2010-09-14,-4.1009
2010-09-15,-0.6579
2010-09-16,-1.9868000000000001
2010-09-17,2.3649
2010-09-20,2.9744
2010-09-21,-0.0681
2010-09-22,-4.7466
2010-09-23,-4.3771
2010-09-24,5.6338
2010-09-27,4.0
2010-09-28,-3.8462
2010-09-29,-1.0
2010-09-30,6.3972999999999995
2010-10-01,12.9747
2010-10-04,-1.6806999999999999
2010-10-05,2.2792
2010-10-06,-2.2284
2010-10-07,-1.9943
2010-10-08,-1.1628
2010-10-11,34.4118
2010-10-12,23.8512
2010-10-13,-7.7761
2010-10-14,-4.0207
2010-10-15,-6.3872
2010-10-18,2.3454
2010-10-19,-1.6667
2010-10-20,-3.3898
2010-10-21,-6.9038
2010-10-22,5.2957
2010-10-25,-1.1186
2010-10-26,-2.9412000000000003
2010-10-27,8.3916
2010-10-28,-5.3763
2010-10-29,-0.6818
2010-11-01,-0.2288
2010-11-02,-0.4587
2010-11-03,-1.8433000000000002
2010-11-04,0.7042
2010-11-05,3.0303
2010-11-08,9.0498
2010-11-09,-3.9419
2010-11-10,-1.5119
2010-11-11,-12.7193
2010-11-12,-2.0101
2010-11-15,-1.7949000000000002
2010-11-16,-12.0104
2010-11-17,0.5935
2010-11-18,3.5398
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-5.698
2010-11-24,3.0211
2010-11-26,2.6393
2010-11-29,-5.7143
2010-11-30,-4.2424
2010-12-01,1.8987
2010-12-02,4.6584
2010-12-03,-0.5935
2010-12-06,3.2836
2010-12-07,-0.8671
2010-12-08,2.6239
2010-12-09,0.8523
2010-12-10,5.0704
2010-12-13,-4.8257
2010-12-14,1.4085
2010-12-15,-1.9444
2010-12-16,0.0
2010-12-17,-1.6997
2010-12-20,-2.8818
2010-12-21,0.2967
2010-12-22,1.1834
2010-12-23,0.0
2010-12-27,-0.8772
