ticker,PLUG US Equity
2000-05-23,-4.7619
2000-05-24,-6.3158
2000-05-25,-7.5843
2000-05-26,-4.1033
2000-05-30,19.8098
2000-05-31,-2.6455
2000-06-01,9.1033
2000-06-02,9.34
2000-06-05,-2.6196
2000-06-06,-1.4035
2000-06-07,5.2195
2000-06-08,-5.7497
2000-06-09,3.3493
2000-06-12,-1.7361
2000-06-13,-3.8869
2000-06-14,7.1078
2000-06-15,-3.0892
2000-06-16,-3.66
2000-06-19,0.9804
2000-06-20,21.3592
2000-06-21,-7.2
2000-06-22,-1.6164
2000-06-23,-5.3669
2000-06-26,5.6713000000000005
2000-06-27,0.5476
2000-06-28,1.9607999999999999
2000-06-29,4.2735
2000-06-30,2.459
2000-07-03,-0.8
2000-07-05,-1.6129
2000-07-06,0.8197
2000-07-07,7.4187
2000-07-10,0.0
2000-07-11,-3.0274
2000-07-12,7.3171
2000-07-13,-2.0909
2000-07-14,3.9926
2000-07-17,0.0
2000-07-18,-6.6964
2000-07-19,-3.1579
2000-07-20,-0.3953
2000-07-21,-6.746
2000-07-24,-4.7872
2000-07-25,3.5754
2000-07-26,-3.3441
2000-07-27,4.4643
2000-07-28,-8.8675
2000-07-31,-6.0961
2000-08-01,3.6517
2000-08-02,-23.8783
2000-08-03,-8.8212
2000-08-04,8.6334
2000-08-07,8.6262
2000-08-08,-3.2353
2000-08-09,-2.7356
2000-08-10,4.0625
2000-08-11,0.0
2000-08-14,2.1021
2000-08-15,-2.3529
2000-08-16,6.0241
2000-08-17,0.8523
2000-08-18,1.6901000000000002
2000-08-21,1.5234999999999999
2000-08-22,0.955
2000-08-23,-6.7568
2000-08-24,-4.4928
2000-08-25,18.3612
2000-08-28,-7.5641
2000-08-29,2.3578
2000-08-30,-3.523
2000-08-31,0.5618
2000-09-01,-4.0503
2000-09-05,-0.2911
2000-09-06,0.6569
2000-09-07,2.6831
2000-09-08,-2.1186
2000-09-11,-4.4733
2000-09-12,26.8882
2000-09-13,4.7619
2000-09-14,-7.3864
2000-09-15,-3.3129
2000-09-18,-4.5685
2000-09-19,-2.9255
2000-09-20,4.5205
2000-09-21,-0.6553
2000-09-22,-7.124
2000-09-25,3.4091
2000-09-26,-2.4725
2000-09-27,-9.2958
2000-09-28,-4.5031
2000-09-29,-3.0894
2000-10-02,-2.0134
2000-10-03,-21.7466
2000-10-04,-3.7199
2000-10-05,13.1818
2000-10-06,-4.3173
2000-10-09,-5.9811
2000-10-10,-2.9018
2000-10-11,-5.2874
2000-10-12,-1.9417
2000-10-13,8.9109
2000-10-16,3.6364
2000-10-17,-10.307
2000-10-18,-5.1345
2000-10-19,6.701
2000-10-20,6.0386
2000-10-23,1.139
2000-10-24,12.8378
2000-10-25,-12.1756
2000-10-26,-1.8182
2000-10-27,-1.8519
2000-10-30,-5.4245
2000-10-31,-4.4888
2000-11-01,-4.6997
2000-11-02,5.2055
2000-11-03,-1.5625
2000-11-06,-7.672
2000-11-07,-1.1461000000000001
2000-11-08,8.6957
2000-11-09,-5.6
2000-11-10,-5.0847
2000-11-13,-2.0833
2000-11-14,3.0395
2000-11-15,0.59
2000-11-16,-9.6774
2000-11-17,-6.1688
2000-11-20,-9.6886
2000-11-21,0.3831
2000-11-22,-9.542
2000-11-24,11.3924
2000-11-27,-7.9545
2000-11-28,-5.3498
2000-11-29,-8.2609
2000-11-30,-10.4265
2000-12-01,12.6984
2000-12-04,-3.2864
2000-12-05,3.8834999999999997
2000-12-06,11.215
2000-12-07,-7.563
2000-12-08,2.2727
2000-12-11,1.3333
2000-12-12,-8.3333
2000-12-13,-2.8708
2000-12-14,-9.3596
2000-12-15,-2.7174
2000-12-18,-6.7039
2000-12-19,-0.5988
2000-12-20,-9.0361
2000-12-21,11.0927
2000-12-22,6.7064
2000-12-26,6.7039
2000-12-27,7.3298
2000-12-28,23.4146
2000-12-29,-7.1146
2001-01-02,8.0851
2001-01-03,0.7874
2001-01-04,7.8125
2001-01-05,-11.5942
2001-01-08,1.6393
2001-01-09,-3.2258
2001-01-10,0.0
2001-01-11,19.5833
2001-01-12,11.1498
2001-01-16,14.4201
2001-01-17,18.3562
2001-01-18,16.2037
2001-01-19,-20.9163
2001-01-22,0.5038
2001-01-23,-1.2530999999999999
2001-01-24,1.7766
2001-01-25,-6.2344
2001-01-26,6.6489
2001-01-29,-2.2444
2001-01-30,10.2041
2001-01-31,-1.3889
2001-02-01,-0.7042
2001-02-02,-3.3097
2001-02-05,-4.401
2001-02-06,-0.7673
2001-02-07,-5.6701
2001-02-08,-1.0929
2001-02-09,-10.7735
2001-02-12,-6.5015
2001-02-13,0.6623
2001-02-14,0.9868
2001-02-15,4.2345
2001-02-16,-1.5625
2001-02-20,-9.2063
2001-02-21,-1.7483
2001-02-22,0.3559
2001-02-23,-1.4184
2001-02-26,-1.7986
2001-02-27,-5.4945
2001-02-28,-2.3256
2001-03-01,-4.3651
2001-03-02,-0.4149
2001-03-05,0.8333
2001-03-06,-3.719
2001-03-07,-0.8584
2001-03-08,2.5974
2001-03-09,-4.6414
2001-03-12,-3.5398
2001-03-13,0.9174
2001-03-14,-7.7273
2001-03-15,4.9261
2001-03-16,0.0
2001-03-19,11.2676
2001-03-20,0.4219
2001-03-21,-5.8824
2001-03-22,0.8929
2001-03-23,-0.885
2001-03-26,6.25
2001-03-27,0.8403
2001-03-28,-4.5833
2001-03-29,-0.8734
2001-03-30,0.8811
2001-04-02,-0.8734
2001-04-03,-4.4053
2001-04-04,-5.0691
2001-04-05,6.3107
2001-04-06,-2.2831
2001-04-09,2.2804
2001-04-10,8.0409
2001-04-11,-0.5413
2001-04-12,1.5646
2001-04-16,25.5861
2001-04-17,0.96
2001-04-18,-0.1057
2001-04-19,0.2644
2001-04-20,-0.0527
2001-04-23,-5.3298
2001-04-24,3.9576000000000002
2001-04-25,-3.4853
2001-04-26,6.9444
2001-04-27,-2.026
2001-04-30,7.105
2001-05-01,13.8119
2001-05-02,6.5681
2001-05-03,-10.3673
2001-05-04,-2.1858
2001-05-07,2.3743
2001-05-08,-1.5916000000000001
2001-05-09,4.4362
2001-05-10,-0.5752
2001-05-11,-5.4295
2001-05-14,6.0706
2001-05-15,1.1535
2001-05-16,7.5877
2001-05-17,18.7933
2001-05-18,10.2265
2001-05-21,-0.5915
2001-05-22,-3.5703
2001-05-23,-8.5093
2001-05-24,18.0334
2001-05-25,6.4662
2001-05-29,-6.7797
2001-05-30,-12.8758
2001-05-31,15.6134
2001-06-01,-1.3839000000000001
2001-06-04,-7.5656
2001-06-05,-1.9802
2001-06-06,-1.3468
2001-06-07,1.3652
2001-06-08,-5.2525
2001-06-11,3.0206
2001-06-12,-11.6937
2001-06-13,-0.3906
2001-06-14,-10.7059
2001-06-15,-0.6148
2001-06-18,-12.7265
2001-06-19,-6.3797
2001-06-20,-1.2439
2001-06-21,8.0504
2001-06-22,-5.0482
2001-06-25,-5.5194
2001-06-26,13.5593
2001-06-27,8.1592
2001-06-28,-3.3119
2001-06-29,2.4263
2001-07-02,-0.4645
2001-07-03,-4.1064
2001-07-05,-0.7299
2001-07-06,-0.7353
2001-07-09,-4.4444
2001-07-10,-6.4599
2001-07-11,-3.0939
2001-07-12,4.618
2001-07-13,1.0899
2001-07-16,-5.9299
2001-07-17,-2.1777
2001-07-18,-7.9672
2001-07-19,-7.7021
2001-07-20,-14.069
2001-07-23,3.5313
2001-07-24,-3.1008
2001-07-25,-3.84
2001-07-26,-1.8303
2001-07-27,-0.4237
2001-07-30,4.766
2001-07-31,1.381
2001-08-01,5.2885
2001-08-02,-3.653
2001-08-03,5.2133
2001-08-06,-2.1021
2001-08-07,2.7607
2001-08-08,-4.2537
2001-08-09,-1.0133
2001-08-10,-2.8346
2001-08-13,-3.5656
2001-08-14,0.9244
2001-08-15,-2.7477
2001-08-16,-4.1096
2001-08-17,-2.8571
2001-08-20,-4.8713
2001-08-21,-0.2899
2001-08-22,0.5814
2001-08-23,-1.5413999999999999
2001-08-24,3.229
2001-08-27,3.6967
2001-08-28,-7.4954
2001-08-29,-1.1858
2001-08-30,-5.4
2001-08-31,5.3911
2001-09-04,-2.7081
2001-09-05,-3.5052
2001-09-06,-2.5641
2001-09-07,-0.1096
2001-09-10,7.3546
2001-09-17,-7.1575
2001-09-18,-1.9824000000000002
2001-09-19,-14.1573
2001-09-20,-12.3037
2001-09-21,15.3731
2001-09-24,28.3312
2001-09-25,2.621
2001-09-26,-1.8664
2001-09-27,-2.1021
2001-09-28,-1.6360000000000001
2001-10-01,-1.2474
2001-10-02,2.7368
2001-10-03,2.459
2001-10-04,-4.4
2001-10-05,2.4059
2001-10-08,-4.5965
2001-10-09,-2.6767
2001-10-10,1.7602
2001-10-11,2.7027
2001-10-12,-1.5789
2001-10-15,-3.3155
2001-10-16,-0.2212
2001-10-17,-2.5499
2001-10-18,-4.6644
2001-10-19,-4.4153
2001-10-22,0.3745
2001-10-23,-0.1244
2001-10-24,-4.6077
2001-10-25,-1.6971
2001-10-26,23.506
2001-10-29,-11.828
2001-10-30,-7.6829
2001-10-31,9.6433
2001-11-01,0.0
2001-11-02,-1.2048
2001-11-05,4.2683
2001-11-06,-3.5088
2001-11-07,1.8182
2001-11-08,-0.4762
2001-11-09,-0.4785
2001-11-12,2.0433
2001-11-13,0.4748
2001-11-14,-0.0037
2001-11-15,17.4678
2001-11-16,-3.6926
2001-11-19,-2.9016
2001-11-20,-0.4269
2001-11-21,-2.6795
2001-11-23,1.7621
2001-11-26,-2.0563
2001-11-27,0.5525
2001-11-28,-6.5934
2001-11-29,2.9412000000000003
2001-11-30,-1.1429
2001-12-03,-2.7746
2001-12-04,-1.6646999999999998
2001-12-05,2.6602
2001-12-06,-0.2356
2001-12-07,-2.7155
2001-12-10,-0.4854
2001-12-11,-2.439
2001-12-12,-0.2375
2001-12-13,-1.3908
2001-12-14,-3.2782999999999998
2001-12-17,-0.8145
2001-12-18,9.0066
2001-12-19,-1.5796000000000001
2001-12-20,-3.0864
2001-12-21,0.0
2001-12-24,0.1274
2001-12-26,-1.3995
2001-12-27,17.1613
2001-12-28,-2.533
2001-12-31,-1.2429000000000001
2002-01-02,-1.6018
2002-01-03,5.4651
2002-01-04,-0.882
2002-01-07,-3.6707
2002-01-08,39.03
2002-01-09,-12.7907
2002-01-10,-4.1905
2002-01-11,5.169
2002-01-14,-8.7902
2002-01-15,-4.0415
2002-01-16,3.6717
2002-01-17,5.2083
2002-01-18,-3.6634
2002-01-22,2.3638
2002-01-23,1.004
2002-01-24,2.0875
2002-01-25,-3.0222
2002-01-28,-3.0084
2002-01-29,1.1387
2002-01-30,-1.5352999999999999
2002-01-31,1.9750999999999999
2002-02-01,14.1692
2002-02-04,-10.892900000000001
2002-02-05,-5.511
2002-02-06,-4.5599
2002-02-07,-1.6667
2002-02-08,-2.2599
2002-02-11,3.4682
2002-02-12,2.0112
2002-02-13,7.3384
2002-02-14,-9.0816
2002-02-15,-0.35
2002-02-19,-1.9013
2002-02-20,-2.8703
2002-02-21,7.6832
2002-02-22,-5.3787
2002-02-25,-0.232
2002-02-26,1.8605
2002-02-27,1.0274
2002-02-28,-2.1469
2002-03-01,1.7321
2002-03-04,7.4915
2002-03-05,-1.056
2002-03-06,0.651
2002-03-07,4.3368
2002-03-08,2.0325
2002-03-11,-2.49
2002-03-12,2.4515000000000002
2002-03-13,3.5892
2002-03-14,-2.1174
2002-03-15,-2.1632
2002-03-18,1.6181
2002-03-19,2.7594
2002-03-20,-1.4437
2002-03-21,-1.5625
2002-03-22,0.496
2002-03-25,-1.3031
2002-03-26,0.12
2002-03-27,7.6923
2002-03-28,-3.8033
2002-04-01,-1.8226
2002-04-02,9.0266
2002-04-03,-2.4324
2002-04-04,-2.1237
2002-04-05,-3.4811
2002-04-08,3.8999
2002-04-09,1.4111
2002-04-10,-2.0408
2002-04-11,-2.4621
2002-04-12,-0.3883
2002-04-15,-1.5594999999999999
2002-04-16,7.6238
2002-04-17,2.7599
2002-04-18,-5.103
2002-04-19,2.1698
2002-04-22,7.9409
2002-04-23,1.2831000000000001
2002-04-24,0.8446
2002-04-25,0.5025
2002-04-26,-7.5
2002-04-29,-8.2883
2002-04-30,2.7504999999999997
2002-05-01,1.6252
2002-05-02,1.5992
2002-05-03,-2.4074
2002-05-06,-2.9412000000000003
2002-05-07,-7.2336
2002-05-08,6.4278
2002-05-09,-3.2673
2002-05-10,-1.74
2002-05-13,4.6875
2002-05-14,5.7711
2002-05-15,-1.7873999999999999
2002-05-16,-2.0115
2002-05-17,3.1281
2002-05-20,-3.6967
2002-05-21,-4.5276
2002-05-22,-4.5361
2002-05-23,1.1879
2002-05-24,-2.2412
2002-05-28,1.2009
2002-05-29,-2.2094
2002-05-30,-4.4697
2002-05-31,-0.1155
2002-06-03,-0.4624
2002-06-04,-2.439
2002-06-05,-10.6905
2002-06-06,-4.9587
2002-06-07,6.8724
2002-06-10,-1.5748
2002-06-11,-6.8
2002-06-12,0.0
2002-06-13,0.1431
2002-06-14,0.0
2002-06-17,-1.1429
2002-06-18,8.6705
2002-06-19,0.5452
2002-06-20,2.3674
2002-06-21,-2.9716
2002-06-24,-5.8589
2002-06-25,0.1414
2002-06-26,0.8475
2002-06-27,6.4426
2002-06-28,4.0789
2002-07-01,-4.9305
2002-07-02,0.133
2002-07-03,-6.9056999999999995
2002-07-05,6.99
2002-07-08,-0.5333
2002-07-09,-1.6086
2002-07-10,-2.8609999999999998
2002-07-11,-1.8233000000000001
2002-07-12,-1.2857
2002-07-15,-3.9074
2002-07-16,-0.7681
2002-07-17,1.5329000000000002
2002-07-18,-2.6906
2002-07-19,-5.53
2002-07-22,-10.8943
2002-07-23,-11.6788
2002-07-24,3.3058
2002-07-25,0.4
2002-07-26,2.3904
2002-07-29,8.5603
2002-07-30,-1.2006999999999999
2002-07-31,-0.0544
2002-08-01,-2.559
2002-08-02,-11.3429
2002-08-05,-2.9412000000000003
2002-08-06,7.1429
2002-08-07,5.2525
2002-08-08,-0.9405
2002-08-09,4.0496
2002-08-12,8.7523
2002-08-13,1.3699
2002-08-14,5.5743
2002-08-15,-1.92
2002-08-16,-0.4894
2002-08-19,0.8197
2002-08-20,-0.3089
2002-08-21,-2.1367
2002-08-22,3.0
2002-08-23,-2.6052
2002-08-26,1.3457
2002-08-27,-3.2787
2002-08-28,-2.5423999999999998
2002-08-29,1.3913
2002-08-30,0.8576
2002-09-03,-0.6803
2002-09-04,1.0274
2002-09-05,-1.6949
2002-09-06,0.0
2002-09-09,-3.1034
2002-09-10,5.1601
2002-09-11,3.2149
2002-09-12,0.1639
2002-09-13,1.8003
2002-09-16,-1.4469
2002-09-17,-4.894
2002-09-18,-2.4013999999999998
2002-09-19,-2.2847
2002-09-20,-2.8777
2002-09-23,-4.2593
2002-09-24,-3.2882
2002-09-25,4.8
2002-09-26,0.5725
2002-09-27,-1.1385
2002-09-30,-8.119
2002-10-01,0.0627
2002-10-02,0.0
2002-10-03,-0.8351
2002-10-04,-12.2105
2002-10-07,-17.506
2002-10-08,0.2907
2002-10-09,0.5797
2002-10-10,15.2738
2002-10-11,5.5
2002-10-14,5.4502
2002-10-15,11.6854
2002-10-16,-6.0161
2002-10-17,13.252
2002-10-18,-0.7561
2002-10-21,2.6475999999999997
2002-10-22,-4.2494
2002-10-23,3.4884
2002-10-24,1.4794
2002-10-25,-2.7496
2002-10-28,4.5541
2002-10-29,17.6044
2002-10-30,4.1667
2002-10-31,-6.963
2002-11-01,-4.4586
2002-11-04,1.1667
2002-11-05,-1.318
2002-11-06,1.0017
2002-11-07,-8.595
2002-11-08,2.7125
2002-11-11,-3.169
2002-11-12,-7.0909
2002-11-13,4.6967
2002-11-14,0.9346
2002-11-15,-2.037
2002-11-18,1.3422
2002-11-19,-0.7648
2002-11-20,5.4511
2002-11-21,3.9394
2002-11-22,2.3838
2002-11-25,7.2027
2002-11-26,2.9687
2002-11-27,5.9181
2002-11-29,0.4298
2002-12-02,-7.2753
2002-12-03,-8.461500000000001
2002-12-04,-6.6807
2002-12-05,1.2157
2002-12-06,1.2456
2002-12-09,-7.2056000000000004
2002-12-10,7.9545
2002-12-11,-0.1754
2002-12-12,-1.9332
2002-12-13,-1.2545
2002-12-16,2.9038
2002-12-17,-2.4691
2002-12-18,-6.3291
2002-12-19,-2.1236
2002-12-20,-1.3807
2002-12-23,0.8
2002-12-24,-0.7937
2002-12-26,-5.4
2002-12-27,-2.537
2002-12-30,-1.7354
2002-12-31,-0.883
2003-01-02,5.3452
2003-01-03,1.4799
2003-01-06,6.25
2003-01-07,0.9804
2003-01-08,-1.9417
2003-01-09,2.7723
2003-01-10,-3.4682
2003-01-13,-4.1916
2003-01-14,1.9792
2003-01-15,-2.3493
2003-01-16,-4.1841
2003-01-17,-3.0568
2003-01-21,-5.4054
2003-01-22,-0.9524
2003-01-23,6.0096
2003-01-24,-3.1746
2003-01-27,-5.1522
2003-01-28,33.0864
2003-01-29,-1.8553
2003-01-30,-1.5123
2003-01-31,-1.5354999999999999
2003-02-03,-1.9493
2003-02-04,-6.163
2003-02-05,1.6949
2003-02-06,8.9583
2003-02-07,-3.4417
2003-02-10,-0.396
2003-02-11,1.9881
2003-02-12,1.1696
2003-02-13,-3.8536
2003-02-14,2.2044
2003-02-18,0.9804
2003-02-19,4.6602
2003-02-20,-0.4267
2003-02-21,0.6149
2003-02-24,1.2963
2003-02-25,4.3876
2003-02-26,-7.1804
2003-02-27,2.8302
2003-02-28,-1.8349
2003-03-03,0.5607
2003-03-04,-4.0892
2003-03-05,-1.938
2003-03-06,-1.1858
2003-03-07,2.2
2003-03-10,-0.3914
2003-03-11,-0.9823
2003-03-12,-0.7937
2003-03-13,0.6
2003-03-14,-1.5905
2003-03-17,-1.2121
2003-03-18,4.7035
2003-03-19,-0.3906
2003-03-20,-0.7647
2003-03-21,-0.6125
2003-03-24,-0.5964
2003-03-25,5.8
2003-03-26,-2.2684
2003-03-27,-0.3868
2003-03-28,-3.8834999999999997
2003-03-31,2.2222
2003-04-01,-3.7549
2003-04-02,4.7228
2003-04-03,-3.3333
2003-04-04,-1.0142
2003-04-07,2.6639
2003-04-08,1.5968
2003-04-09,-0.9823
2003-04-10,-0.9921
2003-04-11,-1.6032
2003-04-14,1.0183
2003-04-15,-0.4032
2003-04-16,-1.0121
2003-04-17,0.2045
2003-04-21,-1.0204
2003-04-22,2.268
2003-04-23,0.4032
2003-04-24,1.4056
2003-04-25,0.5941
2003-04-28,2.1654
2003-04-29,-1.1561
2003-04-30,-1.1696
2003-05-01,-1.1834
2003-05-02,1.5968
2003-05-05,-1.5716999999999999
2003-05-06,1.5968
2003-05-07,0.7859
2003-05-08,3.1189
2003-05-09,-3.7807
2003-05-12,0.0
2003-05-13,-0.7859
2003-05-14,17.2277
2003-05-15,-8.277
2003-05-16,-0.7366
2003-05-19,-2.4119
2003-05-20,-2.6616
2003-05-21,-1.9531
2003-05-22,0.0
2003-05-23,1.1952
2003-05-27,4.1339
2003-05-28,2.8355
2003-05-29,-0.9191
2003-05-30,0.7421
2003-06-02,-1.6575
2003-06-03,2.0599
2003-06-04,2.7339
2003-06-05,-0.1607
2003-06-06,-0.8945
2003-06-09,-3.9711
2003-06-10,2.4436
2003-06-11,-1.6697
2003-06-12,-1.101
2003-06-13,-3.5849
2003-06-16,2.1722
2003-06-17,0.747
2003-06-18,-2.2814
2003-06-19,-1.1673
2003-06-20,0.0
2003-06-23,-2.1654
2003-06-24,-2.8169
2003-06-25,-0.4141
2003-06-26,0.8316
2003-06-27,-1.0309
2003-06-30,-2.7083
2003-07-01,-1.9272
2003-07-02,0.0
2003-07-03,-0.4367
2003-07-07,6.3596
2003-07-08,4.3299
2003-07-09,-1.1858
2003-07-10,-1.0
2003-07-11,1.4141
2003-07-14,-1.1952
2003-07-15,-1.4113
2003-07-16,-2.045
2003-07-17,-0.6263
2003-07-18,-2.3109
2003-07-21,-4.086
2003-07-22,1.5695000000000001
2003-07-23,0.883
2003-07-24,-0.2188
2003-07-25,-1.557
2003-07-28,3.5865
2003-07-29,-2.1505
2003-07-30,0.4396
2003-07-31,-3.5011
2003-08-01,0.0
2003-08-04,-1.3605
2003-08-05,-3.2184
2003-08-06,-2.8504
2003-08-07,-3.423
2003-08-08,6.3291
2003-08-11,-3.3333
2003-08-12,0.9852
2003-08-13,0.3902
2003-08-14,1.5549
2003-08-15,23.445
2003-08-18,-3.1008
2003-08-19,-3.6
2003-08-20,-3.112
2003-08-21,16.4882
2003-08-22,-5.6985
2003-08-25,2.924
2003-08-26,-2.8409
2003-08-27,0.9747
2003-08-28,-0.5792
2003-08-29,-0.7767
2003-09-02,-0.9785
2003-09-03,1.3834
2003-09-04,0.0
2003-09-05,0.3899
2003-09-08,-1.165
2003-09-09,1.7682
2003-09-10,-6.1776
2003-09-11,3.9095
2003-09-12,-1.2277
2003-09-15,-1.5638
2003-09-16,1.222
2003-09-17,-0.4024
2003-09-18,7.0707
2003-09-19,-0.566
2003-09-22,2.6565
2003-09-23,9.7967
2003-09-24,7.7440999999999995
2003-09-25,-14.5313
2003-09-26,-5.3016
2003-09-29,3.8417
2003-09-30,-4.6291
2003-10-01,3.5088
2003-10-02,13.371
2003-10-03,-0.6645
2003-10-06,2.6756
2003-10-07,4.0717
2003-10-08,-0.626
2003-10-09,3.1496
2003-10-10,-2.4427
2003-10-13,5.9468
2003-10-14,3.2496
2003-10-15,1.0014
2003-10-16,-5.2408
2003-10-17,-3.5874
2003-10-20,2.7907
2003-10-21,0.7391
2003-10-22,-4.7762
2003-10-23,-6.4465
2003-10-24,-0.6723
2003-10-27,3.0457
2003-10-28,2.9557
2003-10-29,4.9442
2003-10-30,-4.8784
2003-10-31,0.9746
2003-11-03,4.1139
2003-11-04,0.4559
2003-11-05,2.8744
2003-11-06,-5.1471
2003-11-07,-6.8217
2003-11-10,-3.6606
2003-11-11,-12.9534
2003-11-12,1.1905000000000001
2003-11-13,2.9412000000000003
2003-11-14,6.2857
2003-11-17,-4.6594999999999995
2003-11-18,-1.5038
2003-11-19,-4.1985
2003-11-20,1.1952
2003-11-21,-0.9843
2003-11-24,2.3857
2003-11-25,7.1845
2003-11-26,3.6051
2003-11-28,1.0666
2003-12-01,-0.519
2003-12-02,3.3043
2003-12-03,3.5354
2003-12-04,-1.626
2003-12-05,1.3223
2003-12-08,-0.6525
2003-12-09,-0.6568
2003-12-10,-5.124
2003-12-11,2.0906
2003-12-12,1.0666
2003-12-15,-1.5617999999999999
2003-12-16,0.6861
2003-12-17,0.3407
2003-12-18,8.6587
2003-12-19,0.625
2003-12-22,4.5031
2003-12-23,3.2689
2003-12-24,1.7266
2003-12-26,-3.5361000000000002
2003-12-29,2.4927
2003-12-30,5.0501
2003-12-31,-1.2665
2004-01-02,3.1724
2004-01-05,4.2781
2004-01-06,-2.6923
2004-01-07,3.4256
2004-01-08,0.0
2004-01-09,2.5478
2004-01-12,11.9255
2004-01-13,6.3263
2004-01-14,4.2797
2004-01-15,-7.4074
2004-01-16,3.2432
2004-01-20,9.5288
2004-01-21,-9.847
2004-01-22,-0.106
2004-01-23,0.6369
2004-01-26,4.4304
2004-01-27,-4.0404
2004-01-28,0.0
2004-01-29,-3.8947000000000003
2004-01-30,3.3954
2004-02-02,-1.8008
2004-02-03,-0.8738
2004-02-04,-4.3421
2004-02-05,-2.7304
2004-02-06,3.5088
2004-02-09,2.7119
2004-02-10,1.2101
2004-02-11,1.1957
2004-02-12,0.8593
2004-02-13,-1.1715
2004-02-17,3.3405
2004-02-18,-1.7727
2004-02-19,-3.1847
2004-02-20,-2.4123
2004-02-23,-4.6067
2004-02-24,-2.8269
2004-02-25,-4.4848
2004-02-26,-7.4873
2004-02-27,-3.155
2004-03-01,3.2578
2004-03-02,8.3676
2004-03-03,0.7595
2004-03-04,7.1608
2004-03-05,-1.2896
2004-03-08,-7.7197
2004-03-09,-2.4453
2004-03-10,-4.4855
2004-03-11,-1.105
2004-03-12,7.8212
2004-03-15,-6.3472
2004-03-16,0.6916
2004-03-17,2.4725
2004-03-18,1.2064
2004-03-19,-0.3974
2004-03-22,-3.7234
2004-03-23,1.7955999999999999
2004-03-24,-1.4925
2004-03-25,4.4077
2004-03-26,-0.5277
2004-03-29,2.6525
2004-03-30,0.3876
2004-03-31,-0.6435
2004-04-01,-0.2591
2004-04-02,3.1169000000000002
2004-04-05,0.5038
2004-04-06,-0.5013
2004-04-07,-0.6297
2004-04-08,3.8023
2004-04-12,8.3028
2004-04-13,-1.8037999999999998
2004-04-14,0.3444
2004-04-15,-3.8902
2004-04-16,14.881
2004-04-19,-0.1036
2004-04-20,-5.083
2004-04-21,0.765
2004-04-22,-0.4338
2004-04-23,-0.4357
2004-04-26,-0.547
2004-04-27,-2.0902
2004-04-28,-4.4944
2004-04-29,-3.2941
2004-04-30,-5.4745
2004-05-03,5.148
2004-05-04,-1.8359999999999999
2004-05-05,0.4988
2004-05-06,-2.9777
2004-05-07,-2.8133
2004-05-10,-0.5263
2004-05-11,5.6878
2004-05-12,-1.1264
2004-05-13,-1.7722
2004-05-14,-0.6443
2004-05-17,-3.8911
2004-05-18,1.2146
2004-05-19,-0.5333
2004-05-20,0.5362
2004-05-21,1.4667
2004-05-24,10.2497
2004-05-25,-5.9595
